Time,HwActive,ActPow,PrimTSet,PrimT,HwTSet,ChActive,HwTOutlet
2018-02-09T01:20:14.799Z,,,,39.3,54,,13.9
2018-02-09T01:20:24.850Z,,,,,54,,13.7
2018-02-09T01:20:34.763Z,,,,39.4,54,,13.7
2018-02-09T01:20:44.762Z,,,,,54,,13.6
2018-02-09T01:20:54.835Z,,,,39.5,54,,13.4
2018-02-09T01:21:04.756Z,,,,,54,,13.4
2018-02-09T01:21:14.763Z,,,,,54,,13.2
2018-02-09T01:21:24.832Z,,,,,54,,13.2
2018-02-09T01:21:34.767Z,,,,39.6,54,,13.1
2018-02-09T01:21:44.756Z,,,,,54,,13.1
2018-02-09T01:21:54.760Z,,,,,54,,13.2
2018-02-09T01:22:04.758Z,,,,,54,,13.1
2018-02-09T01:22:14.765Z,,,,,54,,12.9
2018-02-09T01:22:24.785Z,,,,,54,,12.8
2018-02-09T01:22:34.769Z,,,,,54,,12.8
2018-02-09T01:22:44.758Z,,,,,54,,12.8
2018-02-09T01:22:54.763Z,,,,,54,,12.8
2018-02-09T01:23:04.764Z,,,,,54,,12.6
2018-02-09T01:23:14.783Z,0,38,,43.2,54,2,12.6
2018-02-09T01:23:24.758Z,,33,,44.2,54,,13.1
2018-02-09T01:23:34.785Z,,29,,42.9,54,,13.9
2018-02-09T01:23:44.776Z,,,,43.1,54,,15.1
2018-02-09T01:23:54.863Z,,,,44,54,,15.9
2018-02-09T01:24:04.794Z,,30,,,54,,16.7
2018-02-09T01:24:14.798Z,,29,,44.3,54,,17.3
2018-02-09T01:24:24.846Z,,,,,54,,17.8
2018-02-09T01:24:34.799Z,0,0,,43.9,54,2,18.1
2018-02-09T01:24:44.941Z,,,,40.9,54,,18.4
2018-02-09T01:24:54.763Z,,,,40.7,54,,18.1
2018-02-09T01:25:04.812Z,,,,39.9,54,,17.7
2018-02-09T01:25:14.787Z,,,,38.9,54,,17.4
2018-02-09T01:25:24.769Z,,,,38.5,54,,17.1
2018-02-09T01:25:34.778Z,,,,37.9,54,,16.8
2018-02-09T01:25:44.758Z,,,,37.6,54,,16.5
2018-02-09T01:25:54.770Z,,,,36.9,54,,16.5
2018-02-09T01:26:04.765Z,,,,36.7,54,,16.8
2018-02-09T01:26:14.769Z,,,,36.3,54,,17
2018-02-09T01:26:24.774Z,,,,35.9,54,,17.1
2018-02-09T01:26:34.787Z,,,,35.7,54,,17.1
2018-02-09T01:26:44.845Z,,,,35.5,54,,17.1
2018-02-09T01:26:54.768Z,,,,35.4,54,,17.1
2018-02-09T01:27:04.775Z,,,,35.3,54,,17
2018-02-09T01:27:14.829Z,,,,35.2,54,,16.7
2018-02-09T01:27:24.767Z,,,,34.9,54,,16.4
2018-02-09T01:27:34.780Z,,,,,54,,16.5
2018-02-09T01:27:44.842Z,,,,34.8,54,,16.8
2018-02-09T01:27:54.765Z,,,,34.7,54,,17.1
2018-02-09T01:28:04.762Z,,,,34.6,54,,16.7
2018-02-09T01:28:14.820Z,,,,34.5,54,,16.7
2018-02-09T01:28:24.763Z,,,,,54,,16.8
2018-02-09T01:28:34.766Z,,,,34.4,54,,16.7
2018-02-09T01:28:44.768Z,,,,34.3,54,,16.2
2018-02-09T01:28:54.771Z,,,,34.2,54,,15.6
2018-02-09T01:29:04.871Z,,,,34.1,54,,15.6
2018-02-09T01:29:14.924Z,,,,34,54,,15.6
2018-02-09T01:29:24.771Z,,,,33.9,54,,15.6
2018-02-09T01:29:34.828Z,,,,,54,,15.6
2018-02-09T01:29:44.766Z,,,,33.8,54,,15.6
2018-02-09T01:29:54.806Z,,,,,54,,15.6
2018-02-09T01:30:04.803Z,,,,33.8,54,,15.1
2018-02-09T01:30:14.777Z,0,39,,38,54,2,15.9
2018-02-09T01:30:24.763Z,,34,,40,54,,16.5
2018-02-09T01:30:34.784Z,,29,,39.8,54,,16.7
2018-02-09T01:30:44.766Z,,,,40,54,,17
2018-02-09T01:30:54.783Z,,,,41,54,,17.3
2018-02-09T01:31:04.773Z,,,,41.1,54,,17.1
2018-02-09T01:31:14.875Z,,,,41.6,54,,17.5
2018-02-09T01:31:24.779Z,,29,,42,54,,17.9
2018-02-09T01:31:34.773Z,,,,42.3,54,,18.1
2018-02-09T01:31:45.630Z,,,,42.7,54,,18.1
2018-02-09T01:31:54.881Z,,,,43,54,,18.5
2018-02-09T01:32:04.792Z,,,,43.2,54,,18.5
2018-02-09T01:32:14.910Z,,,,43.4,54,,18.5
2018-02-09T01:32:24.798Z,,,,43.5,54,,18.6
2018-02-09T01:32:34.762Z,,,,43.7,54,,18.8
2018-02-09T01:32:44.764Z,,,,,54,,18.6
2018-02-09T01:32:54.784Z,,,,43.8,54,,18.8
2018-02-09T01:33:04.773Z,,,,43.9,54,,18.9
2018-02-09T01:33:14.765Z,,,,44,54,,18.9
2018-02-09T01:33:24.780Z,,,,,54,,19
2018-02-09T01:33:34.778Z,,30,,44.1,54,,19
2018-02-09T01:33:45.612Z,,29,,44.2,54,,19
2018-02-09T01:33:54.772Z,,,,44.3,54,,19.2
2018-02-09T01:34:04.794Z,,,,44.4,54,,19.2
2018-02-09T01:34:14.791Z,,,,44.5,54,,19.2
2018-02-09T01:34:24.772Z,,,,44.6,54,,19.2
2018-02-09T01:34:34.762Z,,,,44.7,54,,19.3
2018-02-09T01:34:44.767Z,,,,44.8,54,,19.4
2018-02-09T01:34:54.808Z,,,,44.9,54,,19.4
2018-02-09T01:35:04.774Z,,,,45,54,,19.4
2018-02-09T01:35:14.778Z,,,,45.1,54,,19.4
2018-02-09T01:35:24.845Z,,,,45.2,54,,19.4
2018-02-09T01:35:34.766Z,,,,45.3,54,,19.4
2018-02-09T01:35:44.767Z,,,,45.4,54,,19.6
2018-02-09T01:35:54.845Z,,,,45.5,54,,19.7
2018-02-09T01:36:04.767Z,,,,45.6,54,,19.6
2018-02-09T01:36:14.910Z,,,,45.7,54,,19.6
2018-02-09T01:36:24.765Z,,,,45.8,54,,19.6
2018-02-09T01:36:35.089Z,,30,,45.9,54,,19.7
2018-02-09T01:36:44.774Z,,29,,46,54,,19.8
2018-02-09T01:36:54.870Z,,,,,54,,19.8
2018-02-09T01:37:04.854Z,,,,46.2,54,,19.7
2018-02-09T01:37:14.833Z,,,,46.3,54,,19.7
2018-02-09T01:37:24.796Z,,,,,54,,19.7
2018-02-09T01:37:34.845Z,,,,46.4,54,,19.7
2018-02-09T01:37:44.765Z,,,,46.5,54,,19.8
2018-02-09T01:37:54.858Z,,,,46.6,54,,19.8
2018-02-09T01:38:04.783Z,,,,46.7,54,,19.8
2018-02-09T01:38:14.801Z,,,,46.8,54,,20
2018-02-09T01:38:24.800Z,,,,47,54,,19.8
2018-02-09T01:38:39.970Z,,,,,54,,20
2018-02-09T01:38:44.774Z,,,,47.1,54,,20
2018-02-09T01:38:54.792Z,,,,47.2,54,,20
2018-02-09T01:39:04.786Z,,0,,47.3,54,,20.1
2018-02-09T01:39:14.855Z,0,,,45.8,54,2,20.1
2018-02-09T01:39:24.770Z,,,,43.9,54,,20
2018-02-09T01:39:34.774Z,,,,43.3,54,,19.2
2018-02-09T01:39:44.814Z,,,,42.9,54,,18.8
2018-02-09T01:39:54.795Z,,,,41.9,54,,18.6
2018-02-09T01:40:04.821Z,,,,41.7,54,,18.5
2018-02-09T01:40:14.778Z,,,,41.2,54,,18.4
2018-02-09T01:40:24.778Z,,,,40.8,54,,18.1
2018-02-09T01:40:34.790Z,,,,40.5,54,,17.8
2018-02-09T01:40:44.789Z,,,,39.9,54,,17.8
2018-02-09T01:40:54.767Z,,,,39.8,54,,17.7
2018-02-09T01:41:04.815Z,,,,39.5,54,,17.5
2018-02-09T01:41:14.868Z,,,,39.3,54,,17.3
2018-02-09T01:41:24.786Z,,,,38.9,54,,17.3
2018-02-09T01:41:34.772Z,,,,38.8,54,,17.1
2018-02-09T01:41:44.813Z,,,,38.6,54,,17.1
2018-02-09T01:41:54.775Z,,,,38.4,54,,17.1
2018-02-09T01:42:04.775Z,,,,38.2,54,,17.1
2018-02-09T01:42:14.885Z,,,,,54,,16.8
2018-02-09T01:42:24.886Z,,,,,54,,16.8
2018-02-09T01:42:34.787Z,,,,,54,,17.8
2018-02-09T01:42:44.856Z,,,,38.1,54,,17.8
2018-02-09T01:42:54.787Z,,,,,54,,17.7
2018-02-09T01:43:04.797Z,,,,,54,,17.1
2018-02-09T01:43:14.907Z,,,,,54,,16.4
2018-02-09T01:43:24.787Z,,,,,54,,16.1
2018-02-09T01:43:34.776Z,,,,,54,,15.4
2018-02-09T01:43:44.768Z,,,,38.2,54,,15
2018-02-09T01:43:54.768Z,,,,,54,,14.8
2018-02-09T01:44:04.853Z,,,,38.3,54,,14.5
2018-02-09T01:44:14.796Z,,,,,54,,14.5
2018-02-09T01:44:24.864Z,,,,38.4,54,,14
2018-02-09T01:44:34.792Z,,,,,54,,14
2018-02-09T01:44:44.844Z,,,,38.5,54,,13.7
2018-02-09T01:44:54.828Z,,,,38.6,54,,13.7
2018-02-09T01:45:09.907Z,,,,,54,,13.7
2018-02-09T01:45:14.776Z,,,,,54,,13.6
2018-02-09T01:45:24.799Z,,,,38.7,54,,13.4
2018-02-09T01:45:34.829Z,,,,,54,,13.2
2018-02-09T01:45:44.850Z,,,,,54,,13.2
2018-02-09T01:45:54.829Z,,,,,54,,13.1
2018-02-09T01:46:04.803Z,,,,38.8,54,,13.1
2018-02-09T01:46:14.781Z,,,,,54,,12.9
2018-02-09T01:46:24.861Z,,,,,54,,13.1
2018-02-09T01:46:34.791Z,,,,,54,,12.8
2018-02-09T01:46:44.861Z,,,,,54,,12.9
2018-02-09T01:46:54.915Z,,,,,54,,12.8
2018-02-09T01:47:04.995Z,,,,,54,,12.6
2018-02-09T01:47:14.912Z,,,,,54,,12.6
2018-02-09T01:47:24.836Z,,,,,54,,12.6
2018-02-09T01:47:34.780Z,,,,,54,,12.6
2018-02-09T01:47:44.782Z,0,42,,40.6,54,2,12.5
2018-02-09T01:47:54.783Z,,30,,44,54,,12.6
2018-02-09T01:48:04.796Z,,29,,42.8,54,,13.6
2018-02-09T01:48:14.808Z,,,,43,54,,14.5
2018-02-09T01:48:24.816Z,,,,43.2,54,,15.7
2018-02-09T01:48:34.811Z,,30,,43.7,54,,16.2
2018-02-09T01:48:44.782Z,,29,,,54,,17
2018-02-09T01:48:54.781Z,,,,44,54,,17.4
2018-02-09T01:49:04.771Z,,,,,54,,17.8
2018-02-09T01:49:14.821Z,,,,44.1,54,,18.1
2018-02-09T01:49:24.804Z,,,,44.3,54,,18.2
2018-02-09T01:49:34.773Z,,,,44.4,54,,18.4
2018-02-09T01:49:44.809Z,,,,44.5,54,,18.6
2018-02-09T01:49:54.782Z,,,,44.6,54,,18.9
2018-02-09T01:50:04.869Z,,,,44.7,54,,18.9
2018-02-09T01:50:14.880Z,,,,44.8,54,,18.9
2018-02-09T01:50:24.785Z,,30,,44.9,54,,19
2018-02-09T01:50:34.946Z,,30,,45,54,,19
2018-02-09T01:50:44.796Z,,29,,45,54,,19.2
2018-02-09T01:50:54.834Z,,,,,54,,19.2
2018-02-09T01:51:04.775Z,,,,45.1,54,,19.2
2018-02-09T01:51:14.816Z,,,,,54,,19.3
2018-02-09T01:51:24.802Z,,,,45.2,54,,19.3
2018-02-09T01:51:34.796Z,,,,45.3,54,,19.3
2018-02-09T01:51:44.931Z,,,,45.4,54,,19.4
2018-02-09T01:51:55.743Z,,,,45.5,54,,19.3
2018-02-09T01:52:04.827Z,,,,45.6,54,,19.4
2018-02-09T01:52:14.827Z,,,,45.7,54,,19.3
2018-02-09T01:52:30.047Z,,,,45.8,54,,19.4
2018-02-09T01:52:34.774Z,,,,45.9,54,,19.7
2018-02-09T01:52:44.828Z,,30,,46,54,,19.6
2018-02-09T01:52:54.946Z,,29,,46.1,54,,19.6
2018-02-09T01:53:04.908Z,,,,46.2,54,,19.7
2018-02-09T01:53:14.791Z,,30,,46.3,54,,19.7
2018-02-09T01:53:24.858Z,,29,,46.4,54,,19.7
2018-02-09T01:53:34.789Z,,,,46.5,54,,19.7
2018-02-09T01:53:44.918Z,,,,46.6,54,,19.8
2018-02-09T01:53:54.780Z,,,,46.7,54,,19.7
2018-02-09T01:54:04.996Z,,,,,54,,19.8
2018-02-09T01:54:14.781Z,,,,46.8,54,,19.8
2018-02-09T01:54:25.180Z,,,,47,54,,19.8
2018-02-09T01:54:34.869Z,,,,,54,,20
2018-02-09T01:54:44.840Z,,,,47.1,54,,20
2018-02-09T01:54:55.004Z,,,,47.2,54,,20
2018-02-09T01:55:04.785Z,,,,47.3,54,,20
2018-02-09T01:55:14.991Z,,,,47.4,54,,20.2
2018-02-09T01:55:25.291Z,,,,47.6,54,,20.1
2018-02-09T01:55:34.816Z,,,,47.7,54,,20
2018-02-09T01:55:45.006Z,,,,47.8,54,,20.1
2018-02-09T01:55:54.868Z,,,,47.9,54,,20.2
2018-02-09T01:56:04.856Z,,,,48,54,,20.1
2018-02-09T01:56:14.969Z,,,,48.1,54,,20.1
2018-02-09T01:56:24.901Z,,,,,54,,20.2
2018-02-09T01:56:34.791Z,,30,,48.2,54,,20.5
2018-02-09T01:56:45.162Z,0,0,,46.9,54,2,20.2
2018-02-09T01:56:54.894Z,,,,44.9,54,,20.2
2018-02-09T01:57:04.779Z,,,,44.6,54,,19.6
2018-02-09T01:57:14.828Z,,,,43.8,54,,18.9
2018-02-09T01:57:24.832Z,,,,42.9,54,,18.9
2018-02-09T01:57:34.862Z,,,,42.7,54,,18.6
2018-02-09T01:57:44.864Z,,,,41.9,54,,18.5
2018-02-09T01:57:55.238Z,,,,41.7,54,,18.5
2018-02-09T01:58:04.819Z,,,,41.3,54,,18.1
2018-02-09T01:58:14.852Z,,,,40.9,54,,17.9
2018-02-09T01:58:24.872Z,,,,40.7,54,,17.9
2018-02-09T01:58:34.799Z,,,,40.4,54,,17.9
2018-02-09T01:58:44.780Z,,,,40.1,54,,17.7
2018-02-09T01:58:54.859Z,,,,39.9,54,,17.5
2018-02-09T01:59:04.783Z,,,,39.7,54,,17.4
2018-02-09T01:59:15.299Z,,,,39.5,54,,17.4
2018-02-09T01:59:24.856Z,,,,39.3,54,,17.4
2018-02-09T01:59:34.823Z,,,,39.2,54,,17.3
2018-02-09T01:59:44.804Z,,,,38.9,54,,17.3
2018-02-09T01:59:54.900Z,,,,,54,,16.8
2018-02-09T02:00:04.784Z,,,,,54,,17.4
2018-02-09T02:00:14.956Z,,,,,54,,18.1
2018-02-09T02:00:24.907Z,,,,,54,,17.8
2018-02-09T02:00:34.781Z,,,,38.8,54,,17.4
2018-02-09T02:00:44.786Z,,,,38.9,54,,16.7
2018-02-09T02:00:54.783Z,,,,,54,,16.2
2018-02-09T02:01:04.780Z,,,,,54,,15.9
2018-02-09T02:01:14.797Z,,,,,54,,15.4
2018-02-09T02:01:24.787Z,,,,39.1,54,,15.3
2018-02-09T02:01:34.781Z,,,,,54,,15
2018-02-09T02:01:44.878Z,,,,39.2,54,,14.8
2018-02-09T02:01:54.913Z,,,,,54,,14.3
2018-02-09T02:02:04.915Z,,,,39.3,54,,14
2018-02-09T02:02:15.158Z,,,,,54,,13.9
2018-02-09T02:02:24.858Z,,,,39.4,54,,13.9
2018-02-09T02:02:35.544Z,,,,,54,,13.7
2018-02-09T02:02:45.017Z,,,,39.5,54,,13.6
2018-02-09T02:02:54.946Z,,,,,54,,13.6
2018-02-09T02:03:04.859Z,,,,,54,,13.4
2018-02-09T02:03:15.209Z,,,,39.6,54,,13.4
2018-02-09T02:03:24.797Z,,,,,54,,13.2
2018-02-09T02:03:34.856Z,,,,,54,,13.1
2018-02-09T02:03:44.790Z,,,,,54,,13.1
2018-02-09T02:03:54.781Z,,,,,54,,13.1
2018-02-09T02:04:04.780Z,,,,,54,,12.9
2018-02-09T02:04:14.842Z,,,,,54,,12.9
2018-02-09T02:04:24.841Z,,,,,54,,12.9
2018-02-09T02:04:34.971Z,,,,,54,,12.9
2018-02-09T02:04:44.781Z,,,,,54,,12.8
2018-02-09T02:04:54.790Z,,,,,54,,12.9
2018-02-09T02:05:10.146Z,,,,,54,,12.8
2018-02-09T02:05:14.929Z,0,44,,40.3,54,2,12.8
2018-02-09T02:05:25.111Z,,34,,44.1,54,,12.6
2018-02-09T02:05:34.928Z,,29,,43.8,54,,13.6
2018-02-09T02:05:44.911Z,,,,43,54,,14.3
2018-02-09T02:05:56.220Z,,30,,44,54,,15.7
2018-02-09T02:06:04.886Z,,29,,44.1,54,,16.2
2018-02-09T02:06:14.888Z,,,,44.3,54,,17
2018-02-09T02:06:24.971Z,,,,44.5,54,,17.5
2018-02-09T02:06:34.872Z,,,,44.6,54,,18.1
2018-02-09T02:06:44.856Z,0,0,,42.9,54,2,18.2
2018-02-09T02:06:54.846Z,,,,41.9,54,,18.4
2018-02-09T02:07:05.244Z,,,,40.7,54,,17.9
2018-02-09T02:07:14.828Z,,,,39.9,54,,17.7
2018-02-09T02:07:25.076Z,,,,38.9,54,,17.3
2018-02-09T02:07:34.882Z,,,,38.5,54,,17.1
2018-02-09T02:07:44.787Z,,,,37.9,54,,17
2018-02-09T02:07:55.003Z,,,,37.6,54,,17
2018-02-09T02:08:04.785Z,,,,37.1,54,,16.8
2018-02-09T02:08:14.835Z,,,,36.8,54,,16.8
2018-02-09T02:08:24.785Z,,,,36.5,54,,16.5
2018-02-09T02:08:34.793Z,,,,36.2,54,,16.4
2018-02-09T02:08:44.836Z,,,,35.9,54,,16.4
2018-02-09T02:08:54.865Z,,,,35.8,54,,16.2
2018-02-09T02:09:04.786Z,,,,35.7,54,,16.2
2018-02-09T02:09:14.787Z,,,,35.5,54,,15.7
2018-02-09T02:09:24.810Z,,,,35.4,54,,15.4
2018-02-09T02:09:39.936Z,,,,35.2,54,,16.7
2018-02-09T02:09:44.785Z,,,,34.9,54,,16.7
2018-02-09T02:09:54.795Z,,,,34.8,54,,16.5
2018-02-09T02:10:04.837Z,,,,34.7,54,,16.7
2018-02-09T02:10:14.857Z,0,44,,36.4,54,2,16.8
2018-02-09T02:10:24.888Z,,35,,39.2,54,,16.8
2018-02-09T02:10:34.803Z,,29,,39.6,54,,17.1
2018-02-09T02:10:44.849Z,,,,41,54,,17.4
2018-02-09T02:10:55.217Z,,,,41.3,54,,17.8
2018-02-09T02:11:04.794Z,,,,42,54,,17.9
2018-02-09T02:11:19.872Z,,,,42.6,54,,18.1
2018-02-09T02:11:24.839Z,0,29,61,43.1,54,2,18.4
2018-02-09T02:11:34.823Z,,,,43.5,54,,18.5
2018-02-09T02:11:45.349Z,,,,44,54,,18.8
2018-02-09T02:11:54.794Z,,,,44.1,54,,18.8
2018-02-09T02:12:05.019Z,,,,44.4,54,,19
2018-02-09T02:12:15.064Z,,,,44.6,54,,19.2
2018-02-09T02:12:25.414Z,,30,,44.7,54,,19.3
2018-02-09T02:12:35.291Z,,29,,44.8,54,,19.3
2018-02-09T02:12:50.403Z,,,,44.9,54,,19.4
2018-02-09T02:12:55.400Z,,29,,45,54,,19.3
2018-02-09T02:13:09.948Z,,,,,54,,19.3
2018-02-09T02:13:14.960Z,,,,,54,,19.4
2018-02-09T02:13:24.895Z,,,,45.1,54,,19.4
2018-02-09T02:13:36.681Z,,30,,45.2,54,,19.6
2018-02-09T02:13:44.791Z,,29,,,54,,19.6
2018-02-09T02:13:54.813Z,,,,45.3,54,,19.6
2018-02-09T02:14:05.025Z,,30,,45.4,54,,19.6
2018-02-09T02:14:14.835Z,,29,,45.5,54,,19.7
2018-02-09T02:14:24.802Z,,,,45.6,54,,19.7
2018-02-09T02:14:39.985Z,,,,,54,,19.6
2018-02-09T02:14:44.831Z,,,,45.7,54,,19.7
2018-02-09T02:14:55.111Z,,,,45.8,54,,19.6
2018-02-09T02:15:04.847Z,,,,45.9,54,,19.7
2018-02-09T02:15:14.833Z,,,,46,54,,19.7
2018-02-09T02:15:24.908Z,,,,,54,,19.7
2018-02-09T02:15:34.823Z,,,,46.1,54,,19.7
2018-02-09T02:15:44.793Z,,,,46.2,54,,19.7
2018-02-09T02:15:55.003Z,,,,46.3,54,,19.8
2018-02-09T02:16:09.891Z,,,,46.4,54,,19.8
2018-02-09T02:16:14.982Z,,,,46.5,54,,19.8
2018-02-09T02:16:24.814Z,,,,,54,,19.8
2018-02-09T02:16:34.804Z,,,,46.6,54,,19.8
2018-02-09T02:16:44.793Z,,,,46.7,54,,19.8
2018-02-09T02:16:54.820Z,,,,46.8,54,,20
2018-02-09T02:17:04.853Z,,,,47,54,,20.1
2018-02-09T02:17:14.894Z,,,,,54,,20.1
2018-02-09T02:17:29.947Z,,,,47.1,54,,20.1
2018-02-09T02:17:35.057Z,,,,47.2,54,,20.1
2018-02-09T02:17:44.796Z,,,,47.3,54,,20.1
2018-02-09T02:17:54.879Z,0,0,,46.8,54,2,20.1
2018-02-09T02:18:05.275Z,,,,44.8,54,,20.1
2018-02-09T02:18:20.190Z,,,,43.8,54,,19.4
2018-02-09T02:18:29.950Z,,,,42.9,54,,19
2018-02-09T02:18:34.792Z,,,,42.6,54,,18.9
2018-02-09T02:18:44.802Z,,,,41.9,54,,18.6
2018-02-09T02:18:55.037Z,,,,41.5,54,,18.5
2018-02-09T02:19:04.874Z,,,,40.9,54,,18.4
2018-02-09T02:19:19.918Z,,,,40.7,54,,18.2
2018-02-09T02:19:25.395Z,,,,40.4,54,,17.9
2018-02-09T02:19:34.890Z,,,,39.9,54,,17.8
2018-02-09T02:19:44.806Z,,,,39.8,54,,17.7
2018-02-09T02:19:54.847Z,,,,39.5,54,,17.5
2018-02-09T02:20:04.879Z,,,,39.3,54,,17.5
2018-02-09T02:20:14.918Z,,,,38.9,54,,17.3
2018-02-09T02:20:24.852Z,,,,38.8,54,,17.3
2018-02-09T02:20:34.871Z,,,,38.7,54,,17.3
2018-02-09T02:20:44.811Z,,,,38.5,54,,17.1
2018-02-09T02:20:54.849Z,,,,38.3,54,,17
2018-02-09T02:21:04.839Z,,,,,54,,16.8
2018-02-09T02:21:14.931Z,,,,,54,,17.1
2018-02-09T02:21:24.810Z,,,,,54,,17.7
2018-02-09T02:21:34.825Z,,,,,54,,17.8
2018-02-09T02:21:44.840Z,,,,,54,,17.3
2018-02-09T02:21:54.885Z,,,,,54,,16.7
2018-02-09T02:22:04.982Z,,,,,54,,16.2
2018-02-09T02:22:14.840Z,,,,,54,,15.9
2018-02-09T02:22:24.792Z,,,,,54,,15.4
2018-02-09T02:22:35.021Z,,,,,54,,14.8
2018-02-09T02:22:45.279Z,,,,38.4,54,,14.5
2018-02-09T02:22:54.936Z,,,,38.5,54,,14.3
2018-02-09T02:23:04.868Z,,,,,54,,14.2
2018-02-09T02:23:14.841Z,,,,38.6,54,,14.3
2018-02-09T02:23:24.851Z,,,,,54,,14.2
2018-02-09T02:23:34.803Z,,,,38.7,54,,14
2018-02-09T02:23:44.822Z,,,,,54,,13.7
2018-02-09T02:23:54.827Z,,,,38.8,54,,13.9
2018-02-09T02:24:04.796Z,,,,,54,,13.6
2018-02-09T02:24:14.986Z,,,,,54,,13.2
2018-02-09T02:24:24.993Z,,,,38.9,54,,13.2
2018-02-09T02:24:34.823Z,,,,,54,,13.1
2018-02-09T02:24:44.797Z,,,,,54,,13.2
2018-02-09T02:24:54.794Z,,,,,54,,13.2
2018-02-09T02:25:04.937Z,,,,,54,,13.1
2018-02-09T02:25:15.404Z,,,,,54,,12.9
2018-02-09T02:25:24.804Z,,,,,54,,12.9
2018-02-09T02:25:34.915Z,0,44,,38.8,54,2,12.8
2018-02-09T02:25:44.811Z,,35,,43.2,54,,12.9
2018-02-09T02:25:55.102Z,,29,,43.8,54,,13.6
2018-02-09T02:26:04.903Z,,29,,43.1,54,,14.3
2018-02-09T02:26:14.813Z,,,,43.4,54,,15.7
2018-02-09T02:26:30.228Z,,,,44,54,,16.2
2018-02-09T02:26:34.989Z,,,,44.1,54,,17.1
2018-02-09T02:26:44.839Z,,,,44.3,54,,17.7
2018-02-09T02:26:54.863Z,,30,,44.5,54,,17.9
2018-02-09T02:27:04.795Z,,29,,44.6,54,,18.1
2018-02-09T02:27:14.879Z,,,,44.8,54,,18.2
2018-02-09T02:27:24.924Z,,,,45,54,,18.5
2018-02-09T02:27:35.346Z,,,,,54,,18.5
2018-02-09T02:27:45.048Z,,,,45.1,54,,18.8
2018-02-09T02:27:54.904Z,,,,45.3,54,,18.8
2018-02-09T02:28:04.845Z,,30,,,54,,18.9
2018-02-09T02:28:14.888Z,0,0,,43.8,54,2,19
2018-02-09T02:28:24.915Z,,,,41.9,54,,19
2018-02-09T02:28:34.802Z,,,,41.5,54,,18.6
2018-02-09T02:28:44.804Z,,,,40.8,54,,17.9
2018-02-09T02:28:54.896Z,,,,39.9,54,,17.7
2018-02-09T02:29:04.966Z,,,,39.4,54,,17.5
2018-02-09T02:29:14.803Z,,,,38.8,54,,17.4
2018-02-09T02:29:25.067Z,,,,38.5,54,,17.3
2018-02-09T02:29:34.969Z,,,,37.9,54,,17.1
2018-02-09T02:29:44.893Z,,,,37.8,54,,17
2018-02-09T02:29:54.918Z,,,,37.4,54,,16.8
2018-02-09T02:30:04.809Z,,,,37.2,54,,16.8
2018-02-09T02:30:15.001Z,,,,36.9,54,,16.7
2018-02-09T02:30:24.860Z,,,,36.7,54,,16.7
2018-02-09T02:30:34.798Z,,,,36.5,54,,16.5
2018-02-09T02:30:44.873Z,,,,36.3,54,,16.4
2018-02-09T02:30:54.830Z,,,,36.2,54,,16.4
2018-02-09T02:31:04.877Z,,,,36,54,,16.2
2018-02-09T02:31:14.850Z,,,,35.9,54,,16.4
2018-02-09T02:31:24.873Z,,,,,54,,16.2
2018-02-09T02:31:34.805Z,,,,,54,,16.5
2018-02-09T02:31:44.805Z,0,,,36,54,2,17
2018-02-09T02:31:54.900Z,,32,,42.2,54,,17.1
2018-02-09T02:32:04.796Z,,29,,41.9,54,,16.8
2018-02-09T02:32:14.808Z,,,,41.4,54,,16.8
2018-02-09T02:32:25.032Z,,29,,42.6,54,,17.5
2018-02-09T02:32:34.798Z,,,,43,54,,17.3
2018-02-09T02:32:44.852Z,,,,43.4,54,,17.5
2018-02-09T02:32:54.841Z,,,,43.8,54,,17.9
2018-02-09T02:33:04.862Z,,29,,44.1,54,,18.4
2018-02-09T02:33:14.803Z,,30,,44.4,54,,18.5
2018-02-09T02:33:24.796Z,,29,,44.7,54,,18.6
2018-02-09T02:33:34.803Z,,30,,45,54,,18.8
2018-02-09T02:33:44.803Z,,,,,54,,18.9
2018-02-09T02:33:54.944Z,,29,,45.2,54,,19.2
2018-02-09T02:34:05.455Z,,,,45.3,54,,19.2
2018-02-09T02:34:14.802Z,,30,,,54,,19.3
2018-02-09T02:34:24.805Z,,29,,45.4,54,,19.4
2018-02-09T02:34:34.951Z,,,,45.5,54,,19.4
2018-02-09T02:34:55.038Z,,,,,54,,19.4
2018-02-09T02:34:55.219Z,,,,45.6,54,,19.4
2018-02-09T02:35:04.805Z,,30,,45.7,54,,19.6
2018-02-09T02:35:15.150Z,0,0,,44.9,54,2,19.6
2018-02-09T02:35:24.969Z,,,,42.9,54,,19.3
2018-02-09T02:35:34.799Z,,,,41.9,54,,18.6
2018-02-09T02:35:44.833Z,,,,41.5,54,,18.5
2018-02-09T02:35:54.846Z,,,,40.7,54,,18.1
2018-02-09T02:36:05.016Z,,,,39.9,54,,17.8
2018-02-09T02:36:14.813Z,,,,39.7,54,,17.7
2018-02-09T02:36:24.854Z,,,,39.3,54,,17.7
2018-02-09T02:36:34.810Z,,,,38.8,54,,17.5
2018-02-09T02:36:44.841Z,,,,38.5,54,,17.5
2018-02-09T02:36:54.848Z,,,,38.2,54,,17.1
2018-02-09T02:37:04.810Z,,,,37.9,54,,17.1
