Time,PrimT,HwTOutlet,HwTSet,ActPow,HwActive,ChActive,PrimTSet
2017-11-19T19:58:47.942Z,55.9,46.3,54,,,,
2017-11-19T19:58:57.939Z,54.9,46.3,54,,,,
2017-11-19T19:59:07.939Z,54.6,46.4,54,,,,
2017-11-19T19:59:17.935Z,53.8,46.4,54,,,,
2017-11-19T19:59:27.936Z,52.9,46.4,54,,,,
2017-11-19T19:59:37.935Z,52.8,46.4,54,,,,
2017-11-19T19:59:47.936Z,51.9,46.4,54,,,,
2017-11-19T19:59:57.945Z,51.7,46.4,54,,,,
2017-11-19T20:00:07.940Z,51.3,46.4,54,,,,
2017-11-19T20:00:17.934Z,50.9,46.4,54,,,,
2017-11-19T20:00:27.939Z,50.5,46.4,54,,,,
2017-11-19T20:00:37.939Z,49.9,46.4,54,,,,
2017-11-19T20:00:53.045Z,49.8,46.3,54,,,,
2017-11-19T20:00:57.999Z,49.5,46.3,54,,,,
2017-11-19T20:01:13.895Z,49.3,46.3,54,,,,
2017-11-19T20:01:23.001Z,,46.2,54,,,,
2017-11-19T20:01:27.938Z,,46.2,54,,,,
2017-11-19T20:01:43.096Z,49.3,46.1,54,,0,2,
2017-11-19T20:01:53.039Z,54.3,46.1,54,38,,,
2017-11-19T20:01:57.938Z,55.9,46,54,30,,,
2017-11-19T20:02:07.943Z,54.7,46,54,29,,,
2017-11-19T20:02:17.939Z,56,46,54,,,,
2017-11-19T20:02:27.936Z,56.6,46,54,,,,
2017-11-19T20:02:37.943Z,57,46,54,,,,
2017-11-19T20:02:47.938Z,57.3,46,54,,,,
2017-11-19T20:02:57.940Z,58,46,54,,,,
2017-11-19T20:03:07.938Z,58.3,46,54,,,,
2017-11-19T20:03:17.938Z,58.6,46.1,54,,,,
2017-11-19T20:03:27.941Z,59,46.1,54,,,,
2017-11-19T20:03:43.038Z,59.1,46.1,54,,,,
2017-11-19T20:03:47.941Z,59.5,46.1,54,,,,
2017-11-19T20:03:57.943Z,59.7,46.2,54,,,,
2017-11-19T20:04:07.940Z,59.9,46.2,54,,,,
2017-11-19T20:04:17.940Z,60.1,46.3,54,,,,
2017-11-19T20:04:27.941Z,60.4,46.3,54,,,,
2017-11-19T20:04:37.938Z,60.6,46.3,54,,,,
2017-11-19T20:04:47.936Z,60.7,46.4,54,,,,
2017-11-19T20:04:57.946Z,60.9,46.4,54,,,,
2017-11-19T20:05:07.951Z,61.1,46.5,54,,,,
2017-11-19T20:05:17.938Z,61.2,46.5,54,,,,
2017-11-19T20:05:27.939Z,61.3,46.6,54,,,,
2017-11-19T20:05:37.938Z,61.4,46.6,54,,,,
2017-11-19T20:05:47.940Z,61.5,46.7,54,,,,
2017-11-19T20:05:57.941Z,61.6,46.7,54,,,,
2017-11-19T20:06:07.940Z,61.8,46.8,54,,,,
2017-11-19T20:06:18.347Z,60.8,46.8,54,0,0,2,
2017-11-19T20:06:27.947Z,58.9,46.9,54,,,,
2017-11-19T20:06:37.939Z,58.4,47,54,,,,
2017-11-19T20:06:47.941Z,57.7,47,54,,,,
2017-11-19T20:06:57.942Z,56.8,47.1,54,,,,
2017-11-19T20:07:07.946Z,55.7,47.1,54,,,,
2017-11-19T20:07:17.938Z,54.9,47.2,54,,,,
2017-11-19T20:07:27.945Z,54.6,47.2,54,,,,
2017-11-19T20:07:37.943Z,53.8,47.2,54,,,,
2017-11-19T20:07:47.946Z,53.3,47.2,54,,,,
2017-11-19T20:07:57.941Z,52.8,47.2,54,,,,
2017-11-19T20:08:07.945Z,51.9,47.2,54,,,,
2017-11-19T20:08:18.070Z,51.8,47.2,54,,,,
2017-11-19T20:08:27.950Z,51.4,47.2,54,,,,
2017-11-19T20:08:37.941Z,50.9,47.1,54,,,,
2017-11-19T20:08:47.940Z,50.6,47.1,54,,,,
2017-11-19T20:08:58.080Z,50.3,47,54,,,,
2017-11-19T20:09:07.940Z,49.9,47,54,,,,
2017-11-19T20:09:17.942Z,49.6,46.9,54,,,,
2017-11-19T20:09:33.034Z,,46.9,54,,,,
2017-11-19T20:09:37.944Z,,46.8,54,,,,
2017-11-19T20:09:47.946Z,,46.8,54,,,,
2017-11-19T20:09:57.940Z,,46.7,54,,,,
2017-11-19T20:10:07.947Z,49.5,46.6,54,,,,
2017-11-19T20:10:17.947Z,,46.6,54,,,,
2017-11-19T20:10:27.952Z,,46.5,54,,,,
2017-11-19T20:10:37.943Z,,46.5,54,,,,
2017-11-19T20:10:47.942Z,49.4,46.4,54,,,,
2017-11-19T20:10:57.942Z,,46.4,54,,,,
2017-11-19T20:11:07.945Z,,46.3,54,,,,
2017-11-19T20:11:17.939Z,,46.3,54,,,,
2017-11-19T20:11:27.941Z,,46.2,54,,,,
2017-11-19T20:11:37.942Z,,46.1,54,,,,
2017-11-19T20:11:47.945Z,,46,54,,,,
2017-11-19T20:11:57.945Z,49.5,46,54,,,,
2017-11-19T20:12:08.014Z,,45.9,54,,,,
2017-11-19T20:12:23.107Z,49.6,45.8,54,,,,
2017-11-19T20:12:27.946Z,,45.6,54,,,,
2017-11-19T20:12:37.945Z,49.7,45.6,54,,,,
2017-11-19T20:12:47.946Z,,45.4,54,,,,
2017-11-19T20:12:58.012Z,49.8,45.3,54,,,,
2017-11-19T20:13:07.947Z,,45.2,54,,,,
2017-11-19T20:13:17.945Z,,45.1,54,,,,
2017-11-19T20:13:27.951Z,49.9,45,54,,,,
2017-11-19T20:13:37.956Z,,44.9,54,,,,
2017-11-19T20:13:47.946Z,,44.8,54,,,,
2017-11-19T20:13:57.951Z,,44.7,54,,,,
2017-11-19T20:14:07.947Z,,44.6,54,,,,
2017-11-19T20:14:17.943Z,,44.4,54,,,,
2017-11-19T20:14:27.944Z,,44.3,54,,,,
2017-11-19T20:14:38.020Z,,44.2,54,,,,
2017-11-19T20:14:47.942Z,,44.1,54,,,,
2017-11-19T20:14:57.952Z,,44,54,,,,
2017-11-19T20:15:07.946Z,,43.9,54,,,,
2017-11-19T20:15:17.944Z,,43.9,54,,,,
2017-11-19T20:15:27.945Z,,43.8,54,,,,
2017-11-19T20:15:37.948Z,,43.7,54,,,,
2017-11-19T20:15:47.947Z,54.5,43.6,54,37,0,2,
2017-11-19T20:15:57.944Z,54.8,43.5,54,29,,,
2017-11-19T20:16:13.049Z,53,43.4,54,30,,,
2017-11-19T20:16:17.944Z,55,43.4,54,30,,,
2017-11-19T20:16:27.948Z,55.3,43.3,54,29,,,
2017-11-19T20:16:37.945Z,,43.2,54,,,,
2017-11-19T20:16:47.947Z,55.7,43.2,54,30,0,2,61
2017-11-19T20:16:57.948Z,56,43.2,54,29,,,
2017-11-19T20:17:07.945Z,,43.3,54,30,,,
2017-11-19T20:17:17.945Z,56.1,43.3,54,29,,,
2017-11-19T20:17:27.946Z,56.2,43.4,54,,,,
2017-11-19T20:17:37.947Z,56.3,43.5,54,,,,
2017-11-19T20:17:47.948Z,56.4,43.5,54,,,,
2017-11-19T20:17:57.949Z,56.5,43.6,54,,,,
2017-11-19T20:18:07.949Z,56.6,43.7,54,30,,,
2017-11-19T20:18:17.950Z,56.7,43.7,54,,,,
2017-11-19T20:18:27.947Z,56.8,43.8,54,29,,,
2017-11-19T20:18:37.951Z,56.9,43.9,54,,,,
2017-11-19T20:18:47.949Z,57,44,54,,,,
2017-11-19T20:18:57.951Z,,44,54,,,,
2017-11-19T20:19:07.952Z,57.1,44.1,54,,,,
2017-11-19T20:19:17.952Z,57.2,44.2,54,,,,
2017-11-19T20:19:27.952Z,57.3,44.3,54,,,,
2017-11-19T20:19:37.947Z,57.4,44.3,54,,,,
2017-11-19T20:19:47.947Z,57.6,44.4,54,30,,,
2017-11-19T20:19:57.953Z,57.7,44.6,54,29,,,
2017-11-19T20:20:07.955Z,57.8,44.6,54,,,,
2017-11-19T20:20:17.947Z,58,44.7,54,,,,
2017-11-19T20:20:27.951Z,58.1,44.7,54,,,,
2017-11-19T20:20:37.949Z,58.2,44.8,54,,,,
2017-11-19T20:20:47.946Z,58.3,44.9,54,,,,
2017-11-19T20:20:57.954Z,58.4,45,54,,,,
2017-11-19T20:21:07.974Z,58.6,45.1,54,,,,
2017-11-19T20:21:17.951Z,58.7,45.2,54,,,,
2017-11-19T20:21:27.948Z,58.8,45.2,54,,,,
2017-11-19T20:21:37.948Z,59,45.3,54,,,,
2017-11-19T20:21:47.949Z,59.1,45.4,54,30,,,
2017-11-19T20:21:57.957Z,59.3,45.5,54,29,,,
2017-11-19T20:22:07.957Z,59.5,45.6,54,,,,
2017-11-19T20:22:17.946Z,59.6,45.7,54,,,,
2017-11-19T20:22:27.948Z,59.8,45.8,54,,,,
2017-11-19T20:22:37.949Z,60,45.8,54,,,,
2017-11-19T20:22:47.948Z,,45.9,54,,,,
2017-11-19T20:22:57.949Z,60.2,45.9,54,,,,
2017-11-19T20:23:07.949Z,60.4,46,54,,,,
2017-11-19T20:23:17.949Z,60.6,46.1,54,,,,
2017-11-19T20:23:27.950Z,60.7,46.2,54,,,,
2017-11-19T20:23:37.953Z,61.1,46.3,54,,,,
2017-11-19T20:23:47.952Z,60.9,46.4,54,0,0,2,
2017-11-19T20:23:57.951Z,58.9,46.4,54,,,,
2017-11-19T20:24:07.952Z,57.7,46.5,54,,,,
2017-11-19T20:24:17.948Z,56.9,46.6,54,,,,
2017-11-19T20:24:27.956Z,55.9,46.7,54,,,,
2017-11-19T20:24:37.957Z,54.9,46.8,54,,,,
2017-11-19T20:24:47.954Z,54.6,46.8,54,,,,
2017-11-19T20:25:03.056Z,53.9,46.9,54,,,,
2017-11-19T20:25:07.952Z,53.3,46.9,54,,,,
2017-11-19T20:25:18.034Z,52.8,46.9,54,,,,
2017-11-19T20:25:27.949Z,51.9,46.9,54,,,,
2017-11-19T20:25:37.958Z,51.8,47,54,,,,
2017-11-19T20:25:47.977Z,51.4,46.9,54,,,,
2017-11-19T20:26:03.053Z,50.9,46.9,54,,,,
2017-11-19T20:26:07.950Z,50.5,46.9,54,,,,
2017-11-19T20:26:17.958Z,50.2,46.9,54,,,,
2017-11-19T20:26:33.061Z,49.9,46.8,54,,,,
2017-11-19T20:26:43.163Z,49.6,46.8,54,,,,
2017-11-19T20:26:53.064Z,49.3,46.8,54,,0,2,
2017-11-19T20:26:58.314Z,55.2,46.7,54,35,,,
2017-11-19T20:27:13.201Z,55.9,46.7,54,29,,,
2017-11-19T20:27:23.011Z,54.7,46.6,54,,,,
2017-11-19T20:27:27.951Z,56.1,46.6,54,,,,
2017-11-19T20:27:43.150Z,56.9,46.5,54,,,,
2017-11-19T20:27:47.951Z,57,46.5,54,30,,,
2017-11-19T20:28:03.139Z,58,46.5,54,29,,,
2017-11-19T20:28:13.103Z,58.4,46.5,54,,,,
2017-11-19T20:28:23.246Z,59,46.5,54,29,,,
2017-11-19T20:28:27.953Z,59.3,46.5,54,,,,
2017-11-19T20:28:37.981Z,59.5,46.5,54,,,,
2017-11-19T20:28:48.187Z,60,46.5,54,,,,
2017-11-19T20:28:57.951Z,60.1,46.6,54,,,,
2017-11-19T20:29:08.000Z,60.4,46.7,54,,,,
2017-11-19T20:29:17.954Z,60.8,46.7,54,0,0,2,
2017-11-19T20:29:27.967Z,58.9,46.8,54,,,,
2017-11-19T20:29:37.954Z,57.8,46.8,54,,,,
2017-11-19T20:29:47.956Z,56.8,46.9,54,,,,
2017-11-19T20:29:57.955Z,55.9,47,54,,,,
2017-11-19T20:30:07.959Z,54.9,47.1,54,,,,
2017-11-19T20:30:17.955Z,54.7,47.2,54,,,,
2017-11-19T20:30:27.956Z,53.9,47.2,54,,,,
2017-11-19T20:30:37.955Z,53.4,47.2,54,,,,
2017-11-19T20:30:47.954Z,52.8,47.2,54,,,,
2017-11-19T20:30:57.973Z,51.9,47.2,54,,,,
2017-11-19T20:31:07.951Z,51.7,47.2,54,,,,
2017-11-19T20:31:17.955Z,51.3,47.2,54,,,,
2017-11-19T20:31:27.955Z,50.9,47.2,54,,,,
2017-11-19T20:31:37.956Z,50.4,47.1,54,,,,
2017-11-19T20:31:47.955Z,49.9,47.1,54,,,,
2017-11-19T20:31:57.954Z,49.7,47.1,54,,,,
2017-11-19T20:32:07.957Z,49.4,47,54,,,,
2017-11-19T20:32:17.956Z,48.9,46.9,54,,,,
2017-11-19T20:32:27.958Z,,46.9,54,,,,
2017-11-19T20:32:37.955Z,,46.8,54,,,,
2017-11-19T20:32:47.959Z,48.8,46.8,54,,,,
2017-11-19T20:32:57.955Z,,46.7,54,,,,
2017-11-19T20:33:13.058Z,,46.6,54,,,,
2017-11-19T20:33:17.959Z,,46.5,54,,,,
2017-11-19T20:33:27.954Z,48.7,46.5,54,,,,
2017-11-19T20:33:37.954Z,,46.5,54,,,,
2017-11-19T20:33:47.955Z,,46.4,54,,,,
2017-11-19T20:33:57.955Z,,46.4,54,,,,
2017-11-19T20:34:07.957Z,48.6,46.4,54,,,,
2017-11-19T20:34:17.957Z,,46.3,54,,,,
2017-11-19T20:34:33.059Z,,46.2,54,,,,
2017-11-19T20:34:37.955Z,,46.2,54,,,,
2017-11-19T20:34:47.955Z,,46.1,54,,,,
2017-11-19T20:34:57.960Z,48.7,46,54,,,,
2017-11-19T20:35:07.961Z,,45.9,54,,,,
2017-11-19T20:35:17.955Z,,45.8,54,,,,
2017-11-19T20:35:27.960Z,48.8,45.7,54,,,,
2017-11-19T20:35:37.955Z,,45.7,54,,,,
2017-11-19T20:35:47.961Z,48.9,45.6,54,,,,
2017-11-19T20:35:58.115Z,,45.5,54,,,,
2017-11-19T20:36:07.973Z,52.2,45.4,54,41,0,2,
2017-11-19T20:36:17.960Z,54.9,45.3,54,29,,,
2017-11-19T20:36:27.958Z,53.6,45.2,54,,,,
2017-11-19T20:36:37.956Z,54,45.1,54,,,,
2017-11-19T20:36:47.957Z,55.2,45.1,54,,,,
2017-11-19T20:36:57.961Z,55.4,45,54,,,,
2017-11-19T20:37:07.955Z,56.1,45,54,,,,
2017-11-19T20:37:17.960Z,56.3,45,54,,,,
2017-11-19T20:37:27.960Z,56.6,45,54,,,,
2017-11-19T20:37:37.958Z,57,45,54,,,,
2017-11-19T20:37:47.959Z,57.1,45,54,,,,
2017-11-19T20:37:57.963Z,57.3,45.1,54,,,,
2017-11-19T20:38:07.961Z,57.6,45.1,54,,,,
2017-11-19T20:38:17.956Z,57.8,45.2,54,,,,
2017-11-19T20:38:27.961Z,58,45.3,54,,,,
2017-11-19T20:38:37.963Z,58.2,45.4,54,,,,
2017-11-19T20:38:53.062Z,58.3,45.4,54,,,,
2017-11-19T20:38:57.960Z,58.5,45.5,54,,,,
2017-11-19T20:39:07.964Z,58.7,45.6,54,,,,
2017-11-19T20:39:23.028Z,58.8,45.6,54,,,,
2017-11-19T20:39:27.959Z,58.9,45.7,54,,,,
2017-11-19T20:39:37.959Z,59,45.7,54,,,,
2017-11-19T20:39:53.064Z,59.1,45.7,54,30,,,
2017-11-19T20:39:57.959Z,59.4,45.8,54,29,,,
2017-11-19T20:40:07.959Z,59.5,45.8,54,,,,
2017-11-19T20:40:17.961Z,59.6,45.9,54,,,,
2017-11-19T20:40:27.963Z,59.7,45.9,54,,,,
2017-11-19T20:40:37.960Z,59.8,46,54,,,,
2017-11-19T20:40:47.963Z,60,46.1,54,,,,
2017-11-19T20:40:57.960Z,60.1,46.2,54,,,,
2017-11-19T20:41:07.960Z,60.4,46.2,54,,,,
2017-11-19T20:41:18.113Z,60.5,46.3,54,,,,
2017-11-19T20:41:27.959Z,60.6,46.4,54,,,,
2017-11-19T20:41:37.961Z,60.8,46.5,54,,,,
2017-11-19T20:41:48.046Z,61.1,46.6,54,,,,
2017-11-19T20:41:57.962Z,,46.7,54,,,,
2017-11-19T20:42:07.959Z,61.3,46.7,54,,,,
2017-11-19T20:42:17.961Z,61.4,46.8,54,,,,
2017-11-19T20:42:27.958Z,61.6,46.8,54,,,,
2017-11-19T20:42:37.962Z,61.8,46.9,54,,,,
2017-11-19T20:42:47.962Z,62,47,54,,,,
2017-11-19T20:42:57.959Z,62.1,47.1,54,,,,
2017-11-19T20:43:07.965Z,62.4,47.2,54,,,,
2017-11-19T20:43:17.960Z,62.5,47.3,54,,,,
2017-11-19T20:43:27.965Z,62.7,47.4,54,,,,
2017-11-19T20:43:37.960Z,62.8,47.4,54,,,,
2017-11-19T20:43:47.965Z,63.1,47.5,54,,,,
2017-11-19T20:43:57.961Z,63.2,47.6,54,,,,
2017-11-19T20:44:07.967Z,63.3,47.7,54,30,,,
2017-11-19T20:44:17.961Z,63.4,47.8,54,29,,,
2017-11-19T20:44:27.961Z,63.6,47.9,54,,,,
2017-11-19T20:44:37.964Z,63.8,48,54,,,,
2017-11-19T20:44:47.971Z,64,48.1,54,,,,
2017-11-19T20:44:57.963Z,64.1,48.2,54,,,,
2017-11-19T20:45:07.962Z,64.2,48.3,54,,,,
2017-11-19T20:45:17.962Z,64.4,48.3,54,,,,
2017-11-19T20:45:27.962Z,64.5,48.4,54,,,,
2017-11-19T20:45:37.961Z,64.7,48.5,54,30,,,
2017-11-19T20:45:47.965Z,64.8,48.6,54,29,,,
2017-11-19T20:45:57.967Z,64.9,48.7,54,,,,
2017-11-19T20:46:07.962Z,62.7,48.8,54,0,0,2,
2017-11-19T20:46:17.971Z,61.8,51.3,54,,0,0,0
2017-11-19T20:46:27.963Z,63.5,43.5,54,,,,
2017-11-19T20:46:37.961Z,63.2,43.3,54,,,,
2017-11-19T20:46:47.963Z,62.9,47.6,54,,,,
2017-11-19T20:46:57.963Z,62.8,53.5,54,,,,
2017-11-19T20:47:08.060Z,62.7,56.5,54,,,,
2017-11-19T20:47:17.964Z,62.5,58.6,54,,0,2,
2017-11-19T20:47:27.966Z,62.4,59,54,,,,61
2017-11-19T20:47:37.964Z,62.2,58.3,54,,,,
2017-11-19T20:47:48.002Z,62.1,56.6,54,,,,
2017-11-19T20:47:57.963Z,61.9,54.2,54,,,,
2017-11-19T20:48:07.967Z,,51.4,54,,,,
2017-11-19T20:48:17.965Z,61.6,49.6,54,,,,
2017-11-19T20:48:27.965Z,61.4,47.9,54,,,,
2017-11-19T20:48:37.965Z,61.3,46.3,54,,,,
2017-11-19T20:48:47.966Z,60.9,45.3,54,,,,
2017-11-19T20:49:03.066Z,60.8,44.8,54,,,,
2017-11-19T20:49:07.979Z,63.1,42.5,54,40,0,2,
2017-11-19T20:49:17.965Z,64.8,41.6,54,0,0,2,
2017-11-19T20:49:27.969Z,59.9,41.8,54,,,,
2017-11-19T20:49:37.971Z,59,41.9,54,,,,
2017-11-19T20:49:47.967Z,58.9,42,54,,,,
2017-11-19T20:49:57.966Z,56.9,42.1,54,,,,
2017-11-19T20:50:07.973Z,56.5,42.1,54,,,,
2017-11-19T20:50:17.966Z,54.9,41.9,54,,,,
2017-11-19T20:50:27.966Z,54.6,41.6,54,,,,
2017-11-19T20:50:37.966Z,53.8,41.4,54,,,,
2017-11-19T20:50:47.967Z,52.9,41.1,54,,,,
2017-11-19T20:50:57.964Z,51.9,41.2,54,,,,
2017-11-19T20:51:07.964Z,51.7,40.8,54,,,,
2017-11-19T20:51:17.967Z,50.9,40.4,54,,,,
2017-11-19T20:51:27.973Z,50.6,40,54,,,,
2017-11-19T20:51:37.967Z,50.2,39.6,54,,,,
2017-11-19T20:51:47.969Z,49.9,39.2,54,,,,
2017-11-19T20:51:58.066Z,49.6,38.6,54,,,,
2017-11-19T20:52:07.969Z,49.3,38.6,54,,,,
2017-11-19T20:52:17.966Z,49.1,38.4,54,,,,
2017-11-19T20:52:27.970Z,48.9,38.3,54,,,,
2017-11-19T20:52:37.970Z,48.8,38,54,,,,
2017-11-19T20:52:47.965Z,48.7,37.7,54,,,,
2017-11-19T20:52:57.967Z,48.6,37.6,54,,,,
2017-11-19T20:53:07.972Z,48.5,37.1,54,,,,
2017-11-19T20:53:17.971Z,48.4,36.6,54,,,,
2017-11-19T20:53:27.965Z,48.2,36.3,54,,,,
2017-11-19T20:53:37.972Z,48.1,36,54,,,,
2017-11-19T20:53:53.067Z,47.9,35.6,54,,,,
2017-11-19T20:54:03.206Z,,35.2,54,,,,
2017-11-19T20:54:07.969Z,47.8,34.8,54,,,,
2017-11-19T20:54:23.039Z,47.6,34.5,54,,,,
2017-11-19T20:54:33.074Z,47.4,34.1,54,,,,
2017-11-19T20:54:37.969Z,47.3,33.8,54,,,,
2017-11-19T20:54:47.968Z,47.2,33.5,54,,,,
2017-11-19T20:54:57.984Z,47,33.3,54,,,,
2017-11-19T20:55:07.974Z,46.9,32.9,54,,,,
2017-11-19T20:55:17.973Z,46.8,32.7,54,,,,
2017-11-19T20:55:27.974Z,46.6,32.4,54,,,,
2017-11-19T20:55:37.969Z,46.5,32.2,54,,,,
2017-11-19T20:55:47.969Z,46.3,32,54,,,,
2017-11-19T20:55:57.974Z,46.2,31.8,54,,,,
2017-11-19T20:56:07.975Z,45.9,31.5,54,,,,
2017-11-19T20:56:17.971Z,,31.2,54,,,,
2017-11-19T20:56:27.970Z,45.7,30.9,54,,,,
2017-11-19T20:56:37.969Z,,30.8,54,,,,
2017-11-19T20:56:47.970Z,45.6,30.4,54,,,,
2017-11-19T20:56:57.973Z,,30.2,54,,,,
2017-11-19T20:57:07.973Z,,30,54,,,,
2017-11-19T20:57:17.974Z,,29.7,54,,,,
2017-11-19T20:57:27.973Z,,29.2,54,,,,
2017-11-19T20:57:37.973Z,,28.7,54,,,,
2017-11-19T20:57:47.970Z,45.5,28.1,54,,,,
2017-11-19T20:57:57.967Z,,27.7,54,,,,
2017-11-19T20:58:07.969Z,,27.2,54,,,,
2017-11-19T20:58:17.974Z,,26.8,54,,,,
2017-11-19T20:58:27.970Z,,26.5,54,,,,
2017-11-19T20:58:43.069Z,,26.2,54,,,,
2017-11-19T20:58:47.970Z,,26,54,,,,
2017-11-19T20:58:57.972Z,,25.7,54,,,,
2017-11-19T20:59:13.073Z,,25.5,54,,,,
2017-11-19T20:59:17.972Z,,25.3,54,,,,
2017-11-19T20:59:27.973Z,,25,54,,,,
2017-11-19T20:59:37.974Z,,24.9,54,,,,
2017-11-19T20:59:47.972Z,,24.8,54,,,,
2017-11-19T20:59:58.064Z,45.6,24.8,54,,,,
2017-11-19T21:00:07.973Z,,24.7,54,,,,
2017-11-19T21:00:18.075Z,,24.5,54,,,,
2017-11-19T21:00:27.977Z,,24.4,54,,,,
2017-11-19T21:00:37.970Z,,24.3,54,,,,
2017-11-19T21:00:47.970Z,,24.3,54,,,,
2017-11-19T21:00:57.980Z,,24.2,54,,,,
2017-11-19T21:01:07.970Z,47.7,24.2,54,42,0,2,
2017-11-19T21:01:23.040Z,52,24.2,54,31,,,
2017-11-19T21:01:27.970Z,50.9,24.2,54,29,,,
2017-11-19T21:01:43.115Z,51.2,24.7,54,,,,
2017-11-19T21:01:53.214Z,52.2,25.4,54,,,,
2017-11-19T21:02:03.117Z,52.7,25.7,54,,,,
2017-11-19T21:02:13.141Z,53.1,26.2,54,,,,
2017-11-19T21:02:17.972Z,53.6,26.6,54,,,,
2017-11-19T21:02:33.080Z,53.8,27.3,54,,,,
2017-11-19T21:02:43.115Z,54.1,27.7,54,,,,
2017-11-19T21:02:47.978Z,54.4,27.8,54,,,,
2017-11-19T21:02:57.975Z,54.6,28,54,,,,
2017-11-19T21:03:13.116Z,55,28.3,54,,,,
2017-11-19T21:03:17.973Z,,28.3,54,,,,
2017-11-19T21:03:27.973Z,55.2,28.5,54,,,,
2017-11-19T21:03:37.975Z,55.4,28.5,54,,,,
2017-11-19T21:03:47.972Z,55.6,28.6,54,,,,
2017-11-19T21:04:03.073Z,55.7,28.7,54,33,,,
2017-11-19T21:04:07.973Z,56,29,54,29,,,
2017-11-19T21:04:17.975Z,,29.1,54,,,,
2017-11-19T21:04:27.971Z,56.1,29.2,54,,,,
2017-11-19T21:04:37.974Z,56.3,29.2,54,,,,
2017-11-19T21:04:47.974Z,56.4,29.3,54,30,,,
2017-11-19T21:04:57.976Z,56.5,29.5,54,29,,,
2017-11-19T21:05:07.980Z,56.6,29.5,54,,,,
2017-11-19T21:05:18.093Z,56.7,29.6,54,,,,
2017-11-19T21:05:27.975Z,56.8,29.7,54,,,,
2017-11-19T21:05:37.972Z,57,30,54,,,,
2017-11-19T21:05:47.975Z,,30,54,,,,
2017-11-19T21:05:57.976Z,57.2,30.1,54,,,,
2017-11-19T21:06:07.975Z,57.3,30.2,54,,,,
2017-11-19T21:06:17.972Z,57.4,30.3,54,,,,
2017-11-19T21:06:27.973Z,57.6,30.2,54,,,,
2017-11-19T21:06:37.974Z,57.8,30.4,54,,,,
2017-11-19T21:06:47.972Z,57.9,30.4,54,,,,
2017-11-19T21:06:57.974Z,58,30.4,54,30,,,
2017-11-19T21:07:07.981Z,58.1,30.6,54,29,,,
2017-11-19T21:07:17.976Z,58.3,30.7,54,,,,
2017-11-19T21:07:33.080Z,58.4,30.7,54,,,,
2017-11-19T21:07:37.977Z,58.6,30.7,54,,,,
2017-11-19T21:07:47.978Z,58.7,30.8,54,,,,
2017-11-19T21:07:57.978Z,58.8,30.8,54,30,,,
2017-11-19T21:08:07.978Z,59,30.8,54,29,,,
2017-11-19T21:08:17.978Z,,30.8,54,30,,,
2017-11-19T21:08:27.978Z,59.3,30.9,54,29,,,
2017-11-19T21:08:37.978Z,58.8,30.9,54,0,0,2,
2017-11-19T21:08:47.979Z,56.8,31.2,54,,,,
2017-11-19T21:08:57.983Z,55.7,31,54,,,,
2017-11-19T21:09:07.983Z,54.9,30.6,54,,,,
2017-11-19T21:09:17.979Z,53.9,30.2,54,,,,
2017-11-19T21:09:27.977Z,52.9,29.7,54,,,,
2017-11-19T21:09:37.975Z,52.2,29.6,54,,0,2,
2017-11-19T21:09:47.977Z,57.4,29.5,54,36,,,
2017-11-19T21:09:57.980Z,57.8,29.2,54,29,,,
2017-11-19T21:10:07.978Z,56.6,28.9,54,,,,
2017-11-19T21:10:17.978Z,58,29,54,,,,
2017-11-19T21:10:27.979Z,57.9,29.2,54,,,,
2017-11-19T21:10:37.977Z,58,29.5,54,,,,
2017-11-19T21:10:47.979Z,58.3,29.7,54,,,,
2017-11-19T21:10:57.976Z,58.4,30,54,,,,
2017-11-19T21:11:07.976Z,58.7,30.2,54,,,,
2017-11-19T21:11:17.982Z,58.8,30.4,54,,,,
2017-11-19T21:11:27.978Z,59,30.4,54,,,,
2017-11-19T21:11:37.982Z,59.4,30.4,54,,,,
2017-11-19T21:11:47.982Z,59.6,30.6,54,,,,
2017-11-19T21:11:57.980Z,59.7,30.9,54,,,,
2017-11-19T21:12:07.976Z,60,30.8,54,30,,,
2017-11-19T21:12:17.983Z,60.1,31,54,,,,
2017-11-19T21:12:27.977Z,60.4,31.2,54,29,,,
2017-11-19T21:12:37.978Z,60.5,31,54,,,,
2017-11-19T21:12:47.979Z,60.7,31.2,54,,,,
2017-11-19T21:12:57.980Z,60.8,31.2,54,,,,
2017-11-19T21:13:07.985Z,61.1,31.3,54,,,,
2017-11-19T21:13:17.977Z,,31.5,54,,,,
2017-11-19T21:13:27.983Z,61.3,31.5,54,,,,
2017-11-19T21:13:37.987Z,61.4,31.5,54,,,,
2017-11-19T21:13:47.984Z,61.5,31.5,54,,,,
2017-11-19T21:13:57.983Z,61.6,31.5,54,,,,
2017-11-19T21:14:07.984Z,61.8,31.8,54,,,,
2017-11-19T21:14:17.980Z,61.9,31.8,54,,,,
2017-11-19T21:14:27.984Z,62,31.6,54,29,,,
2017-11-19T21:14:37.986Z,62.1,31.8,54,,,,
2017-11-19T21:14:47.983Z,62.2,31.8,54,30,,,
2017-11-19T21:14:57.980Z,62.4,31.9,54,29,,,
2017-11-19T21:15:07.986Z,,32,54,,,,
2017-11-19T21:15:17.980Z,62.5,32.1,54,,,,
2017-11-19T21:15:27.987Z,62.6,32.2,54,,,,
