Time,HwTOutlet,ChActive,PrimT,HwTSet,ActPow,HwActive,PrimTSet
2017-12-27T17:59:36.173Z,34.3,,,54,,,
2017-12-27T17:59:46.174Z,34.3,,,54,,,
2017-12-27T17:59:56.173Z,34.2,,,54,,,
2017-12-27T18:00:06.174Z,34.2,,,54,,,
2017-12-27T18:00:16.174Z,34.1,,36,54,,,
2017-12-27T18:00:26.179Z,34.1,,35.9,54,,,
2017-12-27T18:00:36.173Z,34.1,,,54,,,
2017-12-27T18:00:46.174Z,34.1,,,54,,,
2017-12-27T18:00:56.174Z,34.1,,,54,,,
2017-12-27T18:01:06.177Z,34,,,54,,,
2017-12-27T18:01:16.175Z,34,,,54,,,
2017-12-27T18:01:26.176Z,34,,,54,,,
2017-12-27T18:01:36.178Z,34,,,54,,,
2017-12-27T18:01:51.261Z,33.9,,,54,,,
2017-12-27T18:01:56.174Z,33.9,,,54,,,
2017-12-27T18:02:06.175Z,33.9,,36,54,,,
2017-12-27T18:02:16.175Z,33.8,,,54,,,
2017-12-27T18:02:26.206Z,33.8,,,54,,,
2017-12-27T18:02:36.186Z,33.7,,,54,,,
2017-12-27T18:02:46.176Z,33.7,,36.1,54,,,
2017-12-27T18:02:56.174Z,33.7,,,54,,,
2017-12-27T18:03:06.176Z,33.6,,,54,,,
2017-12-27T18:03:16.174Z,33.5,,36.2,54,,,
2017-12-27T18:03:26.177Z,33.5,,,54,,,
2017-12-27T18:03:36.177Z,33.4,,,54,,,
2017-12-27T18:03:46.176Z,33.4,,36.3,54,,,
2017-12-27T18:03:56.174Z,33.3,,,54,,,
2017-12-27T18:04:06.185Z,33.2,,36.4,54,,,
2017-12-27T18:04:16.175Z,33.2,,,54,,,
2017-12-27T18:04:26.180Z,33.1,,,54,,,
2017-12-27T18:04:36.174Z,32.9,,,54,,,
2017-12-27T18:04:46.177Z,32.9,,36.5,54,,,
2017-12-27T18:04:56.181Z,32.8,,,54,,,
2017-12-27T18:05:06.178Z,32.8,,,54,,,
2017-12-27T18:05:16.179Z,32.7,,,54,,,
2017-12-27T18:05:26.182Z,32.6,,,54,,,
2017-12-27T18:05:36.334Z,32.6,1,37.6,54,43,0,
2017-12-27T18:05:46.190Z,32.5,,42.1,54,32,,
2017-12-27T18:05:56.180Z,32.4,,40.9,54,29,,
2017-12-27T18:06:06.180Z,32.4,,40.4,54,,,
2017-12-27T18:06:16.176Z,32.3,,41,54,,,
2017-12-27T18:06:26.190Z,32.3,,41.5,54,30,,
2017-12-27T18:06:36.179Z,32.2,,,54,29,,
2017-12-27T18:06:46.183Z,32.2,,41.6,54,,,
2017-12-27T18:06:56.180Z,32.3,,41.7,54,,,
2017-12-27T18:07:06.180Z,32.3,,41.8,54,,,
2017-12-27T18:07:16.200Z,32.4,,42,54,,,
2017-12-27T18:07:26.186Z,32.5,,,54,,,
2017-12-27T18:07:36.179Z,32.5,,42.1,54,,,
2017-12-27T18:07:46.234Z,32.6,,42.2,54,,,
2017-12-27T18:07:56.180Z,32.6,,42.3,54,30,,
2017-12-27T18:08:06.180Z,32.7,,,54,29,,
2017-12-27T18:08:16.183Z,32.8,1,42.3,54,0,0,
2017-12-27T18:08:26.184Z,32.8,,39.8,54,,,
2017-12-27T18:08:36.221Z,32.9,,38.9,54,,,
2017-12-27T18:08:46.191Z,32.9,,37.9,54,,,
2017-12-27T18:08:56.178Z,32.9,,36.9,54,,,
2017-12-27T18:09:06.186Z,32.9,,36.8,54,,,
2017-12-27T18:09:16.180Z,32.9,,35.9,54,,,
2017-12-27T18:09:26.186Z,32.9,,,54,,,
2017-12-27T18:09:36.177Z,32.9,,35.4,54,,,
2017-12-27T18:09:46.183Z,32.9,,34.9,54,,,
2017-12-27T18:09:56.178Z,32.8,,34.7,54,,,
2017-12-27T18:10:06.184Z,32.8,,34.4,54,,,
2017-12-27T18:10:16.181Z,32.7,,33.9,54,,,
2017-12-27T18:10:26.178Z,32.7,,,54,,,
2017-12-27T18:10:36.181Z,32.6,,33.7,54,,,
2017-12-27T18:10:46.186Z,32.6,,33.6,54,,,
2017-12-27T18:10:56.183Z,32.5,,33.4,54,,,
2017-12-27T18:11:06.179Z,32.4,,33.3,54,,,
2017-12-27T18:11:16.187Z,32.4,,32.9,54,,,
2017-12-27T18:11:26.185Z,32.3,,32.9,54,,,
2017-12-27T18:11:36.185Z,32.2,,32.9,54,,,
2017-12-27T18:11:46.185Z,32.2,,,54,,,
2017-12-27T18:11:56.181Z,32.1,,,54,,,
2017-12-27T18:12:06.181Z,32,,,54,,,
2017-12-27T18:12:16.183Z,32,,,54,,,
2017-12-27T18:12:26.203Z,31.9,,,54,,,
2017-12-27T18:12:36.180Z,31.9,1,38.1,54,37,0,
2017-12-27T18:12:46.180Z,31.9,,39.5,54,33,,
2017-12-27T18:12:56.187Z,31.9,,38.8,54,29,,
2017-12-27T18:13:06.181Z,31.8,,39.1,54,,,
2017-12-27T18:13:16.182Z,31.8,,40,54,,,
2017-12-27T18:13:26.184Z,31.8,,40.1,54,,,
2017-12-27T18:13:36.181Z,31.8,,40.6,54,,,
2017-12-27T18:13:46.184Z,31.8,,41,54,,,
2017-12-27T18:13:56.185Z,31.8,,41.2,54,,,
2017-12-27T18:14:06.182Z,31.9,,41.4,54,,,
2017-12-27T18:14:16.186Z,31.9,,41.7,54,,,
2017-12-27T18:14:26.225Z,32,,42,54,,,
2017-12-27T18:14:36.184Z,32,,,54,,,
2017-12-27T18:14:46.188Z,32,,42.2,54,,,
2017-12-27T18:14:56.181Z,32,,,54,,,
2017-12-27T18:15:06.182Z,32.1,,,54,,,
2017-12-27T18:15:16.184Z,32.2,,,54,,,
2017-12-27T18:15:26.186Z,32.3,,,54,,,
2017-12-27T18:15:36.181Z,32.4,,42.3,54,,,
2017-12-27T18:15:46.189Z,32.4,,42.4,54,,,
2017-12-27T18:15:56.192Z,32.5,,,54,30,,
2017-12-27T18:16:06.183Z,32.5,,42.6,54,29,,
2017-12-27T18:16:16.183Z,32.6,,42.7,54,,,
2017-12-27T18:16:26.185Z,32.7,,42.8,54,,,
2017-12-27T18:16:36.223Z,32.7,,42.9,54,,,
2017-12-27T18:16:46.185Z,32.8,,43,54,,,
2017-12-27T18:16:56.181Z,32.8,,43.1,54,30,,
2017-12-27T18:17:06.186Z,32.8,,,54,29,,
2017-12-27T18:17:16.188Z,32.9,,43.2,54,,,
2017-12-27T18:17:26.188Z,32.9,,43.3,54,,,
2017-12-27T18:17:36.185Z,33.1,,43.4,54,30,,
2017-12-27T18:17:46.190Z,33.1,,43.5,54,29,,
2017-12-27T18:17:56.189Z,33.2,,43.6,54,,,
2017-12-27T18:18:06.186Z,33.2,,43.7,54,,,
2017-12-27T18:18:16.183Z,33.3,,,54,30,,
2017-12-27T18:18:26.192Z,33.4,,43.8,54,29,,
2017-12-27T18:18:36.184Z,33.5,,44,54,30,,
2017-12-27T18:18:46.182Z,33.5,,,54,29,,
2017-12-27T18:18:56.183Z,33.6,,44.1,54,,,
2017-12-27T18:19:06.183Z,33.6,,,54,,,
2017-12-27T18:19:16.186Z,33.7,1,44.2,54,29,0,61
2017-12-27T18:19:26.191Z,33.7,,44.3,54,30,,
2017-12-27T18:19:36.189Z,33.8,,44.4,54,29,,
2017-12-27T18:19:46.184Z,33.9,,44.5,54,,,
2017-12-27T18:19:56.184Z,33.9,,44.6,54,30,,
2017-12-27T18:20:06.184Z,34,,44.7,54,29,,
2017-12-27T18:20:16.186Z,34.1,,,54,,,
2017-12-27T18:20:26.190Z,34.1,,44.8,54,,,
2017-12-27T18:20:36.184Z,34.2,,44.9,54,,,
2017-12-27T18:20:46.188Z,34.2,1,45,54,0,0,
2017-12-27T18:20:56.186Z,34.3,,43.8,54,,,
2017-12-27T18:21:06.203Z,34.4,,41.9,54,,,
2017-12-27T18:21:16.186Z,34.4,,41,54,,,
2017-12-27T18:21:26.185Z,34.5,,40.9,54,,,
2017-12-27T18:21:36.201Z,34.5,,39.9,54,,,
2017-12-27T18:21:46.186Z,34.6,,39.6,54,,,
2017-12-27T18:21:56.186Z,34.6,,38.9,54,,,
2017-12-27T18:22:06.188Z,34.6,,38.7,54,,,
2017-12-27T18:22:16.188Z,34.6,,38.3,54,,,
2017-12-27T18:22:26.185Z,34.6,,37.9,54,,,
2017-12-27T18:22:36.190Z,34.6,,37.6,54,,,
2017-12-27T18:22:46.233Z,34.6,,37.4,54,,,
2017-12-27T18:22:56.187Z,34.6,,36.9,54,,,
2017-12-27T18:23:06.185Z,34.6,,36.8,54,,,
2017-12-27T18:23:16.187Z,34.5,,36.7,54,,,
2017-12-27T18:23:26.188Z,34.5,,36.5,54,,,
2017-12-27T18:23:36.188Z,34.5,,36.3,54,,,
2017-12-27T18:23:46.187Z,34.4,,36,54,,,
2017-12-27T18:23:56.188Z,34.3,,,54,,,
2017-12-27T18:24:06.186Z,34.3,,,54,,,
2017-12-27T18:24:16.186Z,34.3,,,54,,,
2017-12-27T18:24:26.191Z,34.2,,,54,,,
2017-12-27T18:24:36.219Z,34.1,,36,54,,,
2017-12-27T18:24:46.187Z,34.1,,35.9,54,,,
2017-12-27T18:24:56.189Z,34,,,54,,,
2017-12-27T18:25:06.189Z,34,,,54,,,
2017-12-27T18:25:16.189Z,34,,,54,,,
2017-12-27T18:25:26.191Z,34,,,54,,,
2017-12-27T18:25:36.189Z,33.9,,,54,,,
2017-12-27T18:25:46.190Z,33.9,,,54,,,
2017-12-27T18:25:56.190Z,33.9,,,54,,,
2017-12-27T18:26:06.190Z,33.8,,,54,,,
2017-12-27T18:26:16.372Z,33.8,,,54,,,
2017-12-27T18:26:26.193Z,33.7,,,54,,,
2017-12-27T18:26:36.191Z,33.7,,35.9,54,,,
2017-12-27T18:26:46.220Z,33.6,,36,54,,,
2017-12-27T18:26:56.190Z,33.6,,,54,,,
2017-12-27T18:27:06.190Z,33.6,,,54,,,
2017-12-27T18:27:16.194Z,33.5,,36.1,54,,,
2017-12-27T18:27:26.192Z,33.4,,,54,,,
2017-12-27T18:27:36.190Z,33.4,,,54,,,
2017-12-27T18:27:46.190Z,33.3,,36.2,54,,,
2017-12-27T18:27:56.188Z,33.2,,,54,,,
2017-12-27T18:28:06.192Z,33.2,,,54,,,
2017-12-27T18:28:16.202Z,33.1,,36.3,54,,,
2017-12-27T18:28:26.195Z,32.9,,,54,,,
2017-12-27T18:28:36.188Z,32.9,,,54,,,
2017-12-27T18:28:46.193Z,32.8,,36.4,54,,,
2017-12-27T18:28:56.193Z,32.7,,,54,,,
2017-12-27T18:29:06.205Z,32.7,,,54,,,
2017-12-27T18:29:16.192Z,32.6,,,54,,,
2017-12-27T18:29:26.193Z,32.5,,36.5,54,,,
2017-12-27T18:29:36.189Z,32.4,,,54,,,
2017-12-27T18:29:46.189Z,32.4,,,54,,,
2017-12-27T18:29:56.194Z,32.3,,,54,,,
2017-12-27T18:30:06.210Z,32.2,1,39.5,54,40,0,
2017-12-27T18:30:16.193Z,32.1,,42.1,54,32,,
2017-12-27T18:30:26.199Z,32.1,,40.9,54,29,,
2017-12-27T18:30:36.195Z,32,,41,54,,,
2017-12-27T18:30:46.204Z,31.9,,41.2,54,,,
2017-12-27T18:30:56.230Z,31.9,,41.5,54,,,
2017-12-27T18:31:06.190Z,31.9,,41.7,54,,,
2017-12-27T18:31:16.195Z,31.9,,,54,,,
2017-12-27T18:31:26.196Z,31.9,,41.8,54,,,
2017-12-27T18:31:36.196Z,32,,,54,,,
2017-12-27T18:31:46.191Z,32.1,,42,54,30,,
2017-12-27T18:31:56.191Z,32.1,1,41.8,54,0,0,
2017-12-27T18:32:06.193Z,32.2,,39.8,54,,,
2017-12-27T18:32:16.197Z,32.3,,38.7,54,,,
2017-12-27T18:32:26.198Z,32.4,,37.6,54,,,
2017-12-27T18:32:36.199Z,32.4,,36.9,54,,,
2017-12-27T18:32:46.197Z,32.5,,35.9,54,,,
2017-12-27T18:32:56.192Z,32.5,,35.7,54,,,
2017-12-27T18:33:06.190Z,32.5,,34.9,54,,,
2017-12-27T18:33:16.192Z,32.5,,34.7,54,,,
2017-12-27T18:33:26.198Z,32.4,,34.4,54,,,
2017-12-27T18:33:36.195Z,32.4,,33.9,54,,,
2017-12-27T18:33:46.195Z,32.4,,33.8,54,,,
2017-12-27T18:33:56.193Z,32.3,,33.6,54,,,
2017-12-27T18:34:06.199Z,32.2,,33.3,54,,,
2017-12-27T18:34:16.202Z,32.2,,32.9,54,,,
2017-12-27T18:34:26.197Z,32.1,,32.8,54,,,
2017-12-27T18:34:36.198Z,32,,32.7,54,,,
2017-12-27T18:34:46.193Z,32,,32.5,54,,,
2017-12-27T18:34:56.199Z,31.9,,32.3,54,,,
2017-12-27T18:35:06.197Z,31.8,1,35.1,54,41,0,
2017-12-27T18:35:16.197Z,31.8,,37.1,54,32,,
2017-12-27T18:35:26.200Z,31.6,,37.2,54,29,,
2017-12-27T18:35:36.198Z,31.6,,38.2,54,29,,
2017-12-27T18:35:46.194Z,31.5,,39.2,54,,,
2017-12-27T18:35:56.194Z,31.4,,40,54,,,
2017-12-27T18:36:06.194Z,31.4,,40.3,54,,,
2017-12-27T18:36:16.195Z,31.4,,41,54,,,
2017-12-27T18:36:26.198Z,31.4,,41.1,54,,,
2017-12-27T18:36:36.196Z,31.4,,41.4,54,,,
2017-12-27T18:36:46.194Z,31.4,,41.7,54,,,
2017-12-27T18:36:56.197Z,31.5,,42,54,30,,
2017-12-27T18:37:06.198Z,31.5,,,54,29,,
2017-12-27T18:37:16.197Z,31.6,,42.1,54,,,
2017-12-27T18:37:26.200Z,31.8,,42.2,54,,,
2017-12-27T18:37:36.200Z,31.9,,42.3,54,,,
2017-12-27T18:37:46.200Z,32,,,54,,,
2017-12-27T18:37:56.201Z,32,,42.4,54,,,
2017-12-27T18:38:06.195Z,32.1,,42.6,54,,,
2017-12-27T18:38:16.198Z,32.2,,42.7,54,,,
2017-12-27T18:38:26.200Z,32.3,,42.8,54,,,
2017-12-27T18:38:36.209Z,32.4,,43,54,30,,
2017-12-27T18:38:46.196Z,32.5,,,54,29,,
2017-12-27T18:38:56.208Z,32.6,,43.1,54,,,
2017-12-27T18:39:06.196Z,32.6,,43.2,54,,,
2017-12-27T18:39:16.194Z,32.7,,43.3,54,,,
2017-12-27T18:39:26.198Z,32.7,,43.4,54,,,
2017-12-27T18:39:36.198Z,32.8,,43.5,54,,,
2017-12-27T18:39:46.199Z,32.8,,,54,30,,
2017-12-27T18:39:56.197Z,32.9,,43.6,54,29,,
2017-12-27T18:40:06.200Z,33.1,,43.7,54,,,
2017-12-27T18:40:16.195Z,33.1,,43.8,54,,,
2017-12-27T18:40:26.200Z,33.2,,43.9,54,,,
2017-12-27T18:40:36.203Z,33.3,,44,54,30,,
2017-12-27T18:40:46.204Z,33.3,,,54,29,,
2017-12-27T18:40:56.195Z,33.4,,44.1,54,,,
2017-12-27T18:41:06.197Z,33.5,1,42.8,54,0,0,
2017-12-27T18:41:16.198Z,33.6,,40.9,54,,,
2017-12-27T18:41:26.204Z,33.6,,40.6,54,,,
2017-12-27T18:41:36.198Z,33.7,,39.9,54,,,
2017-12-27T18:41:46.197Z,33.8,,38.9,54,,,
2017-12-27T18:41:56.198Z,33.8,,38.6,54,,,
2017-12-27T18:42:06.198Z,33.8,,37.9,54,,,
2017-12-27T18:42:16.197Z,33.9,,37.7,54,,,
2017-12-27T18:42:26.197Z,33.9,,37.3,54,,,
2017-12-27T18:42:36.199Z,33.9,,36.9,54,,,
2017-12-27T18:42:46.197Z,33.9,,36.6,54,,,
2017-12-27T18:42:56.197Z,33.8,,36.3,54,,,
2017-12-27T18:43:06.198Z,33.8,,35.9,54,,,
2017-12-27T18:43:16.207Z,33.8,,,54,,,
2017-12-27T18:43:26.198Z,33.7,,35.7,54,,,
2017-12-27T18:43:36.197Z,33.7,,35.5,54,,,
2017-12-27T18:43:46.204Z,33.7,,35.3,54,,,
2017-12-27T18:43:56.201Z,33.6,,34.9,54,,,
2017-12-27T18:44:06.198Z,33.6,,,54,,,
2017-12-27T18:44:16.197Z,33.5,,,54,,,
2017-12-27T18:44:26.198Z,33.5,,,54,,,
2017-12-27T18:44:36.198Z,33.4,,,54,,,
2017-12-27T18:44:46.199Z,33.4,,,54,,,
2017-12-27T18:44:56.200Z,33.3,,,54,,,
2017-12-27T18:45:06.199Z,33.3,,,54,,,
2017-12-27T18:45:16.200Z,33.3,,,54,,,
2017-12-27T18:45:26.200Z,33.3,,34.8,54,,,
2017-12-27T18:45:36.200Z,33.2,,,54,,,
2017-12-27T18:45:46.201Z,33.2,,,54,,,
2017-12-27T18:45:56.201Z,33.2,,,54,,,
2017-12-27T18:46:06.201Z,33.2,,,54,,,
2017-12-27T18:46:16.211Z,33.1,,,54,,,
2017-12-27T18:46:26.214Z,33.1,,,54,,,
2017-12-27T18:46:36.204Z,32.9,,34.9,54,,,
2017-12-27T18:46:46.220Z,32.9,,,54,,,
2017-12-27T18:46:56.209Z,32.9,,,54,,,
2017-12-27T18:47:06.204Z,32.8,,,54,,,
2017-12-27T18:47:16.207Z,32.8,,,54,,,
2017-12-27T18:47:26.213Z,32.7,,35.1,54,,,
2017-12-27T18:47:36.203Z,32.7,,,54,,,
2017-12-27T18:47:46.208Z,32.6,,,54,,,
2017-12-27T18:47:56.209Z,32.6,,35.2,54,,,
2017-12-27T18:48:06.203Z,32.5,,,54,,,
2017-12-27T18:48:16.202Z,32.5,,,54,,,
2017-12-27T18:48:26.206Z,32.4,,35.3,54,,,
2017-12-27T18:48:36.204Z,32.3,,,54,,,
2017-12-27T18:48:46.200Z,32.3,,,54,,,
2017-12-27T18:48:56.202Z,32.2,,35.4,54,,,
2017-12-27T18:49:06.204Z,32.2,,,54,,,
2017-12-27T18:49:16.201Z,32.1,,,54,,,
2017-12-27T18:49:26.209Z,32,,,54,,,
2017-12-27T18:49:36.221Z,32,,35.5,54,,,
2017-12-27T18:49:46.204Z,31.9,,,54,,,
2017-12-27T18:49:56.202Z,31.8,,,54,,,
2017-12-27T18:50:06.203Z,31.8,,,54,,,
2017-12-27T18:50:16.206Z,31.6,1,37.1,54,43,0,
2017-12-27T18:50:26.213Z,31.5,,41.1,54,32,,
2017-12-27T18:50:36.215Z,31.5,,39.8,54,29,,
2017-12-27T18:50:46.203Z,31.4,,40.1,54,,,
2017-12-27T18:50:56.206Z,31.4,,40.3,54,30,,
2017-12-27T18:51:06.203Z,31.3,,40.6,54,29,,
2017-12-27T18:51:16.206Z,31.3,,40.8,54,,,
2017-12-27T18:51:26.207Z,31.3,,41,54,,,
2017-12-27T18:51:36.206Z,31.4,,,54,,,
2017-12-27T18:51:46.205Z,31.4,,41.1,54,,,
2017-12-27T18:51:56.203Z,31.5,,41.2,54,30,,
2017-12-27T18:52:06.206Z,31.5,,41.3,54,29,,
2017-12-27T18:52:16.208Z,31.6,,41.4,54,30,,
2017-12-27T18:52:26.214Z,31.8,,41.5,54,29,,
2017-12-27T18:52:36.211Z,31.8,,41.6,54,,,
2017-12-27T18:52:46.209Z,31.9,,,54,30,,
2017-12-27T18:52:56.205Z,31.9,,,54,29,,
2017-12-27T18:53:06.204Z,32,,41.5,54,,,
2017-12-27T18:53:16.206Z,32.1,,,54,,,
2017-12-27T18:53:26.207Z,32.1,,,54,,,
2017-12-27T18:53:36.205Z,32.1,,41.6,54,,,
2017-12-27T18:53:46.216Z,32.2,,41.7,54,,,
2017-12-27T18:53:56.210Z,32.2,,41.8,54,,,
2017-12-27T18:54:06.205Z,32.2,,41.9,54,,,
2017-12-27T18:54:16.206Z,32.2,,42,54,,,
2017-12-27T18:54:26.216Z,32.3,,,54,30,,
2017-12-27T18:54:36.210Z,32.3,,42.1,54,29,,
2017-12-27T18:54:46.207Z,32.3,,42.2,54,,,
2017-12-27T18:54:56.210Z,32.4,,42.3,54,30,,
2017-12-27T18:55:06.210Z,32.4,,42.4,54,29,,
2017-12-27T18:55:16.205Z,32.5,,42.6,54,,,
2017-12-27T18:55:26.209Z,32.5,,42.7,54,30,,
2017-12-27T18:55:36.211Z,32.5,,42.8,54,,,
2017-12-27T18:55:46.205Z,32.6,,43,54,29,,
2017-12-27T18:55:56.203Z,32.6,,,54,,,
2017-12-27T18:56:06.205Z,32.7,,43.1,54,,,
2017-12-27T18:56:16.207Z,32.7,,43.2,54,,,
2017-12-27T18:56:26.209Z,32.8,,43.3,54,,,
2017-12-27T18:56:36.204Z,32.8,,43.4,54,,,
2017-12-27T18:56:46.207Z,32.9,,43.5,54,,,
2017-12-27T18:56:56.208Z,32.9,,43.6,54,,,
2017-12-27T18:57:06.207Z,33.1,,43.7,54,30,,
2017-12-27T18:57:16.215Z,33.2,,,54,29,,
2017-12-27T18:57:26.210Z,33.2,,43.9,54,30,,
2017-12-27T18:57:36.215Z,33.3,,44,54,29,,
2017-12-27T18:57:46.211Z,33.4,,,54,30,,
2017-12-27T18:58:02.181Z,33.4,,44.1,54,29,,
2017-12-27T18:58:06.213Z,33.5,,44.2,54,,,
2017-12-27T18:58:16.213Z,33.5,,44.3,54,,,
2017-12-27T18:58:26.209Z,33.6,,44.4,54,,,
2017-12-27T18:58:36.218Z,33.7,1,43.9,54,0,0,
2017-12-27T18:58:46.208Z,33.7,,41.8,54,,,
2017-12-27T18:58:56.207Z,33.8,,40.9,54,,,
2017-12-27T18:59:06.206Z,33.9,,40.6,54,,,
2017-12-27T18:59:16.239Z,34,,39.9,54,,,
2017-12-27T18:59:26.230Z,34,,38.9,54,,,
2017-12-27T18:59:36.209Z,34.1,,38.8,54,,,
2017-12-27T18:59:46.209Z,34.1,,38.3,54,,,
2017-12-27T19:00:01.312Z,34.1,,37.9,54,,,
2017-12-27T19:00:06.211Z,34.1,,37.6,54,,,
2017-12-27T19:00:16.207Z,34.1,,37.3,54,,,
2017-12-27T19:00:26.214Z,34.1,,36.9,54,,,
2017-12-27T19:00:36.210Z,34.1,,36.7,54,,,
2017-12-27T19:00:46.213Z,34.1,,36.5,54,,,
2017-12-27T19:00:56.215Z,34.1,,36.3,54,,,
2017-12-27T19:01:06.213Z,34,,36.1,54,,,
2017-12-27T19:01:16.216Z,34,,35.9,54,,,
2017-12-27T19:01:26.213Z,34,,35.8,54,,,
2017-12-27T19:01:36.216Z,33.9,,35.6,54,,,
2017-12-27T19:01:46.208Z,33.9,,,54,,,
2017-12-27T19:01:56.209Z,33.8,,,54,,,
2017-12-27T19:02:06.209Z,33.8,,,54,,,
2017-12-27T19:02:16.208Z,33.7,,,54,,,
2017-12-27T19:02:26.210Z,33.7,,35.5,54,,,
2017-12-27T19:02:36.208Z,33.7,,,54,,,
2017-12-27T19:02:46.207Z,33.7,,,54,,,
2017-12-27T19:02:56.209Z,33.6,,,54,,,
2017-12-27T19:03:06.208Z,33.6,,,54,,,
2017-12-27T19:03:16.208Z,33.6,,,54,,,
2017-12-27T19:03:26.239Z,33.6,,,54,,,
2017-12-27T19:03:36.209Z,33.6,,,54,,,
2017-12-27T19:03:46.209Z,33.5,,,54,,,
2017-12-27T19:03:56.209Z,33.5,,,54,,,
2017-12-27T19:04:06.209Z,33.5,,,54,,,
2017-12-27T19:04:16.209Z,33.4,,,54,,,
2017-12-27T19:04:26.215Z,33.4,,,54,,,
2017-12-27T19:04:36.210Z,33.3,,35.6,54,,,
2017-12-27T19:04:46.209Z,33.3,,,54,,,
2017-12-27T19:04:56.240Z,33.2,,,54,,,
2017-12-27T19:05:06.210Z,33.2,,,54,,,
2017-12-27T19:05:16.231Z,33.1,,35.7,54,,,
2017-12-27T19:05:26.216Z,32.9,,,54,,,
2017-12-27T19:05:36.211Z,32.9,,35.8,54,,,
2017-12-27T19:05:46.211Z,32.8,,,54,,,
2017-12-27T19:05:56.211Z,32.8,,,54,,,
2017-12-27T19:06:06.212Z,32.7,,35.9,54,,,
2017-12-27T19:06:16.212Z,32.6,,,54,,,
2017-12-27T19:06:26.223Z,32.6,,36,54,,,
2017-12-27T19:06:36.217Z,32.5,,,54,,,
2017-12-27T19:06:46.217Z,32.4,,,54,,,
2017-12-27T19:06:56.212Z,32.4,,,54,,,
2017-12-27T19:07:06.212Z,32.3,,,54,,,
2017-12-27T19:07:16.212Z,32.2,,36.1,54,,,
2017-12-27T19:07:26.211Z,32.2,,,54,,,
2017-12-27T19:07:36.225Z,32.1,,,54,,,
2017-12-27T19:07:46.212Z,32,,,54,,,
2017-12-27T19:07:56.212Z,32,,,54,,,
2017-12-27T19:08:06.220Z,31.9,,,54,,,
2017-12-27T19:08:16.215Z,31.8,,,54,,,
2017-12-27T19:08:26.214Z,31.6,,,54,,,
2017-12-27T19:08:36.214Z,31.6,,,54,,,
2017-12-27T19:08:46.216Z,31.5,,,54,,,
2017-12-27T19:08:56.214Z,31.5,,,54,,,
2017-12-27T19:09:06.214Z,31.4,,,54,,,
2017-12-27T19:09:16.215Z,31.3,,,54,,,
2017-12-27T19:09:26.223Z,31.3,,,54,,,
2017-12-27T19:09:36.215Z,31.2,,,54,,,
2017-12-27T19:09:46.212Z,31,,36,54,,,
2017-12-27T19:09:56.215Z,31,,,54,,,
2017-12-27T19:10:06.215Z,30.9,,,54,,,
2017-12-27T19:10:16.212Z,30.8,,,54,,,
2017-12-27T19:10:26.216Z,30.8,,,54,,,
2017-12-27T19:10:36.241Z,30.7,,,54,,,
2017-12-27T19:10:46.215Z,30.7,,,54,,,
2017-12-27T19:10:56.248Z,30.6,,,54,,,
2017-12-27T19:11:06.212Z,30.4,,,54,,,
2017-12-27T19:11:16.212Z,30.4,,36,54,,,
2017-12-27T19:11:26.219Z,30.3,,35.9,54,,,
2017-12-27T19:11:36.213Z,30.3,,,54,,,
2017-12-27T19:11:46.217Z,30.2,,,54,,,
2017-12-27T19:11:56.217Z,30.1,,,54,,,
2017-12-27T19:12:06.216Z,30.1,,,54,,,
2017-12-27T19:12:16.233Z,30,1,39.4,54,39,0,
2017-12-27T19:12:26.219Z,30,,40.9,54,29,,
2017-12-27T19:12:36.218Z,29.8,,39.7,54,,,
2017-12-27T19:12:46.219Z,29.8,,40,54,,,
2017-12-27T19:12:56.214Z,29.7,,40.2,54,,,
2017-12-27T19:13:06.218Z,29.7,,40.4,54,,,
2017-12-27T19:13:16.224Z,29.7,,40.2,54,,,
2017-12-27T19:13:26.218Z,29.8,,,54,,,
2017-12-27T19:13:36.214Z,30,,,54,,,
2017-12-27T19:13:46.236Z,30,,,54,,,
2017-12-27T19:13:56.217Z,30.1,,,54,,,
2017-12-27T19:14:06.215Z,30.2,,,54,,,
2017-12-27T19:14:16.218Z,30.3,,40.3,54,,,
2017-12-27T19:14:26.252Z,30.4,,,54,,,
2017-12-27T19:14:36.219Z,30.6,,,54,,,
2017-12-27T19:14:46.226Z,30.7,,40.2,54,,,
2017-12-27T19:14:56.221Z,30.8,,40.1,54,,,
2017-12-27T19:15:06.218Z,30.8,,,54,,,
2017-12-27T19:15:16.215Z,30.9,,,54,,,
2017-12-27T19:15:26.241Z,30.9,,40.2,54,,,
2017-12-27T19:15:36.219Z,31,,,54,,,
2017-12-27T19:15:46.215Z,31,,40.3,54,,,
2017-12-27T19:15:56.216Z,31,,40.4,54,,,
2017-12-27T19:16:06.219Z,31.2,,40.5,54,,,
2017-12-27T19:16:16.216Z,31.2,,40.6,54,30,,
2017-12-27T19:16:26.216Z,31.2,,40.7,54,29,,
2017-12-27T19:16:36.218Z,31.2,,40.8,54,30,,
2017-12-27T19:16:46.228Z,31.2,,41,54,29,,
2017-12-27T19:16:56.218Z,31.2,,41.1,54,,,
2017-12-27T19:17:06.223Z,31.2,,41.2,54,,,
2017-12-27T19:17:16.223Z,31.3,,41.3,54,,,
2017-12-27T19:17:26.222Z,31.4,,41.4,54,,,
2017-12-27T19:17:36.219Z,31.4,,41.5,54,,,
