Time,PrimTSet,ActPow,HwTSet,PrimT,HwActive,ChActive,HwTOutlet
2017-11-23T19:09:34.237Z,,0,54,59.9,0,2,29.7
2017-11-23T19:09:44.347Z,,,54,57.9,,,29.7
2017-11-23T19:09:54.464Z,,,54,56.9,,,29.6
2017-11-23T19:10:04.236Z,,,54,56.8,,,29.5
2017-11-23T19:10:14.236Z,,,54,55.7,,,28.7
2017-11-23T19:10:24.235Z,,,54,54.9,,,28.6
2017-11-23T19:10:34.237Z,,,54,53.9,,,28.5
2017-11-23T19:10:44.238Z,,,54,53.8,,,28.6
2017-11-23T19:10:54.238Z,,,54,52.9,,,28.4
2017-11-23T19:11:04.308Z,,,54,52.7,,,28.4
2017-11-23T19:11:14.238Z,,,54,51.9,,,28
2017-11-23T19:11:24.238Z,,,54,51.7,,,27.9
2017-11-23T19:11:34.237Z,,,54,51.2,,,27.8
2017-11-23T19:11:44.248Z,,,54,50.9,,,27.7
2017-11-23T19:11:54.250Z,,,54,50.4,,,27.5
2017-11-23T19:12:04.239Z,,,54,49.9,,,27.5
2017-11-23T19:12:14.243Z,,,54,,,,27.5
2017-11-23T19:12:24.241Z,,,54,49.6,,,27.3
2017-11-23T19:12:34.246Z,,,54,49.3,,,27.3
2017-11-23T19:12:44.240Z,,,54,,,,27.2
2017-11-23T19:12:54.248Z,,,54,,,,26.8
2017-11-23T19:13:04.242Z,,,54,,,,26.8
2017-11-23T19:13:14.237Z,,,54,49.2,,,26.7
2017-11-23T19:13:24.240Z,,,54,,,,26.1
2017-11-23T19:13:34.239Z,,,54,,,,25.7
2017-11-23T19:13:44.240Z,,,54,,,,25.4
2017-11-23T19:13:54.242Z,,,54,,,,25
2017-11-23T19:14:04.237Z,,,54,,,,24.9
2017-11-23T19:14:14.249Z,,,54,,,,24.5
2017-11-23T19:14:24.257Z,,,54,49.3,,,24.3
2017-11-23T19:14:34.242Z,,,54,,,,24
2017-11-23T19:14:44.244Z,,,54,49.4,,,23.9
2017-11-23T19:14:54.241Z,,,54,,,,23.7
2017-11-23T19:15:04.237Z,,,54,49.5,,,23.4
2017-11-23T19:15:14.238Z,,,54,,,,23.3
2017-11-23T19:15:24.251Z,,,54,,,,23.1
2017-11-23T19:15:34.239Z,,,54,49.6,,,23
2017-11-23T19:15:44.255Z,,,54,,,,22.8
2017-11-23T19:15:54.460Z,,,54,,,,22.8
2017-11-23T19:16:04.266Z,,,54,,,,22.8
2017-11-23T19:16:14.251Z,,,54,,,,22.7
2017-11-23T19:16:24.241Z,,,54,49.7,,,22.7
2017-11-23T19:16:34.256Z,,,54,,,,22.6
2017-11-23T19:16:44.246Z,,,54,,,,22.5
2017-11-23T19:16:54.239Z,,,54,49.6,,,22.4
2017-11-23T19:17:04.255Z,,,54,,,,22.2
2017-11-23T19:17:14.240Z,,,54,,,,22.2
2017-11-23T19:17:24.245Z,,,54,,,,22.2
2017-11-23T19:17:34.242Z,,,54,,,,22.2
2017-11-23T19:17:44.242Z,,,54,,,,22.2
2017-11-23T19:17:54.243Z,,,54,,,,22.1
2017-11-23T19:18:04.263Z,,,54,,,,22.1
2017-11-23T19:18:14.242Z,,,54,,,,22.1
2017-11-23T19:18:24.245Z,,,54,49.5,,,22
2017-11-23T19:18:34.242Z,,,54,,,,21.9
2017-11-23T19:18:44.247Z,,44,54,50.3,0,2,21.9
2017-11-23T19:18:54.245Z,,34,54,54.1,,,21.9
2017-11-23T19:19:04.243Z,,29,54,52.9,,,21.9
2017-11-23T19:19:14.241Z,,,54,53,,,22.5
2017-11-23T19:19:24.243Z,,,54,54,,,23.4
2017-11-23T19:19:34.244Z,,,54,54.8,,,24.2
2017-11-23T19:19:44.246Z,,,54,55,,,24.7
2017-11-23T19:19:54.248Z,,,54,55.3,,,25.1
2017-11-23T19:20:04.239Z,,,54,,,,25.7
2017-11-23T19:20:14.244Z,,,54,55.4,,,26.1
2017-11-23T19:20:24.240Z,,,54,55.5,,,26.2
2017-11-23T19:20:34.243Z,,,54,55.6,,,26.3
2017-11-23T19:20:44.258Z,,,54,55.7,,,26.5
2017-11-23T19:20:54.247Z,,,54,56,,,26.6
2017-11-23T19:21:04.240Z,,,54,56.2,,,26.7
2017-11-23T19:21:14.253Z,,,54,56.4,,,26.9
2017-11-23T19:21:24.243Z,,,54,56.6,,,26.9
2017-11-23T19:21:34.249Z,,,54,57,,,26.9
2017-11-23T19:21:44.247Z,,,54,57.1,,,27.1
2017-11-23T19:21:54.249Z,,30,54,57.3,,,27.3
2017-11-23T19:22:04.244Z,,29,54,57.6,,,27.3
2017-11-23T19:22:14.240Z,,,54,57.8,,,27.4
2017-11-23T19:22:24.250Z,,,54,58,,,27.9
2017-11-23T19:22:34.256Z,,,54,58.1,,,27.1
2017-11-23T19:22:44.252Z,,,54,58.2,,,28
2017-11-23T19:22:54.247Z,,,54,58.3,,,28
2017-11-23T19:23:04.246Z,61,29,54,58.4,0,2,28
2017-11-23T19:23:14.242Z,,,54,58.6,,,28.1
2017-11-23T19:23:24.245Z,,,54,58.7,,,28.5
2017-11-23T19:23:34.246Z,,30,54,58.8,,,29
2017-11-23T19:23:44.247Z,,29,54,59,,,28.5
2017-11-23T19:23:54.243Z,,,54,59.1,,,29
2017-11-23T19:24:04.247Z,,,54,59.4,,,28.6
2017-11-23T19:24:14.242Z,,,54,59.5,,,29.1
2017-11-23T19:24:24.245Z,,30,54,59.6,,,29.2
2017-11-23T19:24:34.243Z,,,54,59.8,,,28.9
2017-11-23T19:24:44.251Z,,29,54,60,,,29.5
2017-11-23T19:24:54.243Z,,,54,60.1,,,29.2
2017-11-23T19:25:04.243Z,,,54,60.2,,,29.3
2017-11-23T19:25:14.243Z,,,54,60.5,,,30
2017-11-23T19:25:24.327Z,,,54,60.6,,,29.5
2017-11-23T19:25:34.268Z,,,54,60.8,,,29.5
2017-11-23T19:25:44.243Z,,29,54,61.1,,,30
2017-11-23T19:25:54.268Z,,,54,,,,29.8
2017-11-23T19:26:04.244Z,,,54,61.3,,,29.8
2017-11-23T19:26:14.247Z,,,54,61.4,,,30.2
2017-11-23T19:26:24.245Z,,,54,61.5,,,30.1
2017-11-23T19:26:34.248Z,,,54,61.6,,,30.1
2017-11-23T19:26:44.245Z,,,54,62,,,30.2
2017-11-23T19:26:54.295Z,,,54,,,,30
2017-11-23T19:27:04.246Z,,,54,62.2,,,30.7
2017-11-23T19:27:14.249Z,,0,54,60.7,0,2,30.2
2017-11-23T19:27:24.244Z,,,54,58.9,,,30.2
2017-11-23T19:27:34.323Z,,,54,58.1,,,30
2017-11-23T19:27:44.256Z,,,54,57.8,,,29.7
2017-11-23T19:27:54.248Z,,,54,56.8,,,29.3
2017-11-23T19:28:04.246Z,,,54,55.9,,,29.2
2017-11-23T19:28:14.260Z,,,54,55.5,,,29
2017-11-23T19:28:24.249Z,,,54,54.8,,,29.1
2017-11-23T19:28:34.247Z,,,54,53.8,,,28.9
2017-11-23T19:28:44.280Z,,43,54,56.1,0,2,28.7
2017-11-23T19:28:54.247Z,,31,54,60,,,28.4
2017-11-23T19:29:04.269Z,,29,54,58.8,,,28.5
2017-11-23T19:29:14.248Z,,,54,59,,,28.5
2017-11-23T19:29:24.248Z,,,54,59.3,,,28.1
2017-11-23T19:29:34.254Z,,,54,59.7,,,28.3
2017-11-23T19:29:44.293Z,,,54,60,,,28.7
2017-11-23T19:29:54.248Z,,,54,60.4,,,28.7
2017-11-23T19:30:04.289Z,,,54,60.6,,,28.9
2017-11-23T19:30:14.247Z,,,54,61.1,,,29.1
2017-11-23T19:30:24.267Z,,30,54,61.3,,,29
2017-11-23T19:30:34.246Z,,29,54,61.5,,,29.1
2017-11-23T19:30:44.277Z,,,54,62,,,29.5
2017-11-23T19:30:54.248Z,,,54,,,,29.3
2017-11-23T19:31:04.247Z,,,54,62.4,,,29.3
2017-11-23T19:31:14.250Z,,,54,62.6,,,29.6
2017-11-23T19:31:24.375Z,,,54,62.8,,,29.7
2017-11-23T19:31:34.250Z,,,54,63.1,,,30
2017-11-23T19:31:44.251Z,,,54,63.2,,,30.1
2017-11-23T19:31:54.271Z,,,54,63.4,,,30
2017-11-23T19:32:04.252Z,,,54,63.5,,,30
2017-11-23T19:32:14.251Z,,,54,63.8,,,30.1
2017-11-23T19:32:24.254Z,,,54,64,,,30.1
2017-11-23T19:32:34.272Z,,,54,,,,30.1
2017-11-23T19:32:44.252Z,,,54,64.1,,,30.3
2017-11-23T19:32:54.248Z,,,54,64.2,,,30.4
2017-11-23T19:33:04.251Z,,,54,64.4,,,30.3
2017-11-23T19:33:14.251Z,,,54,64.5,,,30.6
2017-11-23T19:33:24.295Z,,,54,64.6,,,30.6
2017-11-23T19:33:34.398Z,,,54,64.7,,,30.8
2017-11-23T19:33:44.282Z,,,54,64.8,,,30.8
2017-11-23T19:33:54.261Z,,,54,64.9,,,31
2017-11-23T19:34:04.260Z,,0,54,62.9,0,2,31.3
2017-11-23T19:34:14.267Z,,,54,61.9,,,31.3
2017-11-23T19:34:24.266Z,,,54,60.9,,,31
2017-11-23T19:34:34.251Z,,,54,59.8,,,30.9
2017-11-23T19:34:44.285Z,,,54,58.8,,,31.4
2017-11-23T19:34:54.263Z,,,54,57.9,,,30.9
2017-11-23T19:35:04.252Z,,,54,56.9,,,30.9
2017-11-23T19:35:14.250Z,,,54,56.6,,,30.9
2017-11-23T19:35:24.262Z,,,54,55.9,,,31.3
2017-11-23T19:35:34.247Z,,,54,55.5,,,31.4
2017-11-23T19:35:44.250Z,,,54,54.8,0,2,31
2017-11-23T19:35:54.250Z,,39,54,58,,,31.3
2017-11-23T19:36:04.284Z,,33,54,58.8,,,31.4
2017-11-23T19:36:14.248Z,,29,54,59,,,31.3
2017-11-23T19:36:24.249Z,,,54,60.1,,,31.4
2017-11-23T19:36:34.248Z,,,54,61.1,,,30.9
2017-11-23T19:36:44.285Z,,,54,61.3,,,31.3
2017-11-23T19:36:54.252Z,,,54,62,,,31.2
2017-11-23T19:37:04.253Z,,,54,62.5,,,31.3
2017-11-23T19:37:14.248Z,,,54,63.1,,,31.3
2017-11-23T19:37:24.284Z,,,54,63.3,,,31.6
2017-11-23T19:37:34.252Z,,,54,63.6,,,31.5
2017-11-23T19:37:44.255Z,,,54,64,,,31.5
2017-11-23T19:37:54.252Z,,,54,64.2,,,31.3
2017-11-23T19:38:04.266Z,,,54,64.5,,,31.3
2017-11-23T19:38:14.254Z,,,54,64.7,,,31.3
2017-11-23T19:38:24.259Z,,0,54,65.1,,,31.6
2017-11-23T19:38:34.253Z,,,54,62.7,0,2,31.5
2017-11-23T19:38:44.255Z,,,54,61.6,,,31.6
2017-11-23T19:38:54.255Z,,,54,60.1,,,31.8
2017-11-23T19:39:04.254Z,,,54,59.8,,,31.6
2017-11-23T19:39:14.250Z,,,54,58.8,,,31.4
2017-11-23T19:39:24.252Z,,,54,57.9,,,32.6
2017-11-23T19:39:34.254Z,,,54,56.9,,,33.8
2017-11-23T19:39:44.250Z,,,54,56.8,,,31
2017-11-23T19:39:54.249Z,,,54,55.9,,,30.2
2017-11-23T19:40:04.250Z,,,54,55.7,,,29.8
2017-11-23T19:40:14.263Z,,,54,55.2,,,31.5
2017-11-23T19:40:24.255Z,,,54,54.9,,,28.9
2017-11-23T19:40:34.251Z,,,54,54.5,,,27.2
2017-11-23T19:40:49.364Z,,,54,53.9,0,2,26.2
2017-11-23T19:40:54.253Z,,39,54,57.1,,,24.8
2017-11-23T19:41:04.255Z,,33,54,58.1,,,25
2017-11-23T19:41:14.263Z,,29,54,59,,,25.4
2017-11-23T19:41:24.256Z,,,54,59.4,,,25.5
2017-11-23T19:41:34.255Z,,29,54,60,,,25.5
2017-11-23T19:41:44.258Z,,,54,61.1,,,25.6
2017-11-23T19:41:54.256Z,,,54,61.4,,,26
2017-11-23T19:42:04.251Z,,,54,62,,,26.2
2017-11-23T19:42:14.255Z,,,54,62.4,,,26.5
2017-11-23T19:42:24.289Z,,,54,63.1,,,26.8
2017-11-23T19:42:34.272Z,,,54,63.2,,,27.2
2017-11-23T19:42:44.256Z,,,54,63.5,,,27.3
2017-11-23T19:42:54.257Z,,30,54,64,,,27.8
2017-11-23T19:43:04.304Z,,29,54,,,,28
2017-11-23T19:43:14.251Z,,,54,64.2,,,28.1
2017-11-23T19:43:29.272Z,,,54,64.5,,,28.4
2017-11-23T19:43:39.273Z,,,54,64.8,,,28.6
2017-11-23T19:43:44.272Z,,0,54,63.9,0,2,28.7
2017-11-23T19:43:54.252Z,,,54,61.9,,,29
2017-11-23T19:44:04.251Z,,,54,60.9,,,29.1
2017-11-23T19:44:14.254Z,,,54,59.9,,,29.2
2017-11-23T19:44:24.446Z,,,54,58.9,,,29
2017-11-23T19:44:34.253Z,,,54,57.9,,,29.1
2017-11-23T19:44:44.282Z,,,54,57.8,,,29.2
2017-11-23T19:44:54.258Z,,,54,56.9,,,29.3
2017-11-23T19:45:04.255Z,,,54,56.5,,,29.5
2017-11-23T19:45:14.260Z,,,54,55.9,,,29.6
2017-11-23T19:45:24.255Z,,,54,55.4,,,30
2017-11-23T19:45:34.254Z,,,54,54.9,,,30.2
2017-11-23T19:45:44.255Z,,,54,54.4,0,2,30.3
2017-11-23T19:45:54.264Z,,37,54,58.1,,,30.2
2017-11-23T19:46:04.255Z,,33,54,58.5,,,30.3
2017-11-23T19:46:14.260Z,,30,54,59,,,30.8
2017-11-23T19:46:24.252Z,,29,54,60,,,30.7
2017-11-23T19:46:34.254Z,,,54,60.4,,,30.7
2017-11-23T19:46:44.254Z,,29,54,61.1,,,30.9
2017-11-23T19:46:54.252Z,,,54,62,,,30.7
2017-11-23T19:47:04.253Z,,30,54,62.2,,,30.8
2017-11-23T19:47:14.263Z,,30,54,63.1,,,30.8
2017-11-23T19:47:24.255Z,,29,54,63.2,,,30.9
2017-11-23T19:47:34.260Z,,,54,63.5,,,31
2017-11-23T19:47:44.278Z,,,54,64,,,31
2017-11-23T19:47:54.293Z,,30,54,64.1,,,31
2017-11-23T19:48:04.261Z,,,54,64.4,,,30.8
2017-11-23T19:48:14.259Z,,29,54,64.6,,,30.9
2017-11-23T19:48:24.262Z,,,54,65.1,,,31.2
2017-11-23T19:48:34.262Z,,0,54,62.8,0,2,30.8
2017-11-23T19:48:44.255Z,,,54,61.9,,,30.7
2017-11-23T19:48:54.255Z,,,54,60.2,,,30.8
2017-11-23T19:49:04.258Z,,,54,59.9,,,30.6
2017-11-23T19:49:14.310Z,,,54,58.9,,,30.4
2017-11-23T19:49:24.255Z,,,54,57.9,,,30.6
2017-11-23T19:49:34.255Z,,,54,57.6,,,30.7
2017-11-23T19:49:44.257Z,,,54,56.8,,,30.7
2017-11-23T19:49:54.256Z,,,54,56.4,,,30.8
2017-11-23T19:50:04.295Z,,,54,55.9,,,30.7
2017-11-23T19:50:14.271Z,,,54,55.3,,,30.3
2017-11-23T19:50:24.255Z,,,54,54.9,,,30.4
2017-11-23T19:50:34.263Z,,,54,54.6,,,30.6
2017-11-23T19:50:44.295Z,,,54,54,,,30.3
2017-11-23T19:50:54.292Z,,39,54,57.3,0,2,30.3
2017-11-23T19:51:04.255Z,,33,54,58.2,,,30.3
2017-11-23T19:51:14.260Z,,30,54,59.1,,,30.1
2017-11-23T19:51:24.261Z,,29,54,60,,,29.8
2017-11-23T19:51:34.275Z,,30,54,60.2,,,30.1
2017-11-23T19:51:44.267Z,,29,54,61.1,,,30.3
2017-11-23T19:51:54.259Z,,,54,62,,,30
2017-11-23T19:52:04.263Z,,,54,62.2,,,30.1
2017-11-23T19:52:14.284Z,,,54,63.1,,,30.2
2017-11-23T19:52:24.262Z,,,54,63.2,,,30.3
2017-11-23T19:52:34.255Z,,,54,63.5,,,30.4
2017-11-23T19:52:46.054Z,,,54,64,,,30.4
2017-11-23T19:52:54.263Z,,30,54,64.1,,,30.4
2017-11-23T19:53:04.257Z,,29,54,64.5,,,30.6
2017-11-23T19:53:14.257Z,,,54,64.7,,,30.7
2017-11-23T19:53:24.261Z,,0,54,64.8,0,2,30.8
2017-11-23T19:53:34.303Z,,,54,61.9,,,30.9
2017-11-23T19:53:49.360Z,,,54,61.6,,,30.8
2017-11-23T19:53:54.268Z,,,54,59.9,,,30.8
2017-11-23T19:54:04.260Z,,,54,58.9,,,30.8
2017-11-23T19:54:14.335Z,,,54,58.7,,,30.6
2017-11-23T19:54:24.260Z,,,54,57.9,,,30.7
2017-11-23T19:54:34.258Z,,,54,56.9,,,30.7
2017-11-23T19:54:44.262Z,,,54,56.7,,,30.7
2017-11-23T19:54:54.264Z,,,54,55.9,,,30.8
2017-11-23T19:55:04.265Z,,,54,55.6,,,30.8
2017-11-23T19:55:14.273Z,,,54,54.9,,,31
2017-11-23T19:55:24.270Z,,,54,54.8,,,30.8
2017-11-23T19:55:34.264Z,,,54,54.5,,,30.8
2017-11-23T19:55:44.302Z,,,54,53.9,,,30.8
2017-11-23T19:55:54.259Z,,40,54,57.2,0,2,30.7
2017-11-23T19:56:04.289Z,,33,54,58.2,,,30.7
2017-11-23T19:56:14.268Z,,29,54,59,,,30.7
2017-11-23T19:56:24.299Z,,,54,60,,,30.8
2017-11-23T19:56:34.261Z,,,54,60.2,,,31
2017-11-23T19:56:44.264Z,,,54,61.1,,,31.2
2017-11-23T19:56:54.268Z,,30,54,62,,,31.2
2017-11-23T19:57:04.260Z,,29,54,62.2,,,31.4
2017-11-23T19:57:14.260Z,,,54,63.1,,,31.2
2017-11-23T19:57:24.262Z,,,54,63.3,,,31.3
2017-11-23T19:57:34.261Z,,,54,63.6,,,31.4
2017-11-23T19:57:44.268Z,,,54,64,,,31.5
2017-11-23T19:57:54.289Z,,,54,64.2,,,31.6
2017-11-23T19:58:04.262Z,,,54,64.6,,,31.6
2017-11-23T19:58:14.260Z,,30,54,64.8,,,31.8
2017-11-23T19:58:24.259Z,,0,54,62.9,0,2,31.8
2017-11-23T19:58:34.276Z,,,54,61.9,,,31.9
2017-11-23T19:58:44.270Z,,,54,60.9,,,31.8
2017-11-23T19:58:54.267Z,,,54,59.9,,,31.8
2017-11-23T19:59:04.259Z,,,54,58.9,,,31.8
2017-11-23T19:59:14.299Z,,,54,57.9,,,31.9
2017-11-23T19:59:24.263Z,,,54,57.7,,,31.9
2017-11-23T19:59:34.264Z,,,54,56.9,,,31.6
2017-11-23T19:59:44.261Z,,,54,56.4,,,31.9
2017-11-23T19:59:54.294Z,,,54,55.9,,,31.6
2017-11-23T20:00:04.260Z,,,54,55.4,,,31.5
2017-11-23T20:00:14.271Z,,,54,54.9,,,31.5
2017-11-23T20:00:24.263Z,,,54,54.7,,,31.4
2017-11-23T20:00:34.275Z,,,54,54.4,,,31.3
2017-11-23T20:00:44.271Z,,,54,53.8,,,31.4
2017-11-23T20:00:54.261Z,,40,54,57.1,0,2,31.3
2017-11-23T20:01:04.262Z,,33,54,58.1,,,31.4
2017-11-23T20:01:14.265Z,,30,54,59,,,31.3
2017-11-23T20:01:24.261Z,,30,54,60,,,31.2
2017-11-23T20:01:34.261Z,,29,54,60.1,,,31.2
2017-11-23T20:01:44.268Z,,,54,61.1,,,31.3
2017-11-23T20:01:54.263Z,,,54,62,,,31.5
2017-11-23T20:02:04.261Z,,,54,62.2,,,31.5
2017-11-23T20:02:14.272Z,,,54,63.1,,,31.6
2017-11-23T20:02:24.263Z,,,54,63.2,,,31.9
2017-11-23T20:02:34.263Z,,,54,63.6,,,31.9
2017-11-23T20:02:44.269Z,,,54,64,,,31.6
2017-11-23T20:02:54.390Z,,30,54,64.2,,,31.8
2017-11-23T20:03:04.274Z,,29,54,64.6,,,31.8
2017-11-23T20:03:14.263Z,,30,54,64.8,,,31.8
2017-11-23T20:03:24.267Z,,0,54,62.7,0,2,31.6
2017-11-23T20:03:34.266Z,,,54,61.9,,,31.8
2017-11-23T20:03:44.274Z,,,54,60.9,,,31.9
2017-11-23T20:03:54.283Z,,,54,59.9,,,31.8
2017-11-23T20:04:04.277Z,,,54,58.9,,,31.9
2017-11-23T20:04:14.268Z,,,54,57.9,,,31.9
2017-11-23T20:04:24.266Z,,,54,57.6,,,31.9
2017-11-23T20:04:34.273Z,,,54,56.9,,,31.9
2017-11-23T20:04:44.268Z,,,54,56.4,,,31.8
2017-11-23T20:04:54.263Z,,,54,55.9,,,32
2017-11-23T20:05:04.276Z,,,54,55.3,,,32
2017-11-23T20:05:14.444Z,,,54,54.9,,,31.8
2017-11-23T20:05:24.286Z,,,54,54.6,,,31.9
2017-11-23T20:05:34.266Z,,,54,54.3,,,31.9
2017-11-23T20:05:44.313Z,,,54,53.7,,,31.9
2017-11-23T20:05:54.265Z,,40,54,57,0,2,31.9
2017-11-23T20:06:04.272Z,,32,54,58.1,,,31.8
2017-11-23T20:06:14.265Z,,29,54,,,,31.5
2017-11-23T20:06:24.266Z,,,54,59.4,,,30.9
2017-11-23T20:06:34.274Z,,,54,60.1,,,30.8
2017-11-23T20:06:44.271Z,,30,54,61.1,,,31.8
2017-11-23T20:06:54.282Z,,30,54,62,,,31.5
2017-11-23T20:07:04.277Z,,29,54,62.1,,,31.8
2017-11-23T20:07:14.266Z,,29,54,63.1,,,32
2017-11-23T20:07:24.277Z,,,54,63.2,,,32.1
2017-11-23T20:07:34.264Z,,,54,63.5,,,32.2
2017-11-23T20:07:44.271Z,,,54,64,,,32.1
2017-11-23T20:07:54.263Z,,30,54,64.2,,,32.2
2017-11-23T20:08:04.275Z,,29,54,64.5,,,32.1
2017-11-23T20:08:14.270Z,,,54,64.7,,,32.3
2017-11-23T20:08:24.287Z,,0,54,63.6,0,2,31.8
2017-11-23T20:08:34.264Z,,,54,61.9,,,31.5
2017-11-23T20:08:44.269Z,,,54,60.9,,,31.5
2017-11-23T20:08:54.264Z,,,54,59.9,,,31.6
2017-11-23T20:09:04.287Z,,,54,58.9,,,31.6
2017-11-23T20:09:14.268Z,,,54,58.5,,,32.7
2017-11-23T20:09:24.270Z,,,54,57.8,,,32.9
2017-11-23T20:09:34.266Z,,,54,56.9,,,33.1
2017-11-23T20:09:44.272Z,,,54,56.5,,,32.7
2017-11-23T20:09:54.279Z,,,54,55.9,,,32.7
2017-11-23T20:10:04.272Z,,,54,55.4,,,32.7
2017-11-23T20:10:14.268Z,,,54,54.9,,,32.8
2017-11-23T20:10:24.269Z,,,54,54.6,,,32.9
2017-11-23T20:10:34.285Z,,,54,54.3,,,32.9
2017-11-23T20:10:44.279Z,,,54,53.7,,,32.4
2017-11-23T20:10:54.273Z,,40,54,57,0,2,32.3
2017-11-23T20:11:04.271Z,,32,54,58.1,,,32.1
2017-11-23T20:11:14.271Z,,29,54,,,,31.8
2017-11-23T20:11:24.271Z,,,54,59.4,,,32.1
2017-11-23T20:11:34.273Z,,30,54,60.1,,,31.9
2017-11-23T20:11:44.284Z,,30,54,61.1,,,31.9
2017-11-23T20:11:54.281Z,,29,54,62,,,32.3
2017-11-23T20:12:04.271Z,,,54,62.1,,,32
2017-11-23T20:12:14.266Z,,,54,62.7,,,32.1
2017-11-23T20:12:24.267Z,,,54,63.2,,,32
2017-11-23T20:12:34.286Z,,,54,63.5,,,32
2017-11-23T20:12:44.275Z,,,54,64,,,32.2
2017-11-23T20:12:54.267Z,,30,54,64.2,,,31.9
2017-11-23T20:13:04.273Z,,29,54,64.5,,,32
2017-11-23T20:13:14.268Z,,,54,64.7,,,32
2017-11-23T20:13:24.272Z,,0,54,63.6,0,2,32
2017-11-23T20:13:34.267Z,,,54,61.9,,,32
2017-11-23T20:13:44.283Z,,,54,60.8,,,32
2017-11-23T20:13:54.276Z,,,54,59.8,,,31.8
2017-11-23T20:14:04.289Z,,,54,58.9,,,31.8
2017-11-23T20:14:14.268Z,,,54,58.6,,,31.8
2017-11-23T20:14:24.268Z,,,54,57.8,,,31.8
2017-11-23T20:14:34.273Z,,,54,56.9,,,31.9
2017-11-23T20:14:44.300Z,,,54,56.5,,,32
2017-11-23T20:14:54.283Z,,,54,55.9,,,32.1
2017-11-23T20:15:04.273Z,,,54,55.5,,,31.5
2017-11-23T20:15:14.272Z,,,54,54.9,,,31.8
2017-11-23T20:15:24.270Z,,,54,54.7,,,31.5
2017-11-23T20:15:34.314Z,,,54,54.3,,,31.3
2017-11-23T20:15:44.277Z,,,54,53.8,,,31.2
2017-11-23T20:15:54.274Z,,39,54,57.1,0,2,31.3
2017-11-23T20:16:04.272Z,,32,54,58,,,31.2
2017-11-23T20:16:14.278Z,,29,54,58.1,,,30.8
2017-11-23T20:16:24.277Z,,30,54,59.4,,,30.9
2017-11-23T20:16:34.277Z,,29,54,60.1,,,30.8
2017-11-23T20:16:44.285Z,,,54,61.1,,,30.9
2017-11-23T20:16:54.274Z,,30,54,61.5,,,31.2
2017-11-23T20:17:04.271Z,,29,54,62.1,,,31.3
2017-11-23T20:17:14.270Z,,,54,62.7,,,31.4
2017-11-23T20:17:24.275Z,,30,54,63.1,,,31.5
2017-11-23T20:17:34.273Z,,29,54,63.5,,,31.5
2017-11-23T20:17:44.269Z,,,54,64,,,31.3
2017-11-23T20:17:54.276Z,,,54,64.1,,,31.2
2017-11-23T20:18:04.317Z,,,54,64.5,,,31.2
2017-11-23T20:18:14.269Z,,,54,64.7,,,31.4
2017-11-23T20:18:24.272Z,,0,54,64.8,0,2,31.4
2017-11-23T20:18:34.279Z,,,54,61.9,,,31.4
2017-11-23T20:18:44.277Z,,,54,61.5,,,31.5
2017-11-23T20:18:54.277Z,,,54,59.9,,,31.6
2017-11-23T20:19:04.273Z,,,54,59.5,,,31.3
2017-11-23T20:19:14.282Z,,,54,58.7,,,31.5
2017-11-23T20:19:24.272Z,,,54,57.9,,,31.3
2017-11-23T20:19:34.272Z,,,54,56.9,,,31.3
2017-11-23T20:19:44.282Z,,,54,56.6,,,31.3
2017-11-23T20:19:54.274Z,,,54,55.9,,,31.6
2017-11-23T20:20:04.273Z,,,54,55.5,,,31.4
2017-11-23T20:20:14.281Z,,,54,54.9,,,31.2
2017-11-23T20:20:24.274Z,,,54,54.7,,,31.4
2017-11-23T20:20:34.275Z,,,54,54.4,,,31.3
2017-11-23T20:20:44.280Z,,,54,53.8,0,2,31
2017-11-23T20:20:54.278Z,,39,54,57.1,,,31
2017-11-23T20:21:04.365Z,,32,54,58.1,,,30.8
2017-11-23T20:21:14.275Z,,29,54,,,,30.8
2017-11-23T20:21:24.275Z,,,54,59.4,,,31
2017-11-23T20:21:34.293Z,,29,54,60.1,,,31
2017-11-23T20:21:44.275Z,,,54,61.1,,,31.4
2017-11-23T20:21:54.271Z,,,54,61.5,,,31.3
2017-11-23T20:22:04.303Z,,,54,62.1,,,31.2
2017-11-23T20:22:14.274Z,,,54,62.7,,,31.2
2017-11-23T20:22:24.276Z,,,54,63.2,,,31.2
2017-11-23T20:22:34.271Z,,,54,63.5,,,31.5
2017-11-23T20:22:44.280Z,,,54,64,,,31.5
2017-11-23T20:22:54.274Z,,,54,64.1,,,30.9
2017-11-23T20:23:04.305Z,,,54,64.5,,,31.6
2017-11-23T20:23:14.276Z,61,29,54,64.7,0,2,31.8
2017-11-23T20:23:24.277Z,,0,54,64.9,0,2,31.9
2017-11-23T20:23:34.274Z,,,54,61.9,,,32.2
2017-11-23T20:23:44.314Z,,,54,61.5,,,31.9
2017-11-23T20:23:54.272Z,,,54,59.9,,,32.1
2017-11-23T20:24:04.275Z,,,54,58.9,,,32.1
2017-11-23T20:24:14.274Z,,,54,58.6,,,32.2
2017-11-23T20:24:24.274Z,,,54,57.9,,,31.9
2017-11-23T20:24:34.275Z,,,54,56.9,,,31.6
2017-11-23T20:24:44.273Z,,,54,56.5,,,31.8
2017-11-23T20:24:54.287Z,,,54,55.9,,,31.8
2017-11-23T20:25:04.279Z,,,54,55.5,,,31.9
2017-11-23T20:25:14.279Z,,,54,54.9,,,31.9
