Time,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,ChActive,HwTSet
2017-12-01T19:25:06.842Z,,50.7,60.8,,,,54
2017-12-01T19:25:16.850Z,,50.7,61.4,,,,54
2017-12-01T19:25:26.851Z,,50.7,61.8,,,,54
2017-12-01T19:25:36.843Z,,50.7,62.1,,,,54
2017-12-01T19:25:46.941Z,,50.7,62.4,,,,54
2017-12-01T19:25:56.846Z,,50.7,62.7,,,,54
2017-12-01T19:26:06.845Z,,50.7,62.8,,,,54
2017-12-01T19:26:16.847Z,,50.7,63.1,30,,,54
2017-12-01T19:26:26.846Z,,50.7,63.2,29,,,54
2017-12-01T19:26:36.846Z,,50.7,63.3,,,,54
2017-12-01T19:26:46.933Z,,50.7,63.4,,,,54
2017-12-01T19:26:56.845Z,,50.6,,,,,54
2017-12-01T19:27:06.846Z,,50.6,63.5,,,,54
2017-12-01T19:27:16.849Z,,50.6,63.6,30,,,54
2017-12-01T19:27:26.843Z,,50.6,,29,,,54
2017-12-01T19:27:36.846Z,,50.6,63.8,,,,54
2017-12-01T19:27:46.935Z,,50.6,,,,,54
2017-12-01T19:27:56.851Z,,50.6,,,,,54
2017-12-01T19:28:06.845Z,,50.6,63.9,,,,54
2017-12-01T19:28:16.850Z,,50.6,,,,,54
2017-12-01T19:28:26.848Z,,50.6,,,,,54
2017-12-01T19:28:36.848Z,,50.6,,,,,54
2017-12-01T19:28:56.851Z,,50.6,,,,,54
2017-12-01T19:29:06.844Z,,50.6,64,,,,54
2017-12-01T19:29:16.846Z,,50.6,,,,,54
2017-12-01T19:29:26.851Z,,50.6,,,,,54
2017-12-01T19:29:36.845Z,,50.6,,,,,54
2017-12-01T19:29:56.848Z,,50.6,,,,,54
2017-12-01T19:30:06.853Z,,50.6,,,,,54
2017-12-01T19:30:16.847Z,,50.6,64.1,,,,54
2017-12-01T19:30:26.853Z,,50.6,,,,,54
2017-12-01T19:30:36.849Z,,50.6,,,,,54
2017-12-01T19:30:46.937Z,,50.6,,,,,54
2017-12-01T19:30:56.861Z,,50.6,,,,,54
2017-12-01T19:31:06.845Z,,50.6,,,,,54
2017-12-01T19:31:16.848Z,,50.6,,,,,54
2017-12-01T19:31:26.850Z,,50.7,,,,,54
2017-12-01T19:31:36.845Z,,50.7,64.2,,,,54
2017-12-01T19:31:46.938Z,,50.7,,,,,54
2017-12-01T19:31:56.850Z,,50.7,,,,,54
2017-12-01T19:32:06.854Z,,50.7,,,,,54
2017-12-01T19:32:26.854Z,,50.8,,,,,54
2017-12-01T19:32:36.848Z,,50.8,,,,,54
2017-12-01T19:32:46.941Z,,50.8,,,,,54
2017-12-01T19:32:56.876Z,,50.8,64.4,,,,54
2017-12-01T19:33:06.855Z,,50.8,,,,,54
2017-12-01T19:33:16.852Z,,50.8,,30,,,54
2017-12-01T19:33:26.847Z,,50.9,,29,,,54
2017-12-01T19:33:36.846Z,,50.9,,30,,,54
2017-12-01T19:33:46.944Z,,50.9,,29,,,54
2017-12-01T19:33:56.852Z,,50.9,,,,,54
2017-12-01T19:34:06.856Z,,51,,,,,54
2017-12-01T19:34:16.850Z,,51,,,,,54
2017-12-01T19:34:26.852Z,,51,64.5,,,,54
2017-12-01T19:34:36.850Z,,51,,,,,54
2017-12-01T19:34:46.945Z,,51.1,,,,,54
2017-12-01T19:34:56.852Z,,51.1,,,,,54
2017-12-01T19:35:06.852Z,,51.1,,,,,54
2017-12-01T19:35:16.853Z,,51.1,,,,,54
2017-12-01T19:35:26.858Z,,51.1,,,,,54
2017-12-01T19:35:46.933Z,0,51.1,64.5,29,61,2,54
2017-12-01T19:35:56.852Z,,51.2,,30,,,54
2017-12-01T19:36:06.855Z,,51.2,,29,,,54
2017-12-01T19:36:16.858Z,,51.2,,,,,54
2017-12-01T19:36:26.849Z,,51.2,,,,,54
2017-12-01T19:36:36.854Z,,51.3,64.4,,,,54
2017-12-01T19:36:56.852Z,,51.3,,,,,54
2017-12-01T19:37:06.853Z,,51.3,,,,,54
2017-12-01T19:37:16.855Z,,51.3,,,,,54
2017-12-01T19:37:26.852Z,,51.3,,30,,,54
2017-12-01T19:37:36.853Z,,51.3,,29,,,54
2017-12-01T19:37:46.942Z,,51.3,,30,,,54
2017-12-01T19:37:56.856Z,,51.3,,29,,,54
2017-12-01T19:38:06.854Z,,51.2,,,,,54
2017-12-01T19:38:16.855Z,,51.2,,,,,54
2017-12-01T19:38:36.857Z,,51.3,64.2,30,,,54
2017-12-01T19:38:46.968Z,,51.3,,29,,,54
2017-12-01T19:38:56.852Z,,51.3,,,,,54
2017-12-01T19:39:06.858Z,,51.3,64.1,,,,54
2017-12-01T19:39:16.901Z,,51.3,,,,,54
2017-12-01T19:39:26.857Z,,51.4,64,,,,54
2017-12-01T19:39:36.851Z,,51.4,,,,,54
2017-12-01T19:39:46.939Z,,,63.9,,,,
2017-12-01T19:39:56.854Z,,51.4,,,,,54
2017-12-01T19:40:06.855Z,,51.4,63.8,,,,54
2017-12-01T19:40:16.851Z,,51.5,,,,,54
2017-12-01T19:40:27.901Z,,,63.6,,,,
2017-12-01T19:40:36.857Z,,51.5,,,,,54
2017-12-01T19:40:46.940Z,,51.6,,,,,54
2017-12-01T19:40:56.881Z,,51.6,63.4,,,,54
2017-12-01T19:41:06.856Z,,51.6,,,,,54
2017-12-01T19:41:16.854Z,,51.6,63.3,,,,54
2017-12-01T19:41:26.851Z,,51.7,,,,,54
2017-12-01T19:41:36.851Z,,51.7,,,,,54
2017-12-01T19:41:46.934Z,,51.7,63.2,,,,54
2017-12-01T19:41:56.856Z,,51.7,,,,,54
2017-12-01T19:42:06.858Z,,51.8,,,,,54
2017-12-01T19:42:16.857Z,,51.8,63.1,30,,,54
2017-12-01T19:42:26.854Z,,51.8,,29,,,54
2017-12-01T19:42:46.951Z,,51.8,,,,,54
2017-12-01T19:42:56.851Z,,,63.1,,,,
2017-12-01T19:43:06.853Z,,51.9,62.9,,,,54
2017-12-01T19:43:16.857Z,,51.9,63.1,,,,54
2017-12-01T19:43:26.856Z,,51.9,63.1,29,,,54
2017-12-01T19:43:36.861Z,,51.9,,,,,54
2017-12-01T19:43:46.950Z,,,63.1,,,,
2017-12-01T19:43:56.858Z,,51.9,,,,,54
2017-12-01T19:44:06.858Z,,51.9,,,,,54
2017-12-01T19:44:16.858Z,,51.9,,,,,54
2017-12-01T19:44:26.854Z,,,63.2,,,,
2017-12-01T19:44:36.858Z,,52,,,,,54
2017-12-01T19:44:46.952Z,,52,,,,,54
2017-12-01T19:44:56.854Z,,52,,,,,54
2017-12-01T19:45:16.860Z,,52,63.3,,,,54
2017-12-01T19:45:26.863Z,,52,,,,,54
2017-12-01T19:45:46.949Z,,52,,,,,54
2017-12-01T19:45:56.859Z,,,63.4,30,,,
2017-12-01T19:46:06.856Z,,52,,29,,,54
2017-12-01T19:46:16.854Z,,52,,,,,54
2017-12-01T19:46:26.855Z,,52,,,,,54
2017-12-01T19:46:36.854Z,,52,,,,,54
2017-12-01T19:46:46.945Z,,,63.5,30,,,
2017-12-01T19:46:56.860Z,,52,,29,,,54
2017-12-01T19:47:06.862Z,,52.1,,,,,54
2017-12-01T19:47:16.857Z,,52,,,,,54
2017-12-01T19:47:26.868Z,,52,63.6,,,,54
2017-12-01T19:47:36.876Z,,52.1,,,,,54
2017-12-01T19:47:46.967Z,,52.1,,,,,54
2017-12-01T19:47:56.863Z,,52.1,,,,,54
2017-12-01T19:48:16.860Z,,52.1,,,,,54
2017-12-01T19:48:26.878Z,,52.1,,,,,54
2017-12-01T19:48:36.861Z,,,,29,,,
2017-12-01T19:48:47.381Z,,52.1,,,,,54
2017-12-01T19:48:56.856Z,,52.1,63.8,,,,54
2017-12-01T19:49:06.859Z,,,,30,,,
2017-12-01T19:49:16.856Z,,52.1,,29,,,54
2017-12-01T19:49:26.862Z,,52.1,,,,,54
2017-12-01T19:49:36.858Z,,52.1,,,,,54
2017-12-01T19:49:56.863Z,,52.1,,,,,54
2017-12-01T19:50:06.886Z,,52.1,,,,,54
2017-12-01T19:50:26.865Z,,52.1,,,,,54
2017-12-01T19:50:36.869Z,,52.1,,,,,54
2017-12-01T19:50:56.862Z,,52.1,,,,,54
2017-12-01T19:51:06.863Z,,52.1,,,,,54
2017-12-01T19:51:16.860Z,,52.1,,,,,54
2017-12-01T19:51:26.862Z,,52.1,,,,,54
2017-12-01T19:51:36.857Z,,52.2,63.9,,,,54
2017-12-01T19:51:46.950Z,,52.2,,,,,54
2017-12-01T19:51:56.857Z,,,63.8,,,,
2017-12-01T19:52:06.867Z,,52.2,63.9,30,,,54
2017-12-01T19:52:16.857Z,,52.1,63.8,29,,,54
2017-12-01T19:52:26.857Z,,52.1,,,,,54
2017-12-01T19:52:46.958Z,,52.2,,,,,54
2017-12-01T19:52:56.869Z,,52.2,,,,,54
2017-12-01T19:53:16.862Z,,52.2,,,,,54
2017-12-01T19:53:26.858Z,,52.2,,,,,54
2017-12-01T19:53:36.862Z,,,,30,,,
2017-12-01T19:53:46.949Z,,52.2,,,,,54
2017-12-01T19:53:56.867Z,,52.2,,,,,54
2017-12-01T19:54:06.859Z,,,,29,,,
2017-12-01T19:54:16.859Z,,52.2,,,,,54
2017-12-01T19:54:26.859Z,,52.2,,,,,54
2017-12-01T19:54:46.959Z,,52.2,,,,,54
2017-12-01T19:54:56.874Z,,52.2,,,,,54
2017-12-01T19:55:16.860Z,,52.2,,,,,54
2017-12-01T19:55:36.863Z,,52.2,,,,,54
2017-12-01T19:55:46.959Z,,52.2,,,,,54
2017-12-01T19:55:56.869Z,,52.2,63.9,,,,54
2017-12-01T19:56:16.865Z,,52.2,,,,,54
2017-12-01T19:56:26.869Z,,,63.9,29,,,
2017-12-01T19:56:36.862Z,,52.1,,,,,54
2017-12-01T19:56:46.948Z,,,64,,,,
2017-12-01T19:56:56.860Z,,52.1,,,,,54
2017-12-01T19:57:16.862Z,,52.1,64.1,,,,54
2017-12-01T19:57:26.867Z,,52.1,64.2,30,,,54
2017-12-01T19:57:46.951Z,,52.2,,29,,,54
2017-12-01T19:57:56.864Z,,52.2,64.4,,,,54
2017-12-01T19:58:06.867Z,,52.2,,,,,54
2017-12-01T19:58:16.870Z,,52.2,,,,,54
2017-12-01T19:58:26.867Z,,,64.5,29,,,
2017-12-01T19:58:36.869Z,,52.2,,,,,54
2017-12-01T19:58:46.942Z,,52.2,,,,,54
2017-12-01T19:58:56.865Z,,,64.6,,,,
2017-12-01T19:59:06.869Z,,52.2,64.7,,,,54
2017-12-01T19:59:16.866Z,,52.2,,,,,54
2017-12-01T19:59:26.868Z,,52.2,,,,,54
2017-12-01T19:59:36.872Z,,,64.8,29,,,
2017-12-01T19:59:46.954Z,,52.1,,,,,54
2017-12-01T19:59:56.871Z,,52.1,64.9,,,,54
2017-12-01T20:00:06.869Z,0,,63.2,0,,2,
2017-12-01T20:00:16.864Z,,52.1,61.3,,,,54
2017-12-01T20:00:26.865Z,,52.1,60.2,,,,54
2017-12-01T20:00:36.867Z,,52.1,59,,,,54
2017-12-01T20:00:46.957Z,,52.2,58.3,,,,54
2017-12-01T20:00:56.870Z,,52.2,57.6,,,,54
2017-12-01T20:01:06.862Z,,52.2,56.9,,,,54
2017-12-01T20:01:16.931Z,,52.2,56.3,,,,54
2017-12-01T20:01:26.863Z,,,55.9,,,,
2017-12-01T20:01:36.864Z,,52.2,,,,,54
2017-12-01T20:01:46.947Z,,,55.4,,,,
2017-12-01T20:01:56.871Z,0,52.2,56.2,44,,2,54
2017-12-01T20:02:06.864Z,,52.2,59,33,,,54
2017-12-01T20:02:16.863Z,,52.2,59,29,,,54
2017-12-01T20:02:26.865Z,,52.2,60.2,,,,54
2017-12-01T20:02:36.865Z,,52.2,,,,,54
2017-12-01T20:02:46.971Z,,,61.4,29,,,
2017-12-01T20:02:56.867Z,,52.1,61.9,,,,54
2017-12-01T20:03:06.863Z,,52.1,62,,,,54
2017-12-01T20:03:16.866Z,,52.1,62.2,,,,54
2017-12-01T20:03:26.866Z,,52.1,62.6,30,,,54
2017-12-01T20:03:36.871Z,1,55.5,63.2,0,0,0,54
2017-12-01T20:03:46.957Z,1,24.8,58.3,57,,0,54
2017-12-01T20:03:56.872Z,,54.4,58.6,,,,54
2017-12-01T20:04:06.875Z,,54.1,56.9,46,,,54
2017-12-01T20:04:16.871Z,,55,55.6,40,,,54
2017-12-01T20:04:26.866Z,,54,54.9,41,,,54
2017-12-01T20:04:36.864Z,,53.1,,42,,,54
2017-12-01T20:04:46.958Z,,,55.2,53,,,
2017-12-01T20:04:56.869Z,,53.1,55.9,58,,,54
2017-12-01T20:05:06.876Z,,53.6,56.4,59,,,54
2017-12-01T20:05:16.867Z,,54.3,,,,,54
2017-12-01T20:05:26.871Z,,,56.7,58,,,
2017-12-01T20:05:36.872Z,,54.3,56.7,61,,,54
2017-12-01T20:05:46.951Z,,54.2,,,,,54
2017-12-01T20:05:56.880Z,,54.3,,56,,,54
2017-12-01T20:06:06.879Z,,54.2,56.4,55,,,54
2017-12-01T20:06:16.875Z,,54.1,,,,,54
2017-12-01T20:06:26.866Z,,54,56.3,,,,54
2017-12-01T20:06:36.869Z,,53.9,56.1,56,,,54
2017-12-01T20:06:46.956Z,,53.7,,,,,54
2017-12-01T20:07:06.880Z,,53.7,56.2,57,,,54
2017-12-01T20:07:16.873Z,,53.8,,59,,,54
2017-12-01T20:07:26.868Z,,53.9,56.3,57,,,54
2017-12-01T20:07:36.874Z,,54,56.4,55,,,54
2017-12-01T20:07:46.956Z,,54.1,56.3,56,,,54
2017-12-01T20:07:56.882Z,,54.1,,55,,,54
2017-12-01T20:08:06.873Z,,54,,58,,,54
2017-12-01T20:08:16.870Z,,53.9,,,,,54
2017-12-01T20:08:26.871Z,,53.8,56.2,59,,,54
2017-12-01T20:08:36.945Z,,53.8,,60,,,54
2017-12-01T20:08:46.916Z,,53.8,,,,,54
2017-12-01T20:08:56.881Z,,,56.3,62,,,
2017-12-01T20:09:06.868Z,,53.8,56.4,60,,,54
2017-12-01T20:09:16.874Z,,54.2,56.5,,,,54
2017-12-01T20:09:26.874Z,,,,59,,,
2017-12-01T20:09:36.868Z,,54.1,56.4,58,,,54
2017-12-01T20:09:46.963Z,,54,,59,,,54
2017-12-01T20:09:56.883Z,0,,55,0,,0,
2017-12-01T20:10:06.867Z,,53.7,54.9,,,,54
2017-12-01T20:10:16.868Z,,53.5,55.5,,,,54
2017-12-01T20:10:26.875Z,,53.3,55.6,,,,54
2017-12-01T20:10:36.875Z,,53.1,55.7,,,,54
2017-12-01T20:10:46.974Z,,53,,,,,54
2017-12-01T20:10:56.886Z,0,52.7,56.4,44,61,2,54
2017-12-01T20:11:06.872Z,,52.5,59.1,37,,,54
2017-12-01T20:11:16.879Z,,52.4,59.8,29,,,54
2017-12-01T20:11:26.883Z,,52.2,58.9,,,,54
2017-12-01T20:11:36.876Z,,52.1,59.3,30,,,54
2017-12-01T20:11:46.966Z,,51.9,,,,,54
2017-12-01T20:11:56.875Z,,51.8,58.9,30,,,54
2017-12-01T20:12:06.880Z,,51.6,58.8,29,,,54
2017-12-01T20:12:16.871Z,,51.5,58.6,30,,,54
2017-12-01T20:12:26.883Z,,51.4,58.3,29,,,54
2017-12-01T20:12:36.877Z,,51.3,57.9,30,,,54
2017-12-01T20:12:47.269Z,,51.2,57.8,29,,,54
2017-12-01T20:12:56.870Z,,51.1,57.7,30,,,54
2017-12-01T20:13:06.871Z,,51,57.6,,,,54
2017-12-01T20:13:16.884Z,,50.9,57.7,31,,,54
2017-12-01T20:13:26.881Z,,50.8,58,33,,,54
2017-12-01T20:13:36.870Z,,50.7,,,,,54
2017-12-01T20:13:51.971Z,,50.6,58.2,34,,,54
2017-12-01T20:13:56.874Z,,50.6,58.5,,,,54
2017-12-01T20:14:06.881Z,,50.5,58.7,,,,54
2017-12-01T20:14:16.874Z,,50.4,59,35,,,54
2017-12-01T20:14:26.877Z,,50.4,59.3,,,,54
2017-12-01T20:14:36.878Z,,50.3,59.6,,,,54
2017-12-01T20:14:46.979Z,,50.2,60,36,,,54
2017-12-01T20:14:56.887Z,,50.2,,,,,54
2017-12-01T20:15:06.879Z,,50.1,60.2,,,,54
2017-12-01T20:15:16.871Z,,50.1,60.5,,,,54
2017-12-01T20:15:26.872Z,,50,60.7,,,,54
2017-12-01T20:15:36.871Z,,50,61.1,,,,54
2017-12-01T20:15:46.973Z,,49.9,61.2,35,,,54
2017-12-01T20:15:56.889Z,,49.9,61.3,33,,,54
2017-12-01T20:16:06.879Z,,49.9,61.2,31,,,54
2017-12-01T20:16:16.875Z,,49.8,,30,,,54
2017-12-01T20:16:26.874Z,,49.8,60.9,,,,54
2017-12-01T20:16:36.872Z,,49.7,,29,,,54
2017-12-01T20:16:46.992Z,,49.7,,,,,54
2017-12-01T20:16:56.877Z,,49.7,,,,,54
2017-12-01T20:17:06.880Z,,49.6,,,,,54
2017-12-01T20:17:16.871Z,,49.6,,,,,54
2017-12-01T20:17:26.879Z,,49.4,61.1,,,,54
2017-12-01T20:17:36.889Z,,49.4,,,,,54
2017-12-01T20:17:46.958Z,,49.3,,,,,54
2017-12-01T20:17:56.878Z,,49.3,61.2,,,,54
2017-12-01T20:18:06.872Z,,49.3,61.3,,,,54
2017-12-01T20:18:16.877Z,,49.3,,,,,54
2017-12-01T20:18:26.879Z,,49.2,61.4,30,,,54
2017-12-01T20:18:36.873Z,,49.2,61.5,,,,54
2017-12-01T20:18:46.964Z,,49.2,,29,,,54
2017-12-01T20:18:56.878Z,,49.1,61.6,,,,54
2017-12-01T20:19:06.884Z,,49.1,61.8,,,,54
2017-12-01T20:19:16.881Z,,49.1,,,,,54
2017-12-01T20:19:26.880Z,,49.1,62,29,,,54
2017-12-01T20:19:36.873Z,,49.1,,,,,54
2017-12-01T20:19:46.964Z,,49.1,,,,,54
2017-12-01T20:19:56.881Z,,49,62.1,30,,,54
2017-12-01T20:20:06.874Z,,49,62.2,29,,,54
2017-12-01T20:20:16.874Z,,49,62.4,30,,,54
2017-12-01T20:20:26.877Z,,49,62.5,29,,,54
2017-12-01T20:20:36.874Z,,49,,,,,54
2017-12-01T20:20:47.075Z,,49,62.6,,,,54
2017-12-01T20:20:56.873Z,,48.9,,,,,54
2017-12-01T20:21:06.877Z,,48.9,62.7,,,,54
2017-12-01T20:21:16.879Z,,48.9,62.8,,,,54
2017-12-01T20:21:26.874Z,,48.9,62.9,,,,54
2017-12-01T20:21:36.875Z,,48.9,63.1,29,,,54
2017-12-01T20:21:46.966Z,,48.9,,,,,54
2017-12-01T20:21:56.883Z,,48.9,63.2,30,,,54
2017-12-01T20:22:06.874Z,,48.9,,29,,,54
2017-12-01T20:22:16.874Z,,48.9,63.3,,,,54
2017-12-01T20:22:26.877Z,,48.9,,,,,54
2017-12-01T20:22:36.874Z,,48.9,63.4,,,,54
2017-12-01T20:22:46.964Z,,48.9,63.5,,,,54
2017-12-01T20:22:56.880Z,,48.9,,,,,54
2017-12-01T20:23:06.887Z,,48.9,63.6,30,,,54
2017-12-01T20:23:16.876Z,,48.9,63.8,29,,,54
2017-12-01T20:23:26.892Z,,48.9,,30,,,54
2017-12-01T20:23:36.885Z,,48.9,63.9,29,,,54
2017-12-01T20:23:46.965Z,,48.9,64,30,,,54
2017-12-01T20:23:56.876Z,,48.9,,29,,,54
2017-12-01T20:24:06.875Z,,48.9,,,,,54
2017-12-01T20:24:16.877Z,,48.9,64.1,30,,,54
2017-12-01T20:24:26.876Z,,48.9,64.2,29,,,54
2017-12-01T20:24:36.879Z,,48.9,,30,,,54
2017-12-01T20:24:46.974Z,,49,64.4,29,,,54
2017-12-01T20:24:56.878Z,,49,,,,,54
2017-12-01T20:25:06.881Z,,49,64.5,,,,54
2017-12-01T20:25:16.875Z,,49,,,,,54
2017-12-01T20:25:26.883Z,,49,64.6,,,,54
2017-12-01T20:25:36.885Z,,49,,30,,,54
2017-12-01T20:25:46.967Z,,49,64.7,29,,,54
2017-12-01T20:25:56.887Z,,49,,,,,54
2017-12-01T20:26:06.882Z,,49.1,64.8,,,,54
2017-12-01T20:26:16.878Z,,49.1,,,,,54
2017-12-01T20:26:26.878Z,,49.1,,,,,54
2017-12-01T20:26:36.882Z,,49.1,,30,,,54
2017-12-01T20:26:46.967Z,,49.1,64.9,29,,,54
2017-12-01T20:26:56.882Z,,49.2,,30,,,54
2017-12-01T20:27:06.876Z,,49.2,,29,,,54
2017-12-01T20:27:16.879Z,0,49.2,,0,,2,54
2017-12-01T20:27:26.881Z,,49.2,61.9,,,,54
2017-12-01T20:27:36.877Z,,49.2,60.9,,,,54
2017-12-01T20:27:46.970Z,,49.3,59.7,,,,54
2017-12-01T20:27:56.892Z,,49.3,58.9,,,,54
2017-12-01T20:28:06.880Z,,49.3,57.9,,,,54
2017-12-01T20:28:16.887Z,,49.3,57.7,,,,54
2017-12-01T20:28:26.879Z,,49.4,56.9,,,,54
2017-12-01T20:28:36.881Z,,49.4,55.9,,,,54
2017-12-01T20:28:46.974Z,,49.4,55.7,,,,54
2017-12-01T20:28:56.880Z,,49.4,54.9,,,,54
2017-12-01T20:29:06.893Z,0,49.4,58,39,,2,54
2017-12-01T20:29:16.878Z,,49.6,58.2,38,,,54
2017-12-01T20:29:26.882Z,,49.6,59,29,,,54
2017-12-01T20:29:36.879Z,,49.6,59.3,,,,54
2017-12-01T20:29:46.980Z,,49.6,60,,,,54
2017-12-01T20:29:56.883Z,,49.6,60.4,,,,54
2017-12-01T20:30:06.885Z,,49.7,61.1,,,,54
2017-12-01T20:30:16.880Z,,49.7,,,,,54
2017-12-01T20:30:26.884Z,,49.7,61.4,,,,54
2017-12-01T20:30:36.885Z,,49.7,61.5,,,,54
2017-12-01T20:30:46.971Z,,49.7,61.6,,,,54
2017-12-01T20:30:56.889Z,,49.7,61.8,,,,54
2017-12-01T20:31:06.880Z,,49.7,61.9,,,,54
2017-12-01T20:31:16.880Z,,49.7,,,,,54
2017-12-01T20:31:26.881Z,,49.7,,,,,54
2017-12-01T20:31:36.890Z,,49.7,,30,,,54
2017-12-01T20:31:46.971Z,,49.7,61.9,29,,,54
2017-12-01T20:31:56.890Z,,49.7,61.9,,,,54
2017-12-01T20:32:06.881Z,,49.7,,,,,54
2017-12-01T20:32:16.888Z,,49.7,,30,,,54
2017-12-01T20:32:26.881Z,,49.7,,29,,,54
2017-12-01T20:32:36.882Z,,49.7,61.8,,,,54
2017-12-01T20:32:46.971Z,,49.6,,,,,54
2017-12-01T20:32:56.890Z,,49.7,,,,,54
2017-12-01T20:33:06.887Z,,49.7,,30,,,54
2017-12-01T20:33:16.882Z,,49.7,61.6,29,,,54
2017-12-01T20:33:26.881Z,,49.7,,,,,54
2017-12-01T20:33:36.882Z,,49.6,,,,,54
2017-12-01T20:33:46.974Z,,49.7,,,,,54
2017-12-01T20:33:56.885Z,,49.6,,30,,,54
2017-12-01T20:34:06.883Z,,49.7,,29,,,54
2017-12-01T20:34:16.883Z,,49.7,61.5,30,,,54
2017-12-01T20:34:26.882Z,,49.7,61.6,29,,,54
2017-12-01T20:34:36.885Z,,49.7,,,,,54
2017-12-01T20:34:46.988Z,,49.6,,,,,54
2017-12-01T20:34:56.901Z,,49.7,,30,,,54
2017-12-01T20:35:06.892Z,,49.7,,29,,,54
2017-12-01T20:35:16.884Z,,49.7,,,,,54
2017-12-01T20:35:26.882Z,,49.7,61.8,,,,54
2017-12-01T20:35:36.892Z,,49.7,,,,,54
2017-12-01T20:35:46.962Z,0,49.7,61.8,29,61,2,54
2017-12-01T20:35:56.892Z,,49.7,,30,,,54
2017-12-01T20:36:06.885Z,,49.7,,29,,,54
2017-12-01T20:36:16.908Z,,49.7,,,,,54
2017-12-01T20:36:26.885Z,,49.7,,,,,54
2017-12-01T20:36:36.882Z,,49.7,61.9,,,,54
2017-12-01T20:36:46.976Z,,49.7,,,,,54
2017-12-01T20:36:56.886Z,,49.7,,,,,54
2017-12-01T20:37:06.887Z,,49.8,62,29,,,54
2017-12-01T20:37:16.886Z,,49.8,61.9,,,,54
2017-12-01T20:37:26.884Z,,49.8,62,,,,54
2017-12-01T20:37:36.885Z,,49.7,,,,,54
2017-12-01T20:37:46.977Z,,49.8,,,,,54
2017-12-01T20:37:56.895Z,,49.8,,,,,54
2017-12-01T20:38:06.883Z,,49.8,,,,,54
2017-12-01T20:38:16.893Z,,49.8,,,,,54
2017-12-01T20:38:26.884Z,,49.8,62.1,,,,54
2017-12-01T20:38:36.884Z,,49.8,,30,,,54
2017-12-01T20:38:46.974Z,,49.8,,29,,,54
2017-12-01T20:38:56.894Z,,49.8,,,,,54
2017-12-01T20:39:06.886Z,,49.8,,30,,,54
2017-12-01T20:39:16.886Z,,49.8,,29,,,54
2017-12-01T20:39:26.887Z,,49.8,,,,,54
2017-12-01T20:39:36.894Z,,49.8,,,,,54
2017-12-01T20:39:46.976Z,,49.8,,,,,54
2017-12-01T20:39:56.900Z,,49.8,62.2,,,,54
2017-12-01T20:40:06.885Z,,49.8,,,,,54
2017-12-01T20:40:16.886Z,,49.8,,,,,54
2017-12-01T20:40:26.894Z,,49.8,,,,,54
2017-12-01T20:40:36.888Z,,49.8,,,,,54
2017-12-01T20:40:46.990Z,,49.8,,,,,54
2017-12-01T20:40:56.895Z,,49.8,,30,,,54
2017-12-01T20:41:06.886Z,,49.8,,29,,,54
2017-12-01T20:41:16.891Z,,49.8,,,,,54
2017-12-01T20:41:26.889Z,,49.8,,,,,54
2017-12-01T20:41:36.896Z,,49.8,,,,,54
2017-12-01T20:41:46.981Z,,49.8,,,,,54
2017-12-01T20:41:56.887Z,,49.8,,,,,54
2017-12-01T20:42:06.889Z,,49.8,,30,,,54
2017-12-01T20:42:16.887Z,,49.8,62.4,29,,,54
2017-12-01T20:42:26.897Z,,49.8,,,,,54
2017-12-01T20:42:36.886Z,,49.8,,,,,54
2017-12-01T20:42:47.005Z,,49.8,,,,,54
2017-12-01T20:42:56.897Z,,49.8,,,,,54
2017-12-01T20:43:06.887Z,,49.8,,,,,54
2017-12-01T20:43:16.886Z,,49.8,,,,,54
2017-12-01T20:43:26.891Z,,49.8,,,,,54
2017-12-01T20:43:36.893Z,,49.8,62.5,,,,54
2017-12-01T20:43:46.979Z,,49.8,,30,,,54
2017-12-01T20:43:56.888Z,,49.8,,29,,,54
2017-12-01T20:44:06.888Z,,49.8,,,,,54
2017-12-01T20:44:16.887Z,,49.8,,,,,54
2017-12-01T20:44:26.886Z,,49.8,,,,,54
2017-12-01T20:44:36.888Z,,49.8,62.6,,,,54
2017-12-01T20:44:46.981Z,,49.8,,30,,,54
2017-12-01T20:44:56.901Z,,49.8,,29,,,54
2017-12-01T20:45:06.890Z,,49.8,,,,,54
2017-12-01T20:45:16.893Z,,49.8,,,,,54
2017-12-01T20:45:26.899Z,,49.9,,,,,54
2017-12-01T20:45:36.889Z,,49.9,62.7,30,,,54
2017-12-01T20:45:46.980Z,,49.9,,29,,,54
2017-12-01T20:45:56.889Z,,49.9,,,,,54
2017-12-01T20:46:06.895Z,,49.9,,,,,54
2017-12-01T20:46:16.889Z,,49.9,,,,,54
2017-12-01T20:46:26.890Z,,49.9,62.8,,,,54
2017-12-01T20:46:36.898Z,,49.9,,30,,,54
2017-12-01T20:46:46.982Z,,49.9,,29,,,54
2017-12-01T20:46:56.900Z,,49.9,,30,,,54
2017-12-01T20:47:06.889Z,,49.9,,29,,,54
2017-12-01T20:47:16.893Z,,49.9,62.9,,,,54
2017-12-01T20:47:26.889Z,,50,,,,,54
2017-12-01T20:47:36.896Z,,50,,,,,54
2017-12-01T20:47:46.997Z,,50,63.1,29,,,54
2017-12-01T20:47:56.901Z,,50,,,,,54
2017-12-01T20:48:06.889Z,,50,,,,,54
