Time,HwTOutlet,HwTSet,PrimT,HwActive,PrimTSet,ChActive,ActPow
2018-02-06T01:19:25.372Z,27.2,54,,,,,
2018-02-06T01:19:35.342Z,27.2,54,63.2,,,,
2018-02-06T01:19:45.341Z,27.3,54,,,,,
2018-02-06T01:19:55.285Z,27.3,54,,,,,
2018-02-06T01:20:05.294Z,27.3,54,,,,,
2018-02-06T01:20:15.467Z,27.2,54,63.3,,,,
2018-02-06T01:20:25.394Z,27.1,54,,,,,
2018-02-06T01:20:35.285Z,27.1,54,,,,,
2018-02-06T01:20:45.298Z,27.1,54,,,,,
2018-02-06T01:20:55.412Z,26.9,54,63.4,,,,
2018-02-06T01:21:05.278Z,27.2,54,,,,,
2018-02-06T01:21:15.386Z,27.1,54,,,,,
2018-02-06T01:21:25.397Z,27.4,54,,,,,
2018-02-06T01:21:35.321Z,27.2,54,63.5,,,,
2018-02-06T01:21:45.282Z,27.2,54,,,,,30
2018-02-06T01:21:55.282Z,27.3,54,,,,,29
2018-02-06T01:22:05.282Z,27.2,54,,,,,
2018-02-06T01:22:15.500Z,26.9,54,63.6,,,,
2018-02-06T01:22:25.282Z,27.2,54,,,,,
2018-02-06T01:22:35.350Z,27.3,54,,,,,
2018-02-06T01:22:45.298Z,27.2,54,,,,,
2018-02-06T01:22:55.325Z,27.2,54,,,,,
2018-02-06T01:23:05.355Z,27.1,54,63.8,,,,
2018-02-06T01:23:15.390Z,27.1,54,,,,,
2018-02-06T01:23:25.329Z,27.2,54,,,,,
2018-02-06T01:23:35.295Z,27.2,54,,,,,30
2018-02-06T01:23:45.283Z,26.9,54,,,,,29
2018-02-06T01:23:55.282Z,27.2,54,63.9,,,,30
2018-02-06T01:24:05.315Z,27.2,54,,,,,29
2018-02-06T01:24:15.455Z,27.1,54,,,,,
2018-02-06T01:24:25.313Z,27.1,54,,,,,
2018-02-06T01:24:35.284Z,27.2,54,63.9,,,,29
2018-02-06T01:24:45.306Z,27.1,54,64,,,,
2018-02-06T01:24:55.284Z,27.2,54,,,,,
2018-02-06T01:25:05.393Z,27.1,54,,,,,30
2018-02-06T01:25:15.401Z,27.3,54,,,,,29
2018-02-06T01:25:25.339Z,27.3,54,,,,,
2018-02-06T01:25:35.282Z,27.1,54,,,,,
2018-02-06T01:25:45.281Z,27.2,54,64.1,,,,
2018-02-06T01:25:55.284Z,27.3,54,,,,,
2018-02-06T01:26:05.299Z,27.2,54,,,,,
2018-02-06T01:26:15.406Z,27.2,54,,,,,
2018-02-06T01:26:25.292Z,27.3,54,,,,,
2018-02-06T01:26:35.322Z,27.2,54,64.2,,,,
2018-02-06T01:26:45.310Z,27.3,54,,,,,
2018-02-06T01:26:55.281Z,27.3,54,,,,,
2018-02-06T01:27:05.284Z,27.3,54,,,,,
2018-02-06T01:27:15.415Z,27.2,54,,,,,30
2018-02-06T01:27:25.292Z,27.1,54,,,,,29
2018-02-06T01:27:35.284Z,27.3,54,,,,,
2018-02-06T01:27:45.316Z,26.9,54,64.4,,,,
2018-02-06T01:27:55.284Z,27.3,54,,,,,
2018-02-06T01:28:05.285Z,27.3,54,,,,,
2018-02-06T01:28:15.400Z,27.3,54,,,,,
2018-02-06T01:28:25.284Z,27.2,54,,,,,
2018-02-06T01:28:35.283Z,27.3,54,,,,,
2018-02-06T01:28:45.371Z,27.2,54,,,,,
2018-02-06T01:28:55.340Z,27.2,54,,,,,
2018-02-06T01:29:05.292Z,27.2,54,64.5,,,,
2018-02-06T01:29:15.456Z,27.3,54,,,,,
2018-02-06T01:29:25.316Z,27.5,54,,,,,
2018-02-06T01:29:35.396Z,27.4,54,,,,,30
2018-02-06T01:29:45.311Z,27.2,54,,,,,29
2018-02-06T01:29:55.312Z,27.3,54,,,,,
2018-02-06T01:30:05.296Z,27.3,54,64.6,,,,
2018-02-06T01:30:15.406Z,27.3,54,,,,,
2018-02-06T01:30:25.347Z,27.2,54,,,,,
2018-02-06T01:30:35.339Z,27.2,54,,,,,
2018-02-06T01:30:45.322Z,27.5,54,,,,,
2018-02-06T01:30:55.287Z,27.4,54,,,,,
2018-02-06T01:31:05.301Z,27.4,54,,,,,
2018-02-06T01:31:15.398Z,27.5,54,,,,,
2018-02-06T01:31:25.342Z,27.5,54,64.7,,,,
2018-02-06T01:31:35.288Z,27.7,54,,,,,
2018-02-06T01:31:45.289Z,27.5,54,,,,,
2018-02-06T01:31:55.339Z,27.5,54,,,,,
2018-02-06T01:32:05.289Z,27.5,54,,,,,
2018-02-06T01:32:15.406Z,27.5,54,,,,,
2018-02-06T01:32:25.286Z,27.5,54,,,,,
2018-02-06T01:32:35.287Z,27.5,54,64.8,,,,
2018-02-06T01:32:45.359Z,27.4,54,,,,,30
2018-02-06T01:32:55.284Z,27.5,54,,,,,29
2018-02-06T01:33:05.379Z,27.4,54,,,,,
2018-02-06T01:33:15.389Z,27.5,54,,,,,
2018-02-06T01:33:25.373Z,27.5,54,,,,,
2018-02-06T01:33:35.321Z,27.5,54,,,,,
2018-02-06T01:33:45.290Z,27.5,54,,,,,30
2018-02-06T01:33:55.373Z,27.3,54,,,,,29
2018-02-06T01:34:05.289Z,27.5,54,64.9,,,,
2018-02-06T01:34:15.434Z,27.7,54,,,,,30
2018-02-06T01:34:25.291Z,27.5,54,,,,,29
2018-02-06T01:34:35.291Z,27.5,54,,,,,
2018-02-06T01:34:45.312Z,27.5,54,,,,,
2018-02-06T01:34:55.297Z,27.7,54,,,,,
2018-02-06T01:35:05.367Z,27.5,54,,,,,30
2018-02-06T01:35:15.403Z,27.5,54,,,,,29
2018-02-06T01:35:25.289Z,27.5,54,,,,,
2018-02-06T01:35:35.339Z,27.4,54,62.5,0,,2,0
2018-02-06T01:35:45.360Z,27.3,54,60.9,,,,
2018-02-06T01:35:55.304Z,27.5,54,59.9,,,,
2018-02-06T01:36:05.306Z,27.4,54,58.8,,,,
2018-02-06T01:36:15.393Z,27.4,54,58.1,,,,
2018-02-06T01:36:25.313Z,27.3,54,57.3,,,,
2018-02-06T01:36:35.294Z,27.2,54,56.7,,,,
2018-02-06T01:36:45.294Z,27.1,54,56.2,,,,
2018-02-06T01:36:55.352Z,26.6,54,55.7,,,,
2018-02-06T01:37:05.294Z,26.8,54,55.3,,,,
2018-02-06T01:37:15.415Z,26.6,54,54.9,,,,
2018-02-06T01:37:25.315Z,26.6,54,58.2,0,,2,39
2018-02-06T01:37:35.297Z,26,54,58.9,,,,29
2018-02-06T01:37:45.288Z,26.6,54,59.1,,,,
2018-02-06T01:37:55.418Z,26.6,54,60.2,,,,
2018-02-06T01:38:05.310Z,26.6,54,60.7,,,,
2018-02-06T01:38:15.416Z,26.6,54,61.2,,,,
2018-02-06T01:38:25.286Z,26.6,54,61.6,,,,
2018-02-06T01:38:35.302Z,26.5,54,62,,,,
2018-02-06T01:38:45.292Z,26.5,54,62.2,,,,
2018-02-06T01:38:55.323Z,26.5,54,62.5,,,,30
2018-02-06T01:39:05.357Z,26.5,54,62.7,,,,29
2018-02-06T01:39:15.547Z,26.5,54,62.8,,,,
2018-02-06T01:39:25.440Z,26.2,54,62.9,,,,
2018-02-06T01:39:35.287Z,26.6,54,63.1,,,,29
2018-02-06T01:39:45.287Z,26.5,54,,,,,
2018-02-06T01:39:55.327Z,26.7,54,63.2,,,,
2018-02-06T01:40:05.318Z,26.7,54,,,,,
2018-02-06T01:40:15.408Z,26.6,54,63.3,,,,
2018-02-06T01:40:25.288Z,26.3,54,,,,,
2018-02-06T01:40:35.290Z,26.8,54,,,,,
2018-02-06T01:40:45.298Z,26.9,54,63.4,,,,
2018-02-06T01:40:55.291Z,27.1,54,,,,,
2018-02-06T01:41:05.299Z,27.1,54,,,,,
2018-02-06T01:41:15.390Z,26.9,54,,,,,
2018-02-06T01:41:25.350Z,27.1,54,,,,,
2018-02-06T01:41:35.294Z,26.9,54,,,,,
2018-02-06T01:41:45.293Z,27.1,54,,,,,
2018-02-06T01:41:55.293Z,26.9,54,,,,,30
2018-02-06T01:42:05.296Z,26.9,54,,,,,29
2018-02-06T01:42:15.408Z,27.1,54,,,,,
2018-02-06T01:42:25.367Z,27.1,54,,,,,
2018-02-06T01:42:35.298Z,26.9,54,,,,,
2018-02-06T01:42:45.295Z,27.2,54,,,,,
2018-02-06T01:42:55.302Z,27.2,54,,,,,
2018-02-06T01:43:05.382Z,27.1,54,63.5,,,,
2018-02-06T01:43:15.471Z,27.2,54,,,,,
2018-02-06T01:43:25.311Z,27.1,54,,,,,
2018-02-06T01:43:35.303Z,27.2,54,,,,,
2018-02-06T01:43:45.342Z,27.1,54,,,,,
2018-02-06T01:43:55.327Z,27.1,54,,,,,
2018-02-06T01:44:05.301Z,27.2,54,,,,,30
2018-02-06T01:44:15.444Z,27.1,54,63.6,,,,29
2018-02-06T01:44:25.319Z,26.9,54,,,,,
2018-02-06T01:44:35.323Z,26.9,54,,,,,
2018-02-06T01:44:45.533Z,26.9,54,,,,,
2018-02-06T01:44:55.303Z,26.6,54,,,,,
2018-02-06T01:45:05.337Z,26.9,54,63.8,,,,
2018-02-06T01:45:15.564Z,27.1,54,,,,,30
2018-02-06T01:45:25.300Z,27.2,54,,,,,29
2018-02-06T01:45:35.297Z,27.2,54,,,,,
2018-02-06T01:45:50.477Z,27.1,54,63.9,,,,
2018-02-06T01:45:55.300Z,27.1,54,,,,,
2018-02-06T01:46:05.513Z,26.8,54,,,,,
2018-02-06T01:46:15.483Z,26.9,54,,,,,
2018-02-06T01:46:25.324Z,27.1,54,63.9,,,,
2018-02-06T01:46:35.306Z,27.2,54,64,,,,
2018-02-06T01:46:45.314Z,27.1,54,,,,,
2018-02-06T01:46:55.337Z,27.1,54,,,,,
2018-02-06T01:47:05.296Z,27.2,54,,,,,30
2018-02-06T01:47:15.437Z,27.4,54,64.1,,,,29
2018-02-06T01:47:25.317Z,27.1,54,,,,,
2018-02-06T01:47:35.307Z,27.3,54,,,,,
2018-02-06T01:47:45.293Z,27.3,54,,,,,
2018-02-06T01:47:55.307Z,27.3,54,,,,,
2018-02-06T01:48:05.315Z,27.3,54,,,,,
2018-02-06T01:48:15.420Z,27.2,54,64.2,,,,
2018-02-06T01:48:25.319Z,27.4,54,,,,,
2018-02-06T01:48:35.318Z,27.5,54,,,,,
2018-02-06T01:48:45.357Z,27.3,54,,,,,
2018-02-06T01:48:55.344Z,27.3,54,,,,,
2018-02-06T01:49:05.438Z,27.1,54,,,,,30
2018-02-06T01:49:15.417Z,27.4,54,64.4,,,,29
2018-02-06T01:49:25.379Z,27.4,54,,,,,30
2018-02-06T01:49:35.299Z,27.4,54,,,,,29
2018-02-06T01:49:45.300Z,27.3,54,,,,,
2018-02-06T01:49:55.379Z,27.3,54,,,,,
2018-02-06T01:50:05.339Z,27.1,54,,,,,
2018-02-06T01:50:15.522Z,27.4,54,,,,,
2018-02-06T01:50:25.388Z,27.3,54,64.5,,,,
2018-02-06T01:50:35.297Z,27.3,54,,,,,
2018-02-06T01:50:45.370Z,27.3,54,,,,,30
2018-02-06T01:50:55.303Z,27.4,54,,,,,29
2018-02-06T01:51:05.301Z,27.4,54,,,,,
2018-02-06T01:51:15.444Z,27.4,54,,,,,
2018-02-06T01:51:25.309Z,27.3,54,,,,,
2018-02-06T01:51:35.341Z,27.5,54,,,,,
2018-02-06T01:51:45.340Z,27.4,54,64.6,,,,30
2018-02-06T01:51:55.337Z,27.4,54,,,,,29
2018-02-06T01:52:05.344Z,27.4,54,,,,,
2018-02-06T01:52:15.499Z,27.1,54,,,,,
2018-02-06T01:52:25.379Z,27.2,54,,,,,
2018-02-06T01:52:35.457Z,27.5,54,,,,,
2018-02-06T01:52:45.388Z,27.5,54,,,,,
2018-02-06T01:52:55.314Z,27.3,54,64.7,,,,
2018-02-06T01:53:05.318Z,27.5,54,,,,,
2018-02-06T01:53:15.403Z,27.5,54,,,,,
2018-02-06T01:53:25.302Z,27.5,54,,,,,
2018-02-06T01:53:35.302Z,27.5,54,,,,,
2018-02-06T01:53:45.324Z,27.5,54,,,,,
2018-02-06T01:53:55.340Z,27.4,54,,,,,30
2018-02-06T01:54:05.355Z,27.7,54,,,,,
2018-02-06T01:54:15.405Z,27.3,54,64.8,,,,29
2018-02-06T01:54:25.302Z,27.3,54,,,,,
2018-02-06T01:54:35.365Z,27.5,54,,,,,
2018-02-06T01:54:45.299Z,27.3,54,,,,,30
2018-02-06T01:54:55.411Z,27.5,54,,,,,29
2018-02-06T01:55:05.305Z,27.8,54,,,,,
2018-02-06T01:55:15.404Z,27.4,54,,,,,30
2018-02-06T01:55:25.300Z,27.5,54,,,,,29
2018-02-06T01:55:35.338Z,27.5,54,,,,,
2018-02-06T01:55:45.302Z,27.5,54,64.9,,,,
2018-02-06T01:55:55.303Z,27.4,54,,,,,
2018-02-06T01:56:05.376Z,27.5,54,,,,,
2018-02-06T01:56:15.425Z,27.5,54,,,,,
2018-02-06T01:56:25.356Z,27.4,54,,,,,
2018-02-06T01:56:35.339Z,27.4,54,,,,,
2018-02-06T01:56:45.327Z,27.4,54,,,,,
2018-02-06T01:56:55.352Z,27.5,54,,,,,30
2018-02-06T01:57:05.338Z,27.3,54,62.9,0,,2,0
2018-02-06T01:57:15.448Z,27.3,54,61.2,,,,
2018-02-06T01:57:25.308Z,27.4,54,60.2,,,,
2018-02-06T01:57:35.308Z,27.5,54,58.9,,,,
2018-02-06T01:57:45.318Z,27.5,54,58.2,,,,
2018-02-06T01:57:55.346Z,27.3,54,57.4,,,,
2018-02-06T01:58:05.380Z,26.9,54,56.8,,,,
2018-02-06T01:58:15.480Z,27.1,54,56.3,,,,
2018-02-06T01:58:25.299Z,27.1,54,55.7,,,,
2018-02-06T01:58:35.299Z,26.9,54,55.3,,,,
2018-02-06T01:58:45.302Z,26.3,54,54.9,,,,
2018-02-06T01:58:55.300Z,26,54,57.2,0,,2,42
2018-02-06T01:59:05.320Z,26.6,54,59,,,,30
2018-02-06T01:59:15.431Z,26.3,54,59.3,,,,29
2018-02-06T01:59:25.319Z,26.6,54,60.1,,,,
2018-02-06T01:59:35.310Z,26.3,54,60.6,,,,
2018-02-06T01:59:45.299Z,26.5,54,61.2,,,,
2018-02-06T01:59:55.308Z,26.5,54,61.6,,,,
2018-02-06T02:00:05.302Z,26.6,54,62,,,,
2018-02-06T02:00:15.412Z,26.6,54,62.2,,,,
2018-02-06T02:00:25.312Z,26.7,54,62.5,,,,
2018-02-06T02:00:35.302Z,26.7,54,62.7,,,,
2018-02-06T02:00:45.337Z,26.6,54,62.8,,,,
2018-02-06T02:00:55.373Z,26.5,54,62.9,,,,
2018-02-06T02:01:05.342Z,26.2,54,63.1,,,,30
2018-02-06T02:01:15.402Z,26.1,54,,,,,29
2018-02-06T02:01:25.412Z,26.6,54,63.2,,,,
2018-02-06T02:01:35.316Z,26.6,54,63.3,,,,
2018-02-06T02:01:45.308Z,26.7,54,,,,,
2018-02-06T02:01:55.303Z,26.7,54,,,,,
2018-02-06T02:02:05.337Z,26.7,54,63.4,,,,
2018-02-06T02:02:15.451Z,26.7,54,,,,,
2018-02-06T02:02:25.467Z,26.8,54,,,,,
2018-02-06T02:02:35.321Z,26.7,54,,,,,
2018-02-06T02:02:45.364Z,26.8,54,,,,,30
2018-02-06T02:02:55.314Z,27.1,54,,,,,29
2018-02-06T02:03:05.381Z,26.9,54,,,,,
2018-02-06T02:03:15.458Z,26.9,54,,,,,30
2018-02-06T02:03:25.336Z,26.9,54,,,,,29
2018-02-06T02:03:35.315Z,27.1,54,,,,,
2018-02-06T02:03:45.366Z,26.7,54,,,,,
2018-02-06T02:03:55.306Z,26.7,54,,,,,
2018-02-06T02:04:05.341Z,26.9,54,63.5,,,,30
2018-02-06T02:04:15.521Z,26.9,54,,,,,29
2018-02-06T02:04:25.399Z,26.8,54,,,,,
2018-02-06T02:04:35.338Z,27.2,54,,,,,30
2018-02-06T02:04:45.362Z,27.1,54,,,,,29
2018-02-06T02:04:55.322Z,27.1,54,,,,,
2018-02-06T02:05:05.308Z,27.1,54,,,,,
2018-02-06T02:05:15.467Z,27.1,54,,,,,
2018-02-06T02:05:25.303Z,26.8,54,63.5,0,61,2,29
2018-02-06T02:05:35.304Z,26.9,54,,,,,
2018-02-06T02:05:45.350Z,26.9,54,,,,,
2018-02-06T02:05:55.305Z,26.9,54,63.6,,,,
2018-02-06T02:06:05.338Z,26.9,54,,,,,30
2018-02-06T02:06:15.537Z,26.9,54,,,,,
2018-02-06T02:06:25.407Z,27.1,54,,,,,29
2018-02-06T02:06:35.316Z,27.1,54,63.8,,,,
2018-02-06T02:06:45.310Z,27.2,54,,,,,
2018-02-06T02:06:55.319Z,27.2,54,,,,,
2018-02-06T02:07:10.470Z,27.2,54,,,,,
2018-02-06T02:07:15.450Z,27.2,54,,,,,
2018-02-06T02:07:25.311Z,27.1,54,,,,,
2018-02-06T02:07:35.350Z,27.1,54,63.9,,,,
2018-02-06T02:07:45.310Z,27.1,54,,,,,
2018-02-06T02:07:55.335Z,27.2,54,,,,,
2018-02-06T02:08:05.380Z,27.2,54,,,,,30
2018-02-06T02:08:15.491Z,27.2,54,,,,,
2018-02-06T02:08:25.308Z,27.2,54,,,,,29
2018-02-06T02:08:35.307Z,27.1,54,,,,,
2018-02-06T02:08:45.308Z,27.1,54,,,,,
2018-02-06T02:08:55.415Z,27.2,54,63.9,,,,30
2018-02-06T02:09:05.349Z,27.2,54,63.9,,,,29
2018-02-06T02:09:15.493Z,27.1,54,64,,,,
2018-02-06T02:09:25.310Z,27.2,54,64,,,,29
2018-02-06T02:09:35.308Z,26.9,54,,,,,
2018-02-06T02:09:45.361Z,26.8,54,,,,,
2018-02-06T02:09:55.336Z,27.3,54,,,,,
2018-02-06T02:10:05.305Z,27.3,54,,,,,
2018-02-06T02:10:15.434Z,27.3,54,,,,,
2018-02-06T02:10:25.307Z,27.3,54,,,,,
2018-02-06T02:10:35.314Z,27.3,54,,,,,
2018-02-06T02:10:50.434Z,27.2,54,,,,,
2018-02-06T02:10:55.322Z,27.3,54,,,,,30
2018-02-06T02:11:05.374Z,27.4,54,,,,,29
2018-02-06T02:11:15.453Z,27.4,54,,,,,
2018-02-06T02:11:25.309Z,27.3,54,,,,,
2018-02-06T02:11:35.375Z,27.2,54,,,,,
2018-02-06T02:11:45.320Z,27.3,54,,,,,
2018-02-06T02:11:55.340Z,27.4,54,,,,,
2018-02-06T02:12:05.319Z,27.4,54,,,,,
2018-02-06T02:12:15.442Z,27.3,54,,,,,
2018-02-06T02:12:25.324Z,27.4,54,,,,,
2018-02-06T02:12:35.344Z,27.4,54,,,,,
2018-02-06T02:12:45.344Z,27.4,54,,,,,30
2018-02-06T02:12:55.339Z,27.4,54,,,,,29
2018-02-06T02:13:05.320Z,27.2,54,,,,,30
2018-02-06T02:13:15.427Z,27.2,54,,,,,29
2018-02-06T02:13:25.335Z,27.3,54,,,,,
2018-02-06T02:13:35.317Z,27.4,54,,,,,30
2018-02-06T02:13:45.308Z,27.4,54,,,,,
2018-02-06T02:13:55.318Z,27.4,54,,,,,29
2018-02-06T02:14:05.308Z,27.4,54,,,,,
2018-02-06T02:14:15.410Z,27.5,54,,,,,
2018-02-06T02:14:25.308Z,27.4,54,64.1,,,,
2018-02-06T02:14:35.311Z,27.5,54,,,,,
2018-02-06T02:14:45.338Z,27.4,54,,,,,
2018-02-06T02:14:55.335Z,27.3,54,,,,,
2018-02-06T02:15:05.339Z,27.4,54,,,,,30
2018-02-06T02:15:15.556Z,27.4,54,,,,,29
2018-02-06T02:15:25.309Z,27.5,54,,,,,
2018-02-06T02:15:35.410Z,27.4,54,,,,,
2018-02-06T02:15:45.370Z,27.5,54,,,,,
2018-02-06T02:15:55.311Z,27.4,54,,,,,
2018-02-06T02:16:05.389Z,27.4,54,,,,,
2018-02-06T02:16:15.418Z,27.3,54,,,,,
2018-02-06T02:16:25.370Z,27.4,54,,,,,30
2018-02-06T02:16:35.405Z,27.3,54,,,,,29
2018-02-06T02:16:45.321Z,27.3,54,64.2,,,,
2018-02-06T02:16:55.321Z,27.2,54,,,,,
2018-02-06T02:17:05.384Z,27.4,54,,,,,
2018-02-06T02:17:15.449Z,27.4,54,,,,,
2018-02-06T02:17:25.376Z,27.4,54,,,,,
2018-02-06T02:17:35.422Z,27.4,54,,,,,
2018-02-06T02:17:45.353Z,27.3,54,,,,,
2018-02-06T02:17:55.380Z,27.4,54,,,,,
2018-02-06T02:18:05.513Z,27.4,54,,,,,
2018-02-06T02:18:15.487Z,27.2,54,,,,,
2018-02-06T02:18:25.347Z,27.4,54,,,,,
2018-02-06T02:18:35.317Z,27.3,54,,,,,
2018-02-06T02:18:45.351Z,27.3,54,64.4,,,,
2018-02-06T02:18:55.313Z,27.4,54,,,,,
2018-02-06T02:19:05.316Z,27.3,54,,,,,
2018-02-06T02:19:15.463Z,27.3,54,,,,,
2018-02-06T02:19:25.391Z,27.5,54,,,,,
2018-02-06T02:19:35.342Z,27.3,54,,,,,
2018-02-06T02:19:45.431Z,27.2,54,,,,,
2018-02-06T02:19:55.403Z,27.3,54,,,,,
2018-02-06T02:20:05.321Z,27.4,54,64.5,,,,
2018-02-06T02:20:15.485Z,27.3,54,,,,,
2018-02-06T02:20:25.343Z,27.3,54,,,,,
2018-02-06T02:20:35.335Z,27.5,54,,,,,
2018-02-06T02:20:45.338Z,27.4,54,,,,,
2018-02-06T02:20:55.316Z,27.5,54,,,,,30
2018-02-06T02:21:05.335Z,27.4,54,64.6,,,,29
2018-02-06T02:21:15.442Z,27.4,54,,,,,30
2018-02-06T02:21:25.394Z,27.4,54,,,,,29
2018-02-06T02:21:35.335Z,27.4,54,,,,,
2018-02-06T02:21:45.354Z,27.4,54,,,,,
2018-02-06T02:21:55.335Z,27.4,54,,,,,
2018-02-06T02:22:05.335Z,27.4,54,,,,,
2018-02-06T02:22:15.468Z,27.5,54,64.7,,,,
2018-02-06T02:22:25.313Z,27.5,54,,,,,
2018-02-06T02:22:35.334Z,27.4,54,,,,,
2018-02-06T02:22:45.328Z,27.5,54,,,,,
2018-02-06T02:22:55.344Z,27.5,54,,,,,
2018-02-06T02:23:05.318Z,27.3,54,,,,,
2018-02-06T02:23:15.483Z,27.5,54,64.8,,,,
2018-02-06T02:23:25.329Z,27.7,54,,,,,
2018-02-06T02:23:35.481Z,27.7,54,,,,,
2018-02-06T02:23:45.350Z,27.7,54,,,,,
2018-02-06T02:23:55.320Z,27.5,54,,,,,
2018-02-06T02:24:05.334Z,27.4,54,,,,,
2018-02-06T02:24:15.486Z,27.4,54,,,,,
2018-02-06T02:24:25.320Z,27.5,54,64.9,,,,
2018-02-06T02:24:35.346Z,27.8,54,,,,,
2018-02-06T02:24:45.324Z,27.7,54,,,,,
2018-02-06T02:24:55.317Z,27.5,54,,,,,
2018-02-06T02:25:05.358Z,27.1,54,,,,,
2018-02-06T02:25:15.419Z,27.4,54,,,,,30
2018-02-06T02:25:25.319Z,27.5,54,,,,,29
2018-02-06T02:25:35.381Z,27.5,54,62.4,0,,2,0
2018-02-06T02:25:45.322Z,27.5,54,60.9,,,,
2018-02-06T02:25:55.322Z,27.5,54,59.8,,,,
2018-02-06T02:26:05.334Z,27.4,54,58.8,,,,
2018-02-06T02:26:15.419Z,27.5,54,58,,,,
2018-02-06T02:26:25.334Z,26.9,54,57.3,,,,
2018-02-06T02:26:35.415Z,27.2,54,56.7,,,,
2018-02-06T02:26:45.346Z,27.3,54,56.2,,,,
2018-02-06T02:26:55.316Z,26.6,54,55.6,,,,
2018-02-06T02:27:05.381Z,26.7,54,55.2,,,,
2018-02-06T02:27:15.516Z,26.8,54,54.9,0,,2,
2018-02-06T02:27:25.357Z,26.3,54,58.4,0,,2,38
2018-02-06T02:27:35.334Z,26.1,54,58.9,,,,29
2018-02-06T02:27:45.413Z,26.3,54,59.4,,,,29
2018-02-06T02:27:55.344Z,26.3,54,60.2,,,,
2018-02-06T02:28:05.373Z,26.3,54,60.7,,,,
2018-02-06T02:28:15.496Z,26.2,54,61.3,,,,30
2018-02-06T02:28:25.350Z,26.3,54,61.6,,,,29
2018-02-06T02:28:35.320Z,26.2,54,62,,,,
2018-02-06T02:28:45.324Z,26.2,54,62.2,,,,
2018-02-06T02:28:55.324Z,26.2,54,62.5,,,,
2018-02-06T02:29:05.395Z,26.1,54,62.6,,,,
2018-02-06T02:29:15.445Z,26.3,54,62.7,,,,
2018-02-06T02:29:25.335Z,26.5,54,62.8,,,,
2018-02-06T02:29:35.319Z,26.3,54,62.9,,,,
2018-02-06T02:29:45.416Z,26.3,54,63.1,,,,
2018-02-06T02:29:55.325Z,26.5,54,63.2,,,,
2018-02-06T02:30:05.387Z,26.6,54,,,,,
2018-02-06T02:30:15.431Z,26.6,54,,,,,
2018-02-06T02:30:25.334Z,26.6,54,63.3,,,,
2018-02-06T02:30:35.317Z,26.6,54,,,,,
2018-02-06T02:30:45.335Z,26.7,54,,,,,
2018-02-06T02:30:55.317Z,26.7,54,,,,,30
2018-02-06T02:31:05.398Z,26.6,54,,,,,29
2018-02-06T02:31:15.498Z,26.6,54,,,,,
2018-02-06T02:31:25.345Z,26.5,54,63.4,,,,30
2018-02-06T02:31:35.334Z,26.6,54,,,,,29
2018-02-06T02:31:45.318Z,26.8,54,,,,,30
2018-02-06T02:31:55.328Z,27.1,54,,,,,
2018-02-06T02:32:05.324Z,26.9,54,,,,,29
2018-02-06T02:32:15.446Z,26.8,54,,,,,
2018-02-06T02:32:25.356Z,26.8,54,,,,,
2018-02-06T02:32:35.333Z,26.8,54,,,,,
2018-02-06T02:32:45.343Z,26.9,54,,,,,30
2018-02-06T02:32:55.335Z,26.8,54,,,,,29
2018-02-06T02:33:05.399Z,26.9,54,,,,,
2018-02-06T02:33:15.448Z,26.9,54,,,,,30
2018-02-06T02:33:25.336Z,26.8,54,63.5,,,,29
2018-02-06T02:33:35.410Z,26.8,54,,,,,30
2018-02-06T02:33:45.350Z,26.7,54,,,,,29
2018-02-06T02:33:55.425Z,26.8,54,,,,,
2018-02-06T02:34:05.333Z,26.8,54,,,,,
2018-02-06T02:34:15.462Z,27.1,54,,,,,
2018-02-06T02:34:25.390Z,27.1,54,63.6,,,,
2018-02-06T02:34:35.321Z,27.2,54,,,,,30
2018-02-06T02:34:45.359Z,27.1,54,,,,,29
2018-02-06T02:34:55.392Z,27.1,54,,,,,30
2018-02-06T02:35:05.322Z,26.9,54,,,,,29
2018-02-06T02:35:15.458Z,26.7,54,63.8,,,,
2018-02-06T02:35:25.336Z,26.8,54,,,,,
2018-02-06T02:35:35.324Z,26.9,54,,,,,
2018-02-06T02:35:45.321Z,27.1,54,,,,,
2018-02-06T02:35:55.336Z,26.9,54,63.9,,,,
2018-02-06T02:36:05.323Z,26.6,54,,,,,
2018-02-06T02:36:15.474Z,26.7,54,,,,,
2018-02-06T02:36:25.335Z,26.8,54,,,,,
2018-02-06T02:36:35.334Z,26.7,54,64,,,,
2018-02-06T02:36:45.346Z,26.9,54,,,,,30
2018-02-06T02:36:55.364Z,26.7,54,,,,,29
2018-02-06T02:37:05.333Z,26.9,54,,,,,
2018-02-06T02:37:15.477Z,26.8,54,,,,,
2018-02-06T02:37:25.333Z,27.1,54,64.1,,,,
2018-02-06T02:37:35.335Z,26.9,54,,,,,
2018-02-06T02:37:45.334Z,26.9,54,,,,,
2018-02-06T02:37:55.415Z,27.1,54,,,,,
2018-02-06T02:38:05.334Z,27.1,54,,,,,
2018-02-06T02:38:15.478Z,26.7,54,64.2,,,,
2018-02-06T02:38:25.356Z,26.9,54,,,,,
2018-02-06T02:38:35.322Z,27.2,54,,,,,
2018-02-06T02:38:45.401Z,27.2,54,,,,,
2018-02-06T02:38:55.334Z,27.2,54,,,,,
2018-02-06T02:39:05.335Z,27.1,54,,,,,
