Time,PrimTSet,HwTOutlet,HwActive,ChActive,PrimT,ActPow,HwTSet
2017-12-12T17:24:46.872Z,,34.1,,,50.2,29,54
2017-12-12T17:24:56.858Z,,34.1,,,51,,54
2017-12-12T17:25:06.865Z,,34.1,,,50.9,29,54
2017-12-12T17:25:16.856Z,,34.1,,,50.7,,54
2017-12-12T17:25:26.868Z,,34.1,,,50.6,,54
2017-12-12T17:25:36.868Z,,34,,,50.5,,54
2017-12-12T17:25:46.858Z,,34,,,50.4,,54
2017-12-12T17:25:56.869Z,,34,,,50.3,,54
2017-12-12T17:26:06.869Z,,34,,,,,54
2017-12-12T17:26:16.868Z,,34,,,50.4,,54
2017-12-12T17:26:26.869Z,,34,,,,,54
2017-12-12T17:26:36.868Z,,34,,,,,54
2017-12-12T17:26:46.869Z,,34,,,,,54
2017-12-12T17:26:56.868Z,,34,,,,,54
2017-12-12T17:27:06.869Z,,34,,,50.5,,54
2017-12-12T17:27:16.857Z,,33.9,,,50.6,,54
2017-12-12T17:27:26.858Z,,33.9,,,,,54
2017-12-12T17:27:36.868Z,,33.9,,,50.7,30,54
2017-12-12T17:27:46.868Z,,33.9,,,50.9,29,54
2017-12-12T17:27:56.860Z,,33.9,,,,,54
2017-12-12T17:28:06.857Z,,33.9,,,51,,54
2017-12-12T17:28:16.868Z,,33.9,,,,,54
2017-12-12T17:28:26.868Z,,33.9,,,51.1,,54
2017-12-12T17:28:36.859Z,,33.9,,,,,54
2017-12-12T17:28:46.868Z,,33.9,,,51.2,,54
2017-12-12T17:28:56.869Z,,33.9,,,,,54
2017-12-12T17:29:06.869Z,,33.8,,,51.3,,54
2017-12-12T17:29:16.869Z,,33.9,,,,,54
2017-12-12T17:29:26.869Z,,33.8,,,51.4,,54
2017-12-12T17:29:36.868Z,,33.8,,,51.5,,54
2017-12-12T17:29:46.869Z,,33.8,,,51.6,,54
2017-12-12T17:29:56.859Z,,33.8,,,,30,54
2017-12-12T17:30:06.869Z,,33.8,,,51.7,29,54
2017-12-12T17:30:16.860Z,,33.8,,,51.8,,54
2017-12-12T17:30:26.875Z,,33.8,,,,,54
2017-12-12T17:30:36.858Z,,33.8,,,51.9,,54
2017-12-12T17:30:46.869Z,,33.8,,,52,,54
2017-12-12T17:30:57.023Z,,33.8,,,,,54
2017-12-12T17:31:06.873Z,,33.8,,,52.1,,54
2017-12-12T17:31:16.859Z,,33.8,,,52.2,,54
2017-12-12T17:31:26.868Z,,33.8,,,,,54
2017-12-12T17:31:36.860Z,,33.8,,,52.3,,54
2017-12-12T17:31:46.869Z,,33.8,,,52.4,,54
2017-12-12T17:31:56.869Z,,33.8,,,,,54
2017-12-12T17:32:06.869Z,,33.8,,,52.6,,54
2017-12-12T17:32:16.874Z,,33.8,,,,,54
2017-12-12T17:32:26.899Z,,33.8,,,52.7,,54
2017-12-12T17:32:36.869Z,,33.8,,,52.8,,54
2017-12-12T17:32:46.869Z,,33.8,,,,,54
2017-12-12T17:32:56.880Z,,33.8,,,52.9,,54
2017-12-12T17:33:06.869Z,,33.8,,,,,54
2017-12-12T17:33:16.874Z,,33.7,,,53,,54
2017-12-12T17:33:26.870Z,,33.7,,,,,54
2017-12-12T17:33:36.868Z,,33.7,,,53.1,,54
2017-12-12T17:33:46.891Z,,33.8,,,,,54
2017-12-12T17:33:56.869Z,,33.7,,,53.2,,54
2017-12-12T17:34:06.874Z,,33.7,,,,,54
2017-12-12T17:34:16.869Z,,33.7,,,,,54
2017-12-12T17:34:26.874Z,,33.7,,,53.3,,54
2017-12-12T17:34:36.869Z,,33.7,,,,30,54
2017-12-12T17:34:46.870Z,,33.7,,,53.4,29,54
2017-12-12T17:34:56.892Z,,33.7,,,,,54
2017-12-12T17:35:06.882Z,,33.7,,,53.5,,54
2017-12-12T17:35:16.885Z,,33.7,,,,,54
2017-12-12T17:35:26.869Z,,33.8,,,,30,54
2017-12-12T17:35:36.869Z,,33.7,,,53.6,29,54
2017-12-12T17:35:46.870Z,,33.7,,,53.7,,54
2017-12-12T17:35:56.869Z,,33.8,,,,30,54
2017-12-12T17:36:06.890Z,,33.7,,,,29,54
2017-12-12T17:36:16.893Z,,33.8,,,53.8,30,54
2017-12-12T17:36:26.870Z,,33.7,,,,29,54
2017-12-12T17:36:36.870Z,,33.8,,,53.9,,54
2017-12-12T17:36:46.867Z,,33.8,,,,,54
2017-12-12T17:36:56.869Z,,33.8,,,,,54
2017-12-12T17:37:06.870Z,,33.8,,,54,,54
2017-12-12T17:37:16.877Z,,33.8,,,,,54
2017-12-12T17:37:26.887Z,,33.8,,,,,54
2017-12-12T17:37:36.869Z,,33.8,,,54.1,,54
2017-12-12T17:37:46.870Z,,33.8,,,,,54
2017-12-12T17:37:56.869Z,,33.8,,,,,54
2017-12-12T17:38:06.870Z,,33.8,,,54.3,,54
2017-12-12T17:38:16.872Z,,33.8,,,,,54
2017-12-12T17:38:26.869Z,,33.8,,,,,54
2017-12-12T17:38:36.869Z,,33.8,,,54.4,,54
2017-12-12T17:38:46.873Z,,33.8,,,,30,54
2017-12-12T17:38:56.869Z,,33.8,,,,29,54
2017-12-12T17:39:06.870Z,,33.8,,,54.5,,54
2017-12-12T17:39:16.869Z,,33.8,,,,,54
2017-12-12T17:39:26.870Z,,33.8,,,,,54
2017-12-12T17:39:36.870Z,,33.8,,,54.6,,54
2017-12-12T17:39:46.870Z,,33.8,,,,,54
2017-12-12T17:39:56.869Z,,33.8,,,54.7,,54
2017-12-12T17:40:06.869Z,,33.8,,,,,54
2017-12-12T17:40:16.869Z,,33.8,,,,,54
2017-12-12T17:40:26.870Z,,33.8,,,,,54
2017-12-12T17:40:36.871Z,,33.8,,,54.8,30,54
2017-12-12T17:40:46.870Z,,33.8,,,,29,54
2017-12-12T17:40:56.871Z,,33.8,,,,,54
2017-12-12T17:41:06.870Z,,33.8,,,,,54
2017-12-12T17:41:16.874Z,,33.8,,,54.9,,54
2017-12-12T17:41:26.870Z,,33.8,,,,,54
2017-12-12T17:41:36.870Z,,33.8,,,,,54
2017-12-12T17:41:46.871Z,,33.8,,,55,,54
2017-12-12T17:41:56.869Z,,33.9,,,,,54
2017-12-12T17:42:06.869Z,,33.8,,,,,54
2017-12-12T17:42:16.869Z,,33.8,,,55.1,,54
2017-12-12T17:42:26.869Z,,33.8,,,,,54
2017-12-12T17:42:36.869Z,,33.9,,,,30,54
2017-12-12T17:42:46.871Z,,33.9,,,,29,54
2017-12-12T17:42:56.870Z,,33.9,,,,,54
2017-12-12T17:43:06.872Z,,33.9,,,55.2,,54
2017-12-12T17:43:16.869Z,,33.9,,,,,54
2017-12-12T17:43:26.873Z,,33.9,,,55.3,30,54
2017-12-12T17:43:36.868Z,,33.9,,,,29,54
2017-12-12T17:43:46.872Z,,33.9,,,,30,54
2017-12-12T17:43:56.873Z,,33.9,,,,29,54
2017-12-12T17:44:06.872Z,,33.9,,,,,54
2017-12-12T17:44:16.869Z,,33.9,,,55.4,,54
2017-12-12T17:44:26.870Z,,33.9,,,,,54
2017-12-12T17:44:36.869Z,,33.9,,,,,54
2017-12-12T17:44:46.870Z,,33.9,,,,,54
2017-12-12T17:44:56.869Z,,33.9,,,,,54
2017-12-12T17:45:06.869Z,,33.9,,,55.5,,54
2017-12-12T17:45:16.870Z,,33.9,,,,30,54
2017-12-12T17:45:26.870Z,,33.9,,,,29,54
2017-12-12T17:45:36.872Z,,34,,,55.6,,54
2017-12-12T17:45:46.874Z,,34,,,55.5,,54
2017-12-12T17:45:56.875Z,,34,,,55.6,,54
2017-12-12T17:46:06.868Z,,34,,,,,54
2017-12-12T17:46:16.868Z,,34,,,,,54
2017-12-12T17:46:26.879Z,,34,,,55.7,,54
2017-12-12T17:46:36.867Z,,34,,,55.6,,54
2017-12-12T17:46:46.880Z,,,,,55.7,,
2017-12-12T17:46:56.877Z,,34,0,2,55.6,0,54
2017-12-12T17:47:06.879Z,,34,,,53.3,,54
2017-12-12T17:47:16.870Z,,34,,,51.9,,54
2017-12-12T17:47:26.880Z,,34,,,51.3,,54
2017-12-12T17:47:36.880Z,,34,,,50.4,,54
2017-12-12T17:47:46.875Z,,34,,,49.7,,54
2017-12-12T17:47:56.873Z,,34,,,49.3,,54
2017-12-12T17:48:06.868Z,,34,,,48.8,,54
2017-12-12T17:48:16.880Z,,34,,,48.3,,54
2017-12-12T17:48:26.880Z,,34,,,47.9,,54
2017-12-12T17:48:36.880Z,,34,,,47.6,,54
2017-12-12T17:48:46.878Z,,34,,,47.2,,54
2017-12-12T17:48:56.872Z,,34,,,46.9,,54
2017-12-12T17:49:06.880Z,,34,,,46.7,,54
2017-12-12T17:49:16.870Z,,34,,,46.4,,54
2017-12-12T17:49:26.876Z,,34,,,46.2,,54
2017-12-12T17:49:36.870Z,,34,,,46,,54
2017-12-12T17:49:46.870Z,,34,,,45.8,,54
2017-12-12T17:49:56.880Z,0,29.7,1,0,45.7,29,54
2017-12-12T17:50:07.110Z,,42.5,,,47,83,54
2017-12-12T17:50:16.872Z,,42.8,,,49.2,101,54
2017-12-12T17:50:26.871Z,,45.6,,,53.3,125,54
2017-12-12T17:50:36.880Z,,48.9,,,56.4,119,54
2017-12-12T17:50:46.887Z,,51.5,,,58.7,118,54
2017-12-12T17:50:56.896Z,,52.1,0,0,57.7,0,54
2017-12-12T17:51:06.871Z,,51.8,,,56.5,,54
2017-12-12T17:51:16.880Z,,51.6,,,53.4,,54
2017-12-12T17:51:26.875Z,,51.4,,,55.4,,54
2017-12-12T17:51:36.878Z,,51.2,,,57.1,,54
2017-12-12T17:51:46.879Z,,51,,,57.8,,54
2017-12-12T17:51:56.876Z,0,53.5,1,0,58.3,,54
2017-12-12T17:52:06.889Z,,50.7,1,0,54,56,54
2017-12-12T17:52:16.870Z,,50.6,0,0,53.1,0,54
2017-12-12T17:52:26.881Z,,50.2,,,51.7,,54
2017-12-12T17:52:36.881Z,,50,,,52.2,,54
2017-12-12T17:52:46.872Z,,49.9,,,52.1,,54
2017-12-12T17:52:56.871Z,,49.7,,,52,,54
2017-12-12T17:53:06.882Z,,49.4,,,,,54
2017-12-12T17:53:16.873Z,61,49.3,0,2,,,54
2017-12-12T17:53:26.874Z,,49.1,,,,,54
2017-12-12T17:53:36.880Z,,49,,,51.9,,54
2017-12-12T17:53:46.879Z,,48.8,,,,,54
2017-12-12T17:53:56.886Z,61,48.7,0,2,51.9,0,54
2017-12-12T17:54:06.874Z,,48.5,,,51.8,,54
2017-12-12T17:54:16.880Z,,48.4,,,,,54
2017-12-12T17:54:26.881Z,0,48.2,0,0,49.6,0,54
2017-12-12T17:54:36.880Z,,48,,,49.2,,54
2017-12-12T17:54:46.877Z,,47.8,,,49.7,,54
2017-12-12T17:54:56.874Z,,47.7,,,49.8,,54
2017-12-12T17:55:06.875Z,,47.6,,,49.7,,54
2017-12-12T17:55:16.874Z,,47.4,,,,,54
2017-12-12T17:55:26.876Z,61,47.3,0,2,,,54
2017-12-12T17:55:36.876Z,0,48.7,1,0,,,54
2017-12-12T17:55:46.900Z,,44.2,0,0,45.7,0,54
2017-12-12T17:55:56.877Z,,44,,,46,,54
2017-12-12T17:56:06.877Z,,43.9,,,47.1,,54
2017-12-12T17:56:16.877Z,,43.8,,,47.4,,54
2017-12-12T17:56:26.878Z,,43.7,,,47.6,,54
2017-12-12T17:56:36.877Z,,43.6,,,,,54
2017-12-12T17:56:46.881Z,61,43.5,0,2,47.4,,54
2017-12-12T17:56:56.895Z,0,43.4,1,0,51.2,35,54
2017-12-12T17:57:06.873Z,,15.9,,,54,79,54
2017-12-12T17:57:16.898Z,,42.7,0,0,50.1,0,54
2017-12-12T17:57:26.875Z,,42.6,,,48.7,,54
2017-12-12T17:57:36.881Z,,42.5,,,50.7,,54
2017-12-12T17:57:46.880Z,,,,,51.4,,
2017-12-12T17:57:56.880Z,,42.3,,,,,54
2017-12-12T17:58:06.880Z,,42.2,,,51.3,,54
2017-12-12T17:58:16.879Z,61,,0,2,51.1,,
2017-12-12T17:58:26.884Z,,41.9,0,2,52.6,38,54
2017-12-12T17:58:36.881Z,,41.8,,,51.6,29,54
2017-12-12T17:58:46.880Z,,,,,50.4,30,
2017-12-12T17:58:56.880Z,,41.6,,,51,30,54
2017-12-12T17:59:06.879Z,,41.5,,,50.4,29,54
2017-12-12T17:59:16.890Z,0,25.7,1,0,50.3,,54
2017-12-12T17:59:26.876Z,,47.1,,,48.7,53,54
2017-12-12T17:59:36.882Z,,46.4,,,49.6,68,54
2017-12-12T17:59:46.880Z,,,,,52,84,
2017-12-12T17:59:56.885Z,,51.3,,,54.5,74,54
2017-12-12T18:00:06.885Z,,53.1,,,55.6,66,54
2017-12-12T18:00:16.879Z,,53.9,,,56.3,62,54
2017-12-12T18:00:26.877Z,,54.4,,,56.6,59,54
2017-12-12T18:00:36.892Z,,54.6,,,56.5,53,54
2017-12-12T18:00:46.877Z,,54.1,,,56.1,55,54
2017-12-12T18:00:56.879Z,,53.9,,,56,57,54
2017-12-12T18:01:06.885Z,,53.8,,,,,54
2017-12-12T18:01:16.876Z,,54.2,,,55.7,50,54
2017-12-12T18:01:26.881Z,,54.4,0,0,,40,54
2017-12-12T18:01:36.912Z,,51,1,0,51.2,36,54
2017-12-12T18:01:46.882Z,,,,,50.5,41,
2017-12-12T18:01:56.892Z,,50.2,,,51.5,54,54
2017-12-12T18:02:06.879Z,,51.2,,,53,,54
2017-12-12T18:02:16.884Z,,52,,,53.6,52,54
2017-12-12T18:02:26.877Z,,52.2,,,53.8,,54
2017-12-12T18:02:36.882Z,,52.6,,,54.4,54,54
2017-12-12T18:02:46.884Z,,53.2,,,54.8,,54
2017-12-12T18:02:56.881Z,,53.5,,,55.1,53,54
2017-12-12T18:03:06.881Z,,53.4,,,55.5,63,54
2017-12-12T18:03:16.879Z,,54,,,56.1,62,54
2017-12-12T18:03:26.895Z,,54.3,,,56.5,,54
2017-12-12T18:03:36.880Z,,54.6,,,,56,54
2017-12-12T18:03:46.882Z,,,,,56.3,55,
2017-12-12T18:03:56.893Z,,54.2,,,56.2,56,54
2017-12-12T18:04:06.881Z,,54.1,,,56.1,55,54
2017-12-12T18:04:16.881Z,,54.1,,,56,56,54
2017-12-12T18:04:26.881Z,,54.1,,,56,55,54
2017-12-12T18:04:36.882Z,,54,,,55.9,,54
2017-12-12T18:04:46.881Z,,,,,55.7,56,
2017-12-12T18:04:56.887Z,,53.9,,,,57,54
2017-12-12T18:05:06.889Z,,53.8,,,,,54
2017-12-12T18:05:16.884Z,,53.8,,,,,54
2017-12-12T18:05:26.882Z,,53.8,,,55.9,59,54
2017-12-12T18:05:36.882Z,,53.8,,,,58,54
2017-12-12T18:05:46.886Z,,,,,56,,
2017-12-12T18:05:56.892Z,,54,,,,,54
2017-12-12T18:06:06.886Z,,54.1,,,56.1,56,54
2017-12-12T18:06:16.881Z,,54.2,,,56,57,54
2017-12-12T18:06:26.890Z,,54.1,,,,56,54
2017-12-12T18:06:36.881Z,,54,,,55.9,57,54
2017-12-12T18:06:46.889Z,,53.9,,,,,54
2017-12-12T18:06:56.947Z,,53.9,,,,,54
2017-12-12T18:07:06.879Z,,53.9,,,,,54
2017-12-12T18:07:16.880Z,,53.9,,,56,58,54
2017-12-12T18:07:26.889Z,,53.9,,,,,54
2017-12-12T18:07:36.884Z,,54,,,,59,54
2017-12-12T18:07:47.683Z,,54,,,56.1,58,54
2017-12-12T18:07:56.885Z,,50.3,,,57.1,115,54
2017-12-12T18:08:11.990Z,,52.2,,,59.4,119,54
2017-12-12T18:08:16.883Z,,53.7,,,60.5,109,54
2017-12-12T18:08:26.880Z,,54.3,,,61.2,112,54
2017-12-12T18:08:36.882Z,,58.3,,,60.1,34,54
2017-12-12T18:08:46.887Z,,,,,57.3,52,
2017-12-12T18:08:56.890Z,,55.7,,,,54,54
2017-12-12T18:09:06.883Z,,55.3,,,56.6,44,54
2017-12-12T18:09:16.885Z,,54.4,,,56.2,55,54
2017-12-12T18:09:26.894Z,,51.6,,,57,69,54
2017-12-12T18:09:36.882Z,,55.4,,,57.2,53,54
2017-12-12T18:09:46.884Z,,,,,56.2,43,
2017-12-12T18:09:56.889Z,,53.8,,,55.4,48,54
2017-12-12T18:10:06.882Z,,53.5,,,55.1,50,54
2017-12-12T18:10:16.883Z,,53.3,,,55.2,56,54
2017-12-12T18:10:26.881Z,,53.4,,,55.4,59,54
2017-12-12T18:10:36.887Z,,53.7,,,55.6,57,54
2017-12-12T18:10:46.929Z,,53.9,,,55.9,59,54
2017-12-12T18:10:56.882Z,,54,,,56.1,59,54
2017-12-12T18:11:06.887Z,,54,0,0,56.1,0,54
2017-12-12T18:11:16.884Z,,53.7,0,0,55,,54
2017-12-12T18:11:26.885Z,,53.4,,,52.3,,54
2017-12-12T18:11:36.889Z,,53.3,,,51.2,,54
2017-12-12T18:11:46.890Z,,,,,53.4,,
2017-12-12T18:11:56.884Z,,52.9,,,54.9,,54
2017-12-12T18:12:06.896Z,61,52.6,0,2,55.4,,54
2017-12-12T18:12:16.968Z,,52.4,0,2,57.3,42,54
2017-12-12T18:12:26.898Z,,52.2,,,53.9,29,54
2017-12-12T18:12:36.905Z,,52,,,48.3,,54
2017-12-12T18:12:46.888Z,,,,,50,,
2017-12-12T18:12:56.890Z,,51.7,,,48.2,,54
2017-12-12T18:13:06.884Z,,51.5,,,47.2,,54
2017-12-12T18:13:16.886Z,,51.4,,,46.4,,54
2017-12-12T18:13:26.886Z,,51.2,,,45.6,,54
2017-12-12T18:13:36.887Z,,51,,,45.1,,54
2017-12-12T18:13:46.888Z,,,,,44.6,,
2017-12-12T18:13:56.883Z,,50.7,,,44.4,,54
2017-12-12T18:14:06.887Z,,50.5,,,44.2,30,54
2017-12-12T18:14:16.886Z,,50.3,,,44,29,54
2017-12-12T18:14:26.886Z,,50.1,,,,,54
2017-12-12T18:14:36.888Z,,49.8,,,43.9,,54
2017-12-12T18:14:46.888Z,,49.6,,,,,54
2017-12-12T18:14:56.931Z,,,,,44,30,
2017-12-12T18:15:06.884Z,,49,,,,,54
2017-12-12T18:15:16.885Z,,48.8,,,44.1,29,54
2017-12-12T18:15:26.922Z,,48.6,,,44.2,,54
2017-12-12T18:15:36.885Z,,48.3,,,44.3,,54
2017-12-12T18:15:46.909Z,,48.1,,,44.5,,54
2017-12-12T18:15:56.889Z,,47.9,,,44.6,,54
2017-12-12T18:16:06.888Z,,,,,44.7,,
2017-12-12T18:16:16.894Z,,47.5,,,44.8,,54
2017-12-12T18:16:26.889Z,,47.3,,,44.9,,54
2017-12-12T18:16:36.891Z,,47.1,,,45.1,,54
2017-12-12T18:16:46.889Z,,47,,,45.2,,54
2017-12-12T18:16:56.901Z,,46.8,,,45.3,30,54
2017-12-12T18:17:06.891Z,,46.6,,,45.4,,54
2017-12-12T18:17:16.891Z,,46.5,,,45.6,29,54
2017-12-12T18:17:26.891Z,,46.3,,,,,54
2017-12-12T18:17:36.890Z,,46.2,,,45.8,,54
2017-12-12T18:17:46.891Z,,,,,46,,
2017-12-12T18:17:56.887Z,,45.9,,,46.1,,54
2017-12-12T18:18:06.924Z,,45.7,,,46.3,,54
2017-12-12T18:18:16.887Z,,45.6,,,46.4,,54
2017-12-12T18:18:26.893Z,,,,,46.5,,
2017-12-12T18:18:36.889Z,,45.5,,,46.7,,54
2017-12-12T18:18:46.885Z,,45.3,,,46.8,,54
2017-12-12T18:18:56.892Z,,45.1,,,47,30,54
2017-12-12T18:19:06.890Z,,45,,,,29,54
2017-12-12T18:19:16.889Z,,44.9,,,47.1,,54
2017-12-12T18:19:26.887Z,,44.8,,,,,54
2017-12-12T18:19:36.892Z,,44.8,,,47.4,,54
2017-12-12T18:19:46.895Z,,44.7,,,,,54
2017-12-12T18:19:56.893Z,,44.6,,,47.6,,54
2017-12-12T18:20:06.896Z,,44.4,,,47.8,29,54
2017-12-12T18:20:16.894Z,,44.3,,,47.9,,54
2017-12-12T18:20:26.890Z,,44.3,,,48,30,54
2017-12-12T18:20:36.887Z,,44.2,,,48.1,29,54
2017-12-12T18:20:46.891Z,,44.1,,,,,54
2017-12-12T18:20:56.888Z,,44,,,48.3,,54
2017-12-12T18:21:06.889Z,,,,,48.4,,
2017-12-12T18:21:16.896Z,,43.9,,,48.5,,54
2017-12-12T18:21:26.895Z,,43.9,,,48.6,,54
2017-12-12T18:21:46.890Z,,43.8,,,48.7,,54
2017-12-12T18:21:56.892Z,,,,,48.8,,
2017-12-12T18:22:06.892Z,,43.7,,,48.9,,54
2017-12-12T18:22:16.891Z,,,,,49,,
2017-12-12T18:22:26.894Z,,43.6,,,49.1,30,54
2017-12-12T18:22:36.895Z,,43.5,,,,29,54
2017-12-12T18:22:46.892Z,,,,,49.2,,
2017-12-12T18:22:56.893Z,,43.5,,,49.3,,54
2017-12-12T18:23:06.896Z,,43.4,,,49.4,,54
2017-12-12T18:23:16.893Z,,43.4,,,,,54
2017-12-12T18:23:26.900Z,,,0,2,49.3,0,
2017-12-12T18:23:36.894Z,,43.4,,,46.8,,54
2017-12-12T18:23:46.900Z,,43.3,,,45.7,,54
2017-12-12T18:23:56.895Z,,43.3,,,45,,54
2017-12-12T18:24:06.898Z,,43.3,,,44.2,,54
2017-12-12T18:24:16.890Z,,43.3,,,43.7,,54
2017-12-12T18:24:26.893Z,,43.2,,,43.2,,54
2017-12-12T18:24:36.889Z,,,,,42.8,,
2017-12-12T18:24:46.891Z,,43.2,,,42.3,,54
2017-12-12T18:25:06.889Z,,43.1,,,41.7,,54
2017-12-12T18:25:16.892Z,,43.1,,,41.4,,54
2017-12-12T18:25:26.890Z,,,,,41.2,,
2017-12-12T18:25:36.895Z,,43,,,41,,54
2017-12-12T18:25:46.890Z,,,,,40.8,,
2017-12-12T18:25:56.890Z,,43,,,40.6,,54
2017-12-12T18:26:06.897Z,,42.9,,,40.4,,54
2017-12-12T18:26:16.891Z,,42.9,,,40.2,,54
2017-12-12T18:26:26.891Z,,42.8,,,40.1,,54
2017-12-12T18:26:36.893Z,,42.8,,,,,54
2017-12-12T18:26:46.897Z,,42.7,,,,,54
2017-12-12T18:26:56.895Z,,42.7,,,,,54
2017-12-12T18:27:16.898Z,,42.5,,,,,54
2017-12-12T18:27:26.892Z,,42.5,,,,,54
2017-12-12T18:27:46.898Z,,42.3,,,,,54
2017-12-12T18:27:56.896Z,,42.2,,,40,,54
2017-12-12T18:28:16.908Z,,42.1,,,,,54
2017-12-12T18:28:26.893Z,,42,,,,,54
2017-12-12T18:28:36.893Z,,,,,40.1,,
2017-12-12T18:28:46.900Z,,41.8,,,,,54
2017-12-12T18:29:06.903Z,,41.8,,,,,54
2017-12-12T18:29:16.903Z,,41.6,,,,,54
2017-12-12T18:29:36.893Z,,41.5,,,,,54
2017-12-12T18:29:46.898Z,,41.4,,,,,54
2017-12-12T18:29:56.994Z,,41.3,,,,,54
2017-12-12T18:30:06.895Z,,,,,40.2,,
2017-12-12T18:30:16.895Z,,41.2,,,,,54
2017-12-12T18:30:26.895Z,,41.1,,,,,54
2017-12-12T18:30:46.896Z,,40.9,,,,,54
2017-12-12T18:30:56.906Z,,40.9,0,2,44.1,39,54
2017-12-12T18:31:06.895Z,,40.8,,,46.2,29,54
2017-12-12T18:31:16.897Z,,40.7,,,44.5,,54
2017-12-12T18:31:26.895Z,,40.7,,,45.5,29,54
2017-12-12T18:31:36.895Z,,40.5,,,45.8,,54
2017-12-12T18:31:47.227Z,,40.5,,,,,54
2017-12-12T18:31:56.897Z,,,,,46.1,29,
2017-12-12T18:32:12.848Z,,40.4,,,46.2,,54
2017-12-12T18:32:16.895Z,,40.3,,,,,54
2017-12-12T18:32:26.895Z,,,,,46.3,,
2017-12-12T18:32:36.898Z,,40.3,,,46.5,30,54
2017-12-12T18:32:46.897Z,,40.2,,,,,54
2017-12-12T18:32:56.898Z,,,,,46.6,29,
2017-12-12T18:33:06.898Z,,40.1,,,46.8,,54
2017-12-12T18:33:16.898Z,,40.1,,,,,54
2017-12-12T18:33:26.899Z,,40,,,,,54
2017-12-12T18:33:36.899Z,,,,,46.9,,
2017-12-12T18:33:46.895Z,,40,,,47,,54
2017-12-12T18:33:56.906Z,,40,,,,,54
2017-12-12T18:34:06.899Z,,39.9,,,47.1,,54
2017-12-12T18:34:16.894Z,,39.9,,,,,54
2017-12-12T18:34:26.895Z,,,,,47.3,,
2017-12-12T18:34:36.896Z,,39.9,,,47.4,,54
2017-12-12T18:34:56.901Z,,39.8,,,47.6,,54
2017-12-12T18:35:06.898Z,,,,,47.7,,
2017-12-12T18:35:16.900Z,,39.8,,,,,54
2017-12-12T18:35:26.897Z,,39.8,,,47.8,,54
2017-12-12T18:35:36.897Z,,,,,48,,
2017-12-12T18:35:46.900Z,,39.8,,,,,54
2017-12-12T18:35:56.907Z,,,,,48.2,,
2017-12-12T18:36:06.903Z,,39.8,,,48.3,,54
2017-12-12T18:36:16.897Z,,39.8,,,,,54
2017-12-12T18:36:26.903Z,,39.8,,,48.4,,54
2017-12-12T18:36:36.897Z,,39.9,,,48.5,,54
2017-12-12T18:36:46.903Z,,39.9,,,48.6,,54
2017-12-12T18:36:56.901Z,,,,,48.7,,
2017-12-12T18:37:06.934Z,,39.9,,,48.8,,54
2017-12-12T18:37:16.897Z,,39.9,,,49,,54
2017-12-12T18:37:36.898Z,,39.9,,,49.1,30,54
2017-12-12T18:37:46.902Z,,39.9,,,,,54
2017-12-12T18:37:56.897Z,,,,,49.2,29,
2017-12-12T18:38:06.900Z,,39.9,,,49.4,,54
2017-12-12T18:38:16.901Z,,40,,,,,54
2017-12-12T18:38:26.902Z,,40,,,49.5,,54
2017-12-12T18:38:36.898Z,,40,,,49.6,,54
2017-12-12T18:38:46.903Z,,40,,,,,54
2017-12-12T18:38:56.913Z,,40,,,49.7,,54
2017-12-12T18:39:06.901Z,,40,,,49.8,,54
2017-12-12T18:39:16.902Z,,40.1,,,49.9,,54
2017-12-12T18:39:26.901Z,,40.1,,,50,,54
2017-12-12T18:39:36.905Z,,40.1,,,,,54
2017-12-12T18:39:46.899Z,,40.1,,,50.1,,54
2017-12-12T18:39:56.904Z,,40.1,,,50.2,,54
2017-12-12T18:40:06.898Z,,40.1,,,50.3,,54
2017-12-12T18:40:16.899Z,,40.1,,,,,54
2017-12-12T18:40:26.900Z,,,,,50.4,,
2017-12-12T18:40:36.902Z,,40.1,,,50.5,,54
2017-12-12T18:40:46.899Z,,40.2,,,,,54
2017-12-12T18:40:56.908Z,,40.2,,,50.6,,54
2017-12-12T18:41:06.903Z,,40.2,,,50.9,,54
2017-12-12T18:41:16.903Z,,40.2,,,,,54
2017-12-12T18:41:26.904Z,,40.2,0,2,48.6,0,54
2017-12-12T18:41:36.905Z,,40.2,,,47.1,,54
2017-12-12T18:41:46.905Z,,40.3,,,46.5,,54
2017-12-12T18:41:56.901Z,,40.3,,,45.6,,54
2017-12-12T18:42:06.900Z,,40.3,,,,,54
2017-12-12T18:42:16.902Z,,40.3,,,44.6,,54
2017-12-12T18:42:26.904Z,,40.4,,,,,54
2017-12-12T18:42:36.904Z,,,,,43.8,,
2017-12-12T18:42:46.908Z,,40.4,0,2,48,38,54
2017-12-12T18:42:56.907Z,,40.4,,,50,32,54
2017-12-12T18:43:06.905Z,,40.4,,,48.6,29,54
2017-12-12T18:43:16.907Z,,40.5,,,49,,54
2017-12-12T18:43:26.900Z,,40.5,0,2,49.7,0,54
2017-12-12T18:43:36.903Z,,40.5,,,47.7,,54
2017-12-12T18:43:46.901Z,,40.5,,,45.8,,54
2017-12-12T18:43:56.907Z,,40.5,,,45.2,,54
2017-12-12T18:44:06.903Z,,40.5,,,44.4,,54
2017-12-12T18:44:16.900Z,,40.6,,,,,54
2017-12-12T18:44:26.902Z,,40.6,,,43.6,,54
