Time,ChActive,HwTOutlet,PrimTSet,PrimT,ActPow,HwTSet,HwActive
2018-02-03T01:20:42.895Z,,12.6,,23.9,,54,
2018-02-03T01:20:52.976Z,,12.6,,23.7,,54,
2018-02-03T01:21:02.830Z,,12.6,,23.6,,54,
2018-02-03T01:21:12.807Z,,12.6,,,,54,
2018-02-03T01:21:22.807Z,1,12.2,61,23.7,,54,0
2018-02-03T01:21:32.907Z,,12.6,,,,54,
2018-02-03T01:21:42.813Z,0,12.8,5,23.5,,54,0
2018-02-03T01:21:52.917Z,,12.9,,23.4,,54,
2018-02-03T01:22:02.877Z,,12.9,,23.3,,54,
2018-02-03T01:22:12.828Z,,12.8,,,,54,
2018-02-03T01:22:22.838Z,,12.8,,23.1,,54,
2018-02-03T01:22:32.807Z,,12.6,,23,,54,
2018-02-03T01:22:42.878Z,,12.6,,,,54,
2018-02-03T01:22:52.907Z,,12.6,,22.9,,54,
2018-02-03T01:23:02.948Z,,12.8,,,,54,
2018-02-03T01:23:12.809Z,1,12.6,61,22.8,,54,0
2018-02-03T01:23:22.810Z,1,12.6,,25.1,43,54,0
2018-02-03T01:23:37.949Z,0,12.5,5,30.5,29,54,0
2018-02-03T01:23:42.860Z,0,12.6,,25.9,0,54,0
2018-02-03T01:23:52.960Z,1,12.9,61,24.8,,54,0
2018-02-03T01:24:02.900Z,0,12.9,,25.3,,54,0
2018-02-03T01:24:12.990Z,,12.8,5,24.9,,54,
2018-02-03T01:24:22.861Z,1,12.8,61,24.6,,54,0
2018-02-03T01:24:32.879Z,,12.9,,24.3,,54,
2018-02-03T01:24:42.860Z,0,13.1,5,24,,54,0
2018-02-03T01:24:52.947Z,,12.9,,23.9,,54,
2018-02-03T01:25:02.827Z,1,12.9,61,23.7,,54,0
2018-02-03T01:25:12.807Z,,12.9,,,,54,
2018-02-03T01:25:22.898Z,1,12.9,61,23.5,,54,0
2018-02-03T01:25:32.821Z,,12.9,,,,54,
2018-02-03T01:25:42.895Z,,12.9,,23.4,,54,
2018-02-03T01:25:52.980Z,,12.9,,,,54,
2018-02-03T01:26:03.144Z,,12.9,,23.3,,54,
2018-02-03T01:26:12.848Z,,12.9,,,,54,
2018-02-03T01:26:22.892Z,,12.8,,23.1,,54,
2018-02-03T01:26:32.893Z,,12.9,,,,54,
2018-02-03T01:26:42.851Z,,12.9,,,,54,
2018-02-03T01:26:53.323Z,,12.9,,,,54,
2018-02-03T01:27:02.815Z,,12.8,,23,,54,
2018-02-03T01:27:12.966Z,,12.9,,,,54,
2018-02-03T01:27:22.817Z,,12.6,,23.1,,54,
2018-02-03T01:27:32.863Z,,13.1,,,,54,
2018-02-03T01:27:42.814Z,,13.2,,,,54,
2018-02-03T01:27:52.959Z,,12.8,,,,54,
2018-02-03T01:28:02.808Z,,12.5,,,,54,
2018-02-03T01:28:12.815Z,,12.2,,,,54,
2018-02-03T01:28:22.928Z,,11.8,,23.3,,54,
2018-02-03T01:28:32.844Z,,11.6,,23.1,,54,
2018-02-03T01:28:42.895Z,,11.4,,23.3,,54,
2018-02-03T01:28:53.088Z,,11.3,,,,54,
2018-02-03T01:29:02.826Z,,11.3,,,,54,
2018-02-03T01:29:12.856Z,,11.3,,,,54,
2018-02-03T01:29:22.894Z,,11.1,,,,54,
2018-02-03T01:29:32.815Z,,11.1,,,,54,
2018-02-03T01:29:42.887Z,,11.1,,,,54,
2018-02-03T01:29:58.005Z,,10.9,,23.4,,54,
2018-02-03T01:30:02.816Z,,11.1,,,,54,
2018-02-03T01:30:12.837Z,,10.9,,,,54,
2018-02-03T01:30:22.867Z,,10.9,,,,54,
2018-02-03T01:30:32.837Z,,10.9,,,,54,
2018-02-03T01:30:42.808Z,,10.9,,,,54,
2018-02-03T01:30:53.102Z,,10.9,,,,54,
2018-02-03T01:31:02.807Z,,10.9,,23.5,,54,
2018-02-03T01:31:12.810Z,,10.9,,,,54,
2018-02-03T01:31:22.831Z,,10.9,,,,54,
2018-02-03T01:31:32.968Z,,10.7,,,,54,
2018-02-03T01:31:42.886Z,,10.7,,,,54,
2018-02-03T01:31:52.963Z,,10.7,,,,54,
2018-02-03T01:32:02.856Z,,10.7,,,,54,
2018-02-03T01:32:12.817Z,,10.7,,23.6,,54,
2018-02-03T01:32:22.887Z,,10.7,,,,54,
2018-02-03T01:32:32.828Z,,10.7,,,,54,
2018-02-03T01:32:42.870Z,,10.7,,,,54,
2018-02-03T01:32:52.932Z,,10.7,,,,54,
2018-02-03T01:33:07.872Z,,10.7,,,,54,
2018-02-03T01:33:12.831Z,,10.7,,,,54,
2018-02-03T01:33:22.822Z,,10.7,,23.7,,54,
2018-02-03T01:33:32.868Z,,10.7,,,,54,
2018-02-03T01:33:42.813Z,,10.7,,,,54,
2018-02-03T01:33:52.940Z,,10.7,,,,54,
2018-02-03T01:34:02.841Z,,10.7,,,,54,
2018-02-03T01:34:12.871Z,,10.7,,,,54,
2018-02-03T01:34:23.012Z,,10.7,,,,54,
2018-02-03T01:34:32.911Z,,10.7,,,,54,
2018-02-03T01:34:42.817Z,,10.7,,,,54,
2018-02-03T01:34:52.955Z,,10.7,,,,54,
2018-02-03T01:35:02.882Z,,10.5,,,,54,
2018-02-03T01:35:12.874Z,,10.7,,23.9,,54,
2018-02-03T01:35:22.811Z,,10.7,,,,54,
2018-02-03T01:35:32.842Z,,10.5,,,,54,
2018-02-03T01:35:42.829Z,,10.5,,,,54,
2018-02-03T01:35:53.024Z,,10.5,,,,54,
2018-02-03T01:36:02.859Z,,10.5,,,,54,
2018-02-03T01:36:12.858Z,,10.5,,,,54,
2018-02-03T01:36:22.816Z,,10.5,,,,54,
2018-02-03T01:36:32.857Z,,10.5,,,,54,
2018-02-03T01:36:48.034Z,,10.5,,,,54,
2018-02-03T01:36:53.346Z,,10.5,,,,54,
2018-02-03T01:37:02.824Z,,10.5,,,,54,
2018-02-03T01:37:12.912Z,,10.5,,,,54,
2018-02-03T01:37:22.819Z,,10.5,,,,54,
2018-02-03T01:37:32.855Z,,10.5,,,,54,
2018-02-03T01:37:42.883Z,,10.5,,,,54,
2018-02-03T01:37:52.955Z,,10.5,,,,54,
2018-02-03T01:38:02.890Z,,10.5,,24,,54,
2018-02-03T01:38:12.899Z,,10.5,,23.9,,54,
2018-02-03T01:38:22.940Z,,10.5,,24,,54,
2018-02-03T01:38:32.853Z,,10.5,,23.9,,54,
2018-02-03T01:38:42.894Z,,10.5,,24,,54,
2018-02-03T01:38:52.928Z,,10.5,,24,,54,
2018-02-03T01:39:02.815Z,,10.5,,23.9,,54,
2018-02-03T01:39:13.145Z,,10.5,,23.9,,54,
2018-02-03T01:39:22.837Z,,10.5,,24,,54,
2018-02-03T01:39:32.817Z,,10.5,,24,,54,
2018-02-03T01:39:42.817Z,,10.5,,23.9,,54,
2018-02-03T01:39:52.922Z,,10.5,,23.9,,54,
2018-02-03T01:40:07.935Z,,10.5,,24,,54,
2018-02-03T01:40:12.848Z,,10.5,,,,54,
2018-02-03T01:40:22.926Z,,10.5,,24,,54,
2018-02-03T01:40:32.923Z,,10.5,,24,,54,
2018-02-03T01:40:42.866Z,,10.5,,23.9,,54,
2018-02-03T01:40:52.918Z,,10.5,,23.9,,54,
2018-02-03T01:41:02.814Z,,10.5,,23.9,,54,
2018-02-03T01:41:12.869Z,,10.5,,24,,54,
2018-02-03T01:41:23.107Z,,10.5,,23.9,,54,
2018-02-03T01:41:32.861Z,,10.5,,24,,54,
2018-02-03T01:41:42.916Z,,10.5,,24,,54,
2018-02-03T01:41:52.919Z,,10.5,,23.9,,54,
2018-02-03T01:42:02.857Z,,10.5,,24,,54,
2018-02-03T01:42:12.858Z,,10.5,,24,,54,
2018-02-03T01:42:22.899Z,,10.5,,24,,54,
2018-02-03T01:42:32.870Z,,10.5,,23.9,,54,
2018-02-03T01:42:42.840Z,,10.5,,23.9,,54,
2018-02-03T01:42:52.917Z,,10.5,,24,,54,
2018-02-03T01:43:02.900Z,,10.5,,24,,54,
2018-02-03T01:43:12.820Z,,10.5,,23.9,,54,
2018-02-03T01:43:22.883Z,,10.5,,,,54,
2018-02-03T01:43:32.824Z,,10.5,,23.9,,54,
2018-02-03T01:43:42.844Z,1,10.5,,25.2,43,54,0
2018-02-03T01:43:52.933Z,,10.5,,30,31,54,
2018-02-03T01:44:02.907Z,,11.3,,28.9,30,54,
2018-02-03T01:44:12.819Z,,12.3,,29.2,29,54,
2018-02-03T01:44:22.847Z,,13.1,,30.3,,54,
2018-02-03T01:44:32.875Z,,13.7,,30.7,,54,
2018-02-03T01:44:42.883Z,,14.2,,31.3,,54,
2018-02-03T01:44:52.929Z,,14.5,,31.7,,54,
2018-02-03T01:45:02.923Z,,14.8,,32,,54,
2018-02-03T01:45:12.831Z,,15.1,,32.3,30,54,
2018-02-03T01:45:22.824Z,,15.1,,32.5,29,54,
2018-02-03T01:45:32.829Z,,15.4,,32.8,,54,
2018-02-03T01:45:42.870Z,,15.4,,33.2,29,54,
2018-02-03T01:45:52.953Z,,15.6,,33.4,,54,
2018-02-03T01:46:02.894Z,,15.7,,33.7,,54,
2018-02-03T01:46:12.831Z,,15.9,,34,,54,
2018-02-03T01:46:22.825Z,,16.1,,34.1,,54,
2018-02-03T01:46:32.820Z,,16.1,,34.3,,54,
2018-02-03T01:46:42.925Z,,16.1,,34.5,30,54,
2018-02-03T01:46:52.970Z,,16.2,,34.8,,54,
2018-02-03T01:47:03.048Z,,16.4,,35.1,29,54,
2018-02-03T01:47:12.826Z,,16.4,,35.3,,54,
2018-02-03T01:47:22.886Z,,16.4,,35.5,,54,
2018-02-03T01:47:32.911Z,,16.5,,35.7,,54,
2018-02-03T01:47:42.839Z,,16.5,,36,30,54,
2018-02-03T01:47:53.056Z,,16.7,,36.1,,54,
2018-02-03T01:48:02.840Z,,16.7,,36.2,29,54,
2018-02-03T01:48:12.896Z,,16.7,,36.4,,54,
2018-02-03T01:48:22.853Z,,16.8,,36.6,,54,
2018-02-03T01:48:32.826Z,,16.8,,36.7,30,54,
2018-02-03T01:48:42.848Z,,16.8,,37.1,29,54,
2018-02-03T01:48:53.058Z,,16.8,,37.2,,54,
2018-02-03T01:49:02.818Z,,17,,37.4,,54,
2018-02-03T01:49:12.836Z,,17.1,,37.5,,54,
2018-02-03T01:49:22.852Z,,17.1,,37.7,30,54,
2018-02-03T01:49:32.847Z,,17.1,,37.9,29,54,
2018-02-03T01:49:47.949Z,,17.3,,38,,54,
2018-02-03T01:49:52.925Z,,17.3,,38.2,,54,
2018-02-03T01:50:02.879Z,,17.3,,38.4,,54,
2018-02-03T01:50:12.831Z,,17.4,,38.5,,54,
2018-02-03T01:50:22.882Z,,17.4,,38.7,,54,
2018-02-03T01:50:32.875Z,,17.4,,38.9,,54,
2018-02-03T01:50:42.824Z,,17.4,,39.1,,54,
2018-02-03T01:50:52.931Z,,17.4,,39.3,,54,
2018-02-03T01:51:02.824Z,,17.5,,39.5,,54,
2018-02-03T01:51:12.820Z,,17.5,,39.6,30,54,
2018-02-03T01:51:22.830Z,,17.7,,39.8,29,54,
2018-02-03T01:51:37.921Z,,17.5,,40,,54,
2018-02-03T01:51:42.836Z,,17.7,,40.2,,54,
2018-02-03T01:51:52.997Z,1,17.7,,38.7,0,54,0
2018-02-03T01:52:07.921Z,,17.4,,36.8,,54,
2018-02-03T01:52:12.824Z,,17.1,,35.9,,54,
2018-02-03T01:52:22.831Z,,16.7,,35.4,,54,
2018-02-03T01:52:32.840Z,,16.5,,34.7,,54,
2018-02-03T01:52:42.830Z,,16.2,,34.2,,54,
2018-02-03T01:52:52.971Z,,16.1,,33.8,,54,
2018-02-03T01:53:02.832Z,,16.1,,33.4,,54,
2018-02-03T01:53:12.872Z,,15.7,,32.9,,54,
2018-02-03T01:53:22.847Z,,15.6,,32.8,,54,
2018-02-03T01:53:32.852Z,,15.4,,32.5,,54,
2018-02-03T01:53:42.873Z,,15.4,,32.2,,54,
2018-02-03T01:53:52.952Z,,15.3,,32,,54,
2018-02-03T01:54:02.826Z,,15.3,,31.9,,54,
2018-02-03T01:54:12.853Z,,15.3,,31.7,,54,
2018-02-03T01:54:27.945Z,,15.1,,31.5,,54,
2018-02-03T01:54:32.889Z,,15.1,,31.4,,54,
2018-02-03T01:54:42.829Z,,15,,31.3,,54,
2018-02-03T01:54:52.951Z,,15,,31.2,,54,
2018-02-03T01:55:02.824Z,,14.7,,,,54,
2018-02-03T01:55:12.830Z,,15.3,,,,54,
2018-02-03T01:55:22.854Z,,15.4,,,,54,
2018-02-03T01:55:32.825Z,,15,,,,54,
2018-02-03T01:55:42.915Z,,14.3,,,,54,
2018-02-03T01:55:52.970Z,,13.7,,,,54,
2018-02-03T01:56:02.844Z,,13.4,,,,54,
2018-02-03T01:56:12.832Z,,13.1,,31.1,,54,
2018-02-03T01:56:22.837Z,,12.8,,31.2,,54,
2018-02-03T01:56:32.867Z,,12.6,,,,54,
2018-02-03T01:56:42.846Z,,12.5,,,,54,
2018-02-03T01:56:52.997Z,,12.5,,,,54,
2018-02-03T01:57:02.898Z,,12.3,,,,54,
2018-02-03T01:57:13.020Z,,12.3,,31.3,,54,
2018-02-03T01:57:22.823Z,,12.2,,,,54,
2018-02-03T01:57:32.827Z,,12.2,,31.4,,54,
2018-02-03T01:57:42.878Z,,12.2,,,,54,
2018-02-03T01:57:52.985Z,,12,,,,54,
2018-02-03T01:58:02.832Z,,12,,31.5,,54,
2018-02-03T01:58:12.834Z,,12,,,,54,
2018-02-03T01:58:27.934Z,,12,,31.6,,54,
2018-02-03T01:58:32.834Z,,12,,,,54,
2018-02-03T01:58:42.824Z,,11.8,,,,54,
2018-02-03T01:58:52.969Z,,11.8,,31.7,,54,
2018-02-03T01:59:02.826Z,,11.8,,,,54,
2018-02-03T01:59:12.837Z,,11.8,,,,54,
2018-02-03T01:59:22.836Z,1,11.8,61,31.7,0,54,0
2018-02-03T01:59:32.838Z,,11.8,,31.8,,54,
2018-02-03T01:59:42.829Z,,11.8,,,,54,
2018-02-03T01:59:52.967Z,,11.6,,,,54,
2018-02-03T02:00:02.860Z,,11.6,,,,54,
2018-02-03T02:00:12.830Z,,11.6,,,,54,
2018-02-03T02:00:22.834Z,,11.6,,,,54,
2018-02-03T02:00:32.964Z,,11.6,,,,54,
2018-02-03T02:00:42.911Z,,11.6,,,,54,
2018-02-03T02:00:53.050Z,,11.6,,,,54,
2018-02-03T02:01:02.861Z,,11.6,,,,54,
2018-02-03T02:01:12.908Z,,11.6,,,,54,
2018-02-03T02:01:22.831Z,,11.4,,,,54,
2018-02-03T02:01:32.867Z,,11.4,,,,54,
2018-02-03T02:01:42.827Z,,11.4,,,,54,
2018-02-03T02:01:52.938Z,,11.4,,,,54,
2018-02-03T02:02:02.889Z,,11.4,,,,54,
2018-02-03T02:02:12.829Z,,11.4,,,,54,
2018-02-03T02:02:22.833Z,,11.4,,,,54,
2018-02-03T02:02:32.830Z,,11.4,,31.7,,54,
2018-02-03T02:02:42.868Z,,11.3,,,,54,
2018-02-03T02:02:52.960Z,,11.4,,,,54,
2018-02-03T02:03:02.836Z,,11.3,,,,54,
2018-02-03T02:03:12.886Z,,11.3,,,,54,
2018-02-03T02:03:22.834Z,,11.3,,,,54,
2018-02-03T02:03:32.834Z,,11.3,,,,54,
2018-02-03T02:03:42.834Z,,11.3,,,,54,
2018-02-03T02:03:52.954Z,,11.3,,,,54,
2018-02-03T02:04:02.834Z,,11.3,,31.6,,54,
2018-02-03T02:04:12.829Z,,11.3,,,,54,
2018-02-03T02:04:22.897Z,,11.3,,,,54,
2018-02-03T02:04:32.880Z,,11.3,,,,54,
2018-02-03T02:04:42.848Z,,11.3,,,,54,
2018-02-03T02:04:52.963Z,,11.3,,,,54,
2018-02-03T02:05:07.938Z,,11.3,,,,54,
2018-02-03T02:05:12.910Z,,11.3,,31.5,,54,
2018-02-03T02:05:22.848Z,,11.3,,,,54,
2018-02-03T02:05:33.022Z,,11.3,,,,54,
2018-02-03T02:05:42.834Z,,11.3,,,,54,
2018-02-03T02:05:52.931Z,,11.3,,,,54,
2018-02-03T02:06:02.867Z,,11.1,,,,54,
2018-02-03T02:06:12.836Z,,11.1,,31.4,,54,
2018-02-03T02:06:27.966Z,,11.3,,,,54,
2018-02-03T02:06:32.833Z,,11.3,,,,54,
2018-02-03T02:06:42.838Z,,11.1,,,,54,
2018-02-03T02:06:52.995Z,,11.1,,,,54,
2018-02-03T02:07:02.838Z,,11.1,,,,54,
2018-02-03T02:07:12.886Z,,11.1,,,,54,
2018-02-03T02:07:22.847Z,,11.1,,,,54,
2018-02-03T02:07:32.855Z,,11.1,,,,54,
2018-02-03T02:07:42.878Z,,11.1,,31.3,,54,
2018-02-03T02:07:53.083Z,,11.1,,,,54,
2018-02-03T02:08:02.919Z,,11.1,,,,54,
2018-02-03T02:08:12.850Z,,11.1,,,,54,
2018-02-03T02:08:22.885Z,,11.1,,,,54,
2018-02-03T02:08:32.845Z,,11.1,,,,54,
2018-02-03T02:08:42.839Z,,11.1,,,,54,
2018-02-03T02:08:53.060Z,,11.1,,,,54,
2018-02-03T02:09:02.837Z,,11.1,,31.2,,54,
2018-02-03T02:09:12.868Z,,11.1,,,,54,
2018-02-03T02:09:22.840Z,,11.1,,,,54,
2018-02-03T02:09:32.831Z,,11.1,,,,54,
2018-02-03T02:09:42.867Z,,11.1,,,,54,
2018-02-03T02:09:53.016Z,,11.1,,,,54,
2018-02-03T02:10:02.832Z,,11.1,,,,54,
2018-02-03T02:10:12.852Z,,11.1,,,,54,
2018-02-03T02:10:22.961Z,,11.1,,31.1,,54,
2018-02-03T02:10:32.831Z,,11.1,,,,54,
2018-02-03T02:10:42.844Z,,11.1,,,,54,
2018-02-03T02:10:52.971Z,,11.1,,,,54,
2018-02-03T02:11:02.831Z,,11.1,,,,54,
2018-02-03T02:11:12.836Z,,11.1,,,,54,
2018-02-03T02:11:22.837Z,,11.1,,,,54,
2018-02-03T02:11:32.832Z,,10.9,,,,54,
2018-02-03T02:11:42.908Z,,11.1,,,,54,
2018-02-03T02:11:52.984Z,,11.1,,31.1,,54,
2018-02-03T02:12:02.843Z,,11.1,,30.9,,54,
2018-02-03T02:12:12.917Z,,11.1,,30.9,,54,
2018-02-03T02:12:22.871Z,,11.1,,,,54,
2018-02-03T02:12:32.836Z,,10.9,,,,54,
2018-02-03T02:12:42.882Z,,10.9,,,,54,
2018-02-03T02:12:52.943Z,,10.9,,,,54,
2018-02-03T02:13:02.871Z,,10.9,,,,54,
2018-02-03T02:13:12.846Z,,10.9,,,,54,
2018-02-03T02:13:22.864Z,,10.9,,,,54,
2018-02-03T02:13:32.856Z,,10.9,,,,54,
2018-02-03T02:13:42.875Z,,10.9,,,,54,
2018-02-03T02:13:52.974Z,,10.9,,,,54,
2018-02-03T02:14:02.855Z,,10.9,,30.8,,54,
2018-02-03T02:14:18.015Z,,10.9,,,,54,
2018-02-03T02:14:22.932Z,,10.9,,,,54,
2018-02-03T02:14:32.846Z,,10.9,,,,54,
2018-02-03T02:14:42.881Z,,10.9,,,,54,
2018-02-03T02:14:53.001Z,,10.9,,,,54,
2018-02-03T02:15:02.862Z,,10.9,,,,54,
2018-02-03T02:15:12.862Z,,10.9,,,,54,
2018-02-03T02:15:22.840Z,,10.9,,,,54,
2018-02-03T02:15:32.864Z,1,10.9,,33.3,42,54,0
2018-02-03T02:15:42.857Z,,11.3,,36,31,54,
2018-02-03T02:15:52.938Z,,12,,34.8,29,54,
2018-02-03T02:16:02.867Z,,13.2,,34.4,,54,
2018-02-03T02:16:18.026Z,,14,,35.3,,54,
2018-02-03T02:16:22.841Z,,14.8,,35.5,,54,
2018-02-03T02:16:32.877Z,,15.4,,35.8,,54,
2018-02-03T02:16:42.877Z,,15.7,,,,54,
2018-02-03T02:16:52.978Z,,16.1,,36,,54,
2018-02-03T02:17:02.878Z,,16.2,,36.1,,54,
2018-02-03T02:17:12.950Z,,16.4,,36.2,,54,
2018-02-03T02:17:22.869Z,,16.4,,36.4,,54,
2018-02-03T02:17:32.852Z,,16.5,,36.5,30,54,
2018-02-03T02:17:42.859Z,,16.7,,36.6,29,54,
2018-02-03T02:17:52.955Z,,16.5,,36.7,,54,
2018-02-03T02:18:02.869Z,,16.7,,36.9,,54,
2018-02-03T02:18:12.839Z,,16.8,,37.1,,54,
2018-02-03T02:18:23.209Z,,16.8,,37.2,,54,
2018-02-03T02:18:32.837Z,,16.8,,37.4,,54,
2018-02-03T02:18:42.846Z,,16.8,,37.6,,54,
2018-02-03T02:18:52.947Z,,16.8,,37.7,,54,
2018-02-03T02:19:02.851Z,,17,,38,30,54,
2018-02-03T02:19:12.861Z,,17,,38.1,29,54,
2018-02-03T02:19:22.860Z,,17,,38.2,,54,
2018-02-03T02:19:32.900Z,,17.1,,38.4,,54,
2018-02-03T02:19:42.860Z,,17.3,,38.6,,54,
2018-02-03T02:19:52.962Z,,17.1,,38.7,,54,
2018-02-03T02:20:02.972Z,,17.3,,38.9,,54,
2018-02-03T02:20:12.842Z,,17.4,,39.1,,54,
2018-02-03T02:20:22.878Z,,17.4,,39.3,,54,
2018-02-03T02:20:32.843Z,,17.4,,39.5,,54,
2018-02-03T02:20:42.867Z,,17.5,,39.6,,54,
2018-02-03T02:20:52.972Z,,17.7,,39.7,,54,
2018-02-03T02:21:02.842Z,,17.7,,39.9,30,54,
2018-02-03T02:21:12.842Z,,17.7,,40,29,54,
2018-02-03T02:21:22.853Z,,17.7,,40.2,,54,
2018-02-03T02:21:32.848Z,,17.8,,40.3,,54,
2018-02-03T02:21:42.924Z,,17.8,,40.5,,54,
2018-02-03T02:21:52.938Z,,17.8,,40.6,,54,
2018-02-03T02:22:02.900Z,,17.8,,40.8,,54,
2018-02-03T02:22:12.844Z,,17.9,,41,,54,
2018-02-03T02:22:22.872Z,,17.9,,41.1,,54,
2018-02-03T02:22:32.882Z,,17.9,,41.2,,54,
2018-02-03T02:22:47.973Z,,17.8,,41.4,,54,
2018-02-03T02:22:52.944Z,,18.1,,41.5,,54,
2018-02-03T02:23:02.844Z,,18.2,,41.7,,54,
2018-02-03T02:23:12.858Z,,18.2,,41.8,30,54,
2018-02-03T02:23:22.857Z,,18.2,,42,29,54,
2018-02-03T02:23:32.845Z,,18.1,,42.1,,54,
2018-02-03T02:23:42.845Z,,18.2,,42.2,30,54,
2018-02-03T02:23:52.947Z,,18.4,,42.4,29,54,
2018-02-03T02:24:02.840Z,,18.4,,42.6,30,54,
2018-02-03T02:24:12.974Z,,18.4,,42.7,29,54,
2018-02-03T02:24:22.856Z,,18.5,,42.9,,54,
2018-02-03T02:24:32.867Z,,18.5,,43,,54,
2018-02-03T02:24:42.889Z,,18.6,,43.1,,54,
2018-02-03T02:24:53.004Z,,18.5,,43.2,,54,
2018-02-03T02:25:02.842Z,,18.6,,43.4,,54,
2018-02-03T02:25:12.867Z,,18.6,,43.5,,54,
2018-02-03T02:25:22.854Z,,18.8,,43.6,,54,
2018-02-03T02:25:32.900Z,1,18.6,,41.9,0,54,0
2018-02-03T02:25:42.895Z,,18.6,,40.5,,54,
2018-02-03T02:25:52.985Z,,18.1,,39.7,,54,
2018-02-03T02:26:02.850Z,,17.8,,38.8,,54,
2018-02-03T02:26:12.880Z,,17.5,,38.2,,54,
2018-02-03T02:26:22.848Z,,17.3,,37.8,,54,
2018-02-03T02:26:32.848Z,,17.3,,37.3,,54,
2018-02-03T02:26:42.849Z,,17,,36.9,,54,
2018-02-03T02:26:52.947Z,,16.7,,36.5,,54,
2018-02-03T02:27:02.859Z,,16.5,,36.2,,54,
2018-02-03T02:27:12.847Z,,16.5,,35.9,,54,
2018-02-03T02:27:22.932Z,,16.4,,35.7,,54,
2018-02-03T02:27:32.849Z,,16.2,,35.5,,54,
2018-02-03T02:27:42.851Z,,16.1,,35.3,,54,
2018-02-03T02:27:52.980Z,,16.1,,34.9,,54,
2018-02-03T02:28:02.874Z,,15.9,,34.8,,54,
2018-02-03T02:28:13.150Z,,15.9,,34.6,,54,
2018-02-03T02:28:22.920Z,,15.7,,34.5,,54,
2018-02-03T02:28:32.847Z,,15.7,,34.4,,54,
2018-02-03T02:28:42.842Z,,15.4,,,,54,
2018-02-03T02:28:52.943Z,,16.2,,,,54,
2018-02-03T02:29:02.842Z,,16.4,,34.3,,54,
2018-02-03T02:29:12.859Z,,15.9,,,,54,
2018-02-03T02:29:22.843Z,,15.3,,,,54,
2018-02-03T02:29:32.860Z,,14.8,,,,54,
2018-02-03T02:29:42.865Z,,14,,,,54,
2018-02-03T02:29:53.012Z,,13.9,,,,54,
2018-02-03T02:30:02.842Z,,13.6,,,,54,
2018-02-03T02:30:17.953Z,,13.2,,34.4,,54,
2018-02-03T02:30:22.851Z,,13.1,,,,54,
2018-02-03T02:30:32.843Z,,12.9,,,,54,
2018-02-03T02:30:42.852Z,,12.9,,34.5,,54,
2018-02-03T02:30:52.954Z,,12.8,,,,54,
2018-02-03T02:31:02.847Z,,12.8,,34.6,,54,
2018-02-03T02:31:12.883Z,,12.6,,,,54,
2018-02-03T02:31:22.885Z,,12.6,,34.7,,54,
2018-02-03T02:31:32.879Z,,12.6,,,,54,
2018-02-03T02:31:42.895Z,,12.5,,34.8,,54,
2018-02-03T02:31:52.984Z,,12.5,,,,54,
2018-02-03T02:32:02.861Z,,12.5,,,,54,
2018-02-03T02:32:12.845Z,,12.5,,34.9,,54,
2018-02-03T02:32:22.853Z,,12.3,,,,54,
2018-02-03T02:32:37.943Z,,12.3,,,,54,
2018-02-03T02:32:42.854Z,,12.3,,,,54,
2018-02-03T02:32:52.955Z,,12.3,,,,54,
2018-02-03T02:33:02.865Z,,12.2,,,,54,
2018-02-03T02:33:12.866Z,,12.2,,,,54,
2018-02-03T02:33:22.843Z,,12.2,,,,54,
2018-02-03T02:33:32.856Z,,12.2,,,,54,
2018-02-03T02:33:42.956Z,,12.2,,,,54,
2018-02-03T02:33:52.959Z,,12,,,,54,
2018-02-03T02:34:02.876Z,,12,,,,54,
2018-02-03T02:34:12.857Z,,12,,,,54,
2018-02-03T02:34:22.858Z,,12,,,,54,
2018-02-03T02:34:32.897Z,,12,,,,54,
2018-02-03T02:34:42.883Z,,12,,,,54,
2018-02-03T02:34:52.993Z,,11.8,,,,54,
2018-02-03T02:35:02.903Z,,11.8,,,,54,
2018-02-03T02:35:12.849Z,,11.8,,,,54,
2018-02-03T02:35:22.884Z,,11.8,,,,54,
2018-02-03T02:35:32.883Z,,11.8,,34.8,,54,
2018-02-03T02:35:42.848Z,,11.8,,,,54,
2018-02-03T02:35:52.955Z,,11.8,,,,54,
2018-02-03T02:36:03.011Z,,11.6,,,,54,
2018-02-03T02:36:12.848Z,,11.6,,,,54,
2018-02-03T02:36:22.859Z,,11.6,,,,54,
2018-02-03T02:36:32.889Z,,11.6,,,,54,
2018-02-03T02:36:42.852Z,,11.6,,34.7,,54,
2018-02-03T02:36:52.950Z,,11.6,,,,54,
2018-02-03T02:37:02.910Z,,11.6,,,,54,
2018-02-03T02:37:12.849Z,,11.6,,,,54,
2018-02-03T02:37:22.854Z,,11.6,,,,54,
2018-02-03T02:37:32.934Z,,11.6,,,,54,
2018-02-03T02:37:42.850Z,,11.6,,34.6,,54,
2018-02-03T02:37:52.981Z,,11.6,,,,54,
2018-02-03T02:38:02.851Z,,11.6,,,,54,
2018-02-03T02:38:12.866Z,,11.6,,,,54,
2018-02-03T02:38:22.871Z,,11.6,,,,54,
2018-02-03T02:38:32.848Z,,11.6,,,,54,
2018-02-03T02:38:42.863Z,,11.4,,34.5,,54,
2018-02-03T02:38:53.002Z,,11.4,,,,54,
2018-02-03T02:39:02.847Z,,11.4,,,,54,
2018-02-03T02:39:12.850Z,,11.4,,,,54,
2018-02-03T02:39:22.881Z,,11.4,,,,54,
