Time,PrimTSet,HwTOutlet,PrimT,HwTSet,HwActive,ActPow,ChActive
2017-12-13T18:17:43.712Z,,48.1,,54,,,
2017-12-13T18:17:53.715Z,,48,,54,,48,
2017-12-13T18:18:03.707Z,,47.9,,54,,47,
2017-12-13T18:18:13.708Z,,47.9,,54,,46,
2017-12-13T18:18:23.709Z,,47.9,,54,,45,
2017-12-13T18:18:33.846Z,,47.8,,54,,,
2017-12-13T18:18:43.712Z,,47.8,60.9,54,,44,
2017-12-13T18:18:53.712Z,,47.8,,54,,43,
2017-12-13T18:19:03.715Z,,47.8,61.1,54,,44,
2017-12-13T18:19:13.711Z,,47.7,,54,,43,
2017-12-13T18:19:23.712Z,,47.7,61.1,54,,42,
2017-12-13T18:19:33.717Z,,47.7,61.1,54,,41,
2017-12-13T18:19:43.712Z,,47.7,60.9,54,,,
2017-12-13T18:19:53.708Z,,47.7,61.1,54,,,
2017-12-13T18:20:03.709Z,,47.7,60.9,54,,40,
2017-12-13T18:20:13.712Z,,47.7,61.1,54,,,
2017-12-13T18:20:23.713Z,,47.7,61.1,54,,39,
2017-12-13T18:20:33.714Z,,47.7,60.9,54,,38,
2017-12-13T18:20:43.712Z,,47.7,61.1,54,,39,
2017-12-13T18:20:53.759Z,,47.7,,54,,38,
2017-12-13T18:21:03.722Z,,47.8,60.9,54,,37,
2017-12-13T18:21:13.709Z,,47.8,60.9,54,,,
2017-12-13T18:21:23.714Z,,47.8,61.1,54,,,
2017-12-13T18:21:33.717Z,,47.8,60.9,54,,36,
2017-12-13T18:21:43.711Z,,47.8,61.1,54,,,
2017-12-13T18:21:53.712Z,,47.9,60.9,54,,,
2017-12-13T18:22:03.710Z,,47.9,60.9,54,,,
2017-12-13T18:22:13.712Z,,47.9,61.1,54,,,
2017-12-13T18:22:23.721Z,,47.9,60.9,54,,35,
2017-12-13T18:22:33.714Z,,48,61.1,54,,,
2017-12-13T18:22:43.716Z,,48,60.9,54,,,
2017-12-13T18:22:53.710Z,,48,60.9,54,,,
2017-12-13T18:23:03.724Z,,48,60.9,54,,34,
2017-12-13T18:23:13.714Z,,48,,54,,,
2017-12-13T18:23:23.717Z,,48,,54,,,
2017-12-13T18:23:33.714Z,,48,,54,,,
2017-12-13T18:23:43.712Z,,48,,54,,,
2017-12-13T18:23:53.711Z,,48,,54,,33,
2017-12-13T18:24:03.711Z,,48,,54,,,
2017-12-13T18:24:13.711Z,,48,,54,,,
2017-12-13T18:24:23.713Z,,48,,54,,34,
2017-12-13T18:24:33.712Z,,48,,54,,,
2017-12-13T18:24:43.714Z,,48.1,,54,,,
2017-12-13T18:24:53.712Z,,48.1,61.1,54,,34,
2017-12-13T18:25:03.712Z,,48.2,60.9,54,,33,
2017-12-13T18:25:13.718Z,,48.3,61.1,54,,,
2017-12-13T18:25:23.712Z,,48.4,60.9,54,,,
2017-12-13T18:25:33.716Z,,48.5,,54,,,
2017-12-13T18:25:43.716Z,,48.5,,54,,,
2017-12-13T18:25:53.717Z,,48.6,60.9,54,,,
2017-12-13T18:26:03.714Z,,48.6,,54,,,
2017-12-13T18:26:13.727Z,,48.7,60.9,54,,33,
2017-12-13T18:26:23.714Z,,48.7,,54,,32,
2017-12-13T18:26:33.788Z,,48.8,60.9,54,,,
2017-12-13T18:26:43.715Z,,48.8,,54,,,
2017-12-13T18:26:53.785Z,,48.9,,54,,,
2017-12-13T18:27:03.713Z,,48.9,,54,,,
2017-12-13T18:27:18.812Z,,49,60.9,54,,,
2017-12-13T18:27:28.914Z,,49,60.9,54,,,
2017-12-13T18:27:33.788Z,,49.1,,54,,,
2017-12-13T18:27:43.722Z,,49.1,60.9,54,,,
2017-12-13T18:27:58.882Z,,49.2,,54,,32,
2017-12-13T18:28:03.721Z,,49.2,61.1,54,,31,
2017-12-13T18:28:13.716Z,,49.2,60.9,54,,,
2017-12-13T18:28:23.715Z,,49.3,,54,,,
2017-12-13T18:28:33.719Z,,49.3,60.9,54,,,
2017-12-13T18:28:43.717Z,,49.3,,54,,,
2017-12-13T18:28:53.717Z,,49.3,61.1,54,,30,
2017-12-13T18:29:03.714Z,,49.3,60.9,54,,30,
2017-12-13T18:29:13.716Z,,49.4,60.9,54,,30,
2017-12-13T18:29:23.716Z,,49.4,,54,,,
2017-12-13T18:29:33.723Z,,49.4,,54,,,
2017-12-13T18:29:43.724Z,,49.4,60.9,54,,29,
2017-12-13T18:29:53.714Z,,49.4,,54,,30,
2017-12-13T18:30:03.717Z,,49.6,,54,,,
2017-12-13T18:30:13.715Z,,49.6,61.1,54,,,
2017-12-13T18:30:23.714Z,,49.6,60.9,54,,29,
2017-12-13T18:30:34.785Z,,49.6,60.9,54,,,
2017-12-13T18:30:43.715Z,,49.6,,54,,,
2017-12-13T18:30:53.723Z,,49.6,60.9,54,,29,
2017-12-13T18:31:03.716Z,,49.6,61.1,54,,,
2017-12-13T18:31:13.717Z,,49.6,61.1,54,,29,
2017-12-13T18:31:23.718Z,,49.6,,54,,,
2017-12-13T18:31:33.721Z,,49.6,,54,,,
2017-12-13T18:31:43.718Z,,49.7,,54,,,
2017-12-13T18:31:53.721Z,,49.7,,54,,,
2017-12-13T18:32:03.715Z,,49.7,,54,,,
2017-12-13T18:32:13.716Z,,49.7,,54,,,
2017-12-13T18:32:23.717Z,,49.8,,54,,,
2017-12-13T18:32:33.716Z,,49.8,,54,,,
2017-12-13T18:32:43.717Z,,49.8,61.2,54,,,
2017-12-13T18:32:53.717Z,,49.8,,54,,,
2017-12-13T18:33:03.720Z,,49.9,,54,,,
2017-12-13T18:33:13.719Z,,49.9,,54,,,
2017-12-13T18:33:23.719Z,,49.9,,54,,,
2017-12-13T18:33:33.725Z,,49.9,,54,,30,
2017-12-13T18:33:43.723Z,0,49.9,61.4,54,0,0,0
2017-12-13T18:33:53.722Z,,38.1,62.8,54,,,
2017-12-13T18:34:03.724Z,,37.5,62.4,54,,,
2017-12-13T18:34:13.729Z,,37.5,62,54,,,
2017-12-13T18:34:24.789Z,,37.8,61.9,54,,,
2017-12-13T18:34:33.722Z,,38.3,61.8,54,,,
2017-12-13T18:34:43.724Z,61,39.4,61.6,54,0,,2
2017-12-13T18:34:53.726Z,,41.4,57.7,54,,,
2017-12-13T18:35:03.723Z,,43.4,56.8,54,,,
2017-12-13T18:35:13.718Z,,45.2,56.3,54,,,
2017-12-13T18:35:23.719Z,,46.8,55.9,54,,,
2017-12-13T18:35:33.732Z,,48.2,56.1,54,0,43,2
2017-12-13T18:35:43.721Z,0,49.2,56.5,54,1,0,0
2017-12-13T18:35:53.725Z,,32.8,58.8,54,1,56,0
2017-12-13T18:36:03.734Z,,52.3,53.8,54,,54,
2017-12-13T18:36:13.720Z,,50.4,53.7,54,,58,
2017-12-13T18:36:23.721Z,,50.3,54,54,,60,
2017-12-13T18:36:33.721Z,,51.7,54.1,54,,59,
2017-12-13T18:36:43.721Z,,52.1,54.5,54,,60,
2017-12-13T18:36:53.718Z,,53,54.9,54,,47,
2017-12-13T18:37:03.720Z,,53.6,,54,,44,
2017-12-13T18:37:13.725Z,,53.5,54.8,54,,46,
2017-12-13T18:37:23.721Z,,53.5,,54,,47,
2017-12-13T18:37:33.857Z,,53.6,55,54,,,
2017-12-13T18:37:43.718Z,,53.7,55.1,54,,48,
2017-12-13T18:37:53.720Z,,53.8,55.2,54,,50,
2017-12-13T18:38:03.720Z,,53.9,55.3,54,,51,
2017-12-13T18:38:13.718Z,,54,55.4,54,,50,
2017-12-13T18:38:23.723Z,,54.2,55.5,54,,48,
2017-12-13T18:38:33.721Z,,54.2,,54,,53,
2017-12-13T18:38:43.729Z,,53.7,54.7,54,0,0,0
2017-12-13T18:38:53.723Z,,53.4,54.5,54,,,
2017-12-13T18:39:03.727Z,,53.2,,54,,,
2017-12-13T18:39:13.720Z,,53,54.7,54,,,
2017-12-13T18:39:23.721Z,,52.9,,54,,,
2017-12-13T18:39:33.726Z,,52.9,,54,,,
2017-12-13T18:39:43.721Z,5,53,54.6,54,,,
2017-12-13T18:39:53.722Z,,53.1,,54,,,
2017-12-13T18:40:03.720Z,,53.1,,54,,,
2017-12-13T18:40:18.885Z,,53.2,54.5,54,,,
2017-12-13T18:40:23.721Z,,53.2,,54,,,
2017-12-13T18:40:33.720Z,,53.2,,54,,,
2017-12-13T18:40:43.721Z,,53.2,54.4,54,,,
2017-12-13T18:40:53.721Z,,53.2,,54,,,
2017-12-13T18:41:03.723Z,,53.2,,54,,,
2017-12-13T18:41:13.722Z,,53.2,54.3,54,,,
2017-12-13T18:41:23.721Z,,53.2,,54,,,
2017-12-13T18:41:33.722Z,,53.2,,54,,,
2017-12-13T18:41:43.723Z,,53,,54,,,
2017-12-13T18:41:53.723Z,,52.9,54.1,54,,,
2017-12-13T18:42:03.723Z,,52.6,,54,,,
2017-12-13T18:42:13.725Z,,52.3,,54,,,
2017-12-13T18:42:23.721Z,,52,,54,,,
2017-12-13T18:42:33.731Z,,51.6,54.3,54,,,
2017-12-13T18:42:43.723Z,,51.3,,54,,,
2017-12-13T18:42:53.724Z,,50.8,,54,,,
2017-12-13T18:43:03.723Z,,50.5,,54,,,
2017-12-13T18:43:13.724Z,,50.1,,54,,,
2017-12-13T18:43:23.723Z,,49.6,54.4,54,,,
2017-12-13T18:43:33.724Z,,49.2,,54,,,
2017-12-13T18:43:43.733Z,,48.8,,54,,,
2017-12-13T18:43:53.724Z,,48.4,,54,,,
2017-12-13T18:44:03.724Z,,48,54.5,54,,,
2017-12-13T18:44:13.733Z,,47.7,,54,,,
2017-12-13T18:44:23.723Z,,47.3,,54,,,
2017-12-13T18:44:33.727Z,,47,,54,,,
2017-12-13T18:44:43.739Z,,46.7,54.6,54,,,
2017-12-13T18:44:53.726Z,,46.3,,54,,,
2017-12-13T18:45:03.724Z,,46.1,,54,,,
2017-12-13T18:45:13.727Z,,45.8,,54,,,
2017-12-13T18:45:23.724Z,,45.5,,54,,,
2017-12-13T18:45:33.724Z,,45.3,,54,,,
2017-12-13T18:45:43.724Z,,45,,54,,,
2017-12-13T18:45:53.727Z,,44.7,,54,,,
2017-12-13T18:46:03.727Z,,44.4,,54,,,
2017-12-13T18:46:18.126Z,,44.1,,54,,,
2017-12-13T18:46:23.724Z,,43.9,,54,,,
2017-12-13T18:46:33.732Z,,43.7,,54,,,
2017-12-13T18:46:43.725Z,,43.4,,54,,,
2017-12-13T18:46:53.726Z,,43.2,,54,,,
2017-12-13T18:47:03.725Z,,43,,54,,,
2017-12-13T18:47:13.724Z,,42.8,54.5,54,,,
2017-12-13T18:47:23.726Z,,42.6,,54,,,
2017-12-13T18:47:33.729Z,,42.4,,54,,,
2017-12-13T18:47:43.726Z,,42.3,,54,,,
2017-12-13T18:47:53.730Z,,42.1,54.4,54,,,
2017-12-13T18:48:03.728Z,,41.9,,54,,,
2017-12-13T18:48:13.730Z,,41.7,,54,,,
2017-12-13T18:48:23.730Z,,41.6,54.3,54,,,
2017-12-13T18:48:33.731Z,,41.4,,54,,,
2017-12-13T18:48:43.725Z,,41.3,,54,,,
2017-12-13T18:48:53.731Z,,41.1,54.1,54,,,
2017-12-13T18:49:03.767Z,,40.9,,54,,,
2017-12-13T18:49:13.726Z,,40.7,54,54,,,
2017-12-13T18:49:23.731Z,,40.6,,54,,,
2017-12-13T18:49:33.732Z,,40.4,53.9,54,,,
2017-12-13T18:49:43.732Z,,40.3,,54,,,
2017-12-13T18:49:53.730Z,,40.2,,54,,,
2017-12-13T18:50:03.731Z,,40.1,,54,,,
2017-12-13T18:50:13.732Z,,39.9,53.8,54,,,
2017-12-13T18:50:23.739Z,,39.8,,54,,,
2017-12-13T18:50:33.728Z,,39.7,53.7,54,,,
2017-12-13T18:50:43.731Z,,39.6,,54,,,
2017-12-13T18:50:53.726Z,,39.5,,54,,,
2017-12-13T18:51:03.731Z,,39.4,53.6,54,,,
2017-12-13T18:51:13.735Z,,39.3,,54,,,
2017-12-13T18:51:23.727Z,,39.2,,54,,,
2017-12-13T18:51:33.731Z,,39.1,53.5,54,,,
2017-12-13T18:51:43.727Z,,38.8,,54,,,
2017-12-13T18:51:53.728Z,,38.8,,54,,,
2017-12-13T18:52:03.726Z,,38.7,53.4,54,,,
2017-12-13T18:52:13.730Z,,38.6,,54,,,
2017-12-13T18:52:23.728Z,,38.5,53.3,54,,,
2017-12-13T18:52:33.729Z,,38.4,,54,,,
2017-12-13T18:52:43.732Z,,38.3,,54,,,
2017-12-13T18:52:53.732Z,,38.2,53.2,54,,,
2017-12-13T18:53:03.732Z,,38.2,,54,,,
2017-12-13T18:53:13.729Z,,38.1,,54,,,
2017-12-13T18:53:23.733Z,,38,53.1,54,,,
2017-12-13T18:53:33.732Z,,37.9,,54,,,
2017-12-13T18:53:43.732Z,,37.8,,54,,,
2017-12-13T18:53:53.730Z,,37.7,53,54,,,
2017-12-13T18:54:03.738Z,0,38.1,49.5,54,1,65,0
2017-12-13T18:54:13.735Z,,46,50.4,54,,,
2017-12-13T18:54:23.727Z,,46.2,49.5,54,0,0,0
2017-12-13T18:54:33.729Z,,46.2,49.3,54,,,
2017-12-13T18:54:43.730Z,,47,49.6,54,,,
2017-12-13T18:54:53.731Z,,48,49.5,54,,,
2017-12-13T18:55:03.728Z,,48.6,49.4,54,,,
2017-12-13T18:55:13.778Z,,48.9,,54,,,
2017-12-13T18:55:23.731Z,5,49,,54,,,
2017-12-13T18:55:33.729Z,,49.1,49.3,54,,,
2017-12-13T18:55:43.728Z,5,49.1,49.3,54,0,0,0
2017-12-13T18:55:54.347Z,,48.7,,54,,,
2017-12-13T18:56:03.729Z,,47.9,49.2,54,,,
2017-12-13T18:56:13.759Z,,46.4,,54,,,
2017-12-13T18:56:23.730Z,,44.4,,54,,,
2017-12-13T18:56:33.736Z,,42.4,49.1,54,,,
2017-12-13T18:56:43.730Z,,40.7,,54,,,
2017-12-13T18:56:53.734Z,,39.1,49,54,,,
2017-12-13T18:57:03.739Z,,37.8,48.9,54,,,
2017-12-13T18:57:13.734Z,,36.4,,54,,,
2017-12-13T18:57:23.741Z,,35.3,,54,,,
2017-12-13T18:57:33.731Z,,34,,54,,,
2017-12-13T18:57:43.736Z,,33.2,48.8,54,,,
2017-12-13T18:57:53.731Z,,32.3,,54,,,
2017-12-13T18:58:03.731Z,,31.4,48.7,54,,,
2017-12-13T18:58:13.730Z,,30.7,,54,,,
2017-12-13T18:58:23.732Z,,29.8,,54,,,
2017-12-13T18:58:33.776Z,,29,,54,,,
2017-12-13T18:58:43.732Z,,28.5,48.6,54,,,
2017-12-13T18:58:53.732Z,,27.9,,54,,,
2017-12-13T18:59:03.733Z,,27.4,,54,,,
2017-12-13T18:59:13.731Z,,26.9,,54,,,
2017-12-13T18:59:23.733Z,,26.5,,54,,,
2017-12-13T18:59:33.735Z,,26.1,,54,,,
2017-12-13T18:59:43.733Z,,25.7,,54,,,
2017-12-13T18:59:53.734Z,,25.4,,54,,,
2017-12-13T19:00:03.735Z,,25.1,,54,,,
2017-12-13T19:00:13.734Z,,24.8,,54,,,
2017-12-13T19:00:23.734Z,,24.5,48.7,54,,,
2017-12-13T19:00:33.740Z,,24.3,,54,,,
2017-12-13T19:00:43.734Z,,24,,54,,,
2017-12-13T19:00:53.735Z,,23.8,,54,,,
2017-12-13T19:01:03.735Z,,23.7,48.8,54,,,
2017-12-13T19:01:13.735Z,,23.4,,54,,,
2017-12-13T19:01:23.743Z,,23.3,,54,,,
2017-12-13T19:01:33.733Z,,23.1,,54,,,
2017-12-13T19:01:43.737Z,,22.8,48.9,54,,,
2017-12-13T19:01:53.733Z,,22.7,,54,,,
2017-12-13T19:02:03.732Z,,22.6,,54,,,
2017-12-13T19:02:13.737Z,,22.5,,54,,,
2017-12-13T19:02:23.831Z,,22.4,,54,,,
2017-12-13T19:02:33.739Z,,22.2,,54,,,
2017-12-13T19:02:43.752Z,,22.1,48.8,54,,,
2017-12-13T19:02:53.752Z,,22,,54,,,
2017-12-13T19:03:03.733Z,,21.9,,54,,,
2017-12-13T19:03:13.732Z,,21.7,,54,,,
2017-12-13T19:03:23.735Z,,21.6,,54,,,
2017-12-13T19:03:33.810Z,,21.6,,54,,,
2017-12-13T19:03:43.737Z,,21.5,48.7,54,,,
2017-12-13T19:03:53.738Z,,21.5,,54,,,
2017-12-13T19:04:03.734Z,,21.5,,54,,,
2017-12-13T19:04:13.747Z,,21.6,,54,,,
2017-12-13T19:04:23.741Z,,21.5,48.6,54,,,
2017-12-13T19:04:33.739Z,,21.5,,54,,,
2017-12-13T19:04:43.741Z,,21.3,,54,,,
2017-12-13T19:04:53.735Z,,21.2,,54,,,
2017-12-13T19:05:03.747Z,,21.2,48.5,54,,,
2017-12-13T19:05:13.740Z,,21.2,,54,,,
2017-12-13T19:05:23.738Z,,21.1,,54,,,
2017-12-13T19:05:33.747Z,,20.9,,54,,,
2017-12-13T19:05:43.734Z,,20.8,48.4,54,,,
2017-12-13T19:05:53.734Z,,20.6,,54,,,
2017-12-13T19:06:08.790Z,,20.6,,54,,,
2017-12-13T19:06:13.739Z,,20.5,,54,,,
2017-12-13T19:06:23.738Z,,20.4,48.3,54,,,
2017-12-13T19:06:38.987Z,,20.2,,54,,,
2017-12-13T19:06:43.744Z,,20.2,,54,,,
2017-12-13T19:06:53.907Z,,20.2,,54,,,
2017-12-13T19:07:03.737Z,,20.1,48.2,54,,,
2017-12-13T19:07:13.741Z,,20.2,,54,,,
2017-12-13T19:07:23.737Z,,19.8,,54,,,
2017-12-13T19:07:38.988Z,,19.6,,54,,,
2017-12-13T19:07:43.743Z,,19.8,,54,,,
2017-12-13T19:07:53.743Z,,20,48.1,54,,,
2017-12-13T19:08:03.740Z,,20.1,,54,,,
2017-12-13T19:08:13.737Z,,20.1,,54,,,
2017-12-13T19:08:23.739Z,,20,,54,,,
2017-12-13T19:08:33.735Z,,19.8,,54,,,
2017-12-13T19:08:43.735Z,,19.7,48,54,,,
2017-12-13T19:08:53.738Z,,19.6,,54,,,
2017-12-13T19:09:03.739Z,,19.6,,54,,,
2017-12-13T19:09:13.739Z,,19.4,,54,,,
2017-12-13T19:09:23.738Z,,19.3,47.9,54,,,
2017-12-13T19:09:33.741Z,,19.3,47.9,54,,,
2017-12-13T19:09:43.741Z,,19.2,,54,,,
2017-12-13T19:09:53.737Z,,19.2,,54,,,
2017-12-13T19:10:03.739Z,,19,,54,,,
2017-12-13T19:10:13.760Z,,19,,54,,,
2017-12-13T19:10:23.737Z,,18.9,,54,,,
2017-12-13T19:10:33.741Z,,18.6,47.8,54,,,
2017-12-13T19:10:43.738Z,,18.4,,54,,,
2017-12-13T19:10:53.746Z,,18.2,,54,,,
2017-12-13T19:11:03.796Z,,18.1,,54,,,
2017-12-13T19:11:13.738Z,,17.9,,54,,,
2017-12-13T19:11:23.746Z,,17.8,,54,,,
2017-12-13T19:11:33.750Z,,17.7,47.7,54,,,
2017-12-13T19:11:43.742Z,,17.5,,54,,,
2017-12-13T19:11:53.739Z,,17.5,,54,,,
2017-12-13T19:12:08.833Z,,17.4,,54,,,
2017-12-13T19:12:13.742Z,,17.3,,54,,,
2017-12-13T19:12:23.742Z,,17.1,,54,,,
2017-12-13T19:12:33.738Z,,17,47.6,54,,,
2017-12-13T19:12:43.737Z,,16.8,,54,,,
2017-12-13T19:12:53.743Z,,16.7,,54,,,
2017-12-13T19:13:03.742Z,,16.5,,54,,,
2017-12-13T19:13:13.739Z,,16.4,,54,,,
2017-12-13T19:13:23.739Z,,16.4,,54,,,
2017-12-13T19:13:33.739Z,,16.2,,54,,,
2017-12-13T19:13:43.773Z,,16.2,47.4,54,,,
2017-12-13T19:13:53.762Z,,16.1,,54,,,
2017-12-13T19:14:03.744Z,,15.9,,54,,,
2017-12-13T19:14:13.754Z,,15.9,,54,,,
2017-12-13T19:14:23.746Z,,15.9,,54,,,
2017-12-13T19:14:33.763Z,,15.7,,54,,,
2017-12-13T19:14:43.739Z,,15.7,,54,,,
2017-12-13T19:14:53.741Z,,15.6,47.3,54,,,
2017-12-13T19:15:03.741Z,,15.6,,54,,,
2017-12-13T19:15:13.745Z,,15.6,,54,,,
2017-12-13T19:15:23.741Z,,15.6,,54,,,
2017-12-13T19:15:33.741Z,,15.4,,54,,,
2017-12-13T19:15:43.741Z,,15.4,,54,,,
2017-12-13T19:15:53.742Z,,15.4,,54,,,
2017-12-13T19:16:03.740Z,,15.4,47.2,54,,,
2017-12-13T19:16:13.742Z,,15.4,,54,,,
2017-12-13T19:16:23.745Z,,15.3,,54,,,
2017-12-13T19:16:33.743Z,,15.3,,54,,,
2017-12-13T19:16:43.747Z,,15.1,,54,,,
2017-12-13T19:16:53.767Z,,15.1,,54,,,
2017-12-13T19:17:03.742Z,,15.1,,54,,,
2017-12-13T19:17:13.745Z,,15.1,47.1,54,,,
2017-12-13T19:17:23.743Z,,15.1,,54,,,
2017-12-13T19:17:33.744Z,,15.1,,54,,,
2017-12-13T19:17:43.744Z,,15.1,,54,,,
2017-12-13T19:17:53.743Z,,15,,54,,,
2017-12-13T19:18:03.744Z,,15,,54,,,
2017-12-13T19:18:13.744Z,,15,,54,,,
2017-12-13T19:18:23.745Z,,15,47,54,,,
2017-12-13T19:18:33.745Z,,15,,54,,,
2017-12-13T19:18:43.805Z,,15,,54,,,
2017-12-13T19:18:53.745Z,,15,,54,,,
2017-12-13T19:19:03.746Z,,15,,54,,,
2017-12-13T19:19:13.754Z,,15,,54,,,
2017-12-13T19:19:23.746Z,,15,,54,,,
2017-12-13T19:19:33.746Z,,15,46.9,54,,,
2017-12-13T19:19:43.743Z,,15,,54,,,
2017-12-13T19:19:53.742Z,,15,,54,,,
2017-12-13T19:20:03.745Z,,14.8,,54,,,
2017-12-13T19:20:13.745Z,,14.8,,54,,,
2017-12-13T19:20:23.743Z,,14.7,,54,,,
2017-12-13T19:20:33.758Z,,14.7,,54,,,
2017-12-13T19:20:43.747Z,,14.7,,54,,,
2017-12-13T19:20:53.742Z,,14.7,,54,,,
2017-12-13T19:21:03.745Z,,14.7,46.8,54,,,
2017-12-13T19:21:13.744Z,,14.5,,54,,,
2017-12-13T19:21:23.744Z,,14.5,,54,,,
2017-12-13T19:21:33.749Z,,14.5,,54,,,
2017-12-13T19:21:43.749Z,,14.5,,54,,,
2017-12-13T19:21:53.758Z,,14.5,,54,,,
2017-12-13T19:22:03.749Z,,14.5,46.7,54,,,
2017-12-13T19:22:13.750Z,,14.5,,54,,,
2017-12-13T19:22:23.744Z,,14.5,,54,,,
2017-12-13T19:22:33.776Z,,14.5,,54,,,
2017-12-13T19:22:43.745Z,,14.3,,54,,,
2017-12-13T19:22:53.746Z,,14.3,,54,,,
2017-12-13T19:23:03.747Z,,14.2,,54,,,
2017-12-13T19:23:13.747Z,,14.2,46.6,54,,,
2017-12-13T19:23:23.745Z,,14.2,,54,,,
2017-12-13T19:23:33.747Z,,14.2,,54,,,
2017-12-13T19:23:43.744Z,,14.2,,54,,,
2017-12-13T19:23:53.750Z,,14.2,,54,,,
2017-12-13T19:24:03.759Z,,14.2,,54,,,
2017-12-13T19:24:13.752Z,,14.2,,54,,,
2017-12-13T19:24:23.749Z,,14.2,,54,,,
2017-12-13T19:24:33.748Z,,14.2,46.5,54,,,
2017-12-13T19:24:43.745Z,,14.2,,54,,,
2017-12-13T19:24:53.747Z,,14,,54,,,
2017-12-13T19:25:03.751Z,,14,,54,,,
2017-12-13T19:25:13.746Z,,13.9,,54,,,
2017-12-13T19:25:23.751Z,,13.9,,54,,,
2017-12-13T19:25:33.747Z,,14,,54,,,
2017-12-13T19:25:43.746Z,,13.9,,54,,,
2017-12-13T19:25:53.747Z,,13.9,46.4,54,,,
2017-12-13T19:26:03.749Z,,13.9,,54,,,
2017-12-13T19:26:13.748Z,,13.9,,54,,,
2017-12-13T19:26:23.751Z,,13.9,,54,,,
2017-12-13T19:26:33.751Z,,13.9,,54,,,
2017-12-13T19:26:43.752Z,,13.9,,54,,,
2017-12-13T19:26:53.756Z,,13.9,46.3,54,,,
2017-12-13T19:27:03.747Z,,13.9,,54,,,
2017-12-13T19:27:13.759Z,,13.9,,54,,,
2017-12-13T19:27:23.747Z,,13.9,,54,,,
2017-12-13T19:27:33.754Z,,13.9,,54,,,
2017-12-13T19:27:43.752Z,,13.9,,54,,,
2017-12-13T19:27:53.749Z,,13.9,,54,,,
2017-12-13T19:28:03.748Z,,13.7,,54,,,
2017-12-13T19:28:13.750Z,,13.7,46.2,54,,,
2017-12-13T19:28:23.749Z,,13.7,,54,,,
2017-12-13T19:28:33.754Z,,13.7,,54,,,
2017-12-13T19:28:43.756Z,,13.7,,54,,,
2017-12-13T19:28:53.754Z,,13.7,,54,,,
2017-12-13T19:29:03.755Z,,13.9,,54,,,
2017-12-13T19:29:13.747Z,,13.9,,54,,,
2017-12-13T19:29:23.756Z,,13.9,46.1,54,,,
2017-12-13T19:29:33.757Z,,13.9,,54,,,
2017-12-13T19:29:43.748Z,,13.7,,54,,,
2017-12-13T19:29:53.752Z,,13.7,,54,,,
2017-12-13T19:30:03.764Z,,13.6,,54,,,
2017-12-13T19:30:13.748Z,,13.7,,54,,,
2017-12-13T19:30:23.749Z,,13.7,,54,,,
2017-12-13T19:30:33.755Z,,13.7,46,54,,,
2017-12-13T19:30:43.748Z,,13.7,,54,,,
2017-12-13T19:30:53.748Z,,13.7,,54,,,
2017-12-13T19:31:03.765Z,,13.7,,54,,,
2017-12-13T19:31:13.749Z,,13.7,,54,,,
2017-12-13T19:31:23.750Z,,13.7,,54,,,
2017-12-13T19:31:33.764Z,,13.7,46,54,,,
2017-12-13T19:31:43.750Z,,13.6,45.9,54,,,
2017-12-13T19:31:53.750Z,,13.6,,54,,,
2017-12-13T19:32:03.754Z,,13.6,,54,,,
2017-12-13T19:32:13.750Z,,13.6,,54,,,
2017-12-13T19:32:23.757Z,,13.6,,54,,,
2017-12-13T19:32:33.755Z,,13.6,,54,,,
2017-12-13T19:32:43.758Z,,13.6,,54,,,
2017-12-13T19:32:53.750Z,,13.6,45.8,54,,,
2017-12-13T19:33:03.759Z,,13.6,,54,,,
2017-12-13T19:33:13.756Z,,13.6,,54,,,
2017-12-13T19:33:23.752Z,,13.6,,54,,,
2017-12-13T19:33:33.758Z,,13.6,,54,,,
2017-12-13T19:33:43.754Z,,13.6,,54,,,
2017-12-13T19:33:53.752Z,,13.4,45.7,54,,,
2017-12-13T19:34:03.753Z,,13.6,,54,,,
2017-12-13T19:34:13.753Z,,13.4,,54,,,
2017-12-13T19:34:28.863Z,,13.4,,54,,,
2017-12-13T19:34:33.753Z,,13.4,,54,,,
2017-12-13T19:34:43.755Z,,13.4,,54,,,
2017-12-13T19:34:53.757Z,,13.4,,54,,,
2017-12-13T19:35:03.752Z,,13.4,45.6,54,,,
2017-12-13T19:35:13.754Z,,13.4,,54,,,
2017-12-13T19:35:23.757Z,,13.2,,54,,,
2017-12-13T19:35:33.766Z,,13.4,,54,,,
2017-12-13T19:35:43.755Z,,13.4,,54,,,
2017-12-13T19:35:53.754Z,,13.2,,54,,,
2017-12-13T19:36:03.752Z,,13.2,,54,,,
2017-12-13T19:36:13.755Z,,13.2,,54,,,
2017-12-13T19:36:23.752Z,,13.1,45.5,54,,,
2017-12-13T19:36:33.780Z,,13.1,,54,,,
2017-12-13T19:36:43.793Z,,13.1,,54,,,
2017-12-13T19:36:53.756Z,,13.1,,54,,,
2017-12-13T19:37:03.752Z,,13.1,,54,,,
2017-12-13T19:37:14.792Z,,13.2,,54,,,
2017-12-13T19:37:23.753Z,,13.2,,54,,,
2017-12-13T19:37:33.757Z,,13.2,45.4,54,,,
2017-12-13T19:37:43.753Z,,13.2,,54,,,
2017-12-13T19:37:53.757Z,,13.2,,54,,,
2017-12-13T19:38:03.765Z,,13.4,,54,,,
