Time,ChActive,HwTSet,HwActive,ActPow,HwTOutlet,PrimT,PrimTSet
2017-11-13T20:29:10.178Z,,54,,29,25.7,64,
2017-11-13T20:29:17.985Z,,54,,,25.9,64.1,
2017-11-13T20:29:27.986Z,,54,,,25.9,64.4,
2017-11-13T20:29:37.987Z,,54,,,25.7,64.6,
2017-11-13T20:29:47.987Z,,54,,,26.1,64.7,
2017-11-13T20:29:57.987Z,,54,,30,26.2,64.9,
2017-11-13T20:30:08.083Z,1,54,0,0,26.2,62.8,
2017-11-13T20:30:17.987Z,,54,,,26.2,61.5,
2017-11-13T20:30:27.988Z,,54,,,26.1,60.7,
2017-11-13T20:30:37.987Z,,54,,,26.1,58.9,
2017-11-13T20:30:47.986Z,,54,,,25.9,58.4,
2017-11-13T20:30:57.984Z,,54,,,26,57.6,
2017-11-13T20:31:13.143Z,,54,,,26,56.8,
2017-11-13T20:31:17.986Z,,54,,,25.6,55.9,
2017-11-13T20:31:27.989Z,,54,,,25.4,55.4,
2017-11-13T20:31:37.982Z,,54,,,25.4,54.9,
2017-11-13T20:31:47.986Z,,54,,,25,54.5,
2017-11-13T20:31:57.990Z,1,54,0,,25.1,53.8,
2017-11-13T20:32:08.094Z,,54,,39,24.9,57.3,
2017-11-13T20:32:17.987Z,,54,,29,25.1,58.2,
2017-11-13T20:32:27.993Z,,54,,,25,59,
2017-11-13T20:32:43.080Z,,54,,30,25,59.7,
2017-11-13T20:32:47.990Z,,54,,29,24.8,60.2,
2017-11-13T20:32:57.991Z,,54,,30,25,61.1,
2017-11-13T20:33:08.090Z,,54,,29,25.3,61.6,
2017-11-13T20:33:17.991Z,,54,,,25.5,62.1,
2017-11-13T20:33:27.992Z,,54,,,25.6,62.6,
2017-11-13T20:33:37.983Z,,54,,,25.5,63.1,
2017-11-13T20:33:47.987Z,,54,,,25.7,63.3,
2017-11-13T20:33:57.992Z,,54,,,25.6,63.6,
2017-11-13T20:34:08.076Z,,54,,,25.9,64,
2017-11-13T20:34:17.986Z,,54,,,25.7,64.1,
2017-11-13T20:34:27.991Z,,54,,,25.9,64.4,
2017-11-13T20:34:37.985Z,,54,,,25.9,64.6,
2017-11-13T20:34:47.986Z,,54,,,26,64.8,
2017-11-13T20:34:57.994Z,,54,,,26.2,65.1,
2017-11-13T20:35:08.095Z,1,54,0,0,26.3,62.5,
2017-11-13T20:35:23.080Z,,54,,,26.2,61.3,
2017-11-13T20:35:33.091Z,,54,,,26.1,59.9,
2017-11-13T20:35:37.988Z,,54,,,26.2,58.9,
2017-11-13T20:35:47.992Z,,54,,,26.1,57.9,
2017-11-13T20:36:03.083Z,,54,,,26,57.3,
2017-11-13T20:36:08.092Z,,54,,,25.6,56.6,
2017-11-13T20:36:17.995Z,,54,,,25.7,55.9,
2017-11-13T20:36:27.985Z,,54,,,25.4,55.3,
2017-11-13T20:36:37.994Z,,54,,,25.5,54.8,
2017-11-13T20:36:47.985Z,,54,,,25.3,54.4,
2017-11-13T20:36:57.995Z,1,54,0,,24.7,53.7,
2017-11-13T20:37:08.087Z,,54,,39,25,57.2,
2017-11-13T20:37:17.984Z,,54,,29,24.8,58.1,
2017-11-13T20:37:27.987Z,,54,,,24.5,58.4,
2017-11-13T20:37:37.988Z,,54,,,25.3,59.6,
2017-11-13T20:37:47.988Z,,54,,30,25.3,60.1,
2017-11-13T20:37:57.990Z,,54,,30,25.5,61.1,
2017-11-13T20:38:08.082Z,,54,,29,25.5,61.5,
2017-11-13T20:38:17.993Z,,54,,,25.6,62,
2017-11-13T20:38:27.987Z,,54,,,25.7,62.5,
2017-11-13T20:38:37.992Z,,54,,,25.6,63.1,
2017-11-13T20:38:47.989Z,,54,,30,25.7,63.3,
2017-11-13T20:38:57.990Z,,54,,29,25.7,63.6,
2017-11-13T20:39:08.076Z,,54,,30,25.9,64,
2017-11-13T20:39:17.987Z,,54,,,25.9,64.1,
2017-11-13T20:39:27.988Z,,54,,29,25.9,64.4,
2017-11-13T20:39:37.990Z,,54,,,26.1,64.6,
2017-11-13T20:39:47.989Z,,54,,,26.1,64.7,
2017-11-13T20:39:58.063Z,,54,,,26.1,64.9,
2017-11-13T20:40:08.099Z,1,54,0,0,26.2,62.8,
2017-11-13T20:40:17.987Z,,54,,,26.3,61.5,
2017-11-13T20:40:27.992Z,,54,,,26.2,60.7,
2017-11-13T20:40:37.991Z,,54,,,26.1,58.9,
2017-11-13T20:40:53.080Z,,54,,,25.7,58.4,
2017-11-13T20:40:58.024Z,,54,,,26,57.6,
2017-11-13T20:41:08.085Z,,54,,,25.6,56.8,
2017-11-13T20:41:18.008Z,,54,,,25.5,55.9,
2017-11-13T20:41:27.991Z,,54,,,25.5,55.4,
2017-11-13T20:41:37.997Z,,54,,,25.1,54.9,
2017-11-13T20:41:47.997Z,,54,,,25,54.5,
2017-11-13T20:41:57.993Z,1,54,0,,24.7,53.8,
2017-11-13T20:42:13.141Z,,54,,39,24.5,57.3,
2017-11-13T20:42:17.989Z,,54,,29,24.5,58.1,
2017-11-13T20:42:27.994Z,,54,,,24.9,59,
2017-11-13T20:42:37.991Z,,54,,,25,59.7,
2017-11-13T20:42:47.989Z,,54,,,25.1,60.2,
2017-11-13T20:42:57.992Z,,54,,,25.3,61.1,
2017-11-13T20:43:08.093Z,,54,,,25.3,61.5,
2017-11-13T20:43:17.989Z,,54,,,25.3,62,
2017-11-13T20:43:27.994Z,,54,,,25.4,62.6,
2017-11-13T20:43:38.004Z,,54,,,25.5,63.1,
2017-11-13T20:43:47.996Z,,54,,,25.7,63.3,
2017-11-13T20:43:57.996Z,0,54,2,58,17.4,64.1,0
2017-11-13T20:44:09.215Z,,54,,51,56.7,60.2,
2017-11-13T20:44:17.995Z,,54,,30,58,59.8,
2017-11-13T20:44:27.999Z,,54,,35,57,58.6,
2017-11-13T20:44:37.994Z,,54,,30,56.4,57.9,
2017-11-13T20:44:47.994Z,,54,,33,56,57.2,
2017-11-13T20:44:57.995Z,,54,,39,55.6,57,
2017-11-13T20:45:08.085Z,,54,,52,55,,
2017-11-13T20:45:17.993Z,,54,,50,55.1,57.2,
2017-11-13T20:45:28.002Z,,54,,47,55,57.1,
2017-11-13T20:45:37.991Z,,54,,50,54.7,56.9,
2017-11-13T20:45:47.994Z,,54,,48,54.7,57,
2017-11-13T20:45:57.994Z,,54,,46,54.6,56.7,
2017-11-13T20:46:08.087Z,,54,,50,54.1,56.3,
2017-11-13T20:46:18.006Z,,54,,46,53.9,55.9,
2017-11-13T20:46:28.008Z,,54,,49,53.4,55.5,
2017-11-13T20:46:37.997Z,,54,,51,53.3,55.4,
2017-11-13T20:46:47.994Z,0,54,0,0,53.4,55.7,
2017-11-13T20:46:57.995Z,0,54,0,,53.4,54.4,
2017-11-13T20:47:08.090Z,,54,,,53.9,57.3,
2017-11-13T20:47:17.997Z,,54,,,54.4,59,
2017-11-13T20:47:29.225Z,,54,,,54.8,58.9,
2017-11-13T20:47:37.999Z,,54,,,54.8,58.6,
2017-11-13T20:47:47.997Z,1,54,0,,54.7,58,61
2017-11-13T20:47:58.000Z,1,54,0,41,54.4,57.4,
2017-11-13T20:48:08.089Z,,54,,30,53.8,61.3,
2017-11-13T20:48:17.999Z,,54,,,53.1,61.4,
2017-11-13T20:48:28.000Z,,54,,29,52.3,60.7,
2017-11-13T20:48:38.000Z,,54,,29,51.6,61.1,
2017-11-13T20:48:47.994Z,,54,,,51,61.2,
2017-11-13T20:48:57.996Z,,54,,30,50.4,61.1,
2017-11-13T20:49:08.086Z,,54,,29,49.9,60.8,
2017-11-13T20:49:17.995Z,,54,,,49.3,60.6,
2017-11-13T20:49:27.999Z,,54,,,48.8,60.5,
2017-11-13T20:49:38.141Z,,54,,,48.3,60.2,
2017-11-13T20:49:48.000Z,,54,,,47.7,60.1,
2017-11-13T20:49:57.998Z,,54,,,47.2,60,
2017-11-13T20:50:08.091Z,,54,,,46.7,,
2017-11-13T20:50:17.999Z,,54,,,46.3,,
2017-11-13T20:50:27.996Z,,54,,,45.9,60.1,
2017-11-13T20:50:38.002Z,,54,,,45.5,,
2017-11-13T20:50:48.001Z,,54,,,45.2,60.2,
2017-11-13T20:50:57.998Z,,54,,,44.8,,
2017-11-13T20:51:08.085Z,,54,,,44.4,60.4,
2017-11-13T20:51:17.994Z,,54,,,44.1,60.5,
2017-11-13T20:51:27.997Z,,54,,,43.8,,
2017-11-13T20:51:38.008Z,,54,,,43.6,60.6,
2017-11-13T20:51:47.999Z,,54,,,43.3,60.7,
2017-11-13T20:51:57.994Z,,,,,,60.8,
2017-11-13T20:52:08.093Z,,54,,30,42.9,61.1,
2017-11-13T20:52:17.994Z,,54,,29,42.6,,
2017-11-13T20:52:27.996Z,,54,,,42.5,61.3,
2017-11-13T20:52:37.998Z,,54,,30,42.3,61.4,
2017-11-13T20:52:47.994Z,,54,,,42.1,61.5,
2017-11-13T20:52:57.998Z,,54,,29,41.9,61.6,
2017-11-13T20:53:08.102Z,,54,,,41.7,61.8,
2017-11-13T20:53:17.994Z,,54,,,41.6,61.9,
2017-11-13T20:53:28.004Z,,54,,,41.5,62,
2017-11-13T20:53:37.996Z,,54,,,41.4,62.1,
2017-11-13T20:53:48.004Z,,54,,,41.3,62.2,
2017-11-13T20:53:57.995Z,,54,,,41.2,62.4,
2017-11-13T20:54:08.093Z,,54,,,40.9,62.5,
2017-11-13T20:54:18.000Z,,54,,,40.8,62.6,
2017-11-13T20:54:28.089Z,,54,,,40.7,62.7,
2017-11-13T20:54:38.003Z,,54,,,40.6,62.8,
2017-11-13T20:54:47.998Z,,54,,30,40.5,62.9,
2017-11-13T20:54:57.996Z,,54,,29,40.4,63.1,
2017-11-13T20:55:08.095Z,,54,,,40.4,,
2017-11-13T20:55:17.997Z,,54,,,40.4,63.2,
2017-11-13T20:55:27.997Z,,54,,,40.4,,
2017-11-13T20:55:37.998Z,,54,,,40.3,63.3,
2017-11-13T20:55:48.000Z,,54,,,40.3,63.4,
2017-11-13T20:55:57.997Z,,54,,,40.2,,
2017-11-13T20:56:08.097Z,,54,,,40.2,63.5,
2017-11-13T20:56:17.998Z,,54,,,40.1,,
2017-11-13T20:56:28.008Z,,54,,,40,63.6,
2017-11-13T20:56:43.097Z,,54,,30,40,,
2017-11-13T20:56:48.008Z,,54,,29,39.9,63.8,
2017-11-13T20:56:58.003Z,,54,,,39.9,,
2017-11-13T20:57:08.099Z,,54,,,39.9,63.9,
2017-11-13T20:57:18.000Z,,54,,,39.8,,
2017-11-13T20:57:28.002Z,,54,,,39.8,64,
2017-11-13T20:57:37.999Z,,54,,,39.8,,
2017-11-13T20:57:47.999Z,,54,,,39.8,64.1,
2017-11-13T20:57:57.999Z,,54,,,39.8,,
2017-11-13T20:58:08.088Z,,54,,30,39.7,64.2,
2017-11-13T20:58:18.164Z,,54,,,39.7,,
2017-11-13T20:58:28.000Z,,54,,29,39.7,64.4,
2017-11-13T20:58:38.007Z,,54,,,39.7,,
2017-11-13T20:58:47.999Z,,54,,,39.7,64.5,
2017-11-13T20:58:58.001Z,,54,,,39.7,,
2017-11-13T20:59:08.099Z,,54,,,39.6,64.6,
2017-11-13T20:59:17.999Z,,54,,,39.6,64.7,
2017-11-13T20:59:28.000Z,,54,,,39.6,,
2017-11-13T20:59:38.006Z,,54,,30,39.6,64.8,
2017-11-13T20:59:48.001Z,,54,,29,39.6,,
2017-11-13T20:59:58.000Z,,54,,,39.6,64.9,
2017-11-13T21:00:08.088Z,1,54,0,0,39.6,64.7,
2017-11-13T21:00:18.002Z,,54,,,39.6,61.8,
2017-11-13T21:00:28.155Z,,54,,,39.6,60.9,
2017-11-13T21:00:38.003Z,,54,,,39.6,59.6,
2017-11-13T21:00:48.004Z,,54,,,39.6,58.6,
2017-11-13T21:00:58.002Z,,54,,,39.5,57.8,
2017-11-13T21:01:08.108Z,,54,,,39.4,56.9,
2017-11-13T21:01:18.004Z,,54,,,39.3,56.4,
2017-11-13T21:01:28.001Z,,54,,,39.2,55.9,
2017-11-13T21:01:38.006Z,,54,,,39.1,55.3,
2017-11-13T21:01:48.006Z,1,54,0,44,38.9,54.9,
2017-11-13T21:01:58.006Z,,,,38,,58.3,
2017-11-13T21:02:08.107Z,,54,,30,38.6,58.7,
2017-11-13T21:02:18.002Z,,54,,29,38.7,59.5,
2017-11-13T21:02:28.008Z,,54,,,38.6,60.4,
2017-11-13T21:02:38.005Z,,54,,,38.6,61.1,
2017-11-13T21:02:53.101Z,,54,,,38.6,61.4,
2017-11-13T21:02:58.005Z,,54,,,38.6,62,
2017-11-13T21:03:13.224Z,,54,,,38.6,62.4,
2017-11-13T21:03:23.196Z,,54,,,38.6,62.8,
2017-11-13T21:03:33.197Z,,54,,,38.6,63.1,
2017-11-13T21:03:38.011Z,,54,,30,38.6,63.4,
2017-11-13T21:03:48.010Z,,54,,29,38.6,63.6,
2017-11-13T21:04:03.195Z,,54,,,38.6,63.9,
2017-11-13T21:04:13.278Z,,54,,30,38.6,64.1,
2017-11-13T21:04:23.121Z,,54,,29,38.7,64.2,
2017-11-13T21:04:33.097Z,,54,,,38.7,64.5,
2017-11-13T21:04:38.007Z,,54,,,38.6,64.6,
2017-11-13T21:04:48.007Z,,54,,,38.6,64.7,
2017-11-13T21:04:58.013Z,,54,,,38.6,64.8,
2017-11-13T21:05:08.184Z,,54,,29,38.6,65.1,
2017-11-13T21:05:18.008Z,1,54,0,0,38.6,62.6,
2017-11-13T21:05:33.211Z,,54,,,38.6,60.9,
2017-11-13T21:05:38.007Z,,54,,,38.5,59.7,
2017-11-13T21:05:48.010Z,,54,,,38.5,58.8,
2017-11-13T21:05:58.008Z,,54,,,38.4,57.9,
2017-11-13T21:06:08.173Z,,54,,,38.2,57.3,
2017-11-13T21:06:18.003Z,,54,,,38.1,56.6,
2017-11-13T21:06:28.005Z,,54,,,38.1,55.9,
2017-11-13T21:06:38.010Z,,54,,,37.8,55.4,
2017-11-13T21:06:48.007Z,,54,,,37.8,54.9,
2017-11-13T21:06:58.005Z,1,54,0,40,37.6,58,
2017-11-13T21:07:08.112Z,,54,,29,37.5,58.9,
2017-11-13T21:07:18.008Z,1,54,0,29,37.4,59.3,61
2017-11-13T21:07:28.004Z,,54,,,37.3,60.2,
2017-11-13T21:07:38.004Z,,54,,30,37.3,60.8,
2017-11-13T21:07:48.005Z,,54,,29,37.3,61.5,
2017-11-13T21:07:58.006Z,,54,,30,37.3,62,
2017-11-13T21:08:08.100Z,,54,,29,37.4,62.5,
2017-11-13T21:08:18.009Z,,54,,,37.3,63.1,
2017-11-13T21:08:28.008Z,,54,,30,37.2,63.3,
2017-11-13T21:08:38.029Z,,54,,29,37.2,63.6,
2017-11-13T21:08:48.030Z,,54,,,37.2,64,
2017-11-13T21:08:58.010Z,,54,,,37.2,64.1,
2017-11-13T21:09:08.106Z,,54,,,37.2,64.4,
2017-11-13T21:09:18.011Z,,54,,,37.2,64.6,
2017-11-13T21:09:28.011Z,,54,,,37.4,64.8,
2017-11-13T21:09:43.124Z,,54,,,37.3,65.1,
2017-11-13T21:09:48.053Z,1,54,0,0,37.4,62.7,
2017-11-13T21:09:58.068Z,,54,,,37.4,61.4,
2017-11-13T21:10:08.226Z,,54,,,37.4,60,
2017-11-13T21:10:18.019Z,,54,,,37.3,58.9,
2017-11-13T21:10:28.007Z,,54,,,37.3,58.4,
2017-11-13T21:10:38.006Z,,54,,,37.1,57.7,
2017-11-13T21:10:53.124Z,,54,,,36.9,56.9,
2017-11-13T21:10:58.026Z,,54,,,36.9,56.4,
2017-11-13T21:11:08.133Z,,54,,,36.7,55.7,
2017-11-13T21:11:23.128Z,,54,,,36.6,55.3,
2017-11-13T21:11:38.304Z,,54,,,36.5,54.9,
2017-11-13T21:11:38.397Z,,54,,,36.4,54.5,
2017-11-13T21:11:53.204Z,,54,,,36.3,54,
2017-11-13T21:11:58.013Z,1,54,0,40,36.2,57.3,
2017-11-13T21:12:13.194Z,,54,,29,36,58.4,
2017-11-13T21:12:23.205Z,,54,,,36,59,
2017-11-13T21:12:28.006Z,,54,,,36,60,
2017-11-13T21:12:43.108Z,,54,,30,36,60.6,
2017-11-13T21:12:48.011Z,,54,,29,36,61.3,
2017-11-13T21:12:58.014Z,,54,,30,36,62,
2017-11-13T21:13:13.206Z,,54,,29,36.1,62.5,
2017-11-13T21:13:18.015Z,,54,,,36,63.1,
2017-11-13T21:13:28.018Z,,54,,,36,63.3,
2017-11-13T21:13:38.041Z,,54,,,36,63.8,
2017-11-13T21:13:53.198Z,,54,,,36,64,
2017-11-13T21:14:03.097Z,,54,,,35.9,64.4,
2017-11-13T21:14:08.102Z,,54,,,35.8,64.6,
2017-11-13T21:14:18.012Z,,54,,,35.8,64.8,
2017-11-13T21:14:28.013Z,1,54,0,0,35.9,63.9,
2017-11-13T21:14:43.104Z,,54,,,35.9,61.8,
2017-11-13T21:14:48.018Z,,54,,,35.9,60.9,
2017-11-13T21:15:03.120Z,,54,,,35.9,59.8,
2017-11-13T21:15:08.101Z,,54,,,35.7,58.8,
2017-11-13T21:15:18.013Z,,54,,,35.6,57.9,
2017-11-13T21:15:28.013Z,,54,,,35.4,57.2,
2017-11-13T21:15:38.034Z,,54,,,35.3,56.6,
2017-11-13T21:15:48.008Z,,54,,,35.2,55.9,
2017-11-13T21:15:58.017Z,,54,,,35.2,55.5,
2017-11-13T21:16:08.187Z,,54,,,35.2,54.9,
2017-11-13T21:16:18.016Z,,54,,,35.1,54.6,
2017-11-13T21:16:28.177Z,,54,,,34.8,54.3,
2017-11-13T21:16:38.010Z,,54,,,34.6,53.9,
2017-11-13T21:16:48.025Z,,54,,,34.6,53.6,
2017-11-13T21:16:58.020Z,1,54,0,39,34.5,57.1,
2017-11-13T21:17:08.100Z,,54,,29,34.4,57.9,
2017-11-13T21:17:18.009Z,,54,,,34.4,58.2,
2017-11-13T21:17:28.012Z,,54,,,34.4,59.6,
2017-11-13T21:17:38.012Z,,54,,,34.5,60.1,
2017-11-13T21:17:48.014Z,,54,,,34.5,61.1,
2017-11-13T21:17:58.012Z,,54,,30,34.6,61.6,
2017-11-13T21:18:08.242Z,,54,,29,34.6,62.1,
2017-11-13T21:18:18.012Z,,54,,,34.6,62.7,
2017-11-13T21:18:33.112Z,,54,,,34.7,63.1,
2017-11-13T21:18:38.013Z,,54,,,34.7,63.4,
2017-11-13T21:18:53.212Z,,54,,,34.7,63.8,
2017-11-13T21:18:58.015Z,,54,,,34.8,64.1,
2017-11-13T21:19:13.213Z,,54,,30,34.8,64.4,
2017-11-13T21:19:23.213Z,,54,,29,34.8,64.6,
2017-11-13T21:19:28.010Z,,54,,,34.8,64.8,
2017-11-13T21:19:43.035Z,1,54,0,0,34.9,63.8,
2017-11-13T21:19:53.213Z,,54,,,34.9,61.8,
2017-11-13T21:20:03.117Z,,54,,,34.8,60.9,
2017-11-13T21:20:08.183Z,,54,,,34.8,59.8,
2017-11-13T21:20:18.027Z,,54,,,34.7,58.8,
2017-11-13T21:20:33.125Z,,54,,,34.7,57.9,
2017-11-13T21:20:43.315Z,,54,,,34.7,57.2,
2017-11-13T21:20:48.021Z,,54,,,34.7,56.6,
2017-11-13T21:20:58.016Z,,54,,,34.7,55.9,
2017-11-13T21:21:08.126Z,,54,,,34.7,55.4,
2017-11-13T21:21:18.015Z,,54,,,34.5,54.9,
2017-11-13T21:21:28.012Z,,54,,,34.4,54.6,
2017-11-13T21:21:43.319Z,,54,,,34.4,54.1,
2017-11-13T21:21:48.023Z,,54,,,34.4,53.7,
2017-11-13T21:22:03.318Z,1,54,0,40,34.2,57,
2017-11-13T21:22:13.317Z,,54,,29,34.1,58.2,
2017-11-13T21:22:23.216Z,,54,,,34.2,58.4,
2017-11-13T21:22:28.016Z,,54,,,34.2,59.7,
2017-11-13T21:22:38.027Z,,54,,,34.3,60.2,
2017-11-13T21:22:58.217Z,,54,,,34.3,61.2,
2017-11-13T21:22:58.318Z,,54,,,34.4,61.8,
2017-11-13T21:23:13.342Z,,54,,,34.4,62.4,
2017-11-13T21:23:23.079Z,,54,,30,34.5,62.8,
2017-11-13T21:23:28.024Z,,54,,29,34.6,63.2,
2017-11-13T21:23:43.129Z,,54,,,34.6,63.5,
2017-11-13T21:23:48.019Z,,54,,,34.7,64,
2017-11-13T21:23:58.020Z,,54,,,34.7,64.2,
2017-11-13T21:24:08.150Z,,54,,,34.7,64.5,
2017-11-13T21:24:18.014Z,,54,,30,34.7,64.7,
2017-11-13T21:24:28.015Z,,54,,0,34.7,65.1,
2017-11-13T21:24:38.012Z,1,54,0,,34.8,62.7,
2017-11-13T21:24:53.124Z,,54,,,34.8,61.3,
2017-11-13T21:24:58.013Z,,54,,,34.8,59.9,
2017-11-13T21:25:08.143Z,,54,,,34.7,58.9,
2017-11-13T21:25:18.015Z,,54,,,34.7,58.3,
2017-11-13T21:25:28.018Z,,54,,,34.6,57.6,
2017-11-13T21:25:38.016Z,,54,,,34.6,56.8,
2017-11-13T21:25:48.014Z,,54,,,34.6,56.2,
2017-11-13T21:25:58.016Z,,54,,,34.6,55.6,
2017-11-13T21:26:08.149Z,,54,,,34.6,55.1,
2017-11-13T21:26:18.014Z,,54,,,34.5,54.7,
2017-11-13T21:26:28.021Z,,54,,,34.3,54.4,
2017-11-13T21:26:38.019Z,,54,,,34.3,53.9,
2017-11-13T21:26:48.019Z,,54,,,34.3,53.6,
2017-11-13T21:26:58.018Z,1,54,0,38,34.2,57.1,
2017-11-13T21:27:08.231Z,,54,,29,34.1,58,
2017-11-13T21:27:18.025Z,,54,,29,34.2,58.2,
2017-11-13T21:27:28.017Z,,54,,,34.2,59.6,
2017-11-13T21:27:38.018Z,,54,,30,34.3,60.1,
2017-11-13T21:27:48.083Z,,54,,29,34.3,61.1,
2017-11-13T21:27:58.015Z,,54,,,34.3,61.6,
2017-11-13T21:28:08.122Z,,54,,29,34.3,62.2,
2017-11-13T21:28:18.018Z,,54,,,34.4,62.7,
2017-11-13T21:28:28.022Z,,54,,30,34.5,63.2,
2017-11-13T21:28:38.015Z,,54,,29,34.5,63.5,
2017-11-13T21:28:48.021Z,,54,,30,34.6,63.9,
2017-11-13T21:29:03.130Z,,54,,29,34.6,64.1,
2017-11-13T21:29:08.114Z,,54,,,34.6,64.5,
2017-11-13T21:29:18.024Z,,54,,,34.7,64.7,
2017-11-13T21:29:28.023Z,,54,,,34.7,64.9,
2017-11-13T21:29:38.024Z,1,54,0,0,34.7,62.8,
2017-11-13T21:29:48.075Z,,54,,,34.8,61.5,
2017-11-13T21:29:58.018Z,,54,,,34.8,60.7,
2017-11-13T21:30:08.106Z,,54,,,34.7,59.4,
2017-11-13T21:30:18.028Z,,54,,,34.8,58.6,
2017-11-13T21:30:28.019Z,,54,,,34.7,57.8,
2017-11-13T21:30:38.020Z,,54,,,34.6,56.9,
2017-11-13T21:30:48.017Z,,54,,,34.5,56.4,
2017-11-13T21:30:58.018Z,,54,,,34.5,55.7,
2017-11-13T21:31:08.131Z,,54,,,34.4,55.2,
2017-11-13T21:31:18.021Z,,54,,,34.3,54.8,
2017-11-13T21:31:28.017Z,,54,,,34.3,54.4,
2017-11-13T21:31:38.018Z,,54,,,34.2,53.9,
2017-11-13T21:31:48.022Z,,54,,,34.2,53.6,
2017-11-13T21:31:58.027Z,1,54,0,38,34.1,57.2,
2017-11-13T21:32:08.124Z,,54,,29,33.9,58.1,
2017-11-13T21:32:18.021Z,,54,,,33.9,58.3,
2017-11-13T21:32:28.017Z,,54,,,33.9,59.6,
2017-11-13T21:32:38.020Z,,54,,30,34,60.2,
2017-11-13T21:32:48.023Z,,54,,29,34.1,61.1,
2017-11-13T21:32:58.018Z,,54,,,34.2,61.6,
2017-11-13T21:33:08.130Z,,54,,,34.2,62.2,
2017-11-13T21:33:18.028Z,,54,,,34.2,62.7,
2017-11-13T21:33:34.145Z,,54,,30,34.3,63.2,
2017-11-13T21:33:38.020Z,,54,,29,34.3,63.5,
2017-11-13T21:33:53.229Z,,54,,,34.3,64,
2017-11-13T21:34:03.230Z,,54,,,34.4,64.1,
2017-11-13T21:34:08.141Z,,54,,,34.5,64.5,
2017-11-13T21:34:23.130Z,,54,,,34.4,64.7,
2017-11-13T21:34:28.034Z,,54,,,34.4,64.9,
2017-11-13T21:34:38.040Z,1,54,0,0,34.5,62.9,
2017-11-13T21:34:48.021Z,,54,,,34.5,61.5,
2017-11-13T21:34:58.022Z,,54,,,34.4,60.6,
2017-11-13T21:35:08.111Z,,54,,,34.3,59.4,
2017-11-13T21:35:18.030Z,,54,,,34.4,58.5,
2017-11-13T21:35:28.023Z,,54,,,34.3,57.7,
2017-11-13T21:35:38.023Z,,54,,,34.3,56.9,
2017-11-13T21:35:48.021Z,,54,,,34.3,56.3,
2017-11-13T21:35:58.019Z,,54,,,34.3,55.7,
2017-11-13T21:36:08.117Z,,54,,,34.2,55.2,
2017-11-13T21:36:18.040Z,,54,,,34.2,54.8,
2017-11-13T21:36:28.021Z,,54,,,34.1,54.4,
2017-11-13T21:36:38.023Z,,54,,,34.1,53.9,
2017-11-13T21:36:48.024Z,,54,,,34,53.6,
2017-11-13T21:36:58.031Z,1,54,0,38,33.9,57.1,
2017-11-13T21:37:08.129Z,,54,,29,33.8,58,
2017-11-13T21:37:18.025Z,,54,,,33.9,58.3,
2017-11-13T21:37:28.039Z,,54,,30,33.9,59.6,
2017-11-13T21:37:38.024Z,,54,,29,34,60.1,
2017-11-13T21:37:48.026Z,,54,,,34,61.1,
2017-11-13T21:37:58.026Z,,54,,,34.1,61.5,
2017-11-13T21:38:08.198Z,,54,,,34.1,62.2,
2017-11-13T21:38:18.023Z,,54,,,34.2,62.7,
2017-11-13T21:38:28.139Z,,54,,,34.3,63.1,
2017-11-13T21:38:38.022Z,,54,,,34.4,63.4,
2017-11-13T21:38:48.022Z,,54,,,34.3,63.8,
2017-11-13T21:38:58.024Z,,54,,,34.3,64.1,
2017-11-13T21:39:08.125Z,,54,,,34.4,64.4,
2017-11-13T21:39:18.129Z,,54,,,34.4,64.6,
2017-11-13T21:39:28.022Z,,54,,30,34.5,64.8,
2017-11-13T21:39:38.027Z,1,54,0,0,34.5,63.6,
2017-11-13T21:39:48.025Z,,54,,,34.6,61.6,
2017-11-13T21:39:58.027Z,,54,,,34.6,60.8,
2017-11-13T21:40:08.123Z,,54,,,34.6,59.5,
2017-11-13T21:40:18.029Z,,54,,,34.6,58.6,
2017-11-13T21:40:28.026Z,,54,,,34.5,57.9,
2017-11-13T21:40:38.024Z,,54,,,34.4,56.9,
2017-11-13T21:40:48.025Z,,54,,,34.4,56.4,
2017-11-13T21:40:58.023Z,,54,,,34.4,55.9,
2017-11-13T21:41:08.128Z,,54,,,34.4,55.3,
2017-11-13T21:41:18.024Z,,54,,,34.3,54.8,
2017-11-13T21:41:28.025Z,,54,,,34.2,54.4,
2017-11-13T21:41:38.026Z,,54,,,34.1,53.9,
2017-11-13T21:41:48.028Z,,54,,,34.1,53.6,
2017-11-13T21:41:58.027Z,1,54,0,41,34,56.5,
2017-11-13T21:42:08.137Z,,54,,29,33.9,58.1,
2017-11-13T21:42:18.023Z,,54,,,33.8,58.3,
2017-11-13T21:42:28.030Z,,54,,29,33.8,59.6,
2017-11-13T21:42:38.028Z,,54,,,33.8,60.2,
2017-11-13T21:42:48.027Z,,54,,30,34,61.1,
2017-11-13T21:42:58.024Z,,54,,29,34.1,61.6,
2017-11-13T21:43:08.130Z,,54,,,34.3,62.2,
2017-11-13T21:43:18.052Z,,54,,,34.3,62.7,
2017-11-13T21:43:28.027Z,,54,,30,34.3,63.2,
2017-11-13T21:43:38.032Z,,54,,29,34.3,63.5,
2017-11-13T21:43:48.026Z,,54,,30,34.2,63.9,
2017-11-13T21:43:58.030Z,,54,,29,34.2,64.1,
