Time,HwTOutlet,PrimT,ChActive,PrimTSet,ActPow,HwActive,HwTSet
2017-12-02T20:24:47.798Z,22.8,,,,,,54
2017-12-02T20:24:57.704Z,22.7,,,,,,54
2017-12-02T20:25:07.701Z,22.6,39.7,,,,,54
2017-12-02T20:25:17.704Z,22.5,,,,,,54
2017-12-02T20:25:27.706Z,22.4,,,,,,54
2017-12-02T20:25:37.704Z,22.2,,,,,,54
2017-12-02T20:25:47.797Z,22.2,39.8,,,,,54
2017-12-02T20:25:57.708Z,22.1,,,,,,54
2017-12-02T20:26:07.704Z,22,,,,,,54
2017-12-02T20:26:17.702Z,22,,,,,,54
2017-12-02T20:26:27.705Z,21.9,,,,,,54
2017-12-02T20:26:37.725Z,21.9,,,,,,54
2017-12-02T20:26:47.903Z,21.7,,,,,,54
2017-12-02T20:26:57.703Z,21.7,,,,,,54
2017-12-02T20:27:07.703Z,21.6,,,,,,54
2017-12-02T20:27:17.708Z,21.5,,,,,,54
2017-12-02T20:27:27.710Z,21.5,,,,,,54
2017-12-02T20:27:37.738Z,21.3,,,,,,54
2017-12-02T20:27:47.794Z,21.3,,,,,,54
2017-12-02T20:27:57.711Z,21.3,,,,,,54
2017-12-02T20:28:07.746Z,21.2,39.7,,,,,54
2017-12-02T20:28:17.709Z,21.2,,,,,,54
2017-12-02T20:28:27.708Z,21.2,,,,,,54
2017-12-02T20:28:37.707Z,21.1,,,,,,54
2017-12-02T20:28:47.784Z,21.1,,,,,,54
2017-12-02T20:29:24.674Z,20.8,,,,,,54
2017-12-02T20:29:27.708Z,20.8,39.6,,,,,54
2017-12-02T20:29:37.706Z,20.8,,,,,,54
2017-12-02T20:29:47.816Z,20.6,,,,,,54
2017-12-02T20:29:57.708Z,20.6,,,,,,54
2017-12-02T20:30:07.707Z,20.6,,,,,,54
2017-12-02T20:30:17.707Z,20.6,39.5,,,,,54
2017-12-02T20:30:27.712Z,20.6,,,,,,54
2017-12-02T20:30:37.704Z,20.5,,,,,,54
2017-12-02T20:30:47.800Z,20.5,40.3,1,,44,0,54
2017-12-02T20:30:57.725Z,20.4,44.6,,,33,,54
2017-12-02T20:31:07.708Z,20.6,43.3,,,29,,54
2017-12-02T20:31:17.708Z,21.2,43.2,,,,,54
2017-12-02T20:31:27.718Z,21.7,44,,,,,54
2017-12-02T20:31:37.710Z,22.1,43.8,,,,,54
2017-12-02T20:31:47.816Z,22.6,44,,,30,,54
2017-12-02T20:31:57.708Z,23.1,43.9,,,29,,54
2017-12-02T20:32:07.711Z,23.4,43.9,,,30,,54
2017-12-02T20:32:17.707Z,23.8,44,,,29,,54
2017-12-02T20:32:27.706Z,24.2,44.1,,,,,54
2017-12-02T20:32:37.705Z,24.3,,,,,,54
2017-12-02T20:32:47.799Z,24.5,44.2,,,30,,54
2017-12-02T20:32:57.706Z,24.7,,,,29,,54
2017-12-02T20:33:07.709Z,24.8,,,,,,54
2017-12-02T20:33:17.707Z,24.9,,,,,,54
2017-12-02T20:33:27.708Z,24.9,,,,,,54
2017-12-02T20:33:37.710Z,25,44.1,,,30,,54
2017-12-02T20:33:47.806Z,25,,,,29,,54
2017-12-02T20:33:57.712Z,25.1,,,,30,,54
2017-12-02T20:34:07.711Z,25.1,44.2,,,29,,54
2017-12-02T20:34:17.710Z,25.3,44.3,,,30,,54
2017-12-02T20:34:27.713Z,25.3,44.4,,,29,,54
2017-12-02T20:34:37.715Z,25.4,44.5,,,,,54
2017-12-02T20:34:47.804Z,25.4,,,,30,,54
2017-12-02T20:34:57.711Z,25.5,44.6,,,,,54
2017-12-02T20:35:07.707Z,25.5,44.8,,,29,,54
2017-12-02T20:35:17.710Z,25.5,44.9,,,,,54
2017-12-02T20:35:27.712Z,25.6,45,,,,,54
2017-12-02T20:35:37.712Z,25.7,45.1,,,,,54
2017-12-02T20:35:47.806Z,25.9,45.2,,,,,54
2017-12-02T20:35:57.712Z,26,45.3,,,,,54
2017-12-02T20:36:07.711Z,26,45.4,,,,,54
2017-12-02T20:36:17.707Z,26.1,45.5,,,,,54
2017-12-02T20:36:27.709Z,26.1,45.6,,,,,54
2017-12-02T20:36:37.719Z,26.2,45.7,,,,,54
2017-12-02T20:36:47.806Z,26.3,45.9,,,,,54
2017-12-02T20:36:57.715Z,26.3,46,,,,,54
2017-12-02T20:37:07.709Z,26.5,46.1,,,,,54
2017-12-02T20:37:17.710Z,26.5,46.2,1,61,29,0,54
2017-12-02T20:37:27.709Z,26.6,46.3,,,,,54
2017-12-02T20:37:37.708Z,26.7,46.4,,,,,54
2017-12-02T20:37:47.885Z,26.8,46.5,,,,,54
2017-12-02T20:37:57.713Z,26.8,46.6,,,30,,54
2017-12-02T20:38:07.712Z,26.9,46.7,,,,,54
2017-12-02T20:38:17.713Z,26.9,46.8,,,29,,54
2017-12-02T20:38:28.727Z,27.1,46.9,,,,,54
2017-12-02T20:38:37.713Z,27.1,47,,,,,54
2017-12-02T20:38:47.802Z,27.1,47.1,,,,,54
2017-12-02T20:38:57.719Z,27.2,46.9,1,,0,0,54
2017-12-02T20:39:07.728Z,27.3,44.7,,,,,54
2017-12-02T20:39:17.725Z,27.3,43.7,,,,,54
2017-12-02T20:39:34.932Z,27.1,43.1,,,,,54
2017-12-02T20:39:37.717Z,26.9,42.3,,,,,54
2017-12-02T20:39:48.831Z,26.8,41.7,,,,,54
2017-12-02T20:39:57.714Z,26.7,41.3,,,,,54
2017-12-02T20:40:07.709Z,26.6,40.9,,,,,54
2017-12-02T20:40:17.713Z,26.5,40.5,0,0,,2,54
2017-12-02T20:40:27.724Z,15,40.6,0,,76,2,54
2017-12-02T20:40:37.721Z,39.4,44.1,,,69,,54
2017-12-02T20:40:48.105Z,41.9,46.5,,,104,,54
2017-12-02T20:40:57.714Z,46.7,51.7,,,97,,54
2017-12-02T20:41:07.716Z,50.5,55.3,,,90,,54
2017-12-02T20:41:17.714Z,53.7,57.2,,,79,,54
2017-12-02T20:41:27.712Z,55.6,58.3,,,60,,54
2017-12-02T20:41:37.731Z,55.2,56.6,,,38,,54
2017-12-02T20:41:47.791Z,53.8,55.5,,,47,,54
2017-12-02T20:41:57.715Z,53.3,55.1,,,46,,54
2017-12-02T20:42:07.730Z,53.7,,,,49,,54
2017-12-02T20:42:17.716Z,53.7,,,,,,54
2017-12-02T20:42:27.716Z,,55.2,,,50,,
2017-12-02T20:42:37.713Z,53.8,55.3,,,51,,54
2017-12-02T20:42:47.838Z,53.8,55.4,,,52,,54
2017-12-02T20:42:57.713Z,53.9,55.5,,,,,54
2017-12-02T20:43:07.723Z,54,55.6,,,53,,54
2017-12-02T20:43:17.787Z,54.1,55.7,,,51,,54
2017-12-02T20:43:27.721Z,54.3,,,,48,,54
2017-12-02T20:43:37.719Z,54.3,55.6,,,61,,54
2017-12-02T20:43:47.802Z,53.7,55.7,,,56,,54
2017-12-02T20:43:57.714Z,53.6,,,,59,,54
2017-12-02T20:44:07.715Z,53.6,56,,,61,,54
2017-12-02T20:44:17.715Z,53.7,56.1,,,62,,54
2017-12-02T20:44:27.722Z,53.9,56.3,,,,,54
2017-12-02T20:44:37.716Z,54.2,56.5,,,59,,54
2017-12-02T20:44:47.802Z,54.4,,,,57,,54
2017-12-02T20:44:57.725Z,54.3,56.3,,,55,,54
2017-12-02T20:45:07.713Z,54.1,56.1,,,56,,54
2017-12-02T20:45:17.712Z,53.7,55.3,0,,0,0,54
2017-12-02T20:45:27.720Z,53.6,53.5,,,,,54
2017-12-02T20:45:37.721Z,54,49.1,,,,,54
2017-12-02T20:45:47.807Z,53.3,52.6,,,,,54
2017-12-02T20:45:57.720Z,52.2,54.7,,,,,54
2017-12-02T20:46:12.822Z,50.9,55.2,,,,,54
2017-12-02T20:46:17.713Z,49.9,55.4,1,61,,0,54
2017-12-02T20:47:02.249Z,48.7,55.5,,,,,54
2017-12-02T20:47:02.250Z,48.3,,,,,,54
2017-12-02T20:47:07.713Z,48.3,,,,,,54
2017-12-02T20:47:17.716Z,48.2,,,,,,54
2017-12-02T20:47:27.713Z,48,,,,,,54
2017-12-02T20:47:37.722Z,47.7,,,,,,54
2017-12-02T20:47:47.812Z,47.2,,,,,,54
2017-12-02T20:48:02.832Z,46.6,,,,,,54
2017-12-02T20:48:07.726Z,45.7,,,,,,54
2017-12-02T20:48:17.717Z,44.3,,,,,,54
2017-12-02T20:48:27.715Z,43.3,,,,,,54
2017-12-02T20:48:37.720Z,42.3,,,,,,54
2017-12-02T20:48:47.805Z,41.5,,,,,,54
2017-12-02T20:48:57.721Z,39.4,54.5,0,0,,2,54
2017-12-02T20:49:07.728Z,49.1,49.6,0,,0,0,54
2017-12-02T20:49:17.718Z,49.3,49.8,,,,,54
2017-12-02T20:49:27.719Z,,49.4,,,,,
2017-12-02T20:49:37.725Z,49.7,49.1,,,,,54
2017-12-02T20:49:47.806Z,49.8,49,,,,,54
2017-12-02T20:49:57.727Z,49.8,,,,,,54
2017-12-02T20:50:07.716Z,49.6,,1,61,,0,54
2017-12-02T20:50:17.725Z,48.8,,0,5,,0,54
2017-12-02T20:50:27.720Z,47.3,,,,,,54
2017-12-02T20:50:37.717Z,44.9,,,,,,54
2017-12-02T20:50:47.810Z,42.5,48.9,1,61,,0,54
2017-12-02T20:50:57.723Z,40.1,48.9,,,,,54
2017-12-02T20:51:07.717Z,38,,,,,,54
2017-12-02T20:51:17.720Z,35.8,,,,,,54
2017-12-02T20:51:27.717Z,,48.8,,,,,
2017-12-02T20:51:37.716Z,32.6,,,,,,54
2017-12-02T20:51:47.810Z,31.2,,,,,,54
2017-12-02T20:51:57.716Z,29.6,48.7,,,,,54
2017-12-02T20:52:07.722Z,28.4,,,,,,54
2017-12-02T20:52:17.724Z,27.4,,,,,,54
2017-12-02T20:52:27.722Z,26.5,48.6,,,,,54
2017-12-02T20:52:37.724Z,25.7,,,,,,54
2017-12-02T20:52:47.802Z,25.1,,,,,,54
2017-12-02T20:52:57.738Z,24.2,,,,,,54
2017-12-02T20:53:07.717Z,23.9,48.7,,,,,54
2017-12-02T20:53:17.722Z,23.3,,,,,,54
2017-12-02T20:53:27.719Z,22.8,,,,,,54
2017-12-02T20:53:37.723Z,22.5,48.8,,,,,54
2017-12-02T20:53:47.803Z,22.1,48.9,,,,,54
2017-12-02T20:53:57.743Z,21.9,,,,,,54
2017-12-02T20:54:07.723Z,21.6,49,,,,,54
2017-12-02T20:54:17.719Z,21.3,,,,,,54
2017-12-02T20:54:27.718Z,21.1,49.1,,,,,54
2017-12-02T20:54:37.723Z,20.9,,,,,,54
2017-12-02T20:54:47.816Z,20.6,,,,,,54
2017-12-02T20:54:59.007Z,20.5,,,,,,54
2017-12-02T20:55:07.718Z,20.2,,,,,,54
2017-12-02T20:55:17.723Z,20.2,,,,,,54
2017-12-02T20:55:27.723Z,20.1,49,,,,,54
2017-12-02T20:55:37.724Z,19.8,,,,,,54
2017-12-02T20:55:47.817Z,19.7,,,,,,54
2017-12-02T20:55:57.729Z,19.7,,,,,,54
2017-12-02T20:56:07.719Z,19.6,48.9,,,,,54
2017-12-02T20:56:17.723Z,19.6,48.9,,,,,54
2017-12-02T20:56:37.738Z,19.3,,,,,,54
2017-12-02T20:56:47.809Z,19,48.8,,,,,54
2017-12-02T20:56:57.721Z,18.8,,,,,,54
2017-12-02T20:57:07.727Z,18.6,,,,,,54
2017-12-02T20:57:17.725Z,18.8,48.7,,,,,54
2017-12-02T20:57:37.727Z,18.6,48.6,,,,,54
2017-12-02T20:57:47.810Z,18.6,,,,,,54
2017-12-02T20:57:57.741Z,18.5,,,,,,54
2017-12-02T20:58:07.729Z,18.2,48.5,,,,,54
2017-12-02T20:58:17.728Z,17.9,,,,,,54
2017-12-02T20:58:27.720Z,17.8,,,,,,54
2017-12-02T20:58:37.741Z,17.5,48.4,,,,,54
2017-12-02T20:58:47.814Z,17.4,,,,,,54
2017-12-02T20:58:57.726Z,17.3,,,,,,54
2017-12-02T20:59:07.720Z,17.1,48.3,,,,,54
2017-12-02T20:59:17.732Z,17,,,,,,54
2017-12-02T20:59:27.721Z,16.8,,,,,,54
2017-12-02T20:59:37.722Z,16.7,48.2,,,,,54
2017-12-02T20:59:47.817Z,16.5,,,,,,54
2017-12-02T20:59:57.727Z,16.5,,,,,,54
2017-12-02T21:00:07.726Z,16.4,,,,,,54
2017-12-02T21:00:17.727Z,16.4,48.1,,,,,54
2017-12-02T21:00:27.727Z,16.2,,,,,,54
2017-12-02T21:00:37.727Z,16.2,,,,,,54
2017-12-02T21:00:47.813Z,16.1,,,,,,54
2017-12-02T21:00:57.721Z,15.9,48,,,,,54
2017-12-02T21:01:07.722Z,15.7,,,,,,54
2017-12-02T21:01:17.728Z,15.7,,,,,,54
2017-12-02T21:01:27.721Z,,47.9,,,,,
2017-12-02T21:01:37.726Z,15.4,,,,,,54
2017-12-02T21:01:47.812Z,15.4,,,,,,54
2017-12-02T21:01:57.723Z,15.3,,,,,,54
2017-12-02T21:02:07.724Z,15.4,47.8,,,,,54
2017-12-02T21:02:17.723Z,15.4,,,,,,54
2017-12-02T21:02:27.729Z,15.3,,,,,,54
2017-12-02T21:02:37.742Z,15.3,,,,,,54
2017-12-02T21:02:47.821Z,15.1,47.7,,,,,54
2017-12-02T21:02:57.729Z,15,,,,,,54
2017-12-02T21:03:07.723Z,14.8,,,,,,54
2017-12-02T21:03:27.742Z,14.8,,,,,,54
2017-12-02T21:03:37.744Z,14.8,47.6,,,,,54
2017-12-02T21:03:47.825Z,14.5,,,,,,54
2017-12-02T21:03:57.731Z,14.7,,,,,,54
2017-12-02T21:04:07.731Z,14.5,,,,,,54
2017-12-02T21:04:17.726Z,14.3,,,,,,54
2017-12-02T21:04:27.726Z,,47.4,,,,,
2017-12-02T21:04:37.741Z,14.3,,,,,,54
2017-12-02T21:04:47.814Z,14.3,,,,,,54
2017-12-02T21:04:57.726Z,14.3,,,,,,54
2017-12-02T21:05:07.818Z,14.3,,,,,,54
2017-12-02T21:05:17.731Z,14.3,47.3,,,,,54
2017-12-02T21:05:27.732Z,14.2,,,,,,54
2017-12-02T21:05:37.726Z,14.2,,,,,,54
2017-12-02T21:05:47.817Z,14,,,,,,54
2017-12-02T21:05:57.752Z,14,,,,,,54
2017-12-02T21:06:07.728Z,14,47.2,,,,,54
2017-12-02T21:06:17.737Z,14,,,,,,54
2017-12-02T21:06:27.741Z,14,,,,,,54
2017-12-02T21:06:37.739Z,13.9,,,,,,54
2017-12-02T21:06:47.816Z,13.9,,,,,,54
2017-12-02T21:06:57.726Z,13.9,47.1,,,,,54
2017-12-02T21:07:07.731Z,13.9,,,,,,54
2017-12-02T21:07:17.736Z,13.9,,,,,,54
2017-12-02T21:07:37.735Z,13.9,,,,,,54
2017-12-02T21:07:47.815Z,13.7,47,,,,,54
2017-12-02T21:07:57.738Z,13.7,,,,,,54
2017-12-02T21:08:07.726Z,13.7,,,,,,54
2017-12-02T21:08:17.729Z,13.7,,,,,,54
2017-12-02T21:08:27.736Z,13.6,,,,,,54
2017-12-02T21:08:37.726Z,13.6,46.9,,,,,54
2017-12-02T21:08:52.871Z,13.6,,,,,,54
2017-12-02T21:08:57.737Z,13.7,,,,,,54
2017-12-02T21:09:07.731Z,13.6,,,,,,54
2017-12-02T21:09:17.729Z,13.6,,,,,,54
2017-12-02T21:09:27.739Z,,48.6,1,,44,0,
2017-12-02T21:09:37.750Z,14,48.3,,,31,,54
2017-12-02T21:09:47.811Z,15.1,42.8,,,29,,54
2017-12-02T21:09:57.730Z,16.7,43.8,,,,,54
2017-12-02T21:10:07.727Z,17,43.2,,,,,54
2017-12-02T21:10:17.728Z,,42.4,,,,,
2017-12-02T21:10:27.737Z,17.9,42,,,,,54
2017-12-02T21:10:37.731Z,18.8,41.5,,,,,54
2017-12-02T21:10:47.810Z,18.9,41.3,,,,,54
2017-12-02T21:10:57.742Z,19,41,,,,,54
2017-12-02T21:11:07.734Z,19.2,40.8,,,,,54
2017-12-02T21:11:17.738Z,19.4,,,,,,54
2017-12-02T21:11:27.732Z,19.3,,,,,,54
2017-12-02T21:11:37.740Z,19.3,,,,,,54
2017-12-02T21:11:47.830Z,,,,,30,,
2017-12-02T21:11:57.739Z,19.4,,,,,,54
2017-12-02T21:12:07.730Z,19.3,40.9,,,29,,54
2017-12-02T21:12:17.738Z,19.4,41,,,,,54
2017-12-02T21:12:27.732Z,19.4,,,,,,54
2017-12-02T21:12:37.737Z,19.4,41.1,,,,,54
2017-12-02T21:12:47.819Z,19.6,41.2,,,,,54
2017-12-02T21:12:57.736Z,19.6,41.3,,,,,54
2017-12-02T21:13:07.729Z,19.8,41.4,,,30,,54
2017-12-02T21:13:17.734Z,,41.5,,,29,,
2017-12-02T21:13:27.740Z,19.8,41.6,,,,,54
2017-12-02T21:13:37.738Z,19.8,,,,,,54
2017-12-02T21:13:47.821Z,,41.8,,,,,
2017-12-02T21:13:57.733Z,19.8,41.9,,,30,,54
2017-12-02T21:14:07.730Z,,42,,,29,,
2017-12-02T21:14:17.730Z,20,42.2,,,,,54
2017-12-02T21:14:27.734Z,20.1,,,,,,54
2017-12-02T21:14:37.734Z,20,42.3,,,,,54
2017-12-02T21:14:47.826Z,20.1,42.7,,,,,54
2017-12-02T21:14:57.738Z,20,42.8,,,,,54
2017-12-02T21:15:07.730Z,20.2,,,,,,54
2017-12-02T21:15:17.740Z,20.1,43.1,,,,,54
2017-12-02T21:15:27.748Z,20.1,,,,,,54
2017-12-02T21:15:37.741Z,20.2,43.4,,,29,,54
2017-12-02T21:15:47.823Z,20.2,43.5,,,,,54
2017-12-02T21:15:57.739Z,20.2,43.7,,,,,54
2017-12-02T21:16:07.739Z,20.2,,,,,,54
2017-12-02T21:16:17.738Z,19.8,44,,,,,54
2017-12-02T21:16:27.738Z,19.8,44.1,,,,,54
2017-12-02T21:16:37.737Z,20.2,44.3,,,,,54
2017-12-02T21:16:47.824Z,20.6,44.4,,,,,54
2017-12-02T21:16:57.739Z,20.6,44.6,,,,,54
2017-12-02T21:17:07.734Z,20.5,44.7,,,,,54
2017-12-02T21:17:17.739Z,,44.8,,,,,
2017-12-02T21:17:27.743Z,20.6,45,,,,,54
2017-12-02T21:17:37.740Z,20.5,45.1,,,,,54
2017-12-02T21:17:47.813Z,20.4,45.2,,,,,54
2017-12-02T21:17:57.731Z,20.6,45.4,,,,,54
2017-12-02T21:18:07.731Z,20.8,45.5,,,,,54
2017-12-02T21:18:17.737Z,20.9,45.6,,,,,54
2017-12-02T21:18:27.739Z,20.9,,,,,,54
2017-12-02T21:18:37.739Z,20.9,45.7,,,,,54
2017-12-02T21:18:47.827Z,20.9,46,,,,,54
2017-12-02T21:18:57.736Z,20.9,46.1,,,30,,54
2017-12-02T21:19:07.732Z,21.1,,,,,,54
2017-12-02T21:19:17.738Z,,46.3,,,29,,
2017-12-02T21:19:27.740Z,21.1,46.4,,,,,54
2017-12-02T21:19:37.743Z,20.4,,,,,,54
2017-12-02T21:19:47.817Z,,44.8,1,,0,0,
2017-12-02T21:19:57.739Z,20.5,43,,,,,54
2017-12-02T21:20:07.798Z,20,42.3,,,,,54
2017-12-02T21:20:17.739Z,,41.5,,,,,
2017-12-02T21:20:27.737Z,19.7,40.8,,,,,54
2017-12-02T21:20:37.736Z,19.4,40.4,,,,,54
2017-12-02T21:20:47.831Z,19.4,39.9,,,,,54
2017-12-02T21:21:02.831Z,19,39.5,,,,,54
2017-12-02T21:21:07.734Z,18.8,39.1,,,,,54
2017-12-02T21:21:17.740Z,,38.9,,,,,
2017-12-02T21:21:27.734Z,18.5,38.7,,,,,54
2017-12-02T21:21:37.737Z,18.5,38.1,,,,,54
2017-12-02T21:21:47.815Z,,37.9,,,,,
2017-12-02T21:21:57.739Z,18.4,39.2,1,,44,0,54
2017-12-02T21:22:07.735Z,18.2,44.8,,,31,,54
2017-12-02T21:22:17.743Z,18.1,43.8,,,30,,54
2017-12-02T21:22:27.742Z,18.2,,,,,,54
2017-12-02T21:22:37.748Z,,44.9,,,29,,
2017-12-02T21:22:47.817Z,18.6,45.1,,,,,54
2017-12-02T21:22:57.739Z,19.7,45.6,,,,,54
2017-12-02T21:23:07.737Z,20.1,,,,,,54
2017-12-02T21:23:17.740Z,,46.2,,,,,
2017-12-02T21:23:27.738Z,20.5,,,,,,54
2017-12-02T21:23:37.747Z,20.5,46.5,,,,,54
2017-12-02T21:23:47.832Z,,44.4,1,,0,0,
2017-12-02T21:23:57.737Z,20.2,42.9,,,,,54
2017-12-02T21:24:07.739Z,20.2,42.3,,,,,54
2017-12-02T21:24:17.739Z,19.6,41.4,,,,,54
2017-12-02T21:24:27.735Z,19.4,40.9,,,,,54
2017-12-02T21:24:37.735Z,19.3,40.4,,,,,54
2017-12-02T21:24:47.828Z,18.9,,,,,,54
2017-12-02T21:24:57.736Z,,39.6,,,,,
2017-12-02T21:25:07.737Z,18.6,39.2,,,,,54
2017-12-02T21:25:17.738Z,,38.8,,,,,
2017-12-02T21:25:27.738Z,18.5,,,,,,54
2017-12-02T21:25:37.740Z,18.5,38.5,,,,,54
2017-12-02T21:25:47.831Z,,38,,,,,
2017-12-02T21:25:57.741Z,18.4,37.9,,,,,54
2017-12-02T21:26:07.741Z,18.2,37.7,,,,,54
2017-12-02T21:26:17.742Z,,37.5,0,0,,2,
2017-12-02T21:26:27.760Z,14.8,41.7,0,,56,2,54
2017-12-02T21:26:37.747Z,33.4,41.2,,,,,54
2017-12-02T21:26:47.835Z,37.8,45.2,,,91,,54
2017-12-02T21:26:57.764Z,41.1,42.7,0,,0,0,54
2017-12-02T21:27:07.754Z,40.9,41.8,0,,0,0,54
2017-12-02T21:27:17.737Z,40.5,40.8,,,,,54
2017-12-02T21:27:27.737Z,40.3,40.1,,,,,54
2017-12-02T21:27:37.764Z,40.1,39.9,,,,,54
2017-12-02T21:27:47.819Z,40,40,,,,,54
2017-12-02T21:27:57.742Z,40,40.4,1,61,,0,54
2017-12-02T21:28:07.740Z,40,41,,,,,54
2017-12-02T21:28:17.740Z,40.1,,,,,,54
2017-12-02T21:28:27.741Z,,41.4,,,,,
2017-12-02T21:28:37.738Z,40.2,41.7,,,,,54
2017-12-02T21:28:47.833Z,,42.1,,,,,
2017-12-02T21:28:57.742Z,40.2,42.2,,,,,54
2017-12-02T21:29:17.738Z,40.2,42.3,,,,,54
2017-12-02T21:29:27.739Z,40.1,,,,,,54
2017-12-02T21:29:47.834Z,40.1,,,,,,54
2017-12-02T21:29:57.743Z,40,42.4,,,,,54
2017-12-02T21:30:17.742Z,40,,,,,,54
2017-12-02T21:30:27.741Z,40,,,,,,54
2017-12-02T21:30:37.755Z,40,,,,,,54
2017-12-02T21:30:47.839Z,39.8,42.3,,,,,54
2017-12-02T21:30:57.742Z,39.3,,,,,,54
2017-12-02T21:31:07.745Z,38.9,,,,,,54
2017-12-02T21:31:27.745Z,38.5,,0,5,,0,54
2017-12-02T21:31:37.778Z,37.7,,,,,,54
2017-12-02T21:31:47.834Z,,,1,61,,0,
2017-12-02T21:32:02.836Z,36.6,,,,,,54
2017-12-02T21:32:07.763Z,,42.2,0,5,,0,
2017-12-02T21:32:17.747Z,35.7,,,,,,54
2017-12-02T21:32:37.743Z,35.2,,,,,,54
2017-12-02T21:32:47.837Z,34.8,,1,61,,0,54
2017-12-02T21:32:57.748Z,34.1,,,,,,54
2017-12-02T21:33:07.746Z,,42.1,,,,,
2017-12-02T21:33:17.742Z,33.7,,,,,,54
2017-12-02T21:33:27.748Z,33.4,,0,5,,0,54
2017-12-02T21:33:37.753Z,32.9,,,,,,54
2017-12-02T21:33:47.835Z,32.3,,,,,,54
2017-12-02T21:33:57.743Z,,42,,,,,
2017-12-02T21:34:07.743Z,32,,,,,,54
2017-12-02T21:34:17.744Z,31.6,,,,,,54
2017-12-02T21:34:27.748Z,31.3,41.9,1,61,,0,54
2017-12-02T21:34:37.745Z,30.9,,,,,,54
2017-12-02T21:34:47.836Z,30.7,,0,5,,0,54
2017-12-02T21:34:57.749Z,30.2,,,,,,54
2017-12-02T21:35:17.750Z,30,41.8,,,,,54
2017-12-02T21:35:27.746Z,29.5,,,,,,54
2017-12-02T21:35:37.744Z,29.5,,,,,,54
2017-12-02T21:35:47.841Z,29.2,41.7,,,,,54
2017-12-02T21:35:57.745Z,29,,1,61,,0,54
2017-12-02T21:36:07.745Z,28.7,,,,,,54
2017-12-02T21:36:17.745Z,,,0,5,,0,
2017-12-02T21:36:27.746Z,28.5,,1,61,,0,54
2017-12-02T21:36:37.744Z,28.1,41.6,,,,,54
2017-12-02T21:36:47.835Z,28,,0,5,,0,54
2017-12-02T21:36:57.746Z,28,,,,,,54
2017-12-02T21:37:07.743Z,27.9,,,,,,54
2017-12-02T21:37:17.749Z,27.5,41.5,,,,,54
2017-12-02T21:37:27.743Z,27.1,41.5,0,5,0,0,54
2017-12-02T21:37:37.743Z,27.1,,,,,,54
2017-12-02T21:37:47.824Z,26.9,,,,,,54
2017-12-02T21:37:57.743Z,26.7,41.4,,,,,54
2017-12-02T21:38:17.748Z,26.6,,,,,,54
2017-12-02T21:38:27.744Z,26.5,41.3,,,,,54
2017-12-02T21:38:37.748Z,26.3,,,,,,54
2017-12-02T21:38:52.883Z,26.2,,,,,,54
2017-12-02T21:38:57.743Z,26.1,41.2,,,,,54
2017-12-02T21:39:07.744Z,26,,,,,,54
2017-12-02T21:39:17.746Z,25.9,,,,,,54
2017-12-02T21:39:27.745Z,25.9,,,,,,54
2017-12-02T21:39:37.748Z,25.7,,,,,,54
2017-12-02T21:39:47.836Z,25.6,41.1,,,,,54
2017-12-02T21:40:07.747Z,25.4,,,,,,54
2017-12-02T21:40:17.752Z,25.3,,,,,,54
2017-12-02T21:40:27.746Z,,41,,,,,
2017-12-02T21:40:37.747Z,25.1,,,,,,54
2017-12-02T21:40:47.826Z,25.1,40.9,0,0,,2,54
2017-12-02T21:40:57.776Z,24.5,38.1,0,,,0,54
2017-12-02T21:41:07.752Z,37.2,38,,,,,54
2017-12-02T21:41:17.756Z,38,38.1,,,,,54
2017-12-02T21:41:27.747Z,38.1,37.9,,,,,54
2017-12-02T21:41:37.748Z,35.8,,,,,,54
2017-12-02T21:41:47.862Z,32,37.8,,,,,54
2017-12-02T21:41:57.752Z,27.2,,,,,,54
2017-12-02T21:42:07.748Z,23.4,,,5,,,54
2017-12-02T21:42:17.749Z,20.5,,,,,,54
2017-12-02T21:42:27.753Z,18.2,37.7,,,,,54
2017-12-02T21:42:37.749Z,16.5,,,,,,54
2017-12-02T21:42:47.839Z,15.4,,1,61,,0,54
2017-12-02T21:42:57.745Z,14.8,,,,,,54
2017-12-02T21:43:07.746Z,14.2,,,,,,54
2017-12-02T21:43:17.747Z,13.7,,,,,,54
2017-12-02T21:43:27.750Z,13.4,,,,,,54
2017-12-02T21:43:37.749Z,13.1,37.8,0,0,,2,54
2017-12-02T21:43:47.845Z,15.6,35.3,0,,,0,54
2017-12-02T21:43:57.750Z,26.1,35.1,,,,,54
2017-12-02T21:44:07.751Z,26.6,35.5,,,,,54
2017-12-02T21:44:17.750Z,26.8,,,,,,54
2017-12-02T21:44:27.757Z,27.7,35.4,,,,,54
2017-12-02T21:44:37.748Z,29,,,,,,54
2017-12-02T21:44:47.829Z,30.1,,,5,,,54
2017-12-02T21:44:57.749Z,31,,,,,,54
2017-12-02T21:45:07.750Z,31.9,,,,,,54
2017-12-02T21:45:17.750Z,32.6,35.3,1,61,,0,54
2017-12-02T21:45:27.751Z,33.2,,0,5,,0,54
2017-12-02T21:45:37.753Z,33.6,,,,,,54
2017-12-02T21:45:47.843Z,33.9,,,,,,54
2017-12-02T21:45:57.752Z,34.1,,,,,,54
2017-12-02T21:46:07.752Z,34.2,,,,,,54
2017-12-02T21:46:17.752Z,34.3,,,,,,54
