Time,PrimTSet,ActPow,HwTSet,HwTOutlet,ChActive,HwActive,PrimT
2017-11-01T18:47:47.106Z,,,,,,,61.4
2017-11-01T18:47:57.086Z,,,52,34.5,,,
2017-11-01T18:48:17.076Z,,,52,34.5,,,61.5
2017-11-01T18:48:27.102Z,,30,52,34.6,,,61.8
2017-11-01T18:48:37.075Z,,,52,34.6,,,
2017-11-01T18:48:47.090Z,,29,52,34.6,,,61.9
2017-11-01T18:48:57.087Z,,0,52,34.7,1,0,61.9
2017-11-01T18:49:07.117Z,,,,,,,59.3
2017-11-01T18:49:17.080Z,,,52,34.7,,,57.9
2017-11-01T18:49:27.069Z,,,52,34.7,,,57.3
2017-11-01T18:49:37.073Z,,,52,34.7,,,57.1
2017-11-01T18:49:47.080Z,,,52,34.8,,,
2017-11-01T18:50:07.085Z,,,52,34.8,,,57
2017-11-01T18:50:17.075Z,,,,,,,56.9
2017-11-01T18:50:27.104Z,,,52,34.9,,,56.7
2017-11-01T18:50:37.081Z,,,,,,,56.4
2017-11-01T18:50:47.093Z,,,52,34.9,,,56.2
2017-11-01T18:51:07.100Z,,,52,34.9,,,56.1
2017-11-01T18:51:17.093Z,,,,,,,55.9
2017-11-01T18:51:27.092Z,,,52,35.1,,,55.5
2017-11-01T18:51:37.097Z,,,52,35.1,,,55.4
2017-11-01T18:51:47.081Z,,,52,35.1,,,55.2
2017-11-01T18:52:07.100Z,,,52,35.1,,,55.1
2017-11-01T18:52:17.077Z,,,52,35.1,,,55
2017-11-01T18:52:27.119Z,,,52,35.2,,,54.7
2017-11-01T18:52:37.085Z,,,52,35.2,,,54.5
2017-11-01T18:52:47.110Z,,,,,,,54.4
2017-11-01T18:52:57.109Z,,,52,35.2,,,
2017-11-01T18:53:07.094Z,,,52,35.2,,,54.1
2017-11-01T18:53:17.091Z,,,52,35.2,,,54
2017-11-01T18:53:27.155Z,,,52,35.3,,,53.8
2017-11-01T18:53:37.108Z,,,52,35.3,,,53.6
2017-11-01T18:53:47.087Z,,,,,,,53.5
2017-11-01T18:53:57.076Z,,,52,35.3,,,
2017-11-01T18:54:07.098Z,,,52,35.3,,,53.3
2017-11-01T18:54:17.089Z,,,52,35.3,,,53.2
2017-11-01T18:54:27.093Z,,,52,35.3,,,52.9
2017-11-01T18:54:37.130Z,,,52,35.4,,,52.8
2017-11-01T18:54:47.115Z,,,52,35.4,,,
2017-11-01T18:54:57.095Z,,,,,,,52.6
2017-11-01T18:55:07.095Z,,,52,35.4,,,
2017-11-01T18:55:17.094Z,,,52,35.4,,,52.1
2017-11-01T18:55:27.098Z,,44,52,35.4,1,0,53.2
2017-11-01T18:55:37.115Z,,34,,,,,57.1
2017-11-01T18:55:47.092Z,,32,,,,,57.3
2017-11-01T18:55:57.108Z,,,52,35.5,,,
2017-11-01T18:56:07.106Z,,29,,,,,57.8
2017-11-01T18:56:17.093Z,,,52,35.5,,,57.9
2017-11-01T18:56:27.253Z,,,52,35.5,,,
2017-11-01T18:56:37.104Z,,,,,,,58
2017-11-01T18:56:47.121Z,,,52,35.5,,,
2017-11-01T18:56:57.128Z,,,,,,,58.2
2017-11-01T18:57:07.084Z,,30,52,35.5,,,58.3
2017-11-01T18:57:17.097Z,,,52,35.6,,,58.6
2017-11-01T18:57:27.083Z,,29,52,35.6,,,59.1
2017-11-01T18:57:37.119Z,,,52,35.6,,,59.4
2017-11-01T18:57:47.087Z,,,52,35.6,,,
2017-11-01T18:57:57.096Z,,,,,,,59.7
2017-11-01T18:58:07.075Z,,30,52,35.6,,,60
2017-11-01T18:58:17.097Z,,29,,,,,60.1
2017-11-01T18:58:27.095Z,,,52,35.7,,,60.7
2017-11-01T18:58:37.090Z,,30,52,35.7,,,61.1
2017-11-01T18:58:47.091Z,,29,,,,,
2017-11-01T18:58:57.087Z,,,52,35.7,,,
2017-11-01T18:59:07.095Z,,30,52,35.8,,,61.6
2017-11-01T18:59:17.073Z,,0,,,1,0,61.9
2017-11-01T18:59:27.107Z,,,52,35.8,,,58.8
2017-11-01T18:59:37.071Z,,,52,35.8,,,56.3
2017-11-01T18:59:57.067Z,,,52,35.8,,,56.1
2017-11-01T19:00:07.067Z,,,52,35.9,,,55.9
2017-11-01T19:00:17.073Z,,,52,35.9,,,55.7
2017-11-01T19:00:27.072Z,,,52,35.9,,,56
2017-11-01T19:00:37.069Z,,,52,35.9,,,
2017-11-01T19:00:47.066Z,,,52,36,,,
2017-11-01T19:01:07.068Z,,,,,,,55.9
2017-11-01T19:01:17.072Z,,,52,36,,,55.6
2017-11-01T19:01:27.067Z,,,52,36,,,55.3
2017-11-01T19:01:37.067Z,,,52,36.1,,,55.2
2017-11-01T19:01:47.072Z,,,52,36.1,,,
2017-11-01T19:01:57.068Z,,,,,,,55
2017-11-01T19:02:07.067Z,,,,,,,54.9
2017-11-01T19:02:17.071Z,,,52,36.1,,,54.7
2017-11-01T19:02:27.067Z,,,52,36.1,,,54.5
2017-11-01T19:02:37.067Z,,,52,36.1,,,54.4
2017-11-01T19:02:47.068Z,,,52,36.2,,,
2017-11-01T19:02:57.067Z,,,,,,,54.1
2017-11-01T19:03:07.067Z,,,52,36.2,,,53.8
2017-11-01T19:03:17.068Z,0,29,52,48.2,0,2,53.7
2017-11-01T19:03:27.067Z,,30,,,0,0,56.9
2017-11-01T19:03:37.067Z,,0,52,53,0,0,53.2
2017-11-01T19:03:57.071Z,0,0,52,52.4,0,0,53.2
2017-11-01T19:04:07.067Z,,,52,52.2,,,53.1
2017-11-01T19:04:17.073Z,,,52,52.1,,,53
2017-11-01T19:04:27.079Z,58,,52,51.5,1,0,
2017-11-01T19:04:37.080Z,,43,52,51.4,1,0,54.8
2017-11-01T19:04:47.072Z,,39,,,,,57
2017-11-01T19:04:57.067Z,,29,,,,,61.1
2017-11-01T19:05:07.067Z,,,52,51.2,,,61.4
2017-11-01T19:05:17.070Z,,30,52,51,,,60.9
2017-11-01T19:05:27.067Z,,29,52,50.4,,,60.1
2017-11-01T19:05:37.067Z,,,52,50.3,,,59.3
2017-11-01T19:05:47.071Z,,,52,50.2,,,
2017-11-01T19:05:57.067Z,,30,,,,,59.1
2017-11-01T19:06:07.072Z,,29,52,50,,,59.6
2017-11-01T19:06:17.070Z,,,52,49.9,,,59.8
2017-11-01T19:06:27.074Z,,29,52,49.7,,,60.2
2017-11-01T19:06:37.067Z,,,52,49.6,,,60.6
2017-11-01T19:06:47.071Z,,,,,,,60.8
2017-11-01T19:06:57.067Z,,,52,49.4,,,
2017-11-01T19:07:07.067Z,,29,,,,,61.1
2017-11-01T19:07:17.113Z,,,52,49.2,,,61.2
2017-11-01T19:07:27.070Z,,29,52,48.8,,,61.9
2017-11-01T19:07:37.068Z,,0,,,1,0,60.6
2017-11-01T19:07:47.070Z,,,52,48.7,,,59.8
2017-11-01T19:07:57.070Z,,,,,,,57.4
2017-11-01T19:08:07.078Z,,,52,48.6,,,56.4
2017-11-01T19:08:17.069Z,,,52,48.5,,,56.1
2017-11-01T19:08:27.072Z,,,52,48.3,,,55.9
2017-11-01T19:08:37.067Z,,,52,48.2,,,55.7
2017-11-01T19:08:47.069Z,,,,,,,55.9
2017-11-01T19:08:57.067Z,,,52,48,,,56
2017-11-01T19:09:07.070Z,,,52,47.9,,,
2017-11-01T19:09:17.080Z,,,52,47.8,,,
2017-11-01T19:09:27.069Z,,,52,47.6,,,55.9
2017-11-01T19:09:37.091Z,,,52,47.5,,,55.7
2017-11-01T19:09:47.069Z,,,,,,,55.4
2017-11-01T19:09:57.070Z,,,52,47.4,,,
2017-11-01T19:10:07.067Z,,,52,47.3,,,55.2
2017-11-01T19:10:17.070Z,,,52,47.2,,,55.1
2017-11-01T19:10:27.069Z,,,52,47.1,,,54.9
2017-11-01T19:10:37.067Z,,,52,47,,,54.8
2017-11-01T19:10:47.145Z,,,,,,,54.5
2017-11-01T19:10:57.117Z,,,52,46.8,,,
2017-11-01T19:11:17.067Z,,,52,46.7,,,54.3
2017-11-01T19:11:27.073Z,,,52,46.6,,,54
2017-11-01T19:11:37.067Z,,,52,46.5,,,53.8
2017-11-01T19:11:47.068Z,,,52,46.3,,,
2017-11-01T19:11:57.070Z,,,,,,,53.7
2017-11-01T19:12:07.070Z,,,52,46.2,,,
2017-11-01T19:12:17.071Z,,,,,,,53.4
2017-11-01T19:12:27.070Z,,,52,46,,,53.3
2017-11-01T19:12:37.067Z,,,52,45.8,,,53.1
2017-11-01T19:12:47.069Z,,,52,45.8,,,52.9
2017-11-01T19:13:07.067Z,,,52,45.7,,,
2017-11-01T19:13:17.068Z,,,,,,,52.7
2017-11-01T19:13:27.067Z,,,52,45.5,,,52.6
2017-11-01T19:13:37.074Z,,,52,45.4,,,52.2
2017-11-01T19:13:47.069Z,,,52,45.3,,,52.1
2017-11-01T19:13:57.067Z,,43,52,45.2,1,0,54
2017-11-01T19:14:07.067Z,,41,52,45.1,,,55
2017-11-01T19:14:17.068Z,,32,,,,,58.1
2017-11-01T19:14:27.067Z,,29,52,45,,,58.4
2017-11-01T19:14:37.067Z,,29,,,,,59
2017-11-01T19:14:47.067Z,,,52,44.8,,,
2017-11-01T19:14:57.067Z,,,,,,,59.1
2017-11-01T19:15:07.067Z,,,52,44.7,,,
2017-11-01T19:15:17.071Z,,29,,,,,
2017-11-01T19:15:27.070Z,,,52,44.6,,,59.4
2017-11-01T19:15:37.072Z,,,52,44.3,,,59.8
2017-11-01T19:15:47.068Z,,,52,44.3,,,
2017-11-01T19:15:57.071Z,,30,,,,,60
2017-11-01T19:16:07.068Z,,,52,44.2,,,
2017-11-01T19:16:17.068Z,,29,,,,,60.5
2017-11-01T19:16:27.070Z,,30,52,44.1,,,60.6
2017-11-01T19:16:37.067Z,,29,52,43.9,,,61.1
2017-11-01T19:16:47.070Z,,30,,,,,
2017-11-01T19:16:57.075Z,,,52,43.9,,,
2017-11-01T19:17:07.089Z,,29,52,43.8,,,61.4
2017-11-01T19:17:17.081Z,,0,52,43.7,1,0,61.9
2017-11-01T19:17:27.067Z,,,52,43.7,,,59.4
2017-11-01T19:17:37.067Z,,,52,43.6,,,56
2017-11-01T19:17:57.069Z,,,52,43.5,,,55.9
2017-11-01T19:18:07.067Z,,,,,,,55.5
2017-11-01T19:18:17.067Z,,,52,43.4,,,55.4
2017-11-01T19:18:27.073Z,,,52,43.4,,,
2017-11-01T19:18:37.067Z,,,52,43.3,,,55.7
2017-11-01T19:18:47.067Z,,,52,43.2,,,
2017-11-01T19:18:57.066Z,,,,,,,55.9
2017-11-01T19:19:07.151Z,,,52,43.2,,,
2017-11-01T19:19:17.066Z,,,,,,,55.7
2017-11-01T19:19:27.067Z,,,52,43.1,,,55.5
2017-11-01T19:19:37.067Z,,,52,42.9,,,55.2
2017-11-01T19:19:47.067Z,,,52,42.9,,,55
2017-11-01T19:20:07.067Z,,,,,,,54.8
2017-11-01T19:20:17.066Z,,,52,42.8,,,54.6
2017-11-01T19:20:27.067Z,,,52,42.8,,,54.5
2017-11-01T19:20:37.067Z,,,52,42.7,,,54.3
2017-11-01T19:20:47.067Z,,,52,42.6,,,
2017-11-01T19:20:57.066Z,,,,,,,54.1
2017-11-01T19:21:07.077Z,,,52,42.6,,,54
2017-11-01T19:21:17.067Z,,,52,42.5,,,53.9
2017-11-01T19:21:27.066Z,,,,,,,53.7
2017-11-01T19:21:37.067Z,,,52,42.4,,,53.6
2017-11-01T19:21:47.066Z,,,52,42.4,,,
2017-11-01T19:22:07.077Z,,,52,42.3,,,
2017-11-01T19:22:17.066Z,,,,,,,53.5
2017-11-01T19:22:27.066Z,,,52,42.2,,,
2017-11-01T19:22:37.067Z,,,52,42.1,,,53.4
2017-11-01T19:22:47.066Z,,,52,42.1,,,
2017-11-01T19:23:07.077Z,,,52,42.1,,,
2017-11-01T19:23:27.067Z,,,52,42,,,53.3
2017-11-01T19:23:37.067Z,,,52,41.9,,,
2017-11-01T19:23:47.067Z,,,52,41.9,,,
2017-11-01T19:24:07.077Z,,,52,41.8,,,
2017-11-01T19:24:27.070Z,,,52,41.7,,,53.4
2017-11-01T19:24:37.068Z,,,52,41.7,,,
2017-11-01T19:24:47.066Z,,,52,41.6,,,
2017-11-01T19:25:07.066Z,,,52,41.6,,,
2017-11-01T19:25:27.066Z,,,52,41.5,,,
2017-11-01T19:25:37.067Z,,,52,41.4,,,
2017-11-01T19:25:47.066Z,,,52,41.4,,,
2017-11-01T19:26:07.077Z,,,52,41.3,,,
2017-11-01T19:26:27.066Z,,,52,41.2,,,
2017-11-01T19:26:37.067Z,,,52,41.1,,,53.3
2017-11-01T19:26:47.066Z,,,52,41.1,,,
2017-11-01T19:26:57.066Z,5,,,,0,0,
2017-11-01T19:27:17.066Z,,,52,40.9,,,
2017-11-01T19:27:27.066Z,58,,,,1,0,
2017-11-01T19:27:37.066Z,,,52,40.8,,,
2017-11-01T19:27:47.066Z,,,,,,,53.2
2017-11-01T19:27:57.066Z,,,52,40.8,,,
2017-11-01T19:28:17.069Z,,,52,40.7,,,
2017-11-01T19:28:27.068Z,,,52,40.7,,,
2017-11-01T19:28:37.066Z,,,52,40.6,,,
2017-11-01T19:28:47.066Z,,,52,40.6,,,
2017-11-01T19:28:57.066Z,,,,,,,53.1
2017-11-01T19:29:07.066Z,,,52,40.5,,,
2017-11-01T19:29:27.066Z,,,52,40.4,,,
2017-11-01T19:29:37.067Z,,,52,40.4,,,53.1
2017-11-01T19:29:47.066Z,,,52,40.3,,,
2017-11-01T19:29:57.068Z,,,,,,,53
2017-11-01T19:30:07.066Z,,,52,40.3,,,
2017-11-01T19:30:17.066Z,,,52,40.2,,,
2017-11-01T19:30:27.066Z,,,52,40.2,,,
2017-11-01T19:30:37.066Z,,,52,40.1,,,52.9
2017-11-01T19:30:57.067Z,,,52,40.1,,,
2017-11-01T19:31:17.066Z,,,52,40.1,,,52.8
2017-11-01T19:31:27.066Z,,,52,40,,,
2017-11-01T19:31:37.066Z,,,52,40,,,
2017-11-01T19:31:47.066Z,,,52,39.9,,,
2017-11-01T19:32:07.074Z,5,,,,0,0,52.7
2017-11-01T19:32:17.066Z,,,52,39.8,,,
2017-11-01T19:32:27.066Z,,,52,39.8,,,
2017-11-01T19:32:37.067Z,,,52,39.7,,,
2017-11-01T19:32:47.066Z,58,,,,1,0,52.6
2017-11-01T19:32:57.066Z,,,52,39.7,,,
2017-11-01T19:33:07.068Z,5,,,,0,0,
2017-11-01T19:33:17.066Z,,,52,39.6,,,
2017-11-01T19:33:37.066Z,,,52,39.5,,,52.4
2017-11-01T19:33:57.067Z,,,52,39.5,,,
2017-11-01T19:34:17.066Z,,,52,39.4,,,
2017-11-01T19:34:27.067Z,,,52,39.4,,,52.3
2017-11-01T19:34:37.066Z,,,52,39.3,,,
2017-11-01T19:34:47.066Z,,,52,39.3,,,
2017-11-01T19:35:17.066Z,,,52,39.2,,,52.2
2017-11-01T19:35:27.066Z,,,52,39.2,,,
2017-11-01T19:35:37.067Z,,,52,39.1,,,
2017-11-01T19:35:47.066Z,,,52,39.1,,,
2017-11-01T19:36:17.066Z,,,52,38.9,,,52.1
2017-11-01T19:36:27.066Z,,,52,38.9,,,
2017-11-01T19:36:37.066Z,,,52,38.8,,,
2017-11-01T19:36:47.066Z,,,52,38.8,,,
2017-11-01T19:36:57.066Z,,,,,,,52
2017-11-01T19:37:17.066Z,,,52,38.7,,,
2017-11-01T19:37:37.066Z,,,52,38.7,,,51.9
2017-11-01T19:37:47.066Z,,,52,38.6,,,
2017-11-01T19:38:17.066Z,,,52,38.6,,,
2017-11-01T19:38:27.066Z,,,52,38.5,,,
2017-11-01T19:38:37.066Z,,,52,38.5,,,51.8
2017-11-01T19:38:47.066Z,,,52,38.4,,,
2017-11-01T19:39:17.066Z,,,52,38.4,,,
2017-11-01T19:39:27.066Z,,,52,38.3,,,
2017-11-01T19:39:37.066Z,,,52,38.3,,,51.7
2017-11-01T19:39:47.066Z,,,52,38.2,,,
2017-11-01T19:39:57.066Z,,,52,38.2,,,
2017-11-01T19:40:17.066Z,,,52,38.2,,,51.6
2017-11-01T19:40:27.067Z,,,52,38.1,,,
2017-11-01T19:40:37.067Z,,,52,38.1,,,
2017-11-01T19:40:47.068Z,,,52,38,,,
2017-11-01T19:40:57.068Z,,,52,38,,,
2017-11-01T19:41:17.066Z,,,52,38,,,
2017-11-01T19:41:27.066Z,,,52,38,,,
2017-11-01T19:41:37.066Z,,,52,37.9,,,51.5
2017-11-01T19:41:47.066Z,,,52,37.8,,,
2017-11-01T19:41:57.066Z,,,52,37.8,,,
2017-11-01T19:42:17.066Z,,,52,37.8,,,
2017-11-01T19:42:27.067Z,,,52,37.8,,,
2017-11-01T19:42:37.067Z,,,52,37.8,,,51.4
2017-11-01T19:42:47.066Z,,,52,37.7,,,
2017-11-01T19:42:57.066Z,,,52,37.7,,,
2017-11-01T19:43:17.071Z,,,52,37.7,,,
2017-11-01T19:43:27.066Z,,,52,37.6,,,
2017-11-01T19:43:37.066Z,,,52,37.6,,,51.3
2017-11-01T19:43:47.066Z,,,52,37.5,,,
2017-11-01T19:43:57.066Z,,,52,37.5,,,
2017-11-01T19:44:17.066Z,,,52,37.5,,,
2017-11-01T19:44:27.066Z,,,52,37.5,,,51.2
2017-11-01T19:44:37.067Z,,,52,37.4,,,
2017-11-01T19:44:47.066Z,,,52,37.4,,,
2017-11-01T19:44:57.066Z,,,52,37.4,,,
2017-11-01T19:45:17.066Z,,,52,37.3,,,
2017-11-01T19:45:27.066Z,,,52,37.3,,,
2017-11-01T19:45:37.088Z,,,52,37.3,,,51.1
2017-11-01T19:45:47.066Z,,,52,37.2,,,
2017-11-01T19:45:57.066Z,,,52,37.2,,,
2017-11-01T19:46:17.066Z,,,52,37.2,,,
2017-11-01T19:46:27.068Z,,,52,37.2,,,
2017-11-01T19:46:37.066Z,,,52,37.1,,,51
2017-11-01T19:46:47.066Z,,,52,37.1,,,
2017-11-01T19:46:57.066Z,,,52,37.1,,,
2017-11-01T19:47:17.066Z,,,52,36.9,,,
2017-11-01T19:47:27.066Z,,,52,36.9,,,
2017-11-01T19:47:37.067Z,,,52,36.8,,,50.9
2017-11-01T19:47:57.066Z,,,52,36.8,,,
2017-11-01T19:48:17.066Z,,,52,36.8,,,
2017-11-01T19:48:27.067Z,,,52,36.8,,,
2017-11-01T19:48:37.066Z,,,52,36.7,,,50.7
2017-11-01T19:48:47.067Z,,,52,36.7,,,
2017-11-01T19:48:57.066Z,,,52,36.7,,,
2017-11-01T19:49:17.066Z,,,52,36.6,,,
2017-11-01T19:49:37.066Z,,,52,36.6,,,
2017-11-01T19:49:47.066Z,,,52,36.5,,,50.6
2017-11-01T19:49:57.066Z,,,52,36.5,,,
2017-11-01T19:50:17.066Z,,,52,36.5,,,
2017-11-01T19:50:27.066Z,,,52,36.5,,,
2017-11-01T19:50:37.067Z,,,52,36.4,,,50.5
2017-11-01T19:50:57.067Z,,,52,36.4,,,
2017-11-01T19:51:17.067Z,,,52,36.3,,,
2017-11-01T19:51:27.066Z,,,52,36.3,,,
2017-11-01T19:51:37.066Z,,,52,36.3,,,
2017-11-01T19:51:47.067Z,,,52,36.2,,,
2017-11-01T19:51:57.066Z,,,52,36.2,,,
2017-11-01T19:52:07.068Z,,,,,,,50.4
2017-11-01T19:52:17.066Z,,,52,36.2,,,
2017-11-01T19:52:27.066Z,,,52,36.2,,,
2017-11-01T19:52:37.066Z,,,52,36.1,,,
2017-11-01T19:52:47.066Z,58,,,,1,0,
2017-11-01T19:52:57.066Z,,,52,36.1,,,50.3
2017-11-01T19:53:17.066Z,,,52,36.1,,,
2017-11-01T19:53:27.066Z,,,52,36,,,
2017-11-01T19:53:37.066Z,5,,52,36,0,0,
2017-11-01T19:53:47.066Z,,,52,36,,,
2017-11-01T19:54:07.067Z,,,52,35.9,,,
2017-11-01T19:54:17.066Z,,,,,,,50.2
2017-11-01T19:54:27.066Z,,,52,35.9,,,
2017-11-01T19:54:37.066Z,,,52,35.9,,,
2017-11-01T19:54:47.066Z,,,52,35.8,,,
2017-11-01T19:54:57.066Z,,,52,35.8,,,
2017-11-01T19:55:17.066Z,,,52,35.8,,,
2017-11-01T19:55:27.127Z,,,,,,,50.1
2017-11-01T19:55:37.066Z,,,52,35.7,,,
2017-11-01T19:55:57.066Z,,,52,35.7,,,
2017-11-01T19:56:17.066Z,,,52,35.6,,,
2017-11-01T19:56:37.067Z,,,52,35.6,,,50
2017-11-01T19:56:47.066Z,,,52,35.6,,,
2017-11-01T19:56:57.066Z,,,52,35.5,,,
2017-11-01T19:57:17.066Z,,,52,35.5,,,
2017-11-01T19:57:27.066Z,,,52,35.5,,,
2017-11-01T19:57:37.066Z,,,52,35.5,,,49.9
2017-11-01T19:57:47.066Z,,,52,35.4,,,
2017-11-01T19:57:57.066Z,,,52,35.4,,,
2017-11-01T19:58:17.066Z,,,52,35.4,,,
2017-11-01T19:58:27.066Z,,,52,35.4,,,
2017-11-01T19:58:37.066Z,58,,52,35.3,1,0,
2017-11-01T19:58:47.066Z,,,52,35.3,,,49.8
2017-11-01T19:59:07.066Z,,,52,35.3,,,
2017-11-01T19:59:27.066Z,,,52,35.2,,,
2017-11-01T19:59:37.066Z,,,52,35.2,,,
2017-11-01T19:59:47.066Z,,,52,35.2,,,
2017-11-01T19:59:57.066Z,,,52,35.2,,,
2017-11-01T20:00:07.067Z,,,,,,,49.7
2017-11-01T20:00:17.066Z,,,52,35.1,,,
2017-11-01T20:00:37.101Z,,,52,35.1,,,
2017-11-01T20:00:57.067Z,,,52,34.9,,,
2017-11-01T20:01:17.066Z,,,52,34.9,,,
2017-11-01T20:01:27.066Z,,,52,34.9,,,
2017-11-01T20:01:37.066Z,5,,52,34.9,0,0,49.6
2017-11-01T20:01:47.066Z,,,52,34.8,,,
2017-11-01T20:02:07.066Z,,,52,34.8,,,
2017-11-01T20:02:27.066Z,,,52,34.8,,,
2017-11-01T20:02:37.066Z,,,52,34.8,,,49.5
2017-11-01T20:02:47.066Z,,,52,34.7,,,
2017-11-01T20:02:57.066Z,,,52,34.7,,,
2017-11-01T20:03:07.067Z,58,,52,34.7,1,0,
2017-11-01T20:03:17.066Z,,42,52,34.6,1,0,52.7
2017-11-01T20:03:27.067Z,,30,52,34.6,,,56.9
2017-11-01T20:03:37.169Z,,29,52,34.6,,,49.4
2017-11-01T20:03:47.066Z,,29,52,34.6,,,47.9
2017-11-01T20:03:57.066Z,,29,,,,,46.2
2017-11-01T20:04:07.066Z,58,30,52,34.6,1,0,43.9
2017-11-01T20:04:17.069Z,,29,52,34.5,,,42.3
2017-11-01T20:04:27.066Z,,,,,,,40.3
2017-11-01T20:04:37.066Z,,,52,34.5,,,39.9
2017-11-01T20:04:47.066Z,,,52,34.5,,,40.1
2017-11-01T20:04:57.066Z,,30,52,34.5,,,40.3
2017-11-01T20:05:17.067Z,,29,52,34.5,,,40.6
2017-11-01T20:05:27.066Z,,29,52,34.4,,,41
2017-11-01T20:05:37.066Z,,,52,34.4,,,41.5
2017-11-01T20:05:47.066Z,,,52,34.4,,,42
2017-11-01T20:05:57.070Z,,,,,,,42.2
2017-11-01T20:06:07.065Z,,,52,34.4,,,42.8
2017-11-01T20:06:17.071Z,,,52,34.4,,,43
2017-11-01T20:06:27.070Z,,,52,34.4,,,43.3
2017-11-01T20:06:37.072Z,,30,52,34.3,,,44.1
2017-11-01T20:06:47.072Z,,,52,34.3,,,44.8
2017-11-01T20:06:57.070Z,,29,52,34.3,,,45
2017-11-01T20:07:07.077Z,,0,,,1,0,43.8
2017-11-01T20:07:17.071Z,,,52,34.3,,,41.7
2017-11-01T20:07:27.070Z,,,,,,,40.7
2017-11-01T20:07:37.071Z,,,52,34.3,,,38.9
2017-11-01T20:07:47.071Z,,,52,34.3,,,38.8
2017-11-01T20:07:57.069Z,,,52,34.3,,,
2017-11-01T20:08:07.071Z,,,,,,,38.7
2017-11-01T20:08:17.070Z,,,52,34.2,,,
2017-11-01T20:08:27.070Z,,,52,34.2,,,38.8
2017-11-01T20:08:37.071Z,,,52,34.2,,,39.1
2017-11-01T20:08:47.070Z,,,,,,,38.9
2017-11-01T20:09:07.066Z,,,52,34.2,,,
2017-11-01T20:09:17.066Z,,,,,,,38.7
2017-11-01T20:09:27.066Z,,,52,34.2,,,38.5
2017-11-01T20:09:37.066Z,,,52,34.2,,,38.1
2017-11-01T20:09:47.066Z,,,52,34.1,,,37.8
2017-11-01T20:10:07.068Z,,,52,34.1,,,37.7
2017-11-01T20:10:17.066Z,,,52,34.1,,,
2017-11-01T20:10:37.066Z,,,52,34.1,,,
2017-11-01T20:10:47.264Z,,,52,34.1,,,
2017-11-01T20:10:57.067Z,,,52,34.1,,,
2017-11-01T20:11:17.066Z,,,52,34.1,,,
2017-11-01T20:11:27.066Z,,,52,34,,,
2017-11-01T20:11:37.066Z,,,52,34,,,37.9
2017-11-01T20:11:47.066Z,,,52,34,,,38
2017-11-01T20:11:57.066Z,,,,,,,38.1
2017-11-01T20:12:07.066Z,,,52,34,,,
2017-11-01T20:12:17.066Z,,,52,34,,,38.4
2017-11-01T20:12:27.066Z,,,52,34,,,39.1
2017-11-01T20:12:37.066Z,,,52,33.9,,,39.6
2017-11-01T20:12:47.066Z,,,52,33.9,,,40.4
2017-11-01T20:13:07.066Z,,,52,33.9,,,
2017-11-01T20:13:17.066Z,,,52,33.9,,,40.7
2017-11-01T20:13:27.066Z,,,52,33.9,,,41.1
2017-11-01T20:13:37.068Z,,,52,33.8,,,41.9
2017-11-01T20:13:47.066Z,,,52,33.8,,,42
2017-11-01T20:13:57.066Z,,,,,,,42.1
2017-11-01T20:14:07.066Z,,,52,33.8,,,
2017-11-01T20:14:17.066Z,,,,,,,42.3
2017-11-01T20:14:27.065Z,,,52,33.8,,,42.6
2017-11-01T20:14:37.066Z,,,52,33.8,,,42.7
2017-11-01T20:14:47.066Z,,,52,33.7,,,
2017-11-01T20:14:57.066Z,,,52,33.7,,,
2017-11-01T20:15:17.065Z,,,52,33.7,,,
2017-11-01T20:15:27.067Z,,,52,33.7,,,42.6
2017-11-01T20:15:37.070Z,5,,52,33.7,0,0,42.4
2017-11-01T20:15:47.070Z,,,52,33.6,,,
2017-11-01T20:15:57.071Z,,,,,,,42.3
2017-11-01T20:16:07.071Z,,,52,33.6,,,
2017-11-01T20:16:17.065Z,,,52,33.6,,,42.2
2017-11-01T20:16:27.067Z,,,52,33.6,,,42.1
2017-11-01T20:16:37.075Z,,,52,33.6,,,41.9
2017-11-01T20:16:47.066Z,,,52,33.5,,,41.8
2017-11-01T20:16:57.065Z,,,52,33.5,,,
2017-11-01T20:17:07.066Z,,,,,,,41.7
2017-11-01T20:17:17.076Z,,,52,33.5,,,
2017-11-01T20:17:27.066Z,,,,,,,41.6
2017-11-01T20:17:37.066Z,,,52,33.5,,,41.5
2017-11-01T20:17:47.066Z,,,,,,,41.3
2017-11-01T20:17:57.065Z,,,52,33.4,,,
2017-11-01T20:18:07.067Z,,,,,,,41.2
2017-11-01T20:18:17.066Z,,,52,33.4,,,
2017-11-01T20:18:27.069Z,,,52,33.4,,,41.1
2017-11-01T20:18:37.066Z,,,52,33.3,,,40.9
2017-11-01T20:18:47.067Z,,,52,33.3,,,40.8
2017-11-01T20:18:57.067Z,,,52,33.3,,,
2017-11-01T20:19:17.066Z,,,52,33.3,,,
2017-11-01T20:19:27.066Z,,,,,,,40.6
2017-11-01T20:19:37.066Z,,,52,33.2,,,
2017-11-01T20:19:47.066Z,,,,,,,40.4
2017-11-01T20:19:57.066Z,,,52,33.2,,,
2017-11-01T20:20:17.070Z,,,52,33.2,,,
2017-11-01T20:20:27.067Z,,,,,,,40.3
2017-11-01T20:20:37.066Z,,,52,33.1,,,40.1
2017-11-01T20:20:47.066Z,,,52,33.1,,,
