Time,ChActive,HwTOutlet,PrimTSet,PrimT,HwActive,HwTSet,ActPow
2017-11-08T18:04:43.782Z,,41.8,,46,,52,
2017-11-08T18:04:53.784Z,,41.6,,46.1,,52,
2017-11-08T18:05:03.782Z,,41.3,,47.1,,52,
2017-11-08T18:05:13.787Z,,41.1,,,,52,
2017-11-08T18:05:23.794Z,,41.1,,47.6,,52,
2017-11-08T18:05:33.783Z,,,,48,,,
2017-11-08T18:05:43.794Z,,40.7,,,,52,
2017-11-08T18:05:53.781Z,,,,49.1,,,
2017-11-08T18:06:03.957Z,,40.5,,50,,52,
2017-11-08T18:06:13.786Z,,40.4,,51,,52,
2017-11-08T18:06:23.792Z,,,,51.1,,,
2017-11-08T18:06:33.855Z,,40.3,,51.7,,52,
2017-11-08T18:06:43.797Z,,40.2,,52.4,,52,
2017-11-08T18:06:53.782Z,,40.1,,53.2,,52,
2017-11-08T18:07:03.787Z,,39.9,,54,,52,
2017-11-08T18:07:13.782Z,,39.8,,55,,52,
2017-11-08T18:07:23.788Z,,,,55.1,,,
2017-11-08T18:07:33.801Z,,39.7,,55.7,,52,
2017-11-08T18:07:43.783Z,,39.6,,56,,52,
2017-11-08T18:07:53.789Z,,39.4,,56.4,,52,99
2017-11-08T18:08:03.799Z,,39.3,,57.4,,52,100
2017-11-08T18:08:13.781Z,,39.3,,58,,52,99
2017-11-08T18:08:23.782Z,,,,58.4,,,98
2017-11-08T18:08:43.790Z,,39.2,,58.7,,52,95
2017-11-08T18:08:53.795Z,,39.1,,,,52,89
2017-11-08T18:09:03.782Z,,38.9,,58.4,,52,81
2017-11-08T18:09:13.781Z,,38.8,,,,52,
2017-11-08T18:09:23.781Z,,38.7,,,,52,78
2017-11-08T18:09:33.781Z,,,,,,,75
2017-11-08T18:09:43.781Z,,38.6,,,,52,
2017-11-08T18:09:53.789Z,,,,,,,69
2017-11-08T18:10:03.781Z,,38.5,,,,52,66
2017-11-08T18:10:13.781Z,,,,,,,60
2017-11-08T18:10:23.781Z,,38.4,,,,52,
2017-11-08T18:10:33.781Z,,,,58.3,,,58
2017-11-08T18:10:53.782Z,,38.3,,58.4,,52,53
2017-11-08T18:11:03.782Z,,38.2,,58.3,,52,48
2017-11-08T18:11:13.781Z,,,,,,,47
2017-11-08T18:11:23.782Z,,38.1,,,,52,
2017-11-08T18:11:33.782Z,,,,,,,44
2017-11-08T18:11:43.781Z,,38.1,,,,52,
2017-11-08T18:11:53.781Z,,,,58.2,,,41
2017-11-08T18:12:03.782Z,,38,,,,52,39
2017-11-08T18:12:13.781Z,,37.9,,,,52,37
2017-11-08T18:12:23.781Z,,37.9,,,,52,
2017-11-08T18:12:33.783Z,,,,,,,35
2017-11-08T18:12:53.782Z,,37.8,,58.1,,52,33
2017-11-08T18:13:03.781Z,,37.8,,,,52,32
2017-11-08T18:13:13.791Z,,37.7,,,,52,31
2017-11-08T18:13:23.781Z,,37.7,,,,52,
2017-11-08T18:13:33.781Z,,,,,,,30
2017-11-08T18:13:53.781Z,,37.7,,,,52,29
2017-11-08T18:14:03.782Z,,37.6,,58.2,,52,
2017-11-08T18:14:13.781Z,,37.6,,58.3,,52,29
2017-11-08T18:14:23.781Z,,37.6,,,,52,
2017-11-08T18:14:33.782Z,,,,58.4,,,30
2017-11-08T18:14:53.781Z,,37.5,,58.5,,52,
2017-11-08T18:15:03.782Z,,37.5,,,,52,29
2017-11-08T18:15:13.781Z,,37.5,,58.6,,52,
2017-11-08T18:15:23.781Z,,37.5,,,,52,
2017-11-08T18:15:33.782Z,,,,58.7,,,
2017-11-08T18:15:53.782Z,,37.4,,,,52,
2017-11-08T18:16:03.781Z,,37.4,,58.8,,52,30
2017-11-08T18:16:13.785Z,,37.4,,,,52,29
2017-11-08T18:16:23.781Z,,37.4,,,,52,
2017-11-08T18:16:43.781Z,,37.3,,58.9,,52,29
2017-11-08T18:16:53.781Z,,37.3,,,,52,
2017-11-08T18:17:03.781Z,,37.3,,59,,52,
2017-11-08T18:17:13.781Z,,,,59,,,29
2017-11-08T18:17:23.781Z,,37.3,,,,52,
2017-11-08T18:17:33.782Z,1,,58,59,0,,29
2017-11-08T18:17:53.781Z,,37.3,,59.1,,52,
2017-11-08T18:18:03.782Z,,37.3,,,,52,
2017-11-08T18:18:13.783Z,,,,59.3,,,29
2017-11-08T18:18:23.790Z,,37.2,,,,52,
2017-11-08T18:18:53.859Z,,37.2,,59.4,,52,29
2017-11-08T18:19:03.782Z,,37.2,,,,52,
2017-11-08T18:19:13.781Z,,,,59.5,,,
2017-11-08T18:19:23.781Z,,37.2,,,,52,
2017-11-08T18:19:53.781Z,,37.2,,59.6,,52,
2017-11-08T18:20:03.782Z,,37.2,,,,52,30
2017-11-08T18:20:13.785Z,,,,,,,29
2017-11-08T18:20:23.786Z,,37.2,,,,52,
2017-11-08T18:20:33.781Z,,,,59.7,,,
2017-11-08T18:20:53.781Z,,37.2,,,,52,
2017-11-08T18:21:03.781Z,,37.2,,,,52,
2017-11-08T18:21:13.781Z,,37.2,,59.8,,52,
2017-11-08T18:21:23.781Z,,37.2,,,,52,
2017-11-08T18:21:33.781Z,,,,59.9,,,30
2017-11-08T18:21:43.785Z,,37.2,,,,52,29
2017-11-08T18:21:53.781Z,,37.3,,60,,52,
2017-11-08T18:22:03.852Z,,37.3,,60,,52,29
2017-11-08T18:22:13.781Z,,37.3,,,,52,
2017-11-08T18:22:33.782Z,,37.3,,,,52,
2017-11-08T18:22:53.797Z,,37.3,,60.1,,52,
2017-11-08T18:23:03.798Z,,37.3,,,,52,
2017-11-08T18:23:13.782Z,,,,60.2,,,29
2017-11-08T18:23:23.781Z,,37.3,,,,52,
2017-11-08T18:23:53.781Z,,37.3,,60.4,,52,
2017-11-08T18:24:03.788Z,,37.3,,,,52,30
2017-11-08T18:24:13.781Z,,37.3,,60.5,,52,29
2017-11-08T18:24:23.781Z,,37.4,,,,52,
2017-11-08T18:24:53.781Z,,37.4,,60.6,,52,29
2017-11-08T18:25:03.782Z,,37.4,,,,52,
2017-11-08T18:25:23.783Z,,37.4,,,,52,
2017-11-08T18:25:33.782Z,,,,60.7,,,
2017-11-08T18:25:53.781Z,,37.4,,60.8,,52,30
2017-11-08T18:26:03.781Z,,37.5,,,,52,
2017-11-08T18:26:13.781Z,,37.5,,,,52,29
2017-11-08T18:26:23.782Z,,37.5,,,,52,
2017-11-08T18:26:33.781Z,,,,60.9,,,
2017-11-08T18:26:43.781Z,,37.5,,,,52,
2017-11-08T18:27:03.781Z,,37.6,,61.1,,52,
2017-11-08T18:27:13.780Z,,37.6,,,,52,
2017-11-08T18:27:33.781Z,,37.6,,,,52,
2017-11-08T18:27:53.786Z,,37.6,,61.2,,52,
2017-11-08T18:28:03.781Z,,37.6,,,,52,
2017-11-08T18:28:13.781Z,,37.6,,,,52,
2017-11-08T18:28:23.781Z,,37.7,,,,52,
2017-11-08T18:28:33.782Z,,,,61.3,,,
2017-11-08T18:28:53.783Z,,37.7,,,,52,30
2017-11-08T18:29:03.781Z,,37.7,,61.4,,52,29
2017-11-08T18:29:13.781Z,,,,,,,30
2017-11-08T18:29:23.783Z,,37.8,,,,52,
2017-11-08T18:29:53.781Z,,37.8,,61.5,,52,29
2017-11-08T18:30:03.781Z,,37.8,,,,52,
2017-11-08T18:30:13.781Z,,,,61.6,,,
2017-11-08T18:30:23.784Z,,37.9,,,,52,30
2017-11-08T18:30:33.781Z,,37.9,,,,52,30
2017-11-08T18:30:43.783Z,0,37.9,5,61.8,0,52,0
2017-11-08T18:30:53.781Z,0,,,60.6,0,,
2017-11-08T18:31:03.781Z,,37.9,,57.9,,52,
2017-11-08T18:31:13.781Z,,38,,57.6,,52,
2017-11-08T18:31:23.781Z,,,,57.1,,,
2017-11-08T18:31:33.849Z,,38,,,,52,
2017-11-08T18:31:43.781Z,,,,56.8,,,
2017-11-08T18:31:53.793Z,,38,,,,52,
2017-11-08T18:32:03.782Z,,38,,56.4,,52,
2017-11-08T18:32:13.781Z,,38,,56.3,,52,
2017-11-08T18:32:23.781Z,,38.1,,,,52,
2017-11-08T18:32:33.781Z,,,,56.1,,,
2017-11-08T18:32:43.787Z,,,,55.9,,,
2017-11-08T18:32:53.781Z,,38.1,,,,52,
2017-11-08T18:33:03.781Z,,38.1,,55.4,,52,
2017-11-08T18:33:13.783Z,,38.1,,55.3,,52,
2017-11-08T18:33:23.783Z,,38.1,,,,52,
2017-11-08T18:33:33.781Z,,,,55.1,,,
2017-11-08T18:33:43.789Z,,38.1,,54.9,,52,
2017-11-08T18:33:53.781Z,,38.1,,,,52,
2017-11-08T18:34:03.785Z,,38.2,,54.8,,52,
2017-11-08T18:34:13.782Z,,38.2,,54.7,,52,
2017-11-08T18:34:33.781Z,,38.2,,,,52,
2017-11-08T18:34:53.781Z,,38.2,,54.6,,52,
2017-11-08T18:35:03.781Z,,38.2,,,,52,
2017-11-08T18:35:13.781Z,,38.2,,,,52,
2017-11-08T18:35:23.788Z,,38.2,,,,52,
2017-11-08T18:35:33.781Z,,,,54.5,,,
2017-11-08T18:35:53.781Z,,38.2,,54.6,,52,
2017-11-08T18:36:03.781Z,,38.2,,,,52,
2017-11-08T18:36:13.781Z,,38.2,,,,52,
2017-11-08T18:36:23.783Z,,38.2,,,,52,
2017-11-08T18:36:53.781Z,,38.2,,54.7,,52,
2017-11-08T18:37:03.781Z,,38.2,,,,52,
2017-11-08T18:37:13.783Z,,38.2,,54.8,,52,
2017-11-08T18:37:23.781Z,,38.2,,,,52,
2017-11-08T18:37:53.840Z,,38.2,,,,52,
2017-11-08T18:38:03.781Z,,38.2,,,,52,
2017-11-08T18:38:23.810Z,,38.1,,,,52,
2017-11-08T18:38:53.782Z,,38.2,,,,52,
2017-11-08T18:39:03.788Z,,38.1,,,,52,
2017-11-08T18:39:13.781Z,,38.1,,54.7,,52,
2017-11-08T18:39:23.781Z,,38.1,,,,52,
2017-11-08T18:39:53.781Z,,38.1,,,,52,
2017-11-08T18:40:03.783Z,,38.1,,,,52,
2017-11-08T18:40:13.781Z,,38.1,,54.6,,52,
2017-11-08T18:40:23.786Z,,38.1,,,,52,
2017-11-08T18:40:53.780Z,,38.1,,,,52,
2017-11-08T18:41:03.782Z,,38.1,,54.5,,52,
2017-11-08T18:41:23.781Z,,38,,,,52,
2017-11-08T18:41:53.782Z,,38,,54.4,,52,
2017-11-08T18:42:03.781Z,,38,,,,52,
2017-11-08T18:42:23.788Z,,37.9,,,,52,
2017-11-08T18:42:53.780Z,,37.9,,54.3,,52,
2017-11-08T18:43:03.781Z,,37.9,,,,52,
2017-11-08T18:43:13.781Z,,37.9,,54.1,,52,
2017-11-08T18:43:23.786Z,,37.9,,,,52,
2017-11-08T18:43:53.785Z,,37.9,,,,52,
2017-11-08T18:44:03.786Z,,37.8,,54,,52,
2017-11-08T18:44:13.790Z,,37.8,,,,52,
2017-11-08T18:44:23.784Z,,37.8,,,,52,
2017-11-08T18:44:43.785Z,,37.8,,,,52,
2017-11-08T18:44:53.781Z,,,,53.9,,,
2017-11-08T18:45:03.788Z,,37.8,,,,52,
2017-11-08T18:45:23.783Z,,37.7,,,,52,
2017-11-08T18:45:33.788Z,,,,53.8,,,
2017-11-08T18:45:53.785Z,,37.7,,,,52,
2017-11-08T18:46:03.790Z,,37.7,,,,52,
2017-11-08T18:46:13.788Z,,37.7,,53.7,,52,
2017-11-08T18:46:23.791Z,,37.7,,,,52,
2017-11-08T18:46:53.790Z,,37.6,,53.6,,52,
2017-11-08T18:47:03.789Z,,37.6,,,,52,
2017-11-08T18:47:13.845Z,,37.6,,,,52,
2017-11-08T18:47:23.784Z,,37.6,,,,52,
2017-11-08T18:47:33.789Z,,,,53.5,,,
2017-11-08T18:47:53.785Z,,37.6,,,,52,
2017-11-08T18:48:03.785Z,,37.6,,,,52,
2017-11-08T18:48:13.781Z,,,,53.4,,,
2017-11-08T18:48:23.787Z,,37.6,,,,52,
2017-11-08T18:48:53.790Z,,37.5,,,,52,
2017-11-08T18:49:03.786Z,,37.5,,53.3,,52,
2017-11-08T18:49:13.790Z,,37.5,,,,52,
2017-11-08T18:49:23.784Z,,37.5,,,,52,
2017-11-08T18:49:53.783Z,,37.5,,53.2,,52,
2017-11-08T18:50:03.787Z,,37.4,,,,52,
2017-11-08T18:50:13.781Z,,37.4,,,,52,
2017-11-08T18:50:23.785Z,,37.4,,,,52,
2017-11-08T18:50:33.789Z,,,,53.1,,,
2017-11-08T18:50:53.788Z,,37.4,,,,52,
2017-11-08T18:51:03.789Z,,37.3,,,,52,
2017-11-08T18:51:13.787Z,,37.3,,53,,52,
2017-11-08T18:51:23.788Z,,37.3,,,,52,
2017-11-08T18:51:33.790Z,,37.3,,,,52,
2017-11-08T18:51:43.789Z,,37.3,,,,52,
2017-11-08T18:51:53.789Z,,37.2,,,,52,
2017-11-08T18:52:03.781Z,,,,52.9,,,
2017-11-08T18:52:13.781Z,,37.2,,,,52,
2017-11-08T18:52:33.781Z,,37.2,,,,52,
2017-11-08T18:52:53.781Z,,37.2,,,,52,
2017-11-08T18:53:03.786Z,,37.2,,52.8,,52,
2017-11-08T18:53:13.790Z,,37.1,,,,52,
2017-11-08T18:53:23.782Z,,37.1,,,,52,
2017-11-08T18:53:53.781Z,,37.1,,,,52,
2017-11-08T18:54:03.781Z,,37.1,,52.7,,52,
2017-11-08T18:54:13.780Z,,36.9,,,,52,
2017-11-08T18:54:23.792Z,,36.9,,,,52,
2017-11-08T18:54:53.781Z,,36.9,,,,52,
2017-11-08T18:55:03.781Z,,36.8,,52.6,,52,
2017-11-08T18:55:13.781Z,,36.8,,,,52,
2017-11-08T18:55:23.789Z,,36.8,,,,52,
2017-11-08T18:55:53.788Z,,36.8,,52.4,,52,
2017-11-08T18:56:03.793Z,,36.7,,,,52,
2017-11-08T18:56:23.791Z,,36.7,,,,52,
2017-11-08T18:56:33.789Z,,,,52.3,,,
2017-11-08T18:56:53.781Z,,36.7,,,,52,
2017-11-08T18:57:03.790Z,,36.6,,,,52,
2017-11-08T18:57:13.790Z,,36.6,,,,52,
2017-11-08T18:57:23.789Z,,36.6,,,,52,
2017-11-08T18:57:53.790Z,,36.5,,52.2,,52,
2017-11-08T18:58:03.781Z,0,45.7,0,52.9,2,52,
2017-11-08T18:58:13.780Z,0,,,51.8,2,,48
2017-11-08T18:58:23.781Z,,,,52,,,
2017-11-08T18:58:33.790Z,,50.1,,52.4,,52,44
2017-11-08T18:58:43.790Z,,49.3,,52.8,,52,83
2017-11-08T18:58:53.781Z,,50.2,,55,,52,105
2017-11-08T18:59:03.790Z,0,53.5,,57,0,52,82
2017-11-08T18:59:13.781Z,0,,,55.5,0,,
2017-11-08T18:59:23.781Z,,,,55.3,,,
2017-11-08T18:59:33.789Z,,53.2,,,,52,
2017-11-08T18:59:43.781Z,,53,,55,,52,
2017-11-08T18:59:53.781Z,,52.7,,,,52,
2017-11-08T19:00:03.781Z,,52.4,,54.9,,52,
2017-11-08T19:00:13.781Z,,,5,,,,
2017-11-08T19:00:23.781Z,,52,,,,52,
2017-11-08T19:00:53.781Z,,51.9,,,,52,
2017-11-08T19:01:03.781Z,,51.4,,54.8,,52,
2017-11-08T19:01:23.792Z,,51,,,,52,
2017-11-08T19:01:53.781Z,,50.9,,,,52,
2017-11-08T19:02:03.781Z,,50.4,,,,52,
2017-11-08T19:02:24.482Z,,50.1,,,,52,
2017-11-08T19:02:53.781Z,,49.9,,54.9,,52,
2017-11-08T19:03:03.876Z,,49.4,,,,52,
2017-11-08T19:03:23.781Z,,49.1,,,,52,
2017-11-08T19:03:53.780Z,,48.9,,,,52,
2017-11-08T19:04:03.780Z,,48.5,,,,52,
2017-11-08T19:04:23.782Z,,48.2,,,,52,
2017-11-08T19:04:33.780Z,,,,54.8,,,
2017-11-08T19:04:53.780Z,,48.1,,,,52,
2017-11-08T19:05:03.781Z,,47.8,,,,52,
2017-11-08T19:05:13.780Z,,47.7,,,,52,
2017-11-08T19:05:23.780Z,,47.4,,,,52,
2017-11-08T19:05:33.780Z,,,,54.7,,,
2017-11-08T19:05:53.781Z,,47.3,,,,52,
2017-11-08T19:06:03.798Z,,46.6,,54.6,,52,
2017-11-08T19:06:13.781Z,0,,0,54.5,2,,
2017-11-08T19:06:23.781Z,0,,,53.4,0,,40
2017-11-08T19:06:33.780Z,0,,,52.7,0,,0
2017-11-08T19:06:43.780Z,,52.6,,52,,52,
2017-11-08T19:06:53.780Z,,,,51.9,,,
2017-11-08T19:07:03.780Z,,52.2,,51.8,,52,
2017-11-08T19:07:13.782Z,,51.9,,,,52,
2017-11-08T19:07:23.780Z,,,,51.7,,,
2017-11-08T19:07:33.781Z,,51.7,,,,52,
2017-11-08T19:07:53.781Z,,51.5,5,,,52,
2017-11-08T19:08:03.780Z,,51.2,,51.6,,52,
2017-11-08T19:08:13.780Z,,51,,,,52,
2017-11-08T19:08:23.780Z,,50.6,,,,52,
2017-11-08T19:08:53.781Z,,50.5,,51.5,,52,
2017-11-08T19:09:03.780Z,,50,,,,52,
2017-11-08T19:09:23.780Z,,49.7,,,,52,
2017-11-08T19:09:53.780Z,,49.4,,,,52,
2017-11-08T19:10:03.803Z,,49.1,,,,52,
2017-11-08T19:10:13.780Z,,48.9,,,,52,
2017-11-08T19:10:23.781Z,,48.6,,,,52,
2017-11-08T19:10:53.780Z,,48.5,,,,52,
2017-11-08T19:11:03.780Z,,48.1,,,,52,
2017-11-08T19:11:23.783Z,,47.8,,,,52,
2017-11-08T19:11:53.780Z,,47.6,,51.4,,52,
2017-11-08T19:12:03.781Z,,47.2,,,,52,
2017-11-08T19:12:23.781Z,,47,,,,52,
2017-11-08T19:12:53.780Z,,46.8,,51.3,,52,
2017-11-08T19:13:03.788Z,,46.4,,,,52,
2017-11-08T19:13:13.780Z,,,,51.2,,,
2017-11-08T19:13:23.780Z,,46.2,,,,52,
2017-11-08T19:13:53.780Z,,46.1,,,,52,
2017-11-08T19:14:03.780Z,,45.7,,,,52,
2017-11-08T19:14:13.780Z,,,,51.1,,,
2017-11-08T19:14:23.781Z,,45.5,,,,52,
2017-11-08T19:14:53.780Z,,45.4,,51,,52,
2017-11-08T19:15:03.780Z,,45,,,,52,
2017-11-08T19:15:13.780Z,,44.9,,,,52,
2017-11-08T19:15:23.780Z,,,,50.9,,,
2017-11-08T19:15:33.806Z,,44.8,,,,52,
2017-11-08T19:15:53.780Z,,44.6,,,,52,
2017-11-08T19:16:03.780Z,,44.4,,50.7,,52,
2017-11-08T19:16:13.780Z,,44.2,,,,52,
2017-11-08T19:16:33.781Z,,44,,,,52,
2017-11-08T19:16:53.780Z,,44,,,,52,
2017-11-08T19:17:03.780Z,,43.7,,50.6,,52,
2017-11-08T19:17:13.780Z,,43.6,,,,52,
2017-11-08T19:17:23.781Z,,43.4,,,,52,
2017-11-08T19:17:43.780Z,0,,5,50.6,0,,0
2017-11-08T19:17:53.780Z,,43.3,,50.5,,52,
2017-11-08T19:18:03.780Z,,43,,,,52,
2017-11-08T19:18:23.780Z,,42.9,,,,52,
2017-11-08T19:18:33.780Z,,,,50.4,,,
2017-11-08T19:18:53.780Z,,42.8,,,,52,
2017-11-08T19:19:03.780Z,,42.6,,,,52,
2017-11-08T19:19:13.780Z,,42.5,,50.3,,52,
2017-11-08T19:19:23.781Z,,42.3,,,,52,
2017-11-08T19:19:53.780Z,,42.2,,,,52,
2017-11-08T19:20:03.780Z,,42,,,,52,
2017-11-08T19:20:13.779Z,,42,,50.2,,52,
2017-11-08T19:20:23.780Z,,41.8,,,,52,
2017-11-08T19:20:53.780Z,,41.7,,,,52,
2017-11-08T19:21:03.780Z,,41.5,,50.1,,52,
2017-11-08T19:21:23.779Z,,41.3,,,,52,
2017-11-08T19:21:53.780Z,,41.2,,,,52,
2017-11-08T19:22:03.780Z,,40.9,,50,,52,
2017-11-08T19:22:13.780Z,,40.8,,,,52,
2017-11-08T19:22:23.780Z,,40.7,,,,52,
2017-11-08T19:22:43.780Z,,40.7,,,,52,
2017-11-08T19:22:53.780Z,,,,49.9,,,
2017-11-08T19:23:03.780Z,,40.4,,,,52,
2017-11-08T19:23:23.780Z,,40.3,,,,52,
2017-11-08T19:23:53.780Z,,40.2,,49.8,,52,
2017-11-08T19:24:03.780Z,,40,,,,52,
2017-11-08T19:24:23.779Z,,39.9,,,,52,
2017-11-08T19:24:53.784Z,,39.8,,49.7,,52,
2017-11-08T19:25:03.837Z,,39.7,,,,52,
2017-11-08T19:25:13.780Z,,39.6,,,,52,
2017-11-08T19:25:23.816Z,,39.5,,,,52,
2017-11-08T19:25:53.782Z,,39.4,,49.6,,52,
2017-11-08T19:26:03.780Z,,39.3,,,,52,
2017-11-08T19:26:13.786Z,,39.2,,,,52,
2017-11-08T19:26:23.779Z,,39.1,,,,52,
2017-11-08T19:26:53.781Z,,39.1,,49.5,,52,
2017-11-08T19:27:03.780Z,,38.8,,,,52,
2017-11-08T19:27:13.780Z,,38.8,,,,52,
2017-11-08T19:27:23.780Z,,38.6,,,,52,
2017-11-08T19:27:53.780Z,,38.6,,49.4,,52,
2017-11-08T19:28:03.781Z,,38.5,,,,52,
2017-11-08T19:28:13.781Z,,38.4,,,,52,
2017-11-08T19:28:23.781Z,,38.3,,,,52,
2017-11-08T19:28:53.779Z,,38.2,,49.3,,52,
2017-11-08T19:29:03.780Z,,38.1,,,,52,
2017-11-08T19:29:13.779Z,,38.1,,,,52,
2017-11-08T19:29:23.779Z,,38,,,,52,
2017-11-08T19:29:53.780Z,,37.9,,49.2,,52,
2017-11-08T19:30:03.780Z,,37.8,,49.3,,52,
2017-11-08T19:30:13.779Z,,37.8,,49.2,,52,
2017-11-08T19:30:23.779Z,,37.7,,,,52,
2017-11-08T19:30:53.779Z,,37.6,,,,52,
2017-11-08T19:31:03.779Z,,37.5,,,,52,
2017-11-08T19:31:13.780Z,,37.5,,49.1,,52,
2017-11-08T19:31:23.782Z,,37.3,,,,52,
2017-11-08T19:31:53.779Z,,37.3,,,,52,
2017-11-08T19:32:03.780Z,,37.2,,,,52,
2017-11-08T19:32:13.780Z,,,,49,,,
2017-11-08T19:32:23.780Z,,37.1,,,,52,
2017-11-08T19:32:43.780Z,,36.9,,,,52,
2017-11-08T19:33:03.780Z,,36.8,,48.9,,52,
2017-11-08T19:33:23.779Z,,36.7,,,,52,
2017-11-08T19:33:53.779Z,,36.7,,,,52,
2017-11-08T19:34:03.786Z,,36.6,,,,52,
2017-11-08T19:34:13.779Z,,36.5,,,,52,
2017-11-08T19:34:23.781Z,,36.4,,,,52,
2017-11-08T19:34:33.779Z,,,,48.8,,,
2017-11-08T19:34:53.779Z,,36.4,,,,52,
2017-11-08T19:35:03.780Z,,36.3,,,,52,
2017-11-08T19:35:23.788Z,,36.2,,,,52,
2017-11-08T19:35:53.781Z,,36.1,,48.7,,52,
2017-11-08T19:36:03.780Z,,36,,,,52,
2017-11-08T19:36:23.779Z,,35.9,,,,52,
2017-11-08T19:36:53.779Z,,35.9,,48.6,,52,
2017-11-08T19:37:03.779Z,,35.8,,,,52,
2017-11-08T19:37:13.780Z,,35.8,,,,52,
2017-11-08T19:37:23.780Z,,35.7,,,,52,
2017-11-08T19:37:53.779Z,,35.7,,,,52,
2017-11-08T19:38:03.780Z,,35.6,,48.5,,52,
2017-11-08T19:38:23.779Z,,35.5,,,,52,
2017-11-08T19:38:53.779Z,,35.5,,,,52,
2017-11-08T19:39:03.779Z,,35.4,,,,52,
2017-11-08T19:39:13.779Z,,35.4,,48.4,,52,
2017-11-08T19:39:23.779Z,,35.3,,,,52,
2017-11-08T19:39:53.779Z,,35.3,,,,52,
2017-11-08T19:40:03.781Z,,35.2,,,,52,
2017-11-08T19:40:13.779Z,,35.1,,,,52,
2017-11-08T19:40:23.779Z,,35.1,,,,52,
2017-11-08T19:40:33.780Z,,,,48.3,,,
2017-11-08T19:40:53.780Z,,34.9,,,,52,
2017-11-08T19:41:03.832Z,,34.9,,,,52,
2017-11-08T19:41:23.791Z,,34.8,,,,52,
2017-11-08T19:41:53.779Z,,34.8,,48.2,,52,
2017-11-08T19:42:03.779Z,,34.7,,,,52,
2017-11-08T19:42:23.782Z,,34.6,,,,52,
2017-11-08T19:42:53.779Z,,34.6,,48.1,,52,
2017-11-08T19:43:03.842Z,,34.5,,,,52,
2017-11-08T19:43:13.780Z,,34.5,,,,52,
2017-11-08T19:43:23.779Z,,34.4,,,,52,
2017-11-08T19:43:53.780Z,,34.4,,,,52,
2017-11-08T19:44:03.779Z,,34.3,,,,52,
2017-11-08T19:44:13.779Z,,,,48,,,
2017-11-08T19:44:23.779Z,,34.2,,,,52,
2017-11-08T19:44:53.779Z,,34.2,,,,52,
2017-11-08T19:45:03.781Z,,34.1,,47.9,,52,
2017-11-08T19:45:13.779Z,,34.1,,48,,52,
2017-11-08T19:45:33.779Z,,34.1,,,,52,
2017-11-08T19:45:43.779Z,,,,47.9,,,
2017-11-08T19:45:53.779Z,,34,,,,52,
2017-11-08T19:46:03.779Z,,34,,,,52,
2017-11-08T19:46:13.779Z,,33.9,,,,52,
2017-11-08T19:46:33.779Z,,33.9,,,,52,
2017-11-08T19:46:53.779Z,,33.9,,47.8,,52,
2017-11-08T19:47:03.779Z,,33.8,,,,52,
2017-11-08T19:47:13.779Z,,33.8,,,,52,
2017-11-08T19:47:23.779Z,,33.7,,,,52,
2017-11-08T19:47:53.779Z,,33.7,,,,52,
2017-11-08T19:48:03.780Z,,33.6,,47.7,,52,
2017-11-08T19:48:23.780Z,,33.6,,,,52,
2017-11-08T19:48:53.779Z,,33.6,,,,52,
2017-11-08T19:49:03.779Z,,33.5,,,,52,
2017-11-08T19:49:13.779Z,,33.5,,47.6,,52,
2017-11-08T19:49:23.779Z,,33.4,,,,52,
2017-11-08T19:49:53.779Z,,33.4,,,,52,
2017-11-08T19:50:03.779Z,,33.4,,,,52,
2017-11-08T19:50:13.780Z,,33.3,,,,52,
2017-11-08T19:50:23.779Z,,33.3,,,,52,
2017-11-08T19:50:33.779Z,,,,47.4,,,
2017-11-08T19:50:53.779Z,,33.3,,,,52,
2017-11-08T19:51:03.779Z,,33.2,,,,52,
2017-11-08T19:51:23.779Z,,33.2,,,,52,
2017-11-08T19:51:53.779Z,,33.1,,47.3,,52,
2017-11-08T19:52:03.779Z,,33.1,,,,52,
2017-11-08T19:52:23.779Z,,32.9,,,,52,
2017-11-08T19:52:33.783Z,,32.9,,,,52,
2017-11-08T19:52:43.779Z,0,41.5,0,48.2,2,52,
2017-11-08T19:52:53.781Z,0,,,48.1,2,,85
2017-11-08T19:53:03.779Z,,45.4,,51,,52,108
2017-11-08T19:53:13.779Z,,,,54.5,,,112
2017-11-08T19:53:23.778Z,,48.8,,,,52,
2017-11-08T19:53:33.779Z,,,,57.1,,,107
2017-11-08T19:53:43.779Z,,52.5,,58.4,,52,105
2017-11-08T19:53:53.779Z,,53.1,,58.5,,52,89
2017-11-08T19:54:03.779Z,0,52.5,,55.9,0,52,0
2017-11-08T19:54:13.779Z,,52.2,,,,52,
2017-11-08T19:54:23.779Z,,52.1,,,,52,
2017-11-08T19:54:33.779Z,,,,55.7,,,
2017-11-08T19:54:53.779Z,,51.7,,,,52,
2017-11-08T19:55:03.779Z,0,51.5,,55.6,0,52,
2017-11-08T19:55:13.778Z,,51.1,,,,52,
2017-11-08T19:55:33.778Z,,50.9,,55.5,,52,
2017-11-08T19:55:53.778Z,,50.7,,,,52,
2017-11-08T19:56:03.779Z,,50.3,,,,52,
2017-11-08T19:56:13.782Z,,50.2,,,,52,
2017-11-08T19:56:23.856Z,,49.8,,,,52,
2017-11-08T19:56:53.827Z,,49.6,,,,52,
2017-11-08T19:57:03.780Z,,49.1,,55.4,,52,
2017-11-08T19:57:13.778Z,,49,,,,52,
