Time,HwTSet,HwActive,ActPow,PrimT,PrimTSet,ChActive,HwTOutlet
2017-12-08T20:22:00.534Z,50,,,33.6,,,32.1
2017-12-08T20:22:10.527Z,50,,29,33.7,,,32.1
2017-12-08T20:22:20.531Z,50,,30,33.9,,,32.1
2017-12-08T20:22:30.531Z,50,,,34.2,,,32.1
2017-12-08T20:22:40.526Z,50,,29,34.5,,,32.1
2017-12-08T20:22:50.529Z,50,,,34.8,,,32
2017-12-08T20:23:00.533Z,50,,,35.1,,,32
2017-12-08T20:23:10.533Z,50,,,35.4,,,32
2017-12-08T20:23:20.533Z,50,,,35.6,,,32
2017-12-08T20:23:30.527Z,50,,,35.8,,,32
2017-12-08T20:23:40.527Z,50,,30,36.1,,,31.9
2017-12-08T20:23:50.528Z,50,,29,36.3,,,31.9
2017-12-08T20:24:00.529Z,50,,,36.6,,,31.9
2017-12-08T20:24:10.527Z,50,,,36.8,,,31.9
2017-12-08T20:24:20.527Z,50,,,37.1,,,31.9
2017-12-08T20:24:30.527Z,50,,,37.3,,,31.9
2017-12-08T20:24:40.527Z,50,,30,37.5,,,31.8
2017-12-08T20:24:50.528Z,50,,29,37.6,,,31.8
2017-12-08T20:25:00.527Z,50,,,37.8,,,31.8
2017-12-08T20:25:10.527Z,50,,,37.9,,,31.8
2017-12-08T20:25:20.527Z,50,,29,38.1,,,31.8
2017-12-08T20:25:30.527Z,50,,30,38.2,,,31.8
2017-12-08T20:25:40.527Z,50,,29,38.3,,,31.6
2017-12-08T20:25:50.527Z,50,,30,38.5,,,31.6
2017-12-08T20:26:00.526Z,50,,,38.6,,,31.6
2017-12-08T20:26:10.526Z,50,,29,38.8,,,31.6
2017-12-08T20:26:20.527Z,50,,30,38.9,,,31.6
2017-12-08T20:26:30.526Z,50,,29,39.2,,,31.6
2017-12-08T20:26:40.526Z,50,,,39.3,,,31.6
2017-12-08T20:26:50.527Z,50,,,39.5,,,31.6
2017-12-08T20:27:00.528Z,50,,29,39.6,,,31.5
2017-12-08T20:27:10.527Z,50,,,39.8,,,31.5
2017-12-08T20:27:20.527Z,50,,,40,,,31.5
2017-12-08T20:27:30.527Z,50,,30,40.1,,,31.5
2017-12-08T20:27:40.527Z,50,,29,40.3,,,31.5
2017-12-08T20:27:50.527Z,50,,,40.4,,,31.5
2017-12-08T20:28:00.527Z,,,30,40.6,,,
2017-12-08T20:28:10.528Z,50,,29,40.7,,,31.5
2017-12-08T20:28:20.527Z,50,,,40.9,,,31.5
2017-12-08T20:28:30.528Z,50,,30,41.1,,,31.5
2017-12-08T20:28:40.527Z,50,,29,41.2,,,31.5
2017-12-08T20:28:50.527Z,50,,30,41.4,,,31.5
2017-12-08T20:29:00.529Z,50,,29,41.6,,,31.5
2017-12-08T20:29:10.532Z,50,,0,41.7,,,31.5
2017-12-08T20:29:20.529Z,50,0,,39.6,,2,31.4
2017-12-08T20:29:30.527Z,50,,,37.7,,,31.4
2017-12-08T20:29:40.527Z,50,,,37.1,,,31.4
2017-12-08T20:29:50.527Z,50,,,36.8,,,31.4
2017-12-08T20:30:00.530Z,50,,,36.7,,,31.4
2017-12-08T20:30:10.528Z,50,,,,,,31.4
2017-12-08T20:30:20.527Z,50,,,,,,31.4
2017-12-08T20:30:30.527Z,50,,,36.6,,,31.4
2017-12-08T20:30:40.530Z,50,,,36.5,,,31.4
2017-12-08T20:30:50.529Z,50,,,36.4,,,31.4
2017-12-08T20:31:00.528Z,50,,,36.3,,,31.4
2017-12-08T20:31:10.527Z,50,,,36.2,,,31.4
2017-12-08T20:31:20.528Z,50,,,,,,31.4
2017-12-08T20:31:30.527Z,50,,,,,,31.4
2017-12-08T20:31:40.529Z,50,,,,,,31.4
2017-12-08T20:31:50.529Z,50,,,,,,31.4
2017-12-08T20:32:00.530Z,50,,,36.1,,,31.4
2017-12-08T20:32:10.527Z,50,,,,,,31.4
2017-12-08T20:32:20.529Z,50,,,,,,31.4
2017-12-08T20:32:30.527Z,50,,,,,,31.4
2017-12-08T20:32:40.527Z,50,,,,,,31.4
2017-12-08T20:32:50.528Z,50,,,,,,31.4
2017-12-08T20:33:00.529Z,50,,,36,,,31.3
2017-12-08T20:33:10.526Z,50,,,,,,31.3
2017-12-08T20:33:20.526Z,50,,,,,,31.3
2017-12-08T20:33:30.527Z,50,,,,,,31.3
2017-12-08T20:33:40.536Z,50,,,,,,31.3
2017-12-08T20:33:50.527Z,50,,,36.1,,,31.3
2017-12-08T20:34:00.530Z,50,,,36,,,31.3
2017-12-08T20:34:10.537Z,50,,,36.1,,,31.3
2017-12-08T20:34:20.530Z,50,,,,,,31.3
2017-12-08T20:34:30.529Z,50,,,,,,31.3
2017-12-08T20:34:40.527Z,50,,,,,,31.3
2017-12-08T20:34:50.526Z,50,,,,,,31.3
2017-12-08T20:35:00.527Z,50,,,,,,31.3
2017-12-08T20:35:10.527Z,50,,,,,,31.3
2017-12-08T20:35:20.532Z,50,,,36.2,,,31.2
2017-12-08T20:35:30.527Z,50,,,,,,31.2
2017-12-08T20:35:40.527Z,50,,,,,,31.2
2017-12-08T20:35:50.531Z,50,,,,,,31.2
2017-12-08T20:36:00.531Z,50,,,,,,31.2
2017-12-08T20:36:10.540Z,50,,,36.3,,,31.2
2017-12-08T20:36:20.536Z,50,,,,,,31.2
2017-12-08T20:36:30.527Z,50,,,,,,31.2
2017-12-08T20:36:40.527Z,50,,,,,,31.2
2017-12-08T20:36:50.528Z,50,,,,,,31.2
2017-12-08T20:37:00.526Z,50,,,36.4,,,31.2
2017-12-08T20:37:10.530Z,50,,,,,,31.2
2017-12-08T20:37:20.549Z,50,,,,,,31.2
2017-12-08T20:37:30.526Z,50,,,,,,31
2017-12-08T20:37:40.527Z,50,,,,,,31
2017-12-08T20:37:50.527Z,50,,,,,,31
2017-12-08T20:38:00.527Z,50,,,,,,31
2017-12-08T20:38:10.527Z,50,,,36.5,,,31
2017-12-08T20:38:20.559Z,50,,,36.4,,,31
2017-12-08T20:38:30.529Z,50,,,36.5,,,31
2017-12-08T20:38:40.527Z,50,,,,,,31
2017-12-08T20:38:50.526Z,50,,,,,,31
2017-12-08T20:39:00.526Z,50,1,,,0,0,33.2
2017-12-08T20:39:10.538Z,50,0,,36.4,,0,36.5
2017-12-08T20:39:20.529Z,50,,,36.3,,,36.4
2017-12-08T20:39:30.527Z,50,,,,,,36.4
2017-12-08T20:39:40.526Z,50,,,,,,36.3
2017-12-08T20:39:50.528Z,50,,,,,,36.2
2017-12-08T20:40:00.527Z,50,,,,,,36.2
2017-12-08T20:40:10.528Z,50,0,,36.2,59,2,36.1
2017-12-08T20:40:20.527Z,50,,,,,,36
2017-12-08T20:40:30.544Z,50,0,,35.4,0,0,33.7
2017-12-08T20:40:40.531Z,50,,,35.5,,,33.6
2017-12-08T20:40:50.526Z,50,,,35.4,,,33.6
2017-12-08T20:41:10.527Z,50,,,,,,33.5
2017-12-08T20:41:20.528Z,50,,,,,,33.5
2017-12-08T20:41:30.527Z,50,0,,,59,2,33.4
2017-12-08T20:41:40.526Z,50,,,,,,33.4
2017-12-08T20:41:50.527Z,50,,,,,,33.4
2017-12-08T20:42:10.527Z,50,,,,,,33.3
2017-12-08T20:42:20.526Z,50,,,35.3,,,33.3
2017-12-08T20:42:30.526Z,50,,,,,,33.3
2017-12-08T20:42:40.526Z,50,,,,,,33.3
2017-12-08T20:42:50.527Z,50,,,,,,33.3
2017-12-08T20:43:10.528Z,50,0,42,37.8,,2,33.2
2017-12-08T20:43:20.527Z,50,,30,42.3,,,33.2
2017-12-08T20:43:30.527Z,50,,29,39.9,,,33.1
2017-12-08T20:43:40.527Z,50,,,38.6,,,33.1
2017-12-08T20:43:50.526Z,50,,29,37.4,,,33.1
2017-12-08T20:44:00.526Z,50,,,36.9,,,33.1
2017-12-08T20:44:10.527Z,50,,,37.2,,,33.1
2017-12-08T20:44:20.526Z,50,,30,37.7,,,32.9
2017-12-08T20:44:30.528Z,50,,30,38.1,,,32.9
2017-12-08T20:44:40.529Z,50,,29,38.4,,,32.9
2017-12-08T20:44:50.527Z,50,,,38.5,,,32.8
2017-12-08T20:45:00.535Z,,,,38.7,,,
2017-12-08T20:45:10.527Z,50,,,38.9,,,32.8
2017-12-08T20:45:20.526Z,50,,29,39.2,,,32.8
2017-12-08T20:45:30.527Z,50,,,39.3,,,32.7
2017-12-08T20:45:40.527Z,50,,,39.5,,,32.7
2017-12-08T20:45:50.530Z,50,,,39.7,,,32.7
2017-12-08T20:46:00.527Z,50,,,39.9,,,32.7
2017-12-08T20:46:10.527Z,50,0,29,40,59,2,32.6
2017-12-08T20:46:20.527Z,50,,,40.2,,,32.6
2017-12-08T20:46:30.526Z,50,,30,40.3,,,32.6
2017-12-08T20:46:40.531Z,50,,29,40.5,,,32.6
2017-12-08T20:46:50.527Z,50,,30,40.6,,,32.6
2017-12-08T20:47:00.527Z,50,,,,,,32.6
2017-12-08T20:47:10.531Z,50,0,0,38.2,,2,32.5
2017-12-08T20:47:20.527Z,50,,,36.5,,,32.5
2017-12-08T20:47:30.527Z,50,,,35.9,,,32.5
2017-12-08T20:47:40.527Z,50,,,35.8,,,32.5
2017-12-08T20:47:50.527Z,50,,,35.7,,,32.5
2017-12-08T20:48:00.527Z,50,,,,,,32.5
2017-12-08T20:48:10.527Z,50,,,,,,32.5
2017-12-08T20:48:20.529Z,50,,,,,,32.4
2017-12-08T20:48:30.587Z,50,,,35.6,,,32.4
2017-12-08T20:48:40.527Z,50,,,35.4,,,32.4
2017-12-08T20:48:50.526Z,50,,,,,,32.4
2017-12-08T20:49:00.559Z,50,,,35.3,,,32.4
2017-12-08T20:49:10.529Z,50,,,,,,32.3
2017-12-08T20:49:20.526Z,50,,,,,,32.3
2017-12-08T20:49:30.528Z,50,,,,,,32.3
2017-12-08T20:49:40.527Z,50,,,,,,32.3
2017-12-08T20:49:50.527Z,50,,,35.2,,,32.3
2017-12-08T20:50:00.529Z,50,,,,,,32.3
2017-12-08T20:50:10.532Z,50,,,,,,32.2
2017-12-08T20:50:20.527Z,50,,,,,,32.2
2017-12-08T20:50:30.528Z,50,,,35.1,,,32.2
2017-12-08T20:50:40.527Z,50,,,,,,32.2
2017-12-08T20:50:50.527Z,50,,,35.2,,,32.2
2017-12-08T20:51:00.530Z,50,,,,,,32.2
2017-12-08T20:51:10.529Z,50,,,35.1,,,32.1
2017-12-08T20:51:20.527Z,50,,,,,,32.1
2017-12-08T20:51:30.529Z,50,,,,,,32.1
2017-12-08T20:51:40.530Z,50,,,,,,32.1
2017-12-08T20:51:50.527Z,50,,,,,,32.1
2017-12-08T20:52:00.526Z,50,,,,,,32
2017-12-08T20:52:10.527Z,50,,,35.2,,,32
2017-12-08T20:52:20.527Z,50,,,,,,32
2017-12-08T20:52:30.526Z,50,,,35.1,,,32
2017-12-08T20:52:40.530Z,50,,,35.2,,,32
2017-12-08T20:52:50.526Z,50,1,,35.3,0,0,35.8
2017-12-08T20:53:00.538Z,,0,0,36.9,,0,
2017-12-08T20:53:10.531Z,50,,,36.3,,,36.1
2017-12-08T20:53:20.531Z,50,,,36.2,,,36.1
2017-12-08T20:53:30.528Z,50,,,,,,36
2017-12-08T20:53:40.531Z,50,,,,,,36
2017-12-08T20:53:50.530Z,50,,,,,,35.9
2017-12-08T20:54:00.531Z,,0,,,59,2,
2017-12-08T20:54:10.531Z,50,,,,,,35.8
2017-12-08T20:54:20.531Z,50,,,,,,35.8
2017-12-08T20:54:30.527Z,50,1,,36.3,0,0,34
2017-12-08T20:54:40.531Z,50,0,0,36.5,,0,33.3
2017-12-08T20:54:50.526Z,50,,,35.8,,,33.2
2017-12-08T20:55:00.532Z,50,,,,,,33.2
2017-12-08T20:55:10.532Z,50,,,,,,33.2
2017-12-08T20:55:20.527Z,50,,,35.7,,,33.1
2017-12-08T20:55:30.526Z,50,,,,,,33.1
2017-12-08T20:55:40.532Z,50,0,,,59,2,33.1
2017-12-08T20:55:50.527Z,50,,,,,,33.1
2017-12-08T20:56:00.532Z,50,,,,,,32.9
2017-12-08T20:56:10.527Z,50,,,,,,32.9
2017-12-08T20:56:20.528Z,50,,,,,,32.9
2017-12-08T20:56:30.527Z,50,,,,,,32.8
2017-12-08T20:56:40.527Z,50,,,,,,32.8
2017-12-08T20:56:50.527Z,50,,,,,,32.8
2017-12-08T20:57:00.527Z,50,,,,,,32.8
2017-12-08T20:57:10.534Z,50,,,,,,32.8
2017-12-08T20:57:20.527Z,50,,,,,,32.7
2017-12-08T20:57:30.527Z,50,,,,,,32.7
2017-12-08T20:57:40.527Z,50,,,,,,32.7
2017-12-08T20:57:50.527Z,50,,,,,,32.7
2017-12-08T20:58:00.526Z,50,,,,,,32.6
2017-12-08T20:58:10.527Z,50,,,,,,32.6
2017-12-08T20:58:30.529Z,50,,,,,,32.6
2017-12-08T20:58:40.527Z,50,,,,,,32.5
2017-12-08T20:58:50.527Z,50,,,,,,32.5
2017-12-08T20:59:00.526Z,50,,,,,,32.5
2017-12-08T20:59:10.527Z,50,,,,,,32.4
2017-12-08T20:59:20.526Z,50,,,,,,32.4
2017-12-08T20:59:30.527Z,50,,,,,,32.4
2017-12-08T20:59:40.527Z,50,,,,,,32.4
2017-12-08T21:00:00.526Z,50,,,,,,32.3
2017-12-08T21:00:10.528Z,50,,,,,,32.3
2017-12-08T21:00:30.530Z,50,,,,,,32.2
2017-12-08T21:00:40.527Z,50,,,,,,32.2
2017-12-08T21:01:00.527Z,50,,,,,,32.2
2017-12-08T21:01:10.526Z,50,,,,,,32.1
2017-12-08T21:01:30.527Z,50,,,,,,32.1
2017-12-08T21:01:40.526Z,50,,,,,,32.1
2017-12-08T21:02:00.526Z,50,,,,,,32
2017-12-08T21:02:10.527Z,50,,,,,,32
2017-12-08T21:02:30.527Z,50,,,,,,32
2017-12-08T21:02:40.530Z,50,,,,,,31.9
2017-12-08T21:03:00.527Z,50,,,,,,31.9
2017-12-08T21:03:10.526Z,50,,,,,,31.9
2017-12-08T21:03:30.528Z,50,,,,,,31.8
2017-12-08T21:03:40.527Z,50,,,,,,31.8
2017-12-08T21:04:00.531Z,50,,,,,,31.8
2017-12-08T21:04:10.527Z,50,,,35.6,,,31.6
2017-12-08T21:04:30.526Z,50,,,,,,31.6
2017-12-08T21:04:40.561Z,50,,,,,,31.6
2017-12-08T21:05:00.531Z,50,,,,,,31.5
2017-12-08T21:05:10.530Z,50,,,,,,31.5
2017-12-08T21:05:30.526Z,50,,,35.5,,,31.5
2017-12-08T21:05:40.527Z,50,,,,,,31.5
2017-12-08T21:06:00.526Z,50,,,,,,31.4
2017-12-08T21:06:10.527Z,50,,,,,,31.4
2017-12-08T21:06:30.526Z,50,,,,,,31.3
2017-12-08T21:06:40.526Z,50,,,,,,31.3
2017-12-08T21:06:50.526Z,,,,35.4,,,
2017-12-08T21:07:00.526Z,50,,,,,,31.3
2017-12-08T21:07:10.526Z,50,,,,,,31.3
2017-12-08T21:07:30.527Z,50,,,,,,31.2
2017-12-08T21:07:40.528Z,50,,,,,,31.2
2017-12-08T21:08:00.528Z,50,,,,,,31.2
2017-12-08T21:08:20.526Z,50,,,35.3,,,31
2017-12-08T21:08:30.527Z,50,,,,,,31
2017-12-08T21:08:40.527Z,50,,,,,,31
2017-12-08T21:09:00.526Z,50,,,,,,30.9
2017-12-08T21:09:10.531Z,50,,,,,,30.9
2017-12-08T21:09:30.529Z,50,,,,,,30.9
2017-12-08T21:09:50.528Z,50,,,35.2,,,30.9
2017-12-08T21:10:00.528Z,50,,,,,,30.8
2017-12-08T21:10:20.527Z,50,,,,,,30.8
2017-12-08T21:10:30.526Z,50,,,,,,30.8
2017-12-08T21:10:40.526Z,50,,,,,,30.8
2017-12-08T21:11:00.584Z,50,,,,,,30.7
2017-12-08T21:11:10.529Z,50,,,,,,30.7
2017-12-08T21:11:20.529Z,50,,,35.1,,,30.7
2017-12-08T21:11:30.526Z,50,0,40,38.2,,2,30.7
2017-12-08T21:11:40.529Z,50,,30,41.2,,,30.7
2017-12-08T21:11:50.530Z,50,,29,37.6,,,30.7
2017-12-08T21:12:00.526Z,50,,30,35.8,,,30.7
2017-12-08T21:12:10.531Z,50,,30,34.4,,,30.6
2017-12-08T21:12:20.526Z,50,,,33.9,,,30.6
2017-12-08T21:12:30.526Z,50,,29,34.1,,,30.6
2017-12-08T21:12:40.527Z,50,,,,,,30.6
2017-12-08T21:12:50.530Z,,,29,35.2,,,
2017-12-08T21:13:00.531Z,50,,,,,,30.6
2017-12-08T21:13:10.526Z,,,,35.5,,,
2017-12-08T21:13:20.526Z,50,,,35.8,,,30.4
2017-12-08T21:13:30.525Z,50,,,,,,30.4
2017-12-08T21:13:40.531Z,,,30,36.2,,,
2017-12-08T21:13:50.527Z,50,,,,,,30.4
2017-12-08T21:14:00.526Z,,,,36.4,,,
2017-12-08T21:14:10.526Z,50,,29,36.6,,,30.4
2017-12-08T21:14:20.527Z,50,,30,37.1,,,30.4
2017-12-08T21:14:30.526Z,50,,,,,,30.3
2017-12-08T21:14:40.526Z,,,29,37.3,,,
2017-12-08T21:14:50.526Z,50,,,37.7,,,30.3
2017-12-08T21:15:00.525Z,50,,,,,,30.3
2017-12-08T21:15:10.526Z,50,,29,38,,,30.3
2017-12-08T21:15:20.526Z,50,,,,,,30.3
2017-12-08T21:15:30.526Z,,,,38.2,,,
2017-12-08T21:15:40.525Z,50,,29,38.5,,,30.3
2017-12-08T21:15:50.549Z,50,0,0,38.3,,2,30.3
2017-12-08T21:16:00.526Z,50,,,35.6,,,30.3
2017-12-08T21:16:10.526Z,50,,,34.2,,,30.3
2017-12-08T21:16:20.526Z,50,,,33.8,,,30.3
2017-12-08T21:16:30.529Z,50,,,,,,30.3
2017-12-08T21:16:40.526Z,,,,33.6,,,
2017-12-08T21:16:50.525Z,50,,,,,,30.2
2017-12-08T21:17:00.525Z,50,,,,,,30.2
2017-12-08T21:17:10.526Z,50,,,,,,30.2
2017-12-08T21:17:20.526Z,50,,,33.4,,,30.2
2017-12-08T21:17:30.525Z,50,,,,,,30.2
2017-12-08T21:17:40.525Z,,,,33.3,,,
2017-12-08T21:17:50.526Z,50,,,33.2,,,30.2
2017-12-08T21:18:00.525Z,50,,,,,,30.2
2017-12-08T21:18:10.531Z,50,,,,,,30.2
2017-12-08T21:18:20.528Z,50,,,,,,30.2
2017-12-08T21:18:30.526Z,50,,,,,,30.2
2017-12-08T21:18:40.526Z,50,,,,,,30.2
2017-12-08T21:18:50.525Z,50,,,,,,30.2
2017-12-08T21:19:00.526Z,50,,,33.1,,,30.2
2017-12-08T21:19:10.526Z,50,,,33.1,,,30.1
2017-12-08T21:19:20.527Z,50,,,,,,30.1
2017-12-08T21:19:40.526Z,50,,,,,,30.1
2017-12-08T21:19:50.529Z,50,,,,,,30.1
2017-12-08T21:20:00.526Z,50,,,,,,30.1
2017-12-08T21:20:10.526Z,50,,,,,,30.1
2017-12-08T21:20:20.560Z,50,,,,,,30.1
2017-12-08T21:20:30.530Z,50,,,,,,30.1
2017-12-08T21:20:40.527Z,50,,,,,,30.1
2017-12-08T21:20:50.526Z,50,0,42,35.6,,2,30.1
2017-12-08T21:21:00.527Z,50,,32,40.1,,,30.1
2017-12-08T21:21:10.526Z,50,,30,39.9,,,30.1
2017-12-08T21:21:20.525Z,50,,30,38.8,,,30
2017-12-08T21:21:30.526Z,50,,29,38.6,,,30
2017-12-08T21:21:40.525Z,50,,,38.2,,,30
2017-12-08T21:21:50.526Z,50,0,0,35.8,,2,30
2017-12-08T21:22:00.527Z,50,,,33.9,,,30
2017-12-08T21:22:10.526Z,50,,,33.8,,,30
2017-12-08T21:22:20.526Z,50,,,33.4,,,30
2017-12-08T21:22:30.525Z,50,,,,,,30
2017-12-08T21:22:40.526Z,50,,,33.5,,,30
2017-12-08T21:22:50.525Z,50,,,,,,30
2017-12-08T21:23:00.525Z,50,,,,,,30
2017-12-08T21:23:10.525Z,50,,,,,,30
2017-12-08T21:23:20.526Z,50,,,33.4,,,30
2017-12-08T21:23:30.525Z,50,,,33.3,,,30
2017-12-08T21:23:40.525Z,50,,,33.2,,,30
2017-12-08T21:23:50.530Z,50,,,33.1,,,30
2017-12-08T21:24:00.525Z,50,,,,,,30
2017-12-08T21:24:10.529Z,50,,,,,,29.8
2017-12-08T21:24:20.526Z,50,,,,,,30
2017-12-08T21:24:30.525Z,50,,,32.9,,,30
2017-12-08T21:24:40.526Z,50,,,,,,29.8
2017-12-08T21:24:50.525Z,50,,,,,,29.8
2017-12-08T21:25:00.530Z,50,,,32.8,,,29.8
2017-12-08T21:25:10.525Z,50,,,,,,29.8
2017-12-08T21:25:20.525Z,50,,,32.7,,,29.8
2017-12-08T21:25:30.530Z,50,,,,,,29.8
2017-12-08T21:25:40.529Z,50,1,,32.6,0,0,29.8
2017-12-08T21:25:50.526Z,50,1,48,35.6,,0,33.9
2017-12-08T21:26:00.526Z,50,,48,37.2,,,26.3
2017-12-08T21:26:10.540Z,50,,78,40.4,,,36.4
2017-12-08T21:26:21.054Z,50,,73,44.3,,,38.7
2017-12-08T21:26:30.527Z,50,0,36,47.3,,0,42.5
2017-12-08T21:26:40.526Z,50,0,0,46.7,,0,45
2017-12-08T21:26:50.527Z,50,,,46.4,,,44.9
2017-12-08T21:27:00.527Z,50,,,45,,,44.8
2017-12-08T21:27:10.526Z,50,,,44.9,,,44.6
2017-12-08T21:27:20.528Z,50,,,44.8,,,44.3
2017-12-08T21:27:30.525Z,50,,,44.7,,,44.2
2017-12-08T21:27:40.527Z,50,,,44.6,,,44.1
2017-12-08T21:27:50.525Z,50,,,,,,44
2017-12-08T21:28:00.525Z,50,0,,,59,2,43.8
2017-12-08T21:28:10.525Z,50,,,,,,43.7
2017-12-08T21:28:20.527Z,50,,,,,,43.6
2017-12-08T21:28:30.529Z,50,,,44.5,,,43.5
2017-12-08T21:28:40.529Z,50,,,,,,43.3
2017-12-08T21:28:50.526Z,50,,,,,,43.2
2017-12-08T21:29:00.525Z,50,,,,,,43.1
2017-12-08T21:29:10.526Z,50,,,,,,42.9
2017-12-08T21:29:20.529Z,50,,,,,,42.8
2017-12-08T21:29:30.525Z,50,,,44.4,,,42.7
2017-12-08T21:29:40.528Z,50,,,,,,42.6
2017-12-08T21:29:50.529Z,50,,,,,,42.4
2017-12-08T21:30:00.525Z,50,,,,,,42.3
2017-12-08T21:30:10.530Z,50,,,,,,42.2
2017-12-08T21:30:20.528Z,50,,,,,,42.1
2017-12-08T21:30:30.531Z,50,,,44.3,,,42
2017-12-08T21:30:40.529Z,50,,,,,,41.9
2017-12-08T21:30:50.529Z,50,,,,,,41.7
2017-12-08T21:31:00.525Z,50,,,,,,41.6
2017-12-08T21:31:10.536Z,50,1,,44.1,0,0,41.5
2017-12-08T21:31:20.526Z,50,,44,43.8,,,42.8
2017-12-08T21:31:30.527Z,50,,72,45,,,42.9
2017-12-08T21:31:40.525Z,50,,84,48.1,,,44.1
2017-12-08T21:31:50.525Z,50,0,0,48.8,,0,46
2017-12-08T21:32:00.529Z,50,,,48.6,,,46.6
2017-12-08T21:32:10.530Z,50,,,48.4,,,46.4
2017-12-08T21:32:20.527Z,50,,,48.2,,,46.2
2017-12-08T21:32:30.526Z,50,,,,,,46.1
2017-12-08T21:32:40.525Z,50,,,,,,46
2017-12-08T21:32:50.536Z,50,0,,48.1,59,2,45.8
2017-12-08T21:33:00.531Z,50,,,,,,45.7
2017-12-08T21:33:10.525Z,50,,,,,,45.5
2017-12-08T21:33:20.529Z,50,,,,,,45.4
2017-12-08T21:33:30.531Z,50,,,,,,45.2
2017-12-08T21:33:40.525Z,50,,,,,,45.1
2017-12-08T21:33:50.526Z,50,,,,,,46.3
2017-12-08T21:34:00.525Z,50,,,,,,46.1
2017-12-08T21:34:10.536Z,50,0,42,50.5,,2,45.9
2017-12-08T21:34:20.529Z,50,,29,48.7,,,45.8
2017-12-08T21:34:30.528Z,50,,29,41.8,,,45.7
2017-12-08T21:34:40.526Z,50,,29,38.9,,,45.5
2017-12-08T21:34:50.526Z,50,,30,37.9,,,45.4
2017-12-08T21:35:00.525Z,50,,29,36.9,,,45.2
2017-12-08T21:35:10.526Z,50,,29,36.5,,,45.1
2017-12-08T21:35:20.530Z,50,,29,37.1,,,44.9
2017-12-08T21:35:30.526Z,50,1,,37.4,0,0,44.8
2017-12-08T21:35:40.536Z,50,0,0,37.5,,0,28.4
2017-12-08T21:35:50.525Z,50,,,38.2,,,30.6
2017-12-08T21:36:00.525Z,50,,,38.1,,,30.7
2017-12-08T21:36:10.526Z,50,,,38,,,30.7
2017-12-08T21:36:20.549Z,50,,,,,,30.7
2017-12-08T21:36:30.525Z,50,,,,,,30.6
2017-12-08T21:36:40.529Z,50,0,,38,59,2,30.6
2017-12-08T21:36:50.526Z,50,,,37.9,,,30.6
2017-12-08T21:37:00.525Z,50,,,,,,30.6
2017-12-08T21:37:10.550Z,50,,,,,,30.6
2017-12-08T21:37:20.525Z,50,,,,,,30.6
2017-12-08T21:37:30.534Z,50,,,,,,30.4
2017-12-08T21:37:40.525Z,50,,,38,,,30.4
2017-12-08T21:37:50.529Z,50,,,38,,,30.4
2017-12-08T21:38:00.541Z,50,,,38,,,30.4
2017-12-08T21:38:10.526Z,50,,,,,,30.4
2017-12-08T21:38:20.526Z,50,,,,,,30.4
2017-12-08T21:38:30.525Z,50,,,,,,30.4
2017-12-08T21:38:40.529Z,50,,,,,,30.4
2017-12-08T21:38:50.529Z,50,,,,,,30.4
2017-12-08T21:39:00.525Z,50,,,,,,30.4
2017-12-08T21:39:10.528Z,50,,,,,,30.4
2017-12-08T21:39:20.525Z,50,,,,,,30.4
2017-12-08T21:39:30.529Z,50,,,,,,30.4
2017-12-08T21:39:40.529Z,50,,,38.1,,,30.4
2017-12-08T21:39:50.530Z,50,,,,,,30.4
2017-12-08T21:40:00.532Z,50,,,,,,30.4
2017-12-08T21:40:10.534Z,50,,,,,,30.4
2017-12-08T21:40:20.528Z,50,,,,,,30.4
2017-12-08T21:40:30.525Z,50,,,,,,30.4
2017-12-08T21:40:40.525Z,50,,,,,,30.4
2017-12-08T21:40:50.526Z,50,,,38.2,,,30.4
2017-12-08T21:41:00.535Z,50,,,,,,30.3
2017-12-08T21:41:10.530Z,50,,,,,,30.3
2017-12-08T21:41:20.528Z,50,,,,,,30.3
2017-12-08T21:41:30.528Z,50,,,,,,30.3
2017-12-08T21:41:40.528Z,50,,,,,,30.3
2017-12-08T21:41:50.529Z,50,,,,,,30.3
2017-12-08T21:42:00.525Z,50,,,,,,30.3
2017-12-08T21:42:10.525Z,50,,,,,,30.3
2017-12-08T21:42:20.535Z,50,,,,,,30.3
2017-12-08T21:42:30.525Z,50,,,38.3,,,30.3
2017-12-08T21:42:40.529Z,50,,,38.2,,,30.3
2017-12-08T21:42:50.529Z,50,,,38.3,,,30.3
2017-12-08T21:43:00.530Z,50,,,,,,30.3
2017-12-08T21:43:10.525Z,50,,,,,,30.2
2017-12-08T21:43:20.527Z,50,,,,,,30.2
2017-12-08T21:43:30.530Z,50,,,,,,30.2
2017-12-08T21:43:40.525Z,50,,,,,,30.2
2017-12-08T21:43:50.528Z,50,,,,,,30.2
2017-12-08T21:44:00.526Z,50,,,38.3,,,30.2
2017-12-08T21:44:10.541Z,50,0,39,42.1,,2,30.2
2017-12-08T21:44:20.528Z,50,,29,41.6,,,30.2
2017-12-08T21:44:30.526Z,50,,29,38.8,,,30.2
2017-12-08T21:44:40.531Z,50,,29,35.9,,,30.2
2017-12-08T21:44:50.530Z,50,,,35.8,,,30.2
2017-12-08T21:45:00.530Z,50,,,35.3,,,30.1
2017-12-08T21:45:10.531Z,50,,30,35.4,,,30.1
2017-12-08T21:45:20.526Z,50,,29,36,,,30.1
