Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,HwTSet,ChActive
2017-11-25T01:26:51.184Z,,,,30,,52,
2017-11-25T01:27:01.189Z,,,,30,,52,
2017-11-25T01:27:11.181Z,37.1,,,,,,
2017-11-25T01:27:21.184Z,,,,30,,52,
2017-11-25T01:27:31.184Z,,,,30,,52,
2017-11-25T01:27:41.184Z,,,,30,,52,
2017-11-25T01:27:51.184Z,,,,30,,52,
2017-11-25T01:28:01.190Z,,,,30,,52,
2017-11-25T01:28:11.190Z,36.9,,,,,,
2017-11-25T01:28:21.183Z,37.1,,,30,,52,
2017-11-25T01:28:31.190Z,37.1,,,30,,52,
2017-11-25T01:28:41.190Z,36.9,,,,,,
2017-11-25T01:28:51.182Z,,,,30,,52,
2017-11-25T01:29:01.182Z,,,,30,,52,
2017-11-25T01:29:11.181Z,,,,30,,52,
2017-11-25T01:29:31.185Z,,,,30,,52,
2017-11-25T01:29:41.181Z,,,,30,,52,
2017-11-25T01:29:51.181Z,,,,29.8,,52,
2017-11-25T01:30:01.181Z,36.8,,,,,,
2017-11-25T01:30:11.181Z,,,,29.8,,52,
2017-11-25T01:30:21.181Z,,,,29.8,,52,
2017-11-25T01:30:31.183Z,,,,29.8,,52,
2017-11-25T01:30:41.181Z,,,,29.8,,52,
2017-11-25T01:30:51.181Z,,,,29.8,,52,
2017-11-25T01:31:01.181Z,,,,29.8,,52,
2017-11-25T01:31:11.185Z,,,,29.8,,52,
2017-11-25T01:31:21.181Z,,,,29.8,,52,
2017-11-25T01:31:31.181Z,,,,29.8,,52,
2017-11-25T01:31:41.184Z,36.7,,,,,,
2017-11-25T01:31:51.182Z,,,,29.8,,52,
2017-11-25T01:32:01.186Z,,,,29.8,,52,
2017-11-25T01:32:21.182Z,,,,29.8,,52,
2017-11-25T01:32:31.185Z,,,,29.8,,52,
2017-11-25T01:32:41.181Z,,,,29.8,,52,
2017-11-25T01:32:51.181Z,,,,29.8,,52,
2017-11-25T01:33:01.181Z,36.6,,,29.8,,52,
2017-11-25T01:33:11.181Z,,,,29.8,,52,
2017-11-25T01:33:21.181Z,,,,29.8,,52,
2017-11-25T01:33:31.181Z,,,,29.7,,52,
2017-11-25T01:33:41.181Z,36.5,,,,,,
2017-11-25T01:33:51.181Z,36.6,,,29.8,,52,
2017-11-25T01:34:01.181Z,,,,29.7,,52,
2017-11-25T01:34:21.181Z,,,,29.7,,52,
2017-11-25T01:34:31.181Z,36.5,,,29.7,,52,
2017-11-25T01:34:41.186Z,,,,29.7,,52,
2017-11-25T01:34:51.181Z,,,,29.7,,52,
2017-11-25T01:35:01.194Z,,,,29.7,,52,
2017-11-25T01:35:11.181Z,,,,29.7,,52,
2017-11-25T01:35:21.181Z,,,,29.7,,52,
2017-11-25T01:35:31.182Z,,,,29.7,,52,
2017-11-25T01:35:41.181Z,36.4,,,,,,
2017-11-25T01:35:51.181Z,,,,29.7,,52,
2017-11-25T01:36:01.181Z,,,,29.7,,52,
2017-11-25T01:36:21.187Z,,,,29.7,,52,
2017-11-25T01:36:41.181Z,,,,29.7,,52,
2017-11-25T01:36:51.181Z,,,,29.6,,52,
2017-11-25T01:37:01.196Z,,,,29.6,,52,
2017-11-25T01:37:11.235Z,36.3,,,29.6,,52,
2017-11-25T01:37:21.224Z,,,,29.6,,52,
2017-11-25T01:37:31.185Z,,,,29.6,,52,
2017-11-25T01:37:41.186Z,,,,29.6,,52,
2017-11-25T01:37:51.181Z,,,,29.6,,52,
2017-11-25T01:38:01.181Z,,,,29.6,,52,
2017-11-25T01:38:11.182Z,,,,29.6,,52,
2017-11-25T01:38:21.181Z,,,,29.6,,52,
2017-11-25T01:38:31.181Z,,,,29.6,,52,
2017-11-25T01:38:41.184Z,36.2,,,29.6,,52,
2017-11-25T01:38:51.181Z,,,,29.6,,52,
2017-11-25T01:39:01.181Z,36.4,0,,,45,,2
2017-11-25T01:39:11.185Z,40.3,,,,40,,
2017-11-25T01:39:21.181Z,41.6,,,29.6,30,52,
2017-11-25T01:39:31.181Z,38.8,,,29.5,29,52,
2017-11-25T01:39:41.181Z,37.8,,,29.5,30,52,
2017-11-25T01:39:51.181Z,36.6,,,,30,,
2017-11-25T01:40:01.184Z,34.7,,,29.5,29,52,
2017-11-25T01:40:11.182Z,,,,29.5,,52,
2017-11-25T01:40:21.181Z,34.5,,,,30,,
2017-11-25T01:40:31.182Z,35.1,,,29.5,29,52,
2017-11-25T01:40:41.184Z,35.3,,,29.5,30,52,
2017-11-25T01:40:51.186Z,35.8,,,29.5,29,52,
2017-11-25T01:41:01.185Z,36,,,29.5,29,52,
2017-11-25T01:41:11.185Z,36.2,,,29.5,,52,
2017-11-25T01:41:21.182Z,,,,29.5,,52,
2017-11-25T01:41:31.181Z,36.5,,,29.5,30,52,
2017-11-25T01:41:41.185Z,36.7,,,29.5,29,52,
2017-11-25T01:41:51.184Z,37.1,,,,,,
2017-11-25T01:42:01.181Z,37.2,,,29.5,,52,
2017-11-25T01:42:11.181Z,37.4,,,29.5,30,52,
2017-11-25T01:42:21.181Z,,,,29.5,,52,
2017-11-25T01:42:31.186Z,37.8,,,29.5,,52,
2017-11-25T01:42:41.182Z,38,,,,30,,
2017-11-25T01:42:51.185Z,38.2,,,29.5,29,52,
2017-11-25T01:43:01.181Z,38.3,,,29.5,30,52,
2017-11-25T01:43:11.181Z,38.5,,,29.5,,52,
2017-11-25T01:43:21.185Z,38.6,,,29.5,,52,
2017-11-25T01:43:31.186Z,39.1,,,29.5,29,52,
2017-11-25T01:43:41.181Z,,,,29.5,,52,
2017-11-25T01:43:51.185Z,39.9,,,29.5,,52,
2017-11-25T01:44:01.184Z,39.4,,,,,,
2017-11-25T01:44:11.185Z,39.7,,,29.5,29,52,
2017-11-25T01:44:21.185Z,39.8,,,29.5,,52,
2017-11-25T01:44:31.186Z,40.2,,,29.5,29,52,
2017-11-25T01:44:41.185Z,40.1,0,,29.5,0,52,2
2017-11-25T01:44:51.181Z,37.9,,,,,,
2017-11-25T01:45:01.186Z,37.6,,,29.5,,52,
2017-11-25T01:45:11.180Z,36,,,,,,
2017-11-25T01:45:31.181Z,35.5,,,29.5,,52,
2017-11-25T01:45:41.185Z,35.3,,,29.5,,52,
2017-11-25T01:45:51.181Z,,,,29.5,,52,
2017-11-25T01:46:01.181Z,,,,29.6,,52,
2017-11-25T01:46:11.185Z,,,,29.5,,52,
2017-11-25T01:46:21.181Z,,,,29.5,,52,
2017-11-25T01:46:31.186Z,35.1,,,29.5,,52,
2017-11-25T01:46:41.181Z,34.9,,,29.5,,52,
2017-11-25T01:46:51.181Z,,,,29.6,,52,
2017-11-25T01:47:01.182Z,34.8,,,29.6,,52,
2017-11-25T01:47:11.181Z,,,,29.6,,52,
2017-11-25T01:47:31.181Z,,,,29.6,,52,
2017-11-25T01:47:51.181Z,34.7,,,29.6,,52,
2017-11-25T01:48:01.180Z,,,,29.6,,52,
2017-11-25T01:48:21.181Z,,,,29.6,,52,
2017-11-25T01:48:31.181Z,34.6,,,29.6,,52,
2017-11-25T01:48:41.181Z,34.7,,,,,,
2017-11-25T01:48:51.180Z,34.6,,,29.6,,52,
2017-11-25T01:49:01.218Z,34.6,0,58,29.6,0,52,2
2017-11-25T01:49:21.189Z,,,,29.6,,52,
2017-11-25T01:49:31.181Z,,,,29.6,,52,
2017-11-25T01:49:41.182Z,,,,29.6,,52,
2017-11-25T01:49:51.181Z,,,,29.6,,52,
2017-11-25T01:50:01.181Z,,,,29.6,,52,
2017-11-25T01:50:11.184Z,,,,29.6,,52,
2017-11-25T01:50:21.184Z,,,,29.6,,52,
2017-11-25T01:50:31.181Z,,,,29.6,,52,
2017-11-25T01:50:41.181Z,34.7,,,,,,
2017-11-25T01:50:51.181Z,,,,29.6,,52,
2017-11-25T01:51:01.181Z,,,,29.6,,52,
2017-11-25T01:51:21.181Z,,,,29.6,,52,
2017-11-25T01:51:31.186Z,34.8,,,29.6,,52,
2017-11-25T01:51:41.181Z,,,,29.6,,52,
2017-11-25T01:51:51.181Z,,,,29.6,,52,
2017-11-25T01:52:01.187Z,34.9,,,29.6,,52,
2017-11-25T01:52:11.182Z,,,,29.6,,52,
2017-11-25T01:52:31.180Z,,,,29.6,,52,
2017-11-25T01:52:41.190Z,34.9,,,29.5,,52,
2017-11-25T01:52:51.241Z,35.1,,,29.6,,52,
2017-11-25T01:53:11.216Z,,,,29.6,,52,
2017-11-25T01:53:21.184Z,,,,29.6,,52,
2017-11-25T01:53:31.180Z,,,,29.5,,52,
2017-11-25T01:53:51.180Z,,,,29.5,,52,
2017-11-25T01:54:01.182Z,,,,29.5,,52,
2017-11-25T01:54:11.208Z,35.2,,,,,,
2017-11-25T01:54:21.181Z,,,,29.5,,52,
2017-11-25T01:54:31.181Z,,,,29.5,,52,
2017-11-25T01:54:41.181Z,,,,29.5,,52,
2017-11-25T01:54:51.180Z,,,,29.5,,52,
2017-11-25T01:55:01.181Z,,,,29.5,,52,
2017-11-25T01:55:11.181Z,,,,29.5,,52,
2017-11-25T01:55:21.181Z,,,,29.5,,52,
2017-11-25T01:55:31.181Z,,,,29.5,,52,
2017-11-25T01:55:51.184Z,,,,29.5,,52,
2017-11-25T01:56:01.182Z,,,,29.5,,52,
2017-11-25T01:56:21.185Z,,,,29.5,,52,
2017-11-25T01:56:31.181Z,,,,29.5,,52,
2017-11-25T01:56:51.181Z,,,,29.5,,52,
2017-11-25T01:57:01.192Z,,,,29.5,,52,
2017-11-25T01:57:11.180Z,35.1,,,,,,
2017-11-25T01:57:21.186Z,,,,29.5,,52,
2017-11-25T01:57:31.194Z,,,,29.5,,52,
2017-11-25T01:57:41.180Z,,,,29.5,,52,
2017-11-25T01:57:51.184Z,,,,29.5,,52,
2017-11-25T01:58:01.184Z,,,,29.5,,52,
2017-11-25T01:58:11.180Z,,,,29.5,,52,
2017-11-25T01:58:21.191Z,,,,29.3,,52,
2017-11-25T01:58:31.194Z,,,,29.3,,52,
2017-11-25T01:58:51.180Z,34.9,,,29.3,,52,
2017-11-25T01:59:01.190Z,34.9,,,,,,
2017-11-25T01:59:21.184Z,,,,29.3,,52,
2017-11-25T01:59:31.187Z,,,,29.3,,52,
2017-11-25T01:59:51.181Z,,,,29.3,,52,
2017-11-25T02:00:01.208Z,,,,29.3,,52,
2017-11-25T02:00:21.181Z,,,,29.3,,52,
2017-11-25T02:00:31.189Z,,,,29.3,,52,
2017-11-25T02:00:51.180Z,,,,29.3,,52,
2017-11-25T02:01:01.186Z,,,,29.3,,52,
2017-11-25T02:01:11.191Z,34.8,,,,,,
2017-11-25T02:01:21.180Z,,,,29.3,,52,
2017-11-25T02:01:31.191Z,,,,29.3,,52,
2017-11-25T02:01:41.180Z,,,,29.2,,52,
2017-11-25T02:01:51.221Z,,,,29.2,,52,
2017-11-25T02:02:01.209Z,,,,29.2,,52,
2017-11-25T02:02:11.180Z,,,,29.2,,52,
2017-11-25T02:02:21.180Z,,,,29.2,,52,
2017-11-25T02:02:31.181Z,,,,29.2,,52,
2017-11-25T02:02:41.187Z,34.7,,,,,,
2017-11-25T02:02:51.188Z,,,,29.2,,52,
2017-11-25T02:03:01.188Z,,,,29.2,,52,
2017-11-25T02:03:21.220Z,,,,29.2,,52,
2017-11-25T02:03:31.181Z,,,,29.2,,52,
2017-11-25T02:03:51.191Z,,,,29.2,,52,
2017-11-25T02:04:01.185Z,,,,29.1,,52,
2017-11-25T02:04:11.223Z,34.6,,,29.2,,52,
2017-11-25T02:04:21.192Z,,,,29.1,,52,
2017-11-25T02:04:31.183Z,36,0,,,43,,2
2017-11-25T02:04:41.180Z,40.5,,,,34,,
2017-11-25T02:04:51.181Z,40.8,,,29.1,29,52,
2017-11-25T02:05:01.185Z,38.9,,,,30,,
2017-11-25T02:05:21.184Z,37.8,,,29.1,29,52,
2017-11-25T02:05:31.187Z,35.4,,,29.1,29,52,
2017-11-25T02:05:41.181Z,34.5,,,29.1,29,52,
2017-11-25T02:05:51.216Z,34.5,,,29.1,,52,
2017-11-25T02:06:01.185Z,,,,29.1,,52,
2017-11-25T02:06:11.181Z,35.4,,,,,,
2017-11-25T02:06:31.189Z,35.7,,,29.1,30,52,
2017-11-25T02:06:41.183Z,36,,,29.1,29,52,
2017-11-25T02:06:51.189Z,36.1,,,29.1,,52,
2017-11-25T02:07:01.181Z,36.2,,,29.1,,52,
2017-11-25T02:07:11.182Z,36.4,,,29.1,,52,
2017-11-25T02:07:21.183Z,36.6,,,,,,
2017-11-25T02:07:31.180Z,37.1,,,29.1,30,52,
2017-11-25T02:07:41.185Z,,,,29.1,29,52,
2017-11-25T02:07:51.180Z,37.3,,,,,,
2017-11-25T02:08:01.180Z,37.7,,,29.1,29,52,
2017-11-25T02:08:11.195Z,,,,29.1,,52,
2017-11-25T02:08:21.198Z,37.8,,,29.1,30,52,
2017-11-25T02:08:31.182Z,38,,,,29,,
2017-11-25T02:08:41.191Z,38.1,,,29.1,30,52,
2017-11-25T02:08:51.180Z,38.3,,,29.1,29,52,
2017-11-25T02:09:01.182Z,38.4,,,29.1,30,52,
2017-11-25T02:09:11.194Z,38.6,,,29.1,,52,
2017-11-25T02:09:21.184Z,,,,29.1,,52,
2017-11-25T02:09:31.192Z,39.1,,,29.1,30,52,
2017-11-25T02:09:41.180Z,,,,29.1,29,52,
2017-11-25T02:09:51.179Z,39.2,,,,,,
2017-11-25T02:10:01.185Z,39.5,,,29.1,30,52,
2017-11-25T02:10:11.186Z,,,,29.1,,52,
2017-11-25T02:10:21.184Z,39.7,,,29.1,29,52,
2017-11-25T02:10:31.185Z,39.9,,,29.1,30,52,
2017-11-25T02:10:41.185Z,40,,,29.1,29,52,
2017-11-25T02:10:51.183Z,40.2,,,29.1,30,52,
2017-11-25T02:11:01.190Z,40.5,,,29.1,30,52,
2017-11-25T02:11:11.185Z,,,,29.1,,52,
2017-11-25T02:11:21.193Z,40.6,,,29.1,29,52,
2017-11-25T02:11:31.185Z,40.9,,,29.2,,52,
2017-11-25T02:11:41.187Z,41,,,29.2,30,52,
2017-11-25T02:11:51.179Z,41.1,,,29.2,,52,
2017-11-25T02:12:01.185Z,41.3,,,29.2,29,52,
2017-11-25T02:12:11.179Z,41.5,,,,30,,
2017-11-25T02:12:21.187Z,,,,29.2,,52,
2017-11-25T02:12:31.215Z,41.7,,,29.2,29,52,
2017-11-25T02:12:41.184Z,41.8,,,29.2,30,52,
2017-11-25T02:12:51.180Z,42,,,,29,,
2017-11-25T02:13:01.180Z,42.1,,,29.2,30,52,
2017-11-25T02:13:11.187Z,42.3,,,29.2,29,52,
2017-11-25T02:13:21.189Z,43.2,,,,,,
2017-11-25T02:13:31.180Z,42.6,,,29.3,30,52,
2017-11-25T02:13:41.188Z,42.8,,,29.3,29,52,
2017-11-25T02:13:51.180Z,43.1,,,29.3,30,52,
2017-11-25T02:14:01.180Z,43.2,,,29.3,29,52,
2017-11-25T02:14:11.209Z,43.3,,,,30,,
2017-11-25T02:14:21.200Z,43.5,0,,29.3,29,52,2
2017-11-25T02:14:31.180Z,41.7,0,,29.3,0,52,2
2017-11-25T02:14:41.210Z,38.6,,,29.5,,52,
2017-11-25T02:14:51.179Z,39.5,,,,,,
2017-11-25T02:15:01.180Z,38.9,,,29.5,,52,
2017-11-25T02:15:11.179Z,38.8,,,,,,
2017-11-25T02:15:21.179Z,,,,29.5,,52,
2017-11-25T02:15:31.189Z,38.6,,,29.5,,52,
2017-11-25T02:15:51.179Z,,,,29.5,,52,
2017-11-25T02:16:01.179Z,38.1,,,29.5,,52,
2017-11-25T02:16:11.182Z,38.4,,,,,,
2017-11-25T02:16:21.187Z,,,,29.6,,52,
2017-11-25T02:16:31.180Z,38.3,,,29.6,,52,
2017-11-25T02:16:41.190Z,38.2,,,,,,
2017-11-25T02:16:51.179Z,38.1,,,29.6,,52,
2017-11-25T02:17:11.183Z,,,,29.6,,52,
2017-11-25T02:17:31.180Z,37.9,,,29.6,,52,
2017-11-25T02:17:41.179Z,,,,29.7,,52,
2017-11-25T02:18:01.179Z,,,,29.7,,52,
2017-11-25T02:18:11.179Z,,,,29.7,,52,
2017-11-25T02:18:31.185Z,,,,29.7,,52,
2017-11-25T02:18:41.179Z,37.8,,,29.7,,52,
2017-11-25T02:18:51.183Z,,,,29.7,,52,
2017-11-25T02:19:11.180Z,,,,29.7,,52,
2017-11-25T02:19:21.179Z,,,,29.7,,52,
2017-11-25T02:19:31.180Z,,,,29.8,,52,
2017-11-25T02:19:51.191Z,,,,29.8,,52,
2017-11-25T02:20:01.184Z,,,,29.8,,52,
2017-11-25T02:20:11.185Z,37.9,,,29.8,,52,
2017-11-25T02:20:21.185Z,,,,29.8,,52,
2017-11-25T02:20:31.180Z,,,,29.8,,52,
2017-11-25T02:20:41.180Z,,,,29.8,,52,
2017-11-25T02:20:51.180Z,,,,29.8,,52,
2017-11-25T02:21:01.386Z,38,,,,,,
2017-11-25T02:21:11.203Z,,,,29.8,,52,
2017-11-25T02:21:21.187Z,,,,29.8,,52,
2017-11-25T02:21:31.180Z,,,,29.8,,52,
2017-11-25T02:21:41.180Z,38.1,,,,,,
2017-11-25T02:21:51.199Z,,,,29.8,,52,
2017-11-25T02:22:01.180Z,,,,29.8,,52,
2017-11-25T02:22:11.181Z,38.2,,,,,,
2017-11-25T02:22:21.181Z,,,,29.8,,52,
2017-11-25T02:22:31.186Z,,,,29.8,,52,
2017-11-25T02:22:51.187Z,,,,29.8,,52,
2017-11-25T02:23:01.206Z,,,,29.8,,52,
2017-11-25T02:23:21.180Z,,,,29.8,,52,
2017-11-25T02:23:31.186Z,38.3,,,29.8,,52,
2017-11-25T02:23:41.181Z,,,,29.8,,52,
2017-11-25T02:23:51.186Z,,,,29.8,,52,
2017-11-25T02:24:01.181Z,,,,30,,52,
2017-11-25T02:24:11.186Z,,,,29.8,,52,
2017-11-25T02:24:21.181Z,,,,30,,52,
2017-11-25T02:24:31.220Z,38.2,,,30,,52,
2017-11-25T02:24:41.181Z,38.3,,,,,,
2017-11-25T02:24:51.181Z,,,,30,,52,
2017-11-25T02:25:01.195Z,,,,30,,52,
2017-11-25T02:25:11.186Z,38.2,,,,,,
2017-11-25T02:25:21.181Z,,,,30,,52,
2017-11-25T02:25:31.181Z,,,,30,,52,
2017-11-25T02:25:51.211Z,,,,30,,52,
2017-11-25T02:26:01.181Z,,,,30,,52,
2017-11-25T02:26:21.180Z,,,,30,,52,
2017-11-25T02:26:31.212Z,,,,30,,52,
2017-11-25T02:26:41.182Z,,,,30,,52,
2017-11-25T02:26:51.188Z,38.1,,,30,,52,
2017-11-25T02:27:01.181Z,,,,30,,52,
2017-11-25T02:27:11.181Z,,,,30,,52,
2017-11-25T02:27:21.181Z,,,,30,,52,
2017-11-25T02:27:31.199Z,,,,30,,52,
2017-11-25T02:27:51.199Z,,,,30,,52,
2017-11-25T02:28:01.184Z,,,,30,,52,
2017-11-25T02:28:11.182Z,38,,,30,,52,
2017-11-25T02:28:31.184Z,,,,30,,52,
2017-11-25T02:28:51.181Z,,,,29.8,,52,
2017-11-25T02:29:01.207Z,38,,,,,,
2017-11-25T02:29:11.218Z,37.9,,,30,,52,
2017-11-25T02:29:31.188Z,,,,29.8,,52,
2017-11-25T02:29:41.211Z,,,,29.8,,52,
2017-11-25T02:29:51.183Z,,,,29.8,,52,
2017-11-25T02:30:11.183Z,,,,29.8,,52,
2017-11-25T02:30:21.187Z,,,,29.8,,52,
2017-11-25T02:30:31.184Z,37.8,,,29.8,,52,
2017-11-25T02:30:51.184Z,,,,29.8,,52,
2017-11-25T02:31:01.195Z,,,,29.8,,52,
2017-11-25T02:31:21.185Z,,,,29.8,,52,
2017-11-25T02:31:31.197Z,,,,29.8,,52,
2017-11-25T02:31:41.183Z,37.7,,,,,,
2017-11-25T02:31:51.188Z,,,,29.8,,52,
2017-11-25T02:32:01.183Z,,,,29.8,,52,
2017-11-25T02:32:21.182Z,,,,29.8,,52,
2017-11-25T02:32:31.182Z,,,,29.8,,52,
2017-11-25T02:32:41.183Z,,,,29.8,,52,
2017-11-25T02:32:51.183Z,37.6,,,29.8,,52,
2017-11-25T02:33:01.199Z,,,,29.8,,52,
2017-11-25T02:33:11.182Z,,,,29.8,,52,
2017-11-25T02:33:21.202Z,,,,29.8,,52,
2017-11-25T02:33:31.188Z,,,,29.8,,52,
2017-11-25T02:33:51.195Z,,,,29.8,,52,
2017-11-25T02:34:01.183Z,,,,29.8,,52,
2017-11-25T02:34:11.182Z,37.5,,,,,,
2017-11-25T02:34:21.183Z,,,,29.8,,52,
2017-11-25T02:34:31.183Z,,,,29.8,,52,
2017-11-25T02:34:41.183Z,,,,29.8,,52,
2017-11-25T02:34:51.183Z,,,,29.8,,52,
2017-11-25T02:35:01.186Z,,,,29.7,,52,
2017-11-25T02:35:11.183Z,,,,29.8,,52,
2017-11-25T02:35:21.203Z,,,,29.7,,52,
2017-11-25T02:35:31.187Z,37.5,,,29.7,,52,
2017-11-25T02:35:41.186Z,37.4,,,29.7,,52,
2017-11-25T02:35:51.183Z,,,,29.7,,52,
2017-11-25T02:36:01.183Z,,,,29.7,,52,
2017-11-25T02:36:11.202Z,,,,29.7,,52,
2017-11-25T02:36:21.183Z,,,,29.7,,52,
2017-11-25T02:36:31.188Z,,,,29.7,,52,
2017-11-25T02:36:51.183Z,,,,29.7,,52,
2017-11-25T02:37:01.183Z,,,,29.7,,52,
2017-11-25T02:37:11.183Z,37.3,,,,,,
2017-11-25T02:37:21.189Z,,,,29.7,,52,
2017-11-25T02:37:31.192Z,,,,29.7,,52,
2017-11-25T02:37:41.183Z,,,,29.7,,52,
2017-11-25T02:37:51.184Z,,,,29.7,,52,
2017-11-25T02:38:01.188Z,,,,29.7,,52,
2017-11-25T02:38:11.188Z,,,,29.7,,52,
2017-11-25T02:38:21.183Z,,,,29.7,,52,
2017-11-25T02:38:31.183Z,,,,29.7,,52,
2017-11-25T02:38:41.182Z,,,,29.7,,52,
2017-11-25T02:38:51.183Z,,,,29.7,,52,
2017-11-25T02:39:01.188Z,37.2,,,29.7,,52,
2017-11-25T02:39:11.184Z,,,,29.6,,52,
2017-11-25T02:39:21.183Z,,,,29.6,,52,
2017-11-25T02:39:31.187Z,37.4,0,,29.6,45,52,2
2017-11-25T02:39:41.183Z,42.3,,,,37,,
2017-11-25T02:39:51.183Z,42.8,,,29.6,30,52,
2017-11-25T02:40:01.237Z,41,,,,,,
2017-11-25T02:40:11.223Z,,,,29.6,,52,
2017-11-25T02:40:21.228Z,38.7,,,,29,,
2017-11-25T02:40:31.183Z,35.8,,,29.6,,52,
2017-11-25T02:40:41.183Z,35.1,,,29.6,29,52,
2017-11-25T02:40:51.183Z,34.8,,,29.6,29,52,
2017-11-25T02:41:01.195Z,35.1,,,29.6,,52,
2017-11-25T02:41:11.187Z,35.2,,,29.6,30,52,
2017-11-25T02:41:21.187Z,35.7,,,29.6,,52,
2017-11-25T02:41:31.184Z,36,,,29.6,30,52,
2017-11-25T02:41:41.183Z,,,,29.6,,52,
2017-11-25T02:41:51.183Z,36.4,,,29.6,29,52,
2017-11-25T02:42:01.183Z,36.5,,,29.6,30,52,
2017-11-25T02:42:11.183Z,36.7,,,29.6,29,52,
2017-11-25T02:42:21.183Z,36.9,,,29.6,,52,
2017-11-25T02:42:31.183Z,37.2,,,29.6,29,52,
2017-11-25T02:42:41.182Z,37.4,,,29.6,,52,
2017-11-25T02:42:51.183Z,37.6,,,29.6,,52,
2017-11-25T02:43:01.183Z,37.8,,,29.6,30,52,
2017-11-25T02:43:11.184Z,38,,,29.6,30,52,
2017-11-25T02:43:21.182Z,38.2,,,29.6,29,52,
2017-11-25T02:43:31.186Z,38.4,,,29.6,30,52,
2017-11-25T02:43:41.182Z,38.5,,,29.6,29,52,
2017-11-25T02:43:51.183Z,38.7,,,29.6,,52,
2017-11-25T02:44:01.189Z,38.9,,,29.6,30,52,
2017-11-25T02:44:11.183Z,39.1,,,,29,,
2017-11-25T02:44:21.183Z,39.3,,,29.6,30,52,
2017-11-25T02:44:31.187Z,39.4,,,29.6,29,52,
2017-11-25T02:44:41.183Z,39.6,,,29.6,,52,
2017-11-25T02:44:51.187Z,40,,,29.6,29,52,
2017-11-25T02:45:01.182Z,,,,29.6,,52,
2017-11-25T02:45:11.183Z,40.1,,,,,,
2017-11-25T02:45:21.183Z,40.3,0,,29.6,30,52,2
2017-11-25T02:45:31.182Z,38.9,0,,29.6,,52,2
2017-11-25T02:45:41.183Z,37.3,,,,,,
2017-11-25T02:45:51.182Z,36,,,29.6,,52,
2017-11-25T02:46:01.183Z,35.9,,,29.6,,52,
2017-11-25T02:46:11.183Z,35.6,,,,,,
2017-11-25T02:46:21.183Z,,,,29.6,,52,
2017-11-25T02:46:31.183Z,35.5,,,29.6,,52,
2017-11-25T02:46:41.182Z,,,,29.6,,52,
2017-11-25T02:46:51.183Z,,,,29.6,,52,
2017-11-25T02:47:01.182Z,35.4,,,29.6,,52,
2017-11-25T02:47:11.187Z,35.3,,,29.6,,52,
2017-11-25T02:47:21.182Z,,,,29.7,,52,
2017-11-25T02:47:31.188Z,35.1,,,29.7,,52,
2017-11-25T02:47:41.187Z,,,,29.6,,52,
2017-11-25T02:47:51.183Z,,,,29.6,,52,
2017-11-25T02:48:01.182Z,,,,29.7,,52,
2017-11-25T02:48:21.182Z,34.9,,,,,,
2017-11-25T02:48:31.183Z,34.9,,,29.7,,52,
2017-11-25T02:48:41.182Z,,,,29.7,,52,
2017-11-25T02:49:01.186Z,34.8,0,58,29.7,0,52,2
2017-11-25T02:49:11.183Z,,,,29.7,,52,
2017-11-25T02:49:31.182Z,,,,29.7,,52,
2017-11-25T02:49:41.182Z,,,,29.7,,52,
2017-11-25T02:49:51.188Z,,,,29.7,,52,
2017-11-25T02:50:01.182Z,,,,29.7,,52,
2017-11-25T02:50:11.187Z,,,,29.7,,52,
2017-11-25T02:50:21.182Z,,,,29.7,,52,
2017-11-25T02:50:31.182Z,34.9,,,29.7,,52,
2017-11-25T02:50:41.186Z,34.8,,,,,,
2017-11-25T02:50:51.182Z,,,,29.6,,52,
2017-11-25T02:51:01.187Z,,,,29.7,,52,
2017-11-25T02:51:11.182Z,34.9,,,29.7,,52,
2017-11-25T02:51:31.182Z,,,,29.7,,52,
2017-11-25T02:51:41.182Z,,,,29.7,,52,
2017-11-25T02:51:51.182Z,,,,29.7,,52,
2017-11-25T02:52:01.182Z,,,,29.7,,52,
2017-11-25T02:52:11.182Z,35.1,,,,,,
2017-11-25T02:52:21.188Z,,,,29.7,,52,
2017-11-25T02:52:31.182Z,,,,29.7,,52,
2017-11-25T02:52:51.183Z,35.2,,,29.6,,52,
2017-11-25T02:53:01.182Z,,,,29.6,,52,
2017-11-25T02:53:21.182Z,,,,29.6,,52,
2017-11-25T02:53:31.185Z,,,,29.6,,52,
2017-11-25T02:53:41.188Z,35.3,,,,,,
2017-11-25T02:53:51.184Z,,,,29.6,,52,
2017-11-25T02:54:01.183Z,,,,29.6,,52,
2017-11-25T02:54:21.183Z,,,,29.6,,52,
2017-11-25T02:54:31.182Z,,,,29.6,,52,
2017-11-25T02:54:41.182Z,,,,29.6,,52,
2017-11-25T02:54:51.182Z,,,,29.6,,52,
2017-11-25T02:55:01.182Z,,,,29.6,,52,
2017-11-25T02:55:11.184Z,,,,29.6,,52,
2017-11-25T02:55:21.184Z,,,,29.6,,52,
2017-11-25T02:55:31.182Z,35.3,,,29.6,,52,
2017-11-25T02:55:41.233Z,35.4,,,29.6,,52,
2017-11-25T02:55:51.182Z,,,,29.6,,52,
2017-11-25T02:56:01.185Z,,,,29.6,,52,
2017-11-25T02:56:11.185Z,,,,29.6,,52,
2017-11-25T02:56:21.185Z,,,,29.6,,52,
