Time,HwTOutlet,ChActive,HwActive,PrimTSet,ActPow,PrimT,HwTSet
2017-12-27T12:04:35.888Z,27.5,,,,,,50
2017-12-27T12:04:45.893Z,27.5,,,,,,50
2017-12-27T12:04:55.889Z,27.5,,,,,,50
2017-12-27T12:05:05.889Z,27.5,,,,,,50
2017-12-27T12:05:15.888Z,27.5,,,,,43.8,50
2017-12-27T12:05:25.894Z,27.5,,,,,,50
2017-12-27T12:05:35.894Z,27.5,,,,,,50
2017-12-27T12:05:45.888Z,27.5,,,,,,50
2017-12-27T12:05:55.888Z,27.5,,,,,,50
2017-12-27T12:06:05.889Z,27.4,,,,,,50
2017-12-27T12:06:15.888Z,27.5,,,,,,50
2017-12-27T12:06:25.888Z,27.4,,,,,,50
2017-12-27T12:06:35.888Z,27.4,,,,,43.7,50
2017-12-27T12:06:45.888Z,27.4,,,,,,50
2017-12-27T12:06:55.893Z,27.4,,,,,,50
2017-12-27T12:07:05.888Z,27.4,,,,,,50
2017-12-27T12:07:15.888Z,27.4,,,,,,50
2017-12-27T12:07:25.891Z,27.4,,,,,,50
2017-12-27T12:07:35.889Z,27.4,,,,,,50
2017-12-27T12:07:45.890Z,27.4,,,,,,50
2017-12-27T12:07:55.888Z,27.4,,,,,43.6,50
2017-12-27T12:08:05.888Z,27.4,,,,,,50
2017-12-27T12:08:15.888Z,27.4,,,,,,50
2017-12-27T12:08:25.888Z,27.3,,,,,,50
2017-12-27T12:08:35.888Z,27.3,,,,,,50
2017-12-27T12:08:45.888Z,27.3,,,,,,50
2017-12-27T12:08:55.888Z,27.3,,,,,,50
2017-12-27T12:09:05.889Z,27.3,,,,,,50
2017-12-27T12:09:15.890Z,27.3,,,,,,50
2017-12-27T12:09:25.888Z,27.3,,,,,43.5,50
2017-12-27T12:09:35.892Z,27.3,,,,,,50
2017-12-27T12:09:45.888Z,27.3,,,,,,50
2017-12-27T12:09:55.888Z,27.3,,,,,,50
2017-12-27T12:10:05.888Z,27.3,,,,,,50
2017-12-27T12:10:15.888Z,27.2,,,,,,50
2017-12-27T12:10:25.888Z,27.2,,,,,,50
2017-12-27T12:10:35.889Z,27.2,,,,,,50
2017-12-27T12:10:45.888Z,27.2,,,,,43.4,50
2017-12-27T12:10:55.895Z,27.2,,,,,,50
2017-12-27T12:11:05.890Z,27.2,,,,,,50
2017-12-27T12:11:15.888Z,27.2,,,,,,50
2017-12-27T12:11:25.889Z,27.2,,,,,,50
2017-12-27T12:11:35.888Z,27.2,,,,,,50
2017-12-27T12:11:45.888Z,27.2,,,,,,50
2017-12-27T12:11:55.888Z,27.2,,,,,,50
2017-12-27T12:12:05.888Z,27.2,,,,,,50
2017-12-27T12:12:15.889Z,27.1,,,,,43.3,50
2017-12-27T12:12:25.890Z,27.1,,,,,,50
2017-12-27T12:12:35.888Z,27.1,,,,,,50
2017-12-27T12:12:45.888Z,27.1,,,,,,50
2017-12-27T12:12:55.888Z,27.1,,,,,,50
2017-12-27T12:13:05.890Z,27.1,,,,,,50
2017-12-27T12:13:15.891Z,27.1,,,,,,50
2017-12-27T12:13:25.888Z,27.1,,,,,,50
2017-12-27T12:13:35.890Z,27.1,,,,,43.2,50
2017-12-27T12:13:45.889Z,27.1,,,,,,50
2017-12-27T12:13:55.888Z,27.1,,,,,,50
2017-12-27T12:14:05.888Z,27.1,,,,,,50
2017-12-27T12:14:15.891Z,27.1,,,,,,50
2017-12-27T12:14:25.890Z,26.9,,,,,,50
2017-12-27T12:14:35.892Z,26.9,,,,,,50
2017-12-27T12:14:45.888Z,26.9,,,,,,50
2017-12-27T12:14:55.892Z,26.9,,,,,,50
2017-12-27T12:15:05.888Z,26.9,,,,,43.1,50
2017-12-27T12:15:15.892Z,26.9,,,,,,50
2017-12-27T12:15:25.888Z,26.9,,,,,,50
2017-12-27T12:15:35.888Z,26.9,,,,,,50
2017-12-27T12:15:45.892Z,26.9,,,,,,50
2017-12-27T12:15:55.888Z,26.9,,,,,,50
2017-12-27T12:16:05.888Z,26.9,,,,,,50
2017-12-27T12:16:15.889Z,26.8,,,,,,50
2017-12-27T12:16:25.888Z,26.9,,,,,,50
2017-12-27T12:16:35.888Z,26.8,,,,,43,50
2017-12-27T12:16:45.888Z,26.8,,,,,,50
2017-12-27T12:16:55.890Z,26.8,,,,,,50
2017-12-27T12:17:05.888Z,26.8,,,,,,50
2017-12-27T12:17:15.888Z,26.8,,,,,,50
2017-12-27T12:17:25.888Z,26.8,,,,,,50
2017-12-27T12:17:35.888Z,26.8,,,,,,50
2017-12-27T12:17:45.888Z,26.8,,,,,43,50
2017-12-27T12:17:55.894Z,26.8,,,,,42.9,50
2017-12-27T12:18:05.888Z,26.8,,,,,,50
2017-12-27T12:18:15.888Z,26.8,,,,,,50
2017-12-27T12:18:25.888Z,26.8,,,,,,50
2017-12-27T12:18:35.888Z,26.7,,,,,,50
2017-12-27T12:18:45.889Z,26.7,,,,,,50
2017-12-27T12:18:55.888Z,26.7,,,,,,50
2017-12-27T12:19:05.888Z,26.7,,,,,,50
2017-12-27T12:19:15.888Z,26.7,,,,,,50
2017-12-27T12:19:25.888Z,26.7,,,,,,50
2017-12-27T12:19:35.888Z,26.7,,,,,42.8,50
2017-12-27T12:19:45.888Z,26.7,,,,,,50
2017-12-27T12:19:55.888Z,26.7,,,,,,50
2017-12-27T12:20:05.888Z,26.7,,,,,,50
2017-12-27T12:20:15.888Z,26.7,,,,,,50
2017-12-27T12:20:25.888Z,26.7,,,,,,50
2017-12-27T12:20:35.888Z,26.7,,,,,,50
2017-12-27T12:20:45.888Z,26.7,,,,,,50
2017-12-27T12:20:55.888Z,26.7,,,,,,50
2017-12-27T12:21:05.888Z,26.6,,,,,42.7,50
2017-12-27T12:21:15.888Z,26.6,,,,,,50
2017-12-27T12:21:25.888Z,26.6,,,,,,50
2017-12-27T12:21:35.888Z,26.6,,,,,,50
2017-12-27T12:21:45.888Z,26.6,,,,,,50
2017-12-27T12:21:55.889Z,26.6,,,,,,50
2017-12-27T12:22:05.888Z,26.6,,,,,42.6,50
2017-12-27T12:22:15.889Z,26.6,,,,,,50
2017-12-27T12:22:25.888Z,26.6,,,,,,50
2017-12-27T12:22:35.888Z,26.6,,,,,,50
2017-12-27T12:22:45.888Z,26.6,,,,,,50
2017-12-27T12:22:55.888Z,26.6,,,,,,50
2017-12-27T12:23:05.888Z,26.6,,,,,,50
2017-12-27T12:23:15.888Z,26.6,,,,,,50
2017-12-27T12:23:25.890Z,26.6,,,,,,50
2017-12-27T12:23:35.892Z,26.5,,,,,,50
2017-12-27T12:23:45.888Z,26.5,,,,,42.4,50
2017-12-27T12:23:55.888Z,26.5,0,0,5,0,42.4,50
2017-12-27T12:24:05.888Z,26.5,,,,,,50
2017-12-27T12:24:15.888Z,26.5,,,,,,50
2017-12-27T12:24:25.888Z,26.5,,,,,,50
2017-12-27T12:24:35.892Z,26.5,,,,,,50
2017-12-27T12:24:45.888Z,26.5,,,,,,50
2017-12-27T12:24:55.888Z,26.5,,,,,,50
2017-12-27T12:25:05.888Z,26.5,,,,,,50
2017-12-27T12:25:15.892Z,26.5,,,,,42.3,50
2017-12-27T12:25:25.888Z,26.5,,,,,,50
2017-12-27T12:25:35.887Z,26.5,,,,,,50
2017-12-27T12:25:45.888Z,26.5,,,,,,50
2017-12-27T12:25:55.888Z,26.3,,,,,,50
2017-12-27T12:26:05.888Z,26.3,,,,,,50
2017-12-27T12:26:15.888Z,26.3,,,,,,50
2017-12-27T12:26:25.887Z,26.3,,,,,,50
2017-12-27T12:26:35.891Z,26.3,,,,,,50
2017-12-27T12:26:45.887Z,26.3,,,,,,50
2017-12-27T12:26:55.888Z,26.3,,,,,42.2,50
2017-12-27T12:27:05.888Z,26.3,,,,,,50
2017-12-27T12:27:15.888Z,26.3,,,,,,50
2017-12-27T12:27:25.887Z,26.3,,,,,,50
2017-12-27T12:27:35.888Z,26.3,,,,,,50
2017-12-27T12:27:45.888Z,26.3,,,,,,50
2017-12-27T12:27:55.888Z,26.3,,,,,,50
2017-12-27T12:28:05.893Z,26.3,,,,,,50
2017-12-27T12:28:15.893Z,26.3,,,,,42.1,50
2017-12-27T12:28:25.888Z,26.3,,,,,,50
2017-12-27T12:28:35.891Z,26.2,,,,,,50
2017-12-27T12:28:45.907Z,26.2,,,,,,50
2017-12-27T12:28:55.888Z,26.2,,,,,,50
2017-12-27T12:29:05.888Z,26.2,,,,,,50
2017-12-27T12:29:15.888Z,26.2,,,,,,50
2017-12-27T12:29:25.888Z,26.2,,,,,,50
2017-12-27T12:29:35.891Z,26.2,,,,,,50
2017-12-27T12:29:45.892Z,26.2,,,,,42,50
2017-12-27T12:29:55.888Z,26.2,,,,,,50
2017-12-27T12:30:05.888Z,26.2,,,,,,50
2017-12-27T12:30:15.887Z,26.2,,,,,,50
2017-12-27T12:30:25.889Z,26.2,,,,,,50
2017-12-27T12:30:35.887Z,26.1,,,,,,50
2017-12-27T12:30:45.889Z,26.2,,,,,,50
2017-12-27T12:30:55.888Z,26.2,,,,,,50
2017-12-27T12:31:05.887Z,26.2,,,,,42,50
2017-12-27T12:31:15.889Z,26.1,,,,,42,50
2017-12-27T12:31:25.887Z,26.1,,,,,41.9,50
2017-12-27T12:31:35.892Z,26.1,,,,,,50
2017-12-27T12:31:45.890Z,26.1,,,,,,50
2017-12-27T12:31:55.887Z,26.1,,,,,,50
2017-12-27T12:32:05.888Z,26.1,,,,,,50
2017-12-27T12:32:15.888Z,26.1,,,,,,50
2017-12-27T12:32:25.889Z,26.1,,,,,,50
2017-12-27T12:32:35.890Z,26.1,,,,,,50
2017-12-27T12:32:45.888Z,26.1,,,,,41.8,50
2017-12-27T12:32:55.889Z,26.1,,,,,,50
2017-12-27T12:33:05.890Z,26.1,,,,,,50
2017-12-27T12:33:15.888Z,26.1,,,,,,50
2017-12-27T12:33:25.888Z,26.1,,,,,,50
2017-12-27T12:33:35.889Z,26,,,,,,50
2017-12-27T12:33:45.888Z,26,,,,,,50
2017-12-27T12:33:55.889Z,26,,,,,,50
2017-12-27T12:34:05.889Z,26,,,,,41.7,50
2017-12-27T12:34:15.887Z,26,,,,,,50
2017-12-27T12:34:25.887Z,26,,,,,,50
2017-12-27T12:34:35.888Z,26,,,,,,50
2017-12-27T12:34:45.888Z,26,,,,,,50
2017-12-27T12:34:55.888Z,26,,,,,,50
2017-12-27T12:35:05.888Z,26,,,,,,50
2017-12-27T12:35:15.888Z,26,,,,,,50
2017-12-27T12:35:25.894Z,26,,,,,,50
2017-12-27T12:35:35.888Z,26,,,,,,50
2017-12-27T12:35:45.888Z,26,,,,,,50
2017-12-27T12:35:55.888Z,26,,,,,41.6,50
2017-12-27T12:36:05.889Z,26,,,,,,50
2017-12-27T12:36:15.888Z,26,,,,,,50
2017-12-27T12:36:25.893Z,25.9,,,,,,50
2017-12-27T12:36:36.019Z,25.9,,,,,,50
2017-12-27T12:36:45.892Z,25.9,,,,,,50
2017-12-27T12:36:55.888Z,25.9,,,,,,50
2017-12-27T12:37:05.888Z,25.9,,,,,41.5,50
2017-12-27T12:37:15.893Z,25.9,,,,,,50
2017-12-27T12:37:25.887Z,25.9,,,,,,50
2017-12-27T12:37:35.890Z,25.9,,,,,,50
2017-12-27T12:37:45.888Z,25.9,,,,,,50
2017-12-27T12:37:55.972Z,25.9,,,,,,50
2017-12-27T12:38:05.892Z,25.9,,,,,,50
2017-12-27T12:38:15.894Z,25.9,,,,,,50
2017-12-27T12:38:25.888Z,25.9,,,,,,50
2017-12-27T12:38:35.887Z,25.9,,,,,,50
2017-12-27T12:38:45.888Z,25.9,,,,,,50
2017-12-27T12:38:55.887Z,25.7,,,,,41.4,50
2017-12-27T12:39:05.888Z,25.7,,,,,,50
2017-12-27T12:39:15.974Z,25.7,,,,,,50
2017-12-27T12:39:25.888Z,25.7,,,,,,50
2017-12-27T12:39:35.950Z,25.7,,,,,,50
2017-12-27T12:39:45.888Z,25.7,,,,,,50
2017-12-27T12:39:55.922Z,25.7,,,,,,50
2017-12-27T12:40:05.887Z,25.7,,,,,,50
2017-12-27T12:40:15.888Z,25.7,,,,,,50
2017-12-27T12:40:25.887Z,25.7,,,,,41.3,50
2017-12-27T12:40:35.887Z,25.7,,,,,,50
2017-12-27T12:40:45.887Z,25.7,,,,,,50
2017-12-27T12:40:55.887Z,25.7,,,,,,50
2017-12-27T12:41:05.936Z,25.7,,,,,,50
2017-12-27T12:41:15.892Z,25.7,,,,,,50
2017-12-27T12:41:25.887Z,25.7,,,,,,50
2017-12-27T12:41:35.890Z,25.6,,,,,,50
2017-12-27T12:41:45.887Z,25.7,,,,,,50
2017-12-27T12:41:55.887Z,25.6,,,,,41.2,50
2017-12-27T12:42:05.887Z,25.6,,,,,,50
2017-12-27T12:42:15.887Z,25.6,,,,,,50
2017-12-27T12:42:25.910Z,25.6,,,,,,50
2017-12-27T12:42:35.887Z,25.6,,,,,,50
2017-12-27T12:42:45.887Z,25.6,,,,,,50
2017-12-27T12:42:55.887Z,25.6,,,,,,50
2017-12-27T12:43:05.888Z,25.6,,,,,,50
2017-12-27T12:43:15.887Z,25.6,,,,,,50
2017-12-27T12:43:25.887Z,25.6,,,,,41.1,50
2017-12-27T12:43:35.887Z,25.6,,,,,,50
2017-12-27T12:43:45.887Z,25.6,,,,,,50
2017-12-27T12:43:55.909Z,25.6,,,,,,50
2017-12-27T12:44:05.889Z,25.5,,,,,,50
2017-12-27T12:44:15.887Z,25.6,,,,,,50
2017-12-27T12:44:25.887Z,25.6,,,,,,50
2017-12-27T12:44:35.887Z,25.6,,,,,,50
2017-12-27T12:44:45.936Z,25.5,,,,,,50
2017-12-27T12:44:55.887Z,25.5,,,,,,50
2017-12-27T12:45:05.887Z,25.5,,,,,41,50
2017-12-27T12:45:15.887Z,25.5,,,,,,50
2017-12-27T12:45:25.887Z,25.5,,,,,,50
2017-12-27T12:45:35.887Z,25.5,,,,,,50
2017-12-27T12:45:45.887Z,25.5,,,,,,50
2017-12-27T12:45:55.951Z,25.5,,,,,,50
2017-12-27T12:46:05.891Z,25.5,,,,,,50
2017-12-27T12:46:15.888Z,25.5,,,,,,50
2017-12-27T12:46:25.887Z,25.5,,,,,40.9,50
2017-12-27T12:46:35.888Z,25.5,,,,,,50
2017-12-27T12:46:45.887Z,25.5,,,,,,50
2017-12-27T12:46:55.887Z,25.5,,,,,,50
2017-12-27T12:47:05.996Z,25.5,,,,,,50
2017-12-27T12:47:15.887Z,25.5,,,,,,50
2017-12-27T12:47:25.888Z,25.5,,,,,,50
2017-12-27T12:47:35.887Z,25.5,,,,,,50
2017-12-27T12:47:45.887Z,25.4,,,,,,50
2017-12-27T12:47:55.904Z,25.4,,,,,40.8,50
2017-12-27T12:48:05.887Z,25.4,,,,,,50
2017-12-27T12:48:15.904Z,25.4,,,,,,50
2017-12-27T12:48:25.888Z,25.4,,,,,,50
2017-12-27T12:48:35.887Z,25.4,,,,,,50
2017-12-27T12:48:46.001Z,25.4,,,,,,50
2017-12-27T12:48:55.887Z,25.4,,,,,,50
2017-12-27T12:49:05.887Z,25.4,,,,,,50
2017-12-27T12:49:15.887Z,25.4,,,,,,50
2017-12-27T12:49:25.888Z,25.4,,,,,,50
2017-12-27T12:49:35.905Z,25.4,,,,,,50
2017-12-27T12:49:45.889Z,25.4,,,,,40.7,50
2017-12-27T12:49:55.892Z,25.4,,,,,,50
2017-12-27T12:50:05.887Z,25.4,,,,,,50
2017-12-27T12:50:15.892Z,25.4,,,,,,50
2017-12-27T12:50:25.890Z,25.4,,,,,,50
2017-12-27T12:50:35.889Z,25.4,,,,,,50
2017-12-27T12:50:45.888Z,25.3,,,,,,50
2017-12-27T12:50:55.906Z,25.3,,,,,,50
2017-12-27T12:51:05.893Z,25.3,,,,,,50
2017-12-27T12:51:15.887Z,25.3,,,,,40.6,50
2017-12-27T12:51:25.991Z,25.3,,,,,,50
2017-12-27T12:51:35.887Z,25.3,,,,,,50
2017-12-27T12:51:45.972Z,25.3,,,,,,50
2017-12-27T12:51:55.887Z,25.3,,,,,,50
2017-12-27T12:52:05.888Z,25.3,,,,,,50
2017-12-27T12:52:15.891Z,25.3,,,,,,50
2017-12-27T12:52:25.889Z,25.3,,,,,,50
2017-12-27T12:52:35.887Z,25.3,,,,,,50
2017-12-27T12:52:45.887Z,25.3,,,,,40.5,50
2017-12-27T12:52:55.887Z,25.3,,,,,,50
2017-12-27T12:53:05.942Z,25.3,,,,,,50
2017-12-27T12:53:15.888Z,25.3,,,,,,50
2017-12-27T12:53:25.890Z,25.3,,,,,,50
2017-12-27T12:53:35.887Z,25.3,,,,,,50
2017-12-27T12:53:45.888Z,25.3,,,,,,50
2017-12-27T12:53:55.887Z,25.3,,,,,,50
2017-12-27T12:54:05.887Z,25.3,,,,,,50
2017-12-27T12:54:15.891Z,25.1,,,,,,50
2017-12-27T12:54:25.906Z,25.1,,,,,40.4,50
2017-12-27T12:54:35.887Z,25.1,,,,,,50
2017-12-27T12:54:45.891Z,25.1,,,,,,50
2017-12-27T12:54:55.887Z,25.1,,,,,,50
2017-12-27T12:55:05.887Z,25.1,,,,,,50
2017-12-27T12:55:15.894Z,25.1,,,,,,50
2017-12-27T12:55:25.887Z,25.1,,,,,,50
2017-12-27T12:55:35.887Z,25.1,,,,,,50
2017-12-27T12:55:45.891Z,25.1,,,,,,50
2017-12-27T12:55:55.887Z,25.1,,,,,,50
2017-12-27T12:56:05.889Z,25.1,,,,,40.3,50
2017-12-27T12:56:15.887Z,25.1,,,,,,50
2017-12-27T12:56:25.889Z,25.1,,,,,,50
2017-12-27T12:56:35.887Z,25.1,,,,,,50
2017-12-27T12:56:45.914Z,25.1,,,,,,50
2017-12-27T12:56:55.891Z,25.1,,,,,,50
2017-12-27T12:57:05.895Z,25.1,,,,,,50
2017-12-27T12:57:15.887Z,25.1,,,,,,50
2017-12-27T12:57:25.887Z,25.1,,,,,,50
2017-12-27T12:57:35.887Z,25.1,,,,,40.2,50
2017-12-27T12:57:45.887Z,25,,,,,,50
2017-12-27T12:57:55.888Z,25,,,,,,50
2017-12-27T12:58:05.887Z,25,,,,,,50
2017-12-27T12:58:15.887Z,25,,,,,,50
2017-12-27T12:58:25.892Z,25,,,,,,50
2017-12-27T12:58:35.887Z,25,,,,,,50
2017-12-27T12:58:45.887Z,25,,,,,,50
2017-12-27T12:58:55.887Z,25,,,,,,50
2017-12-27T12:59:05.887Z,25,,,,,,50
2017-12-27T12:59:15.887Z,25,,,,,40.1,50
2017-12-27T12:59:25.887Z,25,,,,,,50
2017-12-27T12:59:35.887Z,25,,,,,,50
2017-12-27T12:59:45.887Z,25,,,,,,50
2017-12-27T12:59:55.887Z,25,,,,,,50
2017-12-27T13:00:05.887Z,25,,,,,,50
2017-12-27T13:00:15.888Z,25,,,,,,50
2017-12-27T13:00:25.887Z,25,,,,,,50
2017-12-27T13:00:35.986Z,25,,,,,,50
2017-12-27T13:00:45.887Z,25,,,,,40,50
2017-12-27T13:00:55.887Z,24.9,,,,,,50
2017-12-27T13:01:05.887Z,25,,,,,,50
2017-12-27T13:01:15.887Z,24.9,,,,,,50
2017-12-27T13:01:25.887Z,24.9,,,,,,50
2017-12-27T13:01:35.887Z,24.9,,,,,,50
2017-12-27T13:01:45.887Z,24.9,,,,,,50
2017-12-27T13:01:55.887Z,24.9,,,,,,50
2017-12-27T13:02:05.887Z,24.9,,,,,,50
2017-12-27T13:02:15.957Z,24.9,,,,,40,50
2017-12-27T13:02:25.887Z,24.9,,,,,39.9,50
2017-12-27T13:02:35.887Z,24.9,,,,,,50
2017-12-27T13:02:45.889Z,24.9,,,,,,50
2017-12-27T13:02:55.887Z,24.9,,,,,,50
2017-12-27T13:03:05.888Z,24.9,,,,,,50
2017-12-27T13:03:15.887Z,24.9,,,,,,50
2017-12-27T13:03:25.977Z,24.9,,,,,,50
2017-12-27T13:03:35.887Z,24.9,,,,,,50
2017-12-27T13:03:45.887Z,24.9,,,,,,50
2017-12-27T13:03:55.887Z,24.9,,,,,,50
2017-12-27T13:04:05.887Z,24.9,,,,,,50
2017-12-27T13:04:15.954Z,24.9,,,,,39.8,50
2017-12-27T13:04:25.887Z,24.9,,,,,,50
2017-12-27T13:04:35.892Z,24.8,,,,,,50
2017-12-27T13:04:45.887Z,24.9,,,,,,50
2017-12-27T13:04:55.887Z,24.9,,,,,,50
2017-12-27T13:05:05.892Z,24.8,,,,,,50
2017-12-27T13:05:15.887Z,24.8,,,,,,50
2017-12-27T13:05:25.975Z,24.8,,,,,,50
2017-12-27T13:05:35.887Z,24.8,,,,,,50
2017-12-27T13:05:45.919Z,24.8,,,,,,50
2017-12-27T13:05:55.888Z,24.8,,,,,39.7,50
2017-12-27T13:06:05.887Z,24.8,,,,,,50
2017-12-27T13:06:15.890Z,24.8,,,,,,50
2017-12-27T13:06:26.008Z,24.8,,,,,,50
2017-12-27T13:06:35.887Z,24.8,,,,,,50
2017-12-27T13:06:45.887Z,24.8,,,,,,50
2017-12-27T13:06:56.150Z,24.8,,,,,,50
2017-12-27T13:07:06.145Z,24.8,,,,,,50
2017-12-27T13:07:15.888Z,24.8,,,,,,50
2017-12-27T13:07:25.887Z,24.8,,,,,39.6,50
2017-12-27T13:07:35.972Z,24.8,,,,,,50
2017-12-27T13:07:45.892Z,24.8,,,,,,50
2017-12-27T13:07:55.887Z,24.8,,,,,,50
2017-12-27T13:08:05.887Z,24.8,,,,,,50
2017-12-27T13:08:15.887Z,24.8,,,,,,50
2017-12-27T13:08:25.887Z,24.8,,,,,,50
2017-12-27T13:08:35.887Z,24.8,,,,,,50
2017-12-27T13:08:45.892Z,24.7,,,,,,50
2017-12-27T13:08:55.886Z,24.8,,,,,,50
2017-12-27T13:09:05.887Z,24.7,,,,,39.5,50
2017-12-27T13:09:15.886Z,24.7,,,,,,50
2017-12-27T13:09:25.887Z,24.7,,,,,,50
2017-12-27T13:09:35.887Z,24.7,,,,,,50
2017-12-27T13:09:45.887Z,24.7,,,,,,50
2017-12-27T13:09:55.887Z,24.7,,,,,,50
2017-12-27T13:10:05.887Z,24.7,,,,,,50
2017-12-27T13:10:15.887Z,24.7,,,,,,50
2017-12-27T13:10:25.887Z,24.7,,,,,,50
2017-12-27T13:10:35.943Z,24.7,,,,,,50
2017-12-27T13:10:45.887Z,24.7,,,,,39.4,50
2017-12-27T13:10:55.887Z,24.7,,,,,,50
2017-12-27T13:11:05.887Z,24.7,,,,,,50
2017-12-27T13:11:15.953Z,24.7,,,,,,50
2017-12-27T13:11:25.887Z,24.5,,,,,,50
2017-12-27T13:11:35.887Z,24.7,,,,,,50
2017-12-27T13:11:45.900Z,24.5,,,,,,50
2017-12-27T13:11:55.886Z,24.7,,,,,,50
2017-12-27T13:12:05.906Z,24.7,,,,,,50
2017-12-27T13:12:15.887Z,24.5,,,,,,50
2017-12-27T13:12:25.941Z,24.7,,,,,39.3,50
2017-12-27T13:12:35.889Z,24.5,,,,,,50
2017-12-27T13:12:45.891Z,24.5,,,,,,50
2017-12-27T13:12:55.887Z,24.5,,,,,,50
2017-12-27T13:13:05.945Z,24.5,,,,,,50
2017-12-27T13:13:15.887Z,24.5,,,,,,50
2017-12-27T13:13:26.010Z,24.5,,,,,,50
2017-12-27T13:13:35.886Z,24.5,,,,,,50
2017-12-27T13:13:45.887Z,24.5,,,,,39.2,50
2017-12-27T13:13:55.891Z,24.5,,,,,39.3,50
2017-12-27T13:14:05.887Z,24.5,,,,,39.2,50
2017-12-27T13:14:15.887Z,24.5,,,,,,50
2017-12-27T13:14:25.891Z,24.5,,,,,,50
2017-12-27T13:14:35.995Z,24.5,,,,,,50
2017-12-27T13:14:45.890Z,24.5,,,,,,50
2017-12-27T13:14:55.887Z,24.5,,,,,,50
2017-12-27T13:15:05.887Z,24.5,,,,,,50
2017-12-27T13:15:15.886Z,24.5,,,,,,50
2017-12-27T13:15:25.995Z,24.5,,,,,,50
2017-12-27T13:15:35.887Z,24.5,,,,,,50
2017-12-27T13:15:45.891Z,24.4,,,,,39.1,50
2017-12-27T13:15:55.887Z,24.4,,,,,,50
2017-12-27T13:16:05.887Z,24.4,,,,,,50
2017-12-27T13:16:15.896Z,24.5,,,,,,50
2017-12-27T13:16:25.888Z,24.4,,,,,,50
2017-12-27T13:16:35.887Z,24.4,,,,,,50
2017-12-27T13:16:45.887Z,24.4,,,,,,50
2017-12-27T13:16:55.889Z,24.4,,,,,,50
2017-12-27T13:17:05.887Z,24.4,,,,,,50
2017-12-27T13:17:15.887Z,24.4,,,,,,50
2017-12-27T13:17:25.898Z,24.4,,,,,38.9,50
2017-12-27T13:17:35.888Z,24.4,,,,,,50
2017-12-27T13:17:45.925Z,24.4,,,,,,50
2017-12-27T13:17:55.887Z,24.4,,,,,,50
2017-12-27T13:18:05.936Z,24.4,,,,,,50
2017-12-27T13:18:15.887Z,24.4,,,,,,50
2017-12-27T13:18:25.887Z,24.4,,,,,,50
2017-12-27T13:18:35.887Z,24.4,,,,,,50
2017-12-27T13:18:45.886Z,24.4,,,,,,50
2017-12-27T13:18:55.886Z,24.4,,,,,,50
2017-12-27T13:19:05.887Z,24.4,,,,,,50
2017-12-27T13:19:15.890Z,24.4,,,,,38.8,50
2017-12-27T13:19:25.891Z,24.4,,,,,,50
2017-12-27T13:19:35.895Z,24.4,,,,,,50
2017-12-27T13:19:45.892Z,24.4,,,,,,50
2017-12-27T13:19:55.887Z,24.3,,,,,,50
2017-12-27T13:20:05.887Z,24.3,,,,,,50
2017-12-27T13:20:15.962Z,24.3,,,,,,50
2017-12-27T13:20:25.886Z,24.3,,,,,,50
2017-12-27T13:20:35.886Z,24.3,,,,,,50
2017-12-27T13:20:45.886Z,24.3,,,,,,50
2017-12-27T13:20:55.887Z,24.3,,,,,38.7,50
2017-12-27T13:21:05.886Z,24.3,,,,,,50
2017-12-27T13:21:15.887Z,24.3,,,,,,50
2017-12-27T13:21:25.957Z,24.3,,,,,,50
2017-12-27T13:21:35.889Z,24.3,,,,,,50
2017-12-27T13:21:45.887Z,24.3,,,,,,50
2017-12-27T13:21:55.887Z,24.3,,,,,,50
2017-12-27T13:22:05.886Z,24.3,,,,,,50
2017-12-27T13:22:15.887Z,24.3,,,,,,50
2017-12-27T13:22:25.886Z,24.3,,,,,,50
2017-12-27T13:22:35.886Z,24.3,,,,,38.6,50
2017-12-27T13:22:45.886Z,24.3,,,,,,50
2017-12-27T13:22:55.886Z,24.3,,,,,,50
2017-12-27T13:23:05.887Z,24.3,,,,,,50
2017-12-27T13:23:15.886Z,24.3,,,,,,50
2017-12-27T13:23:25.886Z,24.3,,,,,,50
2017-12-27T13:23:35.886Z,24.3,,,,,,50
2017-12-27T13:23:45.886Z,24.3,,,,,,50
2017-12-27T13:23:55.891Z,24.3,0,0,5,0,38.6,50
2017-12-27T13:24:05.886Z,24.3,,,,,,50
2017-12-27T13:24:15.900Z,24.2,,,,,,50
2017-12-27T13:24:25.887Z,24.3,,,,,,50
2017-12-27T13:24:35.886Z,24.3,,,,,38.5,50
2017-12-27T13:24:45.886Z,24.2,,,,,,50
2017-12-27T13:24:55.887Z,24.2,,,,,,50
2017-12-27T13:25:05.887Z,24.2,,,,,,50
2017-12-27T13:25:15.887Z,24.2,,,,,,50
2017-12-27T13:25:25.887Z,24.2,,,,,,50
2017-12-27T13:25:35.886Z,24.2,,,,,,50
2017-12-27T13:25:45.887Z,24.2,,,,,,50
2017-12-27T13:25:55.886Z,24.2,,,,,,50
2017-12-27T13:26:05.887Z,24.2,,,,,38.4,50
2017-12-27T13:26:15.886Z,24.2,,,,,,50
2017-12-27T13:26:25.886Z,24.2,,,,,,50
2017-12-27T13:26:35.887Z,24.2,,,,,,50
2017-12-27T13:26:46.061Z,24.2,,,,,,50
