Time,ActPow,ChActive,HwActive,PrimTSet,HwTSet,PrimT,HwTOutlet
2018-02-03T01:34:38.822Z,,,,,,32.7,
2018-02-03T01:34:48.822Z,,,,,50,,28
2018-02-03T01:34:58.822Z,,,,,50,,28
2018-02-03T01:35:18.822Z,,,,,50,,28
2018-02-03T01:35:28.822Z,,,,,50,,28
2018-02-03T01:35:48.822Z,,,,,50,,28
2018-02-03T01:35:58.822Z,,,,,50,,28
2018-02-03T01:36:08.822Z,,1,0,59,50,,28
2018-02-03T01:36:18.822Z,,0,0,5,50,32.6,28
2018-02-03T01:36:38.822Z,,,,,50,,28
2018-02-03T01:36:48.939Z,,,,,50,,28
2018-02-03T01:37:08.822Z,,,,,50,,27.9
2018-02-03T01:37:18.822Z,,,,,50,,27.9
2018-02-03T01:37:28.822Z,,,,,50,,27.9
2018-02-03T01:37:48.822Z,,,,,50,,27.9
2018-02-03T01:37:58.822Z,,,,,50,,27.9
2018-02-03T01:38:08.822Z,,,,,,32.5,
2018-02-03T01:38:18.823Z,,,,,50,,27.9
2018-02-03T01:38:28.822Z,,,,,50,,27.9
2018-02-03T01:38:48.822Z,,,,,50,,27.9
2018-02-03T01:38:58.822Z,,,,,50,,27.9
2018-02-03T01:39:18.822Z,,,,,50,,27.9
2018-02-03T01:39:28.823Z,,,,,50,,27.9
2018-02-03T01:39:48.822Z,,,,,50,32.4,27.8
2018-02-03T01:39:58.822Z,,,,,50,,27.8
2018-02-03T01:40:18.822Z,,,,,50,,27.8
2018-02-03T01:40:28.822Z,,,,,50,,27.8
2018-02-03T01:40:38.827Z,,1,0,59,,,
2018-02-03T01:40:48.822Z,,,,,50,,27.8
2018-02-03T01:40:58.822Z,,0,0,5,,,
2018-02-03T01:41:08.822Z,,,,,50,,27.8
2018-02-03T01:41:18.822Z,,,,,50,,27.8
2018-02-03T01:41:28.822Z,,,,,50,,27.8
2018-02-03T01:41:38.822Z,,,,,50,,27.8
2018-02-03T01:41:48.822Z,,1,0,59,50,,27.8
2018-02-03T01:41:58.822Z,,0,0,5,,32.3,
2018-02-03T01:42:08.822Z,,,,,50,,27.8
2018-02-03T01:42:18.822Z,,,,,50,,27.7
2018-02-03T01:42:28.822Z,0,0,0,5,50,32.3,27.8
2018-02-03T01:42:38.822Z,,1,0,59,,,
2018-02-03T01:42:48.822Z,,,,,50,,27.7
2018-02-03T01:42:58.822Z,,,,,50,,27.7
2018-02-03T01:43:18.822Z,,,,,50,,27.7
2018-02-03T01:43:28.822Z,,,,,50,,27.7
2018-02-03T01:43:48.822Z,,,,,50,,27.7
2018-02-03T01:43:58.822Z,,,,,50,,27.7
2018-02-03T01:44:18.822Z,,,,,50,32.2,27.7
2018-02-03T01:44:28.822Z,,,,,50,,27.7
2018-02-03T01:44:48.822Z,,,,,50,,27.7
2018-02-03T01:44:58.823Z,,,,,50,,27.5
2018-02-03T01:45:18.822Z,,,,,50,,27.5
2018-02-03T01:45:28.822Z,,,,,50,,27.5
2018-02-03T01:45:48.822Z,,,,,50,,27.5
2018-02-03T01:45:58.822Z,,,,,50,,27.5
2018-02-03T01:46:18.823Z,,,,,50,,27.5
2018-02-03T01:46:28.822Z,,,,,50,,27.5
2018-02-03T01:46:48.822Z,,,,,50,,27.5
2018-02-03T01:46:58.822Z,,,,,50,,27.5
2018-02-03T01:47:08.822Z,,,,,,32.1,
2018-02-03T01:47:18.822Z,,,,,50,32.2,27.5
2018-02-03T01:47:28.822Z,,,,,50,,27.5
2018-02-03T01:47:38.822Z,,,,,,32.1,
2018-02-03T01:47:48.822Z,,,,,50,,27.4
2018-02-03T01:47:58.822Z,,,,,50,,27.5
2018-02-03T01:48:18.822Z,,,,,50,,27.4
2018-02-03T01:48:28.822Z,,,,,50,,27.4
2018-02-03T01:48:48.822Z,,,,,50,,27.4
2018-02-03T01:48:58.822Z,,,,,50,,27.4
2018-02-03T01:49:18.823Z,,,,,50,,27.4
2018-02-03T01:49:28.822Z,,,,,50,,27.4
2018-02-03T01:49:38.822Z,,,,,,32,
2018-02-03T01:49:48.822Z,,,,,50,32.1,27.4
2018-02-03T01:49:58.822Z,,,,,50,,27.4
2018-02-03T01:50:18.823Z,,,,,50,32,27.4
2018-02-03T01:50:28.822Z,,,,,50,,27.4
2018-02-03T01:50:48.822Z,,,,,50,,27.3
2018-02-03T01:50:58.822Z,,,,,50,,27.4
2018-02-03T01:51:18.822Z,,,,,50,,27.3
2018-02-03T01:51:28.822Z,,,,,50,,27.3
2018-02-03T01:51:48.822Z,,,,,50,,27.3
2018-02-03T01:51:58.822Z,,,,,50,,27.3
2018-02-03T01:52:18.822Z,,,,,50,,27.3
2018-02-03T01:52:28.822Z,,,,,50,,27.3
2018-02-03T01:52:48.822Z,,,,,50,,27.3
2018-02-03T01:52:58.822Z,,,,,50,,27.3
2018-02-03T01:53:18.822Z,,,,,50,,27.3
2018-02-03T01:53:28.822Z,,,,,50,,27.3
2018-02-03T01:53:38.822Z,,,,,50,31.9,27.3
2018-02-03T01:53:48.822Z,43,1,0,,50,33.4,27.2
2018-02-03T01:53:58.824Z,35,,,,50,37.6,27.2
2018-02-03T01:54:08.822Z,29,,,,50,35.9,27.2
2018-02-03T01:54:18.822Z,30,,,,50,33.7,27.2
2018-02-03T01:54:28.822Z,29,,,,50,32.2,27.2
2018-02-03T01:54:38.822Z,30,,,,,31.2,
2018-02-03T01:54:48.822Z,29,,,,50,31.1,27.2
2018-02-03T01:54:58.822Z,,,,,50,,27.2
2018-02-03T01:55:08.822Z,,,,,50,31.9,27.2
2018-02-03T01:55:18.822Z,30,,,,50,32.2,27.2
2018-02-03T01:55:28.822Z,,,,,,32.4,
2018-02-03T01:55:38.822Z,,,,,50,32.6,27.2
2018-02-03T01:55:48.822Z,,,,,50,,27.2
2018-02-03T01:55:58.822Z,29,,,,50,32.9,27.2
2018-02-03T01:56:08.822Z,30,,,,,33.2,
2018-02-03T01:56:18.822Z,29,,,,50,33.4,27.2
2018-02-03T01:56:28.822Z,,,,,50,,27.2
2018-02-03T01:56:38.822Z,29,,,,,33.7,
2018-02-03T01:56:48.822Z,,,,,50,33.9,27.2
2018-02-03T01:56:58.822Z,,,,,,34.1,
2018-02-03T01:57:08.822Z,,,,,50,34.3,27.2
2018-02-03T01:57:18.822Z,,,,,50,34.5,27.2
2018-02-03T01:57:28.822Z,,,,,50,,27.2
2018-02-03T01:57:38.823Z,30,,,,,34.8,
2018-02-03T01:57:48.822Z,30,,,,50,35.1,27.2
2018-02-03T01:57:58.822Z,,,,,50,35.3,27.2
2018-02-03T01:58:08.821Z,,,,,50,,27.2
2018-02-03T01:58:18.822Z,29,,,,50,35.6,27.2
2018-02-03T01:58:28.822Z,,,,,,35.8,
2018-02-03T01:58:38.822Z,,,,,50,35.9,27.2
2018-02-03T01:58:48.822Z,,,,,,36.1,
2018-02-03T01:58:58.822Z,30,,,,50,36.3,27.2
2018-02-03T01:59:08.822Z,,,,,50,,27.2
2018-02-03T01:59:18.822Z,29,,,,50,36.6,27.2
2018-02-03T01:59:28.822Z,30,,,,,36.8,
2018-02-03T01:59:38.822Z,29,,,,50,36.9,27.2
2018-02-03T01:59:48.822Z,29,,,,,37.2,
2018-02-03T01:59:58.822Z,,,,,50,37.4,27.2
2018-02-03T02:00:08.822Z,,,,,50,,27.2
2018-02-03T02:00:18.822Z,29,,,,50,37.7,27.2
2018-02-03T02:00:28.822Z,,,,,50,37.9,27.3
2018-02-03T02:00:38.822Z,,,,,,38.1,
2018-02-03T02:00:48.826Z,,,,,50,38.2,27.3
2018-02-03T02:00:58.822Z,,,,,50,,27.3
2018-02-03T02:01:08.822Z,,,,,,38.6,
2018-02-03T02:01:18.822Z,30,,,,50,38.7,27.3
2018-02-03T02:01:28.822Z,29,,,,50,38.9,27.3
2018-02-03T02:01:38.822Z,,,,,,39.2,
2018-02-03T02:01:48.822Z,30,,,,50,39.3,27.3
2018-02-03T02:01:58.822Z,,,,,50,,27.3
2018-02-03T02:02:08.822Z,29,,,,,39.7,
2018-02-03T02:02:18.822Z,30,,,,50,39.8,27.4
2018-02-03T02:02:28.822Z,,,,,,40,
2018-02-03T02:02:38.874Z,29,,,,50,40.1,27.4
2018-02-03T02:02:48.821Z,,,,,50,,27.4
2018-02-03T02:02:58.821Z,29,,,,,40.4,
2018-02-03T02:03:08.822Z,,,,,50,40.6,27.4
2018-02-03T02:03:18.827Z,,,,,50,40.7,27.4
2018-02-03T02:03:28.822Z,,,,,50,40.9,27.5
2018-02-03T02:03:38.863Z,,,,,,41,
2018-02-03T02:03:48.859Z,,,,,50,41.2,27.5
2018-02-03T02:03:58.822Z,,,,,50,,27.5
2018-02-03T02:04:08.822Z,30,,,,,41.5,
2018-02-03T02:04:18.823Z,29,,,,50,41.6,27.5
2018-02-03T02:04:28.822Z,,,,,50,,27.5
2018-02-03T02:04:38.963Z,29,,,,50,42,27.7
2018-02-03T02:04:48.890Z,0,1,0,,50,40.6,27.7
2018-02-03T02:04:58.822Z,,,,,50,38.5,27.7
2018-02-03T02:05:08.822Z,,,,,50,37.6,27.7
2018-02-03T02:05:18.821Z,,,,,50,37.2,27.7
2018-02-03T02:05:38.822Z,,,,,50,37.1,27.8
2018-02-03T02:05:48.824Z,,,,,50,,27.8
2018-02-03T02:05:58.821Z,,,,,,37.1,
2018-02-03T02:06:08.822Z,,,,,50,36.9,27.8
2018-02-03T02:06:18.822Z,,,,,50,36.8,27.8
2018-02-03T02:06:28.822Z,,,,,,36.7,
2018-02-03T02:06:38.822Z,,,,,50,36.6,27.8
2018-02-03T02:06:48.823Z,,,,,50,,27.9
2018-02-03T02:07:08.822Z,,,,,50,,27.9
2018-02-03T02:07:18.822Z,,,,,50,,27.9
2018-02-03T02:07:28.821Z,,,,,50,,27.9
2018-02-03T02:07:38.822Z,,,,,50,36.5,27.9
2018-02-03T02:07:48.821Z,,,,,,36.4,
2018-02-03T02:07:58.822Z,,,,,50,,28
2018-02-03T02:08:08.822Z,,,,,50,,28
2018-02-03T02:08:18.821Z,,,,,50,,28
2018-02-03T02:08:28.822Z,,,,,,36.3,
2018-02-03T02:08:38.822Z,,,,,50,,28
2018-02-03T02:08:48.822Z,,,,,50,,28
2018-02-03T02:09:08.822Z,,,,,50,,28
2018-02-03T02:09:18.822Z,,,,,50,,28
2018-02-03T02:09:28.822Z,,,,,50,,28
2018-02-03T02:09:48.822Z,,,,,50,,28.1
2018-02-03T02:09:58.821Z,,,,,50,,28.1
2018-02-03T02:10:18.822Z,,,,,50,,28.1
2018-02-03T02:10:28.821Z,,,,,50,,28.1
2018-02-03T02:10:38.822Z,,,,,,36.4,
2018-02-03T02:10:48.822Z,,,,,50,,28.1
2018-02-03T02:10:58.822Z,,,,,50,,28.1
2018-02-03T02:11:18.821Z,,,,,50,36.5,28.1
2018-02-03T02:11:28.821Z,,,,,50,,28.3
2018-02-03T02:11:48.821Z,,,,,50,,28.3
2018-02-03T02:11:58.822Z,,,,,50,,28.3
2018-02-03T02:12:08.822Z,,,,,,36.6,
2018-02-03T02:12:18.822Z,,,,,50,,28.3
2018-02-03T02:12:28.822Z,,,,,50,,28.3
2018-02-03T02:12:38.822Z,,,,,50,,28.3
2018-02-03T02:12:48.821Z,,0,0,5,50,36.7,28.3
2018-02-03T02:12:58.821Z,,1,0,59,,,
2018-02-03T02:13:08.822Z,,,,,50,,28.3
2018-02-03T02:13:18.822Z,,,,,50,,28.3
2018-02-03T02:13:28.821Z,,,,,50,,28.3
2018-02-03T02:13:38.821Z,,,,,50,,28.3
2018-02-03T02:13:48.821Z,,0,0,5,,,
2018-02-03T02:13:58.822Z,,,,,50,,28.3
2018-02-03T02:14:08.821Z,,,,,50,,28.3
2018-02-03T02:14:18.821Z,,,,,50,,28.3
2018-02-03T02:14:38.822Z,,,,,50,,28.4
2018-02-03T02:14:48.821Z,,,,,50,,28.4
2018-02-03T02:15:08.821Z,,,,,50,,28.4
2018-02-03T02:15:18.821Z,,,,,50,,28.4
2018-02-03T02:15:28.822Z,,,,,50,,28.4
2018-02-03T02:15:48.821Z,,,,,50,,28.4
2018-02-03T02:15:58.821Z,,,,,50,,28.4
2018-02-03T02:16:08.821Z,,,,,,36.6,
2018-02-03T02:16:18.821Z,,,,,50,,28.4
2018-02-03T02:16:28.821Z,,,,,50,,28.4
2018-02-03T02:16:48.821Z,,,,,50,,28.4
2018-02-03T02:16:58.822Z,,,,,50,,28.4
2018-02-03T02:17:18.821Z,,,,,50,,28.4
2018-02-03T02:17:28.822Z,,,,,50,,28.4
2018-02-03T02:17:38.821Z,,,,,,36.5,
2018-02-03T02:17:48.822Z,,,,,50,,28.4
2018-02-03T02:17:58.822Z,,,,,50,,28.4
2018-02-03T02:18:18.822Z,,,,,50,,28.4
2018-02-03T02:18:28.821Z,,,,,50,,28.4
2018-02-03T02:18:48.821Z,,,,,50,,28.4
2018-02-03T02:18:58.882Z,,,,,50,,28.4
2018-02-03T02:19:08.876Z,,,,,,36.4,
2018-02-03T02:19:18.867Z,,,,,50,,28.4
2018-02-03T02:19:28.855Z,,,,,50,,28.4
2018-02-03T02:19:48.833Z,,,,,50,,28.4
2018-02-03T02:19:58.823Z,,,,,50,,28.4
2018-02-03T02:20:18.821Z,,,,,50,36.3,28.4
2018-02-03T02:20:28.822Z,,,,,50,,28.4
2018-02-03T02:20:48.821Z,,,,,50,,28.4
2018-02-03T02:20:58.821Z,,,,,50,,28.4
2018-02-03T02:21:18.822Z,,,,,50,36.2,28.4
2018-02-03T02:21:28.821Z,,,,,50,,28.5
2018-02-03T02:21:48.821Z,,,,,50,,28.4
2018-02-03T02:21:58.821Z,,,,,50,,28.5
2018-02-03T02:22:18.821Z,,,,,50,,28.5
2018-02-03T02:22:28.822Z,,,,,50,,28.4
2018-02-03T02:22:48.821Z,,,,,50,36.1,28.5
2018-02-03T02:22:58.821Z,,1,0,59,,,
2018-02-03T02:23:08.821Z,,,,,50,,28.5
2018-02-03T02:23:18.821Z,,0,0,5,50,,28.5
2018-02-03T02:23:38.821Z,,,,,50,,28.4
2018-02-03T02:23:48.821Z,,1,0,59,,,
2018-02-03T02:23:58.821Z,,,,,50,,28.5
2018-02-03T02:24:08.821Z,,0,0,5,50,36,28.4
2018-02-03T02:24:18.827Z,,1,0,59,50,,28.4
2018-02-03T02:24:28.821Z,,,,,50,,28.5
2018-02-03T02:24:38.822Z,,0,0,5,50,,28.4
2018-02-03T02:24:48.822Z,,1,0,59,50,,28.4
2018-02-03T02:24:58.821Z,,0,0,5,,,
2018-02-03T02:25:08.821Z,,,,,50,35.9,28.4
2018-02-03T02:25:18.821Z,,1,0,59,50,36,28.4
2018-02-03T02:25:28.821Z,,0,0,5,50,36,28.4
2018-02-03T02:25:38.821Z,,,,,,35.9,
2018-02-03T02:25:48.821Z,,,,,50,,28.4
2018-02-03T02:25:58.821Z,,,,,50,,28.4
2018-02-03T02:26:18.821Z,,,,,50,,28.4
2018-02-03T02:26:28.822Z,,,,,50,,28.4
2018-02-03T02:26:48.821Z,,,,,50,,28.4
2018-02-03T02:26:58.821Z,,,,,50,,28.4
2018-02-03T02:27:18.822Z,,,,,50,35.8,28.4
2018-02-03T02:27:28.821Z,,,,,50,,28.4
2018-02-03T02:27:38.821Z,,1,0,59,50,,28.4
2018-02-03T02:27:48.821Z,,0,0,5,,,
2018-02-03T02:27:58.821Z,,,,,50,,28.4
2018-02-03T02:28:08.821Z,,,,,50,,28.4
2018-02-03T02:28:18.821Z,,,,,50,,28.4
2018-02-03T02:28:38.824Z,,,,,50,,28.4
2018-02-03T02:28:48.821Z,,,,,50,,28.4
2018-02-03T02:28:58.821Z,,,,,,35.7,
2018-02-03T02:29:08.821Z,,,,,50,,28.4
2018-02-03T02:29:18.822Z,,,,,50,,28.4
2018-02-03T02:29:28.821Z,,,,,50,,28.4
2018-02-03T02:29:48.821Z,,,,,50,,28.4
2018-02-03T02:29:58.821Z,,1,0,59,50,,28.4
2018-02-03T02:30:08.821Z,,0,0,5,50,,28.4
2018-02-03T02:30:18.821Z,,1,0,,50,,28.4
2018-02-03T02:30:28.821Z,,0,0,5,,,
2018-02-03T02:30:38.821Z,,,,,50,,28.4
2018-02-03T02:30:48.822Z,,,,,50,,28.4
2018-02-03T02:31:08.821Z,,,,,50,35.6,28.4
2018-02-03T02:31:18.821Z,,,,,50,,28.4
2018-02-03T02:31:28.821Z,,,,,50,,28.4
2018-02-03T02:31:48.821Z,,,,,50,,28.4
2018-02-03T02:31:58.823Z,,,,,50,,28.4
2018-02-03T02:32:18.821Z,,,,,50,,28.4
2018-02-03T02:32:28.821Z,,,,,50,,28.3
2018-02-03T02:32:48.821Z,,,,,50,,28.3
2018-02-03T02:32:58.821Z,,,,,50,,28.3
2018-02-03T02:33:08.821Z,,,,,,35.6,
2018-02-03T02:33:18.821Z,,,,,50,35.5,28.3
2018-02-03T02:33:28.821Z,,,,,50,,28.3
2018-02-03T02:33:48.821Z,,,,,50,,28.3
2018-02-03T02:33:58.823Z,,,,,50,,28.3
2018-02-03T02:34:18.822Z,,,,,50,,28.3
2018-02-03T02:34:28.821Z,,,,,50,,28.3
2018-02-03T02:34:48.821Z,,,,,50,,28.3
2018-02-03T02:34:58.868Z,,,,,50,,28.3
2018-02-03T02:35:18.821Z,,,,,50,35.4,28.3
2018-02-03T02:35:28.836Z,,,,,50,,28.3
2018-02-03T02:35:48.821Z,,,,,50,,28.3
2018-02-03T02:35:58.821Z,,,,,50,,28.3
2018-02-03T02:36:18.821Z,,,,,50,,28.3
2018-02-03T02:36:28.821Z,,,,,50,,28.3
2018-02-03T02:36:48.821Z,,,,,50,,28.3
2018-02-03T02:36:58.822Z,,,,,50,,28.3
2018-02-03T02:37:18.821Z,,,,,50,,28.3
2018-02-03T02:37:28.821Z,,,,,50,,28.1
2018-02-03T02:37:48.821Z,,,,,50,,28.1
2018-02-03T02:37:58.821Z,,,,,50,,28.1
2018-02-03T02:38:08.821Z,,,,,,35.3,
2018-02-03T02:38:18.822Z,,,,,50,,28.1
2018-02-03T02:38:28.821Z,,,,,50,,28.1
2018-02-03T02:38:48.821Z,,,,,50,,28.1
2018-02-03T02:38:58.821Z,,,,,50,,28.1
2018-02-03T02:39:18.822Z,,,,,50,,28.1
2018-02-03T02:39:28.822Z,,,,,50,,28.1
2018-02-03T02:39:48.820Z,,,,,50,,28.1
2018-02-03T02:39:58.821Z,,,,,50,,28.1
2018-02-03T02:40:18.825Z,,,,,50,,28.1
2018-02-03T02:40:28.821Z,,,,,50,,28.1
2018-02-03T02:40:38.821Z,,,,,,35.2,
2018-02-03T02:40:48.821Z,,,,,50,,28.1
2018-02-03T02:40:58.821Z,,,,,50,,28.1
2018-02-03T02:41:18.821Z,,,,,50,,28
2018-02-03T02:41:28.821Z,,,,,50,,28
2018-02-03T02:41:48.821Z,,,,,50,,28
2018-02-03T02:41:58.821Z,,1,0,59,50,,28
2018-02-03T02:42:08.821Z,,0,0,5,,,
2018-02-03T02:42:18.821Z,,,,,50,,28
2018-02-03T02:42:28.821Z,,,,,50,,28
2018-02-03T02:42:38.821Z,0,1,0,59,,35.2,
2018-02-03T02:42:48.821Z,,,,,50,,28
2018-02-03T02:42:58.821Z,,0,0,5,50,,28
2018-02-03T02:43:08.821Z,,1,0,59,,35.1,
2018-02-03T02:43:18.821Z,,,,,50,,28
2018-02-03T02:43:28.821Z,,,,,50,,28
2018-02-03T02:43:48.821Z,,,,,50,,28
2018-02-03T02:43:58.821Z,,,,,50,,28
2018-02-03T02:44:18.821Z,,,,,50,,28
2018-02-03T02:44:28.821Z,,,,,50,,28
2018-02-03T02:44:48.821Z,,,,,50,,28
2018-02-03T02:44:58.821Z,,,,,50,,27.9
2018-02-03T02:45:18.821Z,,,,,50,,27.9
2018-02-03T02:45:28.821Z,,,,,,35.1,
2018-02-03T02:45:38.821Z,,,,,50,35.1,27.9
2018-02-03T02:45:48.821Z,,,,,50,34.9,27.9
2018-02-03T02:45:58.821Z,,,,,,34.9,
2018-02-03T02:46:08.821Z,,,,,50,,27.9
2018-02-03T02:46:18.821Z,,,,,50,,27.9
2018-02-03T02:46:28.821Z,,,,,50,,27.9
2018-02-03T02:46:48.821Z,,,,,50,,27.9
2018-02-03T02:46:58.821Z,,,,,50,,27.9
2018-02-03T02:47:18.822Z,,,,,50,,27.9
2018-02-03T02:47:28.821Z,,,,,50,,27.9
2018-02-03T02:47:48.821Z,,,,,50,,27.9
2018-02-03T02:47:58.821Z,,,,,50,,27.9
2018-02-03T02:48:08.821Z,45,1,0,,50,35.3,27.9
2018-02-03T02:48:18.831Z,35,,,,50,40.7,27.8
2018-02-03T02:48:28.821Z,29,,,,50,37.4,27.8
2018-02-03T02:48:38.821Z,29,,,,50,34.6,27.8
2018-02-03T02:48:48.821Z,,,,,50,32.5,27.9
2018-02-03T02:48:58.821Z,,,,,,31.4,
2018-02-03T02:49:08.821Z,,,,,50,31.3,27.8
2018-02-03T02:49:18.821Z,,,,,50,31.8,27.8
2018-02-03T02:49:28.832Z,30,,,,,32.2,
2018-02-03T02:49:38.821Z,,,,,50,32.5,27.8
2018-02-03T02:49:48.821Z,,,,,50,,27.8
2018-02-03T02:49:58.824Z,29,,,,,32.9,
2018-02-03T02:50:08.821Z,,,,,50,33.1,27.8
2018-02-03T02:50:18.821Z,30,,,,50,33.3,27.8
2018-02-03T02:50:28.821Z,,,,,50,,27.8
2018-02-03T02:50:38.872Z,,,,,,33.7,
2018-02-03T02:50:48.860Z,29,,,,50,33.9,27.8
2018-02-03T02:50:58.821Z,,,,,,34.1,
2018-02-03T02:51:08.837Z,,,,,50,34.3,27.8
2018-02-03T02:51:18.821Z,,,,,50,34.5,27.8
2018-02-03T02:51:28.821Z,,,,,50,,27.8
2018-02-03T02:51:38.820Z,30,,,,50,34.9,27.8
2018-02-03T02:51:48.821Z,29,,,,,35.2,
2018-02-03T02:51:58.821Z,,,,,50,35.4,27.8
2018-02-03T02:52:08.832Z,,,,,50,,27.8
2018-02-03T02:52:18.821Z,29,,,,50,35.8,27.8
2018-02-03T02:52:28.821Z,,,,,,36,
2018-02-03T02:52:38.821Z,,,,,50,36.2,27.8
2018-02-03T02:52:48.821Z,,,,,50,,27.8
2018-02-03T02:52:58.821Z,,,,,,36.5,
2018-02-03T02:53:08.821Z,30,,,,50,36.6,27.8
2018-02-03T02:53:18.821Z,,,,,50,36.8,27.8
2018-02-03T02:53:28.821Z,29,,,,50,36.9,27.8
2018-02-03T02:53:38.821Z,,,,,,37.2,
2018-02-03T02:53:48.820Z,30,,,,50,37.4,27.9
2018-02-03T02:53:58.820Z,,,,,50,,27.9
2018-02-03T02:54:08.820Z,29,,,,,37.7,
2018-02-03T02:54:18.821Z,,,,,50,37.9,27.9
2018-02-03T02:54:28.821Z,,,,,,38,
2018-02-03T02:54:38.820Z,,,,,50,38.2,27.9
2018-02-03T02:54:48.821Z,,,,,50,,27.9
2018-02-03T02:54:58.821Z,,,,,,38.5,
2018-02-03T02:55:08.820Z,,,,,50,38.6,27.9
2018-02-03T02:55:18.821Z,,,,,50,38.8,27.9
2018-02-03T02:55:28.820Z,,,,,,39.1,
2018-02-03T02:55:38.821Z,30,,,,50,39.3,27.9
2018-02-03T02:55:48.822Z,,,,,50,,27.9
2018-02-03T02:55:58.820Z,30,,,,,39.6,
2018-02-03T02:56:08.866Z,29,,,,50,39.7,27.9
2018-02-03T02:56:18.851Z,,,,,50,39.9,28
2018-02-03T02:56:28.821Z,29,,,,,40.1,
2018-02-03T02:56:38.821Z,,,,,50,40.2,28
2018-02-03T02:56:48.820Z,,,,,50,,28
2018-02-03T02:56:58.821Z,,,,,,40.6,
2018-02-03T02:57:08.821Z,30,,,,50,40.7,28
2018-02-03T02:57:18.821Z,29,,,,50,40.9,28
2018-02-03T02:57:28.821Z,,,,,,41,
2018-02-03T02:57:38.821Z,,,,,50,41.2,28
2018-02-03T02:57:48.826Z,,,,,50,,28.1
2018-02-03T02:57:58.820Z,,,,,,41.5,
2018-02-03T02:58:08.821Z,,,,,50,41.6,28.1
2018-02-03T02:58:18.821Z,,,,,50,41.8,28.1
2018-02-03T02:58:28.821Z,0,1,0,,50,40.6,28.1
2018-02-03T02:58:38.820Z,,,,,50,38.3,28.1
2018-02-03T02:58:48.821Z,,,,,50,37.4,28.1
2018-02-03T02:58:58.821Z,,,,,50,36.9,28.1
2018-02-03T02:59:18.821Z,,,,,50,,28.3
2018-02-03T02:59:28.821Z,,,,,50,,28.3
2018-02-03T02:59:38.820Z,,,,,,36.8,
2018-02-03T02:59:48.820Z,,,,,50,36.7,28.3
2018-02-03T02:59:58.821Z,,,,,50,,28.3
2018-02-03T03:00:08.821Z,,,,,,36.5,
2018-02-03T03:00:18.821Z,,,,,50,36.4,28.4
2018-02-03T03:00:28.821Z,,,,,50,,28.4
2018-02-03T03:00:48.821Z,,,,,50,,28.4
2018-02-03T03:00:58.821Z,,,,,50,,28.4
2018-02-03T03:01:08.825Z,,,,,,36.3,
2018-02-03T03:01:18.821Z,,,,,50,,28.4
2018-02-03T03:01:28.821Z,,,,,,36.2,
2018-02-03T03:01:38.820Z,,,,,50,,28.5
2018-02-03T03:01:48.821Z,,,,,50,,28.5
2018-02-03T03:02:08.822Z,,,,,50,,28.5
2018-02-03T03:02:18.822Z,,,,,50,,28.5
2018-02-03T03:02:28.821Z,,,,,50,,28.5
2018-02-03T03:02:38.821Z,,,,,,36.1,
2018-02-03T03:02:48.820Z,,,,,50,,28.5
2018-02-03T03:02:58.821Z,,,,,50,,28.5
2018-02-03T03:03:18.825Z,,,,,50,,28.5
2018-02-03T03:03:28.820Z,,,,,50,,28.5
2018-02-03T03:03:48.821Z,,,,,50,,28.5
2018-02-03T03:03:58.820Z,,,,,50,36.2,28.6
2018-02-03T03:04:08.821Z,,0,0,5,50,,28.6
2018-02-03T03:04:18.820Z,,1,0,59,50,,28.6
2018-02-03T03:04:28.821Z,,,,,50,,28.6
2018-02-03T03:04:38.820Z,,0,0,5,,,
2018-02-03T03:04:48.820Z,,,,,50,36.3,28.6
2018-02-03T03:04:58.820Z,,,,,50,,28.6
2018-02-03T03:05:18.820Z,,,,,50,36.4,28.6
2018-02-03T03:05:28.820Z,,1,0,59,,,
2018-02-03T03:05:38.820Z,,,,,50,,28.6
2018-02-03T03:05:48.821Z,,,,,50,,28.6
2018-02-03T03:06:08.820Z,,,,,50,36.5,28.6
2018-02-03T03:06:18.874Z,,,,,50,,28.6
2018-02-03T03:06:28.821Z,,,,,50,,28.6
2018-02-03T03:06:48.820Z,,,,,50,,28.7
2018-02-03T03:06:58.821Z,,,,,50,,28.7
2018-02-03T03:07:18.821Z,,,,,50,,28.7
2018-02-03T03:07:28.849Z,,,,,50,,28.7
2018-02-03T03:07:38.820Z,,,,,,36.6,
2018-02-03T03:07:48.824Z,,,,,50,,28.7
2018-02-03T03:07:58.820Z,,,,,50,,28.7
2018-02-03T03:08:08.824Z,,,,,,36.5,
2018-02-03T03:08:18.820Z,,,,,50,36.6,28.7
2018-02-03T03:08:28.824Z,,,,,50,,28.7
2018-02-03T03:08:38.820Z,,,,,,36.5,
2018-02-03T03:08:48.820Z,,,,,50,,28.7
2018-02-03T03:08:58.821Z,,,,,50,36.6,28.7
2018-02-03T03:09:08.820Z,,0,0,5,,36.5,
2018-02-03T03:09:18.825Z,,,,,50,,28.7
2018-02-03T03:09:28.820Z,,,,,50,,28.7
2018-02-03T03:09:48.820Z,,,,,50,,28.7
2018-02-03T03:09:58.820Z,,,,,50,,28.7
2018-02-03T03:10:18.821Z,,,,,50,,28.7
2018-02-03T03:10:28.820Z,,,,,50,,28.7
2018-02-03T03:10:48.821Z,,,,,50,36.4,28.7
2018-02-03T03:10:58.821Z,,,,,50,,28.7
