Time,HwTSet,PrimTSet,ChActive,ActPow,PrimT,HwTOutlet,HwActive
2017-11-22T19:00:01.256Z,52,,,,,34.2,
2017-11-22T19:00:11.282Z,52,,,,,34.1,
2017-11-22T19:00:21.256Z,52,,,,,34,
2017-11-22T19:00:41.355Z,52,,,,,33.9,
2017-11-22T19:00:51.256Z,,,,,37.5,,
2017-11-22T19:01:01.257Z,52,,,,,33.8,
2017-11-22T19:01:11.256Z,52,,,,,33.7,
2017-11-22T19:01:21.257Z,52,,,,,33.6,
2017-11-22T19:01:41.376Z,52,,,,,33.5,
2017-11-22T19:02:01.255Z,52,,,,37.4,33.4,
2017-11-22T19:02:11.259Z,52,,,,,33.3,
2017-11-22T19:02:21.256Z,52,,,,,33.2,
2017-11-22T19:02:31.264Z,,,,,37.3,,
2017-11-22T19:02:41.365Z,52,,,,,33.1,
2017-11-22T19:03:01.256Z,52,,,,,32.9,
2017-11-22T19:03:11.259Z,52,,,,,32.8,
2017-11-22T19:03:21.259Z,52,,,,,32.8,
2017-11-22T19:03:41.386Z,52,,,,,32.7,
2017-11-22T19:03:51.256Z,,,,,37.2,,
2017-11-22T19:04:01.259Z,52,,,,,32.6,
2017-11-22T19:04:11.259Z,52,,,,,32.5,
2017-11-22T19:04:21.256Z,52,,,,,32.4,
2017-11-22T19:04:31.255Z,,,,,37.1,,
2017-11-22T19:04:41.376Z,52,,,,,32.3,
2017-11-22T19:04:51.261Z,52,,,,,32.2,
2017-11-22T19:05:01.256Z,52,,,,36.9,32.1,
2017-11-22T19:05:11.258Z,,,,,37.1,,
2017-11-22T19:05:21.255Z,,,,,36.9,,
2017-11-22T19:05:31.256Z,52,,,,,32.1,
2017-11-22T19:05:41.375Z,52,,,,,32,
2017-11-22T19:06:01.255Z,52,,,,,32,
2017-11-22T19:06:11.260Z,52,,,,,31.9,
2017-11-22T19:06:21.261Z,52,,,,,31.8,
2017-11-22T19:06:31.255Z,,,,,36.8,,
2017-11-22T19:06:41.356Z,52,,,,,31.6,
2017-11-22T19:07:01.260Z,52,,,,,31.6,
2017-11-22T19:07:11.255Z,52,,,,,31.5,
2017-11-22T19:07:21.256Z,52,,,,,31.4,
2017-11-22T19:07:31.255Z,,,,,36.7,,
2017-11-22T19:07:41.385Z,52,,,,,31.3,
2017-11-22T19:08:01.260Z,52,,,,,31.3,
2017-11-22T19:08:11.260Z,52,,,,,31.2,
2017-11-22T19:08:21.259Z,52,,,,,31.2,
2017-11-22T19:08:31.255Z,,,,,36.6,,
2017-11-22T19:08:41.357Z,52,,,,,31,
2017-11-22T19:09:01.255Z,52,,,,,30.9,
2017-11-22T19:09:11.256Z,52,,,,,30.8,
2017-11-22T19:09:21.255Z,52,,,,,30.8,
2017-11-22T19:09:31.256Z,,,,,36.5,,
2017-11-22T19:09:41.376Z,52,,,,,30.7,
2017-11-22T19:10:01.257Z,52,,,,,30.7,
2017-11-22T19:10:11.255Z,52,,,,,30.6,
2017-11-22T19:10:21.255Z,52,,,,,30.6,
2017-11-22T19:10:31.255Z,,,,,36.4,,
2017-11-22T19:10:41.385Z,52,,,,,30.4,
2017-11-22T19:11:01.255Z,52,,,,,30.4,
2017-11-22T19:11:11.255Z,52,,,,,30.3,
2017-11-22T19:11:21.256Z,52,,,,,30.3,
2017-11-22T19:11:31.255Z,,,,,36.3,,
2017-11-22T19:11:41.395Z,52,,,,,30.2,
2017-11-22T19:12:01.255Z,52,,,,,30.2,
2017-11-22T19:12:11.255Z,52,,,,,30.1,
2017-11-22T19:12:21.258Z,52,,,,,30,
2017-11-22T19:12:41.367Z,52,,,,,30,
2017-11-22T19:12:51.255Z,,,,,36.2,,
2017-11-22T19:13:01.255Z,52,,,,,30,
2017-11-22T19:13:11.256Z,52,,,,,29.8,
2017-11-22T19:13:21.255Z,52,,,,,29.7,
2017-11-22T19:13:41.391Z,52,,,,,29.7,
2017-11-22T19:14:01.255Z,52,,,,36.1,29.7,
2017-11-22T19:14:11.255Z,52,,,,,29.6,
2017-11-22T19:14:21.257Z,52,,,,,29.6,
2017-11-22T19:14:41.389Z,52,,,,,29.5,
2017-11-22T19:15:01.257Z,52,,,,36,29.3,
2017-11-22T19:15:11.256Z,52,,,,,29.3,
2017-11-22T19:15:21.255Z,52,,,,,29.3,
2017-11-22T19:15:31.258Z,52,,,,,29.2,
2017-11-22T19:15:51.255Z,52,,,,,29.2,
2017-11-22T19:16:01.255Z,52,,,,35.9,29.2,
2017-11-22T19:16:11.255Z,52,,,,36,29.1,
2017-11-22T19:16:21.255Z,,,,,35.9,,
2017-11-22T19:16:31.255Z,52,,,,,29.1,
2017-11-22T19:16:41.375Z,52,,,,,29,
2017-11-22T19:17:01.255Z,52,,,,,29,
2017-11-22T19:17:11.255Z,52,,,,,29,
2017-11-22T19:17:21.255Z,52,,,,35.8,28.9,
2017-11-22T19:17:31.255Z,52,,,,,28.9,
2017-11-22T19:17:41.345Z,52,,,,,28.9,
2017-11-22T19:18:01.255Z,52,,,,,28.9,
2017-11-22T19:18:11.255Z,52,,,,,28.7,
2017-11-22T19:18:21.255Z,52,,,,,28.7,
2017-11-22T19:18:41.347Z,52,,,,,28.6,
2017-11-22T19:19:01.255Z,52,,,,35.7,28.6,
2017-11-22T19:19:11.255Z,52,,,,,28.6,
2017-11-22T19:19:21.255Z,52,,,,,28.5,
2017-11-22T19:19:41.349Z,52,,,,,28.5,
2017-11-22T19:20:01.255Z,52,,,,,28.5,
2017-11-22T19:20:11.256Z,52,,,,35.6,28.4,
2017-11-22T19:20:21.255Z,52,,,,,28.4,
2017-11-22T19:20:31.255Z,52,,,,,28.4,
2017-11-22T19:20:41.345Z,52,,,,,28.4,
2017-11-22T19:21:01.259Z,52,,,,,28.3,
2017-11-22T19:21:11.255Z,52,,,,,28.3,
2017-11-22T19:21:21.255Z,52,,,,,28.3,
2017-11-22T19:21:41.345Z,52,,,,,28.1,
2017-11-22T19:21:51.255Z,,,,,35.5,,
2017-11-22T19:22:01.255Z,52,,,,,28.1,
2017-11-22T19:22:11.255Z,52,,,,,28.1,
2017-11-22T19:22:21.255Z,52,,,,,28.1,
2017-11-22T19:22:31.255Z,52,,,,,28,
2017-11-22T19:22:41.349Z,52,,,,,28,
2017-11-22T19:23:01.255Z,52,,,,35.4,28,
2017-11-22T19:23:11.255Z,52,,,,,28,
2017-11-22T19:23:21.255Z,52,,,,,27.9,
2017-11-22T19:23:31.255Z,52,,,,,27.9,
2017-11-22T19:23:41.344Z,52,,,,,27.9,
2017-11-22T19:24:01.255Z,52,,,,,27.9,
2017-11-22T19:24:11.255Z,52,,,,,27.8,
2017-11-22T19:24:21.255Z,52,,,,,27.8,
2017-11-22T19:24:31.254Z,52,,,,35.3,27.8,
2017-11-22T19:24:41.345Z,52,,,,,27.8,
2017-11-22T19:25:01.255Z,52,,,,,27.8,
2017-11-22T19:25:11.256Z,52,,,,,27.7,
2017-11-22T19:25:21.255Z,52,,,,,27.7,
2017-11-22T19:25:41.345Z,52,,,,,27.7,
2017-11-22T19:26:01.255Z,52,,,,,27.7,
2017-11-22T19:26:11.255Z,52,,,,35.2,27.5,
2017-11-22T19:26:21.255Z,52,,,,,27.5,
2017-11-22T19:26:41.404Z,52,,,,,27.5,
2017-11-22T19:27:01.258Z,52,,,,,27.4,
2017-11-22T19:27:11.255Z,52,,,,,27.4,
2017-11-22T19:27:21.254Z,52,,,,,27.4,
2017-11-22T19:27:31.258Z,52,,,,,27.4,
2017-11-22T19:27:41.345Z,52,,,,,27.4,
2017-11-22T19:27:51.258Z,,,,,35.1,,
2017-11-22T19:28:01.257Z,52,,,,,27.3,
2017-11-22T19:28:11.255Z,52,,,,,27.3,
2017-11-22T19:28:21.255Z,52,,,,,27.3,
2017-11-22T19:28:31.257Z,52,,,,,27.3,
2017-11-22T19:28:41.345Z,52,,,,,27.3,
2017-11-22T19:28:51.255Z,52,,,,35.1,27.3,
2017-11-22T19:29:01.265Z,52,,,,35.1,27.3,
2017-11-22T19:29:11.258Z,,,,,34.9,,
2017-11-22T19:29:21.255Z,52,,,,35.1,27.2,
2017-11-22T19:29:31.255Z,,,,,34.9,,
2017-11-22T19:29:41.344Z,52,,,,,27.2,
2017-11-22T19:30:01.256Z,52,,,,,27.2,
2017-11-22T19:30:11.255Z,52,,,,,27.2,
2017-11-22T19:30:21.259Z,52,,,,,27.1,
2017-11-22T19:30:31.255Z,52,,,,,27.1,
2017-11-22T19:30:41.345Z,52,,,,,27.1,
2017-11-22T19:31:01.255Z,52,,,,34.8,27.1,
2017-11-22T19:31:11.254Z,52,,,,,27.1,
2017-11-22T19:31:21.255Z,52,,,,,27.1,
2017-11-22T19:31:31.260Z,52,,,,,27.1,
2017-11-22T19:31:41.347Z,52,,,,,26.9,
2017-11-22T19:32:01.255Z,52,,,,,26.9,
2017-11-22T19:32:11.255Z,52,,,,,26.9,
2017-11-22T19:32:21.259Z,52,,,,,26.9,
2017-11-22T19:32:41.345Z,52,,,,,26.9,
2017-11-22T19:32:51.255Z,,,,,34.7,,
2017-11-22T19:33:01.257Z,52,,,,34.7,26.8,
2017-11-22T19:33:11.255Z,52,,,,,26.8,
2017-11-22T19:33:21.255Z,52,,,,,26.8,
2017-11-22T19:33:31.254Z,52,,,,,26.8,
2017-11-22T19:33:41.347Z,52,,,,,26.8,
2017-11-22T19:34:01.256Z,52,,,,,26.8,
2017-11-22T19:34:11.255Z,52,,,,,26.7,
2017-11-22T19:34:21.255Z,52,,,,,26.7,
2017-11-22T19:34:41.345Z,52,,,,,26.7,
2017-11-22T19:35:01.257Z,52,,,,34.6,26.7,
2017-11-22T19:35:11.255Z,52,,,,,26.7,
2017-11-22T19:35:21.256Z,52,,,,,26.7,
2017-11-22T19:35:41.345Z,52,,,,,26.6,
2017-11-22T19:36:01.255Z,52,,,,,26.6,
2017-11-22T19:36:11.254Z,52,,,,,26.6,
2017-11-22T19:36:21.260Z,52,,,,,26.6,
2017-11-22T19:36:31.255Z,,,,,34.5,,
2017-11-22T19:36:41.345Z,52,,,,,26.6,
2017-11-22T19:37:01.255Z,52,,,,,26.6,
2017-11-22T19:37:11.255Z,52,,,,,26.5,
2017-11-22T19:37:21.255Z,52,,,,,26.5,
2017-11-22T19:37:41.344Z,52,,,,,26.5,
2017-11-22T19:38:01.255Z,52,,,,,26.5,
2017-11-22T19:38:11.254Z,52,,,,,26.5,
2017-11-22T19:38:21.254Z,52,,,,,26.5,
2017-11-22T19:38:31.257Z,52,,,,,26.5,
2017-11-22T19:38:41.358Z,52,,,,,26.5,
2017-11-22T19:39:01.256Z,52,,,,34.4,26.3,
2017-11-22T19:39:11.254Z,52,,,,,26.3,
2017-11-22T19:39:21.255Z,52,,,,,26.3,
2017-11-22T19:39:31.255Z,52,,,,,26.3,
2017-11-22T19:39:41.344Z,52,,,,,26.3,
2017-11-22T19:39:51.255Z,52,,,,,26.3,
2017-11-22T19:40:01.265Z,52,0,0,0,34.6,33.6,0
2017-11-22T19:40:11.255Z,52,,0,,34.5,33.6,2
2017-11-22T19:40:21.254Z,52,,,73,36.3,33.3,
2017-11-22T19:40:31.260Z,52,,,110,41.3,35.7,
2017-11-22T19:40:41.345Z,52,,,112,45.3,39.9,
2017-11-22T19:40:51.259Z,,,,117,49.8,,
2017-11-22T19:41:01.269Z,52,,,111,55.1,48.9,
2017-11-22T19:41:11.255Z,52,,,110,57.1,51.6,
2017-11-22T19:41:21.255Z,,,0,0,57.8,,0
2017-11-22T19:41:31.255Z,,,,,57.4,,
2017-11-22T19:41:41.345Z,52,,,,,52.7,
2017-11-22T19:41:51.254Z,,,,,55.9,,
2017-11-22T19:42:01.255Z,52,,,,55.6,52.2,
2017-11-22T19:42:11.256Z,,,,,55.5,,
2017-11-22T19:42:21.254Z,52,,,,55.4,51.7,
2017-11-22T19:42:31.259Z,52,,,,,51.4,
2017-11-22T19:42:41.345Z,,,0,,55.3,,0
2017-11-22T19:42:51.254Z,52,,,,,51.1,
2017-11-22T19:43:01.255Z,52,,,,55.2,50.7,
2017-11-22T19:43:11.255Z,52,,,,55.1,50.5,
2017-11-22T19:43:21.254Z,52,,,,,50,
2017-11-22T19:43:31.254Z,,,,,55,,
2017-11-22T19:43:41.347Z,52,,,,,49.8,
2017-11-22T19:43:51.313Z,,,,,54.9,,
2017-11-22T19:44:01.306Z,52,,,,,49,
2017-11-22T19:44:11.291Z,,,,,54.8,,
2017-11-22T19:44:21.254Z,52,,,,54.7,48.6,
2017-11-22T19:44:31.270Z,,58,1,,,,0
2017-11-22T19:44:51.254Z,52,5,0,0,54.6,48.4,0
2017-11-22T19:45:01.254Z,52,,,,54.5,47.8,
2017-11-22T19:45:11.255Z,52,,,,54.4,47.6,
2017-11-22T19:45:21.254Z,52,0,,,,49.6,
2017-11-22T19:45:31.261Z,,,,,53.3,,
2017-11-22T19:45:41.345Z,52,,,,,50.3,
2017-11-22T19:45:51.254Z,,,,,53.1,,
2017-11-22T19:46:01.254Z,52,,,,53,50,
2017-11-22T19:46:11.261Z,,,,,52.9,,
2017-11-22T19:46:21.254Z,52,,,,,49.4,
2017-11-22T19:46:31.254Z,52,,,,,49.2,
2017-11-22T19:46:41.345Z,,5,,,52.8,,
2017-11-22T19:46:51.255Z,52,,,,,49,
2017-11-22T19:47:01.255Z,52,,,,52.7,48.5,
2017-11-22T19:47:11.256Z,52,,,,52.6,47.9,
2017-11-22T19:47:21.255Z,52,,,,52.4,47.7,
2017-11-22T19:47:31.255Z,,0,0,,,,0
2017-11-22T19:47:41.346Z,52,,0,,52.4,50.9,0
2017-11-22T19:47:51.256Z,,,0,,53,,0
2017-11-22T19:48:01.254Z,52,,,,50.9,49.9,
2017-11-22T19:48:11.254Z,52,,,,,49.7,
2017-11-22T19:48:21.254Z,52,,,,50.7,49.3,
2017-11-22T19:48:41.349Z,52,,,,,48.8,
2017-11-22T19:48:51.254Z,52,5,,,50.6,48.6,
2017-11-22T19:49:01.255Z,52,0,0,,50.5,42.7,2
2017-11-22T19:49:11.256Z,,,,99,48.8,,
2017-11-22T19:49:21.254Z,52,,,125,50.6,42.1,
2017-11-22T19:49:31.256Z,,,,,50.7,,
2017-11-22T19:49:41.345Z,52,,,121,51.2,43.3,
2017-11-22T19:49:51.264Z,,,,120,52.9,,
2017-11-22T19:50:01.259Z,52,,,124,54.3,46.7,
2017-11-22T19:50:11.254Z,,,,119,55,,
2017-11-22T19:50:21.255Z,52,,,124,55.2,47.1,
2017-11-22T19:50:31.254Z,52,,,123,55.6,47.5,
2017-11-22T19:50:41.345Z,52,,,,,47.8,
2017-11-22T19:50:51.257Z,,,,121,56,,
2017-11-22T19:51:01.257Z,52,,,121,56.3,48,
2017-11-22T19:51:11.256Z,52,,,119,56.4,48.2,
2017-11-22T19:51:21.261Z,52,,,,,48.1,
2017-11-22T19:51:31.254Z,,,,121,56.6,,
2017-11-22T19:51:41.344Z,52,,,91,56.4,49.9,
2017-11-22T19:52:01.254Z,52,,,123,56.7,48.5,
2017-11-22T19:52:11.257Z,52,,,124,56.9,48.6,
2017-11-22T19:52:21.256Z,,,,120,57,,
2017-11-22T19:52:31.254Z,52,,,121,57.1,48.8,
2017-11-22T19:52:41.345Z,52,,,,,48.9,
2017-11-22T19:52:51.287Z,,,,123,,,
2017-11-22T19:53:01.254Z,52,,,121,57,48.6,
2017-11-22T19:53:11.258Z,,,,123,56.9,,
2017-11-22T19:53:21.261Z,52,,,,56.8,48.6,
2017-11-22T19:53:31.254Z,,,,123,57,,
2017-11-22T19:53:51.254Z,52,,,124,,48.9,
2017-11-22T19:54:01.259Z,52,,,124,57.3,49.1,
2017-11-22T19:54:11.258Z,52,,,,,49.3,
2017-11-22T19:54:21.254Z,,,,122,57.4,,
2017-11-22T19:54:31.256Z,52,,,121,57.3,49.1,
2017-11-22T19:54:41.344Z,52,,,,,48.9,
2017-11-22T19:54:51.254Z,,,,116,57.2,,
2017-11-22T19:55:01.254Z,52,,,121,57,48.9,
2017-11-22T19:55:11.259Z,52,,,118,57.1,48.8,
2017-11-22T19:55:21.254Z,52,,,,,49,
2017-11-22T19:55:31.258Z,,,,124,,,
2017-11-22T19:55:41.344Z,52,,,,,49,
2017-11-22T19:55:51.254Z,,,,123,57.2,,
2017-11-22T19:56:01.258Z,52,,,119,57.3,49.2,
2017-11-22T19:56:11.254Z,52,,,122,57.4,49.2,
2017-11-22T19:56:21.254Z,52,,,,,49.1,
2017-11-22T19:56:31.254Z,52,,,123,57.3,49,
2017-11-22T19:56:41.346Z,52,,,,,48.9,
2017-11-22T19:56:51.255Z,,,,121,,,
2017-11-22T19:57:01.254Z,52,,,123,57.2,49,
2017-11-22T19:57:11.254Z,52,,,122,,49.1,
2017-11-22T19:57:21.259Z,52,,,,,49.2,
2017-11-22T19:57:31.254Z,,,,125,57.4,,
2017-11-22T19:57:41.344Z,52,,,,,49.3,
2017-11-22T19:57:51.255Z,,,,122,,,
2017-11-22T19:58:01.254Z,52,,,118,57.2,48.9,
2017-11-22T19:58:11.254Z,52,,,,,48.8,
2017-11-22T19:58:21.259Z,,,,101,56.9,,
2017-11-22T19:58:31.255Z,52,,,121,56.9,49.7,
2017-11-22T19:58:51.254Z,52,,,122,57.2,48.8,
2017-11-22T19:59:01.272Z,52,,,123,57.6,49.4,
2017-11-22T19:59:11.254Z,52,,,121,57.7,49.7,
2017-11-22T19:59:21.275Z,,,0,0,56.4,,0
2017-11-22T19:59:31.262Z,,,,,55.4,,
2017-11-22T19:59:51.305Z,52,,,,,49.6,
2017-11-22T20:00:01.254Z,52,,,,55.2,49.1,
2017-11-22T20:00:11.272Z,52,,,,,48.9,
2017-11-22T20:00:21.254Z,52,,,,55.1,48.8,
2017-11-22T20:00:31.262Z,52,5,,,55,48.6,
2017-11-22T20:00:41.350Z,52,,,,,48.4,
2017-11-22T20:01:01.255Z,52,,,,55,48.1,
2017-11-22T20:01:11.256Z,52,,,,,47.9,
2017-11-22T20:01:21.254Z,52,,,,54.9,47.6,
2017-11-22T20:01:31.254Z,52,,,,,47.5,
2017-11-22T20:01:51.254Z,52,,,,,47.3,
2017-11-22T20:02:01.260Z,52,,,,55,47.1,
2017-11-22T20:02:21.254Z,52,,,,,46.8,
2017-11-22T20:02:31.261Z,52,,,,,46.7,
2017-11-22T20:02:51.254Z,52,,,,,46.5,
2017-11-22T20:03:01.254Z,52,,,,55.1,46.2,
2017-11-22T20:03:11.257Z,52,,,,,46.1,
2017-11-22T20:03:31.254Z,52,,,,,45.7,
2017-11-22T20:03:41.354Z,52,,,,,45.6,
2017-11-22T20:04:01.255Z,52,,,,,45.4,
2017-11-22T20:04:11.254Z,52,,,,,45.2,
2017-11-22T20:04:21.254Z,52,,,,,45,
2017-11-22T20:04:41.354Z,52,,,,,44.7,
2017-11-22T20:05:01.259Z,52,,,,55,44.3,
2017-11-22T20:05:11.254Z,52,,,,,44.2,
2017-11-22T20:05:21.255Z,52,,,,,44.1,
2017-11-22T20:05:31.254Z,52,,,,,43.8,
2017-11-22T20:05:41.344Z,52,,,,,43.8,
2017-11-22T20:06:01.254Z,52,,,,54.9,43.5,
2017-11-22T20:06:11.254Z,52,,,,,43.4,
2017-11-22T20:06:31.254Z,52,,,,54.8,43.2,
2017-11-22T20:06:41.349Z,52,,,,,43,
2017-11-22T20:07:01.267Z,52,,,,54.7,42.9,
2017-11-22T20:07:11.254Z,52,,,,,42.7,
2017-11-22T20:07:21.254Z,52,,,,,42.6,
2017-11-22T20:07:41.344Z,52,,,,,42.3,
2017-11-22T20:07:51.255Z,,,,,54.6,,
2017-11-22T20:08:01.254Z,52,,,,,42.1,
2017-11-22T20:08:11.254Z,52,,,,54.5,42,
2017-11-22T20:08:21.254Z,52,,,,,41.9,
2017-11-22T20:08:31.259Z,52,,,,54.4,41.7,
2017-11-22T20:08:41.346Z,52,,,,,41.6,
2017-11-22T20:09:01.258Z,52,,,,,41.5,
2017-11-22T20:09:11.254Z,52,,,,54.3,41.3,
2017-11-22T20:09:21.260Z,52,,,,,41.2,
2017-11-22T20:09:31.254Z,,,,,54.1,,
2017-11-22T20:09:41.346Z,52,,,,,40.9,
2017-11-22T20:09:51.255Z,52,,,,,40.8,
2017-11-22T20:10:01.254Z,52,,,,54,40.6,
2017-11-22T20:10:11.254Z,,,,,53.9,,
2017-11-22T20:10:21.255Z,52,,,,,40.5,
2017-11-22T20:10:41.365Z,52,,,,,40.3,
2017-11-22T20:11:01.254Z,52,,,,53.8,40.1,
2017-11-22T20:11:11.274Z,52,,,,53.7,40,
2017-11-22T20:11:21.269Z,52,,,,,39.9,
2017-11-22T20:11:31.254Z,52,,,,,39.8,
2017-11-22T20:11:41.354Z,52,,,,,39.7,
2017-11-22T20:11:51.309Z,,,,,53.6,,
2017-11-22T20:12:01.255Z,52,,,,53.5,39.6,
2017-11-22T20:12:11.254Z,52,,,,,39.4,
2017-11-22T20:12:21.265Z,52,,,,,39.3,
2017-11-22T20:12:31.263Z,,,,,53.4,,
2017-11-22T20:12:41.354Z,52,,,,,39.2,
2017-11-22T20:13:01.265Z,52,,,,53.3,39.1,
2017-11-22T20:13:11.261Z,52,,,,,38.8,
2017-11-22T20:13:21.268Z,52,,,,,38.7,
2017-11-22T20:13:31.254Z,,,,,53.2,,
2017-11-22T20:13:41.350Z,52,,,,,38.5,
2017-11-22T20:14:01.261Z,52,,,,53,38.3,
2017-11-22T20:14:11.256Z,52,,,,,38.2,
2017-11-22T20:14:31.257Z,52,,,,52.9,38.1,
2017-11-22T20:14:51.258Z,52,,,,,38.1,
2017-11-22T20:15:01.263Z,52,,,,52.8,37.9,
2017-11-22T20:15:16.349Z,52,,,,,37.8,
2017-11-22T20:15:31.318Z,52,,,,52.7,37.7,
2017-11-22T20:15:41.345Z,52,,,,,37.6,
2017-11-22T20:16:01.267Z,52,,,,52.6,37.5,
2017-11-22T20:16:11.268Z,52,,,,,37.4,
2017-11-22T20:16:21.267Z,52,,,,,37.3,
2017-11-22T20:16:31.262Z,,,,,52.4,,
2017-11-22T20:16:41.345Z,52,,,,,37.2,
2017-11-22T20:17:01.254Z,52,,,,52.3,37.1,
2017-11-22T20:17:11.254Z,52,,,,,36.9,
2017-11-22T20:17:21.257Z,52,,,,,36.8,
2017-11-22T20:17:31.256Z,,,,,52.2,,
2017-11-22T20:17:41.344Z,52,,,,,36.7,
2017-11-22T20:18:01.257Z,52,,,,52.1,36.5,
2017-11-22T20:18:11.254Z,52,,,,52,36.4,
2017-11-22T20:18:21.254Z,52,,,,,36.3,
2017-11-22T20:18:41.358Z,,,,,51.9,,
2017-11-22T20:18:51.257Z,,,,,52,,
2017-11-22T20:19:01.258Z,52,,,,51.9,36.1,
2017-11-22T20:19:11.254Z,52,,,,,36.1,
2017-11-22T20:19:21.259Z,52,,,,51.8,36,
2017-11-22T20:19:31.253Z,52,,,,,35.9,
2017-11-22T20:19:41.344Z,52,,,,,35.9,
2017-11-22T20:20:01.266Z,52,,,,51.7,35.7,
2017-11-22T20:20:11.268Z,52,,,,,35.7,
2017-11-22T20:20:21.254Z,52,,,,51.6,35.6,
2017-11-22T20:20:31.263Z,52,,,,,35.6,
2017-11-22T20:20:41.362Z,52,,,,,35.5,
2017-11-22T20:21:01.259Z,52,,,,51.5,35.5,
2017-11-22T20:21:11.277Z,52,,,,,35.4,
2017-11-22T20:21:21.265Z,52,,,,,35.3,
2017-11-22T20:21:31.268Z,,,,,51.4,,
2017-11-22T20:21:41.343Z,52,,,,,35.2,
2017-11-22T20:22:01.260Z,52,,,,51.3,35.1,
2017-11-22T20:22:11.260Z,52,,,,,34.9,
2017-11-22T20:22:21.262Z,52,,,,,34.9,
2017-11-22T20:22:31.254Z,,,,,51.2,,
2017-11-22T20:22:41.355Z,52,,,,,34.8,
2017-11-22T20:23:01.254Z,52,,,,51.1,34.7,
2017-11-22T20:23:11.254Z,52,,,,,34.6,
2017-11-22T20:23:21.254Z,52,,,,,34.5,
2017-11-22T20:23:31.256Z,52,,,,,34.4,
2017-11-22T20:23:41.344Z,52,,,,51,34.5,
2017-11-22T20:24:01.254Z,52,,,,50.9,34.3,
2017-11-22T20:24:11.254Z,52,,,,,34.3,
2017-11-22T20:24:21.253Z,52,,,,,34.2,
2017-11-22T20:24:31.267Z,52,,,,,34.2,
2017-11-22T20:24:51.259Z,52,,,,,34.1,
2017-11-22T20:25:01.260Z,52,,,,50.7,34,
2017-11-22T20:25:11.253Z,52,,,,,34,
2017-11-22T20:25:21.260Z,,,,,50.6,,
2017-11-22T20:25:31.253Z,52,,,,,33.9,
2017-11-22T20:25:41.344Z,52,,,,,33.9,
2017-11-22T20:26:01.256Z,52,,,,50.5,33.8,
2017-11-22T20:26:11.254Z,52,,,,,33.7,
2017-11-22T20:26:21.254Z,52,,,,,33.7,
2017-11-22T20:26:31.254Z,,,,,50.4,,
2017-11-22T20:26:41.343Z,52,,,,,33.6,
2017-11-22T20:27:01.254Z,52,,,,,33.6,
2017-11-22T20:27:11.253Z,52,,,,,33.5,
2017-11-22T20:27:21.254Z,52,,,,,33.4,
2017-11-22T20:27:31.253Z,,,,,50.3,,
2017-11-22T20:27:41.344Z,52,,,,,33.4,
2017-11-22T20:28:01.254Z,52,,,,50.2,33.3,
2017-11-22T20:28:11.256Z,52,,,,,33.2,
2017-11-22T20:28:21.254Z,52,,,,,33.2,
2017-11-22T20:28:31.254Z,,,,,50.1,,
2017-11-22T20:28:41.344Z,52,,,,,33.1,
2017-11-22T20:29:01.257Z,52,,,,50,32.9,
2017-11-22T20:29:11.253Z,52,,,,,32.8,
2017-11-22T20:29:31.254Z,52,,,,50,32.8,
2017-11-22T20:29:51.254Z,52,,,,,32.8,
2017-11-22T20:30:01.254Z,52,,,,49.9,32.7,
2017-11-22T20:30:11.258Z,52,,,,,32.7,
2017-11-22T20:30:21.254Z,52,,,,49.8,32.6,
2017-11-22T20:30:31.254Z,52,,,,,32.6,
2017-11-22T20:30:41.344Z,52,,,,,32.6,
2017-11-22T20:31:01.313Z,52,,,,49.7,32.5,
2017-11-22T20:31:11.254Z,52,,,,,32.5,
2017-11-22T20:31:21.285Z,52,,,,,32.4,
2017-11-22T20:31:41.344Z,52,,,,,32.4,
2017-11-22T20:31:51.258Z,,,,,49.6,,
2017-11-22T20:32:01.253Z,52,,,,,32.3,
2017-11-22T20:32:11.255Z,52,,,,,32.2,
2017-11-22T20:32:21.254Z,52,,,,,32.2,
2017-11-22T20:32:31.254Z,,,,,49.5,,
2017-11-22T20:32:41.349Z,52,,,,,32.1,
2017-11-22T20:33:01.254Z,52,,,,,32.1,
2017-11-22T20:33:11.254Z,52,,,,49.4,32,
2017-11-22T20:33:21.254Z,52,,,,,32,
2017-11-22T20:33:31.253Z,52,,,,,32,
2017-11-22T20:33:41.344Z,52,,,,,32,
2017-11-22T20:34:01.254Z,52,,,,49.3,31.9,
2017-11-22T20:34:11.253Z,52,,,,,31.9,
2017-11-22T20:34:21.253Z,52,,,,,31.8,
2017-11-22T20:34:41.343Z,52,,,,,31.8,
2017-11-22T20:34:51.253Z,,,,,49.2,,
2017-11-22T20:35:01.254Z,52,,,,,31.6,
2017-11-22T20:35:11.254Z,52,,,,,31.5,
2017-11-22T20:35:21.254Z,52,,,,49.1,31.5,
2017-11-22T20:35:31.255Z,52,,,,,31.5,
2017-11-22T20:35:41.344Z,52,,,,,31.5,
2017-11-22T20:36:01.253Z,52,,,,,31.4,
2017-11-22T20:36:11.254Z,52,,,,49,31.4,
2017-11-22T20:36:21.253Z,52,,,,,31.4,
2017-11-22T20:36:31.254Z,52,,,,,31.3,
2017-11-22T20:36:41.344Z,52,,,,,31.3,
2017-11-22T20:37:01.253Z,52,,,,48.9,31.2,
2017-11-22T20:37:11.254Z,52,,,,,31.2,
2017-11-22T20:37:21.254Z,52,,,,,31.2,
