Time,HwActive,PrimT,ActPow,HwTSet,ChActive,HwTOutlet,PrimTSet
2018-02-10T17:46:48.615Z,,,,50,,34.1,
2018-02-10T17:47:08.614Z,,,,50,,34,
2018-02-10T17:47:18.615Z,,,,50,,34,
2018-02-10T17:47:28.614Z,,,,50,,33.9,
2018-02-10T17:47:48.614Z,,,,50,,33.8,
2018-02-10T17:47:58.615Z,,,,50,,33.8,
2018-02-10T17:48:08.678Z,,35.9,,50,,33.7,
2018-02-10T17:48:18.615Z,,36,,50,,33.7,
2018-02-10T17:48:28.614Z,,36,,50,,33.6,
2018-02-10T17:48:38.615Z,,35.9,,,,,
2018-02-10T17:48:48.614Z,,,,50,,33.5,
2018-02-10T17:48:58.626Z,,,,50,,33.5,
2018-02-10T17:49:18.615Z,,,,50,,33.4,
2018-02-10T17:49:28.615Z,,,,50,,33.4,
2018-02-10T17:49:48.616Z,,,,50,,33.3,
2018-02-10T17:49:58.615Z,,,,50,,33.2,
2018-02-10T17:50:18.614Z,,,,50,,33.2,
2018-02-10T17:50:28.615Z,,,,50,,33.1,
2018-02-10T17:50:48.614Z,,,,50,,32.9,
2018-02-10T17:50:58.615Z,,,,50,,32.9,
2018-02-10T17:51:18.614Z,,,,50,,32.8,
2018-02-10T17:51:28.614Z,,,,50,,32.8,
2018-02-10T17:51:48.614Z,,35.8,,50,,32.7,
2018-02-10T17:51:58.614Z,,,,50,,32.7,
2018-02-10T17:52:08.614Z,,35.8,,,,,
2018-02-10T17:52:18.614Z,,,,50,,32.6,
2018-02-10T17:52:28.614Z,,,,50,,32.6,
2018-02-10T17:52:48.614Z,,,,50,,32.5,
2018-02-10T17:52:58.615Z,,,,50,,32.4,
2018-02-10T17:53:18.614Z,,,,50,,32.4,
2018-02-10T17:53:28.614Z,,,,50,,32.4,
2018-02-10T17:53:48.614Z,,,,50,,32.3,
2018-02-10T17:53:58.614Z,,,,50,,32.3,
2018-02-10T17:54:18.614Z,,,,50,,32.2,
2018-02-10T17:54:28.614Z,,,,50,,32.2,
2018-02-10T17:54:38.614Z,,35.7,,,,,
2018-02-10T17:54:48.614Z,,,,50,,32.1,
2018-02-10T17:54:58.614Z,,,,50,,32,
2018-02-10T17:55:18.614Z,,,,50,,32,
2018-02-10T17:55:28.614Z,,,,50,,32,
2018-02-10T17:55:48.614Z,,,,50,,31.9,
2018-02-10T17:55:58.614Z,,,,50,,31.9,
2018-02-10T17:56:08.614Z,,35.6,,,,,
2018-02-10T17:56:18.614Z,,,,50,,31.8,
2018-02-10T17:56:28.614Z,,,,50,,31.8,
2018-02-10T17:56:48.613Z,,,,50,,31.6,
2018-02-10T17:56:58.614Z,,,,50,,31.6,
2018-02-10T17:57:18.615Z,,35.5,,50,,31.5,
2018-02-10T17:57:28.614Z,,,,50,,31.5,
2018-02-10T17:57:48.615Z,,,,50,,31.5,
2018-02-10T17:57:58.614Z,,,,50,,31.4,
2018-02-10T17:58:18.614Z,,,,50,,31.4,
2018-02-10T17:58:28.614Z,0,35.5,0,50,2,31.4,59
2018-02-10T17:58:48.641Z,,35.4,,50,,31.3,
2018-02-10T17:58:58.615Z,,,,50,,31.3,
2018-02-10T17:59:18.616Z,,,,50,,31.2,
2018-02-10T17:59:28.614Z,,,,50,,31.2,
2018-02-10T17:59:48.639Z,,,,50,,31,
2018-02-10T17:59:58.614Z,,,,50,,31,
2018-02-10T18:00:08.614Z,,35.3,,50,,31,
2018-02-10T18:00:18.625Z,0,38.3,40,50,2,31,
2018-02-10T18:00:28.615Z,,40.8,30,50,,30.9,
2018-02-10T18:00:38.614Z,,38.2,30,50,,30.9,
2018-02-10T18:00:48.614Z,,36.7,30,50,,30.9,
2018-02-10T18:00:58.614Z,,34.3,29,50,,30.9,
2018-02-10T18:01:08.614Z,,33.7,30,,,,
2018-02-10T18:01:18.615Z,,33.6,,50,,30.8,
2018-02-10T18:01:28.614Z,,33.9,29,50,,30.8,
2018-02-10T18:01:38.614Z,,34.3,,,,,
2018-02-10T18:01:48.614Z,,34.7,,50,,30.8,
2018-02-10T18:01:58.614Z,,,,50,,30.7,
2018-02-10T18:02:08.615Z,,35.1,29,,,,
2018-02-10T18:02:18.614Z,,35.2,,50,,30.7,
2018-02-10T18:02:28.614Z,,,,50,,30.7,
2018-02-10T18:02:38.614Z,,35.6,,,,,
2018-02-10T18:02:48.614Z,,35.8,,50,,30.7,
2018-02-10T18:02:58.614Z,,36,,50,,30.6,
2018-02-10T18:03:08.615Z,,36.2,,,,,
2018-02-10T18:03:18.614Z,,36.4,,50,,30.6,
2018-02-10T18:03:28.614Z,,,,50,,30.6,
2018-02-10T18:03:38.614Z,,36.7,,,,,
2018-02-10T18:03:48.614Z,,36.9,30,50,,30.6,
2018-02-10T18:03:58.856Z,,37.2,29,,,,
2018-02-10T18:04:08.615Z,,37.3,,50,,30.4,
2018-02-10T18:04:18.617Z,,37.5,,50,,30.4,
2018-02-10T18:04:28.614Z,,,,50,,30.4,
2018-02-10T18:04:38.618Z,,37.8,,,,,
2018-02-10T18:04:48.614Z,,38,29,50,,30.4,
2018-02-10T18:04:58.614Z,,38.1,30,50,,30.4,
2018-02-10T18:05:08.614Z,,,,50,,30.3,
2018-02-10T18:05:18.614Z,,38.4,29,50,,30.3,
2018-02-10T18:05:28.614Z,,38.6,,,,,
2018-02-10T18:05:38.614Z,,38.7,30,50,,30.3,
2018-02-10T18:05:48.614Z,,38.9,,50,,30.3,
2018-02-10T18:05:58.614Z,,39.1,29,,,,
2018-02-10T18:06:08.614Z,,39.3,30,50,,30.3,
2018-02-10T18:06:18.614Z,,39.4,,50,,30.3,
2018-02-10T18:06:28.614Z,,,,50,,30.3,
2018-02-10T18:06:38.614Z,,39.8,29,,,,
2018-02-10T18:06:48.623Z,,39.9,,50,,30.3,
2018-02-10T18:06:58.614Z,,40.2,0,50,,30.3,
2018-02-10T18:07:08.614Z,0,38.8,,50,2,30.2,
2018-02-10T18:07:18.615Z,,36.9,,50,,30.3,
2018-02-10T18:07:28.615Z,,35.8,,50,,30.2,
2018-02-10T18:07:38.614Z,,35.4,,,,,
2018-02-10T18:07:48.614Z,,,,50,,30.2,
2018-02-10T18:07:58.614Z,,,,50,,30.2,
2018-02-10T18:08:08.614Z,,35.4,,,,,
2018-02-10T18:08:18.614Z,,,,50,,30.2,
2018-02-10T18:08:28.614Z,,,,50,,30.2,
2018-02-10T18:08:38.614Z,,35.2,,,,,
2018-02-10T18:08:48.614Z,,35.1,,50,,30.2,
2018-02-10T18:08:58.614Z,,34.9,,,,,
2018-02-10T18:09:08.615Z,,,,50,,30.2,
2018-02-10T18:09:18.614Z,,,,50,,30.2,
2018-02-10T18:09:28.614Z,,,,50,,30.2,
2018-02-10T18:09:38.697Z,,34.8,,,,,
2018-02-10T18:09:48.614Z,,,,50,,30.2,
2018-02-10T18:09:58.614Z,,,,50,,30.2,
2018-02-10T18:10:08.615Z,,34.7,,50,,30.2,
2018-02-10T18:10:18.614Z,,,,50,,30.2,
2018-02-10T18:10:38.614Z,,,,50,,30.2,
2018-02-10T18:10:48.614Z,,,,50,,30.1,
2018-02-10T18:11:08.614Z,,,,50,,30.1,
2018-02-10T18:11:18.614Z,,,,50,,30.1,
2018-02-10T18:11:28.614Z,,,,50,,30.1,
2018-02-10T18:11:48.614Z,,,,50,,30.1,
2018-02-10T18:11:58.614Z,,,,50,,30.1,
2018-02-10T18:12:18.614Z,,,,50,,30.1,
2018-02-10T18:12:28.614Z,1,,,50,0,30.7,0
2018-02-10T18:12:38.614Z,0,34.3,,50,0,35.7,
2018-02-10T18:12:48.614Z,,34.2,,,,,
2018-02-10T18:12:58.621Z,,,,50,,35.6,
2018-02-10T18:13:18.614Z,,,,50,,35.5,
2018-02-10T18:13:28.622Z,1,,,50,0,35.4,
2018-02-10T18:13:38.615Z,0,35.7,52,50,0,34,
2018-02-10T18:13:48.614Z,0,35.5,0,50,0,34.8,
2018-02-10T18:13:58.614Z,,35.4,,,,,
2018-02-10T18:14:08.613Z,,,,50,,34.7,
2018-02-10T18:14:18.614Z,,,,50,,34.6,
2018-02-10T18:14:38.614Z,,,,50,,34.5,
2018-02-10T18:14:48.614Z,0,35.3,,50,2,34.5,59
2018-02-10T18:14:58.614Z,0,,,,0,,5
2018-02-10T18:15:08.614Z,,,,50,,34.4,
2018-02-10T18:15:18.615Z,,,,50,,34.4,
2018-02-10T18:15:28.614Z,,,,50,,34.3,
2018-02-10T18:15:48.613Z,,,,50,,34.2,
2018-02-10T18:15:58.614Z,,,,50,,34.2,
2018-02-10T18:16:18.614Z,,,,50,,34.1,
2018-02-10T18:16:28.614Z,,,,50,,34,
2018-02-10T18:16:48.628Z,,,,50,,34,
2018-02-10T18:16:58.614Z,,,,50,,33.9,
2018-02-10T18:17:18.615Z,,,,50,,33.8,
2018-02-10T18:17:28.614Z,,,,50,,33.8,
2018-02-10T18:17:38.614Z,0,,,,2,,59
2018-02-10T18:17:48.614Z,,,,50,,33.7,
2018-02-10T18:17:58.614Z,0,,,,0,,5
2018-02-10T18:18:08.614Z,,,,50,,33.6,
2018-02-10T18:18:18.614Z,,,,50,,33.6,
2018-02-10T18:18:28.613Z,,,,50,,33.6,
2018-02-10T18:18:48.614Z,,,,50,,33.5,
2018-02-10T18:18:58.614Z,,,,50,,33.4,
2018-02-10T18:19:18.614Z,,,,50,,33.4,
2018-02-10T18:19:28.665Z,,,,50,,33.3,
2018-02-10T18:19:48.614Z,,,,50,,33.2,
2018-02-10T18:19:58.646Z,,,,50,,33.2,
2018-02-10T18:20:18.614Z,,,,50,,33.1,
2018-02-10T18:20:28.614Z,,,,50,,33.1,
2018-02-10T18:20:48.614Z,,,,50,,32.9,
2018-02-10T18:20:58.614Z,,,,50,,32.9,
2018-02-10T18:21:18.614Z,,,,50,,32.8,
2018-02-10T18:21:28.613Z,,,,50,,32.8,
2018-02-10T18:21:48.613Z,,,,50,,32.7,
2018-02-10T18:21:58.613Z,,,,50,,32.7,
2018-02-10T18:22:08.614Z,,35.2,,,,,
2018-02-10T18:22:18.614Z,,,,50,,32.6,
2018-02-10T18:22:28.614Z,,,,50,,32.6,
2018-02-10T18:22:48.614Z,,,,50,,32.5,
2018-02-10T18:22:58.614Z,,,,50,,32.5,
2018-02-10T18:23:18.614Z,,,,50,,32.4,
2018-02-10T18:23:28.614Z,,,,50,,32.4,
2018-02-10T18:23:48.614Z,,35.1,,50,,32.3,
2018-02-10T18:23:58.614Z,,,,50,,32.3,
2018-02-10T18:24:18.632Z,,,,50,,32.2,
2018-02-10T18:24:28.614Z,,,,50,,32.2,
2018-02-10T18:24:48.615Z,,,,50,,32.1,
2018-02-10T18:24:58.614Z,,,,50,,32.1,
2018-02-10T18:25:08.613Z,,35.1,,50,,32.1,
2018-02-10T18:25:18.614Z,,34.9,,50,,32,
2018-02-10T18:25:38.613Z,,,,50,,32,
2018-02-10T18:25:48.614Z,,,,50,,32,
2018-02-10T18:26:08.613Z,,,,50,,31.9,
2018-02-10T18:26:18.614Z,,,,50,,31.9,
2018-02-10T18:26:28.615Z,,,,50,,31.8,
2018-02-10T18:26:48.618Z,,34.8,,50,,31.8,
2018-02-10T18:26:58.613Z,,,,50,,31.8,
2018-02-10T18:27:18.614Z,,,,50,,31.6,
2018-02-10T18:27:28.614Z,,,,50,,31.6,
2018-02-10T18:27:48.614Z,,,,50,,31.5,
2018-02-10T18:27:58.614Z,,,,50,,31.5,
2018-02-10T18:28:08.613Z,,34.7,,,,,
2018-02-10T18:28:18.613Z,,,,50,,31.5,
2018-02-10T18:28:28.615Z,,,,50,,31.4,
2018-02-10T18:28:48.613Z,,,,50,,31.4,
2018-02-10T18:28:58.614Z,,,,50,,31.4,
2018-02-10T18:29:18.614Z,,,,50,,31.3,
2018-02-10T18:29:28.614Z,,,,50,,31.3,
2018-02-10T18:29:38.613Z,,34.6,,,,,
2018-02-10T18:29:48.613Z,,,,50,,31.2,
2018-02-10T18:29:58.613Z,,,,50,,31.2,
2018-02-10T18:30:18.614Z,,,,50,,31.2,
2018-02-10T18:30:28.613Z,,,,50,,31,
2018-02-10T18:30:48.613Z,,,,50,,31,
2018-02-10T18:30:58.613Z,,,,50,,31,
2018-02-10T18:31:18.614Z,,34.5,,50,,30.9,
2018-02-10T18:31:28.614Z,,,,50,,30.9,
2018-02-10T18:31:48.614Z,,,,50,,30.8,
2018-02-10T18:31:58.613Z,,,,50,,30.8,
2018-02-10T18:32:18.614Z,,,,50,,30.8,
2018-02-10T18:32:28.613Z,,,,50,,30.8,
2018-02-10T18:32:48.614Z,,,,50,,30.7,
2018-02-10T18:32:58.613Z,,,,50,,30.7,
2018-02-10T18:33:08.616Z,,34.4,,,,,
2018-02-10T18:33:18.613Z,,,,50,,30.7,
2018-02-10T18:33:28.614Z,,,,50,,30.6,
2018-02-10T18:33:48.613Z,,,,50,,30.6,
2018-02-10T18:33:58.613Z,,,,50,,30.6,
2018-02-10T18:34:18.614Z,,,,50,,30.6,
2018-02-10T18:34:28.613Z,,,,50,,30.4,
2018-02-10T18:34:48.613Z,,,,50,,30.4,
2018-02-10T18:34:58.613Z,,,,50,,30.4,
2018-02-10T18:35:18.613Z,,,,50,,30.3,
2018-02-10T18:35:28.680Z,,,,50,,30.3,
2018-02-10T18:35:38.672Z,,34.3,,,,,
2018-02-10T18:35:48.616Z,,,,50,,30.3,
2018-02-10T18:35:58.653Z,,,,50,,30.3,
2018-02-10T18:36:18.630Z,,,,50,,30.2,
2018-02-10T18:36:28.613Z,,,,50,,30.2,
2018-02-10T18:36:48.613Z,,,,50,,30.2,
2018-02-10T18:36:58.613Z,,,,50,,30.2,
2018-02-10T18:37:18.613Z,,,,50,,30.1,
2018-02-10T18:37:28.627Z,,,,50,,30.1,
2018-02-10T18:37:48.614Z,,,,50,,30.1,
2018-02-10T18:37:58.622Z,0,34.2,,,2,,59
2018-02-10T18:38:08.615Z,,,,50,,30,
2018-02-10T18:38:18.619Z,,,,50,,30,
2018-02-10T18:38:28.613Z,0,,,,0,,5
2018-02-10T18:38:38.613Z,,,,50,,30,
2018-02-10T18:38:48.613Z,,,,50,,30,
2018-02-10T18:39:08.614Z,,,,50,,29.8,
2018-02-10T18:39:18.613Z,,,,50,,29.8,
2018-02-10T18:39:28.613Z,,,,50,,29.8,
2018-02-10T18:39:48.614Z,1,34.3,,50,0,29.8,0
2018-02-10T18:39:58.617Z,1,36,67,50,0,33.2,
2018-02-10T18:40:08.613Z,,40.4,107,50,,35.3,
2018-02-10T18:40:18.625Z,,45.3,103,50,,39.9,
2018-02-10T18:40:28.613Z,,49,106,50,,43.7,
2018-02-10T18:40:38.621Z,,52.1,118,50,,46.2,
2018-02-10T18:40:48.613Z,,54.4,114,50,,48.5,
2018-02-10T18:40:58.613Z,,55.6,109,50,,50.1,
2018-02-10T18:41:08.613Z,0,55.5,0,50,0,50.8,
2018-02-10T18:41:18.613Z,,54.4,,50,,50.5,
2018-02-10T18:41:28.613Z,,54,,50,,50.3,
2018-02-10T18:41:38.614Z,1,53.9,,50,0,50.1,
2018-02-10T18:41:48.613Z,0,51.2,,50,0,51.1,
2018-02-10T18:41:58.613Z,,51.2,,,,,
2018-02-10T18:42:08.613Z,,,,50,,50.6,
2018-02-10T18:42:18.625Z,0,50.4,,50,0,50,
2018-02-10T18:42:28.613Z,0,48.9,,50,0,48.6,
2018-02-10T18:42:38.613Z,,48,,,,,
2018-02-10T18:42:48.613Z,,,,50,,48.2,
2018-02-10T18:42:58.615Z,,47.9,,,,,
2018-02-10T18:43:08.612Z,,,,50,,47.9,
2018-02-10T18:43:18.614Z,,,,50,,47.7,
2018-02-10T18:43:28.613Z,0,,,,2,,59
2018-02-10T18:43:38.614Z,,47.8,,50,,47.4,
2018-02-10T18:43:48.613Z,,,,50,,47.3,
2018-02-10T18:44:08.613Z,,,,50,,47,
2018-02-10T18:44:18.617Z,0,48,,50,0,48,0
2018-02-10T18:44:28.625Z,1,45.6,0,50,0,48,
2018-02-10T18:44:38.613Z,0,44.3,,50,0,44.4,
2018-02-10T18:44:48.613Z,,43.4,,,,,
2018-02-10T18:44:58.614Z,,,,50,,43.8,
2018-02-10T18:45:08.613Z,,43.3,,,,,
2018-02-10T18:45:18.613Z,,,,50,,43.6,
2018-02-10T18:45:28.613Z,,,,50,,43.5,
2018-02-10T18:45:38.613Z,0,,,,2,,59
2018-02-10T18:45:48.614Z,,,,50,,43.3,
2018-02-10T18:45:58.613Z,,,,50,,43.2,
2018-02-10T18:46:08.615Z,0,43.1,,50,0,43.7,
2018-02-10T18:46:18.614Z,0,41.6,,50,0,40,
2018-02-10T18:46:28.613Z,,41.4,,,,,
2018-02-10T18:46:38.613Z,,,,50,,39.7,
2018-02-10T18:46:58.613Z,,,,50,,39.6,
2018-02-10T18:47:08.614Z,,41.3,,50,,39.5,
2018-02-10T18:47:18.634Z,0,44.5,41,50,2,39.4,59
2018-02-10T18:47:28.613Z,,44.8,30,50,,39.3,
2018-02-10T18:47:38.614Z,,38.7,29,50,,39.3,
2018-02-10T18:47:48.628Z,,35.7,29,50,,39.2,
2018-02-10T18:47:58.613Z,,33.5,,50,,39.1,
2018-02-10T18:48:08.613Z,,32,29,50,,39.1,
2018-02-10T18:48:18.623Z,,31.8,30,50,,38.9,
2018-02-10T18:48:28.613Z,,32.2,29,,,,
2018-02-10T18:48:38.613Z,,32.7,30,50,,38.7,
2018-02-10T18:48:48.613Z,,32.9,29,50,,38.7,
2018-02-10T18:48:58.613Z,,33.1,,,,,
2018-02-10T18:49:08.613Z,,33.2,30,50,,38.5,
2018-02-10T18:49:18.630Z,,33.4,,50,,38.4,
2018-02-10T18:49:28.613Z,,,,50,,38.4,
2018-02-10T18:49:38.613Z,,33.7,30,,,,
2018-02-10T18:49:48.613Z,,33.9,29,50,,38.2,
2018-02-10T18:49:58.613Z,,34.2,,,,,
2018-02-10T18:50:08.613Z,,34.5,30,50,,38.1,
2018-02-10T18:50:18.614Z,,34.7,,50,,38,
2018-02-10T18:50:28.613Z,,34.9,,50,,37.9,
2018-02-10T18:50:38.613Z,,35.2,29,,,,
2018-02-10T18:50:48.613Z,,35.4,,50,,37.7,
2018-02-10T18:50:58.613Z,,,,50,,37.7,
2018-02-10T18:51:08.614Z,,35.9,,50,,37.6,
2018-02-10T18:51:18.670Z,,36.1,29,50,,37.5,
2018-02-10T18:51:28.650Z,,36.3,,,,,
2018-02-10T18:51:38.647Z,,36.5,,50,,37.3,
2018-02-10T18:51:48.633Z,,,,50,,37.2,
2018-02-10T18:51:58.624Z,,36.8,30,,,,
2018-02-10T18:52:08.616Z,,37.1,29,50,,37.2,
2018-02-10T18:52:18.615Z,,37.3,,50,,36.9,
2018-02-10T18:52:28.613Z,,,,50,,36.8,
2018-02-10T18:52:38.613Z,,37.5,,,,,
2018-02-10T18:52:48.613Z,,37.7,30,50,,36.7,
2018-02-10T18:52:58.618Z,,,,50,,36.6,
2018-02-10T18:53:08.613Z,,38,29,50,,36.5,
2018-02-10T18:53:18.613Z,,38.1,,50,,36.5,
2018-02-10T18:53:28.615Z,,38.2,,,,,
2018-02-10T18:53:38.614Z,,38.4,,50,,36.3,
2018-02-10T18:53:48.613Z,,,,50,,36.3,
2018-02-10T18:53:58.613Z,,38.7,,,,,
2018-02-10T18:54:08.613Z,,38.9,30,50,,36.1,
2018-02-10T18:54:18.613Z,,39.1,29,50,,36.1,
2018-02-10T18:54:28.613Z,0,39.3,0,50,2,36,
2018-02-10T18:54:38.636Z,,37.6,,50,,35.9,
2018-02-10T18:54:48.613Z,,35.5,,50,,35.9,
2018-02-10T18:54:58.635Z,,34.7,,50,,35.8,
2018-02-10T18:55:08.613Z,,34.5,,,,,
2018-02-10T18:55:18.613Z,,34.4,,50,,35.7,
2018-02-10T18:55:28.613Z,,,,50,,35.7,
2018-02-10T18:55:48.613Z,,,,50,,35.5,
2018-02-10T18:55:58.613Z,,,,50,,35.5,
2018-02-10T18:56:08.613Z,,34.2,,,,,
2018-02-10T18:56:18.616Z,,34.1,,50,,35.4,
2018-02-10T18:56:28.613Z,,,,50,,35.3,
2018-02-10T18:56:48.613Z,,,,50,,35.2,
2018-02-10T18:56:58.613Z,,,,50,,35.2,
2018-02-10T18:57:08.612Z,,34,,,,,
2018-02-10T18:57:18.613Z,,,,50,,34.9,
2018-02-10T18:57:28.615Z,,33.9,,50,,34.9,
2018-02-10T18:57:38.613Z,,34,,50,,34.8,
2018-02-10T18:57:48.613Z,,33.9,,50,,34.8,
2018-02-10T18:57:58.613Z,,33.9,,50,,34.7,
2018-02-10T18:58:08.613Z,,34,,50,,34.7,
2018-02-10T18:58:18.613Z,,33.9,,50,,34.6,
2018-02-10T18:58:28.613Z,0,33.9,0,,2,,59
2018-02-10T18:58:38.614Z,,,,50,,34.5,
2018-02-10T18:58:48.613Z,0,,,,0,,5
2018-02-10T18:58:58.613Z,,,,50,,34.4,
2018-02-10T18:59:08.613Z,,33.9,,50,,34.4,
2018-02-10T18:59:18.613Z,0,,,50,2,34.3,59
2018-02-10T18:59:28.613Z,,,,50,,34.3,
2018-02-10T18:59:38.613Z,0,34,,50,0,34.3,5
2018-02-10T18:59:58.613Z,,,,50,,34.2,
2018-02-10T19:00:18.613Z,,,,50,,34.1,
2018-02-10T19:00:28.618Z,,,,50,,34,
2018-02-10T19:00:48.613Z,,,,50,,33.9,
2018-02-10T19:00:58.612Z,,,,50,,33.9,
2018-02-10T19:01:18.615Z,,34.1,,50,,33.8,
2018-02-10T19:01:28.615Z,0,,,,2,,59
2018-02-10T19:01:38.614Z,,,,50,,33.7,
2018-02-10T19:01:48.613Z,,,,50,,33.7,
2018-02-10T19:02:08.613Z,,,,50,,33.6,
2018-02-10T19:02:18.613Z,,,,50,,33.6,
2018-02-10T19:02:28.613Z,,,,50,,33.5,
2018-02-10T19:02:38.613Z,,34.2,,,,,
2018-02-10T19:02:48.613Z,,,,50,,33.4,
2018-02-10T19:02:58.613Z,,,,50,,33.4,
2018-02-10T19:03:08.613Z,0,,,50,0,33.3,5
2018-02-10T19:03:18.613Z,0,,,50,2,33.3,59
2018-02-10T19:03:28.613Z,,34.3,,50,,33.3,
2018-02-10T19:03:38.613Z,0,,,,0,,5
2018-02-10T19:03:48.614Z,,,,50,,33.2,
2018-02-10T19:03:58.613Z,,,,50,,33.2,
2018-02-10T19:04:18.613Z,,34.4,,50,,33.1,
2018-02-10T19:04:28.613Z,,,,50,,33.1,
2018-02-10T19:04:48.614Z,,,,50,,32.9,
2018-02-10T19:04:58.613Z,,,,50,,32.8,
2018-02-10T19:05:18.616Z,,34.5,,50,,32.8,
2018-02-10T19:05:28.613Z,,,,50,,32.7,
2018-02-10T19:05:48.615Z,,,,50,,32.7,
2018-02-10T19:05:58.613Z,,,,50,,32.6,
2018-02-10T19:06:18.616Z,,34.6,,50,,32.6,
2018-02-10T19:06:28.613Z,,,,50,,32.5,
2018-02-10T19:06:48.670Z,,,,50,,32.5,
2018-02-10T19:06:58.668Z,,,,50,,32.4,
2018-02-10T19:07:18.613Z,,34.7,,50,,32.4,
2018-02-10T19:07:28.632Z,,,,50,,32.4,
2018-02-10T19:07:48.612Z,,,,50,,32.3,
2018-02-10T19:07:58.613Z,,,,50,,32.3,
2018-02-10T19:08:18.617Z,,34.8,,50,,32.2,
2018-02-10T19:08:28.613Z,,,,50,,32.2,
2018-02-10T19:08:48.613Z,,,,50,,32.1,
2018-02-10T19:08:58.613Z,,,,50,,32.1,
2018-02-10T19:09:08.622Z,,34.9,,,,,
2018-02-10T19:09:18.613Z,,34.8,,50,,32,
2018-02-10T19:09:28.612Z,,,,50,,32,
2018-02-10T19:09:38.613Z,,34.9,,,,,
2018-02-10T19:09:48.613Z,,,,50,,31.9,
2018-02-10T19:09:58.613Z,,,,50,,31.9,
2018-02-10T19:10:08.617Z,,35.1,,,,,
2018-02-10T19:10:18.613Z,,,,50,,31.8,
2018-02-10T19:10:28.615Z,,,,50,,31.8,
2018-02-10T19:10:48.612Z,,,,50,,31.8,
2018-02-10T19:10:58.613Z,,,,50,,31.6,
2018-02-10T19:11:08.625Z,,35.2,,,,,
2018-02-10T19:11:18.613Z,,,,50,,31.6,
2018-02-10T19:11:28.613Z,,,,50,,31.6,
2018-02-10T19:11:48.613Z,,,,50,,31.5,
2018-02-10T19:11:58.613Z,,,,50,,31.5,
2018-02-10T19:12:18.623Z,0,34.1,,50,0,35.7,0
2018-02-10T19:12:28.613Z,0,34.2,,50,0,35.6,
2018-02-10T19:12:48.612Z,,,,50,,35.5,
2018-02-10T19:13:08.615Z,1,34.1,,50,0,35.4,
2018-02-10T19:13:18.623Z,0,34.6,0,50,0,33.8,
2018-02-10T19:13:28.613Z,,34,,50,,33.7,
2018-02-10T19:13:38.612Z,,33.9,,,,,
2018-02-10T19:13:48.617Z,,,,50,,33.6,
2018-02-10T19:14:08.615Z,,,,50,,33.6,
2018-02-10T19:14:18.613Z,,,,50,,33.5,5
2018-02-10T19:14:28.613Z,,,,50,,33.5,
2018-02-10T19:14:38.612Z,,33.8,,,,,
2018-02-10T19:14:48.612Z,,,,50,,33.4,
2018-02-10T19:14:58.612Z,,,,50,,33.4,
2018-02-10T19:15:18.613Z,,,,50,,33.3,
2018-02-10T19:15:28.614Z,,,,50,,33.3,
2018-02-10T19:15:48.613Z,,,,50,,33.2,
2018-02-10T19:15:58.612Z,,,,50,,33.2,
2018-02-10T19:16:18.613Z,,,,50,,33.1,
2018-02-10T19:16:28.613Z,,,,50,,33.1,
2018-02-10T19:16:48.613Z,,,,50,,32.9,
2018-02-10T19:16:58.612Z,,,,50,,32.8,
2018-02-10T19:17:18.612Z,,,,50,,32.8,
2018-02-10T19:17:28.613Z,,,,50,,32.7,
2018-02-10T19:17:48.612Z,,,,50,,32.7,
2018-02-10T19:17:58.612Z,,,,50,,32.6,
2018-02-10T19:18:18.613Z,,,,50,,32.6,
2018-02-10T19:18:28.612Z,,,,50,,32.5,
2018-02-10T19:18:38.613Z,,33.8,,,,,
2018-02-10T19:18:48.613Z,,33.7,,50,,32.5,
2018-02-10T19:18:58.613Z,,,,50,,32.4,
2018-02-10T19:19:18.613Z,,,,50,,32.4,
2018-02-10T19:19:28.612Z,,,,50,,32.3,
2018-02-10T19:19:48.617Z,,,,50,,32.3,
2018-02-10T19:19:58.613Z,,,,50,,32.2,
2018-02-10T19:20:18.613Z,,,,50,,32.2,
2018-02-10T19:20:28.612Z,,,,50,,32.1,
2018-02-10T19:20:48.613Z,,,,50,,32,
2018-02-10T19:20:58.612Z,,,,50,,32,
2018-02-10T19:21:18.613Z,,,,50,,32,
2018-02-10T19:21:28.612Z,,,,50,,31.9,
2018-02-10T19:21:48.613Z,,,,50,,31.9,
2018-02-10T19:21:58.614Z,,,,50,,31.8,
2018-02-10T19:22:18.612Z,,,,50,,31.8,
2018-02-10T19:22:28.674Z,,,,50,,31.6,
2018-02-10T19:22:38.671Z,,33.6,,,,,
2018-02-10T19:22:48.670Z,,,,50,,31.6,
2018-02-10T19:22:58.614Z,,,,50,,31.5,
2018-02-10T19:23:08.612Z,,,,50,,31.5,
2018-02-10T19:23:18.612Z,0,,,50,2,31.5,59
2018-02-10T19:23:38.613Z,,,,50,,31.4,
2018-02-10T19:23:48.613Z,,,,50,,31.4,
2018-02-10T19:24:08.612Z,,,,50,,31.4,
2018-02-10T19:24:18.629Z,,,,50,,31.3,
2018-02-10T19:24:28.613Z,,,,50,,31.3,
2018-02-10T19:24:38.612Z,,33.5,,,,,
2018-02-10T19:24:48.617Z,,,,50,,31.2,
2018-02-10T19:24:58.615Z,,,,50,,31.2,
2018-02-10T19:25:18.613Z,,,,50,,31.2,
2018-02-10T19:25:28.612Z,,,,50,,31,
2018-02-10T19:25:38.613Z,1,33.4,,50,0,32.2,0
