Time,HwActive,ActPow,ChActive,PrimTSet,PrimT,HwTSet,HwTOutlet
2018-01-15T13:03:01.326Z,,,,,,50,28.5
2018-01-15T13:03:11.845Z,,,,,29.5,50,28.5
2018-01-15T13:03:21.319Z,,,,,,50,28.5
2018-01-15T13:03:31.420Z,,,,,,50,28.4
2018-01-15T13:03:41.684Z,,,,,,50,28.4
2018-01-15T13:03:51.670Z,0,0,2,59,29.5,50,28.4
2018-01-15T13:04:01.318Z,,,,,,50,28.4
2018-01-15T13:04:11.319Z,,,,,,50,28.4
2018-01-15T13:04:21.335Z,,,,,29.4,50,28.4
2018-01-15T13:04:31.447Z,0,38,2,,33.2,50,28.3
2018-01-15T13:04:41.319Z,0,0,0,5,34.9,50,28.3
2018-01-15T13:04:51.384Z,,,,,27.8,50,28.3
2018-01-15T13:05:01.309Z,,,,,25.8,50,28.3
2018-01-15T13:05:11.572Z,,,,,24.1,50,28.3
2018-01-15T13:05:21.317Z,,,,,23.6,50,28.1
2018-01-15T13:05:32.166Z,,,,,23.4,50,28.1
2018-01-15T13:05:41.343Z,,,,,23.5,50,28.1
2018-01-15T13:05:51.889Z,,,,,24,50,28.1
2018-01-15T13:06:01.324Z,,,,,24.2,50,28.1
2018-01-15T13:06:11.309Z,,,,,24.3,50,28.1
2018-01-15T13:06:21.755Z,,,,,,50,28.1
2018-01-15T13:06:31.636Z,,,,,24.2,50,28
2018-01-15T13:06:41.323Z,,,,,24.1,50,28
2018-01-15T13:06:51.316Z,,,,,,50,28
2018-01-15T13:07:01.994Z,,,,,,50,28
2018-01-15T13:07:11.368Z,,,,,,50,28
2018-01-15T13:07:21.315Z,,,,,,50,27.9
2018-01-15T13:07:31.315Z,,,,,,50,27.9
2018-01-15T13:07:41.316Z,,,,,,50,27.9
2018-01-15T13:07:51.341Z,,,,,,50,27.9
2018-01-15T13:08:01.402Z,,,,,,50,27.9
2018-01-15T13:08:11.322Z,,,,,,50,27.9
2018-01-15T13:08:22.105Z,,,,,,50,27.8
2018-01-15T13:08:31.676Z,,,,,,50,27.8
2018-01-15T13:08:41.729Z,,,,,,50,27.8
2018-01-15T13:08:51.339Z,,,,,24.2,50,27.8
2018-01-15T13:09:01.314Z,,,,,,50,27.8
2018-01-15T13:09:11.309Z,,,,,,50,27.8
2018-01-15T13:09:21.309Z,,,,,,50,27.8
2018-01-15T13:09:32.041Z,,,,,,50,27.7
2018-01-15T13:09:41.314Z,,,,,,50,27.7
2018-01-15T13:09:51.309Z,,,,,,50,27.7
2018-01-15T13:10:01.315Z,,,,,,50,27.7
2018-01-15T13:10:11.827Z,,,,,,50,27.7
2018-01-15T13:10:21.914Z,,,,,,50,27.7
2018-01-15T13:10:31.315Z,,,,,,50,27.5
2018-01-15T13:10:41.474Z,,,,,,50,27.5
2018-01-15T13:10:51.346Z,,,,,,50,27.5
2018-01-15T13:11:01.362Z,,,,,,50,27.5
2018-01-15T13:11:12.155Z,,,,,,50,27.5
2018-01-15T13:11:21.730Z,,,,,,50,27.5
2018-01-15T13:11:31.609Z,,,,,24.3,50,27.4
2018-01-15T13:11:41.351Z,,,,,24.2,50,27.4
2018-01-15T13:11:51.594Z,,,,,24.3,50,27.4
2018-01-15T13:12:01.309Z,,,,,,50,27.4
2018-01-15T13:12:11.308Z,,,,,,50,27.4
2018-01-15T13:12:21.392Z,,,,,,50,27.3
2018-01-15T13:12:31.321Z,,,,,,50,27.3
2018-01-15T13:12:41.839Z,,,,,,50,27.3
2018-01-15T13:12:51.737Z,,,,,,50,27.3
2018-01-15T13:13:01.333Z,,,,,24.5,50,27.3
2018-01-15T13:13:11.309Z,,,,,,50,27.3
2018-01-15T13:13:21.321Z,,,,,,50,27.2
2018-01-15T13:13:31.314Z,,,,,,50,27.2
2018-01-15T13:13:41.500Z,,,,,,50,27.2
2018-01-15T13:13:52.011Z,,,,,,50,27.2
2018-01-15T13:14:01.614Z,,,,,24.6,50,27.2
2018-01-15T13:14:11.358Z,,,,,,50,27.2
2018-01-15T13:14:21.384Z,,,,,,50,27.2
2018-01-15T13:14:31.500Z,,,,,24.7,50,27.1
2018-01-15T13:14:41.466Z,,,,,,50,27.1
2018-01-15T13:14:51.695Z,,,,,,50,27.1
2018-01-15T13:15:03.047Z,,,,,,50,27.1
2018-01-15T13:15:35.762Z,,,,,24.8,50,27.1
2018-01-15T13:15:35.792Z,,,,,24.9,50,27.1
2018-01-15T13:15:53.767Z,,,,,,50,26.9
2018-01-15T13:16:01.972Z,,,,,25.1,50,26.9
2018-01-15T13:16:15.100Z,,,,,,50,26.9
2018-01-15T13:16:23.082Z,,,,,,50,26.9
2018-01-15T13:16:32.733Z,,,,,,50,26.9
2018-01-15T13:16:44.840Z,,,,,25.2,50,26.9
2018-01-15T13:16:53.406Z,,,,,,50,26.8
2018-01-15T13:17:11.686Z,,,,,,50,26.8
2018-01-15T13:17:11.708Z,,,,,25.3,50,26.8
2018-01-15T13:17:25.911Z,,,,,,50,26.8
2018-01-15T13:17:36.336Z,,,,,,50,26.8
2018-01-15T13:17:42.846Z,,,,,25.4,50,26.8
2018-01-15T13:18:01.972Z,,,,,,50,26.8
2018-01-15T13:18:35.472Z,,,,,25.5,50,26.7
2018-01-15T13:18:35.494Z,,,,,,50,26.7
2018-01-15T13:18:53.375Z,0,,2,59,25.7,50,26.7
2018-01-15T13:19:03.696Z,0,39,2,,28.7,50,26.7
2018-01-15T13:19:20.812Z,,30,,,32.1,50,26.7
2018-01-15T13:19:45.292Z,,29,,,30.6,50,26.7
2018-01-15T13:19:45.301Z,,29,,,28.9,50,26.6
2018-01-15T13:19:57.771Z,,,,,28.8,50,26.6
2018-01-15T13:20:03.255Z,,,,,28.7,50,26.6
2018-01-15T13:20:43.059Z,,29,,,29.6,50,26.6
2018-01-15T13:20:43.060Z,,,,,30.1,50,26.6
2018-01-15T13:21:01.307Z,,,,,30.3,50,26.6
2018-01-15T13:21:08.046Z,,30,,,30.5,50,26.6
2018-01-15T13:21:56.734Z,0,0,0,5,26.9,50,26.5
2018-01-15T13:21:56.735Z,,,,,26,50,26.5
2018-01-15T13:22:26.117Z,,,,,25.9,50,26.5
2018-01-15T13:22:26.118Z,,,,,25.7,50,26.5
2018-01-15T13:22:39.765Z,,,,,,50,26.5
2018-01-15T13:22:43.798Z,,,,,,50,26.5
2018-01-15T13:23:46.713Z,,,,,25.5,50,26.5
2018-01-15T13:23:46.716Z,,,,,,50,26.3
2018-01-15T13:24:05.040Z,,,,,,50,26.3
2018-01-15T13:24:13.319Z,,,,,,50,26.3
2018-01-15T13:25:45.582Z,,,,,,50,26.3
2018-01-15T13:25:45.583Z,,,,,,50,26.3
2018-01-15T13:25:45.584Z,,,,,,50,26.3
2018-01-15T13:25:45.586Z,,,,,,50,26.3
2018-01-15T13:26:32.392Z,,,,,,50,26.2
2018-01-15T13:26:32.393Z,,,,,,50,26.2
2018-01-15T13:26:46.868Z,,,,,25.7,50,26.2
2018-01-15T13:28:57.530Z,,,,,,50,26.2
2018-01-15T13:28:57.537Z,,,,,,50,26.2
2018-01-15T13:28:57.539Z,,,,,25.8,50,26.1
2018-01-15T13:28:57.540Z,,,,,,50,26.1
2018-01-15T13:47:32.426Z,,,,,,50,26.1
2018-01-15T13:47:32.496Z,,,,,,50,26.1
2018-01-15T13:47:32.499Z,1,,0,0,25.9,50,26.1
2018-01-15T13:47:32.502Z,0,36,0,,28.8,50,27.1
2018-01-15T13:47:32.533Z,0,0,0,,28.8,50,28.7
2018-01-15T13:47:32.535Z,,,,,28.7,50,28.7
2018-01-15T13:47:32.545Z,,,,,,50,28.6
2018-01-15T13:47:32.546Z,,,,5,,50,28.6
2018-01-15T13:47:32.567Z,,,,,,50,28.5
2018-01-15T13:47:32.570Z,1,37,0,0,30.2,50,29.5
2018-01-15T13:47:32.572Z,,56,,,34.1,50,31.3
2018-01-15T13:51:21.502Z,,,,,,50,31.6
2018-01-15T13:51:31.327Z,,,,,,50,31.5
2018-01-15T13:51:41.312Z,,,,,,50,31.5
2018-01-15T13:51:51.519Z,,,,,34.7,50,31.5
2018-01-15T13:52:01.348Z,,,,,,50,31.4
2018-01-15T13:52:11.310Z,,,,,,50,31.4
2018-01-15T13:52:21.309Z,,,,,,50,31.3
2018-01-15T13:52:31.380Z,,,,,,50,31.3
2018-01-15T13:52:41.309Z,,,,,,50,31.2
2018-01-15T13:52:51.332Z,,,,,,50,31.2
2018-01-15T13:53:01.316Z,,,,,,50,31.2
2018-01-15T13:53:11.309Z,,,,,34.6,50,31
2018-01-15T13:53:21.309Z,,,,,,50,31
2018-01-15T13:53:31.309Z,,,,,,50,30.9
2018-01-15T13:53:41.314Z,,,,,,50,30.9
2018-01-15T13:53:51.309Z,,,,,,50,30.8
2018-01-15T13:54:01.354Z,,,,,,50,30.8
2018-01-15T13:54:11.309Z,,,,,,50,30.8
2018-01-15T13:54:21.354Z,,,,,,50,30.7
2018-01-15T13:54:31.333Z,,,,,,50,30.7
2018-01-15T13:54:41.309Z,,,,,34.5,50,30.7
2018-01-15T13:54:51.370Z,,,,,,50,30.6
2018-01-15T13:55:01.311Z,,,,,,50,30.6
2018-01-15T13:55:11.310Z,,,,,,50,30.4
2018-01-15T13:55:21.313Z,,,,,,50,30.4
2018-01-15T13:55:31.309Z,,,,,,50,30.4
2018-01-15T13:55:41.343Z,,,,,,50,30.4
2018-01-15T13:55:51.308Z,,,,,,50,30.3
2018-01-15T13:56:01.313Z,,,,,,50,30.3
2018-01-15T13:56:11.309Z,,,,,,50,30.3
2018-01-15T13:56:21.309Z,,,,,34.4,50,30.2
2018-01-15T13:56:31.313Z,,,,,,50,30.2
2018-01-15T13:56:41.379Z,,,,,,50,30.2
2018-01-15T13:56:51.309Z,,,,,,50,30.1
2018-01-15T13:57:01.336Z,,,,,,50,30.1
2018-01-15T13:57:11.319Z,,,,,,50,30
2018-01-15T13:57:21.330Z,,,,,,50,30
2018-01-15T13:57:31.315Z,,,,,,50,30
2018-01-15T13:57:41.352Z,,,,,,50,30
2018-01-15T13:57:51.356Z,,,,,,50,29.8
2018-01-15T13:58:01.314Z,,,,,,50,29.8
2018-01-15T13:58:11.309Z,,,,,,50,29.8
2018-01-15T13:58:21.309Z,,,,,34.3,50,29.7
2018-01-15T13:58:31.309Z,,,,,,50,29.7
2018-01-15T13:58:41.309Z,,,,,,50,29.7
2018-01-15T13:58:51.495Z,,,,,,50,29.7
2018-01-15T13:59:01.558Z,1,,0,0,,50,29.6
2018-01-15T13:59:11.399Z,1,71,0,,35.1,50,32.9
2018-01-15T13:59:21.319Z,,110,,,39.2,50,34.3
2018-01-15T13:59:31.319Z,0,89,0,,44.8,50,37.7
2018-01-15T13:59:41.403Z,1,0,0,,42.8,50,43.5
2018-01-15T13:59:51.316Z,,61,,,42.3,50,39.7
2018-01-15T14:00:01.312Z,,122,,,46.4,50,39.5
2018-01-15T14:00:11.309Z,,121,,,50.1,50,43.5
2018-01-15T14:00:21.338Z,0,0,0,,53.6,50,47.1
2018-01-15T14:00:31.310Z,,,,,51.9,50,47.7
2018-01-15T14:00:41.312Z,,,,,51.7,50,47.5
2018-01-15T14:00:51.322Z,,,,,,50,47.4
2018-01-15T14:01:01.314Z,0,,0,,52.1,50,47.6
2018-01-15T14:01:11.316Z,0,0,0,,50.6,50,49.2
2018-01-15T14:01:21.309Z,,,,,49.9,50,49
2018-01-15T14:01:31.311Z,,,,,49.8,50,48.8
2018-01-15T14:01:41.316Z,,,,,,50,48.6
2018-01-15T14:01:51.349Z,,,,,49.7,50,48.4
2018-01-15T14:02:01.315Z,,,,,,50,48.1
2018-01-15T14:02:11.309Z,,,,5,,50,47.9
2018-01-15T14:02:21.310Z,,,,,,50,47.7
2018-01-15T14:02:31.310Z,,,,,,50,47.5
2018-01-15T14:02:41.311Z,,,,,49.6,50,47.3
2018-01-15T14:02:51.309Z,,,,,,50,47.2
2018-01-15T14:03:01.314Z,,,,,,50,47
2018-01-15T14:03:11.309Z,,,,,49.5,50,46.8
2018-01-15T14:03:21.309Z,,,,,,50,46.6
2018-01-15T14:03:31.309Z,,,,,49.4,50,46.4
2018-01-15T14:03:41.309Z,,,,,,50,46.2
2018-01-15T14:03:51.329Z,0,0,0,5,49.4,50,46
2018-01-15T14:04:01.310Z,,,,,49.3,50,45.8
2018-01-15T14:04:11.309Z,,,,,,50,45.7
2018-01-15T14:04:21.309Z,,,,,49.2,50,45.5
2018-01-15T14:04:31.309Z,,,,,,50,45.3
2018-01-15T14:04:41.319Z,,,,,49.1,50,45.1
2018-01-15T14:04:51.309Z,,,,,,50,45
2018-01-15T14:05:01.309Z,,,,,49,50,44.8
2018-01-15T14:05:11.314Z,,,,,,50,44.6
2018-01-15T14:05:21.317Z,,,,,48.9,50,44.3
2018-01-15T14:05:31.309Z,,,,,,50,44.2
2018-01-15T14:05:41.309Z,,,,,48.8,50,44.1
2018-01-15T14:05:51.332Z,,,,,,50,43.9
2018-01-15T14:06:01.310Z,,,,,48.7,50,43.7
2018-01-15T14:06:11.310Z,,,,,,50,43.6
2018-01-15T14:06:21.321Z,0,,0,0,48.4,50,47.8
2018-01-15T14:06:31.309Z,,,,,48.2,50,49
2018-01-15T14:06:41.310Z,,,,,48.1,50,48.8
2018-01-15T14:06:51.310Z,,,,,48,50,48.6
2018-01-15T14:07:01.361Z,,,,,47.9,50,48.4
2018-01-15T14:07:11.326Z,,,,,,50,48.2
2018-01-15T14:07:21.309Z,0,,2,59,,50,48
2018-01-15T14:07:31.313Z,,,,,47.8,50,47.7
2018-01-15T14:07:41.309Z,,,,,,50,47.5
2018-01-15T14:07:51.372Z,,,,,,50,47.3
2018-01-15T14:08:01.309Z,,,,,47.7,50,47.1
2018-01-15T14:08:11.309Z,,,,,,50,46.9
2018-01-15T14:08:21.310Z,,,,,47.6,50,46.7
2018-01-15T14:08:31.309Z,,,,,,50,46.5
2018-01-15T14:08:41.314Z,,,,,,50,46.3
2018-01-15T14:08:51.341Z,,,,,47.4,50,46.2
2018-01-15T14:09:01.309Z,,,,,,50,46
2018-01-15T14:09:11.310Z,,,,,,50,45.8
2018-01-15T14:09:21.310Z,,,,,47.3,50,45.6
2018-01-15T14:09:31.313Z,,,,,,50,45.4
2018-01-15T14:09:41.309Z,,,,,,50,45.2
2018-01-15T14:09:51.309Z,,,,,47.2,50,45.1
2018-01-15T14:10:01.309Z,,,,,,50,44.9
2018-01-15T14:10:11.310Z,,,,,,50,44.7
2018-01-15T14:10:21.311Z,,,,,,50,44.4
2018-01-15T14:10:31.309Z,,,,,47.1,50,44.3
2018-01-15T14:10:41.310Z,,,,,,50,44.1
2018-01-15T14:10:51.310Z,,,,,47,50,44
2018-01-15T14:11:01.328Z,0,39,2,,51.5,50,43.8
2018-01-15T14:11:11.322Z,,30,,,42.8,50,43.7
2018-01-15T14:11:21.322Z,,30,,,34.6,50,43.5
2018-01-15T14:11:31.441Z,,29,,,31.9,50,43.3
2018-01-15T14:11:41.310Z,,,,,29.9,50,43.2
2018-01-15T14:11:51.309Z,,30,,,28.9,50,43
2018-01-15T14:12:01.309Z,,29,,,29,50,42.9
2018-01-15T14:12:11.310Z,,,,,29.3,50,42.7
2018-01-15T14:12:21.319Z,,,,,29.6,50,42.6
2018-01-15T14:12:31.309Z,,,,,,50,40.8
2018-01-15T14:12:41.309Z,,,,,29.8,50,40.6
2018-01-15T14:12:51.348Z,,,,,29.9,50,40.4
2018-01-15T14:13:01.309Z,,30,,,30,50,40.3
2018-01-15T14:13:11.310Z,,29,,,30.2,50,40.2
2018-01-15T14:13:21.309Z,,30,,,30.4,50,40
2018-01-15T14:13:31.310Z,,29,,,30.6,50,39.9
2018-01-15T14:13:41.310Z,,30,,,31.1,50,39.8
2018-01-15T14:13:51.313Z,,29,,,31.3,50,39.7
2018-01-15T14:14:01.332Z,,30,,,31.5,50,39.5
2018-01-15T14:14:11.359Z,,,,,31.8,50,39.4
2018-01-15T14:14:21.310Z,,30,,,32,50,39.2
2018-01-15T14:14:31.316Z,,,,,32.2,50,39.1
2018-01-15T14:14:41.310Z,,,,,32.5,50,38.9
2018-01-15T14:14:51.316Z,,29,,,32.7,50,38.7
2018-01-15T14:15:01.310Z,,,,,32.9,50,38.6
2018-01-15T14:15:11.310Z,,,,,33.2,50,38.4
2018-01-15T14:15:21.367Z,,,,,33.5,50,38.3
2018-01-15T14:15:31.310Z,,30,,,33.7,50,38.2
2018-01-15T14:15:41.309Z,0,0,2,,33.8,50,38.1
2018-01-15T14:15:51.310Z,,,,,31.9,50,37.9
2018-01-15T14:16:01.312Z,,,,,29.9,50,37.8
2018-01-15T14:16:11.310Z,,,,,29.4,50,37.7
2018-01-15T14:16:21.319Z,,,,,29.2,50,37.6
2018-01-15T14:16:31.311Z,,,,,,50,37.5
2018-01-15T14:16:41.309Z,,,,,,50,37.4
2018-01-15T14:16:51.309Z,,,,,,50,37.3
2018-01-15T14:17:01.309Z,,,,,29,50,37.2
2018-01-15T14:17:11.326Z,1,40,0,0,28.9,50,36.5
2018-01-15T14:17:21.320Z,,37,,,31.8,50,26.5
2018-01-15T14:17:31.318Z,,,,,33.3,50,33.2
2018-01-15T14:17:41.515Z,,81,,,38,50,34.2
2018-01-15T14:17:51.421Z,,123,,,44.2,50,37.4
2018-01-15T14:18:01.524Z,,123,,,49.4,50,41.5
2018-01-15T14:18:11.363Z,,120,,,53,50,45.6
2018-01-15T14:18:21.321Z,0,0,0,,53.6,50,48.3
2018-01-15T14:18:31.310Z,,,,,52.4,50,48.2
2018-01-15T14:18:41.339Z,,,,,52,50,48
2018-01-15T14:18:51.335Z,,,,,51.9,50,47.8
2018-01-15T14:19:01.309Z,,,,,,50,47.6
2018-01-15T14:19:11.312Z,,,,,,50,47.4
2018-01-15T14:19:21.310Z,0,,2,59,,50,47.2
2018-01-15T14:19:31.317Z,,,,,,50,47
2018-01-15T14:19:41.310Z,,,,,51.8,50,46.8
2018-01-15T14:19:51.311Z,,,,,,50,46.7
2018-01-15T14:20:01.311Z,,,,,,50,46.5
2018-01-15T14:20:11.310Z,,,,,,50,46.3
2018-01-15T14:20:21.310Z,,,,,51.7,50,46.1
2018-01-15T14:20:31.310Z,,,,,,50,45.9
2018-01-15T14:20:41.310Z,,,,,,50,45.7
2018-01-15T14:20:51.310Z,,,,,,50,45.6
2018-01-15T14:21:01.316Z,,,,,51.6,50,45.4
2018-01-15T14:21:11.310Z,,,,,,50,45.2
2018-01-15T14:21:21.312Z,,,,,,50,45.1
2018-01-15T14:21:31.310Z,,,,,51.5,50,44.9
2018-01-15T14:21:41.310Z,,,,,,50,44.7
2018-01-15T14:21:51.310Z,,,,,,50,44.6
2018-01-15T14:22:01.419Z,,,,,51.4,50,44.3
2018-01-15T14:22:11.315Z,,,,,,50,44.1
2018-01-15T14:22:21.311Z,0,,0,0,51.7,50,44
2018-01-15T14:22:31.314Z,0,0,0,,50.1,50,48.8
2018-01-15T14:22:41.315Z,,,,,49.9,50,48.7
2018-01-15T14:22:51.333Z,,,,,49.8,50,48.5
2018-01-15T14:23:01.316Z,,,,,,50,48.3
2018-01-15T14:23:11.311Z,,,,,49.7,50,48.1
2018-01-15T14:23:21.312Z,0,,2,59,,50,47.9
2018-01-15T14:23:31.310Z,,,,,,50,47.7
2018-01-15T14:23:41.310Z,,,,,49.6,50,47.5
2018-01-15T14:23:51.310Z,,,,,,50,47.3
2018-01-15T14:24:01.310Z,,,,,,50,47.1
2018-01-15T14:24:11.331Z,,,,,49.5,50,46.9
2018-01-15T14:24:21.314Z,,,,,,50,46.7
2018-01-15T14:24:31.312Z,,,,,,50,46.5
2018-01-15T14:24:41.310Z,,,,,,50,46.3
2018-01-15T14:24:51.310Z,,,,,49.4,50,46.2
2018-01-15T14:25:01.359Z,,,,,,50,46
2018-01-15T14:25:11.380Z,,,,,,50,45.8
2018-01-15T14:25:21.337Z,,,,,49.3,50,45.6
2018-01-15T14:25:31.310Z,,,,,,50,45.5
2018-01-15T14:25:41.339Z,,,,,,50,45.3
2018-01-15T14:25:51.312Z,,,,,,50,45.1
2018-01-15T14:26:01.348Z,,,,,49.2,50,45
2018-01-15T14:26:11.314Z,,,,,,50,44.8
2018-01-15T14:26:22.370Z,,,,,,50,44.6
2018-01-15T14:26:31.325Z,,,,,49.1,50,44.4
2018-01-15T14:26:41.313Z,,,,,,50,44.2
2018-01-15T14:26:51.310Z,,,,,,50,44.1
2018-01-15T14:27:01.310Z,,,,,49,50,43.9
2018-01-15T14:27:11.314Z,,,,,,50,43.7
2018-01-15T14:27:21.310Z,,,,,,50,43.6
2018-01-15T14:27:31.310Z,0,40,2,,52,50,43.4
2018-01-15T14:27:41.310Z,,29,,,46,50,43.3
2018-01-15T14:27:51.324Z,,29,,,38.7,50,43.1
2018-01-15T14:28:01.310Z,,29,,,35.8,50,43
2018-01-15T14:28:11.310Z,,,,,33.9,50,42.9
2018-01-15T14:28:21.312Z,,,,,33.5,50,42.7
2018-01-15T14:28:31.310Z,,,,,33.4,50,42.6
2018-01-15T14:28:41.310Z,,29,,,34,50,42.5
2018-01-15T14:28:51.311Z,,,,,34.2,50,42.3
2018-01-15T14:29:01.310Z,,,,,34.3,50,42.2
2018-01-15T14:29:11.310Z,,,,,,50,42.1
2018-01-15T14:29:21.315Z,,,,,34.4,50,41.9
2018-01-15T14:29:31.310Z,,,,,34.5,50,41.8
2018-01-15T14:29:41.311Z,,30,,,34.7,50,41.7
2018-01-15T14:29:51.310Z,,29,,,35.1,50,41.5
2018-01-15T14:30:01.310Z,,,,,35.3,50,41.4
2018-01-15T14:30:11.310Z,,30,,,35.5,50,41.3
2018-01-15T14:30:21.311Z,,,,,35.7,50,41.1
2018-01-15T14:30:31.313Z,,,,,36,50,40.9
2018-01-15T14:30:41.313Z,,29,,,36.2,50,40.8
2018-01-15T14:30:51.310Z,,30,,,36.4,50,40.6
2018-01-15T14:31:01.311Z,,29,,,36.6,50,40.5
2018-01-15T14:31:11.310Z,,,,,36.8,50,40.4
2018-01-15T14:31:21.311Z,,30,,,37.1,50,40.2
2018-01-15T14:31:31.311Z,,29,,,37.3,50,40.1
2018-01-15T14:31:41.501Z,,,,,37.5,50,40
2018-01-15T14:31:51.463Z,,,,,37.7,50,39.9
2018-01-15T14:32:01.311Z,,,,,37.9,50,39.7
2018-01-15T14:32:11.310Z,,,,,38,50,39.6
2018-01-15T14:32:21.311Z,,,,,38.2,50,39.5
2018-01-15T14:32:31.309Z,,,,,38.3,50,39.4
2018-01-15T14:32:41.311Z,,,,,38.5,50,39.3
2018-01-15T14:32:51.310Z,,,,,38.6,50,39.2
2018-01-15T14:33:01.316Z,,30,,,38.7,50,39.1
2018-01-15T14:33:11.310Z,,,,,38.9,50,38.9
2018-01-15T14:33:21.323Z,,30,,,39.1,50,38.8
2018-01-15T14:33:31.311Z,,,,,39.2,50,38.7
2018-01-15T14:33:41.312Z,,29,,,39.4,50,38.6
2018-01-15T14:33:51.311Z,,30,,,39.5,50,38.5
2018-01-15T14:34:01.310Z,,,,,39.6,50,38.4
2018-01-15T14:34:11.375Z,,29,,,39.8,50,38.3
2018-01-15T14:34:21.312Z,,,,,40,50,38.2
2018-01-15T14:34:31.342Z,,,,,40.1,50,38.1
2018-01-15T14:34:41.310Z,,,,,40.2,50,38
2018-01-15T14:34:51.310Z,,30,,,40.4,50,37.9
2018-01-15T14:35:01.397Z,,29,,,40.5,50,37.8
2018-01-15T14:35:11.319Z,,,,,40.7,50,37.8
2018-01-15T14:35:21.312Z,,,,,40.8,50,37.7
2018-01-15T14:35:31.310Z,,,,,41,50,37.6
2018-01-15T14:35:41.310Z,,,,,41.2,50,37.5
2018-01-15T14:35:51.459Z,,,,,41.3,50,37.5
2018-01-15T14:36:01.312Z,,,,,41.4,50,37.4
2018-01-15T14:36:11.312Z,,30,,,41.6,50,37.3
2018-01-15T14:36:21.310Z,,29,,,41.7,50,37.2
2018-01-15T14:36:31.310Z,,,,,41.9,50,37.2
2018-01-15T14:36:41.311Z,,30,,,42,50,37.1
2018-01-15T14:36:51.310Z,,,,,42.2,50,36.9
2018-01-15T14:37:01.310Z,,29,,,42.3,50,36.9
2018-01-15T14:37:11.310Z,,,,,42.4,50,36.8
2018-01-15T14:37:21.310Z,,,,,42.7,50,36.7
2018-01-15T14:37:31.325Z,,30,,,42.8,50,36.7
2018-01-15T14:37:41.318Z,,29,,,43,50,36.6
2018-01-15T14:37:51.310Z,,,,,43.1,50,36.5
2018-01-15T14:38:01.311Z,,31,,,43.3,50,36.5
2018-01-15T14:38:11.314Z,,29,,,43.4,50,36.4
2018-01-15T14:38:21.310Z,,31,,,43.6,50,36.4
2018-01-15T14:38:31.310Z,,29,,,43.7,50,36.3
2018-01-15T14:38:41.311Z,,30,,,43.8,50,36.2
2018-01-15T14:38:51.310Z,,31,,,44,50,36.2
2018-01-15T14:39:01.310Z,,,,,44.2,50,36.1
2018-01-15T14:39:11.311Z,,,,,44.4,50,36.1
2018-01-15T14:39:21.311Z,,,,,44.5,50,36
2018-01-15T14:39:31.444Z,,,,,44.6,50,36
2018-01-15T14:39:41.310Z,,30,,,44.7,50,35.9
2018-01-15T14:39:51.310Z,,,,,44.8,50,35.9
2018-01-15T14:40:01.311Z,,,,,45,50,35.8
2018-01-15T14:40:11.310Z,,,,,,50,35.8
2018-01-15T14:40:21.314Z,,31,,,45.2,50,35.8
2018-01-15T14:40:31.311Z,,30,,,45.3,50,35.7
2018-01-15T14:40:41.310Z,,,,,45.4,50,35.6
2018-01-15T14:40:51.311Z,,,,,45.5,50,35.6
2018-01-15T14:41:01.312Z,,,,,45.6,50,35.6
2018-01-15T14:41:11.312Z,,,,,45.7,50,35.5
2018-01-15T14:41:21.311Z,,,,,45.9,50,35.5
2018-01-15T14:41:31.311Z,,,,,46,50,35.4
2018-01-15T14:41:41.311Z,,,,,46.1,50,35.4
2018-01-15T14:41:51.311Z,,,,,46.2,50,35.4
2018-01-15T14:42:01.311Z,,,,,46.4,50,35.3
2018-01-15T14:42:11.310Z,,,,,46.5,50,35.3
2018-01-15T14:42:21.311Z,,,,,46.6,50,35.3
2018-01-15T14:42:31.313Z,,,,,46.7,50,35.2
2018-01-15T14:42:41.312Z,,,,,46.8,50,35.2
2018-01-15T14:42:51.324Z,,,,,46.9,50,35.2
2018-01-15T14:43:01.310Z,,,,,47.1,50,35.1
2018-01-15T14:43:11.327Z,,31,,,47.2,50,35.1
2018-01-15T14:43:21.317Z,,30,,,47.3,50,35.1
2018-01-15T14:43:31.311Z,,,,,47.6,50,34.9
2018-01-15T14:43:41.330Z,,,,,,50,34.9
2018-01-15T14:43:51.354Z,,,,,47.7,50,34.9
2018-01-15T14:44:01.310Z,,,,,47.9,50,34.9
2018-01-15T14:44:11.315Z,,32,,,48,50,34.8
2018-01-15T14:44:21.338Z,,36,,,48.5,50,34.8
2018-01-15T14:44:31.327Z,,35,,,49,50,34.8
2018-01-15T14:44:41.329Z,,,,,49.1,50,34.7
2018-01-15T14:44:51.337Z,,30,,,48.7,50,34.7
2018-01-15T14:45:01.312Z,,29,,,48.5,50,34.7
2018-01-15T14:45:16.384Z,,30,,,,50,34.7
2018-01-15T14:45:21.320Z,,29,,,48.6,50,34.7
2018-01-15T14:45:31.410Z,,,,,48.7,50,34.6
2018-01-15T14:45:41.310Z,,30,,,48.9,50,34.6
2018-01-15T14:45:51.310Z,,,,,49,50,34.6
2018-01-15T14:46:01.311Z,,,,,49.1,50,34.6
2018-01-15T14:46:11.311Z,,,,,49.2,50,34.6
2018-01-15T14:46:21.435Z,,,,,49.3,50,34.5
2018-01-15T14:46:31.316Z,,,,,49.4,50,34.5
2018-01-15T14:46:41.311Z,,31,,,49.6,50,34.5
2018-01-15T14:46:51.316Z,,,,,49.8,50,34.5
