Time,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet,ActPow,HwActive
2017-12-28T19:12:22.886Z,50,,,,33.5,29,
2017-12-28T19:12:32.845Z,50,,,,33.5,,
2017-12-28T19:12:42.850Z,50,,,,33.6,,
2017-12-28T19:12:52.849Z,50,,,,33.6,30,
2017-12-28T19:13:02.845Z,50,,,,33.6,29,
2017-12-28T19:13:12.850Z,50,,,,33.6,30,
2017-12-28T19:13:22.847Z,50,,,,33.7,29,
2017-12-28T19:13:32.845Z,50,,,61.4,33.7,,
2017-12-28T19:13:42.850Z,50,,,61.3,33.7,,
2017-12-28T19:13:52.850Z,50,,,61.4,33.8,,
2017-12-28T19:14:02.846Z,50,,,,33.8,30,
2017-12-28T19:14:12.850Z,50,,,,33.8,29,
2017-12-28T19:14:22.850Z,50,,,,33.9,30,
2017-12-28T19:14:32.846Z,50,,,,33.9,,
2017-12-28T19:14:42.849Z,50,,,,33.9,29,
2017-12-28T19:14:52.846Z,50,,,,34,,
2017-12-28T19:15:02.845Z,50,,,,34,,
2017-12-28T19:15:12.848Z,50,,,,34,,
2017-12-28T19:15:22.845Z,50,,,,34.1,30,
2017-12-28T19:15:32.845Z,50,,,61.5,34.1,29,
2017-12-28T19:15:42.845Z,50,,,,34.1,,
2017-12-28T19:15:52.850Z,50,,,,34.1,,
2017-12-28T19:16:02.846Z,50,,,,34.2,,
2017-12-28T19:16:12.846Z,50,,,,34.2,,
2017-12-28T19:16:22.847Z,50,,,,34.2,30,
2017-12-28T19:16:32.846Z,50,,,,34.3,29,
2017-12-28T19:16:42.845Z,50,,,,34.3,,
2017-12-28T19:16:52.847Z,50,,,61.6,34.3,,
2017-12-28T19:17:02.845Z,50,,,61.5,34.4,,
2017-12-28T19:17:12.846Z,50,,,61.6,34.4,,
2017-12-28T19:17:22.845Z,50,,,,34.4,,
2017-12-28T19:17:32.846Z,50,,,,34.4,30,
2017-12-28T19:17:42.850Z,50,,,,34.5,29,
2017-12-28T19:17:52.850Z,50,,,,34.5,,
2017-12-28T19:18:02.845Z,50,,,,34.5,30,
2017-12-28T19:18:12.846Z,50,,,,34.5,,
2017-12-28T19:18:22.846Z,50,,,,34.6,29,
2017-12-28T19:18:32.850Z,50,,,,34.6,,
2017-12-28T19:18:42.847Z,50,,,,34.6,,
2017-12-28T19:18:52.845Z,50,,,,34.7,,
2017-12-28T19:19:02.846Z,50,,,,34.7,,
2017-12-28T19:19:12.846Z,50,,,61.8,34.7,,
2017-12-28T19:19:22.845Z,50,,,,34.7,30,
2017-12-28T19:19:32.845Z,50,,,,34.8,,
2017-12-28T19:19:42.846Z,50,,,,34.8,29,
2017-12-28T19:19:52.847Z,50,,,,34.8,,
2017-12-28T19:20:02.845Z,50,,,,34.8,,
2017-12-28T19:20:12.845Z,50,,,,34.9,,
2017-12-28T19:20:22.845Z,50,,,,34.9,30,
2017-12-28T19:20:32.845Z,50,,,,34.9,29,
2017-12-28T19:20:42.847Z,50,,,61.9,34.9,30,
2017-12-28T19:20:52.845Z,50,,,,35.1,29,
2017-12-28T19:21:02.845Z,50,,,,35.1,30,
2017-12-28T19:21:12.845Z,50,,,,35.1,,
2017-12-28T19:21:22.850Z,50,,,,35.1,29,
2017-12-28T19:21:32.850Z,50,,,,35.2,,
2017-12-28T19:21:42.845Z,50,,,,35.2,,
2017-12-28T19:21:52.845Z,50,,,,35.2,,
2017-12-28T19:22:02.845Z,50,,,,35.2,,
2017-12-28T19:22:12.845Z,50,,,,35.3,,
2017-12-28T19:22:22.845Z,50,,,,35.3,30,
2017-12-28T19:22:32.845Z,50,,,,35.3,29,
2017-12-28T19:22:42.846Z,50,,,61.9,35.3,29,
2017-12-28T19:22:52.846Z,50,,,61.9,35.3,30,
2017-12-28T19:23:02.845Z,50,,,62,35.4,29,
2017-12-28T19:23:12.845Z,50,,,,35.4,,
2017-12-28T19:23:22.845Z,50,,,,35.4,30,
2017-12-28T19:23:32.848Z,50,,,,35.4,29,
2017-12-28T19:23:42.845Z,50,,,,35.5,30,
2017-12-28T19:23:52.850Z,50,,,,35.5,29,
2017-12-28T19:24:02.845Z,50,,,,35.5,,
2017-12-28T19:24:12.845Z,50,,,,35.5,,
2017-12-28T19:24:22.845Z,50,,,,35.5,,
2017-12-28T19:24:32.845Z,50,,,62.1,35.6,,
2017-12-28T19:24:42.845Z,50,,,,35.6,30,
2017-12-28T19:24:52.850Z,50,,,,35.6,29,
2017-12-28T19:25:02.845Z,50,,,,35.7,,
2017-12-28T19:25:12.845Z,50,,,,35.7,30,
2017-12-28T19:25:22.845Z,50,,,,35.7,29,
2017-12-28T19:25:32.845Z,50,,,,35.7,,
2017-12-28T19:25:42.845Z,50,,,,35.7,,
2017-12-28T19:25:52.850Z,50,,,,35.8,,
2017-12-28T19:26:02.845Z,50,,,,35.8,,
2017-12-28T19:26:12.847Z,50,,,62.2,35.8,,
2017-12-28T19:26:22.845Z,50,,,,35.8,30,
2017-12-28T19:26:32.846Z,50,,,,35.8,,
2017-12-28T19:26:42.848Z,50,59,1,62.2,35.9,29,0
2017-12-28T19:26:52.845Z,50,,,,35.9,,
2017-12-28T19:27:02.850Z,50,,,,35.9,,
2017-12-28T19:27:12.850Z,50,,,,35.9,,
2017-12-28T19:27:22.845Z,50,,,,35.9,30,
2017-12-28T19:27:32.845Z,50,,,,36,29,
2017-12-28T19:27:42.845Z,50,,,,36,,
2017-12-28T19:27:52.846Z,50,,,,36,,
2017-12-28T19:28:02.850Z,50,,,,36,,
2017-12-28T19:28:12.845Z,50,,,62.4,36,,
2017-12-28T19:28:22.845Z,50,,,62.2,36,30,
2017-12-28T19:28:32.847Z,50,,,62.4,36.1,29,
2017-12-28T19:28:42.845Z,50,,,,36.1,,
2017-12-28T19:28:52.845Z,50,,,,36.1,,
2017-12-28T19:29:02.845Z,50,,,,36.1,,
2017-12-28T19:29:12.847Z,50,,,,36.2,,
2017-12-28T19:29:22.847Z,50,,,,36.2,,
2017-12-28T19:29:32.850Z,50,,,,36.2,,
2017-12-28T19:29:42.848Z,50,,,,36.2,30,
2017-12-28T19:29:52.849Z,50,,,,36.2,29,
2017-12-28T19:30:02.850Z,50,,,62.5,36.2,,
2017-12-28T19:30:12.846Z,50,,,,36.3,30,
2017-12-28T19:30:22.846Z,50,,,,36.3,,
2017-12-28T19:30:32.848Z,50,,,,36.3,29,
2017-12-28T19:30:42.849Z,50,,,,36.3,,
2017-12-28T19:30:52.845Z,50,,,,36.4,,
2017-12-28T19:31:02.845Z,50,,,,36.4,,
2017-12-28T19:31:12.845Z,50,,,,36.4,,
2017-12-28T19:31:22.845Z,50,,,,36.4,30,
2017-12-28T19:31:32.847Z,50,,,,36.4,,
2017-12-28T19:31:42.847Z,50,,,,36.4,29,
2017-12-28T19:31:52.845Z,50,,,62.6,36.5,30,
2017-12-28T19:32:02.845Z,50,,,,36.5,,
2017-12-28T19:32:12.850Z,50,,,,36.5,29,
2017-12-28T19:32:22.845Z,50,,,,36.5,,
2017-12-28T19:32:32.845Z,50,,,,36.5,30,
2017-12-28T19:32:42.850Z,50,,,,36.6,29,
2017-12-28T19:32:52.845Z,50,,,,36.6,30,
2017-12-28T19:33:02.846Z,50,,,62.7,36.6,29,
2017-12-28T19:33:12.850Z,50,,,,36.6,,
2017-12-28T19:33:22.845Z,50,,,62.6,36.6,30,
2017-12-28T19:33:32.845Z,50,,,62.7,36.6,29,
2017-12-28T19:33:42.849Z,50,,,,36.6,,
2017-12-28T19:33:52.845Z,50,,,,36.7,,
2017-12-28T19:34:02.845Z,50,,,,36.7,30,
2017-12-28T19:34:12.845Z,50,,,,36.7,29,
2017-12-28T19:34:22.850Z,50,,,,36.7,30,
2017-12-28T19:34:32.845Z,50,,,,36.7,29,
2017-12-28T19:34:42.845Z,50,,,,36.8,30,
2017-12-28T19:34:52.845Z,50,,,62.8,36.8,,
2017-12-28T19:35:02.846Z,50,,,,36.8,29,
2017-12-28T19:35:12.847Z,50,,,,36.8,,
2017-12-28T19:35:22.845Z,50,,,,36.8,,
2017-12-28T19:35:32.844Z,50,,,,36.8,,
2017-12-28T19:35:42.849Z,50,,,,36.8,30,
2017-12-28T19:35:52.845Z,50,,,,36.9,,
2017-12-28T19:36:02.845Z,50,,,,36.9,29,
2017-12-28T19:36:12.850Z,50,,,62.9,36.9,,
2017-12-28T19:36:22.845Z,50,,,,36.9,,
2017-12-28T19:36:32.948Z,50,,,,36.9,30,
2017-12-28T19:36:42.845Z,50,,,,36.9,,
2017-12-28T19:36:52.845Z,50,,,,36.9,,
2017-12-28T19:37:02.845Z,50,,,,37.1,,
2017-12-28T19:37:12.845Z,50,,,,37.1,29,
2017-12-28T19:37:22.845Z,50,,1,61.9,37.1,0,0
2017-12-28T19:37:32.845Z,50,,,59.7,37.1,,
2017-12-28T19:37:42.845Z,50,,,58.7,37.1,,
2017-12-28T19:37:52.845Z,50,,,58.2,37.1,,
2017-12-28T19:38:02.849Z,50,,,58,37.2,,
2017-12-28T19:38:12.845Z,50,,,57.9,37.2,,
2017-12-28T19:38:22.845Z,50,,,,37.2,,
2017-12-28T19:38:32.844Z,50,,,57.7,37.2,,
2017-12-28T19:38:42.845Z,50,,,57.3,37.2,,
2017-12-28T19:38:52.848Z,50,,,57.2,37.2,,
2017-12-28T19:39:02.850Z,50,,,57,37.2,,
2017-12-28T19:39:12.845Z,50,,,56.9,37.2,,
2017-12-28T19:39:22.845Z,50,,,56.7,37.2,,
2017-12-28T19:39:32.845Z,50,,,56.6,37.2,,
2017-12-28T19:39:42.845Z,50,,,56.4,37.2,,
2017-12-28T19:39:52.847Z,50,,,56.2,37.3,,
2017-12-28T19:40:02.850Z,50,,,56,37.3,,
2017-12-28T19:40:12.845Z,50,,,55.9,37.3,,
2017-12-28T19:40:22.845Z,50,,,55.6,37.3,,
2017-12-28T19:40:32.846Z,50,,,55.4,37.3,,
2017-12-28T19:40:42.845Z,50,,,55.3,37.3,,
2017-12-28T19:40:52.845Z,50,,,55.1,37.3,,
2017-12-28T19:41:02.849Z,50,,,54.9,37.3,,
2017-12-28T19:41:12.845Z,50,,,54.8,37.3,,
2017-12-28T19:41:22.845Z,50,,,54.6,37.3,,
2017-12-28T19:41:32.845Z,50,,,54.5,37.3,,
2017-12-28T19:41:42.850Z,50,,,54.3,37.3,,
2017-12-28T19:41:52.845Z,50,,,54,37.3,,
2017-12-28T19:42:02.850Z,50,,,53.9,37.3,,
2017-12-28T19:42:12.845Z,50,,,53.7,37.2,,
2017-12-28T19:42:22.845Z,50,,,53.6,37.3,,
2017-12-28T19:42:32.845Z,50,,,53.4,37.2,,
2017-12-28T19:42:42.845Z,50,,,53.3,37.3,,
2017-12-28T19:42:52.846Z,50,,,53.1,37.3,,
2017-12-28T19:43:02.847Z,50,,,52.9,37.2,,
2017-12-28T19:43:12.845Z,50,,1,56.3,37.2,39,0
2017-12-28T19:43:22.845Z,50,,,57.7,37.2,29,
2017-12-28T19:43:32.845Z,50,,,57.4,37.2,30,
2017-12-28T19:43:42.845Z,50,,,57.3,37.2,,
2017-12-28T19:43:52.850Z,50,,,,37.2,29,
2017-12-28T19:44:02.844Z,50,,,,37.2,,
2017-12-28T19:44:12.845Z,50,,,57.4,37.2,30,
2017-12-28T19:44:22.845Z,50,,,57.6,37.2,,
2017-12-28T19:44:32.845Z,50,,,57.7,37.2,29,
2017-12-28T19:44:42.849Z,50,,,,37.2,,
2017-12-28T19:44:52.849Z,50,,,,37.2,30,
2017-12-28T19:45:02.846Z,50,,,,37.2,29,
2017-12-28T19:45:12.845Z,50,,,57.8,37.2,,
2017-12-28T19:45:22.846Z,50,,,,37.2,,
2017-12-28T19:45:32.846Z,50,,,,37.2,,
2017-12-28T19:45:42.845Z,50,,,,37.2,,
2017-12-28T19:45:52.846Z,50,,,57.9,37.2,30,
2017-12-28T19:46:02.845Z,50,,,,37.2,,
2017-12-28T19:46:12.850Z,50,,,,37.2,29,
2017-12-28T19:46:22.846Z,50,,,,37.2,,
2017-12-28T19:46:32.847Z,50,,,58,37.2,,
2017-12-28T19:46:42.847Z,50,,,,37.2,,
2017-12-28T19:46:52.845Z,50,,,,37.2,,
2017-12-28T19:47:02.848Z,50,,,58.1,37.2,,
2017-12-28T19:47:12.845Z,50,,,,37.2,,
2017-12-28T19:47:22.845Z,50,,,58.2,37.2,,
2017-12-28T19:47:32.845Z,50,,,58.3,37.2,,
2017-12-28T19:47:42.848Z,50,,,,37.2,,
2017-12-28T19:47:52.849Z,50,,,58.4,37.2,,
2017-12-28T19:48:02.848Z,50,,,,37.2,,
2017-12-28T19:48:12.848Z,50,,,58.5,37.2,30,
2017-12-28T19:48:22.845Z,50,,,58.6,37.2,29,
2017-12-28T19:48:32.845Z,50,,,,37.2,30,
2017-12-28T19:48:42.848Z,50,,,58.7,37.2,29,
2017-12-28T19:48:52.845Z,50,,,,37.2,,
2017-12-28T19:49:02.845Z,50,,,58.8,37.2,,
2017-12-28T19:49:12.845Z,50,,,,37.2,,
2017-12-28T19:49:22.847Z,50,,,58.9,37.2,30,
2017-12-28T19:49:32.851Z,50,,,,37.2,29,
2017-12-28T19:49:42.845Z,50,,,,37.2,,
2017-12-28T19:49:52.845Z,50,,,59,37.2,29,
2017-12-28T19:50:02.845Z,50,,,,37.2,,
2017-12-28T19:50:12.850Z,50,,,59.1,37.2,,
2017-12-28T19:50:22.847Z,50,,,,37.2,,
2017-12-28T19:50:32.845Z,50,,,,37.2,30,
2017-12-28T19:50:42.850Z,50,,,59.3,37.2,29,
2017-12-28T19:50:52.845Z,50,,,,37.2,,
2017-12-28T19:51:02.849Z,50,,,,37.2,,
2017-12-28T19:51:12.844Z,50,,,59.4,37.2,,
2017-12-28T19:51:22.845Z,50,,,,37.2,30,
2017-12-28T19:51:32.849Z,50,,,59.5,37.2,29,
2017-12-28T19:51:42.848Z,50,,,,37.2,,
2017-12-28T19:51:52.845Z,50,,,59.6,37.2,,
2017-12-28T19:52:02.844Z,50,,,,37.2,,
2017-12-28T19:52:12.844Z,50,,,,37.2,30,
2017-12-28T19:52:22.852Z,50,,,59.7,37.3,29,
2017-12-28T19:52:32.845Z,50,,,,37.3,,
2017-12-28T19:52:42.845Z,50,,,59.8,37.3,30,
2017-12-28T19:52:52.845Z,50,,,,37.3,29,
2017-12-28T19:53:02.845Z,50,,,,37.3,,
2017-12-28T19:53:12.845Z,50,,,59.9,37.3,30,
2017-12-28T19:53:22.844Z,50,,,,37.3,29,
2017-12-28T19:53:32.845Z,50,,,,37.3,,
2017-12-28T19:53:44.493Z,50,,,60,37.3,29,
2017-12-28T19:53:52.845Z,50,,,,37.3,29,
2017-12-28T19:54:02.850Z,50,,,,37.3,,
2017-12-28T19:54:12.844Z,50,,,,37.3,,
2017-12-28T19:54:22.845Z,50,,,60.1,37.3,30,
2017-12-28T19:54:32.845Z,50,,,,37.3,,
2017-12-28T19:54:42.849Z,50,,,60.2,37.3,,
2017-12-28T19:54:52.844Z,50,,,,37.3,,
2017-12-28T19:55:02.845Z,50,,,,37.3,29,
2017-12-28T19:55:12.852Z,50,,,,37.3,,
2017-12-28T19:55:22.845Z,50,,,60.4,37.3,,
2017-12-28T19:55:32.849Z,50,,,,37.3,,
2017-12-28T19:55:42.845Z,50,,,,37.3,30,
2017-12-28T19:55:52.849Z,50,,,60.5,37.3,,
2017-12-28T19:56:02.845Z,50,,,,37.4,29,
2017-12-28T19:56:12.845Z,50,,,,37.4,30,
2017-12-28T19:56:22.845Z,50,,,60.6,37.4,29,
2017-12-28T19:56:32.848Z,50,,,,37.4,,
2017-12-28T19:56:42.845Z,50,,,,37.4,,
2017-12-28T19:56:52.851Z,50,,,,37.4,,
2017-12-28T19:57:02.845Z,50,,,60.7,37.4,,
2017-12-28T19:57:12.845Z,50,,,,37.4,,
2017-12-28T19:57:22.845Z,50,,,,37.4,30,
2017-12-28T19:57:32.844Z,50,,,,37.4,,
2017-12-28T19:57:42.845Z,50,,,60.8,37.4,,
2017-12-28T19:57:52.845Z,50,,,,37.4,29,
2017-12-28T19:58:02.856Z,50,,,,37.4,,
2017-12-28T19:58:12.845Z,50,,,60.9,37.4,,
2017-12-28T19:58:22.845Z,50,,,,37.4,30,
2017-12-28T19:58:32.844Z,50,,,,37.4,,
2017-12-28T19:58:42.852Z,50,,,60.9,37.5,29,
2017-12-28T19:58:52.863Z,50,,,61.1,37.5,29,
2017-12-28T19:59:02.858Z,50,,,,37.5,30,
2017-12-28T19:59:12.844Z,50,,,,37.5,29,
2017-12-28T19:59:22.849Z,50,,,,37.5,,
2017-12-28T19:59:32.845Z,50,,,61.2,37.5,,
2017-12-28T19:59:42.845Z,50,,,,37.5,,
2017-12-28T19:59:52.845Z,50,,,,37.5,,
2017-12-28T20:00:02.845Z,50,,,,37.5,,
2017-12-28T20:00:12.844Z,50,,,61.3,37.5,,
2017-12-28T20:00:22.845Z,50,,,,37.5,,
2017-12-28T20:00:32.849Z,50,,,,37.5,,
2017-12-28T20:00:42.845Z,50,,,61.4,37.5,,
2017-12-28T20:00:52.852Z,50,,,,37.6,,
2017-12-28T20:01:02.849Z,50,,,,37.6,,
2017-12-28T20:01:12.846Z,50,,,,37.6,,
2017-12-28T20:01:22.845Z,50,,,,37.6,30,
2017-12-28T20:01:32.844Z,50,,,61.5,37.6,29,
2017-12-28T20:01:42.849Z,50,,,,37.6,,
2017-12-28T20:01:52.846Z,50,,,,37.6,30,
2017-12-28T20:02:02.845Z,50,,,,37.6,29,
2017-12-28T20:02:12.845Z,50,,,61.6,37.6,,
2017-12-28T20:02:22.846Z,50,,,,37.6,,
2017-12-28T20:02:32.848Z,50,,,,37.6,,
2017-12-28T20:02:42.847Z,50,,,61.8,37.6,,
2017-12-28T20:02:52.919Z,50,,,,37.6,,
2017-12-28T20:03:02.844Z,50,,,,37.6,,
2017-12-28T20:03:12.848Z,50,,,,37.6,,
2017-12-28T20:03:22.844Z,50,,,61.9,37.7,30,
2017-12-28T20:03:32.844Z,50,,,,37.7,29,
2017-12-28T20:03:42.852Z,50,,,,37.7,,
2017-12-28T20:03:52.846Z,50,,,61.9,37.7,,
2017-12-28T20:04:02.844Z,50,,,62,37.7,,
2017-12-28T20:04:12.845Z,50,,,,37.7,30,
2017-12-28T20:04:22.844Z,50,,,,37.7,,
2017-12-28T20:04:32.846Z,50,,,,37.7,,
2017-12-28T20:04:42.848Z,50,,,62.1,37.7,29,
2017-12-28T20:04:52.847Z,50,,,,37.7,30,
2017-12-28T20:05:02.844Z,50,,,,37.8,,
2017-12-28T20:05:12.848Z,50,,,,37.8,29,
2017-12-28T20:05:22.846Z,50,,,62.2,37.8,,
2017-12-28T20:05:32.848Z,50,,,,37.8,,
2017-12-28T20:05:42.844Z,50,,,,37.8,,
2017-12-28T20:05:52.847Z,50,,,,37.8,,
2017-12-28T20:06:02.846Z,50,,,62.4,37.8,30,
2017-12-28T20:06:12.846Z,50,,,,37.8,,
2017-12-28T20:06:22.848Z,50,,,,37.8,29,
2017-12-28T20:06:32.852Z,50,,,,37.8,,
2017-12-28T20:06:42.844Z,50,,,62.5,37.8,30,
2017-12-28T20:06:52.845Z,50,,,,37.8,29,
2017-12-28T20:07:02.848Z,50,,,,37.9,,
2017-12-28T20:07:12.847Z,50,,,62.6,37.9,,
2017-12-28T20:07:22.848Z,50,,,,37.9,,
2017-12-28T20:07:32.844Z,50,,,,37.9,,
2017-12-28T20:07:42.845Z,50,,,,37.9,30,
2017-12-28T20:07:52.848Z,50,,,62.7,37.9,29,
2017-12-28T20:08:02.844Z,50,,,,37.9,,
2017-12-28T20:08:12.844Z,50,,,,37.9,,
2017-12-28T20:08:22.844Z,50,,,,37.9,,
2017-12-28T20:08:32.844Z,50,,,62.8,37.9,,
2017-12-28T20:08:42.849Z,50,,,,37.9,30,
2017-12-28T20:08:52.845Z,50,,,,37.9,29,
2017-12-28T20:09:02.844Z,50,,,,38,,
2017-12-28T20:09:12.844Z,50,,,,38,,
2017-12-28T20:09:22.844Z,50,,,62.9,38,,
2017-12-28T20:09:32.844Z,50,,,,38,,
2017-12-28T20:09:42.849Z,50,,,,38,,
2017-12-28T20:09:52.844Z,50,,1,61.6,38,0,0
2017-12-28T20:10:02.847Z,50,,,59.5,38,,
2017-12-28T20:10:12.844Z,50,,,58.5,38,,
2017-12-28T20:10:22.844Z,50,,,58.1,38.1,,
2017-12-28T20:10:32.844Z,50,,,57.9,38.1,,
2017-12-28T20:10:42.844Z,50,,,,38.1,,
2017-12-28T20:10:52.844Z,50,,,57.7,38.1,,
2017-12-28T20:11:02.844Z,50,,,57.4,38.1,,
2017-12-28T20:11:12.848Z,50,,,57.2,38.1,,
2017-12-28T20:11:22.844Z,50,,,57,38.1,,
2017-12-28T20:11:32.845Z,50,,,56.8,38.1,,
2017-12-28T20:11:42.844Z,50,,,56.7,38.1,,
2017-12-28T20:11:52.844Z,50,,,56.5,38.1,,
2017-12-28T20:12:02.844Z,50,,,56.4,38.1,,
2017-12-28T20:12:12.857Z,50,,,56.2,38.1,,
2017-12-28T20:12:22.844Z,50,,,56,38.1,,
2017-12-28T20:12:32.844Z,50,,,55.7,38.1,,
2017-12-28T20:12:42.844Z,50,,,55.5,38.1,,
2017-12-28T20:12:52.849Z,50,,,55.4,38.1,,
2017-12-28T20:13:03.011Z,50,,,55.2,38.1,,
2017-12-28T20:13:12.848Z,50,,,55,38.1,,
2017-12-28T20:13:22.844Z,50,,,54.9,38.1,,
2017-12-28T20:13:32.844Z,50,,,54.7,38.1,,
2017-12-28T20:13:42.848Z,50,,,54.5,38.1,,
2017-12-28T20:13:52.844Z,50,,,54.3,38.1,,
2017-12-28T20:14:02.844Z,50,,,54.1,38.1,,
2017-12-28T20:14:12.844Z,50,,,53.9,38.1,,
2017-12-28T20:14:22.844Z,50,,,53.8,38.1,,
2017-12-28T20:14:32.844Z,50,,,53.6,38.1,,
2017-12-28T20:14:42.844Z,50,,,53.4,38.1,,
2017-12-28T20:14:52.844Z,50,,,53.3,38.1,,
2017-12-28T20:15:02.844Z,50,,,53.1,38.1,,
2017-12-28T20:15:12.847Z,50,,,52.9,38.1,,
2017-12-28T20:15:22.849Z,50,,1,56,38.1,40,0
2017-12-28T20:15:32.844Z,50,,,57.7,38,30,
2017-12-28T20:15:42.844Z,50,,,57.6,38,29,
2017-12-28T20:15:52.844Z,50,,,57.4,38,,
2017-12-28T20:16:02.844Z,50,,,57.3,38,,
2017-12-28T20:16:12.844Z,50,,,,38,,
2017-12-28T20:16:22.844Z,50,,,57.4,38,30,
2017-12-28T20:16:32.844Z,50,,,57.7,38,29,
2017-12-28T20:16:42.848Z,50,,,57.8,38,30,
2017-12-28T20:16:52.847Z,50,,,,38,29,
2017-12-28T20:17:02.849Z,50,,,57.9,38,30,
2017-12-28T20:17:12.844Z,50,,,,38,29,
2017-12-28T20:17:22.844Z,50,,,58,38,29,
2017-12-28T20:17:32.847Z,50,,,,38,,
2017-12-28T20:17:42.848Z,50,,,58.1,38,,
2017-12-28T20:17:52.844Z,50,,,,38,,
2017-12-28T20:18:02.844Z,50,,,,38,,
2017-12-28T20:18:12.844Z,50,,,,37.9,30,
2017-12-28T20:18:22.844Z,50,,,58.2,37.9,29,
2017-12-28T20:18:32.844Z,50,,,,37.9,,
2017-12-28T20:18:42.844Z,50,,,58.3,37.9,30,
2017-12-28T20:18:52.891Z,50,,,,37.9,29,
2017-12-28T20:19:02.844Z,50,,,58.4,37.9,,
2017-12-28T20:19:12.844Z,50,,,,37.9,,
2017-12-28T20:19:22.844Z,50,,,,37.9,,
2017-12-28T20:19:32.848Z,50,,,58.5,37.9,,
2017-12-28T20:19:42.844Z,50,,,,37.9,,
2017-12-28T20:19:52.844Z,50,,,58.6,37.9,,
2017-12-28T20:20:02.849Z,50,,,58.7,37.9,30,
2017-12-28T20:20:12.847Z,50,,,,37.9,29,
2017-12-28T20:20:22.849Z,50,,,58.8,37.9,,
2017-12-28T20:20:32.844Z,50,,,58.9,37.9,,
2017-12-28T20:20:42.844Z,50,,,,37.9,,
2017-12-28T20:20:52.844Z,50,,,59,37.9,,
2017-12-28T20:21:02.846Z,50,,,,37.9,,
2017-12-28T20:21:12.844Z,50,,,59.1,37.9,30,
2017-12-28T20:21:22.844Z,50,,,,37.9,,
2017-12-28T20:21:32.844Z,50,,,59.3,37.9,29,
2017-12-28T20:21:42.844Z,50,,,59.4,37.9,,
2017-12-28T20:21:52.860Z,50,,,,37.9,,
2017-12-28T20:22:02.865Z,50,,,59.5,37.9,,
2017-12-28T20:22:12.884Z,50,,,,37.9,30,
2017-12-28T20:22:22.846Z,50,,,,37.9,29,
2017-12-28T20:22:32.846Z,50,,,59.6,37.9,,
2017-12-28T20:22:42.847Z,50,,,,37.9,,
2017-12-28T20:22:52.844Z,50,,,59.7,37.9,,
2017-12-28T20:23:02.845Z,50,,,,37.9,30,
2017-12-28T20:23:12.847Z,50,,,59.8,37.9,29,
2017-12-28T20:23:22.844Z,50,,,,37.9,,
2017-12-28T20:23:32.848Z,50,,,59.9,37.9,,
2017-12-28T20:23:42.844Z,50,,,,37.9,,
2017-12-28T20:23:52.848Z,50,,,,37.9,30,
2017-12-28T20:24:02.848Z,50,,,60,37.9,29,
2017-12-28T20:24:12.850Z,50,,,,37.9,,
2017-12-28T20:24:22.847Z,50,,,60.1,37.9,,
2017-12-28T20:24:32.848Z,50,,,,37.9,,
2017-12-28T20:24:42.848Z,50,,,60.2,37.9,,
2017-12-28T20:24:52.849Z,50,,,,37.9,30,
2017-12-28T20:25:02.844Z,50,,,60.4,37.9,29,
2017-12-28T20:25:12.848Z,50,,,,37.9,,
2017-12-28T20:25:22.848Z,50,,,,37.9,,
2017-12-28T20:25:32.848Z,50,,,60.5,37.9,30,
2017-12-28T20:25:42.844Z,50,,,,37.9,29,
2017-12-28T20:25:52.849Z,50,,,,37.9,,
2017-12-28T20:26:02.844Z,50,,,60.6,37.9,30,
2017-12-28T20:26:12.844Z,50,,,,37.9,29,
2017-12-28T20:26:22.856Z,50,,,60.7,37.9,,
2017-12-28T20:26:32.844Z,50,,,,37.9,,
2017-12-28T20:26:42.845Z,50,59,1,60.7,38,30,0
2017-12-28T20:26:52.844Z,50,,,60.8,38,29,
2017-12-28T20:27:02.844Z,50,,,,38,30,
2017-12-28T20:27:12.844Z,50,,,60.9,38,,
2017-12-28T20:27:22.844Z,50,,,,38,29,
2017-12-28T20:27:32.845Z,50,,,,38,,
2017-12-28T20:27:42.844Z,50,,,61.1,38,29,
2017-12-28T20:27:52.848Z,50,,,,38,,
2017-12-28T20:28:02.844Z,50,,,61.2,38,,
2017-12-28T20:28:12.844Z,50,,,,38,,
2017-12-28T20:28:22.844Z,50,,,,38,30,
2017-12-28T20:28:32.844Z,50,,,61.3,38,29,
2017-12-28T20:28:42.844Z,50,,,,38,30,
2017-12-28T20:28:52.849Z,50,,,,38,29,
2017-12-28T20:29:02.844Z,50,,,61.4,38,,
2017-12-28T20:29:12.848Z,50,,,,38,,
2017-12-28T20:29:22.844Z,50,,,,38,,
2017-12-28T20:29:32.845Z,50,,,61.5,38.1,,
2017-12-28T20:29:42.844Z,50,,,,38.1,,
2017-12-28T20:29:52.844Z,50,,,,38.1,,
2017-12-28T20:30:02.848Z,50,,,61.6,38.1,30,
2017-12-28T20:30:12.844Z,50,,,,38.1,29,
2017-12-28T20:30:22.847Z,50,,,,38.1,,
2017-12-28T20:30:32.844Z,50,,,61.8,38.1,,
2017-12-28T20:30:42.844Z,50,,,,38.1,,
2017-12-28T20:30:52.845Z,50,,,,38.1,,
2017-12-28T20:31:02.849Z,50,,,61.9,38.1,,
2017-12-28T20:31:12.848Z,50,,,,38.1,30,
2017-12-28T20:31:22.844Z,50,,,,38.1,,
