Time,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,PrimT,HwActive
2017-11-16T17:17:03.547Z,52,,,27.2,,32,
2017-11-16T17:17:13.466Z,52,,30,27.2,,32.3,
2017-11-16T17:17:23.467Z,52,,29,27.2,,32.6,
2017-11-16T17:17:33.466Z,,,,,,32.8,
2017-11-16T17:17:43.466Z,52,,,27.2,,,
2017-11-16T17:17:53.466Z,,,,,,32.9,
2017-11-16T17:18:03.547Z,52,,30,27.2,,33.2,
2017-11-16T17:18:13.466Z,52,,29,27.2,,33.4,
2017-11-16T17:18:23.467Z,52,,,27.2,,33.8,
2017-11-16T17:18:43.466Z,52,,,27.2,,,
2017-11-16T17:18:53.466Z,,,29,,,34,
2017-11-16T17:19:03.548Z,52,,,27.2,,34.6,
2017-11-16T17:19:13.466Z,52,,,27.2,,,
2017-11-16T17:19:23.466Z,,,,,,34.7,
2017-11-16T17:19:33.466Z,52,,,27.2,,,
2017-11-16T17:19:43.467Z,,,,,,34.9,
2017-11-16T17:19:53.466Z,,,,,,35.2,
2017-11-16T17:20:03.547Z,52,,,27.2,,35.5,
2017-11-16T17:20:13.466Z,52,,,27.3,,35.7,
2017-11-16T17:20:23.467Z,52,,,27.3,,35.9,
2017-11-16T17:20:33.466Z,,,29,,,36,
2017-11-16T17:20:43.468Z,52,,,27.3,,,
2017-11-16T17:20:53.467Z,,,,,,36.2,
2017-11-16T17:21:03.550Z,52,,,27.3,,36.5,
2017-11-16T17:21:13.466Z,52,,,27.3,,36.7,
2017-11-16T17:21:23.469Z,52,,30,27.3,,36.9,
2017-11-16T17:21:33.467Z,,,29,,,37.1,
2017-11-16T17:21:43.468Z,52,,,27.3,,,
2017-11-16T17:21:53.467Z,52,,30,27.3,,37.3,
2017-11-16T17:22:03.546Z,52,,29,27.3,,37.7,
2017-11-16T17:22:13.503Z,52,,29,27.4,,38,
2017-11-16T17:22:23.505Z,52,,,27.4,,38.2,
2017-11-16T17:22:33.503Z,,,0,,1,38,0
2017-11-16T17:22:43.466Z,52,,,27.4,,36.7,
2017-11-16T17:22:53.478Z,,,,,,35.4,
2017-11-16T17:23:03.547Z,52,,,27.4,,33.9,
2017-11-16T17:23:13.481Z,,,,,,33.6,
2017-11-16T17:23:23.470Z,52,,,27.4,,33.5,
2017-11-16T17:23:33.523Z,52,,,27.4,,,
2017-11-16T17:23:53.474Z,52,,,27.4,,,
2017-11-16T17:24:03.547Z,52,,,27.4,,33.4,
2017-11-16T17:24:13.467Z,52,,,27.5,,,
2017-11-16T17:24:23.473Z,,,,,,33.2,
2017-11-16T17:24:33.473Z,52,,,27.5,,,
2017-11-16T17:24:53.467Z,52,,,27.5,,,
2017-11-16T17:25:03.672Z,52,,,27.5,,33.1,
2017-11-16T17:25:13.466Z,52,,,27.5,,,
2017-11-16T17:25:23.474Z,52,,,27.5,,,
2017-11-16T17:25:43.499Z,,,,,,32.9,
2017-11-16T17:25:53.502Z,52,,,27.5,,,
2017-11-16T17:26:03.599Z,52,,,27.5,,,
2017-11-16T17:26:13.480Z,52,,,27.7,,,
2017-11-16T17:26:23.544Z,52,,,27.7,,,
2017-11-16T17:26:33.466Z,52,,,27.7,,,
2017-11-16T17:26:53.467Z,52,,,27.7,,,
2017-11-16T17:27:03.546Z,52,,,27.7,,,
2017-11-16T17:27:13.471Z,52,,,27.7,,,
2017-11-16T17:27:33.466Z,52,,,27.7,,,
2017-11-16T17:27:53.466Z,52,,,27.7,,,
2017-11-16T17:28:03.546Z,52,,,27.7,,,
2017-11-16T17:28:13.492Z,52,,,27.7,,,
2017-11-16T17:28:23.466Z,52,,,27.7,,33.1,
2017-11-16T17:28:43.466Z,52,,,27.7,,,
2017-11-16T17:29:03.593Z,52,,,27.7,,,
2017-11-16T17:29:23.466Z,52,,,27.8,,33.2,
2017-11-16T17:29:33.475Z,52,,,27.7,,,
2017-11-16T17:29:53.467Z,52,,,27.7,,,
2017-11-16T17:30:03.546Z,52,,,27.8,,33.3,
2017-11-16T17:30:13.466Z,52,,,27.8,,,
2017-11-16T17:30:23.466Z,52,,,27.8,,,
2017-11-16T17:30:33.469Z,52,,,27.8,,,
2017-11-16T17:30:53.490Z,52,,,27.8,,,
2017-11-16T17:31:03.550Z,52,,,27.8,,33.4,
2017-11-16T17:31:13.474Z,52,,,27.8,,,
2017-11-16T17:31:33.484Z,52,,,27.8,,,
2017-11-16T17:31:53.468Z,52,,,27.8,,,
2017-11-16T17:32:03.546Z,52,,,27.8,,,
2017-11-16T17:32:13.493Z,52,,,27.8,,,
2017-11-16T17:32:23.470Z,,,,,,33.5,
2017-11-16T17:32:33.466Z,52,,,27.8,,,
2017-11-16T17:32:43.467Z,,,,,,33.4,
2017-11-16T17:32:53.467Z,52,,,27.8,,,
2017-11-16T17:33:03.605Z,52,,,27.8,,33.5,
2017-11-16T17:33:13.466Z,52,58,0,27.8,1,33.5,0
2017-11-16T17:33:23.466Z,52,,,27.8,,,
2017-11-16T17:33:33.478Z,52,,,27.8,,,
2017-11-16T17:33:43.466Z,,,,,,33.4,
2017-11-16T17:33:53.470Z,52,,,27.8,,,
2017-11-16T17:34:03.546Z,52,,,27.8,,33.4,
2017-11-16T17:34:13.466Z,52,,,27.8,,,
2017-11-16T17:34:23.466Z,52,,,27.8,,,
2017-11-16T17:34:33.470Z,52,,,27.8,,,
2017-11-16T17:34:53.472Z,52,,,27.8,,,
2017-11-16T17:35:03.546Z,52,,,27.8,,,
2017-11-16T17:35:13.466Z,52,,,27.8,,,
2017-11-16T17:35:33.467Z,52,,,27.8,,,
2017-11-16T17:35:53.468Z,52,,,27.8,,,
2017-11-16T17:36:03.546Z,52,,,27.8,,,
2017-11-16T17:36:13.466Z,52,,,27.8,,,
2017-11-16T17:36:23.466Z,,,,,,33.3,
2017-11-16T17:36:33.468Z,52,,,27.8,,,
2017-11-16T17:36:53.466Z,52,,,27.8,,,
2017-11-16T17:37:03.547Z,52,,,27.8,,,
2017-11-16T17:37:13.467Z,52,,,27.8,,,
2017-11-16T17:37:23.466Z,52,,,27.8,,,
2017-11-16T17:37:33.492Z,52,,,27.8,,,
2017-11-16T17:37:53.468Z,52,,,27.8,,,
2017-11-16T17:38:03.587Z,52,,,27.8,,,
2017-11-16T17:38:13.466Z,52,,,27.8,,,
2017-11-16T17:38:23.467Z,,,,,,33.2,
2017-11-16T17:38:33.467Z,52,,,27.8,,,
2017-11-16T17:38:53.490Z,52,,,27.8,,,
2017-11-16T17:39:03.547Z,52,,,27.8,,,
2017-11-16T17:39:13.466Z,52,,,27.8,,,
2017-11-16T17:39:33.531Z,52,,,27.8,,,
2017-11-16T17:39:53.513Z,52,,,27.8,,,
2017-11-16T17:40:03.548Z,52,,,27.8,,33.1,
2017-11-16T17:40:13.466Z,52,,,27.8,,,
2017-11-16T17:40:33.466Z,52,,,27.8,,,
2017-11-16T17:40:53.466Z,52,,,27.8,,,
2017-11-16T17:41:03.547Z,52,,,27.8,,,
2017-11-16T17:41:13.550Z,52,,,27.8,,,
2017-11-16T17:41:23.488Z,52,,,27.8,,,
2017-11-16T17:41:53.470Z,,,,,,33.1,
2017-11-16T17:42:03.550Z,52,,,27.8,,32.9,
2017-11-16T17:42:23.494Z,52,,,27.7,,,
2017-11-16T17:42:33.482Z,52,,,27.7,,,
2017-11-16T17:42:53.466Z,52,,,27.7,,,
2017-11-16T17:43:03.584Z,52,,,27.7,,,
2017-11-16T17:43:13.486Z,52,,,27.7,,,
2017-11-16T17:43:23.511Z,52,,,27.7,,,
2017-11-16T17:43:33.515Z,52,,,27.8,,,
2017-11-16T17:43:53.476Z,52,,,27.7,,,
2017-11-16T17:44:03.551Z,52,,,27.7,,32.8,
2017-11-16T17:44:13.499Z,52,,,27.7,,,
2017-11-16T17:44:33.466Z,52,,,27.7,,,
2017-11-16T17:44:53.483Z,52,,,27.7,,,
2017-11-16T17:45:03.563Z,52,,,27.7,,,
2017-11-16T17:45:13.490Z,52,,,27.7,,,
2017-11-16T17:45:33.466Z,52,,,27.7,,,
2017-11-16T17:45:43.466Z,,,,,,32.7,
2017-11-16T17:45:53.466Z,52,,,27.7,,,
2017-11-16T17:46:03.546Z,52,,,27.7,,,
2017-11-16T17:46:13.466Z,52,,,27.7,,,
2017-11-16T17:46:33.475Z,52,,,27.7,,,
2017-11-16T17:46:53.466Z,52,,,27.7,,,
2017-11-16T17:47:03.551Z,52,,,27.7,,,
2017-11-16T17:47:13.540Z,52,,,27.7,,,
2017-11-16T17:47:23.466Z,52,,,27.7,,,
2017-11-16T17:47:33.467Z,52,,,27.7,,,
2017-11-16T17:47:53.466Z,52,,,27.7,,,
2017-11-16T17:48:03.546Z,52,,,27.7,,32.6,
2017-11-16T17:48:13.472Z,52,,,27.7,,,
2017-11-16T17:48:23.466Z,52,,,27.5,,,
2017-11-16T17:48:33.466Z,52,,,27.5,,,
2017-11-16T17:48:53.468Z,52,,,27.7,,,
2017-11-16T17:49:03.547Z,52,,,27.5,,,
2017-11-16T17:49:13.466Z,52,,,27.5,,,
2017-11-16T17:49:33.467Z,52,,,27.5,,,
2017-11-16T17:49:53.466Z,52,,,27.5,,,
2017-11-16T17:50:03.574Z,52,,,27.5,,,
2017-11-16T17:50:13.489Z,52,,,27.5,,32.5,
2017-11-16T17:50:23.494Z,52,,,27.5,,,
2017-11-16T17:50:33.466Z,52,,,27.5,,,
2017-11-16T17:50:53.466Z,52,,,27.5,,,
2017-11-16T17:51:03.585Z,52,,,27.5,,,
2017-11-16T17:51:13.506Z,52,,,27.5,,,
2017-11-16T17:51:33.466Z,52,,,27.5,,,
2017-11-16T17:51:53.472Z,52,,,27.5,,,
2017-11-16T17:52:03.549Z,52,,,27.5,,,
2017-11-16T17:52:13.466Z,52,,,27.5,,,
2017-11-16T17:52:23.466Z,52,,,27.5,,,
2017-11-16T17:52:33.466Z,52,,,27.4,,,
2017-11-16T17:52:53.469Z,52,,,27.4,,,
2017-11-16T17:53:03.546Z,52,,,27.5,,,
2017-11-16T17:53:13.466Z,52,,,27.4,,32.4,
2017-11-16T17:53:23.466Z,52,,,27.4,,,
2017-11-16T17:53:33.483Z,52,,,27.4,,,
2017-11-16T17:53:53.466Z,52,,,27.4,,,
2017-11-16T17:54:03.604Z,52,,,27.4,,,
2017-11-16T17:54:13.513Z,52,,,27.4,,,
2017-11-16T17:54:33.505Z,52,,,27.4,,,
2017-11-16T17:54:53.507Z,52,,,27.4,,,
2017-11-16T17:55:03.546Z,52,,,27.4,,,
2017-11-16T17:55:13.468Z,52,,,27.4,,,
2017-11-16T17:55:33.519Z,52,,,27.4,,,
2017-11-16T17:55:43.507Z,52,,45,27.4,1,32.6,0
2017-11-16T17:55:53.466Z,52,,39,27.4,,36.6,
2017-11-16T17:56:03.547Z,52,,29,27.3,,38.7,
2017-11-16T17:56:13.482Z,52,,,27.4,,36.3,
2017-11-16T17:56:23.466Z,,,29,,,34.4,
2017-11-16T17:56:33.468Z,52,,,27.4,,,
2017-11-16T17:56:43.466Z,,,29,,,32.6,
2017-11-16T17:56:53.466Z,52,,,27.4,,31.9,
2017-11-16T17:57:03.546Z,52,,30,27.4,,32,
2017-11-16T17:57:13.467Z,52,,,27.3,,32.2,
2017-11-16T17:57:23.467Z,52,,29,27.4,,32.7,
2017-11-16T17:57:33.472Z,52,,,27.3,,,
2017-11-16T17:57:43.466Z,,,,,,33.1,
2017-11-16T17:57:53.466Z,,,30,,,33.2,
2017-11-16T17:58:03.548Z,52,,29,27.3,,33.3,
2017-11-16T17:58:13.466Z,52,,,27.4,,33.5,
2017-11-16T17:58:23.466Z,52,,30,27.3,,33.7,
2017-11-16T17:58:33.466Z,52,,,27.3,,,
2017-11-16T17:58:43.466Z,,,,,,33.9,
2017-11-16T17:58:53.466Z,,,29,,,34.1,
2017-11-16T17:59:03.546Z,52,,,27.3,,34.5,
2017-11-16T17:59:13.466Z,52,,,27.4,,34.7,
2017-11-16T17:59:23.466Z,52,,,27.4,,34.8,
2017-11-16T17:59:33.499Z,,,29,,,35.1,
2017-11-16T17:59:43.485Z,52,,,27.4,,,
2017-11-16T17:59:53.496Z,52,,30,27.4,,35.3,
2017-11-16T18:00:03.576Z,52,,30,27.4,,35.7,
2017-11-16T18:00:13.520Z,52,,29,27.4,,36,
2017-11-16T18:00:23.484Z,52,,,27.4,,,
2017-11-16T18:00:33.491Z,52,,,27.4,,,
2017-11-16T18:00:43.489Z,,,,,,36.2,
2017-11-16T18:00:53.499Z,52,,30,27.4,,36.4,
2017-11-16T18:01:03.546Z,52,,29,27.4,,36.7,
2017-11-16T18:01:13.466Z,52,,30,27.4,,36.9,
2017-11-16T18:01:23.466Z,,,29,,,37.1,
2017-11-16T18:01:33.466Z,52,,,27.4,,,
2017-11-16T18:01:43.466Z,,,30,,,37.3,
2017-11-16T18:01:53.466Z,52,,,27.4,,37.5,
2017-11-16T18:02:03.546Z,52,,30,27.5,,37.8,
2017-11-16T18:02:13.466Z,52,,30,27.5,,38.1,
2017-11-16T18:02:23.466Z,52,,29,27.5,,38.3,
2017-11-16T18:02:33.466Z,52,,,27.5,,,
2017-11-16T18:02:43.466Z,,,0,,1,36.8,0
2017-11-16T18:02:53.466Z,52,,,27.5,,36.3,
2017-11-16T18:03:03.546Z,52,,,27.5,,33.9,
2017-11-16T18:03:13.466Z,52,,,27.5,,,
2017-11-16T18:03:23.466Z,,,,,,33.7,
2017-11-16T18:03:33.466Z,52,,,27.7,,,
2017-11-16T18:03:43.466Z,,,,,,33.6,
2017-11-16T18:03:53.466Z,52,,,27.7,,,
2017-11-16T18:04:03.546Z,52,,,27.7,,,
2017-11-16T18:04:13.467Z,52,,,27.7,,33.5,
2017-11-16T18:04:23.466Z,52,,,27.7,,33.4,
2017-11-16T18:04:33.466Z,52,,,27.7,,,
2017-11-16T18:04:43.466Z,,,,,,33.3,
2017-11-16T18:04:53.466Z,52,,,27.7,,,
2017-11-16T18:05:03.546Z,52,,,27.7,,,
2017-11-16T18:05:13.466Z,52,,,27.7,,,
2017-11-16T18:05:23.466Z,52,,,27.8,,,
2017-11-16T18:05:53.466Z,52,,,27.7,,33.2,
2017-11-16T18:06:03.546Z,52,,,27.8,,,
2017-11-16T18:06:13.466Z,52,,,27.8,,,
2017-11-16T18:06:33.466Z,52,,,27.8,,,
2017-11-16T18:06:53.466Z,52,,,27.8,,,
2017-11-16T18:07:03.546Z,52,,,27.8,,,
2017-11-16T18:07:13.469Z,52,,,27.8,,,
2017-11-16T18:07:23.466Z,,,,,,33.2,
2017-11-16T18:07:33.466Z,52,,,27.8,,,
2017-11-16T18:07:53.466Z,52,,,27.8,,,
2017-11-16T18:08:03.546Z,52,,,27.8,,,
2017-11-16T18:08:13.466Z,52,,,27.8,,,
2017-11-16T18:08:23.470Z,52,,,27.9,,,
2017-11-16T18:08:33.466Z,52,,,27.9,,,
2017-11-16T18:08:53.466Z,52,,,27.9,,,
2017-11-16T18:09:03.554Z,52,,,27.9,,33.3,
2017-11-16T18:09:13.466Z,52,,,27.9,,,
2017-11-16T18:09:33.466Z,52,,,27.9,,,
2017-11-16T18:09:53.466Z,52,,,27.9,,,
2017-11-16T18:10:03.546Z,52,,,27.9,,33.4,
2017-11-16T18:10:13.466Z,52,,,27.9,,,
2017-11-16T18:10:23.466Z,52,,,27.9,,33.5,
2017-11-16T18:10:33.466Z,52,,,27.9,,,
2017-11-16T18:10:53.531Z,52,,,27.9,,,
2017-11-16T18:11:03.546Z,52,,,27.9,,,
2017-11-16T18:11:13.466Z,52,,,27.9,,,
2017-11-16T18:11:23.472Z,,,,,,33.6,
2017-11-16T18:11:33.494Z,52,,,27.9,,,
2017-11-16T18:11:53.471Z,52,,,27.9,,,
2017-11-16T18:12:03.550Z,52,,,27.9,,,
2017-11-16T18:12:13.466Z,52,,,27.9,,,
2017-11-16T18:12:33.489Z,52,,,27.9,,,
2017-11-16T18:12:53.466Z,52,,,27.9,,,
2017-11-16T18:13:03.546Z,52,,,27.9,,,
2017-11-16T18:13:13.466Z,52,,,27.9,,,
2017-11-16T18:13:56.201Z,52,,,27.9,,,
2017-11-16T18:13:56.209Z,52,,,27.9,,,
2017-11-16T18:14:03.546Z,52,,,27.9,,,
2017-11-16T18:14:13.466Z,52,,,27.9,,,
2017-11-16T18:14:33.466Z,52,,,27.9,,,
2017-11-16T18:14:53.466Z,52,,,27.9,,,
2017-11-16T18:15:03.546Z,52,,,27.9,,,
2017-11-16T18:15:13.466Z,52,,,27.9,,,
2017-11-16T18:15:33.466Z,52,,,27.9,,,
2017-11-16T18:15:43.466Z,,,,,,33.5,
2017-11-16T18:15:53.466Z,52,,,27.9,,,
2017-11-16T18:16:03.547Z,52,,,27.9,,,
2017-11-16T18:16:13.466Z,52,,,27.9,,,
2017-11-16T18:16:23.465Z,52,,,27.9,,,
2017-11-16T18:16:33.467Z,52,,,27.9,,,
2017-11-16T18:16:53.466Z,52,,,27.9,,,
2017-11-16T18:17:03.546Z,52,,,27.9,,,
2017-11-16T18:17:13.472Z,52,,,27.9,,,
2017-11-16T18:17:23.466Z,,,,,,33.4,
2017-11-16T18:17:33.466Z,52,,,27.9,,,
2017-11-16T18:17:51.144Z,,,,,,33.5,
2017-11-16T18:17:53.465Z,52,,,27.9,,,
2017-11-16T18:18:03.546Z,52,,,27.9,,33.4,
2017-11-16T18:18:13.465Z,52,,,27.9,,,
2017-11-16T18:18:23.466Z,52,,,27.9,,,
2017-11-16T18:18:33.466Z,52,,,27.9,,,
2017-11-16T18:18:53.465Z,52,,,27.9,,,
2017-11-16T18:19:03.549Z,52,,,27.9,,,
2017-11-16T18:19:13.466Z,52,,,27.9,,33.3,
2017-11-16T18:19:23.466Z,52,,,27.9,,,
2017-11-16T18:19:33.466Z,52,,,27.9,,,
2017-11-16T18:19:53.466Z,52,,,27.9,,,
2017-11-16T18:20:03.546Z,52,,,27.9,,,
2017-11-16T18:20:13.466Z,52,,,27.9,,,
2017-11-16T18:20:33.466Z,52,,,27.9,,,
2017-11-16T18:20:53.466Z,52,,,27.9,,,
2017-11-16T18:21:03.546Z,52,,,27.9,,33.2,
2017-11-16T18:21:13.467Z,52,,,27.9,,,
2017-11-16T18:21:33.466Z,52,,,27.9,,,
2017-11-16T18:21:53.466Z,52,,,27.9,,,
2017-11-16T18:22:03.545Z,52,,,27.9,,,
2017-11-16T18:22:13.466Z,52,,,27.9,,,
2017-11-16T18:22:23.466Z,52,,,27.9,,,
2017-11-16T18:22:33.466Z,52,,,27.9,,,
2017-11-16T18:22:53.465Z,52,,,27.9,,,
2017-11-16T18:23:03.546Z,52,,,27.8,,33.1,
2017-11-16T18:23:13.466Z,52,,,27.8,,,
2017-11-16T18:23:23.466Z,52,,,27.8,,,
2017-11-16T18:23:33.473Z,52,,,27.8,,,
2017-11-16T18:23:53.466Z,52,,,27.8,,,
2017-11-16T18:24:03.546Z,52,,,27.8,,,
2017-11-16T18:24:13.466Z,52,,,27.8,,32.9,
2017-11-16T18:24:33.466Z,52,,,27.8,,,
2017-11-16T18:24:43.465Z,,,,,,33.1,
2017-11-16T18:24:53.466Z,,,,,,32.9,
2017-11-16T18:25:03.546Z,52,,,27.8,,,
2017-11-16T18:25:13.467Z,52,,,27.8,,,
2017-11-16T18:25:23.465Z,52,,,27.8,,,
2017-11-16T18:25:33.466Z,52,,,27.8,,,
2017-11-16T18:25:53.466Z,52,,,27.8,,,
2017-11-16T18:26:03.568Z,52,,,27.8,,,
2017-11-16T18:26:13.466Z,52,,,27.8,,,
2017-11-16T18:26:23.466Z,52,,,27.8,,,
2017-11-16T18:26:33.466Z,52,,,27.8,,,
2017-11-16T18:26:43.466Z,,,,,,32.8,
2017-11-16T18:26:53.466Z,52,,,27.8,,,
2017-11-16T18:27:03.546Z,52,,,27.8,,,
2017-11-16T18:27:13.466Z,52,,,27.8,,,
2017-11-16T18:27:23.485Z,52,,,27.7,,,
2017-11-16T18:27:33.466Z,52,,,27.8,,,
2017-11-16T18:27:53.494Z,52,,,27.8,,,
2017-11-16T18:28:03.569Z,52,,,27.7,,,
2017-11-16T18:28:13.465Z,52,,,27.7,,,
2017-11-16T18:28:23.466Z,52,,,27.7,,,
2017-11-16T18:28:33.466Z,52,,,27.7,1,32.8,0
2017-11-16T18:28:43.466Z,52,,43,27.7,,34.2,
2017-11-16T18:28:53.465Z,,,34,,,39.1,
2017-11-16T18:29:03.546Z,52,,29,27.7,,36.8,
2017-11-16T18:29:13.589Z,52,,29,27.7,,35.7,
2017-11-16T18:29:23.466Z,52,,,27.7,,33.5,
2017-11-16T18:29:43.473Z,52,,,27.7,,33.1,
2017-11-16T18:29:53.466Z,52,,,27.7,,32.9,
2017-11-16T18:30:03.567Z,52,,30,27.7,,33.1,
2017-11-16T18:30:13.466Z,52,,29,27.7,,33.9,
2017-11-16T18:30:23.466Z,,,30,,,34.2,
2017-11-16T18:30:33.466Z,52,,,27.7,,,
2017-11-16T18:30:43.466Z,,,29,,,,
2017-11-16T18:30:53.466Z,52,,,27.7,,,
2017-11-16T18:31:03.545Z,52,,29,27.7,,34.4,
2017-11-16T18:31:13.466Z,52,,29,27.7,,35.1,
2017-11-16T18:31:23.466Z,52,,,27.7,,,
2017-11-16T18:31:33.476Z,,,,,,35.3,
2017-11-16T18:31:43.465Z,52,,,27.7,,,
2017-11-16T18:31:53.466Z,52,,,27.7,,35.5,
2017-11-16T18:32:03.546Z,52,,,27.7,,35.7,
2017-11-16T18:32:13.465Z,52,,,27.7,,36,
2017-11-16T18:32:23.465Z,52,,,27.7,,36.2,
2017-11-16T18:32:33.466Z,52,,,27.7,,,
2017-11-16T18:32:43.498Z,,,,,,36.4,
2017-11-16T18:32:53.467Z,52,,,27.7,,36.6,
2017-11-16T18:33:03.548Z,52,,,27.8,,36.7,
2017-11-16T18:33:13.466Z,,,,,,37.1,
2017-11-16T18:33:23.466Z,52,58,30,27.8,1,37.3,0
2017-11-16T18:33:33.466Z,52,,,27.8,,,
2017-11-16T18:33:43.466Z,,,,,,37.5,
2017-11-16T18:33:53.471Z,52,,29,27.8,,37.6,
2017-11-16T18:34:03.547Z,52,,,27.8,,38,
2017-11-16T18:34:13.466Z,52,,,27.8,,38.1,
2017-11-16T18:34:23.466Z,52,,,27.8,,38.3,
2017-11-16T18:34:33.465Z,,,,,,38.5,
2017-11-16T18:34:43.465Z,52,,,27.8,,,
2017-11-16T18:34:53.466Z,52,,,27.8,,38.6,
2017-11-16T18:35:03.549Z,52,,,27.9,,38.8,
2017-11-16T18:35:13.466Z,52,,29,27.9,,39.2,
2017-11-16T18:35:23.465Z,52,,,27.9,,39.3,
2017-11-16T18:35:33.465Z,52,,30,27.9,,39.5,
2017-11-16T18:35:43.468Z,52,,,27.9,,39.7,
2017-11-16T18:35:53.466Z,52,,29,27.9,,39.9,
2017-11-16T18:36:03.546Z,52,,0,27.9,1,37.7,0
2017-11-16T18:36:13.466Z,52,,,27.9,,35.9,
2017-11-16T18:36:23.466Z,52,,,28,,35.3,
2017-11-16T18:36:33.466Z,,,,,,35.2,
2017-11-16T18:36:43.465Z,52,,,28,,,
2017-11-16T18:36:53.465Z,52,,,28,,35.1,
2017-11-16T18:37:03.545Z,,,,,,34.9,
2017-11-16T18:37:13.465Z,52,,,28,,,
2017-11-16T18:37:33.465Z,52,,,28,,,
2017-11-16T18:37:43.465Z,,,,,,34.8,
2017-11-16T18:37:53.467Z,52,,,28,,,
2017-11-16T18:38:03.545Z,,,,,,34.6,
2017-11-16T18:38:13.466Z,52,,,28.1,,,
2017-11-16T18:38:33.518Z,52,,,28.1,,,
2017-11-16T18:38:53.465Z,52,,,28.1,,34.5,
2017-11-16T18:39:03.546Z,52,,,28.1,,,
2017-11-16T18:39:13.465Z,52,,,28.1,,34.4,
2017-11-16T18:39:23.465Z,52,,,28.1,,,
2017-11-16T18:39:33.465Z,52,,,28.1,,,
2017-11-16T18:39:53.465Z,52,,,28.1,,,
2017-11-16T18:40:13.465Z,52,,,28.3,,,
2017-11-16T18:40:33.470Z,52,,,28.3,,,
2017-11-16T18:40:53.465Z,52,,,28.3,,,
2017-11-16T18:41:13.468Z,52,,,28.3,,,
2017-11-16T18:41:33.466Z,52,,,28.3,,,
2017-11-16T18:41:53.466Z,52,,,28.3,,,
2017-11-16T18:42:13.465Z,52,,,28.3,,,
2017-11-16T18:42:23.465Z,,,,,,34.5,
2017-11-16T18:42:33.518Z,52,,,28.3,,,
2017-11-16T18:42:53.469Z,52,,,28.3,,,
2017-11-16T18:43:03.545Z,,,,,,34.6,
2017-11-16T18:43:13.471Z,52,,,28.4,,,
2017-11-16T18:43:45.163Z,52,,,28.4,,,
2017-11-16T18:43:45.164Z,,,,,,34.7,
2017-11-16T18:43:53.470Z,52,,,28.4,,,
2017-11-16T18:44:13.466Z,52,,,28.4,,,
2017-11-16T18:44:23.465Z,,,,,,34.8,
2017-11-16T18:44:33.465Z,52,,,28.4,,,
2017-11-16T18:45:03.546Z,52,,,28.4,,,
2017-11-16T18:45:13.466Z,52,,,28.4,,,
2017-11-16T18:45:23.465Z,52,,,28.4,,,
2017-11-16T18:45:33.469Z,52,,,28.4,,,
2017-11-16T18:46:03.551Z,52,,,28.4,,,
2017-11-16T18:46:13.465Z,52,,,28.4,,,
2017-11-16T18:46:23.465Z,52,,,28.4,,,
2017-11-16T18:46:33.466Z,52,,,28.4,,,
2017-11-16T18:46:53.466Z,52,,,28.4,,,
2017-11-16T18:47:13.465Z,52,,,28.4,,,
2017-11-16T18:47:23.465Z,,5,,,0,,0
2017-11-16T18:47:33.465Z,52,,,28.4,,,
2017-11-16T18:47:53.465Z,52,58,,28.4,1,,0
2017-11-16T18:48:03.545Z,52,5,,28.4,0,,0
2017-11-16T18:48:13.471Z,52,58,,28.4,1,34.8,0
2017-11-16T18:48:23.469Z,52,5,,28.4,0,34.7,0
2017-11-16T18:48:43.465Z,52,,,28.4,,,
2017-11-16T18:48:53.465Z,,58,,,1,,0
2017-11-16T18:49:03.545Z,52,5,,28.4,0,,0
2017-11-16T18:49:13.466Z,52,,,28.4,,,
2017-11-16T18:49:23.465Z,52,,,28.4,,,
2017-11-16T18:49:33.465Z,52,,,28.4,,,
2017-11-16T18:50:03.550Z,52,,,28.4,,34.6,
2017-11-16T18:50:13.466Z,52,,,28.4,,,
2017-11-16T18:50:23.465Z,52,,,28.4,,,
2017-11-16T18:50:33.465Z,52,,,28.4,,,
2017-11-16T18:50:53.465Z,52,58,,28.4,1,,0
2017-11-16T18:51:03.545Z,52,,,28.4,,,
2017-11-16T18:51:13.465Z,52,5,,28.4,0,,0
2017-11-16T18:51:23.465Z,,58,,,1,,0
2017-11-16T18:51:33.465Z,52,,,28.4,,,
2017-11-16T18:51:43.465Z,,,,,,34.5,
2017-11-16T18:51:53.466Z,52,,,28.4,,,
2017-11-16T18:52:13.465Z,52,,,28.4,,,
2017-11-16T18:52:23.465Z,,5,,,0,,0
2017-11-16T18:52:33.466Z,52,,,28.4,,,
2017-11-16T18:52:53.471Z,52,58,,28.4,1,,0
2017-11-16T18:53:03.545Z,52,,,28.4,,,
2017-11-16T18:53:13.465Z,52,5,,28.4,0,34.4,0
2017-11-16T18:53:23.465Z,,58,,,1,,0
2017-11-16T18:53:33.465Z,52,,,28.4,,,
2017-11-16T18:54:03.545Z,52,,,28.4,,,
2017-11-16T18:54:13.465Z,52,,,28.4,,,
2017-11-16T18:54:23.488Z,52,,,28.4,,,
2017-11-16T18:54:33.465Z,52,,,28.4,,,
2017-11-16T18:54:43.465Z,52,,,28.4,,34.3,
2017-11-16T18:55:03.545Z,52,,,28.4,,,
2017-11-16T18:55:13.465Z,52,,,28.3,,,
2017-11-16T18:55:23.465Z,52,,,28.3,,,
2017-11-16T18:55:33.467Z,52,,,28.3,,,
