Time,ActPow,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ChActive
2018-01-29T19:14:38.933Z,,50,,,,31.8,
2018-01-29T19:14:58.932Z,,50,,,,31.8,
2018-01-29T19:15:08.933Z,,50,,,,31.6,
2018-01-29T19:15:18.933Z,,,35.4,,,,
2018-01-29T19:15:28.933Z,,50,,,,31.6,
2018-01-29T19:15:38.935Z,,50,,,,31.5,
2018-01-29T19:15:48.933Z,,50,35.5,0,0,33.2,0
2018-01-29T19:15:58.933Z,,50,34.6,,0,32.1,0
2018-01-29T19:16:08.933Z,,,34.5,,,,
2018-01-29T19:16:18.933Z,,50,,,,32,
2018-01-29T19:16:28.933Z,,50,34.4,,,32,
2018-01-29T19:16:48.933Z,,50,,59,0,31.9,2
2018-01-29T19:16:58.933Z,80,50,34.9,0,1,24.4,0
2018-01-29T19:17:08.933Z,79,50,37.6,,,33.8,
2018-01-29T19:17:18.933Z,122,50,42.7,,,36.9,
2018-01-29T19:17:28.943Z,122,50,49,,,42.8,
2018-01-29T19:17:38.933Z,121,50,52.7,,,47,
2018-01-29T19:17:48.933Z,117,50,55.5,,,49.7,
2018-01-29T19:17:58.933Z,103,,57.1,,,,
2018-01-29T19:18:08.932Z,83,50,56.8,,,51.4,
2018-01-29T19:18:18.932Z,75,50,55.7,,,51.5,
2018-01-29T19:18:28.936Z,50,50,54.3,,,51.4,
2018-01-29T19:18:38.933Z,65,50,52.9,,,50,
2018-01-29T19:18:48.933Z,0,50,51.7,,0,49.6,0
2018-01-29T19:18:58.932Z,,,51.3,,,,
2018-01-29T19:19:08.933Z,68,50,51.3,,1,45.2,0
2018-01-29T19:19:18.959Z,0,,47.4,,0,,0
2018-01-29T19:19:28.933Z,,50,47.2,,,46.5,
2018-01-29T19:19:48.932Z,,50,,,,46.3,
2018-01-29T19:19:58.933Z,,50,47.1,,,46,
2018-01-29T19:20:08.932Z,,50,,,,45.9,
2018-01-29T19:20:18.933Z,45,50,48.2,59,0,45.7,2
2018-01-29T19:20:28.945Z,31,50,50.1,,,45.6,
2018-01-29T19:20:38.943Z,30,50,41.1,,,45.4,
2018-01-29T19:20:48.933Z,29,50,37.8,,,45.3,
2018-01-29T19:20:58.933Z,,50,34,,,45.1,
2018-01-29T19:21:08.933Z,30,,32.8,,,,
2018-01-29T19:21:18.935Z,,50,32.2,,,44.9,
2018-01-29T19:21:28.943Z,0,50,32.7,0,0,44.3,0
2018-01-29T19:21:38.933Z,,,33.2,,,,
2018-01-29T19:21:48.933Z,,50,33.1,,,44,
2018-01-29T19:22:08.932Z,,50,32.9,,,43.8,
2018-01-29T19:22:18.932Z,,50,32.9,,,43.2,
2018-01-29T19:22:28.933Z,,50,32.9,59,0,42.9,2
2018-01-29T19:22:38.963Z,,50,33.1,0,1,38.8,0
2018-01-29T19:22:48.933Z,30,50,33.8,,1,34.7,0
2018-01-29T19:22:58.941Z,0,,34.4,,0,,0
2018-01-29T19:23:08.934Z,,50,34.3,,,35.3,
2018-01-29T19:23:18.932Z,,50,,,,35.2,
2018-01-29T19:23:28.933Z,,50,,,,35.1,
2018-01-29T19:23:48.933Z,,50,,,,34.9,
2018-01-29T19:23:58.932Z,,,,59,0,,2
2018-01-29T19:24:08.935Z,,50,,,,34.8,
2018-01-29T19:24:18.933Z,,50,,,,34.8,
2018-01-29T19:24:28.932Z,,50,,,,34.7,
2018-01-29T19:24:49.000Z,,50,,,,34.6,
2018-01-29T19:24:58.987Z,,50,,,,34.5,
2018-01-29T19:25:18.937Z,,50,,,,34.4,
2018-01-29T19:25:28.933Z,,50,,,,34.4,
2018-01-29T19:25:38.954Z,,50,,,,34.4,
2018-01-29T19:25:58.932Z,,50,34.4,,,34.4,
2018-01-29T19:26:08.933Z,,50,,,,34.3,
2018-01-29T19:26:28.933Z,,50,,,,34.2,
2018-01-29T19:26:38.932Z,,50,,,,34.2,
2018-01-29T19:26:48.933Z,,,34.5,,,,
2018-01-29T19:26:58.933Z,,50,,,,34.1,
2018-01-29T19:27:08.933Z,44,50,35.6,,0,34,2
2018-01-29T19:27:18.933Z,31,50,39.5,,,34,
2018-01-29T19:27:28.933Z,29,50,35.5,,,33.9,
2018-01-29T19:27:38.933Z,,50,34,,,33.9,
2018-01-29T19:27:48.934Z,29,,32.6,,,,
2018-01-29T19:27:58.933Z,29,50,32.3,0,1,33.8,0
2018-01-29T19:28:08.933Z,0,50,32.7,,0,31.4,0
2018-01-29T19:28:18.932Z,,,33.2,,,,
2018-01-29T19:28:28.948Z,84,50,29.6,,1,28.1,0
2018-01-29T19:28:38.933Z,0,50,34.6,,0,30.9,0
2018-01-29T19:28:48.938Z,,50,34.2,,0,31.2,0
2018-01-29T19:28:58.932Z,,,34.1,,,,
2018-01-29T19:29:08.933Z,,50,,,,31,
2018-01-29T19:29:28.933Z,,50,,,,30.9,
2018-01-29T19:29:38.933Z,,50,,59,0,30.9,2
2018-01-29T19:29:58.932Z,,50,,,,30.8,
2018-01-29T19:30:08.933Z,,50,,,,30.8,
2018-01-29T19:30:28.933Z,,50,,,,30.7,
2018-01-29T19:30:38.933Z,,50,,,,30.7,
2018-01-29T19:30:48.935Z,45,50,34.9,,0,30.6,2
2018-01-29T19:30:58.933Z,34,,39.5,,,,
2018-01-29T19:31:08.936Z,30,50,36.3,,,30.6,
2018-01-29T19:31:18.934Z,29,50,35.1,,,30.4,
2018-01-29T19:31:28.933Z,29,50,33.4,,,30.4,
2018-01-29T19:31:38.933Z,30,,33.3,,,,
2018-01-29T19:31:48.933Z,,50,33.4,,,30.3,
2018-01-29T19:31:58.933Z,,50,,,,30.3,
2018-01-29T19:32:08.932Z,29,,34.2,,,,
2018-01-29T19:32:18.933Z,,50,34.6,,,30.3,
2018-01-29T19:32:28.935Z,30,50,34.9,,,30.2,
2018-01-29T19:32:38.933Z,30,,35.2,,,,
2018-01-29T19:32:48.932Z,29,50,35.4,,,30.2,
2018-01-29T19:32:58.935Z,,50,,,,30.2,
2018-01-29T19:33:08.933Z,30,,35.8,,,,
2018-01-29T19:33:18.932Z,29,50,36,,,30.1,
2018-01-29T19:33:28.933Z,,50,36.2,,,30.1,
2018-01-29T19:33:38.932Z,,50,,,,30.1,
2018-01-29T19:33:48.932Z,30,,36.6,59,0,,2
2018-01-29T19:33:58.932Z,29,50,36.8,,,30,
2018-01-29T19:34:08.933Z,,50,37.1,,,30,
2018-01-29T19:34:18.932Z,30,,37.2,,,,
2018-01-29T19:34:28.935Z,29,50,37.4,,,30,
2018-01-29T19:34:38.932Z,,50,,,,30,
2018-01-29T19:34:48.933Z,0,50,36,,0,29.8,2
2018-01-29T19:34:58.934Z,,,33.7,,,,
2018-01-29T19:35:08.932Z,,50,32.7,,,29.8,
2018-01-29T19:35:18.934Z,,50,32.4,,,29.8,
2018-01-29T19:35:28.933Z,,50,,,,29.8,
2018-01-29T19:35:38.932Z,,,,5,0,,0
2018-01-29T19:35:48.959Z,,50,,,,29.7,
2018-01-29T19:35:58.932Z,,50,,,,29.7,
2018-01-29T19:36:18.932Z,,50,32.3,,,29.7,
2018-01-29T19:36:28.932Z,,50,32.2,,,29.7,
2018-01-29T19:36:38.933Z,,50,,,,29.6,
2018-01-29T19:36:48.932Z,,,32.1,,,,
2018-01-29T19:36:58.932Z,,50,,,,29.6,
2018-01-29T19:37:08.933Z,,50,,,,29.6,
2018-01-29T19:37:28.933Z,,50,,,,29.6,
2018-01-29T19:37:38.932Z,,50,,,,29.5,
2018-01-29T19:37:48.933Z,,,32.1,,,,
2018-01-29T19:37:58.933Z,,50,,,,29.5,
2018-01-29T19:38:08.932Z,,50,,,,29.5,
2018-01-29T19:38:18.935Z,,,32,,,,
2018-01-29T19:38:28.945Z,,50,,,,29.5,
2018-01-29T19:38:38.933Z,,50,,,,29.5,
2018-01-29T19:38:58.961Z,,50,,,,29.3,
2018-01-29T19:39:08.943Z,,50,,,,29.3,
2018-01-29T19:39:18.933Z,,,32,,,,
2018-01-29T19:39:28.933Z,,50,32.1,,,29.3,
2018-01-29T19:39:38.933Z,,50,,,,29.2,
2018-01-29T19:39:48.932Z,,,32.1,,,,
2018-01-29T19:39:58.933Z,,50,,0,1,32.2,0
2018-01-29T19:40:08.933Z,,50,32,,0,30.3,0
2018-01-29T19:40:18.933Z,,,31.9,,,,
2018-01-29T19:40:28.996Z,,50,,,,30.3,
2018-01-29T19:40:48.977Z,,50,,,,30.2,
2018-01-29T19:40:58.933Z,,50,,,,30.2,
2018-01-29T19:41:08.958Z,,,,0,1,,0
2018-01-29T19:41:18.933Z,80,50,33.5,,1,30.6,0
2018-01-29T19:41:28.944Z,124,50,38.5,,,34.6,
2018-01-29T19:41:38.943Z,122,50,45.5,,,40,
2018-01-29T19:41:48.933Z,124,50,50.9,,,45.1,
2018-01-29T19:41:58.933Z,116,,54.5,,,,
2018-01-29T19:42:08.933Z,114,50,56.6,,,48.4,
2018-01-29T19:42:18.932Z,89,50,57.2,,,50.5,
2018-01-29T19:42:28.956Z,0,50,55.4,,0,51,0
2018-01-29T19:42:38.933Z,,,53.9,,,,
2018-01-29T19:42:48.947Z,,50,53.7,,,50.5,
2018-01-29T19:43:09.457Z,,50,,,,50.1,
2018-01-29T19:43:18.958Z,,50,,,,49.9,
2018-01-29T19:43:28.933Z,,50,,5,,49.7,
2018-01-29T19:43:49.005Z,,50,53.6,,,49.2,
2018-01-29T19:43:58.942Z,,50,,,,49,
2018-01-29T19:44:18.982Z,,50,53.5,,,48.6,
2018-01-29T19:44:28.935Z,,50,,,,48.4,
2018-01-29T19:44:38.934Z,,50,,,,48.2,
2018-01-29T19:44:48.933Z,,,53.4,,,,
2018-01-29T19:44:58.940Z,,50,,,,47.8,
2018-01-29T19:45:08.951Z,,50,,,,47.6,
2018-01-29T19:45:18.935Z,,,53.3,,,,
2018-01-29T19:45:28.933Z,,50,53.9,0,0,50.5,0
2018-01-29T19:45:38.947Z,,50,51.2,,0,50.2,0
2018-01-29T19:45:48.935Z,,,50.6,,,,
2018-01-29T19:45:58.940Z,,50,50.5,,,49.8,
2018-01-29T19:46:18.933Z,,50,,,,49.3,
2018-01-29T19:46:28.948Z,,50,50.4,5,,49.1,
2018-01-29T19:46:38.935Z,,50,,,,48.9,
2018-01-29T19:46:58.941Z,,50,50.3,,,48.6,
2018-01-29T19:47:08.935Z,,50,,,,48.4,
2018-01-29T19:47:28.941Z,,50,,,,48,
2018-01-29T19:47:38.933Z,,50,,,,47.8,
2018-01-29T19:47:48.932Z,,,50.2,,,,
2018-01-29T19:47:58.932Z,,50,,,0,48.8,0
2018-01-29T19:48:08.933Z,,50,49.4,,,46.5,
2018-01-29T19:48:18.936Z,,,47.6,,,,
2018-01-29T19:48:28.933Z,,50,47.4,,,46.1,
2018-01-29T19:48:48.940Z,,50,,,,45.8,
2018-01-29T19:48:58.932Z,,,47.2,,0,,0
2018-01-29T19:49:08.932Z,,50,46.3,,,47.7,
2018-01-29T19:49:18.969Z,,50,46,,,47.3,
2018-01-29T19:49:28.959Z,,50,,,,47.1,
2018-01-29T19:49:38.943Z,,50,45.9,,1,44.8,0
2018-01-29T19:49:48.945Z,77,50,44.9,,1,40.7,0
2018-01-29T19:49:58.935Z,97,,46.4,,,,
2018-01-29T19:50:08.945Z,0,50,50.4,,0,44.7,0
2018-01-29T19:50:18.940Z,,,49.2,,,,
2018-01-29T19:50:28.943Z,,50,49,,1,47.2,0
2018-01-29T19:50:38.934Z,60,,47.4,,1,,0
2018-01-29T19:50:49.011Z,64,50,47.9,,,45.5,
2018-01-29T19:50:58.934Z,65,50,49,,,46.5,
2018-01-29T19:51:08.932Z,62,,49.9,,,,
2018-01-29T19:51:18.938Z,60,50,50.3,,,47.4,
2018-01-29T19:51:28.939Z,0,50,49.1,,0,47.9,0
2018-01-29T19:51:38.932Z,,,48.8,,,,
2018-01-29T19:51:48.936Z,,50,,,,47.5,
2018-01-29T19:52:08.942Z,,50,48.7,,,47.2,
2018-01-29T19:52:18.951Z,,50,,,,47.1,
2018-01-29T19:52:28.937Z,,,,5,,,
2018-01-29T19:52:38.977Z,,50,48.6,,,46.9,
2018-01-29T19:52:48.945Z,,50,,,,46.6,
2018-01-29T19:52:58.942Z,,50,,,,46.5,
2018-01-29T19:53:18.932Z,,50,,,,46.2,
2018-01-29T19:53:28.932Z,,50,48.5,,,46,
2018-01-29T19:53:38.943Z,,50,48.1,0,1,48.6,0
2018-01-29T19:53:58.746Z,57,,44.2,,1,,0
2018-01-29T19:53:59.789Z,75,50,45.7,,,42.8,
2018-01-29T19:54:08.933Z,87,50,49,,0,45.9,0
2018-01-29T19:54:18.933Z,0,50,48.6,,0,46.2,0
2018-01-29T19:54:28.933Z,,50,48.3,,,46,
2018-01-29T19:54:38.933Z,,,48.2,,,,
2018-01-29T19:54:48.933Z,,50,,,,45.9,
2018-01-29T19:54:58.933Z,,50,,,,45.6,
2018-01-29T19:55:08.932Z,,50,,,,45.5,
2018-01-29T19:55:18.980Z,,,48.1,5,,,
2018-01-29T19:55:28.933Z,,50,,,,45.2,
2018-01-29T19:55:38.936Z,,50,,,,45.1,
2018-01-29T19:55:48.949Z,,,48,,,,
2018-01-29T19:55:58.952Z,,50,,,,44.8,
2018-01-29T19:56:08.980Z,,50,,,,44.6,
2018-01-29T19:56:18.944Z,,50,47.9,,,44.4,
2018-01-29T19:56:38.968Z,,50,,,,44.3,
2018-01-29T19:56:48.981Z,,50,,,,44,
2018-01-29T19:56:58.949Z,,50,,,,43.9,
2018-01-29T19:57:18.932Z,,50,,,,43.6,
2018-01-29T19:57:28.942Z,,50,,,,43.5,
2018-01-29T19:57:38.934Z,,50,,,,43.4,
2018-01-29T19:57:48.946Z,,,47.8,,,,
2018-01-29T19:57:59.001Z,,50,,,,43.1,
2018-01-29T19:58:08.933Z,,50,,,,43,
2018-01-29T19:58:28.938Z,,50,,,,42.8,
2018-01-29T19:58:38.933Z,,50,,,,42.6,
2018-01-29T19:58:58.932Z,,50,,,,42.4,
2018-01-29T19:59:08.932Z,,50,,,,42.3,
2018-01-29T19:59:28.935Z,,50,,,,42.1,
2018-01-29T19:59:38.955Z,,50,,,,42,
2018-01-29T19:59:58.934Z,,50,,,,41.7,
2018-01-29T20:00:08.934Z,,50,,,,41.6,
2018-01-29T20:00:18.935Z,,,47.7,,,,
2018-01-29T20:00:28.935Z,,50,,,,41.4,
2018-01-29T20:00:38.935Z,,50,,,,41.3,
2018-01-29T20:00:58.932Z,,50,47.6,,,41.1,
2018-01-29T20:01:08.932Z,,50,,,,40.9,
2018-01-29T20:01:28.932Z,,50,,,,40.7,
2018-01-29T20:01:38.937Z,,50,,,,40.6,
2018-01-29T20:01:48.932Z,,,47.4,,,,
2018-01-29T20:01:58.938Z,,50,,,,40.4,
2018-01-29T20:02:08.933Z,,50,,,,40.3,
2018-01-29T20:02:28.932Z,,50,47.3,,,40.1,
2018-01-29T20:02:38.932Z,,50,,,,40,
2018-01-29T20:02:58.933Z,,50,47.2,,,39.8,
2018-01-29T20:03:08.931Z,,50,,,,39.7,
2018-01-29T20:03:28.932Z,,50,,,,39.5,
2018-01-29T20:03:38.933Z,,50,,,,39.5,
2018-01-29T20:03:48.932Z,,,47.1,,,,
2018-01-29T20:03:58.932Z,,50,,,,39.3,
2018-01-29T20:04:08.933Z,,50,,,,39.2,
2018-01-29T20:04:18.935Z,,,47,,,,
2018-01-29T20:04:28.932Z,,50,,,,38.9,
2018-01-29T20:04:38.933Z,,50,,,,38.9,
2018-01-29T20:04:48.932Z,,,46.9,,,,
2018-01-29T20:04:58.932Z,,50,,,,38.7,
2018-01-29T20:05:08.932Z,,50,,,,38.6,
2018-01-29T20:05:18.932Z,,,46.8,,,,
2018-01-29T20:05:28.933Z,,50,,,,38.5,
2018-01-29T20:05:38.932Z,,50,,,,38.4,
2018-01-29T20:05:58.932Z,,50,46.7,,,38.2,
2018-01-29T20:06:08.932Z,,50,,,,38.2,
2018-01-29T20:06:28.933Z,,50,46.6,,,38,
2018-01-29T20:06:38.936Z,,50,,,,37.9,
2018-01-29T20:06:58.933Z,,50,,,,37.8,
2018-01-29T20:07:08.932Z,,50,,,,37.7,
2018-01-29T20:07:18.932Z,,,46.5,,,,
2018-01-29T20:07:28.933Z,,50,,,,37.5,
2018-01-29T20:07:38.932Z,,50,,,,37.5,
2018-01-29T20:07:48.932Z,,,46.4,,,,
2018-01-29T20:07:58.933Z,,50,,,,37.4,
2018-01-29T20:08:08.932Z,,50,,,,37.3,
2018-01-29T20:08:18.932Z,,,46.3,,,,
2018-01-29T20:08:28.933Z,,50,,,,37.1,
2018-01-29T20:08:38.932Z,,50,,,,37.1,
2018-01-29T20:08:58.932Z,,50,,,,36.8,
2018-01-29T20:09:08.938Z,,50,,,,36.8,
2018-01-29T20:09:18.934Z,,,46.2,,,,
2018-01-29T20:09:28.932Z,,50,,,,36.6,
2018-01-29T20:09:38.932Z,,50,,,,36.6,
2018-01-29T20:09:48.932Z,,,46.1,,,,
2018-01-29T20:09:58.932Z,,50,,,,36.5,
2018-01-29T20:10:08.932Z,,50,,,,36.4,
2018-01-29T20:10:28.932Z,,50,46,,,36.3,
2018-01-29T20:10:38.933Z,,50,,,,36.2,
2018-01-29T20:10:58.932Z,,50,,,,36.1,
2018-01-29T20:11:08.933Z,,50,,,,36,
2018-01-29T20:11:18.932Z,,,45.9,,,,
2018-01-29T20:11:28.932Z,,50,,,,35.9,
2018-01-29T20:11:38.932Z,,50,,,,35.9,
2018-01-29T20:11:58.988Z,,50,45.8,,,35.8,
2018-01-29T20:12:08.932Z,,50,,,,35.7,
2018-01-29T20:12:28.932Z,,50,,,,35.6,
2018-01-29T20:12:38.952Z,,50,,,,35.6,
2018-01-29T20:12:48.932Z,,,45.7,,,,
2018-01-29T20:12:58.933Z,,50,,,,35.4,
2018-01-29T20:13:08.932Z,,50,,,,35.4,
2018-01-29T20:13:28.932Z,,50,,,,35.3,
2018-01-29T20:13:38.932Z,,50,,,,35.2,
2018-01-29T20:13:48.932Z,,,45.6,,,,
2018-01-29T20:13:58.932Z,,50,,,,35.1,
2018-01-29T20:14:08.932Z,,50,,,,35.1,
2018-01-29T20:14:28.932Z,,50,45.5,,,34.9,
2018-01-29T20:14:38.932Z,,50,,,,34.8,
2018-01-29T20:14:58.934Z,,50,,,,34.7,
2018-01-29T20:15:08.932Z,,50,,,,34.7,
2018-01-29T20:15:28.932Z,,50,45.4,,,34.6,
2018-01-29T20:15:38.932Z,,50,,,,34.5,
2018-01-29T20:15:58.933Z,,50,,,,34.5,
2018-01-29T20:16:08.932Z,,50,,,,34.4,
2018-01-29T20:16:29.002Z,,50,,,,34.3,
2018-01-29T20:16:38.933Z,,50,45.3,,,34.3,
2018-01-29T20:16:58.934Z,,50,,,,34.2,
2018-01-29T20:17:08.976Z,,50,,,,34.1,
2018-01-29T20:17:28.950Z,,50,,,,34.1,
2018-01-29T20:17:39.000Z,,50,,,,34,
2018-01-29T20:17:48.968Z,,,45.2,,,,
2018-01-29T20:17:59.018Z,,50,,,,33.9,
2018-01-29T20:18:08.933Z,,50,,,,33.9,
2018-01-29T20:18:28.999Z,,50,,,,33.8,
2018-01-29T20:18:38.934Z,,50,45.1,,,33.8,
2018-01-29T20:18:58.932Z,,50,,,,33.7,
2018-01-29T20:19:08.932Z,,50,,,,33.6,
2018-01-29T20:19:28.942Z,,50,,,,33.6,
2018-01-29T20:19:38.935Z,,50,,,,33.5,
2018-01-29T20:19:48.933Z,,,45,,,,
2018-01-29T20:19:58.935Z,,50,,,,33.4,
2018-01-29T20:20:09.125Z,,50,,,,33.4,
2018-01-29T20:20:28.977Z,,50,,,,33.3,
2018-01-29T20:20:38.938Z,,,45,,,,
2018-01-29T20:20:48.935Z,,50,44.9,,,33.3,
2018-01-29T20:20:58.936Z,,50,,,,33.2,
2018-01-29T20:21:18.993Z,,50,,,,33.2,
2018-01-29T20:21:38.946Z,,50,,,,33.1,
2018-01-29T20:21:48.968Z,,,44.8,,,,
2018-01-29T20:21:58.984Z,,50,,,,32.9,
2018-01-29T20:22:08.932Z,,50,,,,32.9,
2018-01-29T20:22:28.980Z,,50,,,,32.8,
2018-01-29T20:22:38.935Z,,50,,,,32.8,
2018-01-29T20:22:58.936Z,,50,,,,32.7,
2018-01-29T20:23:08.932Z,,50,,,,32.7,
2018-01-29T20:23:18.932Z,,,44.7,,,,
2018-01-29T20:23:28.935Z,,50,,,,32.6,
2018-01-29T20:23:48.939Z,,50,,,,32.6,
2018-01-29T20:23:58.933Z,,50,,,,32.5,
2018-01-29T20:24:18.938Z,,50,44.6,,,32.5,
2018-01-29T20:24:28.940Z,,50,,,,32.5,
2018-01-29T20:24:48.940Z,,50,,,,32.4,
2018-01-29T20:24:58.948Z,,50,,,,32.4,
2018-01-29T20:25:08.932Z,,50,,,,32.3,
2018-01-29T20:25:28.932Z,,50,,,,32.3,
2018-01-29T20:25:38.936Z,,,44.5,,,,
2018-01-29T20:25:48.937Z,,50,,,,32.2,
2018-01-29T20:25:58.933Z,,50,,,,32.2,
2018-01-29T20:26:08.932Z,,50,,,,32.2,
2018-01-29T20:26:28.939Z,,50,,,,32.1,
2018-01-29T20:26:48.932Z,,50,44.4,,,32.1,
2018-01-29T20:26:58.938Z,,50,,,,32,
2018-01-29T20:27:18.944Z,,50,,,,32,
2018-01-29T20:27:28.932Z,,50,,,,31.9,
2018-01-29T20:27:48.974Z,,50,,,,31.9,
2018-01-29T20:27:58.934Z,,50,,,,31.9,
2018-01-29T20:28:08.982Z,,,44.3,,,,
2018-01-29T20:28:18.951Z,,50,,,,31.8,
2018-01-29T20:28:28.944Z,,50,,,,31.8,
2018-01-29T20:28:48.932Z,,50,,,,31.8,
2018-01-29T20:28:59.077Z,,50,,,,31.6,
2018-01-29T20:29:08.937Z,,,44.2,,,,
2018-01-29T20:29:18.935Z,,50,44.3,,,31.6,
2018-01-29T20:29:28.957Z,,50,44.2,,,31.5,
2018-01-29T20:29:48.934Z,,50,,,,31.5,
2018-01-29T20:29:58.942Z,,50,,,,31.5,
2018-01-29T20:30:18.932Z,,50,44.1,,,31.4,
2018-01-29T20:30:29.016Z,,50,,,,31.4,
2018-01-29T20:30:48.938Z,,50,,,,31.4,
2018-01-29T20:30:58.932Z,,50,,,,31.3,
2018-01-29T20:31:08.963Z,,,,0,0,,0
2018-01-29T20:31:18.932Z,,50,43.4,,,39.5,
2018-01-29T20:31:28.932Z,,50,43.6,,,41.5,
2018-01-29T20:31:38.932Z,,50,43.4,,,41.5,
2018-01-29T20:31:48.932Z,,50,,,,41.4,
2018-01-29T20:31:58.935Z,,50,43.3,,,41.1,
2018-01-29T20:32:18.932Z,,50,,5,,40.8,
2018-01-29T20:32:28.932Z,,50,,,,40.5,
2018-01-29T20:32:38.932Z,,,43.2,,,,
2018-01-29T20:32:48.932Z,,50,,,,40.3,
2018-01-29T20:32:58.931Z,,50,,,,40.1,
2018-01-29T20:33:18.932Z,,50,,,,39.9,
2018-01-29T20:33:28.932Z,,50,43.1,,,39.7,
2018-01-29T20:33:38.932Z,,50,,,,39.7,
2018-01-29T20:33:48.934Z,0,50,43.1,5,0,39.5,0
2018-01-29T20:33:58.932Z,,50,,,,39.4,
2018-01-29T20:34:08.932Z,,50,,,,39.3,
2018-01-29T20:34:18.932Z,,50,43,,,39.2,
2018-01-29T20:34:28.932Z,,50,,,,38.8,
2018-01-29T20:34:48.934Z,,50,,,,38.7,
2018-01-29T20:34:58.932Z,,50,42.9,,,38.6,
2018-01-29T20:35:08.931Z,,50,,,,38.5,
2018-01-29T20:35:18.932Z,,50,,,,38.4,
2018-01-29T20:35:28.932Z,,50,,,,38.3,
2018-01-29T20:35:38.933Z,,50,,,,38.2,
2018-01-29T20:35:48.932Z,,50,,,,38.1,
2018-01-29T20:35:58.931Z,,50,,,,38,
2018-01-29T20:36:08.931Z,,50,42.8,,,37.9,
2018-01-29T20:36:18.934Z,,50,,,,37.8,
2018-01-29T20:36:28.931Z,,50,,,,37.7,
2018-01-29T20:36:38.932Z,,50,,,,37.6,
2018-01-29T20:36:48.932Z,,50,,,,37.5,
2018-01-29T20:36:58.932Z,,50,,,,37.4,
2018-01-29T20:37:08.931Z,,50,42.7,,,37.3,
2018-01-29T20:37:18.932Z,,50,,,,37.2,
2018-01-29T20:37:28.932Z,,50,,,,37.1,
2018-01-29T20:37:38.931Z,,50,,,,36.9,
2018-01-29T20:37:48.932Z,,50,,,,36.9,
2018-01-29T20:37:58.932Z,,50,42.6,,,36.8,
2018-01-29T20:38:08.932Z,,50,,,,36.7,
2018-01-29T20:38:18.932Z,,50,,,,36.6,
2018-01-29T20:38:28.932Z,,50,,,,36.5,
2018-01-29T20:38:38.932Z,,50,,,,36.5,
2018-01-29T20:38:48.932Z,,50,42.4,,,36.4,
2018-01-29T20:38:58.931Z,,50,,,,36.3,
2018-01-29T20:39:08.932Z,,50,,,,36.2,
2018-01-29T20:39:18.931Z,,50,,,,36.1,
2018-01-29T20:39:38.933Z,,50,,,,36,
2018-01-29T20:39:49.107Z,,50,42.3,,,35.9,
2018-01-29T20:39:58.932Z,,50,,,,35.8,
2018-01-29T20:40:08.932Z,,50,,,,35.8,
2018-01-29T20:40:18.932Z,,50,,,,35.7,
2018-01-29T20:40:28.934Z,,50,,,,35.7,
2018-01-29T20:40:38.965Z,,50,,,,35.6,
2018-01-29T20:40:48.932Z,,50,,,,35.5,
2018-01-29T20:40:58.932Z,,50,42.2,,,35.4,
2018-01-29T20:41:08.931Z,,50,,,,35.4,
2018-01-29T20:41:18.931Z,,50,,,,35.3,
2018-01-29T20:41:28.934Z,,50,,,,35.2,
2018-01-29T20:41:38.932Z,,50,,,,35.2,
2018-01-29T20:41:48.931Z,,50,,,,35.1,
2018-01-29T20:41:58.931Z,,50,42.1,,,34.9,
2018-01-29T20:42:08.932Z,,50,,,,34.9,
2018-01-29T20:42:18.931Z,,50,,,,34.8,
2018-01-29T20:42:28.931Z,,50,,,,34.8,
2018-01-29T20:42:38.932Z,,50,,,,34.7,
2018-01-29T20:42:48.932Z,,50,,,,34.6,
2018-01-29T20:42:58.931Z,,,42,,,,
2018-01-29T20:43:08.932Z,,50,,,,34.5,
2018-01-29T20:43:18.935Z,,50,,,,34.5,
2018-01-29T20:43:28.933Z,,50,,,,34.4,
2018-01-29T20:43:38.932Z,,50,,,,34.4,
2018-01-29T20:43:48.932Z,,50,,,,34.3,
2018-01-29T20:43:58.952Z,,50,41.9,,,34.2,
2018-01-29T20:44:08.931Z,,50,41.9,,,34.2,
2018-01-29T20:44:18.931Z,,50,,,,34.1,
2018-01-29T20:44:28.931Z,,50,,,,34.1,
2018-01-29T20:44:38.932Z,,50,,,,34,
2018-01-29T20:44:48.932Z,,50,,,,34,
2018-01-29T20:45:08.931Z,,50,,,,33.9,
2018-01-29T20:45:18.932Z,,50,,,,33.8,
2018-01-29T20:45:28.932Z,,,41.8,,,,
2018-01-29T20:45:38.932Z,,50,,,,33.7,
2018-01-29T20:45:48.933Z,,50,,,,33.7,
2018-01-29T20:46:08.931Z,,50,,,,33.6,
2018-01-29T20:46:18.932Z,,50,,,,33.5,
2018-01-29T20:46:28.932Z,,,41.7,,,,
2018-01-29T20:46:38.932Z,,50,,,,33.4,
2018-01-29T20:46:48.932Z,,50,,,,33.4,
2018-01-29T20:47:08.931Z,,50,,,,33.3,
2018-01-29T20:47:18.932Z,,50,,,,33.2,
2018-01-29T20:47:38.932Z,,50,,,,33.1,
2018-01-29T20:47:48.932Z,,50,,,,33.1,
2018-01-29T20:47:58.932Z,,,41.6,,,,
2018-01-29T20:48:08.932Z,,50,,,,32.9,
2018-01-29T20:48:18.938Z,,50,,,,32.9,
2018-01-29T20:48:38.932Z,,50,,,,32.8,
