Time,HwTSet,PrimT,HwActive,ChActive,PrimTSet,HwTOutlet,ActPow
2017-11-02T07:44:37.077Z,52,59.8,,,,26.8,29
2017-11-02T07:44:47.083Z,52,59.9,,,,27.1,
2017-11-02T07:44:57.103Z,,60,,,,,30
2017-11-02T07:45:07.109Z,52,,,,,27.3,
2017-11-02T07:45:17.066Z,,,,,,,29
2017-11-02T07:45:27.066Z,52,,,,,27.3,
2017-11-02T07:45:37.075Z,,60.2,,,,,29
2017-11-02T07:45:47.090Z,52,,,,,27.5,30
2017-11-02T07:45:57.067Z,52,60.5,,,,27.7,29
2017-11-02T07:46:07.075Z,52,,,,,27.9,
2017-11-02T07:46:27.157Z,52,,,,,28,
2017-11-02T07:46:37.095Z,,60.7,,,,,29
2017-11-02T07:46:47.100Z,52,,,,,28.3,
2017-11-02T07:46:57.071Z,52,60.9,,,,28.6,
2017-11-02T07:47:07.124Z,52,,,,,28.6,
2017-11-02T07:47:27.124Z,,61.1,,,,,
2017-11-02T07:47:37.126Z,52,61.2,,,,28.9,
2017-11-02T07:47:47.077Z,52,,,,,29,
2017-11-02T07:47:57.125Z,52,61.3,,,,29.1,29
2017-11-02T07:48:07.139Z,52,,,,,29.2,
2017-11-02T07:48:17.092Z,,61.4,,,,,
2017-11-02T07:48:27.145Z,52,,,,,29.3,
2017-11-02T07:48:37.111Z,,61.6,,,,,29
2017-11-02T07:48:47.099Z,52,61.5,,,,29.6,
2017-11-02T07:48:57.075Z,52,61.6,,,,29.8,30
2017-11-02T07:49:07.137Z,52,,,,,30,
2017-11-02T07:49:27.094Z,52,61.9,,,,30.2,29
2017-11-02T07:49:37.158Z,52,61.8,0,2,,30.3,0
2017-11-02T07:49:47.126Z,,58.9,,,,,
2017-11-02T07:49:57.139Z,52,57.8,,,,30.6,
2017-11-02T07:50:07.128Z,52,57.2,,,,30.7,
2017-11-02T07:50:27.141Z,52,57.1,,,,30.9,
2017-11-02T07:50:37.108Z,52,57,,,,30.9,
2017-11-02T07:50:47.125Z,52,56.9,,,,31,
2017-11-02T07:50:57.138Z,52,56.7,,,,31.3,
2017-11-02T07:51:07.098Z,52,,,,,31.4,
2017-11-02T07:51:17.098Z,,56.5,,,,,
2017-11-02T07:51:27.154Z,52,56.4,,,,31.5,
2017-11-02T07:51:37.115Z,52,56.2,,,,31.6,
2017-11-02T07:51:47.147Z,52,55.9,,,,31.8,
2017-11-02T07:51:57.136Z,52,55.6,,,,32,
2017-11-02T07:52:07.148Z,52,,,,,32.1,
2017-11-02T07:52:17.130Z,,55.4,,,,,
2017-11-02T07:52:27.160Z,52,55.2,,,,32.2,
2017-11-02T07:52:37.098Z,52,55.1,,,,32.3,
2017-11-02T07:52:47.125Z,52,54.9,,,,32.4,
2017-11-02T07:52:57.123Z,52,54.6,,,,32.6,
2017-11-02T07:53:07.146Z,52,,,,,32.6,
2017-11-02T07:53:17.109Z,,54.5,,,,,
2017-11-02T07:53:27.134Z,52,54.3,,,,32.7,
2017-11-02T07:53:37.125Z,52,54.1,,,,32.8,
2017-11-02T07:53:47.063Z,52,53.9,,,,32.9,
2017-11-02T07:53:57.095Z,52,53.6,,,,33.2,
2017-11-02T07:54:07.067Z,,53.5,,,,,
2017-11-02T07:54:17.089Z,52,,,,,33.3,
2017-11-02T07:54:27.084Z,52,53.3,,,,33.3,
2017-11-02T07:54:37.077Z,52,53.2,,,,33.4,
2017-11-02T07:54:47.079Z,52,53,,,,33.5,
2017-11-02T07:54:57.108Z,52,52.7,,,,33.7,
2017-11-02T07:55:07.107Z,52,,,,,33.8,
2017-11-02T07:55:17.067Z,,52.6,,,,,
2017-11-02T07:55:27.106Z,52,52.3,,,,33.8,
2017-11-02T07:55:37.073Z,52,51.9,0,2,,34,
2017-11-02T07:55:47.102Z,52,54.4,,,,34.1,42
2017-11-02T07:55:57.154Z,52,56.9,,,,34.1,29
2017-11-02T07:56:17.087Z,52,,,,,34.2,
2017-11-02T07:56:27.076Z,,56.8,,,,,
2017-11-02T07:56:37.067Z,52,56.7,,,,34.4,
2017-11-02T07:56:47.360Z,52,56.6,,,,34.5,
2017-11-02T07:56:57.114Z,52,56.9,,,,34.6,
2017-11-02T07:57:07.104Z,,57.1,,,,,
2017-11-02T07:57:17.192Z,52,,,,,34.7,
2017-11-02T07:57:27.092Z,,57.2,,,,,
2017-11-02T07:57:37.078Z,52,,,,,34.9,
2017-11-02T07:57:47.135Z,52,,,,,34.9,
2017-11-02T07:57:57.077Z,52,57.6,,,,35.2,30
2017-11-02T07:58:07.072Z,52,,,,,35.2,
2017-11-02T07:58:17.097Z,,,,,,,29
2017-11-02T07:58:27.082Z,52,,,,,35.3,
2017-11-02T07:58:37.081Z,52,57.8,,,,35.4,29
2017-11-02T07:58:47.068Z,52,,,,,35.5,
2017-11-02T07:58:57.066Z,52,58,,,,35.6,29
2017-11-02T07:59:07.076Z,52,,,,,35.7,
2017-11-02T07:59:17.095Z,,58.1,,,,,
2017-11-02T07:59:27.073Z,52,,,,,35.7,
2017-11-02T07:59:37.112Z,,58.3,,,,,29
2017-11-02T07:59:47.105Z,52,58.5,,,,35.9,
2017-11-02T07:59:57.087Z,52,58.8,,,,36.1,
2017-11-02T08:00:07.130Z,52,58.9,,,,36.1,
2017-11-02T08:00:27.123Z,,59.1,,,,,30
2017-11-02T08:00:37.119Z,52,59.3,,,,36.2,29
2017-11-02T08:00:47.081Z,52,59.5,,,,36.3,
2017-11-02T08:00:57.104Z,52,59.8,,,,36.4,29
2017-11-02T08:01:07.140Z,,60,,,,,30
2017-11-02T08:01:27.392Z,52,60.1,,,,36.5,29
2017-11-02T08:01:37.096Z,52,60.2,,,,36.6,
2017-11-02T08:01:47.047Z,52,,,,,36.7,
2017-11-02T08:01:57.065Z,52,60.7,,,,36.8,29
2017-11-02T08:02:07.061Z,52,,,,,36.9,
2017-11-02T08:02:17.047Z,,60.8,,,,,
2017-11-02T08:02:27.070Z,52,61.1,,,,36.9,
2017-11-02T08:02:37.087Z,,61.2,,,,,
2017-11-02T08:02:47.055Z,52,61.4,,,,37.2,
2017-11-02T08:02:57.060Z,52,61.4,0,2,,37.3,0
2017-11-02T08:03:07.066Z,52,60.7,,,,37.4,
2017-11-02T08:03:17.087Z,,58,,,,,
2017-11-02T08:03:27.156Z,52,56.9,,,,37.4,
2017-11-02T08:03:37.100Z,,56.8,,,,,
2017-11-02T08:03:47.064Z,52,56.3,,,,37.5,
2017-11-02T08:03:57.075Z,52,56.1,,,,37.6,
2017-11-02T08:04:07.115Z,52,56.1,,,,37.6,
2017-11-02T08:04:17.112Z,52,,,,,37.7,
2017-11-02T08:04:27.061Z,,56,,,,,
2017-11-02T08:04:37.066Z,52,,,,,37.8,
2017-11-02T08:04:47.176Z,,55.7,,,,,
2017-11-02T08:04:57.144Z,52,55.5,,,,38,
2017-11-02T08:05:07.116Z,,55.2,0,2,58,,0
2017-11-02T08:05:17.078Z,52,,,,,38,
2017-11-02T08:05:27.087Z,52,55.1,,,,38.1,
2017-11-02T08:05:37.078Z,52,54.9,,,,38.1,
2017-11-02T08:05:47.092Z,,54.8,,,,,
2017-11-02T08:05:57.071Z,52,54.6,,,,38.2,
2017-11-02T08:06:07.173Z,52,54.4,,,,38.3,
2017-11-02T08:06:17.160Z,52,,,,,38.3,
2017-11-02T08:06:27.079Z,,54.3,,,,,
2017-11-02T08:06:37.102Z,52,54,,,,38.4,
2017-11-02T08:06:47.119Z,,53.9,,,,,
2017-11-02T08:06:57.100Z,52,53.8,,,,38.5,
2017-11-02T08:07:07.123Z,,53.5,,,,,
2017-11-02T08:07:17.144Z,52,,,,,38.5,
2017-11-02T08:07:27.219Z,,53.4,,,,,
2017-11-02T08:07:37.131Z,52,53.3,,,,38.6,
2017-11-02T08:07:47.104Z,52,53.1,,,,38.6,
2017-11-02T08:07:57.108Z,52,52.9,,,,38.7,
2017-11-02T08:08:07.082Z,52,,,,,38.7,
2017-11-02T08:08:17.089Z,,52.7,,,,,
2017-11-02T08:08:37.065Z,52,52.6,,,,38.8,
2017-11-02T08:08:47.086Z,52,52.1,,,,38.9,
2017-11-02T08:08:57.097Z,52,52.8,0,2,,38.9,44
2017-11-02T08:09:07.145Z,52,53.8,,,,38.9,43
2017-11-02T08:09:17.084Z,,56.2,,,,,39
2017-11-02T08:09:27.075Z,,58.2,,,,,33
2017-11-02T08:09:37.119Z,52,58.9,,,,39.1,29
2017-11-02T08:09:47.093Z,,59,,,,,30
2017-11-02T08:09:57.099Z,52,59.1,,,,39.1,29
2017-11-02T08:10:07.088Z,52,59.3,,,,39.2,
2017-11-02T08:10:27.077Z,52,59.4,,,,39.2,30
2017-11-02T08:10:37.128Z,52,59.6,,,,39.2,29
2017-11-02T08:10:47.125Z,52,,,,,39.3,
2017-11-02T08:10:57.099Z,52,60.1,,,,39.3,29
2017-11-02T08:11:07.092Z,52,,,,,39.4,
2017-11-02T08:11:17.117Z,,60.5,,,,,
2017-11-02T08:11:27.149Z,52,,,,,39.4,
2017-11-02T08:11:37.101Z,,60.8,,,,,
2017-11-02T08:11:47.123Z,52,61.1,,,,39.4,
2017-11-02T08:11:57.140Z,52,61.2,,,,39.4,
2017-11-02T08:12:07.106Z,52,61.6,,,,39.5,29
2017-11-02T08:12:17.158Z,52,62,,,,39.5,0
2017-11-02T08:12:27.159Z,,60.9,0,2,,,
2017-11-02T08:12:37.140Z,52,57.9,,,,39.5,
2017-11-02T08:12:47.102Z,52,56.9,,,,39.6,
2017-11-02T08:12:57.158Z,52,55.9,,,,39.6,
2017-11-02T08:13:07.195Z,52,55.6,,,,39.6,
2017-11-02T08:13:17.107Z,52,55.4,,,,39.6,
2017-11-02T08:13:37.149Z,52,55.5,,,,39.6,
2017-11-02T08:13:47.109Z,52,55.6,,,,39.7,
2017-11-02T08:13:57.146Z,52,55.6,,,,39.7,
2017-11-02T08:14:07.126Z,52,,,,,39.8,
2017-11-02T08:14:17.148Z,52,55.5,,,,39.8,
2017-11-02T08:14:37.095Z,52,55.2,,,,39.8,
2017-11-02T08:14:47.091Z,52,,,,,39.8,
2017-11-02T08:14:57.090Z,52,54.8,,,,39.9,
2017-11-02T08:15:07.074Z,52,54.7,,,,39.9,
2017-11-02T08:15:17.082Z,52,,,,,39.9,
2017-11-02T08:15:27.088Z,,54.5,,,,,
2017-11-02T08:15:37.091Z,52,54.3,,,,39.9,
2017-11-02T08:15:47.103Z,52,,,,,40,
2017-11-02T08:15:57.078Z,52,53.9,,,,40,
2017-11-02T08:16:07.072Z,52,53.8,,,,40,
2017-11-02T08:16:17.075Z,52,53.7,,,,40,
2017-11-02T08:16:37.128Z,52,53.6,,,,40,
2017-11-02T08:16:47.110Z,52,53.5,,,,40,
2017-11-02T08:16:57.111Z,52,53,,,,40.1,
2017-11-02T08:17:07.073Z,52,52.9,,,,40.1,
2017-11-02T08:17:27.066Z,52,,,,,40.1,
2017-11-02T08:17:37.116Z,52,52.8,,,,40.1,
2017-11-02T08:17:47.091Z,52,52.6,,,,40.1,
2017-11-02T08:17:57.108Z,52,52.1,,,,40.1,
2017-11-02T08:18:07.071Z,52,51.9,0,2,,40.1,
2017-11-02T08:18:17.109Z,52,52.3,,,,40.2,45
2017-11-02T08:18:27.089Z,,56.4,,,,,38
2017-11-02T08:18:37.078Z,,57.8,,,,,34
2017-11-02T08:18:47.077Z,52,59,,,,40.2,29
2017-11-02T08:18:57.058Z,52,59.3,,,,40.2,29
2017-11-02T08:19:07.047Z,,59.4,,,,,
2017-11-02T08:19:17.053Z,52,,,,,40.2,
2017-11-02T08:19:37.057Z,52,59.5,,,,40.2,
2017-11-02T08:19:47.084Z,52,,,,,40.3,
2017-11-02T08:19:57.089Z,52,60,,,,40.3,
2017-11-02T08:20:07.102Z,52,,,,,40.3,30
2017-11-02T08:20:17.075Z,52,60.2,,,,40.3,
2017-11-02T08:20:37.094Z,52,60.7,,,,40.3,29
2017-11-02T08:20:47.089Z,52,,,,,40.3,
2017-11-02T08:20:57.079Z,52,61.1,,,,40.3,
2017-11-02T08:21:17.059Z,52,61.3,,,,40.3,
2017-11-02T08:21:27.067Z,52,61.6,,,,40.3,
2017-11-02T08:21:37.056Z,52,61.9,,,,40.4,
2017-11-02T08:21:47.129Z,,59.8,0,2,,,0
2017-11-02T08:21:57.054Z,52,56.9,,,,40.4,
2017-11-02T08:22:07.044Z,,56,,,,,
2017-11-02T08:22:17.052Z,52,,,,,40.4,
2017-11-02T08:22:27.055Z,,55.7,,,,,
2017-11-02T08:22:37.051Z,52,55.5,,,,40.4,
2017-11-02T08:22:47.060Z,52,55.4,,,,40.4,
2017-11-02T08:22:57.044Z,52,55.6,,,,40.5,
2017-11-02T08:23:07.044Z,52,55.7,,,,40.5,
2017-11-02T08:23:17.071Z,52,,,,,40.5,
2017-11-02T08:23:27.056Z,,55.9,,,,,
2017-11-02T08:23:37.105Z,52,,,,,40.5,
2017-11-02T08:23:47.065Z,52,55.7,,,,40.5,
2017-11-02T08:23:57.048Z,52,55.1,,,,40.5,
2017-11-02T08:24:07.117Z,52,54.9,,,,40.5,
2017-11-02T08:24:27.044Z,52,,,,,40.6,
2017-11-02T08:24:37.044Z,,54.7,,,,,
2017-11-02T08:24:47.044Z,52,54.6,,,,40.6,
2017-11-02T08:24:57.045Z,52,54.4,,,,40.6,
2017-11-02T08:25:07.055Z,52,54.3,,,,40.6,
2017-11-02T08:25:17.046Z,52,,,,,40.6,
2017-11-02T08:25:27.101Z,,54,,,,,
2017-11-02T08:25:37.107Z,52,53.9,,,,40.6,
2017-11-02T08:25:47.142Z,,53.8,,,,,
2017-11-02T08:25:57.044Z,52,53.7,,,,40.6,
2017-11-02T08:26:07.049Z,,53.4,,,,,
2017-11-02T08:26:17.053Z,52,53.3,,,,40.7,
2017-11-02T08:26:37.044Z,52,53.1,,,,40.7,
2017-11-02T08:26:47.045Z,52,53,,,,40.7,
2017-11-02T08:26:57.043Z,52,52.7,,,,40.7,
2017-11-02T08:27:07.044Z,52,52.6,,,,40.7,
2017-11-02T08:27:17.044Z,,52.4,,,,,
2017-11-02T08:27:27.050Z,52,52.1,,,,40.7,
2017-11-02T08:27:37.043Z,52,51.9,0,2,,40.7,
2017-11-02T08:27:47.043Z,52,52.2,,,,40.7,45
2017-11-02T08:27:57.043Z,,58.2,,,,,34
2017-11-02T08:28:07.045Z,52,59,,,,40.7,30
2017-11-02T08:28:17.094Z,,59.7,,,,,29
2017-11-02T08:28:27.068Z,52,,,,,40.7,
2017-11-02T08:28:37.107Z,52,59.9,,,,40.7,
2017-11-02T08:28:47.043Z,,60.1,,,,,
2017-11-02T08:28:57.043Z,52,60.2,,,,40.7,30
2017-11-02T08:29:07.049Z,,60.4,,,,,29
2017-11-02T08:29:17.044Z,52,,,,,40.7,
2017-11-02T08:29:37.044Z,52,,,,,40.7,
2017-11-02T08:29:47.043Z,52,60.6,,,,40.7,
2017-11-02T08:29:57.043Z,52,61.1,,,,40.7,
2017-11-02T08:30:07.043Z,52,61.2,,,,40.7,
2017-11-02T08:30:17.043Z,52,,,,,40.8,
2017-11-02T08:30:27.044Z,52,61.8,,,,40.8,
2017-11-02T08:30:37.043Z,52,62,,,,40.8,
2017-11-02T08:30:47.043Z,,59.5,0,2,,,0
2017-11-02T08:30:57.106Z,52,56.2,,,,40.8,
2017-11-02T08:31:07.094Z,,54.9,,,,,
2017-11-02T08:31:27.109Z,52,54.8,,,,40.8,
2017-11-02T08:31:37.088Z,,54.4,,,,,
2017-11-02T08:31:47.085Z,52,54.1,,,,40.8,
2017-11-02T08:31:57.125Z,52,54.4,,,,40.8,
2017-11-02T08:32:07.043Z,52,54.5,,,,40.8,
2017-11-02T08:32:17.058Z,52,,,,,40.8,
2017-11-02T08:32:27.052Z,,54.7,,,,,
2017-11-02T08:32:37.075Z,52,,,,,40.8,
2017-11-02T08:32:47.085Z,,54.9,,,,,
2017-11-02T08:32:57.054Z,52,54.8,,,,40.9,
2017-11-02T08:33:07.061Z,52,54.5,,,,40.9,
2017-11-02T08:33:17.046Z,52,54.3,,,,40.9,
2017-11-02T08:33:37.042Z,52,53.9,,,,40.9,
2017-11-02T08:33:47.047Z,,53.7,,,,,
2017-11-02T08:33:57.050Z,52,53.5,,,,40.9,
2017-11-02T08:34:07.090Z,52,53.4,,,,40.9,
2017-11-02T08:34:17.079Z,52,,,,,40.9,
2017-11-02T08:34:27.043Z,,53.3,,,,,
2017-11-02T08:34:37.043Z,52,53.2,,,,40.9,
2017-11-02T08:34:47.048Z,52,,,,,40.9,
2017-11-02T08:34:57.062Z,52,53,,,,40.9,
2017-11-02T08:35:07.051Z,,52.9,,,,,
2017-11-02T08:35:17.043Z,52,,,,,40.9,
2017-11-02T08:35:37.042Z,52,,,,,40.9,
2017-11-02T08:35:47.077Z,,52.8,,,,,
2017-11-02T08:35:57.043Z,52,52.7,,,,40.9,
2017-11-02T08:36:07.060Z,52,,,,,40.9,
2017-11-02T08:36:17.051Z,52,,,,,40.9,
2017-11-02T08:36:27.096Z,,52.6,,,,,
2017-11-02T08:36:37.043Z,52,,,,,40.9,
2017-11-02T08:36:47.065Z,52,52.8,,,,40.9,
2017-11-02T08:36:57.066Z,52,52.8,0,2,,40.9,
2017-11-02T08:37:07.044Z,52,,,,,40.9,
2017-11-02T08:37:17.080Z,,55.7,,,,,39
2017-11-02T08:37:27.045Z,,58.1,,,,,34
2017-11-02T08:37:37.042Z,52,59.1,,,,40.9,30
2017-11-02T08:37:47.042Z,52,59.7,,,,40.9,29
2017-11-02T08:37:57.053Z,52,60,,,,40.9,
2017-11-02T08:38:07.045Z,52,,,,,40.9,
2017-11-02T08:38:17.045Z,52,,,,,40.9,
2017-11-02T08:38:27.042Z,,60.1,,,,,30
2017-11-02T08:38:37.047Z,52,60.4,,,,40.9,
2017-11-02T08:38:47.051Z,52,60.5,,,,40.9,29
2017-11-02T08:38:57.044Z,52,60.8,,,,40.9,30
2017-11-02T08:39:07.045Z,52,61.1,,,,40.9,29
2017-11-02T08:39:17.044Z,52,62,,,,40.9,30
2017-11-02T08:39:27.074Z,52,61.5,0,2,,40.9,0
2017-11-02T08:39:37.052Z,,57.7,,,,,
2017-11-02T08:39:47.046Z,52,56.6,,,,40.9,
2017-11-02T08:39:57.054Z,52,54.3,,,,40.9,
2017-11-02T08:40:07.049Z,52,53.9,,,,40.9,
2017-11-02T08:40:17.061Z,,53.4,,,,,
2017-11-02T08:40:27.043Z,52,,,,,40.9,
2017-11-02T08:40:37.047Z,,53.3,,,,,
2017-11-02T08:40:47.111Z,52,,,,,40.9,
2017-11-02T08:40:57.059Z,52,53.6,,,,40.9,
2017-11-02T08:41:07.065Z,52,53.8,,,,40.9,
2017-11-02T08:41:17.042Z,52,54,,,,40.9,
2017-11-02T08:41:37.042Z,52,,,,,40.9,
2017-11-02T08:41:47.044Z,,53.9,,,,,
2017-11-02T08:41:57.042Z,52,53.5,,,,40.9,
2017-11-02T08:42:07.060Z,52,53.3,,,,40.9,
2017-11-02T08:42:17.042Z,52,53.1,,,,40.9,
2017-11-02T08:42:37.042Z,,52.9,,,,,
2017-11-02T08:42:47.043Z,52,52.7,,,,40.9,
2017-11-02T08:42:57.047Z,52,52.3,,,,40.9,
2017-11-02T08:43:07.078Z,52,,,,,40.9,
2017-11-02T08:43:17.130Z,52,52.2,,,,40.9,
2017-11-02T08:43:27.042Z,52,51.9,0,2,,40.9,
2017-11-02T08:43:37.042Z,52,54.1,,,,40.9,42
2017-11-02T08:43:47.075Z,,57.3,,,,,37
2017-11-02T08:43:57.047Z,52,61.1,,,,40.9,30
2017-11-02T08:44:07.043Z,52,62,,,,40.9,29
2017-11-02T08:44:17.056Z,52,61.8,0,2,,40.9,0
2017-11-02T08:44:27.110Z,,57.4,,,,,
2017-11-02T08:44:37.042Z,52,55.7,,,,40.9,
2017-11-02T08:44:47.042Z,52,54.6,,,,40.9,
2017-11-02T08:44:57.072Z,52,52.2,,,,40.9,
2017-11-02T08:45:07.042Z,52,51.9,,,,40.9,
2017-11-02T08:45:17.042Z,,51.7,,,,,
2017-11-02T08:45:27.055Z,52,,,,,40.9,
2017-11-02T08:45:37.065Z,,51.4,,,,,
2017-11-02T08:45:47.042Z,52,51.3,,,,40.9,
2017-11-02T08:45:57.042Z,52,51.5,,,,40.9,
2017-11-02T08:46:07.060Z,52,51.8,,,,40.9,
2017-11-02T08:46:17.042Z,52,,,,,40.9,
2017-11-02T08:46:27.047Z,,51.9,,,,,
2017-11-02T08:46:37.042Z,52,,,,,40.8,
2017-11-02T08:46:47.049Z,,51.7,,,,,
2017-11-02T08:46:57.042Z,52,51.6,,,,40.8,
2017-11-02T08:47:07.052Z,52,51.3,,,,40.8,
2017-11-02T08:47:17.049Z,52,51.2,,,,40.8,
2017-11-02T08:47:37.046Z,52,51,,,,40.8,
2017-11-02T08:47:47.050Z,,50.9,,,,,
2017-11-02T08:47:57.042Z,52,50.6,,,,40.8,
2017-11-02T08:48:07.042Z,,50.4,,,,,
2017-11-02T08:48:17.056Z,52,50.3,,,,40.8,
2017-11-02T08:48:27.053Z,52,50.1,0,2,,40.8,
2017-11-02T08:48:37.046Z,52,52.2,,,,40.8,42
2017-11-02T08:48:47.051Z,,55.5,,,,,37
2017-11-02T08:48:57.053Z,52,59,,,,40.8,29
2017-11-02T08:49:07.050Z,52,59.1,,,,40.8,30
2017-11-02T08:49:17.057Z,52,59.7,,,,40.8,29
2017-11-02T08:49:37.066Z,52,60,,,,40.8,30
2017-11-02T08:49:47.080Z,52,60.1,,,,40.8,29
2017-11-02T08:49:57.067Z,52,59.8,,,,40.8,30
2017-11-02T08:50:07.057Z,52,,,,,40.8,
2017-11-02T08:50:17.045Z,,59.6,,,,,30
2017-11-02T08:50:27.054Z,52,,,,,40.8,
2017-11-02T08:50:37.042Z,52,59.5,,,,40.8,29
2017-11-02T08:50:47.042Z,52,60,,,,40.8,29
2017-11-02T08:50:57.057Z,52,60.5,,,,40.7,
2017-11-02T08:51:07.044Z,52,60.7,,,,40.8,30
2017-11-02T08:51:17.048Z,,61.3,,,,,29
2017-11-02T08:51:27.089Z,52,61.5,,,,40.8,
2017-11-02T08:51:37.043Z,52,62,,,,40.8,
2017-11-02T08:51:47.204Z,,60.5,0,2,,,0
2017-11-02T08:51:57.058Z,52,55.7,,,,40.8,
2017-11-02T08:52:07.048Z,,54.3,,,,,
2017-11-02T08:52:17.056Z,52,,,,,40.8,
2017-11-02T08:52:27.072Z,,53.8,,,,,
2017-11-02T08:52:37.044Z,52,53.3,,,,40.8,
2017-11-02T08:52:47.096Z,,52.9,,,,,
2017-11-02T08:52:57.048Z,52,52.7,,,,40.8,
2017-11-02T08:53:07.064Z,52,52.8,,,,40.7,
2017-11-02T08:53:17.062Z,,52.9,,,,,
2017-11-02T08:53:37.060Z,52,52.9,,,,40.8,
2017-11-02T08:53:47.053Z,52,52.2,,,,40.8,
2017-11-02T08:53:57.053Z,52,55.7,0,2,,40.7,38
2017-11-02T08:54:07.058Z,,56,,,,,
2017-11-02T08:54:17.058Z,52,,,,,40.7,
2017-11-02T08:54:27.052Z,,59.1,,,,,29
2017-11-02T08:54:37.059Z,52,59.5,,,,40.7,30
2017-11-02T08:54:47.043Z,52,59.8,,,,40.7,
2017-11-02T08:54:57.054Z,52,60,,,,40.7,29
2017-11-02T08:55:07.058Z,52,,,,,40.7,
2017-11-02T08:55:17.044Z,52,,,,,40.7,
2017-11-02T08:55:37.042Z,52,,,,,40.7,
2017-11-02T08:55:47.046Z,,,,,,,30
2017-11-02T08:55:57.053Z,52,,,,,40.7,
2017-11-02T08:56:07.054Z,52,60.4,,,,40.7,29
2017-11-02T08:56:17.043Z,52,60.7,,,,40.7,30
2017-11-02T08:56:37.055Z,52,61.3,,,,40.7,30
2017-11-02T08:56:47.058Z,52,61.6,,,,40.8,29
2017-11-02T08:56:57.054Z,52,59.8,0,2,,40.8,
2017-11-02T08:57:07.055Z,,56.8,,,,,
2017-11-02T08:57:17.076Z,52,56.4,,,,40.8,
2017-11-02T08:57:27.051Z,,54.8,,,,,
2017-11-02T08:57:37.059Z,52,53.9,,,,40.8,
2017-11-02T08:57:47.058Z,52,53.7,,,,40.8,
2017-11-02T08:57:57.044Z,52,52.9,,,,40.8,
2017-11-02T08:58:07.050Z,52,,,,,40.8,
2017-11-02T08:58:17.056Z,52,,,,,40.8,
2017-11-02T08:58:27.171Z,,53,,,,,
2017-11-02T08:58:37.042Z,52,,,,,40.8,
2017-11-02T08:58:47.041Z,52,,,,,40.8,
2017-11-02T08:58:57.049Z,52,52.8,,,,40.8,
2017-11-02T08:59:07.046Z,52,52.2,,,,40.8,
2017-11-02T08:59:17.042Z,52,52.2,0,2,,40.8,45
2017-11-02T08:59:27.041Z,,55,,,,,40
2017-11-02T08:59:37.042Z,52,56.4,,,,40.8,37
2017-11-02T08:59:47.043Z,,59,,,,,30
2017-11-02T08:59:57.042Z,52,59.8,,,,40.8,29
2017-11-02T09:00:07.042Z,,60.1,,,,,30
2017-11-02T09:00:17.116Z,52,60.2,,,,40.8,
2017-11-02T09:00:27.108Z,52,60.4,0,0,5,40.8,29
2017-11-02T09:00:37.108Z,,59.3,0,0,,,0
2017-11-02T09:00:47.082Z,52,54.7,,,,40.8,
2017-11-02T09:00:57.051Z,52,52.7,,,,40.8,
2017-11-02T09:01:07.045Z,52,51.9,,,,40.8,
2017-11-02T09:01:17.042Z,,51.7,,,,,
2017-11-02T09:01:27.042Z,52,,,,,40.8,
2017-11-02T09:01:37.042Z,,51.3,,,,,
2017-11-02T09:01:47.047Z,52,51.2,,,,40.8,
2017-11-02T09:01:57.042Z,52,51.4,,,,40.8,
2017-11-02T09:02:07.048Z,52,51.5,,,,40.8,
2017-11-02T09:02:17.043Z,52,,,,,40.8,
2017-11-02T09:02:27.044Z,,51.6,,,,,
2017-11-02T09:02:37.093Z,52,,,,,40.8,
2017-11-02T09:02:47.042Z,52,51.4,,,,40.8,
2017-11-02T09:02:57.042Z,52,50.9,,,,40.8,
2017-11-02T09:03:07.042Z,52,50.5,,,,40.8,
2017-11-02T09:03:17.046Z,52,50.2,,,,40.8,
2017-11-02T09:03:27.057Z,52,,,,,40.8,
2017-11-02T09:03:37.047Z,,49.8,,,,,
2017-11-02T09:03:47.067Z,52,49.7,,,,40.8,
2017-11-02T09:03:57.042Z,52,49.6,,,,40.8,
2017-11-02T09:04:07.041Z,52,,,,,40.8,
2017-11-02T09:04:17.053Z,52,,,,,40.8,
2017-11-02T09:04:37.042Z,52,,,,,40.8,
2017-11-02T09:04:47.049Z,,49.5,,,,,
2017-11-02T09:04:57.060Z,52,,,,,40.8,
2017-11-02T09:05:07.041Z,52,49.4,0,0,5,40.7,0
2017-11-02T09:05:17.042Z,52,,,,,40.7,
2017-11-02T09:05:37.042Z,52,,,,,40.7,
2017-11-02T09:05:57.068Z,52,,,,,40.7,
2017-11-02T09:06:07.085Z,52,,,,,40.7,
2017-11-02T09:06:17.104Z,52,,,,,40.7,
2017-11-02T09:06:27.106Z,,49.3,,,,,
2017-11-02T09:06:37.107Z,52,,,,,40.6,
2017-11-02T09:06:57.068Z,52,,,,,40.6,
2017-11-02T09:07:17.077Z,52,,,,,40.6,
2017-11-02T09:07:37.100Z,52,,,,,40.6,
2017-11-02T09:07:57.120Z,52,,,,,40.5,
2017-11-02T09:08:17.072Z,52,,,,,40.5,
2017-11-02T09:08:37.296Z,52,,,,,40.5,
2017-11-02T09:08:47.087Z,,49.2,,,,,
2017-11-02T09:08:57.082Z,52,,,,,40.4,
2017-11-02T09:09:17.047Z,52,,,,,40.4,
2017-11-02T09:09:37.061Z,52,,,,,40.4,
2017-11-02T09:09:57.102Z,52,,,,,40.3,
2017-11-02T09:10:07.056Z,52,49.1,,,,40.3,
