Time,ActPow,HwActive,ChActive,PrimTSet,HwTOutlet,HwTSet,PrimT
2017-12-17T19:12:40.211Z,,,,,33.5,50,44.5
2017-12-17T19:12:50.210Z,30,,,,33.4,50,44.7
2017-12-17T19:13:00.211Z,29,,,,33.4,50,44.8
2017-12-17T19:13:10.211Z,30,,,,33.5,50,44.9
2017-12-17T19:13:20.211Z,29,,,,33.4,50,45
2017-12-17T19:13:30.211Z,,,,,33.5,50,45.2
2017-12-17T19:13:40.211Z,,,,,33.5,50,45.3
2017-12-17T19:13:50.211Z,,,,,33.5,50,45.4
2017-12-17T19:14:00.211Z,,,,,33.5,50,45.6
2017-12-17T19:14:10.210Z,,,,,33.5,50,45.7
2017-12-17T19:14:20.211Z,,,,,33.5,50,45.8
2017-12-17T19:14:30.210Z,,,,,33.5,50,46
2017-12-17T19:14:40.211Z,,,,,33.5,50,46.1
2017-12-17T19:14:50.211Z,30,,,,33.5,50,46.2
2017-12-17T19:15:00.211Z,29,,,,33.5,50,46.4
2017-12-17T19:15:10.211Z,30,,,,33.5,50,46.5
2017-12-17T19:15:20.212Z,29,,,,33.5,50,46.6
2017-12-17T19:15:30.211Z,30,,,,33.5,50,46.7
2017-12-17T19:15:40.211Z,0,0,2,,33.5,50,46.7
2017-12-17T19:15:50.211Z,,,,,33.5,50,43.9
2017-12-17T19:16:00.211Z,,,,,33.5,50,42.8
2017-12-17T19:16:10.210Z,,,,,33.5,50,42.2
2017-12-17T19:16:20.212Z,,,,,33.5,50,42
2017-12-17T19:16:30.210Z,,,,,33.5,50,
2017-12-17T19:16:40.211Z,,,,,33.5,50,42
2017-12-17T19:16:50.210Z,,,,,33.6,50,
2017-12-17T19:17:00.210Z,,,,,33.5,50,41.9
2017-12-17T19:17:10.211Z,,,,,33.5,50,41.7
2017-12-17T19:17:20.211Z,,,,,33.6,50,41.6
2017-12-17T19:17:30.210Z,,,,,33.6,50,41.4
2017-12-17T19:17:40.210Z,,,,,33.6,50,
2017-12-17T19:17:50.210Z,,,,,33.5,50,41.3
2017-12-17T19:18:00.211Z,44,0,2,,33.6,50,41.4
2017-12-17T19:18:10.211Z,35,,,,33.6,50,47.1
2017-12-17T19:18:20.211Z,29,,,,33.6,50,48.9
2017-12-17T19:18:30.210Z,29,,,,33.6,50,47.6
2017-12-17T19:18:40.210Z,30,,,,33.6,50,47.1
2017-12-17T19:18:50.211Z,,,,,33.6,50,46.8
2017-12-17T19:19:00.212Z,0,0,2,,33.6,50,45.9
2017-12-17T19:19:10.211Z,,,,,33.6,50,43.6
2017-12-17T19:19:20.210Z,,,,,33.6,50,42.2
2017-12-17T19:19:30.210Z,,,,,33.6,50,41.8
2017-12-17T19:19:40.211Z,,,,,33.6,50,
2017-12-17T19:19:50.211Z,,,,,33.6,50,
2017-12-17T19:20:00.211Z,,,,,33.6,50,
2017-12-17T19:20:10.210Z,,,,,33.6,50,
2017-12-17T19:20:20.210Z,,,,,33.6,50,41.7
2017-12-17T19:20:30.211Z,,,,,33.6,50,41.6
2017-12-17T19:20:40.211Z,,,,,33.6,50,41.5
2017-12-17T19:20:50.211Z,,,,,33.6,50,41.3
2017-12-17T19:21:00.210Z,,,,,33.6,50,41.2
2017-12-17T19:21:10.211Z,,,,,33.6,50,
2017-12-17T19:21:20.211Z,,,,,33.6,50,41.1
2017-12-17T19:21:30.211Z,,,,,33.6,50,
2017-12-17T19:21:40.211Z,,,,,33.6,50,41
2017-12-17T19:21:50.211Z,,,,,33.7,50,
2017-12-17T19:22:00.211Z,,,,,33.6,50,40.9
2017-12-17T19:22:10.211Z,,,,,33.6,50,
2017-12-17T19:22:20.210Z,,,,,33.7,50,
2017-12-17T19:22:30.210Z,,,,,33.6,50,
2017-12-17T19:22:40.210Z,,,,,33.7,50,
2017-12-17T19:22:50.211Z,,,,,33.7,50,
2017-12-17T19:23:00.217Z,,,,,33.7,50,
2017-12-17T19:23:10.210Z,,,,,33.7,50,
2017-12-17T19:23:20.210Z,,,,,33.7,50,
2017-12-17T19:23:30.211Z,,,,,33.7,50,
2017-12-17T19:23:40.210Z,,,,,33.7,50,40.8
2017-12-17T19:23:50.211Z,,,,,33.6,50,40.9
2017-12-17T19:24:00.210Z,,0,0,5,33.7,50,40.8
2017-12-17T19:24:10.210Z,,,,,33.6,50,40.9
2017-12-17T19:24:20.211Z,,,,,33.6,50,40.8
2017-12-17T19:24:30.216Z,,,,,33.6,50,40.9
2017-12-17T19:24:40.210Z,,,,,33.7,50,
2017-12-17T19:24:50.254Z,,0,2,59,33.7,50,
2017-12-17T19:25:00.244Z,,,,,33.8,50,
2017-12-17T19:25:10.210Z,,,,,33.9,50,
2017-12-17T19:25:20.211Z,,,,,34,50,41
2017-12-17T19:25:30.210Z,,,,,34,50,
2017-12-17T19:25:40.210Z,,,,,34.1,50,
2017-12-17T19:25:50.210Z,,,,,34.1,50,
2017-12-17T19:26:00.210Z,,,,,34.2,50,
2017-12-17T19:26:10.211Z,,,,,34.2,50,41.1
2017-12-17T19:26:20.211Z,,0,0,5,34.2,50,41
2017-12-17T19:26:30.210Z,,,,,34.2,50,41.1
2017-12-17T19:26:40.210Z,,,,,34.3,50,
2017-12-17T19:26:50.211Z,,,,,34.3,50,
2017-12-17T19:27:00.210Z,,,,,34.3,50,
2017-12-17T19:27:10.210Z,,,,,34.3,50,
2017-12-17T19:27:20.210Z,,,,,34.3,50,
2017-12-17T19:27:30.210Z,,,,,34.3,50,
2017-12-17T19:27:40.210Z,,,,,34.3,50,
2017-12-17T19:27:50.211Z,,,,,34.3,50,
2017-12-17T19:28:00.214Z,,,,,34.3,50,
2017-12-17T19:28:10.210Z,,,,,34.3,50,
2017-12-17T19:28:20.211Z,,,,,34.3,50,
2017-12-17T19:28:30.210Z,,,,,34.3,50,
2017-12-17T19:28:40.211Z,,,,,34.3,50,
2017-12-17T19:28:50.210Z,,,,,34.3,50,
2017-12-17T19:29:00.211Z,,,,,34.3,50,
2017-12-17T19:29:10.210Z,,,,,34.3,50,
2017-12-17T19:29:20.211Z,,,,,34.2,50,
2017-12-17T19:29:30.210Z,,,,,34.2,50,
2017-12-17T19:29:40.210Z,,,,,34.2,50,
2017-12-17T19:29:50.210Z,,,,,34.2,50,
2017-12-17T19:30:00.210Z,,,,,34.2,50,
2017-12-17T19:30:10.210Z,,,,,34.2,50,
2017-12-17T19:30:20.210Z,,,,,34.2,50,
2017-12-17T19:30:30.211Z,,,,,34.1,50,
2017-12-17T19:30:40.210Z,,,,,34.1,50,
2017-12-17T19:30:50.210Z,,,,,34.1,50,
2017-12-17T19:31:00.211Z,,,,,34.1,50,41
2017-12-17T19:31:10.210Z,,,,,34.1,50,
2017-12-17T19:31:20.210Z,,,,,34.1,50,
2017-12-17T19:31:30.210Z,,,,,34.1,50,
2017-12-17T19:31:40.210Z,,,,,34.1,50,
2017-12-17T19:31:50.213Z,,,,,34.1,50,
2017-12-17T19:32:00.212Z,,,,,34,50,
2017-12-17T19:32:10.210Z,,,,,34,50,
2017-12-17T19:32:20.211Z,,,,,34,50,
2017-12-17T19:32:30.211Z,,,,,34,50,
2017-12-17T19:32:40.211Z,,,,,34,50,
2017-12-17T19:32:50.213Z,,,,,34,50,40.9
2017-12-17T19:33:00.210Z,,,,,34,50,40.9
2017-12-17T19:33:10.211Z,,,,,33.9,50,
2017-12-17T19:33:20.211Z,,,,,33.9,50,
2017-12-17T19:33:30.210Z,,,,,33.9,50,
2017-12-17T19:33:40.211Z,,,,,33.9,50,
2017-12-17T19:33:50.213Z,,,,,33.9,50,
2017-12-17T19:34:00.358Z,,,,,33.9,50,
2017-12-17T19:34:10.211Z,,,,,33.9,50,
2017-12-17T19:34:20.210Z,,,,,33.8,50,
2017-12-17T19:34:30.211Z,,,,,33.8,50,40.8
2017-12-17T19:34:40.211Z,,,,,33.8,50,
2017-12-17T19:34:50.211Z,,,,,33.8,50,
2017-12-17T19:35:00.210Z,,,,,33.8,50,
2017-12-17T19:35:10.210Z,,,,,33.8,50,
2017-12-17T19:35:20.210Z,,,,,33.7,50,
2017-12-17T19:35:30.210Z,,,,,33.7,50,
2017-12-17T19:35:40.211Z,,,,,33.7,50,
2017-12-17T19:35:50.210Z,,,,,33.7,50,
2017-12-17T19:36:00.211Z,,,,,33.7,50,
2017-12-17T19:36:10.210Z,,,,,33.7,50,40.7
2017-12-17T19:36:20.418Z,,,,,33.7,50,
2017-12-17T19:36:30.210Z,,,,,33.7,50,
2017-12-17T19:36:40.210Z,,,,,33.6,50,
2017-12-17T19:36:50.210Z,,,,,33.6,50,
2017-12-17T19:37:00.210Z,,,,,33.6,50,
2017-12-17T19:37:10.212Z,,,,,33.6,50,
2017-12-17T19:37:20.210Z,,,,,33.6,50,
2017-12-17T19:37:30.210Z,,,,,33.5,50,
2017-12-17T19:37:40.211Z,,,,,33.5,50,
2017-12-17T19:37:50.211Z,,,,,33.5,50,
2017-12-17T19:38:00.210Z,,,,,33.5,50,40.6
2017-12-17T19:38:10.210Z,,,,,33.5,50,
2017-12-17T19:38:20.210Z,,,,,33.5,50,
2017-12-17T19:38:30.210Z,,,,,33.5,50,
2017-12-17T19:38:40.210Z,,,,,33.4,50,
2017-12-17T19:38:50.211Z,,,,,33.4,50,
2017-12-17T19:39:00.210Z,,,,,33.4,50,
2017-12-17T19:39:10.210Z,,,,,33.4,50,
2017-12-17T19:39:20.210Z,,,,,33.4,50,
2017-12-17T19:39:30.210Z,,,,,33.4,50,
2017-12-17T19:39:40.211Z,,,,,33.4,50,
2017-12-17T19:39:50.210Z,,,,,33.4,50,40.5
2017-12-17T19:40:00.210Z,,,,,33.4,50,
2017-12-17T19:40:10.210Z,,,,,33.3,50,
2017-12-17T19:40:20.212Z,,,,,33.3,50,
2017-12-17T19:40:30.210Z,,,,,33.3,50,
2017-12-17T19:40:40.210Z,,,,,33.3,50,
2017-12-17T19:40:50.238Z,,,,,33.3,50,
2017-12-17T19:41:00.213Z,,,,,33.3,50,
2017-12-17T19:41:10.210Z,,,,,33.3,50,
2017-12-17T19:41:20.210Z,,,,,33.2,50,40.4
2017-12-17T19:41:30.210Z,,,,,33.2,50,40.5
2017-12-17T19:41:40.210Z,,,,,33.2,50,40.4
2017-12-17T19:41:50.210Z,,,,,33.2,50,
2017-12-17T19:42:00.210Z,,,,,33.2,50,
2017-12-17T19:42:10.210Z,,,,,33.2,50,
2017-12-17T19:42:20.210Z,,,,,33.2,50,
2017-12-17T19:42:30.211Z,,,,,33.2,50,
2017-12-17T19:42:40.210Z,,,,,33.2,50,
2017-12-17T19:42:50.210Z,,,,,33.1,50,
2017-12-17T19:43:00.210Z,,,,,33.1,50,
2017-12-17T19:43:10.210Z,,,,,33.1,50,
2017-12-17T19:43:20.210Z,,,,,33.1,50,
2017-12-17T19:43:30.210Z,,,,,33.1,50,
2017-12-17T19:43:40.211Z,,,,,33.1,50,40.3
2017-12-17T19:43:50.210Z,,,,,33.1,50,
2017-12-17T19:44:00.210Z,,,,,32.9,50,
2017-12-17T19:44:10.210Z,,,,,32.9,50,
2017-12-17T19:44:20.210Z,,,,,32.9,50,
2017-12-17T19:44:30.210Z,,,,,32.9,50,
2017-12-17T19:44:40.210Z,,,,,32.9,50,
2017-12-17T19:44:50.210Z,,,,,32.9,50,
2017-12-17T19:45:00.210Z,,,,,32.9,50,
2017-12-17T19:45:10.210Z,,,,,32.9,50,
2017-12-17T19:45:20.210Z,,,,,32.8,50,40.2
2017-12-17T19:45:30.210Z,,,,,32.8,50,40.3
2017-12-17T19:45:40.209Z,,,,,32.8,50,40.2
2017-12-17T19:45:50.210Z,,,,,32.8,50,
2017-12-17T19:46:00.210Z,,,,,32.8,50,
2017-12-17T19:46:10.209Z,,,,,32.8,50,
2017-12-17T19:46:20.210Z,,,,,32.8,50,
2017-12-17T19:46:30.215Z,,,,,32.8,50,
2017-12-17T19:46:40.210Z,,,,,32.7,50,
2017-12-17T19:46:50.210Z,,,,,32.7,50,
2017-12-17T19:47:00.210Z,,,,,32.7,50,
2017-12-17T19:47:10.213Z,,,,,32.7,50,
2017-12-17T19:47:20.210Z,,,,,32.7,50,
2017-12-17T19:47:30.210Z,,,,,32.7,50,
2017-12-17T19:47:40.210Z,,,,,32.7,50,40.1
2017-12-17T19:47:50.210Z,,,,,32.7,50,
2017-12-17T19:48:00.210Z,,,,,32.7,50,
2017-12-17T19:48:10.210Z,,,,,32.6,50,
2017-12-17T19:48:20.210Z,,,,,32.6,50,
2017-12-17T19:48:30.210Z,,,,,32.6,50,
2017-12-17T19:48:40.209Z,,,,,32.6,50,
2017-12-17T19:48:50.210Z,,,,,32.6,50,
2017-12-17T19:49:00.210Z,,,,,32.6,50,
2017-12-17T19:49:10.210Z,,,,,32.6,50,
2017-12-17T19:49:20.210Z,,,,,32.6,50,
2017-12-17T19:49:30.210Z,,,,,32.5,50,
2017-12-17T19:49:40.210Z,,,,,32.5,50,
2017-12-17T19:49:50.210Z,,,,,32.5,50,
2017-12-17T19:50:00.210Z,,,,,32.5,50,40
2017-12-17T19:50:10.210Z,,,,,32.5,50,
2017-12-17T19:50:20.216Z,,,,,32.5,50,
2017-12-17T19:50:30.210Z,,,,,32.5,50,
2017-12-17T19:50:40.210Z,,,,,32.5,50,
2017-12-17T19:50:50.210Z,,,,,32.5,50,
2017-12-17T19:51:00.210Z,,,,,32.4,50,
2017-12-17T19:51:10.210Z,,,,,32.4,50,
2017-12-17T19:51:20.210Z,,,,,32.4,50,
2017-12-17T19:51:30.210Z,,,,,32.4,50,
2017-12-17T19:51:40.210Z,,,,,32.4,50,
2017-12-17T19:51:50.211Z,,,,,32.4,50,
2017-12-17T19:52:00.210Z,,,,,32.4,50,39.9
2017-12-17T19:52:10.211Z,,,,,32.4,50,40
2017-12-17T19:52:20.210Z,,,,,32.4,50,39.9
2017-12-17T19:52:30.210Z,,,,,32.3,50,
2017-12-17T19:52:40.210Z,,,,,32.3,50,
2017-12-17T19:52:50.210Z,,,,,32.3,50,
2017-12-17T19:53:00.210Z,,,,,32.3,50,
2017-12-17T19:53:10.210Z,,,,,32.3,50,
2017-12-17T19:53:20.210Z,,,,,32.3,50,
2017-12-17T19:53:30.209Z,,,,,32.3,50,
2017-12-17T19:53:40.210Z,,,,,32.3,50,
2017-12-17T19:53:50.210Z,,,,,32.2,50,
2017-12-17T19:54:00.210Z,,,,,32.2,50,
2017-12-17T19:54:10.210Z,,,,,32.2,50,
2017-12-17T19:54:20.209Z,,,,,32.2,50,
2017-12-17T19:54:30.211Z,,,,,32.2,50,39.8
2017-12-17T19:54:40.210Z,,,,,32.2,50,
2017-12-17T19:54:50.210Z,,,,,32.2,50,
2017-12-17T19:55:00.210Z,,,,,32.2,50,
2017-12-17T19:55:10.210Z,,,,,32.2,50,
2017-12-17T19:55:20.210Z,,,,,32.2,50,
2017-12-17T19:55:30.210Z,,,,,32.1,50,
2017-12-17T19:55:40.210Z,,,,,32.1,50,
2017-12-17T19:55:50.210Z,,,,,32.1,50,
2017-12-17T19:56:00.210Z,,,,,32.1,50,
2017-12-17T19:56:10.210Z,,,,,32.1,50,
2017-12-17T19:56:20.210Z,,,,,32.1,50,
2017-12-17T19:56:30.210Z,,,,,32.1,50,
2017-12-17T19:56:40.210Z,,,,,32.1,50,
2017-12-17T19:56:50.223Z,,,,,32,50,
2017-12-17T19:57:00.210Z,,,,,32,50,
2017-12-17T19:57:10.210Z,,,,,32,50,39.7
2017-12-17T19:57:20.210Z,,,,,32,50,
2017-12-17T19:57:30.209Z,,,,,32,50,
2017-12-17T19:57:40.210Z,,,,,32,50,
2017-12-17T19:57:50.210Z,,,,,32,50,
2017-12-17T19:58:00.210Z,,,,,32,50,
2017-12-17T19:58:10.210Z,,,,,32,50,
2017-12-17T19:58:20.209Z,,,,,32,50,
2017-12-17T19:58:30.210Z,,,,,31.9,50,
2017-12-17T19:58:40.210Z,,,,,31.9,50,
2017-12-17T19:58:50.210Z,,,,,31.9,50,
2017-12-17T19:59:00.212Z,,,,,31.9,50,
2017-12-17T19:59:10.209Z,,,,,31.9,50,
2017-12-17T19:59:20.209Z,,,,,31.9,50,
2017-12-17T19:59:30.209Z,,,,,31.9,50,
2017-12-17T19:59:40.210Z,,,,,31.9,50,39.6
2017-12-17T19:59:50.210Z,,,,,31.9,50,
2017-12-17T20:00:00.210Z,,,,,31.8,50,
2017-12-17T20:00:10.210Z,,,,,31.8,50,
2017-12-17T20:00:20.210Z,,,,,31.8,50,
2017-12-17T20:00:30.211Z,,,,,31.8,50,
2017-12-17T20:00:40.210Z,,,,,31.8,50,
2017-12-17T20:00:50.210Z,,,,,31.8,50,
2017-12-17T20:01:00.210Z,,,,,31.8,50,
2017-12-17T20:01:10.210Z,,,,,31.8,50,
2017-12-17T20:01:20.210Z,,,,,31.8,50,
2017-12-17T20:01:30.210Z,,,,,31.8,50,
2017-12-17T20:01:40.209Z,,,,,31.8,50,
2017-12-17T20:01:50.210Z,,,,,31.6,50,39.5
2017-12-17T20:02:00.210Z,,,,,31.8,50,
2017-12-17T20:02:10.209Z,,,,,31.6,50,
2017-12-17T20:02:20.210Z,,,,,31.6,50,
2017-12-17T20:02:30.209Z,,,,,31.6,50,
2017-12-17T20:02:40.209Z,,,,,31.6,50,
2017-12-17T20:02:50.210Z,,,,,31.6,50,
2017-12-17T20:03:00.210Z,,,,,31.6,50,
2017-12-17T20:03:10.239Z,,,,,31.6,50,
2017-12-17T20:03:20.209Z,,,,,31.6,50,
2017-12-17T20:03:30.209Z,,,,,31.6,50,
2017-12-17T20:03:40.210Z,,,,,31.5,50,
2017-12-17T20:03:50.210Z,,,,,31.5,50,
2017-12-17T20:04:00.209Z,,,,,31.5,50,
2017-12-17T20:04:10.209Z,,,,,31.5,50,
2017-12-17T20:04:20.211Z,0,0,0,5,31.5,50,39.5
2017-12-17T20:04:30.209Z,,,,,31.5,50,39.4
2017-12-17T20:04:40.209Z,,,,,31.5,50,
2017-12-17T20:04:50.210Z,,,,,31.5,50,
2017-12-17T20:05:00.209Z,,,,,31.5,50,
2017-12-17T20:05:10.209Z,,,,,31.5,50,
2017-12-17T20:05:20.210Z,,,,,31.4,50,
2017-12-17T20:05:30.210Z,,,,,31.4,50,
2017-12-17T20:05:40.209Z,,,,,31.4,50,
2017-12-17T20:05:50.210Z,,,,,31.4,50,
2017-12-17T20:06:00.210Z,,,,,31.4,50,
2017-12-17T20:06:10.210Z,,,,,31.4,50,
2017-12-17T20:06:20.209Z,,,,,31.4,50,
2017-12-17T20:06:30.209Z,,,,,31.4,50,
2017-12-17T20:06:40.210Z,,,,,31.4,50,39.3
2017-12-17T20:06:50.210Z,,,,,31.4,50,
2017-12-17T20:07:00.210Z,,,,,31.3,50,
2017-12-17T20:07:10.209Z,,,,,31.3,50,
2017-12-17T20:07:20.210Z,,,,,31.3,50,
2017-12-17T20:07:31.601Z,,,,,31.3,50,
2017-12-17T20:07:40.209Z,,,,,31.3,50,
2017-12-17T20:07:50.210Z,,,,,31.3,50,
2017-12-17T20:08:00.210Z,,,,,31.3,50,
2017-12-17T20:08:10.209Z,,,,,31.3,50,
2017-12-17T20:08:20.209Z,,,,,31.3,50,
2017-12-17T20:08:30.210Z,,,,,31.3,50,
2017-12-17T20:08:40.209Z,,,,,31.3,50,
2017-12-17T20:08:50.210Z,,,,,31.3,50,
2017-12-17T20:09:00.209Z,,,,,31.3,50,39.2
2017-12-17T20:09:10.209Z,,,,,31.2,50,39.3
2017-12-17T20:09:20.209Z,,,,,31.2,50,39.2
2017-12-17T20:09:30.209Z,,,,,31.2,50,
2017-12-17T20:09:40.210Z,,,,,31.2,50,
2017-12-17T20:09:50.209Z,,,,,31.2,50,
2017-12-17T20:10:00.345Z,,,,,31.2,50,
2017-12-17T20:10:10.210Z,,,,,31.2,50,
2017-12-17T20:10:20.211Z,,,,,31.2,50,
2017-12-17T20:10:30.209Z,,,,,31.2,50,
2017-12-17T20:10:40.209Z,,,,,31.2,50,
2017-12-17T20:10:50.210Z,,,,,31.2,50,
2017-12-17T20:11:00.210Z,,,,,31,50,
2017-12-17T20:11:10.209Z,,,,,31,50,
2017-12-17T20:11:20.209Z,,,,,31,50,
2017-12-17T20:11:30.209Z,,,,,31,50,
2017-12-17T20:11:40.209Z,,,,,31,50,
2017-12-17T20:11:50.210Z,,,,,31,50,39.1
2017-12-17T20:12:00.210Z,,,,,31,50,
2017-12-17T20:12:10.209Z,,,,,31,50,
2017-12-17T20:12:20.209Z,,,,,31,50,
2017-12-17T20:12:30.209Z,,,,,31,50,
2017-12-17T20:12:40.209Z,,,,,30.9,50,
2017-12-17T20:12:50.210Z,,,,,30.9,50,
2017-12-17T20:13:00.209Z,,,,,30.9,50,
2017-12-17T20:13:10.209Z,,,,,30.9,50,
2017-12-17T20:13:20.210Z,,,,,30.9,50,
2017-12-17T20:13:30.209Z,,,,,30.9,50,
2017-12-17T20:13:40.210Z,,,,,30.9,50,
2017-12-17T20:13:50.209Z,,,,,30.9,50,
2017-12-17T20:14:00.209Z,,,,,30.9,50,
2017-12-17T20:14:10.209Z,,,,,30.9,50,38.9
2017-12-17T20:14:20.210Z,,,,,30.9,50,38.9
2017-12-17T20:14:30.214Z,,,,,30.8,50,38.9
2017-12-17T20:14:40.212Z,,,,,30.8,50,
2017-12-17T20:14:50.210Z,,,,,30.8,50,
2017-12-17T20:15:00.210Z,,,,,30.8,50,
2017-12-17T20:15:10.209Z,,,,,30.8,50,
2017-12-17T20:15:20.209Z,,,,,30.8,50,
2017-12-17T20:15:30.210Z,,,,,30.8,50,
2017-12-17T20:15:40.209Z,,,,,30.8,50,
2017-12-17T20:15:50.210Z,,,,,30.8,50,
2017-12-17T20:16:00.209Z,,,,,30.8,50,
2017-12-17T20:16:10.209Z,,,,,30.8,50,
2017-12-17T20:16:20.210Z,,,,,30.8,50,
2017-12-17T20:16:30.209Z,,,,,30.7,50,
2017-12-17T20:16:40.210Z,,0,2,59,30.7,50,
2017-12-17T20:16:50.209Z,,,,,30.7,50,
2017-12-17T20:17:00.209Z,,,,,30.7,50,38.8
2017-12-17T20:17:10.209Z,,,,,30.7,50,
2017-12-17T20:17:20.209Z,,,,,30.7,50,
2017-12-17T20:17:30.209Z,,,,,30.7,50,
2017-12-17T20:17:40.209Z,,,,,30.7,50,
2017-12-17T20:17:50.209Z,,,,,30.7,50,
2017-12-17T20:18:00.209Z,,,,,30.7,50,
2017-12-17T20:18:10.209Z,,,,,30.7,50,
2017-12-17T20:18:20.209Z,,,,,30.6,50,
2017-12-17T20:18:30.209Z,,,,,30.6,50,
2017-12-17T20:18:40.209Z,,,,,30.6,50,
2017-12-17T20:18:50.209Z,,,,,30.6,50,
2017-12-17T20:19:00.209Z,,,,,30.6,50,
2017-12-17T20:19:10.209Z,,,,,30.6,50,
2017-12-17T20:19:20.209Z,,,,,30.6,50,38.7
2017-12-17T20:19:30.209Z,,,,,30.6,50,
2017-12-17T20:19:40.209Z,,,,,30.6,50,
2017-12-17T20:19:50.209Z,,,,,30.6,50,
2017-12-17T20:20:00.209Z,,,,,30.6,50,
2017-12-17T20:20:10.209Z,,,,,30.6,50,
2017-12-17T20:20:20.209Z,,,,,30.6,50,
2017-12-17T20:20:30.209Z,,,,,30.4,50,
2017-12-17T20:20:40.210Z,,,,,30.4,50,
2017-12-17T20:20:50.211Z,,,,,30.4,50,
2017-12-17T20:21:00.209Z,,0,2,,30.4,50,38.9
2017-12-17T20:21:10.211Z,37,,,,30.4,50,44.3
2017-12-17T20:21:20.209Z,30,,,,30.4,50,39.9
2017-12-17T20:21:30.209Z,29,,,,30.4,50,36.8
2017-12-17T20:21:40.209Z,30,,,,30.4,50,32.8
2017-12-17T20:21:50.209Z,29,,,,30.4,50,31.7
2017-12-17T20:22:00.209Z,,,,,30.4,50,31.3
2017-12-17T20:22:10.209Z,30,,,,30.4,50,31.6
2017-12-17T20:22:20.209Z,29,,,,30.4,50,32
2017-12-17T20:22:30.209Z,,,,,30.3,50,32.4
2017-12-17T20:22:40.209Z,,,,,30.3,50,32.5
2017-12-17T20:22:50.209Z,30,,,,30.3,50,32.6
2017-12-17T20:23:00.209Z,29,,,,30.3,50,32.7
2017-12-17T20:23:10.209Z,30,,,,30.3,50,32.9
2017-12-17T20:23:20.210Z,29,,,,30.3,50,33.2
2017-12-17T20:23:30.209Z,,,,,30.3,50,33.5
2017-12-17T20:23:40.209Z,,,,,30.3,50,33.8
2017-12-17T20:23:50.209Z,,,,,30.3,50,34.1
2017-12-17T20:24:00.209Z,,,,,30.3,50,34.3
2017-12-17T20:24:10.209Z,,,,,30.3,50,34.5
2017-12-17T20:24:20.209Z,,,,,30.3,50,34.8
2017-12-17T20:24:30.216Z,,,,,30.3,50,35.1
2017-12-17T20:24:40.209Z,,,,,30.3,50,35.4
2017-12-17T20:24:50.218Z,,,,,30.3,50,35.6
2017-12-17T20:25:00.209Z,,,,,30.2,50,35.9
2017-12-17T20:25:10.209Z,,,,,30.3,50,36.1
2017-12-17T20:25:20.209Z,,,,,30.3,50,36.3
2017-12-17T20:25:30.209Z,,,,,30.2,50,36.5
2017-12-17T20:25:40.209Z,,,,,30.2,50,36.6
2017-12-17T20:25:50.211Z,30,,,,30.2,50,36.8
2017-12-17T20:26:00.209Z,0,0,2,,30.2,50,35.4
2017-12-17T20:26:10.210Z,,,,,30.2,50,33.2
2017-12-17T20:26:20.209Z,,,,,30.2,50,32.3
2017-12-17T20:26:30.209Z,,,,,30.2,50,32.1
2017-12-17T20:26:40.209Z,,,,,30.2,50,32
2017-12-17T20:26:50.209Z,,,,,30.2,50,31.9
2017-12-17T20:27:00.209Z,,,,,30.2,50,
2017-12-17T20:27:10.209Z,,,,,30.2,50,
2017-12-17T20:27:20.210Z,,,,,30.2,50,31.8
2017-12-17T20:27:30.211Z,,,,,30.2,50,31.7
2017-12-17T20:27:40.209Z,,,,,30.2,50,31.6
2017-12-17T20:27:50.242Z,,,,,30.2,50,
2017-12-17T20:28:00.209Z,,,,,30.2,50,
2017-12-17T20:28:10.209Z,,,,,30.2,50,
2017-12-17T20:28:20.211Z,,,,,30.2,50,
2017-12-17T20:28:30.209Z,,,,,30.2,50,
2017-12-17T20:28:40.209Z,,,,,30.2,50,
2017-12-17T20:28:50.209Z,,,,,30.2,50,
2017-12-17T20:29:00.209Z,,,,,30.2,50,
2017-12-17T20:29:10.209Z,,,,,30.2,50,
2017-12-17T20:29:20.209Z,,,,,30.2,50,
2017-12-17T20:29:30.209Z,,,,,30.2,50,
2017-12-17T20:29:40.215Z,,,,,30.1,50,
2017-12-17T20:29:50.209Z,,,,,30.1,50,
2017-12-17T20:30:00.209Z,,,,,30.1,50,
2017-12-17T20:30:10.209Z,,,,,30.1,50,
2017-12-17T20:30:20.209Z,,,,,30.1,50,
2017-12-17T20:30:30.209Z,,,,,30.1,50,
2017-12-17T20:30:40.209Z,,,,,30.1,50,
2017-12-17T20:30:50.209Z,,,,,30.1,50,
2017-12-17T20:31:00.209Z,,,,,30.1,50,
2017-12-17T20:31:10.209Z,,,,,30.1,50,
2017-12-17T20:31:20.209Z,,,,,30.1,50,31.7
2017-12-17T20:31:30.209Z,,,,,30.1,50,
2017-12-17T20:31:40.208Z,,,,,30.1,50,
2017-12-17T20:31:50.209Z,,,,,30.1,50,
2017-12-17T20:32:00.209Z,,,,,30.1,50,
2017-12-17T20:32:10.209Z,,,,,30.1,50,
2017-12-17T20:32:20.209Z,,,,,30.1,50,
2017-12-17T20:32:30.208Z,,,,,30,50,31.8
2017-12-17T20:32:40.209Z,,,,,30,50,
2017-12-17T20:32:50.209Z,,,,,30,50,
2017-12-17T20:33:00.209Z,,,,,30,50,31.9
2017-12-17T20:33:10.208Z,,,,,30,50,
2017-12-17T20:33:20.210Z,,,,,30,50,32
