Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow,PrimT,ChActive
2018-02-05T06:36:28.770Z,,,,,,38.9,
2018-02-05T06:36:38.764Z,30.4,,,50,,,
2018-02-05T06:36:48.787Z,30.4,,,50,,,
2018-02-05T06:37:08.767Z,30.4,,,50,,,
2018-02-05T06:37:18.767Z,30.3,,,50,,,
2018-02-05T06:37:38.763Z,30.3,,,50,,,
2018-02-05T06:37:48.764Z,30.3,,,50,,,
2018-02-05T06:38:08.764Z,30.3,,,50,,38.8,
2018-02-05T06:38:18.764Z,30.3,,,50,,,
2018-02-05T06:38:38.764Z,30.3,,0,50,42,41.4,2
2018-02-05T06:38:48.764Z,30.3,,,50,29,44.7,
2018-02-05T06:38:58.764Z,30.3,,,50,29,40.6,
2018-02-05T06:39:08.769Z,30.3,,,50,30,38.5,
2018-02-05T06:39:18.764Z,30.3,,,50,29,36.3,
2018-02-05T06:39:28.765Z,30.3,,,50,,35.6,
2018-02-05T06:39:38.766Z,30.3,,,50,,35.8,
2018-02-05T06:39:48.788Z,,,,,30,36.4,
2018-02-05T06:39:58.764Z,30.3,,,50,29,36.8,
2018-02-05T06:40:08.770Z,,,,,30,37.2,
2018-02-05T06:40:18.764Z,30.3,,,50,29,37.3,
2018-02-05T06:40:28.764Z,30.2,,,50,,,
2018-02-05T06:40:38.764Z,,,,,,37.6,
2018-02-05T06:40:48.764Z,30.3,,,50,,37.8,
2018-02-05T06:40:58.764Z,30.2,,,50,30,38.1,
2018-02-05T06:41:08.763Z,30.2,,,50,29,38.3,
2018-02-05T06:41:18.764Z,30.2,,,50,,,
2018-02-05T06:41:28.771Z,,,,,,38.8,
2018-02-05T06:41:38.764Z,30.2,,,50,,,
2018-02-05T06:41:48.764Z,,,,,29,39.3,
2018-02-05T06:41:58.763Z,30.2,,,50,,39.5,
2018-02-05T06:42:08.776Z,30.2,,,50,,,
2018-02-05T06:42:18.788Z,,,,,29,39.8,
2018-02-05T06:42:28.772Z,30.2,,,50,,40,
2018-02-05T06:42:38.764Z,30.2,,,50,,,
2018-02-05T06:42:48.788Z,30.2,,,50,,40.1,
2018-02-05T06:42:58.777Z,,,,,,40.4,
2018-02-05T06:43:08.764Z,30.2,,0,50,0,39.7,2
2018-02-05T06:43:18.865Z,30.2,,,50,,37.2,
2018-02-05T06:43:28.775Z,30.3,,,50,,36,
2018-02-05T06:43:38.766Z,30.2,,,50,,35.6,
2018-02-05T06:43:48.763Z,30.3,,,50,,35.5,
2018-02-05T06:43:59.089Z,30.3,,,50,,,
2018-02-05T06:44:08.801Z,30.3,,,50,,,
2018-02-05T06:44:28.785Z,30.3,,,50,,35.4,
2018-02-05T06:44:38.797Z,30.3,,,50,,,
2018-02-05T06:44:48.764Z,30.3,,,50,,35.3,
2018-02-05T06:44:58.763Z,,,,,,35.1,
2018-02-05T06:45:08.764Z,30.3,,,50,,34.9,
2018-02-05T06:45:18.803Z,30.3,,,50,,,
2018-02-05T06:45:28.852Z,,,,,,34.9,
2018-02-05T06:45:38.851Z,30.3,,,50,,,
2018-02-05T06:45:48.818Z,30.3,,,50,,,
2018-02-05T06:45:58.772Z,,,,,,34.8,
2018-02-05T06:46:08.763Z,30.3,,,50,,,
2018-02-05T06:46:18.782Z,30.3,,,50,,,
2018-02-05T06:46:28.767Z,30.3,,,50,,,
2018-02-05T06:46:38.780Z,30.3,,,50,,,
2018-02-05T06:46:48.764Z,30.3,,,50,,,
2018-02-05T06:47:08.783Z,30.2,59,0,50,0,34.8,2
2018-02-05T06:47:18.764Z,30.2,,,50,,,
2018-02-05T06:47:38.765Z,30.2,,,50,,,
2018-02-05T06:47:48.764Z,30.2,,,50,,,
2018-02-05T06:48:08.763Z,30.2,,,50,,,
2018-02-05T06:48:18.764Z,30.2,,,50,,,
2018-02-05T06:48:38.764Z,30.2,,,50,,,
2018-02-05T06:48:48.764Z,30.2,,,50,,,
2018-02-05T06:49:08.765Z,30.2,,,50,,,
2018-02-05T06:49:18.862Z,30.2,,,50,,,
2018-02-05T06:49:38.764Z,30.2,,,50,,,
2018-02-05T06:49:48.764Z,,,,,,34.9,
2018-02-05T06:49:58.763Z,30.2,,,50,,,
2018-02-05T06:50:08.763Z,30.2,,,50,,,
2018-02-05T06:50:18.766Z,30.2,,,50,,,
2018-02-05T06:50:28.805Z,,,,,,35.1,
2018-02-05T06:50:38.763Z,30.2,,,50,,,
2018-02-05T06:50:48.814Z,30.2,,,50,,,
2018-02-05T06:51:08.784Z,30.2,,,50,,,
2018-02-05T06:51:28.768Z,30.1,,,50,,,
2018-02-05T06:51:38.764Z,30.1,,,50,,,
2018-02-05T06:51:58.842Z,30.1,,,50,,35.2,
2018-02-05T06:52:08.771Z,30.1,,,50,,,
2018-02-05T06:52:28.810Z,30.1,,,50,,,
2018-02-05T06:52:38.774Z,30.1,,,50,,,
2018-02-05T06:52:48.769Z,30.1,,,50,,,
2018-02-05T06:53:08.830Z,30.1,,,50,,,
2018-02-05T06:53:28.827Z,30.1,,,50,,,
2018-02-05T06:53:38.763Z,30.1,,,50,,,
2018-02-05T06:53:58.793Z,30.1,,,50,,,
2018-02-05T06:54:08.829Z,30.1,,,50,,,
2018-02-05T06:54:28.774Z,30,,,50,,35.2,
2018-02-05T06:54:38.764Z,30,,,50,,,
2018-02-05T06:54:48.763Z,30,,,50,,35.1,
2018-02-05T06:54:58.767Z,30,,,50,,,
2018-02-05T06:55:08.845Z,30,,,50,,,
2018-02-05T06:55:18.763Z,30,,,50,,,
2018-02-05T06:55:28.763Z,30,,,50,,,
2018-02-05T06:55:38.777Z,30,,,50,,,
2018-02-05T06:55:48.764Z,30,,,50,,,
2018-02-05T06:55:58.763Z,30,,,50,,,
2018-02-05T06:56:08.763Z,30,,0,50,42,37.6,2
2018-02-05T06:56:18.763Z,30,,,50,34,41.2,
2018-02-05T06:56:28.803Z,30,,,50,29,39.9,
2018-02-05T06:56:38.763Z,30,,,50,29,38.9,
2018-02-05T06:56:48.841Z,30,,,50,,36.9,
2018-02-05T06:56:58.763Z,30,,,50,30,36.8,
2018-02-05T06:57:08.763Z,,,,,,36.5,
2018-02-05T06:57:18.763Z,30,,,50,29,37.1,
2018-02-05T06:57:28.763Z,29.8,,,50,30,37.3,
2018-02-05T06:57:38.763Z,,,,,29,37.6,
2018-02-05T06:57:48.765Z,29.8,,,50,,38,
2018-02-05T06:57:58.763Z,29.8,,,50,30,,
2018-02-05T06:58:08.774Z,,,,,29,38.2,
2018-02-05T06:58:18.763Z,29.8,,,50,,38.4,
2018-02-05T06:58:28.786Z,29.8,,,50,,,
2018-02-05T06:58:38.872Z,,,,,,38.6,
2018-02-05T06:58:48.763Z,29.8,,,50,,39.1,
2018-02-05T06:58:58.763Z,29.8,,,50,,,
2018-02-05T06:59:08.763Z,29.8,,0,50,0,39.1,2
2018-02-05T06:59:18.763Z,29.8,,,50,,36.7,
2018-02-05T06:59:28.865Z,29.8,,,50,,34.9,
2018-02-05T06:59:38.763Z,29.8,,,50,,34.6,
2018-02-05T06:59:48.763Z,29.8,,,50,,34.4,
2018-02-05T06:59:58.762Z,29.8,,,50,,,
2018-02-05T07:00:08.764Z,,,,,,34.3,
2018-02-05T07:00:18.763Z,29.8,,,50,,,
2018-02-05T07:00:28.763Z,29.8,,,50,,,
2018-02-05T07:00:48.764Z,29.8,,,50,,34.2,
2018-02-05T07:00:58.764Z,29.8,,,50,,34.1,
2018-02-05T07:01:08.770Z,29.8,,,50,,33.9,
2018-02-05T07:01:18.763Z,29.8,,,50,,,
2018-02-05T07:01:28.763Z,29.8,,,50,,34,
2018-02-05T07:01:38.778Z,29.8,,,50,,33.9,
2018-02-05T07:01:48.766Z,29.8,,,50,,,
2018-02-05T07:01:58.768Z,29.8,,,50,,,
2018-02-05T07:02:08.763Z,29.8,,,50,,33.8,
2018-02-05T07:02:18.768Z,29.8,,,50,,,
2018-02-05T07:02:28.764Z,29.8,,,50,,,
2018-02-05T07:02:38.763Z,29.8,,0,50,43,35.8,2
2018-02-05T07:02:48.763Z,29.8,,,50,33,41,
2018-02-05T07:02:58.763Z,29.8,,,50,29,40.9,
2018-02-05T07:03:08.763Z,29.8,,,50,,40.4,
2018-02-05T07:03:18.763Z,29.8,,,50,29,39.9,
2018-02-05T07:03:28.763Z,29.8,,,50,,39.7,
2018-02-05T07:03:38.768Z,29.8,,,50,,39.5,
2018-02-05T07:03:48.763Z,29.8,,0,50,0,38.9,2
2018-02-05T07:03:58.769Z,29.8,,,50,,36.9,
2018-02-05T07:04:08.765Z,29.8,,,50,,35.8,
2018-02-05T07:04:18.763Z,29.8,,,50,,34.9,
2018-02-05T07:04:28.764Z,29.8,,,50,,34.7,
2018-02-05T07:04:38.762Z,29.8,,,50,,,
2018-02-05T07:04:48.763Z,29.8,,,50,,,
2018-02-05T07:04:58.764Z,29.8,,,50,,,
2018-02-05T07:05:08.795Z,29.8,,,50,,,
2018-02-05T07:05:18.765Z,29.8,,,50,,34.6,
2018-02-05T07:05:28.767Z,29.8,,,50,,34.5,
2018-02-05T07:05:38.765Z,29.8,,,50,,34.4,
2018-02-05T07:05:48.802Z,29.8,,,50,,34.3,
2018-02-05T07:05:58.766Z,29.8,,,50,,,
2018-02-05T07:06:08.767Z,29.8,,,50,,,
2018-02-05T07:06:18.775Z,29.8,,,50,,34.2,
2018-02-05T07:06:28.763Z,29.8,,,50,,,
2018-02-05T07:06:38.853Z,29.8,,,50,,,
2018-02-05T07:06:48.840Z,29.8,,,50,,34.1,
2018-02-05T07:06:58.884Z,29.8,,,50,,,
2018-02-05T07:07:08.770Z,29.8,,,50,,,
2018-02-05T07:07:18.767Z,29.8,,,50,,,
2018-02-05T07:07:28.767Z,29.8,,,50,,,
2018-02-05T07:07:38.822Z,29.8,,,50,,34,
2018-02-05T07:07:48.794Z,29.8,,,50,,,
2018-02-05T07:07:58.795Z,29.8,,,50,,34.1,
2018-02-05T07:08:08.762Z,,,,,,34,
2018-02-05T07:08:18.817Z,29.8,,,50,,,
2018-02-05T07:08:28.762Z,29.8,,,50,,,
2018-02-05T07:08:38.768Z,29.8,,,50,,,
2018-02-05T07:08:48.802Z,29.8,,,50,,,
2018-02-05T07:08:58.769Z,29.8,,,50,,,
2018-02-05T07:09:08.762Z,29.8,,,50,,,
2018-02-05T07:09:18.763Z,29.8,,,50,,,
2018-02-05T07:09:28.771Z,29.8,,0,50,45,34.4,2
2018-02-05T07:09:38.786Z,29.8,,,50,32,41,
2018-02-05T07:09:48.781Z,29.8,,,50,30,41.6,
2018-02-05T07:09:58.763Z,29.8,,,50,29,39.9,
2018-02-05T07:10:08.777Z,29.8,,,50,,39.7,
2018-02-05T07:10:18.774Z,29.8,,,50,29,38.9,
2018-02-05T07:10:28.851Z,29.8,,,50,,38.6,
2018-02-05T07:10:38.775Z,29.8,,0,50,,37.7,2
2018-02-05T07:10:48.772Z,29.8,,,50,,35.5,
2018-02-05T07:10:58.807Z,29.8,,,50,,34.4,
2018-02-05T07:11:08.774Z,29.8,,,50,,34,
2018-02-05T07:11:18.767Z,,,,,,33.9,
2018-02-05T07:11:28.778Z,29.8,,,50,,,
2018-02-05T07:11:38.799Z,29.8,,,50,,,
2018-02-05T07:11:48.773Z,29.8,,,50,,,
2018-02-05T07:12:08.842Z,29.8,,,50,,33.8,
2018-02-05T07:12:18.792Z,29.8,,,50,,,
2018-02-05T07:12:28.780Z,,,,,,33.6,
2018-02-05T07:12:38.765Z,29.8,,,50,,,
2018-02-05T07:12:48.775Z,29.8,,,50,,33.5,
2018-02-05T07:12:58.762Z,29.8,,,50,,,
2018-02-05T07:13:18.763Z,29.8,,,50,,33.4,
2018-02-05T07:13:28.762Z,29.7,,,50,,,
2018-02-05T07:13:38.762Z,29.8,,,50,,,
2018-02-05T07:13:48.834Z,29.8,,,50,,,
2018-02-05T07:14:08.766Z,29.7,,,50,,,
2018-02-05T07:14:18.762Z,29.7,,,50,,,
2018-02-05T07:14:28.784Z,,,,,,33.3,
2018-02-05T07:14:38.762Z,29.7,,,50,,,
2018-02-05T07:14:48.776Z,29.7,,,50,,,
2018-02-05T07:14:58.762Z,29.7,,,50,,,
2018-02-05T07:15:18.762Z,29.7,,,50,,,
2018-02-05T07:15:28.763Z,29.7,,,50,,,
2018-02-05T07:15:48.766Z,29.7,,,50,,,
2018-02-05T07:15:58.764Z,29.7,,,50,,,
2018-02-05T07:16:18.762Z,29.7,,,50,,,
2018-02-05T07:16:28.772Z,29.7,,,50,,,
2018-02-05T07:16:48.762Z,29.7,,,50,,,
2018-02-05T07:16:58.806Z,29.7,,,50,,,
2018-02-05T07:17:08.762Z,,,,,,33.4,
2018-02-05T07:17:18.762Z,29.7,,,50,,,
2018-02-05T07:17:28.829Z,29.7,,,50,,,
2018-02-05T07:17:38.767Z,29.7,,,50,,,
2018-02-05T07:17:48.804Z,29.7,,0,50,44,34.1,2
2018-02-05T07:17:58.777Z,29.6,,,50,33,40.3,
2018-02-05T07:18:08.890Z,29.7,,,50,29,40.9,
2018-02-05T07:18:18.850Z,29.6,,,50,30,39.2,
2018-02-05T07:18:28.831Z,29.6,,,50,29,38.4,
2018-02-05T07:18:38.863Z,,,,,29,37.7,
2018-02-05T07:18:48.787Z,29.6,,,50,,37.5,
2018-02-05T07:18:58.860Z,29.6,,,50,,37.7,
2018-02-05T07:19:08.821Z,,,,,29,38,
2018-02-05T07:19:18.853Z,29.6,,,50,,38.3,
2018-02-05T07:19:28.876Z,29.6,,,50,,,
2018-02-05T07:19:38.852Z,29.6,,,50,,38.6,
2018-02-05T07:19:48.804Z,29.6,,0,50,0,37.6,2
2018-02-05T07:19:58.817Z,29.6,,,50,,35.8,
2018-02-05T07:20:08.762Z,29.6,,,50,,33.9,
2018-02-05T07:20:18.854Z,,,,,,33.8,
2018-02-05T07:20:28.777Z,29.6,,,50,,33.7,
2018-02-05T07:20:38.802Z,29.6,,,50,,,
2018-02-05T07:20:48.808Z,29.6,,,50,,33.6,
2018-02-05T07:20:58.762Z,,,,,,33.5,
2018-02-05T07:21:08.762Z,29.6,,,50,,,
2018-02-05T07:21:18.763Z,29.6,,,50,,,
2018-02-05T07:21:28.774Z,,,,,,33.3,
2018-02-05T07:21:38.762Z,29.6,,,50,,,
2018-02-05T07:21:48.767Z,29.6,,,50,,33.2,
2018-02-05T07:21:58.827Z,29.6,,,50,,,
2018-02-05T07:22:18.763Z,29.6,,,50,,,
2018-02-05T07:22:28.795Z,29.6,,,50,,,
2018-02-05T07:22:38.762Z,29.6,,,50,,33.1,
2018-02-05T07:22:48.765Z,29.6,,,50,,,
2018-02-05T07:23:08.769Z,29.6,,,50,,,
2018-02-05T07:23:18.791Z,29.6,,,50,,,
2018-02-05T07:23:28.763Z,29.6,,0,50,40,36.5,2
2018-02-05T07:23:38.781Z,29.6,,,50,29,41,
2018-02-05T07:23:48.762Z,29.6,,,50,,40.8,
2018-02-05T07:23:58.762Z,29.6,,,50,30,39.6,
2018-02-05T07:24:08.762Z,,,,,29,38.8,
2018-02-05T07:24:18.762Z,29.6,,,50,,,
2018-02-05T07:24:28.762Z,29.6,,,50,,,
2018-02-05T07:24:38.762Z,,,,,30,38.5,
2018-02-05T07:24:48.763Z,29.6,,,50,,38.9,
2018-02-05T07:24:58.762Z,,,,,29,39.2,
2018-02-05T07:25:08.762Z,29.6,,,50,,39.4,
2018-02-05T07:25:18.762Z,29.6,,,50,,,
2018-02-05T07:25:28.762Z,,,,,29,39.8,
2018-02-05T07:25:38.762Z,29.6,,,50,,39.9,
2018-02-05T07:25:48.762Z,29.6,,,50,,40,
2018-02-05T07:25:58.763Z,,,,,30,40.1,
2018-02-05T07:26:08.765Z,29.6,,,50,,40.3,
2018-02-05T07:26:18.762Z,29.6,,,50,,,
2018-02-05T07:26:28.763Z,,,,,29,40.5,
2018-02-05T07:26:38.762Z,29.6,,,50,,40.6,
2018-02-05T07:26:48.775Z,29.6,,,50,,40.7,
2018-02-05T07:26:58.796Z,29.6,,,50,,,
2018-02-05T07:27:08.765Z,29.6,,,50,,41,
2018-02-05T07:27:18.762Z,,,,,,41.1,
2018-02-05T07:27:28.776Z,29.6,,,50,,41.2,
2018-02-05T07:27:38.762Z,29.6,,,50,,,
2018-02-05T07:27:48.771Z,29.6,,,50,29,41.5,
2018-02-05T07:27:58.777Z,,,,,30,41.7,
2018-02-05T07:28:08.762Z,29.6,,,50,29,41.8,
2018-02-05T07:28:18.762Z,,,,,,42,
2018-02-05T07:28:28.842Z,29.7,,,50,,42.2,
2018-02-05T07:28:38.763Z,29.7,,,50,,,
2018-02-05T07:28:48.762Z,29.7,,,50,,42.6,
2018-02-05T07:28:58.823Z,,,,,,42.7,
2018-02-05T07:29:08.848Z,29.7,,,50,,42.9,
2018-02-05T07:29:18.870Z,,,,,,43,
2018-02-05T07:29:28.762Z,29.7,,,50,,43.2,
2018-02-05T07:29:38.763Z,29.7,,,50,,,
2018-02-05T07:29:48.769Z,29.7,,,50,,43.5,
2018-02-05T07:29:58.762Z,29.8,,0,50,0,43.7,2
2018-02-05T07:30:08.762Z,29.8,,,50,,40.8,
2018-02-05T07:30:18.762Z,,,,,,39.8,
2018-02-05T07:30:28.762Z,29.8,,,50,,38.9,
2018-02-05T07:30:38.762Z,,,,,,38.6,
2018-02-05T07:30:48.762Z,29.8,,,50,,,
2018-02-05T07:30:58.764Z,29.8,,,50,,,
2018-02-05T07:31:18.764Z,29.8,,,50,,,
2018-02-05T07:31:28.762Z,29.8,,,50,,,
2018-02-05T07:31:38.762Z,,,,,,38.4,
2018-02-05T07:31:48.764Z,29.8,,,50,,38.2,
2018-02-05T07:31:58.799Z,30,,,50,,,
2018-02-05T07:32:08.769Z,,,,,,38.1,
2018-02-05T07:32:18.765Z,30,,,50,,,
2018-02-05T07:32:28.768Z,30,,,50,,,
2018-02-05T07:32:48.771Z,30,,,50,,38,
2018-02-05T07:32:58.764Z,30,,,50,,37.9,
2018-02-05T07:33:18.762Z,30,,,50,,,
2018-02-05T07:33:28.764Z,30,,,50,,,
2018-02-05T07:33:38.762Z,,,,,,37.8,
2018-02-05T07:33:48.762Z,30.1,,,50,,,
2018-02-05T07:33:58.762Z,30.1,,,50,,,
2018-02-05T07:34:18.777Z,30.1,,,50,,,
2018-02-05T07:34:28.762Z,30.1,,,50,,,
2018-02-05T07:34:48.768Z,30.1,,,50,,,
2018-02-05T07:34:58.887Z,30.1,,,50,,,
2018-02-05T07:35:18.770Z,30.1,,,50,,,
2018-02-05T07:35:28.803Z,30.1,,,50,,,
2018-02-05T07:35:48.762Z,30.1,,,50,,,
2018-02-05T07:35:58.764Z,30.1,,,50,,,
2018-02-05T07:36:08.761Z,,,,,,37.9,
2018-02-05T07:36:18.762Z,30.1,,,50,,,
2018-02-05T07:36:28.762Z,30.1,,,50,,37.9,
2018-02-05T07:36:38.770Z,,,,,,38,
2018-02-05T07:36:48.762Z,30.1,,,50,,,
2018-02-05T07:36:58.762Z,30.1,,,50,,,
2018-02-05T07:37:08.815Z,,,,,,38.1,
2018-02-05T07:37:18.762Z,30.1,,,50,,,
2018-02-05T07:37:28.762Z,30.1,,,50,,,
2018-02-05T07:37:48.762Z,30.1,,,50,,,
2018-02-05T07:37:58.864Z,30.1,,,50,,,
2018-02-05T07:38:08.762Z,,,,,,38.2,
2018-02-05T07:38:18.782Z,30.2,,,50,,,
2018-02-05T07:38:28.762Z,30.1,,,50,,,
2018-02-05T07:38:48.762Z,30.1,,,50,,,
2018-02-05T07:38:58.762Z,30.1,,,50,,,
2018-02-05T07:39:18.775Z,30.2,,,50,,,
2018-02-05T07:39:28.848Z,30.2,,,50,,,
2018-02-05T07:39:48.765Z,30.2,,,50,,,
2018-02-05T07:39:58.762Z,30.2,,,50,,,
2018-02-05T07:40:18.761Z,30.2,,,50,,,
2018-02-05T07:40:28.772Z,30.2,,,50,,,
2018-02-05T07:40:48.761Z,30.2,,,50,,,
2018-02-05T07:40:58.763Z,30.2,,,50,,,
2018-02-05T07:41:08.815Z,,,,,,38.1,
2018-02-05T07:41:18.782Z,30.1,,,50,,,
2018-02-05T07:41:28.857Z,30.2,,,50,,,
2018-02-05T07:41:48.762Z,30.2,,,50,,,
2018-02-05T07:41:58.850Z,30.1,,,50,,,
2018-02-05T07:42:18.846Z,30.2,,,50,,,
2018-02-05T07:42:28.817Z,30.1,,,50,,,
2018-02-05T07:42:38.794Z,30.1,5,0,50,,38,0
2018-02-05T07:42:48.793Z,30.1,59,0,50,,,2
2018-02-05T07:43:08.762Z,30.1,,,50,,,
2018-02-05T07:43:18.762Z,30.1,,,50,,,
2018-02-05T07:43:38.761Z,30.1,,,50,,,
2018-02-05T07:43:48.762Z,30.1,5,0,50,,37.9,0
2018-02-05T07:44:08.762Z,30.1,,,50,,,
2018-02-05T07:44:18.762Z,,59,0,,,,2
2018-02-05T07:44:28.762Z,30.1,,,50,,,
2018-02-05T07:44:38.761Z,,5,0,,,,0
2018-02-05T07:44:48.812Z,30.1,,,50,,,
2018-02-05T07:44:58.762Z,,59,0,,,,2
2018-02-05T07:45:08.778Z,30.1,,,50,,37.8,
2018-02-05T07:45:18.771Z,30.1,,,50,,,
2018-02-05T07:45:38.794Z,30.1,,,50,,,
2018-02-05T07:45:48.787Z,30.1,,,50,,,
2018-02-05T07:45:58.765Z,30.1,,,50,,,
2018-02-05T07:46:18.761Z,30.1,,,50,,,
2018-02-05T07:46:28.775Z,30.1,,,50,,,
2018-02-05T07:46:38.762Z,,,,,,37.7,
2018-02-05T07:46:48.762Z,30.1,,,50,,,
2018-02-05T07:46:58.764Z,30.1,,,50,,,
2018-02-05T07:47:08.762Z,,59,0,,0,37.7,2
2018-02-05T07:47:18.761Z,30.1,,,50,,,
2018-02-05T07:47:28.762Z,30.1,,,50,,,
2018-02-05T07:47:38.762Z,,,,,,37.6,
2018-02-05T07:47:48.762Z,30,,,50,,,
2018-02-05T07:47:58.762Z,30.1,,,50,,,
2018-02-05T07:48:18.762Z,30,,,50,,,
2018-02-05T07:48:28.763Z,30,,,50,,,
2018-02-05T07:48:48.762Z,30,,,50,,,
2018-02-05T07:48:58.794Z,30,,,50,,,
2018-02-05T07:49:18.761Z,30,,,50,,37.5,
2018-02-05T07:49:28.777Z,30,,,50,,,
2018-02-05T07:49:48.762Z,30,,,50,,,
2018-02-05T07:49:58.767Z,30,,,50,,,
2018-02-05T07:50:18.762Z,30,,,50,,,
2018-02-05T07:50:28.767Z,30,,,50,,,
2018-02-05T07:50:38.764Z,,,,,,37.4,
2018-02-05T07:50:48.796Z,30,,,50,,,
2018-02-05T07:50:58.762Z,30,,,50,,,
2018-02-05T07:51:18.792Z,30,,,50,,,
2018-02-05T07:51:28.762Z,30,,,50,,,
2018-02-05T07:51:48.779Z,30,,,50,,,
2018-02-05T07:51:58.766Z,30,,,50,,,
2018-02-05T07:52:08.836Z,,,,,,37.3,
2018-02-05T07:52:18.762Z,29.8,,,50,,,
2018-02-05T07:52:28.793Z,29.8,,,50,,,
2018-02-05T07:52:48.782Z,29.8,,,50,,,
2018-02-05T07:52:58.785Z,29.8,,,50,,,
2018-02-05T07:53:18.761Z,29.8,,,50,,,
2018-02-05T07:53:28.874Z,29.8,,,50,,,
2018-02-05T07:53:48.902Z,29.8,,,50,,,
2018-02-05T07:53:58.877Z,29.8,,0,50,42,39.6,2
2018-02-05T07:54:08.862Z,29.8,,,50,37,42.4,
2018-02-05T07:54:18.844Z,29.8,,,50,29,40.6,
2018-02-05T07:54:28.763Z,29.8,,,50,30,38.8,
2018-02-05T07:54:38.764Z,29.8,,,50,29,36.6,
2018-02-05T07:54:48.761Z,29.8,,,50,29,35.4,
2018-02-05T07:54:58.762Z,29.8,,,50,,35.1,
2018-02-05T07:55:08.797Z,,,,,,35.5,
2018-02-05T07:55:18.779Z,29.7,,,50,,36,
2018-02-05T07:55:28.803Z,29.7,,,50,,36.4,
2018-02-05T07:55:38.761Z,29.7,,,50,,,
2018-02-05T07:55:48.762Z,29.7,,,50,30,36.7,
2018-02-05T07:55:58.761Z,29.7,,,50,29,36.9,
2018-02-05T07:56:08.821Z,,,,,,37.1,
2018-02-05T07:56:18.762Z,29.7,,,50,,37.4,
2018-02-05T07:56:28.761Z,29.7,,,50,,,
2018-02-05T07:56:38.762Z,29.7,,,50,,37.8,
2018-02-05T07:56:48.762Z,29.7,,,50,,38,
2018-02-05T07:56:58.855Z,,,,,,38.2,
2018-02-05T07:57:08.766Z,29.7,,,50,,38.4,
2018-02-05T07:57:18.762Z,29.7,,,50,,,
2018-02-05T07:57:28.762Z,,,,,30,38.8,
2018-02-05T07:57:38.761Z,29.7,,,50,29,39.1,
2018-02-05T07:57:48.765Z,29.7,,,50,30,39.2,
2018-02-05T07:57:58.770Z,,,,,,39.4,
2018-02-05T07:58:08.769Z,29.7,,,50,29,39.6,
2018-02-05T07:58:18.788Z,29.7,,,50,,,
2018-02-05T07:58:28.776Z,,,,,30,39.8,
2018-02-05T07:58:38.767Z,29.7,,,50,29,40,
2018-02-05T07:58:48.762Z,29.7,,,50,,40.1,
2018-02-05T07:58:58.768Z,29.8,,,50,,,
2018-02-05T07:59:08.761Z,,,,,,40.4,
2018-02-05T07:59:18.767Z,29.7,,,50,,40.6,
2018-02-05T07:59:28.762Z,29.8,,,50,,,
2018-02-05T07:59:38.761Z,29.8,,,50,,40.9,
2018-02-05T07:59:48.762Z,29.8,,,50,29,41,
2018-02-05T07:59:58.764Z,,,,,,41.2,
2018-02-05T08:00:08.761Z,29.8,,,50,,41.3,
2018-02-05T08:00:18.762Z,29.8,,,50,,,
2018-02-05T08:00:28.762Z,,,,,,41.6,
2018-02-05T08:00:38.811Z,29.8,,,50,,41.8,
2018-02-05T08:00:48.761Z,29.8,,,50,30,41.9,
2018-02-05T08:00:58.761Z,,,,,30,42.1,
2018-02-05T08:01:08.762Z,29.8,,,50,29,42.2,
2018-02-05T08:01:18.762Z,29.8,,,50,,,
2018-02-05T08:01:28.775Z,,,,,30,42.6,
2018-02-05T08:01:38.761Z,29.8,,,50,29,42.8,
2018-02-05T08:01:48.762Z,30,,,50,,43,
2018-02-05T08:01:58.777Z,30,,,50,,,
2018-02-05T08:02:08.761Z,,,,,29,43.2,
2018-02-05T08:02:18.762Z,30,,,50,30,43.4,
2018-02-05T08:02:28.763Z,30,,,50,0,43.6,
2018-02-05T08:02:38.769Z,30,,0,50,,41.9,2
2018-02-05T08:02:48.780Z,30,,,50,,40,
2018-02-05T08:02:58.762Z,30,,,50,,38.9,
2018-02-05T08:03:08.762Z,,,,,,38.6,
2018-02-05T08:03:18.761Z,30,,,50,,38.5,
2018-02-05T08:03:28.762Z,30.1,,,50,,,
2018-02-05T08:03:48.762Z,30.1,,,50,,,
2018-02-05T08:03:58.762Z,30.1,,,50,,,
2018-02-05T08:04:08.766Z,,,,,,38.3,
2018-02-05T08:04:18.764Z,30.1,,,50,,38.1,
2018-02-05T08:04:28.764Z,30.1,,,50,,,
2018-02-05T08:04:38.761Z,,,,,,38,
2018-02-05T08:04:48.762Z,30.1,,,50,,,
2018-02-05T08:04:58.766Z,30.1,,,50,,,
2018-02-05T08:05:08.762Z,30.1,,,50,,,
2018-02-05T08:05:18.762Z,,,,,,37.9,
2018-02-05T08:05:28.761Z,30.2,,,50,,37.8,
2018-02-05T08:05:38.783Z,30.2,,,50,,,
2018-02-05T08:05:48.762Z,30.2,,,50,,,
2018-02-05T08:06:08.831Z,30.2,,,50,,,
2018-02-05T08:06:18.761Z,30.2,,,50,,,
2018-02-05T08:06:28.792Z,,,,,,37.7,
2018-02-05T08:06:38.797Z,30.2,,,50,,,
2018-02-05T08:06:48.761Z,30.2,,,50,,,
2018-02-05T08:06:58.761Z,30.2,,,50,,,
