Time,HwTOutlet,HwTSet,ActPow,PrimTSet,ChActive,PrimT,HwActive
2017-11-19T17:46:33.356Z,32.6,52,,,,,
2017-11-19T17:46:53.356Z,32.5,52,,,,,
2017-11-19T17:47:03.436Z,32.4,52,,,,,
2017-11-19T17:47:23.363Z,32.4,52,,58,1,,0
2017-11-19T17:47:43.356Z,32.4,52,,5,0,,0
2017-11-19T17:47:53.356Z,32.3,52,,,,,
2017-11-19T17:48:03.437Z,32.3,52,,58,1,35.6,0
2017-11-19T17:48:13.356Z,,,,5,0,,0
2017-11-19T17:48:23.362Z,32.2,52,,,,,
2017-11-19T17:48:33.360Z,32.2,52,,,,,
2017-11-19T17:48:53.356Z,32.1,52,,,,,
2017-11-19T17:49:03.436Z,32.1,52,,,,,
2017-11-19T17:49:13.364Z,32,52,,,,,
2017-11-19T17:49:33.356Z,32,52,,,,,
2017-11-19T17:49:43.357Z,,,,,,35.5,
2017-11-19T17:49:53.356Z,32,52,,,,,
2017-11-19T17:50:03.436Z,31.9,52,,,,,
2017-11-19T17:50:13.356Z,31.9,52,,,,,
2017-11-19T17:50:33.361Z,31.8,52,,,,,
2017-11-19T17:50:53.356Z,31.8,52,,,,,
2017-11-19T17:51:03.436Z,31.6,52,,,,,
2017-11-19T17:51:13.356Z,31.6,52,,,,,
2017-11-19T17:51:33.356Z,31.5,52,,,,,
2017-11-19T17:51:43.356Z,,,,,,35.4,
2017-11-19T17:51:53.356Z,31.5,52,,,,,
2017-11-19T17:52:03.487Z,31.5,52,,,,,
2017-11-19T17:52:13.358Z,31.4,52,,,,,
2017-11-19T17:52:23.360Z,31.4,52,,,,,
2017-11-19T17:52:33.356Z,31.4,52,,,,,
2017-11-19T17:52:53.403Z,31.4,52,,,,,
2017-11-19T17:53:03.496Z,31.3,52,,,,,
2017-11-19T17:53:13.381Z,,,,58,1,,0
2017-11-19T17:53:23.360Z,31.2,52,,5,0,,0
2017-11-19T17:53:43.356Z,31.2,52,,,,,
2017-11-19T17:53:53.356Z,,,,58,1,,0
2017-11-19T17:54:03.439Z,31,52,,,,35.3,
2017-11-19T17:54:13.356Z,31,52,,,,,
2017-11-19T17:54:23.359Z,31,52,,,,,
2017-11-19T17:54:33.356Z,31,52,,,,,
2017-11-19T17:54:53.356Z,31,52,,,,,
2017-11-19T17:55:03.436Z,30.9,52,,,,,
2017-11-19T17:55:13.358Z,30.9,52,,,,,
2017-11-19T17:55:23.415Z,30.9,52,,,,,
2017-11-19T17:55:33.356Z,30.8,52,,,,,
2017-11-19T17:55:53.356Z,30.8,52,,,,,
2017-11-19T17:56:03.436Z,30.8,52,,,,,
2017-11-19T17:56:13.356Z,30.8,52,,,,,
2017-11-19T17:56:33.356Z,30.7,52,,,,,
2017-11-19T17:56:43.356Z,,,,,,35.2,
2017-11-19T17:56:53.356Z,30.7,52,,,,,
2017-11-19T17:57:03.436Z,30.6,52,,,,,
2017-11-19T17:57:13.356Z,30.6,52,,,,,
2017-11-19T17:57:33.357Z,30.6,52,,,,,
2017-11-19T17:57:53.372Z,30.4,52,,,,,
2017-11-19T17:58:03.437Z,30.4,52,44,,1,36.2,0
2017-11-19T17:58:13.358Z,,,35,,,41.1,
2017-11-19T17:58:23.358Z,30.4,52,32,,,41.3,
2017-11-19T17:58:33.356Z,30.3,52,30,,,38.6,
2017-11-19T17:58:43.356Z,,,30,,,35.9,
2017-11-19T17:58:53.356Z,30.3,52,29,,,34.7,
2017-11-19T17:59:03.436Z,30.3,52,29,,,32.1,
2017-11-19T17:59:13.356Z,30.3,52,,,,31.9,
2017-11-19T17:59:23.356Z,30.2,52,,,,32,
2017-11-19T17:59:33.356Z,,,,,,32.3,
2017-11-19T17:59:43.370Z,30.2,52,,,,,
2017-11-19T17:59:53.356Z,30.2,52,,,,32.7,
2017-11-19T18:00:03.438Z,30.2,52,30,,,33.3,
2017-11-19T18:00:13.356Z,30.2,52,,,,33.4,
2017-11-19T18:00:23.367Z,30.1,52,29,,,33.6,
2017-11-19T18:00:33.356Z,30.1,52,,,,33.8,
2017-11-19T18:00:53.356Z,30.1,52,30,,,34,
2017-11-19T18:01:03.437Z,30.1,52,29,,,34.5,
2017-11-19T18:01:13.356Z,30.1,52,30,,,34.7,
2017-11-19T18:01:23.355Z,30,52,29,,,34.9,
2017-11-19T18:01:33.356Z,,,,,,35.2,
2017-11-19T18:01:43.356Z,30,52,,,,,
2017-11-19T18:01:53.356Z,30,52,,,,35.4,
2017-11-19T18:02:03.436Z,30,52,30,,,36,
2017-11-19T18:02:13.356Z,30,52,,,,,
2017-11-19T18:02:23.360Z,30,52,,,,36.2,
2017-11-19T18:02:33.357Z,29.8,52,,,,,
2017-11-19T18:02:43.356Z,,,,,,36.4,
2017-11-19T18:02:53.356Z,29.8,52,29,,,36.6,
2017-11-19T18:03:03.446Z,29.8,52,30,,,37.1,
2017-11-19T18:03:13.356Z,29.8,52,29,,,37.2,
2017-11-19T18:03:23.356Z,29.8,52,30,,,37.3,
2017-11-19T18:03:33.356Z,29.8,52,,,,,
2017-11-19T18:03:43.356Z,,,,,,37.5,
2017-11-19T18:03:53.356Z,29.8,52,29,,,37.8,
2017-11-19T18:04:03.439Z,29.8,52,,,,38.2,
2017-11-19T18:04:13.356Z,29.7,52,,,1,38.3,0
2017-11-19T18:04:23.356Z,,,,,,37.2,
2017-11-19T18:04:33.355Z,29.7,52,,,,36.7,
2017-11-19T18:04:43.356Z,,,,,,34.8,
2017-11-19T18:04:53.356Z,29.7,52,,,,33.9,
2017-11-19T18:05:03.436Z,29.7,52,,,,33.6,
2017-11-19T18:05:13.356Z,29.7,52,,,,33.5,
2017-11-19T18:05:23.355Z,29.7,52,,,,,
2017-11-19T18:05:43.356Z,29.7,52,,,,,
2017-11-19T18:06:03.436Z,29.7,52,,,,33.4,
2017-11-19T18:06:13.357Z,,,,,,33.2,
2017-11-19T18:06:23.355Z,29.7,52,,,,,
2017-11-19T18:06:33.356Z,29.7,52,,,,,
2017-11-19T18:06:53.355Z,29.7,52,,,,,
2017-11-19T18:07:03.517Z,29.7,52,,,,,
2017-11-19T18:07:13.356Z,29.7,52,,,,33.1,
2017-11-19T18:07:23.356Z,29.6,52,,,,,
2017-11-19T18:07:43.356Z,29.6,52,,,,,
2017-11-19T18:08:03.436Z,29.6,52,,,,,
2017-11-19T18:08:13.355Z,29.6,52,,,,,
2017-11-19T18:08:33.360Z,29.6,52,,,,,
2017-11-19T18:08:53.356Z,29.6,52,,,,,
2017-11-19T18:09:03.436Z,29.6,52,,,,,
2017-11-19T18:09:13.356Z,29.6,52,,,,,
2017-11-19T18:09:23.355Z,,,,5,0,,0
2017-11-19T18:09:43.359Z,29.6,52,,58,1,,0
2017-11-19T18:09:53.356Z,29.6,52,,,,,
2017-11-19T18:10:03.446Z,29.5,52,,5,0,,0
2017-11-19T18:10:13.356Z,,,,58,1,,0
2017-11-19T18:10:23.355Z,29.5,52,,,,,
2017-11-19T18:10:33.356Z,29.5,52,,,,,
2017-11-19T18:10:43.365Z,,,,,,33.2,
2017-11-19T18:10:53.356Z,29.5,52,,,,,
2017-11-19T18:11:03.446Z,29.5,52,,,,,
2017-11-19T18:11:13.355Z,29.5,52,,,,,
2017-11-19T18:11:23.356Z,29.5,52,,,,33.3,
2017-11-19T18:11:33.355Z,29.5,52,,,,,
2017-11-19T18:11:53.358Z,29.5,52,,,,,
2017-11-19T18:12:03.436Z,29.5,52,,,,,
2017-11-19T18:12:13.358Z,29.5,52,,,,,
2017-11-19T18:12:23.356Z,,,,,,33.4,
2017-11-19T18:12:33.368Z,29.5,52,,,,,
2017-11-19T18:12:53.358Z,29.3,52,,,,,
2017-11-19T18:13:03.446Z,29.3,52,,,,,
2017-11-19T18:13:13.356Z,29.3,52,,,,,
2017-11-19T18:13:23.356Z,29.3,52,,,,33.5,
2017-11-19T18:13:33.355Z,29.3,52,,,,,
2017-11-19T18:13:53.356Z,29.3,52,,,,,
2017-11-19T18:14:03.437Z,29.3,52,,,,,
2017-11-19T18:14:13.356Z,29.3,52,,,,,
2017-11-19T18:14:23.356Z,29.3,52,,,,,
2017-11-19T18:14:33.355Z,29.3,52,,,,,
2017-11-19T18:14:53.356Z,29.2,52,,,,,
2017-11-19T18:15:03.435Z,29.2,52,,,,,
2017-11-19T18:15:13.356Z,29.2,52,,5,0,,0
2017-11-19T18:15:23.355Z,,,,58,1,,0
2017-11-19T18:15:43.355Z,29.2,52,,5,0,,0
2017-11-19T18:15:53.355Z,29.2,52,,58,1,,0
2017-11-19T18:16:03.436Z,29.2,52,,,,,
2017-11-19T18:16:13.356Z,29.2,52,,5,0,,0
2017-11-19T18:16:23.390Z,29.2,52,,,,,
2017-11-19T18:16:33.355Z,29.2,52,,,,,
2017-11-19T18:16:53.356Z,29.2,52,,,,,
2017-11-19T18:17:03.446Z,29.2,52,,,,,
2017-11-19T18:17:13.383Z,29.1,52,,,,,
2017-11-19T18:17:33.355Z,29.1,52,,,,,
2017-11-19T18:17:53.356Z,29.1,52,,,,,
2017-11-19T18:18:03.436Z,29.1,52,,,,,
2017-11-19T18:18:13.355Z,29.1,52,,,,,
2017-11-19T18:18:23.356Z,,,,,,33.4,
2017-11-19T18:18:33.356Z,29.1,52,,,,,
2017-11-19T18:18:53.460Z,29.1,52,,,,,
2017-11-19T18:19:03.396Z,29.1,52,,,,,
2017-11-19T18:19:13.356Z,29,52,,,,,
2017-11-19T18:19:23.355Z,29,52,,,,,
2017-11-19T18:19:33.355Z,29,52,,,,,
2017-11-19T18:19:53.356Z,29,52,,,,,
2017-11-19T18:20:03.438Z,29,52,,,,,
2017-11-19T18:20:13.360Z,29,52,,,,,
2017-11-19T18:20:23.355Z,29,52,,,,,
2017-11-19T18:20:33.355Z,29,52,,,,,
2017-11-19T18:20:53.355Z,29,52,,,,,
2017-11-19T18:21:03.436Z,29,52,,,,33.3,
2017-11-19T18:21:13.355Z,29,52,,,,,
2017-11-19T18:21:33.356Z,28.9,52,,,,,
2017-11-19T18:21:53.355Z,28.9,52,,,,,
2017-11-19T18:22:03.435Z,28.9,52,,,,,
2017-11-19T18:22:13.355Z,28.9,52,,,,,
2017-11-19T18:22:33.357Z,28.9,52,,,,,
2017-11-19T18:22:53.356Z,28.9,52,,,,,
2017-11-19T18:23:03.435Z,28.9,52,,,,33.2,
2017-11-19T18:23:13.356Z,28.9,52,,,,,
2017-11-19T18:23:33.355Z,28.9,52,,,,,
2017-11-19T18:23:53.356Z,28.7,52,,,,,
2017-11-19T18:24:03.436Z,28.7,52,,,,,
2017-11-19T18:24:13.356Z,28.7,52,,,,,
2017-11-19T18:24:23.356Z,28.7,52,,,,,
2017-11-19T18:24:43.355Z,28.7,52,,,,,
2017-11-19T18:24:53.356Z,,,,58,1,,0
2017-11-19T18:25:03.435Z,28.7,52,,5,0,33.1,0
2017-11-19T18:25:13.355Z,28.7,52,,,,,
2017-11-19T18:25:23.356Z,,,,58,1,,0
2017-11-19T18:25:33.356Z,28.7,52,,,,,
2017-11-19T18:25:53.355Z,28.7,52,,,,,
2017-11-19T18:26:03.436Z,28.6,52,,,,,
2017-11-19T18:26:13.356Z,28.6,52,,,,,
2017-11-19T18:26:33.355Z,28.6,52,,,,,
2017-11-19T18:26:43.356Z,28.6,52,,,,,
2017-11-19T18:26:53.356Z,28.6,52,,,,,
2017-11-19T18:27:03.436Z,28.6,52,,,,32.9,
2017-11-19T18:27:13.355Z,,,,,,33.1,
2017-11-19T18:27:23.355Z,,,,,,32.9,
2017-11-19T18:27:33.356Z,28.6,52,,,,,
2017-11-19T18:27:43.357Z,,,,,,33.1,
2017-11-19T18:27:53.356Z,,,,,,32.9,
2017-11-19T18:28:03.435Z,28.6,52,,,,,
2017-11-19T18:28:13.355Z,28.6,52,,,,,
2017-11-19T18:28:23.355Z,28.5,52,,,,,
2017-11-19T18:28:33.355Z,28.5,52,,,,,
2017-11-19T18:28:53.355Z,28.5,52,,,,,
2017-11-19T18:29:03.435Z,28.5,52,,,,,
2017-11-19T18:29:13.355Z,28.5,52,,,,,
2017-11-19T18:29:33.355Z,28.5,52,,,,,
2017-11-19T18:29:53.357Z,28.5,52,,,,,
2017-11-19T18:30:03.436Z,28.5,52,,,,32.9,
2017-11-19T18:30:13.356Z,28.5,52,,,,32.8,
2017-11-19T18:30:23.356Z,28.4,52,,,,,
2017-11-19T18:30:33.356Z,28.4,52,,,,,
2017-11-19T18:30:53.356Z,28.4,52,,,,,
2017-11-19T18:31:03.435Z,28.4,52,,,,,
2017-11-19T18:31:13.355Z,28.4,52,,,,,
2017-11-19T18:31:33.355Z,28.4,52,,,,,
2017-11-19T18:31:53.355Z,28.4,52,,,,,
2017-11-19T18:32:03.436Z,28.4,52,,,,,
2017-11-19T18:32:13.355Z,28.4,52,,,,,
2017-11-19T18:32:23.355Z,28.4,52,,,,,
2017-11-19T18:32:33.355Z,28.4,52,,,,,
2017-11-19T18:32:53.355Z,28.4,52,,,,,
2017-11-19T18:33:03.435Z,28.3,52,,,,,
2017-11-19T18:33:13.355Z,28.3,52,,,,,
2017-11-19T18:33:23.355Z,,,,,,32.7,
2017-11-19T18:33:33.355Z,28.3,52,,,,,
2017-11-19T18:33:53.359Z,28.3,52,,,,,
2017-11-19T18:34:03.448Z,28.3,52,45,,1,33.1,0
2017-11-19T18:34:13.355Z,,,34,,,38.9,
2017-11-19T18:34:23.355Z,28.3,52,,,,,
2017-11-19T18:34:33.355Z,,,29,,,37.2,
2017-11-19T18:34:43.355Z,28.1,52,30,,,36.7,
2017-11-19T18:34:53.355Z,,,30,,,35.5,
2017-11-19T18:35:03.435Z,28.3,52,29,,,33.1,
2017-11-19T18:35:13.356Z,28.1,52,29,,,32.4,
2017-11-19T18:35:23.355Z,28.1,52,,,,32.3,
2017-11-19T18:35:33.355Z,28.1,52,,,,,
2017-11-19T18:35:43.356Z,,,30,,,33.1,
2017-11-19T18:35:53.355Z,28.1,52,29,,,33.2,
2017-11-19T18:36:03.435Z,28.1,52,,,,33.9,
2017-11-19T18:36:13.355Z,28.1,52,,,,34,
2017-11-19T18:36:23.355Z,28.1,52,,,,34.1,
2017-11-19T18:36:33.359Z,28.1,52,30,,,34.3,
2017-11-19T18:36:53.358Z,28.1,52,,,,34.5,
2017-11-19T18:37:03.435Z,28.1,52,29,,,34.9,
2017-11-19T18:37:13.355Z,,,30,,,35.2,
2017-11-19T18:37:23.359Z,28.1,52,29,,,35.4,
2017-11-19T18:37:33.355Z,28.1,52,,,,,
2017-11-19T18:37:43.375Z,,,,,,35.6,
2017-11-19T18:37:53.355Z,28.1,52,,,,35.8,
2017-11-19T18:38:03.435Z,28.1,52,,,,36.1,
2017-11-19T18:38:13.355Z,28.1,52,,,,36.3,
2017-11-19T18:38:23.355Z,28.1,52,,,,36.5,
2017-11-19T18:38:33.355Z,,,,,,36.6,
2017-11-19T18:38:43.355Z,28.1,52,,,,,
2017-11-19T18:38:53.435Z,28.1,52,,,,36.8,
2017-11-19T18:39:03.396Z,28.1,52,29,58,1,37.2,0
2017-11-19T18:39:13.355Z,28.1,52,,,,37.4,
2017-11-19T18:39:23.355Z,28.1,52,29,,,37.7,
2017-11-19T18:39:43.355Z,28.1,52,30,,,38,
2017-11-19T18:39:53.356Z,28.1,52,29,,,38.2,
2017-11-19T18:40:03.435Z,28.1,52,0,,1,36.6,0
2017-11-19T18:40:13.398Z,,,,,,34.5,
2017-11-19T18:40:23.355Z,28.1,52,,,,33.9,
2017-11-19T18:40:33.361Z,,,,,,33.7,
2017-11-19T18:40:43.355Z,28.3,52,,,,,
2017-11-19T18:40:53.358Z,,,,,,33.4,
2017-11-19T18:41:03.435Z,28.3,52,,,,,
2017-11-19T18:41:23.356Z,28.3,52,,,,,
2017-11-19T18:41:33.355Z,28.3,52,,,,,
2017-11-19T18:41:43.356Z,,,,,,33.3,
2017-11-19T18:41:53.356Z,28.3,52,,,,,
2017-11-19T18:42:03.445Z,28.3,52,,,,33.1,
2017-11-19T18:42:13.355Z,28.3,52,,,,,
2017-11-19T18:42:23.355Z,28.3,52,,,,,
2017-11-19T18:42:33.356Z,28.3,52,,,,,
2017-11-19T18:42:43.355Z,28.3,52,,,,,
2017-11-19T18:42:53.355Z,28.3,52,,,,,
2017-11-19T18:43:03.457Z,28.3,52,,,,32.9,
2017-11-19T18:43:13.355Z,28.3,52,,,,,
2017-11-19T18:43:23.359Z,,,,5,0,,0
2017-11-19T18:43:33.355Z,28.3,52,,,,,
2017-11-19T18:43:53.355Z,28.3,52,,,,,
2017-11-19T18:44:03.436Z,28.3,52,,,,,
2017-11-19T18:44:13.355Z,28.3,52,,,,,
2017-11-19T18:44:23.355Z,,,,58,1,,0
2017-11-19T18:44:33.355Z,28.3,52,,,,,
2017-11-19T18:44:53.355Z,28.3,52,,,,,
2017-11-19T18:45:03.456Z,28.4,52,,,,,
2017-11-19T18:45:13.355Z,28.3,52,,,,,
2017-11-19T18:45:23.355Z,28.4,52,,,,,
2017-11-19T18:45:33.355Z,28.4,52,,,,,
2017-11-19T18:45:53.356Z,28.4,52,,,,,
2017-11-19T18:46:03.455Z,28.4,52,,,,33.1,
2017-11-19T18:46:13.355Z,28.4,52,,,,,
2017-11-19T18:46:23.357Z,28.4,52,,,,,
2017-11-19T18:46:43.355Z,28.4,52,,,,,
2017-11-19T18:47:03.435Z,28.4,52,,,,33.2,
2017-11-19T18:47:13.355Z,28.4,52,,,,,
2017-11-19T18:47:23.356Z,28.4,52,,,,,
2017-11-19T18:47:33.355Z,28.3,52,,,,,
2017-11-19T18:47:53.355Z,28.4,52,,,,,
2017-11-19T18:48:03.435Z,28.4,52,,,,33.3,
2017-11-19T18:48:13.355Z,28.4,52,,,,,
2017-11-19T18:48:23.355Z,,,,,,33.4,
2017-11-19T18:48:33.355Z,28.4,52,,,,,
2017-11-19T18:48:53.355Z,28.3,52,,,,,
2017-11-19T18:49:03.435Z,28.4,52,,,,,
2017-11-19T18:49:13.355Z,28.3,52,,,,,
2017-11-19T18:49:33.355Z,28.3,52,,,,,
2017-11-19T18:49:53.356Z,28.3,52,,,,,
2017-11-19T18:50:03.440Z,28.3,52,,,,33.4,
2017-11-19T18:50:13.355Z,28.3,52,,,,,
2017-11-19T18:50:23.355Z,,,,,,33.5,
2017-11-19T18:50:33.355Z,28.3,52,,,,,
2017-11-19T18:50:53.355Z,28.3,52,,,,,
2017-11-19T18:51:03.435Z,28.3,52,,,,33.5,
2017-11-19T18:51:13.355Z,28.3,52,,,,,
2017-11-19T18:51:23.355Z,28.3,52,,,,,
2017-11-19T18:51:33.355Z,28.3,52,,,,,
2017-11-19T18:51:43.356Z,,,,,,33.4,
2017-11-19T18:51:53.358Z,28.3,52,,,,,
2017-11-19T18:52:03.435Z,28.3,52,,,,,
2017-11-19T18:52:13.355Z,28.3,52,,,,,
2017-11-19T18:52:23.355Z,28.3,52,,,,,
2017-11-19T18:52:43.355Z,28.3,52,,,,,
2017-11-19T18:52:53.356Z,,,,5,0,,0
2017-11-19T18:53:03.435Z,28.3,52,,58,1,,0
2017-11-19T18:53:13.357Z,,,,5,0,,0
2017-11-19T18:53:23.355Z,28.3,52,,58,1,,0
2017-11-19T18:53:43.355Z,28.3,52,,5,0,,0
2017-11-19T18:53:53.355Z,28.3,52,,,,,
2017-11-19T18:54:03.435Z,28.3,52,,58,1,,0
2017-11-19T18:54:13.355Z,28.3,52,,,,,
2017-11-19T18:54:23.354Z,28.3,52,,,,33.3,
2017-11-19T18:54:43.355Z,28.3,52,,,,,
2017-11-19T18:54:53.356Z,28.1,52,,5,0,,0
2017-11-19T18:55:03.435Z,28.1,52,,58,1,,0
2017-11-19T18:55:13.354Z,28.1,52,,,,,
2017-11-19T18:55:23.355Z,28.1,52,,5,0,,0
2017-11-19T18:55:43.355Z,28.1,52,,,,,
2017-11-19T18:55:53.355Z,28.1,52,,,,,
2017-11-19T18:56:03.501Z,28.1,52,,58,1,,0
2017-11-19T18:56:13.355Z,28.1,52,,,,33.2,
2017-11-19T18:56:23.354Z,,,,5,0,,0
2017-11-19T18:56:33.603Z,28.1,52,,,,,
2017-11-19T18:56:53.355Z,28.1,52,,,,,
2017-11-19T18:57:03.435Z,28.1,52,,,,,
2017-11-19T18:57:13.355Z,28.1,52,,,,,
2017-11-19T18:57:33.356Z,28.1,52,,,,,
2017-11-19T18:57:43.355Z,28.1,52,,,,,
2017-11-19T18:57:53.355Z,,,,0,0,32.9,0
2017-11-19T18:58:03.435Z,33.3,52,,,0,33.2,0
2017-11-19T18:58:13.355Z,33.4,52,,,,,
2017-11-19T18:58:23.354Z,33.4,52,,,,,
2017-11-19T18:58:33.386Z,33.3,52,,,,,
2017-11-19T18:58:53.355Z,33.3,52,,,,,
2017-11-19T18:59:03.435Z,33.2,52,,5,,33.1,
2017-11-19T18:59:13.354Z,33.1,52,,,,,
2017-11-19T18:59:23.355Z,32.9,52,,,,,
2017-11-19T18:59:33.355Z,32.9,52,,,,,
2017-11-19T18:59:53.355Z,32.8,52,,,,,
2017-11-19T19:00:03.435Z,32.7,52,,,,33.1,
2017-11-19T19:00:13.355Z,32.6,52,,,,32.9,
2017-11-19T19:00:43.357Z,32.6,52,,,,,
2017-11-19T19:00:53.355Z,32.5,52,,,,,
2017-11-19T19:01:03.435Z,32.4,52,,,,,
2017-11-19T19:01:13.354Z,32.4,52,,58,1,,0
2017-11-19T19:01:23.355Z,32.3,52,,5,0,,0
2017-11-19T19:01:43.354Z,32.3,52,,,,,
2017-11-19T19:01:53.354Z,32.2,52,,,,,
2017-11-19T19:02:03.435Z,32.1,52,,58,1,,0
2017-11-19T19:02:13.365Z,,,,5,0,32.8,0
2017-11-19T19:02:23.354Z,32.1,52,,,,,
2017-11-19T19:02:33.355Z,,,,58,1,,0
2017-11-19T19:02:43.355Z,32,52,,,,,
2017-11-19T19:02:53.354Z,32,52,,,,,
2017-11-19T19:03:03.435Z,31.9,52,,,,,
2017-11-19T19:03:13.354Z,31.9,52,,5,0,,0
2017-11-19T19:03:23.354Z,31.8,52,,,,,
2017-11-19T19:03:33.355Z,31.8,52,,58,1,,0
2017-11-19T19:03:43.355Z,31.6,52,,0,0,32.7,2
2017-11-19T19:03:53.356Z,31.6,52,67,,0,35.1,2
2017-11-19T19:04:03.438Z,37.7,52,106,,,41.4,
2017-11-19T19:04:13.355Z,,,0,,0,46.1,0
2017-11-19T19:04:23.354Z,,,,,,45.3,
2017-11-19T19:04:33.354Z,41.6,52,,,,,
2017-11-19T19:04:43.355Z,,,,,,45,
2017-11-19T19:04:53.355Z,41.5,52,,,,44.9,
2017-11-19T19:05:03.434Z,41.3,52,,,,44.7,
2017-11-19T19:05:13.354Z,41.1,52,,,,,
2017-11-19T19:05:23.355Z,40.9,52,,,,,
2017-11-19T19:05:33.355Z,,,,58,1,,0
2017-11-19T19:05:43.355Z,40.7,52,,,,,
2017-11-19T19:06:03.434Z,40.4,52,,,,44.6,
2017-11-19T19:06:13.354Z,40.2,52,,,,,
2017-11-19T19:06:23.354Z,40.1,52,,,,,
2017-11-19T19:06:33.354Z,40,52,,,,,
2017-11-19T19:06:43.359Z,,,,,,44.5,
2017-11-19T19:06:53.354Z,39.9,52,,,,,
2017-11-19T19:07:03.434Z,39.6,52,,,,44.4,
2017-11-19T19:07:13.362Z,39.5,52,,5,0,,0
2017-11-19T19:07:23.355Z,39.4,52,,,,,
2017-11-19T19:07:33.355Z,39.3,52,,,,,
2017-11-19T19:07:43.354Z,,,,58,1,44.3,0
2017-11-19T19:07:53.355Z,39.1,52,,,,,
2017-11-19T19:08:03.434Z,38.9,52,,,,44.2,
2017-11-19T19:08:13.356Z,38.7,52,,5,0,,0
2017-11-19T19:08:23.354Z,38.7,52,,,,,
2017-11-19T19:08:33.354Z,,,,58,1,,0
2017-11-19T19:08:43.354Z,38.5,52,,,,,
2017-11-19T19:08:53.354Z,,,,,,44.1,
2017-11-19T19:09:03.434Z,38.2,52,,,,,
2017-11-19T19:09:13.354Z,38,52,,,,44,
2017-11-19T19:09:33.354Z,37.9,52,,,,,
2017-11-19T19:09:53.354Z,,,,,,43.9,
2017-11-19T19:10:03.438Z,37.5,52,,,,43.8,
2017-11-19T19:10:13.354Z,37.5,52,,0,0,,2
2017-11-19T19:10:23.355Z,39.7,52,64,,0,43.6,2
2017-11-19T19:10:33.356Z,39.4,52,121,,,46.2,
2017-11-19T19:10:43.354Z,42,52,123,,,49.5,
2017-11-19T19:10:53.354Z,,,121,,,52.3,
2017-11-19T19:11:03.445Z,51.2,52,112,,,57.2,
2017-11-19T19:11:13.421Z,,,0,,0,57.8,0
2017-11-19T19:11:23.354Z,,,,,,57.6,
2017-11-19T19:11:33.355Z,52.2,52,,,,56.6,
2017-11-19T19:11:43.354Z,,,,,,55.9,
2017-11-19T19:11:53.353Z,51.9,52,,,,55.7,
2017-11-19T19:12:03.475Z,51.2,52,,,,55.4,
2017-11-19T19:12:23.354Z,51,52,,58,1,55.3,0
2017-11-19T19:12:43.354Z,50.8,52,,,,,
2017-11-19T19:13:03.434Z,50.2,52,,,,55.2,
2017-11-19T19:13:13.354Z,49.8,52,,,,,
2017-11-19T19:13:23.369Z,49.3,52,,,,55.1,
2017-11-19T19:13:33.355Z,,,,0,0,55.3,0
2017-11-19T19:13:43.354Z,,,,,0,53.2,0
2017-11-19T19:13:53.354Z,47.4,52,,,,49.9,
2017-11-19T19:14:03.434Z,47.2,52,,,,50.5,
2017-11-19T19:14:13.354Z,46.9,52,,,,50.4,
2017-11-19T19:14:23.354Z,46.8,52,,,,50.3,
2017-11-19T19:14:33.355Z,46.6,52,,,,,
2017-11-19T19:14:53.355Z,46.5,52,,58,1,50.2,0
2017-11-19T19:15:03.435Z,46.1,52,,,,,
2017-11-19T19:15:13.368Z,48.8,52,,0,0,48.4,0
2017-11-19T19:15:23.354Z,,,,,0,48.6,2
2017-11-19T19:15:33.355Z,,,43,,0,48.7,0
2017-11-19T19:15:43.354Z,47.3,52,0,,0,49.3,0
2017-11-19T19:15:53.354Z,,,,,,47.9,
2017-11-19T19:16:03.434Z,46.5,52,,,,47.8,
2017-11-19T19:16:13.354Z,46.4,52,,,,47.7,
2017-11-19T19:16:23.355Z,46.2,52,,,,,
2017-11-19T19:16:33.354Z,46.1,52,,,,47.6,
2017-11-19T19:16:53.354Z,45.8,52,,58,1,,0
2017-11-19T19:17:03.435Z,45.5,52,,0,0,47.4,2
2017-11-19T19:17:13.354Z,,,85,,0,46.2,2
2017-11-19T19:17:23.359Z,42.6,52,86,,,48.1,
2017-11-19T19:17:33.366Z,44.2,52,117,,,51,
2017-11-19T19:17:43.354Z,,,0,,0,51.8,0
2017-11-19T19:17:53.354Z,46.4,52,,,,50.9,
2017-11-19T19:18:03.440Z,46.1,52,,,0,50.6,2
2017-11-19T19:18:13.354Z,,,63,,0,48.6,0
2017-11-19T19:18:23.354Z,,,0,,,48.8,
2017-11-19T19:18:33.354Z,46.4,52,,,,,
2017-11-19T19:18:43.354Z,,,,,0,47.6,0
2017-11-19T19:18:53.355Z,46.1,52,,,,47.3,
2017-11-19T19:19:03.441Z,45.5,52,,,0,47.2,2
2017-11-19T19:19:13.355Z,,,82,,0,45.7,2
2017-11-19T19:19:23.355Z,42.3,52,81,,,46.3,
2017-11-19T19:19:33.356Z,43.5,52,121,,,52,
2017-11-19T19:19:43.354Z,46.8,52,119,,,53.1,
2017-11-19T19:19:53.354Z,,,118,,0,55,0
2017-11-19T19:20:03.434Z,48.9,52,,,0,53.6,0
2017-11-19T19:20:13.354Z,48.6,52,,,,53.4,
2017-11-19T19:20:23.354Z,48.5,52,,,,53.3,
2017-11-19T19:20:33.354Z,,,,,,53.2,
2017-11-19T19:20:43.357Z,48.3,52,,,,,
2017-11-19T19:20:53.354Z,48.2,52,,,,,
