Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ActPow,ChActive,PrimT
2017-11-18T19:58:53.390Z,1,0,52,33.4,30,0,34
2017-11-18T19:59:03.470Z,,,,,49,,38.8
2017-11-18T19:59:13.390Z,,,52,23.4,,,38.9
2017-11-18T19:59:23.390Z,0,,52,35.6,0,0,35.6
2017-11-18T19:59:33.390Z,,,52,35.6,,,35.4
2017-11-18T20:00:03.490Z,,,52,35.5,,,
2017-11-18T20:00:13.389Z,,,52,35.4,,,
2017-11-18T20:00:23.389Z,0,58,52,35.3,,2,
2017-11-18T20:00:33.389Z,,,52,35.1,,,
2017-11-18T20:00:43.389Z,,,52,34.9,,,
2017-11-18T20:01:03.470Z,,,52,34.8,,,
2017-11-18T20:01:23.390Z,,,52,34.7,,,
2017-11-18T20:01:33.389Z,,,52,34.6,,,
2017-11-18T20:01:43.389Z,,,52,34.4,,,
2017-11-18T20:01:53.390Z,,,52,34.3,,,
2017-11-18T20:02:03.469Z,,,52,34.2,,,
2017-11-18T20:02:13.389Z,1,0,,,,0,36.1
2017-11-18T20:02:23.389Z,1,,52,35.2,44,0,35.4
2017-11-18T20:02:33.390Z,0,,52,35.1,0,0,35.1
2017-11-18T20:02:43.392Z,,,52,34.8,,,
2017-11-18T20:03:13.390Z,,,,,,,34.9
2017-11-18T20:03:23.390Z,,,52,34.7,,,
2017-11-18T20:03:33.389Z,,5,52,34.7,,,
2017-11-18T20:03:43.389Z,,,52,34.5,,,
2017-11-18T20:03:53.390Z,,,52,34.5,,,
2017-11-18T20:04:13.390Z,,,52,34.4,,,
2017-11-18T20:04:23.389Z,,,52,34.4,,,
2017-11-18T20:04:33.389Z,,,52,34.3,,,
2017-11-18T20:04:43.390Z,,,52,34.2,,,
2017-11-18T20:04:53.389Z,,,52,34.2,,,
2017-11-18T20:05:13.390Z,,,52,34.1,,,
2017-11-18T20:05:23.389Z,0,58,52,34.1,,2,
2017-11-18T20:05:33.389Z,,,52,34,,,
2017-11-18T20:05:43.389Z,,,52,33.9,,,
2017-11-18T20:06:03.489Z,,,52,33.8,,,
2017-11-18T20:06:23.389Z,,,52,33.8,,,
2017-11-18T20:06:33.390Z,,,52,33.6,,,
2017-11-18T20:06:43.390Z,,,52,33.6,,,
2017-11-18T20:06:53.390Z,,,52,33.5,,,
2017-11-18T20:07:13.389Z,,,52,33.5,,,
2017-11-18T20:07:23.389Z,,,52,33.4,,,
2017-11-18T20:07:33.390Z,0,58,52,33.4,,2,
2017-11-18T20:07:43.418Z,,,52,33.3,,,
2017-11-18T20:07:53.394Z,,,52,33.3,,,
2017-11-18T20:08:13.406Z,0,5,52,33.2,,0,
2017-11-18T20:08:23.411Z,,,52,33.1,,,
2017-11-18T20:08:33.393Z,0,0,52,35.2,,0,34.8
2017-11-18T20:08:43.416Z,0,,,,,0,34.8
2017-11-18T20:09:03.533Z,,,52,35.4,,,34.7
2017-11-18T20:09:13.404Z,,,52,35.3,,,
2017-11-18T20:09:23.473Z,,,52,35.2,,,
2017-11-18T20:09:33.500Z,,,52,35.1,,,
2017-11-18T20:09:43.515Z,,,52,34.9,,,
2017-11-18T20:09:53.524Z,,5,,,,,34.6
2017-11-18T20:10:03.605Z,,,52,34.9,,,
2017-11-18T20:10:23.463Z,,,52,34.7,,,
2017-11-18T20:10:33.435Z,,,52,34.7,,,
2017-11-18T20:10:43.389Z,,,52,34.6,,,
2017-11-18T20:10:53.389Z,,,52,34.5,,,
2017-11-18T20:11:13.448Z,,,52,34.4,,,
2017-11-18T20:11:23.393Z,,,52,34.4,,,34.5
2017-11-18T20:11:33.391Z,,,52,34.2,,,
2017-11-18T20:11:53.401Z,,,52,34.1,,,
2017-11-18T20:12:13.445Z,,,52,34.1,,,
2017-11-18T20:12:33.389Z,,,52,33.9,,,
2017-11-18T20:12:43.389Z,,,,,,,34.4
2017-11-18T20:12:53.389Z,,,52,33.8,,,
2017-11-18T20:13:03.469Z,,,,,,,34.5
2017-11-18T20:13:13.389Z,,,52,33.7,,,
2017-11-18T20:13:23.389Z,,,,,,,34.4
2017-11-18T20:13:33.389Z,,,52,33.6,,,
2017-11-18T20:13:53.389Z,,,52,33.5,,,
2017-11-18T20:14:13.389Z,,,52,33.4,,,
2017-11-18T20:14:33.390Z,,,52,33.2,,,
2017-11-18T20:14:53.389Z,,,52,33.2,,,
2017-11-18T20:15:03.479Z,,,,,,,34.3
2017-11-18T20:15:13.389Z,,,52,33.1,,,
2017-11-18T20:15:33.389Z,,,52,32.9,,,
2017-11-18T20:15:53.389Z,,,52,32.8,,,
2017-11-18T20:16:13.389Z,,,52,32.7,,,
2017-11-18T20:16:33.389Z,,,52,32.6,,,
2017-11-18T20:16:53.390Z,,,52,32.5,,,
2017-11-18T20:17:13.390Z,0,58,52,32.4,,2,34.2
2017-11-18T20:17:23.389Z,0,5,52,32.4,,0,
2017-11-18T20:17:33.389Z,0,5,52,32.3,,0,
2017-11-18T20:17:43.389Z,,,52,32.3,,,
2017-11-18T20:18:03.469Z,,,52,32.2,,,
2017-11-18T20:18:23.389Z,,,52,32.2,,,
2017-11-18T20:18:33.389Z,,,52,32.1,,,
2017-11-18T20:18:43.390Z,0,58,52,32,,2,
2017-11-18T20:19:03.479Z,,,52,32,,,34.1
2017-11-18T20:19:13.389Z,0,5,52,31.9,,0,
2017-11-18T20:19:23.389Z,0,58,,,,2,
2017-11-18T20:19:33.390Z,0,5,52,31.8,,0,
2017-11-18T20:19:43.406Z,0,58,,,,2,
2017-11-18T20:19:53.389Z,,,52,31.8,,,
2017-11-18T20:20:03.479Z,,,52,31.8,,,
2017-11-18T20:20:23.389Z,,,52,31.6,,,
2017-11-18T20:20:33.389Z,,,52,31.6,,,
2017-11-18T20:20:43.389Z,,,52,31.5,,,
2017-11-18T20:20:53.389Z,,,,,,,34
2017-11-18T20:21:03.469Z,,,52,31.4,,,
2017-11-18T20:21:23.389Z,,,52,31.4,,,
2017-11-18T20:21:33.389Z,,,52,31.3,,,
2017-11-18T20:21:53.389Z,,,52,31.3,,,
2017-11-18T20:22:13.390Z,,,52,31.2,,,
2017-11-18T20:22:23.389Z,,,52,31,,,33.9
2017-11-18T20:22:33.389Z,,,52,31,,,33.9
2017-11-18T20:22:43.545Z,,,,,,,34
2017-11-18T20:22:53.389Z,,,,,,,33.9
2017-11-18T20:23:03.469Z,,,52,30.9,,,
2017-11-18T20:23:23.389Z,,,52,30.9,,,
2017-11-18T20:23:33.389Z,,,52,30.9,,,
2017-11-18T20:23:43.389Z,,,52,30.8,,,
2017-11-18T20:24:03.469Z,,,52,30.8,,,
2017-11-18T20:24:23.389Z,,,52,30.7,,,
2017-11-18T20:24:33.390Z,,,52,30.6,,,
2017-11-18T20:24:43.389Z,,,52,30.6,,,33.8
2017-11-18T20:25:03.469Z,0,0,,,,0,33.9
2017-11-18T20:25:13.451Z,,,52,34.2,,,33.4
2017-11-18T20:25:23.389Z,,,,,,,33.3
2017-11-18T20:25:33.432Z,,,52,34.3,,,33.2
2017-11-18T20:25:53.408Z,,,52,34.1,,,
2017-11-18T20:26:13.401Z,0,58,52,34.1,,2,
2017-11-18T20:26:23.389Z,,,52,34,,,33.1
2017-11-18T20:26:33.402Z,0,0,52,31.5,,0,31.9
2017-11-18T20:26:43.389Z,,,,,,,31.9
2017-11-18T20:26:53.389Z,,,52,32.7,,,
2017-11-18T20:27:03.469Z,0,,,,,0,
2017-11-18T20:27:13.389Z,0,,52,33.2,,0,31.4
2017-11-18T20:27:23.401Z,0,,52,32.8,,0,31.1
2017-11-18T20:27:33.390Z,1,,52,32.7,,0,30.9
2017-11-18T20:27:43.394Z,0,,,,0,0,31.5
2017-11-18T20:27:53.388Z,,,,,,,31.4
2017-11-18T20:28:03.479Z,,,52,30.3,,,
2017-11-18T20:28:13.389Z,,,,,,,31.3
2017-11-18T20:28:23.389Z,,,52,30.2,,,
2017-11-18T20:28:33.388Z,,,52,30.1,,,31.2
2017-11-18T20:28:43.389Z,,,52,30.1,,,
2017-11-18T20:28:53.389Z,0,58,,,,2,
2017-11-18T20:29:13.389Z,,,52,30.1,,,
2017-11-18T20:29:23.388Z,,,52,30.1,,,
2017-11-18T20:29:33.389Z,,,52,30,,,
2017-11-18T20:29:43.389Z,,,52,30,,,
2017-11-18T20:29:53.389Z,,,52,30,,,
2017-11-18T20:30:03.469Z,,,52,30,,,
2017-11-18T20:30:23.389Z,,,52,30,,,
2017-11-18T20:30:33.389Z,,,52,29.8,,,
2017-11-18T20:30:43.389Z,,,52,29.8,,,
2017-11-18T20:30:53.389Z,,,52,29.8,,,
2017-11-18T20:31:23.389Z,,,52,29.7,,,
2017-11-18T20:31:33.389Z,0,5,52,29.7,,0,31.1
2017-11-18T20:31:43.389Z,,,52,29.7,,,
2017-11-18T20:31:53.389Z,,,52,29.7,,,
2017-11-18T20:32:03.469Z,,,52,29.6,,,
2017-11-18T20:32:23.389Z,,,52,29.6,,,
2017-11-18T20:32:33.389Z,,,52,29.6,,,
2017-11-18T20:32:43.388Z,,,52,29.5,,,
2017-11-18T20:32:53.389Z,,,52,29.5,,,
2017-11-18T20:33:03.469Z,,,52,29.5,,,
2017-11-18T20:33:23.389Z,,,52,29.5,,,
2017-11-18T20:33:33.389Z,,,52,29.3,,,
2017-11-18T20:33:43.388Z,,,52,29.3,,,
2017-11-18T20:33:53.388Z,,,52,29.3,,,
2017-11-18T20:34:03.470Z,,,52,29.3,,,
2017-11-18T20:34:23.394Z,,,52,29.3,,,
2017-11-18T20:34:33.389Z,,,52,29.2,,,
2017-11-18T20:34:43.388Z,,,52,29.2,,,
2017-11-18T20:34:53.390Z,,,52,29.2,,,
2017-11-18T20:35:03.479Z,,,52,29.2,,,
2017-11-18T20:35:23.390Z,,,52,29.1,,,
2017-11-18T20:35:33.389Z,,,52,29.1,,,
2017-11-18T20:35:43.389Z,,,52,29.1,,,
2017-11-18T20:35:53.389Z,,,52,29,,,
2017-11-18T20:36:03.470Z,,,52,29,,,31.1
2017-11-18T20:36:13.389Z,,,52,29,,,31.1
2017-11-18T20:36:23.389Z,,,52,29,,,31.1
2017-11-18T20:36:33.389Z,,,52,28.9,,,31.1
2017-11-18T20:36:43.389Z,,,,,,,30.9
2017-11-18T20:36:53.389Z,,,,,,,30.9
2017-11-18T20:37:13.388Z,,,52,28.9,,,
2017-11-18T20:37:23.389Z,0,5,52,28.9,0,0,30.9
2017-11-18T20:37:33.390Z,,,52,28.9,,,
2017-11-18T20:37:43.389Z,,,52,28.7,,,
2017-11-18T20:37:53.389Z,,,52,28.7,,,
2017-11-18T20:38:03.469Z,,,52,28.7,,,
2017-11-18T20:38:23.389Z,,,52,28.7,,,
2017-11-18T20:38:33.389Z,,,52,28.6,,,
2017-11-18T20:38:43.389Z,,,52,28.6,,,
2017-11-18T20:38:53.389Z,,,52,28.6,,,
2017-11-18T20:39:03.659Z,,,52,28.6,,,
2017-11-18T20:39:23.389Z,,,52,28.6,,,
2017-11-18T20:39:33.389Z,,,52,28.5,,,30.9
2017-11-18T20:39:43.389Z,,,52,28.5,,,
2017-11-18T20:39:53.388Z,,,,,,,30.8
2017-11-18T20:40:03.469Z,,,52,28.5,,,
2017-11-18T20:40:23.388Z,,,52,28.5,,,
2017-11-18T20:40:33.389Z,,,52,28.4,,,
2017-11-18T20:40:43.389Z,,,52,28.4,,,
2017-11-18T20:41:03.479Z,,,52,28.4,,,
2017-11-18T20:41:23.389Z,,,52,28.4,,,
2017-11-18T20:41:33.389Z,,,52,28.3,,,
2017-11-18T20:41:43.388Z,,,52,28.3,,,
2017-11-18T20:41:53.389Z,,,52,28.3,,,
2017-11-18T20:42:03.479Z,,,52,28.3,,,
2017-11-18T20:42:23.389Z,,,52,28.3,,,
2017-11-18T20:42:33.389Z,,,52,28.1,,,30.7
2017-11-18T20:42:43.407Z,,,52,28.1,,,
2017-11-18T20:43:03.486Z,,,52,28.1,,,
2017-11-18T20:43:23.389Z,,,52,28,,,
2017-11-18T20:43:33.389Z,,,52,28,,,
2017-11-18T20:43:43.389Z,,,52,28,,,
2017-11-18T20:43:53.389Z,,,52,28,,,
2017-11-18T20:44:03.469Z,,,52,28,,,
2017-11-18T20:44:23.389Z,,,52,28,,,
2017-11-18T20:44:33.395Z,,,52,27.9,,,
2017-11-18T20:44:43.389Z,,,52,27.9,,,
2017-11-18T20:44:53.400Z,,,,,,,30.7
2017-11-18T20:45:03.469Z,,,52,27.9,,,
2017-11-18T20:45:23.389Z,,,52,27.9,,,
2017-11-18T20:45:33.389Z,,,52,27.8,,,30.6
2017-11-18T20:45:43.389Z,,,52,27.8,,,
2017-11-18T20:45:53.389Z,,,52,27.8,,,
2017-11-18T20:46:03.480Z,,,52,27.8,,,
2017-11-18T20:46:23.389Z,,,52,27.8,,,
2017-11-18T20:46:33.388Z,,,52,27.8,,,
2017-11-18T20:46:43.394Z,,,52,27.7,,,
2017-11-18T20:47:03.469Z,,,52,27.7,,,
2017-11-18T20:47:23.393Z,,,52,27.7,,,
2017-11-18T20:47:33.392Z,,,52,27.7,,,
2017-11-18T20:47:43.389Z,,,52,27.7,,,
2017-11-18T20:48:03.468Z,,,52,27.5,,,
2017-11-18T20:48:23.389Z,,,52,27.5,,,
2017-11-18T20:48:33.389Z,,,52,27.5,,,
2017-11-18T20:48:43.391Z,,,52,27.5,,,
2017-11-18T20:48:53.389Z,,,52,27.5,,,
2017-11-18T20:49:03.469Z,,,52,27.5,,,
2017-11-18T20:49:13.390Z,,,,,,,30.5
2017-11-18T20:49:23.388Z,,,52,27.4,,,
2017-11-18T20:49:33.388Z,,,52,27.4,,,
2017-11-18T20:49:43.391Z,,,52,27.4,,,
2017-11-18T20:50:03.469Z,,,52,27.4,,,
2017-11-18T20:50:23.389Z,,,52,27.4,,,
2017-11-18T20:50:33.388Z,,,52,27.3,,,
2017-11-18T20:50:43.391Z,,,52,27.3,,,
2017-11-18T20:50:53.392Z,,,52,27.3,,,
2017-11-18T20:51:03.468Z,,,52,27.3,,,
2017-11-18T20:51:23.401Z,,,52,27.3,,,
2017-11-18T20:51:33.389Z,,,52,27.3,,,
2017-11-18T20:51:43.389Z,,,52,27.3,,,
2017-11-18T20:52:03.468Z,,,52,27.2,,,
2017-11-18T20:52:23.400Z,,,52,27.2,,,
2017-11-18T20:52:33.388Z,,,52,27.2,,,
2017-11-18T20:52:43.393Z,,,52,27.2,,,
2017-11-18T20:53:03.469Z,,,52,27.2,,,
2017-11-18T20:53:23.389Z,,,52,27.2,,,
2017-11-18T20:53:33.388Z,,,52,27.1,,,30.5
2017-11-18T20:53:43.388Z,,,52,27.1,,,
2017-11-18T20:53:53.388Z,,,52,27.1,,,
2017-11-18T20:54:03.468Z,,,52,27.1,,,
2017-11-18T20:54:13.388Z,,,,,,,30.4
2017-11-18T20:54:23.388Z,,,52,27.1,,,
2017-11-18T20:54:33.389Z,,,52,27.1,,,
2017-11-18T20:54:43.388Z,,,52,27.1,,,
2017-11-18T20:55:03.469Z,,,52,26.9,,,
2017-11-18T20:55:23.388Z,,,52,26.9,,,
2017-11-18T20:55:33.538Z,,,52,26.9,,,
2017-11-18T20:55:43.388Z,,,52,26.9,,,
2017-11-18T20:55:53.389Z,,,52,26.9,,,
2017-11-18T20:56:03.538Z,,,52,26.9,,,
2017-11-18T20:56:23.388Z,,,52,26.9,,,
2017-11-18T20:56:33.388Z,,,52,26.8,,,
2017-11-18T20:56:43.390Z,,,52,26.8,,,
2017-11-18T20:57:03.469Z,,,52,26.8,,,
2017-11-18T20:57:23.416Z,,,52,26.8,,,
2017-11-18T20:57:33.388Z,,,52,26.8,,,
2017-11-18T20:57:43.390Z,,,52,26.8,,,
2017-11-18T20:57:53.388Z,,,52,26.8,,,
2017-11-18T20:58:03.468Z,,,52,26.7,,,
2017-11-18T20:58:23.388Z,,,52,26.7,,,
2017-11-18T20:58:33.389Z,,,52,26.7,,,
2017-11-18T20:58:43.390Z,,,52,26.7,,,
2017-11-18T20:58:53.388Z,,,,,,,30.3
2017-11-18T20:59:03.468Z,,,52,26.7,,,
2017-11-18T20:59:23.392Z,,,52,26.7,,,
2017-11-18T20:59:33.388Z,,,52,26.7,,,
2017-11-18T20:59:43.389Z,,,52,26.7,,,
2017-11-18T21:00:03.502Z,,,52,26.7,,,
2017-11-18T21:00:23.391Z,,,52,26.6,,,
2017-11-18T21:00:33.388Z,,,52,26.6,,,
2017-11-18T21:00:43.395Z,,,52,26.6,,,
2017-11-18T21:00:53.388Z,,,52,26.6,,,
2017-11-18T21:01:03.469Z,,,52,26.6,,,
2017-11-18T21:01:23.388Z,,,52,26.6,,,
2017-11-18T21:01:33.388Z,,,52,26.6,,,
2017-11-18T21:01:43.388Z,,,52,26.6,,,
2017-11-18T21:01:53.388Z,,,52,26.6,,,
2017-11-18T21:02:03.471Z,,,52,26.6,,,
2017-11-18T21:02:23.388Z,,,52,26.5,,,
2017-11-18T21:02:33.388Z,,,52,26.5,,,
2017-11-18T21:02:43.388Z,,,52,26.5,,,
2017-11-18T21:03:03.468Z,,,52,26.5,,,
2017-11-18T21:03:23.388Z,,,52,26.5,,,
2017-11-18T21:03:33.388Z,,,52,26.5,,,30.2
2017-11-18T21:03:43.389Z,,,52,26.5,,,30.3
2017-11-18T21:03:53.388Z,,,52,26.5,,,
2017-11-18T21:04:03.468Z,,,52,26.5,,,
2017-11-18T21:04:23.388Z,,,52,26.3,,,
2017-11-18T21:04:33.388Z,,,52,26.3,,,30.3
2017-11-18T21:04:43.388Z,,,52,26.3,,,
2017-11-18T21:04:53.388Z,,,52,26.3,,,30.2
2017-11-18T21:05:03.468Z,,,52,26.3,,,
2017-11-18T21:05:23.388Z,,,52,26.3,,,
2017-11-18T21:05:33.388Z,0,58,52,26.3,,2,
2017-11-18T21:05:43.388Z,,,52,26.3,,,
2017-11-18T21:05:53.388Z,,,52,26.3,,,
2017-11-18T21:06:13.388Z,,,52,26.3,,,
2017-11-18T21:06:33.388Z,,,52,26.2,,,
2017-11-18T21:06:53.388Z,,,52,26.2,,,
2017-11-18T21:07:03.468Z,,,52,26.2,,,
2017-11-18T21:07:23.388Z,,,52,26.2,,,
2017-11-18T21:07:33.389Z,,,52,26.2,,,
2017-11-18T21:07:43.388Z,,,52,26.2,,,
2017-11-18T21:08:03.467Z,,,52,26.2,,,
2017-11-18T21:08:23.388Z,,,52,26.2,,,
2017-11-18T21:08:33.388Z,,,52,26.1,,,
2017-11-18T21:08:43.388Z,,,52,26.2,,,
2017-11-18T21:08:53.388Z,,,52,26.1,,,
2017-11-18T21:09:03.479Z,,,52,26.1,,,
2017-11-18T21:09:23.388Z,,,52,26.1,,,30.1
2017-11-18T21:09:33.389Z,0,5,52,26.1,,0,
2017-11-18T21:09:43.388Z,,,52,26.1,,,
2017-11-18T21:09:53.388Z,,,,,,,30.1
2017-11-18T21:10:03.468Z,,,52,26.1,,,
2017-11-18T21:10:23.388Z,,,52,26.1,,,
2017-11-18T21:10:33.388Z,,,52,26.1,,,
2017-11-18T21:10:43.388Z,,,52,26.1,,,
2017-11-18T21:11:03.468Z,,,52,26.1,,,
2017-11-18T21:11:23.388Z,,,52,26,,,
2017-11-18T21:11:33.388Z,0,58,52,26,45,2,30.3
2017-11-18T21:11:43.388Z,,,,,41,,33.6
2017-11-18T21:11:53.388Z,,,52,26,35,,36
2017-11-18T21:12:03.468Z,,,52,26,29,,35.5
2017-11-18T21:12:13.388Z,,,,,29,,31.7
2017-11-18T21:12:23.388Z,,,52,26,30,,30.9
2017-11-18T21:12:33.388Z,,,52,26,29,,28.2
2017-11-18T21:12:43.443Z,,,52,26,,,27.8
2017-11-18T21:12:53.442Z,,,52,26,,,27.6
2017-11-18T21:13:03.469Z,,,,,30,,28
2017-11-18T21:13:13.412Z,,,,,29,,
2017-11-18T21:13:23.388Z,,,52,26,,,28.6
2017-11-18T21:13:33.396Z,,,52,26,30,,29.3
2017-11-18T21:13:43.388Z,,,52,26,29,,29.4
2017-11-18T21:13:53.388Z,,,52,26,30,,29.5
2017-11-18T21:14:03.468Z,,,,,29,,29.8
2017-11-18T21:14:13.388Z,,,52,26,,,
2017-11-18T21:14:23.388Z,,,52,25.9,,,29.9
2017-11-18T21:14:33.388Z,,,52,26,30,,30.3
2017-11-18T21:14:43.388Z,,,52,26,29,,30.5
2017-11-18T21:14:53.388Z,,,52,26,,,30.6
2017-11-18T21:15:03.468Z,,,52,25.9,,,30.8
2017-11-18T21:15:23.390Z,,,52,25.9,29,,31.1
2017-11-18T21:15:33.388Z,,,52,25.9,,,31.4
2017-11-18T21:15:43.388Z,,,52,25.9,,,31.6
2017-11-18T21:15:53.388Z,,,52,25.9,,,31.8
2017-11-18T21:16:03.468Z,,,,,29,,32
2017-11-18T21:16:13.388Z,,,52,26,,,
2017-11-18T21:16:23.388Z,,,52,25.9,30,,32.4
2017-11-18T21:16:33.390Z,,,52,25.9,30,,33.1
2017-11-18T21:16:43.387Z,0,,,,0,2,32.3
2017-11-18T21:17:03.468Z,,,52,26,,,31.8
2017-11-18T21:17:13.388Z,,,,,,,29.8
2017-11-18T21:17:23.388Z,,,52,26,,,28.9
2017-11-18T21:17:33.389Z,,,52,26,,,28.2
2017-11-18T21:17:43.388Z,,,52,26,,,28.1
2017-11-18T21:17:53.388Z,,,52,26,,,
2017-11-18T21:18:13.388Z,,,52,26,,,
2017-11-18T21:18:33.388Z,,,52,26,,,
2017-11-18T21:18:43.388Z,,,52,26,,,28
2017-11-18T21:18:53.388Z,,,52,26,,,
2017-11-18T21:19:03.468Z,,,52,26,,,
2017-11-18T21:19:23.388Z,,,52,26,,,
2017-11-18T21:19:33.388Z,,,52,26,,,
2017-11-18T21:19:43.388Z,,,52,26,,,
2017-11-18T21:19:53.388Z,,,52,26,,,
2017-11-18T21:20:13.388Z,,,52,26,,,
2017-11-18T21:20:33.388Z,,,52,26,,,
2017-11-18T21:20:53.388Z,,,52,26,,,
2017-11-18T21:21:03.468Z,,,52,26,,,
2017-11-18T21:21:23.388Z,,,52,26,,,
2017-11-18T21:21:33.388Z,,,52,26,,,
2017-11-18T21:21:43.387Z,,,52,26,,,
2017-11-18T21:21:53.393Z,0,5,52,26,,0,28
2017-11-18T21:22:03.468Z,,,52,26,,,
2017-11-18T21:22:13.387Z,,,,,,,28.1
2017-11-18T21:22:23.387Z,0,58,52,26,,2,
2017-11-18T21:22:33.388Z,0,58,52,26,,2,
2017-11-18T21:22:43.387Z,,,52,26,,,
2017-11-18T21:22:53.388Z,0,5,,,,0,
2017-11-18T21:23:03.480Z,,,52,26,,,
2017-11-18T21:23:13.388Z,,,52,26,,,
2017-11-18T21:23:23.387Z,0,58,,,,2,
2017-11-18T21:23:33.388Z,0,58,52,26,,2,28.2
2017-11-18T21:23:43.388Z,,,52,26,,,
2017-11-18T21:23:53.465Z,0,5,,,,0,
2017-11-18T21:24:03.438Z,,,52,26,,,
2017-11-18T21:24:23.388Z,,,52,26,,,
2017-11-18T21:24:33.389Z,0,58,52,26,,2,28.3
2017-11-18T21:24:43.388Z,0,5,52,26,,0,
2017-11-18T21:24:53.388Z,,,52,26,,,
2017-11-18T21:25:13.387Z,,,52,26,,,
2017-11-18T21:25:23.391Z,0,58,,,,2,
2017-11-18T21:25:33.387Z,0,58,52,26,,2,28.4
2017-11-18T21:25:43.387Z,,,52,26,,,
2017-11-18T21:25:53.389Z,0,5,,,,0,
2017-11-18T21:26:03.478Z,,,52,26,,,
2017-11-18T21:26:23.414Z,,,52,26,,,
2017-11-18T21:26:33.388Z,,,52,26,,,
2017-11-18T21:26:43.387Z,,,52,26,,,
2017-11-18T21:27:03.528Z,,,52,26,,,
2017-11-18T21:27:23.387Z,,,52,26,,,
2017-11-18T21:27:33.388Z,,,52,26,,,28.6
2017-11-18T21:27:43.388Z,,,52,26,,,
2017-11-18T21:28:03.497Z,,,52,26,,,
2017-11-18T21:28:23.388Z,,,52,26,,,
2017-11-18T21:28:33.432Z,,,52,26,,,
2017-11-18T21:28:43.387Z,,,52,26,,,
2017-11-18T21:29:03.490Z,,,52,26,,,
2017-11-18T21:29:23.387Z,,,52,26,,,
2017-11-18T21:29:33.388Z,,,52,26,,,
2017-11-18T21:29:43.388Z,,,52,26,,,
2017-11-18T21:30:03.477Z,,,52,26,,,
2017-11-18T21:30:23.387Z,,,52,26,,,
2017-11-18T21:30:33.387Z,,,52,26,,,
2017-11-18T21:30:43.387Z,,,52,26,,,
2017-11-18T21:31:03.474Z,,,52,26,,,
2017-11-18T21:31:23.389Z,,,52,26,,,
2017-11-18T21:31:33.392Z,,,52,26,,,
2017-11-18T21:31:43.388Z,,,52,26,,,
2017-11-18T21:31:53.387Z,,,52,26,,,
2017-11-18T21:32:03.474Z,,,52,26,,,
2017-11-18T21:32:13.387Z,,,,,,,28.4
2017-11-18T21:32:23.388Z,,,52,26,,,
2017-11-18T21:32:33.388Z,,,52,26,,,28.6
2017-11-18T21:32:43.389Z,,,52,26,,,28.4
2017-11-18T21:32:53.390Z,,,52,26,,,
2017-11-18T21:33:03.477Z,,,52,26,,,
2017-11-18T21:33:23.388Z,,,52,26,,,
2017-11-18T21:33:33.387Z,,,52,26,,,
2017-11-18T21:33:43.387Z,,,52,26,,,
2017-11-18T21:34:03.496Z,,,52,26,,,
2017-11-18T21:34:23.388Z,,,52,26,,,
2017-11-18T21:34:33.388Z,,,52,25.9,,,
2017-11-18T21:34:43.387Z,,,52,26,,,
2017-11-18T21:35:03.473Z,,,52,26,,,
2017-11-18T21:35:23.388Z,,,52,26,,,
2017-11-18T21:35:33.388Z,,,52,26,,,28.3
2017-11-18T21:35:43.387Z,,,52,25.9,,,
2017-11-18T21:35:53.387Z,,,,,,,28.3
2017-11-18T21:36:03.472Z,,,52,25.9,,,
2017-11-18T21:36:23.389Z,,,52,25.9,,,
2017-11-18T21:36:33.387Z,,,52,25.9,,,
2017-11-18T21:36:43.388Z,0,58,52,25.9,,2,
2017-11-18T21:36:53.388Z,0,5,52,25.9,,0,
2017-11-18T21:37:03.471Z,,,52,25.9,,,
2017-11-18T21:37:13.388Z,0,58,52,25.9,,2,
2017-11-18T21:37:23.387Z,0,58,,,0,2,28.3
2017-11-18T21:37:33.387Z,0,5,52,25.9,0,0,28.9
2017-11-18T21:37:43.387Z,,,52,25.9,,,27.7
2017-11-18T21:37:53.394Z,,,,,,,26.3
2017-11-18T21:38:03.471Z,,,52,25.9,,,
2017-11-18T21:38:13.387Z,,,,,,,25.4
2017-11-18T21:38:23.387Z,,,52,25.9,,,24.9
2017-11-18T21:38:33.387Z,,,52,25.9,,,24.3
2017-11-18T21:38:43.405Z,0,,52,25.9,,2,24.5
2017-11-18T21:38:53.387Z,,,52,25.9,,,
2017-11-18T21:39:03.469Z,,,52,25.9,,,24.9
2017-11-18T21:39:23.387Z,,,,,,,25.2
2017-11-18T21:39:33.401Z,,,52,25.9,,,25.1
2017-11-18T21:39:43.388Z,,,,,,,25.1
2017-11-18T21:40:03.469Z,,,52,25.9,,,
2017-11-18T21:40:13.387Z,,,,,,,24.9
2017-11-18T21:40:23.387Z,,,,,,,25.1
2017-11-18T21:40:33.387Z,,,52,25.9,,,
2017-11-18T21:40:43.388Z,,,52,25.9,,,
2017-11-18T21:40:53.387Z,,,52,25.9,,,
2017-11-18T21:41:13.387Z,,,,,,,25.1
2017-11-18T21:41:23.387Z,,,52,25.9,,,24.9
2017-11-18T21:41:33.387Z,,,52,25.7,,,
2017-11-18T21:41:43.387Z,,,52,25.7,,,
2017-11-18T21:41:53.387Z,,,52,25.7,,,
2017-11-18T21:42:03.468Z,,,52,25.7,,,
2017-11-18T21:42:13.421Z,,,52,25.7,,,
2017-11-18T21:42:23.387Z,0,,,,44,2,24.9
2017-11-18T21:42:33.397Z,0,,52,25.7,0,2,29.5
