Time,HwTOutlet,HwActive,PrimTSet,ActPow,ChActive,HwTSet,PrimT
2017-11-28T19:27:51.048Z,28.9,,,,,52,
2017-11-28T19:28:01.048Z,28.9,,,,,52,
2017-11-28T19:28:11.048Z,28.9,,,,,52,
2017-11-28T19:28:21.049Z,28.9,,,,,52,
2017-11-28T19:28:31.048Z,28.9,,,,,52,
2017-11-28T19:28:41.048Z,28.9,,,,,52,
2017-11-28T19:28:51.048Z,28.9,,,,,52,35.1
2017-11-28T19:29:01.048Z,28.9,,,,,52,
2017-11-28T19:29:11.048Z,28.9,,,,,52,
2017-11-28T19:29:21.047Z,28.9,,,,,52,
2017-11-28T19:29:31.048Z,28.9,,,,,52,
2017-11-28T19:29:41.049Z,28.9,,,,,52,
2017-11-28T19:29:51.048Z,28.9,,,,,52,
2017-11-28T19:30:01.048Z,28.9,,,,,52,
2017-11-28T19:30:11.048Z,28.9,,,,,52,
2017-11-28T19:30:21.048Z,28.9,,,,,52,
2017-11-28T19:30:31.048Z,28.9,,,,,52,35.1
2017-11-28T19:30:41.048Z,28.9,,,,,52,34.9
2017-11-28T19:30:51.048Z,28.9,,,,,52,
2017-11-28T19:31:01.048Z,28.9,,,,,52,
2017-11-28T19:31:11.048Z,28.7,,,,,52,
2017-11-28T19:31:21.048Z,28.7,0,,39,2,52,39.2
2017-11-28T19:31:31.048Z,28.7,,,29,,52,40.8
2017-11-28T19:31:41.048Z,28.7,,,,,52,38.2
2017-11-28T19:31:51.048Z,28.9,,,29,,52,35.8
2017-11-28T19:32:01.048Z,28.7,,,29,,52,34.9
2017-11-28T19:32:11.048Z,28.7,,,,,52,34.6
2017-11-28T19:32:21.048Z,28.7,,,30,,52,34.7
2017-11-28T19:32:31.048Z,28.7,0,,0,2,52,35.4
2017-11-28T19:32:41.048Z,28.7,,,,,52,32.9
2017-11-28T19:32:51.048Z,28.7,,,,,52,31.7
2017-11-28T19:33:01.048Z,28.7,,,,,52,31.2
2017-11-28T19:33:11.048Z,28.7,,,,,52,30.9
2017-11-28T19:33:21.048Z,28.7,,,,,52,30.8
2017-11-28T19:33:31.050Z,28.7,,,,,52,30.7
2017-11-28T19:33:41.049Z,28.7,,,,,52,30.8
2017-11-28T19:33:51.048Z,28.7,,,,,52,
2017-11-28T19:34:01.048Z,28.7,,,,,52,30.7
2017-11-28T19:34:11.048Z,28.7,,,,,52,
2017-11-28T19:34:21.048Z,28.7,,,,,52,30.6
2017-11-28T19:34:31.048Z,28.7,,,,,52,
2017-11-28T19:34:41.048Z,28.7,,,,,52,
2017-11-28T19:34:51.048Z,28.7,,,,,52,
2017-11-28T19:35:01.047Z,28.7,,,,,52,
2017-11-28T19:35:11.048Z,28.7,,,,,52,
2017-11-28T19:35:21.048Z,28.7,,,,,52,30.5
2017-11-28T19:35:31.048Z,28.7,,,,,52,
2017-11-28T19:35:41.048Z,28.7,,,,,52,
2017-11-28T19:35:51.048Z,28.7,,,,,52,
2017-11-28T19:36:01.047Z,28.7,,,,,52,
2017-11-28T19:36:11.047Z,28.7,,,,,52,
2017-11-28T19:36:21.048Z,28.7,,,,,52,
2017-11-28T19:36:31.107Z,28.7,,,,,52,
2017-11-28T19:36:41.075Z,28.7,,,,,52,
2017-11-28T19:36:51.067Z,28.7,,,,,52,
2017-11-28T19:37:01.048Z,28.6,,,,,52,
2017-11-28T19:37:11.047Z,28.6,,,,,52,
2017-11-28T19:37:21.047Z,28.6,,,,,52,
2017-11-28T19:37:31.047Z,28.6,,,,,52,
2017-11-28T19:37:41.047Z,28.6,,,,,52,
2017-11-28T19:37:51.047Z,28.6,,,,,52,
2017-11-28T19:38:01.048Z,28.6,,,,,52,
2017-11-28T19:38:11.052Z,28.6,,,,,52,
2017-11-28T19:38:21.047Z,28.6,,,,,52,
2017-11-28T19:38:31.048Z,28.6,,,,,52,
2017-11-28T19:38:41.047Z,28.6,,,,,52,
2017-11-28T19:38:51.047Z,28.6,,,,,52,
2017-11-28T19:39:01.048Z,28.6,,,,,52,
2017-11-28T19:39:11.047Z,28.6,,,,,52,
2017-11-28T19:39:21.047Z,28.6,,,,,52,30.6
2017-11-28T19:39:31.049Z,28.6,,,,,52,
2017-11-28T19:39:41.048Z,28.6,,,,,52,
2017-11-28T19:39:51.048Z,28.6,,,,,52,
2017-11-28T19:40:01.048Z,28.5,,,,,52,
2017-11-28T19:40:11.048Z,28.5,,,,,52,
2017-11-28T19:40:21.047Z,28.5,,,,,52,
2017-11-28T19:40:31.048Z,28.5,,,,,52,
2017-11-28T19:40:41.048Z,28.5,,,,,52,
2017-11-28T19:40:51.047Z,28.5,,,,,52,
2017-11-28T19:41:01.050Z,28.5,,,,,52,
2017-11-28T19:41:11.048Z,28.5,,,,,52,
2017-11-28T19:41:21.047Z,28.5,,,,,52,
2017-11-28T19:41:31.048Z,28.5,,,,,52,
2017-11-28T19:41:41.047Z,28.5,,,,,52,
2017-11-28T19:41:51.047Z,28.5,,,,,52,
2017-11-28T19:42:01.048Z,28.5,,,,,52,
2017-11-28T19:42:11.047Z,28.5,,,,,52,
2017-11-28T19:42:21.047Z,28.5,,,,,52,30.7
2017-11-28T19:42:31.048Z,28.4,,,,,52,
2017-11-28T19:42:41.047Z,28.5,,,,,52,
2017-11-28T19:42:51.047Z,28.4,,,,,52,
2017-11-28T19:43:01.048Z,28.4,,,,,52,
2017-11-28T19:43:11.047Z,28.4,,,,,52,
2017-11-28T19:43:21.056Z,28.4,,,,,52,
2017-11-28T19:43:31.048Z,28.4,,,,,52,
2017-11-28T19:43:41.047Z,28.4,,,,,52,
2017-11-28T19:43:51.047Z,28.4,,,,,52,
2017-11-28T19:44:01.048Z,28.4,,,,,52,
2017-11-28T19:44:11.047Z,28.4,,,,,52,
2017-11-28T19:44:21.048Z,28.4,,,,,52,
2017-11-28T19:44:31.049Z,28.4,,,,,52,30.8
2017-11-28T19:44:41.047Z,28.4,,,,,52,
2017-11-28T19:44:51.048Z,28.4,,,,,52,
2017-11-28T19:45:01.048Z,28.3,,,,,52,
2017-11-28T19:45:11.047Z,28.3,,,,,52,
2017-11-28T19:45:21.047Z,28.3,,,,,52,
2017-11-28T19:45:31.047Z,28.3,,,,,52,
2017-11-28T19:45:41.047Z,28.3,,,,,52,
2017-11-28T19:45:51.059Z,28.3,0,,39,2,52,34.7
2017-11-28T19:46:01.048Z,28.3,,,29,,52,37.7
2017-11-28T19:46:11.050Z,28.3,,,29,,52,35.5
2017-11-28T19:46:21.047Z,28.3,,,,,52,34.8
2017-11-28T19:46:31.048Z,28.3,,,30,,52,33.7
2017-11-28T19:46:41.047Z,28.3,,,29,,52,33.4
2017-11-28T19:46:51.047Z,28.3,,,,,52,
2017-11-28T19:47:01.047Z,28.3,,,30,,52,34
2017-11-28T19:47:11.048Z,32.6,1,0,29,0,52,34.3
2017-11-28T19:47:21.048Z,30.3,0,,0,0,52,35.1
2017-11-28T19:47:31.048Z,30.1,,,,,52,35.1
2017-11-28T19:47:41.047Z,30.1,,,,,52,
2017-11-28T19:47:51.047Z,30.1,,,,,52,34.9
2017-11-28T19:48:01.048Z,30.1,,,,,52,
2017-11-28T19:48:11.047Z,30,,,,,52,
2017-11-28T19:48:21.047Z,30,0,58,,2,52,
2017-11-28T19:48:31.049Z,30,0,,39,2,52,39.5
2017-11-28T19:48:41.047Z,30,,,29,,52,39.9
2017-11-28T19:48:51.048Z,30,,,30,,52,36.7
2017-11-28T19:49:01.047Z,30,,,30,,52,35.8
2017-11-28T19:49:11.053Z,30,,,29,,52,35.2
2017-11-28T19:49:21.049Z,30,,,30,,52,35.1
2017-11-28T19:49:31.047Z,30,,,,,52,35.1
2017-11-28T19:49:41.047Z,30,,,29,,52,35.5
2017-11-28T19:49:51.049Z,30,,,,,52,35.8
2017-11-28T19:50:01.046Z,29.8,,,,,52,36
2017-11-28T19:50:11.049Z,29.8,,,,,52,36.2
2017-11-28T19:50:21.048Z,29.8,,,,,52,36.3
2017-11-28T19:50:31.047Z,29.8,,,,,52,36.4
2017-11-28T19:50:41.047Z,29.8,,,,,52,36.6
2017-11-28T19:50:51.047Z,29.8,,,,,52,36.8
2017-11-28T19:51:01.047Z,29.8,,,30,,52,37.1
2017-11-28T19:51:11.047Z,29.8,,,29,,52,37.3
2017-11-28T19:51:21.047Z,29.8,,,,,52,37.5
2017-11-28T19:51:31.047Z,29.8,,,30,,52,37.6
2017-11-28T19:51:41.047Z,29.8,,,29,,52,37.8
2017-11-28T19:51:51.050Z,29.8,,,,,52,38
2017-11-28T19:52:01.101Z,29.8,0,,0,2,52,37.7
2017-11-28T19:52:11.048Z,29.7,,,,,52,35.5
2017-11-28T19:52:21.080Z,29.7,,,,,52,33.8
2017-11-28T19:52:31.068Z,29.7,,,,,52,33.4
2017-11-28T19:52:41.070Z,29.7,,,,,52,33.2
2017-11-28T19:52:51.048Z,29.7,,,,,52,
2017-11-28T19:53:01.047Z,29.7,,,,,52,
2017-11-28T19:53:11.047Z,29.7,,,,,52,
2017-11-28T19:53:21.048Z,29.7,,,,,52,
2017-11-28T19:53:31.047Z,29.7,,,,,52,33.1
2017-11-28T19:53:41.047Z,29.7,,,,,52,32.9
2017-11-28T19:53:51.048Z,29.7,,,,,52,
2017-11-28T19:54:01.047Z,29.7,,,,,52,32.8
2017-11-28T19:54:11.047Z,29.7,,,,,52,
2017-11-28T19:54:21.047Z,29.7,,,,,52,
2017-11-28T19:54:31.047Z,29.7,,,,,52,
2017-11-28T19:54:41.047Z,29.7,,,,,52,
2017-11-28T19:54:51.047Z,29.6,,,,,52,
2017-11-28T19:55:01.047Z,29.6,,,,,52,32.7
2017-11-28T19:55:11.047Z,29.6,,,,,52,
2017-11-28T19:55:21.048Z,29.6,,,,,52,
2017-11-28T19:55:31.048Z,29.6,,,,,52,
2017-11-28T19:55:41.048Z,29.6,,,,,52,
2017-11-28T19:55:51.047Z,29.6,,,,,52,
2017-11-28T19:56:01.049Z,29.6,0,58,0,2,52,32.7
2017-11-28T19:56:11.048Z,29.6,,,,,52,
2017-11-28T19:56:21.047Z,29.6,,,,,52,
2017-11-28T19:56:31.047Z,29.6,,,,,52,
2017-11-28T19:56:41.047Z,29.6,,,,,52,
2017-11-28T19:56:51.047Z,29.6,,,,,52,
2017-11-28T19:57:01.047Z,29.6,,,,,52,
2017-11-28T19:57:11.047Z,29.5,,,,,52,
2017-11-28T19:57:21.047Z,29.5,,,,,52,
2017-11-28T19:57:31.047Z,29.5,,,,,52,
2017-11-28T19:57:41.047Z,29.5,,,,,52,
2017-11-28T19:57:51.047Z,29.5,,,,,52,
2017-11-28T19:58:01.047Z,29.5,,,,,52,
2017-11-28T19:58:11.047Z,29.5,,,,,52,
2017-11-28T19:58:21.047Z,29.5,,,,,52,32.8
2017-11-28T19:58:31.047Z,29.5,,,,,52,
2017-11-28T19:58:41.088Z,29.5,,,,,52,
2017-11-28T19:58:51.047Z,29.5,,,,,52,
2017-11-28T19:59:01.047Z,29.5,,,,,52,
2017-11-28T19:59:11.047Z,29.5,,,,,52,
2017-11-28T19:59:21.047Z,29.5,0,5,,0,52,
2017-11-28T19:59:31.047Z,29.3,,,,,52,
2017-11-28T19:59:41.047Z,29.3,,,,,52,32.9
2017-11-28T19:59:51.048Z,29.3,,,,,52,
2017-11-28T20:00:01.047Z,29.3,,,,,52,
2017-11-28T20:00:11.047Z,29.3,,,,,52,
2017-11-28T20:00:21.047Z,29.3,,,,,52,
2017-11-28T20:00:31.047Z,29.3,,,,,52,
2017-11-28T20:00:41.047Z,29.3,0,58,,2,52,
2017-11-28T20:00:51.047Z,29.3,,,,,52,
2017-11-28T20:01:01.047Z,29.3,,,,,52,
2017-11-28T20:01:11.046Z,29.3,,,,,52,
2017-11-28T20:01:21.047Z,29.3,,,,,52,
2017-11-28T20:01:31.047Z,29.3,,,,,52,
2017-11-28T20:01:41.047Z,29.2,,,,,52,
2017-11-28T20:01:51.046Z,29.2,,,,,52,33.1
2017-11-28T20:02:01.047Z,29.2,,,,,52,33.1
2017-11-28T20:02:11.047Z,29.2,,,,,52,32.9
2017-11-28T20:02:21.047Z,29.2,,,,,52,
2017-11-28T20:02:31.047Z,29.2,,,,,52,33.1
2017-11-28T20:02:41.047Z,29.2,,,,,52,32.9
2017-11-28T20:02:51.047Z,29.2,,,,,52,
2017-11-28T20:03:01.047Z,29.2,,,,,52,32.9
2017-11-28T20:03:11.047Z,29.2,,,,,52,
2017-11-28T20:03:21.047Z,29.1,,,,,52,
2017-11-28T20:03:31.047Z,29.1,,,,,52,
2017-11-28T20:03:41.047Z,29.1,,,,,52,
2017-11-28T20:03:51.047Z,29.1,,,,,52,
2017-11-28T20:04:01.047Z,29.1,,,,,52,
2017-11-28T20:04:11.047Z,29.1,,,,,52,
2017-11-28T20:04:21.047Z,29.1,,,,,52,
2017-11-28T20:04:31.047Z,29.1,,,,,52,
2017-11-28T20:04:41.047Z,29.1,,,,,52,
2017-11-28T20:04:51.047Z,29.1,,,,,52,
2017-11-28T20:05:01.047Z,29.1,,,,,52,
2017-11-28T20:05:11.047Z,29.1,,,,,52,
2017-11-28T20:05:21.047Z,29,,,,,52,
2017-11-28T20:05:31.047Z,29,,,,,52,
2017-11-28T20:05:41.047Z,29,,,,,52,
2017-11-28T20:05:51.047Z,29,,,,,52,
2017-11-28T20:06:01.047Z,29,,,,,52,32.8
2017-11-28T20:06:11.047Z,29,,,,,52,32.9
2017-11-28T20:06:21.046Z,29,,,,,52,32.8
2017-11-28T20:06:31.047Z,29,,,,,52,
2017-11-28T20:06:41.047Z,29,0,5,,0,52,
2017-11-28T20:06:51.047Z,29,0,58,,2,52,
2017-11-28T20:07:01.047Z,29,0,5,,0,52,
2017-11-28T20:07:11.046Z,29,,,,,52,
2017-11-28T20:07:21.047Z,29,,,,,52,
2017-11-28T20:07:31.046Z,28.9,,,,,52,
2017-11-28T20:07:41.099Z,28.9,,,,,52,
2017-11-28T20:07:51.047Z,28.9,,,,,52,
2017-11-28T20:08:01.047Z,28.9,0,58,,2,52,
2017-11-28T20:08:11.068Z,28.9,0,5,,0,52,
2017-11-28T20:08:21.046Z,28.9,,,,,52,
2017-11-28T20:08:31.046Z,28.9,,,,,52,
2017-11-28T20:08:41.046Z,28.9,,,,,52,
2017-11-28T20:08:51.047Z,28.9,,,,,52,32.7
2017-11-28T20:09:01.056Z,28.9,0,58,,2,52,
2017-11-28T20:09:11.047Z,28.9,0,5,,0,52,
2017-11-28T20:09:21.046Z,28.9,,,,,52,
2017-11-28T20:09:31.046Z,28.7,,,,,52,
2017-11-28T20:09:41.046Z,28.7,,,,,52,
2017-11-28T20:09:51.046Z,28.7,,,,,52,
2017-11-28T20:10:01.047Z,28.7,,,,,52,
2017-11-28T20:10:11.046Z,28.7,,,,,52,
2017-11-28T20:10:21.046Z,28.7,,,,,52,
2017-11-28T20:10:31.047Z,28.7,,,,,52,
2017-11-28T20:10:41.047Z,28.7,,,,,52,
2017-11-28T20:10:51.046Z,28.7,,,,,52,
2017-11-28T20:11:01.046Z,28.7,,,,,52,
2017-11-28T20:11:11.046Z,28.7,,,,,52,
2017-11-28T20:11:21.054Z,28.6,,,,,52,32.6
2017-11-28T20:11:31.047Z,28.6,,,,,52,
2017-11-28T20:11:41.047Z,28.6,,,,,52,
2017-11-28T20:11:51.047Z,28.6,,,,,52,
2017-11-28T20:12:01.047Z,28.6,,,,,52,
2017-11-28T20:12:11.047Z,28.6,,,,,52,
2017-11-28T20:12:21.046Z,28.6,,,,,52,
2017-11-28T20:12:31.047Z,28.6,,,,,52,
2017-11-28T20:12:41.047Z,28.6,,,,,52,
2017-11-28T20:12:51.047Z,28.6,,,,,52,
2017-11-28T20:13:01.047Z,28.6,,,,,52,
2017-11-28T20:13:11.054Z,28.6,,,,,52,
2017-11-28T20:13:21.046Z,28.6,,,,,52,
2017-11-28T20:13:40.739Z,28.5,,,,,52,
2017-11-28T20:13:41.208Z,28.5,,,,,52,
2017-11-28T20:13:51.046Z,28.5,,,,,52,
2017-11-28T20:14:01.047Z,28.5,,,,,52,32.5
2017-11-28T20:14:11.051Z,28.5,,,,,52,
2017-11-28T20:14:21.046Z,28.5,,,,,52,
2017-11-28T20:14:31.046Z,28.5,,,,,52,
2017-11-28T20:14:41.053Z,28.5,,,,,52,
2017-11-28T20:14:51.047Z,28.5,,,,,52,
2017-11-28T20:15:01.047Z,28.5,,,,,52,
2017-11-28T20:15:11.047Z,28.5,,,,,52,
2017-11-28T20:15:21.046Z,28.4,,,,,52,
2017-11-28T20:15:31.046Z,28.4,,,,,52,
2017-11-28T20:15:41.048Z,28.4,0,58,,2,52,
2017-11-28T20:15:51.047Z,28.4,0,5,,0,52,
2017-11-28T20:16:01.047Z,28.4,0,58,,2,52,
2017-11-28T20:16:11.046Z,28.4,,,,,52,
2017-11-28T20:16:21.047Z,28.4,0,5,,0,52,32.5
2017-11-28T20:16:31.046Z,28.4,,,,,52,
2017-11-28T20:16:41.047Z,28.4,,,,,52,32.4
2017-11-28T20:16:51.046Z,28.4,,,,,52,
2017-11-28T20:17:01.046Z,28.4,0,58,,2,52,
2017-11-28T20:17:11.046Z,28.4,,,,,52,
2017-11-28T20:17:21.048Z,28.3,,,,,52,
2017-11-28T20:17:31.046Z,28.3,,,,,52,
2017-11-28T20:17:41.047Z,28.3,,,,,52,
2017-11-28T20:17:51.046Z,28.3,,,,,52,
2017-11-28T20:18:01.046Z,28.3,,,,,52,
2017-11-28T20:18:11.046Z,28.3,,,,,52,
2017-11-28T20:18:21.046Z,28.3,,,,,52,
2017-11-28T20:18:31.047Z,28.3,,,,,52,
2017-11-28T20:18:41.046Z,28.3,,,,,52,
2017-11-28T20:18:51.046Z,28.3,,,,,52,
2017-11-28T20:19:01.047Z,28.3,,,,,52,
2017-11-28T20:19:11.046Z,28.3,,,,,52,
2017-11-28T20:19:21.047Z,28.1,,,,,52,
2017-11-28T20:19:31.047Z,28.1,,,,,52,
2017-11-28T20:19:41.046Z,28.1,,,,,52,
2017-11-28T20:19:51.047Z,28.1,,,,,52,32.3
2017-11-28T20:20:01.047Z,28.1,,,,,52,
2017-11-28T20:20:11.046Z,28.1,,,,,52,
2017-11-28T20:20:21.046Z,28.1,,,,,52,
2017-11-28T20:20:31.046Z,28.1,,,,,52,
2017-11-28T20:20:41.052Z,28.1,,,,,52,
2017-11-28T20:20:51.047Z,28.1,,,,,52,
2017-11-28T20:21:01.046Z,28.1,,,,,52,
2017-11-28T20:21:11.046Z,28.1,,,,,52,
2017-11-28T20:21:21.046Z,28.1,,,,,52,
2017-11-28T20:21:31.046Z,28.1,,,,,52,
2017-11-28T20:21:41.046Z,28.1,,,,,52,
2017-11-28T20:21:51.047Z,28.1,,,,,52,
2017-11-28T20:22:01.047Z,28,,,,,52,
2017-11-28T20:22:11.046Z,28,,,,,52,
2017-11-28T20:22:21.046Z,28,,,,,52,
2017-11-28T20:22:31.046Z,28,,,,,52,
2017-11-28T20:22:41.047Z,28,,,,,52,
2017-11-28T20:22:51.046Z,28,,,,,52,
2017-11-28T20:23:01.046Z,28,,,,,52,
2017-11-28T20:23:11.046Z,28,,,,,52,
2017-11-28T20:23:21.046Z,28,,,,,52,32.2
2017-11-28T20:23:31.090Z,28,,,,,52,
2017-11-28T20:23:41.079Z,28,,,,,52,
2017-11-28T20:23:51.071Z,28,,,,,52,
2017-11-28T20:24:01.047Z,28,,,,,52,
2017-11-28T20:24:11.046Z,27.9,,,,,52,
2017-11-28T20:24:21.046Z,27.9,,,,,52,
2017-11-28T20:24:31.047Z,27.9,,,,,52,
2017-11-28T20:24:41.047Z,27.9,,,,,52,
2017-11-28T20:24:51.046Z,27.9,,,,,52,
2017-11-28T20:25:01.046Z,27.9,,,,,52,
2017-11-28T20:25:11.046Z,27.9,,,,,52,
2017-11-28T20:25:21.046Z,27.9,,,,,52,
2017-11-28T20:25:31.047Z,27.9,,,,,52,
2017-11-28T20:25:41.046Z,27.9,,,,,52,
2017-11-28T20:25:51.046Z,27.9,,,,,52,
2017-11-28T20:26:01.047Z,27.9,,,,,52,
2017-11-28T20:26:11.046Z,27.8,,,,,52,
2017-11-28T20:26:21.046Z,27.9,,,,,52,
2017-11-28T20:26:31.046Z,27.8,,,,,52,
2017-11-28T20:26:41.046Z,27.8,,,,,52,
2017-11-28T20:26:51.047Z,27.8,,,,,52,32.1
2017-11-28T20:27:01.046Z,27.8,,,,,52,
2017-11-28T20:27:11.046Z,27.8,,,,,52,
2017-11-28T20:27:21.046Z,27.8,,,,,52,
2017-11-28T20:27:31.046Z,27.8,,,,,52,
2017-11-28T20:27:41.046Z,27.8,,,,,52,
2017-11-28T20:27:51.046Z,27.8,,,,,52,
2017-11-28T20:28:01.047Z,27.8,,,,,52,
2017-11-28T20:28:11.046Z,27.8,,,,,52,
2017-11-28T20:28:21.046Z,27.8,,,,,52,
2017-11-28T20:28:31.046Z,27.8,,,,,52,
2017-11-28T20:28:41.046Z,27.8,,,,,52,
2017-11-28T20:28:51.059Z,27.7,0,,38,2,52,37.1
2017-11-28T20:29:01.046Z,27.7,,,30,,52,37.5
2017-11-28T20:29:11.046Z,27.7,,,30,,52,34.1
2017-11-28T20:29:21.046Z,27.7,,,29,,52,32.4
2017-11-28T20:29:31.046Z,27.7,,,,,52,30.9
2017-11-28T20:29:41.046Z,27.7,0,5,0,0,52,30.4
2017-11-28T20:29:51.047Z,27.7,0,58,,2,52,27.5
2017-11-28T20:30:01.046Z,27.7,,,,,52,26.6
2017-11-28T20:30:11.046Z,27.7,,,,,52,26.4
2017-11-28T20:30:21.046Z,27.7,,,,,52,
2017-11-28T20:30:31.046Z,27.7,,,,,52,
2017-11-28T20:30:41.046Z,27.7,,,,,52,
2017-11-28T20:30:51.046Z,27.7,,,,,52,26.3
2017-11-28T20:31:01.046Z,27.7,,,,,52,
2017-11-28T20:31:11.046Z,27.7,,,,,52,26.1
2017-11-28T20:31:21.046Z,27.7,,,,,52,26
2017-11-28T20:31:31.047Z,27.5,,,,,52,25.9
2017-11-28T20:31:41.046Z,27.7,,,,,52,
2017-11-28T20:31:51.046Z,27.5,,,,,52,26
2017-11-28T20:32:01.046Z,27.5,,,,,52,
2017-11-28T20:32:11.046Z,27.5,,,,,52,
2017-11-28T20:32:21.050Z,27.5,,,,,52,
2017-11-28T20:32:31.046Z,27.5,,,,,52,
2017-11-28T20:32:41.046Z,27.5,,,,,52,
2017-11-28T20:32:51.047Z,27.5,,,,,52,
2017-11-28T20:33:01.051Z,27.5,,,,,52,
2017-11-28T20:33:11.046Z,27.5,,,,,52,
2017-11-28T20:33:21.047Z,27.5,,,,,52,
2017-11-28T20:33:31.046Z,27.5,,,,,52,
2017-11-28T20:33:41.046Z,27.5,,,,,52,
2017-11-28T20:33:51.047Z,30.2,1,0,,0,52,26.1
2017-11-28T20:34:01.057Z,29.2,1,,63,0,52,31.2
2017-11-28T20:34:11.046Z,32.9,,,123,,52,37.4
2017-11-28T20:34:21.056Z,39.7,,,124,,52,45.2
2017-11-28T20:34:31.046Z,45.3,,,124,,52,50.9
2017-11-28T20:34:41.046Z,48.9,,,122,,52,54.5
2017-11-28T20:34:51.046Z,51.5,,,118,,52,56.7
2017-11-28T20:35:01.046Z,52.9,,,110,,52,58.3
2017-11-28T20:35:11.046Z,55.1,1,,0,0,52,56.3
2017-11-28T20:35:21.046Z,52.9,0,,,0,52,51.9
2017-11-28T20:35:31.046Z,52.5,,,,,52,51.3
2017-11-28T20:35:41.046Z,52.3,,,,,52,51.2
2017-11-28T20:35:51.046Z,52.1,,,,,52,
2017-11-28T20:36:01.051Z,51.8,,,,,52,
2017-11-28T20:36:11.046Z,51.4,,,,,52,
2017-11-28T20:36:21.046Z,51.1,0,58,,2,52,
2017-11-28T20:36:31.046Z,50.7,,,,,52,
2017-11-28T20:36:41.046Z,50.4,,,,,52,51.1
2017-11-28T20:36:51.047Z,50.1,,,,,52,
2017-11-28T20:37:01.046Z,49.9,,,,,52,
2017-11-28T20:37:11.046Z,49.6,,,,,52,
2017-11-28T20:37:21.047Z,49,0,0,,0,52,51.6
2017-11-28T20:37:31.046Z,48.7,,,,,52,49.6
2017-11-28T20:37:41.046Z,48.5,,,,,52,49.4
2017-11-28T20:37:51.047Z,48.7,,,,,52,49.3
2017-11-28T20:38:01.066Z,47.2,0,,0,0,52,51
2017-11-28T20:38:11.046Z,46.9,,,,,52,46.8
2017-11-28T20:38:21.047Z,46.7,,,,,52,46.7
2017-11-28T20:38:31.046Z,46.6,,,,,52,46.6
2017-11-28T20:38:41.046Z,46.4,,,,,52,
2017-11-28T20:38:51.110Z,46.3,,,,,52,
2017-11-28T20:39:01.103Z,46.1,0,58,,2,52,46.6
2017-11-28T20:39:11.090Z,46,0,,37,2,52,52.1
2017-11-28T20:39:21.086Z,45.8,,,29,,52,42.9
2017-11-28T20:39:31.067Z,45.7,,,29,,52,36.5
2017-11-28T20:39:41.061Z,45.5,,,29,,52,34.3
2017-11-28T20:39:51.050Z,45.4,,,30,,52,32.9
2017-11-28T20:40:01.046Z,45.2,,,29,,52,32.3
2017-11-28T20:40:11.046Z,45.1,,,,,52,32.6
2017-11-28T20:40:21.046Z,43.3,0,0,0,0,52,33.2
2017-11-28T20:40:31.046Z,42.7,,,,,52,34.3
2017-11-28T20:40:41.046Z,42.5,,,,,52,33.8
2017-11-28T20:40:51.046Z,42.4,,,,,52,33.7
2017-11-28T20:41:01.046Z,42.3,,,,,52,33.6
2017-11-28T20:41:11.046Z,42.1,,,,,52,
2017-11-28T20:41:21.046Z,41.9,0,58,,2,52,
2017-11-28T20:41:31.046Z,41.7,0,,39,2,52,36.3
2017-11-28T20:41:41.046Z,41.5,,,30,,52,38.4
2017-11-28T20:41:51.047Z,,,,29,,,35.4
2017-11-28T20:42:01.046Z,41.1,,,29,,52,34.2
2017-11-28T20:42:11.046Z,40.8,,,30,,52,33.7
2017-11-28T20:42:21.046Z,40.6,,,29,,52,
2017-11-28T20:42:31.046Z,40.5,,,,,52,33.6
2017-11-28T20:42:41.046Z,40.3,,,,,52,34
2017-11-28T20:42:51.046Z,,,,,,,34.3
2017-11-28T20:43:01.046Z,40,,,30,,52,34.6
2017-11-28T20:43:11.046Z,39.8,,,29,,52,34.9
2017-11-28T20:43:21.046Z,39.7,,,,,52,35.2
2017-11-28T20:43:31.046Z,39.5,,,,,52,35.4
2017-11-28T20:43:41.046Z,39.4,,,,,52,35.6
2017-11-28T20:43:51.047Z,39.2,,,30,,52,35.8
2017-11-28T20:44:01.046Z,39.1,,,30,,52,36.1
2017-11-28T20:44:11.046Z,38.9,,,29,,52,36.3
2017-11-28T20:44:21.046Z,38.7,,,,,52,36.5
2017-11-28T20:44:31.047Z,38.6,,,30,,52,36.7
2017-11-28T20:44:41.046Z,38.5,,,29,,52,36.9
2017-11-28T20:44:51.046Z,,,,,,,37.2
2017-11-28T20:45:01.045Z,38.3,,,,,52,37.4
2017-11-28T20:45:11.046Z,38.2,,,,,52,37.5
2017-11-28T20:45:21.046Z,38.1,,,,,52,37.7
2017-11-28T20:45:31.046Z,38,,,,,52,37.9
2017-11-28T20:45:41.045Z,37.9,,,,,52,38
2017-11-28T20:45:51.045Z,37.4,1,0,29,0,52,38.2
2017-11-28T20:46:01.056Z,30,0,,0,0,52,41.7
2017-11-28T20:46:11.046Z,29.6,,,,,52,38.9
2017-11-28T20:46:21.045Z,29.6,,,,,52,38.7
2017-11-28T20:46:31.045Z,29.6,,,,,52,
2017-11-28T20:46:41.046Z,29.6,,,,,52,38.6
2017-11-28T20:46:51.046Z,29.7,,,,,52,
2017-11-28T20:47:01.045Z,29.7,0,58,,2,52,
2017-11-28T20:47:11.045Z,29.7,,,,,52,
2017-11-28T20:47:21.046Z,29.7,,,,,52,
