Time,ChActive,HwTSet,PrimT,HwActive,ActPow,HwTOutlet,PrimTSet
2017-12-20T11:02:30.116Z,,50,,,,27.4,
2017-12-20T11:02:40.116Z,,50,30.6,,,27.4,
2017-12-20T11:02:50.126Z,,50,,,,27.4,
2017-12-20T11:03:00.115Z,,50,,,,27.4,
2017-12-20T11:03:10.116Z,,50,,,,27.4,
2017-12-20T11:03:20.116Z,,50,,,,27.4,
2017-12-20T11:03:30.116Z,,50,,,,27.4,
2017-12-20T11:03:40.116Z,,50,,,,27.4,
2017-12-20T11:03:50.116Z,,50,,,,27.4,
2017-12-20T11:04:00.116Z,,50,,,,27.4,
2017-12-20T11:04:10.131Z,,50,,,,27.4,
2017-12-20T11:04:20.117Z,,50,,,,27.4,
2017-12-20T11:04:40.116Z,,50,30.5,,,27.4,
2017-12-20T11:04:50.146Z,,50,30.6,,,27.4,
2017-12-20T11:05:00.116Z,,50,,,,27.4,
2017-12-20T11:05:10.116Z,,50,30.5,,,27.4,
2017-12-20T11:05:20.119Z,,50,30.6,,,27.5,
2017-12-20T11:05:30.116Z,,50,,,,27.4,
2017-12-20T11:05:40.120Z,,50,30.6,,,27.4,
2017-12-20T11:05:50.117Z,,50,,,,27.4,
2017-12-20T11:06:00.116Z,,50,,,,27.4,
2017-12-20T11:06:10.116Z,,50,,,,27.5,
2017-12-20T11:06:20.116Z,0,50,,0,,27.5,5
2017-12-20T11:06:30.117Z,,50,,,,27.5,
2017-12-20T11:06:40.116Z,1,50,,0,,27.4,59
2017-12-20T11:06:50.117Z,,50,,,,27.5,
2017-12-20T11:07:00.120Z,0,50,,0,,27.5,5
2017-12-20T11:07:10.116Z,,50,,,,27.4,
2017-12-20T11:07:20.116Z,,50,30.7,,,27.4,
2017-12-20T11:07:40.117Z,,50,,,,27.5,
2017-12-20T11:07:50.116Z,,50,,,,27.5,
2017-12-20T11:08:00.116Z,,50,,,,27.5,
2017-12-20T11:08:10.116Z,,50,,,,27.5,
2017-12-20T11:08:20.118Z,,50,30.8,,,27.4,
2017-12-20T11:08:30.120Z,,50,,,,27.5,
2017-12-20T11:08:40.126Z,,50,,,,27.5,
2017-12-20T11:08:50.116Z,,50,,,,27.5,
2017-12-20T11:09:00.116Z,,50,,,,27.5,
2017-12-20T11:09:10.136Z,,50,,,,27.5,
2017-12-20T11:09:20.116Z,,50,,,,27.5,
2017-12-20T11:09:30.125Z,,50,30.9,,,27.5,
2017-12-20T11:09:40.116Z,0,50,30.9,0,0,27.5,5
2017-12-20T11:09:50.116Z,1,50,,0,,27.5,59
2017-12-20T11:10:00.117Z,,50,,,,27.5,
2017-12-20T11:10:10.158Z,,50,,,,27.5,
2017-12-20T11:10:20.116Z,,50,,,,27.4,
2017-12-20T11:10:30.116Z,,50,,,,27.5,
2017-12-20T11:10:40.117Z,,50,,,,27.5,
2017-12-20T11:10:50.116Z,,50,,,,27.4,
2017-12-20T11:11:00.116Z,,50,,,,27.4,
2017-12-20T11:11:10.116Z,,50,,,,27.4,
2017-12-20T11:11:20.116Z,,50,,,,27.4,
2017-12-20T11:11:30.116Z,,50,,,,27.5,
2017-12-20T11:11:40.125Z,,50,,,,27.4,
2017-12-20T11:11:50.116Z,,50,,,,27.4,
2017-12-20T11:12:00.116Z,,50,30.9,,,27.4,
2017-12-20T11:12:10.122Z,,50,30.9,,,27.4,
2017-12-20T11:12:20.116Z,0,50,31.1,0,,27.4,5
2017-12-20T11:12:30.119Z,1,,30.9,0,,,59
2017-12-20T11:12:40.116Z,,50,30.9,,,27.4,
2017-12-20T11:12:50.116Z,,50,30.9,,,27.4,
2017-12-20T11:13:00.117Z,0,50,30.9,0,,27.4,5
2017-12-20T11:13:10.116Z,1,50,30.9,0,,27.4,59
2017-12-20T11:13:20.117Z,0,50,,0,,27.4,5
2017-12-20T11:13:30.116Z,,50,,,,27.4,
2017-12-20T11:13:40.117Z,,50,,,,27.4,
2017-12-20T11:13:50.116Z,,50,,,,27.4,
2017-12-20T11:14:00.116Z,,50,,,,27.4,
2017-12-20T11:14:10.173Z,,50,,,,27.4,
2017-12-20T11:14:20.162Z,,50,,,,27.4,
2017-12-20T11:14:30.116Z,,50,,,,27.4,
2017-12-20T11:14:40.121Z,,50,,,,27.4,
2017-12-20T11:14:50.116Z,,50,,,,27.4,
2017-12-20T11:15:00.128Z,,50,,,,27.4,
2017-12-20T11:15:10.116Z,,50,,,,27.4,
2017-12-20T11:15:20.116Z,,50,,,,27.4,
2017-12-20T11:15:30.117Z,,50,,,,27.4,
2017-12-20T11:15:40.117Z,,50,,,,27.4,
2017-12-20T11:15:50.116Z,,50,,,,27.4,
2017-12-20T11:16:00.116Z,,50,,,,27.4,
2017-12-20T11:16:10.223Z,,50,,,,27.4,
2017-12-20T11:16:20.116Z,,50,30.8,,,27.4,
2017-12-20T11:16:30.116Z,,50,,,,27.4,
2017-12-20T11:16:40.116Z,,50,,,,27.4,
2017-12-20T11:16:50.116Z,,50,,,,27.4,
2017-12-20T11:17:00.116Z,,50,,,,27.4,
2017-12-20T11:17:10.116Z,,50,,,,27.4,
2017-12-20T11:17:20.116Z,,50,,,,27.4,
2017-12-20T11:17:30.116Z,,50,,,,27.4,
2017-12-20T11:17:40.116Z,,50,,,,27.4,
2017-12-20T11:17:50.116Z,,50,,,,27.4,
2017-12-20T11:18:00.116Z,,50,,,,27.4,
2017-12-20T11:18:10.116Z,,50,,,,27.4,
2017-12-20T11:18:20.121Z,,50,,,,27.4,
2017-12-20T11:18:30.117Z,,50,,,,27.4,
2017-12-20T11:18:40.116Z,,50,,,,27.3,
2017-12-20T11:18:50.116Z,,50,,,,27.3,
2017-12-20T11:19:00.117Z,,50,,,,27.4,
2017-12-20T11:19:10.116Z,,50,30.7,,,27.4,
2017-12-20T11:19:20.116Z,,50,,,,27.3,
2017-12-20T11:19:30.119Z,,50,,,,27.3,
2017-12-20T11:19:40.116Z,,50,,,,27.3,
2017-12-20T11:19:50.116Z,,50,,,,27.3,
2017-12-20T11:20:00.127Z,,50,,,,27.3,
2017-12-20T11:20:10.116Z,,50,,,,27.3,
2017-12-20T11:20:20.117Z,,50,,,,27.3,
2017-12-20T11:20:30.116Z,,50,,,,27.3,
2017-12-20T11:20:40.117Z,,50,,,,27.3,
2017-12-20T11:21:00.116Z,,50,,,,27.3,
2017-12-20T11:21:10.116Z,,50,,,,27.3,
2017-12-20T11:21:20.116Z,,50,,,,27.3,
2017-12-20T11:21:30.121Z,,50,,,,27.3,
2017-12-20T11:21:40.126Z,,50,,,,27.3,
2017-12-20T11:21:50.116Z,,50,,,,27.3,
2017-12-20T11:22:00.116Z,,50,,,,27.3,
2017-12-20T11:22:10.117Z,,50,30.6,,,27.3,
2017-12-20T11:22:30.116Z,,50,,,,27.3,
2017-12-20T11:22:40.116Z,,50,,,,27.3,
2017-12-20T11:23:00.118Z,,50,,,,27.3,
2017-12-20T11:23:10.135Z,,50,,,,27.3,
2017-12-20T11:23:30.116Z,,50,,,,27.3,
2017-12-20T11:23:40.158Z,,50,,,,27.3,
2017-12-20T11:24:00.116Z,,50,,,,27.3,
2017-12-20T11:24:10.116Z,,50,,,,27.2,
2017-12-20T11:24:30.117Z,,50,,,,27.2,
2017-12-20T11:24:40.116Z,,50,,,,27.2,
2017-12-20T11:25:00.116Z,,50,,,,27.2,
2017-12-20T11:25:10.116Z,,50,,,,27.2,
2017-12-20T11:25:20.116Z,,,30.5,,,,
2017-12-20T11:25:30.118Z,,50,,,,27.2,
2017-12-20T11:25:40.117Z,,50,30.6,,,27.2,
2017-12-20T11:25:50.116Z,,,30.5,,,,
2017-12-20T11:26:00.132Z,,50,,,,27.2,
2017-12-20T11:26:10.155Z,,50,,,,27.2,
2017-12-20T11:26:30.132Z,,50,,,,27.2,
2017-12-20T11:26:40.125Z,,50,,,,27.2,
2017-12-20T11:27:00.116Z,,50,,,,27.2,
2017-12-20T11:27:10.124Z,,50,,,,27.2,
2017-12-20T11:27:30.116Z,,50,,,,27.2,
2017-12-20T11:27:40.117Z,,50,,,,27.2,
2017-12-20T11:28:00.122Z,,50,,,,27.2,
2017-12-20T11:28:10.116Z,,50,,,,27.2,
2017-12-20T11:28:30.116Z,,50,,,,27.1,
2017-12-20T11:28:40.116Z,,50,,,,27.1,
2017-12-20T11:29:00.116Z,,50,30.4,,,27.1,
2017-12-20T11:29:10.125Z,,50,,,,27.1,
2017-12-20T11:29:30.116Z,,50,,,,27.1,
2017-12-20T11:29:50.116Z,,50,,,,27.1,
2017-12-20T11:30:00.116Z,,50,,,,27.1,
2017-12-20T11:30:10.116Z,,50,,,,27.1,
2017-12-20T11:30:30.128Z,,50,,,,27.1,
2017-12-20T11:30:40.122Z,,50,,,,27.1,
2017-12-20T11:31:00.131Z,,50,,,,27.1,
2017-12-20T11:31:10.116Z,,50,,,,27.1,
2017-12-20T11:31:30.116Z,,50,,,,27.1,
2017-12-20T11:31:40.116Z,,50,,,,27.1,
2017-12-20T11:32:00.162Z,,50,,,,27.1,
2017-12-20T11:32:20.135Z,,50,,,,27.1,
2017-12-20T11:32:30.116Z,,50,,,,27.1,
2017-12-20T11:32:50.116Z,,50,,,,27.1,
2017-12-20T11:33:00.116Z,,50,,,,26.9,
2017-12-20T11:33:20.117Z,,50,,,,26.9,
2017-12-20T11:33:30.116Z,,50,,,,26.9,
2017-12-20T11:33:50.116Z,,50,30.3,,,26.9,
2017-12-20T11:34:00.116Z,,50,,,,26.9,
2017-12-20T11:34:20.116Z,,50,,,,26.9,
2017-12-20T11:34:30.116Z,,50,,,,26.9,
2017-12-20T11:34:50.116Z,,50,,,,26.9,
2017-12-20T11:35:00.116Z,,50,,,,26.9,
2017-12-20T11:35:20.116Z,,50,,,,26.9,
2017-12-20T11:35:30.116Z,,50,,,,26.9,
2017-12-20T11:35:50.137Z,,50,,,,26.9,
2017-12-20T11:36:00.116Z,,50,,,,26.9,
2017-12-20T11:36:20.116Z,,50,,,,26.9,
2017-12-20T11:36:30.116Z,,50,,,,26.9,
2017-12-20T11:36:40.125Z,,50,,,,26.9,
2017-12-20T11:36:50.120Z,,50,,,,26.9,
2017-12-20T11:37:00.116Z,,50,,,,26.8,
2017-12-20T11:37:20.116Z,,50,,,,26.8,
2017-12-20T11:37:30.125Z,,50,,,,26.8,
2017-12-20T11:37:50.116Z,,50,,,,26.8,
2017-12-20T11:38:00.116Z,,50,,,,26.8,
2017-12-20T11:38:20.116Z,,50,,,,26.8,
2017-12-20T11:38:30.210Z,,50,,,,26.8,
2017-12-20T11:38:50.116Z,,50,30.2,,,26.8,
2017-12-20T11:39:00.116Z,,50,,,,26.8,
2017-12-20T11:39:20.116Z,,50,,,,26.8,
2017-12-20T11:39:30.116Z,,50,,,,26.8,
2017-12-20T11:39:40.117Z,,50,,,,26.8,
2017-12-20T11:39:50.118Z,,50,,,,26.8,
2017-12-20T11:40:00.116Z,,50,,,,26.8,
2017-12-20T11:40:20.116Z,,50,,,,26.8,
2017-12-20T11:40:30.116Z,,50,,,,26.8,
2017-12-20T11:40:40.116Z,,50,,,,26.8,
2017-12-20T11:40:50.116Z,,50,,,,26.8,
2017-12-20T11:41:00.116Z,,50,,,,26.7,
2017-12-20T11:41:20.115Z,,50,,,,26.8,
2017-12-20T11:41:30.142Z,,50,,,,26.8,
2017-12-20T11:41:40.116Z,,50,,,,26.8,
2017-12-20T11:41:50.116Z,,50,,,,26.7,
2017-12-20T11:42:00.116Z,,50,,,,26.7,
2017-12-20T11:42:10.116Z,,50,,,,26.7,
2017-12-20T11:42:20.124Z,,50,,,,26.7,
2017-12-20T11:42:30.141Z,,50,,,,26.7,
2017-12-20T11:42:40.116Z,,50,,,,26.7,
2017-12-20T11:42:50.116Z,,50,,,,26.7,
2017-12-20T11:43:00.137Z,,50,,,,26.7,
2017-12-20T11:43:10.116Z,,50,,,,26.7,
2017-12-20T11:43:20.116Z,,50,,,,26.7,
2017-12-20T11:43:30.116Z,,50,,,,26.7,
2017-12-20T11:43:40.117Z,,50,,,,26.7,
2017-12-20T11:43:50.116Z,,50,,,,26.7,
2017-12-20T11:44:00.116Z,,50,,,,26.7,
2017-12-20T11:44:10.116Z,,50,,,,26.7,
2017-12-20T11:44:20.116Z,,50,,,,26.7,
2017-12-20T11:44:30.117Z,,50,30.1,,,26.7,
2017-12-20T11:44:40.119Z,,50,,,,26.7,
2017-12-20T11:44:50.119Z,,50,,,,26.7,
2017-12-20T11:45:00.119Z,,50,,,,26.7,
2017-12-20T11:45:10.299Z,,50,,,,26.7,
2017-12-20T11:45:20.321Z,,50,,,,26.7,
2017-12-20T11:45:30.303Z,,50,,,,26.6,
2017-12-20T11:45:40.328Z,,50,,,,26.7,
2017-12-20T11:45:50.310Z,,50,,,,26.6,
2017-12-20T11:46:00.141Z,,50,,,,26.6,
2017-12-20T11:46:10.116Z,,50,,,,26.6,
2017-12-20T11:46:20.127Z,,50,,,,26.6,
2017-12-20T11:46:30.119Z,,50,,,,26.6,
2017-12-20T11:46:40.123Z,,50,,,,26.6,
2017-12-20T11:46:50.138Z,,50,,,,26.6,
2017-12-20T11:47:00.116Z,,50,,,,26.6,
2017-12-20T11:47:10.119Z,,50,,,,26.6,
2017-12-20T11:47:20.120Z,,50,,,,26.6,
2017-12-20T11:47:30.123Z,,50,,,,26.6,
2017-12-20T11:47:40.115Z,,50,,,,26.6,
2017-12-20T11:47:50.115Z,,50,,,,26.6,
2017-12-20T11:48:00.117Z,,50,,,,26.6,
2017-12-20T11:48:10.123Z,,50,,,,26.6,
2017-12-20T11:48:20.123Z,,50,,,,26.6,
2017-12-20T11:48:30.116Z,,50,,,,26.6,
2017-12-20T11:48:40.117Z,,50,,,,26.6,
2017-12-20T11:48:50.116Z,,50,,,,26.6,
2017-12-20T11:49:00.116Z,,50,,,,26.6,
2017-12-20T11:49:10.119Z,1,50,,0,,26.6,59
2017-12-20T11:49:20.116Z,0,50,,0,,26.6,5
2017-12-20T11:49:30.116Z,1,50,,0,,26.6,59
2017-12-20T11:49:40.119Z,,50,30,,,26.5,
2017-12-20T11:49:50.116Z,,50,,,,26.5,
2017-12-20T11:50:00.117Z,,50,30.1,,,26.5,
2017-12-20T11:50:10.117Z,,50,,,,26.5,
2017-12-20T11:50:20.116Z,,50,30,,,26.5,
2017-12-20T11:50:30.117Z,,50,,,,26.5,
2017-12-20T11:50:40.116Z,,50,,,,26.5,
2017-12-20T11:50:50.116Z,,50,,,,26.5,
2017-12-20T11:51:00.115Z,,50,,,,26.5,
2017-12-20T11:51:10.116Z,,50,,,,26.5,
2017-12-20T11:51:20.116Z,,50,,,,26.5,
2017-12-20T11:51:30.116Z,,50,,,,26.5,
2017-12-20T11:51:40.116Z,,50,,,,26.5,
2017-12-20T11:51:50.116Z,,50,,,,26.5,
2017-12-20T11:52:00.116Z,,50,,,,26.5,
2017-12-20T11:52:10.119Z,,50,,,,26.5,
2017-12-20T11:52:32.989Z,,50,,,,26.5,
2017-12-20T11:52:40.116Z,,50,,,,26.5,
2017-12-20T11:52:50.117Z,0,50,,0,,26.5,5
2017-12-20T11:53:00.116Z,,50,,,,26.5,
2017-12-20T11:53:10.116Z,,50,,,,26.5,
2017-12-20T11:53:20.116Z,,50,,,,26.5,
2017-12-20T11:53:30.115Z,,50,,,,26.5,
2017-12-20T11:53:40.117Z,,50,,,,26.5,
2017-12-20T11:53:50.116Z,,50,,,,26.5,
2017-12-20T11:54:00.116Z,,50,,,,26.5,
2017-12-20T11:54:10.115Z,,50,,,,26.5,
2017-12-20T11:54:20.116Z,,50,,,,26.5,
2017-12-20T11:54:30.116Z,,50,,,,26.3,
2017-12-20T11:54:40.116Z,,50,,,,26.3,
2017-12-20T11:54:50.116Z,,50,30,,,26.3,
2017-12-20T11:55:00.116Z,,50,29.9,,,26.3,
2017-12-20T11:55:10.116Z,1,50,30.1,0,45,26.3,59
2017-12-20T11:55:20.117Z,,50,36,,34,26.3,
2017-12-20T11:55:30.117Z,,50,34.9,,29,26.3,
2017-12-20T11:55:40.116Z,,50,31.9,,29,26.3,
2017-12-20T11:55:50.116Z,,50,30.9,,30,26.3,
2017-12-20T11:56:00.116Z,,50,28.9,,29,26.3,
2017-12-20T11:56:10.116Z,,50,28.8,,30,26.3,
2017-12-20T11:56:20.116Z,,50,29,,30,26.3,
2017-12-20T11:56:30.116Z,,50,29.3,,29,26.3,
2017-12-20T11:56:40.116Z,,50,30,,,26.3,
2017-12-20T11:56:50.116Z,,50,30.1,,,26.3,
2017-12-20T11:57:00.116Z,,50,30.3,,30,26.3,
2017-12-20T11:57:10.115Z,,50,30.4,,29,26.3,
2017-12-20T11:57:20.116Z,,50,30.5,,30,26.3,
2017-12-20T11:57:30.115Z,,50,30.7,,,26.3,
2017-12-20T11:57:40.116Z,,50,31.1,,29,26.3,
2017-12-20T11:57:50.117Z,,50,,,,26.3,
2017-12-20T11:58:00.117Z,,50,31.4,,,26.3,
2017-12-20T11:58:10.116Z,,50,31.6,,30,26.3,
2017-12-20T11:58:20.116Z,,50,31.8,,29,26.3,
2017-12-20T11:58:30.125Z,,50,32,,,26.3,
2017-12-20T11:58:40.127Z,,50,32.1,,,26.3,
2017-12-20T11:58:50.116Z,,50,32.3,,30,26.3,
2017-12-20T11:59:00.117Z,,50,32.5,,,26.3,
2017-12-20T11:59:10.118Z,,50,32.7,,,26.3,
2017-12-20T11:59:20.116Z,,50,33.1,,30,26.3,
2017-12-20T11:59:30.116Z,,50,33.2,,29,26.3,
2017-12-20T11:59:40.116Z,,50,33.4,,30,26.3,
2017-12-20T11:59:50.117Z,,50,33.5,,,26.3,
2017-12-20T12:00:00.116Z,,50,33.7,,29,26.3,
2017-12-20T12:00:10.115Z,1,50,31.8,0,0,26.3,
2017-12-20T12:00:20.116Z,,50,30.8,,,26.3,
2017-12-20T12:00:30.116Z,,50,29.8,,,26.3,
2017-12-20T12:00:40.116Z,,50,29.2,,,26.5,
2017-12-20T12:00:50.124Z,,50,29,,,26.5,
2017-12-20T12:01:00.116Z,,50,28.9,,,26.5,
2017-12-20T12:01:10.118Z,,50,29,,,26.5,
2017-12-20T12:01:20.118Z,,50,,,,26.5,
2017-12-20T12:01:30.131Z,,50,,,,26.5,
2017-12-20T12:01:40.119Z,,50,28.9,,,26.5,
2017-12-20T12:01:50.116Z,,50,28.8,,,26.5,
2017-12-20T12:02:00.116Z,,50,28.7,,,26.5,
2017-12-20T12:02:10.115Z,,50,,,,26.5,
2017-12-20T12:02:20.115Z,,50,28.8,,,26.5,
2017-12-20T12:02:30.116Z,,50,,,,26.5,
2017-12-20T12:02:40.117Z,,50,,,,26.5,
2017-12-20T12:02:50.118Z,,50,,,,26.5,
2017-12-20T12:03:00.116Z,,50,,,,26.5,
2017-12-20T12:03:10.116Z,,50,,,,26.5,
2017-12-20T12:03:20.117Z,,50,,,,26.5,
2017-12-20T12:03:30.116Z,,50,,,,26.5,
2017-12-20T12:03:40.116Z,,50,,,,26.5,
2017-12-20T12:03:50.115Z,,50,,,,26.5,
2017-12-20T12:04:00.116Z,,50,,,,26.5,
2017-12-20T12:04:10.116Z,,50,,,,26.5,
2017-12-20T12:04:20.116Z,,50,,,,26.5,
2017-12-20T12:04:30.116Z,,50,,,,26.5,
2017-12-20T12:04:40.117Z,,50,,,,26.5,
2017-12-20T12:04:50.116Z,,50,,,,26.5,
2017-12-20T12:05:00.116Z,,50,,,,26.5,
2017-12-20T12:05:10.117Z,,50,,,,26.5,
2017-12-20T12:05:20.115Z,,50,,,,26.5,
2017-12-20T12:05:30.116Z,,50,,,,26.6,
2017-12-20T12:05:40.116Z,,50,,,,26.6,
2017-12-20T12:05:50.116Z,,50,,,,26.6,
2017-12-20T12:06:00.116Z,,50,,,,26.6,
2017-12-20T12:06:10.116Z,,50,,,,26.6,
2017-12-20T12:06:20.116Z,,50,,,,26.6,
2017-12-20T12:06:30.117Z,,50,28.9,,,26.6,
2017-12-20T12:06:40.117Z,,50,,,,26.6,
2017-12-20T12:06:50.116Z,,50,,,,26.5,
2017-12-20T12:07:00.116Z,,50,,,,26.6,
2017-12-20T12:07:10.257Z,,50,,,,26.6,
2017-12-20T12:07:20.115Z,,50,,,,26.6,
2017-12-20T12:07:30.116Z,,50,29,,,26.6,
2017-12-20T12:07:40.116Z,,50,,,,26.6,
2017-12-20T12:07:50.116Z,,50,,,,26.6,
2017-12-20T12:08:00.116Z,,50,,,,26.6,
2017-12-20T12:08:10.116Z,,50,,,,26.6,
2017-12-20T12:08:20.116Z,,50,,,,26.6,
2017-12-20T12:08:30.116Z,,50,,,,26.6,
2017-12-20T12:08:40.116Z,,50,,,,26.6,
2017-12-20T12:08:50.116Z,,50,29.2,,,26.5,
2017-12-20T12:09:00.116Z,,50,,,,26.6,
2017-12-20T12:09:10.116Z,,50,,,,26.6,
2017-12-20T12:09:20.116Z,,50,,,,26.6,
2017-12-20T12:09:30.116Z,,50,,,,26.6,
2017-12-20T12:09:40.116Z,0,50,29.2,0,0,26.6,5
2017-12-20T12:09:50.115Z,,50,,,,26.6,
2017-12-20T12:10:00.116Z,1,50,,0,,26.6,59
2017-12-20T12:10:10.116Z,,50,,,,26.6,
2017-12-20T12:10:20.116Z,,50,,,,26.6,
2017-12-20T12:10:30.115Z,,50,,,,26.6,
2017-12-20T12:10:40.116Z,0,50,,0,,26.6,5
2017-12-20T12:10:50.116Z,,50,,,,26.6,
2017-12-20T12:11:00.116Z,1,50,29.3,0,,26.6,59
2017-12-20T12:11:10.116Z,0,50,,0,,26.6,5
2017-12-20T12:11:20.115Z,,50,,,,26.6,
2017-12-20T12:11:30.116Z,1,50,,0,,26.6,59
2017-12-20T12:11:40.116Z,0,50,,0,,26.6,5
2017-12-20T12:11:50.116Z,,50,,,,26.6,
2017-12-20T12:12:00.118Z,,50,,,,26.6,
2017-12-20T12:12:10.116Z,1,50,,0,,26.6,59
2017-12-20T12:12:20.115Z,0,50,,0,,26.6,5
2017-12-20T12:12:30.116Z,,50,,,,26.6,
2017-12-20T12:12:40.115Z,,50,,,,26.6,
2017-12-20T12:12:50.116Z,,50,,,,26.6,
2017-12-20T12:13:00.117Z,,50,,,,26.6,
2017-12-20T12:13:10.118Z,,50,,,,26.6,
2017-12-20T12:13:20.120Z,1,50,,0,,26.6,59
2017-12-20T12:13:30.116Z,0,50,,0,,26.6,5
2017-12-20T12:13:40.116Z,,50,,,,26.6,
2017-12-20T12:13:50.157Z,,50,,,,26.5,
2017-12-20T12:14:00.116Z,,50,,,,26.6,
2017-12-20T12:14:10.116Z,,50,29.2,,,26.5,
2017-12-20T12:14:20.116Z,,50,,,,26.6,
2017-12-20T12:14:30.116Z,,50,,,,26.6,
2017-12-20T12:14:40.116Z,,50,,,,26.5,
2017-12-20T12:14:50.116Z,,50,,,,26.5,
2017-12-20T12:15:00.116Z,1,50,,0,,26.5,59
2017-12-20T12:15:10.116Z,0,50,,0,,26.5,5
2017-12-20T12:15:20.115Z,,50,,,,26.5,
2017-12-20T12:15:30.128Z,1,50,,0,,26.5,59
2017-12-20T12:15:40.116Z,0,50,,0,,26.5,5
2017-12-20T12:15:50.116Z,,50,,,,26.5,
2017-12-20T12:16:00.116Z,,50,,,,26.5,
2017-12-20T12:16:10.115Z,1,50,,0,,26.5,59
2017-12-20T12:16:20.116Z,0,50,,0,,26.5,5
2017-12-20T12:16:30.116Z,,50,,,,26.5,
2017-12-20T12:16:40.116Z,1,50,,0,,26.5,59
2017-12-20T12:16:50.116Z,,50,,,,26.5,
2017-12-20T12:17:00.116Z,,50,,,,26.5,
2017-12-20T12:17:10.155Z,0,50,,0,,26.5,5
2017-12-20T12:17:20.117Z,,50,29,,,26.5,
2017-12-20T12:17:30.117Z,,50,29.2,,,26.5,
2017-12-20T12:17:40.116Z,,50,29,,,26.5,
2017-12-20T12:17:50.115Z,,50,,,,26.5,
2017-12-20T12:18:00.118Z,1,50,,0,,26.5,59
2017-12-20T12:18:10.116Z,0,50,,0,,26.5,5
2017-12-20T12:18:20.116Z,1,50,,0,,26.5,59
2017-12-20T12:18:30.115Z,,50,,,,26.5,
2017-12-20T12:18:40.116Z,,50,,,,26.5,
2017-12-20T12:18:50.116Z,,50,,,,26.5,
2017-12-20T12:19:00.116Z,0,50,,0,,26.5,5
2017-12-20T12:19:10.115Z,,50,,,,26.5,
2017-12-20T12:19:20.116Z,1,50,,0,,26.5,59
2017-12-20T12:19:30.116Z,,50,,,,26.5,
2017-12-20T12:19:40.116Z,,50,,,,26.5,
2017-12-20T12:19:50.115Z,,50,,,,26.5,
2017-12-20T12:20:00.117Z,,50,,,,26.5,
2017-12-20T12:20:10.116Z,,50,,,,26.5,
2017-12-20T12:20:20.116Z,,50,,,,26.5,
2017-12-20T12:20:30.116Z,,50,,,,26.5,
2017-12-20T12:20:40.116Z,,50,29,,,26.5,
2017-12-20T12:20:50.116Z,,50,28.9,,,26.5,
2017-12-20T12:21:00.117Z,,50,,,,26.5,
2017-12-20T12:21:10.115Z,,50,,,,26.5,
2017-12-20T12:21:20.119Z,,50,,,,26.5,
2017-12-20T12:21:30.116Z,,50,,,,26.5,
2017-12-20T12:21:40.116Z,,50,,,,26.5,
2017-12-20T12:21:50.117Z,,50,,,,26.5,
2017-12-20T12:22:00.116Z,,50,,,,26.5,
2017-12-20T12:22:10.115Z,,50,,,,26.5,
2017-12-20T12:22:20.116Z,,50,,,,26.5,
2017-12-20T12:22:30.116Z,,50,,,,26.5,
2017-12-20T12:22:40.116Z,,50,,,,26.5,
2017-12-20T12:22:50.116Z,,50,,,,26.5,
2017-12-20T12:23:00.116Z,,50,,,,26.5,
2017-12-20T12:23:10.116Z,,50,,,,26.3,
2017-12-20T12:23:20.234Z,,50,,,,26.3,
2017-12-20T12:23:30.135Z,,50,,,,26.3,
2017-12-20T12:23:40.116Z,,50,,,,26.5,
2017-12-20T12:23:50.121Z,,50,,,,26.3,
2017-12-20T12:24:00.344Z,,50,,,,26.3,
2017-12-20T12:24:10.116Z,,50,,,,26.3,
2017-12-20T12:24:20.116Z,,50,,,,26.3,
2017-12-20T12:24:30.116Z,,50,28.8,,,26.3,
2017-12-20T12:24:40.116Z,,50,28.9,,,26.3,
2017-12-20T12:24:50.116Z,,50,28.8,,,26.3,
2017-12-20T12:25:00.115Z,,50,,,,26.3,
2017-12-20T12:25:10.115Z,,50,,,,26.3,
2017-12-20T12:25:20.116Z,,50,,,,26.3,
2017-12-20T12:25:30.116Z,,50,,,,26.3,
2017-12-20T12:25:40.116Z,,50,,,,26.3,
2017-12-20T12:25:50.116Z,,50,,,,26.3,
2017-12-20T12:26:00.115Z,,50,,,,26.3,
2017-12-20T12:26:10.116Z,,50,,,,26.3,
2017-12-20T12:26:20.116Z,,50,,,,26.3,
2017-12-20T12:26:30.117Z,,50,,,,26.3,
2017-12-20T12:26:40.143Z,,50,,,,26.3,
2017-12-20T12:26:50.116Z,,50,,,,26.3,
2017-12-20T12:27:00.116Z,,50,,,,26.3,
2017-12-20T12:27:10.115Z,,50,,,,26.3,
2017-12-20T12:27:20.116Z,,50,,,,26.3,
2017-12-20T12:27:30.116Z,,50,,,,26.3,
2017-12-20T12:27:40.115Z,,50,,,,26.3,
2017-12-20T12:27:50.121Z,,50,,,,26.3,
2017-12-20T12:28:00.116Z,,50,,,,26.3,
2017-12-20T12:28:10.116Z,,50,,,,26.3,
2017-12-20T12:28:20.118Z,,50,,,,26.3,
2017-12-20T12:28:30.115Z,,50,,,,26.3,
2017-12-20T12:28:40.116Z,,50,,,,26.3,
2017-12-20T12:28:50.116Z,,50,28.7,,,26.3,
2017-12-20T12:29:00.116Z,,50,,,,26.3,
2017-12-20T12:29:10.115Z,,50,,,,26.3,
2017-12-20T12:29:20.116Z,,50,,,,26.2,
2017-12-20T12:29:30.115Z,,50,,,,26.3,
