Time,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet,HwActive
2017-11-23T10:43:01.230Z,,,,35.3,,,
2017-11-23T10:43:11.239Z,52,,,,,30.9,
2017-11-23T10:43:21.228Z,,,,34.8,,,
2017-11-23T10:43:31.229Z,52,,,34.7,,30.9,
2017-11-23T10:43:41.320Z,52,,,,,30.9,
2017-11-23T10:43:51.228Z,52,,,,,30.9,
2017-11-23T10:44:01.236Z,52,,,,,30.9,
2017-11-23T10:44:11.234Z,52,,,,,30.9,
2017-11-23T10:44:21.232Z,,,,34.6,,,
2017-11-23T10:44:31.417Z,52,,,34.4,,30.9,
2017-11-23T10:44:41.519Z,52,,,,,30.9,
2017-11-23T10:44:51.228Z,52,,,34.3,,30.8,
2017-11-23T10:45:01.229Z,52,,,,,30.8,
2017-11-23T10:45:21.239Z,52,,,,,30.8,
2017-11-23T10:45:31.234Z,52,,,,,30.8,
2017-11-23T10:45:41.319Z,,,,34.2,,,
2017-11-23T10:45:51.266Z,52,,,,,30.8,
2017-11-23T10:46:01.294Z,52,58,1,34.2,0,30.8,0
2017-11-23T10:46:11.237Z,52,,,,,30.8,
2017-11-23T10:46:31.246Z,52,,,,,30.7,
2017-11-23T10:46:51.237Z,52,,,,,30.7,
2017-11-23T10:47:01.317Z,52,,,,,30.7,
2017-11-23T10:47:31.292Z,52,,,,,30.7,
2017-11-23T10:47:41.325Z,,5,0,,,,0
2017-11-23T10:47:51.259Z,52,,,,,30.6,
2017-11-23T10:48:01.235Z,52,,,,,30.6,
2017-11-23T10:48:11.244Z,52,,,,,30.6,
2017-11-23T10:48:31.264Z,52,,,,,30.6,
2017-11-23T10:48:41.344Z,,,,34.3,,,
2017-11-23T10:48:51.234Z,52,,,,,30.6,
2017-11-23T10:49:01.241Z,52,,,,,30.6,
2017-11-23T10:49:11.233Z,52,,,,,30.6,
2017-11-23T10:49:31.235Z,52,,,,,30.4,
2017-11-23T10:49:41.359Z,52,,,,,30.4,
2017-11-23T10:49:51.238Z,52,,,34.4,,30.4,
2017-11-23T10:50:01.274Z,52,,,,,30.4,
2017-11-23T10:50:11.315Z,52,,,,,30.4,
2017-11-23T10:50:31.261Z,52,,,,,30.4,
2017-11-23T10:50:41.375Z,52,,,,,30.4,
2017-11-23T10:50:51.235Z,52,,,,,30.3,
2017-11-23T10:51:01.269Z,52,,,,,30.4,
2017-11-23T10:51:11.264Z,52,,,34.5,,30.3,
2017-11-23T10:51:31.275Z,52,,,,,30.3,
2017-11-23T10:51:51.273Z,52,,,,,30.3,
2017-11-23T10:52:01.246Z,52,,,,,30.3,
2017-11-23T10:52:11.252Z,52,,,,,30.3,
2017-11-23T10:52:31.338Z,52,,,,,30.3,
2017-11-23T10:52:51.304Z,52,,,,,30.3,
2017-11-23T10:53:01.247Z,52,,,,,30.3,
2017-11-23T10:53:11.293Z,52,,,,,30.3,
2017-11-23T10:53:31.259Z,52,,,,,30.2,
2017-11-23T10:53:41.385Z,52,,,,,30.2,
2017-11-23T10:53:51.336Z,52,,,,,30.2,
2017-11-23T10:54:01.261Z,52,,,,,30.2,
2017-11-23T10:54:11.286Z,52,,,,,30.2,
2017-11-23T10:54:31.253Z,52,,,34.4,,30.2,
2017-11-23T10:54:51.275Z,52,,,,,30.1,
2017-11-23T10:55:01.292Z,52,,,,,30.1,
2017-11-23T10:55:11.291Z,52,,,,,30.1,
2017-11-23T10:55:31.302Z,52,,,,,30.1,
2017-11-23T10:55:41.369Z,52,,,,,30.1,
2017-11-23T10:55:51.283Z,52,,,,,30.1,
2017-11-23T10:56:11.269Z,52,,,,,30.1,
2017-11-23T10:56:31.267Z,52,,,,,30,
2017-11-23T10:56:41.314Z,52,,,,,30,
2017-11-23T10:56:51.291Z,52,,,,,30,
2017-11-23T10:57:01.237Z,52,,,,,30,
2017-11-23T10:57:11.246Z,52,,,,,30,
2017-11-23T10:57:31.237Z,52,,,,,30,
2017-11-23T10:57:41.351Z,52,,,,,30,
2017-11-23T10:57:51.241Z,52,,,34.3,,30,
2017-11-23T10:58:01.257Z,52,,,,,29.8,
2017-11-23T10:58:11.243Z,52,,,,,29.8,
2017-11-23T10:58:31.254Z,52,,,,,29.8,
2017-11-23T10:58:41.366Z,52,,,,,29.8,
2017-11-23T10:58:51.229Z,52,,,,,29.8,
2017-11-23T10:59:11.230Z,52,,,,,29.8,
2017-11-23T10:59:31.298Z,52,,,,,29.7,
2017-11-23T10:59:41.364Z,52,,,,,29.7,
2017-11-23T10:59:51.269Z,52,,,,,29.7,
2017-11-23T11:00:01.275Z,52,,,,,29.7,
2017-11-23T11:00:11.280Z,52,,,,,29.7,
2017-11-23T11:00:31.271Z,52,,,,,29.7,
2017-11-23T11:00:41.304Z,52,,,,,29.7,
2017-11-23T11:00:51.256Z,52,,,,,29.7,
2017-11-23T11:01:01.263Z,,,,34.2,,,
2017-11-23T11:01:11.270Z,52,,,,,29.6,
2017-11-23T11:01:31.320Z,52,,,,,29.6,
2017-11-23T11:01:41.398Z,52,,,,,29.6,
2017-11-23T11:01:51.304Z,52,,,,,29.6,
2017-11-23T11:02:11.299Z,52,,,,,29.6,
2017-11-23T11:02:31.290Z,52,,,,,29.6,
2017-11-23T11:02:41.319Z,52,,,,,29.5,
2017-11-23T11:03:01.287Z,52,,,,,29.5,
2017-11-23T11:03:11.293Z,52,,,,,29.5,
2017-11-23T11:03:31.299Z,52,,,,,29.5,
2017-11-23T11:03:41.346Z,52,,,,,29.5,
2017-11-23T11:04:01.256Z,52,,,,,29.5,
2017-11-23T11:04:11.250Z,52,,,,,29.5,
2017-11-23T11:04:21.251Z,,,,34.1,,,
2017-11-23T11:04:31.271Z,52,,,,,29.3,
2017-11-23T11:04:41.337Z,52,,,,,29.3,
2017-11-23T11:04:51.247Z,52,,,,,29.3,
2017-11-23T11:05:11.273Z,52,,,,,29.3,
2017-11-23T11:05:31.230Z,52,,,,,29.3,
2017-11-23T11:05:41.342Z,52,,,,,29.3,
2017-11-23T11:06:01.258Z,52,,,,,29.3,
2017-11-23T11:06:11.261Z,52,,,,,29.2,
2017-11-23T11:06:31.240Z,52,,,,,29.2,
2017-11-23T11:06:41.343Z,52,,,,,29.2,
2017-11-23T11:06:51.254Z,52,,,,,29.2,
2017-11-23T11:07:01.233Z,,,,34,,,
2017-11-23T11:07:11.230Z,52,,,,,29.2,
2017-11-23T11:07:31.235Z,52,,,,,29.2,
2017-11-23T11:07:41.347Z,52,,,,,29.1,
2017-11-23T11:08:01.230Z,52,,,,,29.1,
2017-11-23T11:08:11.236Z,52,,,,,29.1,
2017-11-23T11:08:31.238Z,52,,,,,29.1,
2017-11-23T11:08:41.326Z,52,,,,,29.1,
2017-11-23T11:09:01.231Z,,,,33.9,,,
2017-11-23T11:09:11.233Z,,,,34,,,
2017-11-23T11:09:21.357Z,,,,33.9,,,
2017-11-23T11:09:31.230Z,52,,,33.9,,29,
2017-11-23T11:09:41.320Z,52,,,,,29,
2017-11-23T11:09:51.234Z,52,,,,,29,
2017-11-23T11:10:11.295Z,52,,,,,29,
2017-11-23T11:10:31.329Z,52,,,,,29,
2017-11-23T11:10:41.413Z,52,,,,,29,
2017-11-23T11:11:01.317Z,52,,,,,29,
2017-11-23T11:11:11.317Z,52,,,,,28.9,
2017-11-23T11:11:31.299Z,52,,,33.8,,28.9,
2017-11-23T11:11:41.335Z,52,,,,,28.9,
2017-11-23T11:11:51.312Z,52,,,,,28.9,
2017-11-23T11:12:01.320Z,,0,0,,,,2
2017-11-23T11:12:11.265Z,,,0,34,38,,2
2017-11-23T11:12:21.316Z,52,,,37.2,37,34.5,
2017-11-23T11:12:31.349Z,52,,0,37.3,0,36.5,0
2017-11-23T11:12:43.383Z,52,,,37.2,,37.2,
2017-11-23T11:12:51.298Z,52,,,37.1,,36.9,
2017-11-23T11:13:11.298Z,,,,36.9,,,
2017-11-23T11:13:31.289Z,52,,,,,36.7,
2017-11-23T11:13:51.246Z,52,5,,,,36.6,
2017-11-23T11:14:01.258Z,52,,,,,36.5,
2017-11-23T11:14:21.303Z,52,,,,,36.4,
2017-11-23T11:14:31.290Z,52,,,36.8,,36.3,
2017-11-23T11:14:41.404Z,52,,,,,36.2,
2017-11-23T11:15:01.328Z,52,,,,,36.1,
2017-11-23T11:15:11.305Z,52,,,,,35.9,
2017-11-23T11:15:21.294Z,52,,,,,35.9,
2017-11-23T11:15:31.284Z,52,,,,,35.9,
2017-11-23T11:15:41.350Z,52,,,,,35.8,
2017-11-23T11:15:51.407Z,52,,,36.7,,35.7,
2017-11-23T11:16:01.272Z,52,,,,,35.6,
2017-11-23T11:16:11.266Z,52,,,,,35.6,
2017-11-23T11:16:21.295Z,52,,,,,35.5,
2017-11-23T11:16:31.293Z,52,,,,,35.4,
2017-11-23T11:16:41.370Z,52,,,,,35.4,
2017-11-23T11:16:51.298Z,52,,,,,35.3,
2017-11-23T11:17:01.298Z,52,,,,,35.2,
2017-11-23T11:17:11.347Z,52,,,36.6,,35.2,
2017-11-23T11:17:21.323Z,52,,,,,35.1,
2017-11-23T11:17:31.310Z,52,,,,,34.9,
2017-11-23T11:17:41.355Z,52,,,,,34.8,
2017-11-23T11:18:01.288Z,52,,,,,34.8,
2017-11-23T11:18:11.257Z,52,,,,,34.6,
2017-11-23T11:18:21.285Z,52,,,,,34.6,
2017-11-23T11:18:31.272Z,52,,,36.5,,34.6,
2017-11-23T11:18:41.407Z,52,,,,,34.5,
2017-11-23T11:18:51.285Z,52,,,,,34.5,
2017-11-23T11:19:01.244Z,52,,,,,34.4,
2017-11-23T11:19:11.312Z,52,,,,,34.3,
2017-11-23T11:19:21.270Z,52,,,,,34.3,
2017-11-23T11:19:31.272Z,52,,,,,34.2,
2017-11-23T11:19:41.381Z,52,,,36.4,,34.1,
2017-11-23T11:19:51.265Z,52,,,36.5,,34.1,
2017-11-23T11:20:01.292Z,52,,,36.4,,34,
2017-11-23T11:20:11.314Z,52,,,,,34,
2017-11-23T11:20:21.298Z,52,,,,,33.9,
2017-11-23T11:20:31.298Z,52,,,,,33.9,
2017-11-23T11:20:41.358Z,52,,,,,33.8,
2017-11-23T11:20:51.258Z,52,,,,,33.8,
2017-11-23T11:21:01.251Z,52,,,,,33.7,
2017-11-23T11:21:11.261Z,52,,,,,33.7,
2017-11-23T11:21:21.251Z,52,,,36.3,,33.6,
2017-11-23T11:21:31.261Z,52,,,,,33.6,
2017-11-23T11:21:41.327Z,52,,,,,33.5,
2017-11-23T11:21:51.232Z,52,,,,,33.4,
2017-11-23T11:22:01.267Z,52,,,36.2,,33.3,
2017-11-23T11:22:11.264Z,52,,,,,33.2,
2017-11-23T11:22:21.243Z,52,0,0,37.3,62,35.5,2
2017-11-23T11:22:31.265Z,52,,,44.1,95,37.7,
2017-11-23T11:22:41.355Z,52,,,46,121,40.8,
2017-11-23T11:22:51.279Z,,,,49.1,121,,
2017-11-23T11:23:01.282Z,52,,,49.5,124,44.8,
2017-11-23T11:23:11.278Z,52,,,53.6,124,48.1,
2017-11-23T11:23:21.276Z,,,,55.6,99,,
2017-11-23T11:23:31.277Z,52,,0,56,65,50.5,0
2017-11-23T11:23:41.310Z,52,,0,55.7,0,52.3,0
2017-11-23T11:23:51.240Z,,,,54.1,,,
2017-11-23T11:24:01.245Z,,,,53.7,,,
2017-11-23T11:24:11.273Z,52,,,,,52.9,
2017-11-23T11:24:21.266Z,,,,53.5,,,
2017-11-23T11:24:31.256Z,52,,,53.4,,52.4,
2017-11-23T11:24:51.277Z,52,5,,,,52.1,
2017-11-23T11:25:01.256Z,52,,,,,51.6,
2017-11-23T11:25:11.257Z,,,,53.3,,,
2017-11-23T11:25:21.313Z,52,,,,,51.4,
2017-11-23T11:25:31.235Z,52,,,,,51.1,
2017-11-23T11:25:41.418Z,52,,,,,50.1,
2017-11-23T11:26:01.234Z,52,,,53.2,,49.8,
2017-11-23T11:26:11.231Z,52,,,,,49.3,
2017-11-23T11:26:21.252Z,52,,,,,49.3,
2017-11-23T11:26:31.265Z,52,,,53.1,,48.8,
2017-11-23T11:26:51.251Z,52,,,53,,48.6,
2017-11-23T11:27:01.240Z,52,,,,,48.4,
2017-11-23T11:27:11.234Z,,,,52.9,,,
2017-11-23T11:27:31.314Z,52,,,,,47.9,
2017-11-23T11:27:51.294Z,52,,,52.8,,47.7,
2017-11-23T11:28:01.299Z,52,58,1,52.7,,47.5,0
2017-11-23T11:28:11.248Z,52,,,,,47.3,
2017-11-23T11:28:21.265Z,52,,,,,47.2,
2017-11-23T11:28:31.262Z,52,,,,,47,
2017-11-23T11:28:41.376Z,52,,,52.6,,46.8,
2017-11-23T11:28:51.254Z,52,,,,,46.7,
2017-11-23T11:29:01.292Z,52,,,52.4,,46.5,
2017-11-23T11:29:11.304Z,52,,,,,46.3,
2017-11-23T11:29:21.335Z,52,,,52.3,,46.2,
2017-11-23T11:29:31.313Z,52,,,52.2,,46,
2017-11-23T11:29:41.347Z,52,,,,,45.7,
2017-11-23T11:29:51.264Z,52,,,,,45.5,
2017-11-23T11:30:01.231Z,,,,52.1,,,
2017-11-23T11:30:11.231Z,52,,,,,45.2,
2017-11-23T11:30:31.229Z,52,,,52,,45.1,
2017-11-23T11:30:41.320Z,52,,,51.9,,44.9,
2017-11-23T11:30:51.281Z,52,,,,,44.6,
2017-11-23T11:31:01.251Z,52,,,,,44.4,
2017-11-23T11:31:11.333Z,52,,,51.8,,44.2,
2017-11-23T11:31:21.259Z,52,58,1,51.7,,43.8,0
2017-11-23T11:31:31.258Z,52,,1,53.8,32,43.5,0
2017-11-23T11:31:41.332Z,,,,48.2,29,,
2017-11-23T11:31:51.242Z,52,,,44.6,29,43.3,
2017-11-23T11:32:01.288Z,,,,41.3,30,,
2017-11-23T11:32:11.250Z,52,,,38.8,29,43.2,
2017-11-23T11:32:21.283Z,,,,36.6,29,,
2017-11-23T11:32:31.288Z,52,,,33.8,,43.1,
2017-11-23T11:32:41.364Z,,,,32.7,30,,
2017-11-23T11:32:51.258Z,52,,,31.9,,42.8,
2017-11-23T11:33:01.268Z,,,,32,29,,
2017-11-23T11:33:11.239Z,52,,,,,42.5,
2017-11-23T11:33:21.252Z,,,,32.4,,,
2017-11-23T11:33:31.237Z,52,,,32.6,,42.4,
2017-11-23T11:33:41.319Z,52,,,33.2,30,42,
2017-11-23T11:33:51.230Z,52,,,33.3,29,41.7,
2017-11-23T11:34:01.229Z,52,,0,33.8,0,41.6,2
2017-11-23T11:34:11.249Z,52,,0,32.8,59,30.2,2
2017-11-23T11:34:21.235Z,52,,,37.5,121,32.6,
2017-11-23T11:34:31.257Z,52,,,44.3,125,34.7,
2017-11-23T11:34:41.349Z,52,,,48.1,124,40.7,
2017-11-23T11:34:51.254Z,52,,,51.2,122,45.8,
2017-11-23T11:35:01.289Z,,,,54,122,,
2017-11-23T11:35:11.229Z,52,,0,57.2,114,49.4,0
2017-11-23T11:35:21.230Z,52,,0,56.5,0,51.7,0
2017-11-23T11:35:31.236Z,52,,,54.9,,51.6,
2017-11-23T11:35:41.328Z,52,,,54.9,,51.3,
2017-11-23T11:35:51.232Z,,,,55.4,,,
2017-11-23T11:36:01.229Z,52,,,54.9,,50.7,
2017-11-23T11:36:11.241Z,52,,,54,,50.4,
2017-11-23T11:36:21.230Z,52,,,53.7,,50.2,
2017-11-23T11:36:31.274Z,52,58,1,54.1,45,49.4,0
2017-11-23T11:36:41.349Z,52,,,57.7,36,49.2,
2017-11-23T11:36:51.280Z,,,,50.1,29,,
2017-11-23T11:37:01.237Z,,,,45.4,29,,
2017-11-23T11:37:11.299Z,52,,,44.3,,49,
2017-11-23T11:37:21.254Z,,,,41.7,29,,
2017-11-23T11:37:31.289Z,52,,,36.9,29,48.8,
2017-11-23T11:37:41.378Z,52,,,36.6,30,48.7,
2017-11-23T11:37:51.255Z,,,,35.7,29,,
2017-11-23T11:38:01.273Z,52,,,35.4,,48.3,
2017-11-23T11:38:21.239Z,52,,,35.7,,48.1,
2017-11-23T11:38:31.230Z,52,,,36.4,30,47.8,
2017-11-23T11:38:41.320Z,52,,,,,47.6,
2017-11-23T11:38:51.245Z,,,,36.6,30,,
2017-11-23T11:39:01.229Z,52,,,36.7,29,47.2,
2017-11-23T11:39:11.230Z,52,,,,,46.9,
2017-11-23T11:39:21.229Z,,,,36.9,,,
2017-11-23T11:39:31.235Z,52,,,37.2,,46.5,
2017-11-23T11:39:46.411Z,,,,37.5,,,
2017-11-23T11:39:51.258Z,52,,,38,,46.3,
2017-11-23T11:40:01.229Z,52,,,,,45.8,
2017-11-23T11:40:11.248Z,,,,38.2,,,
2017-11-23T11:40:21.229Z,52,,,38.4,,45.6,
2017-11-23T11:40:31.234Z,52,,,38.8,,45.2,
2017-11-23T11:40:41.598Z,,,,39.2,29,,
2017-11-23T11:40:51.254Z,52,,,39.4,,44.8,
2017-11-23T11:41:01.285Z,52,,,,,44.6,
2017-11-23T11:41:16.389Z,,,,39.9,30,,
2017-11-23T11:41:21.250Z,52,,,,,44.3,
2017-11-23T11:41:31.233Z,52,,,40.3,29,44,
2017-11-23T11:41:41.371Z,52,,,40.7,,43.7,
2017-11-23T11:41:51.240Z,52,,,40.8,,43.5,
2017-11-23T11:42:01.229Z,,,1,,0,,0
2017-11-23T11:42:11.235Z,52,,,40.4,,43.4,
2017-11-23T11:42:21.229Z,,,,38.1,,,
2017-11-23T11:42:31.232Z,52,,,36.6,,43.1,
2017-11-23T11:42:41.319Z,,,,36.1,,,
2017-11-23T11:42:51.229Z,52,,,35.9,,42.9,
2017-11-23T11:43:01.229Z,52,,,,,42.7,
2017-11-23T11:43:21.229Z,52,,,,,42.5,
2017-11-23T11:43:31.229Z,52,,,35.7,,42.4,
2017-11-23T11:43:41.339Z,52,,,,,42.2,
2017-11-23T11:43:51.235Z,,,,35.6,,,
2017-11-23T11:44:01.229Z,52,,,35.4,,42,
2017-11-23T11:44:11.254Z,52,,,,,41.8,
2017-11-23T11:44:21.229Z,52,,,35.3,,41.8,
2017-11-23T11:44:31.229Z,52,,,35.4,,41.7,
2017-11-23T11:44:41.325Z,52,,,35.3,,41.4,
2017-11-23T11:44:51.232Z,52,,,,,41.3,
2017-11-23T11:45:11.250Z,52,,,35.2,,41.2,
2017-11-23T11:45:31.330Z,52,,,,,40.8,
2017-11-23T11:45:41.336Z,52,,,,,40.7,
2017-11-23T11:45:51.339Z,52,,,,,40.6,
2017-11-23T11:46:01.324Z,52,58,1,35.2,0,40.5,0
2017-11-23T11:46:11.327Z,52,,,,,40.4,
2017-11-23T11:46:21.362Z,52,,,,,40.2,
2017-11-23T11:46:31.234Z,52,,,35.3,,40.1,
2017-11-23T11:46:41.649Z,52,,,35.6,,39.9,
2017-11-23T11:46:51.299Z,52,,,36,,39.8,
2017-11-23T11:47:01.493Z,52,,,36.4,,39.7,
2017-11-23T11:47:11.473Z,52,,,36.8,,39.6,
2017-11-23T11:47:21.267Z,,,,37.1,,,
2017-11-23T11:47:31.240Z,52,,,38,,39.4,
2017-11-23T11:47:41.341Z,52,,,38.6,,39.3,
2017-11-23T11:47:52.196Z,52,,,39.2,,39.2,
2017-11-23T11:48:01.252Z,52,,,39.8,,39.1,
2017-11-23T11:48:11.291Z,,,,40.2,,,
2017-11-23T11:48:31.273Z,52,,,40.6,,38.7,
2017-11-23T11:48:41.357Z,,,,41,,,
2017-11-23T11:48:51.236Z,52,,,41.2,,38.6,
2017-11-23T11:49:01.262Z,52,,,41.4,,38.5,
2017-11-23T11:49:11.234Z,52,,,,,38.4,
2017-11-23T11:49:31.312Z,52,,,,,38.2,
2017-11-23T11:49:41.375Z,52,,,,,38.1,
2017-11-23T11:49:51.271Z,,,0,,,,0
2017-11-23T11:50:01.292Z,52,,,,,37.9,
2017-11-23T11:50:11.248Z,,,,41.2,,,
2017-11-23T11:50:21.229Z,52,,,41.1,,37.8,
2017-11-23T11:50:31.229Z,52,,,41,,37.8,
2017-11-23T11:50:41.321Z,52,,,40.8,,37.7,
2017-11-23T11:50:51.244Z,52,,,40.7,,37.6,
2017-11-23T11:51:01.234Z,52,,,40.5,,37.5,
2017-11-23T11:51:11.228Z,52,,,,,37.4,
2017-11-23T11:51:21.235Z,,,,40.3,,,
2017-11-23T11:51:31.229Z,52,,,40.1,,37.3,
2017-11-23T11:51:41.343Z,52,,,40,,37.1,
2017-11-23T11:51:51.252Z,52,,,39.8,,36.9,
2017-11-23T11:52:01.251Z,52,,,39.6,,36.8,
2017-11-23T11:52:21.248Z,52,,0,37.9,,36.7,2
2017-11-23T11:52:31.263Z,52,,0,36.2,0,37.6,0
2017-11-23T11:52:41.321Z,,,,35.8,,,
2017-11-23T11:52:51.248Z,52,,,,,36.7,
2017-11-23T11:53:01.228Z,52,,,,,36.5,
2017-11-23T11:53:11.247Z,,,,35.7,,,
2017-11-23T11:53:21.233Z,52,,,,,36.4,
2017-11-23T11:53:31.232Z,52,58,1,,,36.3,0
2017-11-23T11:53:51.254Z,52,5,0,,,36.3,0
2017-11-23T11:54:01.229Z,52,,,,,36.2,
2017-11-23T11:54:11.239Z,52,,,,,36.2,
2017-11-23T11:54:21.235Z,52,,,,,36.1,
2017-11-23T11:54:31.229Z,52,,,35.6,,36.1,
2017-11-23T11:54:41.318Z,52,,,,,36,
2017-11-23T11:55:01.260Z,52,,,,,35.9,
2017-11-23T11:55:11.229Z,52,,,,,35.8,
2017-11-23T11:55:21.277Z,52,,,,,35.8,
2017-11-23T11:55:31.264Z,52,,,,,35.7,
2017-11-23T11:55:46.338Z,52,,,,,35.6,
2017-11-23T11:56:01.244Z,52,,,35.5,,35.6,
2017-11-23T11:56:11.240Z,52,,,,,35.4,
2017-11-23T11:56:21.238Z,52,,,,,35.4,
2017-11-23T11:56:31.231Z,52,,,,,35.4,
2017-11-23T11:56:41.319Z,52,,,,,35.3,
2017-11-23T11:57:01.284Z,52,,,,,35.3,
2017-11-23T11:57:11.228Z,52,,,,,35.1,
2017-11-23T11:57:21.236Z,52,,,,,35.1,
2017-11-23T11:57:31.228Z,52,,,,,35.1,
2017-11-23T11:57:41.338Z,52,,,,,34.9,
2017-11-23T11:58:01.228Z,52,,,35.4,,34.8,
2017-11-23T11:58:11.240Z,52,,,,,34.7,
2017-11-23T11:58:21.228Z,52,,,,,34.7,
2017-11-23T11:58:31.237Z,52,,,,,34.7,
2017-11-23T11:58:41.319Z,52,,,,,34.6,
2017-11-23T11:59:01.850Z,52,,,,,34.5,
2017-11-23T11:59:11.246Z,52,,,,,34.4,
2017-11-23T11:59:21.245Z,52,,,,,34.4,
2017-11-23T11:59:31.233Z,52,,,,,34.4,
2017-11-23T11:59:41.414Z,52,,,,,34.3,
2017-11-23T12:00:01.228Z,52,,,,,34.2,
2017-11-23T12:00:11.228Z,52,,,,,34.1,
2017-11-23T12:00:21.231Z,52,,,,,34.1,
2017-11-23T12:00:31.228Z,52,,,,,34.1,
2017-11-23T12:00:41.385Z,52,,,,,34,
2017-11-23T12:00:51.228Z,,,,35.3,,,
2017-11-23T12:01:01.232Z,52,,,,,33.9,
2017-11-23T12:01:11.372Z,52,,,,,33.8,
2017-11-23T12:01:21.252Z,52,,,,,33.8,
2017-11-23T12:01:31.228Z,52,,,,,33.8,
2017-11-23T12:01:41.319Z,52,,,,,33.7,
2017-11-23T12:02:01.282Z,52,,,,,33.7,
2017-11-23T12:02:11.237Z,52,,,,,33.6,
2017-11-23T12:02:21.438Z,52,,,,,33.6,
2017-11-23T12:02:31.363Z,52,,,,,33.5,
2017-11-23T12:02:41.324Z,52,,,,,33.5,
2017-11-23T12:03:01.248Z,52,,,35.2,,33.4,
2017-11-23T12:03:11.276Z,52,,,,,33.3,
2017-11-23T12:03:21.228Z,52,,,,,33.3,
2017-11-23T12:03:31.243Z,52,,,,,33.3,
2017-11-23T12:03:41.340Z,52,,,,,33.3,
2017-11-23T12:03:51.260Z,52,,,,,33.2,
2017-11-23T12:04:01.232Z,52,,,,,33.2,
2017-11-23T12:04:11.229Z,52,,,,,33.1,
2017-11-23T12:04:21.235Z,52,,,,,33.1,
2017-11-23T12:04:31.232Z,52,,,,,33.1,
2017-11-23T12:04:41.363Z,52,,,,,32.9,
2017-11-23T12:04:51.227Z,,,,35.1,,,
2017-11-23T12:05:01.245Z,52,,,,,32.9,
2017-11-23T12:05:11.260Z,52,,,,,32.8,
2017-11-23T12:05:21.279Z,52,,,,,32.8,
2017-11-23T12:05:31.504Z,52,,,,,32.7,
2017-11-23T12:05:41.360Z,52,,,,,32.6,
2017-11-23T12:05:51.270Z,52,,,,,32.6,
2017-11-23T12:06:21.227Z,52,,,,,32.6,
2017-11-23T12:06:31.240Z,52,,,34.9,,32.5,
2017-11-23T12:06:41.345Z,52,,,,,32.5,
2017-11-23T12:06:51.228Z,52,,,,,32.5,
2017-11-23T12:07:01.228Z,52,,,,,32.5,
2017-11-23T12:07:11.261Z,52,,,,,32.4,
2017-11-23T12:07:21.254Z,52,,,,,32.4,
2017-11-23T12:07:31.261Z,52,,,,,32.4,
2017-11-23T12:07:41.328Z,52,,,,,32.3,
2017-11-23T12:07:51.239Z,52,,,,,32.3,
2017-11-23T12:08:01.236Z,52,,,,,32.3,
2017-11-23T12:08:11.276Z,52,,,34.8,,32.2,
2017-11-23T12:08:21.245Z,52,,,,,32.2,
2017-11-23T12:08:31.227Z,52,,,,,32.2,
2017-11-23T12:08:41.330Z,52,,,,,32.1,
2017-11-23T12:08:51.236Z,52,,,,,32.1,
2017-11-23T12:09:01.227Z,52,,,,,32.1,
2017-11-23T12:09:11.233Z,52,,,,,32.1,
2017-11-23T12:09:21.241Z,52,,,,,32,
2017-11-23T12:09:31.237Z,52,,,34.7,,32,
2017-11-23T12:09:41.347Z,52,,,,,31.9,
2017-11-23T12:10:01.229Z,52,,,,,31.9,
2017-11-23T12:10:11.244Z,52,,,,,31.8,
2017-11-23T12:10:21.233Z,52,,,,,31.8,
2017-11-23T12:10:31.248Z,52,,,,,31.8,
2017-11-23T12:10:41.337Z,52,,,,,31.8,
2017-11-23T12:10:51.238Z,52,,,,,31.8,
2017-11-23T12:11:01.228Z,52,,,,,31.6,
2017-11-23T12:11:11.227Z,52,,,,,31.6,
2017-11-23T12:11:21.229Z,52,,,34.6,,31.6,
2017-11-23T12:11:31.228Z,52,,,,,31.6,
2017-11-23T12:11:41.317Z,52,,,,,31.5,
2017-11-23T12:12:01.242Z,52,,,,,31.5,
2017-11-23T12:12:11.236Z,52,,,,,31.4,
2017-11-23T12:12:21.255Z,52,,,,,31.4,
2017-11-23T12:12:31.269Z,52,,,,,31.4,
2017-11-23T12:12:41.413Z,52,,,,,31.4,
2017-11-23T12:13:01.345Z,52,,,34.5,,31.3,
2017-11-23T12:13:11.251Z,52,,,,,31.3,
2017-11-23T12:13:21.242Z,52,,,,,31.3,
2017-11-23T12:13:31.227Z,52,,,,,31.2,
2017-11-23T12:13:41.318Z,52,,,,,31.2,
2017-11-23T12:13:51.227Z,52,,,,,31.2,
2017-11-23T12:14:01.250Z,52,,,,,31.2,
2017-11-23T12:14:11.234Z,52,,,,,31,
2017-11-23T12:14:21.251Z,52,,,,,31,
2017-11-23T12:14:31.227Z,52,,,,,31,
2017-11-23T12:14:41.329Z,52,,,,,31,
2017-11-23T12:14:51.232Z,52,,,34.4,,30.9,
2017-11-23T12:15:01.237Z,52,,,,,30.9,
2017-11-23T12:15:16.261Z,52,,,,,30.9,
2017-11-23T12:15:21.233Z,52,,,,,30.9,
2017-11-23T12:15:31.247Z,52,,,,,30.8,
2017-11-23T12:15:41.318Z,52,,,,,30.8,
2017-11-23T12:15:51.286Z,52,,,,,30.8,
2017-11-23T12:16:01.247Z,52,,,,,30.8,
2017-11-23T12:16:11.248Z,52,,,,,30.7,
