Time,PrimTSet,ActPow,HwActive,HwTSet,HwTOutlet,ChActive,PrimT
2018-02-07T18:11:28.699Z,,,,50,31.2,,
2018-02-07T18:11:48.700Z,,,,50,31.2,,
2018-02-07T18:11:58.698Z,,,,50,31.2,,
2018-02-07T18:12:08.699Z,,,,,,,39.3
2018-02-07T18:12:18.699Z,,,,50,31.2,,39.2
2018-02-07T18:12:28.699Z,,,,50,31.2,,
2018-02-07T18:12:38.699Z,,,,,,,39.1
2018-02-07T18:12:48.699Z,,,,50,31.2,,
2018-02-07T18:12:58.700Z,,,,50,31.3,,
2018-02-07T18:13:08.698Z,,,,,,,38.9
2018-02-07T18:13:18.699Z,,,,50,31.3,,
2018-02-07T18:13:28.699Z,,,,50,31.3,,38.8
2018-02-07T18:13:48.698Z,,,,50,31.3,,
2018-02-07T18:13:58.700Z,,,,50,31.3,,
2018-02-07T18:14:08.699Z,,,,,,,38.7
2018-02-07T18:14:18.699Z,,,,50,31.3,,
2018-02-07T18:14:28.698Z,,,,50,31.3,,
2018-02-07T18:14:48.698Z,,,,50,31.3,,
2018-02-07T18:14:58.698Z,,,,50,31.3,,
2018-02-07T18:15:18.698Z,,,,50,31.3,,
2018-02-07T18:15:28.698Z,,,,50,31.3,,
2018-02-07T18:15:48.699Z,,,,50,31.3,,
2018-02-07T18:15:58.699Z,,,,50,31.3,,
2018-02-07T18:16:18.699Z,,,,50,31.3,,
2018-02-07T18:16:28.698Z,,,,50,31.3,,
2018-02-07T18:16:38.700Z,,,,,,,38.8
2018-02-07T18:16:48.699Z,,,,50,31.3,,
2018-02-07T18:16:58.698Z,,42,0,50,31.3,2,41.5
2018-02-07T18:17:08.699Z,,31,,,,,45.7
2018-02-07T18:17:18.698Z,,29,,50,31.3,,44.4
2018-02-07T18:17:28.698Z,,,,50,31.3,,43.9
2018-02-07T18:17:38.698Z,,,,,,,42.6
2018-02-07T18:17:48.733Z,,,,50,31.3,,42.3
2018-02-07T18:17:58.699Z,,,,50,31.3,,
2018-02-07T18:18:08.699Z,,,,,,,42.8
2018-02-07T18:18:18.698Z,,30,,50,31.3,,43.1
2018-02-07T18:18:28.699Z,,29,,,,,43.3
2018-02-07T18:18:38.698Z,,,,50,31.3,,43.4
2018-02-07T18:18:48.701Z,,,,50,31.3,,
2018-02-07T18:18:58.698Z,,,,,,,43.6
2018-02-07T18:19:08.698Z,,,,50,31.3,,43.8
2018-02-07T18:19:18.698Z,,30,,50,31.3,,43.9
2018-02-07T18:19:28.698Z,,29,,,,,44.1
2018-02-07T18:19:38.698Z,,,,50,31.3,,44.2
2018-02-07T18:19:48.698Z,,,,50,31.4,,
2018-02-07T18:19:58.698Z,,,,,,,44.5
2018-02-07T18:20:08.699Z,,30,,50,31.4,,44.6
2018-02-07T18:20:18.699Z,,29,,50,31.4,,44.7
2018-02-07T18:20:28.699Z,,0,0,50,31.4,2,43.1
2018-02-07T18:20:38.698Z,,,,50,31.4,,40.9
2018-02-07T18:20:48.701Z,,,,50,31.4,,40.1
2018-02-07T18:20:58.698Z,,,,,,,39.8
2018-02-07T18:21:08.715Z,,,,50,31.4,,
2018-02-07T18:21:18.740Z,,,,50,31.4,,
2018-02-07T18:21:28.770Z,,,,50,31.4,,
2018-02-07T18:21:48.752Z,,,,50,31.4,,39.7
2018-02-07T18:21:58.698Z,,,,50,31.4,,
2018-02-07T18:22:08.698Z,,,,,,,39.4
2018-02-07T18:22:18.699Z,,,,50,31.4,,39.3
2018-02-07T18:22:28.698Z,,,,50,31.4,,
2018-02-07T18:22:48.699Z,,,,50,31.4,,39.2
2018-02-07T18:22:58.698Z,,,,50,31.5,,
2018-02-07T18:23:18.699Z,,,,50,31.5,,39.1
2018-02-07T18:23:38.700Z,,,,50,31.5,,
2018-02-07T18:23:48.703Z,,,,50,31.5,,39.1
2018-02-07T18:23:58.698Z,,,,,,,38.9
2018-02-07T18:24:08.699Z,,,,50,31.5,,
2018-02-07T18:24:18.699Z,,,,50,31.5,,
2018-02-07T18:24:28.699Z,,,,50,31.5,,
2018-02-07T18:24:48.701Z,,,,50,31.5,,
2018-02-07T18:24:58.698Z,,,,50,31.5,,
2018-02-07T18:25:18.698Z,,,,50,31.5,,
2018-02-07T18:25:28.762Z,,,,50,31.5,,
2018-02-07T18:25:48.745Z,5,,0,50,31.5,0,
2018-02-07T18:26:08.698Z,59,,0,50,31.5,2,
2018-02-07T18:26:18.722Z,,,,50,31.5,,
2018-02-07T18:26:28.703Z,,,0,50,31.5,0,39.1
2018-02-07T18:26:38.698Z,5,,,,,,
2018-02-07T18:26:48.698Z,,,,50,31.5,,
2018-02-07T18:26:58.698Z,,,,50,31.5,,
2018-02-07T18:27:18.699Z,,,,50,31.5,,39.2
2018-02-07T18:27:28.698Z,,,,50,31.5,,
2018-02-07T18:27:48.698Z,,,,50,31.5,,
2018-02-07T18:27:58.700Z,,,,50,31.5,,
2018-02-07T18:28:08.698Z,,,,,,,39.3
2018-02-07T18:28:18.698Z,,,,50,31.5,,
2018-02-07T18:28:28.698Z,,,,50,31.5,,
2018-02-07T18:28:48.698Z,,,,50,31.5,,
2018-02-07T18:28:58.698Z,,,,50,31.5,,
2018-02-07T18:29:18.698Z,,,,50,31.5,,
2018-02-07T18:29:28.699Z,,,,50,31.5,,
2018-02-07T18:29:38.700Z,,,,,,,39.4
2018-02-07T18:29:48.698Z,,,,50,31.5,,39.3
2018-02-07T18:29:58.698Z,,,,50,31.5,,
2018-02-07T18:30:08.698Z,,,,,,,39.3
2018-02-07T18:30:18.698Z,,,,50,31.5,,
2018-02-07T18:30:28.698Z,,,,50,31.5,,
2018-02-07T18:30:48.698Z,,,,50,31.5,,
2018-02-07T18:30:58.698Z,,,,50,31.5,,
2018-02-07T18:31:18.699Z,,,,50,31.4,,
2018-02-07T18:31:28.698Z,,,,50,31.4,,
2018-02-07T18:31:48.698Z,,,,50,31.4,,
2018-02-07T18:31:58.699Z,,,,50,31.4,,
2018-02-07T18:32:18.701Z,,,,50,31.4,,
2018-02-07T18:32:28.716Z,0,,1,50,36.8,0,38.9
2018-02-07T18:32:38.699Z,,72,,50,38.2,,41.4
2018-02-07T18:32:48.713Z,,108,,50,40.8,,45.9
2018-02-07T18:32:58.702Z,,108,,50,45,,50.2
2018-02-07T18:33:08.699Z,,104,,50,48.1,,53.1
2018-02-07T18:33:18.699Z,,101,,50,50.2,,55
2018-02-07T18:33:28.727Z,,87,,,,,56
2018-02-07T18:33:38.699Z,,80,,50,51.1,,55.2
2018-02-07T18:33:48.736Z,,82,,50,50.2,,54.7
2018-02-07T18:33:58.705Z,,0,0,50,50.3,0,53.4
2018-02-07T18:34:08.721Z,,,,,,,52.9
2018-02-07T18:34:18.701Z,,,,50,49.9,,52.8
2018-02-07T18:34:38.704Z,,,,50,49.6,,
2018-02-07T18:34:48.699Z,,,1,50,50.5,0,50
2018-02-07T18:34:58.699Z,,,0,50,47,0,46.8
2018-02-07T18:35:08.699Z,,,1,50,46.7,0,45.2
2018-02-07T18:35:18.710Z,,,0,50,45.2,0,44.3
2018-02-07T18:35:28.698Z,,,,,,,44.3
2018-02-07T18:35:38.699Z,,,,50,44.9,,
2018-02-07T18:35:48.699Z,,,,,,,44.2
2018-02-07T18:35:58.699Z,,,,50,44.6,,
2018-02-07T18:36:08.699Z,,,,50,44.4,,
2018-02-07T18:36:18.710Z,5,,,50,44.3,,
2018-02-07T18:36:38.709Z,,,,50,44.1,,44.1
2018-02-07T18:36:48.708Z,,,,50,44,,
2018-02-07T18:37:08.710Z,,,,50,43.8,,
2018-02-07T18:37:18.708Z,,,,50,43.8,,
2018-02-07T18:37:28.707Z,,,,50,43.7,,
2018-02-07T18:37:48.706Z,,,,50,43.4,,44.2
2018-02-07T18:37:58.707Z,,,,50,43.3,,
2018-02-07T18:38:18.707Z,,,,50,43.2,,
2018-02-07T18:38:28.706Z,,,,50,43.1,,
2018-02-07T18:38:38.705Z,,,,,,,44.3
2018-02-07T18:38:48.706Z,,,,50,42.9,,
2018-02-07T18:38:58.705Z,,,,50,42.8,,
2018-02-07T18:39:08.705Z,,,,,,,44.4
2018-02-07T18:39:18.705Z,,,,50,42.6,,
2018-02-07T18:39:28.705Z,,,,50,42.5,,
2018-02-07T18:39:48.704Z,,,,50,42.3,,
2018-02-07T18:39:58.705Z,,,,50,42.2,,
2018-02-07T18:40:18.704Z,,,,50,42,,
2018-02-07T18:40:28.705Z,,,,50,41.9,,
2018-02-07T18:40:48.703Z,,,,50,41.7,,
2018-02-07T18:40:58.703Z,,,,50,41.6,,
2018-02-07T18:41:18.703Z,,,,50,41.4,,
2018-02-07T18:41:28.702Z,,,,50,41.3,,
2018-02-07T18:41:48.702Z,,,,50,41.1,,
2018-02-07T18:41:58.705Z,,,,50,41.1,,
2018-02-07T18:42:08.702Z,,,,,,,44.3
2018-02-07T18:42:18.702Z,,,,50,40.8,,
2018-02-07T18:42:28.701Z,,,,50,40.7,,
2018-02-07T18:42:48.758Z,,,,50,40.5,,
2018-02-07T18:42:58.704Z,,,,50,40.4,,
2018-02-07T18:43:08.700Z,,,,,,,44.2
2018-02-07T18:43:18.702Z,,,,50,40.3,,
2018-02-07T18:43:28.699Z,,,,50,40.2,,
2018-02-07T18:43:48.700Z,,,,50,40,,44.1
2018-02-07T18:43:58.700Z,,,,50,40,,
2018-02-07T18:44:18.699Z,,,,50,39.8,,
2018-02-07T18:44:28.698Z,,,,50,39.7,,
2018-02-07T18:44:38.699Z,,,,,,,44
2018-02-07T18:44:48.698Z,,,,50,39.6,,
2018-02-07T18:44:58.698Z,,,,50,39.5,,
2018-02-07T18:45:08.699Z,,,,50,39.4,,43.9
2018-02-07T18:45:18.698Z,,,,50,39.3,,
2018-02-07T18:45:38.698Z,,,,50,39.2,,
2018-02-07T18:45:48.698Z,,,,50,39.1,,
2018-02-07T18:45:58.698Z,,,,,,,43.8
2018-02-07T18:46:08.698Z,,,,50,38.9,,
2018-02-07T18:46:18.700Z,,,,50,38.8,,
2018-02-07T18:46:28.699Z,,,,50,38.7,,
2018-02-07T18:46:38.698Z,,,,,,,43.7
2018-02-07T18:46:48.698Z,,,,50,38.6,,
2018-02-07T18:46:58.698Z,,,,50,38.5,,
2018-02-07T18:47:18.699Z,,,,50,38.4,,43.6
2018-02-07T18:47:28.699Z,,,,50,38.3,,
2018-02-07T18:47:48.698Z,,,,50,38.2,,
2018-02-07T18:47:58.699Z,,,,50,38.1,,
2018-02-07T18:48:08.703Z,,,,,,,43.5
2018-02-07T18:48:18.698Z,,,,50,38,,
2018-02-07T18:48:28.698Z,,,,50,37.9,,
2018-02-07T18:48:48.698Z,,,,50,37.8,,43.4
2018-02-07T18:48:58.698Z,,,,50,37.7,,
2018-02-07T18:49:18.698Z,,,,50,37.6,,
2018-02-07T18:49:28.698Z,59,,0,50,41.7,2,
2018-02-07T18:49:38.698Z,,,,,,,43.3
2018-02-07T18:49:48.699Z,,,,50,42,,
2018-02-07T18:49:58.699Z,,,,50,41.9,,
2018-02-07T18:50:18.698Z,,,,50,41.7,,43.2
2018-02-07T18:50:28.698Z,,,,50,41.5,,
2018-02-07T18:50:48.698Z,,,,50,41.3,,
2018-02-07T18:50:58.700Z,,,,50,41.2,,
2018-02-07T18:51:18.699Z,,,,50,40.8,,43.1
2018-02-07T18:51:28.698Z,,,,50,40.7,,
2018-02-07T18:51:48.698Z,,,,50,40.5,,
2018-02-07T18:51:58.699Z,,,,50,40.4,,
2018-02-07T18:52:18.699Z,59,0,0,50,40.2,2,43
2018-02-07T18:52:28.699Z,,,,50,40.1,,
2018-02-07T18:52:48.699Z,,,,50,39.9,,
2018-02-07T18:52:58.699Z,,,,50,41.5,,
2018-02-07T18:53:08.709Z,,40,0,50,41.6,2,46.6
2018-02-07T18:53:18.710Z,,29,,50,40.9,,46.2
2018-02-07T18:53:28.698Z,,29,,50,40.7,,41
2018-02-07T18:53:38.698Z,,30,,50,40.6,,38.4
2018-02-07T18:53:48.699Z,,29,,,,,35.7
2018-02-07T18:53:58.699Z,,30,,50,40.5,,34.9
2018-02-07T18:54:08.699Z,,29,,50,40.3,,
2018-02-07T18:54:18.700Z,,,,50,40.2,,35.3
2018-02-07T18:54:28.698Z,,30,,,,,35.6
2018-02-07T18:54:38.701Z,,,,50,39.9,,35.9
2018-02-07T18:54:48.700Z,,30,,,,,36.1
2018-02-07T18:54:58.699Z,,,,50,39.6,,36.2
2018-02-07T18:55:08.698Z,,,,50,39.4,,
2018-02-07T18:55:18.699Z,,29,,50,39.2,,36.6
2018-02-07T18:55:28.698Z,,,,,,,36.9
2018-02-07T18:55:38.698Z,,,,50,39.1,,37.3
2018-02-07T18:55:48.700Z,,30,,50,38.7,,37.6
2018-02-07T18:55:58.699Z,,,,50,38.5,,
2018-02-07T18:56:08.699Z,,29,,,,,38.1
2018-02-07T18:56:18.698Z,,30,,50,38.2,,38.3
2018-02-07T18:56:28.699Z,,,,50,38,,
2018-02-07T18:56:38.698Z,,29,,,,,38.7
2018-02-07T18:56:48.698Z,,,,50,37.7,,38.9
2018-02-07T18:56:58.699Z,,,,,,,39.2
2018-02-07T18:57:08.699Z,,0,0,50,37.5,2,38.4
2018-02-07T18:57:18.699Z,,,,50,37.3,,35.9
2018-02-07T18:57:28.699Z,,,,,,,34.8
2018-02-07T18:57:38.699Z,,,,50,37.2,,34.5
2018-02-07T18:57:48.698Z,,,,50,36.9,,34.4
2018-02-07T18:57:58.699Z,,,,50,36.8,,
2018-02-07T18:58:18.698Z,,,,50,36.6,,
2018-02-07T18:58:28.698Z,,,,50,36.5,,
2018-02-07T18:58:38.700Z,,,,,,,34.2
2018-02-07T18:58:48.699Z,,,,50,36.3,,34.1
2018-02-07T18:58:58.699Z,,,,50,36.2,,
2018-02-07T18:59:08.698Z,,,,,,,33.9
2018-02-07T18:59:18.699Z,,,,50,36.1,,
2018-02-07T18:59:28.698Z,,,,50,36,,
2018-02-07T18:59:38.700Z,,,,,,,33.9
2018-02-07T18:59:48.698Z,,,,50,35.8,,
2018-02-07T18:59:58.698Z,,,,50,35.7,,
2018-02-07T19:00:08.699Z,,,,50,35.7,,
2018-02-07T19:00:18.699Z,,,,50,35.6,,
2018-02-07T19:00:38.699Z,,,,50,35.4,,
2018-02-07T19:00:48.699Z,,,,50,35.4,,
2018-02-07T19:01:08.699Z,,,,50,35.2,,
2018-02-07T19:01:18.699Z,,,,50,35.2,,
2018-02-07T19:01:28.699Z,,,,50,35.1,,
2018-02-07T19:01:48.698Z,,,,50,34.9,,
2018-02-07T19:01:58.699Z,,,,50,34.8,,
2018-02-07T19:02:18.699Z,,,,50,34.7,,
2018-02-07T19:02:28.709Z,,,,50,34.7,,
2018-02-07T19:02:48.698Z,,,,50,34.6,,
2018-02-07T19:02:58.698Z,,,,50,34.5,,
2018-02-07T19:03:18.699Z,,,,50,34.4,,34
2018-02-07T19:03:28.700Z,,,,,,,34
2018-02-07T19:03:38.699Z,,,,50,34.3,,
2018-02-07T19:03:48.699Z,,,,50,34.3,,
2018-02-07T19:04:08.698Z,,,,50,34.2,,34.1
2018-02-07T19:04:18.698Z,,,,50,34.1,,
2018-02-07T19:04:28.704Z,,,,50,34.1,,
2018-02-07T19:04:48.699Z,,,,50,34,,34.2
2018-02-07T19:04:58.699Z,,,,50,33.9,,
2018-02-07T19:05:18.699Z,,,,50,33.8,,
2018-02-07T19:05:28.699Z,,,,50,33.8,,
2018-02-07T19:05:38.698Z,,,,,,,34.3
2018-02-07T19:05:48.699Z,,,,50,33.7,,
2018-02-07T19:05:58.698Z,,,,50,33.7,,
2018-02-07T19:06:18.698Z,,,,50,33.6,,
2018-02-07T19:06:28.704Z,,,,50,33.5,,
2018-02-07T19:06:38.698Z,,,,,,,34.4
2018-02-07T19:06:48.702Z,,,,50,33.5,,
2018-02-07T19:06:58.699Z,,,,50,33.4,,
2018-02-07T19:07:18.698Z,,,,50,33.3,,
2018-02-07T19:07:28.699Z,,,,50,33.3,,
2018-02-07T19:07:48.698Z,,,,50,33.2,,
2018-02-07T19:07:58.699Z,,,,50,33.2,,
2018-02-07T19:08:08.698Z,,,,,,,34.4
2018-02-07T19:08:18.698Z,,,,50,33.1,,
2018-02-07T19:08:28.699Z,,,,50,33.1,,
2018-02-07T19:08:38.699Z,,40,0,50,33.1,2,36.8
2018-02-07T19:08:48.699Z,,29,,,,,41
2018-02-07T19:08:58.699Z,,29,,50,32.9,,38.8
2018-02-07T19:09:08.698Z,,29,,50,32.9,,37.8
2018-02-07T19:09:18.698Z,,,,50,32.8,,36.7
2018-02-07T19:09:28.699Z,,30,,,,,36.3
2018-02-07T19:09:38.698Z,,29,,50,32.8,,36.5
2018-02-07T19:09:48.699Z,,,,50,32.7,,
2018-02-07T19:09:58.698Z,,,,,,,37.4
2018-02-07T19:10:08.698Z,,30,,50,32.7,,37.7
2018-02-07T19:10:18.699Z,,,,50,32.6,,37.8
2018-02-07T19:10:28.698Z,,,,50,32.6,,
2018-02-07T19:10:38.698Z,,29,,,,,38.1
2018-02-07T19:10:48.698Z,,,,50,32.6,,38.2
2018-02-07T19:10:58.698Z,,,,50,32.5,,
2018-02-07T19:11:08.698Z,,30,,,,,38.6
2018-02-07T19:11:18.699Z,,29,,50,32.5,,38.8
2018-02-07T19:11:28.698Z,,,,50,32.5,,39.1
2018-02-07T19:11:38.698Z,,29,,,,,39.2
2018-02-07T19:11:48.698Z,,30,,50,32.4,,39.4
2018-02-07T19:11:58.700Z,,,,50,32.4,,
2018-02-07T19:12:08.698Z,,30,,,,,39.7
2018-02-07T19:12:18.702Z,,29,,50,32.3,,39.8
2018-02-07T19:12:28.698Z,,,,50,32.3,,39.9
2018-02-07T19:12:38.699Z,,,,,,,40.1
2018-02-07T19:12:48.698Z,,30,,50,32.3,,40.2
2018-02-07T19:12:58.737Z,,,,50,32.3,,
2018-02-07T19:13:08.698Z,,29,,,,,40.5
2018-02-07T19:13:18.716Z,,30,,50,32.2,,40.7
2018-02-07T19:13:28.705Z,,,,50,32.2,,
2018-02-07T19:13:38.699Z,,,,50,32.2,,40.9
2018-02-07T19:13:48.698Z,,0,0,50,32.2,2,40.5
2018-02-07T19:13:58.698Z,,,,50,32.2,,37.8
2018-02-07T19:14:08.698Z,,,,,,,36.6
2018-02-07T19:14:18.700Z,,,,50,32.1,,36.2
2018-02-07T19:14:28.698Z,,,,,,,36.1
2018-02-07T19:14:38.698Z,,,,50,32.1,,
2018-02-07T19:14:48.698Z,,,,50,32.1,,
2018-02-07T19:14:58.699Z,,,,,,,36.2
2018-02-07T19:15:08.884Z,,,,50,32,,36.1
2018-02-07T19:15:18.698Z,,,,50,32,,36
2018-02-07T19:15:28.902Z,,,,,,,35.9
2018-02-07T19:15:38.698Z,,,,50,32,,35.8
2018-02-07T19:15:48.699Z,,,,50,32,,
2018-02-07T19:16:08.703Z,,,,50,32,,
2018-02-07T19:16:18.699Z,,,,50,31.9,,35.7
2018-02-07T19:16:28.698Z,,,,50,31.9,,
2018-02-07T19:16:48.698Z,,,,50,31.9,,35.6
2018-02-07T19:17:08.698Z,,,,50,31.9,,
2018-02-07T19:17:18.699Z,,,,50,31.9,,
2018-02-07T19:17:28.698Z,,,,50,31.8,,
2018-02-07T19:17:48.698Z,,,,50,31.8,,
2018-02-07T19:17:58.699Z,,,,50,31.8,,
2018-02-07T19:18:18.698Z,,,,50,31.8,,
2018-02-07T19:18:28.698Z,,,,50,31.8,,
2018-02-07T19:18:48.699Z,,,,50,31.6,,
2018-02-07T19:18:58.699Z,,,,50,31.6,,
2018-02-07T19:19:18.699Z,,,,50,31.6,,
2018-02-07T19:19:28.698Z,,,,50,31.6,,
2018-02-07T19:19:38.699Z,,,,,,,35.7
2018-02-07T19:19:48.698Z,,,,50,31.6,,
2018-02-07T19:19:58.701Z,,,,50,31.5,,
2018-02-07T19:20:18.699Z,,,,50,31.5,,35.8
2018-02-07T19:20:28.698Z,,,,50,31.5,,
2018-02-07T19:20:48.698Z,,,,50,31.5,,
2018-02-07T19:20:58.698Z,,,,50,31.5,,
2018-02-07T19:21:08.698Z,,,,,,,35.9
2018-02-07T19:21:18.699Z,,,,50,31.4,,
2018-02-07T19:21:28.700Z,5,,0,50,31.4,0,36
2018-02-07T19:21:38.698Z,,,,,,,36
2018-02-07T19:21:48.698Z,,,,50,31.4,,
2018-02-07T19:21:58.698Z,,,,50,31.4,,
2018-02-07T19:22:18.699Z,,,,50,31.4,,
2018-02-07T19:22:28.698Z,,,,50,31.3,,
2018-02-07T19:22:38.703Z,,,,,,,36.1
2018-02-07T19:22:48.701Z,,,,50,31.3,,
2018-02-07T19:22:58.698Z,,,,50,31.3,,
2018-02-07T19:23:18.698Z,,,,50,31.3,,
2018-02-07T19:23:28.699Z,,,,50,31.3,,
2018-02-07T19:23:48.700Z,,,,50,31.2,,
2018-02-07T19:23:58.698Z,,,,50,31.2,,
2018-02-07T19:24:18.699Z,,,,50,31.2,,
2018-02-07T19:24:28.698Z,,,,50,31.2,,
2018-02-07T19:24:48.700Z,,,,50,31.2,,
2018-02-07T19:24:58.698Z,,,,50,31.2,,
2018-02-07T19:25:18.698Z,,,,50,31,,
2018-02-07T19:25:28.700Z,,,,50,31,,
2018-02-07T19:25:38.698Z,,,,,,,36
2018-02-07T19:25:48.699Z,,,,50,31,,
2018-02-07T19:25:58.698Z,,,,50,31,,
2018-02-07T19:26:18.699Z,,,,50,31,,
2018-02-07T19:26:28.698Z,,,,50,31,,
2018-02-07T19:26:48.699Z,,,,50,30.9,,
2018-02-07T19:26:58.698Z,,,,50,30.9,,
2018-02-07T19:27:18.698Z,,,,50,30.9,,35.9
2018-02-07T19:27:28.698Z,,,,,,,35.9
2018-02-07T19:27:38.706Z,,,,50,30.9,,
2018-02-07T19:27:48.698Z,,,,50,30.9,,
2018-02-07T19:28:08.698Z,,,,50,30.8,,
2018-02-07T19:28:18.762Z,,,,50,30.8,,
2018-02-07T19:28:28.760Z,,,,50,30.8,,
2018-02-07T19:28:48.698Z,,,,50,30.8,,
2018-02-07T19:28:58.729Z,,,,50,30.8,,
2018-02-07T19:29:08.699Z,,,,,,,35.8
2018-02-07T19:29:18.699Z,,,,50,30.8,,
2018-02-07T19:29:28.699Z,,,,50,30.7,,
2018-02-07T19:29:48.725Z,,,,50,30.7,,
2018-02-07T19:29:58.701Z,,,,50,30.7,,
2018-02-07T19:30:18.704Z,,,,50,30.7,,
2018-02-07T19:30:28.707Z,,,,50,30.7,,
2018-02-07T19:30:38.700Z,,,,,,,35.7
2018-02-07T19:30:48.703Z,,,,50,30.6,,
2018-02-07T19:30:58.710Z,,,,50,30.6,,
2018-02-07T19:31:18.698Z,,,,50,30.6,,
2018-02-07T19:31:28.698Z,,,,50,30.6,,
2018-02-07T19:31:48.698Z,,,,50,30.6,,
2018-02-07T19:31:58.698Z,,,,50,30.6,,
2018-02-07T19:32:18.701Z,,,,50,30.6,,35.6
2018-02-07T19:32:28.703Z,,,,50,30.4,,
2018-02-07T19:32:48.698Z,,,,50,30.4,,
2018-02-07T19:32:58.760Z,,,,50,30.4,,
2018-02-07T19:33:18.698Z,,,,50,30.4,,
2018-02-07T19:33:28.698Z,,,,50,30.4,,
2018-02-07T19:33:48.731Z,,,,50,30.3,,
2018-02-07T19:33:58.698Z,,,,50,30.3,,
2018-02-07T19:34:08.711Z,,,,,,,35.5
2018-02-07T19:34:18.698Z,,,,50,30.3,,
2018-02-07T19:34:28.698Z,,,,50,30.3,,
2018-02-07T19:34:48.698Z,,,,50,30.3,,
2018-02-07T19:34:58.699Z,,,,50,30.3,,
2018-02-07T19:35:18.704Z,,,,50,30.2,,
2018-02-07T19:35:28.699Z,,,,50,30.2,,
2018-02-07T19:35:48.701Z,,,,50,30.2,,
2018-02-07T19:35:58.698Z,,,,50,30.2,,
2018-02-07T19:36:18.712Z,,,,50,30.2,,35.4
2018-02-07T19:36:28.728Z,,,,50,30.2,,
2018-02-07T19:36:48.716Z,,,,50,30.1,,
2018-02-07T19:36:58.698Z,,,,50,30.1,,
2018-02-07T19:37:18.698Z,,,,50,30.1,,
2018-02-07T19:37:28.700Z,,,,50,30.1,,
2018-02-07T19:37:48.698Z,,,,50,30.1,,
2018-02-07T19:37:58.698Z,,,,50,30.1,,
2018-02-07T19:38:18.874Z,,,,50,30,,35.3
2018-02-07T19:38:28.698Z,,,,50,30,,
2018-02-07T19:38:48.698Z,59,,0,50,30,2,
2018-02-07T19:38:58.698Z,,,,50,30,,
2018-02-07T19:39:08.698Z,5,,0,,,0,
2018-02-07T19:39:18.698Z,,,,50,30,,
2018-02-07T19:39:28.728Z,,,,50,30,,
2018-02-07T19:39:38.706Z,59,,0,,,2,
2018-02-07T19:39:48.698Z,,,,50,30,,
2018-02-07T19:39:58.698Z,,41,0,50,30,2,38.3
2018-02-07T19:40:08.698Z,,29,,,,,41.3
2018-02-07T19:40:18.698Z,,29,,50,29.8,,37.9
2018-02-07T19:40:28.698Z,,30,,50,29.8,,36.1
2018-02-07T19:40:38.701Z,,29,,,,,34.5
2018-02-07T19:40:48.697Z,,29,,50,29.8,,33.9
2018-02-07T19:40:58.698Z,,29,,50,29.8,,34.2
2018-02-07T19:41:08.698Z,,30,,50,29.8,,34.7
2018-02-07T19:41:18.698Z,,30,,50,29.8,,35.2
2018-02-07T19:41:28.698Z,,,,,,,35.4
2018-02-07T19:41:38.698Z,,29,,50,29.8,,35.6
2018-02-07T19:41:48.698Z,,,,50,29.7,,
2018-02-07T19:41:58.698Z,,,,,,,36
2018-02-07T19:42:08.698Z,,,,50,29.7,,36.2
2018-02-07T19:42:18.699Z,,,,50,29.7,,36.4
2018-02-07T19:42:28.700Z,,,,50,29.7,,
2018-02-07T19:42:38.698Z,,29,,,,,36.8
2018-02-07T19:42:48.698Z,,,,50,29.7,,37.2
2018-02-07T19:42:58.697Z,,,,50,29.7,,37.4
2018-02-07T19:43:08.698Z,,,,50,29.7,,
2018-02-07T19:43:18.699Z,,,,50,29.7,,37.7
2018-02-07T19:43:28.700Z,,30,,,,,37.9
2018-02-07T19:43:38.698Z,,0,0,50,29.7,2,37.8
2018-02-07T19:43:48.697Z,,,,50,29.7,,35.1
2018-02-07T19:43:58.697Z,,,,,,,33.7
2018-02-07T19:44:08.697Z,,,,50,29.7,,33.3
2018-02-07T19:44:18.754Z,,,,50,29.7,,33.2
2018-02-07T19:44:28.699Z,,,,50,29.7,,
2018-02-07T19:44:38.735Z,,,,,,,33.1
2018-02-07T19:44:48.698Z,,,,50,29.7,,33.2
2018-02-07T19:44:58.715Z,,,,50,29.7,,
2018-02-07T19:45:08.722Z,,,,,,,32.9
2018-02-07T19:45:18.706Z,,,,50,29.7,,32.8
2018-02-07T19:45:28.698Z,,,,50,29.6,,
2018-02-07T19:45:38.697Z,,,,,,,32.7
2018-02-07T19:45:48.697Z,,,,50,29.7,,
2018-02-07T19:45:58.697Z,,,,50,29.6,,
2018-02-07T19:46:18.699Z,,,,50,29.6,,
2018-02-07T19:46:28.698Z,,,,50,29.6,,
2018-02-07T19:46:38.697Z,,,,,,,32.6
2018-02-07T19:46:48.697Z,,,,50,29.7,,
2018-02-07T19:46:58.698Z,,,,50,29.6,,
2018-02-07T19:47:08.697Z,,,,50,29.6,,
2018-02-07T19:47:18.699Z,,,,50,29.6,,
2018-02-07T19:47:38.697Z,,,,50,29.6,,
2018-02-07T19:47:48.697Z,,,,50,29.6,,
2018-02-07T19:48:08.697Z,,,,50,29.6,,
2018-02-07T19:48:18.698Z,,,,50,29.6,,
2018-02-07T19:48:28.697Z,,,,50,29.6,,
2018-02-07T19:48:48.697Z,,,,50,29.6,,
2018-02-07T19:48:58.697Z,,,,50,29.6,,
2018-02-07T19:49:18.700Z,,,,50,29.6,,32.7
