Time,HwActive,HwTOutlet,PrimTSet,ChActive,HwTSet,ActPow,PrimT
2018-01-30T18:30:28.908Z,,,,,,,36.5
2018-01-30T18:30:38.908Z,,29.3,,,50,,
2018-01-30T18:30:48.909Z,,29.3,,,50,,
2018-01-30T18:30:58.908Z,,,,,,,36.4
2018-01-30T18:31:08.908Z,,29.3,,,50,,
2018-01-30T18:31:18.908Z,,29.3,,,50,,36.3
2018-01-30T18:31:38.908Z,,29.3,,,50,,
2018-01-30T18:31:48.908Z,,29.3,,,50,,
2018-01-30T18:32:08.908Z,,29.5,,,50,,
2018-01-30T18:32:18.908Z,,29.5,,,50,,
2018-01-30T18:32:28.911Z,,,,,,,36.2
2018-01-30T18:32:38.908Z,,29.3,,,50,,
2018-01-30T18:32:48.908Z,,29.5,,,50,,
2018-01-30T18:33:08.934Z,,29.3,,,50,,
2018-01-30T18:33:18.908Z,,29.5,,,50,,
2018-01-30T18:33:38.909Z,,29.5,,,50,,
2018-01-30T18:33:48.908Z,,29.5,,,50,,
2018-01-30T18:33:58.910Z,,,,,,,36.3
2018-01-30T18:34:08.908Z,,29.5,,,50,,
2018-01-30T18:34:18.915Z,,29.5,,,50,,
2018-01-30T18:34:38.908Z,,29.5,,,50,,36.4
2018-01-30T18:34:48.909Z,,29.5,,,50,,
2018-01-30T18:35:08.908Z,,29.5,,,50,,36.5
2018-01-30T18:35:18.908Z,,29.5,,,50,,
2018-01-30T18:35:38.908Z,,29.5,,,50,,
2018-01-30T18:35:48.916Z,0,29.5,59,2,50,0,36.5
2018-01-30T18:35:58.908Z,,,,,,,36.6
2018-01-30T18:36:08.908Z,,29.3,,,50,,
2018-01-30T18:36:18.909Z,,29.3,,,50,,
2018-01-30T18:36:38.908Z,,29.5,,,50,,
2018-01-30T18:36:48.908Z,,29.3,,,50,,
2018-01-30T18:37:08.908Z,,29.3,,,50,,36.7
2018-01-30T18:37:18.908Z,,29.3,,,50,,
2018-01-30T18:37:38.908Z,,29.3,,,50,,
2018-01-30T18:37:48.908Z,,29.3,,,50,,
2018-01-30T18:38:08.910Z,,29.3,,,50,,
2018-01-30T18:38:18.909Z,,29.3,,,50,,
2018-01-30T18:38:38.910Z,,29.3,,,50,,36.6
2018-01-30T18:38:48.908Z,,29.3,,,50,,
2018-01-30T18:39:08.909Z,,29.3,,,50,,
2018-01-30T18:39:18.908Z,,29.3,,,50,,
2018-01-30T18:39:38.909Z,,29.3,,,50,,
2018-01-30T18:39:48.908Z,,29.3,,,50,,
2018-01-30T18:40:08.908Z,,29.3,,,50,,
2018-01-30T18:40:18.911Z,,29.3,,,50,,
2018-01-30T18:40:28.908Z,,,,,,,36.5
2018-01-30T18:40:38.909Z,,29.3,,,50,,
2018-01-30T18:40:48.908Z,,29.3,,,50,,
2018-01-30T18:41:08.909Z,,29.3,,,50,,
2018-01-30T18:41:18.909Z,,29.3,,,50,,
2018-01-30T18:41:38.909Z,,29.3,,,50,,
2018-01-30T18:41:48.908Z,,29.3,,,50,,
2018-01-30T18:41:58.908Z,,,,,,,36.4
2018-01-30T18:42:08.963Z,,29.3,,,50,,
2018-01-30T18:42:18.908Z,,29.3,,,50,,
2018-01-30T18:42:38.908Z,,29.3,,,50,,
2018-01-30T18:42:48.908Z,,29.3,,,50,,
2018-01-30T18:43:08.908Z,,29.3,,,50,,36.3
2018-01-30T18:43:18.913Z,,29.2,,,50,,
2018-01-30T18:43:38.908Z,,29.2,,,50,,
2018-01-30T18:43:48.919Z,,29.2,,,50,,
2018-01-30T18:44:08.909Z,,29.2,,,50,,
2018-01-30T18:44:18.909Z,,29.2,,,50,,
2018-01-30T18:44:28.908Z,,,,,,,36.2
2018-01-30T18:44:38.909Z,,29.2,,,50,,
2018-01-30T18:44:48.908Z,,29.2,,,50,,
2018-01-30T18:45:08.908Z,,29.2,,,50,,
2018-01-30T18:45:18.910Z,,29.2,,,50,,
2018-01-30T18:45:38.908Z,,29.2,,,50,,
2018-01-30T18:45:48.916Z,,29.2,,,50,,
2018-01-30T18:45:58.912Z,,,,,,,36.1
2018-01-30T18:46:08.909Z,,29.2,,,50,,
2018-01-30T18:46:18.909Z,,29.2,,,50,,
2018-01-30T18:46:38.916Z,,29.2,,,50,,
2018-01-30T18:46:48.908Z,,29.1,,,50,,
2018-01-30T18:47:08.909Z,,29.1,,,50,,36
2018-01-30T18:47:18.908Z,,29.1,,,50,,
2018-01-30T18:47:38.910Z,,29.1,,,50,,
2018-01-30T18:47:48.908Z,,29.1,,,50,,
2018-01-30T18:48:08.909Z,,29.1,,,50,,
2018-01-30T18:48:18.909Z,,29.1,,,50,,
2018-01-30T18:48:28.909Z,,29.1,,,50,,36
2018-01-30T18:48:38.910Z,,29.1,,,50,,35.9
2018-01-30T18:48:58.908Z,,29.1,,,50,,
2018-01-30T18:49:08.909Z,,29.1,,,50,,
2018-01-30T18:49:18.909Z,,29.1,,,50,,
2018-01-30T18:49:38.908Z,,29.1,,,50,,
2018-01-30T18:49:48.908Z,,29.1,,,50,,
2018-01-30T18:49:58.908Z,,,,,,,35.8
2018-01-30T18:50:08.909Z,,29.1,,,50,,
2018-01-30T18:50:18.908Z,,29.1,,,50,,
2018-01-30T18:50:38.908Z,,29,,,50,,
2018-01-30T18:50:48.908Z,,29,,,50,,
2018-01-30T18:51:08.917Z,,29,,,50,,
2018-01-30T18:51:18.915Z,,29,,,50,,
2018-01-30T18:51:38.908Z,,29,,,50,,
2018-01-30T18:51:48.909Z,,29,,,50,,
2018-01-30T18:51:58.908Z,,,,,,,35.7
2018-01-30T18:52:08.908Z,,29,,,50,,
2018-01-30T18:52:18.908Z,,29,,,50,,
2018-01-30T18:52:38.908Z,,29,,,50,,
2018-01-30T18:52:48.908Z,,29,,,50,,
2018-01-30T18:53:08.908Z,,29,,,50,,
2018-01-30T18:53:18.909Z,,29,,,50,,
2018-01-30T18:53:38.908Z,,29,,,50,,
2018-01-30T18:53:48.908Z,,28.9,,,50,,
2018-01-30T18:53:58.908Z,,,,,,,35.6
2018-01-30T18:54:08.908Z,,28.9,,,50,,
2018-01-30T18:54:18.908Z,,28.9,,,50,,
2018-01-30T18:54:38.909Z,,28.9,,,50,,
2018-01-30T18:54:48.908Z,,28.9,,,50,,
2018-01-30T18:55:08.909Z,,28.9,,,50,,
2018-01-30T18:55:18.909Z,,28.9,,,50,,
2018-01-30T18:55:38.908Z,,28.9,,,50,,
2018-01-30T18:55:48.908Z,,28.9,,,50,,
2018-01-30T18:56:08.908Z,,28.9,,,50,,35.5
2018-01-30T18:56:18.907Z,,28.7,,,50,,
2018-01-30T18:56:38.908Z,,28.9,,,50,,
2018-01-30T18:56:48.909Z,,28.7,,,50,,
2018-01-30T18:57:08.908Z,,28.7,,,50,,
2018-01-30T18:57:18.908Z,,28.7,,,50,,
2018-01-30T18:57:38.908Z,,28.7,,,50,,
2018-01-30T18:57:48.968Z,,28.7,,,50,,
2018-01-30T18:58:08.908Z,,28.7,,,50,,
2018-01-30T18:58:18.908Z,,28.7,,,50,,
2018-01-30T18:58:28.928Z,,,,,,,35.4
2018-01-30T18:58:38.908Z,,28.7,,,50,,
2018-01-30T18:58:48.908Z,,28.7,,,50,,
2018-01-30T18:59:08.908Z,,28.7,,,50,,
2018-01-30T18:59:18.908Z,,28.6,,,50,,
2018-01-30T18:59:38.908Z,,28.6,,,50,,
2018-01-30T18:59:48.908Z,,28.6,,,50,,
2018-01-30T19:00:08.908Z,,28.6,,,50,,
2018-01-30T19:00:18.908Z,,28.6,,,50,,
2018-01-30T19:00:38.908Z,0,28.6,,2,50,45,35.5
2018-01-30T19:00:48.908Z,,28.6,,,50,35,41
2018-01-30T19:00:58.908Z,,28.6,,,50,29,38.6
2018-01-30T19:01:08.909Z,,28.6,,,50,30,36.8
2018-01-30T19:01:18.908Z,,28.6,,,50,30,34.4
2018-01-30T19:01:28.908Z,,28.6,,,50,29,33.1
2018-01-30T19:01:38.908Z,,,,,,30,32.7
2018-01-30T19:01:48.908Z,,28.6,,,50,29,33.2
2018-01-30T19:01:58.908Z,,28.6,,,50,30,33.7
2018-01-30T19:02:08.909Z,,28.6,,,50,29,34
2018-01-30T19:02:18.908Z,,,,,,,34.2
2018-01-30T19:02:28.910Z,,28.6,,,50,,34.4
2018-01-30T19:02:38.908Z,,28.6,,,50,,
2018-01-30T19:02:48.908Z,,,,,,30,34.7
2018-01-30T19:02:58.908Z,,28.6,,,50,,34.9
2018-01-30T19:03:08.908Z,,28.6,,,50,29,35.2
2018-01-30T19:03:18.908Z,,,,,,,35.4
2018-01-30T19:03:28.908Z,,28.6,,,50,30,35.7
2018-01-30T19:03:38.909Z,,28.5,,,50,29,35.9
2018-01-30T19:03:48.908Z,,,,,,,36.2
2018-01-30T19:03:58.908Z,,28.5,,,50,,36.4
2018-01-30T19:04:08.908Z,,28.6,,,50,30,36.6
2018-01-30T19:04:18.909Z,,28.5,,,50,,
2018-01-30T19:04:28.908Z,,28.5,,,50,29,36.9
2018-01-30T19:04:38.908Z,,,,,,29,37.2
2018-01-30T19:04:48.911Z,,28.6,,,50,30,37.4
2018-01-30T19:04:58.908Z,,28.5,,,50,,
2018-01-30T19:05:08.908Z,,28.6,,,50,29,37.7
2018-01-30T19:05:18.909Z,,,,,,,37.8
2018-01-30T19:05:28.909Z,,28.5,,,50,29,38
2018-01-30T19:05:38.907Z,,28.6,,,50,,38.1
2018-01-30T19:05:48.909Z,,28.6,,,50,,
2018-01-30T19:05:58.908Z,,,,,,,38.5
2018-01-30T19:06:08.908Z,,28.6,,,50,30,38.7
2018-01-30T19:06:18.909Z,,28.6,,,50,,
2018-01-30T19:06:28.908Z,,28.6,,,50,30,38.9
2018-01-30T19:06:38.908Z,,,,,,29,39.2
2018-01-30T19:06:48.908Z,,28.6,,,50,,39.3
2018-01-30T19:06:58.908Z,,28.6,,,50,,
2018-01-30T19:07:08.908Z,,28.6,,,50,,39.7
2018-01-30T19:07:18.907Z,,,,,,,39.9
2018-01-30T19:07:28.908Z,,28.6,,,50,,40
2018-01-30T19:07:38.908Z,,28.6,,,50,,40.2
2018-01-30T19:07:48.908Z,,28.6,,,50,,
2018-01-30T19:07:58.919Z,,,,,,,40.5
2018-01-30T19:08:08.908Z,,28.6,,,50,30,40.7
2018-01-30T19:08:18.910Z,,28.6,,,50,,
2018-01-30T19:08:28.908Z,,,,,,29,41
2018-01-30T19:08:38.907Z,,28.7,,,50,,41.1
2018-01-30T19:08:48.908Z,,28.7,,,50,,
2018-01-30T19:08:58.908Z,,,,,,,41.5
2018-01-30T19:09:08.907Z,,28.7,,,50,,41.6
2018-01-30T19:09:18.916Z,,28.7,,,50,,
2018-01-30T19:09:28.908Z,,28.7,,,50,,41.9
2018-01-30T19:09:38.908Z,,,,,,30,42.1
2018-01-30T19:09:48.907Z,0,28.7,,2,50,0,41.5
2018-01-30T19:09:58.908Z,,28.7,,,50,,39.2
2018-01-30T19:10:08.911Z,,28.9,,,50,,37.8
2018-01-30T19:10:18.908Z,,,,,,,37.3
2018-01-30T19:10:28.913Z,,28.9,,,50,,37.2
2018-01-30T19:10:38.908Z,,28.9,,,50,,
2018-01-30T19:10:58.908Z,,28.9,,,50,,
2018-01-30T19:11:08.997Z,,28.9,,,50,,37.1
2018-01-30T19:11:18.908Z,,28.9,,,50,,36.9
2018-01-30T19:11:28.907Z,,,,,,,36.8
2018-01-30T19:11:38.907Z,,28.9,,,50,,36.7
2018-01-30T19:11:48.908Z,,29,,,50,,
2018-01-30T19:11:58.907Z,,,,,,,36.6
2018-01-30T19:12:08.908Z,,29,,,50,,
2018-01-30T19:12:18.908Z,,29,,,50,,
2018-01-30T19:12:38.908Z,,29,,,50,,36.5
2018-01-30T19:12:48.908Z,,29,,,50,,
2018-01-30T19:13:08.908Z,,29,,,50,,
2018-01-30T19:13:18.907Z,,29,,,50,,
2018-01-30T19:13:28.965Z,,,,,,,36.4
2018-01-30T19:13:38.958Z,,29.1,,,50,,
2018-01-30T19:13:48.908Z,,29.1,,,50,,
2018-01-30T19:14:08.927Z,,29.1,,,50,,
2018-01-30T19:14:18.913Z,,29.1,,,50,,
2018-01-30T19:14:38.908Z,,29.1,,,50,,
2018-01-30T19:14:48.908Z,,29.1,,,50,,
2018-01-30T19:15:08.907Z,,29.1,,,50,,
2018-01-30T19:15:18.907Z,,29.1,,,50,,
2018-01-30T19:15:38.908Z,,29.1,,,50,,36.5
2018-01-30T19:15:48.907Z,,29.1,,,50,,
2018-01-30T19:16:08.908Z,,29.1,,,50,,
2018-01-30T19:16:18.908Z,,29.1,,,50,,
2018-01-30T19:16:28.908Z,,,,,,,36.6
2018-01-30T19:16:38.909Z,,29.2,,,50,,
2018-01-30T19:16:48.907Z,,29.2,,,50,,
2018-01-30T19:16:58.907Z,,,,,,,36.7
2018-01-30T19:17:08.908Z,,29.2,,,50,,
2018-01-30T19:17:18.908Z,,29.2,,,50,,
2018-01-30T19:17:38.908Z,,29.2,,,50,,
2018-01-30T19:17:48.907Z,,29.2,,,50,,
2018-01-30T19:17:58.907Z,,,,,,,36.8
2018-01-30T19:18:08.908Z,,29.2,,,50,,
2018-01-30T19:18:18.907Z,,29.2,,,50,,
2018-01-30T19:18:38.920Z,,29.2,,,50,,
2018-01-30T19:18:48.917Z,,29.2,,,50,,
2018-01-30T19:19:08.908Z,,29.2,,,50,,
2018-01-30T19:19:18.907Z,0,,5,0,,,
2018-01-30T19:19:28.909Z,0,29.2,59,2,50,,
2018-01-30T19:19:38.907Z,,29.2,,,50,,
2018-01-30T19:19:48.907Z,,29.2,,,50,,
2018-01-30T19:20:08.907Z,,29.2,,,50,,
2018-01-30T19:20:18.908Z,,29.2,,,50,,
2018-01-30T19:20:38.907Z,,29.2,,,50,,
2018-01-30T19:20:48.907Z,,29.2,,,50,,
2018-01-30T19:21:08.908Z,,29.2,,,50,,
2018-01-30T19:21:18.907Z,,29.2,,,50,,
2018-01-30T19:21:28.907Z,,,,,,,36.7
2018-01-30T19:21:38.908Z,1,34.2,0,0,50,,36.5
2018-01-30T19:21:48.908Z,,36,,,50,71,38.7
2018-01-30T19:21:58.908Z,,38.7,,,50,113,43.5
2018-01-30T19:22:08.919Z,,43.5,,,50,110,48.9
2018-01-30T19:22:18.907Z,,47,,,50,111,52
2018-01-30T19:22:28.908Z,,49.6,,,50,104,54.6
2018-01-30T19:22:38.907Z,,,,,,97,56.2
2018-01-30T19:22:48.908Z,0,51.5,,0,50,0,54.8
2018-01-30T19:22:58.907Z,,,,,,,53.6
2018-01-30T19:23:08.907Z,,51,,,50,,53.5
2018-01-30T19:23:28.908Z,,50.6,,,50,,53.4
2018-01-30T19:23:38.908Z,,50.4,,,50,,
2018-01-30T19:23:48.920Z,0,50.1,,0,50,,49.6
2018-01-30T19:23:58.907Z,0,,,0,,,49.9
2018-01-30T19:24:08.908Z,,49.6,,,50,,
2018-01-30T19:24:18.908Z,1,49.7,,0,50,,50
2018-01-30T19:24:28.908Z,0,43.6,,0,50,0,45.4
2018-01-30T19:24:38.909Z,,,,,,,45.7
2018-01-30T19:24:48.907Z,,43.2,,,50,,
2018-01-30T19:24:58.908Z,,43.1,,,50,,
2018-01-30T19:25:08.919Z,0,41.8,,0,50,,44.6
2018-01-30T19:25:18.907Z,,,,,,,44.6
2018-01-30T19:25:28.907Z,,41.4,,,50,,44.5
2018-01-30T19:25:38.911Z,,,,,,,44.4
2018-01-30T19:25:48.907Z,,41.3,,,50,,
2018-01-30T19:25:58.908Z,,41.2,,,50,,
2018-01-30T19:26:08.907Z,0,41.1,59,2,50,,44.3
2018-01-30T19:26:28.908Z,,40.9,,,50,,
2018-01-30T19:26:38.907Z,,40.8,,,50,,
2018-01-30T19:26:58.907Z,,40.6,,,50,,
2018-01-30T19:27:08.908Z,,40.6,,,50,,
2018-01-30T19:27:18.907Z,,40.5,,,50,,
2018-01-30T19:27:38.910Z,,40.3,,,50,,
2018-01-30T19:27:48.912Z,,40.3,,,50,,
2018-01-30T19:28:08.908Z,,40.1,,,50,,
2018-01-30T19:28:18.907Z,,40.1,,,50,,
2018-01-30T19:28:38.909Z,,39.9,,,50,,
2018-01-30T19:28:48.908Z,,39.8,,,50,,
2018-01-30T19:29:08.907Z,,39.7,,,50,,
2018-01-30T19:29:18.914Z,,39.6,,,50,,
2018-01-30T19:29:38.907Z,,39.4,,,50,,
2018-01-30T19:29:48.942Z,,39.4,,,50,,
2018-01-30T19:30:08.907Z,,39.2,,,50,,
2018-01-30T19:30:18.908Z,,39.1,,,50,,
2018-01-30T19:30:38.909Z,,38.9,,,50,,44.2
2018-01-30T19:30:48.907Z,,38.8,,,50,,
2018-01-30T19:31:08.908Z,,38.7,,,50,,
2018-01-30T19:31:18.908Z,,38.6,,,50,,
2018-01-30T19:31:28.908Z,,,,,,,44.1
2018-01-30T19:31:38.909Z,,38.5,,,50,,
2018-01-30T19:31:48.907Z,,38.4,,,50,,
2018-01-30T19:32:08.907Z,,38.2,,,50,,
2018-01-30T19:32:18.907Z,,38.2,,,50,,
2018-01-30T19:32:28.907Z,,,,,,,44
2018-01-30T19:32:38.907Z,,38,,,50,,
2018-01-30T19:32:48.908Z,,37.9,,,50,,
2018-01-30T19:32:58.982Z,,,,,,,43.9
2018-01-30T19:33:08.907Z,,37.8,,,50,,
2018-01-30T19:33:18.907Z,,37.7,,,50,,
2018-01-30T19:33:38.907Z,,37.6,,,50,,43.8
2018-01-30T19:33:48.907Z,,37.5,,,50,,
2018-01-30T19:34:08.915Z,,37.4,,,50,,
2018-01-30T19:34:18.925Z,,37.4,,,50,,
2018-01-30T19:34:28.908Z,,,,,,,43.7
2018-01-30T19:34:38.907Z,,37.2,,,50,,
2018-01-30T19:34:48.907Z,,37.2,,,50,,
2018-01-30T19:34:58.907Z,,,,,,,43.6
2018-01-30T19:35:08.907Z,,36.9,,,50,,
2018-01-30T19:35:18.908Z,0,36.9,,2,50,45,43.8
2018-01-30T19:35:28.907Z,,36.8,,,50,35,48.8
2018-01-30T19:35:38.907Z,,36.8,,,50,29,42.4
2018-01-30T19:35:48.908Z,0,36.7,59,2,50,30,39.5
2018-01-30T19:35:58.907Z,,36.6,,,50,30,36.3
2018-01-30T19:36:08.908Z,,36.6,,,50,29,35.1
2018-01-30T19:36:18.975Z,,,,,,30,34.7
2018-01-30T19:36:28.907Z,,36.5,,,50,30,35.2
2018-01-30T19:36:38.907Z,,36.4,,,50,29,35.7
2018-01-30T19:36:49.021Z,,36.4,,,50,,
2018-01-30T19:36:58.907Z,,,,,,,36
2018-01-30T19:37:08.907Z,,36.3,,,50,,36.2
2018-01-30T19:37:18.908Z,,36.2,,,50,,
2018-01-30T19:37:28.908Z,,,,,,29,36.5
2018-01-30T19:37:38.907Z,,36.1,,,50,,36.7
2018-01-30T19:37:48.908Z,,36,,,50,,37.1
2018-01-30T19:37:58.907Z,,,,,,,37.3
2018-01-30T19:38:08.907Z,,35.9,,,50,,37.6
2018-01-30T19:38:18.907Z,,35.9,,,50,,
2018-01-30T19:38:28.907Z,,,,,,30,38
2018-01-30T19:38:38.907Z,,35.8,,,50,29,38.3
2018-01-30T19:38:48.907Z,,35.7,,,50,,
2018-01-30T19:38:58.912Z,,,,,,,38.6
2018-01-30T19:39:08.907Z,,35.6,,,50,,38.9
2018-01-30T19:39:18.907Z,,,,,,,39.2
2018-01-30T19:39:28.907Z,,35.5,,,50,30,39.4
2018-01-30T19:39:38.907Z,,35.5,,,50,,
2018-01-30T19:39:48.907Z,,,,,,,39.7
2018-01-30T19:39:58.907Z,,35.4,,,50,29,39.9
2018-01-30T19:40:08.907Z,,35.3,,,50,,40
2018-01-30T19:40:18.907Z,,,,,,,40.1
2018-01-30T19:40:28.907Z,0,35.3,,2,50,0,38.9
2018-01-30T19:40:38.909Z,,,,,,,36.5
2018-01-30T19:40:48.907Z,,35.2,,,50,,35.6
2018-01-30T19:40:58.907Z,,35.2,,,50,,35.2
2018-01-30T19:41:08.908Z,,35.1,,,50,,35.1
2018-01-30T19:41:18.907Z,,34.9,,,50,,
2018-01-30T19:41:38.910Z,,34.9,,,50,,
2018-01-30T19:41:48.907Z,,,,,,,34.9
2018-01-30T19:41:58.907Z,,34.8,,,50,,34.8
2018-01-30T19:42:08.907Z,,34.7,,,50,,34.6
2018-01-30T19:42:18.907Z,,34.7,,,50,,
2018-01-30T19:42:28.907Z,,,,,,,34.5
2018-01-30T19:42:38.908Z,,34.6,,,50,,34.6
2018-01-30T19:42:48.907Z,,34.6,,,50,,
2018-01-30T19:43:08.907Z,,34.5,,,50,,34.5
2018-01-30T19:43:18.907Z,,34.4,,,50,,
2018-01-30T19:43:38.910Z,,34.4,,,50,,
2018-01-30T19:43:48.907Z,,34.3,,,50,,
2018-01-30T19:43:58.907Z,,,,,,,34.5
2018-01-30T19:44:08.907Z,,34.2,,,50,,34.4
2018-01-30T19:44:18.907Z,,34.2,,,50,,
2018-01-30T19:44:38.907Z,,34.1,,,50,,
2018-01-30T19:44:48.907Z,,34.1,,,50,,
2018-01-30T19:45:08.960Z,,34,,,50,,
2018-01-30T19:45:18.907Z,,34,,,50,,
2018-01-30T19:45:38.907Z,,33.9,,,50,,34.5
2018-01-30T19:45:48.907Z,,33.9,,,50,,
2018-01-30T19:46:08.907Z,,33.8,,,50,,34.6
2018-01-30T19:46:18.907Z,,33.8,,,50,,
2018-01-30T19:46:28.908Z,,,,,,,34.7
2018-01-30T19:46:38.907Z,,33.7,,,50,,34.8
2018-01-30T19:46:48.907Z,0,,5,0,,,34.9
2018-01-30T19:46:58.911Z,,33.6,,,50,,35.1
2018-01-30T19:47:08.907Z,0,33.6,59,2,50,,35.2
2018-01-30T19:47:18.909Z,,,,,,,35.3
2018-01-30T19:47:28.907Z,,33.5,,,50,,35.4
2018-01-30T19:47:38.907Z,0,,5,0,,,35.5
2018-01-30T19:47:48.907Z,0,33.5,59,2,50,,35.6
2018-01-30T19:47:58.909Z,0,33.4,5,0,50,,35.7
2018-01-30T19:48:08.908Z,,33.4,,,50,,35.8
2018-01-30T19:48:18.910Z,0,,59,2,,,35.9
2018-01-30T19:48:28.908Z,,33.3,,,50,,36
2018-01-30T19:48:38.907Z,0,33.3,5,0,50,,36.1
2018-01-30T19:48:48.907Z,,33.2,,,50,,36.3
2018-01-30T19:48:58.907Z,,33.2,,,50,,
2018-01-30T19:49:08.911Z,,33.1,,,50,,36.5
2018-01-30T19:49:18.907Z,,,,,,,36.6
2018-01-30T19:49:28.909Z,0,33.1,59,2,50,,36.7
2018-01-30T19:49:38.907Z,,32.9,,,50,,36.8
2018-01-30T19:49:48.907Z,,32.9,,,50,,
2018-01-30T19:49:58.907Z,,,,,,,37.1
2018-01-30T19:50:08.907Z,,32.8,,,50,,37.2
2018-01-30T19:50:18.907Z,,32.8,,,50,,
2018-01-30T19:50:28.908Z,,,,,,,37.4
2018-01-30T19:50:38.907Z,,32.7,,,50,,
2018-01-30T19:50:48.907Z,,32.7,,,50,,
2018-01-30T19:50:58.907Z,,,,,,,37.5
2018-01-30T19:51:08.907Z,,32.7,,,50,,37.6
2018-01-30T19:51:18.909Z,,32.6,,,50,,
2018-01-30T19:51:38.907Z,,32.6,,,50,,
2018-01-30T19:51:48.907Z,,32.5,,,50,,
2018-01-30T19:51:58.907Z,,,,,,,37.7
2018-01-30T19:52:08.908Z,,32.5,,,50,,
2018-01-30T19:52:18.908Z,0,35.9,0,0,50,,34.9
2018-01-30T19:52:28.907Z,0,,,0,,,35.1
2018-01-30T19:52:38.907Z,,35.6,,,50,,34.9
2018-01-30T19:52:48.912Z,0,35.5,,0,50,,34.5
2018-01-30T19:52:58.917Z,,35.8,,,50,,34.4
2018-01-30T19:53:08.912Z,,35.7,,,50,,
2018-01-30T19:53:28.907Z,,35.6,,,50,,
2018-01-30T19:53:38.907Z,,35.5,,,50,,
2018-01-30T19:53:48.907Z,0,,59,2,,,
2018-01-30T19:53:58.907Z,,35.4,,,50,,
2018-01-30T19:54:08.907Z,,35.3,,,50,,
2018-01-30T19:54:18.907Z,,35.3,,,50,,
2018-01-30T19:54:28.907Z,,,,,,,34.3
2018-01-30T19:54:38.907Z,,35.2,,,50,,
2018-01-30T19:54:48.909Z,,35.1,,,50,,
2018-01-30T19:55:08.907Z,,34.9,,,50,,
2018-01-30T19:55:18.907Z,,34.8,,,50,,
2018-01-30T19:55:38.908Z,,34.7,,,50,,
2018-01-30T19:55:48.907Z,,34.7,,,50,,
2018-01-30T19:56:08.907Z,,34.6,,,50,,34.2
2018-01-30T19:56:18.907Z,,34.5,,,50,,
2018-01-30T19:56:38.907Z,,34.4,,,50,,
2018-01-30T19:56:48.907Z,,34.3,,,50,,
2018-01-30T19:57:08.907Z,,34.3,,,50,,
2018-01-30T19:57:18.936Z,,34.2,,,50,,
2018-01-30T19:57:38.907Z,,34.1,,,50,,
2018-01-30T19:57:48.907Z,,34.1,,,50,,
2018-01-30T19:58:08.908Z,,34,,,50,,
2018-01-30T19:58:18.907Z,,33.9,,,50,,
2018-01-30T19:58:28.907Z,,,,,,,34.1
2018-01-30T19:58:38.907Z,,33.8,,,50,,
2018-01-30T19:58:48.907Z,,33.8,,,50,,
2018-01-30T19:59:08.907Z,,33.7,,,50,,
2018-01-30T19:59:18.909Z,,33.6,,,50,,
2018-01-30T19:59:38.907Z,,33.5,,,50,,
2018-01-30T19:59:48.907Z,,33.5,,,50,,
2018-01-30T20:00:08.908Z,,33.4,,,50,,
2018-01-30T20:00:18.907Z,,33.4,,,50,,
2018-01-30T20:00:38.907Z,,33.3,,,50,,
2018-01-30T20:00:48.907Z,,33.3,,,50,,
2018-01-30T20:00:58.958Z,,,,,,,34
2018-01-30T20:01:08.951Z,,33.2,,,50,,
2018-01-30T20:01:18.939Z,,33.1,,,50,,
2018-01-30T20:01:38.907Z,,33.1,,,50,,
2018-01-30T20:01:48.911Z,,32.9,,,50,,
2018-01-30T20:02:08.911Z,,32.8,,,50,,
2018-01-30T20:02:18.907Z,,32.8,,,50,,
2018-01-30T20:02:28.907Z,0,34.2,0,0,50,56,34
2018-01-30T20:02:38.907Z,0,34.1,,0,50,0,35.3
2018-01-30T20:02:48.907Z,,,,,,,35.2
2018-01-30T20:02:58.909Z,,34,,,50,,35.1
2018-01-30T20:03:08.907Z,,34,,,50,,35.1
2018-01-30T20:03:28.907Z,0,33.9,59,2,50,,
2018-01-30T20:03:48.907Z,,33.8,,,50,,
2018-01-30T20:03:58.907Z,,33.8,,,50,,
2018-01-30T20:04:08.907Z,,33.7,,,50,,
2018-01-30T20:04:18.907Z,,33.7,,,50,,
2018-01-30T20:04:38.907Z,,33.6,,,50,,34.9
2018-01-30T20:04:48.908Z,,,,,,,34.9
2018-01-30T20:04:58.907Z,,33.5,,,50,,
2018-01-30T20:05:08.927Z,,33.5,,,50,,
2018-01-30T20:05:18.913Z,,33.5,,,50,,
2018-01-30T20:05:38.907Z,,33.4,,,50,,
2018-01-30T20:05:48.908Z,,33.3,,,50,,
2018-01-30T20:05:58.907Z,1,34.7,0,0,50,,34.8
2018-01-30T20:06:08.907Z,0,34.7,,0,50,0,34.7
2018-01-30T20:06:18.907Z,,,,,,,34.6
2018-01-30T20:06:28.907Z,,34.6,,,50,,34.5
2018-01-30T20:06:48.907Z,,34.5,,,50,,
2018-01-30T20:06:58.906Z,0,34.4,59,2,50,,
2018-01-30T20:07:08.907Z,0,34.4,,2,50,45,34.8
2018-01-30T20:07:18.907Z,,,,,,34,40.7
2018-01-30T20:07:28.908Z,,34.3,,,50,30,38.4
2018-01-30T20:07:38.907Z,,,,,,29,36.3
2018-01-30T20:07:48.907Z,,34.2,,,50,29,34.3
2018-01-30T20:07:58.964Z,,34.2,,,50,,33.3
2018-01-30T20:08:08.912Z,,34.1,,,50,,
