Time,HwTSet,ChActive,PrimTSet,HwActive,ActPow,HwTOutlet,PrimT
2018-01-23T18:56:29.086Z,50,,,,,40.9,44.2
2018-01-23T18:56:39.087Z,50,,,,,40.8,
2018-01-23T18:56:49.087Z,50,,,,,40.7,
2018-01-23T18:56:59.087Z,50,,,,,40.6,
2018-01-23T18:57:09.087Z,50,,,,,40.5,44.1
2018-01-23T18:57:19.087Z,50,,,,,40.4,
2018-01-23T18:57:29.087Z,50,,,,,40.3,
2018-01-23T18:57:39.087Z,50,,,,,40.2,
2018-01-23T18:57:49.087Z,50,1,59,0,,40.1,44
2018-01-23T18:57:59.087Z,50,0,5,0,,40,
2018-01-23T18:58:09.087Z,50,1,59,0,,39.9,
2018-01-23T18:58:19.088Z,50,,,,,39.8,
2018-01-23T18:58:29.088Z,50,,,,,39.7,43.9
2018-01-23T18:58:39.088Z,50,,,,,39.6,
2018-01-23T18:58:49.088Z,50,,,,,39.5,
2018-01-23T18:58:59.088Z,50,,,,,39.5,
2018-01-23T18:59:09.089Z,50,,,,,39.4,
2018-01-23T18:59:19.089Z,50,,,,,39.3,43.8
2018-01-23T18:59:29.086Z,50,,,,,39.2,
2018-01-23T18:59:39.087Z,50,,,,,39.1,
2018-01-23T18:59:49.087Z,50,,,,,38.9,
2018-01-23T18:59:59.087Z,50,,,,,38.8,
2018-01-23T19:00:09.087Z,50,,,,,38.7,43.7
2018-01-23T19:00:19.086Z,50,,,,,38.6,
2018-01-23T19:00:29.087Z,50,,,,,38.6,
2018-01-23T19:00:39.087Z,50,,,,,38.5,
2018-01-23T19:00:49.087Z,50,,,,,38.4,
2018-01-23T19:00:59.087Z,50,,,,,38.3,
2018-01-23T19:01:09.087Z,50,,,,,38.2,43.6
2018-01-23T19:01:19.088Z,50,,,,,38.1,
2018-01-23T19:01:29.094Z,50,,,,,38.1,
2018-01-23T19:01:39.087Z,50,,,,,38,
2018-01-23T19:01:49.090Z,50,,,,,37.9,
2018-01-23T19:01:59.086Z,50,,,,,37.8,43.5
2018-01-23T19:02:09.150Z,50,,,,,37.7,
2018-01-23T19:02:19.164Z,50,,,,,37.7,
2018-01-23T19:02:29.119Z,50,,,,,37.6,
2018-01-23T19:02:39.087Z,50,,,,,37.5,
2018-01-23T19:02:49.087Z,50,,,,,37.4,
2018-01-23T19:02:59.095Z,50,,,,,37.3,
2018-01-23T19:03:09.220Z,50,1,,0,,37.3,43.5
2018-01-23T19:03:19.087Z,50,,,,38,37.2,48.3
2018-01-23T19:03:29.087Z,50,,,,29,37.1,41.3
2018-01-23T19:03:39.098Z,50,,,,30,36.9,36.8
2018-01-23T19:03:49.087Z,50,,,,30,36.9,33.8
2018-01-23T19:03:59.087Z,50,,,,29,36.8,32.7
2018-01-23T19:04:09.088Z,50,,,,,36.7,31.9
2018-01-23T19:04:19.087Z,50,,,,29,36.7,32
2018-01-23T19:04:29.087Z,50,,,,,36.6,32.4
2018-01-23T19:04:39.087Z,50,,,,,36.5,32.7
2018-01-23T19:04:49.087Z,50,,,,,36.4,32.8
2018-01-23T19:04:59.086Z,50,,,,29,36.4,33.1
2018-01-23T19:05:09.087Z,50,,,,,36.3,
2018-01-23T19:05:19.087Z,50,,,,,36.2,33.3
2018-01-23T19:05:29.087Z,50,,,,,36.2,33.5
2018-01-23T19:05:39.087Z,50,,,,30,36.1,33.7
2018-01-23T19:05:49.090Z,50,,,,30,36.1,34
2018-01-23T19:05:59.087Z,50,,,,29,36,34.2
2018-01-23T19:06:09.088Z,50,,,,,35.9,34.4
2018-01-23T19:06:19.086Z,50,,,,30,35.9,34.7
2018-01-23T19:06:29.087Z,50,,,,29,35.8,35.1
2018-01-23T19:06:39.086Z,50,,,,,35.7,35.2
2018-01-23T19:06:49.087Z,50,,,,30,35.7,35.4
2018-01-23T19:06:59.087Z,50,,,,,35.6,35.7
2018-01-23T19:07:09.087Z,50,,,,29,35.6,36
2018-01-23T19:07:19.087Z,50,,,,,35.5,36.1
2018-01-23T19:07:29.086Z,50,,,,,35.4,36.3
2018-01-23T19:07:39.088Z,50,,,,,35.4,36.6
2018-01-23T19:07:49.087Z,50,,,,,35.3,36.7
2018-01-23T19:07:59.086Z,50,,,,29,35.3,37.1
2018-01-23T19:08:09.086Z,50,,,,,35.2,
2018-01-23T19:08:19.087Z,50,,,,,35.2,37.3
2018-01-23T19:08:29.088Z,50,,,,,35.1,37.4
2018-01-23T19:08:39.087Z,50,,,,,34.9,37.6
2018-01-23T19:08:49.086Z,50,,,,,34.9,37.7
2018-01-23T19:08:59.087Z,50,,,,,34.8,37.9
2018-01-23T19:09:09.087Z,50,,,,30,34.8,38.1
2018-01-23T19:09:19.087Z,50,1,,0,0,34.7,35.8
2018-01-23T19:09:29.087Z,50,,,,,34.7,34.5
2018-01-23T19:09:39.088Z,50,,,,,34.6,33.4
2018-01-23T19:09:49.087Z,50,,,,,34.6,33.3
2018-01-23T19:09:59.086Z,50,,,,,34.5,33.2
2018-01-23T19:10:09.090Z,50,,,,,34.5,
2018-01-23T19:10:19.087Z,50,,,,,34.4,
2018-01-23T19:10:29.086Z,50,,,,,34.4,33.1
2018-01-23T19:10:39.088Z,50,,,,,34.3,32.9
2018-01-23T19:10:49.086Z,50,,,,,34.3,32.8
2018-01-23T19:10:59.086Z,50,,,,,34.2,
2018-01-23T19:11:09.086Z,50,,,,,34.2,32.7
2018-01-23T19:11:19.086Z,50,,,,,34.1,
2018-01-23T19:11:29.086Z,50,,,,,34.1,
2018-01-23T19:11:39.087Z,50,,,,,34.1,
2018-01-23T19:11:49.086Z,50,,,,,34,
2018-01-23T19:11:59.086Z,50,,,,,34,
2018-01-23T19:12:09.086Z,50,,,,,33.9,
2018-01-23T19:12:19.086Z,50,,,,,33.9,
2018-01-23T19:12:29.087Z,50,,,,,33.8,
2018-01-23T19:12:39.086Z,50,,,,,33.8,
2018-01-23T19:12:49.086Z,50,,,,,33.7,
2018-01-23T19:12:59.086Z,50,,,,,33.7,
2018-01-23T19:13:09.086Z,50,,,,,33.7,
2018-01-23T19:13:19.086Z,50,,,,,33.6,
2018-01-23T19:13:29.086Z,50,,,,,33.6,
2018-01-23T19:13:39.099Z,50,,,,,33.5,
2018-01-23T19:13:49.086Z,50,,,,,33.5,
2018-01-23T19:13:59.086Z,50,,,,,33.4,
2018-01-23T19:14:09.087Z,50,,,,,33.4,
2018-01-23T19:14:19.086Z,50,,,,,33.4,
2018-01-23T19:14:29.086Z,50,,,,,33.3,32.8
2018-01-23T19:14:39.087Z,50,0,5,0,,33.3,32.9
2018-01-23T19:14:49.087Z,50,,,,,33.2,33.1
2018-01-23T19:14:59.087Z,50,,,,,33.2,
2018-01-23T19:15:09.086Z,50,1,59,0,,33.1,33.2
2018-01-23T19:15:19.086Z,50,0,5,0,,33.1,33.3
2018-01-23T19:15:29.086Z,50,1,59,0,,33.1,33.4
2018-01-23T19:15:39.086Z,50,,,,,32.9,33.6
2018-01-23T19:15:49.086Z,50,,,,,32.9,33.7
2018-01-23T19:15:59.086Z,50,,,,,32.9,33.8
2018-01-23T19:16:09.087Z,50,,,,,32.8,34
2018-01-23T19:16:19.112Z,50,,,,,32.8,34.1
2018-01-23T19:16:29.091Z,50,,,,,32.7,34.2
2018-01-23T19:16:39.090Z,50,,,,,32.7,34.3
2018-01-23T19:16:49.087Z,50,,,,,32.7,34.5
2018-01-23T19:16:59.235Z,50,,,,,32.6,34.6
2018-01-23T19:17:09.086Z,50,,,,,32.6,34.7
2018-01-23T19:17:44.087Z,50,,,,,32.5,35.1
2018-01-23T19:17:44.095Z,50,,,,,32.5,35.2
2018-01-23T19:17:49.155Z,50,,,,,32.5,35.4
2018-01-23T19:17:59.089Z,50,,,,,32.4,35.5
2018-01-23T19:18:09.086Z,50,,,,,32.4,35.6
2018-01-23T19:18:19.086Z,50,,,,,32.4,35.7
2018-01-23T19:18:29.117Z,50,,,,,32.3,35.8
2018-01-23T19:18:39.104Z,50,,,,,32.3,36
2018-01-23T19:18:49.091Z,50,,,,,32.3,
2018-01-23T19:18:59.086Z,50,,,,,32.2,36.1
2018-01-23T19:19:09.086Z,50,,,,,32.2,36.2
2018-01-23T19:19:19.951Z,50,,,,,32.1,
2018-01-23T19:19:29.086Z,50,,,,,32.1,36.3
2018-01-23T19:19:39.087Z,50,,,,,32.1,
2018-01-23T19:19:49.088Z,50,,,,,32.1,
2018-01-23T19:19:59.086Z,50,,,,,32,
2018-01-23T19:20:09.087Z,50,,,,,32,
2018-01-23T19:20:19.086Z,50,,,,,32,
2018-01-23T19:20:29.086Z,50,,,,,31.9,
2018-01-23T19:20:39.087Z,50,,,,,31.9,
2018-01-23T19:20:49.086Z,50,,,,,31.9,
2018-01-23T19:20:59.086Z,50,,,,,31.8,36.2
2018-01-23T19:21:09.086Z,50,1,59,0,0,31.8,36.2
2018-01-23T19:21:19.086Z,50,,,,,31.8,
2018-01-23T19:21:29.086Z,50,,,,,31.6,
2018-01-23T19:21:39.087Z,50,,,,,31.6,36.1
2018-01-23T19:21:49.087Z,50,,,,,31.6,
2018-01-23T19:21:59.087Z,50,,,,,31.5,
2018-01-23T19:22:09.086Z,50,,,,,31.5,36
2018-01-23T19:22:19.086Z,50,,,,,31.5,35.9
2018-01-23T19:22:29.086Z,50,,,,,31.5,
2018-01-23T19:22:39.087Z,50,,,,,31.4,
2018-01-23T19:22:49.086Z,50,,,,,31.4,35.8
2018-01-23T19:22:59.087Z,50,,,,,31.4,
2018-01-23T19:23:09.087Z,50,,,,,31.4,35.7
2018-01-23T19:23:19.086Z,50,,,,,31.3,
2018-01-23T19:23:29.086Z,50,,,,,31.3,35.6
2018-01-23T19:23:39.088Z,50,,,,,31.3,
2018-01-23T19:23:49.086Z,50,,,,,31.3,
2018-01-23T19:23:59.086Z,50,,,,,31.2,35.5
2018-01-23T19:24:09.086Z,50,,,,,31.2,
2018-01-23T19:24:19.086Z,50,,,,,31.2,35.4
2018-01-23T19:24:29.086Z,50,,,,,31.2,
2018-01-23T19:24:39.087Z,50,,,,,31,
2018-01-23T19:24:49.134Z,50,,,,,31,35.3
2018-01-23T19:24:59.086Z,50,,,,,31,
2018-01-23T19:25:09.086Z,50,,,,,30.9,35.2
2018-01-23T19:25:19.086Z,50,,,,,30.9,
2018-01-23T19:25:29.087Z,50,,,,,30.9,
2018-01-23T19:25:39.086Z,50,,,,,30.9,35.1
2018-01-23T19:25:49.086Z,50,,,,,30.9,
2018-01-23T19:25:59.089Z,50,,,,,30.8,34.9
2018-01-23T19:26:09.086Z,50,,,,,30.8,
2018-01-23T19:26:19.086Z,50,,,,,30.8,
2018-01-23T19:26:29.086Z,50,,,,,30.8,34.8
2018-01-23T19:26:39.086Z,50,,,,,30.7,
2018-01-23T19:26:49.086Z,50,,,,,30.7,
2018-01-23T19:26:59.086Z,50,,,,,30.7,34.7
2018-01-23T19:27:09.086Z,50,,,,,30.7,
2018-01-23T19:27:19.087Z,50,,,,,30.6,
2018-01-23T19:27:29.086Z,50,,,,,30.6,34.6
2018-01-23T19:27:39.086Z,50,,,,,30.6,
2018-01-23T19:27:49.086Z,50,,,,,30.6,
2018-01-23T19:27:59.086Z,50,,,,,30.6,34.5
2018-01-23T19:28:09.087Z,50,,,,,30.4,
2018-01-23T19:28:19.086Z,50,,,,,30.4,
2018-01-23T19:28:29.086Z,50,,,,,30.4,34.4
2018-01-23T19:28:39.086Z,50,,,,,30.4,
2018-01-23T19:28:49.086Z,50,,,,,30.4,
2018-01-23T19:28:59.088Z,50,,,,,30.3,
2018-01-23T19:29:09.086Z,50,,,,,30.3,34.3
2018-01-23T19:29:19.086Z,50,,,,,30.3,
2018-01-23T19:29:29.086Z,50,,,,,30.3,
2018-01-23T19:29:39.086Z,50,,,,,30.3,34.2
2018-01-23T19:29:49.086Z,50,,,,,30.2,
2018-01-23T19:29:59.086Z,50,,,,,30.2,
2018-01-23T19:30:09.086Z,50,,,,,30.2,
2018-01-23T19:30:19.089Z,50,,,,,30.2,34.1
2018-01-23T19:30:29.085Z,50,,,,,30.2,
2018-01-23T19:30:39.087Z,50,,,,,30.1,
2018-01-23T19:30:49.086Z,50,,,,,30.1,
2018-01-23T19:30:59.086Z,50,,,,,30.1,
2018-01-23T19:31:09.401Z,50,,,,,30.1,34
2018-01-23T19:31:19.086Z,50,,,,,30.1,
2018-01-23T19:31:29.086Z,50,,,,,30.1,
2018-01-23T19:31:39.086Z,50,,,,,30,34
2018-01-23T19:31:49.086Z,50,,,,,30,33.9
2018-01-23T19:31:59.086Z,50,,,,,30,
2018-01-23T19:32:09.086Z,50,,,,,30,
2018-01-23T19:32:19.086Z,50,,,,,30,
2018-01-23T19:32:29.086Z,50,,,,,29.8,33.8
2018-01-23T19:32:39.086Z,50,,,,,29.8,
2018-01-23T19:32:49.088Z,50,,,,,29.8,
2018-01-23T19:32:59.086Z,50,,,,,29.8,
2018-01-23T19:33:09.086Z,50,,,,,29.8,
2018-01-23T19:33:19.086Z,50,,,,,29.7,33.7
2018-01-23T19:33:29.086Z,50,,,,,29.7,
2018-01-23T19:33:39.086Z,50,,,,,29.7,
2018-01-23T19:33:49.087Z,50,,,,,29.7,
2018-01-23T19:33:59.144Z,50,,,,,29.7,
2018-01-23T19:34:09.216Z,50,,,,,29.7,33.6
2018-01-23T19:34:19.136Z,50,,,,,29.7,
2018-01-23T19:34:29.129Z,50,,,,,29.6,
2018-01-23T19:34:39.121Z,50,,,,,29.6,
2018-01-23T19:34:49.086Z,50,,,,,29.6,
2018-01-23T19:34:59.096Z,50,,,,,29.6,
2018-01-23T19:35:09.087Z,50,,,,,29.6,33.5
2018-01-23T19:35:19.087Z,50,,,,,29.6,
2018-01-23T19:35:29.086Z,50,,,,,29.5,
2018-01-23T19:35:39.086Z,50,,,,,29.5,
2018-01-23T19:35:49.302Z,50,,,,,29.5,
2018-01-23T19:35:59.086Z,50,,,,,29.5,
2018-01-23T19:36:09.086Z,50,,,,,29.5,33.4
2018-01-23T19:36:19.086Z,50,,,,,29.5,
2018-01-23T19:36:29.086Z,50,,,,,29.5,
2018-01-23T19:36:39.086Z,50,,,,,29.3,
2018-01-23T19:36:49.087Z,50,,,,,29.3,
2018-01-23T19:36:59.086Z,50,,,,,29.3,
2018-01-23T19:37:09.086Z,50,,,,,29.3,
2018-01-23T19:37:19.086Z,50,,,,,29.3,33.3
2018-01-23T19:37:29.086Z,50,,,,,29.3,
2018-01-23T19:37:39.086Z,50,,,,,29.3,
2018-01-23T19:37:49.086Z,50,,,,,29.2,
2018-01-23T19:37:59.086Z,50,,,,,29.2,
2018-01-23T19:38:09.086Z,50,,,,,29.2,
2018-01-23T19:38:19.086Z,50,,,,,29.2,
2018-01-23T19:38:29.086Z,50,,,,,29.2,
2018-01-23T19:38:39.087Z,50,,,,,29.2,
2018-01-23T19:38:49.086Z,50,,,,,29.1,
2018-01-23T19:38:59.086Z,50,1,,0,,29.1,33.2
2018-01-23T19:39:09.097Z,50,,,,37,29.1,38.1
2018-01-23T19:39:19.087Z,50,,,,29,29.1,37.6
2018-01-23T19:39:29.087Z,50,,,,29,29.1,35.6
2018-01-23T19:39:39.086Z,50,,,,,29.1,33.6
2018-01-23T19:39:49.086Z,50,,,,30,29.1,32.4
2018-01-23T19:39:59.086Z,50,,,,29,29.1,32
2018-01-23T19:40:09.086Z,50,,,,,29.1,32.3
2018-01-23T19:40:19.086Z,50,,,,,29,32.7
2018-01-23T19:40:29.086Z,50,,,,,29,33.1
2018-01-23T19:40:39.086Z,50,,,,30,29,33.4
2018-01-23T19:40:49.086Z,50,,,,29,29,33.5
2018-01-23T19:40:59.086Z,50,,,,,29,33.6
2018-01-23T19:41:09.086Z,50,,,,30,29,33.7
2018-01-23T19:41:19.087Z,50,,,,29,29,34
2018-01-23T19:41:29.086Z,50,,,,,29,34.2
2018-01-23T19:41:39.088Z,50,,,,,29,34.4
2018-01-23T19:41:49.086Z,50,,,,,29,34.6
2018-01-23T19:41:59.086Z,50,,,,30,28.9,34.8
2018-01-23T19:42:09.086Z,50,,,,29,28.9,35.1
2018-01-23T19:42:19.086Z,50,,,,30,28.9,35.3
2018-01-23T19:42:29.086Z,50,,,,29,28.9,35.4
2018-01-23T19:42:39.086Z,50,,,,,28.9,35.6
2018-01-23T19:42:49.086Z,50,,,,30,28.9,35.8
2018-01-23T19:42:59.086Z,50,,,,30,28.9,36
2018-01-23T19:43:09.086Z,50,,,,29,28.9,36.1
2018-01-23T19:43:19.087Z,50,,,,,28.9,36.3
2018-01-23T19:43:29.086Z,50,,,,,28.9,36.5
2018-01-23T19:43:39.086Z,50,,,,,28.9,36.6
2018-01-23T19:43:49.086Z,50,,,,,28.9,36.8
2018-01-23T19:43:59.086Z,50,,,,30,28.9,37.1
2018-01-23T19:44:09.086Z,50,,,,29,28.9,37.3
2018-01-23T19:44:19.086Z,50,,,,,28.9,37.4
2018-01-23T19:44:29.086Z,50,,,,,28.9,37.6
2018-01-23T19:44:39.086Z,50,,,,30,28.9,37.8
2018-01-23T19:44:49.087Z,50,1,,0,0,28.9,36.7
2018-01-23T19:44:59.087Z,50,,,,,28.9,34.7
2018-01-23T19:45:09.087Z,50,,,,,28.9,33.6
2018-01-23T19:45:19.086Z,50,,,,,28.9,33.2
2018-01-23T19:45:29.086Z,50,,,,,28.7,33.1
2018-01-23T19:45:39.087Z,50,,,,,28.9,
2018-01-23T19:45:49.086Z,50,,,,,28.9,
2018-01-23T19:45:59.086Z,50,,,,,28.9,
2018-01-23T19:46:09.086Z,50,,,,,28.9,32.9
2018-01-23T19:46:19.086Z,50,,,,,28.9,32.8
2018-01-23T19:46:29.086Z,50,,,,,28.7,32.7
2018-01-23T19:46:39.086Z,50,,,,,28.9,
2018-01-23T19:46:49.101Z,50,,,,,28.9,32.6
2018-01-23T19:46:59.102Z,50,,,,,28.9,32.7
2018-01-23T19:47:09.101Z,50,,,,,28.7,
2018-01-23T19:47:19.086Z,50,,,,,28.7,
2018-01-23T19:47:29.086Z,50,,,,,28.7,
2018-01-23T19:47:39.086Z,50,,,,,28.7,32.6
2018-01-23T19:47:49.086Z,50,,,,,28.9,
2018-01-23T19:47:59.086Z,50,,,,,28.7,
2018-01-23T19:48:09.094Z,50,,,,,28.7,
2018-01-23T19:48:19.086Z,50,,,,,28.7,
2018-01-23T19:48:29.086Z,50,,,,,28.7,
2018-01-23T19:48:39.086Z,50,,,,,28.7,
2018-01-23T19:48:49.085Z,50,,,,,28.7,
2018-01-23T19:48:59.086Z,50,,,,,28.7,
2018-01-23T19:49:09.086Z,50,,,,,28.7,
2018-01-23T19:49:19.086Z,50,,,,,28.7,
2018-01-23T19:49:29.086Z,50,,,,,28.7,
2018-01-23T19:49:39.086Z,50,,,,,28.7,
2018-01-23T19:49:49.086Z,50,,,,,28.7,
2018-01-23T19:49:59.087Z,50,,,,,28.7,
2018-01-23T19:50:09.086Z,50,,,,,28.7,
2018-01-23T19:50:19.143Z,50,,,,,28.7,
2018-01-23T19:50:29.090Z,50,,,,,28.7,
2018-01-23T19:50:39.137Z,50,,,,,28.7,
2018-01-23T19:50:49.088Z,50,,,,,28.7,
2018-01-23T19:50:59.114Z,50,,,,,28.7,32.7
2018-01-23T19:51:09.086Z,50,,,,,28.7,
2018-01-23T19:51:19.086Z,50,,,,,28.7,
2018-01-23T19:51:29.086Z,50,,,,,28.7,
2018-01-23T19:51:39.086Z,50,,,,,28.7,
2018-01-23T19:51:49.086Z,50,,,,,28.7,32.8
2018-01-23T19:51:59.086Z,50,,,,,28.7,
2018-01-23T19:52:09.086Z,50,,,,,28.7,
2018-01-23T19:52:19.086Z,50,,,,,28.7,
2018-01-23T19:52:29.086Z,50,,,,,28.7,32.9
2018-01-23T19:52:39.086Z,50,,,,,28.7,
2018-01-23T19:52:49.086Z,50,,,,,28.7,
2018-01-23T19:52:59.086Z,50,,,,,28.7,
2018-01-23T19:53:09.089Z,50,,,,,28.6,33.1
2018-01-23T19:53:19.086Z,50,,,,,28.7,
2018-01-23T19:53:29.086Z,50,,,,,28.6,
2018-01-23T19:53:39.086Z,50,,,,,28.6,
2018-01-23T19:53:49.085Z,50,,,,,28.6,
2018-01-23T19:53:59.086Z,50,,,,,28.6,
2018-01-23T19:54:09.089Z,50,,,,,28.6,
2018-01-23T19:54:19.085Z,50,,,,,28.6,
2018-01-23T19:54:29.086Z,50,,,,,28.6,
2018-01-23T19:54:39.086Z,50,,,,,28.6,
2018-01-23T19:54:49.086Z,50,,,,,28.6,
2018-01-23T19:54:59.086Z,50,,,,,28.6,
2018-01-23T19:55:09.086Z,50,,,,,28.6,33.2
2018-01-23T19:55:19.086Z,50,,,,,28.6,
2018-01-23T19:55:29.086Z,50,,,,,28.6,33.1
2018-01-23T19:55:39.086Z,50,,,,,28.6,
2018-01-23T19:55:49.086Z,50,,,,,28.6,33.2
2018-01-23T19:55:59.086Z,50,,,,,28.6,
2018-01-23T19:56:09.088Z,50,,,,,28.6,
2018-01-23T19:56:19.088Z,50,,,,,28.6,33.1
2018-01-23T19:56:29.086Z,50,,,,,28.6,
2018-01-23T19:56:39.086Z,50,,,,,28.6,
2018-01-23T19:56:49.086Z,50,,,,,28.6,
2018-01-23T19:56:59.086Z,50,0,5,0,,28.6,
2018-01-23T19:57:09.086Z,50,1,59,0,,28.6,
2018-01-23T19:57:19.085Z,50,,,,,28.5,
2018-01-23T19:57:29.086Z,50,,,,,28.5,
2018-01-23T19:57:39.086Z,50,0,5,0,,28.5,
2018-01-23T19:57:49.086Z,50,1,59,0,,28.5,
2018-01-23T19:57:59.085Z,50,,,,,28.5,
2018-01-23T19:58:09.085Z,50,0,5,0,,28.5,
2018-01-23T19:58:19.086Z,50,,,,,28.5,
2018-01-23T19:58:29.088Z,50,,,,,28.5,
2018-01-23T19:58:39.086Z,50,1,59,0,,28.5,
2018-01-23T19:58:49.086Z,50,,,,,28.5,
2018-01-23T19:58:59.086Z,50,0,5,0,,28.5,33.1
2018-01-23T19:59:09.086Z,50,1,59,0,,28.5,32.9
2018-01-23T19:59:19.086Z,50,0,5,0,,28.5,32.9
2018-01-23T19:59:29.086Z,50,,,,,28.5,32.9
2018-01-23T19:59:39.086Z,50,1,59,0,,28.5,
2018-01-23T19:59:49.086Z,50,,,,,28.5,
2018-01-23T19:59:59.086Z,50,,,,,28.5,
2018-01-23T20:00:09.086Z,50,,,,,28.5,
2018-01-23T20:00:19.085Z,50,,,,,28.5,
2018-01-23T20:00:29.090Z,50,,,,,28.5,
2018-01-23T20:00:39.086Z,50,,,,,28.5,
2018-01-23T20:00:49.093Z,50,0,5,0,,28.4,
2018-01-23T20:00:59.086Z,50,1,59,0,,28.4,
2018-01-23T20:01:09.086Z,50,0,5,0,,28.4,32.9
2018-01-23T20:01:19.086Z,50,1,59,0,,28.4,32.8
2018-01-23T20:01:29.086Z,50,,,,,28.4,
2018-01-23T20:01:39.086Z,50,,,,,28.4,
2018-01-23T20:01:49.086Z,50,,,,,28.4,
2018-01-23T20:01:59.086Z,50,,,,,28.4,
2018-01-23T20:02:09.086Z,50,,,,,28.4,
2018-01-23T20:02:19.086Z,50,,,,,28.4,
2018-01-23T20:02:29.086Z,50,,,,,28.4,
2018-01-23T20:02:39.087Z,50,,,,,28.4,
2018-01-23T20:02:49.087Z,50,,,,,28.4,
2018-01-23T20:02:59.086Z,50,,,,,28.4,
2018-01-23T20:03:09.086Z,50,,,,,28.4,
2018-01-23T20:03:19.086Z,50,,,,,28.3,32.7
2018-01-23T20:03:29.086Z,50,,,,,28.4,32.8
2018-01-23T20:03:39.086Z,50,,,,,28.3,32.7
2018-01-23T20:03:49.086Z,50,,,,,28.3,
2018-01-23T20:03:59.086Z,50,,,,,28.3,
2018-01-23T20:04:09.085Z,50,,,,,28.3,
2018-01-23T20:04:19.086Z,50,,,,,28.3,
2018-01-23T20:04:29.086Z,50,,,,,28.3,
2018-01-23T20:04:39.087Z,50,,,,,28.3,
2018-01-23T20:04:49.086Z,50,,,,,28.3,
2018-01-23T20:04:59.090Z,50,,,,,28.3,
2018-01-23T20:05:09.086Z,50,,,,,28.3,
2018-01-23T20:05:19.086Z,50,,,,,28.3,32.6
2018-01-23T20:05:29.086Z,50,,,,,28.3,
2018-01-23T20:05:39.086Z,50,,,,,28.3,
2018-01-23T20:05:49.086Z,50,,,,,28.3,
2018-01-23T20:05:59.086Z,50,,,,,28.3,
2018-01-23T20:06:09.086Z,50,,,,,28.3,
2018-01-23T20:06:19.086Z,50,,,,,28.3,
2018-01-23T20:06:29.085Z,50,,,,,28.1,
2018-01-23T20:06:39.086Z,50,,,,,28.1,
2018-01-23T20:06:49.086Z,50,,,,,28.1,
2018-01-23T20:06:59.085Z,50,,,,,28.1,
2018-01-23T20:07:09.086Z,50,,,,,28.1,
2018-01-23T20:07:19.086Z,50,,,,,28.1,32.5
2018-01-23T20:07:29.086Z,50,,,,,28.1,32.6
2018-01-23T20:07:39.086Z,50,,,,,28.1,32.5
2018-01-23T20:07:49.086Z,50,,,,,28.1,
2018-01-23T20:07:59.086Z,50,,,,,28.1,
2018-01-23T20:08:09.086Z,50,,,,,28.1,
2018-01-23T20:08:19.086Z,50,,,,,28.1,
2018-01-23T20:08:29.086Z,50,,,,,28.1,
2018-01-23T20:08:39.086Z,50,,,,,28.1,
2018-01-23T20:08:49.087Z,50,,,,,28.1,
2018-01-23T20:08:59.086Z,50,,,,,28.1,
2018-01-23T20:09:09.086Z,50,,,,,28,
2018-01-23T20:09:19.087Z,50,,,,,28,
2018-01-23T20:09:29.086Z,50,,,,,28,
2018-01-23T20:09:39.086Z,50,,,,,28,
2018-01-23T20:09:49.086Z,50,,,,,28,
2018-01-23T20:09:59.086Z,50,,,,,28,
2018-01-23T20:10:09.086Z,50,,,,,28,
2018-01-23T20:10:19.086Z,50,,,,,28,32.4
2018-01-23T20:10:29.085Z,50,,,,,28,
2018-01-23T20:10:39.086Z,50,,,,,28,
2018-01-23T20:10:49.086Z,50,,,,,28,
2018-01-23T20:10:59.086Z,50,,,,,28,
2018-01-23T20:11:09.086Z,50,,,,,28,
2018-01-23T20:11:19.085Z,50,,,,,28,
2018-01-23T20:11:29.088Z,50,,,,,28,
2018-01-23T20:11:39.086Z,50,,,,,28,
2018-01-23T20:11:49.086Z,50,,,,,27.9,
2018-01-23T20:11:59.086Z,50,1,,0,,27.9,
2018-01-23T20:12:09.086Z,50,,,,38,27.9,37.4
2018-01-23T20:12:19.086Z,50,,,,29,27.9,37.9
2018-01-23T20:12:29.086Z,50,,,,,27.9,35.6
2018-01-23T20:12:39.088Z,50,,,,30,27.9,33.7
2018-01-23T20:12:49.086Z,50,,,,29,27.9,32.6
2018-01-23T20:12:59.086Z,50,,,,,27.9,32.2
2018-01-23T20:13:09.086Z,50,,,,30,27.9,32.5
2018-01-23T20:13:19.086Z,50,,,,,27.9,33.1
2018-01-23T20:13:53.920Z,50,,,,,27.9,33.4
2018-01-23T20:13:53.922Z,50,,,,,27.9,33.8
2018-01-23T20:13:59.086Z,50,,,,30,27.9,34
2018-01-23T20:14:09.086Z,50,,,,29,27.9,34.1
2018-01-23T20:14:19.085Z,50,,,,,27.9,34.3
2018-01-23T20:14:29.086Z,50,,,,,27.9,34.5
2018-01-23T20:14:39.086Z,50,,,,30,27.9,34.7
2018-01-23T20:14:49.086Z,50,,,,29,27.9,35.1
2018-01-23T20:14:59.086Z,50,,,,,27.9,35.2
2018-01-23T20:15:09.086Z,50,,,,30,27.9,35.4
2018-01-23T20:15:19.086Z,50,,,,29,27.9,35.6
2018-01-23T20:15:29.086Z,50,,,,,27.9,35.7
2018-01-23T20:15:39.086Z,50,,,,,27.9,35.9
2018-01-23T20:15:49.086Z,50,,,,,27.9,36.1
2018-01-23T20:15:59.086Z,50,,,,,27.9,36.2
