Time,ActPow,PrimT,ChActive,HwActive,PrimTSet,HwTSet,HwTOutlet
2018-02-06T01:31:18.743Z,30,39.2,,,,50,30.7
2018-02-06T01:31:28.743Z,,39.3,,,,50,30.7
2018-02-06T01:31:38.743Z,29,39.5,,,,50,30.7
2018-02-06T01:31:48.743Z,,39.7,,,,50,30.7
2018-02-06T01:31:58.743Z,,39.8,,,,50,30.7
2018-02-06T01:32:08.743Z,,40,,,,50,30.7
2018-02-06T01:32:18.743Z,,40.1,,,,50,30.7
2018-02-06T01:32:28.743Z,30,40.3,,,,50,30.7
2018-02-06T01:32:38.743Z,29,40.5,,,,50,30.8
2018-02-06T01:32:48.743Z,,40.6,,,,50,30.8
2018-02-06T01:32:58.743Z,29,41,,,,50,30.8
2018-02-06T01:33:08.745Z,,,,,,50,30.8
2018-02-06T01:33:18.744Z,,41.1,,,,50,30.8
2018-02-06T01:33:28.744Z,,41.3,,,,50,30.8
2018-02-06T01:33:38.743Z,30,41.4,,,,50,30.8
2018-02-06T01:33:48.743Z,,41.6,,,,50,30.8
2018-02-06T01:33:58.743Z,,41.7,,,,50,30.8
2018-02-06T01:34:08.743Z,29,42,,,,50,30.8
2018-02-06T01:34:18.743Z,30,,,,,50,30.9
2018-02-06T01:34:28.743Z,29,42.2,,,,50,30.9
2018-02-06T01:34:38.745Z,,42.3,,,,50,30.9
2018-02-06T01:34:48.743Z,30,42.6,,,,50,30.9
2018-02-06T01:34:58.744Z,29,42.8,,,,,
2018-02-06T01:35:08.744Z,30,43,,,,50,30.9
2018-02-06T01:35:18.743Z,29,,,,,50,30.9
2018-02-06T01:35:28.743Z,,43.2,,,,50,31
2018-02-06T01:35:38.743Z,,43.3,,,,50,31
2018-02-06T01:35:48.743Z,30,43.5,,,,50,31
2018-02-06T01:35:58.743Z,29,43.6,,,,,
2018-02-06T01:36:08.743Z,,43.7,,,,50,31
2018-02-06T01:36:18.744Z,29,43.9,,,,50,31
2018-02-06T01:36:28.744Z,30,44,,,,,
2018-02-06T01:36:38.743Z,,44.2,,,,50,31.2
2018-02-06T01:36:48.743Z,29,44.3,,,,50,31.2
2018-02-06T01:36:58.743Z,,44.4,,,,50,31.2
2018-02-06T01:37:08.743Z,30,44.6,,,,50,31.3
2018-02-06T01:37:18.743Z,,44.7,,,,50,31.3
2018-02-06T01:37:28.743Z,0,44.8,1,0,,50,31.3
2018-02-06T01:37:38.743Z,,42.6,,,,50,31.3
2018-02-06T01:37:48.743Z,,40.9,,,,50,31.3
2018-02-06T01:37:58.743Z,,40.1,,,,50,31.3
2018-02-06T01:38:08.743Z,,39.9,,,,,
2018-02-06T01:38:18.743Z,,,,,,50,31.4
2018-02-06T01:38:28.743Z,,,,,,50,31.4
2018-02-06T01:38:48.743Z,,39.8,,,,50,31.5
2018-02-06T01:38:58.743Z,,,,,,50,31.5
2018-02-06T01:39:08.743Z,,39.6,,,,,
2018-02-06T01:39:18.743Z,,39.5,,,,50,31.5
2018-02-06T01:39:28.743Z,,,,,,50,31.5
2018-02-06T01:39:38.743Z,,39.4,,,,,
2018-02-06T01:39:48.743Z,,39.3,,,,50,31.6
2018-02-06T01:39:58.743Z,,,,,,50,31.6
2018-02-06T01:40:18.743Z,,39.2,,,,50,31.6
2018-02-06T01:40:28.743Z,,39.1,,,,50,31.8
2018-02-06T01:40:48.743Z,,,,,,50,31.8
2018-02-06T01:40:58.743Z,,,,,,50,31.8
2018-02-06T01:41:08.743Z,,38.9,,,,50,31.8
2018-02-06T01:41:18.743Z,,,,,,50,31.9
2018-02-06T01:41:38.743Z,,,,,,50,31.9
2018-02-06T01:41:48.743Z,,,,,,50,31.9
2018-02-06T01:42:08.743Z,,,,,,50,32
2018-02-06T01:42:18.743Z,,,,,,50,32
2018-02-06T01:42:28.743Z,,,,,,50,32
2018-02-06T01:42:48.748Z,,,,,,50,32
2018-02-06T01:42:58.745Z,,,,,,50,32.1
2018-02-06T01:43:08.744Z,,39.1,,,,50,32.1
2018-02-06T01:43:18.759Z,,38.9,,,,50,32.1
2018-02-06T01:43:28.743Z,,39.1,,,,,
2018-02-06T01:43:38.787Z,,,,,,50,32.1
2018-02-06T01:43:48.743Z,,,,,,50,32.1
2018-02-06T01:43:58.743Z,,39.2,,,,,
2018-02-06T01:44:08.743Z,,,,,,50,32.2
2018-02-06T01:44:18.743Z,,,,,,50,32.2
2018-02-06T01:44:28.743Z,,,,,,50,32.2
2018-02-06T01:44:38.742Z,,39.3,,,,,
2018-02-06T01:44:48.743Z,,,,,,50,32.2
2018-02-06T01:44:58.743Z,,,,,,50,32.2
2018-02-06T01:45:08.742Z,,39.4,,,,,
2018-02-06T01:45:18.743Z,,,,,,50,32.3
2018-02-06T01:45:28.743Z,,,,,,50,32.3
2018-02-06T01:45:48.743Z,,,,,,50,32.3
2018-02-06T01:45:58.743Z,,,,,,50,32.3
2018-02-06T01:46:18.743Z,,,,,,50,32.3
2018-02-06T01:46:28.743Z,,,,,,50,32.3
2018-02-06T01:46:48.744Z,,,,,,50,32.4
2018-02-06T01:46:58.743Z,,,,,,50,32.4
2018-02-06T01:47:18.743Z,,,,,,50,32.4
2018-02-06T01:47:28.743Z,,,,,,50,32.4
2018-02-06T01:47:48.743Z,,,,,,50,32.4
2018-02-06T01:47:58.743Z,,,,,,50,32.4
2018-02-06T01:48:18.743Z,,39.3,,,,50,32.4
2018-02-06T01:48:28.743Z,,,,,,50,32.4
2018-02-06T01:48:48.745Z,0,39.3,1,0,59,50,32.4
2018-02-06T01:48:58.744Z,,,,,,50,32.4
2018-02-06T01:49:18.745Z,,,,,,50,32.5
2018-02-06T01:49:28.745Z,,,,,,50,32.5
2018-02-06T01:49:38.743Z,,39.2,,,,,
2018-02-06T01:49:48.743Z,,,,,,50,32.5
2018-02-06T01:49:58.743Z,,,0,0,5,50,32.5
2018-02-06T01:50:08.743Z,,,1,0,59,50,32.5
2018-02-06T01:50:18.744Z,,,0,0,5,50,32.5
2018-02-06T01:50:38.844Z,,,,,,50,32.5
2018-02-06T01:50:48.743Z,,,,,,50,32.5
2018-02-06T01:50:58.744Z,,39.1,,,,,
2018-02-06T01:51:08.743Z,,,,,,50,32.5
2018-02-06T01:51:18.743Z,,,,,,50,32.5
2018-02-06T01:51:28.743Z,,,1,0,59,,
2018-02-06T01:51:38.743Z,,,,,,50,32.5
2018-02-06T01:51:48.743Z,,,,,,50,32.5
2018-02-06T01:51:58.743Z,,38.9,,,,50,32.5
2018-02-06T01:52:18.743Z,,,,,,50,32.5
2018-02-06T01:52:28.743Z,,,,,,50,32.5
2018-02-06T01:52:48.742Z,,,,,,50,32.5
2018-02-06T01:52:58.743Z,,,,,,50,32.5
2018-02-06T01:53:08.742Z,,38.8,,,,,
2018-02-06T01:53:18.743Z,,,,,,50,32.5
2018-02-06T01:53:28.743Z,,,,,,50,32.5
2018-02-06T01:53:48.743Z,,,,,,50,32.5
2018-02-06T01:53:58.747Z,,,,,,50,32.5
2018-02-06T01:54:18.743Z,,38.7,,,,50,32.5
2018-02-06T01:54:28.743Z,,,,,,50,32.5
2018-02-06T01:54:48.745Z,,,,,,50,32.5
2018-02-06T01:54:58.743Z,,,,,,50,32.5
2018-02-06T01:55:18.742Z,,,,,,50,32.5
2018-02-06T01:55:28.743Z,,,,,,50,32.5
2018-02-06T01:55:38.743Z,,38.6,,,,,
2018-02-06T01:55:48.743Z,,,,,,50,32.5
2018-02-06T01:55:58.743Z,,,,,,50,32.5
2018-02-06T01:56:18.744Z,,,,,,50,32.5
2018-02-06T01:56:28.743Z,,,,,,50,32.5
2018-02-06T01:56:48.743Z,,38.5,,,,50,32.5
2018-02-06T01:56:58.743Z,,,,,,50,32.5
2018-02-06T01:57:18.743Z,,,,,,50,32.5
2018-02-06T01:57:28.743Z,,,,,,50,32.5
2018-02-06T01:57:48.742Z,,,,,,50,32.5
2018-02-06T01:57:58.743Z,,,,,,50,32.5
2018-02-06T01:58:18.743Z,,38.4,,,,50,32.5
2018-02-06T01:58:28.742Z,,,,,,50,32.5
2018-02-06T01:58:48.743Z,,,,,,50,32.5
2018-02-06T01:58:58.743Z,,,,,,50,32.5
2018-02-06T01:59:18.793Z,,,,,,50,32.5
2018-02-06T01:59:28.743Z,,,,,,50,32.5
2018-02-06T01:59:48.742Z,,38.3,,,,50,32.5
2018-02-06T01:59:58.742Z,,,,,,50,32.5
2018-02-06T02:00:18.743Z,,,,,,50,32.4
2018-02-06T02:00:28.742Z,,,,,,50,32.4
2018-02-06T02:00:48.742Z,,,,,,50,32.4
2018-02-06T02:00:58.743Z,,,,,,50,32.4
2018-02-06T02:01:18.742Z,,,,,,50,32.4
2018-02-06T02:01:28.743Z,,,,,,50,32.4
2018-02-06T02:01:38.742Z,,38.2,,,,,
2018-02-06T02:01:48.743Z,,,,,,50,32.4
2018-02-06T02:01:58.743Z,,,,,,50,32.4
2018-02-06T02:02:18.742Z,,,,,,50,32.4
2018-02-06T02:02:28.743Z,,,,,,50,32.4
2018-02-06T02:02:48.742Z,,,,,,50,32.4
2018-02-06T02:02:58.742Z,,,,,,50,32.4
2018-02-06T02:03:18.745Z,,38.1,,,,50,32.4
2018-02-06T02:03:28.742Z,,,,,,50,32.3
2018-02-06T02:03:38.742Z,,,,,,50,32.4
2018-02-06T02:03:48.742Z,42,40.8,1,0,,50,32.3
2018-02-06T02:03:58.743Z,33,44,,,,50,32.4
2018-02-06T02:04:08.742Z,30,40.8,,,,50,32.3
2018-02-06T02:04:18.743Z,29,38.8,,,,50,32.3
2018-02-06T02:04:28.819Z,,36.7,,,,50,32.3
2018-02-06T02:04:38.747Z,,35.7,,,,,
2018-02-06T02:04:48.745Z,30,35.2,,,,50,32.3
2018-02-06T02:04:58.748Z,29,35.6,,,,50,32.3
2018-02-06T02:05:08.743Z,,36.1,,,,,
2018-02-06T02:05:18.742Z,30,36.5,,,,50,32.3
2018-02-06T02:05:28.743Z,,,,,,50,32.3
2018-02-06T02:05:38.743Z,29,36.9,,,,50,32.3
2018-02-06T02:05:48.742Z,,37.2,,,,,
2018-02-06T02:05:58.742Z,,37.4,,,,50,32.3
2018-02-06T02:06:08.742Z,,,,,,50,32.3
2018-02-06T02:06:18.742Z,30,37.8,,,,50,32.3
2018-02-06T02:06:28.758Z,29,38.1,,,,,
2018-02-06T02:06:38.742Z,30,38.3,,,,50,32.3
2018-02-06T02:06:48.742Z,,,,,,50,32.3
2018-02-06T02:06:58.742Z,30,38.7,,,,,
2018-02-06T02:07:08.743Z,29,38.9,,,,50,32.3
2018-02-06T02:07:18.743Z,29,39.2,,,,50,32.3
2018-02-06T02:07:28.742Z,,39.4,,,,,
2018-02-06T02:07:38.742Z,0,39.7,,,,50,32.3
2018-02-06T02:07:48.742Z,,37.8,1,0,,50,32.3
2018-02-06T02:07:58.743Z,,36.3,,,,50,32.3
2018-02-06T02:08:08.742Z,,34.9,,,,50,32.3
2018-02-06T02:08:18.742Z,,34.7,,,,50,32.3
2018-02-06T02:08:28.742Z,,34.6,,,,,
2018-02-06T02:08:38.744Z,,,,,,50,32.3
2018-02-06T02:08:48.742Z,,,,,,50,32.3
2018-02-06T02:09:08.743Z,,34.5,,,,50,32.3
2018-02-06T02:09:18.743Z,,34.4,,,,50,32.3
2018-02-06T02:09:28.742Z,,,,,,50,32.3
2018-02-06T02:09:38.742Z,,34.2,,,,,
2018-02-06T02:09:48.742Z,,34.1,,,,50,32.3
2018-02-06T02:09:58.742Z,,,,,,50,32.3
2018-02-06T02:10:08.742Z,,34.2,,,,,
2018-02-06T02:10:18.743Z,,34.1,,,,50,32.3
2018-02-06T02:10:28.742Z,,,,,,50,32.3
2018-02-06T02:10:38.742Z,,,,,,50,32.3
2018-02-06T02:10:48.743Z,,34,,,,50,32.3
2018-02-06T02:11:08.742Z,,,,,,50,32.3
2018-02-06T02:11:18.743Z,,,,,,50,32.3
2018-02-06T02:11:28.742Z,,,,,,50,32.3
2018-02-06T02:11:48.743Z,,,,,,50,32.3
2018-02-06T02:11:58.742Z,,,,,,50,32.3
2018-02-06T02:12:18.742Z,,,,,,50,32.3
2018-02-06T02:12:28.742Z,,,,,,50,32.3
2018-02-06T02:12:48.742Z,,,,,,50,32.3
2018-02-06T02:12:58.744Z,,,,,,50,32.3
2018-02-06T02:13:18.743Z,,,,,,50,32.3
2018-02-06T02:13:28.812Z,,,,,,50,32.3
2018-02-06T02:13:38.742Z,,34.1,,,,,
2018-02-06T02:13:48.742Z,,,,,,50,32.3
2018-02-06T02:13:58.743Z,,,,,,50,32.3
2018-02-06T02:14:18.742Z,,,,,,50,32.3
2018-02-06T02:14:28.742Z,,,,,,50,32.3
2018-02-06T02:14:48.745Z,,34.2,,,,50,32.3
2018-02-06T02:14:58.802Z,,,,,,50,32.3
2018-02-06T02:15:18.781Z,,,,,,50,32.2
2018-02-06T02:15:28.742Z,,,,,,50,32.3
2018-02-06T02:15:48.748Z,,34.3,,,,50,32.2
2018-02-06T02:15:58.746Z,,,,,,50,32.2
2018-02-06T02:16:18.742Z,,,,,,50,32.2
2018-02-06T02:16:28.742Z,,,,,,50,32.2
2018-02-06T02:16:48.742Z,,,,,,50,32.2
2018-02-06T02:16:58.742Z,,,,,,50,32.2
2018-02-06T02:17:18.742Z,,,,,,50,32.2
2018-02-06T02:17:28.742Z,,,,,,50,32.2
2018-02-06T02:17:38.742Z,,34.4,,,,,
2018-02-06T02:17:48.742Z,,,,,,50,32.1
2018-02-06T02:17:58.742Z,,,,,,50,32.1
2018-02-06T02:18:18.742Z,,,,,,50,32.1
2018-02-06T02:18:28.743Z,,,,,,50,32.1
2018-02-06T02:18:38.742Z,,34.4,,,,,
2018-02-06T02:18:48.742Z,,,,,,50,32.1
2018-02-06T02:18:58.742Z,,,,,,50,32.1
2018-02-06T02:19:08.742Z,,34.3,,,,,
2018-02-06T02:19:18.742Z,,34.4,,,,50,32.1
2018-02-06T02:19:28.742Z,,,,,,50,32
2018-02-06T02:19:38.742Z,,34.3,,,,,
2018-02-06T02:19:48.742Z,,,,,,50,32
2018-02-06T02:19:58.742Z,,,,,,50,32
2018-02-06T02:20:18.742Z,,,,,,50,32
2018-02-06T02:20:28.742Z,,,,,,50,32
2018-02-06T02:20:48.742Z,,,,,,50,32
2018-02-06T02:20:58.742Z,,,,,,50,32
2018-02-06T02:21:18.742Z,,,,,,50,31.9
2018-02-06T02:21:28.743Z,,,,,,50,31.9
2018-02-06T02:21:48.742Z,,,,,,50,31.9
2018-02-06T02:21:58.743Z,,,,,,50,31.9
2018-02-06T02:22:18.746Z,,34.2,,,,50,31.9
2018-02-06T02:22:28.742Z,,,,,,50,31.9
2018-02-06T02:22:48.742Z,,,,,,50,31.8
2018-02-06T02:22:58.742Z,,,,,,50,31.8
2018-02-06T02:23:18.742Z,,,,,,50,31.8
2018-02-06T02:23:28.770Z,,,,,,50,31.8
2018-02-06T02:23:48.742Z,,,,,,50,31.8
2018-02-06T02:23:58.742Z,,,,,,50,31.8
2018-02-06T02:24:18.756Z,,,,,,50,31.8
2018-02-06T02:24:28.742Z,,,,,,50,31.8
2018-02-06T02:24:38.742Z,,,,,,50,31.6
2018-02-06T02:24:48.742Z,43,35.3,1,0,,50,31.6
2018-02-06T02:24:58.742Z,37,39.6,,,,50,31.6
2018-02-06T02:25:08.743Z,29,38.7,,,,50,31.6
2018-02-06T02:25:18.742Z,,37.6,,,,50,31.6
2018-02-06T02:25:28.742Z,,36.1,,,,50,31.6
2018-02-06T02:25:38.742Z,30,35.1,,,,50,31.6
2018-02-06T02:25:48.742Z,29,34.8,,,,50,31.6
2018-02-06T02:25:58.742Z,,35.2,,,,,
2018-02-06T02:26:08.742Z,,35.7,,,,50,31.6
2018-02-06T02:26:18.742Z,30,36.1,,,,50,31.6
2018-02-06T02:26:28.742Z,29,36.3,,,,,
2018-02-06T02:26:38.742Z,30,36.5,,,,50,31.5
2018-02-06T02:26:48.742Z,,,,,,50,31.5
2018-02-06T02:26:58.758Z,,36.9,,,,50,31.5
2018-02-06T02:27:08.742Z,29,37.2,,,,,
2018-02-06T02:27:18.742Z,,37.4,,,,50,31.5
2018-02-06T02:27:28.742Z,,,,,,50,31.5
2018-02-06T02:27:38.742Z,,37.7,,,,,
2018-02-06T02:27:48.742Z,,37.9,,,,50,31.5
2018-02-06T02:27:58.742Z,29,38,,,,,
2018-02-06T02:28:08.742Z,,38.2,,,,50,31.5
2018-02-06T02:28:18.742Z,,38.4,,,,50,31.5
2018-02-06T02:28:28.741Z,,,,,,50,31.5
2018-02-06T02:28:38.742Z,,38.7,,,,,
2018-02-06T02:28:48.742Z,,38.8,,,,50,31.5
2018-02-06T02:28:58.742Z,,39.1,,,,50,31.5
2018-02-06T02:29:08.742Z,30,39.2,,,,,
2018-02-06T02:29:18.742Z,29,39.4,,,,50,31.5
2018-02-06T02:29:28.742Z,,,,,,50,31.5
2018-02-06T02:29:38.745Z,29,39.7,,,,,
2018-02-06T02:29:48.741Z,,39.8,,,,50,31.5
2018-02-06T02:29:58.742Z,,40,,,,50,31.5
2018-02-06T02:30:08.742Z,,40.1,,,,,
2018-02-06T02:30:18.742Z,30,40.3,,,,50,31.5
2018-02-06T02:30:28.746Z,,,,,,50,31.5
2018-02-06T02:30:38.742Z,30,40.6,,,,,
2018-02-06T02:30:48.742Z,29,40.8,,,,50,31.5
2018-02-06T02:30:58.742Z,,40.9,,,,50,31.5
2018-02-06T02:31:08.742Z,,41.1,,,,,
2018-02-06T02:31:18.762Z,,41.3,,,,50,31.5
2018-02-06T02:31:28.749Z,30,41.4,,,,50,31.5
2018-02-06T02:31:38.742Z,0,40.7,1,0,,50,31.6
2018-02-06T02:31:48.742Z,,38.5,,,,50,31.6
2018-02-06T02:31:58.742Z,,36.9,,,,50,31.6
2018-02-06T02:32:08.742Z,,36.7,,,,,
2018-02-06T02:32:18.742Z,,36.6,,,,50,31.6
2018-02-06T02:32:28.742Z,,,,,,50,31.6
2018-02-06T02:32:38.742Z,,36.5,,,,,
2018-02-06T02:32:48.742Z,,36.6,,,,50,31.6
2018-02-06T02:32:58.742Z,,,,,,50,31.6
2018-02-06T02:33:08.742Z,,36.4,,,,,
2018-02-06T02:33:18.742Z,,36.3,,,,50,31.6
2018-02-06T02:33:28.742Z,,,,,,50,31.8
2018-02-06T02:33:38.742Z,,36.1,,,,,
2018-02-06T02:33:48.742Z,,,,,,50,31.8
2018-02-06T02:33:58.742Z,,,,,,50,31.8
2018-02-06T02:34:18.742Z,,,,,,50,31.8
2018-02-06T02:34:28.742Z,,36,,,,50,31.8
2018-02-06T02:34:38.742Z,,,,,,50,31.8
2018-02-06T02:34:48.742Z,,36,,,,,
2018-02-06T02:34:58.742Z,,35.9,,,,50,31.8
2018-02-06T02:35:08.741Z,,,,,,50,31.8
2018-02-06T02:35:18.742Z,,,,,,50,31.9
2018-02-06T02:35:38.742Z,,,,,,50,31.9
2018-02-06T02:35:48.743Z,,,,,,50,31.9
2018-02-06T02:36:08.742Z,,,,,,50,31.9
2018-02-06T02:36:18.742Z,,,,,,50,31.9
2018-02-06T02:36:28.742Z,,,,,,50,31.9
2018-02-06T02:36:48.742Z,,,,,,50,31.9
2018-02-06T02:36:58.742Z,,,,,,50,31.9
2018-02-06T02:37:18.742Z,,,,,,50,31.9
2018-02-06T02:37:28.742Z,,,,,,50,31.9
2018-02-06T02:37:38.742Z,,36,,,,,
2018-02-06T02:37:48.742Z,,,,,,50,32
2018-02-06T02:37:58.742Z,,,,,,50,32
2018-02-06T02:38:18.742Z,,36.1,,,,50,31.9
2018-02-06T02:38:28.742Z,,,,,,50,32
2018-02-06T02:38:48.741Z,,,,,,50,32
2018-02-06T02:38:58.742Z,,,,,,50,32
2018-02-06T02:39:08.742Z,,36.2,,,,,
2018-02-06T02:39:18.742Z,,,,,,50,32
2018-02-06T02:39:28.742Z,,,,,,50,32
2018-02-06T02:39:48.742Z,,36.3,,,,50,32
2018-02-06T02:39:58.742Z,,,,,,50,32
2018-02-06T02:40:18.742Z,,,,,,50,32
2018-02-06T02:40:28.742Z,,,,,,50,32
2018-02-06T02:40:48.741Z,,,,,,50,32
2018-02-06T02:40:58.742Z,,,,,,50,32
2018-02-06T02:41:18.742Z,,,,,,50,32
2018-02-06T02:41:28.742Z,,,,,,50,32
2018-02-06T02:41:48.742Z,,,,,,50,32
2018-02-06T02:41:58.742Z,,,,,,50,32
2018-02-06T02:42:18.742Z,,,,,,50,32
2018-02-06T02:42:28.741Z,,,,,,50,32
2018-02-06T02:42:48.742Z,,,,,,50,32
2018-02-06T02:42:58.741Z,,,,,,50,32
2018-02-06T02:43:18.743Z,,,,,,50,32
2018-02-06T02:43:28.742Z,,,,,,50,32
2018-02-06T02:43:48.741Z,,36.2,,,,50,32
2018-02-06T02:43:58.741Z,,,,,,50,32
2018-02-06T02:44:18.742Z,,,,,,50,32
2018-02-06T02:44:28.742Z,,,,,,50,32
2018-02-06T02:44:48.742Z,,,,,,50,32
2018-02-06T02:44:58.742Z,,,,,,50,32
2018-02-06T02:45:08.741Z,,,,,,50,32
2018-02-06T02:45:18.753Z,42,38.1,1,0,,50,31.9
2018-02-06T02:45:28.742Z,36,41.5,,,,50,31.9
2018-02-06T02:45:38.742Z,30,40.7,,,,50,31.9
2018-02-06T02:45:48.742Z,30,39.7,,,,50,31.9
2018-02-06T02:45:58.742Z,29,38.5,,,,50,31.9
2018-02-06T02:46:08.741Z,,37.2,,,,,
2018-02-06T02:46:18.741Z,,37.1,,,,50,31.9
2018-02-06T02:46:28.742Z,,,,,,50,31.9
2018-02-06T02:46:38.806Z,29,37.9,,,,50,31.9
2018-02-06T02:46:48.741Z,30,38.3,,,,,
2018-02-06T02:46:58.741Z,29,38.5,,,,50,31.9
2018-02-06T02:47:08.779Z,,,,,,50,31.9
2018-02-06T02:47:18.769Z,29,38.8,,,,50,31.9
2018-02-06T02:47:28.742Z,,39.1,,,,,
2018-02-06T02:47:38.741Z,30,39.3,,,,50,31.9
2018-02-06T02:47:48.741Z,,,,,,50,31.9
2018-02-06T02:47:58.741Z,29,39.7,,,,,
2018-02-06T02:48:08.743Z,30,39.9,,,,50,31.9
2018-02-06T02:48:18.742Z,,40,,,,50,31.9
2018-02-06T02:48:28.744Z,29,40.2,,,,,
2018-02-06T02:48:38.805Z,,40.3,,,,50,31.9
2018-02-06T02:48:48.783Z,29,40.3,1,0,59,50,31.9
2018-02-06T02:48:58.741Z,,40.6,,,,,
2018-02-06T02:49:08.741Z,,40.7,,,,50,31.9
2018-02-06T02:49:18.742Z,,40.9,,,,50,31.9
2018-02-06T02:49:28.742Z,30,41,,,,,
2018-02-06T02:49:38.741Z,,41.1,,,,50,31.9
2018-02-06T02:49:48.741Z,,,,,,50,31.9
2018-02-06T02:49:58.742Z,30,41.4,,,,,
2018-02-06T02:50:08.741Z,,41.6,,,,50,32
2018-02-06T02:50:18.742Z,29,41.7,,,,50,32
2018-02-06T02:50:28.741Z,30,41.9,,,,50,32
2018-02-06T02:50:38.742Z,29,42,,,,,
2018-02-06T02:50:48.741Z,,42.1,,,,50,32
2018-02-06T02:50:58.742Z,,,,,,50,32
2018-02-06T02:51:08.741Z,30,42.6,,,,,
2018-02-06T02:51:18.742Z,,42.7,,,,50,32
2018-02-06T02:51:28.741Z,29,42.9,,,,50,32
2018-02-06T02:51:38.741Z,30,43,,,,,
2018-02-06T02:51:48.741Z,,43.2,,,,50,32
2018-02-06T02:51:58.741Z,,,,,,50,32
2018-02-06T02:52:08.747Z,29,43.5,,,,,
2018-02-06T02:52:18.743Z,,43.6,,,,50,32.1
2018-02-06T02:52:28.742Z,,43.8,,,,50,32.1
2018-02-06T02:52:38.741Z,0,41.7,1,0,,50,32.1
2018-02-06T02:52:48.742Z,,40.3,,,,50,32.1
2018-02-06T02:52:58.741Z,,39.1,,,,50,32.1
2018-02-06T02:53:08.741Z,,38.9,,,,,
2018-02-06T02:53:18.742Z,,38.8,,,,50,32.2
2018-02-06T02:53:28.741Z,,,,,,50,32.2
2018-02-06T02:53:48.741Z,,,,,,50,32.2
2018-02-06T02:53:58.741Z,,,,,,50,32.2
2018-02-06T02:54:08.741Z,,38.6,,,,,
2018-02-06T02:54:18.742Z,,38.4,,,,50,32.2
2018-02-06T02:54:28.741Z,,,,,,50,32.2
2018-02-06T02:54:38.742Z,,38.3,,,,,
2018-02-06T02:54:48.741Z,,,,,,50,32.3
2018-02-06T02:54:58.741Z,,,,,,50,32.3
2018-02-06T02:55:08.756Z,,38.2,,,,,
2018-02-06T02:55:18.741Z,,,,,,50,32.3
2018-02-06T02:55:28.741Z,,38.1,,,,50,32.3
2018-02-06T02:55:48.741Z,,38,,,,50,32.3
2018-02-06T02:55:58.741Z,,,,,,50,32.3
2018-02-06T02:56:18.742Z,,,,,,50,32.4
2018-02-06T02:56:28.744Z,,,,,,50,32.4
2018-02-06T02:56:48.741Z,,,,,,50,32.4
2018-02-06T02:56:58.741Z,,,,,,50,32.4
2018-02-06T02:57:18.742Z,,,,,,50,32.4
2018-02-06T02:57:28.742Z,,38,,,,,
2018-02-06T02:57:38.743Z,,,,,,50,32.5
2018-02-06T02:57:48.742Z,,,,,,50,32.5
2018-02-06T02:58:08.745Z,,,,,,50,32.5
2018-02-06T02:58:18.741Z,,,,,,50,32.5
2018-02-06T02:58:28.742Z,,,,,,50,32.5
2018-02-06T02:58:38.741Z,,38.1,,,,,
2018-02-06T02:58:48.741Z,,,,,,50,32.5
2018-02-06T02:58:58.741Z,,,,,,50,32.5
2018-02-06T02:59:18.741Z,,38.2,,,,50,32.6
2018-02-06T02:59:28.741Z,,,,,,50,32.6
2018-02-06T02:59:48.742Z,,38.3,,,,50,32.6
2018-02-06T02:59:58.741Z,,,,,,50,32.6
2018-02-06T03:00:18.742Z,,,,,,50,32.6
2018-02-06T03:00:28.741Z,,,,,,50,32.6
2018-02-06T03:00:48.743Z,,38.4,,,,50,32.6
2018-02-06T03:00:58.764Z,,,,,,50,32.6
2018-02-06T03:01:18.741Z,,,,,,50,32.6
2018-02-06T03:01:28.741Z,,,,,,50,32.6
2018-02-06T03:01:48.743Z,,,,,,50,32.6
2018-02-06T03:01:58.742Z,,,,,,50,32.6
2018-02-06T03:02:18.742Z,,,,,,50,32.6
2018-02-06T03:02:28.741Z,,,,,,50,32.6
2018-02-06T03:02:48.778Z,,,,,,50,32.6
2018-02-06T03:02:58.741Z,,,,,,50,32.6
2018-02-06T03:03:18.743Z,,,,,,50,32.6
2018-02-06T03:03:28.741Z,,,,,,50,32.6
2018-02-06T03:03:38.741Z,,38.3,,,,,
2018-02-06T03:03:48.741Z,,,,,,50,32.6
2018-02-06T03:03:58.741Z,,,,,,50,32.6
2018-02-06T03:04:18.742Z,,,,,,50,32.6
2018-02-06T03:04:28.741Z,,,,,,50,32.6
2018-02-06T03:04:48.741Z,,,,,,50,32.6
2018-02-06T03:04:58.741Z,,,,,,50,32.6
2018-02-06T03:05:08.741Z,,38.2,,,,,
2018-02-06T03:05:18.741Z,,,,,,50,32.6
2018-02-06T03:05:28.741Z,,,,,,50,32.6
2018-02-06T03:05:48.741Z,,,,,,50,32.6
2018-02-06T03:05:58.741Z,,,,,,50,32.6
2018-02-06T03:06:18.741Z,,38.1,,,,50,32.6
2018-02-06T03:06:28.751Z,,,,,,50,32.6
2018-02-06T03:06:38.748Z,,38.1,,,,,
2018-02-06T03:06:48.741Z,,,,,,50,32.6
2018-02-06T03:06:58.741Z,,,,,,50,32.6
2018-02-06T03:07:18.741Z,,,,,,50,32.6
2018-02-06T03:07:28.741Z,,,,,,50,32.6
2018-02-06T03:07:38.741Z,,38,,,,,
2018-02-06T03:07:48.741Z,,,,,,50,32.6
2018-02-06T03:07:58.741Z,,,,,,50,32.6
2018-02-06T03:08:18.741Z,,,,,,50,32.6
