Time,ChActive,PrimTSet,HwActive,HwTSet,HwTOutlet,PrimT,ActPow
2017-12-01T17:41:00.942Z,,,,,,36.9,
2017-12-01T17:41:10.947Z,,,,52,31.4,36.8,
2017-12-01T17:41:20.943Z,,,,52,31.4,,
2017-12-01T17:41:30.942Z,,,,,,36.9,
2017-12-01T17:41:40.944Z,,,,52,31.4,36.8,
2017-12-01T17:41:50.943Z,,,,52,31.4,36.7,
2017-12-01T17:42:00.942Z,,,,52,31.3,,
2017-12-01T17:42:10.943Z,,,,,,36.5,
2017-12-01T17:42:20.942Z,,,,52,31.3,36.4,
2017-12-01T17:42:31.005Z,,,,52,31.3,,
2017-12-01T17:42:50.997Z,,,,52,31.3,,
2017-12-01T17:43:00.947Z,,,,52,31.3,,
2017-12-01T17:43:10.962Z,,,,,,36.3,
2017-12-01T17:43:20.942Z,,,,52,31.3,36.2,
2017-12-01T17:43:40.946Z,,,,52,31.3,,
2017-12-01T17:43:50.943Z,,,,52,31.3,,
2017-12-01T17:44:00.951Z,,,,52,31.3,,
2017-12-01T17:44:36.007Z,,,,52,31.3,,
2017-12-01T17:44:36.013Z,,,,52,31.3,,
2017-12-01T17:44:40.942Z,,,,,,36.1,
2017-12-01T17:44:50.942Z,,,,52,31.3,,
2017-12-01T17:45:00.942Z,,,,52,31.2,,
2017-12-01T17:45:20.942Z,,,,52,31.2,,
2017-12-01T17:45:30.942Z,,,,52,31.2,,
2017-12-01T17:45:40.943Z,,,,,,36.2,
2017-12-01T17:45:50.942Z,,,,52,31.2,,
2017-12-01T17:46:00.945Z,,,,52,31.2,,
2017-12-01T17:46:20.942Z,,,,52,31.2,,
2017-12-01T17:46:30.943Z,,,,52,31.2,,
2017-12-01T17:46:40.942Z,,,,,,36.3,
2017-12-01T17:46:50.942Z,,,,52,31.2,,
2017-12-01T17:47:00.942Z,,,,52,31,,
2017-12-01T17:47:20.942Z,,,,52,31,36.4,
2017-12-01T17:47:30.945Z,,,,52,31,,
2017-12-01T17:47:50.942Z,,,,52,31,,
2017-12-01T17:48:00.942Z,,,,52,31,,
2017-12-01T17:48:10.942Z,,,,,,36.5,
2017-12-01T17:48:20.942Z,,,,52,31,,
2017-12-01T17:48:30.953Z,,,,52,31,,
2017-12-01T17:48:50.942Z,,,,52,30.9,,
2017-12-01T17:49:00.948Z,,,,52,30.9,,
2017-12-01T17:49:10.947Z,,,,,,36.6,
2017-12-01T17:49:20.942Z,,,,52,30.9,,
2017-12-01T17:49:30.942Z,,,,52,30.9,,
2017-12-01T17:49:50.942Z,,,,52,30.9,,
2017-12-01T17:50:00.942Z,,,,52,30.9,,
2017-12-01T17:50:20.942Z,,,,52,30.9,,
2017-12-01T17:50:30.942Z,,,,52,30.9,,
2017-12-01T17:50:50.946Z,,,,52,30.8,,
2017-12-01T17:51:00.942Z,,,,52,30.8,,
2017-12-01T17:51:20.942Z,,,,52,30.8,,
2017-12-01T17:51:30.942Z,,,,52,30.8,,
2017-12-01T17:51:40.945Z,,,,,,36.5,
2017-12-01T17:51:50.942Z,,,,52,30.8,,
2017-12-01T17:52:00.942Z,,,,52,30.8,,
2017-12-01T17:52:20.942Z,,,,52,30.8,,
2017-12-01T17:52:30.945Z,,,,52,30.8,,
2017-12-01T17:52:50.942Z,,,,52,30.7,,
2017-12-01T17:53:00.942Z,,,,52,30.7,,
2017-12-01T17:53:20.942Z,,,,52,30.7,,
2017-12-01T17:53:30.942Z,,,,52,30.7,,
2017-12-01T17:53:40.942Z,,,,,,36.4,
2017-12-01T17:53:50.948Z,,,,52,30.7,,
2017-12-01T17:54:00.942Z,,,,52,30.7,,
2017-12-01T17:54:20.945Z,,,,52,30.7,,
2017-12-01T17:54:30.942Z,,,,52,30.6,,
2017-12-01T17:54:50.942Z,,,,52,30.6,,
2017-12-01T17:55:00.946Z,,,,52,30.6,,
2017-12-01T17:55:10.942Z,,,,,,36.3,
2017-12-01T17:55:20.942Z,,,,52,30.6,,
2017-12-01T17:55:30.942Z,,,,52,30.6,,
2017-12-01T17:55:50.942Z,,,,52,30.6,,
2017-12-01T17:56:00.942Z,,,,52,30.6,,
2017-12-01T17:56:20.942Z,,,,52,30.6,36.2,
2017-12-01T17:56:30.941Z,,,,52,30.4,,
2017-12-01T17:56:50.967Z,,,,52,30.4,,
2017-12-01T17:57:00.945Z,,,,52,30.4,,
2017-12-01T17:57:20.943Z,,,,52,30.4,,
2017-12-01T17:57:30.942Z,,,,52,30.4,,
2017-12-01T17:57:50.943Z,,,,52,30.4,36.1,
2017-12-01T17:58:00.944Z,,,,52,30.4,,
2017-12-01T17:58:20.996Z,,,,52,30.4,,
2017-12-01T17:58:30.948Z,,,,52,30.3,,
2017-12-01T17:58:50.966Z,,,,52,30.3,,
2017-12-01T17:59:00.942Z,,,,52,30.3,,
2017-12-01T17:59:20.947Z,,,,52,30.3,36,
2017-12-01T17:59:30.941Z,,,,52,30.3,,
2017-12-01T17:59:50.945Z,,,,52,30.3,,
2017-12-01T18:00:00.942Z,,,,52,30.3,,
2017-12-01T18:00:20.945Z,,,,52,30.2,,
2017-12-01T18:00:30.942Z,,,,52,30.2,35.9,
2017-12-01T18:00:40.945Z,,,,52,30.2,36,
2017-12-01T18:00:50.946Z,,,,52,30.2,35.9,
2017-12-01T18:01:10.941Z,,,,52,30.2,,
2017-12-01T18:01:20.941Z,,,,52,30.2,,
2017-12-01T18:01:30.942Z,1,58,0,,,35.9,0
2017-12-01T18:01:40.947Z,,,,52,30.2,,
2017-12-01T18:01:50.947Z,,,,52,30.2,,
2017-12-01T18:02:00.941Z,,,,52,30.2,,
2017-12-01T18:02:20.942Z,,,,52,30.1,35.8,
2017-12-01T18:02:30.942Z,,,,52,30.1,,
2017-12-01T18:02:50.942Z,,,,52,30.1,,
2017-12-01T18:03:00.946Z,,,,52,30.1,,
2017-12-01T18:03:20.942Z,,,,52,30.1,,
2017-12-01T18:03:30.942Z,,,,52,30.1,,
2017-12-01T18:03:50.946Z,,,,52,30.1,,
2017-12-01T18:04:00.941Z,,,,52,30,,
2017-12-01T18:04:20.969Z,,,,52,30,35.7,
2017-12-01T18:04:30.981Z,,,,52,30,,
2017-12-01T18:04:50.943Z,,,,52,30,,
2017-12-01T18:05:00.947Z,,,,52,30,,
2017-12-01T18:05:20.941Z,,,,52,30,,
2017-12-01T18:05:30.941Z,,,,52,30,,
2017-12-01T18:06:20.572Z,,,,52,29.8,35.6,
2017-12-01T18:06:22.330Z,,,,52,29.8,,
2017-12-01T18:06:30.941Z,,,,52,29.8,,
2017-12-01T18:06:50.942Z,,,,52,29.8,,
2017-12-01T18:07:00.941Z,,,,52,29.8,,
2017-12-01T18:07:21.001Z,,,,52,29.8,,
2017-12-01T18:07:30.942Z,,,,52,29.8,,
2017-12-01T18:07:50.941Z,,,,52,29.7,,
2017-12-01T18:08:00.941Z,,,,52,29.7,,
2017-12-01T18:08:20.950Z,,,,52,29.7,,
2017-12-01T18:08:30.941Z,,,,52,29.7,,
2017-12-01T18:08:40.941Z,,,,,,35.5,
2017-12-01T18:08:50.941Z,,,,52,29.7,,
2017-12-01T18:09:00.941Z,,,,52,29.7,,
2017-12-01T18:09:10.942Z,,,,52,29.7,,
2017-12-01T18:09:20.942Z,1,,0,52,29.7,39.7,39
2017-12-01T18:09:30.941Z,,,,52,29.7,41.6,34
2017-12-01T18:09:40.944Z,,,,52,29.6,38.7,30
2017-12-01T18:09:50.942Z,,,,52,29.6,36.6,29
2017-12-01T18:10:00.941Z,,,,52,29.6,34.7,
2017-12-01T18:10:10.941Z,,,,,,33.6,
2017-12-01T18:10:20.941Z,,,,52,29.6,,
2017-12-01T18:10:30.941Z,,,,,,34.1,
2017-12-01T18:10:40.941Z,,,,52,29.6,34.5,
2017-12-01T18:10:50.941Z,,,,52,29.6,34.8,
2017-12-01T18:11:00.941Z,,,,52,29.6,35.1,
2017-12-01T18:11:10.942Z,,,,,,35.2,
2017-12-01T18:11:20.941Z,,,,52,29.6,35.3,
2017-12-01T18:11:30.941Z,,,,52,29.6,,
2017-12-01T18:11:40.941Z,,,,,,35.7,
2017-12-01T18:11:50.942Z,,,,52,29.6,35.9,
2017-12-01T18:12:00.941Z,,,,,,36.1,30
2017-12-01T18:12:10.941Z,,,,52,29.6,36.3,29
2017-12-01T18:12:20.943Z,,,,52,29.6,,
2017-12-01T18:12:30.945Z,,,,52,29.6,36.8,
2017-12-01T18:12:40.942Z,,,,,,37.1,
2017-12-01T18:12:50.941Z,,,,52,29.5,37.3,
2017-12-01T18:13:00.941Z,,,,52,29.6,,
2017-12-01T18:13:10.942Z,,,,,,37.7,
2017-12-01T18:13:20.942Z,,,,52,29.5,37.9,
2017-12-01T18:13:30.941Z,,,,,,38,
2017-12-01T18:13:40.942Z,,,,52,29.5,38.2,
2017-12-01T18:13:50.949Z,,,,52,29.6,38.4,
2017-12-01T18:14:00.942Z,,,,52,29.5,,
2017-12-01T18:14:10.942Z,,,,,,38.7,30
2017-12-01T18:14:20.983Z,,,,52,29.6,38.8,29
2017-12-01T18:14:30.972Z,,,,,,39.1,
2017-12-01T18:14:40.956Z,,,,52,29.6,39.2,30
2017-12-01T18:14:50.941Z,,,,52,29.5,39.4,29
2017-12-01T18:15:00.941Z,,,,52,29.6,,
2017-12-01T18:15:10.941Z,,,,,,39.7,30
2017-12-01T18:15:20.941Z,,,,52,29.6,39.9,29
2017-12-01T18:15:30.941Z,,,,,,40,
2017-12-01T18:15:40.943Z,,,,52,29.6,40.2,
2017-12-01T18:15:50.941Z,,,,52,29.6,40.4,
2017-12-01T18:16:00.941Z,,,,52,29.6,,
2017-12-01T18:16:10.941Z,,,,,,40.7,
2017-12-01T18:16:20.943Z,,,,52,29.6,40.9,30
2017-12-01T18:16:30.946Z,,,,,,41,29
2017-12-01T18:16:40.941Z,,,,52,29.6,41.2,
2017-12-01T18:16:50.948Z,,,,52,29.6,41.4,
2017-12-01T18:17:00.941Z,,,,52,29.6,,
2017-12-01T18:17:10.941Z,,,,,,41.7,
2017-12-01T18:17:20.941Z,,,,52,29.6,41.8,
2017-12-01T18:17:30.942Z,,,,,,42,30
2017-12-01T18:17:40.941Z,,,,52,29.6,42.1,29
2017-12-01T18:17:50.941Z,,,,52,29.7,42.3,30
2017-12-01T18:18:00.941Z,,,,52,29.7,,
2017-12-01T18:18:10.941Z,,,,,,42.7,30
2017-12-01T18:18:20.941Z,,,,52,29.7,42.8,29
2017-12-01T18:18:30.946Z,1,,0,52,29.7,42.9,0
2017-12-01T18:18:40.941Z,,,,52,29.7,40.6,
2017-12-01T18:18:50.942Z,,,,52,29.7,38.7,
2017-12-01T18:19:00.941Z,,,,52,29.7,37.9,
2017-12-01T18:19:10.941Z,1,,0,52,29.7,42.4,39
2017-12-01T18:19:20.945Z,,,,52,29.7,44.8,33
2017-12-01T18:19:30.942Z,1,,0,52,29.7,44.3,0
2017-12-01T18:19:40.943Z,,,,52,29.8,41.8,
2017-12-01T18:19:50.941Z,,,,52,29.8,39.5,
2017-12-01T18:20:00.941Z,,,,52,29.8,38.2,
2017-12-01T18:20:10.943Z,,,,,,37.7,
2017-12-01T18:20:20.941Z,,,,52,29.8,37.5,
2017-12-01T18:20:30.941Z,,,,52,29.8,37.8,
2017-12-01T18:20:40.943Z,,,,,,38,
2017-12-01T18:20:50.943Z,,,,52,29.8,38.2,
2017-12-01T18:21:00.944Z,,,,52,29.8,,
2017-12-01T18:21:10.944Z,,,,,,38.1,
2017-12-01T18:21:20.941Z,,,,52,29.8,38,
2017-12-01T18:21:30.946Z,,,,,,37.8,
2017-12-01T18:21:40.941Z,,,,52,30,37.7,
2017-12-01T18:21:50.945Z,,,,52,30,,
2017-12-01T18:22:00.941Z,,,,52,30,,
2017-12-01T18:22:10.941Z,,,,,,37.6,
2017-12-01T18:22:20.945Z,,,,52,30,,
2017-12-01T18:22:30.946Z,,,,52,30,,
2017-12-01T18:22:40.941Z,,,,,,37.5,
2017-12-01T18:22:50.941Z,,,,52,30,,
2017-12-01T18:23:00.941Z,,,,52,30,,
2017-12-01T18:23:20.945Z,,,,52,30,,
2017-12-01T18:23:30.942Z,,,,52,30.1,,
2017-12-01T18:23:40.946Z,,,,,,37.4,
2017-12-01T18:23:50.946Z,,,,52,30.1,,
2017-12-01T18:24:00.946Z,,,,52,30.1,,
2017-12-01T18:24:20.946Z,,,,52,30.1,,
2017-12-01T18:24:30.946Z,,,,52,30.1,,
2017-12-01T18:24:56.100Z,,,,52,30.1,,
2017-12-01T18:25:00.946Z,,,,52,30.1,,
2017-12-01T18:25:20.945Z,,,,52,30.1,37.5,
2017-12-01T18:25:30.941Z,0,5,0,,,,
2017-12-01T18:25:40.941Z,,,,52,30.1,,
2017-12-01T18:25:50.941Z,1,58,0,52,30.1,,
2017-12-01T18:26:10.940Z,,,,52,30.1,37.6,
2017-12-01T18:26:20.941Z,,,,52,30.1,,
2017-12-01T18:26:40.945Z,,,,52,30.1,,
2017-12-01T18:26:50.941Z,,,,52,30.1,,
2017-12-01T18:27:00.941Z,,,,52,30.1,,
2017-12-01T18:27:10.946Z,,,,,,37.7,
2017-12-01T18:27:20.942Z,,,,52,30.1,,
2017-12-01T18:27:30.941Z,,,,52,30.1,,
2017-12-01T18:27:50.941Z,,,,52,30.2,,
2017-12-01T18:28:00.943Z,,,,52,30.2,,
2017-12-01T18:28:20.941Z,,,,52,30.1,37.8,
2017-12-01T18:28:30.941Z,,,,52,30.2,,
2017-12-01T18:28:50.943Z,,,,52,30.2,37.7,
2017-12-01T18:29:00.942Z,,,,52,30.2,,
2017-12-01T18:29:10.941Z,,,,,,37.8,
2017-12-01T18:29:20.941Z,,,,52,30.2,,
2017-12-01T18:29:30.948Z,,,,52,30.1,,
2017-12-01T18:29:41.002Z,,,,,,37.7,
2017-12-01T18:29:50.941Z,,,,52,30.2,,
2017-12-01T18:30:00.978Z,,,,52,30.2,,
2017-12-01T18:30:20.941Z,,,,52,30.1,,
2017-12-01T18:30:30.941Z,,,,52,30.2,,
2017-12-01T18:30:50.941Z,,,,52,30.1,,
2017-12-01T18:31:00.941Z,,,,52,30.2,,
2017-12-01T18:31:20.941Z,,,,52,30.2,,
2017-12-01T18:31:30.941Z,,,,52,30.1,,
2017-12-01T18:31:41.011Z,,,,,,37.6,
2017-12-01T18:31:50.941Z,,,,52,30.1,,
2017-12-01T18:32:00.940Z,,,,52,30.1,,
2017-12-01T18:32:20.947Z,,,,52,30.1,,
2017-12-01T18:32:30.941Z,,,,52,30.1,,
2017-12-01T18:32:50.944Z,,,,52,30.1,,
2017-12-01T18:33:00.941Z,,,,52,30.1,,
2017-12-01T18:33:10.947Z,,,,,,37.5,
2017-12-01T18:33:20.940Z,,,,52,30.1,,
2017-12-01T18:33:30.941Z,,,,52,30.1,,
2017-12-01T18:33:50.941Z,,,,52,30.1,,
2017-12-01T18:34:00.943Z,,,,52,30.1,,
2017-12-01T18:34:20.941Z,,,,52,30.1,37.4,
2017-12-01T18:34:30.941Z,0,5,0,,,,
2017-12-01T18:34:40.941Z,,,,52,30.1,,
2017-12-01T18:34:50.941Z,1,58,0,52,30.1,,
2017-12-01T18:35:00.941Z,0,5,0,52,30.1,,
2017-12-01T18:35:10.941Z,1,58,0,52,30.1,,
2017-12-01T18:35:20.941Z,0,5,0,52,30.1,,
2017-12-01T18:35:30.941Z,1,58,0,,,,
2017-12-01T18:35:40.941Z,,,,52,30.1,37.3,
2017-12-01T18:35:50.941Z,,,,52,30.1,,
2017-12-01T18:36:00.945Z,,,,52,30.1,,
2017-12-01T18:36:11.050Z,,,,52,30.1,,
2017-12-01T18:36:20.941Z,0,5,0,52,30.1,,
2017-12-01T18:36:30.941Z,1,58,0,,,,
2017-12-01T18:36:40.940Z,,,,52,30.1,,
2017-12-01T18:36:50.942Z,,,,52,30.1,,
2017-12-01T18:37:00.945Z,,,,52,30.1,,
2017-12-01T18:37:10.945Z,,,,,,37.2,
2017-12-01T18:37:20.941Z,,,,52,30.1,,
2017-12-01T18:37:30.940Z,,,,52,30,,
2017-12-01T18:37:40.942Z,0,0,2,52,35.1,,
2017-12-01T18:37:50.958Z,0,,0,52,36.4,38,0
2017-12-01T18:38:00.940Z,,,,52,36.4,37.6,
2017-12-01T18:38:10.941Z,,,,,,37.5,
2017-12-01T18:38:20.940Z,,,,52,36.3,,
2017-12-01T18:38:40.940Z,,,,52,36.2,,
2017-12-01T18:38:50.941Z,1,58,0,52,36.1,,
2017-12-01T18:39:00.940Z,,,,,,37.4,
2017-12-01T18:39:10.941Z,,,,52,36,,
2017-12-01T18:39:20.941Z,,,,52,35.9,,
2017-12-01T18:39:30.941Z,,,,52,35.9,,
2017-12-01T18:39:40.951Z,0,0,0,52,35.3,37.2,0
2017-12-01T18:39:50.945Z,,,,52,35.4,36.3,
2017-12-01T18:40:00.940Z,,,,,,36.3,
2017-12-01T18:40:10.940Z,,,,52,35.3,,
2017-12-01T18:40:30.941Z,,,,52,35.2,,
2017-12-01T18:40:40.944Z,,,,52,35.1,36.2,
2017-12-01T18:40:50.940Z,1,58,0,52,35.1,,
2017-12-01T18:41:10.942Z,,,,52,34.9,,
2017-12-01T18:41:20.941Z,0,0,2,52,34.8,36.2,
2017-12-01T18:41:30.942Z,,,,52,34.2,38.3,75
2017-12-01T18:41:40.941Z,0,,0,52,36.5,41.4,0
2017-12-01T18:41:50.941Z,,,,52,37.5,40.8,
2017-12-01T18:42:00.942Z,,,,,,40.4,
2017-12-01T18:42:10.941Z,,,,52,37.3,,
2017-12-01T18:42:20.940Z,,,,,,40.3,
2017-12-01T18:42:30.942Z,,,,52,37.2,,
2017-12-01T18:42:40.942Z,,,,52,37.1,,
2017-12-01T18:42:50.942Z,1,58,0,52,36.9,,
2017-12-01T18:43:10.940Z,,,,52,36.8,,
2017-12-01T18:43:20.940Z,,,,52,36.7,,
2017-12-01T18:43:30.940Z,,,,,,40.2,
2017-12-01T18:43:40.941Z,,,,52,36.6,,
2017-12-01T18:43:50.941Z,,,,52,36.5,,
2017-12-01T18:44:00.940Z,,,,52,36.5,,
2017-12-01T18:44:20.959Z,,,,52,36.3,,
2017-12-01T18:44:30.940Z,,,,52,36.2,,
2017-12-01T18:44:40.943Z,0,0,2,52,36.2,39.9,
2017-12-01T18:44:50.958Z,0,,0,52,40.2,40.5,0
2017-12-01T18:45:00.940Z,0,,0,52,40.6,40,
2017-12-01T18:45:11.006Z,,,,,,39.9,
2017-12-01T18:45:21.010Z,,,,52,40.4,39.8,
2017-12-01T18:45:40.940Z,,,,52,40.2,39.7,
2017-12-01T18:45:50.970Z,1,,0,52,40.1,,
2017-12-01T18:46:00.963Z,,,,52,40,,
2017-12-01T18:46:10.953Z,0,0,2,52,39.9,39.3,44
2017-12-01T18:46:20.946Z,0,,0,52,37.7,37.9,0
2017-12-01T18:46:30.942Z,,,,52,37.5,37.9,
2017-12-01T18:46:50.953Z,,,,52,37.4,,
2017-12-01T18:47:10.945Z,,,,52,37.2,37.8,
2017-12-01T18:47:20.945Z,1,58,0,,,,
2017-12-01T18:47:30.940Z,,,,52,37.1,,
2017-12-01T18:47:40.946Z,,,,52,37.1,,
2017-12-01T18:47:50.945Z,,,,52,36.9,,
2017-12-01T18:48:10.960Z,,,,52,36.8,,
2017-12-01T18:48:20.945Z,,,,52,36.7,,
2017-12-01T18:48:30.940Z,,,,,,37.7,
2017-12-01T18:48:40.941Z,,,,52,36.6,,
2017-12-01T18:48:50.940Z,,,,52,36.5,,
2017-12-01T18:49:00.951Z,0,0,0,52,37.5,37.1,
2017-12-01T18:49:10.945Z,,,,52,35.2,35.9,
2017-12-01T18:49:20.944Z,,,,,,35.8,
2017-12-01T18:49:30.940Z,,,,52,35.1,,
2017-12-01T18:49:50.943Z,,,,52,34.9,35.7,
2017-12-01T18:50:00.941Z,,,,52,34.8,,
2017-12-01T18:50:10.951Z,1,58,0,,,,
2017-12-01T18:50:20.940Z,,,,52,34.7,,
2017-12-01T18:50:30.949Z,,,,52,34.7,,
2017-12-01T18:50:50.941Z,,,,52,34.6,,
2017-12-01T18:51:00.950Z,0,0,0,52,31.9,35.7,44
2017-12-01T18:51:10.951Z,0,,0,52,30.7,35.2,0
2017-12-01T18:51:20.949Z,,,,,,35.1,
2017-12-01T18:51:30.954Z,,,,52,30.6,,
2017-12-01T18:51:50.940Z,,,,52,30.6,34.9,
2017-12-01T18:52:00.949Z,1,58,0,52,30.6,35.1,
2017-12-01T18:52:10.949Z,,,,52,30.6,40.5,37
2017-12-01T18:52:20.954Z,,,,52,30.6,39.8,29
2017-12-01T18:52:30.949Z,,,,52,30.6,37.7,
2017-12-01T18:52:40.940Z,,,,52,30.6,35.7,29
2017-12-01T18:52:50.940Z,,,,52,30.6,33.9,
2017-12-01T18:53:00.950Z,,,,,,33.3,30
2017-12-01T18:53:10.948Z,,,,52,30.7,33.5,
2017-12-01T18:53:20.948Z,,,,,,34,29
2017-12-01T18:53:30.948Z,,,,52,30.6,34.5,
2017-12-01T18:53:40.940Z,,,,52,30.6,,
2017-12-01T18:53:50.968Z,1,,0,52,30.6,33.8,0
2017-12-01T18:54:00.948Z,,,,52,30.6,31.8,
2017-12-01T18:54:10.948Z,,,,,,30.5,
2017-12-01T18:54:20.948Z,,,,52,30.6,30,
2017-12-01T18:54:30.956Z,,,,52,30.6,29.9,
2017-12-01T18:54:40.940Z,,,,52,30.6,,
2017-12-01T18:54:50.941Z,,,,52,30.6,30,
2017-12-01T18:55:10.940Z,,,,52,30.6,,
2017-12-01T18:55:20.957Z,,,,52,30.6,,
2017-12-01T18:55:30.948Z,,,,52,30.6,,
2017-12-01T18:55:40.940Z,,,,,,29.9,
2017-12-01T18:55:50.940Z,,,,52,30.6,,
2017-12-01T18:56:00.950Z,,,,52,30.4,,
2017-12-01T18:56:20.951Z,,,,52,30.4,,
2017-12-01T18:56:30.946Z,,,,52,30.4,,
2017-12-01T18:56:50.945Z,,,,52,30.4,29.8,
2017-12-01T18:57:00.950Z,,,,,,29.9,
2017-12-01T18:57:10.945Z,0,0,2,52,32.7,29.9,
2017-12-01T18:57:20.951Z,,,,52,30.2,35.2,80
2017-12-01T18:57:30.951Z,,,,52,34.4,42.9,123
2017-12-01T18:57:40.940Z,,,,52,40.9,48.3,123
2017-12-01T18:57:50.957Z,,,,52,46.3,53.2,121
2017-12-01T18:58:00.948Z,,,,52,49.8,55.3,118
2017-12-01T18:58:10.946Z,0,,0,52,51.6,56.6,0
2017-12-01T18:58:20.945Z,,,,52,51.3,55,
2017-12-01T18:58:30.945Z,,,,,,54.7,
2017-12-01T18:58:40.940Z,,,,52,50.9,54.6,
2017-12-01T18:58:50.948Z,,,,52,50.7,,
2017-12-01T18:59:10.953Z,1,58,0,52,50.3,54.5,
2017-12-01T18:59:30.945Z,,,,52,49.8,,
2017-12-01T18:59:40.940Z,,,,52,49.6,,
2017-12-01T18:59:50.947Z,,,,52,49.3,54.4,
2017-12-01T19:00:10.940Z,,,,52,48.9,54.3,
2017-12-01T19:00:20.964Z,,,,52,48.7,,
2017-12-01T19:00:30.945Z,,,,,,54.1,
2017-12-01T19:00:40.945Z,,,,52,48.3,,
2017-12-01T19:00:50.954Z,,,,52,48.1,54,
2017-12-01T19:01:00.948Z,,,,52,47.9,,
2017-12-01T19:01:11.006Z,,,,52,47.7,53.9,
2017-12-01T19:01:30.974Z,,,,52,47.4,53.8,
2017-12-01T19:01:40.940Z,1,58,0,52,47.2,53.8,0
2017-12-01T19:01:50.955Z,,,,52,47,53.7,
2017-12-01T19:02:10.940Z,,,,52,46.6,53.6,
2017-12-01T19:02:20.943Z,,,,52,46.4,,
2017-12-01T19:02:30.945Z,,,,,,53.5,
2017-12-01T19:02:40.940Z,,,,52,46.1,53.4,
2017-12-01T19:02:50.959Z,,,,52,45.9,,
2017-12-01T19:03:00.940Z,,,,52,45.8,,
2017-12-01T19:03:10.940Z,,,,,,53.3,
2017-12-01T19:03:20.942Z,,,,52,45.5,53.2,
2017-12-01T19:03:30.944Z,,,,52,45.3,,
2017-12-01T19:03:40.940Z,,,,,,53.1,
2017-12-01T19:03:50.942Z,,,,52,45,,
2017-12-01T19:04:00.961Z,,,,52,44.8,53,
2017-12-01T19:04:10.952Z,1,,0,52,44.6,58,38
2017-12-01T19:04:20.950Z,0,0,0,52,47.9,54.5,0
2017-12-01T19:04:30.942Z,,,,52,37.4,48.8,
2017-12-01T19:04:40.955Z,0,,2,52,37.8,43.5,45
2017-12-01T19:04:50.951Z,0,,0,52,41.2,43,0
2017-12-01T19:05:00.939Z,,,,52,40.9,43,
2017-12-01T19:05:10.956Z,,,,52,40.8,42.9,
2017-12-01T19:05:30.940Z,,,,52,40.7,,
2017-12-01T19:05:40.939Z,,,,52,40.6,42.8,
2017-12-01T19:05:50.951Z,1,58,0,52,40.5,44.3,44
2017-12-01T19:06:00.940Z,,,,52,40.5,46.8,33
2017-12-01T19:06:10.940Z,,,,52,40.4,39.8,29
2017-12-01T19:06:20.940Z,,,,52,40.3,37.7,30
2017-12-01T19:06:30.942Z,,,,52,40.2,36,29
2017-12-01T19:06:40.940Z,,,,52,40.2,34.9,30
2017-12-01T19:06:50.942Z,,,,52,40.1,,29
2017-12-01T19:07:00.946Z,,,,,,35.2,
2017-12-01T19:07:10.968Z,,,,52,39.9,35.4,
2017-12-01T19:07:20.943Z,1,,0,52,39.8,35.5,0
2017-12-01T19:07:30.949Z,,,,52,39.8,32.8,
2017-12-01T19:07:40.940Z,,,,52,39.7,31.5,
2017-12-01T19:07:50.942Z,,,,52,39.6,30.6,
2017-12-01T19:08:00.942Z,,,,,,30.4,
2017-12-01T19:08:10.942Z,,,,52,39.5,30.3,
2017-12-01T19:08:20.939Z,,,,52,39.4,,
2017-12-01T19:08:30.939Z,,,,,,30.4,
2017-12-01T19:08:40.943Z,,,,52,39.3,,
2017-12-01T19:08:50.944Z,,,,52,39.2,,
2017-12-01T19:09:00.944Z,,,,52,39.1,,
2017-12-01T19:09:10.945Z,,,,,,30.3,
2017-12-01T19:09:20.951Z,,,,52,38.8,,
2017-12-01T19:09:30.940Z,,,,52,38.7,,
2017-12-01T19:09:50.945Z,,,,52,38.5,,
2017-12-01T19:10:00.949Z,,,,52,38.4,,
2017-12-01T19:10:20.947Z,,,,52,38.1,,
2017-12-01T19:10:40.945Z,,,,52,37.9,,
2017-12-01T19:10:50.945Z,,,,52,37.8,30.4,
2017-12-01T19:11:00.945Z,,,,52,37.7,,
2017-12-01T19:11:20.956Z,,,,52,37.5,,
2017-12-01T19:11:30.942Z,,,,52,37.3,,
2017-12-01T19:11:51.129Z,,,,52,37.1,30.5,
2017-12-01T19:12:00.940Z,,,,52,36.9,30.7,
2017-12-01T19:12:10.944Z,,,,,,31.2,
2017-12-01T19:12:20.948Z,,,,52,36.7,31.7,
2017-12-01T19:12:30.941Z,,,,,,32,
2017-12-01T19:12:40.940Z,,,,52,36.5,32.6,
2017-12-01T19:12:50.939Z,,,,52,36.4,33.1,
2017-12-01T19:13:00.939Z,,,,52,36.3,33.6,
2017-12-01T19:13:10.948Z,,,,,,34.2,
2017-12-01T19:13:20.957Z,,,,52,36.2,34.7,
2017-12-01T19:13:30.946Z,,,,,,35.2,
2017-12-01T19:13:40.939Z,,,,52,36,35.6,
2017-12-01T19:13:50.960Z,0,0,2,52,33.2,32.3,64
2017-12-01T19:14:00.970Z,,,,52,33.1,37.3,111
2017-12-01T19:14:10.956Z,,,,52,36.4,44.5,85
2017-12-01T19:14:20.947Z,0,,0,,,45.6,0
2017-12-01T19:14:30.940Z,,,,52,40.5,45,
2017-12-01T19:14:40.939Z,,,,,,44.8,
2017-12-01T19:14:50.942Z,,,,52,40.3,,
2017-12-01T19:15:10.939Z,,,,52,40.1,44.7,
