Time,HwActive,HwTSet,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet
2018-01-31T01:37:38.901Z,,,,,,34.2,
2018-01-31T01:37:48.900Z,,50,,,,,28.4
2018-01-31T01:37:58.901Z,,50,,,,,28.4
2018-01-31T01:38:18.900Z,,50,,,,,28.4
2018-01-31T01:38:28.901Z,,50,,,,,28.4
2018-01-31T01:38:48.900Z,,50,,,,,28.4
2018-01-31T01:38:58.900Z,,50,,,,,28.4
2018-01-31T01:39:08.901Z,0,50,45,2,,34.4,28.4
2018-01-31T01:39:18.911Z,,50,33,,,40.1,28.4
2018-01-31T01:39:28.900Z,,50,29,,,38.2,28.4
2018-01-31T01:39:38.900Z,,,29,,,36.8,
2018-01-31T01:39:48.900Z,,50,29,,,34.4,28.4
2018-01-31T01:39:58.900Z,,50,,,,33.7,28.4
2018-01-31T01:40:08.900Z,,50,,,,33.5,28.4
2018-01-31T01:40:18.900Z,,50,,,,33.9,28.4
2018-01-31T01:40:28.902Z,,,30,,,34.3,
2018-01-31T01:40:38.900Z,,50,29,,,34.6,28.4
2018-01-31T01:40:48.900Z,,50,,,,,28.4
2018-01-31T01:40:58.900Z,,,30,,,35.1,
2018-01-31T01:41:08.900Z,,50,29,,,35.2,28.4
2018-01-31T01:41:18.901Z,,50,,,,35.4,28.4
2018-01-31T01:41:28.900Z,,50,,,,,28.4
2018-01-31T01:41:38.900Z,,,30,,,35.8,
2018-01-31T01:41:48.900Z,,50,,,,36,28.4
2018-01-31T01:41:58.900Z,,50,29,,,36.2,28.4
2018-01-31T01:42:08.901Z,,50,,,,,28.4
2018-01-31T01:42:18.901Z,,50,,,,36.6,28.4
2018-01-31T01:42:28.900Z,,,,,,36.8,
2018-01-31T01:42:38.900Z,,50,,,,37.1,28.4
2018-01-31T01:42:48.900Z,,50,,,,37.2,28.4
2018-01-31T01:42:58.900Z,,50,,,,,28.4
2018-01-31T01:43:08.900Z,,,,,,37.6,
2018-01-31T01:43:18.900Z,,50,,,,37.8,28.4
2018-01-31T01:43:28.900Z,,50,,,,,28.4
2018-01-31T01:43:38.902Z,,,29,,,38.1,
2018-01-31T01:43:48.900Z,,50,,,,38.2,28.4
2018-01-31T01:43:58.900Z,,50,,,,,28.4
2018-01-31T01:44:08.901Z,,,30,,,38.5,
2018-01-31T01:44:18.900Z,,50,,,,38.7,28.5
2018-01-31T01:44:28.900Z,,50,,,,,28.5
2018-01-31T01:44:38.901Z,,,29,,,39.1,
2018-01-31T01:44:48.900Z,,50,30,,,39.2,28.5
2018-01-31T01:44:58.902Z,,50,,,,,28.5
2018-01-31T01:45:08.901Z,,,29,,,39.6,
2018-01-31T01:45:18.900Z,,50,,,,39.7,28.5
2018-01-31T01:45:28.901Z,1,50,,0,0,39.9,34.8
2018-01-31T01:45:38.901Z,,50,45,,,41.1,33.3
2018-01-31T01:45:48.901Z,0,50,0,0,,40.7,39.5
2018-01-31T01:45:58.900Z,,,,,,40.6,
2018-01-31T01:46:08.900Z,,50,,,,,39.4
2018-01-31T01:46:18.901Z,,50,,,,,39.3
2018-01-31T01:46:38.985Z,,50,,,,,39.1
2018-01-31T01:46:48.948Z,0,,,2,59,,
2018-01-31T01:46:58.938Z,,50,,,,,38.8
2018-01-31T01:47:08.900Z,,50,,,,,38.7
2018-01-31T01:47:18.921Z,,50,,,,,38.6
2018-01-31T01:47:38.900Z,1,50,,0,0,40.8,40.3
2018-01-31T01:47:48.902Z,1,50,30,0,,41,40.9
2018-01-31T01:47:58.901Z,0,50,0,0,,40.9,42.1
2018-01-31T01:48:08.903Z,1,50,,0,,40.5,41.8
2018-01-31T01:48:18.912Z,1,50,29,0,,40.6,40.6
2018-01-31T01:48:28.900Z,,50,53,,,41.3,40.4
2018-01-31T01:48:38.900Z,0,,0,0,,42.3,
2018-01-31T01:48:48.903Z,1,50,,0,,42.1,42.4
2018-01-31T01:48:58.901Z,1,,41,0,,42.2,
2018-01-31T01:49:08.900Z,,50,45,,,43.5,41.7
2018-01-31T01:49:18.911Z,0,50,35,0,,45.4,44.8
2018-01-31T01:49:28.901Z,0,50,0,0,,45.1,45
2018-01-31T01:49:38.901Z,,,,,,44.8,
2018-01-31T01:49:48.901Z,,50,,,,44.7,44.6
2018-01-31T01:50:08.900Z,,50,,,,,44.3
2018-01-31T01:50:18.900Z,,50,,,,,44.2
2018-01-31T01:50:28.900Z,0,,,2,59,,
2018-01-31T01:50:38.901Z,,50,,,,44.6,43.9
2018-01-31T01:50:48.900Z,,50,,,,,43.8
2018-01-31T01:51:08.900Z,1,50,,0,0,44.2,44.7
2018-01-31T01:51:18.901Z,,50,30,,,44.7,45
2018-01-31T01:51:28.901Z,,50,29,,,45.9,46
2018-01-31T01:51:38.900Z,,50,71,,,48.1,46.1
2018-01-31T01:51:48.900Z,0,50,0,0,,49.7,47.7
2018-01-31T01:51:58.900Z,,,,,,48.5,
2018-01-31T01:52:08.900Z,,50,,,,48.4,47.3
2018-01-31T01:52:18.900Z,,50,,,,48.3,47.1
2018-01-31T01:52:38.911Z,0,50,,0,,48.8,47.8
2018-01-31T01:52:48.900Z,,,,,,47.6,
2018-01-31T01:52:58.900Z,,50,,,,47.4,47.4
2018-01-31T01:53:08.903Z,,,,,,47.3,
2018-01-31T01:53:18.904Z,,50,,,,,47.1
2018-01-31T01:53:28.900Z,,50,,,,,47
2018-01-31T01:53:38.904Z,0,50,,2,59,,46.8
2018-01-31T01:53:48.901Z,,50,36,,,51.9,46.6
2018-01-31T01:53:58.900Z,,50,30,,,46.4,46.5
2018-01-31T01:54:08.900Z,,50,30,,,42.1,46.4
2018-01-31T01:54:18.901Z,,50,,,,39.8,46.2
2018-01-31T01:54:28.900Z,,,29,,,38.3,
2018-01-31T01:54:38.900Z,,50,,,,38,45.9
2018-01-31T01:54:48.901Z,,50,,,,,45.8
2018-01-31T01:54:58.900Z,,,30,,,38.6,
2018-01-31T01:55:08.900Z,,50,29,,,38.9,45.5
2018-01-31T01:55:18.900Z,,50,,,,39.1,45.4
2018-01-31T01:55:28.901Z,,,30,,,39.3,
2018-01-31T01:55:38.902Z,,50,,,,,45.1
2018-01-31T01:55:48.900Z,,50,,,,,44.9
2018-01-31T01:55:58.900Z,,,30,,,39.7,
2018-01-31T01:56:08.900Z,,50,29,,,40,44.6
2018-01-31T01:56:18.900Z,,50,,,,40.2,44.4
2018-01-31T01:56:28.907Z,,,,,,40.4,
2018-01-31T01:56:38.900Z,,50,30,,,40.6,44.1
2018-01-31T01:56:48.900Z,,50,,,,,44
2018-01-31T01:56:58.901Z,,,29,,,41,
2018-01-31T01:57:08.900Z,,50,30,,,41.2,43.7
2018-01-31T01:57:18.900Z,,50,29,,,41.5,43.6
2018-01-31T01:57:28.900Z,,50,,,,,43.4
2018-01-31T01:57:38.900Z,,50,,,,41.9,43.3
2018-01-31T01:57:48.900Z,,,,,,42.1,
2018-01-31T01:57:58.903Z,,50,30,,,42.2,43
2018-01-31T01:58:08.900Z,,50,,,,,42.9
2018-01-31T01:58:18.900Z,,50,29,,,42.6,42.8
2018-01-31T01:58:28.900Z,,,30,,,42.8,
2018-01-31T01:58:38.900Z,,50,29,,,42.9,42.5
2018-01-31T01:58:48.900Z,0,50,0,2,,40.8,42.4
2018-01-31T01:58:58.900Z,,,,,,38.8,
2018-01-31T01:59:08.900Z,,50,,,,38.1,42.2
2018-01-31T01:59:18.901Z,,50,,,,37.8,42.1
2018-01-31T01:59:28.900Z,,,,,,37.7,
2018-01-31T01:59:38.900Z,,50,,,,,41.8
2018-01-31T01:59:48.903Z,,50,,,,,41.7
2018-01-31T01:59:58.900Z,,,,,,37.6,
2018-01-31T02:00:08.900Z,,50,,,,37.5,41.5
2018-01-31T02:00:18.900Z,,50,,,,37.4,41.4
2018-01-31T02:00:28.900Z,,50,,,,,41.3
2018-01-31T02:00:38.915Z,,,,,,37.2,
2018-01-31T02:00:48.900Z,,50,,,,,41.1
2018-01-31T02:00:58.909Z,,50,,,,,40.9
2018-01-31T02:01:18.900Z,,50,,,,37.1,40.7
2018-01-31T02:01:28.900Z,,50,,,,,40.6
2018-01-31T02:01:38.900Z,,50,,,,36.9,40.5
2018-01-31T02:01:58.900Z,,50,,,,,40.3
2018-01-31T02:02:08.901Z,,50,,,,,40.2
2018-01-31T02:02:18.957Z,,50,,,,,40.1
2018-01-31T02:02:38.900Z,,50,,,,,39.9
2018-01-31T02:02:48.900Z,,50,,,,,39.8
2018-01-31T02:03:08.900Z,,50,,,,,39.6
2018-01-31T02:03:18.900Z,,50,,,,36.8,39.6
2018-01-31T02:03:28.900Z,,50,,,,,39.5
2018-01-31T02:03:38.900Z,,50,,,,36.9,39.4
2018-01-31T02:03:48.900Z,,,,,,37.1,
2018-01-31T02:04:48.684Z,,50,,,,37.3,39.1
2018-01-31T02:04:48.694Z,,50,,,,37.8,38.9
2018-01-31T02:04:58.803Z,,50,,,,38.1,38.8
2018-01-31T02:05:00.999Z,,50,,,,38.3,38.6
2018-01-31T02:05:08.900Z,,50,,,,,38.5
2018-01-31T02:05:18.901Z,0,50,,0,5,38.8,38.4
2018-01-31T02:05:28.901Z,,,,,,39.2,
2018-01-31T02:05:38.900Z,,50,,,,39.4,38.3
2018-01-31T02:05:48.900Z,,50,,,,,38.2
2018-01-31T02:05:58.901Z,,,,,,39.9,
2018-01-31T02:06:08.901Z,,50,,,,40.1,38.1
2018-01-31T02:06:18.902Z,,50,,,,40.3,38
2018-01-31T02:06:28.900Z,0,,,2,59,40.4,
2018-01-31T02:06:38.900Z,,50,,,,40.6,37.8
2018-01-31T02:06:48.901Z,,50,,,,,37.7
2018-01-31T02:06:58.900Z,,,,,,40.9,
2018-01-31T02:07:08.900Z,,50,,,,,37.6
2018-01-31T02:07:18.903Z,,50,,,,41,37.5
2018-01-31T02:07:38.899Z,,50,,,,,37.4
2018-01-31T02:07:48.900Z,,50,,,,40.9,37.3
2018-01-31T02:08:08.899Z,,50,,,,,37.2
2018-01-31T02:08:18.900Z,,50,,,,,37.1
2018-01-31T02:08:28.899Z,,50,,,,,36.9
2018-01-31T02:08:38.900Z,,,,,,40.8,
2018-01-31T02:08:48.903Z,,50,,,,40.7,36.8
2018-01-31T02:08:58.899Z,,50,,,,,36.7
2018-01-31T02:09:08.899Z,,,,,,40.6,
2018-01-31T02:09:18.900Z,,50,,,,40.5,36.6
2018-01-31T02:09:28.900Z,,50,,,,,36.5
2018-01-31T02:09:38.900Z,,,,,,40.4,
2018-01-31T02:09:48.900Z,,50,,,,40.3,36.4
2018-01-31T02:09:58.900Z,,50,,,,,36.4
2018-01-31T02:10:08.899Z,,,,,,40.2,
2018-01-31T02:10:18.900Z,,50,,,,40.1,36.2
2018-01-31T02:10:28.899Z,,50,,,,,36.2
2018-01-31T02:10:38.899Z,,,,,,40,
2018-01-31T02:10:48.916Z,,50,,,,39.9,36.1
2018-01-31T02:10:58.900Z,,50,,,,39.8,36
2018-01-31T02:11:08.899Z,,50,,,,,35.9
2018-01-31T02:11:18.900Z,,50,,,,39.7,35.9
2018-01-31T02:11:28.903Z,,,,,,39.6,
2018-01-31T02:11:38.900Z,,50,,,,,35.8
2018-01-31T02:11:48.900Z,,50,,,,,35.7
2018-01-31T02:11:58.901Z,,,,,,39.5,
2018-01-31T02:12:08.900Z,,50,,,,39.4,35.6
2018-01-31T02:12:18.900Z,,50,,,,39.3,35.6
2018-01-31T02:12:28.899Z,,50,,,,,35.5
2018-01-31T02:12:38.900Z,,,,,,39.2,
2018-01-31T02:12:48.904Z,,50,,,,,35.4
2018-01-31T02:12:58.900Z,,50,,,,,35.4
2018-01-31T02:13:08.900Z,,,,,,39.1,
2018-01-31T02:13:18.900Z,,50,,,,38.9,35.3
2018-01-31T02:13:38.899Z,,50,,,,38.8,35.1
2018-01-31T02:13:48.900Z,,50,,,,,35.1
2018-01-31T02:13:58.900Z,,,,,,38.7,
2018-01-31T02:14:08.900Z,,50,,,,,34.9
2018-01-31T02:14:18.899Z,,50,,,,38.6,34.9
2018-01-31T02:14:28.900Z,,50,,,,,34.8
2018-01-31T02:14:38.900Z,,,,,,38.5,
2018-01-31T02:14:48.899Z,,50,,,,,34.7
2018-01-31T02:14:58.899Z,,50,,,,,34.7
2018-01-31T02:15:08.901Z,,,,,,38.4,
2018-01-31T02:15:18.900Z,,50,,,,38.3,34.6
2018-01-31T02:15:28.900Z,,50,,,,,34.5
2018-01-31T02:15:48.900Z,,50,,,,38.2,34.4
2018-01-31T02:15:58.901Z,,50,,,,,34.4
2018-01-31T02:16:08.972Z,,,,,,38.1,
2018-01-31T02:16:18.899Z,,50,,,,,34.3
2018-01-31T02:16:28.900Z,,50,,,,,34.3
2018-01-31T02:16:38.899Z,,,,,,38,
2018-01-31T02:16:48.899Z,,50,,,,,34.2
2018-01-31T02:16:58.900Z,,50,,,,,34.1
2018-01-31T02:17:08.900Z,,,,,,37.9,
2018-01-31T02:17:18.905Z,,50,,,,,34.1
2018-01-31T02:17:28.899Z,,50,,,,,34
2018-01-31T02:17:38.900Z,,,,,,37.8,
2018-01-31T02:17:48.906Z,,50,,,,,34
2018-01-31T02:17:58.903Z,,50,,,,,33.9
2018-01-31T02:18:08.900Z,,,,,,37.7,
2018-01-31T02:18:18.899Z,,50,,,,,33.8
2018-01-31T02:18:28.900Z,,50,,,,,33.8
2018-01-31T02:18:38.900Z,,,,,,37.6,
2018-01-31T02:18:48.900Z,,50,,,,,33.7
2018-01-31T02:18:58.900Z,,50,,,,,33.7
2018-01-31T02:19:08.900Z,,,,,,37.5,
2018-01-31T02:19:18.899Z,,50,,,,,33.6
2018-01-31T02:19:28.908Z,,50,,,,,33.6
2018-01-31T02:19:48.900Z,,50,,,,37.4,33.5
2018-01-31T02:19:58.899Z,,50,,,,,33.4
2018-01-31T02:20:18.900Z,,50,,,,,33.4
2018-01-31T02:20:28.899Z,,50,,,,,33.3
2018-01-31T02:20:38.899Z,,,,,,37.3,
2018-01-31T02:20:48.900Z,,50,,,,,33.3
2018-01-31T02:20:58.900Z,,50,,,,,33.2
2018-01-31T02:21:08.900Z,,,,,,37.2,
2018-01-31T02:21:18.900Z,,50,,,,,33.2
2018-01-31T02:21:28.903Z,,50,,,,,33.1
2018-01-31T02:21:48.900Z,,50,,,,37.1,33.1
2018-01-31T02:21:58.900Z,,50,,,,,32.9
2018-01-31T02:22:18.911Z,0,50,44,2,,37.7,32.9
2018-01-31T02:22:28.900Z,,50,33,,,42.8,32.8
2018-01-31T02:22:38.900Z,,50,29,,,40.2,32.8
2018-01-31T02:22:48.899Z,,50,30,,,38.3,32.8
2018-01-31T02:22:58.899Z,,50,29,,,36.1,32.8
2018-01-31T02:23:08.900Z,,50,,,,35.1,32.7
2018-01-31T02:23:18.900Z,0,50,0,2,,34.9,32.7
2018-01-31T02:23:28.900Z,,50,,,,32.2,32.7
2018-01-31T02:23:39.016Z,,50,,,,31.1,32.7
2018-01-31T02:23:48.899Z,,,,,,30.8,
2018-01-31T02:23:58.900Z,,50,,,,30.7,32.6
2018-01-31T02:24:08.900Z,,50,,,,,32.6
2018-01-31T02:24:18.899Z,,50,,,,,32.5
2018-01-31T02:24:38.921Z,,50,,,,30.6,32.5
2018-01-31T02:24:48.900Z,,50,,,,,32.5
2018-01-31T02:24:58.899Z,,,,,,30.5,
2018-01-31T02:25:08.900Z,,50,,,,30.4,32.4
2018-01-31T02:25:18.900Z,,50,,,,,32.4
2018-01-31T02:25:28.899Z,,50,,,,,32.4
2018-01-31T02:25:49.031Z,,50,,,,,32.3
2018-01-31T02:25:58.899Z,,50,,,,,32.3
2018-01-31T02:26:18.899Z,,50,,,,,32.2
2018-01-31T02:26:38.899Z,,50,,,,,32.1
2018-01-31T02:26:48.899Z,,50,,,,,32.1
2018-01-31T02:27:08.900Z,,50,,,,,32.1
2018-01-31T02:27:18.902Z,,50,,,,,32
2018-01-31T02:27:28.899Z,,50,,,,,32
2018-01-31T02:27:48.903Z,,50,,,,,31.9
2018-01-31T02:27:58.922Z,,50,,,,,31.9
2018-01-31T02:28:18.899Z,,50,,,,,31.9
2018-01-31T02:28:28.899Z,,50,,,,,31.8
2018-01-31T02:28:38.899Z,,,,,,30.5,
2018-01-31T02:28:48.900Z,,50,,,,,31.8
2018-01-31T02:28:58.899Z,,50,,,,,31.8
2018-01-31T02:29:08.899Z,,,,,,30.6,
2018-01-31T02:29:18.899Z,,50,,,,30.7,31.6
2018-01-31T02:29:28.899Z,,50,,,,,31.6
2018-01-31T02:29:38.900Z,,,,,,30.9,
2018-01-31T02:29:48.902Z,,50,,,,31.1,31.6
2018-01-31T02:29:58.901Z,,50,,,,31.2,31.5
2018-01-31T02:30:08.900Z,,50,,,,,31.5
2018-01-31T02:30:18.899Z,,50,,,,31.3,31.5
2018-01-31T02:30:28.900Z,,,,,,31.4,
2018-01-31T02:30:38.906Z,,50,,,,31.5,31.4
2018-01-31T02:30:48.900Z,,50,,,,,31.4
2018-01-31T02:30:58.899Z,0,,45,2,,31.1,
2018-01-31T02:31:08.900Z,,50,33,,,37.3,31.3
2018-01-31T02:31:18.900Z,,50,30,,,36.7,31.3
2018-01-31T02:31:28.902Z,,,29,,,36.2,
2018-01-31T02:31:38.899Z,,50,,,,35.2,31.3
2018-01-31T02:31:48.900Z,,50,,,,35.1,31.2
2018-01-31T02:31:58.899Z,,50,,,,,31.2
2018-01-31T02:32:08.899Z,,,29,,,35.5,
2018-01-31T02:32:18.900Z,,50,,,,35.6,31
2018-01-31T02:32:28.899Z,,50,,,,,31
2018-01-31T02:32:38.901Z,,,,,,36,
2018-01-31T02:32:48.899Z,,50,,,,36.1,31
2018-01-31T02:32:58.900Z,,50,,,,,31
2018-01-31T02:33:08.899Z,,,30,,,36.5,
2018-01-31T02:33:18.920Z,,50,,,,36.7,30.9
2018-01-31T02:33:28.899Z,,50,,,,,30.9
2018-01-31T02:33:38.899Z,,,29,,,37.2,
2018-01-31T02:33:48.900Z,,50,,,,37.3,30.9
2018-01-31T02:33:58.941Z,,50,,,,,30.8
2018-01-31T02:34:08.933Z,,,,,,37.6,
2018-01-31T02:34:18.922Z,,50,,,,37.9,30.8
2018-01-31T02:34:28.908Z,,50,,,,,30.8
2018-01-31T02:34:38.899Z,,,30,,,38,
2018-01-31T02:34:48.899Z,,50,29,,,38.3,30.8
2018-01-31T02:34:58.900Z,,50,,,,,30.7
2018-01-31T02:35:08.899Z,,,30,,,38.5,
2018-01-31T02:35:18.899Z,,50,29,,,38.6,30.7
2018-01-31T02:35:28.899Z,,50,,,,,30.7
2018-01-31T02:35:38.899Z,,50,29,,,38.9,30.7
2018-01-31T02:35:48.899Z,,,30,,,39.2,
2018-01-31T02:35:58.900Z,,50,29,,,39.4,30.7
2018-01-31T02:36:08.899Z,,50,,,,,30.7
2018-01-31T02:36:18.901Z,,50,29,,,39.8,30.7
2018-01-31T02:36:28.900Z,0,,30,2,59,39.9,
2018-01-31T02:36:38.899Z,,50,30,,,40.1,30.6
2018-01-31T02:36:48.899Z,,50,29,,,40.2,30.6
2018-01-31T02:36:58.909Z,,50,,,,,30.6
2018-01-31T02:37:08.900Z,,,,,,40.6,
2018-01-31T02:37:18.899Z,,50,,,,40.7,30.6
2018-01-31T02:37:28.899Z,,50,,,,,30.6
2018-01-31T02:37:38.900Z,,,29,,,41,
2018-01-31T02:37:48.899Z,,50,,,,41.2,30.6
2018-01-31T02:37:58.900Z,,50,,,,,30.6
2018-01-31T02:38:08.899Z,,,30,,,41.5,
2018-01-31T02:38:18.900Z,,50,,,,41.7,30.6
2018-01-31T02:38:28.899Z,,50,,,,,30.6
2018-01-31T02:38:38.899Z,0,50,0,2,,41.8,30.6
2018-01-31T02:38:48.899Z,,50,,,,39.1,30.6
2018-01-31T02:38:58.899Z,,,,,,37.7,
2018-01-31T02:39:08.899Z,,50,,,,37.2,30.6
2018-01-31T02:39:18.901Z,,50,,,,36.9,30.6
2018-01-31T02:39:38.900Z,,50,,,,,30.6
2018-01-31T02:39:48.901Z,,50,,,,,30.4
2018-01-31T02:40:08.900Z,,50,,,,36.8,30.4
2018-01-31T02:40:18.899Z,,50,,,,36.7,30.4
2018-01-31T02:40:28.899Z,,50,,,,,30.4
2018-01-31T02:40:38.899Z,,,,,,36.5,
2018-01-31T02:40:48.899Z,,50,,,,,30.4
2018-01-31T02:40:58.899Z,,50,,,,,30.4
2018-01-31T02:41:18.900Z,,50,,,,36.4,30.4
2018-01-31T02:41:28.899Z,,50,,,,,30.4
2018-01-31T02:41:38.899Z,,,,,,36.3,
2018-01-31T02:41:48.899Z,,50,,,,,30.4
2018-01-31T02:41:58.900Z,,50,,,,,30.4
2018-01-31T02:42:08.899Z,,50,,,,,30.4
2018-01-31T02:42:18.899Z,,50,,,,,30.4
2018-01-31T02:42:38.901Z,,50,,,,,30.4
2018-01-31T02:42:48.899Z,,50,,,,,30.4
2018-01-31T02:43:08.899Z,,50,,,,,30.4
2018-01-31T02:43:18.949Z,,50,,,,,30.4
2018-01-31T02:43:28.899Z,,50,,,,,30.4
2018-01-31T02:43:48.899Z,,50,,,,,30.4
2018-01-31T02:43:58.899Z,,50,,,,,30.4
2018-01-31T02:44:18.900Z,,50,,,,,30.4
2018-01-31T02:44:28.900Z,,50,,,,,30.4
2018-01-31T02:44:48.899Z,,50,,,,36.4,30.4
2018-01-31T02:44:58.899Z,,50,,,,,30.4
2018-01-31T02:45:18.899Z,,50,,,,,30.4
2018-01-31T02:45:28.899Z,,50,,,,,30.4
2018-01-31T02:45:38.899Z,,,,,,36.5,
2018-01-31T02:45:48.900Z,,50,,,,,30.4
2018-01-31T02:45:58.899Z,,50,,,,,30.4
2018-01-31T02:46:08.899Z,,,,,,36.6,
2018-01-31T02:46:18.899Z,,50,,,,,30.4
2018-01-31T02:46:28.899Z,,50,,,,,30.3
2018-01-31T02:46:48.899Z,,50,,,,,30.3
2018-01-31T02:46:58.899Z,,50,,,,,30.3
2018-01-31T02:47:18.899Z,,50,,,,,30.3
2018-01-31T02:47:28.899Z,,50,,,,,30.3
2018-01-31T02:47:38.900Z,,,,,,36.7,
2018-01-31T02:47:48.900Z,,50,,,,,30.3
2018-01-31T02:47:58.900Z,,50,,,,,30.3
2018-01-31T02:48:18.899Z,,50,,,,,30.3
2018-01-31T02:48:28.899Z,,50,,,,,30.3
2018-01-31T02:48:48.899Z,,50,,,,,30.3
2018-01-31T02:48:58.899Z,,50,,,,,30.3
2018-01-31T02:49:08.901Z,,,,,,36.6,
2018-01-31T02:49:18.904Z,,50,,,,,30.3
2018-01-31T02:49:28.899Z,,50,,,,,30.3
2018-01-31T02:49:48.935Z,,50,,,,,30.2
2018-01-31T02:49:58.927Z,,50,,,,,30.2
2018-01-31T02:50:18.899Z,,50,,,,,30.2
2018-01-31T02:50:28.899Z,,50,,,,,30.2
2018-01-31T02:50:48.899Z,,50,,,,,30.2
2018-01-31T02:50:58.900Z,,50,,,,,30.2
2018-01-31T02:51:08.899Z,,,,,,36.5,
2018-01-31T02:51:18.899Z,,50,,,,,30.2
2018-01-31T02:51:28.899Z,,50,,,,,30.2
2018-01-31T02:51:48.899Z,,50,,,,,30.2
2018-01-31T02:51:58.899Z,,50,,,,,30.2
2018-01-31T02:52:08.899Z,0,,,0,5,,
2018-01-31T02:52:18.899Z,,50,,,,,30.1
2018-01-31T02:52:28.899Z,,50,,,,,30.1
2018-01-31T02:52:48.899Z,0,50,,2,59,36.4,30.1
2018-01-31T02:52:58.899Z,0,50,,0,5,,30.1
2018-01-31T02:53:08.898Z,,50,,,,,30.1
2018-01-31T02:53:18.902Z,0,,,2,59,,
2018-01-31T02:53:28.899Z,,50,,,,,30.1
2018-01-31T02:53:38.898Z,0,50,,0,5,,30.1
2018-01-31T02:53:48.899Z,,50,,,,,30.1
2018-01-31T02:53:58.899Z,,50,,,,,30.1
2018-01-31T02:54:08.899Z,,,,,,36.3,
2018-01-31T02:54:18.899Z,,50,,,,,30.1
2018-01-31T02:54:28.900Z,0,,,2,59,,
2018-01-31T02:54:38.899Z,,50,,,,,30.1
2018-01-31T02:54:48.900Z,,50,,,,,30.1
2018-01-31T02:55:08.924Z,,50,,,,,30
2018-01-31T02:55:18.901Z,,50,,,,,30
2018-01-31T02:55:28.899Z,,50,,,,,30
2018-01-31T02:55:38.899Z,,,,,,36.2,
2018-01-31T02:55:48.899Z,,50,,,,,30
2018-01-31T02:55:58.899Z,,50,,,,,30
2018-01-31T02:56:18.899Z,,50,,,,,30
2018-01-31T02:56:28.899Z,,50,,,,,30
2018-01-31T02:56:48.899Z,,50,,,,,30
2018-01-31T02:56:58.899Z,,50,,,,,30
2018-01-31T02:57:08.925Z,,,,,,36.1,
2018-01-31T02:57:18.899Z,,50,,,,,30
2018-01-31T02:57:28.900Z,,50,,,,,30
2018-01-31T02:57:48.898Z,,50,,,,,30
2018-01-31T02:57:58.912Z,,50,,,,,29.8
2018-01-31T02:58:18.906Z,,50,,,,36,29.8
2018-01-31T02:58:28.899Z,,50,,,,,29.8
2018-01-31T02:58:48.899Z,,50,,,,,29.8
2018-01-31T02:58:58.904Z,,50,,,,,29.8
2018-01-31T02:59:18.899Z,,50,,,,,29.8
2018-01-31T02:59:28.899Z,,50,,,,,29.8
2018-01-31T02:59:38.899Z,,,,,,36,
2018-01-31T02:59:48.900Z,,50,,,,36,29.8
2018-01-31T02:59:58.900Z,,,,,,35.9,
2018-01-31T03:00:08.899Z,,50,,,,,29.8
2018-01-31T03:00:18.899Z,,50,,,,,29.7
2018-01-31T03:00:28.899Z,,50,,,,,29.7
2018-01-31T03:00:48.898Z,0,50,45,2,,36.4,29.7
2018-01-31T03:00:58.899Z,,50,32,,,42.1,29.7
2018-01-31T03:01:08.905Z,,,29,,,39.6,
2018-01-31T03:01:18.898Z,,50,30,,,38.2,29.7
2018-01-31T03:01:28.904Z,,50,29,,,35.7,29.7
2018-01-31T03:01:38.900Z,,50,30,,,34.9,29.7
2018-01-31T03:01:48.900Z,,,30,,,34.8,
2018-01-31T03:01:58.899Z,,50,29,,,35.4,29.7
2018-01-31T03:02:08.898Z,,50,,,,35.9,29.7
2018-01-31T03:02:18.899Z,0,,0,2,,36.1,
2018-01-31T03:02:28.904Z,,50,,,,33.6,29.7
2018-01-31T03:02:38.914Z,,50,,,,32,29.7
2018-01-31T03:02:48.904Z,,50,,,,31.5,29.7
2018-01-31T03:02:58.926Z,,50,,,,31.4,29.7
2018-01-31T03:03:09.037Z,,50,,,,,29.7
2018-01-31T03:03:18.910Z,,,,,,31.3,
2018-01-31T03:03:28.899Z,,50,,,,,29.7
2018-01-31T03:03:38.901Z,,50,,,,,29.6
2018-01-31T03:03:48.907Z,,50,,,,,29.6
2018-01-31T03:04:08.901Z,,50,,,,31.2,29.6
2018-01-31T03:04:18.899Z,,50,,,,,29.6
2018-01-31T03:04:28.899Z,,50,,,,,29.6
2018-01-31T03:04:48.900Z,,50,,,,,29.6
2018-01-31T03:04:58.958Z,,50,,,,,29.6
2018-01-31T03:05:08.899Z,,,,,,31.1,
2018-01-31T03:05:18.945Z,,50,,,,,29.6
2018-01-31T03:05:28.935Z,,50,,,,,29.6
2018-01-31T03:05:38.921Z,,50,,,,,29.6
2018-01-31T03:05:48.899Z,,50,,,,,29.6
2018-01-31T03:06:08.898Z,,50,,,,,29.6
2018-01-31T03:06:18.902Z,,50,,,,,29.6
2018-01-31T03:06:28.902Z,,50,,,,,29.5
2018-01-31T03:06:48.899Z,,50,,,,,29.5
2018-01-31T03:06:58.899Z,,50,,,,,29.5
2018-01-31T03:07:18.899Z,,50,,,,,29.5
2018-01-31T03:07:28.903Z,,50,,,,,29.5
2018-01-31T03:07:48.900Z,,50,,,,,29.5
2018-01-31T03:07:58.899Z,,50,,,,,29.5
