Time,ChActive,PrimT,HwTOutlet,ActPow,PrimTSet,HwTSet,HwActive
2018-01-22T13:27:09.125Z,,,30.7,,,50,
2018-01-22T13:27:19.124Z,,36.1,30.7,,,50,
2018-01-22T13:27:29.137Z,,,30.7,,,50,
2018-01-22T13:27:39.122Z,,,30.7,,,50,
2018-01-22T13:27:49.173Z,,,30.7,,,50,
2018-01-22T13:27:59.118Z,,,30.6,,,50,
2018-01-22T13:28:09.119Z,0,36.3,35.4,44,0,50,2
2018-01-22T13:28:19.149Z,,38.5,37.1,49,,50,
2018-01-22T13:28:32.077Z,,41.4,39.9,51,,50,
2018-01-22T13:28:49.071Z,0,41.6,41.2,0,,50,0
2018-01-22T13:28:53.838Z,,41.3,41.1,,,50,
2018-01-22T13:28:59.118Z,,,40.9,,,50,
2018-01-22T13:29:09.185Z,,41.2,40.8,,,50,
2018-01-22T13:29:19.128Z,,,40.7,,,50,
2018-01-22T13:29:29.148Z,,,40.6,,,50,
2018-01-22T13:29:39.138Z,,,40.5,,5,50,
2018-01-22T13:29:49.127Z,,,40.4,,,50,
2018-01-22T13:29:59.119Z,,,40.2,,,50,
2018-01-22T13:30:09.119Z,,41.1,40.1,,,50,
2018-01-22T13:30:19.122Z,,,40,,,50,
2018-01-22T13:30:29.119Z,,,39.9,,,50,
2018-01-22T13:30:39.121Z,,,39.8,,,50,
2018-01-22T13:30:49.119Z,0,,39.7,,0,50,2
2018-01-22T13:30:59.119Z,0,41.1,41.1,29,,50,2
2018-01-22T13:31:09.130Z,,42,41.7,49,,50,
2018-01-22T13:31:19.141Z,,44.1,42.9,47,,50,
2018-01-22T13:31:29.154Z,0,43,44.6,0,,50,2
2018-01-22T13:31:39.140Z,0,42.7,43.2,0,,50,0
2018-01-22T13:31:49.161Z,,42.6,43,,,50,
2018-01-22T13:31:59.119Z,,,42.9,,,50,
2018-01-22T13:32:09.119Z,,42.4,42.8,,,50,
2018-01-22T13:32:19.121Z,,,42.7,,,50,
2018-01-22T13:32:29.131Z,,42.3,42.5,,,50,
2018-01-22T13:32:39.132Z,,,42.4,,5,50,
2018-01-22T13:32:49.119Z,,,42.3,,,50,
2018-01-22T13:32:59.126Z,,,42.2,,,50,
2018-01-22T13:33:09.120Z,,,42.1,,,50,
2018-01-22T13:33:19.121Z,,,42,,,50,
2018-01-22T13:33:29.119Z,,42.2,41.9,,,50,
2018-01-22T13:33:39.119Z,,,41.8,,,50,
2018-01-22T13:33:49.120Z,,,41.7,,,50,
2018-01-22T13:33:59.120Z,,,41.6,,,50,
2018-01-22T13:34:09.119Z,,,41.4,,,50,
2018-01-22T13:34:19.120Z,,,41.3,,,50,
2018-01-22T13:34:29.120Z,0,41.8,41.4,46,0,50,2
2018-01-22T13:34:39.119Z,,42.3,41.5,49,,50,
2018-01-22T13:34:49.120Z,0,43.3,43.1,0,,50,0
2018-01-22T13:34:59.119Z,,42.9,43,,,50,
2018-01-22T13:35:09.119Z,,42.8,42.9,,,50,
2018-01-22T13:35:19.121Z,,,42.8,,,50,
2018-01-22T13:35:29.119Z,,,42.6,,,50,
2018-01-22T13:35:39.119Z,,,42.5,,,50,
2018-01-22T13:35:49.124Z,,42.7,42.4,,5,50,
2018-01-22T13:35:59.120Z,,,42.3,,,50,
2018-01-22T13:36:09.119Z,,,42.2,,,50,
2018-01-22T13:36:19.119Z,,,42.1,,,50,
2018-01-22T13:36:29.122Z,,42,42.5,,0,50,
2018-01-22T13:36:39.146Z,,41.8,42.4,,,50,
2018-01-22T13:36:49.121Z,,,42.3,,,50,
2018-01-22T13:36:59.120Z,,41.7,42.2,,,50,
2018-01-22T13:37:09.120Z,,,42,,,50,
2018-01-22T13:37:19.137Z,,,41.9,,,50,
2018-01-22T13:37:29.139Z,,,41.8,,5,50,
2018-01-22T13:37:39.122Z,,,41.7,,,50,
2018-01-22T13:37:49.191Z,,41.6,41.6,,,50,
2018-01-22T13:37:59.175Z,,,41.5,,,50,
2018-01-22T13:38:09.144Z,,,41.3,,,50,
2018-01-22T13:38:19.120Z,,,41.2,,,50,
2018-01-22T13:38:29.120Z,,,41.1,,,50,
2018-01-22T13:38:39.120Z,,41.5,40.9,,,50,
2018-01-22T13:38:49.796Z,,,40.8,,,50,
2018-01-22T13:38:59.138Z,,,40.7,,,50,
2018-01-22T13:39:10.804Z,,,40.6,,,50,
2018-01-22T13:39:27.135Z,,,40.5,,,50,
2018-01-22T13:39:34.644Z,,,40.4,,,50,
2018-01-22T13:39:43.053Z,,,40.3,,,50,
2018-01-22T13:39:49.315Z,,,40.2,,,50,
2018-01-22T13:39:59.222Z,,41.4,40.1,,,50,
2018-01-22T13:40:09.162Z,0,,39.9,,0,50,2
2018-01-22T13:40:19.139Z,0,41.3,37.9,77,,50,2
2018-01-22T13:40:29.132Z,,43.2,39.3,107,,50,
2018-01-22T13:40:39.131Z,,49.1,42.6,123,,50,
2018-01-22T13:40:49.189Z,,52.8,46.7,122,,50,
2018-01-22T13:40:59.131Z,,55.1,48.9,115,,50,
2018-01-22T13:41:09.125Z,,56.4,50.4,,,50,
2018-01-22T13:41:19.120Z,0,54.9,51,0,,50,0
2018-01-22T13:41:29.120Z,,54.7,50.7,,,50,
2018-01-22T13:41:40.697Z,,54.6,50.5,,,50,
2018-01-22T13:41:49.154Z,,54.5,50.3,,,50,
2018-01-22T13:42:01.589Z,,,50.1,,,50,
2018-01-22T13:42:14.777Z,,,49.9,,,50,
2018-01-22T13:42:22.626Z,1,54.4,49.7,,59,50,0
2018-01-22T13:42:30.932Z,,,49.4,,,50,
2018-01-22T13:42:39.274Z,,54.3,49.3,,,50,
2018-01-22T13:42:49.208Z,,,49.1,,,50,
2018-01-22T13:42:59.176Z,,54.1,48.9,,,50,
2018-01-22T13:43:09.120Z,,,48.7,,,50,
2018-01-22T13:43:19.183Z,,54,48.5,,,50,
2018-01-22T13:43:29.177Z,,,48.3,,,50,
2018-01-22T13:43:39.126Z,,,48.2,,,50,
2018-01-22T13:43:49.120Z,,53.9,48,,,50,
2018-01-22T13:43:59.149Z,0,53.8,50.3,,0,50,2
2018-01-22T13:44:09.148Z,0,50.9,47.5,0,,50,0
2018-01-22T13:44:20.741Z,,47.8,47.2,,,50,
2018-01-22T13:44:29.120Z,,,47,,,50,
2018-01-22T13:44:40.595Z,,,46.9,,,50,
2018-01-22T13:44:53.899Z,,,46.7,,,50,
2018-01-22T13:45:03.280Z,,,46.6,,,50,
2018-01-22T13:45:12.490Z,1,48.3,46.4,45,59,50,0
2018-01-22T13:45:19.206Z,0,53.2,47.7,29,0,50,0
2018-01-22T13:45:29.121Z,0,52,34,0,,50,0
2018-01-22T13:45:39.121Z,,46.2,33.7,,,50,
2018-01-22T13:45:49.140Z,,45.9,33.6,,,50,
2018-01-22T13:45:59.120Z,,45.8,33.6,,,50,
2018-01-22T13:46:09.124Z,,,33.7,,,50,
2018-01-22T13:46:19.120Z,,46.1,33.7,,,50,
2018-01-22T13:46:29.121Z,1,44.3,33.8,44,59,50,0
2018-01-22T13:46:39.162Z,,44.9,33.8,30,,50,
2018-01-22T13:46:49.222Z,,37.4,33.9,29,,50,
2018-01-22T13:46:59.711Z,,33.6,33.9,29,,50,
2018-01-22T13:47:09.140Z,,31.6,33.9,29,,50,
2018-01-22T13:47:21.067Z,,30.8,33.9,29,,50,
2018-01-22T13:47:33.448Z,,,34,,,50,
2018-01-22T13:47:43.512Z,,31.2,34,,,50,
2018-01-22T13:47:50.899Z,,31.4,34,,,50,
2018-01-22T13:47:59.192Z,,31.5,34,,,50,
2018-01-22T13:48:09.211Z,,,34,,,50,
2018-01-22T13:48:19.155Z,,31.6,34,,,50,
2018-01-22T13:48:29.122Z,,31.8,34,,,50,
2018-01-22T13:48:39.131Z,,32,34,,,50,
2018-01-22T13:48:49.121Z,,32.2,34,30,,50,
2018-01-22T13:48:59.278Z,,32.5,34,,,50,
2018-01-22T13:49:09.123Z,,32.8,34,,,50,
2018-01-22T13:49:19.132Z,,33.2,34,29,,50,
2018-01-22T13:49:29.164Z,,33.5,34,,,50,
2018-01-22T13:49:39.128Z,,33.8,34,30,,50,
2018-01-22T13:49:49.126Z,,34,33.9,29,,50,
2018-01-22T13:49:59.174Z,,34.2,33.9,,,50,
2018-01-22T13:50:09.159Z,,34.5,33.9,,,50,
2018-01-22T13:50:19.126Z,,34.8,33.9,,,50,
2018-01-22T13:50:29.197Z,,35.1,33.9,,,50,
2018-01-22T13:50:39.130Z,,35.4,33.8,,,50,
2018-01-22T13:50:49.829Z,,35.6,33.8,30,,50,
2018-01-22T13:51:00.229Z,,35.8,33.8,29,,50,
2018-01-22T13:51:10.495Z,,36,33.8,,,50,
2018-01-22T13:51:24.663Z,,36.2,33.7,30,,50,
2018-01-22T13:51:37.456Z,,36.4,33.7,29,,50,
2018-01-22T13:51:41.713Z,,36.5,33.7,,,50,
2018-01-22T13:51:49.213Z,,36.6,33.7,,,50,
2018-01-22T13:51:59.141Z,,36.8,33.6,,,50,
2018-01-22T13:52:09.161Z,,36.9,33.6,,,50,
2018-01-22T13:52:19.171Z,,37.1,33.6,30,,50,
2018-01-22T13:52:29.186Z,,37.3,33.6,,,50,
2018-01-22T13:52:39.145Z,,37.4,33.5,29,,50,
2018-01-22T13:52:49.126Z,,37.5,33.5,,,50,
2018-01-22T13:52:59.137Z,,37.7,33.5,30,,50,
2018-01-22T13:53:09.131Z,,37.8,33.4,29,,50,
2018-01-22T13:53:19.496Z,,38,33.4,,,50,
2018-01-22T13:53:29.253Z,,38.1,33.4,,,50,
2018-01-22T13:53:41.339Z,,38.3,33.4,30,,50,
2018-01-22T13:53:54.700Z,,38.4,33.3,29,,50,
2018-01-22T13:54:00.761Z,,38.6,33.3,,,50,
2018-01-22T13:54:09.541Z,,38.7,33.3,30,,50,
2018-01-22T13:54:19.209Z,,38.9,33.3,,,50,
2018-01-22T13:54:29.124Z,,39.2,33.2,30,,50,
2018-01-22T13:54:39.122Z,,39.3,33.2,29,,50,
2018-01-22T13:54:49.121Z,,39.5,33.2,,,50,
2018-01-22T13:54:59.130Z,,39.7,33.1,30,,50,
2018-01-22T13:55:09.122Z,,39.8,33.1,29,,50,
2018-01-22T13:55:19.133Z,,40,33.1,,,50,
2018-01-22T13:55:29.121Z,,40.1,33.1,,,50,
2018-01-22T13:55:39.123Z,1,39.9,32.9,0,,50,0
2018-01-22T13:55:49.165Z,,36.9,32.9,,,50,
2018-01-22T13:55:59.266Z,,35.9,32.9,,,50,
2018-01-22T13:56:09.273Z,,35.5,32.9,,,50,
2018-01-22T13:56:20.576Z,,35.4,32.9,,,50,
2018-01-22T13:56:35.140Z,,,32.8,,,50,
2018-01-22T13:56:50.380Z,,,32.8,,,50,
2018-01-22T13:56:58.040Z,,,32.8,,,50,
2018-01-22T13:57:00.339Z,,35.3,32.8,,,50,
2018-01-22T13:57:09.320Z,,35.2,32.7,,,50,
2018-01-22T13:57:19.328Z,,35.1,32.7,,,50,
2018-01-22T13:57:29.217Z,,34.9,32.7,,,50,
2018-01-22T13:57:39.192Z,,,32.7,,,50,
2018-01-22T13:57:49.189Z,,,32.7,,,50,
2018-01-22T13:57:59.134Z,,,32.6,,,50,
2018-01-22T13:58:09.216Z,,,32.6,,,50,
2018-01-22T13:58:19.135Z,,34.8,32.6,,,50,
2018-01-22T13:58:29.130Z,,,32.6,,,50,
2018-01-22T13:58:39.849Z,,34.7,32.5,,,50,
2018-01-22T13:58:49.185Z,,,32.5,,,50,
2018-01-22T13:59:02.140Z,,,32.5,,,50,
2018-01-22T13:59:15.539Z,,,32.5,,,50,
2018-01-22T13:59:23.191Z,,,32.4,,,50,
2018-01-22T13:59:32.877Z,,,32.4,,,50,
2018-01-22T13:59:39.210Z,,,32.4,,,50,
2018-01-22T13:59:49.270Z,,,32.4,,,50,
2018-01-22T13:59:59.216Z,,,32.4,,,50,
2018-01-22T14:00:09.122Z,,,32.3,,,50,
2018-01-22T14:00:19.129Z,,,32.3,,,50,
2018-01-22T14:00:29.129Z,,,32.3,,,50,
2018-01-22T14:00:39.122Z,,,32.3,,,50,
2018-01-22T14:00:49.167Z,,,32.3,,,50,
2018-01-22T14:00:59.180Z,,,32.2,,,50,
2018-01-22T14:01:09.186Z,,,32.2,,,50,
2018-01-22T14:01:19.938Z,,34.8,32.2,,,50,
2018-01-22T14:01:29.195Z,,,32.2,,,50,
2018-01-22T14:01:40.443Z,,,32.2,,,50,
2018-01-22T14:01:53.252Z,,,32.1,,,50,
2018-01-22T14:02:04.281Z,,,32.1,,,50,
2018-01-22T14:02:12.845Z,,,32.1,,,50,
2018-01-22T14:02:19.541Z,,,32.1,,,50,
2018-01-22T14:02:39.868Z,,34.9,32.1,,,50,
2018-01-22T14:02:40.946Z,,,32,,,50,
2018-01-22T14:02:49.344Z,,,32,,,50,
2018-01-22T14:02:59.326Z,,,32,,,50,
2018-01-22T14:03:09.340Z,,,32,,,50,
2018-01-22T14:03:19.210Z,,35.1,31.9,,,50,
2018-01-22T14:03:29.270Z,,,31.9,,,50,
2018-01-22T14:03:39.128Z,,,31.9,,,50,
2018-01-22T14:03:49.263Z,,,31.9,,,50,
2018-01-22T14:03:59.124Z,,35.2,31.9,,,50,
2018-01-22T14:04:09.139Z,,,31.8,,,50,
2018-01-22T14:04:19.133Z,,,31.8,,,50,
2018-01-22T14:04:29.142Z,,,31.8,,,50,
2018-01-22T14:04:39.123Z,0,34.9,36.6,,0,50,2
2018-01-22T14:04:49.154Z,,36.7,36.2,38,,50,
2018-01-22T14:04:59.127Z,0,37.7,37.1,0,,50,0
2018-01-22T14:05:09.135Z,,37.7,36.9,,,50,
2018-01-22T14:05:19.129Z,,37.6,36.9,,,50,
2018-01-22T14:05:29.130Z,,,36.8,,,50,
2018-01-22T14:05:39.135Z,,,36.7,,,50,
2018-01-22T14:05:49.125Z,,,36.7,,,50,
2018-01-22T14:05:59.123Z,1,,36.6,,59,50,0
2018-01-22T14:06:09.234Z,,,36.6,,,50,
2018-01-22T14:06:19.122Z,,,36.5,,,50,
2018-01-22T14:06:29.125Z,,,36.4,,,50,
2018-01-22T14:06:39.122Z,,37.5,36.3,,,50,
2018-01-22T14:06:49.214Z,,37.6,36.3,,,50,
2018-01-22T14:06:59.168Z,0,37.5,36.2,,5,50,0
2018-01-22T14:07:10.406Z,1,,36.1,,59,50,0
2018-01-22T14:07:19.156Z,0,,36.1,,5,50,0
2018-01-22T14:07:29.123Z,,,36,,,50,
2018-01-22T14:07:39.152Z,,,36,,,50,
2018-01-22T14:07:49.134Z,1,,35.9,,59,50,0
2018-01-22T14:07:59.128Z,,,35.8,,,50,
2018-01-22T14:08:09.125Z,0,,35.8,,5,50,0
2018-01-22T14:08:19.128Z,,,35.7,,,50,
2018-01-22T14:08:29.126Z,1,,35.6,,59,50,0
2018-01-22T14:08:39.131Z,,,35.6,,,50,
2018-01-22T14:08:49.152Z,,,35.5,,,50,
2018-01-22T14:08:59.126Z,,,35.5,,,50,
2018-01-22T14:09:09.123Z,,,35.4,,,50,
2018-01-22T14:09:19.156Z,,,35.4,,,50,
2018-01-22T14:09:29.131Z,,,35.3,,,50,
2018-01-22T14:09:39.123Z,,,35.2,,,50,
2018-01-22T14:09:49.165Z,,,35.2,,,50,
2018-01-22T14:09:59.144Z,,,35.1,,,50,
2018-01-22T14:10:09.134Z,,,34.9,,,50,
2018-01-22T14:10:19.329Z,,,34.9,,,50,
2018-01-22T14:10:29.155Z,,,34.8,,,50,
2018-01-22T14:10:39.142Z,,,34.8,,,50,
2018-01-22T14:10:49.246Z,,37.4,34.7,,,50,
2018-01-22T14:10:59.153Z,,,34.7,,,50,
2018-01-22T14:11:09.122Z,,,34.6,,,50,
2018-01-22T14:11:21.620Z,,,34.6,,,50,
2018-01-22T14:11:29.190Z,,,34.5,,,50,
2018-01-22T14:11:39.123Z,,,34.5,,,50,
2018-01-22T14:11:49.132Z,,,34.4,,,50,
2018-01-22T14:11:59.122Z,,,34.4,,,50,
2018-01-22T14:12:09.123Z,,,34.3,,,50,
2018-01-22T14:12:19.123Z,,,34.3,,,50,
2018-01-22T14:12:29.200Z,,,34.2,,,50,
2018-01-22T14:12:39.123Z,,,34.2,,,50,
2018-01-22T14:12:49.123Z,,,34.1,,,50,
2018-01-22T14:12:59.166Z,,,34.1,,,50,
2018-01-22T14:13:09.124Z,0,,34,,5,50,0
2018-01-22T14:13:19.143Z,,,34,,,50,
2018-01-22T14:13:29.123Z,,,33.9,,,50,
2018-01-22T14:13:39.131Z,,37.3,33.9,,,50,
2018-01-22T14:13:49.123Z,,,33.8,,,50,
2018-01-22T14:13:59.123Z,1,,33.8,,59,50,0
2018-01-22T14:14:09.155Z,0,,33.7,,5,50,0
2018-01-22T14:14:19.130Z,,,33.7,,,50,
2018-01-22T14:14:29.210Z,,,33.6,,,50,
2018-01-22T14:14:39.123Z,,,33.6,,,50,
2018-01-22T14:14:49.202Z,,,33.6,,,50,
2018-01-22T14:14:59.124Z,,,33.5,,,50,
2018-01-22T14:15:09.123Z,,37.2,33.5,,,50,
2018-01-22T14:15:19.163Z,,,33.4,,,50,
2018-01-22T14:15:29.130Z,,,33.4,,,50,
2018-01-22T14:15:39.126Z,,,33.4,,,50,
2018-01-22T14:15:49.129Z,,,33.3,,,50,
2018-01-22T14:15:59.276Z,,,33.3,,,50,
2018-01-22T14:16:09.215Z,,,33.2,,,50,
2018-01-22T14:16:20.444Z,,37.1,33.2,,,50,
2018-01-22T14:16:34.321Z,,,33.1,,,50,
2018-01-22T14:16:43.201Z,,,33.1,,,50,
2018-01-22T14:16:54.010Z,,,33.1,,,50,
2018-01-22T14:16:59.673Z,,,32.9,,,50,
2018-01-22T14:17:09.183Z,,,32.9,,,50,
2018-01-22T14:17:19.234Z,,,32.9,,,50,
2018-01-22T14:17:29.179Z,,,32.8,,,50,
2018-01-22T14:17:39.124Z,,36.9,32.8,,,50,
2018-01-22T14:17:49.150Z,,,32.7,,,50,
2018-01-22T14:17:59.130Z,,,32.7,,,50,
2018-01-22T14:18:09.123Z,,,32.7,,,50,
2018-01-22T14:18:19.135Z,,,32.6,,,50,
2018-01-22T14:18:29.176Z,,,32.6,,,50,
2018-01-22T14:18:39.150Z,0,36.9,32.6,0,5,50,0
2018-01-22T14:18:49.166Z,,36.8,32.5,,,50,
2018-01-22T14:19:01.066Z,,,32.5,,,50,
2018-01-22T14:19:09.201Z,,,32.5,,,50,
2018-01-22T14:19:23.235Z,,,32.4,,,50,
2018-01-22T14:19:33.420Z,,,32.4,,,50,
2018-01-22T14:19:43.146Z,,,32.4,,,50,
2018-01-22T14:19:53.227Z,,,32.3,,,50,
2018-01-22T14:19:59.230Z,,,32.3,,,50,
2018-01-22T14:20:09.321Z,,36.7,32.3,,,50,
2018-01-22T14:20:19.290Z,,,32.2,,,50,
2018-01-22T14:20:29.234Z,,,32.2,,,50,
2018-01-22T14:20:39.212Z,,,32.2,,,50,
2018-01-22T14:20:49.200Z,,,32.1,,,50,
2018-01-22T14:20:59.258Z,,,32.1,,,50,
2018-01-22T14:21:09.162Z,,,32.1,,,50,
2018-01-22T14:21:19.123Z,,,32,,,50,
2018-01-22T14:21:29.124Z,,,32,,,50,
2018-01-22T14:21:39.132Z,,36.6,32,,,50,
2018-01-22T14:21:49.124Z,1,,31.9,,59,50,0
2018-01-22T14:21:59.124Z,,,31.9,,,50,
2018-01-22T14:22:09.123Z,,,31.9,,,50,
2018-01-22T14:22:19.124Z,,,31.9,,,50,
2018-01-22T14:22:29.125Z,,,31.8,,,50,
2018-01-22T14:22:39.188Z,,,31.8,,,50,
2018-01-22T14:22:49.124Z,,,31.8,,,50,
2018-01-22T14:22:59.125Z,,,31.8,,,50,
2018-01-22T14:23:09.123Z,,36.5,31.6,,,50,
2018-01-22T14:23:19.124Z,,,31.6,,,50,
2018-01-22T14:23:29.124Z,,,31.6,,,50,
2018-01-22T14:23:39.130Z,,,31.5,,,50,
2018-01-22T14:23:49.125Z,,,31.5,,,50,
2018-01-22T14:23:59.128Z,,,31.5,,,50,
2018-01-22T14:24:09.124Z,,,31.5,,,50,
2018-01-22T14:24:19.138Z,,,31.4,,,50,
2018-01-22T14:24:29.156Z,,,31.4,,,50,
2018-01-22T14:24:39.130Z,,,31.4,,,50,
2018-01-22T14:24:49.124Z,,36.4,31.4,,,50,
2018-01-22T14:24:59.124Z,,36.5,31.3,,,50,
2018-01-22T14:25:09.124Z,,36.4,31.3,,,50,
2018-01-22T14:25:19.125Z,,,31.3,,,50,
2018-01-22T14:25:29.124Z,,,31.3,,,50,
2018-01-22T14:25:39.131Z,,,31.2,,,50,
2018-01-22T14:25:49.125Z,,,31.2,,,50,
2018-01-22T14:25:59.124Z,,,31.2,,,50,
2018-01-22T14:26:09.124Z,,,31,,,50,
2018-01-22T14:26:19.124Z,,,31,,,50,
2018-01-22T14:26:29.125Z,,,31,,,50,
2018-01-22T14:26:39.130Z,,,31,,,50,
2018-01-22T14:26:49.124Z,,36.3,31,,,50,
2018-01-22T14:26:59.125Z,,,30.9,,,50,
2018-01-22T14:27:09.137Z,,,30.9,,,50,
2018-01-22T14:27:19.124Z,,,30.9,,,50,
2018-01-22T14:27:29.124Z,,,30.9,,,50,
2018-01-22T14:27:45.791Z,,,30.8,,,50,
2018-01-22T14:27:49.125Z,,,30.8,,,50,
2018-01-22T14:27:59.124Z,,,30.8,,,50,
2018-01-22T14:28:09.124Z,,,30.8,,,50,
2018-01-22T14:28:19.128Z,,,30.7,,,50,
2018-01-22T14:28:29.148Z,1,41.6,30.7,37,,50,0
2018-01-22T14:28:39.139Z,,39.8,30.7,29,,50,
2018-01-22T14:28:49.154Z,,36.6,30.7,,,50,
2018-01-22T14:28:59.125Z,,34.2,30.7,30,,50,
2018-01-22T14:29:09.125Z,,32.6,30.6,29,,50,
2018-01-22T14:29:19.126Z,,32.2,30.6,30,,50,
2018-01-22T14:29:29.124Z,,32.6,30.6,29,,50,
2018-01-22T14:29:39.128Z,,33.1,30.6,29,,50,
2018-01-22T14:29:49.124Z,,33.5,30.6,30,,50,
2018-01-22T14:29:59.128Z,,33.7,30.4,29,,50,
2018-01-22T14:30:09.124Z,,33.8,30.4,,,50,
2018-01-22T14:30:19.124Z,,33.9,30.4,,,50,
2018-01-22T14:30:29.125Z,,34,30.4,,,50,
2018-01-22T14:30:39.130Z,,34.2,30.4,,,50,
2018-01-22T14:30:49.132Z,,34.5,30.4,30,,50,
2018-01-22T14:30:59.250Z,,34.7,30.3,,,50,
2018-01-22T14:31:09.147Z,,35.1,30.3,29,,50,
2018-01-22T14:31:19.137Z,,35.2,30.3,30,,50,
2018-01-22T14:31:29.163Z,,35.5,30.3,29,,50,
2018-01-22T14:31:39.147Z,,35.7,30.3,,,50,
2018-01-22T14:31:49.145Z,,35.9,,,,,
2018-01-22T14:31:59.129Z,,36,30.2,29,,50,
2018-01-22T14:32:09.125Z,,36.3,30.2,30,,50,
2018-01-22T14:32:19.138Z,,36.4,30.2,29,,50,
2018-01-22T14:32:29.125Z,,36.6,30.2,,,50,
2018-01-22T14:32:39.125Z,,36.8,30.2,,,50,
2018-01-22T14:32:49.124Z,,36.9,30.2,,,50,
2018-01-22T14:32:59.949Z,,37.2,30.2,,,50,
2018-01-22T14:33:09.712Z,,37.4,30.2,,,50,
2018-01-22T14:33:21.254Z,,37.5,30.1,,,50,
2018-01-22T14:33:34.726Z,,37.6,30.2,,,50,
2018-01-22T14:33:44.070Z,,37.8,30.1,,,50,
2018-01-22T14:33:50.675Z,,38,30.1,30,,50,
2018-01-22T14:33:59.474Z,,38.1,30.1,29,,50,
2018-01-22T14:34:09.126Z,,38.3,30.1,,,50,
2018-01-22T14:34:19.127Z,,38.5,30.1,30,,50,
2018-01-22T14:34:29.134Z,,38.6,30.1,29,,50,
2018-01-22T14:34:39.474Z,,38.8,30.1,,,50,
2018-01-22T14:34:49.141Z,,38.9,30.1,30,,50,
2018-01-22T14:34:59.125Z,,39.2,30.1,29,,50,
2018-01-22T14:35:09.131Z,,39.4,30.1,,,50,
2018-01-22T14:35:19.148Z,,39.5,30.1,,,50,
2018-01-22T14:35:29.126Z,,39.7,30.1,,,50,
2018-01-22T14:35:39.128Z,,39.8,30,,,50,
2018-01-22T14:35:49.146Z,,40,,,,,
2018-01-22T14:35:59.150Z,,40.1,30,,,50,
2018-01-22T14:36:09.125Z,,40.3,30,,,50,
2018-01-22T14:36:19.125Z,,40.5,30,30,,50,
2018-01-22T14:36:29.133Z,,40.6,30,,,50,
2018-01-22T14:36:39.198Z,,40.7,30,29,,50,
2018-01-22T14:36:49.131Z,1,40.3,,0,,,0
2018-01-22T14:36:59.219Z,,37.6,30,,,50,
2018-01-22T14:37:09.125Z,,36.5,30,,,50,
2018-01-22T14:37:19.141Z,,36.1,30,,,50,
2018-01-22T14:37:29.170Z,,35.9,30,,,50,
2018-01-22T14:37:39.145Z,,35.9,30,,,50,
2018-01-22T14:37:49.126Z,,,30,,,50,
2018-01-22T14:37:59.139Z,,,30,,,50,
2018-01-22T14:38:09.133Z,,35.8,30,,,50,
2018-01-22T14:38:19.126Z,,35.7,30,,,50,
2018-01-22T14:38:29.343Z,,35.6,30,,,50,
2018-01-22T14:38:39.129Z,,,30,,,50,
2018-01-22T14:38:49.155Z,,35.5,30,,,50,
2018-01-22T14:38:59.182Z,,,30,,,50,
2018-01-22T14:39:09.358Z,,,30,,,50,
2018-01-22T14:39:19.144Z,,,30,,,50,
2018-01-22T14:39:29.128Z,,35.4,30,,,50,
2018-01-22T14:39:39.205Z,,,30,,,50,
2018-01-22T14:39:59.190Z,,,30,,,50,
2018-01-22T14:40:09.216Z,,,30,,,50,
2018-01-22T14:40:19.227Z,,35.3,30,,,50,
2018-01-22T14:40:29.337Z,,35.4,30,,,50,
2018-01-22T14:40:43.584Z,,35.3,30,,,50,
2018-01-22T14:40:50.487Z,,,30,,,50,
2018-01-22T14:40:59.403Z,,,30,,,50,
2018-01-22T14:41:09.238Z,,,30,,,50,
2018-01-22T14:41:19.168Z,,,30,,,50,
2018-01-22T14:41:29.162Z,,,30,,,50,
2018-01-22T14:41:39.189Z,,,30,,,50,
2018-01-22T14:41:49.136Z,,,30,,,50,
2018-01-22T14:42:06.449Z,,,30,,,50,
2018-01-22T14:42:13.130Z,,,30,,,50,
2018-01-22T14:42:19.982Z,,35.4,30,,,50,
2018-01-22T14:42:29.541Z,,,30,,,50,
2018-01-22T14:42:39.276Z,,,30,,,50,
2018-01-22T14:42:49.220Z,,,30,,,50,
2018-01-22T14:43:04.156Z,,,30,,,50,
2018-01-22T14:43:09.264Z,,35.5,30,,,50,
2018-01-22T14:43:19.207Z,,,29.8,,,50,
2018-01-22T14:43:29.237Z,,,29.8,,,50,
2018-01-22T14:43:39.290Z,,,29.8,,,50,
2018-01-22T14:43:49.278Z,,35.6,29.8,,,50,
2018-01-22T14:43:59.270Z,,,29.8,,,50,
2018-01-22T14:44:09.135Z,,,29.8,,,50,
2018-01-22T14:44:22.367Z,,,29.8,,,50,
2018-01-22T14:44:32.688Z,,35.7,29.8,,,50,
2018-01-22T14:44:39.637Z,0,,29.8,,5,50,0
2018-01-22T14:44:49.222Z,1,,,,59,,0
2018-01-22T14:44:59.170Z,,,29.8,,,50,
2018-01-22T14:45:09.240Z,0,,29.8,,5,50,0
2018-01-22T14:45:19.139Z,,,29.8,,,50,
2018-01-22T14:45:36.426Z,,35.8,29.8,,,50,
2018-01-22T14:45:43.460Z,,,29.8,,,50,
2018-01-22T14:45:50.723Z,,,29.8,,,50,
2018-01-22T14:45:59.296Z,,,29.8,,,50,
2018-01-22T14:46:09.231Z,,,29.8,,,50,
2018-01-22T14:46:19.344Z,,,29.8,,,50,
2018-01-22T14:46:29.305Z,1,,29.8,,59,50,0
