Time,HwActive,PrimT,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow
2017-11-09T18:23:33.739Z,,48.9,,,,,
2017-11-09T18:23:43.744Z,,,52,37.3,,,
2017-11-09T18:24:03.738Z,,,52,37.2,,,
2017-11-09T18:24:23.740Z,,48.8,52,37.1,,,
2017-11-09T18:24:33.737Z,,,52,36.8,,,
2017-11-09T18:24:43.737Z,,48.7,52,36.7,,,
2017-11-09T18:24:53.737Z,,,52,36.6,,,
2017-11-09T18:25:23.737Z,,,52,36.5,,,
2017-11-09T18:25:33.737Z,,48.6,52,36.3,,,
2017-11-09T18:25:43.737Z,,,52,36.2,,,
2017-11-09T18:25:53.738Z,,,52,36.1,,,
2017-11-09T18:26:23.737Z,,48.5,52,36,,,
2017-11-09T18:26:33.785Z,,,52,35.8,,,
2017-11-09T18:26:43.772Z,,48.4,52,35.8,,,
2017-11-09T18:26:53.742Z,,,52,35.6,,,
2017-11-09T18:27:23.870Z,,,52,35.5,,,
2017-11-09T18:27:33.737Z,,48.3,52,35.4,,,
2017-11-09T18:27:43.737Z,,,52,35.3,,,
2017-11-09T18:27:53.737Z,,,52,35.1,,,
2017-11-09T18:28:03.741Z,,48.2,,,,,
2017-11-09T18:28:23.739Z,,,52,35.1,,,
2017-11-09T18:28:33.737Z,,,52,34.8,,,
2017-11-09T18:28:43.738Z,,48.1,52,34.8,,,
2017-11-09T18:28:53.737Z,,,52,34.6,,,
2017-11-09T18:29:23.738Z,,,52,34.6,,,
2017-11-09T18:29:33.738Z,,48,52,34.4,,,
2017-11-09T18:29:43.737Z,,,52,34.4,,,
2017-11-09T18:29:53.738Z,,,52,34.2,,,
2017-11-09T18:30:13.738Z,,,52,34.2,,,
2017-11-09T18:30:23.737Z,,47.9,52,34.1,,,
2017-11-09T18:30:33.739Z,0,,52,33.9,2,58,
2017-11-09T18:30:43.755Z,0,53.5,52,33.9,2,,37
2017-11-09T18:30:53.738Z,,39.6,,,,,30
2017-11-09T18:31:03.737Z,,33.3,52,33.8,,,30
2017-11-09T18:31:13.738Z,,31.6,52,33.8,,,29
2017-11-09T18:31:23.737Z,,28.9,,,,,29
2017-11-09T18:31:33.737Z,,27.8,52,33.7,,,
2017-11-09T18:31:43.742Z,,26.4,52,33.6,,,29
2017-11-09T18:31:53.737Z,,,52,33.5,,,
2017-11-09T18:32:03.746Z,,26.7,,,,,
2017-11-09T18:32:13.738Z,,,52,33.5,,,
2017-11-09T18:32:23.737Z,,27,,,,,29
2017-11-09T18:32:33.738Z,,,52,33.3,,,
2017-11-09T18:32:43.739Z,,28,52,33.2,,,38
2017-11-09T18:32:53.738Z,,29,52,33.2,,,44
2017-11-09T18:33:03.739Z,1,31.4,52,33.1,0,0,30
2017-11-09T18:33:13.739Z,,35.5,52,35.8,,,63
2017-11-09T18:33:23.738Z,,38.8,52,33.5,,,80
2017-11-09T18:33:45.861Z,,50.5,52,41.6,,,99
2017-11-09T18:33:53.738Z,,51.3,52,46.8,,,98
2017-11-09T18:34:03.737Z,,54.4,,,,,94
2017-11-09T18:34:13.738Z,,56.7,52,50.4,,,85
2017-11-09T18:34:23.738Z,,57,52,53.2,,,80
2017-11-09T18:34:33.739Z,,55.3,52,52.6,,,64
2017-11-09T18:34:43.738Z,0,54.5,52,52.2,0,,0
2017-11-09T18:34:53.738Z,,53.8,,,,,
2017-11-09T18:35:03.737Z,,,52,51.9,,,
2017-11-09T18:35:13.737Z,,53.4,,,,,
2017-11-09T18:35:23.737Z,,53.3,52,51.4,,,
2017-11-09T18:35:33.739Z,,53.2,52,51,,,
2017-11-09T18:35:43.738Z,0,53.6,52,50.8,2,58,
2017-11-09T18:35:53.753Z,,55.2,52,50.3,,,33
2017-11-09T18:36:03.743Z,,42.2,,,,,29
2017-11-09T18:36:13.740Z,,36.4,52,50.1,,,30
2017-11-09T18:36:23.737Z,,34.8,52,49.9,,,29
2017-11-09T18:36:33.737Z,,32.5,,,,,29
2017-11-09T18:36:43.737Z,,30.3,52,49.7,,,30
2017-11-09T18:36:53.737Z,,,52,49.2,,,
2017-11-09T18:37:03.737Z,,30.1,,,,,29
2017-11-09T18:37:13.739Z,,,52,48.9,,,
2017-11-09T18:37:23.738Z,,30.9,,,,,30
2017-11-09T18:37:33.737Z,,31.3,52,48.1,,,30
2017-11-09T18:37:43.746Z,,31.6,52,47.3,,,33
2017-11-09T18:37:53.737Z,,32.3,,,,,39
2017-11-09T18:38:03.737Z,,33.1,52,46.8,,,43
2017-11-09T18:38:13.737Z,,34,52,46.4,,,48
2017-11-09T18:38:23.737Z,,35.1,52,46,,,53
2017-11-09T18:38:33.737Z,,37.5,52,45.7,,,63
2017-11-09T18:38:43.738Z,,39.2,52,45,,,70
2017-11-09T18:38:53.737Z,,40.4,,,,,75
2017-11-09T18:39:03.740Z,,41.1,52,44.7,,,77
2017-11-09T18:39:13.737Z,,42,52,44.3,,,80
2017-11-09T18:39:23.737Z,,43.2,52,44.1,,,84
2017-11-09T18:39:33.737Z,,44.2,,,,,
2017-11-09T18:39:43.737Z,,45.4,52,43.7,,,
2017-11-09T18:39:53.737Z,,,52,43.3,,,
2017-11-09T18:40:03.737Z,,45.9,,,,,
2017-11-09T18:40:13.737Z,,46.3,,,,,
2017-11-09T18:40:23.737Z,,46.8,52,43,,,85
2017-11-09T18:40:33.737Z,,47.2,,,,,86
2017-11-09T18:40:43.738Z,,47.7,52,42.5,,,
2017-11-09T18:40:53.737Z,,48,,,,,
2017-11-09T18:41:03.737Z,,48.2,52,42.4,,,
2017-11-09T18:41:13.738Z,,48.5,,,,,
2017-11-09T18:41:23.737Z,,48.9,52,42.1,,,87
2017-11-09T18:41:33.738Z,,49.4,52,42,,,
2017-11-09T18:41:43.738Z,,50.5,52,41.7,,,87
2017-11-09T18:41:53.740Z,,51.1,,,,,
2017-11-09T18:42:03.738Z,,,52,41.6,,,
2017-11-09T18:42:13.743Z,,51.6,52,41.5,,,
2017-11-09T18:42:23.737Z,,52.2,52,41.4,,,88
2017-11-09T18:42:33.738Z,,53,52,41.3,,,
2017-11-09T18:42:43.750Z,,54,52,41.2,,,87
2017-11-09T18:42:53.745Z,,54.1,52,40.9,,,88
2017-11-09T18:43:03.738Z,,54.6,,,,,82
2017-11-09T18:43:13.738Z,,54.7,52,40.8,,,
2017-11-09T18:43:23.737Z,,55,,,,,
2017-11-09T18:43:33.748Z,,56.1,52,41.7,,,83
2017-11-09T18:43:43.758Z,0,59.7,52,26.1,0,0,0
2017-11-09T18:43:53.737Z,,59.9,,,,,
2017-11-09T18:44:03.738Z,,55.1,,,,,
2017-11-09T18:44:13.737Z,,54.7,52,25.7,,,
2017-11-09T18:44:23.737Z,,53.8,,,,,
2017-11-09T18:44:33.737Z,,53.5,52,25.6,,,
2017-11-09T18:44:43.753Z,0,53.4,52,26,2,58,
2017-11-09T18:44:53.738Z,0,53.1,,,2,,43
2017-11-09T18:45:03.738Z,,55.5,52,26.1,,,30
2017-11-09T18:45:13.737Z,,50.9,52,26.2,,,30
2017-11-09T18:45:23.738Z,0,49.9,52,26.2,0,0,0
2017-11-09T18:45:33.738Z,,50,,,,,
2017-11-09T18:45:43.739Z,,50.3,52,51.3,,,
2017-11-09T18:45:53.737Z,,49.9,52,51.2,,,
2017-11-09T18:46:03.739Z,,49.8,52,50.9,,,
2017-11-09T18:46:13.737Z,0,49.6,52,50.6,0,,
2017-11-09T18:46:23.737Z,,47,,,,,
2017-11-09T18:46:33.737Z,,45.9,52,49.9,,,
2017-11-09T18:46:43.737Z,,45.6,52,49.3,,,
2017-11-09T18:46:53.737Z,,45.5,,,,,
2017-11-09T18:47:03.738Z,,,52,49.1,,,
2017-11-09T18:47:13.739Z,0,,52,48.8,2,58,
2017-11-09T18:47:23.743Z,0,47,52,48.6,2,,44
2017-11-09T18:47:33.755Z,,50.4,,,,,38
2017-11-09T18:47:43.737Z,,50.6,52,48.4,,,29
2017-11-09T18:47:53.737Z,,49.2,52,48.2,,,29
2017-11-09T18:48:03.738Z,,,52,48,,,
2017-11-09T18:48:13.744Z,,48,52,47.9,,,
2017-11-09T18:48:23.743Z,,47.9,,,,,30
2017-11-09T18:48:33.744Z,,,52,47.6,,,
2017-11-09T18:48:43.738Z,,48.7,52,47.4,,,29
2017-11-09T18:48:53.744Z,,49.1,52,47.1,,,
2017-11-09T18:49:03.743Z,,49.6,,,,,
2017-11-09T18:49:13.737Z,,,52,46.9,,,
2017-11-09T18:49:23.737Z,,50.1,,,,,30
2017-11-09T18:49:33.743Z,,,52,46.6,,,
2017-11-09T18:49:43.737Z,,51.1,52,46.3,,,34
2017-11-09T18:49:53.743Z,,51.6,,,,,35
2017-11-09T18:50:03.737Z,,52,52,46.2,,,37
2017-11-09T18:50:23.737Z,,52.4,52,46,,,39
2017-11-09T18:50:33.737Z,,53,52,45.9,,,40
2017-11-09T18:50:43.738Z,,53.5,52,45.5,,,42
2017-11-09T18:50:53.737Z,,54,,,,,43
2017-11-09T18:51:03.737Z,,54.1,,,,,44
2017-11-09T18:51:13.737Z,,54.5,52,45.4,,,45
2017-11-09T18:51:23.737Z,,,52,45.2,,,
2017-11-09T18:51:33.738Z,,54.7,,,,,46
2017-11-09T18:51:43.737Z,,55.2,52,44.8,,,47
2017-11-09T18:51:53.737Z,,55.4,,,,,48
2017-11-09T18:52:03.737Z,,55.5,52,44.7,,,
2017-11-09T18:52:23.737Z,,55.7,52,44.4,,,
2017-11-09T18:52:33.737Z,,56,52,44.3,,,48
2017-11-09T18:52:43.738Z,,56.3,52,44.1,,,49
2017-11-09T18:52:53.738Z,,56.5,52,44,,,50
2017-11-09T18:53:03.737Z,,56.7,,,,,
2017-11-09T18:53:13.737Z,,57,52,43.9,,,
2017-11-09T18:53:23.738Z,,,52,43.8,,,
2017-11-09T18:53:33.743Z,,57.1,52,43.6,,,
2017-11-09T18:53:43.737Z,,57.7,52,43.5,,,
2017-11-09T18:53:53.737Z,,58,52,43.4,,,
2017-11-09T18:54:03.738Z,,58.1,,,,,
2017-11-09T18:54:13.737Z,,,52,43.3,,,
2017-11-09T18:54:23.737Z,,58.2,52,43.2,,,49
2017-11-09T18:54:33.737Z,,58.3,52,43.2,,,47
2017-11-09T18:54:43.738Z,,58.2,52,42.9,,,44
2017-11-09T18:54:53.737Z,,,,,,,43
2017-11-09T18:55:03.738Z,,,52,42.8,,,
2017-11-09T18:55:13.738Z,,,,,,,42
2017-11-09T18:55:23.737Z,,,52,42.7,,,41
2017-11-09T18:55:33.737Z,,,52,42.7,,,39
2017-11-09T18:55:43.737Z,,58.1,52,42.5,,,37
2017-11-09T18:55:53.737Z,,58.2,52,42.4,,,36
2017-11-09T18:56:03.737Z,,,52,42.4,,,
2017-11-09T18:56:13.737Z,,58.1,,,,,35
2017-11-09T18:56:23.737Z,,,52,42.3,,,34
2017-11-09T18:56:33.737Z,,,52,42.2,,,33
2017-11-09T18:56:43.737Z,,,52,42.1,,,
2017-11-09T18:56:53.737Z,,,,,,,31
2017-11-09T18:57:03.738Z,,,52,41.9,,,
2017-11-09T18:57:13.743Z,,,,,,,30
2017-11-09T18:57:23.738Z,,,52,41.9,,,
2017-11-09T18:57:33.795Z,,58.2,52,41.8,,,29
2017-11-09T18:57:43.737Z,,,52,41.7,,,
2017-11-09T18:57:53.780Z,,58.4,,,,,
2017-11-09T18:58:03.737Z,,,52,41.6,,,
2017-11-09T18:58:13.737Z,,58.5,,,,,30
2017-11-09T18:58:23.737Z,,,52,41.5,,,29
2017-11-09T18:58:33.741Z,,58.6,,,,,
2017-11-09T18:58:43.737Z,,58.7,52,41.4,,,
2017-11-09T18:58:53.737Z,,58.8,52,41.3,,,
2017-11-09T18:59:03.743Z,,,52,41.2,,,
2017-11-09T18:59:23.738Z,,58.9,52,41.2,,,
2017-11-09T18:59:33.737Z,,59,,,,,30
2017-11-09T18:59:43.737Z,,,52,40.9,,,29
2017-11-09T18:59:53.737Z,,,52,40.9,,,30
2017-11-09T19:00:03.737Z,,,52,40.8,,,
2017-11-09T19:00:13.738Z,,59.1,,,,,29
2017-11-09T19:00:23.742Z,,,52,40.8,,,
2017-11-09T19:00:43.752Z,,59.3,52,40.7,,,
2017-11-09T19:00:53.738Z,,59.4,,,,,30
2017-11-09T19:01:03.737Z,,,52,40.6,,,
2017-11-09T19:01:13.737Z,,,,,,,29
2017-11-09T19:01:23.737Z,,,52,40.6,,,
2017-11-09T19:01:33.737Z,,59.5,,,,,
2017-11-09T19:01:43.737Z,,59.6,52,40.4,,,
2017-11-09T19:01:53.737Z,,,52,40.4,,,
2017-11-09T19:02:03.737Z,,,52,40.4,,,
2017-11-09T19:02:13.737Z,,59.7,,,,,30
2017-11-09T19:02:23.737Z,,,52,40.3,,,
2017-11-09T19:02:33.737Z,,,,,,,29
2017-11-09T19:02:43.738Z,,59.9,52,40.2,,,29
2017-11-09T19:02:53.737Z,,,52,40.2,,,
2017-11-09T19:03:13.737Z,,59.9,,,,,29
2017-11-09T19:03:23.737Z,,60,52,40.1,,,30
2017-11-09T19:03:33.737Z,,,,,,,29
2017-11-09T19:03:43.739Z,,60.1,52,40,,,
2017-11-09T19:03:53.755Z,,,52,40,,,
2017-11-09T19:04:03.737Z,,,52,40,,,
2017-11-09T19:04:13.737Z,,,,,,,30
2017-11-09T19:04:23.737Z,,,52,40,,,
2017-11-09T19:04:33.737Z,,60.2,,,,,29
2017-11-09T19:04:43.797Z,,60.4,52,39.9,,,
2017-11-09T19:05:03.737Z,,,52,39.8,,,
2017-11-09T19:05:13.737Z,,60.5,,,,,30
2017-11-09T19:05:33.748Z,,,52,39.8,,,30
2017-11-09T19:05:43.737Z,,60.6,52,39.8,,,
2017-11-09T19:05:53.737Z,,60.7,,,,,29
2017-11-09T19:06:03.736Z,,,52,39.7,,,
2017-11-09T19:06:33.737Z,,60.8,52,39.7,,,30
2017-11-09T19:06:43.738Z,,60.9,52,39.6,,,29
2017-11-09T19:06:53.737Z,,,52,39.6,,,30
2017-11-09T19:07:13.737Z,,61.1,,,,,30
2017-11-09T19:07:23.737Z,,61.1,,,,,30
2017-11-09T19:07:33.745Z,,,52,39.6,,,
2017-11-09T19:07:43.738Z,,61.2,52,39.5,,,0
2017-11-09T19:07:53.737Z,0,60,,,2,,
2017-11-09T19:08:03.737Z,,,52,39.5,,,
2017-11-09T19:08:13.737Z,,58,,,,,
2017-11-09T19:08:23.737Z,,57.9,52,39.5,,,
2017-11-09T19:08:33.739Z,,57,52,39.5,,,
2017-11-09T19:08:43.737Z,,56.6,52,39.5,,,
2017-11-09T19:08:53.738Z,,56.4,52,39.5,,,
2017-11-09T19:09:03.738Z,,56.1,,,,,
2017-11-09T19:09:13.737Z,,,52,39.4,,,
2017-11-09T19:09:23.745Z,,56,,,,,
2017-11-09T19:09:33.746Z,,55.9,52,39.4,,,
2017-11-09T19:09:43.737Z,,55.6,52,39.4,,,
2017-11-09T19:09:53.737Z,,55.3,52,39.4,,,
2017-11-09T19:10:03.737Z,,,52,39.4,,,
2017-11-09T19:10:13.737Z,,55.1,,,,,
2017-11-09T19:10:23.737Z,,,52,39.4,,,
2017-11-09T19:10:33.748Z,,54.9,,,,,
2017-11-09T19:10:43.737Z,,54.6,52,39.3,,,
2017-11-09T19:10:53.739Z,,54.5,52,39.3,,,
2017-11-09T19:11:03.737Z,,54.4,,,,,
2017-11-09T19:11:13.737Z,,,52,39.3,,,
2017-11-09T19:11:33.737Z,,,52,39.3,,,
2017-11-09T19:11:43.737Z,,54.1,52,39.2,,,
2017-11-09T19:11:53.741Z,,,52,39.2,,,
2017-11-09T19:12:13.737Z,,,52,39.2,,,
2017-11-09T19:12:33.737Z,,,52,39.2,,,
2017-11-09T19:12:43.737Z,,54,52,39.1,,,
2017-11-09T19:12:53.737Z,,,52,39.1,,,
2017-11-09T19:13:03.737Z,,,52,39.1,,,
2017-11-09T19:13:13.737Z,,54.1,,,,,
2017-11-09T19:13:33.739Z,,,52,39.1,,,
2017-11-09T19:13:43.738Z,,,52,38.9,,,
2017-11-09T19:13:53.761Z,,54.3,,,,,
2017-11-09T19:14:03.750Z,,,52,38.9,,,
2017-11-09T19:14:33.737Z,,54.4,52,38.9,,,
2017-11-09T19:14:43.737Z,,,52,38.8,,,
2017-11-09T19:15:03.737Z,,,52,38.8,,,
2017-11-09T19:15:33.780Z,,,52,38.8,,,
2017-11-09T19:15:43.737Z,,,52,38.7,,,
2017-11-09T19:16:03.737Z,,,52,38.7,,,
2017-11-09T19:16:33.737Z,,,52,38.6,,,
2017-11-09T19:16:43.737Z,,,52,38.6,,,
2017-11-09T19:16:53.737Z,,,52,38.6,,,
2017-11-09T19:17:03.737Z,,,52,38.5,,,
2017-11-09T19:17:13.737Z,,54.3,,,,,
2017-11-09T19:17:33.737Z,,,52,38.5,,,
2017-11-09T19:17:43.737Z,,,52,38.5,,,
2017-11-09T19:17:53.737Z,,54.1,52,38.4,,,
2017-11-09T19:18:03.737Z,,,52,38.4,,,
2017-11-09T19:18:33.736Z,,,52,38.4,,,
2017-11-09T19:18:43.737Z,,,52,38.4,,,
2017-11-09T19:18:53.737Z,,54,52,38.4,,,
2017-11-09T19:19:03.736Z,,,52,38.3,,,
2017-11-09T19:19:23.745Z,,,52,38.3,,,
2017-11-09T19:19:33.737Z,,53.9,,,,,
2017-11-09T19:19:43.737Z,0,53.9,52,38.2,2,58,0
2017-11-09T19:20:03.737Z,,,52,38.2,,,
2017-11-09T19:20:23.737Z,,53.8,52,38.2,,,
2017-11-09T19:20:33.739Z,,,52,38.1,,,
2017-11-09T19:20:43.737Z,,53.7,52,38.1,,,
2017-11-09T19:20:53.737Z,,,52,38.1,,,
2017-11-09T19:21:13.736Z,,,52,38.1,,,
2017-11-09T19:21:33.737Z,,,52,38,,,
2017-11-09T19:21:43.737Z,,53.6,52,38,,,
2017-11-09T19:22:03.736Z,0,53.5,52,37.9,0,5,
2017-11-09T19:22:13.742Z,,,52,37.9,,,
2017-11-09T19:22:23.737Z,,,52,37.9,,,
2017-11-09T19:22:33.736Z,,,52,37.9,,,
2017-11-09T19:22:43.737Z,0,,52,37.9,2,58,
2017-11-09T19:22:53.737Z,0,53.4,52,37.8,0,5,
2017-11-09T19:23:03.736Z,,,52,37.8,,,
2017-11-09T19:23:33.736Z,,,52,37.8,,,
2017-11-09T19:23:43.737Z,,53.3,52,37.7,,,
2017-11-09T19:24:03.737Z,,,52,37.7,,,
2017-11-09T19:24:33.901Z,,53.2,52,37.7,,,
2017-11-09T19:24:43.738Z,,53.1,52,37.6,,,
2017-11-09T19:24:53.737Z,,,52,37.6,,,
2017-11-09T19:25:03.737Z,1,53.3,,,0,0,
2017-11-09T19:25:13.736Z,1,53.2,52,51.5,0,,
2017-11-09T19:25:23.737Z,,53.4,,,,,37
2017-11-09T19:25:33.737Z,0,53.4,52,52.3,0,,0
2017-11-09T19:25:43.737Z,0,52.3,52,51.6,0,,
2017-11-09T19:25:53.737Z,,52.2,,,,,
2017-11-09T19:26:03.736Z,,,52,51.3,,,
2017-11-09T19:26:33.737Z,,,52,51,,,
2017-11-09T19:26:43.737Z,,52.1,52,50.8,,5,
2017-11-09T19:26:53.736Z,,,52,50.5,,,
2017-11-09T19:27:13.737Z,,,52,50.3,,,
2017-11-09T19:27:33.737Z,,52,52,50.2,,,
2017-11-09T19:27:43.738Z,,,52,49.8,,,
2017-11-09T19:28:03.736Z,,,52,49.4,,,
2017-11-09T19:28:33.737Z,,52.1,52,49.2,,,
2017-11-09T19:28:43.737Z,,,52,49,,,
2017-11-09T19:28:53.737Z,,,52,48.8,,,
2017-11-09T19:29:03.737Z,,,52,48.6,,,
2017-11-09T19:29:33.736Z,,,52,48.4,,,
2017-11-09T19:29:43.768Z,,52.2,52,48.2,,,
2017-11-09T19:29:53.736Z,,,52,48.1,,,
2017-11-09T19:30:03.738Z,,,52,47.8,,,
2017-11-09T19:30:33.736Z,,,52,47.7,,,
2017-11-09T19:30:43.737Z,,52.1,52,47.3,,,
2017-11-09T19:31:03.737Z,,,52,47.1,,,
2017-11-09T19:31:33.737Z,,,52,46.9,,,
2017-11-09T19:31:43.743Z,,,52,46.6,,,
2017-11-09T19:31:53.737Z,,52,,,,,
2017-11-09T19:32:03.737Z,,,52,46.4,,,
2017-11-09T19:32:23.737Z,,,52,46.3,,,
2017-11-09T19:32:43.737Z,,,52,45.9,,,
2017-11-09T19:32:53.737Z,,51.9,52,45.7,,,
2017-11-09T19:33:03.738Z,1,,52,45.6,0,0,
2017-11-09T19:33:13.737Z,1,51.7,,,0,,
2017-11-09T19:33:23.736Z,,50.3,52,49.4,,,53
2017-11-09T19:33:33.737Z,0,49.6,,,0,,0
2017-11-09T19:33:43.738Z,,49.6,52,48.9,,,
2017-11-09T19:33:53.736Z,,49.5,52,48.6,,,
2017-11-09T19:34:42.483Z,,,52,48.4,,,
2017-11-09T19:34:42.492Z,,,52,48.2,,,
2017-11-09T19:34:43.737Z,,49.4,52,48,,5,
2017-11-09T19:34:53.736Z,,,52,47.8,,,
2017-11-09T19:35:13.736Z,,,52,47.6,,,
2017-11-09T19:35:33.737Z,,49.3,52,47.5,,,
2017-11-09T19:35:43.757Z,,,52,47.2,,,
2017-11-09T19:36:03.736Z,,,52,46.9,,,
2017-11-09T19:36:33.737Z,,,52,46.8,,,
2017-11-09T19:36:43.738Z,,49.4,52,46.6,,,
2017-11-09T19:36:53.736Z,,,52,46.5,,,
2017-11-09T19:37:03.737Z,,,52,46.3,,,
2017-11-09T19:37:33.737Z,,,52,46.1,,,
2017-11-09T19:37:43.848Z,,,52,45.9,,,
2017-11-09T19:37:53.736Z,,,52,45.8,,,
2017-11-09T19:38:03.737Z,,,52,45.6,,,
2017-11-09T19:38:33.737Z,,,52,45.5,,,
2017-11-09T19:38:43.738Z,,,52,45.3,,,
2017-11-09T19:38:53.736Z,,,52,45.2,,,
2017-11-09T19:39:03.828Z,,,52,45,,,
2017-11-09T19:39:33.736Z,,49.3,52,44.9,,,
2017-11-09T19:39:43.737Z,,,52,44.6,,,
2017-11-09T19:40:03.736Z,,,52,44.3,,,
2017-11-09T19:40:23.736Z,,,52,44.1,,,
2017-11-09T19:40:33.737Z,1,49.2,52,44,0,0,
2017-11-09T19:40:43.737Z,0,48.9,52,48.2,0,,0
2017-11-09T19:40:53.764Z,,48.3,52,48.2,,,
2017-11-09T19:41:13.736Z,,,52,48,,,
2017-11-09T19:41:23.736Z,,48.2,,,,,
2017-11-09T19:41:33.765Z,,,52,47.9,,,
2017-11-09T19:41:43.736Z,,,52,47.6,,,
2017-11-09T19:41:53.736Z,,,52,47.5,,5,
2017-11-09T19:42:03.754Z,,48.1,52,47.1,,,
2017-11-09T19:42:13.736Z,1,,52,47.1,0,0,
2017-11-09T19:42:23.775Z,1,48.1,,,0,,
2017-11-09T19:42:33.736Z,0,46.6,,,0,,92
2017-11-09T19:42:43.737Z,,46.4,52,44.9,,,
2017-11-09T19:42:53.737Z,,,52,44.4,,,
2017-11-09T19:43:03.737Z,,46.3,,,,,
2017-11-09T19:43:23.736Z,,,52,44.3,,,
2017-11-09T19:43:33.737Z,,,52,44.1,,,
2017-11-09T19:43:43.737Z,,46.2,52,44,,5,
2017-11-09T19:43:53.738Z,,,52,43.8,,,
2017-11-09T19:44:13.736Z,,,52,43.7,,,
2017-11-09T19:44:23.737Z,,46.1,52,43.6,,,
2017-11-09T19:44:33.737Z,,,52,43.5,,,
2017-11-09T19:44:43.808Z,0,,52,43.4,0,0,
2017-11-09T19:44:53.788Z,,46,52,46.5,,,
2017-11-09T19:45:03.736Z,,45.5,,,,,
2017-11-09T19:45:13.769Z,,,52,46.4,,,
2017-11-09T19:45:33.745Z,,,52,46.2,,,
2017-11-09T19:45:43.737Z,,45.4,52,45.9,,,
2017-11-09T19:46:03.736Z,,,52,45.8,,5,
2017-11-09T19:46:23.736Z,,,52,45.6,,,
2017-11-09T19:46:33.736Z,,,52,45.4,,,
2017-11-09T19:46:43.751Z,,45.3,52,45.3,,,
2017-11-09T19:46:53.737Z,,,52,45,,,
2017-11-09T19:47:13.736Z,,,52,44.9,,,
2017-11-09T19:47:33.736Z,,,52,44.8,,,
2017-11-09T19:47:43.736Z,,,52,44.6,,,
2017-11-09T19:47:53.736Z,,,52,44.3,,,
2017-11-09T19:48:03.736Z,,,52,44.1,,,
2017-11-09T19:48:33.742Z,,,52,44,,,
2017-11-09T19:48:43.736Z,,,52,43.7,,,
2017-11-09T19:48:53.736Z,,45.2,,,,,
2017-11-09T19:49:03.736Z,,,52,43.5,,,
2017-11-09T19:49:33.736Z,,,52,43.4,,,
2017-11-09T19:49:43.736Z,,,52,43.9,,,
2017-11-09T19:49:53.742Z,,,52,45.2,,,
2017-11-09T19:50:03.736Z,,,52,45,,,
2017-11-09T19:50:33.736Z,,45.1,52,44.9,,,
2017-11-09T19:50:43.737Z,,,52,44.6,,,
2017-11-09T19:50:53.737Z,,,52,44.2,,,
2017-11-09T19:51:03.738Z,0,,52,44,0,0,
2017-11-09T19:51:13.737Z,1,44,52,43.6,0,,
2017-11-09T19:51:23.740Z,1,42,52,40,0,,69
2017-11-09T19:51:33.738Z,,45,52,42,,,99
2017-11-09T19:51:43.736Z,0,49.2,,,0,,0
2017-11-09T19:51:53.737Z,,48.6,52,45.8,,,
2017-11-09T19:52:03.736Z,,48.5,,,,,
2017-11-09T19:52:13.736Z,,,52,45.7,,,
2017-11-09T19:52:23.737Z,,48.4,,,,,
2017-11-09T19:52:33.737Z,,48.3,52,45.6,,,
2017-11-09T19:52:43.738Z,,,52,45.3,,,
2017-11-09T19:52:53.737Z,,48.2,52,45.2,,5,
2017-11-09T19:53:03.736Z,,,52,44.9,,,
2017-11-09T19:53:33.736Z,,,52,44.8,,,
2017-11-09T19:53:43.736Z,,,52,44.4,,,
2017-11-09T19:53:53.736Z,,48.1,,,,,
2017-11-09T19:54:03.736Z,,,52,44.1,,,
2017-11-09T19:54:33.736Z,,,52,44,,,
2017-11-09T19:54:43.736Z,,48,52,43.7,,,
2017-11-09T19:55:03.736Z,,,52,43.5,,,
2017-11-09T19:55:13.737Z,,,52,43.3,,,
2017-11-09T19:55:23.737Z,,47.9,52,43.1,,,
2017-11-09T19:55:33.736Z,,48,,,,,
2017-11-09T19:55:43.736Z,,47.9,52,43,,,
2017-11-09T19:56:03.736Z,,,52,42.8,,,
2017-11-09T19:56:33.742Z,,,52,42.7,,,
2017-11-09T19:56:43.739Z,,,52,42.5,,,
2017-11-09T19:56:53.737Z,,,52,42.4,,,
2017-11-09T19:57:03.736Z,,,52,42.3,,,
2017-11-09T19:57:33.736Z,,,52,42.2,,,
2017-11-09T19:57:43.737Z,,,52,42,,,
2017-11-09T19:57:53.736Z,,47.8,52,41.9,,,
2017-11-09T19:58:03.737Z,,,52,41.7,,,
2017-11-09T19:58:33.736Z,,,52,41.6,,,
2017-11-09T19:58:43.736Z,,,52,41.4,,,
2017-11-09T19:58:53.736Z,,47.7,52,41.3,,,
2017-11-09T19:59:03.736Z,,,52,41.2,,,
2017-11-09T19:59:35.204Z,,,52,41.1,,,
2017-11-09T19:59:43.736Z,,,52,40.8,,,
2017-11-09T19:59:53.736Z,,47.6,52,40.7,,,
2017-11-09T20:00:03.736Z,,,52,40.6,,,
2017-11-09T20:00:33.739Z,,,52,40.5,,,
2017-11-09T20:00:43.736Z,,47.4,52,40.3,,,
2017-11-09T20:01:03.736Z,,,52,40.1,,,
2017-11-09T20:01:33.736Z,,47.3,52,40,,,
2017-11-09T20:01:43.736Z,,,52,39.9,,,
2017-11-09T20:01:53.736Z,,,52,39.8,,,
2017-11-09T20:02:03.735Z,,,52,39.7,,,
2017-11-09T20:02:33.735Z,,47.2,52,39.6,,,
2017-11-09T20:02:43.736Z,,,52,39.5,,,
