Time,HwTOutlet,PrimT,ChActive,HwActive,PrimTSet,ActPow,HwTSet
2017-11-30T18:52:10.979Z,30.9,39.3,,,,,52
2017-11-30T18:52:20.978Z,30.9,,,,,,52
2017-11-30T18:52:30.978Z,30.9,,,,,,52
2017-11-30T18:52:40.978Z,30.9,39.2,,,,,52
2017-11-30T18:52:50.978Z,30.9,,,,,,52
2017-11-30T18:53:00.978Z,30.9,,,,,,52
2017-11-30T18:53:10.979Z,30.9,,,,,,52
2017-11-30T18:53:20.978Z,31,,,,,,52
2017-11-30T18:53:30.979Z,31,,,,,,52
2017-11-30T18:53:40.978Z,30.9,,,,,,52
2017-11-30T18:53:50.978Z,31,,,,,,52
2017-11-30T18:54:00.978Z,31,,,,,,52
2017-11-30T18:54:10.983Z,31,,,,,,52
2017-11-30T18:54:20.978Z,31,,,,,,52
2017-11-30T18:54:30.982Z,31,,,,,,52
2017-11-30T18:54:40.978Z,31,,,,,,52
2017-11-30T18:54:50.978Z,31,,,,,,52
2017-11-30T18:55:00.978Z,31,,,,,,52
2017-11-30T18:55:10.979Z,31,,,,,,52
2017-11-30T18:55:20.978Z,31,39.3,,,,,52
2017-11-30T18:55:30.978Z,31,,,,,,52
2017-11-30T18:55:40.978Z,31,,,,,,52
2017-11-30T18:55:50.978Z,31,39.4,,,,,52
2017-11-30T18:56:00.977Z,31,,,,,,52
2017-11-30T18:56:10.979Z,31,,,,,,52
2017-11-30T18:56:20.978Z,31,39.5,,,,,52
2017-11-30T18:56:30.979Z,31,,,,,,52
2017-11-30T18:56:41.042Z,31,,,,,,52
2017-11-30T18:56:50.978Z,31,,,,,,52
2017-11-30T18:57:01.014Z,31,39.6,,,,,52
2017-11-30T18:57:11.012Z,31,,,,,,52
2017-11-30T18:57:20.998Z,31,,,,,,52
2017-11-30T18:57:30.981Z,31,,,,,,52
2017-11-30T18:57:40.978Z,31,,,,,,52
2017-11-30T18:57:50.978Z,31,,,,,,52
2017-11-30T18:58:00.978Z,31,,,,,,52
2017-11-30T18:58:10.981Z,31,,,,,,52
2017-11-30T18:58:20.978Z,31,,,,,,52
2017-11-30T18:58:30.978Z,31,,,,,,52
2017-11-30T18:58:40.983Z,31,,,,,,52
2017-11-30T18:58:50.978Z,31,,,,,,52
2017-11-30T18:59:00.979Z,31,,,,,,52
2017-11-30T18:59:10.979Z,31,,,,,,52
2017-11-30T18:59:20.978Z,31,,,,,,52
2017-11-30T18:59:30.978Z,31,,,,,,52
2017-11-30T18:59:40.978Z,31,,,,,,52
2017-11-30T18:59:50.978Z,31,39.6,1,0,58,0,52
2017-11-30T19:00:00.978Z,31,39.5,,,,,52
2017-11-30T19:00:10.978Z,31,39.6,,,,,52
2017-11-30T19:00:20.978Z,31,39.5,,,,,52
2017-11-30T19:00:30.980Z,31,,,,,,52
2017-11-30T19:00:40.978Z,31,,,,,,52
2017-11-30T19:00:50.978Z,31,,,,,,52
2017-11-30T19:01:00.978Z,31,,,,,,52
2017-11-30T19:01:10.978Z,31,,,,,,52
2017-11-30T19:01:20.978Z,31,,,,,,52
2017-11-30T19:01:30.978Z,31,,,,,,52
2017-11-30T19:01:40.977Z,31,39.4,,,,,52
2017-11-30T19:01:50.978Z,31,,,,,,52
2017-11-30T19:02:00.984Z,31,,,,,,52
2017-11-30T19:02:10.978Z,31,,,,,,52
2017-11-30T19:02:20.978Z,31,,,,,,52
2017-11-30T19:02:30.979Z,31,,,,,,52
2017-11-30T19:02:40.978Z,31,,,,,,52
2017-11-30T19:02:50.978Z,31,39.3,,,,,52
2017-11-30T19:03:00.978Z,30.9,,,,,,52
2017-11-30T19:03:10.978Z,30.9,,,,,,52
2017-11-30T19:03:20.978Z,30.9,,,,,,52
2017-11-30T19:03:30.978Z,30.9,,,,,,52
2017-11-30T19:03:40.978Z,30.9,,,,,,52
2017-11-30T19:03:50.978Z,30.9,,,,,,52
2017-11-30T19:04:00.978Z,30.9,39.2,,,,,52
2017-11-30T19:04:10.978Z,30.9,,,,,,52
2017-11-30T19:04:20.978Z,30.9,,,,,,52
2017-11-30T19:04:30.978Z,30.9,,,,,,52
2017-11-30T19:04:40.978Z,30.9,39.2,1,0,,44,52
2017-11-30T19:04:50.978Z,30.9,45,,,,33,52
2017-11-30T19:05:00.978Z,30.9,43.9,,,,30,52
2017-11-30T19:05:10.978Z,30.9,41.9,,,,29,52
2017-11-30T19:05:20.978Z,30.9,39.8,,,,29,52
2017-11-30T19:05:30.978Z,30.9,38.8,,,,30,52
2017-11-30T19:05:40.978Z,30.9,38.5,,,,29,52
2017-11-30T19:05:50.978Z,30.9,38.4,,,,30,52
2017-11-30T19:06:00.978Z,30.9,39.1,,,,29,52
2017-11-30T19:06:10.978Z,30.9,39.3,,,,,52
2017-11-30T19:06:20.980Z,30.9,39.6,,,,,52
2017-11-30T19:06:30.978Z,30.9,39.7,,,,30,52
2017-11-30T19:06:40.978Z,30.9,39.8,,,,29,52
2017-11-30T19:06:50.978Z,30.9,39.9,,,,30,52
2017-11-30T19:07:00.979Z,30.9,40.1,,,,29,52
2017-11-30T19:07:10.978Z,30.9,40.2,,,,,52
2017-11-30T19:07:20.978Z,30.9,40.4,,,,,52
2017-11-30T19:07:30.978Z,30.9,40.6,,,,30,52
2017-11-30T19:07:40.978Z,30.9,40.8,,,,,52
2017-11-30T19:07:50.978Z,30.9,41,,,,29,52
2017-11-30T19:08:00.978Z,30.9,41.2,,,,,52
2017-11-30T19:08:10.978Z,30.9,41.3,,,,,52
2017-11-30T19:08:20.978Z,30.9,41.5,,,,,52
2017-11-30T19:08:30.978Z,30.9,41.6,,,,30,52
2017-11-30T19:08:40.978Z,30.9,41.8,,,,,52
2017-11-30T19:08:50.978Z,30.9,42,,,,29,52
2017-11-30T19:09:00.978Z,30.9,,,,,,52
2017-11-30T19:09:10.977Z,30.9,42.2,,,,,52
2017-11-30T19:09:20.978Z,30.9,42.3,,,,,52
2017-11-30T19:09:30.978Z,30.9,42.4,,,,,52
2017-11-30T19:09:40.978Z,30.9,42.7,,,,30,52
2017-11-30T19:09:50.977Z,30.9,42.8,,,,,52
2017-11-30T19:10:00.978Z,30.9,43,,,,29,52
2017-11-30T19:10:10.978Z,30.9,42.9,1,0,,0,52
2017-11-30T19:10:20.978Z,31,39.8,,,,,52
2017-11-30T19:10:30.978Z,31,38.9,,,,,52
2017-11-30T19:10:40.978Z,31,38.3,,,,,52
2017-11-30T19:10:50.978Z,31,38.1,,,,,52
2017-11-30T19:11:00.977Z,31,,,,,,52
2017-11-30T19:11:10.978Z,31,,,,,,52
2017-11-30T19:11:20.978Z,31,,,,,,52
2017-11-30T19:11:30.977Z,31,38,,,,,52
2017-11-30T19:11:40.979Z,31,37.9,,,,,52
2017-11-30T19:11:50.978Z,31,37.8,,,,,52
2017-11-30T19:12:00.978Z,31,37.7,,,,,52
2017-11-30T19:12:10.980Z,31,37.6,,,,,52
2017-11-30T19:12:20.977Z,31,37.5,,,,,52
2017-11-30T19:12:30.978Z,31,,,,,,52
2017-11-30T19:12:40.978Z,31,,,,,,52
2017-11-30T19:12:50.978Z,31,,,,,,52
2017-11-30T19:13:00.980Z,31,37.4,,,,,52
2017-11-30T19:13:10.978Z,31,37.3,,,,,52
2017-11-30T19:13:20.977Z,31,,,,,,52
2017-11-30T19:13:30.977Z,31,,,,,,52
2017-11-30T19:13:40.981Z,31,,,,,,52
2017-11-30T19:13:50.978Z,31,,,,,,52
2017-11-30T19:14:00.978Z,31,,,,,,52
2017-11-30T19:14:10.978Z,31,,,,,,52
2017-11-30T19:14:20.977Z,31,,,,,,52
2017-11-30T19:14:30.977Z,31,,,,,,52
2017-11-30T19:14:40.977Z,31,,,,,,52
2017-11-30T19:14:50.977Z,31,,,,,,52
2017-11-30T19:15:00.977Z,31,,,,,,52
2017-11-30T19:15:10.977Z,31,,,,,,52
2017-11-30T19:15:20.978Z,31,,,,,,52
2017-11-30T19:15:30.977Z,31,,,,,,52
2017-11-30T19:15:40.979Z,31,,,,,,52
2017-11-30T19:15:50.978Z,31,,,,,,52
2017-11-30T19:16:00.977Z,31,,,,,,52
2017-11-30T19:16:10.978Z,31,37.4,,,,,52
2017-11-30T19:16:20.978Z,31,,,,,,52
2017-11-30T19:16:30.977Z,31,,,,,,52
2017-11-30T19:16:40.977Z,31,,,,,,52
2017-11-30T19:16:50.977Z,31,37.5,,,,,52
2017-11-30T19:17:00.978Z,31,,,,,,52
2017-11-30T19:17:10.978Z,31,,,,,,52
2017-11-30T19:17:20.978Z,31,,,,,,52
2017-11-30T19:17:30.977Z,31,,,,,,52
2017-11-30T19:17:40.977Z,31,,,,,,52
2017-11-30T19:17:50.977Z,31,37.6,,,,,52
2017-11-30T19:18:00.978Z,31,,,,,,52
2017-11-30T19:18:10.977Z,31,,,,,,52
2017-11-30T19:18:20.977Z,31,,,,,,52
2017-11-30T19:18:30.977Z,31,,,,,,52
2017-11-30T19:18:40.978Z,31,,,,,,52
2017-11-30T19:18:50.977Z,31,,,,,,52
2017-11-30T19:19:00.977Z,31,,,,,,52
2017-11-30T19:19:10.977Z,31,37.7,,,,,52
2017-11-30T19:19:20.977Z,31,,,,,,52
2017-11-30T19:19:30.978Z,31,,,,,,52
2017-11-30T19:19:40.977Z,31,,,,,,52
2017-11-30T19:19:50.977Z,30.9,37.6,,,,,52
2017-11-30T19:20:00.978Z,30.9,37.7,,,,,52
2017-11-30T19:20:10.978Z,30.9,37.6,,,,,52
2017-11-30T19:20:20.978Z,30.9,,,,,,52
2017-11-30T19:20:30.977Z,30.9,,,,,,52
2017-11-30T19:20:40.978Z,30.9,,,,,,52
2017-11-30T19:20:50.978Z,30.9,,,,,,52
2017-11-30T19:21:00.977Z,30.9,,,,,,52
2017-11-30T19:21:10.978Z,30.9,,,,,,52
2017-11-30T19:21:20.980Z,30.9,,,,,,52
2017-11-30T19:21:30.977Z,30.9,,,,,,52
2017-11-30T19:21:40.977Z,30.9,,,,,,52
2017-11-30T19:21:50.978Z,30.9,,,,,,52
2017-11-30T19:22:00.978Z,30.9,41.1,1,0,,39,52
2017-11-30T19:22:10.988Z,30.9,43.9,,,,30,52
2017-11-30T19:22:20.977Z,30.9,41.6,,,,29,52
2017-11-30T19:22:30.977Z,30.9,39.8,,,,,52
2017-11-30T19:22:40.979Z,30.9,38.8,,,,30,52
2017-11-30T19:22:50.986Z,30.9,38.4,,,,29,52
2017-11-30T19:23:00.977Z,30.9,,,,,,52
2017-11-30T19:23:10.978Z,30.9,39.1,,,,,52
2017-11-30T19:23:20.977Z,30.9,39.4,,,,,52
2017-11-30T19:23:30.977Z,30.9,39.7,,,,,52
2017-11-30T19:23:40.977Z,30.9,39.8,,,,,52
2017-11-30T19:23:50.977Z,30.9,40,,,,30,52
2017-11-30T19:24:00.977Z,30.9,,,,,,52
2017-11-30T19:24:10.977Z,30.8,40.2,,,,29,52
2017-11-30T19:24:20.977Z,30.9,40.3,,,,30,52
2017-11-30T19:24:30.978Z,30.9,40.5,,,,29,52
2017-11-30T19:24:40.977Z,30.9,40.6,,,,,52
2017-11-30T19:24:50.977Z,30.9,40.8,,,,,52
2017-11-30T19:25:00.977Z,30.9,41,,,,,52
2017-11-30T19:25:10.977Z,30.8,41.1,,,,,52
2017-11-30T19:25:20.977Z,30.9,41.2,,,,,52
2017-11-30T19:25:30.977Z,30.9,41.4,,,,,52
2017-11-30T19:25:41.080Z,30.9,41.5,,,,,52
2017-11-30T19:25:50.977Z,30.9,41.7,,,,,52
2017-11-30T19:26:00.978Z,30.9,41.8,,,,,52
2017-11-30T19:26:10.980Z,30.9,42,,,,30,52
2017-11-30T19:26:20.977Z,30.9,,,,,,52
2017-11-30T19:26:30.977Z,30.9,42.2,,,,29,52
2017-11-30T19:26:40.978Z,30.9,42.3,,,,,52
2017-11-30T19:26:50.977Z,30.9,42.4,,,,30,52
2017-11-30T19:27:00.980Z,30.9,42.7,1,0,,0,52
2017-11-30T19:27:10.988Z,38.5,40.8,0,2,0,41,52
2017-11-30T19:27:20.988Z,34.6,42.3,0,0,,37,52
2017-11-30T19:27:30.977Z,40.9,41.6,0,0,,0,52
2017-11-30T19:27:40.977Z,40.8,41.5,,,,,52
2017-11-30T19:27:50.980Z,40.8,,,,,,52
2017-11-30T19:28:01.036Z,40.7,,,,,,52
2017-11-30T19:28:10.978Z,40.6,,,,,,52
2017-11-30T19:28:21.005Z,40.5,,1,0,58,,52
2017-11-30T19:28:30.977Z,40.4,,,,,,52
2017-11-30T19:28:40.987Z,40.3,,,,,,52
2017-11-30T19:28:50.977Z,40.2,,,,,,52
2017-11-30T19:29:00.977Z,40.1,,,,,,52
2017-11-30T19:29:10.978Z,40,,,,,,52
2017-11-30T19:29:20.977Z,39.9,,,,,,52
2017-11-30T19:29:30.977Z,39.8,,,,,,52
2017-11-30T19:29:40.977Z,39.8,,,,,,52
2017-11-30T19:29:50.977Z,39.7,41.6,,,,,52
2017-11-30T19:30:00.977Z,39.6,,,,,,52
2017-11-30T19:30:10.978Z,39.5,,,,,,52
2017-11-30T19:30:20.977Z,39.4,,,,,,52
2017-11-30T19:30:30.977Z,39.3,,,,,,52
2017-11-30T19:30:40.993Z,39.3,,,,,,52
2017-11-30T19:30:50.976Z,39.2,,,,,,52
2017-11-30T19:31:00.977Z,39.1,41.7,,,,,52
2017-11-30T19:31:10.978Z,38.9,,,,,,52
2017-11-30T19:31:20.977Z,38.9,,,,,,52
2017-11-30T19:31:30.977Z,38.8,,,,,,52
2017-11-30T19:31:41.107Z,38.7,,,,,,52
2017-11-30T19:31:50.979Z,38.6,,,,,,52
2017-11-30T19:32:00.977Z,38.6,,,,,,52
2017-11-30T19:32:10.977Z,38.5,41.8,,,,,52
2017-11-30T19:32:20.977Z,38.4,,,,,,52
2017-11-30T19:32:30.977Z,38.4,,,,,,52
2017-11-30T19:32:40.977Z,38.3,,,,,,52
2017-11-30T19:32:50.977Z,38.2,,,,,,52
2017-11-30T19:33:00.977Z,38.2,,,,,,52
2017-11-30T19:33:10.977Z,38.1,,,,,,52
2017-11-30T19:33:20.977Z,38,,,,,,52
2017-11-30T19:33:30.978Z,38,,,,,,52
2017-11-30T19:33:40.977Z,37.9,,,,,,52
2017-11-30T19:33:50.977Z,37.8,41.7,,,,,52
2017-11-30T19:34:00.977Z,37.8,,,,,,52
2017-11-30T19:34:10.978Z,37.7,,,,,,52
2017-11-30T19:34:20.977Z,37.6,,,,,,52
2017-11-30T19:34:30.977Z,37.6,,,,,,52
2017-11-30T19:34:40.977Z,37.5,,,,,,52
2017-11-30T19:34:50.977Z,37.5,,,,,,52
2017-11-30T19:35:00.977Z,37.4,,,,,,52
2017-11-30T19:35:10.977Z,37.4,,,,,,52
2017-11-30T19:35:20.977Z,37.3,41.6,,,,,52
2017-11-30T19:35:30.977Z,37.2,,,,,,52
2017-11-30T19:35:40.977Z,37.2,,,,,,52
2017-11-30T19:35:50.977Z,37.1,,0,0,5,,52
2017-11-30T19:36:00.977Z,37.1,,1,0,58,,52
2017-11-30T19:36:10.977Z,36.9,,0,0,5,,52
2017-11-30T19:36:20.977Z,36.9,,,,,,52
2017-11-30T19:36:30.977Z,36.8,41.5,,,,,52
2017-11-30T19:36:40.977Z,36.8,,1,0,58,,52
2017-11-30T19:36:50.976Z,36.7,,0,0,5,,52
2017-11-30T19:37:00.977Z,36.7,,,,,,52
2017-11-30T19:37:10.977Z,36.6,,,,,,52
2017-11-30T19:37:20.977Z,36.6,41.4,,,,,52
2017-11-30T19:37:30.977Z,36.5,,,,,,52
2017-11-30T19:37:40.977Z,36.5,,,,,,52
2017-11-30T19:37:50.977Z,36.4,,,,,,52
2017-11-30T19:38:00.977Z,36.4,,,,,,52
2017-11-30T19:38:10.976Z,36.3,,,,,,52
2017-11-30T19:38:20.977Z,36.3,,,,,,52
2017-11-30T19:38:30.977Z,36.2,41.3,,,,,52
2017-11-30T19:38:40.977Z,36.2,,,,,,52
2017-11-30T19:38:50.978Z,36.1,,,,,,52
2017-11-30T19:39:00.979Z,36.1,,1,0,58,,52
2017-11-30T19:39:10.977Z,36,41.3,0,0,5,,52
2017-11-30T19:39:20.976Z,36,41.2,1,0,58,,52
2017-11-30T19:39:30.977Z,35.9,,,,,,52
2017-11-30T19:39:40.977Z,35.9,,,,,,52
2017-11-30T19:39:50.977Z,35.8,,0,0,5,,52
2017-11-30T19:40:00.976Z,35.8,,1,0,58,,52
2017-11-30T19:40:10.976Z,35.7,41.1,,,,,52
2017-11-30T19:40:20.976Z,35.7,,,,,,52
2017-11-30T19:40:30.977Z,35.7,,,,,,52
2017-11-30T19:40:40.976Z,35.6,,,,,,52
2017-11-30T19:40:50.976Z,35.6,,,,,,52
2017-11-30T19:41:00.977Z,35.5,41,,,,,52
2017-11-30T19:41:10.977Z,35.5,,,,,,52
2017-11-30T19:41:20.977Z,35.4,45,1,0,,39,52
2017-11-30T19:41:30.977Z,35.4,44.8,,,,29,52
2017-11-30T19:41:40.976Z,35.3,41.7,,,,29,52
2017-11-30T19:41:50.977Z,35.3,39.8,,,,29,52
2017-11-30T19:42:00.977Z,35.3,37.7,,,,,52
2017-11-30T19:42:10.977Z,35.2,37.2,,,,,52
2017-11-30T19:42:20.976Z,35.2,,,,,30,52
2017-11-30T19:42:30.977Z,35.1,37.7,,,,29,52
2017-11-30T19:42:40.977Z,35.1,38.1,,,,,52
2017-11-30T19:42:50.976Z,35.1,38.3,,,,,52
2017-11-30T19:43:00.977Z,34.9,38.4,,,,30,52
2017-11-30T19:43:10.977Z,34.9,,,,,30,52
2017-11-30T19:43:20.977Z,34.8,38.6,,,,29,52
2017-11-30T19:43:30.976Z,34.8,38.8,,,,,52
2017-11-30T19:43:41.034Z,34.8,39.1,,,,29,52
2017-11-30T19:43:50.978Z,34.7,39.3,,,,,52
2017-11-30T19:44:01.015Z,34.7,39.5,,,,,52
2017-11-30T19:44:11.135Z,34.6,39.7,,,,30,52
2017-11-30T19:44:20.977Z,34.6,39.9,,,,29,52
2017-11-30T19:44:30.984Z,34.6,40,,,,30,52
2017-11-30T19:44:40.976Z,34.5,40.2,,,,,52
2017-11-30T19:44:50.977Z,34.5,40.4,,,,,52
2017-11-30T19:45:00.977Z,34.5,40.6,,,,29,52
2017-11-30T19:45:10.977Z,34.4,40.7,,,,30,52
2017-11-30T19:45:20.977Z,34.4,41,,,,29,52
2017-11-30T19:45:30.976Z,34.4,,,,,,52
2017-11-30T19:45:40.976Z,34.3,41.2,,,,,52
2017-11-30T19:45:50.976Z,34.3,41.3,,,,,52
2017-11-30T19:46:00.976Z,34.3,41.5,,,,30,52
2017-11-30T19:46:10.977Z,34.3,41.6,,,,29,52
2017-11-30T19:46:20.977Z,34.2,41.7,,,,,52
2017-11-30T19:46:30.976Z,34.2,41.8,,,,,52
2017-11-30T19:46:40.976Z,34.2,42,,,,,52
2017-11-30T19:46:50.976Z,34.1,42.2,,,,31,52
2017-11-30T19:47:00.977Z,34.1,42.4,,,,,52
2017-11-30T19:47:10.976Z,34.1,42.7,,,,,52
2017-11-30T19:47:20.977Z,34.1,42.8,,,,,52
2017-11-30T19:47:30.976Z,34,43,,,,,52
2017-11-30T19:47:40.977Z,34,43.1,,,,,52
2017-11-30T19:47:50.977Z,34,,,,,30,52
2017-11-30T19:48:00.976Z,34,,,,,29,52
2017-11-30T19:48:10.976Z,33.9,43.2,,,,,52
2017-11-30T19:48:20.977Z,33.9,43.3,,,,,52
2017-11-30T19:48:32.210Z,33.9,43.5,,,,,52
2017-11-30T19:48:40.976Z,33.9,43.6,,,,,52
2017-11-30T19:48:50.976Z,33.8,43.7,,,,,52
2017-11-30T19:49:00.976Z,33.8,44,,,,33,52
2017-11-30T19:49:10.977Z,33.8,44.5,,,,35,52
2017-11-30T19:49:20.979Z,33.8,45,,,,,52
2017-11-30T19:49:30.977Z,33.8,45.1,,,,,52
2017-11-30T19:49:40.977Z,33.8,45.3,,,,,52
2017-11-30T19:49:50.977Z,33.7,45.4,,,,34,52
2017-11-30T19:50:00.976Z,33.7,45.5,,,,,52
2017-11-30T19:50:10.977Z,33.7,45.6,,,,,52
2017-11-30T19:50:20.977Z,33.7,45.8,,,,,52
2017-11-30T19:50:30.976Z,33.7,46,,,,,52
2017-11-30T19:50:40.976Z,33.7,46.1,,,,,52
2017-11-30T19:50:50.977Z,33.6,46,,,,32,52
2017-11-30T19:51:00.976Z,33.6,,,,,,52
2017-11-30T19:51:10.978Z,33.6,46.1,,,,,52
2017-11-30T19:51:20.976Z,33.6,46.2,,,,,52
2017-11-30T19:51:30.976Z,33.6,46.4,,,,,52
2017-11-30T19:51:40.976Z,33.6,46.5,,,,,52
2017-11-30T19:51:50.976Z,33.6,46.6,,,,,52
2017-11-30T19:52:00.976Z,33.6,47,,,,32,52
2017-11-30T19:52:10.977Z,33.6,47,,,,,52
2017-11-30T19:52:20.977Z,33.6,,,,,,52
2017-11-30T19:52:30.976Z,33.6,47.3,,,,35,52
2017-11-30T19:52:40.976Z,33.5,48,,,,37,52
2017-11-30T19:52:50.976Z,33.6,48.2,,,,,52
2017-11-30T19:53:01.070Z,33.5,48.4,,,,,52
2017-11-30T19:53:10.976Z,33.5,48.6,,,,,52
2017-11-30T19:53:20.976Z,33.5,48.7,,,,,52
2017-11-30T19:53:30.976Z,33.5,48.9,,,,,52
2017-11-30T19:53:40.976Z,33.5,49,,,,,52
2017-11-30T19:53:50.977Z,33.5,49.2,,,,,52
2017-11-30T19:54:00.976Z,33.5,49.4,,,,,52
2017-11-30T19:54:10.976Z,33.5,49.5,,,,,52
2017-11-30T19:54:20.977Z,33.5,49.6,,,,,52
2017-11-30T19:54:30.976Z,33.5,49.7,,,,,52
2017-11-30T19:54:40.976Z,33.5,49.8,,,,,52
2017-11-30T19:54:50.977Z,33.5,49.9,,,,36,52
2017-11-30T19:55:00.976Z,33.5,50,,,,,52
2017-11-30T19:55:10.976Z,33.5,50.1,,,,,52
2017-11-30T19:55:20.978Z,33.5,50.2,,,,,52
2017-11-30T19:55:30.976Z,33.5,50.3,,,,,52
2017-11-30T19:55:40.976Z,33.5,50.5,,,,,52
2017-11-30T19:55:50.977Z,33.5,50.6,,,,37,52
2017-11-30T19:56:00.976Z,33.5,50.9,,,,31,52
2017-11-30T19:56:10.976Z,33.5,50.5,,,,,52
2017-11-30T19:56:20.977Z,33.5,50.4,,,,33,52
2017-11-30T19:56:30.976Z,33.5,,,,,31,52
2017-11-30T19:56:40.976Z,33.5,50.5,,,,,52
2017-11-30T19:56:50.977Z,33.5,50.7,,,,32,52
2017-11-30T19:57:00.976Z,33.5,51,,,,34,52
2017-11-30T19:57:10.976Z,33.5,51.1,,,,32,52
2017-11-30T19:57:20.976Z,33.5,51.2,,,,,52
2017-11-30T19:57:30.976Z,33.5,51.3,,,,,52
2017-11-30T19:57:40.976Z,33.6,51.4,,,,,52
2017-11-30T19:57:50.977Z,33.6,51.5,,,,,52
2017-11-30T19:58:00.976Z,33.6,51.6,,,,,52
2017-11-30T19:58:10.976Z,33.6,51.8,,,,,52
2017-11-30T19:58:20.977Z,33.6,51.9,,,,,52
2017-11-30T19:58:30.978Z,33.6,52,,,,,52
2017-11-30T19:58:40.976Z,33.6,52.1,,,,,52
2017-11-30T19:58:50.976Z,33.6,52.2,,,,33,52
2017-11-30T19:59:00.976Z,33.6,52.4,,,,,52
2017-11-30T19:59:10.976Z,33.6,52.6,,,,,52
2017-11-30T19:59:20.976Z,33.6,52.7,,,,,52
2017-11-30T19:59:31.020Z,33.7,52.8,,,,,52
2017-11-30T19:59:40.976Z,33.7,,,,,,52
2017-11-30T19:59:50.976Z,33.7,52.9,1,0,58,33,52
2017-11-30T20:00:00.976Z,33.7,53,,,,,52
2017-11-30T20:00:10.976Z,33.7,53.1,,,,,52
2017-11-30T20:00:20.976Z,33.7,,,,,,52
2017-11-30T20:00:30.976Z,33.7,53.2,,,,,52
2017-11-30T20:00:40.978Z,33.7,53.3,,,,,52
2017-11-30T20:00:50.976Z,33.8,53.4,,,,34,52
2017-11-30T20:01:00.976Z,33.8,53.6,,,,,52
2017-11-30T20:01:10.976Z,33.8,53.7,,,,,52
2017-11-30T20:01:20.976Z,33.8,53.8,,,,,52
2017-11-30T20:01:30.981Z,33.8,54,,,,35,52
2017-11-30T20:01:40.977Z,33.8,54.1,,,,36,52
2017-11-30T20:01:50.976Z,33.8,54,,,,33,52
2017-11-30T20:02:00.976Z,33.9,,,,,,52
2017-11-30T20:02:10.976Z,33.9,54.1,,,,,52
2017-11-30T20:02:20.976Z,33.9,,,,,,52
2017-11-30T20:02:30.976Z,33.9,53.9,,,,29,52
2017-11-30T20:02:40.977Z,33.9,53.8,,,,30,52
2017-11-30T20:02:50.976Z,33.9,,,,,29,52
2017-11-30T20:03:00.976Z,33.9,53.9,,,,,52
2017-11-30T20:03:10.976Z,34,54,,,,,52
2017-11-30T20:03:20.975Z,34,,,,,,52
2017-11-30T20:03:30.976Z,34,54.1,,,,,52
2017-11-30T20:03:40.977Z,34,,,,,,52
2017-11-30T20:03:50.976Z,34,54.3,,,,30,52
2017-11-30T20:04:00.976Z,34.1,54.4,,,,29,52
2017-11-30T20:04:10.977Z,34.1,54.5,,,,30,52
2017-11-30T20:04:20.976Z,34.1,,,,,29,52
2017-11-30T20:04:30.975Z,34.1,54.6,,,,30,52
2017-11-30T20:04:40.976Z,34.1,54.7,,,,29,52
2017-11-30T20:04:50.976Z,34.2,54.8,,,,30,52
2017-11-30T20:05:00.976Z,34.2,54.9,,,,,52
2017-11-30T20:05:10.976Z,34.2,55,,,,,52
2017-11-30T20:05:20.976Z,34.2,,,,,,52
2017-11-30T20:05:30.975Z,34.2,,,,,29,52
2017-11-30T20:05:40.976Z,34.2,,,,,,52
2017-11-30T20:05:50.976Z,34.3,,,,,30,52
2017-11-30T20:06:00.976Z,34.3,55.1,,,,29,52
2017-11-30T20:06:10.976Z,34.3,55.2,,,,,52
2017-11-30T20:06:20.976Z,34.3,,,,,30,52
2017-11-30T20:06:30.976Z,34.3,,,,,29,52
2017-11-30T20:06:40.976Z,34.3,54.9,1,0,,0,52
2017-11-30T20:06:50.975Z,34.4,52.9,,,,,52
2017-11-30T20:07:00.976Z,34.4,51.5,,,,,52
2017-11-30T20:07:10.976Z,34.4,50.7,,,,,52
2017-11-30T20:07:20.976Z,34.4,50.5,,,,,52
2017-11-30T20:07:30.977Z,34.4,50.4,,,,,52
2017-11-30T20:07:40.977Z,34.4,50.3,,,,,52
2017-11-30T20:07:50.975Z,34.5,,,,,,52
2017-11-30T20:08:00.976Z,34.5,50.2,,,,,52
2017-11-30T20:08:10.976Z,34.5,49.9,,,,,52
2017-11-30T20:08:20.976Z,34.5,49.8,,,,,52
2017-11-30T20:08:30.976Z,34.5,49.6,,,,,52
2017-11-30T20:08:40.976Z,34.5,49.5,,,,,52
2017-11-30T20:08:50.976Z,34.6,49.4,,,,,52
2017-11-30T20:09:00.976Z,34.6,,,,,,52
2017-11-30T20:09:10.976Z,34.6,49.3,,,,,52
2017-11-30T20:09:20.976Z,34.6,49.2,,,,,52
2017-11-30T20:09:30.975Z,34.6,49.1,,,,,52
2017-11-30T20:09:40.976Z,34.6,48.9,,,,,52
2017-11-30T20:09:50.977Z,34.6,,,,,,52
2017-11-30T20:10:00.975Z,34.7,,,,,,52
2017-11-30T20:10:10.975Z,34.7,48.8,,,,,52
2017-11-30T20:10:20.976Z,34.7,,,,,,52
2017-11-30T20:10:30.976Z,34.7,,,,,,52
2017-11-30T20:10:40.976Z,34.7,,,,,,52
2017-11-30T20:10:50.975Z,34.7,48.7,,,,,52
2017-11-30T20:11:00.975Z,34.7,,,,,,52
2017-11-30T20:11:10.976Z,34.7,,,,,,52
2017-11-30T20:11:20.977Z,34.7,,,,,,52
