Time,ChActive,HwTSet,HwActive,HwTOutlet,ActPow,PrimT,PrimTSet
2018-01-18T19:02:51.225Z,,50,,29.1,,,
2018-01-18T19:03:01.259Z,,50,,29.1,,,
2018-01-18T19:03:11.225Z,,50,,29.1,,,
2018-01-18T19:03:21.337Z,,50,,29.1,,,
2018-01-18T19:03:31.226Z,,50,,29.1,,,
2018-01-18T19:03:41.225Z,,50,,29.1,,,
2018-01-18T19:03:51.226Z,,50,,29.1,,,
2018-01-18T19:04:01.226Z,1,50,0,29.1,,,59
2018-01-18T19:04:11.226Z,,50,,29.1,,,
2018-01-18T19:04:21.306Z,,50,,29.1,,36.7,
2018-01-18T19:04:31.225Z,,50,,29.1,,,
2018-01-18T19:04:41.226Z,,50,,29,,,
2018-01-18T19:04:51.226Z,,50,,29,,,
2018-01-18T19:05:01.226Z,,50,,29,,,
2018-01-18T19:05:11.226Z,,50,,29,,,
2018-01-18T19:05:21.306Z,,50,,29,,,
2018-01-18T19:05:31.226Z,,50,,29,,,
2018-01-18T19:05:41.225Z,,50,,29,,,
2018-01-18T19:05:51.225Z,,50,,29,,,
2018-01-18T19:06:01.225Z,,50,,29,,,
2018-01-18T19:06:11.225Z,,50,,29,,,
2018-01-18T19:06:21.305Z,,50,,29,,,
2018-01-18T19:06:31.225Z,,50,,29,,,
2018-01-18T19:06:41.225Z,,50,,29,,,
2018-01-18T19:06:51.225Z,,50,,29,,36.6,
2018-01-18T19:07:01.225Z,,50,,29,,36.7,
2018-01-18T19:07:11.226Z,,50,,29,,36.6,
2018-01-18T19:07:21.305Z,,50,,29,,,
2018-01-18T19:07:31.225Z,,50,,29,,,
2018-01-18T19:07:41.225Z,,50,,28.9,,,
2018-01-18T19:07:51.225Z,,50,,28.9,,,
2018-01-18T19:08:01.226Z,,50,,28.9,,,
2018-01-18T19:08:11.225Z,,50,,28.9,,,
2018-01-18T19:08:21.306Z,,50,,28.9,,,
2018-01-18T19:08:31.225Z,,50,,28.9,,,
2018-01-18T19:08:41.226Z,,50,,28.9,,,
2018-01-18T19:08:51.225Z,,50,,28.9,,,
2018-01-18T19:09:01.226Z,1,50,0,28.9,,36.7,
2018-01-18T19:09:11.237Z,,50,,28.9,35,42.1,
2018-01-18T19:09:21.305Z,,50,,28.9,29,40,
2018-01-18T19:09:31.226Z,,50,,28.9,30,36.7,
2018-01-18T19:09:41.225Z,,50,,28.9,29,33.5,
2018-01-18T19:09:51.226Z,,50,,28.9,30,32.2,
2018-01-18T19:10:01.226Z,,50,,28.9,29,32,
2018-01-18T19:10:11.225Z,,50,,28.9,,32.4,
2018-01-18T19:10:21.306Z,,,,,,32.8,
2018-01-18T19:10:31.226Z,,50,,28.9,29,33.3,
2018-01-18T19:10:41.226Z,1,50,0,28.9,29,33.5,59
2018-01-18T19:10:51.225Z,,50,,28.9,30,33.6,
2018-01-18T19:11:01.226Z,,50,,28.7,29,33.7,
2018-01-18T19:11:11.238Z,,50,,28.7,,33.9,
2018-01-18T19:11:21.305Z,,,,,,34.1,
2018-01-18T19:11:31.225Z,,50,,28.9,30,34.4,
2018-01-18T19:11:41.229Z,,50,,28.7,,34.6,
2018-01-18T19:11:51.225Z,,50,,28.7,,34.9,
2018-01-18T19:12:01.225Z,,50,,28.7,29,35.2,
2018-01-18T19:12:11.225Z,,50,,28.7,,35.4,
2018-01-18T19:12:21.305Z,,50,,28.7,,35.6,
2018-01-18T19:12:31.266Z,,50,,28.7,30,35.8,
2018-01-18T19:12:41.225Z,,50,,28.7,29,36,
2018-01-18T19:12:51.225Z,,50,,28.7,,36.2,
2018-01-18T19:13:01.227Z,,50,,28.7,,36.4,
2018-01-18T19:13:11.225Z,,50,,28.7,30,36.6,
2018-01-18T19:13:21.305Z,,50,,28.7,29,36.7,
2018-01-18T19:13:31.226Z,,50,,28.7,,36.9,
2018-01-18T19:13:41.225Z,0,50,2,26,,37.3,0
2018-01-18T19:13:51.225Z,,50,,36.2,77,40.3,
2018-01-18T19:14:01.225Z,,50,,38.5,115,43.1,
2018-01-18T19:14:11.225Z,,50,,42.3,123,47.7,
2018-01-18T19:14:21.306Z,,,,,124,51.8,
2018-01-18T19:14:31.226Z,,50,,48.8,114,54.6,
2018-01-18T19:14:41.226Z,,50,,50.4,113,56.2,
2018-01-18T19:14:51.229Z,,50,,51.2,98,56.9,
2018-01-18T19:15:01.225Z,,50,,52.6,56,55.6,
2018-01-18T19:15:11.225Z,0,50,0,51.5,0,52.8,
2018-01-18T19:15:21.305Z,,,,,,51.7,
2018-01-18T19:15:31.225Z,,50,,50.9,,51.6,
2018-01-18T19:15:41.225Z,,50,,50.7,,,
2018-01-18T19:15:51.238Z,,50,,50.6,,,
2018-01-18T19:16:01.225Z,,50,,50.4,,,
2018-01-18T19:16:11.227Z,1,50,0,50.2,,,59
2018-01-18T19:16:21.305Z,,50,,50,,,
2018-01-18T19:16:31.225Z,,50,,49.8,,,
2018-01-18T19:16:41.225Z,,50,,49.6,,51.5,
2018-01-18T19:16:51.228Z,,50,,49.4,,51.6,
2018-01-18T19:17:01.225Z,,50,,49.2,,51.5,
2018-01-18T19:17:11.225Z,,50,,49,,,
2018-01-18T19:17:21.304Z,,50,,48.8,,51.6,
2018-01-18T19:17:31.225Z,,50,,48.6,,,
2018-01-18T19:17:41.225Z,,50,,48.5,,,
2018-01-18T19:17:51.225Z,,50,,48.3,,,
2018-01-18T19:18:01.225Z,,50,,48.1,,,
2018-01-18T19:18:11.300Z,,50,,48.8,,,
2018-01-18T19:18:21.305Z,,50,,48.8,,51.5,
2018-01-18T19:18:31.225Z,,50,,48.6,,,
2018-01-18T19:18:41.231Z,,50,,48.4,,,
2018-01-18T19:18:51.225Z,,50,,48.2,,,
2018-01-18T19:19:01.225Z,,50,,48.1,,51.4,
2018-01-18T19:19:11.225Z,,50,,47.9,,,
2018-01-18T19:19:21.305Z,,50,,47.7,,,
2018-01-18T19:19:31.225Z,,50,,47.6,,,
2018-01-18T19:19:41.225Z,,50,,47.4,,51.3,
2018-01-18T19:19:51.225Z,,50,,47.2,,,
2018-01-18T19:20:01.225Z,,50,,47,,,
2018-01-18T19:20:11.225Z,,50,,46.9,,,
2018-01-18T19:20:21.351Z,,50,,46.7,,,
2018-01-18T19:20:31.225Z,,50,,46.6,,51.2,
2018-01-18T19:20:41.225Z,,50,,46.4,,,
2018-01-18T19:20:51.225Z,,50,,46.2,,,
2018-01-18T19:21:01.225Z,,50,,46.1,,,
2018-01-18T19:21:11.225Z,,50,,45.9,,51.1,
2018-01-18T19:21:21.305Z,,50,,45.8,,,
2018-01-18T19:21:31.225Z,,50,,45.6,,,
2018-01-18T19:21:41.225Z,,50,,45.5,,,
2018-01-18T19:21:51.225Z,,50,,45.3,,51,
2018-01-18T19:22:01.225Z,,50,,45.2,,,
2018-01-18T19:22:11.225Z,,50,,45,,,
2018-01-18T19:22:21.320Z,,,,,,50.9,
2018-01-18T19:22:31.226Z,,50,,44.7,,,
2018-01-18T19:22:41.225Z,,50,,44.6,,,
2018-01-18T19:22:51.225Z,,50,,44.3,,50.7,
2018-01-18T19:23:01.225Z,,50,,44.2,,,
2018-01-18T19:23:11.225Z,0,50,0,44.1,,,5
2018-01-18T19:23:21.305Z,,50,,43.9,,,
2018-01-18T19:23:31.225Z,1,50,0,43.8,,50.6,59
2018-01-18T19:23:41.224Z,,50,,43.6,,,
2018-01-18T19:23:51.225Z,,50,,43.5,,,
2018-01-18T19:24:01.225Z,,50,,43.4,,50.5,
2018-01-18T19:24:11.225Z,,50,,43.2,,,
2018-01-18T19:24:21.306Z,,50,,43.1,,,
2018-01-18T19:24:31.225Z,,50,,43,,50.4,
2018-01-18T19:24:41.225Z,,50,,42.9,,,
2018-01-18T19:24:51.224Z,,50,,42.7,,,
2018-01-18T19:25:01.225Z,,50,,42.6,,50.3,
2018-01-18T19:25:11.225Z,,50,,42.5,,,
2018-01-18T19:25:21.305Z,,50,,42.4,,50.2,
2018-01-18T19:25:31.225Z,,50,,42.2,,,
2018-01-18T19:25:41.225Z,,50,,42.1,,,
2018-01-18T19:25:51.225Z,,50,,42,,,
2018-01-18T19:26:01.225Z,,50,,41.9,,50.1,
2018-01-18T19:26:11.225Z,,50,,41.8,,,
2018-01-18T19:26:21.305Z,,50,,41.7,,,
2018-01-18T19:26:31.225Z,,50,,41.5,,50,
2018-01-18T19:26:41.225Z,,50,,41.4,,,
2018-01-18T19:26:51.225Z,1,50,0,41.3,,50,
2018-01-18T19:27:01.225Z,,50,,41.2,36,54.8,
2018-01-18T19:27:11.239Z,,50,,41.1,29,45.1,
2018-01-18T19:27:21.308Z,,,,,29,39.6,
2018-01-18T19:27:31.235Z,,50,,40.8,29,36.7,
2018-01-18T19:27:41.225Z,,50,,40.7,,35.3,
2018-01-18T19:27:51.225Z,,50,,40.6,,34.9,
2018-01-18T19:28:01.225Z,,50,,40.5,,35.3,
2018-01-18T19:28:11.225Z,,50,,40.4,,35.6,
2018-01-18T19:28:21.304Z,,50,,40.3,,,
2018-01-18T19:28:31.225Z,,50,,40.2,29,35.8,
2018-01-18T19:28:41.224Z,,50,,40.1,30,35.9,
2018-01-18T19:28:51.225Z,,50,,40,29,36,
2018-01-18T19:29:01.225Z,,50,,39.9,,36.2,
2018-01-18T19:29:11.224Z,,50,,39.8,,36.4,
2018-01-18T19:29:21.308Z,0,,2,,29,36.7,0
2018-01-18T19:29:31.243Z,0,50,0,42.3,0,38.5,
2018-01-18T19:29:41.225Z,,,,,,37.7,
2018-01-18T19:29:51.225Z,,50,,42,,37.6,
2018-01-18T19:30:01.224Z,,50,,41.9,,37.5,
2018-01-18T19:30:11.231Z,,50,,41.8,,,
2018-01-18T19:30:31.225Z,1,50,0,41.6,,37.4,59
2018-01-18T19:30:41.225Z,,50,,41.5,,,
2018-01-18T19:30:51.224Z,,50,,41.3,,,
2018-01-18T19:31:01.225Z,,50,,41.2,,,
2018-01-18T19:31:11.226Z,,50,,41.1,,37.5,
2018-01-18T19:31:21.304Z,,50,,40.9,,,
2018-01-18T19:31:31.225Z,,50,,40.8,,,
2018-01-18T19:31:41.225Z,,50,,40.6,,,
2018-01-18T19:31:51.224Z,,50,,40.5,,37.6,
2018-01-18T19:32:11.225Z,,50,,40.4,,,
2018-01-18T19:32:21.305Z,,50,,40.2,,,
2018-01-18T19:32:31.225Z,,50,,40.1,,37.7,
2018-01-18T19:32:51.225Z,,50,,39.9,,,
2018-01-18T19:33:01.224Z,,50,,39.8,,,
2018-01-18T19:33:11.231Z,,,,,,37.8,
2018-01-18T19:33:21.314Z,,50,,39.6,,,
2018-01-18T19:33:31.225Z,,50,,39.5,,,
2018-01-18T19:33:51.224Z,,50,,39.3,,,
2018-01-18T19:34:01.292Z,,50,,39.2,,,
2018-01-18T19:34:11.224Z,,,,,,37.9,
2018-01-18T19:34:21.304Z,,50,,38.9,,,
2018-01-18T19:34:31.263Z,,50,,38.8,,,
2018-01-18T19:34:51.240Z,,50,,38.7,,,
2018-01-18T19:35:01.233Z,,50,,38.6,,,
2018-01-18T19:35:21.304Z,,50,,38.4,,,
2018-01-18T19:35:31.224Z,,50,,38.3,,,
2018-01-18T19:35:41.225Z,,,,,,37.8,
2018-01-18T19:35:51.224Z,,50,,38.1,,,
2018-01-18T19:36:01.224Z,,50,,38.1,,,
2018-01-18T19:36:21.304Z,,50,,37.9,,,
2018-01-18T19:36:31.225Z,,50,,37.8,,,
2018-01-18T19:36:41.224Z,,,,,,37.7,
2018-01-18T19:36:51.225Z,,50,,37.7,,,
2018-01-18T19:37:01.224Z,,50,,37.6,,,
2018-01-18T19:37:11.224Z,,,,,,37.6,
2018-01-18T19:37:21.327Z,,50,,37.4,,,
2018-01-18T19:37:31.225Z,,50,,37.3,,,
2018-01-18T19:37:41.224Z,,,,,,37.5,
2018-01-18T19:37:51.225Z,1,50,0,37.3,,,
2018-01-18T19:38:01.225Z,,50,,37.2,35,41.3,
2018-01-18T19:38:11.225Z,,50,,37.1,29,39.7,
2018-01-18T19:38:21.304Z,,50,,36.9,30,37.4,
2018-01-18T19:38:31.226Z,,50,,36.9,29,35.9,
2018-01-18T19:38:41.233Z,,50,,36.8,,35.3,
2018-01-18T19:38:51.224Z,,50,,36.7,,,
2018-01-18T19:39:01.224Z,,50,,36.6,,,
2018-01-18T19:39:11.225Z,,,,,,36.1,
2018-01-18T19:39:21.304Z,,50,,36.5,,,
2018-01-18T19:39:31.225Z,,50,,36.4,,36.4,
2018-01-18T19:39:41.225Z,,,,,30,36.8,
2018-01-18T19:39:51.227Z,,50,,36.3,,36.9,
2018-01-18T19:40:01.225Z,,,,,29,37.2,
2018-01-18T19:40:11.226Z,,50,,36.1,30,37.4,
2018-01-18T19:40:21.304Z,,50,,36.1,,,
2018-01-18T19:40:31.224Z,,,,,29,37.6,
2018-01-18T19:40:41.224Z,,50,,36,,38,
2018-01-18T19:40:51.224Z,,50,,36,30,38.1,
2018-01-18T19:41:01.224Z,,50,,35.8,,,
2018-01-18T19:41:11.225Z,,,,,29,38.3,
2018-01-18T19:41:21.304Z,,50,,35.8,30,38.6,
2018-01-18T19:41:31.226Z,,50,,35.7,29,38.7,
2018-01-18T19:41:41.224Z,,50,,35.6,,,
2018-01-18T19:41:51.224Z,1,,0,,0,38.5,
2018-01-18T19:42:01.224Z,,50,,35.6,,36,
2018-01-18T19:42:11.224Z,,50,,35.5,,34.9,
2018-01-18T19:42:21.304Z,,50,,35.4,,34.3,
2018-01-18T19:42:31.224Z,,50,,35.4,,34.2,
2018-01-18T19:42:41.224Z,,50,,35.3,,,
2018-01-18T19:43:01.224Z,,50,,35.2,,,
2018-01-18T19:43:11.224Z,,50,,35.1,,,
2018-01-18T19:43:21.304Z,,,,,,34.1,
2018-01-18T19:43:31.227Z,,50,,35.1,,33.9,
2018-01-18T19:43:41.224Z,,50,,34.9,,,
2018-01-18T19:43:51.227Z,,,,,,33.8,
2018-01-18T19:44:01.225Z,,50,,34.8,,,
2018-01-18T19:44:11.224Z,,50,,34.8,,,
2018-01-18T19:44:31.224Z,,50,,34.7,,,
2018-01-18T19:44:41.224Z,,50,,34.7,,,
2018-01-18T19:44:51.224Z,,50,,34.6,,33.7,
2018-01-18T19:45:01.224Z,,50,,34.6,,,
2018-01-18T19:45:11.228Z,0,50,0,34.5,,,5
2018-01-18T19:45:21.334Z,,50,,34.4,,,
2018-01-18T19:45:31.233Z,1,,0,,,,59
2018-01-18T19:45:41.224Z,,50,,34.3,,,
2018-01-18T19:46:01.224Z,,50,,34.3,,,
2018-01-18T19:46:11.224Z,0,50,2,34.2,49,33.8,0
2018-01-18T19:46:21.305Z,,50,,32.8,80,37.7,
2018-01-18T19:46:31.235Z,,50,,34.7,122,42.8,
2018-01-18T19:46:41.229Z,,50,,37.8,121,48.4,
2018-01-18T19:46:51.224Z,,50,,43,119,52.4,
2018-01-18T19:47:01.224Z,,50,,47.1,113,54.7,
2018-01-18T19:47:11.224Z,0,50,0,49,0,53.3,
2018-01-18T19:47:21.315Z,,50,,49.4,,52.8,
2018-01-18T19:47:31.224Z,,50,,49.1,,52.7,
2018-01-18T19:47:41.224Z,,50,,48.9,,52.6,
2018-01-18T19:47:51.230Z,,50,,48.6,,,
2018-01-18T19:48:11.226Z,1,50,0,48.4,,,59
2018-01-18T19:48:21.367Z,0,50,0,48.2,,,5
2018-01-18T19:48:31.224Z,,50,,48,,52.4,
2018-01-18T19:48:41.224Z,1,50,0,47.8,,,59
2018-01-18T19:48:51.224Z,,50,,47.5,,,
2018-01-18T19:49:11.224Z,,50,,47.3,,52.3,
2018-01-18T19:49:21.304Z,,50,,46.9,,,
2018-01-18T19:49:31.224Z,,50,,46.9,,,
2018-01-18T19:49:41.224Z,0,50,0,46.8,,52.2,5
2018-01-18T19:49:51.224Z,,50,,46.6,,,
2018-01-18T19:50:01.265Z,,50,,46.4,,,
2018-01-18T19:50:11.224Z,,50,,46.3,,52.1,
2018-01-18T19:50:21.304Z,,50,,46.1,,,
2018-01-18T19:50:31.224Z,,50,,46,,,
2018-01-18T19:50:41.224Z,,50,,45.8,,52,
2018-01-18T19:50:51.225Z,,50,,45.5,,,
2018-01-18T19:51:01.224Z,,,,,,51.9,
2018-01-18T19:51:11.229Z,,50,,45.2,,,
2018-01-18T19:51:31.224Z,,50,,45,,51.8,
2018-01-18T19:51:41.224Z,,50,,44.9,,,
2018-01-18T19:51:51.224Z,,50,,44.7,,,
2018-01-18T19:52:01.224Z,,50,,44.6,,51.7,
2018-01-18T19:52:11.224Z,,50,,44.3,,,
2018-01-18T19:52:21.304Z,,50,,44.2,,51.6,
2018-01-18T19:52:31.224Z,,50,,44.1,,,
2018-01-18T19:52:41.224Z,,50,,43.9,,51.5,
2018-01-18T19:52:51.224Z,,50,,43.8,,,
2018-01-18T19:53:01.223Z,,50,,43.6,,,
2018-01-18T19:53:11.223Z,,50,,43.5,,51.4,
2018-01-18T19:53:21.303Z,,50,,43.4,,,
2018-01-18T19:53:31.224Z,,50,,43.2,,51.3,
2018-01-18T19:53:41.224Z,,50,,43.1,,,
2018-01-18T19:53:51.223Z,,50,,43,,51.2,
2018-01-18T19:54:01.224Z,,50,,42.8,,,
2018-01-18T19:54:11.224Z,,50,,42.7,,51.1,
2018-01-18T19:54:21.576Z,,50,,42.6,,,
2018-01-18T19:54:31.224Z,,50,,42.5,,,
2018-01-18T19:54:41.223Z,,50,,42.3,,51,
2018-01-18T19:54:51.224Z,,50,,42.2,,,
2018-01-18T19:55:01.224Z,,50,,42.1,,50.9,
2018-01-18T19:55:11.236Z,,50,,42,,,
2018-01-18T19:55:21.303Z,,50,,41.9,,,
2018-01-18T19:55:31.224Z,,50,,41.7,,50.7,
2018-01-18T19:55:41.224Z,,50,,41.6,,,
2018-01-18T19:55:51.224Z,,50,,41.5,,,
2018-01-18T19:56:01.229Z,,50,,41.4,,50.6,
2018-01-18T19:56:11.224Z,,50,,41.3,,,
2018-01-18T19:56:21.303Z,,50,,41.2,,,
2018-01-18T19:56:31.224Z,,50,,41.1,,50.5,
2018-01-18T19:56:41.223Z,,50,,40.9,,,
2018-01-18T19:56:51.224Z,,50,,40.8,,50.4,
2018-01-18T19:57:01.224Z,,50,,40.7,,,
2018-01-18T19:57:11.224Z,,50,,40.6,,,
2018-01-18T19:57:21.303Z,,50,,40.4,,50.3,
2018-01-18T19:57:31.224Z,,50,,40.3,,,
2018-01-18T19:57:41.224Z,,50,,40.3,,,
2018-01-18T19:57:51.224Z,,50,,40.1,,50.2,
2018-01-18T19:58:01.325Z,,50,,40.1,,,
2018-01-18T19:58:11.223Z,,50,,40,,,
2018-01-18T19:58:21.303Z,,50,,39.9,,50.1,
2018-01-18T19:58:31.223Z,,50,,39.8,,,
2018-01-18T19:58:41.224Z,,50,,39.7,,,
2018-01-18T19:58:51.224Z,,50,,39.6,,50,
2018-01-18T19:59:01.224Z,,50,,39.5,,,
2018-01-18T19:59:11.224Z,,50,,39.4,,49.9,
2018-01-18T19:59:21.303Z,,50,,39.3,,,
2018-01-18T19:59:31.224Z,,50,,39.2,,,
2018-01-18T19:59:41.224Z,,50,,39.1,,,
2018-01-18T19:59:51.223Z,,50,,38.9,,49.8,
2018-01-18T20:00:01.224Z,,50,,38.9,,,
2018-01-18T20:00:11.224Z,,50,,38.8,,,
2018-01-18T20:00:21.303Z,,50,,38.7,,49.7,
2018-01-18T20:00:31.226Z,,50,,38.6,,,
2018-01-18T20:00:41.224Z,,50,,38.5,,,
2018-01-18T20:00:51.225Z,,50,,38.4,,49.6,
2018-01-18T20:01:01.224Z,1,50,0,38.4,,,59
2018-01-18T20:01:11.223Z,0,50,0,38.3,,,5
2018-01-18T20:01:21.303Z,1,50,0,38.2,,49.5,59
2018-01-18T20:01:31.223Z,,50,,38.1,,,
2018-01-18T20:01:41.224Z,,50,,38,,,
2018-01-18T20:01:51.224Z,0,50,0,38,,49.4,5
2018-01-18T20:02:01.225Z,1,50,0,37.9,,,59
2018-01-18T20:02:11.224Z,,50,,37.8,,,
2018-01-18T20:02:21.304Z,0,50,0,37.7,,,5
2018-01-18T20:02:31.224Z,,50,,37.7,,49.3,
2018-01-18T20:02:41.224Z,1,50,0,37.6,,,59
2018-01-18T20:02:51.224Z,0,50,0,37.5,,,5
2018-01-18T20:03:01.224Z,,50,,37.4,,,
2018-01-18T20:03:11.223Z,,50,,37.4,,49.2,
2018-01-18T20:03:21.303Z,,50,,37.3,,,
2018-01-18T20:03:31.223Z,,50,,37.3,,,
2018-01-18T20:03:41.224Z,,50,,37.2,,49.1,
2018-01-18T20:03:51.223Z,,50,,37.1,,,
2018-01-18T20:04:01.223Z,,50,,37.1,,,
2018-01-18T20:04:11.223Z,,50,,36.9,,,
2018-01-18T20:04:21.304Z,,50,,36.8,,,
2018-01-18T20:04:31.223Z,,50,,36.8,,49,
2018-01-18T20:04:41.224Z,1,50,0,36.7,,,59
2018-01-18T20:04:51.223Z,,50,,36.6,,,
2018-01-18T20:05:01.223Z,0,50,0,36.6,,48.9,5
2018-01-18T20:05:11.223Z,,50,,36.5,,,
2018-01-18T20:05:21.323Z,1,50,0,36.5,,,59
2018-01-18T20:05:31.223Z,,50,,36.4,,,
2018-01-18T20:05:41.223Z,,50,,36.3,,,
2018-01-18T20:05:51.223Z,,50,,36.3,,48.8,
2018-01-18T20:06:01.250Z,,50,,36.2,,,
2018-01-18T20:06:11.240Z,,50,,36.2,,,
2018-01-18T20:06:21.303Z,,50,,36.1,,,
2018-01-18T20:06:31.224Z,,50,,36,,48.7,
2018-01-18T20:06:41.223Z,,50,,36,,,
2018-01-18T20:06:51.224Z,,50,,35.9,,,
2018-01-18T20:07:01.223Z,,50,,35.9,,,
2018-01-18T20:07:11.223Z,,50,,35.8,,,
2018-01-18T20:07:21.303Z,,50,,35.8,,48.6,
2018-01-18T20:07:31.223Z,,50,,35.7,,,
2018-01-18T20:07:41.224Z,,50,,35.7,,,
2018-01-18T20:07:51.223Z,,50,,35.6,,,
2018-01-18T20:08:01.224Z,,50,,35.6,,48.5,
2018-01-18T20:08:11.223Z,,50,,35.5,,,
2018-01-18T20:08:21.303Z,,50,,35.4,,,
2018-01-18T20:08:31.224Z,,50,,35.4,,,
2018-01-18T20:08:41.223Z,,50,,35.3,,,
2018-01-18T20:08:51.224Z,,50,,35.3,,48.4,
2018-01-18T20:09:01.223Z,,50,,35.2,,,
2018-01-18T20:09:11.223Z,,50,,35.2,,,
2018-01-18T20:09:21.303Z,,50,,35.1,,,
2018-01-18T20:09:31.223Z,,50,,35.1,,,
2018-01-18T20:09:41.223Z,,50,,34.9,,48.3,
2018-01-18T20:09:51.223Z,,50,,34.9,,,
2018-01-18T20:10:01.223Z,,50,,34.8,,,
2018-01-18T20:10:11.223Z,,50,,34.8,,,
2018-01-18T20:10:21.367Z,,50,,34.8,,,
2018-01-18T20:10:31.223Z,,50,,34.7,,48.2,
2018-01-18T20:10:41.223Z,,50,,34.7,,,
2018-01-18T20:10:51.223Z,1,50,0,34.6,0,48.2,59
2018-01-18T20:11:01.223Z,,50,,34.6,,,
2018-01-18T20:11:11.224Z,,50,,34.5,,,
2018-01-18T20:11:21.303Z,,50,,34.5,,,
2018-01-18T20:11:31.223Z,,50,,34.4,,48.1,
2018-01-18T20:11:41.223Z,,50,,34.4,,,
2018-01-18T20:11:51.223Z,,50,,34.3,,,
2018-01-18T20:12:01.223Z,,50,,34.3,,,
2018-01-18T20:12:11.223Z,,50,,34.3,,,
2018-01-18T20:12:21.303Z,1,50,0,34.2,,48.2,
2018-01-18T20:12:31.234Z,,50,,34.2,40,53,
2018-01-18T20:12:41.233Z,,50,,34.1,29,43.8,
2018-01-18T20:12:51.223Z,,50,,34.1,29,38.7,
2018-01-18T20:13:01.223Z,,50,,34,29,34.8,
2018-01-18T20:13:11.224Z,,50,,34,29,33.8,
2018-01-18T20:13:21.303Z,,50,,34,,32.9,
2018-01-18T20:13:31.223Z,,50,,33.9,30,33.1,
2018-01-18T20:13:41.223Z,,50,,33.9,29,33.4,
2018-01-18T20:13:51.223Z,,50,,33.9,29,34,
2018-01-18T20:14:01.223Z,,50,,33.8,30,,
2018-01-18T20:14:11.223Z,,50,,33.8,29,34.1,
2018-01-18T20:14:21.405Z,,50,,33.7,,34.2,
2018-01-18T20:14:31.224Z,,50,,33.7,30,34.4,
2018-01-18T20:14:41.223Z,,50,,33.7,29,34.5,
2018-01-18T20:14:51.223Z,,50,,33.6,30,34.7,
2018-01-18T20:15:01.224Z,,50,,33.6,29,35.1,
2018-01-18T20:15:11.223Z,,50,,33.6,,35.3,
2018-01-18T20:15:21.303Z,,50,,33.5,,35.6,
2018-01-18T20:15:31.223Z,,50,,33.5,,36,
2018-01-18T20:15:41.223Z,,50,,33.5,,36.1,
2018-01-18T20:15:51.223Z,,50,,33.4,,36.3,
2018-01-18T20:16:01.245Z,,50,,33.4,30,36.5,
2018-01-18T20:16:11.223Z,,50,,33.4,29,36.7,
2018-01-18T20:16:21.303Z,,50,,33.3,,37.1,
2018-01-18T20:16:31.223Z,,50,,33.3,,37.3,
2018-01-18T20:16:41.223Z,,50,,33.3,,37.5,
2018-01-18T20:16:51.223Z,,50,,33.2,,37.7,
2018-01-18T20:17:01.223Z,,50,,33.2,,38,
2018-01-18T20:17:11.223Z,,50,,33.2,,38.1,
2018-01-18T20:17:21.303Z,,50,,33.1,30,38.2,
2018-01-18T20:17:31.223Z,,50,,33.1,29,38.4,
2018-01-18T20:17:41.223Z,,50,,33.1,,38.5,
2018-01-18T20:17:51.223Z,,50,,33.1,,38.6,
2018-01-18T20:18:01.224Z,,50,,32.9,,38.8,
2018-01-18T20:18:11.223Z,,50,,32.9,,39.1,
2018-01-18T20:18:21.303Z,,50,,32.9,,,
2018-01-18T20:18:31.224Z,,50,,32.9,,39.2,
2018-01-18T20:18:41.223Z,,50,,32.8,,39.4,
2018-01-18T20:18:51.223Z,,50,,32.8,30,39.5,
2018-01-18T20:19:01.223Z,,50,,32.8,29,39.6,
2018-01-18T20:19:11.223Z,,50,,32.8,,39.8,
2018-01-18T20:19:21.303Z,,50,,32.7,30,40,
2018-01-18T20:19:31.223Z,,50,,32.7,29,40.1,
2018-01-18T20:19:41.224Z,,50,,32.7,,40.2,
2018-01-18T20:19:51.223Z,,50,,32.7,,40.4,
2018-01-18T20:20:01.226Z,,50,,32.6,,40.5,
2018-01-18T20:20:11.223Z,,50,,32.6,30,40.7,
2018-01-18T20:20:21.342Z,,50,,32.6,29,41,
2018-01-18T20:20:31.223Z,,50,,32.6,30,,
2018-01-18T20:20:41.223Z,,50,,32.6,29,41.2,
2018-01-18T20:20:51.223Z,,50,,32.6,,41.3,
2018-01-18T20:21:01.223Z,,50,,32.5,,41.5,
2018-01-18T20:21:11.223Z,,50,,32.5,,41.6,
2018-01-18T20:21:21.303Z,,50,,32.5,,41.7,
2018-01-18T20:21:31.262Z,,50,,32.5,,42,
2018-01-18T20:21:41.258Z,,50,,32.5,30,,
2018-01-18T20:21:51.223Z,,50,,32.4,29,42.2,
2018-01-18T20:22:01.238Z,1,50,0,32.4,0,41.9,
2018-01-18T20:22:11.223Z,,50,,32.4,,39.9,
2018-01-18T20:22:21.313Z,,50,,32.4,,38.9,
2018-01-18T20:22:31.223Z,,50,,32.4,,37.8,
2018-01-18T20:22:41.223Z,,50,,32.4,,37.7,
2018-01-18T20:22:51.223Z,,50,,32.4,,37.6,
2018-01-18T20:23:01.223Z,,50,,32.3,,,
2018-01-18T20:23:11.223Z,,50,,32.3,,,
2018-01-18T20:23:21.303Z,,50,,32.3,,,
2018-01-18T20:23:31.223Z,,50,,32.3,,37.5,
2018-01-18T20:23:41.223Z,,50,,32.3,,37.4,
2018-01-18T20:23:51.225Z,,50,,32.3,,37.3,
