Time,ChActive,HwTSet,PrimTSet,HwTOutlet,ActPow,PrimT,HwActive
2017-12-29T12:02:42.822Z,,50,,25.9,,,
2017-12-29T12:02:52.822Z,,50,,25.9,,,
2017-12-29T12:03:02.822Z,,50,,25.9,,,
2017-12-29T12:03:12.822Z,,50,,25.9,,42.2,
2017-12-29T12:03:22.822Z,,50,,25.9,,,
2017-12-29T12:03:32.822Z,,50,,25.9,,,
2017-12-29T12:03:42.822Z,,50,,25.9,,,
2017-12-29T12:03:52.822Z,,50,,25.9,,,
2017-12-29T12:04:02.822Z,,50,,25.9,,,
2017-12-29T12:04:12.822Z,,50,,25.9,,,
2017-12-29T12:04:22.822Z,,50,,25.7,,,
2017-12-29T12:04:32.822Z,,50,,25.7,,,
2017-12-29T12:04:42.822Z,,50,,25.7,,42.1,
2017-12-29T12:04:52.822Z,,50,,25.7,,,
2017-12-29T12:05:02.822Z,,50,,25.7,,,
2017-12-29T12:05:12.822Z,,50,,25.7,,,
2017-12-29T12:05:22.822Z,,50,,25.7,,,
2017-12-29T12:05:32.823Z,,50,,25.7,,,
2017-12-29T12:05:42.822Z,,50,,25.7,,,
2017-12-29T12:05:52.823Z,,50,,25.7,,,
2017-12-29T12:06:02.822Z,,50,,25.7,,,
2017-12-29T12:06:12.821Z,,50,,25.7,,42,
2017-12-29T12:06:22.822Z,,50,,25.6,,,
2017-12-29T12:06:32.822Z,,50,,25.6,,,
2017-12-29T12:06:42.822Z,,50,,25.6,,,
2017-12-29T12:06:52.822Z,,50,,25.6,,,
2017-12-29T12:07:02.822Z,,50,,25.6,,,
2017-12-29T12:07:12.822Z,,50,,25.6,,,
2017-12-29T12:07:22.822Z,,50,,25.6,,,
2017-12-29T12:07:32.822Z,,50,,25.6,,41.9,
2017-12-29T12:07:42.822Z,,50,,25.6,,42,
2017-12-29T12:07:52.825Z,,50,,25.6,,41.9,
2017-12-29T12:08:02.822Z,,50,,25.6,,,
2017-12-29T12:08:12.822Z,,50,,25.5,,,
2017-12-29T12:08:22.822Z,,50,,25.5,,,
2017-12-29T12:08:32.824Z,,50,,25.5,,,
2017-12-29T12:08:42.822Z,,50,,25.5,,,
2017-12-29T12:08:52.822Z,,50,,25.5,,,
2017-12-29T12:09:02.822Z,,50,,25.5,,,
2017-12-29T12:09:12.822Z,,50,,25.5,,41.8,
2017-12-29T12:09:22.822Z,,50,,25.5,,,
2017-12-29T12:09:32.822Z,,50,,25.5,,,
2017-12-29T12:09:42.822Z,,50,,25.5,,,
2017-12-29T12:09:52.822Z,,50,,25.5,,,
2017-12-29T12:10:02.822Z,,50,,25.5,,,
2017-12-29T12:10:12.822Z,,50,,25.5,,,
2017-12-29T12:10:22.822Z,,50,,25.5,,,
2017-12-29T12:10:32.822Z,,50,,25.5,,41.7,
2017-12-29T12:10:42.822Z,,50,,25.5,,,
2017-12-29T12:10:52.821Z,,50,,25.4,,,
2017-12-29T12:11:02.822Z,,50,,25.4,,,
2017-12-29T12:11:12.824Z,,50,,25.4,,,
2017-12-29T12:11:22.822Z,,50,,25.4,,,
2017-12-29T12:11:32.822Z,,50,,25.4,,,
2017-12-29T12:11:42.822Z,,50,,25.4,,,
2017-12-29T12:11:52.821Z,,50,,25.4,,,
2017-12-29T12:12:02.822Z,,50,,25.4,,41.6,
2017-12-29T12:12:12.848Z,,50,,25.4,,,
2017-12-29T12:12:22.822Z,,50,,25.4,,,
2017-12-29T12:12:32.822Z,,50,,25.4,,,
2017-12-29T12:12:42.822Z,,50,,25.4,,,
2017-12-29T12:12:52.822Z,,50,,25.3,,,
2017-12-29T12:13:02.821Z,,50,,25.4,,,
2017-12-29T12:13:12.822Z,,50,,25.3,,,
2017-12-29T12:13:22.822Z,,50,,25.3,,,
2017-12-29T12:13:32.822Z,,50,,25.3,,,
2017-12-29T12:13:42.822Z,,50,,25.3,,41.5,
2017-12-29T12:13:52.821Z,,50,,25.3,,,
2017-12-29T12:14:02.822Z,,50,,25.3,,,
2017-12-29T12:14:12.822Z,,50,,25.3,,,
2017-12-29T12:14:22.822Z,,50,,25.3,,,
2017-12-29T12:14:32.822Z,,50,,25.3,,,
2017-12-29T12:14:42.822Z,,50,,25.3,,,
2017-12-29T12:14:52.822Z,,50,,25.3,,,
2017-12-29T12:15:02.822Z,,50,,25.1,,,
2017-12-29T12:15:12.822Z,,50,,25.3,,41.4,
2017-12-29T12:15:22.822Z,,50,,25.1,,,
2017-12-29T12:15:32.821Z,,50,,25.1,,,
2017-12-29T12:15:42.822Z,,50,,25.1,,,
2017-12-29T12:15:52.822Z,,50,,25.1,,,
2017-12-29T12:16:02.822Z,,50,,25.1,,,
2017-12-29T12:16:12.823Z,,50,,25.1,,,
2017-12-29T12:16:22.822Z,,50,,25.1,,,
2017-12-29T12:16:32.823Z,,50,,25.1,,41.3,
2017-12-29T12:16:42.822Z,,50,,25.1,,,
2017-12-29T12:16:52.821Z,,50,,25.1,,,
2017-12-29T12:17:02.822Z,,50,,25.1,,,
2017-12-29T12:17:12.822Z,,50,,25.1,,,
2017-12-29T12:17:22.822Z,,50,,25.1,,,
2017-12-29T12:17:32.822Z,,50,,25.1,,,
2017-12-29T12:17:42.821Z,,50,,25,,,
2017-12-29T12:17:52.822Z,,50,,25,,,
2017-12-29T12:18:02.822Z,,50,,25,,,
2017-12-29T12:18:12.822Z,,50,,25,,41.2,
2017-12-29T12:18:22.822Z,,50,,25,,,
2017-12-29T12:18:32.821Z,,50,,25,,,
2017-12-29T12:18:42.822Z,,50,,25,,,
2017-12-29T12:18:52.822Z,,50,,25,,,
2017-12-29T12:19:02.822Z,,50,,25,,,
2017-12-29T12:19:12.822Z,,50,,25,,,
2017-12-29T12:19:22.822Z,,50,,25,,,
2017-12-29T12:19:32.822Z,,50,,25,,,
2017-12-29T12:19:42.822Z,,50,,25,,41.1,
2017-12-29T12:19:52.821Z,,50,,25,,,
2017-12-29T12:20:02.822Z,,50,,25,,,
2017-12-29T12:20:12.822Z,,50,,24.9,,,
2017-12-29T12:20:22.822Z,,50,,24.9,,,
2017-12-29T12:20:32.822Z,,50,,24.9,,,
2017-12-29T12:20:42.821Z,,50,,24.9,,,
2017-12-29T12:20:52.822Z,,50,,24.9,,,
2017-12-29T12:21:02.821Z,,50,,24.9,,,
2017-12-29T12:21:12.822Z,,50,,24.9,,41,
2017-12-29T12:21:22.822Z,,50,,24.9,,,
2017-12-29T12:21:32.821Z,,50,,24.9,,,
2017-12-29T12:21:42.822Z,,50,,24.9,,,
2017-12-29T12:21:52.822Z,,50,,24.9,,,
2017-12-29T12:22:02.822Z,,50,,24.9,,,
2017-12-29T12:22:12.822Z,,50,,24.9,,,
2017-12-29T12:22:22.822Z,,50,,24.9,,,
2017-12-29T12:22:32.822Z,,50,,24.9,,40.9,
2017-12-29T12:22:42.822Z,,50,,24.9,,,
2017-12-29T12:22:52.821Z,,50,,24.8,,,
2017-12-29T12:23:02.822Z,,50,,24.9,,,
2017-12-29T12:23:12.821Z,,50,,24.8,,,
2017-12-29T12:23:22.822Z,,50,,24.8,,,
2017-12-29T12:23:32.822Z,,50,,24.8,,,
2017-12-29T12:23:42.821Z,,50,,24.8,,,
2017-12-29T12:23:52.822Z,,50,,24.8,,40.8,
2017-12-29T12:24:02.822Z,,50,,24.8,,,
2017-12-29T12:24:12.821Z,,50,,24.8,,,
2017-12-29T12:24:22.822Z,,50,,24.8,,,
2017-12-29T12:24:32.821Z,,50,,24.8,,,
2017-12-29T12:24:42.822Z,,50,,24.8,,,
2017-12-29T12:24:52.821Z,,50,,24.8,,,
2017-12-29T12:25:02.821Z,,50,,24.8,,,
2017-12-29T12:25:12.822Z,,50,,24.8,,,
2017-12-29T12:25:22.822Z,,50,,24.8,,,
2017-12-29T12:25:32.821Z,,50,,24.8,,,
2017-12-29T12:25:42.822Z,,50,,24.8,,40.7,
2017-12-29T12:25:52.822Z,,50,,24.7,,,
2017-12-29T12:26:02.822Z,,50,,24.7,,,
2017-12-29T12:26:12.821Z,,50,,24.7,,,
2017-12-29T12:26:22.836Z,,50,,24.7,,,
2017-12-29T12:26:32.821Z,,50,,24.7,,,
2017-12-29T12:26:42.826Z,,50,,24.7,,,
2017-12-29T12:26:52.822Z,,50,,24.7,,,
2017-12-29T12:27:02.821Z,,50,,24.7,,40.6,
2017-12-29T12:27:12.822Z,,50,,24.7,,40.7,
2017-12-29T12:27:22.822Z,,50,,24.7,,40.6,
2017-12-29T12:27:32.821Z,,50,,24.7,,,
2017-12-29T12:27:42.822Z,,50,,24.7,,,
2017-12-29T12:27:52.821Z,,50,,24.7,,,
2017-12-29T12:28:02.821Z,,50,,24.7,,,
2017-12-29T12:28:12.822Z,0,50,5,24.7,0,40.6,0
2017-12-29T12:28:22.822Z,,50,,24.7,,,
2017-12-29T12:28:32.822Z,,50,,24.7,,,
2017-12-29T12:28:42.821Z,,50,,24.7,,40.5,
2017-12-29T12:28:52.822Z,,50,,24.5,,,
2017-12-29T12:29:02.822Z,,50,,24.7,,,
2017-12-29T12:29:12.821Z,,50,,24.5,,,
2017-12-29T12:29:22.821Z,,50,,24.5,,,
2017-12-29T12:29:32.821Z,,50,,24.5,,,
2017-12-29T12:29:42.822Z,,50,,24.5,,,
2017-12-29T12:29:52.821Z,,50,,24.5,,,
2017-12-29T12:30:02.821Z,,50,,24.5,,,
2017-12-29T12:30:12.821Z,,50,,24.5,,,
2017-12-29T12:30:22.822Z,,50,,24.5,,,
2017-12-29T12:30:32.822Z,,50,,24.5,,40.4,
2017-12-29T12:30:42.821Z,,50,,24.5,,,
2017-12-29T12:30:52.821Z,,50,,24.5,,,
2017-12-29T12:31:02.821Z,,50,,24.5,,,
2017-12-29T12:31:12.822Z,,50,,24.5,,,
2017-12-29T12:31:22.823Z,,50,,24.5,,,
2017-12-29T12:31:32.821Z,,50,,24.5,,,
2017-12-29T12:31:42.821Z,,50,,24.5,,,
2017-12-29T12:31:52.821Z,,50,,24.5,,40.3,
2017-12-29T12:32:02.821Z,,50,,24.5,,,
2017-12-29T12:32:12.821Z,,50,,24.4,,,
2017-12-29T12:32:22.821Z,,50,,24.4,,,
2017-12-29T12:32:32.821Z,,50,,24.4,,,
2017-12-29T12:32:42.821Z,,50,,24.4,,,
2017-12-29T12:32:52.821Z,,50,,24.4,,,
2017-12-29T12:33:02.821Z,,50,,24.4,,,
2017-12-29T12:33:12.821Z,,50,,24.4,,,
2017-12-29T12:33:22.821Z,,50,,24.4,,40.2,
2017-12-29T12:33:32.821Z,,50,,24.4,,,
2017-12-29T12:33:42.821Z,,50,,24.4,,,
2017-12-29T12:33:52.821Z,,50,,24.4,,,
2017-12-29T12:34:02.821Z,,50,,24.4,,,
2017-12-29T12:34:12.821Z,,50,,24.4,,,
2017-12-29T12:34:22.821Z,,50,,24.4,,,
2017-12-29T12:34:32.821Z,,50,,24.4,,,
2017-12-29T12:34:42.821Z,,50,,24.3,,,
2017-12-29T12:34:52.821Z,,50,,24.4,,,
2017-12-29T12:35:02.822Z,,50,,24.4,,,
2017-12-29T12:35:12.821Z,,50,,24.3,,40.1,
2017-12-29T12:35:22.821Z,,50,,24.3,,,
2017-12-29T12:35:32.821Z,,50,,24.3,,,
2017-12-29T12:35:42.821Z,,50,,24.3,,,
2017-12-29T12:35:52.821Z,,50,,24.3,,,
2017-12-29T12:36:02.821Z,,50,,24.3,,,
2017-12-29T12:36:12.821Z,,50,,24.3,,,
2017-12-29T12:36:22.821Z,,50,,24.3,,,
2017-12-29T12:36:32.821Z,,50,,24.3,,,
2017-12-29T12:36:42.821Z,,50,,24.3,,,
2017-12-29T12:36:52.855Z,,50,,24.3,,40,
2017-12-29T12:37:02.821Z,,50,,24.3,,,
2017-12-29T12:37:12.821Z,,50,,24.3,,,
2017-12-29T12:37:22.821Z,,50,,24.3,,,
2017-12-29T12:37:32.822Z,,50,,24.2,,,
2017-12-29T12:37:42.821Z,,50,,24.2,,,
2017-12-29T12:37:52.821Z,,50,,24.3,,,
2017-12-29T12:38:02.821Z,,50,,24.3,,,
2017-12-29T12:38:12.821Z,,50,,24.2,,39.9,
2017-12-29T12:38:22.823Z,,50,,24.2,,39.9,
2017-12-29T12:38:32.821Z,,50,,24.2,,,
2017-12-29T12:38:42.821Z,,50,,24.2,,,
2017-12-29T12:38:52.821Z,,50,,24.2,,,
2017-12-29T12:39:02.821Z,,50,,24.2,,,
2017-12-29T12:39:12.821Z,,50,,24.2,,,
2017-12-29T12:39:22.821Z,,50,,24.2,,,
2017-12-29T12:39:32.821Z,,50,,24.2,,,
2017-12-29T12:39:42.822Z,,50,,24.2,,,
2017-12-29T12:39:52.826Z,,50,,24.2,,,
2017-12-29T12:40:02.821Z,,50,,24.2,,39.8,
2017-12-29T12:40:12.821Z,,50,,24.2,,,
2017-12-29T12:40:22.822Z,,50,,24.2,,,
2017-12-29T12:40:32.821Z,,50,,24.2,,,
2017-12-29T12:40:42.821Z,,50,,24.2,,,
2017-12-29T12:40:52.821Z,,50,,24.2,,,
2017-12-29T12:41:02.821Z,,50,,24.2,,,
2017-12-29T12:41:12.821Z,,50,,24.2,,,
2017-12-29T12:41:22.821Z,,50,,24,,,
2017-12-29T12:41:32.821Z,,50,,24.2,,39.7,
2017-12-29T12:41:42.821Z,,50,,24,,,
2017-12-29T12:41:52.821Z,,50,,24,,,
2017-12-29T12:42:02.821Z,,50,,24,,,
2017-12-29T12:42:12.821Z,,50,,24,,,
2017-12-29T12:42:22.821Z,,50,,24,,,
2017-12-29T12:42:32.821Z,,50,,24,,,
2017-12-29T12:42:42.821Z,,50,,24,,,
2017-12-29T12:42:52.821Z,,50,,24,,,
2017-12-29T12:43:02.821Z,,50,,24,,,
2017-12-29T12:43:12.820Z,,50,,24,,,
2017-12-29T12:43:22.821Z,,50,,24,,39.6,
2017-12-29T12:43:32.821Z,,50,,24,,,
2017-12-29T12:43:42.822Z,,50,,24,,,
2017-12-29T12:43:52.821Z,,50,,24,,,
2017-12-29T12:44:02.821Z,,50,,24,,,
2017-12-29T12:44:12.821Z,,50,,24,,,
2017-12-29T12:44:22.821Z,,50,,24,,,
2017-12-29T12:44:32.821Z,,50,,24,,,
2017-12-29T12:44:42.821Z,,50,,24,,,
2017-12-29T12:44:52.821Z,,50,,24,,39.5,
2017-12-29T12:45:02.821Z,,50,,24,,,
2017-12-29T12:45:12.821Z,,50,,23.9,,,
2017-12-29T12:45:22.821Z,,50,,23.9,,,
2017-12-29T12:45:32.821Z,,50,,23.9,,,
2017-12-29T12:45:42.821Z,,50,,23.9,,,
2017-12-29T12:45:52.821Z,,50,,23.9,,,
2017-12-29T12:46:02.821Z,,50,,23.9,,,
2017-12-29T12:46:12.821Z,,50,,23.9,,,
2017-12-29T12:46:22.821Z,,50,,23.9,,,
2017-12-29T12:46:32.821Z,,50,,23.9,,,
2017-12-29T12:46:42.821Z,,50,,23.9,,39.4,
2017-12-29T12:46:52.821Z,,50,,23.9,,,
2017-12-29T12:47:03.117Z,,50,,23.9,,,
2017-12-29T12:47:12.821Z,,50,,23.9,,,
2017-12-29T12:47:22.821Z,,50,,23.9,,,
2017-12-29T12:47:32.823Z,,50,,23.9,,,
2017-12-29T12:47:42.821Z,,50,,23.9,,,
2017-12-29T12:47:52.821Z,,50,,23.9,,,
2017-12-29T12:48:02.821Z,,50,,23.9,,,
2017-12-29T12:48:12.821Z,,50,,23.9,,,
2017-12-29T12:48:22.821Z,,50,,23.9,,39.3,
2017-12-29T12:48:32.821Z,,50,,23.9,,,
2017-12-29T12:48:42.821Z,,50,,23.8,,,
2017-12-29T12:48:52.821Z,,50,,23.8,,,
2017-12-29T12:49:02.821Z,,50,,23.8,,,
2017-12-29T12:49:12.821Z,,50,,23.9,,,
2017-12-29T12:49:22.821Z,,50,,23.8,,,
2017-12-29T12:49:32.821Z,,50,,23.8,,,
2017-12-29T12:49:42.821Z,,50,,23.8,,39.2,
2017-12-29T12:49:52.826Z,,50,,23.8,,,
2017-12-29T12:50:02.820Z,,50,,23.8,,,
2017-12-29T12:50:12.821Z,,50,,23.8,,,
2017-12-29T12:50:22.821Z,,50,,23.8,,,
2017-12-29T12:50:32.821Z,,50,,23.8,,,
2017-12-29T12:50:42.821Z,,50,,23.8,,,
2017-12-29T12:50:52.821Z,,50,,23.8,,,
2017-12-29T12:51:02.821Z,,50,,23.8,,,
2017-12-29T12:51:12.821Z,,50,,23.8,,,
2017-12-29T12:51:22.822Z,,50,,23.8,,39.1,
2017-12-29T12:51:32.821Z,,50,,23.8,,,
2017-12-29T12:51:42.821Z,,50,,23.8,,,
2017-12-29T12:51:52.821Z,,50,,23.8,,,
2017-12-29T12:52:02.821Z,,50,,23.8,,,
2017-12-29T12:52:12.821Z,,50,,23.8,,,
2017-12-29T12:52:22.821Z,,50,,23.8,,,
2017-12-29T12:52:32.821Z,,50,,23.8,,,
2017-12-29T12:52:42.821Z,,50,,23.8,,,
2017-12-29T12:52:52.821Z,,50,,23.7,,39.1,
2017-12-29T12:53:02.821Z,,50,,23.7,,39.1,
2017-12-29T12:53:12.821Z,,50,,23.7,,38.9,
2017-12-29T12:53:22.821Z,,50,,23.7,,,
2017-12-29T12:53:32.821Z,,50,,23.7,,,
2017-12-29T12:53:42.821Z,,50,,23.7,,,
2017-12-29T12:53:52.820Z,,50,,23.7,,,
2017-12-29T12:54:02.821Z,,50,,23.7,,,
2017-12-29T12:54:12.821Z,,50,,23.7,,,
2017-12-29T12:54:22.821Z,,50,,23.7,,,
2017-12-29T12:54:32.821Z,,50,,23.7,,,
2017-12-29T12:54:42.821Z,,50,,23.7,,,
2017-12-29T12:54:52.821Z,,50,,23.7,,38.8,
2017-12-29T12:55:02.821Z,,50,,23.7,,,
2017-12-29T12:55:12.821Z,,50,,23.7,,,
2017-12-29T12:55:22.821Z,,50,,23.7,,,
2017-12-29T12:55:32.821Z,,50,,23.7,,,
2017-12-29T12:55:42.821Z,,50,,23.7,,,
2017-12-29T12:55:52.820Z,,50,,23.6,,,
2017-12-29T12:56:02.820Z,,50,,23.7,,,
2017-12-29T12:56:12.822Z,,50,,23.6,,,
2017-12-29T12:56:22.821Z,,50,,23.6,,38.7,
2017-12-29T12:56:32.820Z,,50,,23.6,,,
2017-12-29T12:56:42.821Z,,50,,23.6,,,
2017-12-29T12:56:52.820Z,,50,,23.6,,,
2017-12-29T12:57:02.821Z,,50,,23.6,,,
2017-12-29T12:57:12.821Z,,50,,23.6,,,
2017-12-29T12:57:22.821Z,,50,,23.6,,,
2017-12-29T12:57:32.821Z,,50,,23.6,,,
2017-12-29T12:57:42.821Z,,50,,23.6,,,
2017-12-29T12:57:52.821Z,,50,,23.6,,,
2017-12-29T12:58:02.821Z,,50,,23.6,,,
2017-12-29T12:58:12.822Z,,50,,23.6,,38.6,
2017-12-29T12:58:22.821Z,,50,,23.6,,,
2017-12-29T12:58:32.821Z,,50,,23.6,,,
2017-12-29T12:58:42.821Z,,50,,23.6,,,
2017-12-29T12:58:52.821Z,,50,,23.6,,,
2017-12-29T12:59:02.821Z,,50,,23.6,,,
2017-12-29T12:59:12.820Z,,50,,23.6,,,
2017-12-29T12:59:22.821Z,,50,,23.6,,,
2017-12-29T12:59:32.820Z,,50,,23.6,,,
2017-12-29T12:59:42.821Z,,50,,23.6,,,
2017-12-29T12:59:52.820Z,,50,,23.6,,,
2017-12-29T13:00:02.821Z,,50,,23.6,,38.5,
2017-12-29T13:00:12.820Z,,50,,23.6,,38.6,
2017-12-29T13:00:22.821Z,,50,,23.4,,38.5,
2017-12-29T13:00:32.820Z,,50,,23.4,,,
2017-12-29T13:00:42.821Z,,50,,23.4,,,
2017-12-29T13:00:52.824Z,,50,,23.4,,,
2017-12-29T13:01:02.822Z,,50,,23.4,,,
2017-12-29T13:01:12.821Z,,50,,23.4,,,
2017-12-29T13:01:22.821Z,,50,,23.4,,,
2017-12-29T13:01:32.820Z,,50,,23.4,,,
2017-12-29T13:01:42.821Z,,50,,23.4,,38.4,
2017-12-29T13:01:52.820Z,,50,,23.4,,,
2017-12-29T13:02:02.821Z,,50,,23.4,,,
2017-12-29T13:02:12.821Z,,50,,23.4,,,
2017-12-29T13:02:22.820Z,,50,,23.4,,,
2017-12-29T13:02:32.821Z,,50,,23.4,,,
2017-12-29T13:02:42.822Z,,50,,23.4,,,
2017-12-29T13:02:52.821Z,,50,,23.4,,,
2017-12-29T13:03:02.821Z,,50,,23.4,,,
2017-12-29T13:03:12.820Z,,50,,23.4,,,
2017-12-29T13:03:22.823Z,,50,,23.4,,38.3,
2017-12-29T13:03:32.962Z,,50,,23.4,,,
2017-12-29T13:03:42.820Z,,50,,23.4,,,
2017-12-29T13:03:52.820Z,,50,,23.4,,,
2017-12-29T13:04:02.820Z,,50,,23.4,,,
2017-12-29T13:04:12.973Z,,50,,23.4,,,
2017-12-29T13:04:22.821Z,,50,,23.4,,,
2017-12-29T13:04:32.820Z,,50,,23.4,,,
2017-12-29T13:04:42.821Z,,50,,23.3,,,
2017-12-29T13:04:52.820Z,,50,,23.3,,,
2017-12-29T13:05:02.821Z,,50,,23.3,,,
2017-12-29T13:05:12.821Z,,50,,23.3,,38.2,
2017-12-29T13:05:22.824Z,,50,,23.3,,,
2017-12-29T13:05:32.822Z,,50,,23.3,,,
2017-12-29T13:05:42.823Z,,50,,23.3,,,
2017-12-29T13:05:52.821Z,,50,,23.3,,,
2017-12-29T13:06:02.820Z,,50,,23.3,,,
2017-12-29T13:06:12.820Z,,50,,23.3,,,
2017-12-29T13:06:22.821Z,,50,,23.3,,,
2017-12-29T13:06:32.821Z,,50,,23.3,,,
2017-12-29T13:06:42.820Z,,50,,23.3,,38.1,
2017-12-29T13:06:52.820Z,,50,,23.3,,,
2017-12-29T13:07:02.825Z,,50,,23.3,,,
2017-12-29T13:07:12.820Z,,50,,23.3,,,
2017-12-29T13:07:22.821Z,,50,,23.3,,,
2017-12-29T13:07:32.820Z,,50,,23.3,,,
2017-12-29T13:07:42.820Z,,50,,23.3,,,
2017-12-29T13:07:52.820Z,,50,,23.3,,,
2017-12-29T13:08:02.826Z,,50,,23.3,,,
2017-12-29T13:08:12.820Z,,50,,23.3,,,
2017-12-29T13:08:22.820Z,,50,,23.3,,,
2017-12-29T13:08:32.820Z,,50,,23.3,,38,
2017-12-29T13:08:42.820Z,,50,,23.2,,,
2017-12-29T13:08:52.824Z,,50,,23.2,,,
2017-12-29T13:09:02.820Z,,50,,23.2,,,
2017-12-29T13:09:12.825Z,,50,,23.2,,,
2017-12-29T13:09:22.821Z,,50,,23.2,,,
2017-12-29T13:09:32.821Z,,50,,23.2,,,
2017-12-29T13:09:42.820Z,,50,,23.2,,,
2017-12-29T13:09:52.820Z,,50,,23.2,,,
2017-12-29T13:10:02.820Z,,50,,23.2,,,
2017-12-29T13:10:12.820Z,,50,,23.2,,38,
2017-12-29T13:10:22.820Z,,50,,23.2,,37.9,
2017-12-29T13:10:32.820Z,,50,,23.2,,,
2017-12-29T13:10:42.820Z,,50,,23.2,,,
2017-12-29T13:10:52.821Z,,50,,23.2,,,
2017-12-29T13:11:02.820Z,,50,,23.2,,,
2017-12-29T13:11:12.821Z,,50,,23.2,,,
2017-12-29T13:11:22.820Z,,50,,23.2,,,
2017-12-29T13:11:32.820Z,,50,,23.2,,,
2017-12-29T13:11:42.824Z,,50,,23.2,,,
2017-12-29T13:11:52.822Z,,50,,23.2,,,
2017-12-29T13:12:02.825Z,,50,,23.2,,37.8,
2017-12-29T13:12:12.820Z,,50,,23.2,,37.9,
2017-12-29T13:12:22.821Z,,50,,23.2,,37.8,
2017-12-29T13:12:32.821Z,,50,,23.2,,,
2017-12-29T13:12:42.820Z,,50,,23.2,,,
2017-12-29T13:12:52.820Z,,50,,23.2,,,
2017-12-29T13:13:02.820Z,,50,,23.2,,,
2017-12-29T13:13:12.825Z,,50,,23.2,,,
2017-12-29T13:13:22.822Z,,50,,23.2,,,
2017-12-29T13:13:32.820Z,,50,,23.2,,,
2017-12-29T13:13:42.820Z,,50,,23.2,,,
2017-12-29T13:13:52.820Z,,50,,23.2,,37.7,
2017-12-29T13:14:02.821Z,,50,,23.1,,,
2017-12-29T13:14:12.822Z,,50,,23.2,,,
2017-12-29T13:14:22.823Z,,50,,23.1,,,
2017-12-29T13:14:32.820Z,,50,,23.1,,,
2017-12-29T13:14:42.825Z,,50,,23.1,,,
2017-12-29T13:14:52.820Z,,50,,23.1,,,
2017-12-29T13:15:02.820Z,,50,,23.1,,,
2017-12-29T13:15:12.820Z,,50,,23.1,,,
2017-12-29T13:15:22.820Z,,50,,23.1,,,
2017-12-29T13:15:32.820Z,,50,,23.1,,,
2017-12-29T13:15:42.821Z,,50,,23.1,,37.6,
2017-12-29T13:15:52.821Z,,50,,23.1,,,
2017-12-29T13:16:02.820Z,,50,,23.1,,,
2017-12-29T13:16:12.820Z,,50,,23.1,,,
2017-12-29T13:16:22.821Z,,50,,23.1,,,
2017-12-29T13:16:32.820Z,,50,,23.1,,,
2017-12-29T13:16:42.820Z,,50,,23.1,,,
2017-12-29T13:16:52.820Z,,50,,23.1,,,
2017-12-29T13:17:02.820Z,,50,,23.1,,,
2017-12-29T13:17:12.820Z,,50,,23.1,,,
2017-12-29T13:17:22.820Z,,50,,23.1,,37.5,
2017-12-29T13:17:32.820Z,,50,,23.1,,37.6,
2017-12-29T13:17:42.820Z,,50,,23.1,,37.5,
2017-12-29T13:17:52.821Z,,50,,23.1,,,
2017-12-29T13:18:02.820Z,,50,,23.1,,,
2017-12-29T13:18:12.820Z,,50,,23.1,,,
2017-12-29T13:18:22.820Z,,50,,23.1,,,
2017-12-29T13:18:32.820Z,,50,,23.1,,,
2017-12-29T13:18:42.820Z,,50,,23,,,
2017-12-29T13:18:52.820Z,,50,,23.1,,,
2017-12-29T13:19:02.820Z,,50,,23,,,
2017-12-29T13:19:12.820Z,,50,,23,,,
2017-12-29T13:19:22.820Z,,50,,23,,37.4,
2017-12-29T13:19:32.820Z,,50,,23,,,
2017-12-29T13:19:42.820Z,,50,,23,,,
2017-12-29T13:19:52.820Z,,50,,23,,,
2017-12-29T13:20:02.820Z,,50,,23,,,
2017-12-29T13:20:12.820Z,,50,,23,,,
2017-12-29T13:20:22.820Z,,50,,23,,,
2017-12-29T13:20:32.820Z,,50,,23,,,
2017-12-29T13:20:42.820Z,,50,,23,,,
2017-12-29T13:20:52.820Z,,50,,23,,,
2017-12-29T13:21:02.820Z,,50,,23,,,
2017-12-29T13:21:12.820Z,,50,,23,,37.3,
2017-12-29T13:21:22.820Z,,50,,23,,,
2017-12-29T13:21:32.820Z,,50,,23,,,
2017-12-29T13:21:42.820Z,,50,,23,,,
2017-12-29T13:21:52.820Z,,50,,23,,,
2017-12-29T13:22:02.820Z,,50,,23,,,
2017-12-29T13:22:12.820Z,,50,,23,,,
2017-12-29T13:22:22.820Z,,50,,23,,,
2017-12-29T13:22:32.820Z,,50,,23,,,
2017-12-29T13:22:42.821Z,,50,,23,,,
2017-12-29T13:22:52.820Z,,50,,23,,37.2,
2017-12-29T13:23:02.820Z,,50,,23,,,
2017-12-29T13:23:12.820Z,,50,,23,,,
2017-12-29T13:23:22.820Z,,50,,23,,,
2017-12-29T13:23:32.820Z,,50,,23,,,
2017-12-29T13:23:42.820Z,,50,,23,,,
2017-12-29T13:23:52.820Z,,50,,22.8,,,
2017-12-29T13:24:02.820Z,,50,,23,,,
2017-12-29T13:24:12.820Z,,50,,23,,,
2017-12-29T13:24:22.820Z,,50,,22.8,,,
2017-12-29T13:24:32.820Z,,50,,22.8,,,
2017-12-29T13:24:42.820Z,,50,,22.8,,37.1,
2017-12-29T13:24:52.820Z,,50,,22.8,,,
2017-12-29T13:25:02.820Z,,50,,22.8,,,
2017-12-29T13:25:12.820Z,,50,,22.8,,,
