Time,ActPow,HwTOutlet,HwTSet,HwActive,ChActive,PrimTSet,PrimT
2017-11-24T18:27:11.190Z,,24.7,52,,,,25.8
2017-11-24T18:27:21.192Z,,24.7,52,,,,25.8
2017-11-24T18:27:31.191Z,,24.7,52,,,,
2017-11-24T18:27:51.193Z,,24.7,52,,,,25.8
2017-11-24T18:28:01.190Z,,24.7,52,,,,
2017-11-24T18:28:11.190Z,,24.7,52,,,,25.9
2017-11-24T18:28:21.192Z,,24.7,52,,,,25.8
2017-11-24T18:28:31.193Z,,24.7,52,,,,
2017-11-24T18:28:41.190Z,,,,,,,25.9
2017-11-24T18:28:51.190Z,,24.7,52,,,,25.8
2017-11-24T18:29:01.193Z,,24.5,52,,,,
2017-11-24T18:29:11.193Z,,24.5,52,,,,
2017-11-24T18:29:21.190Z,,24.5,52,,,,
2017-11-24T18:29:31.195Z,,24.5,52,,,,
2017-11-24T18:29:51.194Z,,24.5,52,,,,
2017-11-24T18:30:01.190Z,,24.5,52,,,,
2017-11-24T18:30:21.191Z,,24.5,52,0,2,58,
2017-11-24T18:30:41.190Z,,24.5,52,,,,
2017-11-24T18:30:51.190Z,,24.5,52,,,,
2017-11-24T18:31:11.194Z,,24.5,52,,,,
2017-11-24T18:31:21.195Z,,24.5,52,,,,
2017-11-24T18:31:31.190Z,,24.5,52,,,,
2017-11-24T18:31:41.190Z,,24.5,52,,,,
2017-11-24T18:31:51.191Z,,24.5,52,,,,
2017-11-24T18:32:01.190Z,,24.5,52,,,,
2017-11-24T18:32:11.190Z,,24.5,52,,,,
2017-11-24T18:32:21.191Z,,24.5,52,,,,
2017-11-24T18:32:31.192Z,,24.5,52,,,,
2017-11-24T18:32:41.192Z,,24.5,52,,,,
2017-11-24T18:32:51.191Z,,24.5,52,,,,
2017-11-24T18:33:01.191Z,,24.5,52,,,,
2017-11-24T18:33:21.250Z,,24.5,52,,,,
2017-11-24T18:33:31.191Z,,24.5,52,0,0,5,
2017-11-24T18:33:41.191Z,,24.5,52,,,,
2017-11-24T18:33:51.195Z,,24.5,52,,,,
2017-11-24T18:34:01.208Z,,24.4,52,,,,
2017-11-24T18:34:21.191Z,,24.4,52,,,,
2017-11-24T18:34:31.191Z,,24.4,52,,,,
2017-11-24T18:34:41.191Z,,24.4,52,,,,
2017-11-24T18:34:51.191Z,,24.4,52,,,,
2017-11-24T18:35:01.191Z,,24.4,52,0,2,58,
2017-11-24T18:35:11.191Z,41,24.4,52,0,2,,29
2017-11-24T18:35:21.192Z,0,24.4,52,0,0,,32.1
2017-11-24T18:35:31.191Z,,24.4,52,,,,29.8
2017-11-24T18:35:41.191Z,,,,0,2,,25.7
2017-11-24T18:35:51.195Z,,,,,,,24.7
2017-11-24T18:36:01.191Z,,24.4,52,,,,
2017-11-24T18:36:11.196Z,,,,,,,22.5
2017-11-24T18:36:21.203Z,,24.4,52,,,,21.2
2017-11-24T18:36:31.191Z,,,,,,,20.6
2017-11-24T18:36:41.192Z,,26.2,52,,,,20.4
2017-11-24T18:36:51.196Z,,26.2,52,,,,
2017-11-24T18:37:01.192Z,,,,,,,21.1
2017-11-24T18:37:11.192Z,,26.1,52,,,,21.3
2017-11-24T18:37:21.192Z,,26.1,52,1,0,0,21.2
2017-11-24T18:37:31.193Z,,,,1,0,,
2017-11-24T18:37:41.196Z,29,26,52,1,0,,
2017-11-24T18:37:51.192Z,0,,,0,0,,25.2
2017-11-24T18:38:01.191Z,,,,,,,24.8
2017-11-24T18:38:11.192Z,,22.6,52,,,,24.1
2017-11-24T18:38:21.192Z,,22.6,52,,,,24.1
2017-11-24T18:38:31.192Z,,22.6,52,,,,
2017-11-24T18:38:41.196Z,,22.6,52,0,2,58,
2017-11-24T18:38:51.192Z,,22.6,52,,,,
2017-11-24T18:39:01.192Z,43,,,0,2,,25.5
2017-11-24T18:39:11.192Z,39,,,,,,28.1
2017-11-24T18:39:21.197Z,29,22.6,52,,,,30.8
2017-11-24T18:39:31.192Z,,22.6,52,,,,29.9
2017-11-24T18:39:41.192Z,30,,,,,,28.8
2017-11-24T18:39:51.192Z,29,22.6,52,,,,28.4
2017-11-24T18:40:01.192Z,29,,,,,,27.5
2017-11-24T18:40:21.196Z,30,22.7,52,,,,27.2
2017-11-24T18:40:31.192Z,29,,,,,,27.3
2017-11-24T18:40:41.193Z,29,22.7,52,,,,28.1
2017-11-24T18:40:51.192Z,,22.7,52,,,,
2017-11-24T18:41:01.193Z,,,,,,,28.3
2017-11-24T18:41:11.193Z,,22.7,52,,,,28.6
2017-11-24T18:41:21.195Z,,22.7,52,,,,28.9
2017-11-24T18:41:31.192Z,,22.8,52,,,,29
2017-11-24T18:41:41.192Z,,22.8,52,,,,29.3
2017-11-24T18:41:51.198Z,,22.8,52,,,,
2017-11-24T18:42:01.193Z,30,,,,,,29.6
2017-11-24T18:42:21.193Z,30,22.8,52,,,,30
2017-11-24T18:42:31.193Z,29,22.8,52,,,,30.2
2017-11-24T18:42:41.193Z,,22.8,52,,,,
2017-11-24T18:42:51.193Z,,,,,,,30.5
2017-11-24T18:43:01.192Z,,23,52,,,,
2017-11-24T18:43:11.195Z,,,,,,,30.7
2017-11-24T18:43:21.199Z,,23,52,,,,31.1
2017-11-24T18:43:31.193Z,,23,52,,,,31.3
2017-11-24T18:43:41.193Z,,23,52,,,,
2017-11-24T18:43:51.198Z,30,,,,,,31.7
2017-11-24T18:44:01.195Z,,23.1,52,,,,
2017-11-24T18:44:11.197Z,29,,,,,,31.9
2017-11-24T18:44:21.193Z,,23.1,52,,,,32.1
2017-11-24T18:44:31.193Z,30,,,,,,32.3
2017-11-24T18:44:41.193Z,30,23.1,52,,,,32.7
2017-11-24T18:44:51.195Z,,23.1,52,,,,
2017-11-24T18:45:01.193Z,29,,,,,,33.1
2017-11-24T18:45:11.193Z,,23.2,52,,,,33.3
2017-11-24T18:45:21.196Z,29,23.2,52,,,,33.9
2017-11-24T18:45:31.195Z,0,23.2,52,0,2,,34
2017-11-24T18:45:41.194Z,,23.2,52,,,,33.9
2017-11-24T18:45:51.193Z,,,,,,,31.9
2017-11-24T18:46:01.196Z,,,,,,,31.3
2017-11-24T18:46:11.193Z,,23.3,52,,,,
2017-11-24T18:46:21.193Z,,23.3,52,,,,29.4
2017-11-24T18:46:31.198Z,,23.3,52,,,,
2017-11-24T18:46:41.193Z,,23.3,52,,,,29.3
2017-11-24T18:46:51.262Z,,23.3,52,,,,
2017-11-24T18:47:01.197Z,,23.4,52,,,,
2017-11-24T18:47:21.192Z,,23.4,52,,,,29.2
2017-11-24T18:47:31.198Z,,23.4,52,,,,28.9
2017-11-24T18:47:41.194Z,,23.4,52,,,,
2017-11-24T18:47:51.193Z,,23.6,52,,,,
2017-11-24T18:48:01.193Z,,23.6,52,,,,28.9
2017-11-24T18:48:11.197Z,,23.6,52,,,,29
2017-11-24T18:48:21.193Z,,,,,,,29
2017-11-24T18:48:31.197Z,0,23.6,52,0,2,58,29
2017-11-24T18:48:41.193Z,,,,,,,28.9
2017-11-24T18:48:51.193Z,,23.6,52,,,,
2017-11-24T18:49:01.197Z,,23.6,52,,,,
2017-11-24T18:49:21.198Z,,23.7,52,,,,
2017-11-24T18:49:41.193Z,,23.7,52,,,,
2017-11-24T18:49:51.204Z,,23.7,52,,,,
2017-11-24T18:50:11.194Z,,23.7,52,,,,
2017-11-24T18:50:21.193Z,,23.7,52,,,,
2017-11-24T18:50:31.193Z,,23.8,52,,,,
2017-11-24T18:50:41.193Z,,23.8,52,,,,
2017-11-24T18:50:51.193Z,,23.8,52,,,,
2017-11-24T18:51:01.193Z,,23.8,52,,,,
2017-11-24T18:51:11.194Z,,23.8,52,,,,
2017-11-24T18:51:21.193Z,,23.8,52,,,,
2017-11-24T18:51:31.193Z,,23.8,52,,,,
2017-11-24T18:51:51.193Z,,23.9,52,,,,29
2017-11-24T18:52:01.198Z,,,,,,,29
2017-11-24T18:52:21.193Z,,23.9,52,,,,
2017-11-24T18:52:31.195Z,,23.9,52,,,,
2017-11-24T18:52:41.193Z,,23.9,52,,,,
2017-11-24T18:52:51.193Z,,23.9,52,,,,
2017-11-24T18:53:01.193Z,,23.9,52,,,,29.2
2017-11-24T18:53:11.197Z,,24,52,,,,
2017-11-24T18:53:21.193Z,,24,52,,,,
2017-11-24T18:53:31.193Z,,24,52,,,,
2017-11-24T18:53:41.193Z,,24,52,,,,
2017-11-24T18:53:51.193Z,,24,52,,,,
2017-11-24T18:54:01.199Z,,24,52,,,,29.3
2017-11-24T18:54:11.198Z,,24,52,,,,
2017-11-24T18:54:21.193Z,,24,52,,,,
2017-11-24T18:54:31.196Z,,24,52,,,,
2017-11-24T18:54:51.193Z,,24,52,,,,
2017-11-24T18:55:01.194Z,,24,52,,,,
2017-11-24T18:55:11.194Z,,24,52,,,,29.4
2017-11-24T18:55:21.193Z,,24.2,52,,,,
2017-11-24T18:55:31.193Z,,24.2,52,,,,
2017-11-24T18:55:41.243Z,,24.2,52,,,,
2017-11-24T18:55:51.193Z,,24.2,52,,,,
2017-11-24T18:56:01.194Z,,24.2,52,,,,
2017-11-24T18:56:11.196Z,,24.2,52,,,,
2017-11-24T18:56:21.193Z,,24.2,52,,,,
2017-11-24T18:56:31.193Z,,24.2,52,,,,
2017-11-24T18:56:51.193Z,,24.2,52,,,,
2017-11-24T18:57:01.198Z,,24.3,52,,,,
2017-11-24T18:57:11.193Z,,24.3,52,,,,
2017-11-24T18:57:21.193Z,,24.3,52,,,,
2017-11-24T18:57:31.193Z,,24.3,52,,,,
2017-11-24T18:57:41.195Z,,24.3,52,,,,
2017-11-24T18:57:51.193Z,,24.3,52,,,,
2017-11-24T18:58:01.194Z,,24.3,52,,,,
2017-11-24T18:58:11.193Z,,24.3,52,,,,
2017-11-24T18:58:21.194Z,,24.3,52,,,,
2017-11-24T18:58:31.198Z,,24.3,52,,,,
2017-11-24T18:58:41.194Z,,24.3,52,,,,
2017-11-24T18:58:51.193Z,,24.3,52,,,,
2017-11-24T18:59:01.197Z,,24.4,52,,,,
2017-11-24T18:59:11.197Z,45,,,0,2,,30
2017-11-24T18:59:21.194Z,40,24.4,52,,,,33.2
2017-11-24T18:59:31.193Z,31,,,,,,36.1
2017-11-24T18:59:41.193Z,,24.4,52,,,,36.3
2017-11-24T18:59:51.206Z,29,,,,,,34.4
2017-11-24T19:00:01.193Z,,,,,,,33.6
2017-11-24T19:00:11.194Z,,,,,,,33.4
2017-11-24T19:00:21.199Z,,24.4,52,,,,32.7
2017-11-24T19:00:31.194Z,30,24.4,52,,,,32.5
2017-11-24T19:00:41.194Z,29,24.4,52,,,,32.6
2017-11-24T19:00:51.193Z,30,24.4,52,,,,33.1
2017-11-24T19:01:01.194Z,30,24.4,52,,,,33.7
2017-11-24T19:01:11.194Z,29,24.5,52,,,,
2017-11-24T19:01:21.195Z,,24.5,52,,,,34.1
2017-11-24T19:01:31.194Z,0,,,0,2,,33.8
2017-11-24T19:01:41.197Z,,24.5,52,,,,32.8
2017-11-24T19:01:51.244Z,,,,,,,31.2
2017-11-24T19:02:01.195Z,,24.5,52,,,,30
2017-11-24T19:02:21.196Z,,24.5,52,,,,29.5
2017-11-24T19:02:31.196Z,,24.5,52,,,,29.3
2017-11-24T19:02:41.193Z,,24.5,52,,,,
2017-11-24T19:02:51.196Z,,24.5,52,,,,29.2
2017-11-24T19:03:01.194Z,,24.5,52,,,,
2017-11-24T19:03:11.194Z,,24.7,52,,,,
2017-11-24T19:03:21.196Z,,24.7,52,,,,29
2017-11-24T19:03:31.194Z,,24.7,52,,,,
2017-11-24T19:03:41.194Z,,,,,,,28.9
2017-11-24T19:03:51.194Z,,24.7,52,,,,
2017-11-24T19:04:01.199Z,,24.7,52,,,,
2017-11-24T19:04:21.198Z,,24.7,52,,,,
2017-11-24T19:04:41.197Z,,24.8,52,,,,
2017-11-24T19:04:51.198Z,,24.8,52,,,,28.8
2017-11-24T19:05:01.194Z,,,,,,,28.8
2017-11-24T19:05:11.194Z,,24.8,52,,,,
2017-11-24T19:05:21.197Z,,24.8,52,,,,
2017-11-24T19:05:41.200Z,,24.8,52,,,,
2017-11-24T19:05:51.199Z,,24.8,52,,,,
2017-11-24T19:06:11.200Z,,24.8,52,,,,
2017-11-24T19:06:21.204Z,,24.8,52,,,,
2017-11-24T19:06:31.199Z,,24.8,52,,,,
2017-11-24T19:06:41.199Z,,24.9,52,,,,
2017-11-24T19:06:51.194Z,,24.9,52,,,,
2017-11-24T19:07:01.194Z,,24.9,52,,,,
2017-11-24T19:07:11.199Z,,24.9,52,,,,
2017-11-24T19:07:21.196Z,,24.9,52,,,,
2017-11-24T19:07:41.194Z,,24.9,52,,,,
2017-11-24T19:07:51.198Z,,24.9,52,,,,28.9
2017-11-24T19:08:01.196Z,,,,,,,28.8
2017-11-24T19:08:11.194Z,,24.9,52,,,,
2017-11-24T19:08:21.195Z,,,,,,,28.8
2017-11-24T19:08:31.201Z,,24.9,52,,,,28.9
2017-11-24T19:08:41.195Z,,24.9,52,,,,
2017-11-24T19:08:51.197Z,,24.9,52,,,,
2017-11-24T19:09:01.194Z,,25,52,,,,
2017-11-24T19:09:21.195Z,,25,52,,,,28.9
2017-11-24T19:09:31.195Z,,24.9,52,,,,
2017-11-24T19:09:41.194Z,,,,,,,29
2017-11-24T19:09:51.195Z,,,,,,,29
2017-11-24T19:10:01.195Z,,25,52,,,,
2017-11-24T19:10:11.200Z,,25,52,,,,
2017-11-24T19:10:21.195Z,,25,52,,,,
2017-11-24T19:10:41.194Z,,25,52,,,,
2017-11-24T19:10:51.195Z,,25,52,,,,
2017-11-24T19:11:01.194Z,,,,,,,29.2
2017-11-24T19:11:11.194Z,,25,52,,,,
2017-11-24T19:11:21.195Z,,25,52,,,,
2017-11-24T19:11:31.194Z,,25,52,,,,
2017-11-24T19:11:41.194Z,,25,52,,,,
2017-11-24T19:11:51.195Z,,25,52,,,,
2017-11-24T19:12:01.194Z,,25,52,,,,
2017-11-24T19:12:11.200Z,,25,52,,,,
2017-11-24T19:12:21.194Z,,25.1,52,,,,
2017-11-24T19:12:41.194Z,,25.1,52,,,,
2017-11-24T19:12:51.334Z,,25.1,52,,,,
2017-11-24T19:13:11.194Z,,25.1,52,,,,
2017-11-24T19:13:21.197Z,,25.1,52,,,,
2017-11-24T19:13:41.194Z,,25.1,52,,,,
2017-11-24T19:13:51.195Z,,25.1,52,,,,
2017-11-24T19:14:11.194Z,,25.1,52,,,,
2017-11-24T19:14:21.195Z,,25.1,52,,,,
2017-11-24T19:14:31.194Z,,25.1,52,,,,
2017-11-24T19:14:41.194Z,,25.1,52,,,,
2017-11-24T19:14:51.196Z,,25.1,52,,,,
2017-11-24T19:15:01.194Z,,25.1,52,,,,
2017-11-24T19:15:11.194Z,,25.1,52,,,,
2017-11-24T19:15:21.195Z,,25.1,52,,,,
2017-11-24T19:15:31.194Z,,25.1,52,,,,
2017-11-24T19:15:41.194Z,,25.1,52,,,,
2017-11-24T19:16:01.194Z,,25.1,52,,,,29
2017-11-24T19:16:11.194Z,,25.1,52,,,,
2017-11-24T19:16:21.247Z,,25.1,52,,,,
2017-11-24T19:16:41.194Z,,25.1,52,,,,
2017-11-24T19:16:51.195Z,,25.1,52,,,,
2017-11-24T19:17:11.194Z,,25.1,52,,,,
2017-11-24T19:17:21.194Z,,25.1,52,,,,
2017-11-24T19:17:31.199Z,,25.1,52,,,,
2017-11-24T19:17:41.195Z,,25.1,52,,,,
2017-11-24T19:17:51.195Z,,25.1,52,,,,
2017-11-24T19:18:11.195Z,,25.1,52,,,,
2017-11-24T19:18:21.194Z,,25.1,52,,,,29
2017-11-24T19:18:31.194Z,,25.1,52,,,,28.9
2017-11-24T19:18:41.194Z,,,,,,,28.9
2017-11-24T19:18:51.194Z,,25.1,52,,,,
2017-11-24T19:19:01.195Z,,25.1,52,,,,
2017-11-24T19:19:11.195Z,,25.1,52,,,,
2017-11-24T19:19:21.195Z,38,,,0,2,,33.6
2017-11-24T19:19:31.195Z,34,25.1,52,,,,35.1
2017-11-24T19:19:41.212Z,30,,,,,,35.6
2017-11-24T19:19:51.194Z,,25.3,52,,,,34.9
2017-11-24T19:20:01.196Z,29,,,,,,33.4
2017-11-24T19:20:11.194Z,,25.3,52,,,,
2017-11-24T19:20:21.197Z,29,25.1,52,,,,31.9
2017-11-24T19:20:31.196Z,,25.1,52,,,,31.7
2017-11-24T19:20:41.196Z,30,25.3,52,,,,31.5
2017-11-24T19:20:51.199Z,29,25.3,52,,,,32
2017-11-24T19:21:01.216Z,,25.3,52,,,,32.3
2017-11-24T19:21:11.243Z,,25.3,52,,,,32.6
2017-11-24T19:21:21.200Z,30,25.3,52,,,,32.8
2017-11-24T19:21:31.194Z,29,25.3,52,,,,33.1
2017-11-24T19:21:41.196Z,,25.3,52,,,,33.2
2017-11-24T19:21:51.195Z,,25.3,52,,,,33.3
2017-11-24T19:22:01.194Z,,25.3,52,,,,33.5
2017-11-24T19:22:11.194Z,30,,,,,,33.7
2017-11-24T19:22:21.197Z,29,25.3,52,,,,33.8
2017-11-24T19:22:31.194Z,29,,,,,,34
2017-11-24T19:22:41.198Z,,25.3,52,,,,34.2
2017-11-24T19:22:51.197Z,,25.3,52,,,,34.3
2017-11-24T19:23:01.195Z,,25.3,52,,,,34.5
2017-11-24T19:23:11.213Z,,25.3,52,,,,34.6
2017-11-24T19:23:21.198Z,29,25.4,52,,,,35.2
2017-11-24T19:23:31.194Z,0,25.4,52,,,,35.5
2017-11-24T19:23:41.195Z,,,,0,2,,35.1
2017-11-24T19:23:51.199Z,,25.4,52,,,,33.9
2017-11-24T19:24:01.194Z,,,,,,,32.4
2017-11-24T19:24:11.194Z,,25.4,52,,,,
2017-11-24T19:24:21.199Z,,25.4,52,,,,30.9
2017-11-24T19:24:31.200Z,,25.4,52,,,,30.8
2017-11-24T19:24:41.194Z,,25.4,52,,,,30.7
2017-11-24T19:24:51.195Z,,25.4,52,,,,
2017-11-24T19:25:01.194Z,,,,,,,30.7
2017-11-24T19:25:11.194Z,,25.4,52,,,,
2017-11-24T19:25:21.194Z,,25.4,52,,,,
2017-11-24T19:25:31.194Z,,,,,,,30.6
2017-11-24T19:25:41.195Z,,25.5,52,,,,30.5
2017-11-24T19:25:51.194Z,,25.5,52,,,,30.4
2017-11-24T19:26:01.202Z,,25.5,52,,,,
2017-11-24T19:26:11.195Z,,25.5,52,,,,
2017-11-24T19:26:21.195Z,,25.5,52,,,,30.5
2017-11-24T19:26:31.199Z,,25.5,52,,,,30.4
2017-11-24T19:26:41.195Z,,25.5,52,,,,
2017-11-24T19:26:51.202Z,,25.6,52,,,,
2017-11-24T19:27:01.194Z,44,25.6,52,0,2,,31.5
2017-11-24T19:27:11.197Z,42,25.6,52,,,,33.1
2017-11-24T19:27:21.194Z,30,,,,,,38.2
2017-11-24T19:27:31.198Z,29,25.6,52,,,,38.3
2017-11-24T19:27:41.195Z,29,,,,,,37.1
2017-11-24T19:27:51.194Z,29,25.6,52,,,,37.1
2017-11-24T19:28:01.194Z,29,25.6,52,,,,36.8
2017-11-24T19:28:11.195Z,,25.6,52,,,,36.3
2017-11-24T19:28:21.637Z,30,25.6,52,,,,36.2
2017-11-24T19:28:31.194Z,29,25.7,52,,,,36.8
2017-11-24T19:28:41.194Z,0,,,0,2,,36.4
2017-11-24T19:28:51.195Z,,25.7,52,,,,34.8
2017-11-24T19:29:01.194Z,,,,,,,33.7
2017-11-24T19:29:11.195Z,,25.7,52,,,,
2017-11-24T19:29:21.195Z,,25.7,52,,,,32
2017-11-24T19:29:31.194Z,,25.7,52,,,,31.9
2017-11-24T19:29:41.195Z,,25.7,52,,,,
2017-11-24T19:29:51.194Z,,25.7,52,,,,
2017-11-24T19:30:01.195Z,,25.7,52,,,,
2017-11-24T19:30:21.194Z,,25.7,52,,,,31.8
2017-11-24T19:30:31.194Z,,25.9,52,,,,
2017-11-24T19:30:41.195Z,,25.9,52,,,,
2017-11-24T19:30:51.194Z,,,,,,,31.6
2017-11-24T19:31:01.194Z,,25.9,52,,,,31.5
2017-11-24T19:31:11.195Z,,25.9,52,,,,
2017-11-24T19:31:21.254Z,,25.9,52,,,,
2017-11-24T19:31:31.195Z,,25.9,52,,,,31.4
2017-11-24T19:31:41.195Z,,26,52,,,,31.3
2017-11-24T19:32:11.195Z,44,26,52,0,2,,32.4
2017-11-24T19:32:21.195Z,30,26,52,,,,36.7
2017-11-24T19:32:31.195Z,29,26,52,,,,
2017-11-24T19:32:41.195Z,0,26,52,0,2,,36.7
2017-11-24T19:32:51.276Z,,,,,,,34.6
2017-11-24T19:33:01.194Z,,26,52,,,,
2017-11-24T19:33:11.194Z,,,,,,,33.9
2017-11-24T19:33:21.198Z,,26,52,,,,31.9
2017-11-24T19:33:41.195Z,,26,52,,,,31.8
2017-11-24T19:33:51.194Z,,,,,,,32
2017-11-24T19:34:01.200Z,,26.1,52,,,,
2017-11-24T19:34:11.194Z,,26.1,52,,,,32
2017-11-24T19:34:21.195Z,,26.1,52,,,,
2017-11-24T19:34:31.194Z,,26.1,52,,,,
2017-11-24T19:34:41.195Z,,26.1,52,,,,31.9
2017-11-24T19:34:51.196Z,,26.1,52,,,,31.6
2017-11-24T19:35:01.194Z,,26.1,52,,,,31.7
2017-11-24T19:35:21.194Z,,26.1,52,,,,
2017-11-24T19:35:31.197Z,,,,,,,31.6
2017-11-24T19:35:41.195Z,,26.1,52,,,,
2017-11-24T19:35:51.194Z,,26.2,52,,,,31.5
2017-11-24T19:36:01.194Z,,,,,,,31.6
2017-11-24T19:36:11.249Z,,,,,,,31.5
2017-11-24T19:36:21.275Z,,26.2,52,,,,
2017-11-24T19:36:31.195Z,,26.2,52,,,,
2017-11-24T19:36:41.194Z,,26.2,52,,,,
2017-11-24T19:36:51.203Z,,,,,,,31.5
2017-11-24T19:37:01.194Z,,26.2,52,,,,
2017-11-24T19:37:11.195Z,,26.2,52,,,,
2017-11-24T19:37:21.195Z,,26.2,52,,,,31.4
2017-11-24T19:37:31.259Z,,,,,,,31.4
2017-11-24T19:37:41.194Z,,26.2,52,,,,
2017-11-24T19:37:51.196Z,,26.2,52,,,,
2017-11-24T19:38:11.197Z,,26.3,52,,,,
2017-11-24T19:38:21.196Z,,26.3,52,,,,
2017-11-24T19:38:31.197Z,,26.3,52,,,,
2017-11-24T19:38:41.194Z,,26.3,52,,,,
2017-11-24T19:38:51.194Z,,26.3,52,,,,
2017-11-24T19:39:01.195Z,,26.3,52,,,,
2017-11-24T19:39:11.195Z,,26.3,52,,,,
2017-11-24T19:39:21.195Z,,26.3,52,,,,
2017-11-24T19:39:31.194Z,,26.3,52,,,,
2017-11-24T19:39:41.198Z,,26.3,52,,,,
2017-11-24T19:39:51.194Z,,26.3,52,,,,31.5
2017-11-24T19:40:01.194Z,,26.3,52,,,,
2017-11-24T19:40:11.194Z,,26.3,52,,,,
2017-11-24T19:40:21.198Z,,26.3,52,,,,
2017-11-24T19:40:31.194Z,,26.3,52,,,,
2017-11-24T19:40:41.197Z,,26.3,52,,,,
2017-11-24T19:40:51.197Z,,26.3,52,,,,
2017-11-24T19:41:01.198Z,,26.5,52,,,,
2017-11-24T19:41:11.194Z,,26.5,52,,,,
2017-11-24T19:41:21.199Z,,26.5,52,,,,
2017-11-24T19:41:41.194Z,,26.5,52,,,,31.6
2017-11-24T19:41:51.194Z,,26.5,52,,,,
2017-11-24T19:42:11.196Z,,26.5,52,,,,
2017-11-24T19:42:21.194Z,,26.5,52,,,,
2017-11-24T19:42:41.199Z,,26.5,52,,,,
2017-11-24T19:42:51.197Z,,26.5,52,,,,
2017-11-24T19:43:11.194Z,,26.5,52,,,,
2017-11-24T19:43:21.195Z,,26.5,52,,,,
2017-11-24T19:43:31.196Z,,26.5,52,,,,
2017-11-24T19:43:41.198Z,,26.5,52,,,,
2017-11-24T19:43:51.203Z,,26.5,52,,,,
2017-11-24T19:44:01.194Z,,26.5,52,,,,
2017-11-24T19:44:11.194Z,,26.5,52,,,,
2017-11-24T19:44:21.194Z,,26.5,52,,,,
2017-11-24T19:44:41.194Z,,26.5,52,,,,
2017-11-24T19:44:51.194Z,,26.5,52,,,,
2017-11-24T19:45:11.194Z,,26.5,52,,,,
2017-11-24T19:45:21.194Z,,26.5,52,,,,31.5
2017-11-24T19:45:31.199Z,,26.5,52,,,,
2017-11-24T19:45:41.197Z,,26.5,52,,,,
2017-11-24T19:45:51.194Z,,26.5,52,,,,
2017-11-24T19:46:01.202Z,,26.5,52,,,,
2017-11-24T19:46:11.194Z,,26.5,52,,,,
2017-11-24T19:46:21.199Z,,26.5,52,,,,
2017-11-24T19:46:41.194Z,,26.5,52,,,,
2017-11-24T19:46:51.194Z,,26.5,52,,,,
2017-11-24T19:47:11.195Z,,26.5,52,,,,
2017-11-24T19:47:21.194Z,,26.5,52,,,,
2017-11-24T19:47:41.194Z,,26.5,52,,,,31.4
2017-11-24T19:47:51.205Z,,26.5,52,,,,
2017-11-24T19:48:01.195Z,,26.5,52,,,,
2017-11-24T19:48:11.198Z,45,,,0,2,,
2017-11-24T19:48:21.202Z,37,26.5,52,,,,36.4
2017-11-24T19:48:31.195Z,29,,,0,2,58,38.3
2017-11-24T19:48:41.194Z,,26.5,52,,,,36.6
2017-11-24T19:48:51.197Z,30,26.5,52,,,,35.9
2017-11-24T19:49:01.194Z,30,,,,,,34.9
2017-11-24T19:49:11.194Z,,26.5,52,,,,
2017-11-24T19:49:21.194Z,29,26.5,52,,,,33.9
2017-11-24T19:49:31.194Z,,26.5,52,,,,33.5
2017-11-24T19:49:41.194Z,,26.5,52,,,,34
2017-11-24T19:49:51.194Z,,26.5,52,,,,34.1
2017-11-24T19:50:01.194Z,,26.6,52,,,,34.4
2017-11-24T19:50:11.194Z,,26.6,52,,,,
2017-11-24T19:50:21.194Z,30,26.6,52,,,,34.8
2017-11-24T19:50:31.197Z,29,26.6,52,,,,34.9
2017-11-24T19:50:41.199Z,,26.6,52,,,,35.1
2017-11-24T19:50:51.194Z,,26.6,52,,,,35.3
2017-11-24T19:51:01.194Z,30,26.6,52,,,,35.5
2017-11-24T19:51:11.194Z,,,,,,,35.6
2017-11-24T19:51:21.194Z,29,26.6,52,,,,35.8
2017-11-24T19:51:31.194Z,,26.6,52,,,,35.9
2017-11-24T19:51:41.263Z,29,26.6,52,,,,36.1
2017-11-24T19:51:51.259Z,30,26.6,52,,,,36.2
2017-11-24T19:52:01.241Z,29,26.6,52,,,,36.4
2017-11-24T19:52:11.230Z,,,,,,,37.5
2017-11-24T19:52:21.195Z,,26.6,52,,,,36.7
2017-11-24T19:52:31.194Z,,26.7,52,,,,36.9
2017-11-24T19:52:41.194Z,30,26.7,52,,,,37.1
2017-11-24T19:52:51.194Z,29,26.7,52,,,,37.3
2017-11-24T19:53:01.196Z,,26.7,52,,,,37.8
2017-11-24T19:53:11.194Z,,26.7,52,,,,38.1
2017-11-24T19:53:21.199Z,30,26.7,52,1,0,0,38.5
2017-11-24T19:53:31.198Z,0,32.2,52,0,0,,42.6
2017-11-24T19:53:41.194Z,,,,0,0,,38.3
2017-11-24T19:53:51.194Z,,,,,,,37.6
2017-11-24T19:54:01.194Z,,28.7,52,,,,38.2
2017-11-24T19:54:21.194Z,,28.6,52,,,,38.1
2017-11-24T19:54:31.194Z,,28.6,52,0,2,58,
2017-11-24T19:54:51.195Z,,28.6,52,0,2,0,
2017-11-24T19:55:01.194Z,,28.6,52,,,,
2017-11-24T19:55:11.194Z,,28.6,52,,,,
2017-11-24T19:55:21.202Z,,28.6,52,,,,
2017-11-24T19:55:41.194Z,,28.6,52,,,,38.2
2017-11-24T19:55:51.196Z,,28.6,52,,,,
2017-11-24T19:56:11.196Z,,28.6,52,,,,
