Time,ChActive,HwActive,PrimTSet,PrimT,HwTOutlet,ActPow,HwTSet
2018-01-08T17:46:22.505Z,,,,39.2,35.3,,50
2018-01-08T17:46:32.505Z,,,,39.3,35.2,30,50
2018-01-08T17:46:42.505Z,,,,39.5,35.2,29,50
2018-01-08T17:46:52.505Z,,,,39.6,35.1,30,50
2018-01-08T17:47:02.505Z,,,,39.8,35.1,29,50
2018-01-08T17:47:12.505Z,,,,40,35.1,,50
2018-01-08T17:47:22.505Z,,,,40.1,34.9,30,50
2018-01-08T17:47:32.561Z,,,,40.2,34.9,,50
2018-01-08T17:47:42.505Z,,,,40.3,34.8,29,50
2018-01-08T17:47:52.505Z,,,,40.5,34.8,,50
2018-01-08T17:48:02.505Z,,,,40.6,34.7,,50
2018-01-08T17:48:12.505Z,,,,40.7,34.7,,50
2018-01-08T17:48:22.505Z,,,,40.8,34.7,30,50
2018-01-08T17:48:32.505Z,,,,41,34.6,30,50
2018-01-08T17:48:42.505Z,,,,41.1,34.6,29,50
2018-01-08T17:48:52.505Z,,,,41.3,34.5,30,50
2018-01-08T17:49:02.505Z,,,,41.4,34.5,,50
2018-01-08T17:49:12.505Z,,,,41.6,34.5,29,50
2018-01-08T17:49:22.505Z,1,0,59,41.7,34.4,30,50
2018-01-08T17:49:32.505Z,,,,41.9,34.4,29,50
2018-01-08T17:49:42.505Z,,,,42,34.4,29,50
2018-01-08T17:49:52.505Z,,,,42.2,34.3,30,50
2018-01-08T17:50:02.506Z,,,,42.3,34.3,29,50
2018-01-08T17:50:12.505Z,,,,42.6,34.3,,50
2018-01-08T17:50:22.505Z,,,,42.8,34.3,,50
2018-01-08T17:50:32.505Z,,,,42.9,34.2,,50
2018-01-08T17:50:42.505Z,,,,43,34.2,29,50
2018-01-08T17:50:52.505Z,,,,43.2,34.2,,50
2018-01-08T17:51:02.505Z,,,,43.3,34.1,30,50
2018-01-08T17:51:12.504Z,,,,43.5,34.1,29,50
2018-01-08T17:51:22.505Z,,,,43.6,34.1,30,50
2018-01-08T17:51:32.505Z,,,,43.7,34.1,29,50
2018-01-08T17:51:42.505Z,,,,43.9,34,,50
2018-01-08T17:51:52.505Z,,,,44,34,30,50
2018-01-08T17:52:02.505Z,,,,44.2,34,,50
2018-01-08T17:52:12.505Z,,,,44.3,34,29,50
2018-01-08T17:52:22.505Z,,,,44.4,33.9,30,50
2018-01-08T17:52:32.504Z,,,,44.5,33.9,29,50
2018-01-08T17:52:42.505Z,,,,44.7,33.9,30,50
2018-01-08T17:52:52.505Z,,,,44.8,33.9,29,50
2018-01-08T17:53:02.505Z,,,,45,33.9,29,50
2018-01-08T17:53:12.505Z,,,,,33.8,,50
2018-01-08T17:53:22.505Z,,,,45.2,33.8,30,50
2018-01-08T17:53:32.505Z,,,,45.3,33.8,29,50
2018-01-08T17:53:42.505Z,,,,45.5,33.8,,50
2018-01-08T17:53:52.505Z,,,,45.6,33.8,30,50
2018-01-08T17:54:02.505Z,,,,45.7,33.8,,50
2018-01-08T17:54:12.504Z,,,,45.8,33.7,,50
2018-01-08T17:54:22.505Z,,,,46,33.7,29,50
2018-01-08T17:54:32.505Z,,,,46.1,33.7,,50
2018-01-08T17:54:42.515Z,,,,46.2,33.7,,50
2018-01-08T17:54:52.509Z,,,,46.3,33.7,,50
2018-01-08T17:55:02.520Z,,,,46.4,33.7,,50
2018-01-08T17:55:12.505Z,,,,46.5,33.7,30,50
2018-01-08T17:55:22.505Z,,,,46.7,33.6,,50
2018-01-08T17:55:32.505Z,1,0,,44.7,33.6,0,50
2018-01-08T17:55:42.504Z,,,,42.8,33.6,,50
2018-01-08T17:55:52.505Z,,,,42.1,33.6,,50
2018-01-08T17:56:02.505Z,,,,41.7,33.6,,50
2018-01-08T17:56:12.505Z,,,,,33.6,,50
2018-01-08T17:56:22.505Z,,,,,33.6,,50
2018-01-08T17:56:32.505Z,,,,,33.6,,50
2018-01-08T17:56:46.907Z,,,,41.6,33.6,,50
2018-01-08T17:56:52.505Z,,,,41.5,33.6,,50
2018-01-08T17:57:02.505Z,,,,41.4,33.5,,50
2018-01-08T17:57:12.505Z,,,,41.2,33.5,,50
2018-01-08T17:57:22.505Z,,,,41.1,33.5,,50
2018-01-08T17:57:32.505Z,,,,,33.5,,50
2018-01-08T17:57:42.505Z,,,,41,33.5,,50
2018-01-08T17:57:52.505Z,,,,,33.5,,50
2018-01-08T17:58:02.504Z,,,,,33.5,,50
2018-01-08T17:58:12.505Z,,,,40.9,33.5,,50
2018-01-08T17:58:22.505Z,,,,40.8,33.5,,50
2018-01-08T17:58:32.533Z,,,,,33.4,,50
2018-01-08T17:58:42.540Z,,,,40.7,33.4,,50
2018-01-08T17:58:52.504Z,,,,,33.4,,50
2018-01-08T17:59:02.505Z,,,,,33.4,,50
2018-01-08T17:59:12.505Z,,,,,33.4,,50
2018-01-08T17:59:22.504Z,,,,,33.4,,50
2018-01-08T17:59:32.505Z,,,,,33.4,,50
2018-01-08T17:59:42.505Z,,,,,33.4,,50
2018-01-08T17:59:52.505Z,,,,,33.4,,50
2018-01-08T18:00:02.505Z,,,,,33.4,,50
2018-01-08T18:00:12.505Z,,,,40.6,33.3,,50
2018-01-08T18:00:22.504Z,,,,40.7,33.3,,50
2018-01-08T18:00:32.505Z,,,,,33.3,,50
2018-01-08T18:00:42.505Z,,,,,33.3,,50
2018-01-08T18:00:52.505Z,,,,,33.3,,50
2018-01-08T18:01:02.504Z,,,,,33.3,,50
2018-01-08T18:01:12.505Z,,,,,33.3,,50
2018-01-08T18:01:22.505Z,,,,40.8,33.3,,50
2018-01-08T18:01:32.505Z,,,,,33.3,,50
2018-01-08T18:01:42.504Z,,,,,33.2,,50
2018-01-08T18:01:52.504Z,,,,,33.2,,50
2018-01-08T18:02:02.505Z,,,,40.9,33.2,,50
2018-01-08T18:02:12.505Z,,,,,33.2,,50
2018-01-08T18:02:22.507Z,,,,,33.2,,50
2018-01-08T18:02:32.504Z,,,,41,33.2,,50
2018-01-08T18:02:42.504Z,,,,,33.2,,50
2018-01-08T18:02:52.505Z,,,,,33.2,,50
2018-01-08T18:03:02.504Z,,,,,33.1,,50
2018-01-08T18:03:12.504Z,,,,,33.1,,50
2018-01-08T18:03:22.506Z,,,,41.1,33.1,,50
2018-01-08T18:03:32.551Z,,,,,33.1,,50
2018-01-08T18:03:42.542Z,,,,,33.1,,50
2018-01-08T18:03:52.621Z,,,,,33.1,,50
2018-01-08T18:04:02.504Z,,,,,33.1,,50
2018-01-08T18:04:12.505Z,,,,,33.1,,50
2018-01-08T18:04:22.504Z,,,,,33.1,,50
2018-01-08T18:04:32.505Z,,,,,32.9,,50
2018-01-08T18:04:42.505Z,,,,,32.9,,50
2018-01-08T18:04:52.505Z,,,,,32.9,,50
2018-01-08T18:05:02.505Z,,,,,32.9,,50
2018-01-08T18:05:12.505Z,,,,,32.9,,50
2018-01-08T18:05:22.505Z,,,,,32.9,,50
2018-01-08T18:05:32.517Z,,,,,32.9,,50
2018-01-08T18:05:42.505Z,,,,,32.9,,50
2018-01-08T18:05:52.505Z,,,,41,32.8,,50
2018-01-08T18:06:02.505Z,,,,,32.8,,50
2018-01-08T18:06:12.505Z,,,,,32.8,,50
2018-01-08T18:06:22.505Z,,,,,32.8,,50
2018-01-08T18:06:32.506Z,,,,,32.8,,50
2018-01-08T18:06:42.505Z,,,,,32.8,,50
2018-01-08T18:06:52.505Z,,,,,32.8,,50
2018-01-08T18:07:02.504Z,,,,,32.8,,50
2018-01-08T18:07:12.505Z,,,,40.9,32.7,,50
2018-01-08T18:07:22.504Z,,,,,32.7,,50
2018-01-08T18:07:32.505Z,,,,,32.7,,50
2018-01-08T18:07:42.508Z,,,,,32.7,,50
2018-01-08T18:07:52.505Z,,,,,32.7,,50
2018-01-08T18:08:02.505Z,,,,,32.7,,50
2018-01-08T18:08:12.504Z,,,,40.8,32.7,,50
2018-01-08T18:08:22.505Z,,,,40.9,32.7,,50
2018-01-08T18:08:32.505Z,,,,40.8,32.7,,50
2018-01-08T18:08:42.504Z,,,,,32.6,,50
2018-01-08T18:08:52.505Z,,,,,32.6,,50
2018-01-08T18:09:02.505Z,,,,,32.6,,50
2018-01-08T18:09:12.505Z,,,,,32.6,,50
2018-01-08T18:09:22.505Z,,,,40.7,32.6,,50
2018-01-08T18:09:32.504Z,,,,40.8,32.6,,50
2018-01-08T18:09:42.505Z,,,,40.7,32.6,,50
2018-01-08T18:09:52.505Z,,,,,32.6,,50
2018-01-08T18:10:02.504Z,,,,,32.5,,50
2018-01-08T18:10:12.505Z,,,,,32.5,,50
2018-01-08T18:10:22.505Z,,,,,32.5,,50
2018-01-08T18:10:32.505Z,,,,,32.5,,50
2018-01-08T18:10:42.512Z,,,,40.6,32.5,,50
2018-01-08T18:10:52.510Z,,,,,32.5,,50
2018-01-08T18:11:02.505Z,,,,,32.5,,50
2018-01-08T18:11:12.505Z,,,,,32.5,,50
2018-01-08T18:11:22.505Z,1,0,,42.7,32.4,42,50
2018-01-08T18:11:32.505Z,,,,46.6,32.4,30,50
2018-01-08T18:11:42.504Z,,,,43.7,32.4,29,50
2018-01-08T18:11:52.506Z,,,,41.4,32.4,29,50
2018-01-08T18:12:02.505Z,,,,39.8,32.4,29,50
2018-01-08T18:12:12.527Z,,,,39.1,32.4,30,50
2018-01-08T18:12:22.506Z,,,,39.2,32.4,29,50
2018-01-08T18:12:32.505Z,,,,39.7,32.4,,50
2018-01-08T18:12:42.505Z,,,,40.1,32.4,29,50
2018-01-08T18:12:52.505Z,,,,40.4,32.3,30,50
2018-01-08T18:13:02.505Z,,,,40.5,32.3,29,50
2018-01-08T18:13:12.505Z,,,,40.6,32.3,,50
2018-01-08T18:13:22.504Z,,,,40.8,32.3,,50
2018-01-08T18:13:32.504Z,,,,40.9,32.3,30,50
2018-01-08T18:13:42.505Z,,,,41.1,32.3,30,50
2018-01-08T18:13:52.505Z,,,,41.4,32.3,0,50
2018-01-08T18:14:02.505Z,1,0,,39.3,32.3,,50
2018-01-08T18:14:12.505Z,,,,37.5,32.3,,50
2018-01-08T18:14:22.505Z,,,,36.7,32.3,,50
2018-01-08T18:14:32.505Z,,,,36.5,32.3,,50
2018-01-08T18:14:42.504Z,,,,,32.3,,50
2018-01-08T18:14:52.505Z,,,,,32.3,,50
2018-01-08T18:15:02.504Z,,,,36.6,32.3,,50
2018-01-08T18:15:12.505Z,,,,36.5,32.2,,50
2018-01-08T18:15:22.505Z,,,,36.4,32.2,,50
2018-01-08T18:15:32.504Z,,,,36.3,32.2,,50
2018-01-08T18:15:42.504Z,,,,36.2,32.2,,50
2018-01-08T18:15:52.505Z,,,,36.1,32.2,,50
2018-01-08T18:16:02.505Z,,,,,32.2,,50
2018-01-08T18:16:12.505Z,,,,,32.2,,50
2018-01-08T18:16:22.504Z,,,,,32.2,,50
2018-01-08T18:16:32.505Z,,,,36,32.2,,50
2018-01-08T18:16:42.505Z,,,,,32.2,,50
2018-01-08T18:16:52.505Z,,,,35.9,32.2,,50
2018-01-08T18:17:02.505Z,,,,,32.2,,50
2018-01-08T18:17:12.505Z,,,,,32.2,,50
2018-01-08T18:17:22.505Z,,,,,32.1,,50
2018-01-08T18:17:32.504Z,,,,,32.1,,50
2018-01-08T18:17:42.504Z,,,,,32.1,,50
2018-01-08T18:17:52.505Z,,,,,32.1,,50
2018-01-08T18:18:02.504Z,,,,,32.1,,50
2018-01-08T18:18:12.505Z,,,,,32.1,,50
2018-01-08T18:18:22.504Z,,,,,32.1,,50
2018-01-08T18:18:32.505Z,,,,,32.1,,50
2018-01-08T18:18:42.505Z,,,,,32.1,,50
2018-01-08T18:18:52.504Z,,,,,32.1,,50
2018-01-08T18:19:02.504Z,,,,,32.1,,50
2018-01-08T18:19:12.554Z,,,,,32,,50
2018-01-08T18:19:22.504Z,,,,,32,,50
2018-01-08T18:19:32.538Z,,,,,32,,50
2018-01-08T18:19:42.504Z,,,,,32,,50
2018-01-08T18:19:52.505Z,,,,,32,,50
2018-01-08T18:20:02.505Z,,,,,32,,50
2018-01-08T18:20:12.504Z,,,,,32,,50
2018-01-08T18:20:22.505Z,,,,,32,,50
2018-01-08T18:20:32.505Z,,,,35.9,32,,50
2018-01-08T18:20:42.505Z,,,,36,32,,50
2018-01-08T18:20:52.505Z,,,,,31.9,,50
2018-01-08T18:21:02.504Z,,,,,31.9,,50
2018-01-08T18:21:12.504Z,,,,,31.9,,50
2018-01-08T18:21:22.505Z,,,,,31.9,,50
2018-01-08T18:21:32.505Z,,,,,31.9,,50
2018-01-08T18:21:42.504Z,,,,,31.9,,50
2018-01-08T18:21:52.506Z,,,,36.1,31.9,,50
2018-01-08T18:22:02.505Z,,,,,31.9,,50
2018-01-08T18:22:12.505Z,,,,,31.9,,50
2018-01-08T18:22:22.504Z,,,,,31.8,,50
2018-01-08T18:22:32.505Z,,,,,31.8,,50
2018-01-08T18:22:42.504Z,,,,,31.8,,50
2018-01-08T18:22:52.505Z,,,,,31.8,,50
2018-01-08T18:23:02.504Z,,,,,31.8,,50
2018-01-08T18:23:12.508Z,,,,,31.8,,50
2018-01-08T18:23:22.505Z,,,,,31.8,,50
2018-01-08T18:23:32.504Z,,,,,31.8,,50
2018-01-08T18:23:42.504Z,,,,,31.8,,50
2018-01-08T18:23:52.505Z,,,,,31.6,,50
2018-01-08T18:24:02.506Z,,,,,31.6,,50
2018-01-08T18:24:12.505Z,,,,,31.6,,50
2018-01-08T18:24:22.504Z,,,,,31.6,,50
2018-01-08T18:24:32.505Z,1,0,,39.1,31.6,41,50
2018-01-08T18:24:42.505Z,,,,42.9,31.6,29,50
2018-01-08T18:24:52.505Z,,,,40.6,31.6,29,50
2018-01-08T18:25:02.504Z,,,,39.5,31.6,,50
2018-01-08T18:25:12.505Z,,,,38.3,31.6,30,50
2018-01-08T18:25:22.504Z,,,,38,31.5,29,50
2018-01-08T18:25:32.505Z,,,,38.1,31.5,,50
2018-01-08T18:25:42.506Z,,,,38.5,31.5,,50
2018-01-08T18:25:52.505Z,,,,38.9,31.5,,50
2018-01-08T18:26:02.505Z,,,,39.2,31.5,30,50
2018-01-08T18:26:12.505Z,,,,,31.5,29,50
2018-01-08T18:26:22.525Z,,,,39.4,31.5,30,50
2018-01-08T18:26:32.504Z,,,,39.5,31.5,29,50
2018-01-08T18:26:42.505Z,,,,39.7,31.5,,50
2018-01-08T18:26:52.505Z,,,,39.9,31.5,,50
2018-01-08T18:27:02.505Z,,,,40.1,31.5,,50
2018-01-08T18:27:12.505Z,,,,40.2,31.5,,50
2018-01-08T18:27:22.504Z,,,,40.4,31.4,,50
2018-01-08T18:27:32.551Z,,,,40.6,31.4,,50
2018-01-08T18:27:42.504Z,,,,40.7,31.4,,50
2018-01-08T18:27:52.504Z,,,,40.8,31.4,,50
2018-01-08T18:28:02.504Z,,,,41,31.4,,50
2018-01-08T18:28:12.504Z,,,,41.1,31.4,30,50
2018-01-08T18:28:22.506Z,,,,41.2,31.4,,50
2018-01-08T18:28:32.504Z,,,,41.4,31.4,29,50
2018-01-08T18:28:42.504Z,,,,41.5,31.4,,50
2018-01-08T18:28:52.505Z,,,,41.7,31.4,,50
2018-01-08T18:29:02.505Z,,,,,31.4,,50
2018-01-08T18:29:12.505Z,,,,41.9,31.4,,50
2018-01-08T18:29:22.504Z,,,,42.1,31.4,29,50
2018-01-08T18:29:32.504Z,,,,42.2,31.4,30,50
2018-01-08T18:29:42.505Z,,,,42.4,31.4,,50
2018-01-08T18:29:52.505Z,,,,42.6,,,
2018-01-08T18:30:02.505Z,,,,42.7,31.4,29,50
2018-01-08T18:30:12.504Z,,,,42.9,31.4,,50
2018-01-08T18:30:22.505Z,,,,43,31.4,30,50
2018-01-08T18:30:32.505Z,,,,43.2,31.4,29,50
2018-01-08T18:30:42.505Z,,,,43.3,31.4,,50
2018-01-08T18:30:52.504Z,,,,43.5,,,
2018-01-08T18:31:02.544Z,,,,43.6,31.4,,50
2018-01-08T18:31:12.504Z,,,,43.7,31.4,,50
2018-01-08T18:31:22.505Z,,,,43.9,31.4,,50
2018-01-08T18:31:32.505Z,,,,44.1,31.4,30,50
2018-01-08T18:31:42.504Z,,,,44.2,31.4,29,50
2018-01-08T18:31:52.505Z,,,,44.3,31.4,30,50
2018-01-08T18:32:02.505Z,,,,44.4,31.4,29,50
2018-01-08T18:32:12.504Z,,,,44.6,31.4,,50
2018-01-08T18:32:22.504Z,,,,44.7,31.4,,50
2018-01-08T18:32:32.505Z,,,,44.8,31.4,,50
2018-01-08T18:32:42.505Z,,,,45,31.4,30,50
2018-01-08T18:32:52.505Z,,,,,31.4,29,50
2018-01-08T18:33:02.505Z,,,,45.2,31.4,,50
2018-01-08T18:33:12.504Z,,,,45.3,31.4,,50
2018-01-08T18:33:22.504Z,,,,45.4,31.5,,50
2018-01-08T18:33:32.505Z,,,,45.5,31.5,30,50
2018-01-08T18:33:42.506Z,,,,45.7,31.5,29,50
2018-01-08T18:33:52.505Z,,,,45.8,31.5,,50
2018-01-08T18:34:02.505Z,,,,46,31.5,,50
2018-01-08T18:34:12.504Z,,,,46.1,31.5,,50
2018-01-08T18:34:22.505Z,,,,46.2,31.5,,50
2018-01-08T18:34:32.507Z,,,,46.3,31.5,,50
2018-01-08T18:34:42.505Z,,,,46.4,31.5,,50
2018-01-08T18:34:52.505Z,,,,46.6,31.5,30,50
2018-01-08T18:35:02.544Z,,,,46.7,31.6,29,50
2018-01-08T18:35:12.538Z,,,,46.8,31.6,,50
2018-01-08T18:35:22.504Z,1,0,,45.4,31.6,0,50
2018-01-08T18:35:32.504Z,,,,43.4,31.6,,50
2018-01-08T18:35:42.504Z,,,,42.3,31.6,,50
2018-01-08T18:35:52.504Z,,,,41.9,,,
2018-01-08T18:36:02.506Z,,,,41.8,31.6,,50
2018-01-08T18:36:12.504Z,,,,,31.6,,50
2018-01-08T18:36:22.504Z,,,,,31.6,,50
2018-01-08T18:36:32.504Z,,,,,31.8,,50
2018-01-08T18:36:42.505Z,,,,41.7,31.6,,50
2018-01-08T18:36:52.506Z,,,,41.5,31.8,,50
2018-01-08T18:37:02.505Z,,,,41.3,31.8,,50
2018-01-08T18:37:12.504Z,,,,41.2,31.8,,50
2018-01-08T18:37:22.504Z,,,,,31.8,,50
2018-01-08T18:37:32.504Z,,,,,31.8,,50
2018-01-08T18:37:42.505Z,,,,41.1,31.8,,50
2018-01-08T18:37:52.504Z,,,,,31.8,,50
2018-01-08T18:38:02.528Z,,,,41,31.8,,50
2018-01-08T18:38:12.504Z,,,,40.9,31.8,,50
2018-01-08T18:38:22.505Z,,,,,31.8,,50
2018-01-08T18:38:32.504Z,,,,40.8,31.9,,50
2018-01-08T18:38:42.504Z,,,,,31.9,,50
2018-01-08T18:38:52.504Z,,,,,31.9,,50
2018-01-08T18:39:02.505Z,,,,,31.9,,50
2018-01-08T18:39:12.504Z,,,,,31.9,,50
2018-01-08T18:39:22.504Z,,,,,31.9,,50
2018-01-08T18:39:32.504Z,,,,,31.9,,50
2018-01-08T18:39:42.504Z,,,,,31.9,,50
2018-01-08T18:39:52.504Z,,,,,31.9,,50
2018-01-08T18:40:02.504Z,,,,,31.9,,50
2018-01-08T18:40:12.504Z,,,,40.7,31.9,,50
2018-01-08T18:40:22.504Z,,,,40.8,31.9,,50
2018-01-08T18:40:32.504Z,,,,,31.9,,50
2018-01-08T18:40:42.507Z,,,,,31.9,,50
2018-01-08T18:40:52.504Z,,,,,31.9,,50
2018-01-08T18:41:02.504Z,,,,,31.9,,50
2018-01-08T18:41:12.504Z,,,,,31.9,,50
2018-01-08T18:41:22.504Z,,,,40.9,31.9,,50
2018-01-08T18:41:32.504Z,,,,,31.9,,50
2018-01-08T18:41:42.505Z,,,,,31.9,,50
2018-01-08T18:41:52.504Z,,,,41,,,
2018-01-08T18:42:02.505Z,,,,,31.9,,50
2018-01-08T18:42:12.504Z,,,,,31.9,,50
2018-01-08T18:42:22.504Z,,,,,31.9,,50
2018-01-08T18:42:32.652Z,,,,41.1,31.9,,50
2018-01-08T18:42:42.504Z,,,,,31.9,,50
2018-01-08T18:42:52.504Z,,,,,31.9,,50
2018-01-08T18:43:02.504Z,,,,,31.9,,50
2018-01-08T18:43:12.504Z,,,,41.2,31.9,,50
2018-01-08T18:43:22.504Z,,,,41.1,31.9,,50
2018-01-08T18:43:32.504Z,,,,41.2,31.9,,50
2018-01-08T18:43:42.504Z,,,,,31.9,,50
2018-01-08T18:43:52.504Z,,,,,31.9,,50
2018-01-08T18:44:02.504Z,,,,,31.9,,50
2018-01-08T18:44:12.504Z,,,,,31.9,,50
2018-01-08T18:44:22.504Z,,,,,31.9,,50
2018-01-08T18:44:32.504Z,,,,,31.9,,50
2018-01-08T18:44:42.504Z,,,,,31.9,,50
2018-01-08T18:44:52.504Z,,,,,31.9,,50
2018-01-08T18:45:02.505Z,,,,,31.9,,50
2018-01-08T18:45:12.505Z,,,,,31.9,,50
2018-01-08T18:45:22.504Z,,,,,31.9,,50
2018-01-08T18:45:32.504Z,,,,41.1,31.9,,50
2018-01-08T18:45:42.504Z,,,,,31.9,,50
2018-01-08T18:45:52.504Z,,,,,31.9,,50
2018-01-08T18:46:02.505Z,,,,,31.9,,50
2018-01-08T18:46:12.504Z,,,,,31.9,,50
2018-01-08T18:46:22.504Z,,,,,31.9,,50
2018-01-08T18:46:32.505Z,,,,,31.9,,50
2018-01-08T18:46:42.504Z,,,,,31.9,,50
2018-01-08T18:46:52.505Z,,,,,31.9,,50
2018-01-08T18:47:02.505Z,,,,41,31.9,,50
2018-01-08T18:47:12.504Z,,,,,31.9,,50
2018-01-08T18:47:22.504Z,,,,,31.9,,50
2018-01-08T18:47:32.504Z,,,,,31.9,,50
2018-01-08T18:47:42.505Z,,,,,31.9,,50
2018-01-08T18:47:52.525Z,,,,,31.9,,50
2018-01-08T18:48:02.504Z,,,,,31.9,,50
2018-01-08T18:48:12.504Z,,,,40.9,31.9,,50
2018-01-08T18:48:22.505Z,,,,,31.8,,50
2018-01-08T18:48:32.504Z,,,,,31.9,,50
2018-01-08T18:48:42.547Z,,,,,31.8,,50
2018-01-08T18:48:52.504Z,,,,,31.8,,50
2018-01-08T18:49:02.504Z,,,,,31.8,,50
2018-01-08T18:49:12.505Z,,,,,31.8,,50
2018-01-08T18:49:22.507Z,,,,40.8,31.8,,50
2018-01-08T18:49:32.504Z,1,0,59,40.8,31.8,0,50
2018-01-08T18:49:42.504Z,,,,,31.8,,50
2018-01-08T18:49:52.506Z,,,,,31.8,,50
2018-01-08T18:50:02.518Z,,,,,31.8,,50
2018-01-08T18:50:12.504Z,,,,,31.8,,50
2018-01-08T18:50:22.505Z,,,,40.7,31.8,,50
2018-01-08T18:50:32.504Z,1,0,,42.8,31.8,42,50
2018-01-08T18:50:42.505Z,,,,46.7,31.8,29,50
2018-01-08T18:50:52.504Z,,,,43.7,,29,
2018-01-08T18:51:02.508Z,,,,42,31.8,30,50
2018-01-08T18:51:12.504Z,,,,40.1,31.8,29,50
2018-01-08T18:51:22.505Z,,,,39.7,31.8,,50
2018-01-08T18:51:32.505Z,,,,39.9,31.8,,50
2018-01-08T18:51:42.504Z,,,,40.4,31.8,29,50
2018-01-08T18:51:52.510Z,,,,,31.8,,50
2018-01-08T18:52:02.504Z,1,0,,38.8,31.8,0,50
2018-01-08T18:52:12.504Z,,,,36.6,31.8,,50
2018-01-08T18:52:22.504Z,,,,35.8,31.8,,50
2018-01-08T18:52:32.504Z,,,,35.5,31.8,,50
2018-01-08T18:52:42.504Z,,,,,31.8,,50
2018-01-08T18:52:52.505Z,,,,,31.8,,50
2018-01-08T18:53:02.504Z,,,,,31.8,,50
2018-01-08T18:53:12.504Z,,,,,31.6,,50
2018-01-08T18:53:22.504Z,,,,,31.8,,50
2018-01-08T18:53:32.504Z,,,,35.4,31.6,,50
2018-01-08T18:53:42.504Z,,,,35.3,31.6,,50
2018-01-08T18:53:52.504Z,,,,,31.6,,50
2018-01-08T18:54:02.505Z,,,,35.2,31.6,,50
2018-01-08T18:54:12.504Z,,,,,31.6,,50
2018-01-08T18:54:22.504Z,,,,,31.6,,50
2018-01-08T18:54:32.504Z,,,,,31.6,,50
2018-01-08T18:54:42.504Z,,,,35.1,,,
2018-01-08T18:54:52.504Z,,,,,31.6,,50
2018-01-08T18:55:02.504Z,,,,,31.6,,50
2018-01-08T18:55:12.504Z,,,,,31.6,,50
2018-01-08T18:55:22.535Z,,,,34.9,31.6,,50
2018-01-08T18:55:32.506Z,1,0,,38.2,31.6,40,50
2018-01-08T18:55:42.504Z,,,,40.8,31.6,29,50
2018-01-08T18:55:52.504Z,,,,,31.6,,50
2018-01-08T18:56:02.505Z,,,,40.4,31.6,29,50
2018-01-08T18:56:12.504Z,,,,40.3,31.6,0,50
2018-01-08T18:56:22.504Z,1,0,,37.7,31.5,,50
2018-01-08T18:56:32.504Z,,,,36,,,
2018-01-08T18:56:42.504Z,,,,35.6,31.5,,50
2018-01-08T18:56:52.504Z,,,,35.5,,,
2018-01-08T18:57:02.512Z,,,,35.6,31.5,,50
2018-01-08T18:57:12.504Z,,,,,31.5,,50
2018-01-08T18:57:22.504Z,,,,,31.5,,50
2018-01-08T18:57:32.504Z,,,,,31.5,,50
2018-01-08T18:57:42.504Z,,,,35.5,31.5,,50
2018-01-08T18:57:52.504Z,,,,,31.5,,50
2018-01-08T18:58:02.504Z,,,,35.4,31.5,,50
2018-01-08T18:58:12.504Z,,,,35.2,31.5,,50
2018-01-08T18:58:22.504Z,,,,,31.5,,50
2018-01-08T18:58:32.504Z,,,,35.1,31.5,,50
2018-01-08T18:58:52.504Z,,,,35.1,31.5,,50
2018-01-08T18:59:02.504Z,,,,34.9,31.5,,50
2018-01-08T18:59:12.504Z,,,,,31.5,,50
2018-01-08T18:59:22.504Z,,,,34.8,31.5,,50
2018-01-08T18:59:32.504Z,,,,,31.4,,50
2018-01-08T18:59:42.504Z,,,,,31.4,,50
2018-01-08T19:00:02.504Z,,,,,31.4,,50
2018-01-08T19:00:12.504Z,,,,,31.4,,50
2018-01-08T19:00:22.507Z,,,,,31.4,,50
2018-01-08T19:00:42.506Z,,,,,31.4,,50
2018-01-08T19:00:52.506Z,,,,,31.4,,50
2018-01-08T19:01:02.504Z,,,,,31.4,,50
2018-01-08T19:01:22.504Z,,,,,31.4,,50
2018-01-08T19:01:32.504Z,,,,,31.4,,50
2018-01-08T19:01:52.504Z,,,,,31.3,,50
2018-01-08T19:02:02.504Z,,,,,31.3,,50
2018-01-08T19:02:22.504Z,,,,,31.3,,50
2018-01-08T19:02:32.504Z,,,,,31.3,,50
2018-01-08T19:02:52.504Z,,,,,31.3,,50
2018-01-08T19:03:02.504Z,,,,,31.3,,50
2018-01-08T19:03:12.504Z,,,,34.9,,,
2018-01-08T19:03:22.504Z,,,,,31.3,,50
2018-01-08T19:03:32.555Z,,,,,31.3,,50
2018-01-08T19:03:52.505Z,,,,,31.2,,50
2018-01-08T19:04:02.506Z,,,,,31.2,,50
2018-01-08T19:04:22.504Z,,,,,31.2,,50
2018-01-08T19:04:32.504Z,,,,,31.2,,50
2018-01-08T19:04:52.504Z,1,0,,39.9,31.2,37,50
2018-01-08T19:05:02.504Z,,,,41.8,31.2,29,50
2018-01-08T19:05:12.504Z,,,,40.1,31.2,30,50
2018-01-08T19:05:22.504Z,,,,38.8,31.2,29,50
2018-01-08T19:05:32.504Z,,,,38.1,31.2,,50
2018-01-08T19:05:42.504Z,,,,37.9,31.2,,50
2018-01-08T19:05:52.504Z,,,,38.1,31,30,50
2018-01-08T19:06:02.504Z,,,,38.5,31,29,50
2018-01-08T19:06:12.504Z,,,,38.8,31,,50
2018-01-08T19:06:22.547Z,,,,,31,,50
2018-01-08T19:06:32.503Z,,,,39.1,,29,
