Time,HwActive,ActPow,HwTSet,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-04T17:12:58.778Z,,,50,,33.7,,
2018-02-04T17:13:08.779Z,,29,,,,,
2018-02-04T17:13:18.779Z,,,50,,33.8,61.4,
2018-02-04T17:13:28.778Z,,,50,,33.9,,
2018-02-04T17:13:48.779Z,,,50,,34,61.5,
2018-02-04T17:13:58.803Z,,,50,,34,,
2018-02-04T17:14:08.785Z,,30,,,,,
2018-02-04T17:14:18.779Z,,29,50,,34.1,61.6,
2018-02-04T17:14:28.779Z,,,50,,34.1,,
2018-02-04T17:14:48.779Z,,,50,,34.2,61.8,
2018-02-04T17:14:58.778Z,,,50,,34.3,,
2018-02-04T17:15:18.779Z,,,50,,34.3,61.9,
2018-02-04T17:15:28.778Z,,,50,,34.4,,
2018-02-04T17:15:38.778Z,,29,50,,34.4,62,
2018-02-04T17:15:48.784Z,,,,,,62,
2018-02-04T17:15:58.785Z,,,50,,34.5,,
2018-02-04T17:16:08.779Z,,,50,,34.6,,
2018-02-04T17:16:18.779Z,,30,50,,34.6,62.1,
2018-02-04T17:16:28.779Z,,29,,,,,
2018-02-04T17:16:38.779Z,,,50,,34.7,,
2018-02-04T17:16:48.779Z,,,50,,34.7,,
2018-02-04T17:16:58.779Z,,,,,,62.2,
2018-02-04T17:17:08.778Z,,,50,,34.8,,
2018-02-04T17:17:18.779Z,,,50,,34.9,,
2018-02-04T17:17:28.779Z,,,50,,34.9,,
2018-02-04T17:17:38.779Z,,,,,,62.4,
2018-02-04T17:17:48.779Z,,,50,,35.1,,
2018-02-04T17:17:58.779Z,,,50,,35.1,,
2018-02-04T17:18:08.778Z,,,,,,62.5,
2018-02-04T17:18:18.779Z,,,50,,35.2,,
2018-02-04T17:18:28.779Z,,,50,,35.2,,
2018-02-04T17:18:38.778Z,,,,,,62.6,
2018-02-04T17:18:48.779Z,,,50,,35.3,,
2018-02-04T17:18:58.778Z,,,50,,35.4,,
2018-02-04T17:19:08.779Z,,,,,,62.7,
2018-02-04T17:19:18.779Z,,,50,,35.4,,
2018-02-04T17:19:28.778Z,,,50,,35.5,,
2018-02-04T17:19:38.779Z,,30,,,,62.8,
2018-02-04T17:19:48.782Z,,29,50,,35.6,,
2018-02-04T17:19:58.782Z,,,50,,35.6,,
2018-02-04T17:20:08.778Z,,,,,,62.9,
2018-02-04T17:20:18.779Z,,,50,,35.7,,
2018-02-04T17:20:28.779Z,,,50,,35.7,,
2018-02-04T17:20:48.779Z,0,0,50,,35.8,61.2,2
2018-02-04T17:20:58.779Z,,,50,,35.8,59.1,
2018-02-04T17:21:08.778Z,,,,,,58.5,
2018-02-04T17:21:18.779Z,,,50,,35.9,58.2,
2018-02-04T17:21:28.781Z,,,,,,58.1,
2018-02-04T17:21:38.779Z,,,50,,36,,
2018-02-04T17:21:48.779Z,,,50,,36,,
2018-02-04T17:21:58.779Z,,,,,,57.8,
2018-02-04T17:22:08.778Z,,,50,,36.1,57.7,
2018-02-04T17:22:18.779Z,,,50,,36.1,57.4,
2018-02-04T17:22:28.791Z,,,50,,36.1,,
2018-02-04T17:22:38.779Z,,,,,,57.2,
2018-02-04T17:22:48.780Z,,,50,,36.2,57,
2018-02-04T17:22:58.778Z,,,,,,56.9,
2018-02-04T17:23:08.779Z,,,50,,36.3,56.7,
2018-02-04T17:23:18.779Z,,,50,,36.3,56.5,
2018-02-04T17:23:28.781Z,,,50,,36.3,,
2018-02-04T17:23:38.778Z,,,,,,56.3,
2018-02-04T17:23:48.778Z,,,50,,36.4,56.1,
2018-02-04T17:23:58.784Z,,,50,,36.4,55.9,
2018-02-04T17:24:08.778Z,,,,,,55.7,
2018-02-04T17:24:18.779Z,,,50,,36.4,55.6,
2018-02-04T17:24:28.778Z,,,50,,36.5,,
2018-02-04T17:24:38.779Z,,,,,,55.3,
2018-02-04T17:24:48.778Z,,,50,,36.5,55.1,
2018-02-04T17:24:58.778Z,,,50,,36.5,55,
2018-02-04T17:25:08.779Z,,,,,,54.8,
2018-02-04T17:25:18.781Z,,,50,,36.6,54.7,
2018-02-04T17:25:28.783Z,,,50,,36.6,,
2018-02-04T17:25:38.800Z,,,,,,54.4,
2018-02-04T17:25:48.779Z,,,50,,36.6,54.3,
2018-02-04T17:25:58.779Z,,,50,,36.7,,
2018-02-04T17:26:08.780Z,,,,,,53.9,
2018-02-04T17:26:18.779Z,,,50,,36.7,53.8,
2018-02-04T17:26:28.778Z,,,50,,36.7,,
2018-02-04T17:26:38.780Z,,,,,,53.5,
2018-02-04T17:26:48.839Z,,,50,,36.7,53.4,
2018-02-04T17:26:58.823Z,,,50,,36.7,,
2018-02-04T17:27:08.778Z,,,,,,53.1,
2018-02-04T17:27:18.780Z,,,50,,36.8,53,
2018-02-04T17:27:28.780Z,0,45,50,,36.8,53.6,2
2018-02-04T17:27:38.778Z,,33,,,,57.4,
2018-02-04T17:27:48.780Z,,29,50,,36.8,,
2018-02-04T17:27:58.778Z,,,50,,36.8,,
2018-02-04T17:28:08.779Z,,29,,,,57.3,
2018-02-04T17:28:18.778Z,,,50,,36.9,57.2,
2018-02-04T17:28:28.779Z,,,50,,36.9,,
2018-02-04T17:28:38.778Z,,29,,,,57.4,
2018-02-04T17:28:48.781Z,,,50,,36.9,57.6,
2018-02-04T17:28:58.782Z,,,50,,36.9,,
2018-02-04T17:29:08.778Z,,30,,,,57.7,
2018-02-04T17:29:18.783Z,,29,50,,36.9,,
2018-02-04T17:29:28.780Z,,,50,,37.1,,
2018-02-04T17:29:38.778Z,,29,,,,,
2018-02-04T17:29:48.779Z,,30,50,,37.1,57.8,
2018-02-04T17:29:58.778Z,,,50,,37.1,,
2018-02-04T17:30:08.778Z,,29,,,,57.9,
2018-02-04T17:30:18.779Z,,,50,,37.1,,
2018-02-04T17:30:28.778Z,,,50,,37.1,58,
2018-02-04T17:30:38.778Z,,30,,,,,
2018-02-04T17:30:48.805Z,,,50,,37.2,,
2018-02-04T17:30:58.779Z,,,50,,37.2,,
2018-02-04T17:31:08.778Z,,29,,,,58.2,
2018-02-04T17:31:18.778Z,,,50,,37.2,58.3,
2018-02-04T17:31:28.781Z,,,50,,37.2,,
2018-02-04T17:31:38.778Z,,,,,,58.4,
2018-02-04T17:31:48.778Z,,,50,,37.3,58.5,
2018-02-04T17:31:58.785Z,,,50,,37.3,,
2018-02-04T17:32:08.779Z,,30,,,,58.6,
2018-02-04T17:32:18.778Z,,29,50,,37.3,58.7,
2018-02-04T17:32:28.779Z,,,50,,37.3,,
2018-02-04T17:32:38.780Z,,,,,,58.8,
2018-02-04T17:32:48.779Z,,30,50,,37.4,,
2018-02-04T17:32:58.783Z,,,50,,37.4,,
2018-02-04T17:33:08.778Z,,29,,,,58.9,
2018-02-04T17:33:18.779Z,,29,50,,37.4,59,
2018-02-04T17:33:38.809Z,,30,50,,37.5,59.1,
2018-02-04T17:33:48.780Z,,,50,,37.5,,
2018-02-04T17:33:58.779Z,,29,,,,,
2018-02-04T17:34:08.779Z,,,50,,37.5,59.3,
2018-02-04T17:34:18.780Z,,,50,,37.5,,
2018-02-04T17:34:28.781Z,,,50,,37.5,,
2018-02-04T17:34:38.779Z,,30,,,,59.5,
2018-02-04T17:34:52.948Z,,29,50,,37.6,,
2018-02-04T17:34:58.804Z,,,50,,37.6,,
2018-02-04T17:35:08.779Z,,30,,,,59.6,
2018-02-04T17:35:18.780Z,,,50,,37.6,59.7,
2018-02-04T17:35:28.851Z,,,50,,37.7,,
2018-02-04T17:35:38.779Z,,29,,,,59.8,
2018-02-04T17:35:48.805Z,1,0,50,0,41.4,60,0
2018-02-04T17:35:58.782Z,0,0,50,,38.5,61.3,0
2018-02-04T17:36:08.781Z,,,,,,58.2,
2018-02-04T17:36:18.778Z,,,50,,38.3,57.9,
2018-02-04T17:36:28.780Z,,,,,,57.8,
2018-02-04T17:36:38.786Z,,,50,,38.4,,
2018-02-04T17:36:48.778Z,,,50,,38.4,,
2018-02-04T17:36:58.779Z,0,44,,59,,57.3,2
2018-02-04T17:37:08.778Z,,32,50,,38.4,62.4,
2018-02-04T17:37:18.778Z,,29,50,,38.5,60.6,
2018-02-04T17:37:28.778Z,,30,,,,60.1,
2018-02-04T17:37:38.783Z,,29,50,,38.5,58.7,
2018-02-04T17:37:48.782Z,,,50,,38.6,58.5,
2018-02-04T17:37:58.778Z,,,50,,38.6,,
2018-02-04T17:38:08.779Z,,,,,,58.6,
2018-02-04T17:38:18.782Z,,30,50,,38.7,58.8,
2018-02-04T17:38:28.780Z,,30,,,,59,
2018-02-04T17:38:38.778Z,,,50,,38.7,59.3,
2018-02-04T17:38:48.838Z,,,50,,38.7,,
2018-02-04T17:38:58.778Z,,29,,,,,
2018-02-04T17:39:08.778Z,,,50,,38.8,59.4,
2018-02-04T17:39:18.779Z,,,50,,38.8,59.5,
2018-02-04T17:39:28.778Z,,,50,,38.8,,
2018-02-04T17:39:38.779Z,,,,,,59.6,
2018-02-04T17:39:48.778Z,,,50,,38.9,59.7,
2018-02-04T17:39:58.779Z,,,50,,38.9,,
2018-02-04T17:40:08.778Z,,29,,,,59.8,
2018-02-04T17:40:18.778Z,,,50,,38.9,,
2018-02-04T17:40:28.778Z,,,50,,38.9,,
2018-02-04T17:40:38.778Z,,,,,,59.9,
2018-02-04T17:40:48.778Z,,30,50,,38.9,60,
2018-02-04T17:40:58.778Z,,29,50,,39.1,,
2018-02-04T17:41:08.778Z,,,50,,39.1,,
2018-02-04T17:41:18.778Z,,29,50,,39.1,60.1,
2018-02-04T17:41:28.778Z,0,0,,5,,58.4,0
2018-02-04T17:41:38.778Z,,,50,,39.1,56.6,
2018-02-04T17:41:48.778Z,,,50,,39.1,55.9,
2018-02-04T17:41:58.778Z,,,50,,39.1,55.4,
2018-02-04T17:42:08.778Z,,,50,,39.2,55.2,
2018-02-04T17:42:18.778Z,,,50,,39.2,55.1,
2018-02-04T17:42:28.779Z,,,50,,39.2,,
2018-02-04T17:42:38.783Z,,,,,,54.9,
2018-02-04T17:42:48.835Z,,,50,,39.2,54.7,
2018-02-04T17:42:58.778Z,,,50,,39.2,,
2018-02-04T17:43:08.816Z,,,,,,54.4,
2018-02-04T17:43:18.778Z,,,50,,39.2,54.1,
2018-02-04T17:43:28.796Z,,,50,,39.2,,
2018-02-04T17:43:38.777Z,,,,,,53.9,
2018-02-04T17:43:48.778Z,,,50,,39.3,53.8,
2018-02-04T17:43:58.778Z,,,50,,39.3,,
2018-02-04T17:44:08.779Z,,,,,,53.6,
2018-02-04T17:44:18.779Z,,,50,,39.3,53.4,
2018-02-04T17:44:28.778Z,0,,50,59,39.3,53.3,2
2018-02-04T17:44:38.778Z,0,42,50,,39.3,55.4,2
2018-02-04T17:44:48.778Z,,29,,,,60.5,
2018-02-04T17:44:58.778Z,,,50,,39.3,58.9,
2018-02-04T17:45:08.778Z,,,,,,58.6,
2018-02-04T17:45:18.778Z,,30,50,,39.3,58.2,
2018-02-04T17:45:28.778Z,,29,,,,57.9,
2018-02-04T17:45:38.778Z,,,50,,39.3,57.8,
2018-02-04T17:45:48.778Z,,,50,,39.3,58,
2018-02-04T17:45:58.778Z,0,29,,59,,58.1,2
2018-02-04T17:46:08.778Z,,,50,,39.3,58.2,
2018-02-04T17:46:18.778Z,,,50,,39.3,,
2018-02-04T17:46:28.778Z,,,50,,39.3,,
2018-02-04T17:46:38.779Z,,29,,,,58.2,
2018-02-04T17:46:48.778Z,,30,50,,39.3,,
2018-02-04T17:46:58.778Z,,,50,,39.3,,
2018-02-04T17:47:08.778Z,,29,,,,58.4,
2018-02-04T17:47:18.779Z,,,50,,39.3,58.5,
2018-02-04T17:47:28.778Z,,,50,,39.3,,
2018-02-04T17:47:38.778Z,,,,,,58.6,
2018-02-04T17:47:48.778Z,,,50,,39.3,58.7,
2018-02-04T17:47:58.779Z,,,50,,39.3,,
2018-02-04T17:48:18.778Z,,,50,,39.3,58.8,
2018-02-04T17:48:28.778Z,,,50,,39.3,,
2018-02-04T17:48:38.778Z,,,,,,58.9,
2018-02-04T17:48:48.778Z,,,50,,39.4,,
2018-02-04T17:48:58.779Z,,,,,,59,
2018-02-04T17:49:08.778Z,,,50,,39.4,59.1,
2018-02-04T17:49:18.778Z,,,50,,39.4,,
2018-02-04T17:49:28.778Z,,,50,,39.4,,
2018-02-04T17:49:38.778Z,,,,,,59.3,
2018-02-04T17:49:48.778Z,,,50,,39.4,59.4,
2018-02-04T17:49:58.778Z,,,50,,39.4,,
2018-02-04T17:50:08.778Z,,,,,,59.5,
2018-02-04T17:50:18.778Z,,,50,,39.4,59.6,
2018-02-04T17:50:28.778Z,,,50,,39.4,,
2018-02-04T17:50:38.778Z,,29,,,,59.7,
2018-02-04T17:50:48.778Z,,,50,,39.4,,
2018-02-04T17:50:58.778Z,,,50,,39.4,,
2018-02-04T17:51:08.778Z,,,,,,59.8,
2018-02-04T17:51:18.778Z,,,50,,39.5,59.9,
2018-02-04T17:51:28.778Z,,,50,,39.5,,
2018-02-04T17:51:38.778Z,,30,,,,60,
2018-02-04T17:51:48.778Z,,29,50,,39.5,,
2018-02-04T17:51:58.778Z,,,50,,39.5,,
2018-02-04T17:52:08.778Z,,,,,,60.1,
2018-02-04T17:52:18.778Z,,,50,,39.5,60.2,
2018-02-04T17:52:28.778Z,,,50,,39.5,,
2018-02-04T17:52:38.778Z,,,,,,60.4,
2018-02-04T17:52:48.783Z,,,50,,39.5,,
2018-02-04T17:52:58.778Z,,,50,,39.5,,
2018-02-04T17:53:08.778Z,,30,,,,60.6,
2018-02-04T17:53:18.779Z,,29,50,,39.5,,
2018-02-04T17:53:28.777Z,,,50,,39.6,,
2018-02-04T17:53:38.778Z,,,,,,60.7,
2018-02-04T17:53:48.778Z,,30,50,,39.6,,
2018-02-04T17:53:58.778Z,,,50,,39.6,,
2018-02-04T17:54:08.778Z,,29,,,,60.8,
2018-02-04T17:54:18.778Z,,,50,,39.6,60.9,
2018-02-04T17:54:28.778Z,,,50,,39.6,,
2018-02-04T17:54:38.778Z,,,,,,61.1,
2018-02-04T17:54:48.778Z,,,50,,39.6,,
2018-02-04T17:54:58.778Z,,,50,,39.6,,
2018-02-04T17:55:08.778Z,,,,,,61.2,
2018-02-04T17:55:18.778Z,,,50,,39.7,61.3,
2018-02-04T17:55:28.778Z,,,50,,39.7,,
2018-02-04T17:55:38.778Z,,29,,,,61.4,
2018-02-04T17:55:48.778Z,,,50,,39.7,,
2018-02-04T17:55:58.777Z,,,50,,39.7,,
2018-02-04T17:56:08.778Z,,,,,,61.5,
2018-02-04T17:56:18.778Z,,30,50,,39.7,,
2018-02-04T17:56:28.778Z,,,50,,39.7,,
2018-02-04T17:56:38.778Z,,,,,,61.6,
2018-02-04T17:56:48.778Z,,29,50,,39.7,61.8,
2018-02-04T17:56:58.778Z,,,50,,39.7,,
2018-02-04T17:57:08.778Z,,30,,,,,
2018-02-04T17:57:18.782Z,,29,50,,39.8,61.9,
2018-02-04T17:57:28.778Z,,,50,,39.8,62,
2018-02-04T17:57:48.778Z,,,50,,39.8,,
2018-02-04T17:57:58.778Z,,,50,,39.8,,
2018-02-04T17:58:08.777Z,,,,,,62.1,
2018-02-04T17:58:18.778Z,,,50,,39.8,62.2,
2018-02-04T17:58:28.980Z,,,50,,39.8,,
2018-02-04T17:58:38.778Z,,29,,,,62.4,
2018-02-04T17:58:48.826Z,,,50,,39.8,,
2018-02-04T17:58:58.812Z,,,50,,39.9,,
2018-02-04T17:59:08.778Z,,,,,,62.5,
2018-02-04T17:59:18.801Z,,,50,,39.9,,
2018-02-04T17:59:28.778Z,,,50,,39.9,,
2018-02-04T17:59:38.778Z,,30,,,,62.6,
2018-02-04T17:59:48.777Z,,29,50,,39.9,,
2018-02-04T17:59:58.778Z,,,50,,39.9,,
2018-02-04T18:00:08.777Z,,,,,,62.7,
2018-02-04T18:00:18.778Z,,,50,,39.9,62.8,
2018-02-04T18:00:28.778Z,,,50,,40,,
2018-02-04T18:00:48.778Z,,30,50,,40,62.9,
2018-02-04T18:00:58.778Z,,0,50,,40,63.1,
2018-02-04T18:01:08.778Z,0,,50,,40,60,2
2018-02-04T18:01:18.778Z,,,,,,58.7,
2018-02-04T18:01:28.778Z,,,50,,40,58.3,
2018-02-04T18:01:38.778Z,,,,,,58.2,
2018-02-04T18:01:48.777Z,,,50,,40,58.1,
2018-02-04T18:01:58.777Z,,,50,,40.1,,
2018-02-04T18:02:08.778Z,,,,,,57.9,
2018-02-04T18:02:18.778Z,,,50,,40.1,57.7,
2018-02-04T18:02:28.779Z,,,50,,40.1,,
2018-02-04T18:02:38.778Z,,,,,,57.2,
2018-02-04T18:02:48.777Z,,,50,,40.1,57.1,
2018-02-04T18:02:58.778Z,1,,,0,,57,0
2018-02-04T18:03:08.780Z,1,62,50,,50.2,57.4,0
2018-02-04T18:03:18.778Z,,61,50,,36.9,54.1,
2018-02-04T18:03:28.778Z,,66,50,,50.3,53.1,
2018-02-04T18:03:38.778Z,,72,50,,49.3,52.8,
2018-02-04T18:03:48.778Z,,,50,,49.1,53,
2018-02-04T18:03:58.778Z,,75,,,,53.3,
2018-02-04T18:04:08.778Z,0,0,50,,49.4,52.2,0
2018-02-04T18:04:18.777Z,,,,,,51.7,
2018-02-04T18:04:28.780Z,,,50,,49.2,,
2018-02-04T18:04:38.778Z,,,50,,49.1,,
2018-02-04T18:04:48.778Z,,,50,,48.9,,
2018-02-04T18:04:58.778Z,,,50,,48.8,,
2018-02-04T18:05:08.778Z,0,,50,59,48.7,,2
2018-02-04T18:05:18.778Z,0,37,,,,56.1,2
2018-02-04T18:05:28.778Z,,29,50,,48.6,60.4,
2018-02-04T18:05:38.778Z,,,50,,48.4,60,
2018-02-04T18:05:48.777Z,,29,50,,48.2,60,
2018-02-04T18:05:58.778Z,,29,,,,58.8,
2018-02-04T18:06:08.778Z,,,50,,48.1,58.6,
2018-02-04T18:06:18.778Z,,,50,,48,,
2018-02-04T18:06:28.778Z,,,50,,47.9,,
2018-02-04T18:06:38.778Z,,29,,,,59,
2018-02-04T18:06:48.778Z,,,50,,47.7,59.4,
2018-02-04T18:06:58.778Z,,,50,,47.6,,
2018-02-04T18:07:08.778Z,,,,,,59.6,
2018-02-04T18:07:18.778Z,,,50,,47.4,,
2018-02-04T18:07:28.778Z,,,50,,47.3,,
2018-02-04T18:07:38.778Z,,29,,,,59.8,
2018-02-04T18:07:48.777Z,,,50,,47.2,59.9,
2018-02-04T18:07:58.778Z,,,50,,47.1,,
2018-02-04T18:08:08.778Z,,,,,,60,
2018-02-04T18:08:18.778Z,,,50,,46.9,60.1,
2018-02-04T18:08:28.778Z,,,50,,46.8,,
2018-02-04T18:08:38.778Z,,29,,,,60.2,
2018-02-04T18:08:48.777Z,,,50,,46.7,60.4,
2018-02-04T18:08:58.777Z,,,50,,46.6,,
2018-02-04T18:09:08.785Z,,30,,,,60.5,
2018-02-04T18:09:18.778Z,,29,50,,46.4,60.6,
2018-02-04T18:09:28.777Z,,,50,,46.4,,
2018-02-04T18:09:38.777Z,,29,,,,60.7,
2018-02-04T18:09:48.779Z,,,50,,46.2,,
2018-02-04T18:09:58.791Z,,,50,,46.2,,
2018-02-04T18:10:08.777Z,,,,,,60.8,
2018-02-04T18:10:18.808Z,,,50,,46,,
2018-02-04T18:10:28.777Z,,30,,,,61.1,
2018-02-04T18:10:38.777Z,1,0,50,0,47.3,61.3,0
2018-02-04T18:10:48.788Z,0,0,50,,25.7,54,0
2018-02-04T18:10:58.778Z,1,,50,,21.7,56.2,0
2018-02-04T18:11:08.788Z,0,0,50,,46.3,53.3,0
2018-02-04T18:11:18.778Z,,,50,,48.7,52.9,
2018-02-04T18:11:28.778Z,,,50,,48.6,53,
2018-02-04T18:11:38.777Z,,,50,,48.6,,
2018-02-04T18:11:48.777Z,,,50,,48.3,,
2018-02-04T18:11:58.777Z,,,50,,48.2,,
2018-02-04T18:12:08.777Z,0,,,59,,53.1,2
2018-02-04T18:12:18.778Z,,36,50,,48,58.4,
2018-02-04T18:12:28.778Z,,29,50,,47.9,61.2,
2018-02-04T18:12:38.777Z,,29,50,,47.7,60.4,
2018-02-04T18:12:48.777Z,,,50,,47.5,59.9,
2018-02-04T18:12:58.777Z,,29,,,,59.3,
2018-02-04T18:13:08.777Z,,,50,,47.3,59.1,
2018-02-04T18:13:18.778Z,,,50,,47.2,,
2018-02-04T18:13:28.778Z,,30,50,,47.1,59.5,
2018-02-04T18:13:38.777Z,,29,,,,59.9,
2018-02-04T18:13:48.794Z,,,50,,46.9,60.1,
2018-02-04T18:13:58.778Z,,30,50,,46.7,60.2,
2018-02-04T18:14:08.778Z,,,50,,46.7,,
2018-02-04T18:14:18.839Z,,29,,,,60.4,
2018-02-04T18:14:28.824Z,,,50,,46.6,60.5,
2018-02-04T18:14:38.778Z,,30,50,,46.4,,
2018-02-04T18:14:48.777Z,,,50,,46.3,,
2018-02-04T18:14:58.789Z,,29,,,,60.6,
2018-02-04T18:15:08.778Z,,,50,,46.1,60.7,
2018-02-04T18:15:28.778Z,,30,50,,46,,
2018-02-04T18:15:38.777Z,,29,,,,60.8,
2018-02-04T18:15:48.777Z,,,50,,45.8,60.9,
2018-02-04T18:15:58.777Z,,30,,,,61.1,
2018-02-04T18:16:08.777Z,,29,50,,45.7,,
2018-02-04T18:16:18.778Z,,,50,,45.6,,
2018-02-04T18:16:28.778Z,,,50,,45.5,61.2,
2018-02-04T18:16:38.777Z,,30,,,,61.3,
2018-02-04T18:16:48.777Z,,29,50,,45.4,61.4,
2018-02-04T18:16:58.777Z,,,50,,45.3,,
2018-02-04T18:17:08.777Z,,,,,,61.5,
2018-02-04T18:17:18.777Z,,,50,,45.2,,
2018-02-04T18:17:28.778Z,,,,,,61.6,
2018-02-04T18:17:38.777Z,,,50,,45.1,61.8,
2018-02-04T18:17:48.778Z,,,50,,45,61.9,
2018-02-04T18:17:58.778Z,,,50,,44.9,,
2018-02-04T18:18:08.777Z,,,,,,62,
2018-02-04T18:18:18.778Z,,,50,,44.8,,
2018-02-04T18:18:28.778Z,,,50,,44.8,62.1,
2018-02-04T18:18:38.777Z,,30,,,,62.2,
2018-02-04T18:18:48.777Z,,29,50,,44.7,62.4,
2018-02-04T18:18:58.778Z,,,50,,44.6,,
2018-02-04T18:19:08.778Z,,30,,,,62.5,
2018-02-04T18:19:18.777Z,,,50,,44.4,,
2018-02-04T18:19:28.794Z,,29,50,,44.4,62.6,
2018-02-04T18:19:38.777Z,,29,,,,62.7,
2018-02-04T18:19:48.777Z,,,50,,44.3,,
2018-02-04T18:19:58.777Z,,,50,,44.2,,
2018-02-04T18:20:08.777Z,,,,,,62.8,
2018-02-04T18:20:18.778Z,,,50,,44.2,,
2018-02-04T18:20:28.778Z,,,50,,44.1,62.9,
2018-02-04T18:20:38.778Z,0,0,,,,60.5,2
2018-02-04T18:20:48.777Z,,,50,,44.1,58.9,
2018-02-04T18:20:58.777Z,,,50,,44,58.2,
2018-02-04T18:21:08.777Z,,,,,,58,
2018-02-04T18:21:18.778Z,,,50,,43.9,57.9,
2018-02-04T18:21:28.777Z,,,50,,43.9,,
2018-02-04T18:21:38.778Z,,,50,,43.9,57.8,
2018-02-04T18:21:48.780Z,,,50,,43.8,,
2018-02-04T18:21:58.787Z,,,,,,57.3,
2018-02-04T18:22:08.778Z,,,50,,43.7,57.2,
2018-02-04T18:22:28.779Z,,,50,,43.7,56.9,
2018-02-04T18:22:38.778Z,,,50,,43.6,56.8,
2018-02-04T18:22:48.777Z,,,50,,43.6,,
2018-02-04T18:22:58.777Z,,,,,,56.4,
2018-02-04T18:23:08.780Z,,,50,,43.5,56.3,
2018-02-04T18:23:18.779Z,,,50,,43.5,,
2018-02-04T18:23:28.778Z,,,50,,43.5,56.1,
2018-02-04T18:23:38.780Z,,,,,,55.9,
2018-02-04T18:23:48.777Z,,,50,,43.4,,
2018-02-04T18:23:58.778Z,,,50,,43.4,55.6,
2018-02-04T18:24:08.777Z,,,,,,55.3,
2018-02-04T18:24:18.777Z,,,50,,43.3,,
2018-02-04T18:24:28.777Z,,,50,,43.3,55.2,
2018-02-04T18:24:38.777Z,,,,,,54.9,
2018-02-04T18:24:48.777Z,,,50,,43.2,,
2018-02-04T18:24:58.777Z,,,50,,43.2,54.8,
2018-02-04T18:25:08.777Z,,,,,,54.5,
2018-02-04T18:25:18.778Z,,,50,,43.1,,
2018-02-04T18:25:28.777Z,,,,,,54.4,
2018-02-04T18:25:38.777Z,,,50,,43.1,54,
2018-02-04T18:25:48.777Z,,,50,,43,53.9,
2018-02-04T18:25:58.778Z,,,50,,43,,
2018-02-04T18:26:08.778Z,,,50,,42.9,53.7,
2018-02-04T18:26:18.779Z,,,,,,53.5,
2018-02-04T18:26:28.783Z,,,50,,42.9,53.3,
2018-02-04T18:26:38.779Z,,,50,,42.8,,
2018-02-04T18:26:48.779Z,,,,,,53.2,
2018-02-04T18:26:58.777Z,,,50,,42.8,52.9,
2018-02-04T18:27:08.782Z,0,40,50,,42.8,56.1,2
2018-02-04T18:27:18.777Z,,29,50,,42.7,58,
2018-02-04T18:27:28.777Z,,,50,,42.7,57.9,
2018-02-04T18:27:38.781Z,,,50,,42.6,,
2018-02-04T18:27:48.777Z,,,,,,57.8,
2018-02-04T18:27:58.780Z,,30,50,,42.6,57.7,
2018-02-04T18:28:08.780Z,,,50,,42.5,,
2018-02-04T18:28:18.780Z,,29,,,,,
2018-02-04T18:28:28.777Z,,,50,,42.5,58,
2018-02-04T18:28:38.777Z,,,50,,42.4,58.1,
2018-02-04T18:28:48.777Z,,,,,,58.2,
2018-02-04T18:28:58.778Z,,,50,,42.4,58.3,
2018-02-04T18:29:08.777Z,,,50,,42.4,,
2018-02-04T18:29:28.777Z,,,50,,42.4,,
2018-02-04T18:29:38.777Z,,,50,,42.3,58.4,
2018-02-04T18:29:48.777Z,,,50,,42.3,,
2018-02-04T18:29:58.832Z,,,,,,58.5,
2018-02-04T18:30:08.780Z,,,50,,42.2,58.6,
2018-02-04T18:30:18.777Z,,,50,,42.2,,
2018-02-04T18:30:38.777Z,,,50,,42.2,58.7,
2018-02-04T18:30:52.838Z,,,50,,42.1,58.8,
2018-02-04T18:30:58.777Z,,29,,,,59,
2018-02-04T18:31:08.777Z,,,50,,42.1,,
2018-02-04T18:31:18.777Z,,,,,,59.1,
2018-02-04T18:31:28.791Z,,,50,,42,59.3,
2018-02-04T18:31:38.778Z,,,50,,42,59.4,
2018-02-04T18:31:48.777Z,,,50,,42,59.5,
2018-02-04T18:31:58.782Z,,,,,,59.7,
2018-02-04T18:32:08.801Z,,,50,,42,59.8,
2018-02-04T18:32:18.777Z,,,50,,41.9,,
2018-02-04T18:32:28.777Z,,30,50,,41.9,60,
2018-02-04T18:32:38.777Z,,,50,,41.9,,
2018-02-04T18:32:48.777Z,,29,,,,60.1,
2018-02-04T18:32:58.777Z,,,50,,41.9,60.2,
2018-02-04T18:33:08.777Z,,,50,,41.8,,
2018-02-04T18:33:18.777Z,,,,,,60.4,
2018-02-04T18:33:28.778Z,,30,50,,41.8,60.5,
2018-02-04T18:33:38.777Z,,29,50,,41.8,60.6,
2018-02-04T18:33:48.776Z,,,50,,41.8,,
2018-02-04T18:33:58.777Z,,,,,,60.7,
2018-02-04T18:34:08.777Z,,,50,,41.8,,
2018-02-04T18:34:18.777Z,,30,50,,41.7,60.8,
2018-02-04T18:34:28.777Z,,29,50,,41.7,60.9,
2018-02-04T18:34:38.777Z,,,50,,41.7,61.1,
2018-02-04T18:34:48.777Z,,30,50,,41.7,61.2,
2018-02-04T18:34:58.777Z,,29,,,,61.3,
2018-02-04T18:35:08.778Z,,,50,,41.7,61.5,
2018-02-04T18:35:18.777Z,,,50,,41.7,,
