Time,HwTSet,PrimTSet,HwActive,ChActive,PrimT,ActPow,HwTOutlet
2017-11-20T01:34:03.425Z,52,,,,,,30
2017-11-20T01:34:13.345Z,52,,,,,,30
2017-11-20T01:34:23.344Z,52,,,,,,29.8
2017-11-20T01:34:33.345Z,,,,,34.2,,
2017-11-20T01:34:43.345Z,52,,,,,,29.8
2017-11-20T01:35:03.425Z,52,,,,,,29.8
2017-11-20T01:35:13.345Z,52,,,,,,29.8
2017-11-20T01:35:23.345Z,52,,,,,,29.8
2017-11-20T01:35:43.345Z,52,,,,,,29.7
2017-11-20T01:36:03.425Z,52,,,,,,29.7
2017-11-20T01:36:13.346Z,52,,,,,,29.7
2017-11-20T01:36:23.345Z,52,,,,,,29.7
2017-11-20T01:36:33.346Z,52,,,,,,29.6
2017-11-20T01:36:43.345Z,52,,,,,,29.6
2017-11-20T01:37:03.435Z,52,,,,,,29.6
2017-11-20T01:37:13.345Z,52,,,,,,29.6
2017-11-20T01:37:23.345Z,52,,,,34.1,,29.6
2017-11-20T01:37:33.345Z,52,,,,,,29.5
2017-11-20T01:37:53.344Z,,58,0,2,,,
2017-11-20T01:38:03.429Z,52,5,0,0,,,29.5
2017-11-20T01:38:13.345Z,52,58,0,2,,,29.5
2017-11-20T01:38:23.348Z,52,,,,,,29.5
2017-11-20T01:38:33.345Z,,5,0,0,,,
2017-11-20T01:38:53.349Z,52,,,,,,29.5
2017-11-20T01:39:03.425Z,,58,0,2,,,
2017-11-20T01:39:13.345Z,52,,,,,,29.3
2017-11-20T01:39:33.346Z,52,58,0,2,34.1,0,29.3
2017-11-20T01:39:43.344Z,52,,,,,,29.3
2017-11-20T01:40:03.425Z,52,,,,,,29.2
2017-11-20T01:40:13.346Z,52,,,,34,,29.2
2017-11-20T01:40:23.345Z,52,,,,,,29.2
2017-11-20T01:40:33.345Z,52,,,,,,29.2
2017-11-20T01:40:43.345Z,52,,,,,,29.2
2017-11-20T01:41:03.425Z,52,,,,,,29.2
2017-11-20T01:41:13.346Z,52,,,,,,29.1
2017-11-20T01:41:23.345Z,52,,,,,,29.1
2017-11-20T01:41:33.348Z,52,,,,,,29.1
2017-11-20T01:41:43.347Z,52,,,,,,29.1
2017-11-20T01:42:03.425Z,52,,,,,,29.1
2017-11-20T01:42:13.345Z,52,,,,,,29.1
2017-11-20T01:42:23.347Z,52,,,,,,29.1
2017-11-20T01:42:43.346Z,52,,,,,,29
2017-11-20T01:42:53.346Z,52,,,,,,29
2017-11-20T01:43:03.424Z,52,,,,34,,29
2017-11-20T01:43:13.346Z,52,,,,34,,29
2017-11-20T01:43:23.347Z,,,,,34,,
2017-11-20T01:43:33.345Z,52,,,,33.9,,29
2017-11-20T01:43:53.345Z,52,,,,,,29
2017-11-20T01:44:03.435Z,52,,,,,,28.9
2017-11-20T01:44:13.393Z,52,,0,2,34.8,44,28.9
2017-11-20T01:44:23.351Z,52,,,,40,33,28.9
2017-11-20T01:44:33.364Z,52,,,,,32,28.9
2017-11-20T01:44:43.345Z,,,,,35.7,30,
2017-11-20T01:44:53.345Z,52,,,,34.8,29,28.9
2017-11-20T01:45:03.425Z,,,,,33.6,30,
2017-11-20T01:45:13.345Z,52,,,,30.9,30,28.9
2017-11-20T01:45:23.345Z,52,,,,30.8,29,28.7
2017-11-20T01:45:33.349Z,52,,,,31.1,,28.7
2017-11-20T01:45:43.345Z,,,,,31.4,,
2017-11-20T01:45:53.345Z,52,,,,,,28.7
2017-11-20T01:46:03.425Z,52,,,,31.8,30,28.7
2017-11-20T01:46:13.345Z,52,,,,32.3,29,28.7
2017-11-20T01:46:23.344Z,52,,,,32.6,30,28.7
2017-11-20T01:46:33.350Z,52,,,,,,28.7
2017-11-20T01:46:43.344Z,52,,,,32.8,29,28.7
2017-11-20T01:47:03.425Z,52,,,,33.1,29,28.6
2017-11-20T01:47:13.345Z,52,,,,33.5,,28.6
2017-11-20T01:47:23.345Z,52,,,,33.8,,28.6
2017-11-20T01:47:33.344Z,52,,,,33.9,,28.6
2017-11-20T01:47:43.344Z,,,,,34.1,30,
2017-11-20T01:47:53.345Z,52,,,,,,28.6
2017-11-20T01:48:03.424Z,52,,,,34.3,29,28.6
2017-11-20T01:48:13.345Z,52,,,,34.8,,28.6
2017-11-20T01:48:23.345Z,52,,,,34.9,,28.6
2017-11-20T01:48:33.346Z,,,,,35.2,,
2017-11-20T01:48:43.345Z,52,,,,,,28.6
2017-11-20T01:48:53.345Z,,,,,35.4,,
2017-11-20T01:49:03.425Z,52,,,,35.6,,28.6
2017-11-20T01:49:13.344Z,52,,,,35.8,,28.6
2017-11-20T01:49:23.344Z,,,,,36.1,30,
2017-11-20T01:49:33.345Z,52,,,,36.2,29,28.6
2017-11-20T01:49:43.344Z,,,,,36.4,,
2017-11-20T01:49:53.346Z,52,,0,2,36.6,30,28.6
2017-11-20T01:50:03.424Z,52,,,,34.7,,28.6
2017-11-20T01:50:13.346Z,52,,,,32.4,,28.6
2017-11-20T01:50:23.344Z,52,,,,32,,28.6
2017-11-20T01:50:33.344Z,52,,,,,,28.6
2017-11-20T01:50:43.344Z,,,,,31.9,,
2017-11-20T01:50:53.344Z,52,,,,,,28.6
2017-11-20T01:51:03.424Z,,,,,31.8,,
2017-11-20T01:51:13.354Z,52,,,,,,28.6
2017-11-20T01:51:23.345Z,52,,,,,,28.6
2017-11-20T01:51:33.344Z,52,,,,31.7,,28.6
2017-11-20T01:51:43.345Z,52,,,,,,28.6
2017-11-20T01:51:53.344Z,,,,,31.6,,
2017-11-20T01:52:03.424Z,52,,,,,,28.6
2017-11-20T01:52:13.345Z,52,,,,,,28.6
2017-11-20T01:52:23.344Z,52,,,,,,28.5
2017-11-20T01:52:33.345Z,52,,,,,,28.5
2017-11-20T01:53:03.424Z,52,,,,31.5,,28.6
2017-11-20T01:53:13.344Z,52,,,,,,28.5
2017-11-20T01:53:23.345Z,52,,,,,,28.5
2017-11-20T01:53:33.353Z,52,,,,,,28.5
2017-11-20T01:53:53.344Z,52,,,,,,28.5
2017-11-20T01:54:13.344Z,52,,,,,,28.5
2017-11-20T01:54:23.355Z,52,,,,,,28.5
2017-11-20T01:54:33.349Z,52,,,,,,28.5
2017-11-20T01:54:43.349Z,52,,,,,,28.5
2017-11-20T01:55:03.424Z,52,,,,,,28.5
2017-11-20T01:55:13.344Z,52,,,,,,28.5
2017-11-20T01:55:23.346Z,52,,,,,,28.5
2017-11-20T01:55:33.349Z,,,,,31.6,,
2017-11-20T01:55:43.344Z,52,,,,,,28.5
2017-11-20T01:56:03.436Z,52,,,,,,28.5
2017-11-20T01:56:13.347Z,52,,,,,,28.5
2017-11-20T01:56:23.344Z,52,,,,,,28.5
2017-11-20T01:56:43.346Z,52,,,,,,28.5
2017-11-20T01:56:53.344Z,,,,,31.7,,
2017-11-20T01:57:03.425Z,52,,,,,,28.5
2017-11-20T01:57:13.344Z,52,,,,,,28.5
2017-11-20T01:57:23.345Z,52,,,,31.8,,28.5
2017-11-20T01:57:33.349Z,52,,,,,,28.5
2017-11-20T01:57:43.345Z,52,,,,,,28.5
2017-11-20T01:58:03.424Z,52,,,,,,28.5
2017-11-20T01:58:13.349Z,52,,,,,,28.5
2017-11-20T01:58:23.349Z,52,,,,31.9,,28.4
2017-11-20T01:58:33.350Z,52,,,,,,28.5
2017-11-20T01:58:43.344Z,52,,,,,,28.4
2017-11-20T01:59:03.424Z,52,,,,,,28.4
2017-11-20T01:59:13.349Z,52,,,,,,28.4
2017-11-20T01:59:23.345Z,52,,,,,,28.4
2017-11-20T01:59:33.348Z,52,,,,,,28.4
2017-11-20T01:59:43.403Z,52,,,,32,,28.4
2017-11-20T01:59:53.389Z,52,,,,32,,28.4
2017-11-20T02:00:03.424Z,52,,,,32,,28.4
2017-11-20T02:00:13.375Z,52,,,,32,,28.4
2017-11-20T02:00:23.359Z,,,,,32,,
2017-11-20T02:00:33.352Z,,,,,32,,
2017-11-20T02:00:43.344Z,52,,,,,,28.4
2017-11-20T02:00:53.349Z,,,,,32,,
2017-11-20T02:01:03.424Z,52,5,0,0,,,28.4
2017-11-20T02:01:13.345Z,52,58,0,2,,,28.4
2017-11-20T02:01:23.345Z,52,5,0,0,,,28.4
2017-11-20T02:01:33.345Z,52,,,,31.9,,28.4
2017-11-20T02:01:43.344Z,52,,,,31.9,,28.4
2017-11-20T02:01:53.354Z,,,,,31.9,,
2017-11-20T02:02:03.447Z,52,,,,32,,28.3
2017-11-20T02:02:13.345Z,52,,,,32,,28.3
2017-11-20T02:02:23.345Z,52,,,,31.9,,28.3
2017-11-20T02:02:33.344Z,52,,,,,,28.3
2017-11-20T02:02:53.346Z,,,,,31.9,,
2017-11-20T02:03:03.429Z,52,,,,32,,28.3
2017-11-20T02:03:13.344Z,52,,,,31.9,,28.3
2017-11-20T02:03:23.349Z,52,,,,,,28.3
2017-11-20T02:03:43.347Z,52,,,,,,28.3
2017-11-20T02:04:03.456Z,52,,,,,,28.3
2017-11-20T02:04:13.348Z,52,,,,,,28.3
2017-11-20T02:04:23.348Z,,58,0,2,,,
2017-11-20T02:04:33.347Z,52,,,,,,28.3
2017-11-20T02:04:43.345Z,52,,,,,,28.3
2017-11-20T02:05:03.436Z,52,,,,,,28.3
2017-11-20T02:05:13.345Z,52,,,,,,28.3
2017-11-20T02:05:23.344Z,52,,,,,,28.3
2017-11-20T02:05:33.352Z,52,,,,,,28.1
2017-11-20T02:05:43.344Z,52,,,,,,28.1
2017-11-20T02:06:03.434Z,52,,,,,,28.1
2017-11-20T02:06:13.350Z,52,,,,31.8,,28.1
2017-11-20T02:06:23.348Z,52,,,,,,28.1
2017-11-20T02:06:33.344Z,52,,,,,,28.1
2017-11-20T02:06:43.346Z,52,,,,,,28.1
2017-11-20T02:07:03.439Z,52,,,,,,28.1
2017-11-20T02:07:13.349Z,52,,,,,,28.1
2017-11-20T02:07:23.351Z,52,,,,,,28.1
2017-11-20T02:07:43.349Z,52,,,,,,28.1
2017-11-20T02:08:03.427Z,52,,,,,,28.1
2017-11-20T02:08:13.344Z,52,,,,,,28.1
2017-11-20T02:08:23.350Z,52,,,,,,28.1
2017-11-20T02:08:33.350Z,,,,,31.7,,
2017-11-20T02:08:43.344Z,52,,,,,,28
2017-11-20T02:09:03.428Z,52,,,,,,28
2017-11-20T02:09:13.345Z,52,,,,,,28
2017-11-20T02:09:23.344Z,52,,,,,,28
2017-11-20T02:09:43.345Z,52,,,,,,28
2017-11-20T02:10:03.424Z,52,,,,,,28
2017-11-20T02:10:13.344Z,52,,,,,,28
2017-11-20T02:10:23.349Z,52,,,,,,28
2017-11-20T02:10:33.344Z,52,,,,,,28
2017-11-20T02:10:43.346Z,52,,,,,,28
2017-11-20T02:10:53.344Z,,,,,31.6,,
2017-11-20T02:11:03.431Z,52,,,,,,28
2017-11-20T02:11:13.345Z,52,,,,,,28
2017-11-20T02:11:23.348Z,52,,,,,,28
2017-11-20T02:11:33.344Z,52,,,,,,27.9
2017-11-20T02:11:43.344Z,52,,,,,,27.9
2017-11-20T02:12:03.429Z,52,,,,,,27.9
2017-11-20T02:12:13.345Z,52,,,,,,27.9
2017-11-20T02:12:23.344Z,52,,,,,,27.9
2017-11-20T02:12:43.344Z,52,,,,,,27.9
2017-11-20T02:13:03.424Z,52,,,,,,27.9
2017-11-20T02:13:13.344Z,52,,,,,,27.9
2017-11-20T02:13:23.345Z,52,,,,,,27.9
2017-11-20T02:13:33.344Z,,,,,31.5,,
2017-11-20T02:13:43.344Z,52,,,,,,27.9
2017-11-20T02:14:03.424Z,52,,,,,,27.9
2017-11-20T02:14:13.344Z,52,,,,,,27.9
2017-11-20T02:14:23.344Z,52,,,,,,27.9
2017-11-20T02:14:33.353Z,52,,,,,,27.8
2017-11-20T02:14:43.344Z,52,,,,,,27.9
2017-11-20T02:15:03.454Z,52,,,,,,27.8
2017-11-20T02:15:13.352Z,52,,,,,,27.8
2017-11-20T02:15:23.344Z,52,,,,,,27.8
2017-11-20T02:15:43.379Z,52,,,,,,27.8
2017-11-20T02:16:03.424Z,52,,,,,,27.8
2017-11-20T02:16:13.345Z,52,,,,,,27.8
2017-11-20T02:16:23.344Z,52,,,,,,27.8
2017-11-20T02:16:43.344Z,52,,,,,,27.8
2017-11-20T02:16:53.353Z,,,,,31.4,,
2017-11-20T02:17:03.424Z,52,,,,,,27.8
2017-11-20T02:17:13.344Z,52,,,,,,27.8
2017-11-20T02:17:23.344Z,52,,,,,,27.8
2017-11-20T02:17:43.344Z,52,,,,,,27.8
2017-11-20T02:18:03.424Z,52,,,,,,27.7
2017-11-20T02:18:13.344Z,52,,,,,,27.7
2017-11-20T02:18:23.344Z,52,,,,,,27.7
2017-11-20T02:18:43.344Z,52,,,,,,27.7
2017-11-20T02:19:03.424Z,52,,,,,,27.7
2017-11-20T02:19:13.344Z,52,,,,,,27.7
2017-11-20T02:19:23.344Z,52,,,,,,27.7
2017-11-20T02:19:33.349Z,52,,,,,,27.7
2017-11-20T02:19:43.349Z,52,,0,2,31.4,,27.7
2017-11-20T02:19:53.346Z,52,,,,38,31,27.7
2017-11-20T02:20:03.435Z,52,5,0,0,36.4,0,27.7
2017-11-20T02:20:13.345Z,52,,,,29.9,,27.7
2017-11-20T02:20:23.349Z,52,,,,28.6,,27.7
2017-11-20T02:20:33.344Z,,,,,26.4,,
2017-11-20T02:20:43.344Z,52,,,,,,27.7
2017-11-20T02:20:53.344Z,,,,,25.4,,
2017-11-20T02:21:03.424Z,52,,,,,,27.5
2017-11-20T02:21:13.346Z,52,58,0,2,25.7,,27.5
2017-11-20T02:21:23.350Z,,,,,26,,
2017-11-20T02:21:33.344Z,52,,,,26.4,,27.5
2017-11-20T02:21:43.349Z,52,,,,,,27.5
2017-11-20T02:21:53.352Z,,,,,26.5,,
2017-11-20T02:22:03.424Z,52,,,,,,27.5
2017-11-20T02:22:13.349Z,52,,,,26.3,,27.5
2017-11-20T02:22:23.344Z,52,,,,26.1,,27.5
2017-11-20T02:22:33.349Z,52,,,,,,27.5
2017-11-20T02:22:43.347Z,52,,,,,,27.5
2017-11-20T02:23:03.424Z,52,,,,,,27.5
2017-11-20T02:23:13.347Z,52,,,,26.4,,27.5
2017-11-20T02:23:23.345Z,52,,,,,,27.5
2017-11-20T02:23:43.345Z,52,,,,,,27.5
2017-11-20T02:23:53.346Z,,,,,26.3,,
2017-11-20T02:24:03.424Z,52,,,,,,27.5
2017-11-20T02:24:13.344Z,52,,,,,,27.4
2017-11-20T02:24:23.346Z,52,,,,,,27.4
2017-11-20T02:24:33.345Z,52,,,,,,27.4
2017-11-20T02:24:43.347Z,52,,,,,,27.4
2017-11-20T02:24:53.350Z,,,0,2,,44,
2017-11-20T02:25:03.425Z,,,,,28.4,41,
2017-11-20T02:25:13.344Z,52,,,,32,29,27.4
2017-11-20T02:25:23.348Z,52,,,,32.3,,27.4
2017-11-20T02:25:33.347Z,52,,,,,,27.4
2017-11-20T02:25:43.344Z,,,,,32,,
2017-11-20T02:25:53.349Z,52,,,,,,27.4
2017-11-20T02:26:03.424Z,52,,,,32.2,30,27.4
2017-11-20T02:26:13.344Z,52,,,,32.9,0,27.4
2017-11-20T02:26:23.349Z,,,0,2,31.3,,
2017-11-20T02:26:33.343Z,52,,,,29.2,,27.4
2017-11-20T02:26:53.344Z,52,,,,28.9,,27.4
2017-11-20T02:27:03.424Z,52,,,,28.4,,27.3
2017-11-20T02:27:13.343Z,52,,,,28.1,,27.3
2017-11-20T02:27:23.346Z,52,,,,28,,27.3
2017-11-20T02:27:33.344Z,52,,,,,,27.3
2017-11-20T02:27:53.344Z,,,,,27.8,,
2017-11-20T02:28:13.344Z,52,,,,27.7,,27.3
2017-11-20T02:28:23.344Z,52,,,,27.6,,27.3
2017-11-20T02:28:33.343Z,52,,,,,,27.3
2017-11-20T02:28:43.343Z,52,,,,,,27.3
2017-11-20T02:29:03.428Z,52,,,,,,27.3
2017-11-20T02:29:13.344Z,52,,,,,,27.3
2017-11-20T02:29:23.344Z,52,,,,,,27.3
2017-11-20T02:29:43.343Z,52,,,,,,27.3
2017-11-20T02:30:03.465Z,52,,,,,,27.3
2017-11-20T02:30:13.345Z,52,,,,,,27.3
2017-11-20T02:30:23.344Z,52,,,,,,27.3
2017-11-20T02:30:43.343Z,52,,,,,,27.3
2017-11-20T02:31:03.429Z,52,,,,,,27.3
2017-11-20T02:31:13.395Z,52,,,,,,27.2
2017-11-20T02:31:23.344Z,52,,,,,,27.2
2017-11-20T02:31:33.343Z,52,,,,,,27.2
2017-11-20T02:31:43.343Z,52,,,,,,27.2
2017-11-20T02:32:03.433Z,52,,,,,,27.2
2017-11-20T02:32:13.344Z,52,,,,,,27.2
2017-11-20T02:32:23.349Z,52,,,,,,27.2
2017-11-20T02:32:33.343Z,52,,,,,,27.2
2017-11-20T02:32:43.343Z,52,,,,,,27.2
2017-11-20T02:32:53.343Z,,,,,27.7,,
2017-11-20T02:33:03.423Z,52,,,,,,27.2
2017-11-20T02:33:13.343Z,52,,,,,,27.2
2017-11-20T02:33:23.347Z,52,,,,,,27.2
2017-11-20T02:33:43.353Z,52,,,,,,27.2
2017-11-20T02:34:03.424Z,52,,,,,,27.2
2017-11-20T02:34:13.344Z,52,,,,,,27.2
2017-11-20T02:34:23.345Z,52,,,,,,27.1
2017-11-20T02:34:33.343Z,52,,,,,,27.1
2017-11-20T02:34:43.346Z,52,,,,,,27.1
2017-11-20T02:34:53.349Z,,,,,27.8,,
2017-11-20T02:35:03.423Z,52,,,,,,27.1
2017-11-20T02:35:13.343Z,52,,,,,,27.1
2017-11-20T02:35:23.344Z,52,,,,,,27.1
2017-11-20T02:35:33.343Z,52,,,,,,27.1
2017-11-20T02:35:43.347Z,52,,,,,,27.1
2017-11-20T02:36:03.428Z,52,,,,,,27.1
2017-11-20T02:36:13.346Z,52,,,,,,27.1
2017-11-20T02:36:23.344Z,52,,,,,,27.1
2017-11-20T02:36:33.346Z,52,,,,,,27.1
2017-11-20T02:36:43.348Z,52,,,,,,27.1
2017-11-20T02:37:03.423Z,52,,,,,,27.1
2017-11-20T02:37:13.343Z,52,,,,,,26.9
2017-11-20T02:37:23.348Z,52,,,,,,26.9
2017-11-20T02:37:33.348Z,,,,,27.8,,
2017-11-20T02:37:43.348Z,52,,,,27.8,,26.9
2017-11-20T02:37:53.343Z,52,,,,28,,26.9
2017-11-20T02:38:03.428Z,52,,,,28,,26.9
2017-11-20T02:38:13.348Z,52,,,,27.8,,26.9
2017-11-20T02:38:23.345Z,52,,,,28,,26.9
2017-11-20T02:38:33.352Z,52,,,,27.8,,26.9
2017-11-20T02:38:43.348Z,52,,,,27.8,,26.9
2017-11-20T02:38:53.344Z,52,,,,28,,26.9
2017-11-20T02:39:03.423Z,52,,,,,,26.9
2017-11-20T02:39:13.351Z,52,,,,27.8,,26.9
2017-11-20T02:39:23.344Z,52,,,,28,,26.9
2017-11-20T02:39:33.343Z,,,,,28,,
2017-11-20T02:39:43.343Z,52,58,0,2,28,0,26.9
2017-11-20T02:39:53.349Z,52,,,,28,,26.9
2017-11-20T02:40:03.431Z,52,,,,27.8,,26.9
2017-11-20T02:40:13.343Z,52,,,,28,,26.8
2017-11-20T02:40:23.344Z,52,,,,,,26.8
2017-11-20T02:40:33.344Z,52,,,,27.8,,26.8
2017-11-20T02:40:43.344Z,52,,,,28,,26.8
2017-11-20T02:40:53.343Z,52,,,,27.8,,26.8
2017-11-20T02:41:03.426Z,52,,0,2,27.8,,26.8
2017-11-20T02:41:13.343Z,52,,,,32.6,38,26.8
2017-11-20T02:41:23.343Z,52,,,,35.2,30,26.8
2017-11-20T02:41:33.346Z,,,,,33.4,30,
2017-11-20T02:41:53.345Z,52,,,,32.9,29,26.8
2017-11-20T02:42:03.423Z,52,,,,31.9,29,26.8
2017-11-20T02:42:13.343Z,52,,,,31.5,30,26.8
2017-11-20T02:42:23.344Z,52,,,,,29,26.8
2017-11-20T02:42:33.343Z,52,,,,31.9,,26.8
2017-11-20T02:42:43.343Z,,,,,32.3,30,
2017-11-20T02:42:53.343Z,52,,,,,,26.8
2017-11-20T02:43:03.433Z,52,,,,32.6,29,26.8
2017-11-20T02:43:13.346Z,52,,,,33.1,30,26.8
2017-11-20T02:43:23.343Z,52,,,,33.3,29,26.8
2017-11-20T02:43:33.343Z,52,,,,,,26.8
2017-11-20T02:43:43.348Z,,,,,33.6,,
2017-11-20T02:43:53.343Z,52,,,,,,26.8
2017-11-20T02:44:03.428Z,52,,,,33.7,30,26.8
2017-11-20T02:44:13.352Z,52,,,,34.1,29,26.8
2017-11-20T02:44:23.344Z,52,,,,34.2,,26.8
2017-11-20T02:44:33.343Z,52,,,,,,26.8
2017-11-20T02:44:43.343Z,,,,,34.5,30,
2017-11-20T02:44:53.343Z,52,,,,,,26.8
2017-11-20T02:45:03.426Z,52,,,,34.7,29,26.8
2017-11-20T02:45:13.348Z,52,,,,35.1,30,26.8
2017-11-20T02:45:23.343Z,52,,,,35.3,,26.8
2017-11-20T02:45:33.343Z,52,,,,35.4,,26.8
2017-11-20T02:45:43.347Z,,,,,35.6,29,
2017-11-20T02:45:53.343Z,52,,,,,,26.8
2017-11-20T02:46:03.439Z,52,,,,35.8,30,26.8
2017-11-20T02:46:13.343Z,52,,,,36,30,26.8
2017-11-20T02:46:23.343Z,52,,,,36.2,29,26.8
2017-11-20T02:46:33.406Z,52,,,,36.5,30,26.8
2017-11-20T02:46:43.343Z,52,,,,36.7,,26.9
2017-11-20T02:47:03.424Z,52,,,,36.9,29,26.9
2017-11-20T02:47:13.371Z,52,,,,37.2,,26.9
2017-11-20T02:47:23.343Z,52,,,,37.6,,26.9
2017-11-20T02:47:33.343Z,52,,,,37.7,,26.9
2017-11-20T02:47:43.343Z,52,,,,38,,26.9
2017-11-20T02:48:03.484Z,,,,,38.1,,
2017-11-20T02:48:13.348Z,52,,,,38.3,,26.9
2017-11-20T02:48:23.343Z,52,,,,38.6,30,27.1
2017-11-20T02:48:33.343Z,52,,,,38.8,,27.1
2017-11-20T02:48:43.343Z,,,,,39.1,29,
2017-11-20T02:48:53.342Z,52,,,,,,27.1
2017-11-20T02:49:03.427Z,,,,,39.3,30,
2017-11-20T02:49:13.345Z,52,,,,39.8,29,27.1
2017-11-20T02:49:23.343Z,52,,0,2,39.9,0,27.1
2017-11-20T02:49:33.345Z,,,,,39.2,,
2017-11-20T02:49:43.343Z,52,,,,38.6,,27.2
2017-11-20T02:49:53.343Z,,,,,36.6,,
2017-11-20T02:50:03.436Z,52,,,,35.5,,27.2
2017-11-20T02:50:13.343Z,52,,,,35.1,,27.2
2017-11-20T02:50:23.343Z,52,,,,34.9,,27.2
2017-11-20T02:50:33.345Z,52,,,,,,27.2
2017-11-20T02:50:43.343Z,52,,,,,,27.3
2017-11-20T02:51:03.425Z,52,,,,,,27.3
2017-11-20T02:51:13.343Z,52,,,,,,27.3
2017-11-20T02:51:23.343Z,52,,,,34.8,,27.3
2017-11-20T02:51:33.343Z,,,,,34.6,,
2017-11-20T02:51:43.343Z,52,,,,,,27.3
2017-11-20T02:52:03.423Z,52,,,,,,27.4
2017-11-20T02:52:13.426Z,52,,,,,,27.4
2017-11-20T02:52:23.343Z,52,,,,34.5,,27.4
2017-11-20T02:52:33.343Z,52,,,,,,27.4
2017-11-20T02:52:53.342Z,52,,,,,,27.4
2017-11-20T02:53:13.346Z,52,,,,34.4,,27.4
2017-11-20T02:53:23.343Z,52,,,,,,27.4
2017-11-20T02:53:33.347Z,52,,,,,,27.5
2017-11-20T02:53:43.344Z,52,,,,,,27.5
2017-11-20T02:54:03.425Z,52,,,,,,27.5
2017-11-20T02:54:13.343Z,52,,,,,,27.5
2017-11-20T02:54:23.343Z,52,,,,,,27.5
2017-11-20T02:54:33.343Z,52,,,,,,27.5
2017-11-20T02:54:43.343Z,52,,,,,,27.5
2017-11-20T02:55:03.423Z,52,,,,,,27.5
2017-11-20T02:55:13.343Z,52,,,,,,27.7
2017-11-20T02:55:23.343Z,52,,,,,,27.7
2017-11-20T02:55:33.342Z,,,,,34.5,,
2017-11-20T02:55:43.343Z,52,,,,,,27.7
2017-11-20T02:55:53.343Z,,,,,34.4,,
2017-11-20T02:56:03.422Z,52,,,,,,27.7
2017-11-20T02:56:13.347Z,52,,,,34.5,,27.7
2017-11-20T02:56:23.343Z,52,,,,,,27.7
2017-11-20T02:56:33.343Z,,,,,34.6,,
2017-11-20T02:56:43.343Z,52,,,,,,27.7
2017-11-20T02:57:03.423Z,52,,,,,,27.7
2017-11-20T02:57:13.343Z,52,,,,,,27.7
2017-11-20T02:57:23.349Z,52,,,,34.7,,27.8
2017-11-20T02:57:43.343Z,52,,,,,,27.8
2017-11-20T02:58:03.423Z,52,,,,,,27.8
2017-11-20T02:58:13.342Z,52,,,,34.8,,27.8
2017-11-20T02:58:23.343Z,52,,,,,,27.8
2017-11-20T02:58:33.343Z,52,,,,,,27.8
2017-11-20T02:58:43.342Z,52,,,,,,27.8
2017-11-20T02:59:03.422Z,52,,,,,,27.8
2017-11-20T02:59:13.343Z,52,,,,,,27.8
2017-11-20T02:59:23.343Z,52,,,,,,27.8
2017-11-20T02:59:43.343Z,52,,,,,,27.8
2017-11-20T03:00:03.423Z,52,,,,,,27.9
2017-11-20T03:00:13.343Z,52,,,,,,27.9
2017-11-20T03:00:23.343Z,52,,,,,,27.9
2017-11-20T03:00:33.343Z,52,,,,,,27.9
2017-11-20T03:00:43.343Z,,5,0,0,,,
2017-11-20T03:00:53.343Z,,58,0,2,,,
2017-11-20T03:01:03.422Z,52,,,,,,27.9
2017-11-20T03:01:13.448Z,52,,,,,,27.9
2017-11-20T03:01:23.343Z,,5,0,0,,,
2017-11-20T03:01:33.343Z,52,,,,,,27.9
2017-11-20T03:01:43.342Z,52,,,,,,27.9
2017-11-20T03:01:53.343Z,,,,,34.7,,
2017-11-20T03:02:03.422Z,52,,,,,,27.9
2017-11-20T03:02:13.345Z,52,,,,,,27.9
2017-11-20T03:02:23.343Z,52,,,,,,27.9
2017-11-20T03:02:43.343Z,52,,,,,,27.9
2017-11-20T03:03:03.453Z,52,,,,,,27.9
2017-11-20T03:03:13.344Z,52,,,,,,27.9
2017-11-20T03:03:23.343Z,52,,,,,,27.9
2017-11-20T03:03:33.348Z,,,,,34.6,,
2017-11-20T03:03:43.348Z,52,,,,,,27.9
2017-11-20T03:04:03.423Z,52,,,,,,27.9
2017-11-20T03:04:13.342Z,52,,,,,,27.9
2017-11-20T03:04:23.342Z,52,,,,,,27.9
2017-11-20T03:04:43.342Z,52,,,,,,27.9
2017-11-20T03:04:53.342Z,,,,,34.5,,
2017-11-20T03:05:03.422Z,52,,,,,,28
2017-11-20T03:05:23.343Z,52,,,,,,28
2017-11-20T03:05:43.343Z,52,,,,,,28
2017-11-20T03:06:03.422Z,52,,,,,,28
2017-11-20T03:06:13.342Z,52,,,,,,28
2017-11-20T03:06:23.343Z,52,,,,34.4,,28
2017-11-20T03:06:33.343Z,52,,,,,,28
2017-11-20T03:06:43.342Z,52,,,,,,28
2017-11-20T03:07:03.422Z,52,,,,,,27.9
2017-11-20T03:07:13.343Z,52,,,,,,28
2017-11-20T03:07:23.342Z,52,,,,,,28
2017-11-20T03:07:33.345Z,52,,,,,,28
2017-11-20T03:07:43.342Z,52,,,,,,28
2017-11-20T03:07:53.343Z,,,,,34.3,,
2017-11-20T03:08:03.422Z,52,,,,,,28
2017-11-20T03:08:23.342Z,52,,,,,,28
2017-11-20T03:08:43.343Z,52,,,,,,28
2017-11-20T03:09:03.422Z,52,,,,,,28
2017-11-20T03:09:23.346Z,52,,,,34.2,,28
2017-11-20T03:09:43.342Z,52,,,,,,27.9
2017-11-20T03:10:03.422Z,52,,,,,,28
