Time,HwTSet,ChActive,PrimT,PrimTSet,HwActive,ActPow,HwTOutlet
2018-02-14T18:56:48.524Z,50,,,,,,30
2018-02-14T18:56:58.496Z,,,42,,,29,
2018-02-14T18:57:08.578Z,50,,42.1,,,,30.1
2018-02-14T18:57:18.496Z,50,,,,,,30.1
2018-02-14T18:57:28.496Z,,,42.4,,,30,
2018-02-14T18:57:38.497Z,50,,42.6,,,29,30.1
2018-02-14T18:57:58.496Z,50,,42.8,,,,30.1
2018-02-14T18:58:08.576Z,,,43,,,,
2018-02-14T18:58:18.496Z,50,,43.2,,,,30.1
2018-02-14T18:58:28.496Z,50,,,,,,30.1
2018-02-14T18:58:38.496Z,,,43.4,,,,
2018-02-14T18:58:48.496Z,50,,,,,,30.1
2018-02-14T18:58:58.496Z,,1,42.4,,0,0,
2018-02-14T18:59:08.576Z,50,,40.2,,,,30.2
2018-02-14T18:59:18.497Z,50,,39.3,,,,30.2
2018-02-14T18:59:28.496Z,50,,38.8,,,,30.2
2018-02-14T18:59:38.496Z,50,,38.7,,,,30.2
2018-02-14T18:59:48.495Z,50,,,,,,30.2
2018-02-14T18:59:58.497Z,50,,,,,,30.2
2018-02-14T19:00:18.496Z,50,,38.6,,,,30.2
2018-02-14T19:00:28.496Z,50,,,,,,30.2
2018-02-14T19:00:38.497Z,,,38.4,,,,
2018-02-14T19:00:48.496Z,50,,,,,,30.2
2018-02-14T19:00:58.497Z,50,,38.3,,,,30.3
2018-02-14T19:01:08.576Z,,,38.2,,,,
2018-02-14T19:01:18.496Z,50,,,,,,30.3
2018-02-14T19:01:28.496Z,50,,,,,,30.3
2018-02-14T19:01:38.500Z,,,38.1,,,,
2018-02-14T19:01:48.496Z,50,,,,,,30.3
2018-02-14T19:01:58.498Z,,,38,,,,
2018-02-14T19:02:08.576Z,50,,,,,,30.3
2018-02-14T19:02:18.496Z,50,,,,,,30.3
2018-02-14T19:02:28.496Z,50,,,,,,30.3
2018-02-14T19:02:38.496Z,,,37.9,,,,
2018-02-14T19:02:48.496Z,50,,37.9,,,,30.3
2018-02-14T19:02:58.496Z,50,,,,,,30.3
2018-02-14T19:03:08.576Z,50,,,,,,30.3
2018-02-14T19:03:18.496Z,50,,,,,,30.4
2018-02-14T19:03:38.496Z,50,,,,,,30.4
2018-02-14T19:03:48.496Z,50,,,,,,30.4
2018-02-14T19:03:58.496Z,50,,,,,,30.4
2018-02-14T19:04:18.496Z,50,,,,,,30.4
2018-02-14T19:04:38.496Z,50,,38,,,,30.4
2018-02-14T19:04:48.496Z,50,,,,,,30.4
2018-02-14T19:05:08.577Z,50,,,,,,30.4
2018-02-14T19:05:18.495Z,50,,38.1,,,,30.4
2018-02-14T19:05:38.496Z,50,,,,,,30.4
2018-02-14T19:05:48.496Z,50,,,,,,30.4
2018-02-14T19:06:08.576Z,50,,38.2,,,,30.4
2018-02-14T19:06:18.496Z,50,,,,,,30.4
2018-02-14T19:06:38.495Z,50,,38.3,,,,30.4
2018-02-14T19:06:48.496Z,50,1,38.3,59,0,0,30.4
2018-02-14T19:07:08.576Z,50,,,,,,30.4
2018-02-14T19:07:18.496Z,50,,,,,,30.4
2018-02-14T19:07:38.496Z,50,,,,,,30.4
2018-02-14T19:07:48.495Z,50,,,,,,30.4
2018-02-14T19:08:08.575Z,50,,,,,,30.4
2018-02-14T19:08:18.495Z,50,,,,,,30.4
2018-02-14T19:08:38.496Z,50,0,,5,0,,30.4
2018-02-14T19:08:48.496Z,50,,,,,,30.4
2018-02-14T19:08:58.496Z,50,1,,59,0,,30.4
2018-02-14T19:09:08.635Z,50,0,,5,0,,30.4
2018-02-14T19:09:18.496Z,50,1,,59,0,,30.4
2018-02-14T19:09:28.496Z,50,,,,,,30.4
2018-02-14T19:09:48.496Z,50,,,,,,30.4
2018-02-14T19:09:58.551Z,50,,,,,,30.4
2018-02-14T19:10:08.576Z,50,,,,,,30.4
2018-02-14T19:10:28.495Z,50,,,,,,30.4
2018-02-14T19:10:38.517Z,50,,,,,,30.4
2018-02-14T19:10:58.496Z,50,,,,,,30.4
2018-02-14T19:11:08.576Z,50,,38.2,,,,30.4
2018-02-14T19:11:18.496Z,50,,,,,,30.4
2018-02-14T19:11:38.498Z,50,,,,,,30.4
2018-02-14T19:11:48.496Z,50,,,,,,30.4
2018-02-14T19:12:08.576Z,50,,,,,,30.4
2018-02-14T19:12:18.496Z,50,,38.1,,,,30.4
2018-02-14T19:12:38.521Z,50,,,,,,30.4
2018-02-14T19:12:48.530Z,50,,,,,,30.4
2018-02-14T19:12:58.517Z,50,,,,,,30.4
2018-02-14T19:13:08.592Z,50,,,,,,30.4
2018-02-14T19:13:18.496Z,50,,,,,,30.4
2018-02-14T19:13:38.496Z,50,,38,,,,30.4
2018-02-14T19:13:48.496Z,50,,,,,,30.4
2018-02-14T19:13:58.496Z,50,,,,,,30.4
2018-02-14T19:14:08.576Z,50,,,,,,30.4
2018-02-14T19:14:18.496Z,50,,,,,,30.4
2018-02-14T19:14:28.496Z,50,,,,,,30.4
2018-02-14T19:14:38.496Z,50,,,,,,30.4
2018-02-14T19:14:48.496Z,50,,37.9,,,,30.4
2018-02-14T19:14:58.498Z,50,,,,,,30.4
2018-02-14T19:15:08.576Z,50,,,,,,30.4
2018-02-14T19:15:18.496Z,50,,,,,,30.3
2018-02-14T19:15:28.496Z,50,,,,,,30.4
2018-02-14T19:15:38.496Z,50,,,,,,30.4
2018-02-14T19:15:48.496Z,50,,,,,,30.4
2018-02-14T19:15:58.496Z,50,,,,,,30.3
2018-02-14T19:16:08.576Z,50,,,,,,30.3
2018-02-14T19:16:18.496Z,50,,37.8,,,,30.3
2018-02-14T19:16:28.496Z,50,,,,,,30.3
2018-02-14T19:16:38.497Z,50,,,,,,30.3
2018-02-14T19:16:48.496Z,50,,,,,,30.3
2018-02-14T19:16:58.496Z,50,,,,,,30.3
2018-02-14T19:17:08.576Z,50,,,,,,30.3
2018-02-14T19:17:18.497Z,50,,37.7,,,,30.3
2018-02-14T19:17:28.496Z,50,,37.8,,,,30.3
2018-02-14T19:17:38.496Z,50,,37.7,,,,30.3
2018-02-14T19:17:48.496Z,50,,,,,,30.3
2018-02-14T19:17:58.496Z,50,,,,,,30.3
2018-02-14T19:18:08.576Z,50,,,,,,30.3
2018-02-14T19:18:18.498Z,50,,,,,,30.3
2018-02-14T19:18:28.498Z,50,,,,,,30.3
2018-02-14T19:18:38.496Z,50,,,,,,30.3
2018-02-14T19:18:48.496Z,50,,,,,,30.3
2018-02-14T19:18:58.496Z,50,,37.6,,,,30.3
2018-02-14T19:19:08.576Z,50,,,,,,30.3
2018-02-14T19:19:18.496Z,50,,,,,,30.3
2018-02-14T19:19:28.495Z,50,,,,,,30.3
2018-02-14T19:19:38.498Z,50,,,,,,30.3
2018-02-14T19:19:48.496Z,50,,,,,,30.3
2018-02-14T19:19:58.496Z,50,,,,,,30.3
2018-02-14T19:20:08.576Z,50,,37.5,,,,30.2
2018-02-14T19:20:18.496Z,50,,,,,,30.2
2018-02-14T19:20:28.496Z,50,,,,,,30.2
2018-02-14T19:20:38.496Z,50,,,,,,30.2
2018-02-14T19:20:58.496Z,50,,,,,,30.2
2018-02-14T19:21:08.575Z,50,,,,,,30.2
2018-02-14T19:21:18.496Z,50,,,,,,30.2
2018-02-14T19:21:28.495Z,50,,,,,,30.2
2018-02-14T19:21:38.496Z,50,,,,,,30.2
2018-02-14T19:21:48.496Z,50,,,,,,30.2
2018-02-14T19:21:58.496Z,50,,37.4,,,,30.2
2018-02-14T19:22:08.576Z,50,,,,,,30.2
2018-02-14T19:22:18.496Z,50,,,,,,30.2
2018-02-14T19:22:28.499Z,50,,,,,,30.2
2018-02-14T19:22:38.495Z,50,,,,,,30.2
2018-02-14T19:22:48.496Z,50,,,,,,30.2
2018-02-14T19:22:58.496Z,50,,,,,,30.2
2018-02-14T19:23:08.586Z,50,,,,,,30.2
2018-02-14T19:23:28.497Z,50,,,,,,30.1
2018-02-14T19:23:38.496Z,50,,,,,,30.1
2018-02-14T19:23:48.496Z,,,37.3,,,,
2018-02-14T19:23:58.496Z,50,,,,,,30.1
2018-02-14T19:24:08.575Z,50,,,,,,30.1
2018-02-14T19:24:28.496Z,50,,,,,,30.1
2018-02-14T19:24:38.496Z,50,1,41.1,,0,39,30.1
2018-02-14T19:24:48.497Z,50,,42.9,,,30,30.1
2018-02-14T19:24:58.496Z,50,,39.7,,,29,30.1
2018-02-14T19:25:08.626Z,50,,37.9,,,29,30.1
2018-02-14T19:25:18.496Z,50,,35.8,,,,30.1
2018-02-14T19:25:28.496Z,,,34.8,,,,
2018-02-14T19:25:38.496Z,50,,34.8,,,0,30.1
2018-02-14T19:25:48.535Z,50,1,32.8,,0,,30.1
2018-02-14T19:25:58.496Z,50,,31.8,,,,30.1
2018-02-14T19:26:08.576Z,50,,31.1,,,,30.1
2018-02-14T19:26:18.509Z,,,30.9,,,,
2018-02-14T19:26:28.496Z,50,,30.8,,,,30.1
2018-02-14T19:26:38.495Z,50,,,,,,30
2018-02-14T19:26:48.496Z,,,30.7,,,,
2018-02-14T19:26:58.495Z,50,,,,,,30.1
2018-02-14T19:27:08.576Z,50,,,,,,30
2018-02-14T19:27:18.496Z,,,30.6,,,,
2018-02-14T19:27:28.495Z,50,,30.5,,,,30
2018-02-14T19:27:38.496Z,50,,,,,,30
2018-02-14T19:27:58.496Z,50,,,,,,30
2018-02-14T19:28:08.576Z,50,,,,,,30
2018-02-14T19:28:28.498Z,50,,,,,,30
2018-02-14T19:28:38.496Z,50,,30.4,,,,30
2018-02-14T19:28:48.496Z,,,30.5,,,,
2018-02-14T19:28:58.496Z,50,,,,,,30
2018-02-14T19:29:08.576Z,50,,,,,,30
2018-02-14T19:29:28.499Z,50,,,,,,30
2018-02-14T19:29:38.496Z,50,,,,,,30
2018-02-14T19:29:58.496Z,50,,,,,,30
2018-02-14T19:30:08.576Z,50,,,,,,29.8
2018-02-14T19:30:28.497Z,50,,,,,,29.8
2018-02-14T19:30:38.495Z,50,,,,,,29.8
2018-02-14T19:30:58.496Z,50,1,,,0,,29.8
2018-02-14T19:31:08.576Z,50,,35.2,,,38,29.8
2018-02-14T19:31:18.495Z,50,,36.8,,,34,29.8
2018-02-14T19:31:28.495Z,50,,37.2,,,29,29.8
2018-02-14T19:31:38.498Z,50,,36.5,,,,29.8
2018-02-14T19:31:48.496Z,,,35.5,,,,
2018-02-14T19:31:58.496Z,50,,35.4,,,30,29.8
2018-02-14T19:32:08.576Z,50,,,,,,29.7
2018-02-14T19:32:18.496Z,,,35.5,,,29,
2018-02-14T19:32:28.496Z,50,,36,,,30,29.7
2018-02-14T19:32:38.496Z,,,36.3,,,29,
2018-02-14T19:32:48.496Z,50,,36.4,,,,29.7
2018-02-14T19:32:58.495Z,50,,36.6,,,,29.7
2018-02-14T19:33:08.575Z,50,,,,,,29.7
2018-02-14T19:33:18.496Z,50,,36.9,,,,29.7
2018-02-14T19:33:28.496Z,,,37.2,,,,
2018-02-14T19:33:38.496Z,50,,37.3,,,30,29.7
2018-02-14T19:33:48.517Z,50,,,,,,29.7
2018-02-14T19:33:58.496Z,50,,37.6,,,29,29.7
2018-02-14T19:34:08.611Z,,,37.7,,,,
2018-02-14T19:34:18.511Z,50,,37.8,,,,29.7
2018-02-14T19:34:28.497Z,50,,38,,,,29.7
2018-02-14T19:34:38.496Z,,,38.1,,,,
2018-02-14T19:34:48.496Z,50,,38.2,,,,29.7
2018-02-14T19:34:58.517Z,50,0,42.3,0,2,79,33.5
2018-02-14T19:35:08.668Z,50,,42.2,,,78,37.9
2018-02-14T19:35:18.496Z,50,,45.3,,,124,39.1
2018-02-14T19:35:28.496Z,50,,50.1,,,125,41.9
2018-02-14T19:35:38.509Z,50,,53,,,121,46
2018-02-14T19:35:48.496Z,50,,55,,,118,48.6
2018-02-14T19:35:58.496Z,50,,56.2,,,116,50.3
2018-02-14T19:36:08.576Z,50,0,55.3,,0,0,51.2
2018-02-14T19:36:18.496Z,50,,54.9,,,,50.9
2018-02-14T19:36:28.496Z,,,54.3,,,,
2018-02-14T19:36:38.518Z,50,,54.1,,,,50.5
2018-02-14T19:36:48.495Z,,,54,,,,
2018-02-14T19:36:58.497Z,50,,,,,,50.1
2018-02-14T19:37:08.586Z,50,1,,,0,,49.9
2018-02-14T19:37:18.496Z,,,,59,,,
2018-02-14T19:37:28.496Z,50,,,,,,49.6
2018-02-14T19:37:38.495Z,50,,,,,,49.3
2018-02-14T19:37:48.496Z,,,53.9,,,,
2018-02-14T19:37:58.496Z,50,,,,,,48.9
2018-02-14T19:38:08.576Z,50,,,,,,48.8
2018-02-14T19:38:28.495Z,50,,,,,,48.4
2018-02-14T19:38:38.495Z,50,,,,,,48.2
2018-02-14T19:38:58.497Z,50,,53.8,,,,47.9
2018-02-14T19:39:08.576Z,50,,,,,,47.7
2018-02-14T19:39:28.495Z,50,,,,,,47.4
2018-02-14T19:39:38.496Z,50,,,,,,47.2
2018-02-14T19:39:48.495Z,,,53.7,,,,
2018-02-14T19:39:58.513Z,50,,,,,,46.9
2018-02-14T19:40:08.627Z,50,,,,,,46.8
2018-02-14T19:40:18.495Z,,,53.6,,,,
2018-02-14T19:40:28.495Z,50,,,,,,46.5
2018-02-14T19:40:38.495Z,50,,,,,,46.3
2018-02-14T19:40:48.496Z,50,,53.5,,,,46.1
2018-02-14T19:40:58.509Z,50,1,55,,0,44,46
2018-02-14T19:41:08.845Z,50,,53,,,29,45.9
2018-02-14T19:41:18.496Z,50,,44.4,,,29,45.7
2018-02-14T19:41:28.498Z,50,,41.8,,,29,45.6
2018-02-14T19:41:38.500Z,50,,39.9,,,29,45.5
2018-02-14T19:41:48.496Z,,,38.6,,,,
2018-02-14T19:41:58.498Z,50,,38,,,,45.2
2018-02-14T19:42:08.575Z,50,,,,,,45
2018-02-14T19:42:18.497Z,,,38.5,,,29,
2018-02-14T19:42:28.495Z,50,,38.7,,,,44.8
2018-02-14T19:42:38.496Z,50,,,,,,44.6
2018-02-14T19:42:48.495Z,,,38.7,,,,
2018-02-14T19:42:58.497Z,50,,38.8,,,,44.3
2018-02-14T19:43:08.576Z,50,,38.9,,,30,44.2
2018-02-14T19:43:18.504Z,,,39.2,,,29,
2018-02-14T19:43:28.496Z,50,,39.4,,,,43.9
2018-02-14T19:43:38.496Z,50,,39.7,,,30,43.8
2018-02-14T19:43:48.496Z,,,40,,,29,
2018-02-14T19:43:58.497Z,50,,40.3,,,,43.5
2018-02-14T19:44:08.576Z,50,,,,,,43.4
2018-02-14T19:44:18.497Z,,,40.7,,,29,
2018-02-14T19:44:28.495Z,50,,40.9,,,,43.2
2018-02-14T19:44:38.495Z,,,41.1,,,,
2018-02-14T19:44:48.495Z,50,,41.3,,,30,43
2018-02-14T19:44:58.496Z,50,,41.6,,,29,42.8
2018-02-14T19:45:08.575Z,50,,,,,,42.7
2018-02-14T19:45:18.495Z,50,,41.9,,,30,42.6
2018-02-14T19:45:28.496Z,,,42.1,,,29,
2018-02-14T19:45:38.496Z,50,,42.3,,,,42.4
2018-02-14T19:45:48.495Z,50,,,,,,42.3
2018-02-14T19:45:58.496Z,50,,42.6,,,30,42.2
2018-02-14T19:46:08.579Z,,,42.7,,,29,
2018-02-14T19:46:18.496Z,50,,42.8,,,,42
2018-02-14T19:46:28.495Z,50,,42.9,,,,41.8
2018-02-14T19:46:38.496Z,,,43,,,,
2018-02-14T19:46:48.496Z,50,,43.1,,,,41.7
2018-02-14T19:46:58.495Z,50,,43.2,,,,41.5
2018-02-14T19:47:08.577Z,50,,,,,,41.4
2018-02-14T19:47:18.495Z,,,43.4,,,,
2018-02-14T19:47:28.495Z,50,1,43.6,,0,0,41.3
2018-02-14T19:47:38.495Z,50,,41.8,,,,41.1
2018-02-14T19:47:48.495Z,50,,40.1,,,,41.1
2018-02-14T19:47:58.496Z,50,,39.1,,,,40.9
2018-02-14T19:48:08.575Z,,,38.7,,,,
2018-02-14T19:48:18.495Z,50,,,,,,40.7
2018-02-14T19:48:28.495Z,50,,,,,,40.6
2018-02-14T19:48:38.496Z,,,38.6,,,,
2018-02-14T19:48:48.495Z,50,,,,,,40.4
2018-02-14T19:48:58.495Z,50,,38.5,,,,40.3
2018-02-14T19:49:08.575Z,50,,,,,,40.2
2018-02-14T19:49:18.496Z,,,38.3,,,,
2018-02-14T19:49:28.495Z,50,,38.2,,,,40.1
2018-02-14T19:49:38.496Z,50,,,,,,40
2018-02-14T19:49:58.497Z,50,,38.1,,,,39.8
2018-02-14T19:50:08.575Z,50,,,,,,39.7
2018-02-14T19:50:28.495Z,50,,38,,,,39.6
2018-02-14T19:50:48.495Z,50,,38,,,,39.4
2018-02-14T19:50:58.496Z,50,,37.9,,,,39.3
2018-02-14T19:51:18.495Z,50,,,,,,39.2
2018-02-14T19:51:28.497Z,50,,,,,,39.1
2018-02-14T19:51:48.496Z,50,,,,,,38.9
2018-02-14T19:51:58.496Z,50,,,,,,38.8
2018-02-14T19:52:08.575Z,50,,,,,,38.7
2018-02-14T19:52:18.496Z,50,,,,,,38.7
2018-02-14T19:52:28.496Z,,,38.1,,,,
2018-02-14T19:52:38.496Z,50,,38.2,,,,38.5
2018-02-14T19:52:48.496Z,50,,,,,,38.5
2018-02-14T19:52:58.496Z,50,,38.5,,,,38.4
2018-02-14T19:53:08.575Z,,,38.7,,,,
2018-02-14T19:53:18.497Z,50,,38.9,,,,38.3
2018-02-14T19:53:28.497Z,50,,39.2,,,,38.2
2018-02-14T19:53:38.497Z,,0,39.4,5,0,,
2018-02-14T19:53:48.497Z,50,,39.7,,,,38
2018-02-14T19:53:58.496Z,50,1,40,59,0,,38
2018-02-14T19:54:08.580Z,,0,40.2,5,0,,
2018-02-14T19:54:18.495Z,50,,40.5,,,,37.8
2018-02-14T19:54:28.495Z,50,1,40.8,59,0,,37.8
2018-02-14T19:54:38.495Z,,,41,,,,
2018-02-14T19:54:48.495Z,50,,41.2,,,,37.6
2018-02-14T19:54:58.495Z,50,,41.4,,,,37.6
2018-02-14T19:55:08.585Z,50,,,,,,37.5
2018-02-14T19:55:18.495Z,,,41.8,,,,
2018-02-14T19:55:28.495Z,50,,41.9,,,,37.4
2018-02-14T19:55:38.495Z,,,42,,,,
2018-02-14T19:55:48.495Z,50,,42.1,,,,37.3
2018-02-14T19:55:58.495Z,50,,,,,,37.2
2018-02-14T19:56:08.638Z,50,,,,,,37.1
2018-02-14T19:56:28.495Z,50,,42,,,,36.9
2018-02-14T19:56:38.496Z,50,,,,,,36.9
2018-02-14T19:56:48.497Z,50,,,,,,36.8
2018-02-14T19:56:58.495Z,50,,41.9,,,,36.8
2018-02-14T19:57:18.549Z,50,,41.8,,,,36.6
2018-02-14T19:57:28.531Z,50,,,,,,36.6
2018-02-14T19:57:38.495Z,,,41.7,,,,
2018-02-14T19:57:48.495Z,50,,41.6,,,,36.5
2018-02-14T19:57:58.501Z,50,,41.5,,,,36.4
2018-02-14T19:58:08.576Z,50,,,,,,36.4
2018-02-14T19:58:18.495Z,,,41.4,,,,
2018-02-14T19:58:28.495Z,50,,41.3,,,,36.3
2018-02-14T19:58:38.495Z,50,,,,,,36.2
2018-02-14T19:58:48.495Z,,,41.2,,,,
2018-02-14T19:58:58.495Z,50,,41.1,,,,36.1
2018-02-14T19:59:08.577Z,50,,,,,,36.1
2018-02-14T19:59:18.495Z,50,,41,,,,36
2018-02-14T19:59:28.495Z,,,40.9,,,,
2018-02-14T19:59:38.495Z,50,,40.8,,,,35.9
2018-02-14T19:59:48.495Z,50,,,,,,35.9
2018-02-14T19:59:58.495Z,50,0,40.7,5,0,,35.8
2018-02-14T20:00:08.576Z,50,1,40.6,59,0,,35.8
2018-02-14T20:00:18.495Z,,0,,5,0,,
2018-02-14T20:00:28.495Z,50,,40.5,,,,35.7
2018-02-14T20:00:38.495Z,50,1,,59,0,,35.6
2018-02-14T20:00:48.495Z,50,0,40.4,5,0,,35.6
2018-02-14T20:00:58.495Z,50,1,40.3,59,0,,35.5
2018-02-14T20:01:18.495Z,50,,40.2,,,,35.5
2018-02-14T20:01:28.495Z,50,,,,,,35.4
2018-02-14T20:01:38.495Z,50,0,40.1,5,0,,35.3
2018-02-14T20:01:48.495Z,,1,,59,0,,
2018-02-14T20:01:58.495Z,50,,40,,,,35.3
2018-02-14T20:02:08.577Z,50,0,,5,0,,35.2
2018-02-14T20:02:18.495Z,,,39.9,,,,
2018-02-14T20:02:28.495Z,50,,,,,,35.1
2018-02-14T20:02:38.495Z,,1,39.8,59,0,,
2018-02-14T20:02:48.494Z,50,,,,,,34.9
2018-02-14T20:02:58.495Z,50,0,39.7,5,0,,34.9
2018-02-14T20:03:18.495Z,50,,39.6,,,,34.8
2018-02-14T20:03:28.495Z,50,,,,,,34.8
2018-02-14T20:03:38.495Z,,,39.5,,,,
2018-02-14T20:03:48.495Z,50,,,,,,34.7
2018-02-14T20:03:58.495Z,50,1,,59,0,,34.7
2018-02-14T20:04:08.577Z,50,,39.4,,,,34.6
2018-02-14T20:04:18.495Z,,0,,5,0,,
2018-02-14T20:04:28.495Z,50,,39.3,,,,34.6
2018-02-14T20:04:38.495Z,,1,,59,0,,
2018-02-14T20:04:48.495Z,50,,,,,,34.5
2018-02-14T20:04:58.495Z,50,,39.2,,,,34.4
2018-02-14T20:05:08.575Z,50,,,,,,34.4
2018-02-14T20:05:28.499Z,50,,39.1,,,,34.3
2018-02-14T20:05:38.495Z,50,,,,,,34.3
2018-02-14T20:05:48.495Z,50,,39.1,,,,34.3
2018-02-14T20:05:58.494Z,50,,38.9,,,,34.2
2018-02-14T20:06:18.495Z,50,,,,,,34.1
2018-02-14T20:06:28.495Z,50,,,,,,34.1
2018-02-14T20:06:38.494Z,,,38.8,,,,
2018-02-14T20:06:48.495Z,50,1,38.8,59,0,0,34.1
2018-02-14T20:06:58.495Z,50,,38.7,,,,34
2018-02-14T20:07:08.576Z,50,,,,,,34
2018-02-14T20:07:28.495Z,50,,,,,,33.9
2018-02-14T20:07:38.495Z,50,,,,,,33.9
2018-02-14T20:07:48.496Z,,,38.6,,,,
2018-02-14T20:07:58.495Z,50,,,,,,33.8
2018-02-14T20:08:08.592Z,50,,,,,,33.8
2018-02-14T20:08:18.494Z,,,38.5,,,,
2018-02-14T20:08:28.495Z,50,,,,,,33.7
2018-02-14T20:08:38.495Z,50,,,,,,33.7
2018-02-14T20:08:58.495Z,50,,38.4,,,,33.6
2018-02-14T20:09:08.576Z,50,,,,,,33.6
2018-02-14T20:09:28.495Z,50,,,,,,33.5
2018-02-14T20:09:38.495Z,50,,,,,,33.5
2018-02-14T20:09:48.495Z,,,38.3,,,,
2018-02-14T20:09:58.495Z,50,,,,,,33.4
2018-02-14T20:10:08.575Z,50,,,,,,33.4
2018-02-14T20:10:28.495Z,50,,,,,,33.4
2018-02-14T20:10:38.495Z,50,,,,,,33.3
2018-02-14T20:10:48.494Z,,,38.2,,,,
2018-02-14T20:10:58.495Z,50,,,,,,33.3
2018-02-14T20:11:08.577Z,50,,,,,,33.3
2018-02-14T20:11:28.496Z,50,,,,,,33.2
2018-02-14T20:11:38.494Z,50,,,,,,33.2
2018-02-14T20:11:48.495Z,,,38.1,,,,
2018-02-14T20:11:58.495Z,50,,,,,,33.1
2018-02-14T20:12:08.575Z,50,,,,,,33.1
2018-02-14T20:12:28.495Z,50,,,,,,32.9
2018-02-14T20:12:38.495Z,50,,,,,,32.9
2018-02-14T20:12:58.504Z,50,,,,,,32.9
2018-02-14T20:13:08.636Z,50,,,,,,32.8
2018-02-14T20:13:18.495Z,,,38,,,,
2018-02-14T20:13:28.504Z,50,,,,,,32.8
2018-02-14T20:13:38.494Z,50,,,,,,32.8
2018-02-14T20:13:48.495Z,50,1,,,0,,32.7
2018-02-14T20:13:58.506Z,50,,42.7,,,38,32.7
2018-02-14T20:14:08.609Z,50,,42.7,,,30,32.7
2018-02-14T20:14:18.495Z,50,,39.7,,,29,32.7
2018-02-14T20:14:28.494Z,50,,37.7,,,29,32.6
2018-02-14T20:14:38.495Z,50,,35.6,,,30,32.6
2018-02-14T20:14:48.496Z,,,34.7,,,29,
2018-02-14T20:14:58.495Z,50,,,,,30,32.6
2018-02-14T20:15:08.579Z,,,35.2,,,,
2018-02-14T20:15:18.495Z,50,,35.6,,,29,32.5
2018-02-14T20:15:28.497Z,50,,35.8,,,,32.5
2018-02-14T20:15:38.495Z,,,36,,,30,
2018-02-14T20:15:48.495Z,50,,36.1,,,29,32.5
2018-02-14T20:15:58.494Z,50,,36.3,,,,32.4
2018-02-14T20:16:08.574Z,50,,,,,,32.4
2018-02-14T20:16:18.494Z,,,36.7,,,30,
2018-02-14T20:16:28.495Z,50,,36.9,,,29,32.4
2018-02-14T20:16:38.495Z,,,37.3,,,,
2018-02-14T20:16:48.495Z,50,,37.5,,,,32.3
2018-02-14T20:16:58.495Z,50,,37.7,,,30,32.3
2018-02-14T20:17:08.575Z,50,,37.9,,,29,32.3
2018-02-14T20:17:18.495Z,,,38.1,,,,
2018-02-14T20:17:28.494Z,50,,38.3,,,30,32.3
2018-02-14T20:17:38.494Z,50,,,,,,32.3
2018-02-14T20:17:48.495Z,,,38.7,,,29,
2018-02-14T20:17:58.495Z,50,,38.8,,,,32.2
2018-02-14T20:18:08.574Z,,,39.1,,,30,
2018-02-14T20:18:18.495Z,50,,39.2,,,29,32.2
2018-02-14T20:18:28.495Z,50,,,,,,32.2
2018-02-14T20:18:38.494Z,,,39.5,,,,
2018-02-14T20:18:48.494Z,50,,39.6,,,,32.2
2018-02-14T20:18:58.499Z,50,,39.7,,,,32.1
2018-02-14T20:19:08.575Z,50,,39.9,,,30,32.1
2018-02-14T20:19:18.494Z,,,40,,,29,
2018-02-14T20:19:28.495Z,50,,40.1,,,30,32.1
2018-02-14T20:19:38.495Z,50,,,,,,32.1
2018-02-14T20:19:48.494Z,,,40.5,,,,
2018-02-14T20:19:58.495Z,50,,40.6,,,29,32.1
2018-02-14T20:20:08.574Z,50,,,,,,32.1
2018-02-14T20:20:18.495Z,50,,40.9,,,30,32
2018-02-14T20:20:28.495Z,,,41,,,29,
2018-02-14T20:20:38.494Z,50,,41.2,,,,32
2018-02-14T20:20:48.495Z,50,,,,,,32
2018-02-14T20:20:58.494Z,50,,41.5,,,,32
2018-02-14T20:21:08.574Z,,,41.6,,,,
2018-02-14T20:21:18.495Z,50,,41.8,,,,32
2018-02-14T20:21:28.494Z,50,,41.9,,,,32
2018-02-14T20:21:38.495Z,,,42,,,29,
2018-02-14T20:21:48.494Z,50,,42.2,,,,32
2018-02-14T20:21:58.495Z,50,,42.3,,,,32
2018-02-14T20:22:08.605Z,50,,,,,,32
2018-02-14T20:22:18.497Z,,,42.7,,,29,
2018-02-14T20:22:28.494Z,50,,42.8,,,,32
2018-02-14T20:22:38.495Z,50,,43,,,29,32
2018-02-14T20:22:48.494Z,50,1,41.7,,0,0,31.9
2018-02-14T20:22:58.495Z,50,,39.9,,,,31.9
2018-02-14T20:23:08.594Z,50,,38.8,,,,31.9
2018-02-14T20:23:18.495Z,,,38.3,,,,
2018-02-14T20:23:28.494Z,50,,38.2,,,,31.9
2018-02-14T20:23:38.494Z,50,,,,,,31.9
2018-02-14T20:23:58.494Z,50,,,,,,31.9
2018-02-14T20:24:08.584Z,50,,,,,,31.9
2018-02-14T20:24:18.497Z,50,,38,,,,31.9
2018-02-14T20:24:28.494Z,,,37.8,,,,
2018-02-14T20:24:38.494Z,50,,37.7,,,,31.9
2018-02-14T20:24:48.495Z,50,,,,,,31.9
2018-02-14T20:24:58.494Z,50,,,,,,31.9
2018-02-14T20:25:18.495Z,50,,,,,,31.9
2018-02-14T20:25:28.494Z,50,,,,,,31.9
