Time,HwTSet,ActPow,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive
2017-12-16T18:17:20.249Z,50,,,,,28.9,
2017-12-16T18:17:30.248Z,50,,,,,28.7,
2017-12-16T18:17:40.249Z,50,,,,,28.7,
2017-12-16T18:17:50.249Z,50,,,40.9,,28.7,
2017-12-16T18:18:00.248Z,50,,,41,,28.6,
2017-12-16T18:18:10.249Z,50,,,40.9,,28.6,
2017-12-16T18:18:20.248Z,50,,,,,28.6,
2017-12-16T18:18:30.249Z,50,,,,,28.5,
2017-12-16T18:18:40.251Z,50,,,,,28.5,
2017-12-16T18:18:50.293Z,50,,,,,28.5,
2017-12-16T18:19:00.249Z,50,,,,,28.5,
2017-12-16T18:19:10.251Z,50,,,,,28.4,
2017-12-16T18:19:20.248Z,50,,,,,28.4,
2017-12-16T18:19:30.251Z,50,,,,,28.4,
2017-12-16T18:19:40.248Z,50,,,40.8,,28.3,
2017-12-16T18:19:50.248Z,50,,,,,28.3,
2017-12-16T18:20:00.248Z,50,,,,,28.3,
2017-12-16T18:20:10.248Z,50,,,,,28.3,
2017-12-16T18:20:20.249Z,50,,,,,28.1,
2017-12-16T18:20:30.249Z,50,,,,,28.1,
2017-12-16T18:20:40.248Z,50,,,,,28.1,
2017-12-16T18:20:50.251Z,50,,,,,28.1,
2017-12-16T18:21:00.249Z,50,,,40.7,,28,
2017-12-16T18:21:10.249Z,50,,,,,28,
2017-12-16T18:21:20.248Z,50,,,,,28,
2017-12-16T18:21:30.248Z,50,,,,,27.9,
2017-12-16T18:21:40.249Z,50,,,,,27.9,
2017-12-16T18:21:50.248Z,50,,,,,27.9,
2017-12-16T18:22:00.249Z,50,,,,,27.9,
2017-12-16T18:22:10.248Z,50,,,,,27.8,
2017-12-16T18:22:20.248Z,50,,,,,27.8,
2017-12-16T18:22:30.249Z,50,,,40.6,,27.8,
2017-12-16T18:22:40.248Z,50,,,,,27.8,
2017-12-16T18:22:50.248Z,50,,,,,27.7,
2017-12-16T18:23:00.248Z,50,,,,,27.7,
2017-12-16T18:23:10.249Z,50,,,,,27.7,
2017-12-16T18:23:20.248Z,50,,,,,27.7,
2017-12-16T18:23:30.249Z,50,,,,,27.5,
2017-12-16T18:23:40.248Z,50,,,,,27.5,
2017-12-16T18:23:50.250Z,50,,,40.5,,27.5,
2017-12-16T18:24:00.248Z,50,,,,,27.5,
2017-12-16T18:24:10.249Z,50,,,,,27.5,
2017-12-16T18:24:20.248Z,50,,,,,27.4,
2017-12-16T18:24:30.250Z,50,,,,,27.4,
2017-12-16T18:24:40.248Z,50,,,,,27.4,
2017-12-16T18:24:50.248Z,50,,,,,27.4,
2017-12-16T18:25:00.249Z,50,,,,,27.4,
2017-12-16T18:25:10.249Z,50,,,,,27.3,
2017-12-16T18:25:20.248Z,50,,,,,27.3,
2017-12-16T18:25:30.266Z,50,,,40.4,,27.3,
2017-12-16T18:25:40.249Z,50,,,,,27.3,
2017-12-16T18:25:50.249Z,50,,,,,27.3,
2017-12-16T18:26:00.249Z,50,,,,,27.2,
2017-12-16T18:26:10.248Z,50,,,,,27.2,
2017-12-16T18:26:20.248Z,50,,,,,27.2,
2017-12-16T18:26:30.248Z,50,,,,,27.2,
2017-12-16T18:26:40.248Z,50,,,,,27.2,
2017-12-16T18:26:50.248Z,50,,,,,27.1,
2017-12-16T18:27:00.248Z,50,,,,,27.1,
2017-12-16T18:27:10.248Z,50,,,40.3,,27.1,
2017-12-16T18:27:20.249Z,50,,,,,27.1,
2017-12-16T18:27:30.248Z,50,,,,,26.9,
2017-12-16T18:27:40.249Z,50,,,,,26.9,
2017-12-16T18:27:50.248Z,50,,,,,26.9,
2017-12-16T18:28:00.248Z,50,,,,,26.9,
2017-12-16T18:28:10.249Z,50,,,,,26.9,
2017-12-16T18:28:20.248Z,50,,,40.2,,26.9,
2017-12-16T18:28:30.249Z,50,,,,,26.8,
2017-12-16T18:28:40.248Z,50,,,40.3,,26.8,
2017-12-16T18:28:50.248Z,50,,,40.2,,26.8,
2017-12-16T18:29:00.248Z,50,,,,,26.8,
2017-12-16T18:29:10.260Z,50,63,0,39.7,0,38,2
2017-12-16T18:29:20.249Z,50,73,,43.1,,39.3,
2017-12-16T18:29:30.249Z,50,80,,46.1,,42.1,
2017-12-16T18:29:40.248Z,50,70,,49.1,,45.9,
2017-12-16T18:29:50.249Z,50,58,,51,,48.4,
2017-12-16T18:30:00.248Z,50,0,,51.5,0,50.1,0
2017-12-16T18:30:10.249Z,50,,,50.2,,50,
2017-12-16T18:30:20.248Z,50,,,50.1,,49.8,
2017-12-16T18:30:30.248Z,50,,,50,,49.6,
2017-12-16T18:30:40.249Z,50,,,49.9,,49.3,
2017-12-16T18:30:50.248Z,50,,,,,49.1,
2017-12-16T18:31:00.249Z,50,,5,,,48.8,
2017-12-16T18:31:10.248Z,50,,,49.8,,48.6,
2017-12-16T18:31:20.248Z,50,,,49.7,,48.4,
2017-12-16T18:31:30.248Z,50,,,,,48.2,
2017-12-16T18:31:40.249Z,50,,,,,48,
2017-12-16T18:31:50.248Z,50,,,49.6,,47.7,
2017-12-16T18:32:00.248Z,50,,,,,47.5,
2017-12-16T18:32:10.248Z,50,,,,,47.3,
2017-12-16T18:32:20.249Z,50,,,49.5,,47.1,
2017-12-16T18:32:30.248Z,50,,,,,46.9,
2017-12-16T18:32:40.248Z,50,,,,,46.7,
2017-12-16T18:32:50.248Z,50,,,,,46.5,
2017-12-16T18:33:00.249Z,50,,,49.4,,46.3,
2017-12-16T18:33:10.248Z,50,,,,,46.1,
2017-12-16T18:33:20.248Z,50,,,,,45.9,
2017-12-16T18:33:30.254Z,50,,,,,45.7,
2017-12-16T18:33:40.248Z,50,,,49.3,,45.5,
2017-12-16T18:33:50.248Z,50,,,,,45.3,
2017-12-16T18:34:00.248Z,50,,,,,45.2,
2017-12-16T18:34:10.249Z,50,,,49.2,,45,
2017-12-16T18:34:20.248Z,50,,,,,44.8,
2017-12-16T18:34:30.249Z,50,,,,,44.6,
2017-12-16T18:34:40.248Z,50,,,,,44.3,
2017-12-16T18:34:50.272Z,50,,,49.1,,44.2,
2017-12-16T18:35:00.261Z,50,,,,,44,
2017-12-16T18:35:10.249Z,50,,,,,43.8,
2017-12-16T18:35:20.248Z,50,,,,,43.7,
2017-12-16T18:35:30.248Z,50,,,49,,43.5,
2017-12-16T18:35:40.248Z,50,,,,,43.3,
2017-12-16T18:35:50.258Z,50,,,48.9,,43.1,
2017-12-16T18:36:00.248Z,50,,,,,43,
2017-12-16T18:36:10.248Z,50,,,,,42.8,
2017-12-16T18:36:20.248Z,50,,,,,42.7,
2017-12-16T18:36:30.248Z,50,,,48.8,,42.5,
2017-12-16T18:36:40.248Z,50,,,,,42.4,
2017-12-16T18:36:50.248Z,50,,,48.7,,42.2,
2017-12-16T18:37:00.248Z,50,,,,,42.1,
2017-12-16T18:37:10.249Z,50,,,,,41.9,
2017-12-16T18:37:20.249Z,50,,,48.6,,41.8,
2017-12-16T18:37:30.248Z,50,,,,,41.6,
2017-12-16T18:37:40.248Z,50,,,,,41.5,
2017-12-16T18:37:50.247Z,50,,,48.5,,41.3,
2017-12-16T18:38:00.248Z,50,,,,,41.2,
2017-12-16T18:38:10.250Z,50,,,,,40.9,
2017-12-16T18:38:20.248Z,50,,,48.4,,40.8,
2017-12-16T18:38:30.248Z,50,,,,,40.7,
2017-12-16T18:38:40.247Z,50,,,,,40.5,
2017-12-16T18:38:50.249Z,50,,,48.3,,40.4,
2017-12-16T18:39:00.258Z,50,0,0,45.8,0,43.9,0
2017-12-16T18:39:10.249Z,50,,,45.3,,44.4,
2017-12-16T18:39:20.248Z,50,,,,,44.3,
2017-12-16T18:39:30.248Z,50,,,45.2,,44.1,
2017-12-16T18:39:40.248Z,50,,,,,44,
2017-12-16T18:39:50.248Z,50,,,,,43.8,
2017-12-16T18:40:00.248Z,50,,5,45.1,,43.7,
2017-12-16T18:40:10.252Z,50,,,,,43.5,
2017-12-16T18:40:20.248Z,50,,,45,,43.3,
2017-12-16T18:40:30.248Z,50,,,,,43.2,
2017-12-16T18:40:40.249Z,50,,,,,43,
2017-12-16T18:40:50.248Z,50,,,44.9,,42.9,
2017-12-16T18:41:00.248Z,50,,,,,42.7,
2017-12-16T18:41:10.248Z,50,,,,,42.6,
2017-12-16T18:41:20.248Z,50,,,,,42.4,
2017-12-16T18:41:30.248Z,50,,,44.8,,42.3,
2017-12-16T18:41:40.248Z,50,,,,,42.1,
2017-12-16T18:41:50.252Z,50,,,,,42,
2017-12-16T18:42:00.248Z,50,,,,,41.8,
2017-12-16T18:42:10.248Z,50,,,,,41.7,
2017-12-16T18:42:20.248Z,50,,,,,41.5,
2017-12-16T18:42:30.248Z,50,,,44.7,,41.4,
2017-12-16T18:42:40.248Z,50,,,,,41.3,
2017-12-16T18:42:50.247Z,50,,,,,41.1,
2017-12-16T18:43:00.248Z,50,,,,,40.9,
2017-12-16T18:43:10.248Z,50,,,,,40.7,
2017-12-16T18:43:20.248Z,50,,,,,40.6,
2017-12-16T18:43:30.248Z,50,,,,,40.5,
2017-12-16T18:43:40.248Z,50,,,,,40.3,
2017-12-16T18:43:50.248Z,50,,,,,40.2,
2017-12-16T18:44:00.248Z,50,,,44.6,,40.1,
2017-12-16T18:44:10.250Z,50,,,,,39.9,
2017-12-16T18:44:20.248Z,50,,,,,39.8,
2017-12-16T18:44:30.248Z,50,,,,,39.7,
2017-12-16T18:44:40.252Z,50,,,,,39.6,
2017-12-16T18:44:50.248Z,50,,,,,39.4,
2017-12-16T18:45:00.248Z,50,,,,,39.3,
2017-12-16T18:45:10.248Z,50,,,,,39.2,
2017-12-16T18:45:20.248Z,50,,,44.5,,39.1,
2017-12-16T18:45:30.248Z,50,,,,,38.8,
2017-12-16T18:45:40.248Z,50,,,,,38.7,
2017-12-16T18:45:50.248Z,50,,,,,38.6,
2017-12-16T18:46:00.248Z,50,,,44.4,,38.5,
2017-12-16T18:46:10.248Z,50,,,,,38.4,
2017-12-16T18:46:20.249Z,50,,,,,38.3,
2017-12-16T18:46:30.248Z,50,,,,,38.2,
2017-12-16T18:46:40.248Z,50,,,,,38,
2017-12-16T18:46:50.249Z,50,,,44.3,,37.9,
2017-12-16T18:47:00.249Z,50,,,,,37.8,
2017-12-16T18:47:10.249Z,50,,,,,37.7,
2017-12-16T18:47:21.065Z,50,,,,,37.6,
2017-12-16T18:47:30.248Z,50,,,44.2,,37.5,
2017-12-16T18:47:40.248Z,50,,,,,37.4,
2017-12-16T18:47:50.247Z,50,,,,,37.3,
2017-12-16T18:48:00.249Z,50,,,,,37.2,
2017-12-16T18:48:10.248Z,50,,,,,37.1,
2017-12-16T18:48:20.248Z,50,,,44.1,,36.9,
2017-12-16T18:48:30.248Z,50,,,,,36.8,
2017-12-16T18:48:40.248Z,50,,,,,36.7,
2017-12-16T18:48:50.248Z,50,,,,,36.6,
2017-12-16T18:49:00.248Z,50,,,44,,36.5,
2017-12-16T18:49:10.248Z,50,,,,,36.4,
2017-12-16T18:49:20.248Z,50,,,,,36.3,
2017-12-16T18:49:30.248Z,50,,,,,36.2,
2017-12-16T18:49:40.247Z,50,,,43.9,,36.1,
2017-12-16T18:49:50.247Z,50,,,,,36,
2017-12-16T18:50:00.247Z,50,,,,,35.9,
2017-12-16T18:50:10.248Z,50,,,,,35.9,
2017-12-16T18:50:20.248Z,50,,,,,35.7,
2017-12-16T18:50:30.267Z,50,,,43.8,,35.7,
2017-12-16T18:50:40.247Z,50,,,,,35.6,
2017-12-16T18:50:50.248Z,50,,,,,35.5,
2017-12-16T18:51:00.248Z,50,,,,,35.4,
2017-12-16T18:51:10.254Z,50,,,,,35.3,
2017-12-16T18:51:20.248Z,50,,,43.7,,35.2,
2017-12-16T18:51:30.248Z,50,,,,,35.1,
2017-12-16T18:51:40.249Z,50,,,,,35.1,
2017-12-16T18:51:50.248Z,50,,,,,34.9,
2017-12-16T18:52:00.248Z,50,,,,,34.8,
2017-12-16T18:52:10.248Z,50,,,43.6,,34.7,
2017-12-16T18:52:20.248Z,50,,,,,34.7,
2017-12-16T18:52:30.248Z,50,,,,,34.6,
2017-12-16T18:52:40.248Z,50,,,,,34.5,
2017-12-16T18:52:50.248Z,50,,,,,34.4,
2017-12-16T18:53:00.248Z,50,,,43.5,,34.4,
2017-12-16T18:53:10.261Z,50,,,,,34.3,
2017-12-16T18:53:20.248Z,50,,,,,34.2,
2017-12-16T18:53:30.248Z,50,,,,,34.1,
2017-12-16T18:53:40.253Z,50,,,,,34.1,
2017-12-16T18:53:50.248Z,50,,,,,34,
2017-12-16T18:54:00.248Z,50,,,43.4,,33.9,
2017-12-16T18:54:10.248Z,50,,,,,33.9,
2017-12-16T18:54:20.248Z,50,,,,,33.8,
2017-12-16T18:54:30.248Z,50,,,,,33.7,
2017-12-16T18:54:40.248Z,50,,,,,33.6,
2017-12-16T18:54:50.248Z,50,,,43.3,,33.6,
2017-12-16T18:55:00.256Z,50,,,,,33.5,
2017-12-16T18:55:10.249Z,50,,,,,33.5,
2017-12-16T18:55:20.247Z,50,,,,,33.4,
2017-12-16T18:55:30.247Z,50,,,,,33.3,
2017-12-16T18:55:40.247Z,50,,,,,33.3,
2017-12-16T18:55:50.248Z,50,,,43.2,,33.2,
2017-12-16T18:56:00.248Z,50,,,,,33.1,
2017-12-16T18:56:10.248Z,50,,,,,33.1,
2017-12-16T18:56:20.247Z,50,,,,,32.9,
2017-12-16T18:56:30.248Z,50,,,,,32.8,
2017-12-16T18:56:40.250Z,50,,,,,32.8,
2017-12-16T18:56:50.248Z,50,,,43.1,,32.7,
2017-12-16T18:57:00.248Z,50,,,,,32.7,
2017-12-16T18:57:10.247Z,50,,,,,32.6,
2017-12-16T18:57:20.249Z,50,,,,,32.6,
2017-12-16T18:57:30.249Z,50,,,,,32.5,
2017-12-16T18:57:40.248Z,50,,,,,32.4,
2017-12-16T18:57:50.248Z,50,,,,,32.4,
2017-12-16T18:58:00.248Z,50,,,43,,32.3,
2017-12-16T18:58:10.248Z,50,,,,,32.3,
2017-12-16T18:58:20.248Z,50,,,,,32.2,
2017-12-16T18:58:30.247Z,50,,,,,32.1,
2017-12-16T18:58:40.248Z,50,,,,,32.1,
2017-12-16T18:58:50.247Z,50,,,,,32,
2017-12-16T18:59:00.248Z,50,,,42.9,,32,
2017-12-16T18:59:10.248Z,50,,,,,31.9,
2017-12-16T18:59:20.247Z,50,,,,,31.9,
2017-12-16T18:59:30.248Z,50,,,,,31.8,
2017-12-16T18:59:40.247Z,50,,,,,31.8,
2017-12-16T18:59:50.248Z,50,,,,,31.6,
2017-12-16T19:00:00.247Z,50,,,,,31.6,
2017-12-16T19:00:10.247Z,50,,,42.8,,31.5,
2017-12-16T19:00:20.250Z,50,,,,,31.5,
2017-12-16T19:00:30.247Z,50,,,,,31.4,
2017-12-16T19:00:40.247Z,50,,,,,31.4,
2017-12-16T19:00:50.247Z,50,,,,,31.3,
2017-12-16T19:01:00.247Z,50,,,,,31.3,
2017-12-16T19:01:10.248Z,50,,,,,31.2,
2017-12-16T19:01:20.247Z,50,,,42.7,,31.2,
2017-12-16T19:01:30.247Z,50,,,,,31,
2017-12-16T19:01:40.248Z,50,,,,,31,
2017-12-16T19:01:50.248Z,50,,,,,31,
2017-12-16T19:02:00.251Z,50,,,,,30.9,
2017-12-16T19:02:10.258Z,50,0,5,42.7,0,30.9,0
2017-12-16T19:02:20.247Z,50,,,42.6,,30.8,
2017-12-16T19:02:30.250Z,50,,,,,30.8,
2017-12-16T19:02:40.248Z,50,,,,,30.7,
2017-12-16T19:02:50.247Z,50,,,,,30.7,
2017-12-16T19:03:00.251Z,50,,,,,30.6,
2017-12-16T19:03:10.248Z,50,,,,,30.6,
2017-12-16T19:03:20.247Z,50,,,,,30.6,
2017-12-16T19:03:30.247Z,50,,,,,30.4,
2017-12-16T19:03:40.247Z,50,,,42.4,,30.4,
2017-12-16T19:03:50.247Z,50,,,,,30.3,
2017-12-16T19:04:00.254Z,50,,,,,30.3,
2017-12-16T19:04:10.247Z,50,,,,,30.2,
2017-12-16T19:04:20.248Z,50,,,,,30.2,
2017-12-16T19:04:30.247Z,50,,,,,30.2,
2017-12-16T19:04:40.247Z,50,,,,,30.1,
2017-12-16T19:04:50.247Z,50,,,42.3,,30.1,
2017-12-16T19:05:00.247Z,50,,,,,30,
2017-12-16T19:05:10.247Z,50,,,,,30,
2017-12-16T19:05:20.247Z,50,,,,,30,
2017-12-16T19:05:30.247Z,50,,,,,29.8,
2017-12-16T19:05:55.707Z,50,,,,,29.8,
2017-12-16T19:05:55.708Z,50,,,,,29.8,
2017-12-16T19:06:00.247Z,50,,,42.2,,29.7,
2017-12-16T19:06:10.247Z,50,,,,,29.7,
2017-12-16T19:06:20.263Z,50,,,,,29.7,
2017-12-16T19:06:30.253Z,50,,,,,29.6,
2017-12-16T19:06:40.247Z,50,,,,,29.6,
2017-12-16T19:06:50.247Z,50,,,,,29.6,
2017-12-16T19:07:00.247Z,50,,,,,29.5,
2017-12-16T19:07:10.248Z,50,,,42.1,,29.5,
2017-12-16T19:07:20.248Z,50,,,42.2,,29.5,
2017-12-16T19:07:30.248Z,50,,,42.1,,29.3,
2017-12-16T19:07:40.248Z,50,,,,,29.3,
2017-12-16T19:07:50.248Z,50,,,,,29.3,
2017-12-16T19:08:00.247Z,50,,,,,29.2,
2017-12-16T19:08:10.250Z,50,,,,,29.2,
2017-12-16T19:08:20.247Z,50,,,,,29.1,
2017-12-16T19:08:30.247Z,50,,,,,29.1,
2017-12-16T19:08:40.247Z,50,,,42,,29.1,
2017-12-16T19:08:50.247Z,50,,,,,29.1,
2017-12-16T19:09:00.248Z,50,,,,,29,
2017-12-16T19:09:10.248Z,50,,,,,29,
2017-12-16T19:09:20.247Z,50,,,,,29,
2017-12-16T19:09:30.247Z,50,,,,,28.9,
2017-12-16T19:09:40.247Z,50,,,,,28.9,
2017-12-16T19:09:50.247Z,50,,,,,28.9,
2017-12-16T19:10:00.247Z,50,,,41.9,,28.9,
2017-12-16T19:10:10.247Z,50,,,,,28.7,
2017-12-16T19:10:20.247Z,50,,,,,28.7,
2017-12-16T19:10:30.247Z,50,,,,,28.7,
2017-12-16T19:10:40.248Z,50,,,,,28.6,
2017-12-16T19:10:50.247Z,50,,,,,28.6,
2017-12-16T19:11:00.247Z,50,,,,,28.6,
2017-12-16T19:11:10.248Z,50,,,,,28.5,
2017-12-16T19:11:20.247Z,50,,,,,28.5,
2017-12-16T19:11:30.247Z,50,,,41.8,,28.5,
2017-12-16T19:11:40.247Z,50,,,,,28.5,
2017-12-16T19:11:50.247Z,50,,,,,28.4,
2017-12-16T19:12:00.248Z,50,,,,,28.4,
2017-12-16T19:12:10.247Z,50,,,,,28.4,
2017-12-16T19:12:20.247Z,50,,,,,28.4,
2017-12-16T19:12:30.247Z,50,,,,,28.3,
2017-12-16T19:12:40.247Z,50,,,41.7,,28.3,
2017-12-16T19:12:50.247Z,50,,,,,28.3,
2017-12-16T19:13:00.247Z,50,,,,,28.3,
2017-12-16T19:13:10.248Z,50,,,,,28.1,
2017-12-16T19:13:20.247Z,50,,,,,28.1,
2017-12-16T19:13:30.249Z,50,,,,,28.1,
2017-12-16T19:13:40.247Z,50,,,,,28,
2017-12-16T19:13:50.248Z,50,,,,,28,
2017-12-16T19:14:00.247Z,50,,,41.6,,28,
2017-12-16T19:14:10.247Z,50,,,,,28,
2017-12-16T19:14:20.247Z,50,,,,,27.9,
2017-12-16T19:14:30.247Z,50,,,,,27.9,
2017-12-16T19:14:40.247Z,50,,,,,27.9,
2017-12-16T19:14:50.247Z,50,,,,,27.9,
2017-12-16T19:15:00.248Z,50,,,,,27.9,
2017-12-16T19:15:10.247Z,50,,,,,27.8,
2017-12-16T19:15:20.247Z,50,,,41.5,,27.8,
2017-12-16T19:15:30.247Z,50,,,,,27.8,
2017-12-16T19:15:40.247Z,50,,,,,27.8,
2017-12-16T19:15:50.247Z,50,,,,,27.7,
2017-12-16T19:16:00.247Z,50,,,,,27.7,
2017-12-16T19:16:10.247Z,50,,,,,27.7,
2017-12-16T19:16:20.247Z,50,,,,,27.7,
2017-12-16T19:16:30.247Z,50,,,,,27.5,
2017-12-16T19:16:40.247Z,50,,,,,27.5,
2017-12-16T19:16:50.247Z,50,,,41.4,,27.5,
2017-12-16T19:17:00.247Z,50,,,,,27.5,
2017-12-16T19:17:10.248Z,50,,,,,27.5,
2017-12-16T19:17:20.247Z,50,,,,,27.4,
2017-12-16T19:17:30.247Z,50,,,,,27.4,
2017-12-16T19:17:40.247Z,50,,,,,27.4,
2017-12-16T19:17:50.247Z,50,,,,,27.4,
2017-12-16T19:18:00.247Z,50,,,,,27.4,
2017-12-16T19:18:10.248Z,50,,,41.3,,27.3,
2017-12-16T19:18:20.247Z,50,,,,,27.3,
2017-12-16T19:18:30.247Z,50,,,,,27.3,
2017-12-16T19:18:40.247Z,50,,,,,27.3,
2017-12-16T19:18:50.248Z,50,,,,,27.3,
2017-12-16T19:19:00.247Z,50,,,,,27.2,
2017-12-16T19:19:10.247Z,50,,,,,27.2,
2017-12-16T19:19:20.247Z,50,,,,,27.2,
2017-12-16T19:19:30.247Z,50,,,41.2,,27.2,
2017-12-16T19:19:40.247Z,50,,,,,27.2,
2017-12-16T19:19:50.248Z,50,,,,,27.1,
2017-12-16T19:20:00.247Z,50,,,,,27.1,
2017-12-16T19:20:10.251Z,50,,,,,27.1,
2017-12-16T19:20:20.247Z,50,,,,,27.1,
2017-12-16T19:20:30.247Z,50,,,,,27.1,
2017-12-16T19:20:40.247Z,50,,,,,26.9,
2017-12-16T19:20:50.247Z,50,,,,,26.9,
2017-12-16T19:21:00.247Z,50,,,41.1,,26.9,
2017-12-16T19:21:10.247Z,50,,,,,26.9,
2017-12-16T19:21:20.302Z,50,,,,,26.9,
2017-12-16T19:21:30.294Z,50,,,,,26.9,
2017-12-16T19:21:40.246Z,50,,,,,26.9,
2017-12-16T19:21:50.274Z,50,,,,,26.8,
2017-12-16T19:22:01.124Z,50,,,,,26.8,
2017-12-16T19:22:10.258Z,50,,,,,26.8,
2017-12-16T19:22:20.251Z,50,,,,,26.8,
2017-12-16T19:22:30.247Z,50,,,41,,26.8,
2017-12-16T19:22:40.247Z,50,,,,,26.7,
2017-12-16T19:22:50.247Z,50,,,,,26.7,
2017-12-16T19:23:00.247Z,50,,,,,26.7,
2017-12-16T19:23:10.247Z,50,,,,,26.7,
2017-12-16T19:23:20.249Z,50,,,,,26.7,
2017-12-16T19:23:30.247Z,50,,,,,26.7,
2017-12-16T19:23:40.247Z,50,,,,,26.6,
2017-12-16T19:23:50.247Z,50,,,40.9,,26.6,
2017-12-16T19:24:00.246Z,50,,,,,26.6,
2017-12-16T19:24:10.247Z,50,,,,,26.6,
2017-12-16T19:24:20.247Z,50,,,,,26.6,
2017-12-16T19:24:30.247Z,50,,,,,26.6,
2017-12-16T19:24:40.247Z,50,,,,,26.5,
2017-12-16T19:24:50.247Z,50,,,,,26.5,
2017-12-16T19:25:00.246Z,50,,,,,26.5,
2017-12-16T19:25:10.247Z,50,,,,,26.5,
2017-12-16T19:25:20.247Z,50,,,40.8,,26.5,
2017-12-16T19:25:30.247Z,50,,,,,26.5,
2017-12-16T19:25:40.246Z,50,,,,,26.3,
2017-12-16T19:25:50.247Z,50,,,,,26.3,
2017-12-16T19:26:00.247Z,50,,,,,26.3,
2017-12-16T19:26:10.247Z,50,,,,,26.3,
2017-12-16T19:26:20.247Z,50,,,,,26.3,
2017-12-16T19:26:30.248Z,50,,,,,26.3,
2017-12-16T19:26:40.247Z,50,,,,,26.3,
2017-12-16T19:26:50.247Z,50,,,40.7,,26.2,
2017-12-16T19:27:00.248Z,50,,,,,26.2,
2017-12-16T19:27:10.247Z,50,,,,,26.2,
2017-12-16T19:27:20.249Z,50,,,,,26.2,
2017-12-16T19:27:30.247Z,50,,,,,26.2,
2017-12-16T19:27:40.246Z,50,,,,,26.2,
2017-12-16T19:27:50.247Z,50,,,,,26.2,
2017-12-16T19:28:00.247Z,50,,,,,26.2,
2017-12-16T19:28:10.247Z,50,,,,,26.1,
2017-12-16T19:28:20.246Z,50,,,40.6,,26.1,
2017-12-16T19:28:30.252Z,50,,,,,26.1,
2017-12-16T19:28:40.246Z,50,,,,,26.1,
2017-12-16T19:28:50.247Z,50,,,,,26.1,
2017-12-16T19:29:00.247Z,50,,,,,26.1,
2017-12-16T19:29:10.247Z,50,,,,,26.1,
2017-12-16T19:29:20.247Z,50,,,,,26,
2017-12-16T19:29:30.247Z,50,,,,,26,
2017-12-16T19:29:40.247Z,50,,,,,26,
2017-12-16T19:29:50.246Z,50,,,40.5,,26,
2017-12-16T19:30:00.250Z,50,,,,,26,
2017-12-16T19:30:10.247Z,50,,,,,26,
2017-12-16T19:30:20.246Z,50,,,,,26,
2017-12-16T19:30:30.247Z,50,,,,,25.9,
2017-12-16T19:30:40.247Z,50,,,,,25.9,
2017-12-16T19:30:50.247Z,50,,,,,25.9,
2017-12-16T19:31:00.247Z,50,,,,,25.9,
2017-12-16T19:31:10.249Z,50,,,,,25.9,
2017-12-16T19:31:20.247Z,50,,,40.4,,25.9,
2017-12-16T19:31:30.247Z,50,,,,,25.9,
2017-12-16T19:31:40.246Z,50,,,,,25.9,
2017-12-16T19:31:50.246Z,50,,,,,25.9,
2017-12-16T19:32:00.248Z,50,,,,,25.7,
2017-12-16T19:32:10.247Z,50,,,,,25.7,
2017-12-16T19:32:20.247Z,50,,,,,25.7,
2017-12-16T19:32:30.247Z,50,,,,,25.7,
2017-12-16T19:32:40.247Z,50,,,,,25.7,
2017-12-16T19:32:50.246Z,50,,,40.3,,25.7,
2017-12-16T19:33:00.247Z,50,,,,,25.7,
2017-12-16T19:33:10.247Z,50,,,,,25.7,
2017-12-16T19:33:20.247Z,50,,,,,25.7,
2017-12-16T19:33:30.246Z,50,,,,,25.6,
2017-12-16T19:33:40.251Z,50,,,,,25.6,
2017-12-16T19:33:50.253Z,50,,,,,25.6,
2017-12-16T19:34:00.246Z,50,,,,,25.6,
2017-12-16T19:34:10.247Z,50,,,,,25.6,
2017-12-16T19:34:20.262Z,50,,,40.2,,25.6,
2017-12-16T19:34:30.247Z,50,,,,,25.6,
2017-12-16T19:34:40.250Z,50,,,,,25.6,
2017-12-16T19:34:50.247Z,50,,59,40.3,1,25.6,0
2017-12-16T19:35:00.247Z,50,38,,46,,25.5,
2017-12-16T19:35:10.267Z,50,29,,35.3,,25.5,
2017-12-16T19:35:20.251Z,50,29,,29.5,,25.5,
2017-12-16T19:35:30.246Z,50,29,,26.4,,25.5,
2017-12-16T19:35:40.249Z,50,29,,25.7,,25.5,
2017-12-16T19:35:50.246Z,50,,,24.7,,25.5,
2017-12-16T19:36:00.252Z,50,,,25.1,,25.5,
2017-12-16T19:36:10.247Z,50,,,25.3,,25.5,
2017-12-16T19:36:20.247Z,50,30,,25.4,,25.5,
2017-12-16T19:36:30.247Z,50,29,,25.5,,25.5,
2017-12-16T19:36:40.247Z,50,31,,25.7,,25.5,
2017-12-16T19:36:50.246Z,50,37,,26.3,,25.5,
2017-12-16T19:37:00.304Z,50,43,,27.3,,25.5,
2017-12-16T19:37:10.292Z,50,49,,28.7,,25.5,
2017-12-16T19:37:20.247Z,50,37,0,30.1,0,32.1,2
2017-12-16T19:37:30.257Z,50,0,,35.6,0,29.1,0
2017-12-16T19:37:40.247Z,50,,,30.5,,29,
2017-12-16T19:37:50.246Z,50,,,30.4,,29,
2017-12-16T19:38:00.246Z,50,,,30.3,,28.9,
2017-12-16T19:38:10.249Z,50,,,,,28.9,
2017-12-16T19:38:20.246Z,50,,,,,28.9,
2017-12-16T19:38:30.247Z,50,,59,31.3,1,28.9,0
