Time,HwTSet,PrimTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-09T20:23:22.474Z,50,,,32,39.6,,
2018-01-09T20:23:32.474Z,50,,,32,40,,
2018-01-09T20:23:42.474Z,50,,0,32,40.2,1,0
2018-01-09T20:23:52.474Z,50,,,32,37.8,,
2018-01-09T20:24:02.474Z,50,,,32,36.9,,
2018-01-09T20:24:12.474Z,50,,,32,35.5,,
2018-01-09T20:24:22.474Z,50,,,32,,,
2018-01-09T20:24:32.474Z,50,,,31.9,35.3,,
2018-01-09T20:24:42.474Z,50,,,31.9,,,
2018-01-09T20:24:52.473Z,50,,,31.9,,,
2018-01-09T20:25:02.474Z,50,,,31.9,35.2,,
2018-01-09T20:25:12.485Z,50,,,31.9,35.1,,
2018-01-09T20:25:22.474Z,50,,,31.9,34.9,,
2018-01-09T20:25:32.473Z,50,,,31.8,34.8,,
2018-01-09T20:25:42.475Z,50,,,31.8,34.7,,
2018-01-09T20:25:52.474Z,50,,,31.8,,,
2018-01-09T20:26:02.474Z,50,,,31.8,,,
2018-01-09T20:26:12.474Z,50,,,31.8,34.6,,
2018-01-09T20:26:22.474Z,50,,,31.8,,,
2018-01-09T20:26:32.473Z,50,,,31.6,,,
2018-01-09T20:26:42.474Z,50,,,31.6,34.5,,
2018-01-09T20:26:52.473Z,50,,,31.6,,,
2018-01-09T20:27:02.474Z,50,0,,31.6,,0,2
2018-01-09T20:27:12.484Z,50,,0,35.4,35.7,0,0
2018-01-09T20:27:22.474Z,50,,,34.8,35.2,,
2018-01-09T20:27:32.474Z,50,,,34.8,,,
2018-01-09T20:27:42.473Z,50,,,34.7,35.1,,
2018-01-09T20:27:52.474Z,50,,,34.7,,,
2018-01-09T20:28:02.474Z,50,,,34.7,,,
2018-01-09T20:28:12.473Z,50,59,,34.6,,1,0
2018-01-09T20:28:22.473Z,50,,,34.6,,,
2018-01-09T20:28:32.473Z,50,,,34.5,,,
2018-01-09T20:28:42.474Z,50,,,34.5,,,
2018-01-09T20:28:52.473Z,50,,,34.4,,,
2018-01-09T20:29:02.474Z,50,,,34.4,,,
2018-01-09T20:29:12.474Z,50,,,34.4,,,
2018-01-09T20:29:22.473Z,50,,,34.3,,,
2018-01-09T20:29:32.473Z,50,,,34.3,,,
2018-01-09T20:29:42.474Z,50,,,34.2,,,
2018-01-09T20:29:52.473Z,50,,,34.2,,,
2018-01-09T20:30:02.474Z,50,,,34.1,,,
2018-01-09T20:30:12.474Z,50,,,34.1,,,
2018-01-09T20:30:22.473Z,50,,,34.1,,,
2018-01-09T20:30:32.475Z,50,,,34,,,
2018-01-09T20:30:42.474Z,50,,,34,,,
2018-01-09T20:30:52.473Z,50,,,33.9,,,
2018-01-09T20:31:02.473Z,50,,,33.9,,,
2018-01-09T20:31:12.473Z,50,,,33.8,,,
2018-01-09T20:31:22.473Z,50,,,33.8,,,
2018-01-09T20:31:32.473Z,50,,,33.8,,,
2018-01-09T20:31:42.474Z,50,,,33.8,,,
2018-01-09T20:31:52.485Z,50,,,33.7,,,
2018-01-09T20:32:02.473Z,50,,,33.7,,,
2018-01-09T20:32:12.473Z,50,,,33.6,,,
2018-01-09T20:32:22.474Z,50,,,33.6,,,
2018-01-09T20:32:32.473Z,50,,,33.5,,,
2018-01-09T20:32:42.474Z,50,,,33.5,,,
2018-01-09T20:32:52.474Z,50,,,33.5,35.2,,
2018-01-09T20:33:02.473Z,50,,,33.4,,,
2018-01-09T20:33:12.473Z,50,,,33.4,,,
2018-01-09T20:33:22.473Z,50,,,33.4,,,
2018-01-09T20:33:32.473Z,50,,,33.3,,,
2018-01-09T20:33:42.473Z,50,5,,33.3,,0,0
2018-01-09T20:33:52.492Z,50,,,33.3,,,
2018-01-09T20:34:02.473Z,50,59,,33.2,,1,0
2018-01-09T20:34:12.477Z,50,5,,33.2,,0,0
2018-01-09T20:34:22.474Z,50,,,33.2,,,
2018-01-09T20:34:32.480Z,50,59,,33.1,,1,0
2018-01-09T20:34:42.473Z,50,,,33.1,,,
2018-01-09T20:34:52.473Z,50,,,32.9,,,
2018-01-09T20:35:02.473Z,50,,,32.9,,,
2018-01-09T20:35:12.473Z,50,,,32.9,,,
2018-01-09T20:35:22.474Z,50,,,32.9,,,
2018-01-09T20:35:32.473Z,50,,,32.8,,,
2018-01-09T20:35:42.476Z,50,,,32.8,,,
2018-01-09T20:35:52.474Z,50,,,32.8,,,
2018-01-09T20:36:02.473Z,50,,,32.7,,,
2018-01-09T20:36:12.506Z,50,,,32.7,,,
2018-01-09T20:36:22.474Z,50,,,32.7,35.1,,
2018-01-09T20:36:32.473Z,50,,,32.6,,,
2018-01-09T20:36:42.473Z,50,,,32.6,,,
2018-01-09T20:36:52.473Z,50,,,32.6,,,
2018-01-09T20:37:02.473Z,50,,,32.5,,,
2018-01-09T20:37:12.476Z,50,,,32.5,,,
2018-01-09T20:37:22.473Z,50,,,32.5,,,
2018-01-09T20:37:32.474Z,50,,,32.5,,,
2018-01-09T20:37:42.474Z,50,,,32.4,35.1,,
2018-01-09T20:37:52.473Z,50,,,32.4,35.1,,
2018-01-09T20:38:02.478Z,50,,,32.3,34.9,,
2018-01-09T20:38:12.473Z,50,,,32.3,,,
2018-01-09T20:38:22.473Z,50,,,32.3,,,
2018-01-09T20:38:32.473Z,50,,,32.3,,,
2018-01-09T20:38:42.473Z,50,,,32.2,,,
2018-01-09T20:38:52.473Z,50,,,32.2,,,
2018-01-09T20:39:02.474Z,50,,,32.2,,,
2018-01-09T20:39:12.487Z,50,,,32.2,,,
2018-01-09T20:39:22.482Z,50,,,32.1,,,
2018-01-09T20:39:32.486Z,50,,,32.1,,,
2018-01-09T20:39:42.474Z,50,,,32.1,34.8,,
2018-01-09T20:39:52.473Z,50,,,32.1,,,
2018-01-09T20:40:02.473Z,50,,,32,,,
2018-01-09T20:40:12.474Z,50,,,32,,,
2018-01-09T20:40:22.474Z,50,,,32,,,
2018-01-09T20:40:32.473Z,50,,,32,,,
2018-01-09T20:40:42.473Z,50,,,31.9,,,
2018-01-09T20:40:52.474Z,50,,,31.9,,,
2018-01-09T20:41:02.473Z,50,,,31.9,34.7,,
2018-01-09T20:41:12.474Z,50,,,31.8,,,
2018-01-09T20:41:22.473Z,50,,,31.8,,,
2018-01-09T20:41:32.473Z,50,,,31.8,,,
2018-01-09T20:41:42.473Z,50,,,31.8,,,
2018-01-09T20:41:52.474Z,50,,,31.8,,,
2018-01-09T20:42:02.473Z,50,,,31.6,,,
2018-01-09T20:42:12.475Z,50,,,31.6,,,
2018-01-09T20:42:22.473Z,50,,,31.6,,,
2018-01-09T20:42:32.474Z,50,,,31.5,,,
2018-01-09T20:42:42.474Z,50,,,31.5,34.6,,
2018-01-09T20:42:52.473Z,50,,,31.5,,,
2018-01-09T20:43:02.474Z,50,,,31.5,,,
2018-01-09T20:43:12.474Z,50,,,31.5,,,
2018-01-09T20:43:22.473Z,50,,,31.4,,,
2018-01-09T20:43:32.473Z,50,,,31.4,,,
2018-01-09T20:43:42.473Z,50,,,31.4,,,
2018-01-09T20:43:52.473Z,50,,,31.4,,,
2018-01-09T20:44:02.473Z,50,,,31.3,,,
2018-01-09T20:44:12.473Z,50,,,31.3,34.5,,
2018-01-09T20:44:22.473Z,50,,,31.3,,,
2018-01-09T20:44:32.475Z,50,,,31.3,,,
2018-01-09T20:44:42.473Z,50,,,31.3,,,
2018-01-09T20:44:52.473Z,50,,,31.2,,,
2018-01-09T20:45:02.526Z,50,,,31.2,,,
2018-01-09T20:45:12.473Z,50,,,31.2,,,
2018-01-09T20:45:22.473Z,50,,,31.2,,,
2018-01-09T20:45:32.474Z,50,,,31.2,,,
2018-01-09T20:45:42.473Z,50,,,31,,,
2018-01-09T20:45:52.473Z,50,,,31,,,
2018-01-09T20:46:02.473Z,50,,,31,,,
2018-01-09T20:46:12.473Z,50,,,31,34.4,,
2018-01-09T20:46:22.473Z,50,,,31,,,
2018-01-09T20:46:32.473Z,50,,,30.9,,,
2018-01-09T20:46:42.473Z,50,,,30.9,,,
2018-01-09T20:46:52.473Z,50,,,30.9,,,
2018-01-09T20:47:02.473Z,50,,,30.9,,,
2018-01-09T20:47:12.473Z,50,,,30.9,,,
2018-01-09T20:47:22.473Z,50,,,30.8,,,
2018-01-09T20:47:32.490Z,50,,42,30.8,37.2,1,0
2018-01-09T20:47:42.483Z,50,,34,30.8,40.3,,
2018-01-09T20:47:52.473Z,50,,29,30.8,37.9,,
2018-01-09T20:48:02.473Z,50,,,30.8,35.8,,
2018-01-09T20:48:12.473Z,50,,,30.7,34.9,,
2018-01-09T20:48:22.473Z,50,,30,30.7,33.8,,
2018-01-09T20:48:32.473Z,50,,,30.7,33.5,,
2018-01-09T20:48:42.473Z,50,,29,30.7,34,,
2018-01-09T20:48:52.473Z,50,,,30.7,34.4,,
2018-01-09T20:49:02.473Z,50,,,30.7,34.7,,
2018-01-09T20:49:12.478Z,50,,,30.6,34.8,,
2018-01-09T20:49:22.473Z,50,,30,30.6,35.1,,
2018-01-09T20:49:32.473Z,50,,29,30.6,35.2,,
2018-01-09T20:49:42.473Z,50,,,30.6,35.4,,
2018-01-09T20:49:52.473Z,50,,,30.6,35.6,,
2018-01-09T20:50:02.473Z,50,,30,30.6,35.9,,
2018-01-09T20:50:12.473Z,50,,,30.4,36,,
2018-01-09T20:50:22.473Z,50,,29,30.4,36.2,,
2018-01-09T20:50:32.473Z,50,,,30.4,36.4,,
2018-01-09T20:50:42.473Z,50,,30,30.4,36.6,,
2018-01-09T20:50:52.473Z,50,,29,30.4,36.8,,
2018-01-09T20:51:02.473Z,50,,30,30.4,37.1,,
2018-01-09T20:51:12.473Z,50,,29,30.4,37.2,,
2018-01-09T20:51:22.473Z,50,,,30.4,37.4,,
2018-01-09T20:51:32.473Z,50,,,30.4,37.6,,
2018-01-09T20:51:42.473Z,50,59,29,30.3,37.7,1,0
2018-01-09T20:51:52.473Z,50,,,30.3,38,,
2018-01-09T20:52:02.473Z,50,,30,30.3,,,
2018-01-09T20:52:12.473Z,50,,29,30.3,38.2,,
2018-01-09T20:52:22.473Z,50,,,30.3,38.3,,
2018-01-09T20:52:32.473Z,50,,,30.3,38.5,,
2018-01-09T20:52:42.474Z,50,,0,30.3,38.7,1,0
2018-01-09T20:52:52.474Z,50,,,30.3,36.8,,
2018-01-09T20:53:02.473Z,50,,,30.3,34.9,,
2018-01-09T20:53:12.480Z,50,,,30.3,34.1,,
2018-01-09T20:53:22.473Z,50,,,30.3,33.9,,
2018-01-09T20:53:32.492Z,50,,,30.3,,,
2018-01-09T20:53:42.482Z,50,,,30.2,,,
2018-01-09T20:53:52.473Z,50,,,30.2,,,
2018-01-09T20:54:02.480Z,50,,,30.2,,,
2018-01-09T20:54:12.488Z,50,,,30.2,33.8,,
2018-01-09T20:54:22.490Z,50,,,30.2,33.7,,
2018-01-09T20:54:32.473Z,50,,,30.2,33.6,,
2018-01-09T20:54:42.473Z,50,,,30.2,33.5,,
2018-01-09T20:54:52.473Z,50,,,30.2,,,
2018-01-09T20:55:02.473Z,50,,,30.2,,,
2018-01-09T20:55:12.473Z,50,,,30.2,,,
2018-01-09T20:55:22.546Z,50,,,30.2,,,
2018-01-09T20:55:32.473Z,50,,,30.2,,,
2018-01-09T20:55:42.474Z,50,,,30.1,33.4,,
2018-01-09T20:55:52.473Z,50,,,30.1,,,
2018-01-09T20:56:02.473Z,50,,,30.1,,,
2018-01-09T20:56:12.472Z,50,,,30.1,,,
2018-01-09T20:56:22.473Z,50,,,30.1,,,
2018-01-09T20:56:32.473Z,50,,,30.1,,,
2018-01-09T20:56:42.473Z,50,,,30.1,,,
2018-01-09T20:56:52.483Z,50,,,30.1,,,
2018-01-09T20:57:02.472Z,50,,,30.1,,,
2018-01-09T20:57:12.473Z,50,,,30.1,,,
2018-01-09T20:57:22.473Z,50,,,30.1,,,
2018-01-09T20:57:32.478Z,50,,,30.1,,,
2018-01-09T20:57:42.487Z,50,,,30.1,,,
2018-01-09T20:57:52.476Z,50,,,30.1,,,
2018-01-09T20:58:02.473Z,50,,,30.1,,,
2018-01-09T20:58:12.473Z,50,,,30.1,,,
2018-01-09T20:58:22.474Z,50,,,30,,,
2018-01-09T20:58:32.473Z,50,,,30,,,
2018-01-09T20:58:42.473Z,50,,,30,,,
2018-01-09T20:58:52.473Z,50,5,,30,33.5,0,0
2018-01-09T20:59:02.473Z,50,59,,30,,1,0
2018-01-09T20:59:12.472Z,50,,,30,,,
2018-01-09T20:59:22.473Z,50,5,,30,,0,0
2018-01-09T20:59:32.473Z,50,59,,30,,1,0
2018-01-09T20:59:42.636Z,50,,,30,33.6,,
2018-01-09T20:59:52.473Z,50,,,30,,,
2018-01-09T21:00:02.473Z,50,,,30,,,
2018-01-09T21:00:12.473Z,50,,,30,,,
2018-01-09T21:00:22.473Z,50,,,30,,,
2018-01-09T21:00:32.473Z,50,,,30,33.7,,
2018-01-09T21:00:42.473Z,50,,,29.8,,,
2018-01-09T21:00:52.473Z,50,,,29.8,,,
2018-01-09T21:01:02.498Z,50,,,29.8,,,
2018-01-09T21:01:12.473Z,50,,,29.8,,,
2018-01-09T21:01:22.485Z,50,,,29.8,,,
2018-01-09T21:01:32.473Z,50,,,29.8,33.8,,
2018-01-09T21:01:42.473Z,50,,,29.8,,,
2018-01-09T21:01:52.475Z,50,,,29.8,,,
2018-01-09T21:02:02.473Z,50,,,29.8,,,
2018-01-09T21:02:12.473Z,50,,,29.8,,,
2018-01-09T21:02:22.473Z,50,,,29.8,,,
2018-01-09T21:02:32.474Z,50,,,29.8,,,
2018-01-09T21:02:42.473Z,50,,,29.7,,,
2018-01-09T21:02:52.473Z,50,,,29.7,,,
2018-01-09T21:03:02.473Z,50,,,29.7,,,
2018-01-09T21:03:12.473Z,50,,,29.7,,,
2018-01-09T21:03:22.475Z,50,,,29.7,,,
2018-01-09T21:03:32.473Z,50,,,29.7,,,
2018-01-09T21:03:42.478Z,50,,,29.7,,,
2018-01-09T21:03:52.473Z,50,,,29.7,,,
2018-01-09T21:04:02.473Z,50,,,29.7,,,
2018-01-09T21:04:12.473Z,50,,,29.7,,,
2018-01-09T21:04:22.594Z,50,,,29.7,,,
2018-01-09T21:04:32.473Z,50,,,29.7,,,
2018-01-09T21:04:42.473Z,50,,,29.7,,,
2018-01-09T21:04:52.473Z,50,,,29.6,,,
2018-01-09T21:05:02.473Z,50,,,29.6,,,
2018-01-09T21:05:12.473Z,50,,,29.6,,,
2018-01-09T21:05:22.473Z,50,,,29.6,,,
2018-01-09T21:05:32.476Z,50,,,29.6,,,
2018-01-09T21:05:42.473Z,50,,,29.6,,,
2018-01-09T21:05:52.473Z,50,,,29.6,,,
2018-01-09T21:06:02.473Z,50,,,29.6,,,
2018-01-09T21:06:12.473Z,50,,,29.6,,,
2018-01-09T21:06:22.473Z,50,,,29.6,33.7,,
2018-01-09T21:06:32.476Z,50,,,29.6,,,
2018-01-09T21:06:42.473Z,50,,,29.5,,,
2018-01-09T21:06:52.472Z,50,,,29.5,,,
2018-01-09T21:07:02.473Z,50,,,29.5,,,
2018-01-09T21:07:12.472Z,50,,,29.5,,,
2018-01-09T21:07:22.473Z,50,,,29.5,,,
2018-01-09T21:07:32.473Z,50,,,29.5,,,
2018-01-09T21:07:42.472Z,50,,,29.5,,,
2018-01-09T21:07:52.473Z,50,,,29.5,,,
2018-01-09T21:08:02.473Z,50,,,29.5,,,
2018-01-09T21:08:12.473Z,50,,,29.5,,,
2018-01-09T21:08:22.473Z,50,,,29.5,,,
2018-01-09T21:08:32.473Z,50,,,29.5,33.6,,
2018-01-09T21:08:42.473Z,50,,,29.3,,,
2018-01-09T21:08:52.473Z,50,,,29.3,,,
2018-01-09T21:09:02.473Z,50,,,29.3,,,
2018-01-09T21:09:12.473Z,50,,,29.3,,,
2018-01-09T21:09:22.474Z,50,,,29.3,,,
2018-01-09T21:09:32.473Z,50,,,29.3,,,
2018-01-09T21:09:42.473Z,50,,,29.3,,,
2018-01-09T21:09:52.473Z,50,,,29.3,,,
2018-01-09T21:10:02.472Z,50,,,29.3,,,
2018-01-09T21:10:12.473Z,50,,,29.3,,,
2018-01-09T21:10:22.473Z,50,,,29.2,33.5,,
2018-01-09T21:10:32.473Z,50,,,29.3,,,
2018-01-09T21:10:42.473Z,50,,,29.2,,,
2018-01-09T21:10:52.473Z,50,,,29.2,,,
2018-01-09T21:11:02.473Z,50,,40,29.2,36.6,1,0
2018-01-09T21:11:12.473Z,50,,29,29.2,39.8,,
2018-01-09T21:11:22.473Z,50,,,29.2,37.8,,
2018-01-09T21:11:32.473Z,50,,,29.2,35.9,,
2018-01-09T21:11:42.473Z,50,,,29.2,34.9,,
2018-01-09T21:11:52.473Z,50,,,29.2,34.4,,
2018-01-09T21:12:02.473Z,50,,,29.2,34.2,,
2018-01-09T21:12:12.473Z,50,,,29.2,34.5,,
2018-01-09T21:12:22.473Z,50,,30,29.2,35.1,,
2018-01-09T21:12:32.473Z,50,,0,29.2,35.4,1,0
2018-01-09T21:12:42.473Z,50,,,29.2,32.9,,
2018-01-09T21:12:52.472Z,50,,,29.2,31.9,,
2018-01-09T21:13:02.473Z,50,,,29.2,30.7,,
2018-01-09T21:13:12.472Z,50,,,29.1,30.6,,
2018-01-09T21:13:22.473Z,50,,,29.1,,,
2018-01-09T21:13:32.472Z,50,,,29.1,30.5,,
2018-01-09T21:13:42.473Z,50,,,29.1,30.6,,
2018-01-09T21:13:52.473Z,50,,,29.1,,,
2018-01-09T21:14:02.473Z,50,,,29.1,30.5,,
2018-01-09T21:14:12.473Z,50,,,29.1,,,
2018-01-09T21:14:22.472Z,50,,,29.1,30.4,,
2018-01-09T21:14:32.472Z,50,,,29.1,,,
2018-01-09T21:14:42.473Z,50,,,29.1,30.3,,
2018-01-09T21:14:52.514Z,50,,,29.1,,,
2018-01-09T21:15:02.472Z,50,,,29.1,,,
2018-01-09T21:15:12.472Z,50,,,29.1,,,
2018-01-09T21:15:22.472Z,50,,,29.1,,,
2018-01-09T21:15:32.472Z,50,,,29.1,,,
2018-01-09T21:15:42.473Z,50,,,29.1,,,
2018-01-09T21:15:52.473Z,50,,,29.1,,,
2018-01-09T21:16:02.473Z,50,,,29.1,,,
2018-01-09T21:16:12.535Z,50,,,29,,,
2018-01-09T21:16:22.528Z,50,,,29,,,
2018-01-09T21:16:32.517Z,50,,,29,,,
2018-01-09T21:16:42.473Z,50,,,29,,,
2018-01-09T21:16:52.489Z,50,,,29,,,
2018-01-09T21:17:02.479Z,50,,,29,,,
2018-01-09T21:17:12.472Z,50,,,29,,,
2018-01-09T21:17:22.472Z,50,,,29,,,
2018-01-09T21:17:32.472Z,50,,,29,,,
2018-01-09T21:17:42.473Z,50,,,29,,,
2018-01-09T21:17:52.472Z,50,,,29,,,
2018-01-09T21:18:02.473Z,50,,,29,,,
2018-01-09T21:18:12.473Z,50,,,29,,,
2018-01-09T21:18:22.473Z,50,,,28.9,,,
2018-01-09T21:18:32.472Z,50,,,29,,,
2018-01-09T21:18:42.472Z,50,,,28.9,,,
2018-01-09T21:18:52.473Z,50,,,28.9,,,
2018-01-09T21:19:02.472Z,50,,,28.9,,,
2018-01-09T21:19:12.472Z,50,,,28.9,,,
2018-01-09T21:19:22.473Z,50,,,28.9,,,
2018-01-09T21:19:32.473Z,50,,,28.9,30.4,,
2018-01-09T21:19:42.473Z,50,,,28.9,30.3,,
2018-01-09T21:19:52.473Z,50,,,28.9,30.4,,
2018-01-09T21:20:02.473Z,50,,,28.9,,,
2018-01-09T21:20:12.473Z,50,,,28.9,,,
2018-01-09T21:20:22.475Z,50,,,28.9,,,
2018-01-09T21:20:32.473Z,50,,,28.9,,,
2018-01-09T21:20:42.473Z,50,,,28.9,,,
2018-01-09T21:20:52.472Z,50,,,28.9,,,
2018-01-09T21:21:02.472Z,50,,,28.7,,,
2018-01-09T21:21:12.473Z,50,,,28.7,,,
2018-01-09T21:21:22.472Z,50,,,28.7,,,
2018-01-09T21:21:32.473Z,50,,,28.7,,,
2018-01-09T21:21:42.473Z,50,,,28.7,,,
2018-01-09T21:21:52.473Z,50,,,28.7,,,
2018-01-09T21:22:02.472Z,50,,,28.7,,,
2018-01-09T21:22:12.472Z,50,,,28.7,,,
2018-01-09T21:22:22.472Z,50,,,28.7,30.5,,
2018-01-09T21:22:32.473Z,50,,,28.7,30.4,,
2018-01-09T21:22:42.472Z,50,,,28.7,30.5,,
2018-01-09T21:22:52.472Z,50,,,28.7,,,
2018-01-09T21:23:02.472Z,50,,,28.6,,,
2018-01-09T21:23:12.472Z,50,,,28.6,,,
2018-01-09T21:23:22.472Z,50,,,28.6,,,
2018-01-09T21:23:32.472Z,50,,,28.6,,,
2018-01-09T21:23:42.473Z,50,,,28.6,,,
2018-01-09T21:23:52.472Z,50,,,28.6,,,
2018-01-09T21:24:02.473Z,50,,,28.6,,,
2018-01-09T21:24:12.472Z,50,,,28.6,,,
2018-01-09T21:24:22.472Z,50,,,28.6,,,
2018-01-09T21:24:32.472Z,50,,,28.6,,,
2018-01-09T21:24:42.472Z,50,,,28.6,,,
2018-01-09T21:24:52.473Z,50,,,28.6,,,
2018-01-09T21:25:02.472Z,50,,,28.6,,,
2018-01-09T21:25:12.472Z,50,,,28.6,,,
2018-01-09T21:25:22.472Z,50,,,28.5,,,
2018-01-09T21:25:32.473Z,50,,,28.5,,,
2018-01-09T21:25:42.472Z,50,,,28.5,,,
2018-01-09T21:25:52.472Z,50,,,28.5,,,
2018-01-09T21:26:02.472Z,50,,,28.5,,,
2018-01-09T21:26:12.473Z,50,,,28.5,,,
2018-01-09T21:26:22.472Z,50,,,28.5,,,
2018-01-09T21:26:32.473Z,50,,,28.5,,,
2018-01-09T21:26:42.472Z,50,,,28.5,30.6,,
2018-01-09T21:26:52.472Z,50,,,28.5,30.5,,
2018-01-09T21:27:02.473Z,50,,,28.5,30.6,,
2018-01-09T21:27:12.472Z,50,,,28.5,,,
2018-01-09T21:27:22.472Z,50,,,28.5,,,
2018-01-09T21:27:32.472Z,50,,,28.4,,,
2018-01-09T21:27:42.472Z,50,,,28.4,,,
2018-01-09T21:27:52.478Z,50,,,28.4,,,
2018-01-09T21:28:02.472Z,50,,,28.4,,,
2018-01-09T21:28:12.472Z,50,,,28.4,,,
2018-01-09T21:28:22.472Z,50,,,28.4,,,
2018-01-09T21:28:32.472Z,50,,,28.4,,,
2018-01-09T21:28:42.473Z,50,,,28.4,,,
2018-01-09T21:28:52.472Z,50,,,28.4,,,
2018-01-09T21:29:02.472Z,50,,,28.4,,,
2018-01-09T21:29:12.472Z,50,,,28.4,,,
2018-01-09T21:29:22.473Z,50,,,28.4,,,
2018-01-09T21:29:32.472Z,50,,,28.4,,,
2018-01-09T21:29:42.472Z,50,,,28.3,,,
2018-01-09T21:29:52.472Z,50,,,28.3,30.7,,
2018-01-09T21:30:02.473Z,50,,,28.3,,,
2018-01-09T21:30:12.488Z,50,,,28.3,,,
2018-01-09T21:30:22.473Z,50,,,28.3,,,
2018-01-09T21:30:32.473Z,50,,,28.3,,,
2018-01-09T21:30:42.472Z,50,,,28.3,,,
2018-01-09T21:30:52.473Z,50,0,,30.7,30.8,0,2
2018-01-09T21:31:02.473Z,50,,,31.5,30.5,0,0
2018-01-09T21:31:12.474Z,50,,,30.8,,,
2018-01-09T21:31:22.472Z,50,,,30.8,30.4,,
2018-01-09T21:31:32.472Z,50,,,30.8,30.5,,
2018-01-09T21:31:42.504Z,50,,,30.7,30.4,,
2018-01-09T21:31:52.535Z,50,,,30.7,,,
2018-01-09T21:32:02.472Z,50,59,,30.7,,1,0
2018-01-09T21:32:12.473Z,50,,36,30.7,35.4,1,0
2018-01-09T21:32:22.472Z,50,,29,30.7,36.9,,
2018-01-09T21:32:32.472Z,50,,,30.7,34.9,,
2018-01-09T21:32:42.473Z,50,,,30.6,32.8,,
2018-01-09T21:32:52.472Z,50,,,30.6,32.4,,
2018-01-09T21:33:02.472Z,50,,,30.6,31.9,,
2018-01-09T21:33:12.472Z,50,,,30.6,32,,
2018-01-09T21:33:22.472Z,50,,,30.6,32.4,,
2018-01-09T21:33:32.472Z,50,,30,30.4,33.1,,
2018-01-09T21:33:42.472Z,50,,,30.4,33.2,,
2018-01-09T21:33:52.472Z,50,,29,30.4,33.4,,
2018-01-09T21:34:02.472Z,50,,,30.4,33.5,,
2018-01-09T21:34:12.472Z,50,,30,30.3,33.7,,
2018-01-09T21:34:22.472Z,50,,30,30.3,34,,
2018-01-09T21:34:32.472Z,50,,,30.3,34.1,,
2018-01-09T21:34:42.495Z,50,,29,30.3,34.3,,
2018-01-09T21:34:52.472Z,50,,,30.3,34.4,,
2018-01-09T21:35:02.472Z,50,,,30.2,34.6,,
2018-01-09T21:35:12.472Z,50,,,30.2,34.8,,
2018-01-09T21:35:22.472Z,50,,29,30.2,35.1,,
2018-01-09T21:35:32.472Z,50,,,30.2,35.2,,
2018-01-09T21:35:42.472Z,50,,30,30.2,35.3,,
2018-01-09T21:35:52.472Z,50,,29,30.2,35.5,,
2018-01-09T21:36:02.472Z,50,,,30.1,35.7,,
2018-01-09T21:36:12.472Z,50,,,30.1,35.8,,
2018-01-09T21:36:22.472Z,50,,,30.1,36,,
2018-01-09T21:36:32.699Z,50,,,30.1,36.1,,
2018-01-09T21:36:42.472Z,50,,30,30.1,36.3,,
2018-01-09T21:36:52.472Z,50,,29,30,36.5,,
2018-01-09T21:37:02.472Z,50,,,30,36.6,,
2018-01-09T21:37:12.472Z,50,,,30,36.8,,
2018-01-09T21:37:22.472Z,50,,,30,37.1,,
2018-01-09T21:37:32.472Z,50,,,30,37.2,,
2018-01-09T21:37:42.472Z,50,,30,30,37.4,,
2018-01-09T21:37:52.498Z,50,,29,30,37.6,,
2018-01-09T21:38:02.472Z,50,,,30,37.7,,
2018-01-09T21:38:12.472Z,50,,,29.8,38,,
2018-01-09T21:38:22.472Z,50,,,29.8,38.1,,
2018-01-09T21:38:32.472Z,50,,30,29.8,38.3,,
2018-01-09T21:38:42.472Z,50,,29,29.8,38.4,,
2018-01-09T21:38:52.472Z,50,,,29.8,38.6,,
2018-01-09T21:39:02.472Z,50,,30,29.8,38.8,,
2018-01-09T21:39:12.472Z,50,,29,29.8,39.1,,
2018-01-09T21:39:22.472Z,50,,,29.8,39.2,,
2018-01-09T21:39:32.493Z,50,,,29.8,39.4,,
2018-01-09T21:39:42.472Z,50,,,29.8,39.5,,
2018-01-09T21:39:52.478Z,50,,30,29.8,39.7,,
2018-01-09T21:40:02.472Z,50,,,29.8,39.8,,
2018-01-09T21:40:12.472Z,50,,29,29.8,40,,
2018-01-09T21:40:22.472Z,50,,,29.8,40.1,,
2018-01-09T21:40:32.472Z,50,,30,29.7,40.3,,
2018-01-09T21:40:42.472Z,50,,,29.7,40.4,,
2018-01-09T21:40:52.472Z,50,,29,29.7,40.6,,
2018-01-09T21:41:02.472Z,50,,30,29.7,40.7,,
2018-01-09T21:41:12.472Z,50,,29,29.7,41,,
2018-01-09T21:41:22.472Z,50,,,29.7,,,
2018-01-09T21:41:32.473Z,50,,,29.7,41.2,,
2018-01-09T21:41:42.472Z,50,,30,29.7,41.4,,
2018-01-09T21:41:52.473Z,50,,29,29.7,41.5,,
2018-01-09T21:42:02.472Z,50,,,29.7,41.6,,
2018-01-09T21:42:12.472Z,50,,0,29.7,41.8,1,0
2018-01-09T21:42:22.472Z,50,,,29.7,39.8,,
2018-01-09T21:42:32.505Z,50,,,29.7,37.9,,
2018-01-09T21:42:42.472Z,50,,,29.7,37.2,,
2018-01-09T21:42:52.472Z,50,,,29.7,36.9,,
2018-01-09T21:43:02.472Z,50,,,29.7,36.9,,
2018-01-09T21:43:12.472Z,50,,,29.7,,,
