Time,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet,HwTSet,ChActive
2018-02-13T18:17:48.524Z,28.9,,,,,50,
2018-02-13T18:18:08.604Z,28.9,,,,,50,
2018-02-13T18:18:18.524Z,28.9,31.6,,,,50,
2018-02-13T18:18:28.524Z,,,,0,,,2
2018-02-13T18:18:38.528Z,28.7,35.3,37,,,50,
2018-02-13T18:18:48.524Z,28.7,35.7,29,,,50,
2018-02-13T18:18:58.524Z,28.7,33.6,,,,50,
2018-02-13T18:19:08.604Z,28.7,32.3,,,,50,
2018-02-13T18:19:18.524Z,28.7,31.6,30,,,50,
2018-02-13T18:19:28.525Z,28.7,,,,,50,
2018-02-13T18:19:38.529Z,28.6,31.5,29,,,50,
2018-02-13T18:19:48.524Z,,32.3,30,,,,
2018-02-13T18:19:58.524Z,28.6,32.5,29,,,50,
2018-02-13T18:20:08.604Z,28.6,,,,,50,
2018-02-13T18:20:18.525Z,28.6,32.8,30,,,50,
2018-02-13T18:20:28.524Z,,33.2,29,,,,
2018-02-13T18:20:38.527Z,28.6,33.4,,,,50,
2018-02-13T18:20:48.526Z,28.6,,,,,50,
2018-02-13T18:20:58.524Z,,33.8,30,,,,
2018-02-13T18:21:08.604Z,28.5,,,,,50,
2018-02-13T18:21:18.525Z,,34.1,29,,,,
2018-02-13T18:21:28.524Z,28.5,34.2,,,,50,
2018-02-13T18:21:38.526Z,28.5,,,,,50,
2018-02-13T18:21:48.525Z,,34.6,,,,,
2018-02-13T18:21:58.524Z,28.5,34.7,,,,50,
2018-02-13T18:22:08.604Z,28.5,,,,,50,
2018-02-13T18:22:18.524Z,,35.1,,,,,
2018-02-13T18:22:28.523Z,28.5,35.3,,,,50,
2018-02-13T18:22:38.524Z,28.5,,,,,50,
2018-02-13T18:22:48.524Z,,35.6,,,,,
2018-02-13T18:22:58.524Z,28.5,,,,,50,
2018-02-13T18:23:08.604Z,,35.8,,,,,
2018-02-13T18:23:18.524Z,28.5,36.1,,,,50,
2018-02-13T18:23:28.524Z,28.5,36.3,,,,50,
2018-02-13T18:23:38.524Z,28.5,,,,,50,
2018-02-13T18:23:48.524Z,,36.6,30,,,,
2018-02-13T18:23:58.524Z,28.5,36.8,29,,,50,
2018-02-13T18:24:08.604Z,28.5,,,,,50,
2018-02-13T18:24:18.524Z,,37.1,29,,,,
2018-02-13T18:24:28.524Z,28.5,37.4,30,,,50,
2018-02-13T18:24:48.524Z,28.5,37.7,29,,,50,
2018-02-13T18:24:58.524Z,28.5,37.9,,,,50,
2018-02-13T18:25:08.604Z,,38.1,,,,,
2018-02-13T18:25:18.527Z,28.5,38.2,29,,,50,
2018-02-13T18:25:28.524Z,28.5,,,,,50,
2018-02-13T18:25:38.524Z,,38.4,30,,,,
2018-02-13T18:25:48.524Z,28.5,38.7,,,,50,
2018-02-13T18:25:58.524Z,28.5,38.9,29,,,50,
2018-02-13T18:26:08.604Z,,39.2,30,,,,
2018-02-13T18:26:18.524Z,28.5,39.3,29,,,50,
2018-02-13T18:26:28.525Z,28.5,39.5,,,,50,
2018-02-13T18:26:48.568Z,28.5,39.6,30,,,50,
2018-02-13T18:26:58.564Z,28.5,39.8,29,,,50,
2018-02-13T18:27:08.644Z,,40.1,29,,,,
2018-02-13T18:27:18.524Z,28.5,40.2,30,,,50,
2018-02-13T18:27:28.525Z,28.5,,,,,50,
2018-02-13T18:27:38.524Z,,40.4,29,,,,
2018-02-13T18:27:48.524Z,28.5,40.6,,,,50,
2018-02-13T18:27:58.524Z,28.5,40.9,29,,,50,
2018-02-13T18:28:08.604Z,,41,,,,,
2018-02-13T18:28:18.524Z,28.6,41.1,30,,,50,
2018-02-13T18:28:28.526Z,28.6,,,,,50,
2018-02-13T18:28:38.524Z,,41.3,29,,,,
2018-02-13T18:28:48.525Z,31.3,42.1,31,1,0,50,0
2018-02-13T18:28:58.534Z,28.7,42.1,0,0,,50,0
2018-02-13T18:29:08.624Z,42.1,41.7,,,,50,
2018-02-13T18:29:18.524Z,42.2,41.5,,,,50,
2018-02-13T18:29:28.524Z,42.1,,,,,50,
2018-02-13T18:29:38.524Z,41.8,,,,,50,
2018-02-13T18:29:58.524Z,41.6,41.4,,0,59,50,2
2018-02-13T18:30:08.604Z,41.3,,,,,50,
2018-02-13T18:30:28.524Z,41.2,,,,,50,
2018-02-13T18:30:38.525Z,40.8,,,,,50,
2018-02-13T18:30:58.523Z,40.6,,,,,50,
2018-02-13T18:31:08.614Z,40.4,,,,,50,
2018-02-13T18:31:28.526Z,40.2,,,,,50,
2018-02-13T18:31:38.524Z,40,,,,,50,
2018-02-13T18:31:58.524Z,39.9,,,,,50,
2018-02-13T18:32:08.604Z,39.6,,,,,50,
2018-02-13T18:32:28.525Z,39.5,,,,,50,
2018-02-13T18:32:38.524Z,39.3,,,,,50,
2018-02-13T18:32:58.524Z,39.2,,,,,50,
2018-02-13T18:33:08.604Z,38.9,,,,,50,
2018-02-13T18:33:18.524Z,38.9,41.3,,,,50,
2018-02-13T18:33:28.524Z,38.8,,,,,50,
2018-02-13T18:33:38.524Z,38.7,,,,,50,
2018-02-13T18:33:48.554Z,38.6,,,,,50,
2018-02-13T18:33:58.541Z,38.6,,,,,50,
2018-02-13T18:34:08.623Z,38.4,,,,,50,
2018-02-13T18:34:18.547Z,38.4,,,,,50,
2018-02-13T18:34:28.540Z,38.3,,,,,50,
2018-02-13T18:34:38.553Z,38.1,,,,,50,
2018-02-13T18:34:58.524Z,38,41.2,,,,50,
2018-02-13T18:35:08.604Z,37.9,,,,,50,
2018-02-13T18:35:18.524Z,37.9,,,,,50,
2018-02-13T18:35:28.524Z,37.8,,,,,50,
2018-02-13T18:35:38.524Z,37.7,,,,,50,
2018-02-13T18:35:58.524Z,37.6,,,,,50,
2018-02-13T18:36:08.604Z,37.4,,,,,50,
2018-02-13T18:36:18.524Z,37.4,41.1,,,,50,
2018-02-13T18:36:28.524Z,37.4,,,,,50,
2018-02-13T18:36:38.524Z,37.3,,,,,50,
2018-02-13T18:36:48.525Z,37.2,,,,,50,
2018-02-13T18:36:58.524Z,37.2,,,,,50,
2018-02-13T18:37:08.604Z,37.1,,,,,50,
2018-02-13T18:37:18.524Z,36.9,41,,,,50,
2018-02-13T18:37:28.524Z,36.9,,,,,50,
2018-02-13T18:37:38.524Z,36.8,,,,,50,
2018-02-13T18:37:48.523Z,36.7,,,,,50,
2018-02-13T18:37:58.526Z,36.7,40.9,,,,50,
2018-02-13T18:38:08.604Z,36.6,40.9,,,,50,
2018-02-13T18:38:18.524Z,36.5,,,,,50,
2018-02-13T18:38:28.524Z,36.5,,,,,50,
2018-02-13T18:38:38.523Z,36.4,,,,,50,
2018-02-13T18:38:48.524Z,36.4,,,,,50,
2018-02-13T18:38:58.524Z,36.3,,,0,5,50,0
2018-02-13T18:39:08.607Z,36.2,40.8,,,,50,
2018-02-13T18:39:18.527Z,36.2,,,,,50,
2018-02-13T18:39:28.524Z,36.1,,,,,50,
2018-02-13T18:39:38.524Z,36.1,,,,,50,
2018-02-13T18:39:48.524Z,36,,,,,50,
2018-02-13T18:39:58.527Z,36,,,,,50,
2018-02-13T18:40:08.604Z,35.9,,,,,50,
2018-02-13T18:40:18.524Z,35.9,40.7,,,,50,
2018-02-13T18:40:28.524Z,35.8,,,,,50,
2018-02-13T18:40:38.524Z,35.8,,,,,50,
2018-02-13T18:40:48.525Z,35.7,,,,,50,
2018-02-13T18:40:58.539Z,35.7,,,,,50,
2018-02-13T18:41:08.661Z,35.6,,,,,50,
2018-02-13T18:41:18.524Z,35.6,40.6,,,,50,
2018-02-13T18:41:28.524Z,35.5,,,,,50,
2018-02-13T18:41:48.524Z,35.4,,,,,50,
2018-02-13T18:41:58.525Z,35.4,,,,,50,
2018-02-13T18:42:08.624Z,35.3,,,,,50,
2018-02-13T18:42:18.524Z,35.3,40.5,,0,59,50,2
2018-02-13T18:42:28.524Z,35.2,,,,,50,
2018-02-13T18:42:38.561Z,35.2,,,,,50,
2018-02-13T18:42:48.549Z,35.1,,,,,50,
2018-02-13T18:43:08.604Z,35.1,,,,,50,
2018-02-13T18:43:18.524Z,34.9,,,,,50,
2018-02-13T18:43:28.524Z,34.9,,,,,50,
2018-02-13T18:43:38.524Z,,40.4,,,,,
2018-02-13T18:43:48.524Z,34.8,,,,,50,
2018-02-13T18:43:58.524Z,34.7,,,,,50,
2018-02-13T18:44:18.524Z,34.7,,,,,50,
2018-02-13T18:44:28.524Z,34.6,,,,,50,
2018-02-13T18:44:38.524Z,34.6,,,,,50,
2018-02-13T18:44:48.524Z,34.5,40.3,,,,50,
2018-02-13T18:44:58.524Z,34.5,,,0,5,50,0
2018-02-13T18:45:08.606Z,34.4,,,0,59,50,2
2018-02-13T18:45:18.524Z,34.4,,,,,50,
2018-02-13T18:45:28.524Z,34.4,,,,,50,
2018-02-13T18:45:48.529Z,34.3,,,,,50,
2018-02-13T18:45:58.524Z,34.2,,,,,50,
2018-02-13T18:46:08.604Z,34.2,40.2,,,,50,
2018-02-13T18:46:18.523Z,34.2,,,0,5,50,0
2018-02-13T18:46:38.524Z,34.1,,,,,50,
2018-02-13T18:46:48.525Z,34.1,,,,,50,
2018-02-13T18:47:08.604Z,34,40.1,,,,50,
2018-02-13T18:47:18.524Z,34,,,,,50,
2018-02-13T18:47:28.524Z,33.9,,,,,50,
2018-02-13T18:47:48.523Z,33.8,,,,,50,
2018-02-13T18:47:58.524Z,33.8,,,,,50,
2018-02-13T18:48:18.524Z,33.7,,,,,50,
2018-02-13T18:48:28.524Z,33.7,,,,,50,
2018-02-13T18:48:38.525Z,,40,,,,,
2018-02-13T18:48:48.524Z,33.6,,,,,50,
2018-02-13T18:48:58.524Z,33.6,,,,,50,
2018-02-13T18:49:18.524Z,33.5,,,,,50,
2018-02-13T18:49:28.526Z,33.5,,,,,50,
2018-02-13T18:49:38.523Z,33.5,,,,,50,
2018-02-13T18:49:48.526Z,,39.9,,,,,
2018-02-13T18:49:58.526Z,33.4,,,,,50,
2018-02-13T18:50:08.609Z,33.4,,,,,50,
2018-02-13T18:50:18.524Z,33.4,,,,,50,
2018-02-13T18:50:38.524Z,33.3,,,,,50,
2018-02-13T18:50:48.524Z,33.3,,,,,50,
2018-02-13T18:51:08.603Z,33.2,39.8,,,,50,
2018-02-13T18:51:18.524Z,33.2,,,0,59,50,2
2018-02-13T18:51:28.524Z,33.2,,,,,50,
2018-02-13T18:51:38.524Z,,,,0,5,,0
2018-02-13T18:51:48.535Z,33.1,,,,,50,
2018-02-13T18:51:58.527Z,33.1,,,,,50,
2018-02-13T18:52:08.604Z,32.9,,,0,59,50,2
2018-02-13T18:52:18.530Z,32.9,,,0,5,50,0
2018-02-13T18:52:28.546Z,32.9,39.7,,,,50,
2018-02-13T18:52:38.523Z,,,,0,59,,2
2018-02-13T18:52:48.524Z,32.8,,,,,50,
2018-02-13T18:52:58.525Z,,,,0,5,,0
2018-02-13T18:53:08.604Z,32.8,,,,,50,
2018-02-13T18:53:18.524Z,32.7,,,0,59,50,2
2018-02-13T18:53:28.524Z,32.7,,,,,50,
2018-02-13T18:53:38.524Z,,,,0,5,,0
2018-02-13T18:53:48.524Z,32.7,,,,,50,
2018-02-13T18:53:58.544Z,32.6,39.6,,,,50,
2018-02-13T18:54:08.604Z,32.6,,,0,59,50,2
2018-02-13T18:54:18.524Z,32.6,,,0,5,50,0
2018-02-13T18:54:38.524Z,32.5,,,,,50,
2018-02-13T18:54:48.524Z,32.5,,,,,50,
2018-02-13T18:55:08.604Z,32.5,,,,,50,
2018-02-13T18:55:18.524Z,32.4,,,0,59,50,2
2018-02-13T18:55:38.524Z,32.4,39.5,,,,50,
2018-02-13T18:55:48.524Z,,,,0,5,,0
2018-02-13T18:55:58.524Z,32.3,,,,,50,
2018-02-13T18:56:08.606Z,32.3,,,,,50,
2018-02-13T18:56:18.524Z,32.3,,,0,59,50,2
2018-02-13T18:56:38.524Z,32.2,,,,,50,
2018-02-13T18:56:48.524Z,32.2,,,,,50,
2018-02-13T18:56:58.524Z,,,,0,5,,0
2018-02-13T18:57:08.605Z,32.2,,,,,50,
2018-02-13T18:57:18.524Z,32.1,39.4,,,,50,
2018-02-13T18:57:28.524Z,32.1,,,,,50,
2018-02-13T18:57:38.524Z,32.1,,,0,59,50,2
2018-02-13T18:57:48.525Z,32.1,,,0,5,50,0
2018-02-13T18:57:58.581Z,,,,0,59,,2
2018-02-13T18:58:08.604Z,32,,,,,50,
2018-02-13T18:58:18.525Z,32,,,0,5,50,0
2018-02-13T18:58:28.524Z,32,,,,,50,
2018-02-13T18:58:38.540Z,31.9,,,0,59,50,2
2018-02-13T18:58:48.532Z,31.9,39.3,,0,5,50,0
2018-02-13T18:58:58.523Z,,,,0,59,,2
2018-02-13T18:59:08.613Z,31.9,,,,,50,
2018-02-13T18:59:18.525Z,31.9,,,,,50,
2018-02-13T18:59:28.523Z,31.9,,,,,50,
2018-02-13T18:59:38.524Z,31.8,,,,,50,
2018-02-13T18:59:48.524Z,31.8,,,0,5,50,0
2018-02-13T18:59:58.524Z,,,,0,59,,2
2018-02-13T19:00:08.604Z,31.8,,,,,50,
2018-02-13T19:00:18.524Z,31.6,,,,,50,
2018-02-13T19:00:28.528Z,31.6,,,,,50,
2018-02-13T19:00:38.524Z,,39.2,,,,,
2018-02-13T19:00:48.524Z,31.6,,,,,50,
2018-02-13T19:00:58.524Z,31.5,,,,,50,
2018-02-13T19:01:18.527Z,31.5,,,,,50,
2018-02-13T19:01:28.524Z,,,,0,5,,0
2018-02-13T19:01:38.524Z,31.5,,,,,50,
2018-02-13T19:01:48.524Z,31.5,,,,,50,
2018-02-13T19:02:08.603Z,31.4,,,,,50,
2018-02-13T19:02:21.570Z,31.4,39.1,,,,50,
2018-02-13T19:02:28.524Z,31.4,,,,,50,
2018-02-13T19:02:48.524Z,31.3,,,,,50,
2018-02-13T19:02:58.524Z,31.3,,,,,50,
2018-02-13T19:03:18.525Z,31.3,,,,,50,
2018-02-13T19:03:28.524Z,31.3,,,,,50,
2018-02-13T19:03:48.524Z,31.2,39.1,,,,50,
2018-02-13T19:03:58.524Z,,38.9,,,,,
2018-02-13T19:04:08.604Z,31.2,,,,,50,
2018-02-13T19:04:18.524Z,31.2,,,,,50,
2018-02-13T19:04:28.525Z,31.2,,,,,50,
2018-02-13T19:04:38.524Z,,38.9,0,0,5,,0
2018-02-13T19:04:48.524Z,31,,,,,50,
2018-02-13T19:04:58.524Z,31,,,,,50,
2018-02-13T19:05:18.525Z,31,,,,,50,
2018-02-13T19:05:28.523Z,30.9,,,,,50,
2018-02-13T19:05:48.524Z,30.9,38.8,,,,50,
2018-02-13T19:05:58.524Z,30.9,,,,,50,
2018-02-13T19:06:18.526Z,30.9,,,,,50,
2018-02-13T19:06:28.526Z,30.9,,,,,50,
2018-02-13T19:06:48.524Z,30.8,,,,,50,
2018-02-13T19:06:58.523Z,30.8,,,,,50,
2018-02-13T19:07:18.525Z,30.8,,,,,50,
2018-02-13T19:07:28.524Z,30.8,,,,,50,
2018-02-13T19:07:38.523Z,30.8,38.8,,0,59,50,2
2018-02-13T19:07:48.524Z,30.7,43.7,0,0,5,50,0
2018-02-13T19:07:58.524Z,30.7,34.6,,,,50,
2018-02-13T19:08:08.604Z,30.7,31.8,,,,50,
2018-02-13T19:08:18.527Z,30.7,28.6,,,,50,
2018-02-13T19:08:28.524Z,30.7,26.3,,0,59,50,2
2018-02-13T19:08:38.524Z,,25.7,,,,,
2018-02-13T19:08:48.523Z,30.6,25.4,,,,50,
2018-02-13T19:08:58.524Z,30.6,25.8,,,,50,
2018-02-13T19:09:08.603Z,,26.1,,,,,
2018-02-13T19:09:18.524Z,30.6,26.4,,,,50,
2018-02-13T19:09:28.524Z,30.6,,,,,50,
2018-02-13T19:09:48.523Z,30.4,26.1,,,,50,
2018-02-13T19:09:58.524Z,30.4,26,,,,50,
2018-02-13T19:10:08.603Z,,25.9,,,,,
2018-02-13T19:10:18.526Z,30.4,25.8,,,,50,
2018-02-13T19:10:28.523Z,30.4,,,,,50,
2018-02-13T19:10:38.524Z,30.3,25.9,,,,50,
2018-02-13T19:10:48.523Z,30.3,26,,,,50,
2018-02-13T19:11:08.603Z,30.3,,,,,50,
2018-02-13T19:11:18.525Z,30.3,26.1,,,,50,
2018-02-13T19:11:28.524Z,30.3,,,,,50,
2018-02-13T19:11:48.523Z,30.2,,,,,50,
2018-02-13T19:11:58.524Z,30.2,,,,,50,
2018-02-13T19:12:18.524Z,30.1,,,,,50,
2018-02-13T19:12:28.527Z,30.1,,,,,50,
2018-02-13T19:12:38.523Z,30.1,26.7,,,,50,
2018-02-13T19:12:48.524Z,,27.2,,,,,
2018-02-13T19:12:58.524Z,30.1,27.6,,,,50,
2018-02-13T19:13:08.604Z,,28.1,,,,,
2018-02-13T19:13:18.526Z,30,28.6,,,,50,
2018-02-13T19:13:28.525Z,,29.2,,,,,
2018-02-13T19:13:38.526Z,30,29.8,,,,50,
2018-02-13T19:13:48.576Z,,30.2,,,,,
2018-02-13T19:13:58.523Z,29.8,30.7,,,,50,
2018-02-13T19:14:08.603Z,,31.2,,,,,
2018-02-13T19:14:18.545Z,29.8,31.6,,,,50,
2018-02-13T19:14:28.546Z,29.8,30.4,,1,0,50,0
2018-02-13T19:14:38.524Z,30.3,30.4,76,1,,50,0
2018-02-13T19:14:48.524Z,29.6,36.3,121,,,50,
2018-02-13T19:14:58.534Z,33.6,43.4,119,,,50,
2018-02-13T19:15:08.605Z,39.4,47.2,79,,,50,
2018-02-13T19:15:18.524Z,44.6,50.2,109,,,50,
2018-02-13T19:15:28.524Z,47.1,52.2,105,,,50,
2018-02-13T19:15:38.523Z,49.2,54.1,100,,,50,
2018-02-13T19:15:48.525Z,49.8,55.2,108,,,50,
2018-02-13T19:15:58.523Z,,56.2,105,,,,
2018-02-13T19:16:08.605Z,51.8,54.5,0,0,,50,0
2018-02-13T19:16:18.524Z,51.4,53.5,,0,,50,0
2018-02-13T19:16:28.523Z,53.6,52.3,,,,50,
2018-02-13T19:16:38.524Z,53.4,52,,,,50,
2018-02-13T19:16:48.523Z,53.2,51.9,,,,50,
2018-02-13T19:16:58.524Z,52.9,,,1,,50,0
2018-02-13T19:17:08.604Z,50.5,50.6,,0,,50,0
2018-02-13T19:17:18.523Z,50.2,49.7,,,,50,
2018-02-13T19:17:28.523Z,,49.4,,,,,
2018-02-13T19:17:38.525Z,49.8,,,,,50,
2018-02-13T19:17:48.523Z,49.6,,,,,50,
2018-02-13T19:17:58.524Z,,49.3,,,,,
2018-02-13T19:18:08.612Z,49.2,49.7,44,0,59,50,2
2018-02-13T19:18:18.538Z,49,53.4,34,,,50,
2018-02-13T19:18:28.534Z,48.8,40.4,29,,,50,
2018-02-13T19:18:38.523Z,48.6,36.9,29,,,50,
2018-02-13T19:18:48.527Z,48.5,34.6,30,,,50,
2018-02-13T19:18:58.530Z,48.3,33.3,29,,,50,
2018-02-13T19:19:08.604Z,47.3,32.6,0,0,0,50,0
2018-02-13T19:19:18.524Z,46.9,33.6,,,,50,
2018-02-13T19:19:28.523Z,46.7,33.1,,,,50,
2018-02-13T19:19:38.525Z,46.6,32.9,,,,50,
2018-02-13T19:19:48.524Z,45.6,32.4,0,0,,50,0
2018-02-13T19:19:58.524Z,35.7,32.4,,0,,50,0
2018-02-13T19:20:08.603Z,,32.4,,,,,
2018-02-13T19:20:18.524Z,35.3,,,,,50,
2018-02-13T19:20:38.524Z,35.3,,,,,50,
2018-02-13T19:20:48.524Z,35.3,,,0,59,50,2
2018-02-13T19:20:58.524Z,35.2,36.5,38,0,,50,2
2018-02-13T19:21:08.604Z,35.2,37.9,32,,,50,
2018-02-13T19:21:18.524Z,35.2,35.2,30,,,50,
2018-02-13T19:21:28.524Z,35.2,33.9,30,,,50,
2018-02-13T19:21:38.524Z,,32.7,29,,,,
2018-02-13T19:21:48.525Z,35.1,32.6,,,,50,
2018-02-13T19:21:58.524Z,35.1,,,,,50,
2018-02-13T19:22:08.604Z,,33.1,30,,,,
2018-02-13T19:22:18.524Z,34.9,33.3,29,,,50,
2018-02-13T19:22:28.523Z,34.9,,,,,50,
2018-02-13T19:22:38.524Z,34.9,34,30,,,50,
2018-02-13T19:22:48.527Z,,34.2,29,,,,
2018-02-13T19:22:58.524Z,34.8,34.4,30,,,50,
2018-02-13T19:23:08.604Z,34.7,,,,,50,
2018-02-13T19:23:18.524Z,34.7,34.9,29,,,50,
2018-02-13T19:23:28.524Z,,35.2,30,,,,
2018-02-13T19:23:38.524Z,34.6,35.4,29,,,50,
2018-02-13T19:23:48.525Z,34.6,,,,,50,
2018-02-13T19:23:58.524Z,34.5,35.8,29,,,50,
2018-02-13T19:24:08.605Z,,36,,,,,
2018-02-13T19:24:18.524Z,34.4,36.2,,,,50,
2018-02-13T19:24:28.524Z,34.4,,,,,50,
2018-02-13T19:24:38.524Z,,36.6,30,,,,
2018-02-13T19:24:48.524Z,34.3,36.7,29,,,50,
2018-02-13T19:24:58.524Z,34.2,36.9,,,,50,
2018-02-13T19:25:08.603Z,,37.2,30,,,,
2018-02-13T19:25:18.524Z,34.1,37.3,29,,,50,
2018-02-13T19:25:28.523Z,34.1,,,,,50,
2018-02-13T19:25:38.523Z,,37.6,,,,,
2018-02-13T19:25:48.523Z,34,37.8,,,,50,
2018-02-13T19:25:58.524Z,34,37.9,30,,,50,
2018-02-13T19:26:08.611Z,,38.1,30,,,,
2018-02-13T19:26:18.523Z,33.9,38.2,29,,,50,
2018-02-13T19:26:28.523Z,33.8,,,,,50,
2018-02-13T19:26:38.523Z,,38.5,,,,,
2018-02-13T19:26:48.524Z,33.8,38.7,,,,50,
2018-02-13T19:26:58.524Z,33.7,38.8,,,,50,
2018-02-13T19:27:08.603Z,33.7,39.1,0,0,,50,2
2018-02-13T19:27:18.524Z,33.6,36.9,,,,50,
2018-02-13T19:27:28.523Z,33.6,35.3,,,,50,
2018-02-13T19:27:38.524Z,33.6,34.4,,,,50,
2018-02-13T19:27:48.667Z,,34.2,,,,,
2018-02-13T19:27:58.524Z,33.5,34.1,,,,50,
2018-02-13T19:28:08.664Z,33.5,,,,,50,
2018-02-13T19:28:18.524Z,33.4,34.1,,,,50,
2018-02-13T19:28:38.524Z,33.3,34,,,,50,
2018-02-13T19:28:48.523Z,,33.9,,,,,
2018-02-13T19:28:58.523Z,33.3,33.8,,,,50,
2018-02-13T19:29:08.635Z,33.2,,,,,50,
2018-02-13T19:29:18.524Z,33.2,,,,,50,
2018-02-13T19:29:38.523Z,33.1,,,,,50,
2018-02-13T19:29:48.557Z,33.1,,,,,50,
2018-02-13T19:29:58.524Z,,33.7,,,,,
2018-02-13T19:30:08.644Z,32.9,,,,,50,
2018-02-13T19:30:18.524Z,32.9,,,,,50,
2018-02-13T19:30:38.523Z,32.8,33.6,,,,50,
2018-02-13T19:30:48.523Z,32.8,,,,,50,
2018-02-13T19:30:58.523Z,,33.7,,,,,
2018-02-13T19:31:08.606Z,32.7,33.6,,,,50,
2018-02-13T19:31:18.523Z,32.7,,,,,50,
2018-02-13T19:31:28.523Z,32.7,,,,,50,
2018-02-13T19:31:48.526Z,32.6,,,,,50,
2018-02-13T19:31:58.523Z,32.5,,,,,50,
2018-02-13T19:32:18.524Z,32.5,,,,,50,
2018-02-13T19:32:28.524Z,32.5,,,,,50,
2018-02-13T19:32:38.523Z,,33.7,,,,,
2018-02-13T19:32:48.524Z,32.4,,,,,50,
2018-02-13T19:32:58.523Z,32.4,,,,,50,
2018-02-13T19:33:18.524Z,32.3,,,,,50,
2018-02-13T19:33:28.524Z,32.3,,,,,50,
2018-02-13T19:33:38.523Z,,33.8,,,,,
2018-02-13T19:33:48.524Z,32.2,,,,,50,
2018-02-13T19:33:58.523Z,32.2,,,,,50,
2018-02-13T19:34:08.604Z,,33.9,,,,,
2018-02-13T19:34:18.523Z,32.1,,,,,50,
2018-02-13T19:34:28.523Z,32.1,,,,,50,
2018-02-13T19:34:38.524Z,32.1,33.9,,,,50,
2018-02-13T19:34:48.523Z,,34,,,,,
2018-02-13T19:34:58.523Z,32,,,,,50,
2018-02-13T19:35:08.604Z,32,,,,,50,
2018-02-13T19:35:18.524Z,31.9,,,,,50,
2018-02-13T19:35:38.523Z,31.9,34.1,,,,50,
2018-02-13T19:35:48.523Z,31.9,,,,,50,
2018-02-13T19:36:08.603Z,31.8,,,,,50,
2018-02-13T19:36:18.525Z,31.8,,,,,50,
2018-02-13T19:36:28.523Z,31.8,,,,,50,
2018-02-13T19:36:48.523Z,31.6,,,,,50,
2018-02-13T19:36:58.523Z,31.6,,,,,50,
2018-02-13T19:37:08.603Z,,34.2,,,,,
2018-02-13T19:37:18.525Z,31.5,,,,,50,
2018-02-13T19:37:28.524Z,31.5,,,,,50,
2018-02-13T19:37:48.523Z,31.4,34.1,,,,50,
2018-02-13T19:37:58.524Z,31.4,,,,,50,
2018-02-13T19:38:08.615Z,,34.1,,,,,
2018-02-13T19:38:18.526Z,31.4,,,,,50,
2018-02-13T19:38:28.523Z,31.4,34.2,,,,50,
2018-02-13T19:38:38.523Z,31.3,34.1,,0,5,50,0
2018-02-13T19:38:48.523Z,,,,0,59,,2
2018-02-13T19:38:58.524Z,31.3,,,,,50,
2018-02-13T19:39:08.603Z,31.3,,,,,50,
2018-02-13T19:39:18.523Z,31.2,,,0,5,50,0
2018-02-13T19:39:38.523Z,31.2,,,,,50,
2018-02-13T19:39:48.524Z,31.2,,,,,50,
2018-02-13T19:40:08.625Z,31,,,,,50,
2018-02-13T19:40:18.523Z,31,,,,,50,
2018-02-13T19:40:28.524Z,31,,,,,50,
2018-02-13T19:40:38.523Z,,,,0,59,,2
2018-02-13T19:40:48.523Z,30.9,,,,,50,
2018-02-13T19:40:58.523Z,30.9,,,,,50,
2018-02-13T19:41:08.603Z,,,,0,5,,0
2018-02-13T19:41:18.525Z,30.9,34,,,,50,
2018-02-13T19:41:28.525Z,30.8,,,,,50,
2018-02-13T19:41:48.523Z,30.8,,,,,50,
2018-02-13T19:41:58.523Z,30.7,,,,,50,
2018-02-13T19:42:18.523Z,30.7,,,,,50,
2018-02-13T19:42:28.523Z,30.7,,,,,50,
2018-02-13T19:42:38.524Z,30.7,33.9,,,,50,
2018-02-13T19:42:48.525Z,30.7,34,,0,59,50,2
2018-02-13T19:42:58.526Z,,33.9,,,,,
2018-02-13T19:43:08.603Z,30.6,,,,,50,
2018-02-13T19:43:18.523Z,30.6,,,,,50,
2018-02-13T19:43:28.524Z,30.6,,,,,50,
2018-02-13T19:43:38.523Z,,,,0,5,,0
2018-02-13T19:43:48.523Z,30.4,,,,,50,
2018-02-13T19:43:58.523Z,30.4,,,,,50,
2018-02-13T19:44:18.523Z,30.4,,,,,50,
2018-02-13T19:44:28.523Z,30.4,,,,,50,
2018-02-13T19:44:38.523Z,30.3,33.8,,,,50,
2018-02-13T19:44:48.523Z,,,,0,59,,2
2018-02-13T19:44:58.523Z,30.3,,,,,50,
2018-02-13T19:45:08.624Z,30.3,,,0,5,50,0
2018-02-13T19:45:18.585Z,30.3,,,0,59,50,2
2018-02-13T19:45:28.572Z,30.3,,,,,50,
2018-02-13T19:45:38.523Z,,,,0,5,,0
2018-02-13T19:45:48.524Z,30.2,,,,,50,
2018-02-13T19:45:58.527Z,30.2,,,,,50,
2018-02-13T19:46:08.643Z,30.2,,,0,59,50,2
2018-02-13T19:46:18.523Z,30.2,,,0,5,50,0
2018-02-13T19:46:28.527Z,30.1,33.7,,,,50,
2018-02-13T19:46:38.523Z,30.1,,,0,59,50,2
2018-02-13T19:46:48.528Z,,,,0,5,,0
2018-02-13T19:46:58.527Z,30.1,,,,,50,
2018-02-13T19:47:08.604Z,30.1,,,,,50,
