Time,ActPow,HwTSet,PrimT,HwTOutlet,PrimTSet,ChActive,HwActive
2018-01-25T19:19:59.037Z,,50,37.1,35.5,,,
2018-01-25T19:20:09.036Z,,50,37.3,35.5,,,
2018-01-25T19:20:19.034Z,,50,37.5,35.4,,,
2018-01-25T19:20:29.046Z,,50,37.7,35.4,,,
2018-01-25T19:20:39.035Z,30,50,38,35.3,,,
2018-01-25T19:20:49.045Z,29,50,,35.3,,,
2018-01-25T19:20:59.034Z,,50,38.2,35.2,,,
2018-01-25T19:21:09.034Z,,50,38.4,35.2,,,
2018-01-25T19:21:19.034Z,,50,38.6,35.2,,,
2018-01-25T19:21:29.034Z,,50,38.7,35.1,,,
2018-01-25T19:21:39.035Z,,50,38.9,35.1,,,
2018-01-25T19:21:49.034Z,,50,39.1,34.9,,,
2018-01-25T19:21:59.035Z,,50,39.3,34.9,,,
2018-01-25T19:22:09.035Z,,50,39.4,34.9,,,
2018-01-25T19:22:19.034Z,30,50,39.6,34.8,,,
2018-01-25T19:22:29.035Z,29,50,39.7,34.8,,,
2018-01-25T19:22:39.079Z,30,50,40,34.7,,,
2018-01-25T19:22:49.035Z,,50,,34.7,,,
2018-01-25T19:22:59.035Z,29,50,40.1,34.7,,,
2018-01-25T19:23:09.034Z,,50,40.3,34.6,,,
2018-01-25T19:23:19.034Z,0,50,40.4,34.6,,1,0
2018-01-25T19:23:29.035Z,,50,37.8,34.5,,,
2018-01-25T19:23:39.038Z,,50,36.8,34.5,,,
2018-01-25T19:23:49.035Z,,50,35.9,34.5,,,
2018-01-25T19:23:59.034Z,,50,35.8,34.5,,,
2018-01-25T19:24:09.034Z,,50,35.7,34.4,,,
2018-01-25T19:24:19.035Z,,50,,34.4,,,
2018-01-25T19:24:29.035Z,,50,,34.4,,,
2018-01-25T19:24:39.034Z,,50,,34.3,,,
2018-01-25T19:24:49.034Z,,50,35.6,34.3,,,
2018-01-25T19:24:59.035Z,,50,35.5,34.3,,,
2018-01-25T19:25:09.035Z,,50,35.4,34.2,,,
2018-01-25T19:25:19.034Z,,50,35.3,34.2,,,
2018-01-25T19:25:29.036Z,0,50,35.3,34.2,59,1,0
2018-01-25T19:25:39.035Z,,50,,34.2,,,
2018-01-25T19:25:49.035Z,,50,,34.1,,,
2018-01-25T19:25:59.035Z,,50,,34.1,,,
2018-01-25T19:26:09.035Z,,50,,34.1,,,
2018-01-25T19:26:19.034Z,,50,35.2,34.1,,,
2018-01-25T19:26:29.034Z,,50,,34,,,
2018-01-25T19:26:39.035Z,,50,,34,,,
2018-01-25T19:26:49.035Z,,50,,34,,,
2018-01-25T19:26:59.034Z,,50,,33.9,,,
2018-01-25T19:27:09.035Z,,50,,33.9,,,
2018-01-25T19:27:19.035Z,,50,,33.9,,,
2018-01-25T19:27:29.035Z,,50,,33.9,,,
2018-01-25T19:27:39.036Z,,50,,33.8,,,
2018-01-25T19:27:49.034Z,,50,,33.8,,,
2018-01-25T19:27:59.035Z,,50,,33.8,,,
2018-01-25T19:28:09.035Z,,50,,33.7,,,
2018-01-25T19:28:19.035Z,,50,,33.7,,,
2018-01-25T19:28:29.035Z,,50,,33.7,,,
2018-01-25T19:28:39.034Z,,50,,33.7,,,
2018-01-25T19:28:49.036Z,,50,,33.6,,,
2018-01-25T19:28:59.035Z,,50,,33.6,,,
2018-01-25T19:29:09.035Z,,50,,33.6,,,
2018-01-25T19:29:36.229Z,,50,,33.6,,,
2018-01-25T19:29:36.233Z,,50,,33.5,,,
2018-01-25T19:29:39.035Z,,50,35.3,33.5,,,
2018-01-25T19:29:49.035Z,,50,,33.5,,,
2018-01-25T19:29:59.035Z,,50,,33.5,,,
2018-01-25T19:30:09.035Z,,50,,33.4,,,
2018-01-25T19:30:19.035Z,,50,35.4,33.4,,,
2018-01-25T19:30:29.035Z,,50,,33.4,,,
2018-01-25T19:30:39.034Z,,50,,33.4,,,
2018-01-25T19:30:49.035Z,,50,,33.4,,,
2018-01-25T19:30:59.035Z,,50,,33.3,,,
2018-01-25T19:31:09.084Z,,50,,33.3,,,
2018-01-25T19:31:19.075Z,,50,35.5,33.3,,,
2018-01-25T19:31:29.035Z,,50,,33.3,,,
2018-01-25T19:31:39.053Z,,50,,33.2,,,
2018-01-25T19:31:49.034Z,,50,,33.2,,,
2018-01-25T19:31:59.035Z,,50,,33.2,,,
2018-01-25T19:32:09.036Z,,50,,33.2,,,
2018-01-25T19:32:19.034Z,,50,,33.1,,,
2018-01-25T19:32:29.034Z,,50,,33.1,,,
2018-01-25T19:32:39.035Z,,50,,33.1,,,
2018-01-25T19:32:49.036Z,,50,,33.1,,,
2018-01-25T19:32:59.035Z,,50,,32.9,,,
2018-01-25T19:33:09.035Z,,50,,32.9,,,
2018-01-25T19:33:19.035Z,,50,,32.9,,,
2018-01-25T19:33:29.035Z,,50,,32.9,,,
2018-01-25T19:33:39.035Z,,50,,32.8,,,
2018-01-25T19:33:49.035Z,,50,,32.8,,,
2018-01-25T19:33:59.035Z,,50,,32.8,,,
2018-01-25T19:34:09.034Z,,50,,32.8,,,
2018-01-25T19:34:19.035Z,,50,,32.8,,,
2018-01-25T19:34:29.035Z,,50,,32.7,,,
2018-01-25T19:34:39.035Z,,50,,32.7,,,
2018-01-25T19:34:49.035Z,,50,,32.7,,,
2018-01-25T19:34:59.035Z,,50,,32.7,,,
2018-01-25T19:35:09.035Z,,50,,32.6,,,
2018-01-25T19:35:19.035Z,,50,,32.6,,,
2018-01-25T19:35:29.035Z,,50,,32.6,,,
2018-01-25T19:35:39.035Z,,50,35.3,32.6,0,0,2
2018-01-25T19:35:49.035Z,78,50,38.1,34.1,,,
2018-01-25T19:35:59.045Z,124,50,42.2,36.4,,,
2018-01-25T19:36:09.035Z,123,50,48,40.2,,,
2018-01-25T19:36:19.035Z,121,50,52.1,44.7,,,
2018-01-25T19:36:29.035Z,67,50,54.7,47.8,,0,0
2018-01-25T19:36:39.035Z,0,50,53.8,48.9,,0,0
2018-01-25T19:36:49.035Z,,50,53.2,48.7,,0,2
2018-01-25T19:36:59.055Z,73,50,50,47.1,,0,2
2018-01-25T19:37:09.034Z,0,50,48.4,45.8,,0,0
2018-01-25T19:37:19.051Z,,50,48.2,45.5,,,
2018-01-25T19:37:29.035Z,,50,47.9,45.3,,,
2018-01-25T19:37:39.035Z,,50,47.8,45.1,,,
2018-01-25T19:37:49.035Z,,50,,45,,,
2018-01-25T19:37:59.036Z,,50,,44.9,,,
2018-01-25T19:38:09.035Z,,50,,44.8,59,1,0
2018-01-25T19:38:19.035Z,,50,,44.7,,,
2018-01-25T19:38:29.034Z,,50,47.7,44.6,,,
2018-01-25T19:38:39.035Z,,50,,44.4,,,
2018-01-25T19:38:49.035Z,,50,47.4,44.2,0,0,2
2018-01-25T19:38:59.047Z,109,50,46,38.7,,,
2018-01-25T19:39:09.035Z,125,50,49,39.9,,,
2018-01-25T19:39:19.035Z,123,50,51,42.1,,,
2018-01-25T19:39:29.035Z,122,50,52,43.6,,,
2018-01-25T19:39:39.035Z,124,50,53,44.6,,,
2018-01-25T19:39:49.035Z,122,50,53.5,45.2,,,
2018-01-25T19:39:59.041Z,121,50,54,45.6,,,
2018-01-25T19:40:09.035Z,124,50,54.4,45.9,,,
2018-01-25T19:40:19.035Z,,50,54.5,46.1,,,
2018-01-25T19:40:29.035Z,125,50,55,46.4,,,
2018-01-25T19:40:39.035Z,120,50,,46.5,,,
2018-01-25T19:40:49.035Z,125,50,55.1,46.6,,,
2018-01-25T19:40:59.035Z,124,50,55.2,46.7,,,
2018-01-25T19:41:09.035Z,120,50,55.3,46.8,,,
2018-01-25T19:41:19.035Z,117,50,,46.9,,,
2018-01-25T19:41:29.035Z,122,50,55.5,47.1,,,
2018-01-25T19:41:39.035Z,,50,55.6,47.1,,,
2018-01-25T19:41:49.034Z,,50,,47,,,
2018-01-25T19:41:59.037Z,124,50,55.5,47,,,
2018-01-25T19:42:09.035Z,122,50,55.6,47.1,,,
2018-01-25T19:42:19.035Z,120,50,55.7,47.1,,,
2018-01-25T19:42:29.038Z,124,50,,47.1,,,
2018-01-25T19:42:39.034Z,120,50,55.6,47,,,
2018-01-25T19:42:49.035Z,125,50,55.5,47.1,,,
2018-01-25T19:42:59.035Z,120,50,55.6,47.1,,,
2018-01-25T19:43:09.034Z,124,50,,47,,,
2018-01-25T19:43:19.035Z,120,50,,47,,,
2018-01-25T19:43:29.035Z,119,50,,47.1,,,
2018-01-25T19:43:39.035Z,110,50,55.3,49.6,,,
2018-01-25T19:43:49.035Z,125,50,55.4,47,,,
2018-01-25T19:43:59.035Z,,50,55.7,47.2,,,
2018-01-25T19:44:09.035Z,119,50,56,47.3,,,
2018-01-25T19:44:19.035Z,124,50,55.9,47.4,,,
2018-01-25T19:44:29.035Z,120,50,56.1,47.4,,,
2018-01-25T19:44:39.035Z,124,50,,47.4,,,
2018-01-25T19:44:49.035Z,123,50,56,47.4,,,
2018-01-25T19:44:59.035Z,118,50,,47.3,,,
2018-01-25T19:45:09.036Z,118,50,55.9,47.3,,,
2018-01-25T19:45:19.036Z,123,50,55.9,47.2,,,
2018-01-25T19:45:29.035Z,120,50,,47.2,,,
2018-01-25T19:45:39.034Z,,50,,47.2,,,
2018-01-25T19:45:49.035Z,118,50,55.9,49.3,,,
2018-01-25T19:45:59.035Z,120,50,56,47.2,,,
2018-01-25T19:46:09.037Z,0,50,53.8,47.5,,0,0
2018-01-25T19:46:19.035Z,,50,53.7,47.4,,,
2018-01-25T19:46:29.035Z,,50,53.5,47.2,,,
2018-01-25T19:46:39.035Z,,50,,47,,,
2018-01-25T19:46:49.090Z,,50,53.4,46.9,,,
2018-01-25T19:46:59.085Z,,50,,46.8,,,
2018-01-25T19:47:09.077Z,45,50,55.4,46.6,59,1,0
2018-01-25T19:47:19.036Z,33,50,56.8,46.5,,,
2018-01-25T19:47:29.056Z,29,50,45.6,46.4,,,
2018-01-25T19:47:39.035Z,30,50,40.7,46.2,,,
2018-01-25T19:47:49.035Z,29,50,37.8,46.1,,,
2018-01-25T19:47:59.035Z,,50,36.7,46,,,
2018-01-25T19:48:09.035Z,30,50,35.7,45.8,,,
2018-01-25T19:48:19.035Z,29,50,35.6,45.7,,,
2018-01-25T19:48:29.035Z,,50,36,45.6,,,
2018-01-25T19:48:39.035Z,,50,36.2,45.4,,,
2018-01-25T19:48:49.035Z,30,50,36.3,45.3,,,
2018-01-25T19:48:59.035Z,29,50,36.4,45.2,,,
2018-01-25T19:49:09.035Z,,50,36.6,45.1,,,
2018-01-25T19:49:19.035Z,,50,36.7,44.9,,,
2018-01-25T19:49:29.035Z,30,50,37.1,44.8,,,
2018-01-25T19:49:39.035Z,29,50,37.2,44.6,,,
2018-01-25T19:49:49.034Z,30,50,37.5,44.4,,,
2018-01-25T19:49:59.035Z,29,50,38,44.3,,,
2018-01-25T19:50:09.035Z,,50,38.2,44.1,,,
2018-01-25T19:50:19.035Z,,50,38.4,44,,,
2018-01-25T19:50:29.035Z,,50,38.7,43.8,,,
2018-01-25T19:50:39.036Z,,50,39.1,43.7,,,
2018-01-25T19:50:49.035Z,,50,39.2,43.6,,,
2018-01-25T19:50:59.035Z,,50,39.4,43.4,,,
2018-01-25T19:51:09.039Z,30,50,39.6,43.3,,,
2018-01-25T19:51:19.035Z,29,50,40,43.1,,,
2018-01-25T19:51:29.035Z,,50,40.1,43,,,
2018-01-25T19:51:39.035Z,30,50,40.3,42.9,,,
2018-01-25T19:51:49.035Z,29,50,40.5,42.7,,,
2018-01-25T19:51:59.035Z,,50,40.7,42.6,,,
2018-01-25T19:52:09.038Z,,50,40.8,42.5,,,
2018-01-25T19:52:19.035Z,,50,41,42.4,,,
2018-01-25T19:52:29.040Z,30,50,41.2,42.2,,,
2018-01-25T19:52:39.035Z,,50,41.3,42.1,,,
2018-01-25T19:52:49.040Z,29,50,41.4,42,,,
2018-01-25T19:52:59.036Z,,50,41.5,41.9,,,
2018-01-25T19:53:09.035Z,,50,41.6,41.8,,,
2018-01-25T19:53:19.035Z,,50,41.7,41.7,,,
2018-01-25T19:53:29.035Z,,50,41.9,41.6,,,
2018-01-25T19:53:39.035Z,29,50,42,41.5,,,
2018-01-25T19:53:49.035Z,,50,42.1,41.3,,,
2018-01-25T19:53:59.035Z,30,50,42.2,41.2,,,
2018-01-25T19:54:09.036Z,29,50,42.4,41.2,,,
2018-01-25T19:54:19.035Z,,50,42.6,40.9,,,
2018-01-25T19:54:29.035Z,,50,42.7,40.8,,,
2018-01-25T19:54:39.035Z,0,50,41.7,40.7,,1,0
2018-01-25T19:54:49.035Z,,50,39.9,40.7,,,
2018-01-25T19:54:59.035Z,,50,38.7,40.6,,,
2018-01-25T19:55:09.060Z,,50,38.1,40.5,,,
2018-01-25T19:55:19.035Z,,50,38,40.4,,,
2018-01-25T19:55:29.035Z,,50,37.9,40.3,,,
2018-01-25T19:55:39.035Z,,50,,40.2,,,
2018-01-25T19:55:49.035Z,,50,,40.1,,,
2018-01-25T19:55:59.035Z,,50,,40,,,
2018-01-25T19:56:09.035Z,,50,,40,,,
2018-01-25T19:56:19.034Z,,50,37.8,39.9,,,
2018-01-25T19:56:29.035Z,,50,37.7,39.8,,,
2018-01-25T19:56:39.035Z,,50,37.6,39.7,,,
2018-01-25T19:56:49.035Z,,50,,39.6,,,
2018-01-25T19:56:59.035Z,,50,,39.6,,,
2018-01-25T19:57:09.035Z,,50,,39.5,,,
2018-01-25T19:57:19.035Z,,50,37.5,39.4,,,
2018-01-25T19:57:29.035Z,,50,,39.3,,,
2018-01-25T19:57:39.062Z,,50,37.4,39.2,,,
2018-01-25T19:57:49.036Z,,50,,39.2,,,
2018-01-25T19:57:59.054Z,64,50,37.6,39.2,0,0,2
2018-01-25T19:58:09.048Z,78,50,40,36.1,,,
2018-01-25T19:58:19.048Z,120,50,45,38.3,,,
2018-01-25T19:58:29.057Z,121,50,50.2,42.3,,,
2018-01-25T19:58:39.048Z,120,50,53,46.5,,,
2018-01-25T19:58:49.049Z,116,50,56,49.2,,,
2018-01-25T19:58:59.081Z,0,50,54.8,50.7,,0,0
2018-01-25T19:59:09.132Z,,50,54.6,50.5,,,
2018-01-25T19:59:19.137Z,,50,54.3,50.3,,,
2018-01-25T19:59:29.136Z,,50,54.1,50.1,,,
2018-01-25T19:59:39.129Z,,50,,50,,,
2018-01-25T19:59:49.135Z,,50,,49.8,,,
2018-01-25T19:59:59.156Z,,50,,49.6,59,1,0
2018-01-25T20:00:09.092Z,,50,51.8,48.5,0,0,0
2018-01-25T20:00:19.035Z,,50,50,47.7,,,
2018-01-25T20:00:29.054Z,,50,50.3,47.5,,,
2018-01-25T20:00:39.035Z,,50,,47.4,,,
2018-01-25T20:00:49.091Z,,50,50.2,47.3,,,
2018-01-25T20:00:59.054Z,,50,,47.1,,,
2018-01-25T20:01:09.044Z,,50,,47,59,1,0
2018-01-25T20:01:19.038Z,,50,,46.9,,,
2018-01-25T20:01:29.052Z,,50,,46.8,,,
2018-01-25T20:01:39.125Z,,50,,46.6,,,
2018-01-25T20:01:49.054Z,,50,50.1,46.5,,,
2018-01-25T20:01:59.071Z,,50,,46.4,,,
2018-01-25T20:02:09.098Z,,50,,46.3,,,
2018-01-25T20:02:19.141Z,,50,,46.2,,,
2018-01-25T20:02:29.052Z,,50,,46,,,
2018-01-25T20:02:39.035Z,,50,50,45.9,,,
2018-01-25T20:02:49.071Z,,50,,45.8,,,
2018-01-25T20:02:59.111Z,,50,,45.7,,,
2018-01-25T20:03:09.098Z,,50,,45.6,,,
2018-01-25T20:03:19.036Z,,50,,45.4,,,
2018-01-25T20:03:29.102Z,,50,,45.3,,,
2018-01-25T20:03:39.210Z,,50,,45.2,,,
2018-01-25T20:03:49.140Z,,50,,45.1,,,
2018-01-25T20:03:59.036Z,,50,,45,,,
2018-01-25T20:04:09.035Z,,50,,44.9,,,
2018-01-25T20:04:19.051Z,,50,50,44.7,,,
2018-01-25T20:04:29.037Z,,50,49.9,44.6,,,
2018-01-25T20:04:39.035Z,,50,,44.4,,,
2018-01-25T20:04:49.107Z,,50,,44.3,,,
2018-01-25T20:04:59.042Z,,50,,44.2,,,
2018-01-25T20:05:09.035Z,,50,,44.1,,,
2018-01-25T20:05:19.035Z,,50,,43.9,,,
2018-01-25T20:05:29.077Z,,50,,43.8,,,
2018-01-25T20:05:39.084Z,,50,,43.7,,,
2018-01-25T20:05:49.035Z,,50,49.8,43.6,,,
2018-01-25T20:05:59.035Z,,50,,43.5,,,
2018-01-25T20:06:09.035Z,,50,,43.4,,,
2018-01-25T20:06:19.087Z,,50,,43.3,,,
2018-01-25T20:06:29.035Z,,50,,43.2,,,
2018-01-25T20:06:39.035Z,,50,,43.1,,,
2018-01-25T20:06:49.035Z,,50,49.7,43,,,
2018-01-25T20:06:59.035Z,,50,,42.9,,,
2018-01-25T20:07:09.035Z,,50,,42.8,,,
2018-01-25T20:07:19.037Z,,50,,42.7,,,
2018-01-25T20:07:29.036Z,,50,49.6,42.6,,,
2018-01-25T20:07:39.035Z,,50,,42.5,,,
2018-01-25T20:07:49.035Z,,50,,42.4,,,
2018-01-25T20:07:59.035Z,,50,,42.3,,,
2018-01-25T20:08:09.035Z,,50,49.5,42.2,,,
2018-01-25T20:08:19.035Z,,50,,42.1,,,
2018-01-25T20:08:29.035Z,,50,,42,,,
2018-01-25T20:08:39.036Z,,50,,41.9,,,
2018-01-25T20:08:49.035Z,,50,49.4,41.8,,,
2018-01-25T20:08:59.036Z,,50,,41.8,,,
2018-01-25T20:09:09.036Z,,50,,41.7,,,
2018-01-25T20:09:19.035Z,,50,49.3,41.6,,,
2018-01-25T20:09:29.035Z,,50,,41.5,,,
2018-01-25T20:09:39.035Z,,50,,41.4,,,
2018-01-25T20:09:49.040Z,,50,,41.3,,,
2018-01-25T20:09:59.139Z,,50,49.2,41.2,,,
2018-01-25T20:10:09.035Z,,50,,41.1,,,
2018-01-25T20:10:19.136Z,,50,,41.1,,,
2018-01-25T20:10:29.035Z,,50,,40.9,,,
2018-01-25T20:10:39.036Z,,50,49.1,40.8,,,
2018-01-25T20:10:49.035Z,,50,,40.7,,,
2018-01-25T20:10:59.035Z,,50,,40.6,,,
2018-01-25T20:11:09.356Z,,50,49,40.6,,,
2018-01-25T20:11:19.035Z,,50,,40.5,,,
2018-01-25T20:11:29.037Z,,50,,40.4,,,
2018-01-25T20:11:39.035Z,,50,,40.3,,,
2018-01-25T20:11:49.035Z,,50,48.9,40.3,,,
2018-01-25T20:11:59.037Z,,50,49,40.2,,1,0
2018-01-25T20:12:09.038Z,35,50,53.9,40.1,,,
2018-01-25T20:12:19.048Z,29,50,46.5,40,,,
2018-01-25T20:12:29.035Z,29,50,42.9,40,,,
2018-01-25T20:12:39.035Z,30,50,39.7,39.9,,,
2018-01-25T20:12:49.037Z,29,50,38.9,39.8,,,
2018-01-25T20:12:59.077Z,29,50,38.2,39.7,,,
2018-01-25T20:13:09.035Z,,50,38.1,39.7,,,
2018-01-25T20:13:19.035Z,,50,39.1,39.6,,,
2018-01-25T20:13:29.036Z,,50,39.2,39.5,,,
2018-01-25T20:13:39.035Z,,50,39.4,39.5,,,
2018-01-25T20:13:49.035Z,,50,39.5,39.4,,,
2018-01-25T20:13:59.035Z,30,50,39.7,39.3,,,
2018-01-25T20:14:09.034Z,29,50,39.8,39.3,,,
2018-01-25T20:14:19.035Z,30,50,40,39.2,,,
2018-01-25T20:14:29.035Z,29,50,40.3,39.1,,,
2018-01-25T20:14:39.035Z,,50,40.6,39.1,,,
2018-01-25T20:14:49.054Z,,50,40.8,38.9,,,
2018-01-25T20:14:59.035Z,,50,41.1,38.9,,,
2018-01-25T20:15:09.037Z,30,50,41.3,38.8,,,
2018-01-25T20:15:19.035Z,29,50,41.5,38.7,,,
2018-01-25T20:15:29.038Z,30,50,41.7,38.7,,,
2018-01-25T20:15:39.035Z,29,50,42,38.6,,,
2018-01-25T20:15:49.039Z,30,50,42.1,38.6,,,
2018-01-25T20:15:59.035Z,29,50,42.3,38.5,,,
2018-01-25T20:16:09.035Z,,50,42.4,38.4,,,
2018-01-25T20:16:19.035Z,,50,42.7,38.4,,,
2018-01-25T20:16:29.035Z,,50,42.8,38.3,,,
2018-01-25T20:16:39.036Z,30,50,43,38.3,,,
2018-01-25T20:16:49.035Z,,50,43.1,38.2,,,
2018-01-25T20:16:59.035Z,0,50,41.7,38.2,,1,0
2018-01-25T20:17:09.035Z,,50,39.8,38.1,,,
2018-01-25T20:17:19.054Z,,50,38.8,38.1,,,
2018-01-25T20:17:29.035Z,,50,38.4,38,,,
2018-01-25T20:17:39.035Z,,50,38.2,38,,,
2018-01-25T20:17:49.035Z,,50,,37.9,,,
2018-01-25T20:17:59.035Z,,50,38.1,37.8,,,
2018-01-25T20:18:09.103Z,,50,,37.8,,,
2018-01-25T20:18:19.035Z,,50,,37.7,,,
2018-01-25T20:18:29.089Z,,50,38,37.7,,,
2018-01-25T20:18:39.073Z,,50,37.9,37.7,,,
2018-01-25T20:18:49.083Z,,50,37.8,37.6,,,
2018-01-25T20:18:59.037Z,,50,37.7,37.6,,,
2018-01-25T20:19:09.039Z,,50,,37.5,,,
2018-01-25T20:19:19.035Z,,50,,37.5,,,
2018-01-25T20:19:29.035Z,,50,,37.4,,,
2018-01-25T20:19:39.035Z,,50,,37.4,,,
2018-01-25T20:19:49.036Z,,50,37.6,37.3,,,
2018-01-25T20:19:59.035Z,,50,,37.3,,,
2018-01-25T20:20:09.035Z,,50,,37.2,,,
2018-01-25T20:20:19.035Z,,50,,37.2,,,
2018-01-25T20:20:29.035Z,,50,,37.1,,,
2018-01-25T20:20:39.035Z,,50,,37.1,,,
2018-01-25T20:20:49.064Z,,50,,36.9,,,
2018-01-25T20:20:59.035Z,,50,37.5,36.9,,,
2018-01-25T20:21:09.035Z,,50,37.6,36.8,,,
2018-01-25T20:21:19.035Z,,50,37.5,36.8,,,
2018-01-25T20:21:29.035Z,,50,37.6,36.7,,,
2018-01-25T20:21:39.036Z,,50,,36.7,,,
2018-01-25T20:21:49.035Z,,50,,36.6,,,
2018-01-25T20:21:59.036Z,,50,37.7,36.6,,,
2018-01-25T20:22:09.035Z,,50,37.8,36.6,,,
2018-01-25T20:22:19.035Z,,50,38,36.5,,,
2018-01-25T20:22:29.036Z,,50,38.1,36.5,,,
2018-01-25T20:22:39.035Z,,50,38.3,36.4,,,
2018-01-25T20:22:49.035Z,,50,38.4,36.4,,,
2018-01-25T20:22:59.035Z,,50,38.6,36.3,,,
2018-01-25T20:23:09.036Z,,50,38.8,36.3,,,
2018-01-25T20:23:19.036Z,,50,39.2,36.2,,,
2018-01-25T20:23:29.036Z,,50,39.4,36.2,,,
2018-01-25T20:23:39.035Z,,50,39.6,36.2,,,
2018-01-25T20:23:49.036Z,,50,40,36.1,,,
2018-01-25T20:23:59.036Z,,50,40.1,36.1,,,
2018-01-25T20:24:09.041Z,,50,40.3,36.1,,,
2018-01-25T20:24:19.036Z,,50,40.5,36,,,
2018-01-25T20:24:29.036Z,,50,40.7,36,,,
2018-01-25T20:24:39.040Z,,50,40.8,35.9,,,
2018-01-25T20:24:49.036Z,,50,41,35.9,,,
2018-01-25T20:24:59.036Z,,50,41.2,35.9,,,
2018-01-25T20:25:09.039Z,,50,41.3,35.8,,,
2018-01-25T20:25:19.036Z,,50,41.4,35.8,,,
2018-01-25T20:25:29.036Z,,50,41.5,35.7,,,
2018-01-25T20:25:39.037Z,0,50,41.5,35.7,59,1,0
2018-01-25T20:25:49.036Z,,50,,35.6,,,
2018-01-25T20:25:59.039Z,,50,,35.6,,,
2018-01-25T20:26:09.036Z,,50,,35.6,,,
2018-01-25T20:26:19.036Z,,50,,35.5,,,
2018-01-25T20:26:29.038Z,,50,,35.5,,,
2018-01-25T20:26:39.036Z,,50,41.4,35.4,,,
2018-01-25T20:26:49.036Z,,50,,35.4,,,
2018-01-25T20:26:59.036Z,,50,41.3,35.4,,,
2018-01-25T20:27:09.036Z,,50,,35.3,,,
2018-01-25T20:27:19.036Z,,50,41.2,35.3,,,
2018-01-25T20:27:29.036Z,,50,,35.3,,,
2018-01-25T20:27:39.036Z,,50,41.1,35.2,,,
2018-01-25T20:27:49.044Z,,50,,35.2,,,
2018-01-25T20:27:59.037Z,,50,41,35.2,,,
2018-01-25T20:28:09.049Z,,50,40.9,35.1,,,
2018-01-25T20:28:19.036Z,,50,,35.1,,,
2018-01-25T20:28:29.036Z,,50,40.8,35.1,,,
2018-01-25T20:28:39.036Z,,50,40.7,34.9,,,
2018-01-25T20:28:49.041Z,,50,,34.9,,,
2018-01-25T20:28:59.036Z,,50,40.6,34.8,,,
2018-01-25T20:29:09.036Z,,50,,34.8,,,
2018-01-25T20:29:19.037Z,,50,40.5,34.8,,,
2018-01-25T20:29:29.036Z,,50,,34.8,,,
2018-01-25T20:29:39.036Z,,50,40.4,34.7,,,
2018-01-25T20:29:49.037Z,,50,40.3,34.7,,,
2018-01-25T20:29:59.036Z,,50,,34.7,,,
2018-01-25T20:30:09.036Z,,50,40.2,34.6,,,
2018-01-25T20:30:19.036Z,,50,,34.6,,,
2018-01-25T20:30:29.036Z,,50,40.1,34.6,0,0,2
2018-01-25T20:30:39.037Z,,50,37.8,39.4,,0,0
2018-01-25T20:30:49.041Z,,50,37.7,39.4,,,
2018-01-25T20:30:59.038Z,,50,,39.4,,,
2018-01-25T20:31:09.037Z,,50,,39.3,,,
2018-01-25T20:31:19.036Z,,50,,39.2,,,
2018-01-25T20:31:29.037Z,,50,37.6,39.1,,,
2018-01-25T20:31:39.036Z,,50,,38.9,59,1,0
2018-01-25T20:31:49.036Z,,50,,38.8,,,
2018-01-25T20:31:59.039Z,,50,,38.8,,,
2018-01-25T20:32:09.037Z,,50,,38.7,,,
2018-01-25T20:32:19.037Z,,50,,38.6,,,
2018-01-25T20:32:29.037Z,,50,,38.5,,,
2018-01-25T20:32:39.037Z,,50,37.5,38.4,,,
2018-01-25T20:32:49.036Z,,50,37.6,38.3,,,
2018-01-25T20:32:59.037Z,,50,37.5,38.3,,,
2018-01-25T20:33:09.037Z,,50,,38.2,,,
2018-01-25T20:33:19.037Z,,50,,38.1,,,
2018-01-25T20:33:29.037Z,,50,,38,,,
2018-01-25T20:33:39.037Z,,50,,38,,,
2018-01-25T20:33:49.037Z,,50,,37.9,,,
2018-01-25T20:33:59.037Z,,50,,37.8,,,
2018-01-25T20:34:09.037Z,,50,,37.7,,,
2018-01-25T20:34:19.037Z,,50,,37.7,,,
2018-01-25T20:34:29.037Z,,50,37.4,37.6,,,
2018-01-25T20:34:39.049Z,,50,37.5,37.5,,,
2018-01-25T20:34:49.037Z,,50,37.4,37.5,,,
2018-01-25T20:34:59.037Z,,50,,37.4,,,
2018-01-25T20:35:09.037Z,,50,,37.3,5,0,0
2018-01-25T20:35:19.037Z,,50,,37.3,,,
2018-01-25T20:35:29.037Z,,50,,37.2,,,
2018-01-25T20:35:39.037Z,,50,,37.1,,,
2018-01-25T20:35:49.037Z,,50,,37.1,,,
2018-01-25T20:35:59.038Z,,50,,36.9,,,
2018-01-25T20:36:09.037Z,,50,,36.9,,,
2018-01-25T20:36:19.037Z,,50,,36.8,,,
2018-01-25T20:36:29.037Z,,50,37.3,36.8,,,
2018-01-25T20:36:39.037Z,,50,,36.7,,,
2018-01-25T20:36:49.037Z,,50,,36.6,,,
2018-01-25T20:36:59.038Z,,50,,36.6,,,
2018-01-25T20:37:09.037Z,,50,,36.5,,,
2018-01-25T20:37:19.037Z,,50,,36.5,,,
2018-01-25T20:37:29.037Z,,50,,36.4,,,
2018-01-25T20:37:39.037Z,,50,,36.4,,,
2018-01-25T20:37:49.037Z,,50,,36.3,,,
2018-01-25T20:37:59.037Z,,50,,36.3,,,
