Time,ActPow,ChActive,HwActive,PrimTSet,PrimT,HwTOutlet,HwTSet
2017-11-21T18:51:31.442Z,30,,,,58.1,48,52
2017-11-21T18:51:41.330Z,29,,,,58.2,47.9,52
2017-11-21T18:51:51.286Z,30,,,,58.3,47.8,52
2017-11-21T18:52:01.285Z,29,,,,58.4,47.7,52
2017-11-21T18:52:21.285Z,,,,,58.6,47.5,52
2017-11-21T18:52:36.375Z,,,,,58.7,47.4,52
2017-11-21T18:52:41.365Z,,,,,58.8,47.3,52
2017-11-21T18:52:51.285Z,,,,,,47.1,52
2017-11-21T18:53:01.285Z,30,,,,58.9,,
2017-11-21T18:53:21.285Z,29,,,,59,47,52
2017-11-21T18:53:31.285Z,,,,,59.1,46.9,52
2017-11-21T18:53:41.378Z,,,,,59.3,46.8,52
2017-11-21T18:53:51.285Z,30,,,,59.4,46.7,52
2017-11-21T18:54:01.285Z,29,,,,59.5,46.7,52
2017-11-21T18:54:21.290Z,,,,,59.6,46.4,52
2017-11-21T18:54:31.287Z,,,,,59.7,,
2017-11-21T18:54:41.365Z,29,,,,59.9,46.3,52
2017-11-21T18:54:51.285Z,,,,,,46.2,52
2017-11-21T18:55:01.287Z,30,,,,60,,
2017-11-21T18:55:11.287Z,29,,,,,,
2017-11-21T18:55:21.287Z,30,,,,60.1,46.1,52
2017-11-21T18:55:31.286Z,29,,,,60.4,46,52
2017-11-21T18:55:41.375Z,,,,,,45.9,52
2017-11-21T18:55:51.290Z,,,,,60.5,,
2017-11-21T18:56:01.285Z,,,,,,45.8,52
2017-11-21T18:56:11.287Z,30,,,,60.6,,
2017-11-21T18:56:21.285Z,29,,,,60.8,45.6,52
2017-11-21T18:56:31.287Z,,,,,,45.5,52
2017-11-21T18:56:41.366Z,30,,,,60.9,,
2017-11-21T18:56:51.288Z,29,,,,61.1,45.5,52
2017-11-21T18:57:11.285Z,,,,,,45.4,52
2017-11-21T18:57:21.287Z,30,,,,61.3,45.3,52
2017-11-21T18:57:31.285Z,29,,,,61.4,45.3,52
2017-11-21T18:57:41.376Z,,,,,,45.2,52
2017-11-21T18:57:51.288Z,,,,,61.5,,
2017-11-21T18:58:01.292Z,30,,,,61.6,45.1,52
2017-11-21T18:58:11.291Z,29,,,,61.8,45,52
2017-11-21T18:58:21.285Z,0,1,0,,60.6,45,52
2017-11-21T18:58:31.285Z,,,,,58.8,44.9,52
2017-11-21T18:58:41.375Z,,,,,58.1,44.9,52
2017-11-21T18:58:51.289Z,,,,,57.2,,
2017-11-21T18:59:01.289Z,,,,,,44.8,52
2017-11-21T18:59:11.290Z,,,,,56.9,,
2017-11-21T18:59:21.289Z,,,,,56.7,44.7,52
2017-11-21T18:59:31.288Z,,,,,56.6,44.6,52
2017-11-21T18:59:41.365Z,,,,,,44.4,52
2017-11-21T18:59:51.290Z,,,,,56.5,,
2017-11-21T19:00:01.285Z,,,,,56.3,44.4,52
2017-11-21T19:00:21.285Z,,,,,55.9,44.3,52
2017-11-21T19:00:31.297Z,,,,,,44.3,52
2017-11-21T19:00:41.370Z,,,,,55.7,44.2,52
2017-11-21T19:00:51.285Z,,,,,55.6,44.2,52
2017-11-21T19:01:01.285Z,,,,,55.5,44.2,52
2017-11-21T19:01:11.285Z,,,,,55.2,44.1,52
2017-11-21T19:01:21.286Z,,0,2,0,54.9,44,52
2017-11-21T19:01:31.285Z,,0,0,,54.8,,
2017-11-21T19:01:41.365Z,,,,,52.3,52.2,52
2017-11-21T19:01:51.286Z,,0,2,,,52.4,52
2017-11-21T19:02:01.290Z,,,,,50.4,50.8,52
2017-11-21T19:02:11.285Z,,0,2,,50,,
2017-11-21T19:02:21.285Z,,0,0,,49.7,48,52
2017-11-21T19:02:31.285Z,,,,,47.1,,
2017-11-21T19:02:41.365Z,,,,,,47.6,52
2017-11-21T19:02:51.286Z,,,,,47.2,47.5,52
2017-11-21T19:03:01.285Z,,,,,47.3,47.4,52
2017-11-21T19:03:11.285Z,,0,2,,,,
2017-11-21T19:03:21.289Z,0,0,0,,47.6,46.2,52
2017-11-21T19:03:31.285Z,,,,,46.5,45.9,52
2017-11-21T19:03:41.365Z,,,,,46.6,,
2017-11-21T19:03:51.285Z,,,,,,45.7,52
2017-11-21T19:04:01.285Z,,,,,46.5,,
2017-11-21T19:04:11.287Z,,1,0,58,,45.4,52
2017-11-21T19:04:21.290Z,37,1,0,,51.3,45.4,52
2017-11-21T19:04:31.285Z,36,,,,52.6,45.3,52
2017-11-21T19:04:41.370Z,29,,,,55.5,,
2017-11-21T19:04:51.285Z,29,,,,57.4,,
2017-11-21T19:05:11.285Z,30,,,,57.7,45.2,52
2017-11-21T19:05:21.290Z,29,,,,56.8,45.1,52
2017-11-21T19:05:31.425Z,,,,,,44.9,52
2017-11-21T19:05:41.515Z,,,,,56.7,,
2017-11-21T19:05:51.406Z,,,,,57,44.9,52
2017-11-21T19:06:11.285Z,30,,,,,44.8,52
2017-11-21T19:06:21.288Z,29,,,,57.4,44.7,52
2017-11-21T19:06:31.285Z,29,,,,57.7,44.6,52
2017-11-21T19:06:41.366Z,,,,,57.8,44.4,52
2017-11-21T19:07:01.285Z,,,,,,44.3,52
2017-11-21T19:07:21.285Z,,,,,58,44.2,52
2017-11-21T19:07:31.285Z,,,,,58.1,44.1,52
2017-11-21T19:07:41.415Z,30,,,,58.2,44.1,52
2017-11-21T19:07:51.285Z,29,,,,58.3,44,52
2017-11-21T19:08:01.289Z,,,,,58.4,43.9,52
2017-11-21T19:08:26.306Z,30,,,,58.6,43.8,52
2017-11-21T19:08:31.288Z,29,,,,58.7,43.7,52
2017-11-21T19:08:41.365Z,30,,,,58.8,43.7,52
2017-11-21T19:08:51.287Z,,,,,58.9,43.6,52
2017-11-21T19:09:11.285Z,29,,,,59,,
2017-11-21T19:09:21.285Z,,,,,59.1,43.5,52
2017-11-21T19:09:31.285Z,,,,,59.3,43.5,52
2017-11-21T19:09:41.365Z,,,,,59.4,43.4,52
2017-11-21T19:09:51.363Z,30,,,,59.5,43.4,52
2017-11-21T19:10:01.285Z,29,,,,59.7,43.3,52
2017-11-21T19:10:21.285Z,30,,,,60,43.2,52
2017-11-21T19:10:31.285Z,29,,,,60.1,,
2017-11-21T19:10:41.368Z,,,,,,43.1,52
2017-11-21T19:10:51.285Z,,,,,60.2,,
2017-11-21T19:11:01.287Z,,,,,,43,52
2017-11-21T19:11:11.286Z,29,0,2,0,60.6,42.9,52
2017-11-21T19:11:21.300Z,0,0,0,,61.1,50.7,52
2017-11-21T19:11:31.285Z,44,0,0,,60.8,,
2017-11-21T19:11:51.285Z,0,0,0,,60.8,35.6,52
2017-11-21T19:12:01.286Z,,,,,59.8,,
2017-11-21T19:12:11.289Z,,,,,59.1,34.2,52
2017-11-21T19:12:21.286Z,,,,,57.3,34.1,52
2017-11-21T19:12:31.285Z,,,,,57.2,34.3,52
2017-11-21T19:12:41.365Z,,1,0,58,,34.4,52
2017-11-21T19:12:51.287Z,44,1,0,,56.7,,
2017-11-21T19:13:01.290Z,42,,,,,34.5,52
2017-11-21T19:13:11.287Z,33,,,,60.1,,
2017-11-21T19:13:21.284Z,29,,,,60.8,34.6,52
2017-11-21T19:13:31.285Z,,,,,60.2,34.7,52
2017-11-21T19:13:41.364Z,,,,,59.9,34.8,52
2017-11-21T19:13:51.288Z,30,,,,59.7,35.1,52
2017-11-21T19:14:01.287Z,29,,,,59.4,,
2017-11-21T19:14:21.293Z,,,,,59.9,35.3,52
2017-11-21T19:14:31.288Z,30,,,,60.2,,
2017-11-21T19:14:41.366Z,,,,,,35.5,52
2017-11-21T19:14:51.285Z,29,,,,60.4,,
2017-11-21T19:15:01.290Z,,,,,,35.5,52
2017-11-21T19:15:11.285Z,29,,,,60.6,35.6,52
2017-11-21T19:15:21.285Z,30,,,,60.8,35.7,52
2017-11-21T19:15:31.290Z,29,,,,60.9,35.8,52
2017-11-21T19:15:41.369Z,29,,,,61.1,,
2017-11-21T19:15:51.288Z,,,,,,53.8,52
2017-11-21T19:16:01.289Z,,,,,61.2,45,52
2017-11-21T19:16:21.285Z,29,,,,61.3,44.2,52
2017-11-21T19:16:31.289Z,30,,,,61.4,,
2017-11-21T19:16:41.365Z,30,,,,61.5,44.1,52
2017-11-21T19:16:51.286Z,,,,,,43.6,52
2017-11-21T19:17:01.290Z,29,,,,61.6,43.3,52
2017-11-21T19:17:11.290Z,29,,,,61.9,43,52
2017-11-21T19:17:21.285Z,0,1,0,,58.9,40.4,52
2017-11-21T19:17:31.327Z,,,,,58.6,37.6,52
2017-11-21T19:17:41.375Z,,,,,57.3,,
2017-11-21T19:17:51.284Z,,,,,56.7,37.4,52
2017-11-21T19:18:11.285Z,,,,,,37.4,52
2017-11-21T19:18:21.285Z,,,,,56.4,37.4,52
2017-11-21T19:18:31.285Z,,,,,,37.4,52
2017-11-21T19:18:41.365Z,,,,,,37.5,52
2017-11-21T19:18:51.284Z,,,,,56.2,,
2017-11-21T19:19:01.285Z,,,,,,37.5,52
2017-11-21T19:19:11.286Z,,,,,55.9,,
2017-11-21T19:19:21.285Z,,,,,55.5,37.5,52
2017-11-21T19:19:31.285Z,,,,,55.4,37.5,52
2017-11-21T19:19:41.490Z,,,,,55.2,37.5,52
2017-11-21T19:19:51.465Z,,,,,,37.6,52
2017-11-21T19:20:01.285Z,,,,,55,,
2017-11-21T19:20:11.284Z,,,,,54.9,,
2017-11-21T19:20:21.285Z,,,,,54.7,37.6,52
2017-11-21T19:20:31.286Z,,,,,54.5,37.6,52
2017-11-21T19:20:41.371Z,,,,,54.3,37.6,52
2017-11-21T19:21:01.300Z,,,,,54.1,37.7,52
2017-11-21T19:21:21.287Z,,,,,53.8,37.7,52
2017-11-21T19:21:31.284Z,,,,,53.7,37.7,52
2017-11-21T19:21:41.365Z,,,,,53.4,37.7,52
2017-11-21T19:21:51.290Z,,,,,,37.7,52
2017-11-21T19:22:01.284Z,,,,,53.2,,
2017-11-21T19:22:21.287Z,,,,,52.8,37.8,52
2017-11-21T19:22:31.373Z,,,,,,37.8,52
2017-11-21T19:22:41.366Z,,,,,52.7,37.8,52
2017-11-21T19:22:51.336Z,,,,,52.2,37.8,52
2017-11-21T19:23:01.311Z,,,,,51.9,37.8,52
2017-11-21T19:23:11.292Z,,1,0,,,,
2017-11-21T19:23:21.285Z,42,,,,54.7,37.8,52
2017-11-21T19:23:31.289Z,34,,,,57,,
2017-11-21T19:23:41.384Z,32,,,,57.1,37.9,52
2017-11-21T19:23:51.290Z,29,,,,57.4,37.9,52
2017-11-21T19:24:01.287Z,,,,,,37.9,52
2017-11-21T19:24:21.285Z,,,,,57.3,37.9,52
2017-11-21T19:24:31.285Z,,,,,,37.9,52
2017-11-21T19:24:41.365Z,,,,,57.7,37.9,52
2017-11-21T19:24:51.295Z,,,,,,37.9,52
2017-11-21T19:25:01.290Z,,,,,57.9,,
2017-11-21T19:25:11.285Z,30,,,,58,,
2017-11-21T19:25:21.285Z,29,,,,,37.9,52
2017-11-21T19:25:31.285Z,,,,,58.1,37.9,52
2017-11-21T19:25:41.376Z,,,,,,38,52
2017-11-21T19:26:01.285Z,,,,,,37.8,52
2017-11-21T19:26:11.288Z,30,,,,58.2,,
2017-11-21T19:26:21.285Z,30,,,,58.3,37.8,52
2017-11-21T19:26:31.284Z,29,,,,,37.8,52
2017-11-21T19:26:41.365Z,30,,,,58.4,37.8,52
2017-11-21T19:26:51.285Z,29,,,,,37.9,52
2017-11-21T19:27:01.285Z,,,,,,37.9,52
2017-11-21T19:27:21.285Z,,,,,,37.9,52
2017-11-21T19:27:31.284Z,30,,,,58.5,38,52
2017-11-21T19:27:41.364Z,,,,,58.6,38,52
2017-11-21T19:27:51.285Z,29,,,,,38,52
2017-11-21T19:28:01.285Z,30,,,,58.7,38,52
2017-11-21T19:28:21.290Z,,,,,58.8,38.1,52
2017-11-21T19:28:31.285Z,29,,,,59,,
2017-11-21T19:28:41.364Z,,,,,,38.1,52
2017-11-21T19:28:51.288Z,,,,,,38.1,52
2017-11-21T19:29:01.284Z,,,,,,38.2,52
2017-11-21T19:29:11.284Z,,,,,59.3,,
2017-11-21T19:29:21.285Z,,,,,59.4,38.2,52
2017-11-21T19:29:41.380Z,,,,,59.4,38.2,52
2017-11-21T19:29:51.285Z,,,,,,38.3,52
2017-11-21T19:30:01.285Z,,,,,,38.3,52
2017-11-21T19:30:21.285Z,,,,,59.5,38.3,52
2017-11-21T19:30:41.365Z,30,,,,59.6,38.3,52
2017-11-21T19:30:51.285Z,,,,,,38.4,52
2017-11-21T19:31:01.284Z,,,,,59.7,38.4,52
2017-11-21T19:31:21.286Z,30,,,,59.8,38.4,52
2017-11-21T19:31:31.284Z,29,,,,59.9,38.4,52
2017-11-21T19:31:41.365Z,,,,,,38.4,52
2017-11-21T19:31:51.287Z,,,,,60,,
2017-11-21T19:32:11.306Z,,,,,,38.5,52
2017-11-21T19:32:21.288Z,,,,,60.1,38.5,52
2017-11-21T19:32:31.285Z,,,,,,38.5,52
2017-11-21T19:32:41.367Z,30,,,,60.2,38.5,52
2017-11-21T19:32:51.337Z,29,,,,60.4,38.5,52
2017-11-21T19:33:01.285Z,,,,,,38.6,52
2017-11-21T19:33:11.289Z,30,,,,,,
2017-11-21T19:33:21.285Z,30,,,,60.5,38.6,52
2017-11-21T19:33:41.367Z,29,,,,60.6,38.6,52
2017-11-21T19:33:51.289Z,,,,,,38.6,52
2017-11-21T19:34:01.285Z,,,,,60.7,38.6,52
2017-11-21T19:34:21.290Z,30,,,,60.8,38.7,52
2017-11-21T19:34:31.285Z,29,,,,,,
2017-11-21T19:34:41.368Z,29,,,,60.9,38.7,52
2017-11-21T19:34:51.318Z,,,,,61.1,38.7,52
2017-11-21T19:35:11.285Z,,,,,,38.8,52
2017-11-21T19:35:21.285Z,30,,,,61.2,38.8,52
2017-11-21T19:35:31.291Z,29,,,,61.3,38.8,52
2017-11-21T19:35:41.379Z,,,,,,38.8,52
2017-11-21T19:35:51.285Z,,,,,61.4,38.9,52
2017-11-21T19:36:01.284Z,,,,,,38.9,52
2017-11-21T19:36:21.285Z,,,,,61.5,38.9,52
2017-11-21T19:36:31.284Z,,,,,61.6,,
2017-11-21T19:36:41.379Z,29,,,,61.8,39.1,52
2017-11-21T19:36:51.450Z,,,,,61.9,,
2017-11-21T19:37:01.284Z,30,,,,62,39.1,52
2017-11-21T19:37:11.284Z,0,1,0,,60.5,39.1,52
2017-11-21T19:37:21.285Z,,,,,58,39.1,52
2017-11-21T19:37:31.284Z,,,,,57,,
2017-11-21T19:37:41.365Z,,,,,56.8,39.1,52
2017-11-21T19:37:51.285Z,,,,,56.7,39.2,52
2017-11-21T19:38:01.285Z,,,,,56.5,39.2,52
2017-11-21T19:38:21.284Z,,,,,56.4,39.2,52
2017-11-21T19:38:31.285Z,,,,,56,39.2,52
2017-11-21T19:38:46.391Z,,,,,55.5,39.3,52
2017-11-21T19:38:51.285Z,,0,2,0,55.3,39.3,52
2017-11-21T19:39:01.284Z,29,,,,55.2,,
2017-11-21T19:39:11.289Z,75,,,,59.4,32.2,52
2017-11-21T19:39:21.301Z,83,,,,55.2,50.4,52
2017-11-21T19:39:31.319Z,94,,,,55.7,50.5,52
2017-11-21T19:39:41.375Z,0,0,0,,54.4,,
2017-11-21T19:40:01.325Z,,,,,54.4,,
2017-11-21T19:40:01.387Z,,,,,,50.4,52
2017-11-21T19:40:11.284Z,,,,,54,,
2017-11-21T19:40:21.299Z,,,,,,49.9,52
2017-11-21T19:40:31.285Z,,1,0,58,55.2,49.8,52
2017-11-21T19:40:41.375Z,45,,,,55.4,,
2017-11-21T19:40:51.284Z,41,,,,57.1,49.7,52
2017-11-21T19:41:01.289Z,33,,,,60.1,,
2017-11-21T19:41:11.285Z,30,,,,61.2,49.6,52
2017-11-21T19:41:21.285Z,30,,,,59.9,49.3,52
2017-11-21T19:41:31.285Z,29,,,,59.3,49.1,52
2017-11-21T19:41:41.375Z,,,,,58.8,,
2017-11-21T19:41:51.284Z,,,,,,48.9,52
2017-11-21T19:42:01.284Z,,,,,58.6,,
2017-11-21T19:42:21.288Z,,,,,59.3,48.7,52
2017-11-21T19:42:31.286Z,,,,,,48.5,52
2017-11-21T19:42:41.420Z,30,,,,59.5,,
2017-11-21T19:42:51.289Z,29,1,0,58,59.7,48.4,52
2017-11-21T19:43:01.342Z,,,,,59.8,48.2,52
2017-11-21T19:43:11.285Z,29,,,,60,48.1,52
2017-11-21T19:43:21.289Z,0,0,0,5,58.5,48,52
2017-11-21T19:43:31.285Z,,,,,56.8,47.9,52
2017-11-21T19:43:41.370Z,,,,,56.3,47.8,52
2017-11-21T19:43:51.285Z,,,,,55.3,,
2017-11-21T19:44:01.284Z,,,,,,47.7,52
2017-11-21T19:44:11.289Z,,,,,54.9,,
2017-11-21T19:44:21.284Z,,,,,54.7,47.5,52
2017-11-21T19:44:31.285Z,,,,,54.6,,
2017-11-21T19:44:41.365Z,,,,,54.5,47.4,52
2017-11-21T19:44:51.287Z,,,,,,47.2,52
2017-11-21T19:45:01.284Z,,,,,54.4,,
2017-11-21T19:45:21.284Z,,,,,53.9,47,52
2017-11-21T19:45:31.284Z,,,,,53.8,47,52
2017-11-21T19:45:41.364Z,,,,,53.7,46.9,52
2017-11-21T19:45:51.285Z,,,,,53.5,46.8,52
2017-11-21T19:46:01.285Z,,,,,,46.7,52
2017-11-21T19:46:11.285Z,,,,,53.3,,
2017-11-21T19:46:21.286Z,,,,,53.2,46.5,52
2017-11-21T19:46:31.285Z,,,,,53.1,,
2017-11-21T19:46:41.364Z,,,,,,46.4,52
2017-11-21T19:46:51.285Z,,,,,,46.4,52
2017-11-21T19:47:01.285Z,,,,,53,46.3,52
2017-11-21T19:47:11.284Z,,,,,,46.2,52
2017-11-21T19:47:21.285Z,,,,,,46.1,52
2017-11-21T19:47:31.287Z,,,,,52.9,,
2017-11-21T19:47:41.364Z,,,,,,51,52
2017-11-21T19:47:51.284Z,,,,,,52.1,52
2017-11-21T19:48:01.285Z,,,,,,52,52
2017-11-21T19:48:21.287Z,,,,,,51.7,52
2017-11-21T19:48:31.287Z,,,,,,51.5,52
2017-11-21T19:48:41.364Z,,,,,,51.4,52
2017-11-21T19:48:51.284Z,,,,,,51.1,52
2017-11-21T19:49:01.284Z,,,,,,50.9,52
2017-11-21T19:49:21.285Z,,,,,53,50.6,52
2017-11-21T19:49:41.375Z,,,,,,50.5,52
2017-11-21T19:49:51.288Z,,,,,,50.2,52
2017-11-21T19:50:01.288Z,,,,,,50.2,52
2017-11-21T19:50:21.288Z,,,,,,49.9,52
2017-11-21T19:50:31.285Z,,,,,53.1,49.8,52
2017-11-21T19:50:41.365Z,,,,,,49.3,52
2017-11-21T19:50:51.285Z,,,,,,49.1,52
2017-11-21T19:51:01.292Z,29,0,2,0,53.7,50.9,52
2017-11-21T19:51:11.290Z,,,,,54,51,52
2017-11-21T19:51:21.285Z,0,0,0,,51.1,,
2017-11-21T19:51:31.284Z,,,,,49.8,50.4,52
2017-11-21T19:51:41.368Z,,,,,48.1,,
2017-11-21T19:51:51.285Z,,,,,,50.1,52
2017-11-21T19:52:01.290Z,,,,,48.2,,
2017-11-21T19:52:21.289Z,,,,,48.3,49.9,52
2017-11-21T19:52:31.285Z,,,,5,48.5,49.7,52
2017-11-21T19:52:41.366Z,,,,,,49.4,52
2017-11-21T19:52:51.284Z,,,,,48.6,,
2017-11-21T19:53:01.285Z,,,,,48.8,49.3,52
2017-11-21T19:53:21.285Z,,,,,49,49,52
2017-11-21T19:53:31.285Z,,,,,49.1,,
2017-11-21T19:53:41.365Z,,,,,49.3,48.9,52
2017-11-21T19:53:51.284Z,,,,,,48.7,52
2017-11-21T19:54:01.285Z,,,,,,48.7,52
2017-11-21T19:54:21.285Z,,,,,49.4,48.5,52
2017-11-21T19:54:31.285Z,,,,,,48.4,52
2017-11-21T19:54:41.364Z,,,,,49.5,48.3,52
2017-11-21T19:54:51.285Z,,,,,,48.2,52
2017-11-21T19:55:01.284Z,,,,,,48.1,52
2017-11-21T19:55:21.287Z,,,,,,47.8,52
2017-11-21T19:55:41.428Z,,,,,,47.6,52
2017-11-21T19:55:51.284Z,,,,,,47.5,52
2017-11-21T19:56:01.285Z,,,,,,47.5,52
2017-11-21T19:56:21.285Z,,,,,,47.3,52
2017-11-21T19:56:31.284Z,,,,,,47.2,52
2017-11-21T19:56:41.364Z,,,,,,47.1,52
2017-11-21T19:56:51.285Z,,,,,,47,52
2017-11-21T19:57:01.284Z,,,,,,46.9,52
2017-11-21T19:57:21.284Z,,,,,49.4,46.7,52
2017-11-21T19:57:31.284Z,,,,,,46.6,52
2017-11-21T19:57:41.368Z,,,,,,46.5,52
2017-11-21T19:57:51.287Z,,,,,,46.4,52
2017-11-21T19:58:01.284Z,,,,,,46.3,52
2017-11-21T19:58:21.285Z,,,,,,46.1,52
2017-11-21T19:58:31.284Z,,,,,49.3,,
2017-11-21T19:58:41.367Z,,,,,,46,52
2017-11-21T19:58:51.284Z,,,,,,45.8,52
2017-11-21T19:59:01.285Z,,,,,,45.8,52
2017-11-21T19:59:21.285Z,,,,,49.2,45.6,52
2017-11-21T19:59:31.284Z,,,,,,45.6,52
2017-11-21T19:59:41.365Z,,,,,,45.5,52
2017-11-21T19:59:51.284Z,,,,,,45.4,52
2017-11-21T20:00:01.285Z,,,,,,45.3,52
2017-11-21T20:00:21.284Z,,,,,49.1,45.2,52
2017-11-21T20:00:31.285Z,,,,,,45.1,52
2017-11-21T20:00:41.585Z,,,,,,45,52
2017-11-21T20:00:51.284Z,,,,,,44.9,52
2017-11-21T20:01:01.284Z,,,,,,44.8,52
2017-11-21T20:01:21.286Z,,,,,49,44.6,52
2017-11-21T20:01:31.285Z,,,,,,44.4,52
2017-11-21T20:01:41.365Z,,,,,,44.3,52
2017-11-21T20:02:01.285Z,,,,,48.9,,
2017-11-21T20:02:11.285Z,,,,,,44.3,52
2017-11-21T20:02:21.285Z,,,,,,44.1,52
2017-11-21T20:02:31.285Z,,,,,,44.1,52
2017-11-21T20:02:41.364Z,,,,,,44,52
2017-11-21T20:02:51.285Z,,,,,48.8,43.9,52
2017-11-21T20:03:01.284Z,,,,,,43.8,52
2017-11-21T20:03:21.284Z,,,,,,43.6,52
2017-11-21T20:03:41.365Z,,,,,48.7,43.5,52
2017-11-21T20:03:51.289Z,,,,,,43.4,52
2017-11-21T20:04:01.290Z,,,,,,43.4,52
2017-11-21T20:04:21.284Z,,,,,,43.3,52
2017-11-21T20:04:31.287Z,,,,,,43.2,52
2017-11-21T20:04:41.364Z,,,,,48.6,43.1,52
2017-11-21T20:04:51.286Z,,,,,,43.1,52
2017-11-21T20:05:01.286Z,,,,,,43,52
2017-11-21T20:05:21.287Z,,,,,,42.9,52
2017-11-21T20:05:31.285Z,,,,,,42.8,52
2017-11-21T20:05:41.365Z,,,,,48.5,42.7,52
2017-11-21T20:05:51.287Z,,,,,,42.7,52
2017-11-21T20:06:01.289Z,,,,,,42.6,52
2017-11-21T20:06:21.284Z,,,,,,42.4,52
2017-11-21T20:06:41.364Z,,,,,48.4,42.4,52
2017-11-21T20:06:51.285Z,,,,,,42.3,52
2017-11-21T20:07:01.289Z,,,,,,42.3,52
2017-11-21T20:07:21.285Z,,,,,,42.1,52
2017-11-21T20:07:31.288Z,,,,,,42.1,52
2017-11-21T20:07:41.364Z,,,,,,42,52
2017-11-21T20:07:51.284Z,,,,,48.3,42,52
2017-11-21T20:08:01.444Z,,,,,,41.9,52
2017-11-21T20:08:21.289Z,,,,,,41.8,52
2017-11-21T20:08:41.408Z,,,,,,41.7,52
2017-11-21T20:08:51.294Z,,,,,,41.6,52
2017-11-21T20:09:01.331Z,,,,,48.2,41.6,52
2017-11-21T20:09:21.284Z,,,,,,41.5,52
2017-11-21T20:09:31.284Z,,,,,,41.4,52
2017-11-21T20:09:41.385Z,,,,,,41.4,52
2017-11-21T20:09:51.295Z,,,,,,41.3,52
2017-11-21T20:10:01.313Z,,,,,,41.3,52
2017-11-21T20:10:21.291Z,,,,,48.1,41.2,52
2017-11-21T20:10:31.305Z,,,,,,41.1,52
2017-11-21T20:10:41.388Z,,,,,,41.1,52
2017-11-21T20:10:51.305Z,,,,,,40.9,52
2017-11-21T20:11:01.290Z,,,,,,40.9,52
2017-11-21T20:11:26.497Z,,,,,,40.7,52
2017-11-21T20:11:41.385Z,,,,,48,40.7,52
2017-11-21T20:11:51.291Z,,,,,,40.6,52
2017-11-21T20:12:01.290Z,,,,,,40.6,52
2017-11-21T20:12:21.309Z,,,,,,40.4,52
2017-11-21T20:12:41.369Z,,,,,,40.3,52
2017-11-21T20:12:51.305Z,,,,,47.9,,
2017-11-21T20:13:11.314Z,,,,,,40.3,52
2017-11-21T20:13:21.286Z,,,,,,40.2,52
2017-11-21T20:13:31.284Z,,,,,,40.2,52
2017-11-21T20:13:41.444Z,,,,,,40.1,52
2017-11-21T20:13:51.388Z,,,,,,40.1,52
2017-11-21T20:14:01.318Z,,,,,,40,52
2017-11-21T20:14:21.284Z,,,,,,39.9,52
2017-11-21T20:14:31.289Z,,,,,47.8,39.9,52
2017-11-21T20:14:41.436Z,,,,,,39.8,52
2017-11-21T20:14:51.307Z,,,,,,39.8,52
2017-11-21T20:15:01.295Z,,,,,,39.8,52
2017-11-21T20:15:21.284Z,,,,,,39.7,52
2017-11-21T20:15:31.288Z,,,,,,39.6,52
2017-11-21T20:15:41.391Z,,,,,,39.6,52
2017-11-21T20:15:51.302Z,,,,,,39.6,52
2017-11-21T20:16:01.284Z,,,,,47.7,39.5,52
2017-11-21T20:16:21.325Z,,,,,,39.4,52
2017-11-21T20:16:41.411Z,,,,,,39.4,52
2017-11-21T20:16:51.312Z,,,,,,39.3,52
2017-11-21T20:17:01.328Z,,,,,,39.3,52
2017-11-21T20:17:21.290Z,,,,,47.6,39.2,52
2017-11-21T20:17:41.380Z,,,,,,39.1,52
2017-11-21T20:17:51.285Z,,,,,,39.1,52
2017-11-21T20:18:01.291Z,,,,,,39.1,52
2017-11-21T20:18:21.284Z,,,,,,38.9,52
2017-11-21T20:18:31.328Z,,,,,,38.9,52
2017-11-21T20:18:41.368Z,,,,,,38.8,52
2017-11-21T20:18:51.291Z,,,,,47.4,38.8,52
2017-11-21T20:19:01.298Z,,,,,,38.7,52
2017-11-21T20:19:21.315Z,,,,,,38.6,52
2017-11-21T20:19:41.421Z,,,,,,38.6,52
2017-11-21T20:19:51.315Z,,,,,,38.5,52
2017-11-21T20:20:01.322Z,,,,,,38.5,52
2017-11-21T20:20:21.321Z,,,,,47.3,38.5,52
2017-11-21T20:20:31.284Z,,,,,47.4,38.4,52
2017-11-21T20:20:41.384Z,,,,,47.3,38.4,52
2017-11-21T20:20:51.325Z,,,,,,38.4,52
2017-11-21T20:21:01.325Z,,,,,,38.3,52
2017-11-21T20:21:21.306Z,,,,,,38.3,52
2017-11-21T20:21:31.320Z,,,,,,38.2,52
2017-11-21T20:21:41.381Z,,,,,,38.2,52
2017-11-21T20:21:51.284Z,,,,,,38.2,52
2017-11-21T20:22:01.284Z,,,,,,38.1,52
2017-11-21T20:22:21.284Z,,,,,47.2,38,52
2017-11-21T20:22:41.382Z,,,,,,38,52
2017-11-21T20:22:51.312Z,,,,,,37.9,52
2017-11-21T20:23:01.289Z,,,,,,37.9,52
2017-11-21T20:23:21.284Z,,,,,,37.8,52
2017-11-21T20:23:41.385Z,,,,,47.1,37.8,52
2017-11-21T20:23:51.284Z,,,,,,37.7,52
2017-11-21T20:24:01.285Z,,,,,,37.7,52
2017-11-21T20:24:21.313Z,,,,,,37.7,52
2017-11-21T20:24:41.420Z,,,,,,37.6,52
2017-11-21T20:24:51.295Z,,,,,,37.6,52
