Time,HwTSet,HwActive,ChActive,PrimTSet,ActPow,HwTOutlet,PrimT
2018-01-13T17:04:21.362Z,50,0,2,59,,34.5,
2018-01-13T17:04:31.362Z,50,0,2,,45,34.4,33.1
2018-01-13T17:04:41.363Z,50,,,,34,34.4,38.2
2018-01-13T17:04:51.363Z,50,,,,29,34.3,36.8
2018-01-13T17:05:01.362Z,50,,,,30,34.2,35.8
2018-01-13T17:05:11.363Z,50,,,,29,34.1,34.9
2018-01-13T17:05:21.362Z,50,,,,,34,34.2
2018-01-13T17:05:31.362Z,50,,,,,34,
2018-01-13T17:05:41.364Z,50,0,0,0,0,33.9,34.7
2018-01-13T17:05:51.362Z,50,,,,,32.3,35.9
2018-01-13T17:06:01.362Z,50,,,,,32.1,35.6
2018-01-13T17:06:11.362Z,50,,,,,32.1,35.3
2018-01-13T17:06:21.362Z,50,,,,,32,
2018-01-13T17:06:31.362Z,50,,,,,32,
2018-01-13T17:06:41.362Z,50,0,2,59,,32,35.2
2018-01-13T17:06:51.363Z,50,0,2,,39,32,36.5
2018-01-13T17:07:01.362Z,50,,,,29,32,38.9
2018-01-13T17:07:11.362Z,50,,,,,31.9,36.9
2018-01-13T17:07:21.362Z,50,,,,,31.9,36.6
2018-01-13T17:07:31.362Z,50,,,,,31.9,35.8
2018-01-13T17:07:41.362Z,50,,,,,31.9,35.4
2018-01-13T17:07:51.362Z,50,,,,,31.8,
2018-01-13T17:08:01.362Z,50,,,,,31.8,36
2018-01-13T17:08:11.362Z,50,,,,,31.8,36.1
2018-01-13T17:08:21.362Z,50,,,,,31.8,36.4
2018-01-13T17:08:31.362Z,50,,,,,31.8,36.6
2018-01-13T17:08:41.362Z,50,,,,,31.6,36.7
2018-01-13T17:08:51.363Z,50,,,,30,31.6,36.8
2018-01-13T17:09:01.386Z,50,,,,30,31.6,37.1
2018-01-13T17:09:11.363Z,50,,,,29,31.6,37.2
2018-01-13T17:09:21.362Z,50,,,,,31.5,37.4
2018-01-13T17:09:31.362Z,50,,,,30,31.5,37.6
2018-01-13T17:09:41.362Z,50,,,,29,31.5,37.7
2018-01-13T17:09:51.367Z,50,,,,29,31.5,37.9
2018-01-13T17:10:01.362Z,50,,,,,31.5,38
2018-01-13T17:10:11.362Z,50,,,,,31.5,38.2
2018-01-13T17:10:21.363Z,50,,,,,31.4,38.4
2018-01-13T17:10:31.362Z,50,,,,30,31.4,38.5
2018-01-13T17:10:41.363Z,50,,,,29,31.4,38.7
2018-01-13T17:10:51.362Z,50,,,,30,31.4,39.1
2018-01-13T17:11:01.363Z,50,,,,29,31.4,
2018-01-13T17:11:11.362Z,50,,,,30,31.4,39.3
2018-01-13T17:11:21.362Z,50,,,,29,31.3,39.5
2018-01-13T17:11:31.364Z,50,,,,,31.3,39.6
2018-01-13T17:11:41.362Z,50,,,,,31.3,39.8
2018-01-13T17:11:51.362Z,50,,,,,31.3,40
2018-01-13T17:12:01.362Z,50,,,,,31.3,40.1
2018-01-13T17:12:11.445Z,50,,,,,31.2,40.3
2018-01-13T17:12:21.435Z,50,,,,,31.2,40.5
2018-01-13T17:12:31.362Z,50,,,,,31.2,40.6
2018-01-13T17:12:41.362Z,50,,,,30,31.2,40.8
2018-01-13T17:12:51.390Z,50,,,,29,31.2,41
2018-01-13T17:13:01.364Z,50,,,,,31.2,41.1
2018-01-13T17:13:11.362Z,50,,,,,31.2,41.2
2018-01-13T17:13:21.362Z,50,,,,,31,41.4
2018-01-13T17:13:31.362Z,50,,,,30,31,41.5
2018-01-13T17:13:41.362Z,50,,,,,31,41.7
2018-01-13T17:13:51.362Z,50,0,2,,0,31,41.9
2018-01-13T17:14:01.362Z,50,,,,,31,39.8
2018-01-13T17:14:11.394Z,50,,,,,31,37.9
2018-01-13T17:14:21.362Z,50,,,,,31,37.2
2018-01-13T17:14:31.362Z,50,,,,,31,36.9
2018-01-13T17:14:41.362Z,50,,,,,31,
2018-01-13T17:14:51.362Z,50,,,,,31,
2018-01-13T17:15:01.362Z,50,,,,,31,
2018-01-13T17:15:11.362Z,50,,,,,30.9,
2018-01-13T17:15:21.384Z,50,,,,,30.9,
2018-01-13T17:15:31.362Z,50,,,,,30.9,36.7
2018-01-13T17:15:41.381Z,50,,,,,30.9,36.6
2018-01-13T17:15:51.362Z,50,,,,,30.9,36.5
2018-01-13T17:16:01.382Z,50,,,,,30.9,
2018-01-13T17:16:11.362Z,50,,,,,30.9,
2018-01-13T17:16:21.367Z,50,,,,,30.9,
2018-01-13T17:16:31.385Z,50,,,,,30.9,
2018-01-13T17:16:41.387Z,50,,,,,30.9,36.4
2018-01-13T17:16:51.362Z,50,,,,,30.9,
2018-01-13T17:17:01.362Z,50,1,0,0,,30.9,36.3
2018-01-13T17:17:11.363Z,50,1,0,,41,36,37.1
2018-01-13T17:17:21.375Z,50,0,0,,0,37.1,37.9
2018-01-13T17:17:31.362Z,50,,,,,37.1,37.8
2018-01-13T17:17:41.362Z,50,,,,,37.1,37.7
2018-01-13T17:17:51.362Z,50,,,,,36.9,
2018-01-13T17:18:01.371Z,50,,,,,36.8,
2018-01-13T17:18:11.362Z,50,,,,,36.8,
2018-01-13T17:18:21.362Z,50,0,2,59,,36.7,
2018-01-13T17:18:31.362Z,50,,,,,36.6,37.6
2018-01-13T17:18:41.362Z,50,,,,,36.6,
2018-01-13T17:18:51.362Z,50,,,,,36.5,
2018-01-13T17:19:01.362Z,50,,,,,36.4,
2018-01-13T17:19:11.362Z,50,,,,,36.4,
2018-01-13T17:19:21.362Z,50,,,,,36.3,
2018-01-13T17:19:31.362Z,50,,,,,36.2,
2018-01-13T17:19:41.362Z,50,,,,,36.2,
2018-01-13T17:19:51.364Z,50,,,,,36.1,
2018-01-13T17:20:01.362Z,50,,,,,36.1,
2018-01-13T17:20:11.362Z,50,,,,,36,
2018-01-13T17:20:21.362Z,50,,,,,35.9,
2018-01-13T17:20:31.362Z,50,,,,,35.9,
2018-01-13T17:20:41.362Z,50,,,,,35.8,
2018-01-13T17:20:51.362Z,50,,,,,35.8,
2018-01-13T17:21:01.361Z,50,,,,,35.7,
2018-01-13T17:21:11.362Z,50,,,,,35.6,
2018-01-13T17:21:21.362Z,50,,,,,35.6,37.7
2018-01-13T17:21:31.362Z,50,,,,,35.5,
2018-01-13T17:21:41.362Z,50,,,,,35.4,
2018-01-13T17:21:51.362Z,50,,,,,35.4,
2018-01-13T17:22:01.362Z,50,,,,,35.3,
2018-01-13T17:22:11.362Z,50,,,,,35.3,
2018-01-13T17:22:21.361Z,50,0,0,5,,35.2,
2018-01-13T17:22:31.362Z,50,,,,,35.2,
2018-01-13T17:22:41.362Z,50,,,,,35.1,
2018-01-13T17:22:51.362Z,50,,,,,35.1,
2018-01-13T17:23:01.362Z,50,,,,,34.9,
2018-01-13T17:23:11.362Z,50,,,,,34.9,
2018-01-13T17:23:22.462Z,50,,,,,34.8,
2018-01-13T17:23:31.362Z,50,,,,,34.7,
2018-01-13T17:23:41.362Z,50,,,,,34.7,
2018-01-13T17:23:51.362Z,50,,,,,34.7,
2018-01-13T17:24:01.361Z,50,,,,,34.6,
2018-01-13T17:24:11.362Z,50,,,,,34.5,
2018-01-13T17:24:21.362Z,50,,,,,34.5,
2018-01-13T17:24:31.362Z,50,0,2,59,,34.4,
2018-01-13T17:24:41.362Z,50,,,,,34.4,
2018-01-13T17:24:51.362Z,50,,,,,34.4,
2018-01-13T17:25:01.531Z,50,,,,,34.3,
2018-01-13T17:25:11.362Z,50,,,,,34.2,
2018-01-13T17:25:21.362Z,50,,,,,34.2,
2018-01-13T17:25:31.362Z,50,,,,,34.2,
2018-01-13T17:25:41.366Z,50,,,,,34.1,
2018-01-13T17:25:51.362Z,50,,,,,34.1,37.6
2018-01-13T17:26:01.432Z,50,,,,,34,
2018-01-13T17:26:11.370Z,50,,,,,34,
2018-01-13T17:26:21.370Z,50,,,,,33.9,
2018-01-13T17:26:31.390Z,50,,,,,33.9,
2018-01-13T17:26:41.362Z,50,,,,,33.9,
2018-01-13T17:26:51.363Z,50,,,,,33.8,
2018-01-13T17:27:01.361Z,50,,,,,33.8,
2018-01-13T17:27:11.362Z,50,,,,,33.7,37.5
2018-01-13T17:27:21.362Z,50,0,0,5,,33.7,
2018-01-13T17:27:31.386Z,50,,,,,33.7,
2018-01-13T17:27:41.362Z,50,0,2,59,,33.6,
2018-01-13T17:27:51.361Z,50,0,0,5,,33.6,
2018-01-13T17:28:01.416Z,50,0,2,59,,33.5,
2018-01-13T17:28:11.407Z,50,,,,,33.5,37.4
2018-01-13T17:28:21.362Z,50,0,0,5,,33.5,
2018-01-13T17:28:31.361Z,50,,,,,33.4,
2018-01-13T17:28:41.372Z,50,,,,,33.4,
2018-01-13T17:28:51.361Z,50,,,,,33.3,
2018-01-13T17:29:01.362Z,50,,,,,33.3,
2018-01-13T17:29:11.361Z,50,,,,,33.3,37.3
2018-01-13T17:29:21.362Z,50,,,,,33.2,
2018-01-13T17:29:31.362Z,50,,,,,33.2,
2018-01-13T17:29:41.362Z,50,,,,,33.2,
2018-01-13T17:29:51.362Z,50,,,,,33.1,
2018-01-13T17:30:01.362Z,50,,,,,33.1,
2018-01-13T17:30:11.362Z,50,,,,,33.1,
2018-01-13T17:30:21.362Z,50,,,,,32.9,37.2
2018-01-13T17:30:31.362Z,50,,,,,32.9,
2018-01-13T17:30:41.361Z,50,,,,,32.8,
2018-01-13T17:30:51.362Z,50,,,,,32.8,
2018-01-13T17:31:01.362Z,50,,,,,32.8,
2018-01-13T17:31:11.362Z,50,,,,,32.8,
2018-01-13T17:31:21.361Z,50,,,,,32.7,37.1
2018-01-13T17:31:31.362Z,50,,,,,32.7,
2018-01-13T17:31:41.362Z,50,,,,,32.7,
2018-01-13T17:31:51.361Z,50,,,,,32.6,
2018-01-13T17:32:01.361Z,50,,,,,32.6,
2018-01-13T17:32:11.365Z,50,,,,,32.5,
2018-01-13T17:32:21.361Z,50,,,,,32.5,36.9
2018-01-13T17:32:31.361Z,50,,,,,32.5,
2018-01-13T17:32:41.384Z,50,,,,,32.5,
2018-01-13T17:32:51.363Z,50,,,,,32.4,
2018-01-13T17:33:01.361Z,50,,,,,32.4,
2018-01-13T17:33:11.362Z,50,,,,,32.4,
2018-01-13T17:33:21.362Z,50,,,,,32.3,
2018-01-13T17:33:31.362Z,50,,,,,32.3,36.8
2018-01-13T17:33:41.362Z,50,,,,,32.3,
2018-01-13T17:33:51.361Z,50,,,,,32.3,
2018-01-13T17:34:01.362Z,50,,,,,32.2,
2018-01-13T17:34:11.361Z,50,,,,,32.2,
2018-01-13T17:34:21.361Z,50,,,,,32.2,
2018-01-13T17:34:31.361Z,50,,,,,32.1,
2018-01-13T17:34:41.361Z,50,,,,,32.1,36.7
2018-01-13T17:34:51.361Z,50,,,,,32.1,
2018-01-13T17:35:01.361Z,50,,,,,32.1,
2018-01-13T17:35:11.361Z,50,,,,,32,
2018-01-13T17:35:21.362Z,50,,,,,32,
2018-01-13T17:35:31.362Z,50,,,,,32,
2018-01-13T17:35:41.361Z,50,,,,,31.9,
2018-01-13T17:35:51.362Z,50,,,,,31.9,
2018-01-13T17:36:01.361Z,50,,,,,31.9,36.6
2018-01-13T17:36:11.361Z,50,,,,,31.9,
2018-01-13T17:36:21.361Z,50,,,,,31.8,
2018-01-13T17:36:31.362Z,50,,,,,31.8,
2018-01-13T17:36:41.362Z,50,,,,,31.8,
2018-01-13T17:36:51.361Z,50,,,,,31.8,
2018-01-13T17:37:01.361Z,50,,,,,31.6,
2018-01-13T17:37:11.374Z,50,,,,,31.6,
2018-01-13T17:37:21.361Z,50,,,,,31.6,
2018-01-13T17:37:31.372Z,50,,,,,31.6,
2018-01-13T17:37:41.361Z,50,,,,,31.5,
2018-01-13T17:37:51.362Z,50,,,,,31.5,36.5
2018-01-13T17:38:01.361Z,50,,,,,31.5,
2018-01-13T17:38:11.362Z,50,,,,,31.5,
2018-01-13T17:38:21.361Z,50,,,,,31.5,
2018-01-13T17:38:31.361Z,50,,,,,31.4,
2018-01-13T17:38:41.361Z,50,,,,,31.4,
2018-01-13T17:38:51.361Z,50,,,,,31.4,
2018-01-13T17:39:01.362Z,50,,,,,31.4,
2018-01-13T17:39:11.361Z,50,,,,,31.3,
2018-01-13T17:39:21.362Z,50,,,,,31.3,36.4
2018-01-13T17:39:31.362Z,50,,,,,31.3,
2018-01-13T17:39:41.361Z,50,,,,,31.3,
2018-01-13T17:39:51.361Z,50,,,,,31.2,
2018-01-13T17:40:01.364Z,50,,,,,31.2,
2018-01-13T17:40:11.362Z,50,,,,,31.2,
2018-01-13T17:40:21.362Z,50,,,,,31.2,
2018-01-13T17:40:31.361Z,50,,,,,31.2,
2018-01-13T17:40:41.361Z,50,,,,,31,
2018-01-13T17:40:51.361Z,50,,,,,31,
2018-01-13T17:41:01.361Z,50,,,,,31,
2018-01-13T17:41:11.362Z,50,,,,,30.9,36.3
2018-01-13T17:41:21.361Z,50,,,,,30.9,
2018-01-13T17:41:31.361Z,50,,,,,30.9,
2018-01-13T17:41:41.361Z,50,0,0,,,30.9,
2018-01-13T17:41:51.361Z,50,,,,,30.9,
2018-01-13T17:42:01.361Z,50,,,,,30.9,
2018-01-13T17:42:11.361Z,50,,,,,30.8,
2018-01-13T17:42:21.361Z,50,,,,,30.8,
2018-01-13T17:42:31.361Z,50,,,,,30.8,
2018-01-13T17:42:41.361Z,50,,,,,30.8,
2018-01-13T17:42:51.361Z,50,,,,,30.8,
2018-01-13T17:43:01.362Z,50,,,,,30.7,36.2
2018-01-13T17:43:11.362Z,50,,,,,30.7,
2018-01-13T17:43:21.361Z,50,,,,,30.7,
2018-01-13T17:43:31.426Z,50,,,,,30.7,
2018-01-13T17:43:41.361Z,50,,,,,30.7,
2018-01-13T17:43:51.361Z,50,,,,,30.6,
2018-01-13T17:44:01.361Z,50,,,,,30.6,
2018-01-13T17:44:11.361Z,50,,,,,30.6,
2018-01-13T17:44:21.361Z,50,,,,,30.6,
2018-01-13T17:44:31.361Z,50,0,2,59,,30.6,
2018-01-13T17:44:41.361Z,50,,,,,30.6,
2018-01-13T17:44:51.361Z,50,,,,,30.4,
2018-01-13T17:45:01.361Z,50,,,,,30.4,
2018-01-13T17:45:11.361Z,50,0,0,5,,30.4,
2018-01-13T17:45:21.362Z,50,0,2,59,,30.4,
2018-01-13T17:45:31.361Z,50,,,,,30.4,
2018-01-13T17:45:41.361Z,50,,,,,30.3,
2018-01-13T17:45:51.361Z,50,,,,,30.3,36.1
2018-01-13T17:46:01.361Z,50,,,,,30.3,
2018-01-13T17:46:11.361Z,50,,,,,30.3,
2018-01-13T17:46:21.361Z,50,,,,,30.3,
2018-01-13T17:46:31.361Z,50,0,0,5,,30.3,
2018-01-13T17:46:41.361Z,50,,,,,30.3,
2018-01-13T17:46:51.361Z,50,,,,,30.2,
2018-01-13T17:47:01.361Z,50,,,,,30.2,
2018-01-13T17:47:11.361Z,50,,,,,30.2,
2018-01-13T17:47:21.361Z,50,,,,,30.2,
2018-01-13T17:47:31.361Z,50,,,,,30.2,36
2018-01-13T17:47:41.361Z,50,,,,,30.2,
2018-01-13T17:47:51.361Z,50,,,,,30.1,
2018-01-13T17:48:01.361Z,50,,,,,30.1,
2018-01-13T17:48:11.361Z,50,,,,,30.1,
2018-01-13T17:48:21.361Z,50,,,,,30.1,
2018-01-13T17:48:31.361Z,50,,,,,30.1,
2018-01-13T17:48:41.362Z,50,,,,,30,
2018-01-13T17:48:51.361Z,50,,,,,30,
2018-01-13T17:49:01.361Z,50,,,,,30,36
2018-01-13T17:49:11.361Z,50,,,,,30,36
2018-01-13T17:49:21.361Z,50,,,,,30,36
2018-01-13T17:49:31.362Z,50,,,,,30,
2018-01-13T17:49:41.362Z,50,0,2,59,,30,35.9
2018-01-13T17:49:51.375Z,50,0,2,,39,29.8,40.3
2018-01-13T17:50:01.385Z,50,,,,29,29.8,40.7
2018-01-13T17:50:11.361Z,50,,,,,29.8,36.9
2018-01-13T17:50:21.361Z,50,,,,30,29.8,34.8
2018-01-13T17:50:31.362Z,50,,,,29,29.8,32.9
2018-01-13T17:50:41.361Z,50,,,,,29.8,32.4
2018-01-13T17:50:51.361Z,50,,,,30,29.8,32.3
2018-01-13T17:51:01.361Z,50,,,,29,29.8,33.1
2018-01-13T17:51:11.362Z,50,,,,,29.8,33.3
2018-01-13T17:51:21.361Z,50,,,,,29.7,33.7
2018-01-13T17:51:31.361Z,50,,,,29,29.7,34
2018-01-13T17:51:41.362Z,50,,,,,29.7,
2018-01-13T17:51:51.361Z,50,,,,,29.7,34.1
2018-01-13T17:52:01.366Z,50,,,,,29.7,34.3
2018-01-13T17:52:11.361Z,50,,,,30,29.7,34.6
2018-01-13T17:52:21.361Z,50,,,,,29.7,34.8
2018-01-13T17:52:31.362Z,50,,,,29,29.7,35.1
2018-01-13T17:52:41.361Z,50,,,,30,29.6,35.3
2018-01-13T17:52:51.361Z,50,,,,29,29.6,35.6
2018-01-13T17:53:01.361Z,50,,,,,29.6,35.8
2018-01-13T17:53:11.361Z,50,,,,,29.6,36
2018-01-13T17:53:21.361Z,50,,,,,29.6,36.2
2018-01-13T17:53:31.361Z,50,,,,,29.6,36.4
2018-01-13T17:53:41.361Z,50,,,,30,29.6,36.6
2018-01-13T17:53:51.361Z,50,,,,29,29.6,36.8
2018-01-13T17:54:01.361Z,50,0,2,,0,29.6,36.9
2018-01-13T17:54:11.362Z,50,,,,,29.6,34.8
2018-01-13T17:54:21.361Z,50,,,,,29.6,32.9
2018-01-13T17:54:31.361Z,50,,,,,29.5,32.3
2018-01-13T17:54:41.362Z,50,,,,,29.5,32.2
2018-01-13T17:54:51.361Z,50,,,,,29.5,
2018-01-13T17:55:01.361Z,50,,,,,29.5,32.1
2018-01-13T17:55:11.361Z,50,,,,,29.5,
2018-01-13T17:55:21.421Z,50,,,,,29.5,
2018-01-13T17:55:31.361Z,50,,,,,29.5,32
2018-01-13T17:55:41.361Z,50,,,,,29.5,31.9
2018-01-13T17:55:51.361Z,50,,,,,29.5,
2018-01-13T17:56:01.361Z,50,,,,,29.5,31.8
2018-01-13T17:56:11.368Z,50,,,,,29.5,
2018-01-13T17:56:21.361Z,50,,,,,29.5,
2018-01-13T17:56:31.361Z,50,,,,,29.5,
2018-01-13T17:56:41.361Z,50,,,,,29.5,
2018-01-13T17:56:51.361Z,50,,,,,29.3,
2018-01-13T17:57:01.361Z,50,,,,,29.3,31.7
2018-01-13T17:57:11.361Z,50,,,,,29.3,
2018-01-13T17:57:21.361Z,50,,,,,29.3,
2018-01-13T17:57:31.361Z,50,,,,,29.3,
2018-01-13T17:57:41.361Z,50,,,,,29.3,
2018-01-13T17:57:51.361Z,50,,,,,29.3,
2018-01-13T17:58:01.361Z,50,,,,,29.3,
2018-01-13T17:58:11.361Z,50,,,,,29.3,
2018-01-13T17:58:21.361Z,50,,,,,29.3,
2018-01-13T17:58:31.361Z,50,,,,,29.3,
2018-01-13T17:58:41.361Z,50,,,,,29.3,31.8
2018-01-13T17:58:51.361Z,50,,,,,29.3,31.7
2018-01-13T17:59:01.361Z,50,,,,,29.2,
2018-01-13T17:59:11.361Z,50,,,,,29.2,31.8
2018-01-13T17:59:21.420Z,50,,,,,29.2,
2018-01-13T17:59:31.361Z,50,,,,,29.2,
2018-01-13T17:59:41.361Z,50,,,,,29.2,
2018-01-13T17:59:51.361Z,50,0,2,59,0,29.2,31.8
2018-01-13T18:00:01.362Z,50,,,,,29.2,
2018-01-13T18:00:11.368Z,50,,,,,29.2,
2018-01-13T18:00:21.361Z,50,,,,,29.2,
2018-01-13T18:00:31.361Z,50,,,,,29.2,
2018-01-13T18:00:41.361Z,50,,,,,29.2,
2018-01-13T18:00:51.361Z,50,,,,,29.2,31.9
2018-01-13T18:01:01.361Z,50,,,,,29.1,
2018-01-13T18:01:11.361Z,50,,,,,29.1,
2018-01-13T18:01:21.361Z,50,,,,,29.1,
2018-01-13T18:01:31.361Z,50,,,,,29.1,
2018-01-13T18:01:41.361Z,50,,,,,29.1,
2018-01-13T18:01:51.361Z,50,,,,,29.1,
2018-01-13T18:02:01.361Z,50,,,,,29.1,32
2018-01-13T18:02:11.361Z,50,,,,,29.1,
2018-01-13T18:02:21.361Z,50,,,,,29.1,
2018-01-13T18:02:31.361Z,50,0,2,,39,29.1,36.1
2018-01-13T18:02:41.361Z,50,,,,30,29.1,39.2
2018-01-13T18:02:51.361Z,50,,,,30,29.1,37.8
2018-01-13T18:03:01.361Z,50,0,2,,0,29,36.4
2018-01-13T18:03:11.361Z,50,,,,,29,32.9
2018-01-13T18:03:21.361Z,50,,,,,29,30.9
2018-01-13T18:03:31.361Z,50,,,,,29,30.2
2018-01-13T18:03:41.361Z,50,,,,,29,
2018-01-13T18:03:51.361Z,50,,,,,29,30.4
2018-01-13T18:04:01.360Z,50,,,,,29,30.7
2018-01-13T18:04:11.361Z,50,,,,,29,30.8
2018-01-13T18:04:21.361Z,50,,,,,29,30.9
2018-01-13T18:04:31.361Z,50,,,,,29,30.8
2018-01-13T18:04:41.361Z,50,,,,,29,
2018-01-13T18:04:51.361Z,50,,,,,29,30.7
2018-01-13T18:05:01.361Z,50,,,,,28.9,30.6
2018-01-13T18:05:11.361Z,50,,,,,28.9,30.5
2018-01-13T18:05:21.361Z,50,,,,,28.9,30.6
2018-01-13T18:05:31.361Z,50,,,,,28.9,
2018-01-13T18:05:41.361Z,50,,,,,28.9,30.5
2018-01-13T18:05:51.361Z,50,,,,,28.9,
2018-01-13T18:06:01.361Z,50,,,,,28.9,
2018-01-13T18:06:11.360Z,50,,,,,28.9,
2018-01-13T18:06:21.361Z,50,,,,,28.9,
2018-01-13T18:06:31.366Z,50,,,,,28.9,
2018-01-13T18:06:41.361Z,50,,,,,28.9,
2018-01-13T18:06:51.361Z,50,,,,,28.9,
2018-01-13T18:07:01.361Z,50,,,,,28.9,
2018-01-13T18:07:11.361Z,50,,,,,28.9,
2018-01-13T18:07:21.361Z,50,,,,,28.7,
2018-01-13T18:07:31.361Z,50,,,,,28.7,
2018-01-13T18:07:41.361Z,50,,,,,28.7,
2018-01-13T18:07:51.361Z,50,,,,,28.7,
2018-01-13T18:08:01.361Z,50,,,,,28.7,
2018-01-13T18:08:11.361Z,50,,,,,28.7,
2018-01-13T18:08:21.361Z,50,,,,,28.7,
2018-01-13T18:08:31.361Z,50,,,,,28.7,
2018-01-13T18:08:41.361Z,50,,,,,28.7,
2018-01-13T18:08:51.361Z,50,,,,,28.7,
2018-01-13T18:09:01.382Z,50,,,,,28.7,
2018-01-13T18:09:11.361Z,50,,,,,28.7,
2018-01-13T18:09:21.361Z,50,,,,,28.7,
2018-01-13T18:09:31.361Z,50,,,,,28.6,
2018-01-13T18:09:41.361Z,50,,,,,28.6,
2018-01-13T18:09:51.361Z,50,,,,,28.6,
2018-01-13T18:10:01.360Z,50,,,,,28.6,
2018-01-13T18:10:11.361Z,50,,,,,28.6,
2018-01-13T18:10:21.361Z,50,,,,,28.6,
2018-01-13T18:10:31.361Z,50,,,,,28.6,
2018-01-13T18:10:41.361Z,50,,,,,28.6,
2018-01-13T18:10:51.361Z,50,,,,,28.6,
2018-01-13T18:11:01.361Z,50,,,,,28.6,
2018-01-13T18:11:11.361Z,50,,,,,28.6,
2018-01-13T18:11:21.361Z,50,,,,,28.6,
2018-01-13T18:11:31.361Z,50,,,,,28.6,
2018-01-13T18:11:41.360Z,50,,,,,28.5,
2018-01-13T18:11:51.360Z,50,,,,,28.5,30.6
2018-01-13T18:12:01.361Z,50,,,,,28.5,
2018-01-13T18:12:11.361Z,50,,,,,28.5,
2018-01-13T18:12:21.361Z,50,,,,,28.5,30.5
2018-01-13T18:12:31.361Z,50,,,,,28.5,
2018-01-13T18:12:41.361Z,50,,,,,28.5,30.6
2018-01-13T18:12:51.361Z,50,,,,,28.5,
2018-01-13T18:13:01.360Z,50,,,,,28.5,
2018-01-13T18:13:11.361Z,50,,,,,28.5,
2018-01-13T18:13:21.360Z,50,,,,,28.5,
2018-01-13T18:13:31.361Z,50,,,,,28.5,
2018-01-13T18:13:41.361Z,50,,,,,28.5,
2018-01-13T18:13:51.361Z,50,,,,,28.4,
2018-01-13T18:14:01.361Z,50,,,,,28.4,
2018-01-13T18:14:11.361Z,50,,,,,28.4,
2018-01-13T18:14:21.361Z,50,,,,,28.4,
2018-01-13T18:14:31.361Z,50,,,,,28.4,
2018-01-13T18:14:41.361Z,50,,,,,28.4,
2018-01-13T18:14:51.361Z,50,,,,,28.4,
2018-01-13T18:15:01.422Z,50,,,,,28.4,
2018-01-13T18:15:11.361Z,50,,,,,28.4,
2018-01-13T18:15:21.480Z,50,,,,,28.4,
2018-01-13T18:15:31.361Z,50,,,,,28.4,
2018-01-13T18:15:41.379Z,50,,,,,28.4,
2018-01-13T18:15:51.361Z,50,,,,,28.4,
2018-01-13T18:16:01.361Z,50,,,,,28.3,
2018-01-13T18:16:11.361Z,50,,,,,28.3,
2018-01-13T18:16:21.360Z,50,,,,,28.3,
2018-01-13T18:16:31.363Z,50,,,,,28.3,
2018-01-13T18:16:41.361Z,50,,,,,28.3,
2018-01-13T18:16:51.361Z,50,,,,,28.3,
2018-01-13T18:17:01.361Z,50,,,,,28.3,
2018-01-13T18:17:11.361Z,50,,,,,28.3,
2018-01-13T18:17:21.361Z,50,,,,,28.3,
2018-01-13T18:17:31.361Z,50,,,,,28.3,
2018-01-13T18:17:41.360Z,50,,,,,28.1,
2018-01-13T18:17:51.360Z,50,,,,,28.1,
2018-01-13T18:18:01.361Z,50,,,,,28.1,
2018-01-13T18:18:11.361Z,50,,,,,28.1,
2018-01-13T18:18:21.361Z,50,,,,,28.1,30.7
2018-01-13T18:18:31.360Z,50,,,,,28.1,30.6
2018-01-13T18:18:41.361Z,50,,,,,28.1,30.7
2018-01-13T18:18:51.361Z,50,,,,,28.1,
2018-01-13T18:19:01.362Z,50,,,,,28.1,
2018-01-13T18:19:11.361Z,50,,,,,28.1,
2018-01-13T18:19:21.361Z,50,,,,,28.1,
2018-01-13T18:19:31.361Z,50,,,,,28.1,
2018-01-13T18:19:41.360Z,50,,,,,28,
2018-01-13T18:19:51.361Z,50,,,,,28,
2018-01-13T18:20:01.361Z,50,,,,,28,
2018-01-13T18:20:11.361Z,50,,,,,28,
2018-01-13T18:20:21.361Z,50,,,,,28,
2018-01-13T18:20:31.361Z,50,0,2,,39,28,34.3
2018-01-13T18:20:41.360Z,50,,,,33,28,37.1
2018-01-13T18:20:51.361Z,50,,,,30,28,35.8
2018-01-13T18:21:01.361Z,50,,,,29,28,33.9
2018-01-13T18:21:11.361Z,50,,,,,28,32.9
2018-01-13T18:21:21.363Z,50,,,,,28,32.6
2018-01-13T18:21:31.360Z,50,,,,,28,32.7
2018-01-13T18:21:41.361Z,50,,,,,28,33.1
2018-01-13T18:21:51.362Z,50,1,0,0,29,27.9,33.7
2018-01-13T18:22:01.361Z,50,0,0,,0,20.8,37.8
2018-01-13T18:22:11.361Z,50,,,,,20.4,34.5
2018-01-13T18:22:21.361Z,50,,,,,20.4,34.1
2018-01-13T18:22:31.360Z,50,,,,,20.5,34
2018-01-13T18:22:41.360Z,50,,,,,20.5,33.9
2018-01-13T18:22:51.361Z,50,,,,,20.6,34
2018-01-13T18:23:01.361Z,50,0,2,59,45,20.6,33.7
2018-01-13T18:23:11.371Z,50,,,,35,20.8,38.1
2018-01-13T18:23:21.360Z,50,,,,29,20.8,36.9
2018-01-13T18:23:31.361Z,50,,,,,20.9,35.8
2018-01-13T18:23:41.361Z,50,,,,29,21.1,34.9
2018-01-13T18:23:51.361Z,50,,,,,21.1,34.4
2018-01-13T18:24:01.361Z,50,,,,,21.2,34.3
2018-01-13T18:24:11.361Z,50,,,,,21.2,34.4
