Time,HwActive,HwTSet,ActPow,PrimT,HwTOutlet,PrimTSet,ChActive
2018-02-01T01:31:48.879Z,,50,,,32.6,,
2018-02-01T01:31:58.879Z,,50,,,32.6,,
2018-02-01T01:32:18.879Z,,50,,,32.6,,
2018-02-01T01:32:28.879Z,,50,,,32.6,,
2018-02-01T01:32:48.879Z,,50,,,32.6,,
2018-02-01T01:32:58.879Z,,50,,,32.5,,
2018-02-01T01:33:08.878Z,,50,,,32.5,,
2018-02-01T01:33:28.878Z,,50,,,32.5,,
2018-02-01T01:33:38.964Z,,50,,,32.5,,
2018-02-01T01:33:58.879Z,,50,,,32.5,,
2018-02-01T01:34:08.879Z,,50,,,32.5,,
2018-02-01T01:34:18.878Z,,,,37.6,,,
2018-02-01T01:34:28.879Z,,50,,,32.5,,
2018-02-01T01:34:38.879Z,,50,,,32.5,,
2018-02-01T01:34:58.879Z,,50,,37.7,32.4,,
2018-02-01T01:35:08.879Z,,50,,,32.5,,
2018-02-01T01:35:28.878Z,,50,,37.8,32.4,,
2018-02-01T01:35:38.879Z,,50,,,32.4,,
2018-02-01T01:35:58.879Z,,50,,,32.4,,
2018-02-01T01:36:08.878Z,,50,,,32.4,,
2018-02-01T01:36:18.879Z,,,,37.9,,,
2018-02-01T01:36:28.879Z,,50,,,32.4,,
2018-02-01T01:36:38.891Z,,50,,,32.4,,
2018-02-01T01:36:58.879Z,,50,,,32.4,,
2018-02-01T01:37:08.879Z,,50,,,32.4,,
2018-02-01T01:37:28.878Z,,50,,,32.3,,
2018-02-01T01:37:38.879Z,,50,,,32.3,,
2018-02-01T01:37:58.879Z,,50,,,32.3,,
2018-02-01T01:38:08.879Z,,50,,,32.3,,
2018-02-01T01:38:28.879Z,0,50,0,37.9,32.3,59,2
2018-02-01T01:38:38.878Z,,50,,,32.3,,
2018-02-01T01:38:58.879Z,,50,,,32.3,,
2018-02-01T01:39:08.878Z,,50,,,32.3,,
2018-02-01T01:39:28.878Z,,50,,,32.3,,
2018-02-01T01:39:38.923Z,,50,,,32.3,,
2018-02-01T01:39:58.878Z,,50,,,32.3,,
2018-02-01T01:40:08.878Z,,50,,,32.3,,
2018-02-01T01:40:28.879Z,,50,,,32.2,,
2018-02-01T01:40:38.879Z,,50,,,32.2,,
2018-02-01T01:40:58.878Z,,50,,37.8,32.2,,
2018-02-01T01:41:08.879Z,,50,,,32.2,,
2018-02-01T01:41:28.878Z,,50,,,32.2,,
2018-02-01T01:41:38.879Z,,50,,,32.2,,
2018-02-01T01:41:58.879Z,,50,,,32.2,,
2018-02-01T01:42:08.878Z,,50,,,32.2,,
2018-02-01T01:42:28.878Z,,50,,,32.2,,
2018-02-01T01:42:38.878Z,,50,,,32.1,,
2018-02-01T01:42:48.880Z,,,,37.7,,,
2018-02-01T01:42:58.879Z,,50,,,32.1,,
2018-02-01T01:43:08.879Z,0,50,,,32.1,,2
2018-02-01T01:43:18.878Z,,50,36,42.4,32.1,,
2018-02-01T01:43:28.879Z,,50,29,43.7,32.1,,
2018-02-01T01:43:38.878Z,,50,29,40.9,32.1,,
2018-02-01T01:43:48.878Z,,50,,39.6,32.1,,
2018-02-01T01:43:58.879Z,,50,,38.1,32.1,,
2018-02-01T01:44:08.878Z,,,29,37.7,,,
2018-02-01T01:44:18.900Z,,50,,,32.1,,
2018-02-01T01:44:28.890Z,,,,38.2,,,
2018-02-01T01:44:38.879Z,,50,,38.6,32.1,,
2018-02-01T01:44:48.878Z,,50,,38.9,32.1,,
2018-02-01T01:44:58.878Z,,50,,39.2,32.1,,
2018-02-01T01:45:08.878Z,,,,39.3,,,
2018-02-01T01:45:18.879Z,,50,30,39.5,32.1,,
2018-02-01T01:45:28.883Z,,50,,,32.1,,
2018-02-01T01:45:38.878Z,,,30,39.8,,,
2018-02-01T01:45:48.879Z,,50,29,40,32.1,,
2018-02-01T01:45:58.879Z,,50,,40.2,32.1,,
2018-02-01T01:46:08.878Z,,50,,,32.1,,
2018-02-01T01:46:18.878Z,,,29,40.6,,,
2018-02-01T01:46:28.878Z,,50,,40.7,32.1,,
2018-02-01T01:46:38.878Z,,50,,,32.1,,
2018-02-01T01:46:48.878Z,,,,41,,,
2018-02-01T01:46:58.878Z,,50,,41.1,32,,
2018-02-01T01:47:08.878Z,,50,,,32.1,,
2018-02-01T01:47:18.882Z,,,30,41.4,,,
2018-02-01T01:47:28.879Z,,50,29,41.5,32.1,,
2018-02-01T01:47:38.878Z,,50,,,32.1,,
2018-02-01T01:47:48.878Z,,,,41.7,,,
2018-02-01T01:47:58.879Z,,50,,41.9,32.1,,
2018-02-01T01:48:08.879Z,,,,42,,,
2018-02-01T01:48:18.878Z,,50,,42.1,32.1,,
2018-02-01T01:48:28.878Z,,50,,,32.1,,
2018-02-01T01:48:38.878Z,,,29,42.4,,,
2018-02-01T01:48:48.878Z,,50,30,42.7,32.1,,
2018-02-01T01:48:58.879Z,,50,,42.8,32.1,,
2018-02-01T01:49:08.878Z,,50,29,42.9,32.1,,
2018-02-01T01:49:18.879Z,,50,,43.1,32.1,,
2018-02-01T01:49:28.898Z,0,50,0,42,32.1,,2
2018-02-01T01:49:38.878Z,,,,39.7,,,
2018-02-01T01:49:48.880Z,,50,,38.7,32.1,,
2018-02-01T01:49:58.878Z,,50,,38.3,32.1,,
2018-02-01T01:50:18.878Z,,50,,,32.1,,
2018-02-01T01:50:28.878Z,,50,,,32.1,,
2018-02-01T01:50:48.878Z,,50,,38.2,32.2,,
2018-02-01T01:50:58.881Z,,50,,38.1,32.1,,
2018-02-01T01:51:08.878Z,,50,,38,32.1,,
2018-02-01T01:51:18.879Z,,,,37.9,,,
2018-02-01T01:51:28.878Z,,50,,,32.2,,
2018-02-01T01:51:38.878Z,,50,,,32.2,,
2018-02-01T01:51:48.883Z,,,,37.8,,,
2018-02-01T01:51:58.878Z,,50,,,32.2,,
2018-02-01T01:52:08.928Z,,50,,,32.2,,
2018-02-01T01:52:18.878Z,,50,,37.7,32.2,,
2018-02-01T01:52:38.878Z,,50,,37.6,32.2,,
2018-02-01T01:52:48.878Z,,50,,,32.2,,
2018-02-01T01:52:58.878Z,,50,,,32.2,,
2018-02-01T01:53:18.884Z,,50,,,32.2,,
2018-02-01T01:53:29.007Z,,50,,,32.2,,
2018-02-01T01:53:48.878Z,,50,,,32.2,,
2018-02-01T01:53:58.878Z,,50,,,32.2,,
2018-02-01T01:54:08.879Z,,50,,,32.2,,
2018-02-01T01:54:28.879Z,,50,,,32.2,,
2018-02-01T01:54:38.878Z,,50,,,32.2,,
2018-02-01T01:54:58.879Z,,50,,,32.3,,
2018-02-01T01:55:08.878Z,,50,,,32.3,,
2018-02-01T01:55:18.879Z,,,,37.7,,,
2018-02-01T01:55:28.880Z,,50,,,32.3,,
2018-02-01T01:55:38.878Z,,50,,,32.3,,
2018-02-01T01:55:48.878Z,,,,37.8,,,
2018-02-01T01:55:58.905Z,,50,,,32.3,,
2018-02-01T01:56:08.883Z,,50,,,32.3,,
2018-02-01T01:56:28.878Z,,50,,37.9,32.3,,
2018-02-01T01:56:38.878Z,,50,,,32.3,,
2018-02-01T01:56:58.878Z,,50,,,32.3,,
2018-02-01T01:57:08.878Z,,50,,,32.3,,
2018-02-01T01:57:18.878Z,,,,38,,,
2018-02-01T01:57:28.878Z,,50,,,32.3,,
2018-02-01T01:57:38.878Z,,50,,,32.3,,
2018-02-01T01:57:58.878Z,,50,,,32.3,,
2018-02-01T01:58:08.878Z,,50,,,32.3,,
2018-02-01T01:58:28.878Z,,50,,,32.3,,
2018-02-01T01:58:38.878Z,,50,,,32.3,,
2018-02-01T01:58:58.878Z,,50,,,32.3,,
2018-02-01T01:59:08.878Z,,50,,,32.3,,
2018-02-01T01:59:18.878Z,,,,38.1,,,
2018-02-01T01:59:28.878Z,,50,,38,32.3,,
2018-02-01T01:59:38.879Z,,50,,,32.3,,
2018-02-01T01:59:58.879Z,,50,,,32.3,,
2018-02-01T02:00:08.878Z,,50,,,32.3,,
2018-02-01T02:00:28.878Z,,50,,,32.3,,
2018-02-01T02:00:38.878Z,,50,,,32.3,,
2018-02-01T02:00:58.878Z,,50,,,32.3,,
2018-02-01T02:01:08.878Z,,50,,,32.3,,
2018-02-01T02:01:28.878Z,,50,,,32.3,,
2018-02-01T02:01:38.878Z,,50,,37.9,32.3,,
2018-02-01T02:01:48.900Z,,,,38,,,
2018-02-01T02:01:58.883Z,,50,,37.9,32.3,,
2018-02-01T02:02:18.878Z,,50,,,32.3,,
2018-02-01T02:02:28.878Z,,50,,,32.3,,
2018-02-01T02:02:48.878Z,,50,,,32.3,,
2018-02-01T02:02:58.879Z,,50,,,32.3,,
2018-02-01T02:03:08.879Z,,50,,,32.3,,
2018-02-01T02:03:28.878Z,,50,,,32.3,,
2018-02-01T02:03:38.878Z,,50,,,32.3,,
2018-02-01T02:03:48.878Z,,,,37.8,,,
2018-02-01T02:03:58.879Z,,50,,,32.3,,
2018-02-01T02:04:08.878Z,,50,,,32.3,,
2018-02-01T02:04:18.879Z,0,50,41,40.3,32.3,,2
2018-02-01T02:04:28.878Z,,50,30,44,32.3,,
2018-02-01T02:04:38.881Z,,50,29,41.4,32.3,,
2018-02-01T02:04:48.878Z,,50,30,40.1,32.3,,
2018-02-01T02:04:58.881Z,,50,29,38.5,32.3,,
2018-02-01T02:05:08.878Z,,,,37.9,,,
2018-02-01T02:05:18.878Z,,50,,37.8,32.3,,
2018-02-01T02:05:28.878Z,,,,38.2,,,
2018-02-01T02:05:38.878Z,,50,,38.6,32.2,,
2018-02-01T02:05:48.879Z,,50,,38.9,32.2,,
2018-02-01T02:05:58.878Z,,50,29,39.2,32.3,,
2018-02-01T02:06:08.879Z,,,30,39.4,,,
2018-02-01T02:06:18.878Z,,50,29,39.5,32.3,,
2018-02-01T02:06:28.878Z,,50,,,32.2,,
2018-02-01T02:06:38.878Z,,,,39.9,,,
2018-02-01T02:06:48.878Z,,50,,40.1,32.2,,
2018-02-01T02:06:58.878Z,,50,30,40.2,32.3,,
2018-02-01T02:07:08.878Z,,50,,,32.3,,
2018-02-01T02:07:18.878Z,,,29,40.6,,,
2018-02-01T02:07:28.878Z,,50,,40.7,32.3,,
2018-02-01T02:07:38.878Z,,50,,,32.3,,
2018-02-01T02:07:48.879Z,,,29,41,,,
2018-02-01T02:07:58.878Z,,50,,41.2,32.3,,
2018-02-01T02:08:08.904Z,,50,,,32.3,,
2018-02-01T02:08:18.892Z,,,,41.4,,,
2018-02-01T02:08:28.883Z,,50,30,41.6,32.3,,
2018-02-01T02:08:38.878Z,,50,,,32.3,,
2018-02-01T02:08:48.878Z,,,29,41.8,,,
2018-02-01T02:08:58.878Z,,50,,41.9,32.3,,
2018-02-01T02:09:08.878Z,,,30,42.1,,,
2018-02-01T02:09:18.878Z,,50,29,42.2,32.3,,
2018-02-01T02:09:28.878Z,,50,,,32.3,,
2018-02-01T02:09:38.878Z,,,30,42.6,,,
2018-02-01T02:09:48.878Z,,50,29,42.7,32.3,,
2018-02-01T02:09:58.881Z,,50,,42.9,32.3,,
2018-02-01T02:10:08.878Z,,,,43,,,
2018-02-01T02:10:18.878Z,,50,,43.1,32.4,,
2018-02-01T02:10:28.878Z,0,50,0,42.4,32.4,,2
2018-02-01T02:10:38.878Z,,50,,40.2,32.4,,
2018-02-01T02:10:48.879Z,,50,,38.9,32.4,,
2018-02-01T02:10:58.878Z,,50,,38.4,32.4,,
2018-02-01T02:11:08.878Z,,,,38.3,,,
2018-02-01T02:11:18.878Z,,50,,,32.4,,
2018-02-01T02:11:28.878Z,,50,,,32.4,,
2018-02-01T02:11:48.878Z,,50,,,32.5,,
2018-02-01T02:11:58.878Z,,50,,38.2,32.4,,
2018-02-01T02:12:08.878Z,,50,,,32.5,,
2018-02-01T02:12:18.878Z,,,,38,,,
2018-02-01T02:12:28.878Z,,50,,37.9,32.5,,
2018-02-01T02:12:38.878Z,,50,,,32.5,,
2018-02-01T02:12:48.884Z,,50,,,32.5,,
2018-02-01T02:12:58.878Z,,50,,,32.5,,
2018-02-01T02:13:08.878Z,,,,37.8,,,
2018-02-01T02:13:18.878Z,,50,,,32.5,,
2018-02-01T02:13:28.877Z,,50,,37.7,32.5,,
2018-02-01T02:13:48.878Z,,50,,,32.5,,
2018-02-01T02:13:58.877Z,,50,,,32.5,,
2018-02-01T02:14:08.894Z,,50,,,32.5,,
2018-02-01T02:14:28.878Z,,50,,,32.5,,
2018-02-01T02:14:38.878Z,,50,,,32.5,,
2018-02-01T02:14:58.878Z,,50,,,32.6,,
2018-02-01T02:15:08.880Z,,50,,,32.6,,
2018-02-01T02:15:28.878Z,,50,,,32.6,,
2018-02-01T02:15:38.877Z,,50,,,32.6,,
2018-02-01T02:15:58.878Z,,50,,,32.6,,
2018-02-01T02:16:08.931Z,,50,,,32.6,,
2018-02-01T02:16:28.878Z,,50,,,32.6,,
2018-02-01T02:16:38.878Z,,50,,,32.6,,
2018-02-01T02:16:48.877Z,,,,37.8,,,
2018-02-01T02:16:58.877Z,,50,,,32.6,,
2018-02-01T02:17:08.877Z,,50,,,32.6,,
2018-02-01T02:17:18.878Z,,,,37.9,,,
2018-02-01T02:17:28.878Z,,50,,,32.6,,
2018-02-01T02:17:38.878Z,,50,,,32.6,,
2018-02-01T02:17:48.944Z,,50,,37.9,32.6,,
2018-02-01T02:17:58.878Z,,50,,38,32.6,,
2018-02-01T02:18:18.878Z,,50,,,32.6,,
2018-02-01T02:18:28.877Z,,50,,,32.6,,
2018-02-01T02:18:48.878Z,,50,,38.1,32.6,,
2018-02-01T02:18:58.878Z,,50,,,32.6,,
2018-02-01T02:19:08.877Z,,50,,,32.6,,
2018-02-01T02:19:28.877Z,,50,,,32.6,,
2018-02-01T02:19:38.880Z,,50,,,32.6,,
2018-02-01T02:19:58.877Z,,50,,,32.6,,
2018-02-01T02:20:08.878Z,,50,,,32.6,,
2018-02-01T02:20:28.878Z,,50,,,32.6,,
2018-02-01T02:20:38.878Z,,50,,,32.6,,
2018-02-01T02:20:58.878Z,,50,,,32.6,,
2018-02-01T02:21:08.877Z,,50,,,32.6,,
2018-02-01T02:21:28.878Z,,50,,,32.6,,
2018-02-01T02:21:38.877Z,,50,,,32.6,,
2018-02-01T02:21:58.877Z,,50,,,32.6,,
2018-02-01T02:22:08.877Z,,50,,,32.6,,
2018-02-01T02:22:18.877Z,,,,38,,,
2018-02-01T02:22:28.877Z,,50,,,32.6,,
2018-02-01T02:22:38.877Z,,50,,,32.6,,
2018-02-01T02:22:58.878Z,,50,,,32.6,,
2018-02-01T02:23:08.877Z,,50,,,32.6,,
2018-02-01T02:23:28.877Z,,50,,,32.6,,
2018-02-01T02:23:38.878Z,,50,,,32.6,,
2018-02-01T02:23:58.902Z,,50,,37.9,32.6,,
2018-02-01T02:24:08.877Z,,50,,37.9,32.6,,
2018-02-01T02:24:28.877Z,,50,,,32.6,,
2018-02-01T02:24:38.878Z,,50,,,32.6,,
2018-02-01T02:24:58.925Z,,50,,,32.6,,
2018-02-01T02:25:08.929Z,,50,,,32.6,,
2018-02-01T02:25:18.979Z,0,50,45,38,32.6,,2
2018-02-01T02:25:28.882Z,,50,34,43.4,32.6,,
2018-02-01T02:25:38.928Z,,50,30,42.3,32.6,,
2018-02-01T02:25:48.980Z,,,29,40.6,,,
2018-02-01T02:25:58.880Z,,50,,38.9,32.6,,
2018-02-01T02:26:08.928Z,,50,30,38,32.6,,
2018-02-01T02:26:18.974Z,,,30,37.9,,,
2018-02-01T02:26:28.961Z,,50,29,38.1,32.6,,
2018-02-01T02:26:38.877Z,,50,30,38.5,32.6,,
2018-02-01T02:26:48.905Z,,50,,,32.6,,
2018-02-01T02:26:58.956Z,,50,29,39.2,32.6,,
2018-02-01T02:27:08.877Z,,,30,39.3,,,
2018-02-01T02:27:18.901Z,,50,,39.4,32.6,,
2018-02-01T02:27:28.953Z,,50,,,32.6,,
2018-02-01T02:27:38.877Z,,,,39.8,,,
2018-02-01T02:27:48.905Z,,50,30,40,32.6,,
2018-02-01T02:27:58.877Z,,50,29,40.2,32.6,,
2018-02-01T02:28:08.877Z,,50,,,32.6,,
2018-02-01T02:28:18.877Z,,,,40.6,,,
2018-02-01T02:28:28.877Z,,50,,40.7,32.6,,
2018-02-01T02:28:38.882Z,,50,,,32.6,,
2018-02-01T02:28:48.877Z,,,30,41,,,
2018-02-01T02:28:58.878Z,,50,29,41.2,32.6,,
2018-02-01T02:29:08.877Z,,50,,,32.6,,
2018-02-01T02:29:18.878Z,,,,41.4,,,
2018-02-01T02:29:28.880Z,,50,,41.5,32.6,,
2018-02-01T02:29:38.930Z,,50,,,32.6,,
2018-02-01T02:29:48.880Z,,,,41.7,,,
2018-02-01T02:29:58.877Z,,50,30,41.9,32.6,,
2018-02-01T02:30:08.877Z,,,29,42,,,
2018-02-01T02:30:18.877Z,,50,,42.1,32.6,,
2018-02-01T02:30:28.877Z,,50,,,32.6,,
2018-02-01T02:30:38.877Z,,,,42.4,,,
2018-02-01T02:30:48.880Z,,50,30,42.6,32.7,,
2018-02-01T02:30:58.881Z,,50,29,42.8,32.7,,
2018-02-01T02:31:08.877Z,,50,,42.9,32.7,,
2018-02-01T02:31:18.877Z,,,,43.1,,,
2018-02-01T02:31:28.877Z,,50,0,43.2,32.7,,
2018-02-01T02:31:38.877Z,0,50,,40.8,32.7,,2
2018-02-01T02:31:48.877Z,,50,,39.2,32.7,,
2018-02-01T02:31:58.877Z,,50,,38.5,32.7,,
2018-02-01T02:32:08.877Z,,,,38.3,,,
2018-02-01T02:32:18.876Z,,50,,,32.7,,
2018-02-01T02:32:28.894Z,,50,,,32.7,,
2018-02-01T02:32:48.877Z,,50,,,32.7,,
2018-02-01T02:32:58.877Z,,50,,38.2,32.7,,
2018-02-01T02:33:08.876Z,,50,,,32.8,,
2018-02-01T02:33:18.878Z,,,,38,,,
2018-02-01T02:33:28.877Z,,50,,37.9,32.8,,
2018-02-01T02:33:38.877Z,,50,,,32.8,,
2018-02-01T02:33:48.877Z,,50,,,32.8,,
2018-02-01T02:33:58.877Z,,50,,,32.8,,
2018-02-01T02:34:08.876Z,,,,37.8,,,
2018-02-01T02:34:18.877Z,,50,,,32.8,,
2018-02-01T02:34:28.877Z,,,,37.7,,,
2018-02-01T02:34:38.877Z,,50,,,32.8,,
2018-02-01T02:34:48.876Z,,50,,,32.8,,
2018-02-01T02:34:58.877Z,,50,,,32.8,,
2018-02-01T02:35:08.877Z,,50,,,32.8,,
2018-02-01T02:35:28.877Z,,50,,,32.8,,
2018-02-01T02:35:38.876Z,,50,,,32.8,,
2018-02-01T02:35:58.877Z,,50,,,32.9,,
2018-02-01T02:36:08.876Z,,50,,,32.9,,
2018-02-01T02:36:18.876Z,,,,37.6,,,
2018-02-01T02:36:28.876Z,,50,,,32.9,,
2018-02-01T02:36:38.877Z,,50,,,32.9,,
2018-02-01T02:36:48.877Z,,,,37.7,,,
2018-02-01T02:36:58.878Z,,50,,,32.9,,
2018-02-01T02:37:08.876Z,,50,,,32.9,,
2018-02-01T02:37:28.876Z,,50,,,32.9,,
2018-02-01T02:37:38.876Z,,50,,,32.9,,
2018-02-01T02:37:48.876Z,,,,37.8,,,
2018-02-01T02:37:58.879Z,,50,,,32.9,,
2018-02-01T02:38:08.876Z,,50,,,32.9,,
2018-02-01T02:38:18.876Z,,,,37.9,,,
2018-02-01T02:38:28.877Z,0,50,0,37.9,32.9,59,2
2018-02-01T02:38:38.876Z,,50,,,32.9,,
2018-02-01T02:38:58.938Z,,50,,,32.9,,
2018-02-01T02:39:08.937Z,,,,38,,,
2018-02-01T02:39:18.929Z,,50,,,32.9,,
2018-02-01T02:39:28.911Z,,50,,,32.9,,
2018-02-01T02:39:48.876Z,,50,,,32.9,,
2018-02-01T02:39:58.881Z,,50,,,32.9,,
2018-02-01T02:40:08.876Z,,50,,,32.9,,
2018-02-01T02:40:18.876Z,,,,38.1,,,
2018-02-01T02:40:28.876Z,,50,,,32.9,,
2018-02-01T02:40:38.876Z,,50,,,32.9,,
2018-02-01T02:40:58.877Z,,50,,,32.9,,
2018-02-01T02:41:08.876Z,,50,,,32.9,,
2018-02-01T02:41:28.877Z,,50,,,32.9,,
2018-02-01T02:41:38.876Z,,50,,,32.9,,
2018-02-01T02:41:58.876Z,,50,,,32.9,,
2018-02-01T02:42:08.876Z,,50,,,32.9,,
2018-02-01T02:42:28.876Z,,50,,,32.9,,
2018-02-01T02:42:38.877Z,,50,,,32.9,,
2018-02-01T02:42:48.876Z,,,,38,,,
2018-02-01T02:42:58.902Z,,50,,,32.9,,
2018-02-01T02:43:08.876Z,,50,,,33.1,,
2018-02-01T02:43:18.876Z,,50,,,32.9,,
2018-02-01T02:43:28.877Z,0,50,43,39.4,32.9,,2
2018-02-01T02:43:38.877Z,,50,31,44.1,32.9,,
2018-02-01T02:43:48.877Z,0,50,0,40.5,32.9,,2
2018-02-01T02:43:58.877Z,,50,,36.5,32.9,,
2018-02-01T02:44:08.876Z,,,,34.3,,,
2018-02-01T02:44:18.876Z,,50,,33.4,32.9,,
2018-02-01T02:44:28.877Z,,50,,33.1,32.9,,
2018-02-01T02:44:38.876Z,,50,,,32.9,,
2018-02-01T02:44:48.876Z,,,,33.6,,,
2018-02-01T02:44:58.876Z,,50,,33.9,32.9,,
2018-02-01T02:45:08.876Z,,,,34.1,,,
2018-02-01T02:45:18.876Z,,50,,,32.9,,
2018-02-01T02:45:28.876Z,,50,,,32.9,,
2018-02-01T02:45:38.876Z,,,,33.8,,,
2018-02-01T02:45:48.876Z,,50,,33.7,32.9,,
2018-02-01T02:45:58.876Z,,50,,33.6,32.9,,
2018-02-01T02:46:08.876Z,,50,,,32.9,,
2018-02-01T02:46:28.877Z,,50,,,32.9,,
2018-02-01T02:46:38.876Z,,50,,,32.9,,
2018-02-01T02:46:58.876Z,,50,,,32.9,,
2018-02-01T02:47:08.876Z,,50,,,32.9,,
2018-02-01T02:47:28.876Z,,50,,,32.9,,
2018-02-01T02:47:38.877Z,,50,,,32.8,,
2018-02-01T02:47:58.876Z,,50,,,32.8,,
2018-02-01T02:48:08.876Z,,50,,,32.8,,
2018-02-01T02:48:28.975Z,,50,,,32.8,,
2018-02-01T02:48:38.876Z,,50,,,32.8,,
2018-02-01T02:48:48.876Z,,,,33.5,,,
2018-02-01T02:48:58.884Z,,50,,33.6,32.8,,
2018-02-01T02:49:08.881Z,,50,,,32.8,,
2018-02-01T02:49:28.896Z,,50,,,32.8,,
2018-02-01T02:49:38.876Z,,50,,,32.8,,
2018-02-01T02:49:58.876Z,,50,,,32.7,,
2018-02-01T02:50:08.876Z,,50,,,32.7,,
2018-02-01T02:50:28.876Z,,50,,,32.7,,
2018-02-01T02:50:38.876Z,,50,,,32.7,,
2018-02-01T02:50:58.877Z,,50,,,32.7,,
2018-02-01T02:51:08.876Z,,50,,,32.7,,
2018-02-01T02:51:28.876Z,0,50,,33.7,32.6,,2
2018-02-01T02:51:38.876Z,,50,37,38.6,32.6,,
2018-02-01T02:51:48.876Z,,50,29,40.4,32.6,,
2018-02-01T02:51:58.876Z,,50,30,38.7,32.6,,
2018-02-01T02:52:08.876Z,,50,29,38,32.6,,
2018-02-01T02:52:18.875Z,,,29,37.4,,,
2018-02-01T02:52:28.876Z,,50,,37.3,32.6,,
2018-02-01T02:52:38.876Z,,50,,,32.6,,
2018-02-01T02:52:48.876Z,,,29,37.6,,,
2018-02-01T02:52:58.877Z,,50,,38,32.6,,
2018-02-01T02:53:08.876Z,,,30,38.2,,,
2018-02-01T02:53:18.876Z,,50,,38.4,32.5,,
2018-02-01T02:53:28.876Z,,50,,,32.5,,
2018-02-01T02:53:38.876Z,,,30,38.7,,,
2018-02-01T02:53:48.876Z,,50,29,38.8,32.5,,
2018-02-01T02:53:58.876Z,,50,30,39.1,32.5,,
2018-02-01T02:54:08.876Z,,,29,39.2,,,
2018-02-01T02:54:18.876Z,,50,,39.4,32.5,,
2018-02-01T02:54:28.876Z,,50,,,32.5,,
2018-02-01T02:54:38.879Z,,,29,39.6,,,
2018-02-01T02:54:48.884Z,,50,,39.8,32.5,,
2018-02-01T02:54:58.924Z,,50,,39.9,32.5,,
2018-02-01T02:55:08.923Z,,,29,40,,,
2018-02-01T02:55:18.876Z,,50,,40.2,32.5,,
2018-02-01T02:55:28.876Z,,50,,,32.5,,
2018-02-01T02:55:38.886Z,,,30,40.4,,,
2018-02-01T02:55:48.882Z,,50,,40.6,32.5,,
2018-02-01T02:55:58.876Z,,50,,40.7,32.5,,
2018-02-01T02:56:08.875Z,,50,,,32.5,,
2018-02-01T02:56:18.876Z,,,29,41,,,
2018-02-01T02:56:28.876Z,,50,,41.1,32.5,,
2018-02-01T02:56:38.875Z,,50,,,32.5,,
2018-02-01T02:56:48.877Z,,,29,41.4,,,
2018-02-01T02:56:58.876Z,,50,30,41.6,32.4,,
2018-02-01T02:57:08.876Z,,50,,,32.5,,
2018-02-01T02:57:18.876Z,,,29,41.9,,,
2018-02-01T02:57:28.875Z,,50,,42,32.4,,
2018-02-01T02:57:38.876Z,0,50,0,40.7,32.5,,2
2018-02-01T02:57:48.875Z,,,,38.5,,,
2018-02-01T02:57:58.876Z,,50,,37.7,32.5,,
2018-02-01T02:58:08.876Z,,,,37.4,,,
2018-02-01T02:58:18.889Z,,50,,37.3,32.4,,
2018-02-01T02:58:28.875Z,,50,,,32.5,,
2018-02-01T02:58:48.876Z,,50,,,32.5,,
2018-02-01T02:58:58.876Z,,50,,,32.5,,
2018-02-01T02:59:08.877Z,,50,,,32.5,,
2018-02-01T02:59:18.876Z,,,,37.1,,,
2018-02-01T02:59:28.875Z,,50,,36.9,32.5,,
2018-02-01T02:59:38.876Z,,50,,,32.5,,
2018-02-01T02:59:48.876Z,,50,,,32.5,,
2018-02-01T02:59:58.876Z,,50,,,32.5,,
2018-02-01T03:00:08.876Z,,,,36.8,,,
2018-02-01T03:00:18.876Z,,50,,,32.5,,
2018-02-01T03:00:28.875Z,,50,,,32.5,,
2018-02-01T03:00:38.876Z,0,50,43,37.5,32.5,,2
2018-02-01T03:00:48.875Z,,50,31,43.7,32.5,,
2018-02-01T03:00:58.876Z,,50,30,43.4,32.5,,
2018-02-01T03:01:08.879Z,,,30,42.7,,,
2018-02-01T03:01:18.876Z,,50,29,42.4,32.5,,
2018-02-01T03:01:28.875Z,,50,,,32.5,,
2018-02-01T03:01:38.875Z,,50,29,41.9,32.5,,
2018-02-01T03:01:48.876Z,,,30,42,,,
2018-02-01T03:01:58.876Z,,50,29,42.3,32.5,,
2018-02-01T03:02:08.875Z,,50,0,42.6,32.5,,
2018-02-01T03:02:18.875Z,0,,,40.5,,,2
2018-02-01T03:02:28.875Z,,50,,38.7,32.5,,
2018-02-01T03:02:38.875Z,,50,,38.1,32.6,,
2018-02-01T03:02:48.879Z,,,,37.9,,,
2018-02-01T03:02:58.876Z,,50,,37.8,32.6,,
2018-02-01T03:03:08.876Z,,50,,,32.6,,
2018-02-01T03:03:28.875Z,,50,,,32.6,,
2018-02-01T03:03:38.879Z,,50,,,32.6,,
2018-02-01T03:03:48.875Z,,,,37.6,,,
2018-02-01T03:03:58.876Z,,50,,37.5,32.6,,
2018-02-01T03:04:08.877Z,,50,,,32.6,,
2018-02-01T03:04:18.875Z,,,,37.3,,,
2018-02-01T03:04:28.875Z,,50,,,32.6,,
2018-02-01T03:04:38.875Z,,50,,,32.6,,
2018-02-01T03:04:48.875Z,,,,37.2,,,
2018-02-01T03:04:58.875Z,,50,,,32.7,,
2018-02-01T03:05:08.875Z,,50,,37.1,32.7,,
2018-02-01T03:05:28.876Z,,50,,36.9,32.7,,
2018-02-01T03:05:38.875Z,,50,,37.1,32.7,,
2018-02-01T03:05:48.877Z,,,,36.9,,,
