Time,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,ActPow,HwTSet
2017-12-22T19:30:16.039Z,,34.7,,30.1,,,50
2017-12-22T19:30:26.040Z,,,,30.1,,,50
2017-12-22T19:30:36.039Z,,,,30.1,,,50
2017-12-22T19:30:46.044Z,,,,30.1,,,50
2017-12-22T19:30:56.040Z,,,,30.1,,,50
2017-12-22T19:31:06.046Z,,,,30,,,50
2017-12-22T19:31:16.039Z,,,,30,,,50
2017-12-22T19:31:26.046Z,,,,30,,,50
2017-12-22T19:31:36.044Z,,,,30,,,50
2017-12-22T19:31:46.039Z,,,,30,,,50
2017-12-22T19:31:56.039Z,,,,30,,,50
2017-12-22T19:32:06.039Z,,,,30,,,50
2017-12-22T19:32:16.039Z,,,,30,,,50
2017-12-22T19:32:26.039Z,0,,5,30,0,,50
2017-12-22T19:32:36.039Z,0,,59,30,2,,50
2017-12-22T19:32:46.039Z,,,,30,,,50
2017-12-22T19:32:56.039Z,,,,30,,,50
2017-12-22T19:33:06.039Z,,,,30,,,50
2017-12-22T19:33:16.043Z,,,,30,,,50
2017-12-22T19:33:26.038Z,,,,30,,,50
2017-12-22T19:33:36.041Z,,,,29.8,,,50
2017-12-22T19:33:46.039Z,,,,29.8,,,50
2017-12-22T19:33:56.038Z,,,,29.8,,,50
2017-12-22T19:34:06.039Z,0,34.6,5,29.8,0,,50
2017-12-22T19:34:16.039Z,0,34.7,59,29.8,2,,50
2017-12-22T19:34:26.039Z,,,,29.8,,,50
2017-12-22T19:34:36.044Z,,34.6,,29.8,,,50
2017-12-22T19:34:46.038Z,,,,29.8,,,50
2017-12-22T19:34:56.041Z,,,,29.8,,,50
2017-12-22T19:35:06.039Z,,,,29.8,,,50
2017-12-22T19:35:16.038Z,,,,29.8,,,50
2017-12-22T19:35:26.039Z,,,,29.8,,,50
2017-12-22T19:35:36.040Z,,,,29.8,,,50
2017-12-22T19:35:46.045Z,,,,29.8,,,50
2017-12-22T19:35:56.039Z,,,,29.8,,,50
2017-12-22T19:36:06.039Z,,,,29.8,,,50
2017-12-22T19:36:16.039Z,,,,29.8,,,50
2017-12-22T19:36:26.042Z,,,,29.7,,,50
2017-12-22T19:36:36.039Z,,,,29.7,,,50
2017-12-22T19:36:46.039Z,,,,29.7,,,50
2017-12-22T19:36:56.042Z,,34.5,,29.7,,,50
2017-12-22T19:37:06.042Z,,34.6,,29.7,,,50
2017-12-22T19:37:16.038Z,,34.5,,29.7,,,50
2017-12-22T19:37:26.039Z,,,,29.7,,,50
2017-12-22T19:37:36.038Z,,,,29.7,,,50
2017-12-22T19:37:46.043Z,,,,29.7,,,50
2017-12-22T19:37:56.038Z,,,,29.7,,,50
2017-12-22T19:38:06.039Z,,,,29.7,,,50
2017-12-22T19:38:16.039Z,,,,29.7,,,50
2017-12-22T19:38:26.043Z,,,,29.7,,,50
2017-12-22T19:38:36.043Z,,,,29.6,,,50
2017-12-22T19:38:46.039Z,,,,29.6,,,50
2017-12-22T19:38:56.038Z,,,,29.6,,,50
2017-12-22T19:39:06.043Z,,,,29.6,,,50
2017-12-22T19:39:16.039Z,,,,29.6,,,50
2017-12-22T19:39:26.039Z,,,,29.6,,,50
2017-12-22T19:39:36.044Z,,34.4,,29.6,,,50
2017-12-22T19:39:46.039Z,,,,29.6,,,50
2017-12-22T19:39:56.039Z,,,,29.6,,,50
2017-12-22T19:40:06.039Z,,,,29.6,,,50
2017-12-22T19:40:16.039Z,,,,29.6,,,50
2017-12-22T19:40:26.039Z,,,,29.6,,,50
2017-12-22T19:40:36.040Z,,,,29.6,,,50
2017-12-22T19:40:46.041Z,,,,29.6,,,50
2017-12-22T19:40:56.039Z,,,,29.5,,,50
2017-12-22T19:41:06.039Z,,,,29.5,,,50
2017-12-22T19:41:16.040Z,,,,29.5,,,50
2017-12-22T19:41:26.040Z,,,,29.5,,,50
2017-12-22T19:41:36.038Z,,,,29.5,,,50
2017-12-22T19:41:46.038Z,,,,29.5,,,50
2017-12-22T19:41:56.039Z,,34.3,,29.5,,,50
2017-12-22T19:42:06.069Z,,,,29.5,,,50
2017-12-22T19:42:16.041Z,,,,29.5,,,50
2017-12-22T19:42:26.042Z,,,,29.5,,,50
2017-12-22T19:42:36.042Z,,,,29.5,,,50
2017-12-22T19:42:46.039Z,,,,29.5,,,50
2017-12-22T19:42:56.043Z,,,,29.5,,,50
2017-12-22T19:43:06.042Z,,,,29.5,,,50
2017-12-22T19:43:16.043Z,,,,29.3,,,50
2017-12-22T19:43:26.039Z,,,,29.3,,,50
2017-12-22T19:43:36.042Z,,,,29.3,,,50
2017-12-22T19:43:46.043Z,,,,29.3,,,50
2017-12-22T19:43:56.043Z,,,,29.3,,,50
2017-12-22T19:44:06.077Z,,,,29.3,,,50
2017-12-22T19:44:16.184Z,,,,29.3,,,50
2017-12-22T19:44:26.043Z,,34.2,,29.3,,,50
2017-12-22T19:44:36.043Z,,,,29.3,,,50
2017-12-22T19:44:46.043Z,,,,29.3,,,50
2017-12-22T19:44:56.038Z,,,,29.3,,,50
2017-12-22T19:45:06.039Z,,,,29.3,,,50
2017-12-22T19:45:16.038Z,,,,29.3,,,50
2017-12-22T19:45:26.039Z,,,,29.2,,,50
2017-12-22T19:45:36.038Z,,,,29.2,,,50
2017-12-22T19:45:46.038Z,,,,29.2,,,50
2017-12-22T19:45:56.045Z,,,,29.2,,,50
2017-12-22T19:46:06.058Z,,,,29.2,,,50
2017-12-22T19:46:16.095Z,,,,29.2,,,50
2017-12-22T19:46:26.128Z,0,38.4,,29.2,2,39,50
2017-12-22T19:46:36.090Z,,40.6,,29.2,,33,50
2017-12-22T19:46:46.118Z,,37.8,,29.2,,30,50
2017-12-22T19:46:56.039Z,,34.9,,29.2,,29,50
2017-12-22T19:47:06.039Z,,33.9,,29.2,,30,50
2017-12-22T19:47:16.038Z,,33.7,,29.2,,29,50
2017-12-22T19:47:26.039Z,,33.4,,29.2,,30,50
2017-12-22T19:47:36.038Z,,34,,29.2,,29,50
2017-12-22T19:47:46.038Z,,34.3,,29.2,,,50
2017-12-22T19:47:56.038Z,,34.6,,29.2,,,50
2017-12-22T19:48:06.040Z,,34.8,,29.1,,30,50
2017-12-22T19:48:16.038Z,,34.9,,29.1,,30,50
2017-12-22T19:48:26.038Z,,35.2,,29.1,,29,50
2017-12-22T19:48:36.038Z,,35.4,,29.1,,,50
2017-12-22T19:48:46.038Z,,35.6,,29.1,,,50
2017-12-22T19:48:56.038Z,,35.8,,29.1,,,50
2017-12-22T19:49:06.038Z,,36,,29.1,,30,50
2017-12-22T19:49:16.038Z,,36.2,,29.1,,29,50
2017-12-22T19:49:26.038Z,,36.4,,29.1,,,50
2017-12-22T19:49:36.038Z,,36.7,,29.1,,,50
2017-12-22T19:49:46.038Z,,36.8,,29.1,,,50
2017-12-22T19:49:56.038Z,,37.1,,29.1,,29,50
2017-12-22T19:50:06.038Z,,37.3,,29.1,,,50
2017-12-22T19:50:16.040Z,,37.4,,29.1,,,50
2017-12-22T19:50:26.038Z,,37.6,,29.1,,30,50
2017-12-22T19:50:36.038Z,,37.8,,29.1,,,50
2017-12-22T19:50:46.038Z,,38,,29.1,,29,50
2017-12-22T19:50:56.038Z,,38.1,,29.1,,,50
2017-12-22T19:51:06.044Z,,38.3,,29.1,,,50
2017-12-22T19:51:16.038Z,,38.4,,29.1,,30,50
2017-12-22T19:51:26.038Z,,38.6,,29.1,,,50
2017-12-22T19:51:36.046Z,,38.8,,29.1,,,50
2017-12-22T19:51:46.038Z,,39.1,,29.1,,30,50
2017-12-22T19:51:56.038Z,,39.2,,29.1,,,50
2017-12-22T19:52:06.039Z,,39.4,,29.1,,29,50
2017-12-22T19:52:16.038Z,,39.5,,29.2,,30,50
2017-12-22T19:52:26.038Z,,39.7,,29.1,,29,50
2017-12-22T19:52:36.038Z,,39.9,,29.2,,30,50
2017-12-22T19:52:46.042Z,,40,,29.2,,29,50
2017-12-22T19:52:56.039Z,,40.2,,29.2,,,50
2017-12-22T19:53:06.038Z,,40.4,,29.2,,30,50
2017-12-22T19:53:16.038Z,,40.5,,29.2,,,50
2017-12-22T19:53:26.039Z,,40.7,,29.2,,,50
2017-12-22T19:53:36.038Z,0,40.8,,29.2,2,0,50
2017-12-22T19:53:46.038Z,,37.9,,29.2,,,50
2017-12-22T19:53:56.038Z,,36.8,,29.2,,,50
2017-12-22T19:54:06.039Z,,36.1,,29.2,,,50
2017-12-22T19:54:16.038Z,,35.9,,29.3,,,50
2017-12-22T19:54:26.038Z,,35.8,,29.2,,,50
2017-12-22T19:54:36.043Z,,,,29.3,,,50
2017-12-22T19:54:46.038Z,,,,29.3,,,50
2017-12-22T19:54:56.038Z,,,,29.3,,,50
2017-12-22T19:55:06.038Z,,35.7,,29.3,,,50
2017-12-22T19:55:16.040Z,,35.5,,29.3,,,50
2017-12-22T19:55:26.038Z,,,,29.3,,,50
2017-12-22T19:55:36.038Z,,35.4,,29.3,,,50
2017-12-22T19:55:46.038Z,,,,29.3,,,50
2017-12-22T19:55:56.043Z,,,,29.3,,,50
2017-12-22T19:56:06.043Z,,,,29.3,,,50
2017-12-22T19:56:16.038Z,,,,29.3,,,50
2017-12-22T19:56:26.043Z,,35.3,,29.3,,,50
2017-12-22T19:56:36.040Z,,,,29.3,,,50
2017-12-22T19:56:46.038Z,,,,29.3,,,50
2017-12-22T19:56:56.043Z,,,,29.3,,,50
2017-12-22T19:57:06.038Z,,,,29.3,,,50
2017-12-22T19:57:16.038Z,,35.2,,29.3,,,50
2017-12-22T19:57:26.038Z,,,,29.5,,,50
2017-12-22T19:57:36.038Z,,,,29.5,,,50
2017-12-22T19:57:46.038Z,,,,29.5,,,50
2017-12-22T19:57:56.038Z,,,,29.5,,,50
2017-12-22T19:58:06.042Z,,,,29.5,,,50
2017-12-22T19:58:16.038Z,,,,29.5,,,50
2017-12-22T19:58:26.042Z,,,,29.5,,,50
2017-12-22T19:58:36.043Z,,,,29.5,,,50
2017-12-22T19:58:46.038Z,,35.3,,29.5,,,50
2017-12-22T19:58:56.043Z,,,,29.5,,,50
2017-12-22T19:59:06.041Z,,,,29.5,,,50
2017-12-22T19:59:16.040Z,,,,29.5,,,50
2017-12-22T19:59:26.041Z,,,,29.5,,,50
2017-12-22T19:59:36.038Z,,,,29.5,,,50
2017-12-22T19:59:46.038Z,,,,29.5,,,50
2017-12-22T19:59:56.041Z,,35.4,,29.5,,,50
2017-12-22T20:00:06.041Z,,,,29.5,,,50
2017-12-22T20:00:16.038Z,,,,29.5,,,50
2017-12-22T20:00:26.084Z,,,,29.5,,,50
2017-12-22T20:00:36.038Z,,35.5,,29.5,,,50
2017-12-22T20:00:46.038Z,,,,29.5,,,50
2017-12-22T20:00:56.040Z,,,,29.5,,,50
2017-12-22T20:01:06.038Z,,,,29.5,,,50
2017-12-22T20:01:16.038Z,,35.6,,29.5,,,50
2017-12-22T20:01:26.038Z,,,,29.5,,,50
2017-12-22T20:01:36.038Z,,,,29.5,,,50
2017-12-22T20:01:46.038Z,,,,29.5,,,50
2017-12-22T20:01:56.038Z,,,,29.5,,,50
2017-12-22T20:02:06.038Z,,35.7,,29.5,,,50
2017-12-22T20:02:16.038Z,,,,29.5,,,50
2017-12-22T20:02:26.038Z,,,,29.5,,,50
2017-12-22T20:02:36.038Z,,,,29.5,,,50
2017-12-22T20:02:46.038Z,,,,29.5,,,50
2017-12-22T20:02:56.038Z,,,,29.5,,,50
2017-12-22T20:03:06.039Z,,,,29.5,,,50
2017-12-22T20:03:16.042Z,,,,29.5,,,50
2017-12-22T20:03:26.038Z,,,,29.5,,,50
2017-12-22T20:03:36.038Z,,,,29.5,,,50
2017-12-22T20:03:46.038Z,,,,29.5,,,50
2017-12-22T20:03:56.037Z,,,,29.5,,,50
2017-12-22T20:04:06.038Z,,,,29.5,,,50
2017-12-22T20:04:16.038Z,,,,29.5,,,50
2017-12-22T20:04:26.038Z,,,,29.5,,,50
2017-12-22T20:04:36.038Z,,,,29.5,,,50
2017-12-22T20:04:46.043Z,,,,29.5,,,50
2017-12-22T20:04:56.038Z,,,,29.5,,,50
2017-12-22T20:05:06.038Z,,,,29.5,,,50
2017-12-22T20:05:16.038Z,,,,29.5,,,50
2017-12-22T20:05:26.038Z,,,,29.5,,,50
2017-12-22T20:05:36.038Z,,,,29.5,,,50
2017-12-22T20:05:46.038Z,,,,29.5,,,50
2017-12-22T20:05:56.039Z,,,,29.5,,,50
2017-12-22T20:06:06.038Z,,,,29.5,,,50
2017-12-22T20:06:16.043Z,,,,29.5,,,50
2017-12-22T20:06:26.038Z,,,,29.5,,,50
2017-12-22T20:06:36.044Z,,35.6,,29.5,,,50
2017-12-22T20:06:46.042Z,,,,29.5,,,50
2017-12-22T20:06:56.042Z,,,,29.5,,,50
2017-12-22T20:07:06.038Z,,,,29.5,,,50
2017-12-22T20:07:16.042Z,,,,29.5,,,50
2017-12-22T20:07:26.038Z,,,,29.5,,,50
2017-12-22T20:07:36.038Z,,,,29.5,,,50
2017-12-22T20:07:46.038Z,,,,29.5,,,50
2017-12-22T20:07:56.037Z,,,,29.5,,,50
2017-12-22T20:08:06.038Z,,,,29.5,,,50
2017-12-22T20:08:16.038Z,,35.5,,29.5,,,50
2017-12-22T20:08:26.038Z,,,,29.3,,,50
2017-12-22T20:08:36.042Z,,,,29.3,,,50
2017-12-22T20:08:46.037Z,,,,29.3,,,50
2017-12-22T20:08:56.038Z,,,,29.3,,,50
2017-12-22T20:09:06.043Z,,,,29.3,,,50
2017-12-22T20:09:16.039Z,,,,29.3,,,50
2017-12-22T20:09:26.038Z,,,,29.3,,,50
2017-12-22T20:09:36.037Z,,,,29.3,,,50
2017-12-22T20:09:46.039Z,,35.4,,29.3,,,50
2017-12-22T20:09:56.038Z,,35.5,,29.3,,,50
2017-12-22T20:10:06.038Z,,35.4,,29.3,,,50
2017-12-22T20:10:16.039Z,,,,29.3,,,50
2017-12-22T20:10:26.038Z,,,,29.3,,,50
2017-12-22T20:10:36.038Z,,,,29.3,,,50
2017-12-22T20:10:46.042Z,,,,29.3,,,50
2017-12-22T20:10:56.038Z,,,,29.3,,,50
2017-12-22T20:11:06.039Z,,,,29.3,,,50
2017-12-22T20:11:16.038Z,,,,29.3,,,50
2017-12-22T20:11:26.038Z,,,,29.3,,,50
2017-12-22T20:11:36.042Z,,35.3,,29.3,,,50
2017-12-22T20:11:46.041Z,,,,29.3,,,50
2017-12-22T20:11:56.037Z,,,,29.3,,,50
2017-12-22T20:12:06.041Z,,,,29.3,,,50
2017-12-22T20:12:16.038Z,,,,29.3,,,50
2017-12-22T20:12:26.042Z,,,,29.3,,,50
2017-12-22T20:12:36.039Z,,,,29.3,,,50
2017-12-22T20:12:46.042Z,,,,29.3,,,50
2017-12-22T20:12:56.042Z,,,,29.3,,,50
2017-12-22T20:13:06.043Z,,,,29.2,,,50
2017-12-22T20:13:16.041Z,,,,29.2,,,50
2017-12-22T20:13:26.040Z,,35.2,,29.2,,,50
2017-12-22T20:13:36.038Z,,,,29.2,,,50
2017-12-22T20:13:46.038Z,,,,29.2,,,50
2017-12-22T20:13:56.037Z,,,,29.2,,,50
2017-12-22T20:14:06.043Z,,,,29.2,,,50
2017-12-22T20:14:16.038Z,,,,29.2,,,50
2017-12-22T20:14:26.043Z,0,35.2,59,29.2,2,0,50
2017-12-22T20:14:36.042Z,,,,29.2,,,50
2017-12-22T20:14:46.042Z,,,,29.2,,,50
2017-12-22T20:14:56.038Z,,,,29.2,,,50
2017-12-22T20:15:06.038Z,,,,29.2,,,50
2017-12-22T20:15:16.131Z,,,,29.2,,,50
2017-12-22T20:15:26.038Z,,35.1,,29.2,,,50
2017-12-22T20:15:36.043Z,,,,29.2,,,50
2017-12-22T20:15:46.038Z,,,,29.2,,,50
2017-12-22T20:15:56.037Z,,,,29.2,,,50
2017-12-22T20:16:06.038Z,,,,29.2,,,50
2017-12-22T20:16:16.037Z,,,,29.2,,,50
2017-12-22T20:16:26.037Z,,,,29.1,,,50
2017-12-22T20:16:36.038Z,,,,29.1,,,50
2017-12-22T20:16:46.038Z,,,,29.2,,,50
2017-12-22T20:16:56.037Z,,,,29.1,,,50
2017-12-22T20:17:06.038Z,,,,29.1,,,50
2017-12-22T20:17:16.042Z,,34.9,,29.1,,,50
2017-12-22T20:17:26.038Z,,34.9,,29.1,,,50
2017-12-22T20:17:36.038Z,,34.9,,29.1,,,50
2017-12-22T20:17:46.038Z,,,,29.1,,,50
2017-12-22T20:17:56.038Z,,,,29.1,,,50
2017-12-22T20:18:06.038Z,,,,29.1,,,50
2017-12-22T20:18:16.038Z,,,,29.1,,,50
2017-12-22T20:18:26.038Z,,,,29.1,,,50
2017-12-22T20:18:36.038Z,,,,29.1,,,50
2017-12-22T20:18:46.037Z,,,,29.1,,,50
2017-12-22T20:18:56.037Z,,,,29.1,,,50
2017-12-22T20:19:06.038Z,,,,29.1,,,50
2017-12-22T20:19:16.038Z,,,,29.1,,,50
2017-12-22T20:19:26.037Z,,,,29.1,,,50
2017-12-22T20:19:36.043Z,,,,29.1,,,50
2017-12-22T20:19:46.037Z,,,,29.1,,,50
2017-12-22T20:19:56.037Z,,,,29,,,50
2017-12-22T20:20:06.041Z,,34.8,,29,,,50
2017-12-22T20:20:16.042Z,,,,29,,,50
2017-12-22T20:20:26.050Z,0,39.2,,29,2,39,50
2017-12-22T20:20:36.038Z,,40.9,,29,,29,50
2017-12-22T20:20:46.038Z,,37.9,,29,,30,50
2017-12-22T20:20:56.042Z,,35.7,,29,,30,50
2017-12-22T20:21:06.037Z,,34.4,,29,,30,50
2017-12-22T20:21:16.038Z,,33.6,,29,,,50
2017-12-22T20:21:26.042Z,,33.7,,29,,29,50
2017-12-22T20:21:36.042Z,,34.2,,29,,30,50
2017-12-22T20:21:46.043Z,,34.6,,29,,29,50
2017-12-22T20:21:56.038Z,,34.9,,29,,30,50
2017-12-22T20:22:06.037Z,,35.1,,29,,,50
2017-12-22T20:22:16.038Z,,35.2,,29,,29,50
2017-12-22T20:22:26.037Z,,35.4,,29,,,50
2017-12-22T20:22:36.037Z,,35.6,,29,,,50
2017-12-22T20:22:46.037Z,,35.8,,29,,30,50
2017-12-22T20:22:56.037Z,,36,,29,,30,50
2017-12-22T20:23:06.038Z,,36.2,,29,,29,50
2017-12-22T20:23:16.191Z,,36.4,,29,,30,50
2017-12-22T20:23:26.038Z,,36.6,,29,,29,50
2017-12-22T20:23:36.037Z,,36.8,,29,,,50
2017-12-22T20:23:46.039Z,,37.1,,29,,,50
2017-12-22T20:23:56.038Z,,37.3,,29,,,50
2017-12-22T20:24:06.038Z,,37.5,,29,,,50
2017-12-22T20:24:16.042Z,,37.6,,29,,,50
2017-12-22T20:24:26.038Z,,37.8,,29,,30,50
2017-12-22T20:24:36.038Z,,38,,29,,29,50
2017-12-22T20:24:46.039Z,,38.2,,29,,,50
2017-12-22T20:24:56.037Z,,38.3,,29,,,50
2017-12-22T20:25:06.043Z,,38.5,,29,,,50
2017-12-22T20:25:16.043Z,,38.7,,29,,30,50
2017-12-22T20:25:26.039Z,,38.8,,29,,29,50
2017-12-22T20:25:36.040Z,,39.1,,29,,29,50
2017-12-22T20:25:46.037Z,,39.2,,29,,,50
2017-12-22T20:25:56.039Z,,39.4,,29,,,50
2017-12-22T20:26:06.042Z,,39.6,,29,,,50
2017-12-22T20:26:16.037Z,,39.7,,29,,,50
2017-12-22T20:26:26.038Z,,40,,29,,30,50
2017-12-22T20:26:36.038Z,0,38.8,,29.1,2,0,50
2017-12-22T20:26:46.042Z,,36.6,,29.1,,,50
2017-12-22T20:26:56.038Z,,35.5,,29.1,,,50
2017-12-22T20:27:06.038Z,,34.9,,29.1,,,50
2017-12-22T20:27:16.043Z,,,,29.1,,,50
2017-12-22T20:27:26.038Z,,,,29.1,,,50
2017-12-22T20:27:36.041Z,,,,29.1,,,50
2017-12-22T20:27:46.042Z,,,,29.1,,,50
2017-12-22T20:27:56.041Z,,34.8,,29.1,,,50
2017-12-22T20:28:06.038Z,,34.7,,29.1,,,50
2017-12-22T20:28:16.038Z,,34.6,,29.1,,,50
2017-12-22T20:28:26.042Z,,34.5,,29.1,,,50
2017-12-22T20:28:36.037Z,,,,29.1,,,50
2017-12-22T20:28:46.043Z,,,,29.1,,,50
2017-12-22T20:28:56.042Z,,,,29.1,,,50
2017-12-22T20:29:06.042Z,,,,29.1,,,50
2017-12-22T20:29:16.037Z,,,,29.1,,,50
2017-12-22T20:29:26.037Z,,34.4,,29.1,,,50
2017-12-22T20:29:36.038Z,,,,29.2,,,50
2017-12-22T20:29:46.038Z,,,,29.2,,,50
2017-12-22T20:29:56.037Z,,,,29.2,,,50
2017-12-22T20:30:06.038Z,,,,29.2,,,50
2017-12-22T20:30:16.038Z,,,,29.2,,,50
2017-12-22T20:30:26.038Z,,34.3,,29.2,,,50
2017-12-22T20:30:36.037Z,,34.4,,29.2,,,50
2017-12-22T20:30:46.037Z,,34.3,,29.2,,,50
2017-12-22T20:30:56.038Z,,,,29.2,,,50
2017-12-22T20:31:06.038Z,,,,29.2,,,50
2017-12-22T20:31:16.038Z,,,,29.2,,,50
2017-12-22T20:31:26.038Z,,,,29.2,,,50
2017-12-22T20:31:36.037Z,,,,29.2,,,50
2017-12-22T20:31:46.037Z,,34.4,,29.2,,,50
2017-12-22T20:31:56.038Z,,,,29.2,,,50
2017-12-22T20:32:06.038Z,,,,29.2,,,50
2017-12-22T20:32:16.038Z,,,,29.2,,,50
2017-12-22T20:32:26.037Z,,,,29.2,,,50
2017-12-22T20:32:36.037Z,,,,29.2,,,50
2017-12-22T20:32:46.037Z,,,,29.2,,,50
2017-12-22T20:32:56.042Z,,34.5,,29.2,,,50
2017-12-22T20:33:06.038Z,,,,29.2,,,50
2017-12-22T20:33:16.042Z,,,,29.2,,,50
2017-12-22T20:33:26.037Z,,,,29.2,,,50
2017-12-22T20:33:36.037Z,,34.6,,29.2,,,50
2017-12-22T20:33:46.037Z,,,,29.2,,,50
2017-12-22T20:33:56.042Z,,,,29.2,,,50
2017-12-22T20:34:06.037Z,,,,29.2,,,50
2017-12-22T20:34:16.037Z,,34.7,,29.2,,,50
2017-12-22T20:34:26.038Z,,,,29.2,,,50
2017-12-22T20:34:36.037Z,,,,29.2,,,50
2017-12-22T20:34:46.037Z,,,,29.2,,,50
2017-12-22T20:34:56.038Z,,,,29.2,,,50
2017-12-22T20:35:06.042Z,,,,29.2,,,50
2017-12-22T20:35:16.037Z,,34.8,,29.2,,,50
2017-12-22T20:35:26.037Z,,,,29.2,,,50
2017-12-22T20:35:36.037Z,,,,29.2,,,50
2017-12-22T20:35:46.037Z,,,,29.2,,,50
2017-12-22T20:35:56.038Z,,,,29.2,,,50
2017-12-22T20:36:06.038Z,,,,29.2,,,50
2017-12-22T20:36:16.037Z,,,,29.2,,,50
2017-12-22T20:36:26.037Z,,,,29.2,,,50
2017-12-22T20:36:36.037Z,,,,29.2,,,50
2017-12-22T20:36:46.043Z,,,,29.2,,,50
2017-12-22T20:36:56.041Z,,,,29.2,,,50
2017-12-22T20:37:06.039Z,,,,29.2,,,50
2017-12-22T20:37:16.043Z,,,,29.2,,,50
2017-12-22T20:37:26.037Z,,,,29.2,,,50
2017-12-22T20:37:36.037Z,,,,29.2,,,50
2017-12-22T20:37:46.037Z,,,,29.2,,,50
2017-12-22T20:37:56.037Z,,,,29.2,,,50
2017-12-22T20:38:06.037Z,,,,29.2,,,50
2017-12-22T20:38:16.037Z,,,,29.2,,,50
2017-12-22T20:38:26.037Z,,,,29.2,,,50
2017-12-22T20:38:36.037Z,,,,29.2,,,50
2017-12-22T20:38:46.038Z,,,,29.2,,,50
2017-12-22T20:38:56.037Z,,,,29.2,,,50
2017-12-22T20:39:06.037Z,,,,29.2,,,50
2017-12-22T20:39:16.038Z,,,,29.2,,,50
2017-12-22T20:39:26.037Z,,,,29.2,,,50
2017-12-22T20:39:36.037Z,,,,29.2,,,50
2017-12-22T20:39:46.038Z,,,,29.2,,,50
2017-12-22T20:39:56.038Z,,34.7,,29.2,,,50
2017-12-22T20:40:06.038Z,,,,29.2,,,50
2017-12-22T20:40:16.038Z,,,,29.2,,,50
2017-12-22T20:40:26.039Z,,,,29.1,,,50
2017-12-22T20:40:36.039Z,,,,29.1,,,50
2017-12-22T20:40:46.042Z,,,,29.1,,,50
2017-12-22T20:40:56.037Z,,,,29.1,,,50
2017-12-22T20:41:06.042Z,,,,29.1,,,50
2017-12-22T20:41:16.042Z,,,,29.1,,,50
2017-12-22T20:41:26.037Z,,,,29.1,,,50
2017-12-22T20:41:36.040Z,,34.6,,29.1,,,50
2017-12-22T20:41:46.040Z,,,,29.1,,,50
2017-12-22T20:41:56.037Z,,,,29.1,,,50
2017-12-22T20:42:06.041Z,,,,29.1,,,50
2017-12-22T20:42:16.042Z,,,,29.1,,,50
2017-12-22T20:42:26.042Z,,,,29.1,,,50
2017-12-22T20:42:36.042Z,,,,29.1,,,50
2017-12-22T20:42:46.037Z,,,,29.1,,,50
2017-12-22T20:42:56.040Z,,,,29.1,,,50
2017-12-22T20:43:06.038Z,,,,29.1,,,50
2017-12-22T20:43:16.037Z,,,,29.1,,,50
2017-12-22T20:43:26.037Z,,,,29.1,,,50
2017-12-22T20:43:36.043Z,,34.5,,29.1,,,50
2017-12-22T20:43:46.042Z,,,,29.1,,,50
2017-12-22T20:43:56.038Z,,,,29.1,,,50
2017-12-22T20:44:06.042Z,,,,29.1,,,50
2017-12-22T20:44:16.037Z,,,,29.1,,,50
2017-12-22T20:44:26.042Z,,,,29.1,,,50
2017-12-22T20:44:36.038Z,,,,29.1,,,50
2017-12-22T20:44:46.038Z,,,,29.1,,,50
2017-12-22T20:44:56.037Z,,,,29.1,,,50
2017-12-22T20:45:06.037Z,,,,29,,,50
2017-12-22T20:45:16.037Z,,,,29,,,50
2017-12-22T20:45:26.038Z,,,,29,,,50
2017-12-22T20:45:36.037Z,,34.4,,29,,,50
2017-12-22T20:45:46.042Z,,,,29,,,50
2017-12-22T20:45:56.038Z,,,,29,,,50
2017-12-22T20:46:06.042Z,,,,29,,,50
2017-12-22T20:46:16.037Z,,,,29,,,50
2017-12-22T20:46:26.042Z,,,,29,,,50
2017-12-22T20:46:36.037Z,,,,29,,,50
2017-12-22T20:46:46.042Z,,,,29,,,50
2017-12-22T20:46:56.037Z,,,,29,,,50
2017-12-22T20:47:06.042Z,,,,29,,,50
2017-12-22T20:47:16.037Z,,,,29,,,50
2017-12-22T20:47:26.037Z,,34.3,,29,,,50
2017-12-22T20:47:36.037Z,,,,29,,,50
2017-12-22T20:47:46.038Z,,,,29,,,50
2017-12-22T20:47:56.037Z,,,,29,,,50
2017-12-22T20:48:06.037Z,,,,29,,,50
2017-12-22T20:48:16.037Z,,,,29,,,50
2017-12-22T20:48:26.037Z,,,,29,,,50
2017-12-22T20:48:36.037Z,,,,29,,,50
2017-12-22T20:48:46.037Z,,,,29,,,50
2017-12-22T20:48:56.037Z,,,,29,,,50
2017-12-22T20:49:06.037Z,,,,28.9,,,50
2017-12-22T20:49:16.037Z,,,,28.9,,,50
2017-12-22T20:49:26.042Z,,,,28.9,,,50
2017-12-22T20:49:36.037Z,,,,28.9,,,50
2017-12-22T20:49:46.037Z,,34.2,,28.9,,,50
2017-12-22T20:49:56.040Z,,,,28.9,,,50
2017-12-22T20:50:06.037Z,,,,28.9,,,50
2017-12-22T20:50:16.037Z,,,,28.9,,,50
2017-12-22T20:50:26.037Z,,,,28.9,,,50
2017-12-22T20:50:36.043Z,0,38.2,,28.9,2,39,50
2017-12-22T20:50:46.037Z,,40.8,,28.9,,30,50
2017-12-22T20:50:56.042Z,,37.7,,28.9,,29,50
2017-12-22T20:51:06.037Z,,35.9,,28.9,,29,50
