Time,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive,HwActive,ActPow
2018-01-21T20:25:49.223Z,32.1,,50,,,,
2018-01-21T20:25:59.196Z,32,,50,,,,
2018-01-21T20:26:19.139Z,32,,50,,,,
2018-01-21T20:26:29.138Z,32,,50,,,,
2018-01-21T20:26:39.138Z,,33.7,,,,,
2018-01-21T20:26:49.138Z,31.9,,50,,,,
2018-01-21T20:26:59.139Z,31.9,,50,,,,
2018-01-21T20:27:19.140Z,31.8,,50,,,,
2018-01-21T20:27:29.139Z,31.8,,50,,,,
2018-01-21T20:27:49.138Z,31.8,,50,,,,
2018-01-21T20:27:59.138Z,31.6,,50,,,,
2018-01-21T20:28:19.138Z,31.6,,50,,,,
2018-01-21T20:28:29.138Z,31.5,,50,,,,
2018-01-21T20:28:49.138Z,31.5,,50,,,,
2018-01-21T20:28:59.138Z,31.5,,50,,,,
2018-01-21T20:29:19.138Z,31.4,,50,,,,
2018-01-21T20:29:39.139Z,31.4,33.6,50,,,,
2018-01-21T20:29:49.138Z,31.3,,50,,,,
2018-01-21T20:29:59.138Z,31.3,,50,,,,
2018-01-21T20:30:19.158Z,31.3,,50,,,,
2018-01-21T20:30:29.140Z,31.3,,50,,,,
2018-01-21T20:30:49.138Z,31.2,,50,,,,
2018-01-21T20:30:59.139Z,31.2,,50,,,,
2018-01-21T20:31:19.140Z,31,,50,,,,
2018-01-21T20:31:29.139Z,31,,50,,,,
2018-01-21T20:31:49.139Z,31,33.5,50,,,,
2018-01-21T20:32:09.138Z,30.9,,50,,,,
2018-01-21T20:32:19.138Z,30.9,,50,,,,
2018-01-21T20:32:39.139Z,30.9,,50,,,,
2018-01-21T20:32:49.138Z,30.8,,50,,,,
2018-01-21T20:33:09.140Z,30.8,,50,,,,
2018-01-21T20:33:19.140Z,30.8,,50,,,,
2018-01-21T20:33:29.139Z,30.8,,50,,,,
2018-01-21T20:33:49.138Z,30.7,,50,,,,
2018-01-21T20:34:09.138Z,30.7,33.4,50,,,,
2018-01-21T20:34:19.140Z,30.6,,50,,,,
2018-01-21T20:34:29.139Z,30.6,,50,,,,
2018-01-21T20:34:39.138Z,30.6,,50,,,,
2018-01-21T20:34:49.138Z,30.6,,50,,,,
2018-01-21T20:35:09.138Z,30.6,33.4,50,,1,0,
2018-01-21T20:35:19.138Z,30.4,38.5,50,,,,37
2018-01-21T20:35:29.139Z,30.4,38.4,50,,,,30
2018-01-21T20:35:39.138Z,30.4,36.1,50,,,,30
2018-01-21T20:35:49.141Z,30.4,34.2,50,,,,29
2018-01-21T20:35:59.138Z,30.4,33.4,50,,,,
2018-01-21T20:36:09.138Z,30.3,,50,,,,
2018-01-21T20:36:19.140Z,,33.3,,,,,
2018-01-21T20:36:29.139Z,30.3,34.1,50,,,,
2018-01-21T20:36:39.139Z,30.3,,50,,,,
2018-01-21T20:36:49.139Z,,34.5,,,,,
2018-01-21T20:36:59.138Z,30.3,34.9,50,,,,30
2018-01-21T20:37:09.138Z,30.2,35.2,50,,,,30
2018-01-21T20:37:19.139Z,30.2,,50,,,,
2018-01-21T20:37:29.140Z,30.2,35.4,50,,,,
2018-01-21T20:37:39.138Z,30.2,35.8,50,,,,29
2018-01-21T20:37:49.138Z,30.2,36,50,,,,30
2018-01-21T20:37:59.138Z,30.2,,50,,,,
2018-01-21T20:38:09.138Z,,36.2,,,,,29
2018-01-21T20:38:19.139Z,30.1,36.6,50,,,,30
2018-01-21T20:38:29.139Z,30.1,36.7,50,,,,29
2018-01-21T20:38:39.138Z,30.1,,50,,,,
2018-01-21T20:38:49.138Z,,37.1,,,,,
2018-01-21T20:38:59.138Z,30.1,,50,,,,
2018-01-21T20:39:09.138Z,,37.3,,,,,
2018-01-21T20:39:19.140Z,30.1,37.6,50,,,,
2018-01-21T20:39:29.139Z,30.1,37.7,50,,,,
2018-01-21T20:39:39.139Z,30.1,,50,,,,
2018-01-21T20:39:49.147Z,30,38,50,,,,29
2018-01-21T20:39:59.138Z,30,,50,,,,
2018-01-21T20:40:09.138Z,,38.2,,,,,
2018-01-21T20:40:19.138Z,30,38.5,50,,,,30
2018-01-21T20:40:29.138Z,30,38.7,50,,,,29
2018-01-21T20:40:39.138Z,30,,50,,,,
2018-01-21T20:40:49.139Z,30,39.1,50,,,,
2018-01-21T20:40:59.138Z,30,,50,,,,
2018-01-21T20:41:09.138Z,,39.3,,,,,
2018-01-21T20:41:19.138Z,30,39.5,50,,,,
2018-01-21T20:41:29.138Z,30,39.8,50,,,,
2018-01-21T20:41:39.144Z,30,,50,,,,
2018-01-21T20:41:49.143Z,,39.3,,,1,0,0
2018-01-21T20:41:59.202Z,30,36.7,50,,,,
2018-01-21T20:42:09.138Z,30,35.9,50,,,,
2018-01-21T20:42:19.138Z,30,35.4,50,,,,
2018-01-21T20:42:29.139Z,30,35.3,50,,,,
2018-01-21T20:42:39.138Z,30,35.2,50,,,,
2018-01-21T20:42:51.586Z,30,,50,,,,
2018-01-21T20:42:59.138Z,30,,50,,,,
2018-01-21T20:43:09.138Z,30,,50,,,,
2018-01-21T20:43:19.138Z,30,34.9,50,,,,
2018-01-21T20:43:29.138Z,30,,50,,,,
2018-01-21T20:43:39.138Z,30,34.8,50,,,,
2018-01-21T20:43:49.138Z,29.8,34.7,50,,,,
2018-01-21T20:43:59.139Z,30,,50,,,,
2018-01-21T20:44:09.140Z,29.8,,50,,,,
2018-01-21T20:44:19.146Z,29.8,,50,,,,
2018-01-21T20:44:29.139Z,29.8,,50,,,,
2018-01-21T20:44:39.138Z,29.8,,50,,,,
2018-01-21T20:44:49.138Z,29.8,34.6,50,,,,
2018-01-21T20:44:59.138Z,29.8,,50,,,,
2018-01-21T20:45:09.138Z,29.8,,50,,,,
2018-01-21T20:45:19.138Z,29.8,,50,,,,
2018-01-21T20:45:29.139Z,29.8,,50,,,,
2018-01-21T20:45:39.138Z,29.8,,50,,,,
2018-01-21T20:45:49.138Z,29.8,,50,,,,
2018-01-21T20:45:59.142Z,29.8,,50,,,,
2018-01-21T20:46:09.140Z,29.8,,50,,,,
2018-01-21T20:46:19.138Z,29.8,34.5,50,,,,
2018-01-21T20:46:29.140Z,29.8,34.6,50,,,,
2018-01-21T20:46:39.138Z,29.8,,50,,,,
2018-01-21T20:46:49.139Z,29.8,,50,,,,
2018-01-21T20:46:59.138Z,29.8,,50,,,,
2018-01-21T20:47:09.141Z,29.8,,50,,,,
2018-01-21T20:47:19.139Z,29.8,,50,,,,
2018-01-21T20:47:29.138Z,29.8,,50,,,,
2018-01-21T20:47:39.137Z,29.8,,50,,,,
2018-01-21T20:47:49.138Z,29.8,,50,,,,
2018-01-21T20:47:59.138Z,29.8,,50,,,,
2018-01-21T20:48:09.138Z,29.8,34.7,50,,,,
2018-01-21T20:48:19.138Z,29.8,,50,,,,
2018-01-21T20:48:29.138Z,29.8,,50,,,,
2018-01-21T20:48:39.138Z,29.8,,50,,,,
2018-01-21T20:48:49.138Z,29.8,34.8,50,,,,
2018-01-21T20:48:59.140Z,29.8,,50,,,,
2018-01-21T20:49:09.139Z,29.7,,50,,,,
2018-01-21T20:49:19.138Z,29.7,,50,,,,
2018-01-21T20:49:29.138Z,29.7,34.9,50,,,,
2018-01-21T20:49:39.138Z,29.7,,50,,,,
2018-01-21T20:49:49.138Z,29.7,,50,,,,
2018-01-21T20:49:59.138Z,29.7,,50,,,,
2018-01-21T20:50:09.138Z,29.7,35.1,50,,,,
2018-01-21T20:50:19.138Z,29.7,,50,,,,
2018-01-21T20:50:29.138Z,29.7,,50,,,,
2018-01-21T20:50:39.139Z,29.7,,50,,,,
2018-01-21T20:50:49.138Z,29.7,,50,,,,
2018-01-21T20:50:59.139Z,29.7,,50,,,,
2018-01-21T20:51:09.138Z,29.7,,50,,,,
2018-01-21T20:51:19.138Z,29.7,,50,,,,
2018-01-21T20:51:29.137Z,29.7,,50,,,,
2018-01-21T20:51:39.138Z,29.7,,50,,,,
2018-01-21T20:51:49.138Z,29.7,,50,,,,
2018-01-21T20:51:59.138Z,29.7,,50,,,,
2018-01-21T20:52:09.138Z,29.6,,50,,,,
2018-01-21T20:52:19.152Z,29.7,,50,,,,
2018-01-21T20:52:29.138Z,29.6,,50,,,,
2018-01-21T20:52:39.138Z,29.6,,50,,,,
2018-01-21T20:52:49.138Z,29.6,,50,,,,
2018-01-21T20:52:59.138Z,29.6,,50,,,,
2018-01-21T20:53:09.138Z,29.6,,50,,,,
2018-01-21T20:53:19.138Z,29.6,,50,,,,
2018-01-21T20:53:29.139Z,29.6,,50,,,,
2018-01-21T20:53:39.137Z,29.6,,50,,,,
2018-01-21T20:53:49.138Z,29.6,,50,,,,
2018-01-21T20:53:59.137Z,29.6,,50,,,,
2018-01-21T20:54:09.138Z,29.6,34.9,50,,,,
2018-01-21T20:54:19.138Z,29.6,35.1,50,,,,
2018-01-21T20:54:29.139Z,29.6,34.9,50,,,,
2018-01-21T20:54:39.138Z,29.6,35.1,50,5,0,0,
2018-01-21T20:54:49.155Z,29.6,34.9,50,59,1,0,
2018-01-21T20:54:59.138Z,29.6,,50,,,,
2018-01-21T20:55:09.138Z,29.6,,50,5,0,0,
2018-01-21T20:55:19.137Z,29.5,,50,,,,
2018-01-21T20:55:29.149Z,29.6,,50,,,,
2018-01-21T20:55:39.145Z,29.5,,50,,,,
2018-01-21T20:55:49.139Z,29.5,,50,,,,
2018-01-21T20:55:59.138Z,29.5,,50,,,,
2018-01-21T20:56:09.138Z,29.5,,50,,,,
2018-01-21T20:56:19.138Z,29.5,,50,,,,
2018-01-21T20:56:29.138Z,29.5,34.8,50,,,,
2018-01-21T20:56:39.138Z,29.5,34.9,50,,,,
2018-01-21T20:56:49.138Z,29.5,34.8,50,,,,
2018-01-21T20:56:59.137Z,29.5,,50,,,,
2018-01-21T20:57:09.138Z,29.5,,50,,,,
2018-01-21T20:57:19.137Z,29.5,,50,,,,
2018-01-21T20:57:29.138Z,29.5,,50,,,,
2018-01-21T20:57:39.187Z,29.5,,50,,,,
2018-01-21T20:57:49.138Z,29.5,,50,,,,
2018-01-21T20:57:59.138Z,29.3,,50,,,,
2018-01-21T20:58:09.139Z,29.5,,50,,,,
2018-01-21T20:58:19.145Z,29.3,34.7,50,,,,
2018-01-21T20:58:29.138Z,29.3,,50,,,,
2018-01-21T20:58:39.138Z,29.3,,50,,,,
2018-01-21T20:58:49.139Z,29.3,,50,,,,
2018-01-21T20:58:59.138Z,29.3,,50,,,,
2018-01-21T20:59:09.137Z,29.3,,50,,,,
2018-01-21T20:59:19.139Z,29.3,,50,,,,
2018-01-21T20:59:29.138Z,29.3,,50,,,,
2018-01-21T20:59:39.139Z,29.3,,50,,,,
2018-01-21T20:59:49.138Z,29.3,,50,,,,
2018-01-21T20:59:59.138Z,29.3,,50,,,,
2018-01-21T21:00:09.138Z,29.3,34.6,50,,,,
2018-01-21T21:00:19.138Z,29.3,,50,,,,
2018-01-21T21:00:29.138Z,29.2,,50,,,,
2018-01-21T21:00:39.138Z,29.2,,50,,,,
2018-01-21T21:00:49.138Z,29.3,,50,,,,
2018-01-21T21:00:59.138Z,29.2,,50,,,,
2018-01-21T21:01:09.138Z,29.2,,50,,,,
2018-01-21T21:01:19.138Z,29.2,,50,,,,
2018-01-21T21:01:29.138Z,29.2,,50,,,,
2018-01-21T21:01:39.138Z,29.2,,50,,,,
2018-01-21T21:01:49.138Z,29.2,34.5,50,,,,
2018-01-21T21:01:59.138Z,29.2,,50,,,,
2018-01-21T21:02:09.137Z,29.2,,50,,,,
2018-01-21T21:02:19.140Z,29.2,,50,,,,
2018-01-21T21:02:29.138Z,29.2,,50,,,,
2018-01-21T21:02:39.138Z,29.2,,50,,,,
2018-01-21T21:02:49.138Z,29.2,,50,,,,
2018-01-21T21:02:59.137Z,29.2,,50,,,,
2018-01-21T21:03:09.138Z,29.2,,50,,,,
2018-01-21T21:03:19.138Z,29.1,,50,,,,
2018-01-21T21:03:29.141Z,29.1,,50,,,,
2018-01-21T21:03:39.138Z,29.1,,50,,,,
2018-01-21T21:03:49.155Z,29.1,34.4,50,,,,
2018-01-21T21:03:59.138Z,29.1,,50,,,,
2018-01-21T21:04:09.137Z,29.1,,50,,,,
2018-01-21T21:04:19.138Z,29.1,,50,,,,
2018-01-21T21:04:29.138Z,29.1,,50,,,,
2018-01-21T21:04:39.137Z,29.1,,50,,,,
2018-01-21T21:04:49.138Z,29.1,,50,,,,
2018-01-21T21:04:59.138Z,29.1,,50,,,,
2018-01-21T21:05:09.150Z,29.1,,50,,,,
2018-01-21T21:05:19.138Z,29.1,,50,,,,
2018-01-21T21:05:29.254Z,29,,50,,,,
2018-01-21T21:05:39.138Z,29.1,,50,,,,
2018-01-21T21:05:49.138Z,29,,50,,,,
2018-01-21T21:05:59.613Z,29,34.3,50,,,,
2018-01-21T21:06:10.443Z,29,,50,,,,
2018-01-21T21:06:19.137Z,29,,50,,,,
2018-01-21T21:06:29.138Z,29,,50,,,,
2018-01-21T21:06:39.138Z,29,,50,,,,
2018-01-21T21:06:49.138Z,29,,50,,,,
2018-01-21T21:06:59.138Z,29,,50,,,,
2018-01-21T21:07:09.138Z,29,,50,59,1,0,
2018-01-21T21:07:19.138Z,29,,50,,,,
2018-01-21T21:07:29.138Z,29,,50,,,,
2018-01-21T21:07:39.137Z,29,,50,,,,
2018-01-21T21:07:49.141Z,29,,50,5,0,0,
2018-01-21T21:07:59.138Z,29,34.2,50,59,1,0,
2018-01-21T21:08:09.138Z,28.9,34.3,50,,,,
2018-01-21T21:08:19.137Z,28.9,,50,,,,
2018-01-21T21:08:29.137Z,28.9,34.2,50,,,,
2018-01-21T21:08:39.138Z,28.9,,50,,,,
2018-01-21T21:08:49.137Z,28.9,,50,,,,
2018-01-21T21:08:59.137Z,28.9,,50,,,,
2018-01-21T21:09:09.137Z,28.9,,50,,,,
2018-01-21T21:09:19.138Z,28.9,,50,,,,
2018-01-21T21:09:38.685Z,28.9,,50,,,,
2018-01-21T21:09:39.637Z,28.9,,50,,,,
2018-01-21T21:09:49.137Z,28.9,,50,,,,
2018-01-21T21:09:59.137Z,28.9,,50,,,,
2018-01-21T21:10:09.138Z,28.9,,50,,,,
2018-01-21T21:10:19.137Z,28.9,,50,,,,
2018-01-21T21:10:29.138Z,28.9,,50,,,,
2018-01-21T21:10:39.140Z,28.9,34.1,50,,,,
2018-01-21T21:10:49.137Z,28.9,34.2,50,,,,
2018-01-21T21:10:59.139Z,28.7,34.1,50,,,,
2018-01-21T21:11:09.138Z,28.7,,50,,,,
2018-01-21T21:11:19.137Z,28.7,,50,,,,
2018-01-21T21:11:29.138Z,28.7,,50,,,,
2018-01-21T21:11:39.138Z,28.7,,50,,,,
2018-01-21T21:11:49.137Z,28.7,,50,,,,
2018-01-21T21:11:59.162Z,28.7,,50,,,,
2018-01-21T21:12:09.139Z,28.7,,50,,,,
2018-01-21T21:12:19.137Z,28.7,,50,,,,
2018-01-21T21:12:29.138Z,28.7,,50,,,,
2018-01-21T21:12:39.137Z,28.7,,50,,,,
2018-01-21T21:12:49.137Z,28.7,,50,,,,
2018-01-21T21:12:59.138Z,28.7,,50,,,,
2018-01-21T21:13:09.137Z,28.7,,50,,,,
2018-01-21T21:13:19.139Z,28.6,,50,,,,
2018-01-21T21:13:29.146Z,28.6,,50,,,,
2018-01-21T21:13:44.416Z,28.6,,50,,,,
2018-01-21T21:13:49.137Z,28.6,34,50,,,,
2018-01-21T21:13:59.137Z,28.6,34.1,50,,,,
2018-01-21T21:14:09.150Z,28.6,34,50,,,,
2018-01-21T21:14:19.142Z,28.6,,50,,,,
2018-01-21T21:14:29.138Z,28.6,,50,,,,
2018-01-21T21:14:39.137Z,28.6,,50,,,,
2018-01-21T21:14:49.139Z,28.6,,50,,,,
2018-01-21T21:14:59.137Z,28.6,,50,,,,
2018-01-21T21:15:09.138Z,28.6,,50,,,,
2018-01-21T21:15:19.137Z,28.6,,50,,,,
2018-01-21T21:15:29.138Z,28.6,,50,,,,
2018-01-21T21:15:39.156Z,28.6,,50,,,,
2018-01-21T21:15:49.139Z,28.6,,50,,,,
2018-01-21T21:15:59.163Z,28.5,,50,,1,0,
2018-01-21T21:16:09.152Z,28.5,39.5,50,,,,37
2018-01-21T21:16:19.139Z,28.5,38.9,50,,,,30
2018-01-21T21:16:29.139Z,28.5,35.9,50,,,,29
2018-01-21T21:16:39.138Z,28.5,33.8,50,,,,29
2018-01-21T21:16:49.138Z,28.5,32.9,50,,,,29
2018-01-21T21:16:59.137Z,28.5,32,50,0,0,2,
2018-01-21T21:17:09.165Z,32.7,34,50,0,0,2,78
2018-01-21T21:17:19.138Z,25.5,37.1,50,,,,75
2018-01-21T21:17:29.137Z,34.1,40,50,,,,117
2018-01-21T21:17:39.150Z,36.8,47,50,,,,124
2018-01-21T21:17:49.137Z,42.1,51.2,50,,,,124
2018-01-21T21:17:59.138Z,46,52.3,50,,0,0,0
2018-01-21T21:18:09.138Z,47.4,51.8,50,,,,
2018-01-21T21:18:19.137Z,47.2,51.5,50,,,,
2018-01-21T21:18:29.138Z,47,51.3,50,,,,
2018-01-21T21:18:39.137Z,46.8,,50,,,,
2018-01-21T21:18:49.137Z,46.7,,50,,,,
2018-01-21T21:18:59.137Z,46.5,51.2,50,59,1,0,
2018-01-21T21:19:09.138Z,46.3,55.2,50,,1,0,37
2018-01-21T21:19:19.148Z,46.1,45.9,50,,,,30
2018-01-21T21:19:29.148Z,45.9,38.8,50,,,,29
2018-01-21T21:19:39.137Z,45.7,36.7,50,,,,29
2018-01-21T21:19:49.137Z,45.6,34.9,50,,,,
2018-01-21T21:19:59.137Z,45.4,34.5,50,,,,
2018-01-21T21:20:09.159Z,45.3,34.3,50,,,,
2018-01-21T21:20:19.137Z,45.1,34.5,50,,,,
2018-01-21T21:20:29.137Z,44.9,35.1,50,,,,30
2018-01-21T21:20:39.137Z,44.8,,50,,,,29
2018-01-21T21:20:49.138Z,44.6,35.2,50,,,,30
2018-01-21T21:20:59.137Z,44.3,35.3,50,,,,29
2018-01-21T21:21:09.137Z,44.2,35.4,50,,,,
2018-01-21T21:21:19.137Z,44,35.6,50,,,,
2018-01-21T21:21:29.138Z,43.9,36,50,,,,30
2018-01-21T21:21:39.138Z,43.7,36.1,50,,,,
2018-01-21T21:21:49.137Z,43.5,36.4,50,,,,29
2018-01-21T21:21:59.138Z,43.4,36.7,50,,,,
2018-01-21T21:22:09.137Z,43.2,37.3,50,0,0,2,29
2018-01-21T21:22:19.148Z,38.5,38.2,50,,,,34
2018-01-21T21:22:29.137Z,38.5,39.2,50,,,,35
2018-01-21T21:22:39.138Z,39.4,41.1,50,,,,54
2018-01-21T21:22:49.137Z,41.4,44,50,,,,55
2018-01-21T21:22:59.137Z,43.6,45,50,,,,54
2018-01-21T21:23:09.138Z,45.3,45.6,50,,0,0,0
2018-01-21T21:23:19.148Z,45.8,46,50,,0,2,43
2018-01-21T21:23:29.137Z,44.1,44.1,50,,,,43
2018-01-21T21:23:39.137Z,43.8,46,50,,,,67
2018-01-21T21:23:49.137Z,45.5,46.8,50,,0,0,0
2018-01-21T21:23:59.137Z,45.6,46.8,50,,,,
2018-01-21T21:24:09.137Z,45.4,46.5,50,,,,
2018-01-21T21:24:19.138Z,45.3,,50,,,,
2018-01-21T21:24:29.137Z,45.2,,50,,,,
2018-01-21T21:24:39.137Z,45,,50,,,,
2018-01-21T21:24:49.138Z,44.9,47.3,50,59,1,0,
2018-01-21T21:24:59.138Z,44.7,50.1,50,,,,39
2018-01-21T21:25:09.137Z,44.6,43.7,50,,,,29
2018-01-21T21:25:19.137Z,44.3,40.9,50,,,,
2018-01-21T21:25:29.137Z,44.2,38.8,50,,,,
2018-01-21T21:25:39.139Z,44.1,37.9,50,,,,
2018-01-21T21:25:49.137Z,43.9,37.8,50,,,,
2018-01-21T21:25:59.142Z,43.8,38,50,,,,
2018-01-21T21:26:09.138Z,43.7,38.4,50,,,,
2018-01-21T21:26:19.137Z,43.6,38.7,50,,,,
2018-01-21T21:26:29.138Z,43.4,38.9,50,,,,
2018-01-21T21:26:39.137Z,43.3,,50,,,,30
2018-01-21T21:26:49.137Z,43.2,39.1,50,,,,29
2018-01-21T21:26:59.137Z,43,39.3,50,,,,
2018-01-21T21:27:09.137Z,42.9,39.4,50,,,,
2018-01-21T21:27:19.138Z,42.8,39.7,50,,1,0,0
2018-01-21T21:27:29.138Z,42.7,36.7,50,,,,
2018-01-21T21:27:39.137Z,42.6,35.9,50,,,,
2018-01-21T21:27:49.138Z,42.4,34.9,50,,,,
2018-01-21T21:27:59.137Z,42.3,,50,,,,
2018-01-21T21:28:09.137Z,42.2,,50,,,,
2018-01-21T21:28:19.148Z,42.1,34.8,50,,,,
2018-01-21T21:28:29.137Z,42,34.9,50,,,,
2018-01-21T21:28:39.137Z,41.8,,50,,,,
2018-01-21T21:28:49.139Z,41.7,,50,,,,
2018-01-21T21:28:59.198Z,41.6,34.8,50,,,,
2018-01-21T21:29:09.137Z,41.5,34.7,50,,,,
2018-01-21T21:29:19.137Z,41.4,,50,,,,
2018-01-21T21:29:29.137Z,41.2,,50,,,,
2018-01-21T21:29:39.158Z,41.1,,50,,,,
2018-01-21T21:29:49.138Z,40.9,,50,,,,
2018-01-21T21:29:59.140Z,40.8,,50,,,,
2018-01-21T21:30:09.137Z,40.6,34.6,50,,,,
2018-01-21T21:30:19.137Z,40.5,,50,,,,
2018-01-21T21:30:29.138Z,40.4,,50,,,,
2018-01-21T21:30:39.137Z,40.3,34.5,50,,,,
2018-01-21T21:30:49.137Z,40.2,,50,,,,
2018-01-21T21:30:59.138Z,40,,50,,,,
2018-01-21T21:31:09.137Z,39.9,,50,,,,
2018-01-21T21:31:19.137Z,39.8,,50,,,,
2018-01-21T21:31:29.137Z,39.7,,50,,,,
2018-01-21T21:31:39.138Z,39.6,,50,,,,
2018-01-21T21:31:49.138Z,39.5,,50,,,,
2018-01-21T21:31:59.137Z,39.4,34.7,50,,,,
2018-01-21T21:32:09.155Z,39.3,35.1,50,,,,
2018-01-21T21:32:19.137Z,40.4,35.2,50,,,,
2018-01-21T21:32:29.147Z,34.5,35.1,50,0,0,0,
2018-01-21T21:32:39.141Z,26.2,32.9,50,,0,2,
2018-01-21T21:32:49.149Z,32.3,33.7,50,,0,0,64
2018-01-21T21:32:59.137Z,32.1,33.5,50,,0,0,0
2018-01-21T21:33:09.137Z,32.1,33.4,50,,,,
2018-01-21T21:33:19.137Z,32,,50,,,,
2018-01-21T21:33:29.137Z,32,,50,,,,
2018-01-21T21:33:39.137Z,32,,50,,,,
2018-01-21T21:33:49.139Z,31.9,,50,,1,0,
2018-01-21T21:33:59.369Z,31.9,,50,59,,,
2018-01-21T21:34:09.137Z,31.9,,50,,,,
2018-01-21T21:34:19.137Z,31.8,,50,,,,
2018-01-21T21:34:29.137Z,31.8,,50,,,,
2018-01-21T21:34:39.137Z,31.8,,50,,,,
2018-01-21T21:34:49.138Z,31.8,,50,,,,
2018-01-21T21:34:59.137Z,33.6,,50,,,,
2018-01-21T21:35:09.137Z,33.7,,50,,,,
2018-01-21T21:35:19.137Z,33.7,,50,,,,
2018-01-21T21:35:29.137Z,33.6,,50,,,,
2018-01-21T21:35:39.137Z,33.6,,50,,,,
2018-01-21T21:35:49.137Z,33.5,,50,,,,
2018-01-21T21:35:59.137Z,33.5,,50,,,,
2018-01-21T21:36:09.137Z,33.4,,50,,,,
2018-01-21T21:36:19.137Z,33.4,,50,,,,
2018-01-21T21:36:29.137Z,33.3,,50,,,,
2018-01-21T21:36:39.137Z,33.3,33.2,50,0,0,2,
2018-01-21T21:36:49.137Z,32.9,34,50,,,,43
2018-01-21T21:36:59.137Z,34.2,37.3,50,,,,86
2018-01-21T21:37:09.137Z,36.5,42.1,50,,,,82
2018-01-21T21:37:19.137Z,40.3,45,50,,,,81
2018-01-21T21:37:29.137Z,43.8,45.7,50,,0,0,0
2018-01-21T21:37:39.137Z,43.9,45.6,50,,,,
2018-01-21T21:37:49.137Z,43.7,45.3,50,,,,
2018-01-21T21:37:59.137Z,43.6,45.3,50,,,,
2018-01-21T21:38:09.138Z,43.5,45.2,50,,,,
2018-01-21T21:38:19.136Z,43.3,,50,,,,
2018-01-21T21:38:29.137Z,43.2,,50,59,1,0,
2018-01-21T21:38:39.137Z,43,,50,,,,
2018-01-21T21:38:49.137Z,42.9,,50,,,,
2018-01-21T21:38:59.137Z,42.7,,50,,,,
2018-01-21T21:39:09.137Z,42.6,,50,,,,
2018-01-21T21:39:19.137Z,42.5,,50,,,,
2018-01-21T21:39:29.137Z,42.3,,50,,,,
2018-01-21T21:39:39.138Z,42.2,,50,,,,
2018-01-21T21:39:49.137Z,42.1,,50,,,,
2018-01-21T21:39:59.137Z,42,,50,,,,
2018-01-21T21:40:09.137Z,41.8,,50,,,,
2018-01-21T21:40:19.137Z,41.7,,50,,,,
2018-01-21T21:40:29.137Z,41.6,45.1,50,,,,
2018-01-21T21:40:39.137Z,41.4,,50,,0,0,
2018-01-21T21:40:49.137Z,41.3,,50,5,,,
2018-01-21T21:40:59.137Z,41.2,,50,,,,
2018-01-21T21:41:09.137Z,41.1,,50,,,,
2018-01-21T21:41:19.140Z,40.9,45,50,,,,
2018-01-21T21:41:29.137Z,40.8,,50,,,,
2018-01-21T21:41:39.137Z,40.6,,50,,,,
2018-01-21T21:41:49.137Z,40.5,,50,,,,
2018-01-21T21:41:59.137Z,40.4,44.9,50,,,,
2018-01-21T21:42:09.137Z,40.3,,50,,,,
2018-01-21T21:42:19.137Z,40.2,,50,,,,
2018-01-21T21:42:29.137Z,40.1,,50,,,,
2018-01-21T21:42:39.137Z,40,,50,,,,
2018-01-21T21:42:49.137Z,39.9,44.8,50,,,,
2018-01-21T21:42:59.137Z,39.8,,50,,,,
2018-01-21T21:43:09.137Z,39.7,,50,,,,
2018-01-21T21:43:19.137Z,39.6,,50,,,,
2018-01-21T21:43:29.138Z,39.5,44.7,50,,,,
2018-01-21T21:43:39.137Z,39.4,,50,,,,
2018-01-21T21:43:49.137Z,39.3,,50,,,,
2018-01-21T21:43:59.137Z,39.2,,50,,,,
2018-01-21T21:44:09.138Z,39.1,44.6,50,,,,
2018-01-21T21:44:19.137Z,38.9,,50,,,,
2018-01-21T21:44:29.138Z,38.8,,50,,,,
2018-01-21T21:44:39.204Z,38.7,,50,,,,
2018-01-21T21:44:49.138Z,38.6,44.5,50,,,,
2018-01-21T21:44:59.187Z,38.5,,50,,,,
2018-01-21T21:45:09.176Z,38.4,,50,,,,
2018-01-21T21:45:19.166Z,38.3,,50,,,,
2018-01-21T21:45:29.137Z,38.3,44.4,50,,,,
2018-01-21T21:45:39.145Z,38.2,,50,,,,
2018-01-21T21:45:49.137Z,38.1,,50,,,,
2018-01-21T21:45:59.137Z,38,44.3,50,,,,
2018-01-21T21:46:09.137Z,37.9,,50,,,,
2018-01-21T21:46:19.137Z,37.8,,50,,,,
2018-01-21T21:46:29.137Z,37.7,,50,,,,
2018-01-21T21:46:39.137Z,37.7,44.2,50,,,,
2018-01-21T21:46:49.136Z,37.6,,50,,,,
2018-01-21T21:46:59.137Z,37.5,,50,,,,
2018-01-21T21:47:09.137Z,37.4,,50,,,,
2018-01-21T21:47:19.137Z,37.3,44.1,50,,,,
2018-01-21T21:47:29.137Z,37.3,,50,,,,
2018-01-21T21:47:39.137Z,37.2,,50,,,,
2018-01-21T21:47:49.137Z,37.1,,50,,,,
2018-01-21T21:47:59.137Z,36.9,44,50,,,,
2018-01-21T21:48:09.137Z,36.9,,50,,,,
2018-01-21T21:48:19.137Z,36.8,,50,,,,
2018-01-21T21:48:29.137Z,36.7,43.9,50,,,,
2018-01-21T21:48:39.137Z,36.6,,50,,,,
