Time,ActPow,ChActive,PrimTSet,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-08T19:32:58.669Z,,,,,50,31.2,
2018-02-08T19:33:08.669Z,,,,,50,31.2,
2018-02-08T19:33:28.681Z,,,,,50,31.2,37.6
2018-02-08T19:33:38.682Z,,,,,50,31,
2018-02-08T19:33:58.669Z,,,,,50,31,
2018-02-08T19:34:08.669Z,,,,,50,30.9,
2018-02-08T19:34:28.669Z,,,,,50,30.9,
2018-02-08T19:34:38.668Z,,,,,50,30.8,
2018-02-08T19:34:58.669Z,,,,,50,30.8,37.5
2018-02-08T19:35:08.669Z,,,,,50,30.7,
2018-02-08T19:35:28.677Z,,,,,50,30.7,
2018-02-08T19:35:38.670Z,,,,,50,30.7,
2018-02-08T19:35:58.705Z,,,,,50,30.6,
2018-02-08T19:36:08.669Z,,,,,50,30.6,
2018-02-08T19:36:18.671Z,,,,,,,37.4
2018-02-08T19:36:28.668Z,,,,,50,30.4,
2018-02-08T19:36:38.669Z,,,,,50,30.4,
2018-02-08T19:36:58.669Z,,,,,50,30.3,
2018-02-08T19:37:08.669Z,,,,,50,30.3,
2018-02-08T19:37:28.669Z,,,,,50,30.2,
2018-02-08T19:37:38.668Z,,,,,50,30.2,
2018-02-08T19:37:48.668Z,,,,,,,37.3
2018-02-08T19:37:58.669Z,,,,,50,30.2,
2018-02-08T19:38:08.668Z,,,,,50,30.2,
2018-02-08T19:38:28.669Z,,,,,50,30.1,
2018-02-08T19:38:38.669Z,,,,,50,30.1,
2018-02-08T19:38:58.668Z,,,,,50,30,
2018-02-08T19:39:08.670Z,,,,,50,30,
2018-02-08T19:39:18.669Z,,,,,,,37.2
2018-02-08T19:39:28.668Z,,,,,50,30,
2018-02-08T19:39:38.669Z,,,,,50,29.8,
2018-02-08T19:39:58.669Z,,,,,50,29.8,
2018-02-08T19:40:08.669Z,,,,,50,29.8,
2018-02-08T19:40:28.669Z,,,,,50,29.7,
2018-02-08T19:40:38.679Z,65,0,0,2,50,35.6,37.6
2018-02-08T19:40:48.669Z,80,,,,50,37.8,40.7
2018-02-08T19:40:58.681Z,100,,,,50,41.8,46.3
2018-02-08T19:41:08.669Z,,,,,50,45.5,49.7
2018-02-08T19:41:18.670Z,95,,,,50,48.3,52.8
2018-02-08T19:41:28.668Z,107,,,,,,54.7
2018-02-08T19:41:38.669Z,103,,,,50,50.5,56
2018-02-08T19:41:48.670Z,89,,,,,,56.4
2018-02-08T19:41:58.669Z,0,0,,0,50,50.6,55.7
2018-02-08T19:42:08.669Z,,,,,50,50.2,53.9
2018-02-08T19:42:18.669Z,,,,,,,53.6
2018-02-08T19:42:28.669Z,,,,,50,49.8,
2018-02-08T19:42:38.669Z,,,,,,,53.5
2018-02-08T19:42:48.669Z,,,,,50,49.4,53.4
2018-02-08T19:42:58.669Z,,,5,,50,49.2,
2018-02-08T19:43:08.668Z,,,,,50,49,
2018-02-08T19:43:18.670Z,,,,,,,53.3
2018-02-08T19:43:28.669Z,,,,,50,48.6,53.2
2018-02-08T19:43:38.671Z,,,,,50,48.4,
2018-02-08T19:43:58.668Z,,,,,50,48,53.1
2018-02-08T19:44:08.668Z,,,,,50,47.9,
2018-02-08T19:44:18.668Z,,,,,,,53
2018-02-08T19:44:28.668Z,,,,,50,47.5,
2018-02-08T19:44:38.669Z,,,,,50,47.3,52.9
2018-02-08T19:44:58.669Z,,,,,50,47,
2018-02-08T19:45:08.669Z,,,,,50,46.8,
2018-02-08T19:45:18.669Z,,,,,,,52.8
2018-02-08T19:45:28.669Z,,,,,50,46.5,52.7
2018-02-08T19:45:38.669Z,,,,,50,46.3,
2018-02-08T19:45:48.668Z,,,,,,,52.6
2018-02-08T19:45:58.669Z,,,,,50,46,
2018-02-08T19:46:08.668Z,,,,,50,45.8,
2018-02-08T19:46:18.668Z,,,,,,,52.4
2018-02-08T19:46:28.669Z,,,,,50,45.5,
2018-02-08T19:46:38.669Z,,,,,50,45.3,
2018-02-08T19:46:48.669Z,,,,,,,52.2
2018-02-08T19:46:58.673Z,,,,,50,45,
2018-02-08T19:47:08.668Z,,,,,50,44.9,
2018-02-08T19:47:18.669Z,,,,,,,52.1
2018-02-08T19:47:28.668Z,,,,,50,44.4,
2018-02-08T19:47:38.669Z,,,,,50,44.3,
2018-02-08T19:47:48.669Z,,,,,,,52
2018-02-08T19:47:58.669Z,,,,,50,44,51.9
2018-02-08T19:48:08.678Z,,,,,50,43.9,
2018-02-08T19:48:18.668Z,,,,,,,51.8
2018-02-08T19:48:28.668Z,,,,,50,43.6,51.7
2018-02-08T19:48:38.669Z,,,,,50,43.5,
2018-02-08T19:48:48.668Z,,,,,,,51.6
2018-02-08T19:48:58.669Z,,,,,50,43.2,
2018-02-08T19:49:08.668Z,,,,,50,43,
2018-02-08T19:49:18.668Z,,,,,,,51.4
2018-02-08T19:49:28.668Z,,,,,50,42.8,
2018-02-08T19:49:38.668Z,,,,,50,42.6,
2018-02-08T19:49:48.669Z,,,,,,,51.3
2018-02-08T19:49:58.669Z,,,,,50,42.4,51.2
2018-02-08T19:50:08.668Z,,,,,50,42.3,
2018-02-08T19:50:18.671Z,,,,,,,51.1
2018-02-08T19:50:28.668Z,,,,,50,42,
2018-02-08T19:50:38.668Z,,,,,50,41.9,
2018-02-08T19:50:48.669Z,,,,,,,51
2018-02-08T19:50:58.668Z,,,,,50,41.6,50.9
2018-02-08T19:51:18.723Z,,,,,50,41.4,50.7
2018-02-08T19:51:28.713Z,,,,,50,41.3,
2018-02-08T19:51:48.701Z,,,,,50,41.1,50.6
2018-02-08T19:51:58.687Z,,,,,50,40.9,
2018-02-08T19:52:08.676Z,,,,,50,40.8,
2018-02-08T19:52:18.668Z,,,,,,,50.5
2018-02-08T19:52:28.668Z,,,,,50,40.6,50.4
2018-02-08T19:52:38.668Z,,,,,50,40.5,
2018-02-08T19:52:48.668Z,,,,,,,50.3
2018-02-08T19:52:58.668Z,,,,,50,40.2,
2018-02-08T19:53:08.668Z,,,,,50,40.1,
2018-02-08T19:53:18.671Z,,,,,,,50.2
2018-02-08T19:53:28.673Z,,,,,50,39.9,50.1
2018-02-08T19:53:38.668Z,,,,,50,39.8,
2018-02-08T19:53:48.668Z,,,,,,,50
2018-02-08T19:53:58.669Z,,,,,50,39.6,
2018-02-08T19:54:08.668Z,,,,,50,39.5,
2018-02-08T19:54:18.668Z,,,,,,,49.9
2018-02-08T19:54:28.669Z,0,0,5,0,50,39.4,49.9
2018-02-08T19:54:38.769Z,,,,,50,39.3,
2018-02-08T19:54:48.668Z,,,,,,,49.8
2018-02-08T19:54:58.668Z,,,,,50,39.1,49.7
2018-02-08T19:55:08.669Z,,,,,50,38.9,
2018-02-08T19:55:28.668Z,,,,,50,38.7,49.6
2018-02-08T19:55:38.668Z,,,,,50,38.6,
2018-02-08T19:55:58.669Z,,,,,50,38.4,49.5
2018-02-08T19:56:08.669Z,,,,,50,38.3,
2018-02-08T19:56:28.669Z,,0,0,0,50,47.3,50.4
2018-02-08T19:56:38.668Z,,,,,,,48.2
2018-02-08T19:56:48.668Z,,,,,50,47.2,48.1
2018-02-08T19:56:58.669Z,,,,,50,47,
2018-02-08T19:57:08.668Z,,,,,,,48
2018-02-08T19:57:18.668Z,,,,,50,46.6,
2018-02-08T19:57:28.668Z,,0,,0,,,48
2018-02-08T19:57:38.669Z,,,,,50,47.1,47.1
2018-02-08T19:57:48.669Z,,,,,,,46.4
2018-02-08T19:57:58.680Z,0,0,,0,50,40.4,45.4
2018-02-08T19:58:08.668Z,,,,,,,44.6
2018-02-08T19:58:18.669Z,,,,,50,40,44.5
2018-02-08T19:58:38.668Z,,,,,50,39.8,
2018-02-08T19:58:48.668Z,,,,,50,39.7,
2018-02-08T19:58:58.669Z,,0,,0,50,39.7,44.4
2018-02-08T19:59:18.668Z,,,,,50,39.5,
2018-02-08T19:59:28.670Z,,,,,50,39.5,
2018-02-08T19:59:38.668Z,,,,,,,44.3
2018-02-08T19:59:48.674Z,,,,,50,39.3,
2018-02-08T19:59:58.669Z,,,,,50,39.3,
2018-02-08T20:00:08.669Z,,,,,50,39.2,
2018-02-08T20:00:18.668Z,,,,,,,44.2
2018-02-08T20:00:28.668Z,,,,,50,39.1,
2018-02-08T20:00:38.668Z,,,,,50,38.9,
2018-02-08T20:00:58.669Z,,,,,50,38.7,44.1
2018-02-08T20:01:08.670Z,,,,,50,38.7,
2018-02-08T20:01:18.668Z,,,,,,,44.1
2018-02-08T20:01:28.669Z,,,,,50,38.5,
2018-02-08T20:01:38.668Z,,,,,50,38.4,
2018-02-08T20:01:48.669Z,,0,0,0,50,42.5,43.8
2018-02-08T20:01:58.669Z,,,,,50,42.3,43.6
2018-02-08T20:02:18.669Z,,,,,50,42.2,43.5
2018-02-08T20:02:28.668Z,,,,,50,42,
2018-02-08T20:02:38.668Z,,0,,2,50,42,
2018-02-08T20:02:48.669Z,0,0,,0,50,41.4,42.4
2018-02-08T20:02:58.669Z,,,,,50,41.2,42.2
2018-02-08T20:03:18.668Z,,,,,50,41.1,
2018-02-08T20:03:28.676Z,,,,,50,40.8,
2018-02-08T20:03:38.668Z,,,,,50,40.6,
2018-02-08T20:03:48.669Z,,1,59,0,50,40.6,42.2
2018-02-08T20:03:58.679Z,37,,,,50,40.4,47
2018-02-08T20:04:08.678Z,29,,,,50,40.4,38.4
2018-02-08T20:04:18.668Z,30,,,,50,40.2,32.8
2018-02-08T20:04:28.668Z,29,,,,50,40.2,30.3
2018-02-08T20:04:38.669Z,29,,,,,,28.6
2018-02-08T20:04:48.668Z,,,,,50,40,28.3
2018-02-08T20:04:58.668Z,30,,,,50,39.8,28.7
2018-02-08T20:05:08.668Z,,,,,50,39.7,
2018-02-08T20:05:18.668Z,29,,,,,,28.9
2018-02-08T20:05:28.668Z,30,,,,50,39.5,
2018-02-08T20:05:38.668Z,29,,,,,,29.2
2018-02-08T20:05:48.668Z,,,,,50,39.3,29.3
2018-02-08T20:05:58.668Z,,,,,50,39.1,29.5
2018-02-08T20:06:08.669Z,,,,,50,38.9,
2018-02-08T20:06:18.671Z,30,,,,50,38.7,30
2018-02-08T20:06:28.669Z,29,,,,,,30.2
2018-02-08T20:06:38.668Z,,,,,50,38.4,30.4
2018-02-08T20:06:48.668Z,,,,,50,38.3,
2018-02-08T20:06:58.723Z,,,,,50,38.1,30.8
2018-02-08T20:07:08.722Z,,,,,,,31.1
2018-02-08T20:07:18.712Z,,,,,50,37.8,31.4
2018-02-08T20:07:28.701Z,,,,,50,37.6,
2018-02-08T20:07:38.668Z,,,,,,,32
2018-02-08T20:07:48.682Z,30,,,,50,37.4,32.2
2018-02-08T20:07:58.668Z,29,,,,50,37.2,32.5
2018-02-08T20:08:08.668Z,,,,,50,37.1,
2018-02-08T20:08:18.668Z,29,,,,,,32.8
2018-02-08T20:08:28.670Z,30,,,,50,36.8,33.1
2018-02-08T20:08:38.669Z,29,,,,,,33.2
2018-02-08T20:08:48.668Z,30,,,,50,36.5,33.4
2018-02-08T20:08:58.668Z,,,,,50,36.4,33.6
2018-02-08T20:09:08.668Z,,,,,50,36.3,
2018-02-08T20:09:18.668Z,29,,,,,,33.9
2018-02-08T20:09:28.668Z,,,,,50,36.2,34
2018-02-08T20:09:38.685Z,30,,,,50,36.1,34.2
2018-02-08T20:09:48.669Z,29,0,0,0,50,31,34.6
2018-02-08T20:09:58.680Z,0,0,,0,50,28.3,37.3
2018-02-08T20:10:08.669Z,,,,,,,35.1
2018-02-08T20:10:18.668Z,,,,,50,28.1,
2018-02-08T20:10:28.668Z,,,,,,,34.9
2018-02-08T20:10:38.668Z,,,,,50,28.1,
2018-02-08T20:10:48.670Z,,1,59,0,50,28.1,
2018-02-08T20:10:58.678Z,43,1,,0,50,28.3,35.1
2018-02-08T20:11:08.668Z,31,,,,,,39.5
2018-02-08T20:11:18.668Z,29,,,,50,28.3,36.9
2018-02-08T20:11:28.668Z,29,,,,50,28.3,35.9
2018-02-08T20:11:38.668Z,,,,,50,28.4,34.9
2018-02-08T20:11:48.668Z,,,,,,,34.7
2018-02-08T20:11:58.668Z,,,,,50,28.4,34.8
2018-02-08T20:12:08.668Z,29,,,,,,35.3
2018-02-08T20:12:18.677Z,30,,,,50,28.4,35.6
2018-02-08T20:12:28.668Z,29,,,,,,36
2018-02-08T20:12:38.668Z,,,,,50,28.5,36.2
2018-02-08T20:12:48.668Z,,,,,50,28.5,
2018-02-08T20:12:58.668Z,,,,,50,28.5,36.5
2018-02-08T20:13:08.668Z,,,,,,,36.7
2018-02-08T20:13:18.668Z,,,,,50,28.5,36.8
2018-02-08T20:13:28.670Z,29,0,0,2,50,24.9,37.3
2018-02-08T20:13:38.683Z,57,,,,50,36.2,38.6
2018-02-08T20:13:48.668Z,82,,,,50,38.2,40.7
2018-02-08T20:13:58.680Z,0,0,,0,50,41.2,44.8
2018-02-08T20:14:08.668Z,,,,,50,41.1,43.9
2018-02-08T20:14:18.668Z,,,,,,,43.7
2018-02-08T20:14:28.668Z,,,,,50,40.9,
2018-02-08T20:14:38.848Z,,,,,50,40.7,
2018-02-08T20:14:48.668Z,,,,,50,40.6,
2018-02-08T20:14:58.668Z,,1,59,0,50,40.5,
2018-02-08T20:15:08.669Z,41,1,,0,50,40.3,46.6
2018-02-08T20:15:18.668Z,29,,,,50,40.2,45.7
2018-02-08T20:15:28.668Z,29,,,,,,40.7
2018-02-08T20:15:38.668Z,,,,,50,40,39.1
2018-02-08T20:15:48.668Z,,,,,,,38
2018-02-08T20:15:58.668Z,,,,,50,39.8,37.6
2018-02-08T20:16:08.668Z,30,,,,,,37.7
2018-02-08T20:16:18.668Z,29,,,,50,39.7,38.1
2018-02-08T20:16:28.668Z,,,,,50,39.5,38.3
2018-02-08T20:16:38.668Z,,,,,50,39.4,
2018-02-08T20:16:48.668Z,,,,,,,38.6
2018-02-08T20:16:58.668Z,,,,,50,39.1,38.7
2018-02-08T20:17:08.668Z,,,,,50,39.1,
2018-02-08T20:17:18.667Z,29,,,,,,39.1
2018-02-08T20:17:28.668Z,,,,,50,38.8,39.3
2018-02-08T20:17:38.668Z,,,,,50,38.7,
2018-02-08T20:17:48.668Z,30,,,,,,39.7
2018-02-08T20:17:58.668Z,,,,,50,38.5,39.9
2018-02-08T20:18:08.668Z,29,,,,,,40.1
2018-02-08T20:18:18.678Z,,,,,50,38.3,40.3
2018-02-08T20:18:28.668Z,,,,,50,38.2,
2018-02-08T20:18:38.668Z,,,,,,,40.7
2018-02-08T20:18:48.668Z,,,,,50,38.1,40.9
2018-02-08T20:18:58.678Z,,,,,50,38,41
2018-02-08T20:19:08.668Z,,,,,,,41.2
2018-02-08T20:19:18.668Z,,,,,50,37.8,41.4
2018-02-08T20:19:28.668Z,,,,,50,37.7,
2018-02-08T20:19:38.668Z,29,,,,,,41.7
2018-02-08T20:19:48.668Z,,,,,50,37.6,41.9
2018-02-08T20:19:58.668Z,,,,,50,37.5,
2018-02-08T20:20:08.668Z,29,,,,,,42.1
2018-02-08T20:20:18.668Z,,,,,50,37.4,42.2
2018-02-08T20:20:28.668Z,,,,,50,37.3,
2018-02-08T20:20:38.668Z,0,1,,0,50,37.2,42.4
2018-02-08T20:20:48.668Z,,,,,50,37.2,39.8
2018-02-08T20:20:58.668Z,,,,,50,37.1,38.2
2018-02-08T20:21:08.669Z,,,,,,,37.7
2018-02-08T20:21:18.668Z,,,,,50,36.9,37.5
2018-02-08T20:21:28.668Z,,,,,50,36.8,
2018-02-08T20:21:48.668Z,,,,,50,36.7,
2018-02-08T20:21:58.668Z,,,,,50,36.6,37.4
2018-02-08T20:22:08.668Z,,,,,50,36.6,
2018-02-08T20:22:18.668Z,,,,,,,37.2
2018-02-08T20:22:28.668Z,,,,,50,36.5,37.1
2018-02-08T20:22:38.668Z,,,,,50,36.4,36.9
2018-02-08T20:22:48.668Z,,,,,,,36.9
2018-02-08T20:22:58.668Z,,,,,50,36.3,37.1
2018-02-08T20:23:08.668Z,,,,,,,36.9
2018-02-08T20:23:18.689Z,,,,,50,36.2,
2018-02-08T20:23:28.668Z,,,,,50,36.1,
2018-02-08T20:23:38.668Z,,,,,,,36.8
2018-02-08T20:23:48.668Z,,,,,50,36,
2018-02-08T20:23:58.668Z,,,,,50,36,
2018-02-08T20:24:08.672Z,,,,,50,35.9,
2018-02-08T20:24:18.668Z,,,,,,,36.7
2018-02-08T20:24:28.668Z,,,,,50,35.8,
2018-02-08T20:24:38.668Z,,,,,50,35.7,
2018-02-08T20:24:58.669Z,,,,,50,35.6,
2018-02-08T20:25:08.668Z,,,,,50,35.6,
2018-02-08T20:25:28.668Z,,,,,50,35.5,
2018-02-08T20:25:38.668Z,,,,,50,35.4,
2018-02-08T20:25:58.690Z,,,,,50,35.3,
2018-02-08T20:26:08.668Z,,,,,50,35.3,
2018-02-08T20:26:28.668Z,,,,,50,35.2,
2018-02-08T20:26:38.668Z,,,,,50,35.1,
2018-02-08T20:26:48.669Z,,,,,,,36.8
2018-02-08T20:26:58.668Z,,,,,50,34.9,
2018-02-08T20:27:08.668Z,,,,,50,34.9,
2018-02-08T20:27:28.668Z,,,,,50,34.8,36.9
2018-02-08T20:27:38.668Z,,,,,50,34.8,
2018-02-08T20:27:58.668Z,,,,,50,34.7,37.1
2018-02-08T20:28:18.668Z,,,,,50,34.6,
2018-02-08T20:28:28.669Z,,0,5,0,,,37.2
2018-02-08T20:28:38.668Z,,,,,50,34.5,
2018-02-08T20:28:48.668Z,,,,,50,34.5,
2018-02-08T20:28:58.668Z,,,,,50,34.4,37.3
2018-02-08T20:29:18.668Z,,1,59,0,50,34.4,37.4
2018-02-08T20:29:28.668Z,,,,,50,34.3,
2018-02-08T20:29:38.668Z,,,,,50,34.2,
2018-02-08T20:29:48.668Z,,,,,,,37.5
2018-02-08T20:29:58.668Z,,,,,50,34.2,
2018-02-08T20:30:08.668Z,,,,,50,34.1,
2018-02-08T20:30:18.669Z,,,,,,,37.6
2018-02-08T20:30:28.668Z,,,,,50,34.1,
2018-02-08T20:30:38.668Z,,,,,50,34,
2018-02-08T20:30:48.668Z,,,,,,,37.7
2018-02-08T20:30:58.668Z,,,,,50,33.9,37.8
2018-02-08T20:31:08.692Z,,,,,50,33.9,
2018-02-08T20:31:28.668Z,,,,,50,33.8,37.9
2018-02-08T20:31:38.668Z,,,,,50,33.8,
2018-02-08T20:31:48.668Z,,0,5,0,,,38
2018-02-08T20:31:58.668Z,,,,,50,33.7,
2018-02-08T20:32:08.683Z,,,,,50,33.7,
2018-02-08T20:32:18.831Z,,,,,,,38.1
2018-02-08T20:32:28.667Z,,,,,50,33.6,
2018-02-08T20:32:38.668Z,,,,,50,33.6,
2018-02-08T20:32:48.668Z,,,,,,,38.2
2018-02-08T20:32:58.668Z,,,,,50,33.5,38.3
2018-02-08T20:33:08.668Z,,,,,50,33.5,
2018-02-08T20:33:28.668Z,,,,,50,33.4,38.4
2018-02-08T20:33:38.668Z,,,,,50,33.4,
2018-02-08T20:33:58.668Z,,,,,50,33.3,
2018-02-08T20:34:08.668Z,,,,,50,33.3,
2018-02-08T20:34:18.668Z,,,,,,,38.5
2018-02-08T20:34:28.668Z,,,,,50,33.2,
2018-02-08T20:34:38.669Z,,,,,50,33.2,
2018-02-08T20:34:58.668Z,,,,,50,33.1,
2018-02-08T20:35:08.668Z,,,,,50,33.1,
2018-02-08T20:35:28.668Z,,,,,50,32.9,
2018-02-08T20:35:38.668Z,,,,,50,32.9,
2018-02-08T20:35:58.668Z,,,,,50,32.8,
2018-02-08T20:36:08.668Z,,,,,50,32.8,
2018-02-08T20:36:28.667Z,,,,,50,32.8,38.4
2018-02-08T20:36:38.668Z,,,,,50,32.7,
2018-02-08T20:36:58.668Z,,,,,50,32.7,
2018-02-08T20:37:08.668Z,,,,,50,32.7,
2018-02-08T20:37:18.667Z,,,,,,,38.3
2018-02-08T20:37:28.668Z,,,,,50,32.6,
2018-02-08T20:37:38.668Z,,,,,50,32.6,
2018-02-08T20:37:48.668Z,,,,,,,38.2
2018-02-08T20:37:58.668Z,,,,,50,32.5,
2018-02-08T20:38:08.668Z,,,,,50,32.5,
2018-02-08T20:38:28.671Z,57,0,0,2,50,36.4,37.1
2018-02-08T20:38:38.731Z,0,0,,0,,,39.2
2018-02-08T20:38:49.457Z,,,,,50,37.9,38.9
2018-02-08T20:38:58.667Z,,,,,50,37.8,
2018-02-08T20:39:08.682Z,,,,,,,38.8
2018-02-08T20:39:18.676Z,,,,,50,37.6,
2018-02-08T20:39:28.668Z,,,,,50,37.6,
2018-02-08T20:39:38.668Z,,0,,0,,,
2018-02-08T20:39:48.668Z,,,,,50,37.4,38.7
2018-02-08T20:39:58.668Z,,,,,50,37.3,
2018-02-08T20:40:08.668Z,,,,,50,37.3,
2018-02-08T20:40:28.668Z,,,,,50,37.1,
2018-02-08T20:40:38.668Z,,,,,50,37.1,
2018-02-08T20:40:58.670Z,,,,,50,36.8,38.6
2018-02-08T20:41:08.986Z,,,,,50,36.8,
2018-02-08T20:41:28.668Z,,,,,50,36.6,
2018-02-08T20:41:38.668Z,,,,,50,36.6,
2018-02-08T20:41:58.668Z,,,,,50,36.4,
2018-02-08T20:42:08.668Z,,,,,50,36.3,
2018-02-08T20:42:18.668Z,,,,,,,38.5
2018-02-08T20:42:28.668Z,,,,,50,36.2,
2018-02-08T20:42:38.668Z,,,,,50,36.2,
2018-02-08T20:42:58.668Z,,,,,50,36,
2018-02-08T20:43:08.668Z,,,,,50,36,
2018-02-08T20:43:18.668Z,,,,,,,38.4
2018-02-08T20:43:28.668Z,,,,,50,35.8,
2018-02-08T20:43:38.667Z,,,,,50,35.8,
2018-02-08T20:43:58.668Z,,,,,50,35.7,
2018-02-08T20:44:08.668Z,,,,,50,35.6,
2018-02-08T20:44:28.668Z,,,,,50,35.5,
2018-02-08T20:44:38.668Z,,,,,50,35.4,
2018-02-08T20:44:48.668Z,,,,,,,38.3
2018-02-08T20:44:58.667Z,,,,,50,35.3,
2018-02-08T20:45:08.668Z,,,,,50,35.3,
2018-02-08T20:45:28.668Z,,,,,50,35.1,
2018-02-08T20:45:38.668Z,,,,,50,35.1,
2018-02-08T20:45:58.668Z,,,,,50,34.9,
2018-02-08T20:46:08.668Z,,,,,50,34.8,
2018-02-08T20:46:18.668Z,,,,,,,38.2
2018-02-08T20:46:28.668Z,,,,,50,34.7,
2018-02-08T20:46:38.667Z,,,,,50,34.7,
2018-02-08T20:46:58.668Z,,,,,50,34.6,
2018-02-08T20:47:08.668Z,,,,,50,34.5,
2018-02-08T20:47:18.668Z,,,,,,,38.1
2018-02-08T20:47:28.668Z,,,,,50,34.4,
2018-02-08T20:47:38.668Z,,,,,50,34.4,
2018-02-08T20:47:58.667Z,,,,,50,34.3,
2018-02-08T20:48:08.668Z,,,,,50,34.3,
2018-02-08T20:48:28.668Z,,,,,50,34.1,
2018-02-08T20:48:38.667Z,,,,,50,34.1,
2018-02-08T20:48:48.668Z,,,,,,,38
2018-02-08T20:48:58.668Z,,,,,50,34,
2018-02-08T20:49:08.668Z,,,,,50,34,
2018-02-08T20:49:28.668Z,,,,,50,33.9,37.9
2018-02-08T20:49:38.667Z,,,,,50,33.9,37.9
2018-02-08T20:49:48.667Z,,,,,50,33.8,
2018-02-08T20:49:58.668Z,,,,,50,33.7,
2018-02-08T20:50:08.668Z,,,,,50,33.7,
2018-02-08T20:50:28.668Z,,,,,50,33.6,
2018-02-08T20:50:38.668Z,,,,,50,33.6,
2018-02-08T20:50:48.668Z,,,,,,,37.8
2018-02-08T20:50:58.668Z,,,,,50,33.5,
2018-02-08T20:51:08.667Z,,,,,50,33.5,
2018-02-08T20:51:28.667Z,,,,,50,33.4,
2018-02-08T20:51:38.667Z,,,,,50,33.4,
2018-02-08T20:51:48.667Z,,,,,,,37.7
2018-02-08T20:51:58.668Z,,,,,50,33.3,
2018-02-08T20:52:08.669Z,,,,,50,33.2,
2018-02-08T20:52:28.668Z,,,,,50,33.2,
2018-02-08T20:52:38.667Z,,,,,50,33.1,
2018-02-08T20:52:48.668Z,,,,,,,37.6
2018-02-08T20:52:58.667Z,,,,,50,33.1,
2018-02-08T20:53:08.668Z,,,,,50,32.9,
2018-02-08T20:53:28.667Z,,,,,50,32.8,
2018-02-08T20:53:38.667Z,,,,,50,32.8,
2018-02-08T20:53:48.667Z,,,,,,,37.5
2018-02-08T20:53:58.731Z,,,,,50,32.7,
2018-02-08T20:54:08.668Z,,,,,50,32.7,
2018-02-08T20:54:28.668Z,0,0,5,0,50,32.6,37.5
2018-02-08T20:54:38.668Z,,,,,50,32.6,
2018-02-08T20:54:58.668Z,,,,,50,32.6,
2018-02-08T20:55:08.668Z,,,,,50,32.5,37.4
2018-02-08T20:55:28.668Z,,,,,50,32.5,
2018-02-08T20:55:38.668Z,,,,,50,32.4,
2018-02-08T20:55:58.667Z,,,,,50,32.3,
2018-02-08T20:56:08.668Z,,,,,50,32.3,
2018-02-08T20:56:18.667Z,,,,,,,37.3
2018-02-08T20:56:28.667Z,,,,,50,32.3,
2018-02-08T20:56:38.668Z,,,,,50,32.2,
2018-02-08T20:56:58.668Z,,,,,50,32.2,
2018-02-08T20:57:08.668Z,,,,,50,32.1,
2018-02-08T20:57:28.668Z,,1,59,0,50,32.1,
2018-02-08T20:57:38.668Z,,0,5,0,50,32.1,37.2
2018-02-08T20:57:48.667Z,,,,,50,32,
2018-02-08T20:57:58.668Z,,,,,50,32,
2018-02-08T20:58:08.668Z,,1,59,0,,,
2018-02-08T20:58:18.667Z,,,,,50,32,
2018-02-08T20:58:29.637Z,,,,,50,31.9,
2018-02-08T20:58:38.668Z,,0,5,0,,,
2018-02-08T20:58:48.668Z,,1,59,0,50,31.9,37.1
2018-02-08T20:58:58.667Z,,0,5,0,50,31.9,
2018-02-08T20:59:08.668Z,,1,59,0,50,31.8,
2018-02-08T20:59:18.667Z,,,,,50,31.8,
2018-02-08T20:59:28.668Z,,,,,50,31.8,
2018-02-08T20:59:48.667Z,,,,,50,31.6,
2018-02-08T21:00:08.669Z,,,,,50,31.6,
2018-02-08T21:00:28.690Z,,,,,50,31.5,36.9
2018-02-08T21:00:38.673Z,,,,,50,31.5,36.9
2018-02-08T21:00:48.667Z,,,,,50,31.5,
2018-02-08T21:01:08.693Z,,,,,50,31.4,
2018-02-08T21:01:28.667Z,,,,,50,31.4,
2018-02-08T21:01:38.667Z,,,,,50,31.3,
2018-02-08T21:01:48.667Z,,,,,,,36.8
2018-02-08T21:01:58.667Z,,,,,50,31.3,
2018-02-08T21:02:08.668Z,,,,,50,31.3,
2018-02-08T21:02:28.693Z,,,,,50,31.2,
2018-02-08T21:02:38.667Z,,,,,50,31.2,
2018-02-08T21:02:58.668Z,,,,,50,31.2,
2018-02-08T21:03:08.668Z,,,,,50,31,
2018-02-08T21:03:28.668Z,,,,,50,31,
2018-02-08T21:03:38.668Z,38,0,0,2,,,37.1
2018-02-08T21:03:48.668Z,0,0,,0,50,36.6,38.6
2018-02-08T21:03:58.667Z,,,,,50,37.8,38
2018-02-08T21:04:08.667Z,,,,,50,37.7,
2018-02-08T21:04:18.667Z,,,,,50,37.6,
2018-02-08T21:04:28.667Z,,,,,50,37.5,37.9
2018-02-08T21:04:38.668Z,,,,,50,37.4,
2018-02-08T21:04:48.667Z,,1,59,0,,,
2018-02-08T21:04:58.667Z,,,,,50,37.2,
2018-02-08T21:05:08.668Z,,,,,50,37.2,
2018-02-08T21:05:28.667Z,,,,,50,36.9,37.8
2018-02-08T21:05:38.667Z,,,,,50,36.8,
2018-02-08T21:05:58.667Z,,,,,50,36.7,
2018-02-08T21:06:08.667Z,,,,,50,36.6,
2018-02-08T21:06:28.667Z,,,,,50,36.5,
2018-02-08T21:06:38.667Z,,,,,50,36.4,
