Time,PrimTSet,PrimT,HwTSet,ActPow,ChActive,HwTOutlet,HwActive
2018-01-03T19:35:32.651Z,,38.4,50,,,30.6,
2018-01-03T19:35:42.652Z,,,50,,,30.6,
2018-01-03T19:35:52.651Z,,,50,,,30.6,
2018-01-03T19:36:02.651Z,,,50,,,30.7,
2018-01-03T19:36:12.651Z,59,,50,,1,30.7,0
2018-01-03T19:36:22.651Z,,,50,,,30.7,
2018-01-03T19:36:32.651Z,,,50,,,30.8,
2018-01-03T19:36:42.651Z,,,50,,,30.8,
2018-01-03T19:36:52.651Z,,,50,,,30.9,
2018-01-03T19:37:02.651Z,,,50,,,30.9,
2018-01-03T19:37:12.651Z,,,50,,,30.9,
2018-01-03T19:37:22.651Z,,,50,,,31,
2018-01-03T19:37:32.651Z,,,50,,,31,
2018-01-03T19:37:42.651Z,,38.3,50,,,31,
2018-01-03T19:37:52.651Z,,,50,,,31,
2018-01-03T19:38:02.651Z,,,50,,,31.2,
2018-01-03T19:38:12.651Z,,,50,,,31.2,
2018-01-03T19:38:22.651Z,,,50,,,31.2,
2018-01-03T19:38:32.651Z,,,50,,,31.2,
2018-01-03T19:38:42.651Z,,,50,,,31.2,
2018-01-03T19:38:52.651Z,,,50,,,31.3,
2018-01-03T19:39:02.651Z,59,38.3,50,0,1,31.3,0
2018-01-03T19:39:12.709Z,,,50,,,31.3,
2018-01-03T19:39:22.694Z,,,50,,,31.3,
2018-01-03T19:39:32.651Z,,,50,,,31.3,
2018-01-03T19:39:42.675Z,,,50,,,31.3,
2018-01-03T19:39:52.670Z,,,50,,,31.3,
2018-01-03T19:40:02.651Z,,38.2,50,,,31.3,
2018-01-03T19:40:12.651Z,,,50,,,31.3,
2018-01-03T19:40:22.651Z,,,50,,,31.3,
2018-01-03T19:40:32.651Z,,,50,,,31.3,
2018-01-03T19:40:42.651Z,,,50,,,31.3,
2018-01-03T19:40:52.651Z,,,50,,,31.3,
2018-01-03T19:41:02.651Z,,,50,,,31.3,
2018-01-03T19:41:12.651Z,,,50,,,31.3,
2018-01-03T19:41:22.651Z,,,50,,,31.3,
2018-01-03T19:41:32.651Z,,,50,,,31.3,
2018-01-03T19:41:42.651Z,,,50,,,31.3,
2018-01-03T19:41:52.650Z,,,50,,,31.3,
2018-01-03T19:42:02.651Z,,,50,,,31.3,
2018-01-03T19:42:12.651Z,,,50,,,31.3,
2018-01-03T19:42:22.651Z,,,50,,,31.3,
2018-01-03T19:42:32.651Z,,38.1,50,,,31.3,
2018-01-03T19:42:42.651Z,,38.2,50,,,31.3,
2018-01-03T19:42:52.651Z,,38.1,50,,,31.3,
2018-01-03T19:43:02.655Z,,,50,,,31.3,
2018-01-03T19:43:12.651Z,,,50,,,31.3,
2018-01-03T19:43:22.651Z,,,50,,,31.3,
2018-01-03T19:43:32.651Z,,,50,,,31.3,
2018-01-03T19:43:42.651Z,,,50,,,31.3,
2018-01-03T19:43:52.652Z,,,50,,,31.3,
2018-01-03T19:44:02.651Z,,,50,,,31.3,
2018-01-03T19:44:12.651Z,,,50,,,31.3,
2018-01-03T19:44:22.650Z,,,50,,,31.3,
2018-01-03T19:44:32.651Z,,,50,,,31.3,
2018-01-03T19:44:42.651Z,,,50,,,31.3,
2018-01-03T19:44:52.652Z,,,50,,,31.3,
2018-01-03T19:45:02.651Z,,,50,,,31.3,
2018-01-03T19:45:12.651Z,,,50,,,31.3,
2018-01-03T19:45:22.651Z,,,50,,,31.2,
2018-01-03T19:45:32.651Z,,,50,,,31.2,
2018-01-03T19:45:42.651Z,,,50,,,31.2,
2018-01-03T19:45:52.659Z,,38,50,,,31.2,
2018-01-03T19:46:02.651Z,,38.1,50,,,31.2,
2018-01-03T19:46:12.651Z,,38,50,,,31.2,
2018-01-03T19:46:22.651Z,,,50,,,31.2,
2018-01-03T19:46:32.650Z,,,50,,,31.2,
2018-01-03T19:46:42.651Z,,,50,,,31.2,
2018-01-03T19:46:52.651Z,,,50,,,31.2,
2018-01-03T19:47:02.651Z,,,50,,,31.2,
2018-01-03T19:47:12.651Z,,,50,,,31.2,
2018-01-03T19:47:22.651Z,,,50,,,31.2,
2018-01-03T19:47:32.651Z,,,50,,,31.2,
2018-01-03T19:47:42.651Z,,,50,,,31.2,
2018-01-03T19:47:52.651Z,,,50,,,31.2,
2018-01-03T19:48:02.651Z,,,50,,,31.2,
2018-01-03T19:48:12.651Z,,40.5,50,41,1,31,0
2018-01-03T19:48:22.651Z,,43.5,50,32,,31,
2018-01-03T19:48:32.651Z,,39.9,50,29,,31,
2018-01-03T19:48:42.651Z,,37.9,50,,,31,
2018-01-03T19:48:52.651Z,,36.5,50,,,31,
2018-01-03T19:49:02.651Z,,35.7,50,,,31,
2018-01-03T19:49:12.652Z,,36,50,29,,31,
2018-01-03T19:49:22.651Z,,36.4,50,30,,31,
2018-01-03T19:49:32.651Z,,36.8,50,29,,31,
2018-01-03T19:49:42.651Z,,37.3,50,30,,31,
2018-01-03T19:49:52.651Z,,37.4,50,29,,31,
2018-01-03T19:50:02.776Z,,,50,,,31,
2018-01-03T19:50:12.651Z,,37.5,50,30,,31,
2018-01-03T19:50:22.650Z,,37.7,50,29,,30.9,
2018-01-03T19:50:32.651Z,,38,50,30,,30.9,
2018-01-03T19:50:42.650Z,,38.2,50,29,,30.9,
2018-01-03T19:50:52.651Z,,38.4,50,30,,30.9,
2018-01-03T19:51:02.651Z,,38.6,50,29,,30.9,
2018-01-03T19:51:12.651Z,,38.7,50,30,,30.9,
2018-01-03T19:51:22.651Z,,39.1,50,29,,30.9,
2018-01-03T19:51:32.650Z,,39.2,50,,,30.9,
2018-01-03T19:51:42.651Z,,39.4,50,,,30.9,
2018-01-03T19:51:52.651Z,,39.5,50,,,30.9,
2018-01-03T19:52:02.650Z,,39.7,50,,,30.9,
2018-01-03T19:52:12.651Z,,39.8,50,30,,30.9,
2018-01-03T19:52:22.651Z,,40,50,,,30.9,
2018-01-03T19:52:32.651Z,,40.1,50,29,,30.9,
2018-01-03T19:52:42.651Z,,40.3,50,,,30.9,
2018-01-03T19:52:52.651Z,,40.4,50,,,30.9,
2018-01-03T19:53:02.656Z,,40.5,50,30,,30.9,
2018-01-03T19:53:12.651Z,,40.7,50,29,,30.9,
2018-01-03T19:53:22.650Z,,40.8,50,30,,30.9,
2018-01-03T19:53:32.651Z,,41,50,30,,30.9,
2018-01-03T19:53:42.651Z,,41.1,50,29,,30.9,
2018-01-03T19:53:52.651Z,,41.2,50,30,,30.9,
2018-01-03T19:54:02.651Z,,41.3,50,29,,30.9,
2018-01-03T19:54:12.650Z,,41.5,50,30,,30.9,
2018-01-03T19:54:22.650Z,,41.6,50,29,,30.9,
2018-01-03T19:54:32.651Z,,41.7,50,,,30.9,
2018-01-03T19:54:42.651Z,,41.9,50,,,30.9,
2018-01-03T19:54:52.653Z,,42,50,,,30.9,
2018-01-03T19:55:02.650Z,,42.2,50,,,30.9,
2018-01-03T19:55:12.651Z,,42.3,50,,,30.9,
2018-01-03T19:55:22.651Z,,42.4,50,,,30.9,
2018-01-03T19:55:32.651Z,,42.7,50,30,,30.9,
2018-01-03T19:55:42.663Z,,42.8,50,29,,30.9,
2018-01-03T19:55:52.651Z,,43,50,,,30.9,
2018-01-03T19:56:02.651Z,,43.1,50,,,30.9,
2018-01-03T19:56:12.651Z,,43.2,50,30,,30.9,
2018-01-03T19:56:22.652Z,,43.4,50,,,30.9,
2018-01-03T19:56:32.651Z,,43.5,50,29,,30.9,
2018-01-03T19:56:42.651Z,,43.7,50,0,1,30.9,0
2018-01-03T19:56:52.651Z,,41.6,50,,,30.9,
2018-01-03T19:57:02.651Z,,39.8,50,,,30.9,
2018-01-03T19:57:12.651Z,,39.2,50,,,30.9,
2018-01-03T19:57:22.651Z,,38.9,50,,,31,
2018-01-03T19:57:32.651Z,,38.8,50,,,30.9,
2018-01-03T19:57:42.651Z,,,50,,,31,
2018-01-03T19:57:52.651Z,,,50,,,31,
2018-01-03T19:58:02.650Z,,,50,,,31,
2018-01-03T19:58:12.651Z,,40.1,50,44,1,30.9,0
2018-01-03T19:58:22.651Z,,45.2,50,34,,31,
2018-01-03T19:58:32.651Z,,45.7,50,29,,31,
2018-01-03T19:58:42.651Z,,44.6,50,30,,31,
2018-01-03T19:58:52.650Z,,44.4,50,,,31,
2018-01-03T19:59:02.651Z,,44.1,50,29,,31,
2018-01-03T19:59:12.650Z,,,50,,,31,
2018-01-03T19:59:22.651Z,,44.2,50,30,,31,
2018-01-03T19:59:32.650Z,,44.6,50,29,,31,
2018-01-03T19:59:42.650Z,,44.8,50,,,31,
2018-01-03T19:59:52.651Z,,,50,30,,31,
2018-01-03T20:00:02.651Z,,44.9,50,,,31,
2018-01-03T20:00:12.650Z,,45,50,29,,31,
2018-01-03T20:00:22.651Z,,45.1,50,,,31,
2018-01-03T20:00:32.651Z,,45.2,50,30,,31,
2018-01-03T20:00:42.651Z,,43.8,50,0,1,31,0
2018-01-03T20:00:52.651Z,,41.8,50,,,31.2,
2018-01-03T20:01:02.651Z,,40.9,50,,,31.2,
2018-01-03T20:01:12.651Z,,40.5,50,,,31.2,
2018-01-03T20:01:22.651Z,,40.4,50,,,31.2,
2018-01-03T20:01:32.651Z,,40.3,50,,,31.2,
2018-01-03T20:01:42.651Z,,,50,,,31.2,
2018-01-03T20:01:52.651Z,,,50,,,31.2,
2018-01-03T20:02:02.651Z,,40.1,50,,,31.2,
2018-01-03T20:02:12.650Z,,40,50,,,31.2,
2018-01-03T20:02:22.651Z,,39.9,50,,,31.2,
2018-01-03T20:02:32.652Z,,39.8,50,,,31.2,
2018-01-03T20:02:42.651Z,,39.7,50,,,31.2,
2018-01-03T20:02:52.651Z,,,50,,,31.2,
2018-01-03T20:03:02.651Z,,,50,,,31.3,
2018-01-03T20:03:12.651Z,,39.6,50,,,31.3,
2018-01-03T20:03:22.651Z,,,50,,,31.3,
2018-01-03T20:03:32.651Z,,39.5,50,,,31.3,
2018-01-03T20:03:42.651Z,,,50,,,31.3,
2018-01-03T20:03:52.651Z,,39.4,50,,,31.3,
2018-01-03T20:04:02.651Z,,39.5,50,,,31.3,
2018-01-03T20:04:12.650Z,,39.4,50,,,31.3,
2018-01-03T20:04:22.651Z,,,50,,,31.3,
2018-01-03T20:04:32.650Z,,,50,,,31.3,
2018-01-03T20:04:42.651Z,,,50,,,31.3,
2018-01-03T20:04:52.650Z,,,50,,,31.3,
2018-01-03T20:05:02.651Z,,,50,,,31.3,
2018-01-03T20:05:12.651Z,,,50,,,31.3,
2018-01-03T20:05:22.651Z,,,50,,,31.3,
2018-01-03T20:05:32.651Z,,,50,,,31.3,
2018-01-03T20:05:42.652Z,,,50,,,31.3,
2018-01-03T20:05:52.650Z,,,50,,,31.4,
2018-01-03T20:06:02.650Z,,,50,,,31.4,
2018-01-03T20:06:12.651Z,,,50,,,31.4,
2018-01-03T20:06:22.651Z,,,50,,,31.4,
2018-01-03T20:06:32.650Z,,,50,,,31.4,
2018-01-03T20:06:42.650Z,,39.5,50,,,31.4,
2018-01-03T20:06:52.651Z,0,,50,,0,31.4,2
2018-01-03T20:07:02.651Z,,38.9,50,,0,36.8,2
2018-01-03T20:07:12.650Z,,38.6,50,,0,38.4,0
2018-01-03T20:07:22.650Z,,38.5,50,,,38.5,
2018-01-03T20:07:32.651Z,,,50,,,38.4,
2018-01-03T20:07:42.651Z,,,50,,,38.4,
2018-01-03T20:07:52.651Z,,,50,,,38.3,
2018-01-03T20:08:02.651Z,,,50,,,38.2,
2018-01-03T20:08:12.651Z,59,,50,,1,38.1,0
2018-01-03T20:08:22.651Z,,38.4,50,,,38,
2018-01-03T20:08:32.650Z,,,50,,,38,
2018-01-03T20:08:42.650Z,,,50,,,37.9,
2018-01-03T20:08:52.650Z,,,50,,,37.8,
2018-01-03T20:09:02.651Z,,,50,,,37.7,
2018-01-03T20:09:12.651Z,,,50,,,37.7,
2018-01-03T20:09:22.650Z,,,50,,,37.6,
2018-01-03T20:09:32.651Z,,,50,,,37.5,
2018-01-03T20:09:42.651Z,,,50,,,37.4,
2018-01-03T20:09:52.650Z,,,50,,,37.4,
2018-01-03T20:10:02.651Z,,,50,,,37.3,
2018-01-03T20:10:12.651Z,,,50,,,37.2,
2018-01-03T20:10:22.650Z,,,50,,,37.2,
2018-01-03T20:10:32.651Z,,,50,,,37.1,
2018-01-03T20:10:42.723Z,,,50,,,36.9,
2018-01-03T20:10:52.651Z,,,50,,,36.9,
2018-01-03T20:11:02.682Z,,,50,,,36.8,
2018-01-03T20:11:12.650Z,,,50,,,36.7,
2018-01-03T20:11:22.666Z,,,50,,,36.7,
2018-01-03T20:11:32.650Z,,,50,,,36.6,
2018-01-03T20:11:42.651Z,,,50,,,36.6,
2018-01-03T20:11:52.651Z,,,50,,,36.5,
2018-01-03T20:12:02.650Z,,,50,,,36.4,
2018-01-03T20:12:12.651Z,,,50,,,36.4,
2018-01-03T20:12:22.650Z,,,50,,,36.3,
2018-01-03T20:12:32.695Z,,,50,,,36.3,
2018-01-03T20:12:42.651Z,,,50,,,36.2,
2018-01-03T20:12:52.650Z,,,50,,,36.1,
2018-01-03T20:13:02.650Z,,,50,,,36.1,
2018-01-03T20:13:12.650Z,,,50,,,36,
2018-01-03T20:13:22.650Z,,,50,,,36,
2018-01-03T20:13:32.651Z,,,50,,,35.9,
2018-01-03T20:13:42.650Z,,,50,,,35.9,
2018-01-03T20:13:52.650Z,,,50,,,35.8,
2018-01-03T20:14:02.650Z,,,50,,,35.8,
2018-01-03T20:14:12.650Z,,,50,,,35.7,
2018-01-03T20:14:22.651Z,,,50,,,35.7,
2018-01-03T20:14:32.653Z,,,50,,,35.6,
2018-01-03T20:14:42.650Z,,38.3,50,,,35.6,
2018-01-03T20:14:57.330Z,,,50,,,35.5,
2018-01-03T20:15:02.650Z,,,50,,,35.5,
2018-01-03T20:15:12.652Z,,,50,,,35.4,
2018-01-03T20:15:22.650Z,,,50,,,35.4,
2018-01-03T20:15:32.650Z,,,50,,,35.3,
2018-01-03T20:15:42.650Z,,,50,,,35.3,
2018-01-03T20:15:52.650Z,0,38.2,50,,0,35.3,2
2018-01-03T20:16:02.661Z,,39.1,50,83,0,35.7,2
2018-01-03T20:16:12.653Z,,43,50,124,,37.8,
2018-01-03T20:16:22.651Z,,48,50,124,,41.9,
2018-01-03T20:16:32.651Z,,52.1,50,122,,45.9,
2018-01-03T20:16:42.663Z,,52.1,50,0,0,47.9,0
2018-01-03T20:16:52.653Z,,51.8,50,,,47.7,
2018-01-03T20:17:02.650Z,,51.6,50,,,47.5,
2018-01-03T20:17:12.650Z,,51.5,50,,,47.4,
2018-01-03T20:17:22.651Z,,52.3,50,,0,48.3,2
2018-01-03T20:17:32.651Z,,49.4,50,0,0,46.2,0
2018-01-03T20:17:42.650Z,,48.9,50,,,45.9,
2018-01-03T20:17:52.650Z,,,50,,,45.8,
2018-01-03T20:18:02.650Z,,,50,,,45.7,
2018-01-03T20:18:12.650Z,,48.8,50,,,45.6,
2018-01-03T20:18:22.650Z,,,50,,,45.4,
2018-01-03T20:18:32.650Z,59,,50,,1,45.3,0
2018-01-03T20:18:42.651Z,,,50,,,45.2,
2018-01-03T20:18:52.650Z,,,50,,,45.1,
2018-01-03T20:19:02.650Z,,,50,,,45,
2018-01-03T20:19:12.650Z,,48.7,50,,,44.8,
2018-01-03T20:19:22.651Z,,,50,,,44.7,
2018-01-03T20:19:32.650Z,,,50,,,44.6,
2018-01-03T20:19:42.677Z,,,50,,,44.4,
2018-01-03T20:19:52.650Z,,,50,,,44.3,
2018-01-03T20:20:02.653Z,,,50,,,44.1,
2018-01-03T20:20:12.653Z,,,50,,,44,
2018-01-03T20:20:22.650Z,,,50,,,43.9,
2018-01-03T20:20:32.651Z,,,50,,,43.8,
2018-01-03T20:20:42.651Z,,48.6,50,,,43.7,
2018-01-03T20:20:52.655Z,,49.2,50,45,1,43.6,0
2018-01-03T20:21:02.650Z,,52.8,50,32,,43.4,
2018-01-03T20:21:12.651Z,,45.4,50,29,,43.3,
2018-01-03T20:21:22.650Z,,41.9,50,29,,43.2,
2018-01-03T20:21:32.650Z,,38.9,50,,,43.1,
2018-01-03T20:21:42.651Z,,37.8,50,,,43,
2018-01-03T20:21:52.650Z,,37.6,50,,,42.9,
2018-01-03T20:22:02.651Z,,38.1,50,29,,42.8,
2018-01-03T20:22:12.650Z,,38.6,50,30,,42.7,
2018-01-03T20:22:22.650Z,,38.9,50,29,,42.6,
2018-01-03T20:22:32.650Z,,39.1,50,29,,42.4,
2018-01-03T20:22:42.650Z,,39.2,50,,,42.4,
2018-01-03T20:22:52.650Z,,39.3,50,,,42.3,
2018-01-03T20:23:02.650Z,,39.5,50,,,42.1,
2018-01-03T20:23:12.650Z,,39.7,50,,,42.1,
2018-01-03T20:23:22.650Z,,40,50,,,41.9,
2018-01-03T20:23:32.650Z,,40.3,50,,,41.9,
2018-01-03T20:23:42.650Z,,40.5,50,,,41.7,
2018-01-03T20:23:52.752Z,,40.7,50,30,,41.7,
2018-01-03T20:24:02.720Z,,41,50,29,,41.5,
2018-01-03T20:24:12.650Z,,41.1,50,,,41.4,
2018-01-03T20:24:22.656Z,,41.4,50,,,41.3,
2018-01-03T20:24:32.712Z,,41.5,50,,,41.2,
2018-01-03T20:24:42.650Z,,41.8,50,30,,41.1,
2018-01-03T20:24:52.650Z,,42,50,29,,41.1,
2018-01-03T20:25:02.651Z,,42.1,50,,,40.9,
2018-01-03T20:25:12.658Z,,42.3,50,30,,40.8,
2018-01-03T20:25:22.650Z,,42.4,50,29,,40.7,
2018-01-03T20:25:32.650Z,,42.6,50,,,40.6,
2018-01-03T20:25:42.698Z,,42.8,50,,,40.5,
2018-01-03T20:25:52.686Z,,42.9,50,,,40.4,
2018-01-03T20:26:02.650Z,,43,50,29,,40.3,
2018-01-03T20:26:12.725Z,,43.2,50,30,,40.3,
2018-01-03T20:26:22.733Z,,,50,,,40.2,
2018-01-03T20:26:32.766Z,,43.4,50,29,,40.1,
2018-01-03T20:26:42.715Z,,,50,,,40,
2018-01-03T20:26:52.715Z,,43.6,50,,,39.9,
2018-01-03T20:27:02.664Z,,43.7,50,30,,39.8,
2018-01-03T20:27:12.650Z,,43.8,50,,,39.7,
2018-01-03T20:27:22.701Z,,43.9,50,29,,39.7,
2018-01-03T20:27:32.650Z,,44,50,,,39.6,
2018-01-03T20:27:42.718Z,,44.1,50,,,39.5,
2018-01-03T20:27:52.658Z,,44.3,50,30,,39.4,
2018-01-03T20:28:02.708Z,,44.4,50,29,,39.3,
2018-01-03T20:28:12.665Z,,44.6,50,,,39.3,
2018-01-03T20:28:22.650Z,,44.7,50,,,39.2,
2018-01-03T20:28:32.650Z,,44.9,50,30,,39.1,
2018-01-03T20:28:42.650Z,,45,50,30,,39.1,
2018-01-03T20:28:52.650Z,,45.1,50,,,38.9,
2018-01-03T20:29:02.652Z,,45.3,50,,,38.8,
2018-01-03T20:29:12.657Z,,45.5,50,29,,38.8,
2018-01-03T20:29:22.650Z,,,50,30,,38.7,
2018-01-03T20:29:32.663Z,,45.6,50,,,38.6,
2018-01-03T20:29:42.650Z,,45.8,50,29,,38.5,
2018-01-03T20:29:52.650Z,,45.9,50,30,,38.5,
2018-01-03T20:30:02.650Z,,46,50,29,,38.4,
2018-01-03T20:30:12.665Z,,46.1,50,,,38.4,
2018-01-03T20:30:22.746Z,,46.2,50,,,38.3,
2018-01-03T20:30:32.717Z,,46.4,50,,,38.3,
2018-01-03T20:30:42.653Z,,46.5,50,,,38.2,
2018-01-03T20:30:52.650Z,,46.6,50,30,,38.1,
2018-01-03T20:31:02.690Z,,46.7,50,,,38.1,
2018-01-03T20:31:12.741Z,,46.8,50,29,,38,
2018-01-03T20:31:22.650Z,,46.9,50,,,38,
2018-01-03T20:31:32.671Z,,47,50,,,37.9,
2018-01-03T20:31:42.650Z,,47.2,50,,,37.9,
2018-01-03T20:31:52.650Z,,47.3,50,,,37.8,
2018-01-03T20:32:02.650Z,,47.4,50,,,37.8,
2018-01-03T20:32:12.650Z,,,50,,,37.7,
2018-01-03T20:32:22.686Z,,47.6,50,30,,37.7,
2018-01-03T20:32:32.650Z,,47.7,50,,,37.6,
2018-01-03T20:32:42.735Z,,46.6,50,0,1,37.6,0
2018-01-03T20:32:52.651Z,,44.4,50,,,37.5,
2018-01-03T20:33:02.712Z,,43.5,50,,,37.5,
2018-01-03T20:33:12.683Z,,43.1,50,,,37.5,
2018-01-03T20:33:22.677Z,,43,50,,,37.4,
2018-01-03T20:33:32.649Z,,,50,,,37.4,
2018-01-03T20:33:42.667Z,,,50,,,37.3,
2018-01-03T20:33:52.729Z,,42.9,50,,,37.3,
2018-01-03T20:34:02.650Z,,,50,,,37.2,
2018-01-03T20:34:12.650Z,,42.7,50,,,37.2,
2018-01-03T20:34:22.746Z,,42.6,50,,,37.1,
2018-01-03T20:34:32.650Z,,42.3,50,,,37.1,
2018-01-03T20:34:42.650Z,,,50,,,37.1,
2018-01-03T20:34:52.650Z,,,50,,,36.9,
2018-01-03T20:35:02.650Z,,42.2,50,,,36.9,
2018-01-03T20:35:12.677Z,,,50,,,36.8,
2018-01-03T20:35:22.649Z,,42.1,50,,,36.8,
2018-01-03T20:35:32.689Z,,42,50,,,36.8,
2018-01-03T20:35:42.650Z,,,50,,,36.7,
2018-01-03T20:35:52.674Z,,42,50,,,36.7,
2018-01-03T20:36:02.649Z,,41.9,50,,,36.7,
2018-01-03T20:36:12.650Z,,,50,,,36.6,
2018-01-03T20:36:22.709Z,,,50,,,36.6,
2018-01-03T20:36:32.650Z,,,50,,,36.5,
2018-01-03T20:36:42.650Z,,,50,,,36.5,
2018-01-03T20:36:52.650Z,,,50,,,36.5,
2018-01-03T20:37:02.757Z,,,50,,,36.4,
2018-01-03T20:37:12.724Z,,,50,,,36.4,
2018-01-03T20:37:22.650Z,,41.8,50,,,36.4,
2018-01-03T20:37:32.678Z,,,50,,,36.3,
2018-01-03T20:37:42.665Z,,,50,,,36.3,
2018-01-03T20:37:52.756Z,,41.9,50,,,36.3,
2018-01-03T20:38:02.679Z,,,50,,,36.2,
2018-01-03T20:38:12.723Z,,,50,,,36.2,
2018-01-03T20:38:22.696Z,,,50,,,36.1,
2018-01-03T20:38:32.650Z,5,,50,,0,36.1,0
2018-01-03T20:38:42.661Z,,42,50,,,36.1,
2018-01-03T20:38:52.649Z,,,50,,,36,
2018-01-03T20:39:02.743Z,,,50,,,36,
2018-01-03T20:39:12.722Z,5,42,50,0,0,36,0
2018-01-03T20:39:22.650Z,,,50,,,35.9,
2018-01-03T20:39:32.650Z,,,50,,,35.9,
2018-01-03T20:39:42.650Z,59,42.1,50,,1,35.9,0
2018-01-03T20:39:52.713Z,,,50,,,35.9,
2018-01-03T20:40:02.653Z,,,50,,,35.8,
2018-01-03T20:40:12.663Z,,,50,,,35.8,
2018-01-03T20:40:22.650Z,,,50,,,35.8,
2018-01-03T20:40:32.707Z,,,50,,,35.7,
2018-01-03T20:40:42.752Z,,,50,,,35.7,
2018-01-03T20:40:52.666Z,,,50,,,35.7,
2018-01-03T20:41:02.652Z,,,50,,,35.6,
2018-01-03T20:41:12.703Z,,,50,,,35.6,
2018-01-03T20:41:22.649Z,,,50,,,35.6,
2018-01-03T20:41:32.650Z,,,50,,,35.5,
2018-01-03T20:41:42.650Z,,,50,,,35.5,
2018-01-03T20:41:52.718Z,,,50,,,35.4,
2018-01-03T20:42:02.745Z,,,50,,,35.4,
2018-01-03T20:42:12.700Z,5,,50,,0,35.4,0
2018-01-03T20:42:22.650Z,,,50,,,35.4,
2018-01-03T20:42:32.650Z,,,50,,,35.3,
2018-01-03T20:42:42.650Z,,,50,,,35.3,
2018-01-03T20:42:52.650Z,,,50,,,35.3,
2018-01-03T20:43:02.697Z,,,50,,,35.2,
2018-01-03T20:43:12.652Z,,,50,,,35.2,
2018-01-03T20:43:22.650Z,,,50,,,35.2,
2018-01-03T20:43:32.695Z,,,50,,,35.1,
2018-01-03T20:43:42.679Z,,,50,,,35.1,
2018-01-03T20:43:52.655Z,,42,50,,,35.1,
2018-01-03T20:44:02.681Z,,,50,,,35.1,
2018-01-03T20:44:12.650Z,,,50,,,34.9,
2018-01-03T20:44:22.652Z,,,50,,,34.9,
2018-01-03T20:44:32.659Z,,,50,,,34.9,
2018-01-03T20:44:42.664Z,,,50,,,34.8,
2018-01-03T20:44:52.649Z,,,50,,,34.8,
2018-01-03T20:45:02.658Z,,,50,,,34.8,
2018-01-03T20:45:12.657Z,,41.9,50,,,34.8,
2018-01-03T20:45:22.655Z,,,50,,,34.7,
2018-01-03T20:45:32.650Z,,,50,,,34.7,
2018-01-03T20:45:42.650Z,,,50,,,34.7,
2018-01-03T20:45:52.682Z,,,50,,,34.7,
2018-01-03T20:46:02.650Z,,,50,,,34.6,
2018-01-03T20:46:12.705Z,,,50,,,34.6,
2018-01-03T20:46:22.653Z,,,50,,,34.6,
2018-01-03T20:46:32.652Z,,41.8,50,,,34.5,
2018-01-03T20:46:42.745Z,,,50,,,34.5,
2018-01-03T20:46:52.649Z,,,50,,,34.5,
2018-01-03T20:47:02.649Z,,,50,,,34.5,
2018-01-03T20:47:12.649Z,,,50,,,34.4,
2018-01-03T20:47:22.649Z,,,50,,,34.4,
2018-01-03T20:47:32.649Z,,41.7,50,,,34.4,
2018-01-03T20:47:42.656Z,,,50,,,34.4,
2018-01-03T20:47:52.674Z,,,50,,,34.3,
2018-01-03T20:48:02.735Z,,,50,,,34.3,
2018-01-03T20:48:12.649Z,,,50,,,34.3,
2018-01-03T20:48:22.651Z,,,50,,,34.2,
2018-01-03T20:48:32.650Z,,,50,,,34.2,
2018-01-03T20:48:42.650Z,,41.6,50,,,34.2,
2018-01-03T20:48:52.651Z,,,50,,,34.2,
2018-01-03T20:49:02.649Z,,,50,,,34.1,
2018-01-03T20:49:12.649Z,,,50,,,34.1,
2018-01-03T20:49:22.649Z,,,50,,,34.1,
2018-01-03T20:49:32.674Z,,,50,,,34.1,
2018-01-03T20:49:42.650Z,,,50,,,34.1,
2018-01-03T20:49:52.649Z,,41.5,50,,,34,
2018-01-03T20:50:02.649Z,,,50,,,34,
2018-01-03T20:50:12.651Z,,,50,,,34,
2018-01-03T20:50:22.649Z,,,50,,,34,
2018-01-03T20:50:32.650Z,,,50,,,33.9,
2018-01-03T20:50:42.650Z,,,50,,,33.9,
2018-01-03T20:50:52.663Z,,,50,,,33.9,
2018-01-03T20:51:02.673Z,,,50,,,33.9,
2018-01-03T20:51:12.649Z,,41.4,50,,,33.9,
2018-01-03T20:51:22.650Z,,,50,,,33.9,
2018-01-03T20:51:32.680Z,,,50,,,33.8,
2018-01-03T20:51:42.649Z,,,50,,,33.8,
2018-01-03T20:51:52.658Z,,,50,,,33.8,
2018-01-03T20:52:02.671Z,,,50,,,33.7,
2018-01-03T20:52:12.649Z,,,50,,,33.7,
2018-01-03T20:52:22.660Z,,41.3,50,,,33.7,
2018-01-03T20:52:32.650Z,,,50,,,33.7,
2018-01-03T20:52:42.659Z,,,50,,,33.6,
2018-01-03T20:52:52.655Z,,,50,,,33.6,
2018-01-03T20:53:02.663Z,,,50,,,33.6,
2018-01-03T20:53:12.650Z,,,50,,,33.6,
2018-01-03T20:53:22.651Z,,,50,,,33.6,
2018-01-03T20:53:32.650Z,,,50,,,33.5,
2018-01-03T20:53:42.753Z,,41.2,50,,,33.5,
2018-01-03T20:53:52.649Z,,,50,,,33.5,
2018-01-03T20:54:02.659Z,,,50,,,33.5,
2018-01-03T20:54:12.671Z,,,50,,,33.5,
2018-01-03T20:54:22.655Z,,,50,,,33.4,
2018-01-03T20:54:32.665Z,,,50,,,33.4,
2018-01-03T20:54:42.652Z,,,50,,,33.4,
